1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 955162.5),(2 3034941.3),(3 5397896.5),(4 7492440),(5 9510604),(6 11478205),(7 13412725),(8 15755212),(9 18651786),(10 21898224),(11 25187232),(12 28175520),(13 31028950),(14 34167020),(15 37430052),(16 40223684),(17 43631070),(18 47325380),(19 50520156),(20 53647036),(21 55941332),(22 57420724),(23 58405772),(24 59564976),(25 60812540),(26 62050660),(27 62936160),(28 63746612),(29 64236244),(30 65365296),(31 66211410),(32 67376870),(33 68274570),(34 69564824),(35 69763770),(36 70352310),(37 70135200),(38 69629240),(39 69223040),(40 69536730),(41 70205976),(42 71032330),(43 72027816),(44 72363080),(45 73247090),(46 73611000),(47 74557080),(48 74425784),(49 73762130),(50 73045930),(51 73155720),(52 72704376),(53 71193000),(54 68826930),(55 66036172),(56 63665156),(57 61626656),(58 60117028),(59 58931468),(60 58195084),(61 57907630),(62 59292096),(63 60937330),(64 62474052),(65 63357360),(66 64013212),(67 64603188),(68 65508676),(69 66912260),(70 68692380),(71 70001576),(72 70827670),(73 71751020),(74 73676730),(75 76068136),(76 78310350),(77 80135070),(78 82177050),(79 83993210),
(1 1260.7322),(2 1448.367),(3 1465.3737),(4 1493.0924),(5 1585.6552),(6 1586.8739),(7 1599.1483),(8 1634.1816),(9 1614.5421),(10 1639.6786),(11 1629.594),(12 1623.9567),(13 1626.9745),(14 1626.9368),(15 1657.8951),(16 1665.0319),(17 1703.3473),(18 1656.5796),(19 1696.1389),(20 1666.7339),(21 1659.1578),(22 1674.4618),(23 1730.3617),(24 1722.084),(25 1712.1421),(26 1703.4214),(27 1750.1128),(28 1717.0957),(29 1705.628),(30 1716.3119),(31 1709.79),(32 1736.1674),(33 1735.6069),(34 1686.2982),(35 1704.8429),(36 1697.564),(37 1687.1423),(38 1709.0967),(39 1704.1069),(40 1695.1868),(41 1695.8624),(42 1724.7489),(43 1731.4753),(44 1737.6732),(45 1680.8378),(46 1714.8927),(47 1710.652),(48 1728.7152),(49 1723.5126),(50 1735.5144),(51 1753.306),(52 1727.9364),(53 1740.0748),(54 1750.9355),(55 1746.6178),(56 1737.3453),(57 1715.4244),(58 1739.0308),(59 1749.9531),(60 1705.5353),(61 1745.6144),(62 1751.3701),(63 1765.7327),(64 1759.8419),(65 1785.1953),(66 1725.8634),(67 1768.0817),(68 1739.0482),(69 1743.8473),(70 1748.2511),(71 1753.0522),(72 1694.4669),(73 1728.8739),(74 1719.9489),(75 1752.1244),(76 1726.0553),(77 1735.9111),(78 1725.7736),(79 1738.7173),
(1 1211.376),(2 1426.6478),(3 1449.9851),(4 1473.3333),(5 1527.0522),(6 1551.1707),(7 1566.4873),(8 1579.1871),(9 1617.2756),(10 1628.7399),(11 1619.5791),(12 1598.6198),(13 1617.491),(14 1590.8448),(15 1624.1636),(16 1615.9288),(17 1653.9492),(18 1620.7965),(19 1681.2823),(20 1648.2264),(21 1637.6263),(22 1658.7025),(23 1681.5205),(24 1669.619),(25 1673.6003),(26 1682.7219),(27 1739.644),(28 1700.7103),(29 1698.7216),(30 1668.6075),(31 1705.3896),(32 1701.4615),(33 1688.2712),(34 1659.8049),(35 1682.6989),(36 1710.1417),(37 1705.875),(38 1699.4836),(39 1719.6299),(40 1713.9313),(41 1692.691),(42 1697.0146),(43 1706.8123),(44 1690.1521),(45 1658.2139),(46 1704.8545),(47 1685.7719),(48 1651.2875),(49 1673.0826),(50 1698.4493),(51 1689.4069),(52 1677.0226),(53 1689.0713),(54 1677.7021),(55 1707.9077),(56 1682.0267),(57 1697.5697),(58 1674.6696),(59 1707.934),(60 1681.6676),(61 1702.5105),(62 1698.9319),(63 1707.0294),(64 1708.3143),(65 1742.1403),(66 1704.5302),(67 1702.8102),(68 1704.8538),(69 1719.5646),(70 1705.6003),(71 1683.4006),(72 1655.6382),(73 1661.1559),(74 1647.7749),(75 1677.7489),(76 1707.5117),(77 1689.8176),(78 1679.6348),(79 1674.2892),
(1 1179.4801),(2 1349.5431),(3 1408.3467),(4 1457.2716),(5 1443.0363),(6 1484.5215),(7 1482.842),(8 1528.2686),(9 1537.0208),(10 1529.2407),(11 1531.5004),(12 1517.5117),(13 1545.1176),(14 1554.4563),(15 1545.1991),(16 1583.639),(17 1600.3347),(18 1579.44),(19 1621.9987),(20 1563.4587),(21 1566.2825),(22 1595.804),(23 1591.3295),(24 1610.9034),(25 1606.6406),(26 1610.4774),(27 1620.0438),(28 1639.5502),(29 1628.1151),(30 1582.725),(31 1617.3853),(32 1608.2592),(33 1627.322),(34 1611.0066),(35 1648.5948),(36 1632.0353),(37 1623.5502),(38 1618.4938),(39 1642.7039),(40 1641.5015),(41 1616.7897),(42 1637.0759),(43 1641.9276),(44 1632.7477),(45 1618.7893),(46 1658.011),(47 1632.409),(48 1630.8777),(49 1624.0682),(50 1634.233),(51 1649.6671),(52 1641.9839),(53 1622.764),(54 1621.8368),(55 1635.8799),(56 1649.8774),(57 1630.7009),(58 1617.8002),(59 1626.7002),(60 1648.5383),(61 1640.8408),(62 1653.2473),(63 1661.4883),(64 1647.7656),(65 1650.6858),(66 1636.0742),(67 1631.6288),(68 1617.7764),(69 1619.5137),(70 1628.1381),(71 1634.552),(72 1597.9617),(73 1595.8047),(74 1600.6833),(75 1615.7515),(76 1635.9487),(77 1607.9698),(78 1606.7759),(79 1609.1367),
(1 1159.5099),(2 1332.4165),(3 1375.0812),(4 1428.7063),(5 1426.8837),(6 1465.549),(7 1456.2943),(8 1479.1116),(9 1482.2196),(10 1489.6772),(11 1523.9801),(12 1522.2852),(13 1513.8335),(14 1506.0487),(15 1501.871),(16 1531.6913),(17 1543.0691),(18 1515.0211),(19 1550.3157),(20 1523.2094),(21 1516.2832),(22 1536.5453),(23 1560.2166),(24 1552.74),(25 1549.341),(26 1552.5984),(27 1593.5604),(28 1593.7411),(29 1573.7142),(30 1569.2609),(31 1601.2968),(32 1568.085),(33 1601.2899),(34 1546.608),(35 1571.2761),(36 1573.5934),(37 1589.0684),(38 1561.9069),(39 1583.2163),(40 1585.4731),(41 1567.9681),(42 1568.5211),(43 1574.2743),(44 1591.2559),(45 1549.2299),(46 1561.1184),(47 1560.2585),(48 1557.9296),(49 1538.7234),(50 1581.2354),(51 1557.6267),(52 1555.9922),(53 1560.2094),(54 1534.8955),(55 1543.8088),(56 1560.3629),(57 1536.5256),(58 1546.6642),(59 1554.016),(60 1555.318),(61 1588.5049),(62 1576.5454),(63 1595.4586),(64 1588.8041),(65 1582.8245),(66 1589.4054),(67 1617.0623),(68 1593.7893),(69 1590.7578),(70 1590.4015),(71 1601.712),(72 1600.5665),(73 1615.4535),(74 1594.2933),(75 1604.2566),(76 1597.9242),(77 1637.9642),(78 1619.8999),(79 1613.8522),
(1 1146.1074),(2 1312.7813),(3 1347.6317),(4 1382.2213),(5 1406.608),(6 1418.5735),(7 1443.5643),(8 1470.0206),(9 1433.3417),(10 1469.5712),(11 1479.0685),(12 1490.3505),(13 1455.8132),(14 1440.3556),(15 1481.2395),(16 1506.6027),(17 1523.0549),(18 1486.6392),(19 1496.1565),(20 1494.8633),(21 1497.6937),(22 1496.3551),(23 1519.8186),(24 1492.5409),(25 1529.0269),(26 1505.569),(27 1549.8068),(28 1547.5298),(29 1532.9662),(30 1536.8488),(31 1571.9225),(32 1533.2988),(33 1568.1233),(34 1502.4116),(35 1533.3544),(36 1581.4354),(37 1582.3157),(38 1558.6138),(39 1559.0432),(40 1565.3787),(41 1535.7599),(42 1544.5316),(43 1555.9037),(44 1578.5947),(45 1540.6178),(46 1547.2533),(47 1552.4489),(48 1549.4757),(49 1548.2197),(50 1562.8787),(51 1520.5956),(52 1534.9287),(53 1526.4802),(54 1536.8314),(55 1537.8344),(56 1524.6066),(57 1540.0757),(58 1556.9651),(59 1541.4985),(60 1546.31),(61 1569.516),(62 1570.2281),(63 1599.8645),(64 1562.6713),(65 1558.8884),(66 1559.2118),(67 1574.4781),(68 1533.5474),(69 1546.6344),(70 1561.202),(71 1565.2848),(72 1540.5704),(73 1553.3511),(74 1552.1854),(75 1566.6434),(76 1538.2079),(77 1591.1763),(78 1541.019),(79 1526.3608),
(1 1111.4503),(2 1287.1357),(3 1312.3274),(4 1337.9779),(5 1375.7894),(6 1387.3228),(7 1382.1864),(8 1399.5631),(9 1393.3865),(10 1426.8385),(11 1424.847),(12 1416.2458),(13 1394.1617),(14 1427.9697),(15 1456.3451),(16 1448.4504),(17 1455.6592),(18 1465.4653),(19 1478.5603),(20 1473.6593),(21 1473.9675),(22 1477.6033),(23 1497.5942),(24 1506.3304),(25 1504.7173),(26 1521.0667),(27 1521.2167),(28 1524.4601),(29 1510.133),(30 1529.498),(31 1513.0963),(32 1494.1791),(33 1509.5963),(34 1493.5975),(35 1518.4689),(36 1526.5598),(37 1550.793),(38 1548.3846),(39 1556.1094),(40 1520.7474),(41 1504.3328),(42 1501.4678),(43 1491.8304),(44 1514.0073),(45 1505.4845),(46 1512.4882),(47 1494.7079),(48 1518.699),(49 1515.1173),(50 1523.653),(51 1509.3093),(52 1514.4579),(53 1523.3175),(54 1526.9205),(55 1491.0569),(56 1507.2329),(57 1521.2748),(58 1521.8325),(59 1511.1841),(60 1514.5579),(61 1531.5184),(62 1517.9894),(63 1534.0466),(64 1513.5336),(65 1536.8967),(66 1512.1464),(67 1512.1254),(68 1481.0269),(69 1496.2864),(70 1528.9125),(71 1501.819),(72 1488.679),(73 1489.1227),(74 1480.55),(75 1502.0421),(76 1504.5),(77 1558.4865),(78 1512.0476),(79 1507.9138),
(1 1087.0294),(2 1244.6611),(3 1269.0828),(4 1296.5009),(5 1326.239),(6 1369.1372),(7 1354.3884),(8 1374.9082),(9 1358.8657),(10 1399.3859),(11 1394.4595),(12 1394.5674),(13 1385.2815),(14 1388.0306),(15 1404.7843),(16 1411.7408),(17 1445.5735),(18 1461.8102),(19 1440.9067),(20 1417.2528),(21 1443.3481),(22 1436.8806),(23 1456.3754),(24 1452.3065),(25 1458.594),(26 1467.2736),(27 1471.2021),(28 1491.235),(29 1496.0503),(30 1484.3328),(31 1466.1561),(32 1450.5781),(33 1475.2062),(34 1451.1063),(35 1447.9801),(36 1478.7653),(37 1471.7397),(38 1461.8896),(39 1494.0272),(40 1463.0854),(41 1460.8081),(42 1459.5076),(43 1484.4033),(44 1471.6475),(45 1478.5333),(46 1492.9957),(47 1480.3654),(48 1488.0808),(49 1455.146),(50 1464.3425),(51 1484.1184),(52 1477.9987),(53 1452.582),(54 1484.5469),(55 1482.11),(56 1472.6781),(57 1479.3951),(58 1468.933),(59 1485.6184),(60 1485.9525),(61 1466.6776),(62 1460.5383),(63 1478.383),(64 1472.6123),(65 1475.2799),(66 1472.5228),(67 1460.3999),(68 1440.5175),(69 1453.4814),(70 1455.5957),(71 1455.5625),(72 1460.9604),(73 1457.4327),(74 1440.9619),(75 1445.1946),(76 1465.3168),(77 1484.9463),(78 1446.7196),(79 1468.9655),
(1 1058.7738),(2 1222.7413),(3 1257.7081),(4 1266.2008),(5 1295.0679),(6 1306.3969),(7 1328.4127),(8 1329.0374),(9 1313.9287),(10 1364.0903),(11 1352.6715),(12 1356.477),(13 1355.3892),(14 1346.8632),(15 1364.3031),(16 1363.0542),(17 1368.6787),(18 1396.3363),(19 1395.0035),(20 1406.164),(21 1386.8698),(22 1392.3044),(23 1407.6156),(24 1403.5619),(25 1405.6796),(26 1428.9116),(27 1437.6925),(28 1435.2233),(29 1423.6659),(30 1409.7023),(31 1432.1211),(32 1416.3103),(33 1408.2305),(34 1404.5088),(35 1404.0868),(36 1445.1205),(37 1425.0054),(38 1419.3925),(39 1452.1816),(40 1439.7196),(41 1408.0194),(42 1414.0111),(43 1444.1178),(44 1433.8787),(45 1424.8224),(46 1428.3796),(47 1407.344),(48 1413.3292),(49 1415.0232),(50 1406.2935),(51 1406.5383),(52 1445.6674),(53 1406.1011),(54 1415.8812),(55 1419.0889),(56 1436.9208),(57 1406.9243),(58 1400.5468),(59 1434.0322),(60 1436.5419),(61 1433.4525),(62 1434.1614),(63 1463.4),(64 1447.5234),(65 1449.9259),(66 1452.023),(67 1458.9154),(68 1440.5596),(69 1450.1895),(70 1447.902),(71 1445.8505),(72 1420.4069),(73 1416.9807),(74 1435.4224),(75 1407.7637),(76 1432.1827),(77 1450.9269),(78 1416.6359),(79 1445.315),
(1 1008.29),(2 1192.6256),(3 1205.4684),(4 1241.144),(5 1261.9384),(6 1281.7621),(7 1293.3678),(8 1302.9543),(9 1289.3549),(10 1315.8649),(11 1312.0048),(12 1300.3596),(13 1324.655),(14 1317.6351),(15 1329.1799),(16 1330.0286),(17 1343.6289),(18 1369.4958),(19 1349.1941),(20 1339.7942),(21 1361.2664),(22 1367.4242),(23 1364.6263),(24 1355.6288),(25 1370.293),(26 1384.9645),(27 1391.8608),(28 1402.3809),(29 1384.6675),(30 1368.7937),(31 1393.5135),(32 1367.0841),(33 1396.3156),(34 1382.9983),(35 1373.71),(36 1411.7938),(37 1409.535),(38 1406.707),(39 1407.9072),(40 1409.7487),(41 1368.3353),(42 1401.2418),(43 1403.1749),(44 1407.8379),(45 1394.4973),(46 1400.7377),(47 1360.9196),(48 1389.4237),(49 1394.9508),(50 1385.2966),(51 1397.821),(52 1421.0911),(53 1407.8386),(54 1394.1758),(55 1400.6472),(56 1395.1938),(57 1400.3407),(58 1392.5613),(59 1393.088),(60 1388.508),(61 1390.0994),(62 1412.1013),(63 1407.9098),(64 1421.4042),(65 1393.6985),(66 1399.9293),(67 1391.798),(68 1410.6951),(69 1410.5723),(70 1389.4595),(71 1379.58),(72 1368.7257),(73 1360.6174),(74 1345.7152),(75 1357.7931),(76 1373.2697),(77 1373.0438),(78 1354.3197),(79 1362.7299),
(1 987.4587),(2 1109.3712),(3 1144.0713),(4 1171.086),(5 1206.2125),(6 1243.2018),(7 1256.6094),(8 1260.7888),(9 1253.664),(10 1276.0698),(11 1271.8237),(12 1274.3058),(13 1291.2694),(14 1282.2969),(15 1311.2863),(16 1279.3038),(17 1294.8713),(18 1307.6769),(19 1293.6584),(20 1269.3278),(21 1296.3306),(22 1326.7334),(23 1319.4954),(24 1318.646),(25 1311.13),(26 1340.1389),(27 1322.585),(28 1314.2808),(29 1331.7062),(30 1316.2162),(31 1352.2269),(32 1324.5677),(33 1355.6238),(34 1339.6224),(35 1346.4213),(36 1341.2708),(37 1339.595),(38 1363.7732),(39 1365.4839),(40 1352.7605),(41 1361.7357),(42 1398.5201),(43 1365.6011),(44 1369.2529),(45 1371.5106),(46 1381.766),(47 1342.2079),(48 1344.4799),(49 1360.1008),(50 1366.2753),(51 1350.4594),(52 1364.2546),(53 1359.4792),(54 1351.1049),(55 1335.7268),(56 1351.2555),(57 1345.056),(58 1347.6709),(59 1332.279),(60 1323.1702),(61 1322.3374),(62 1327.7694),(63 1331.2095),(64 1342.2285),(65 1348.3082),(66 1350.9254),(67 1353.8807),(68 1324.4827),(69 1320.7325),(70 1325.367),(71 1317.0579),(72 1301.9878),(73 1312.3497),(74 1313.4348),(75 1321.5674),(76 1339.5967),(77 1322.2986),(78 1304.5342),(79 1330.3114),
(1 970.0236),(2 1100.808),(3 1152.9023),(4 1176.1571),(5 1181.7618),(6 1221.7863),(7 1228.9133),(8 1246.3767),(9 1253.0328),(10 1243.711),(11 1240.3499),(12 1250.7996),(13 1270.9053),(14 1266.1747),(15 1267.8865),(16 1245.1688),(17 1265.5232),(18 1282.0605),(19 1275.0831),(20 1247.7943),(21 1274.766),(22 1288.8416),(23 1301.98),(24 1290.0566),(25 1286.8092),(26 1310.7363),(27 1327.1594),(28 1311.8147),(29 1292.6984),(30 1295.7605),(31 1302.5763),(32 1273.5736),(33 1310.0199),(34 1296.2603),(35 1297.2455),(36 1296.9019),(37 1290.3041),(38 1305.8457),(39 1296.2673),(40 1292.6511),(41 1314.9799),(42 1349.3799),(43 1342.5122),(44 1342.5984),(45 1324.4038),(46 1327.0435),(47 1308.2069),(48 1319.4207),(49 1323.6853),(50 1316.6871),(51 1283.9637),(52 1297.9785),(53 1326.3438),(54 1308.2078),(55 1286.6232),(56 1308.7024),(57 1300.6366),(58 1289.5522),(59 1298.1538),(60 1312.5321),(61 1297.4862),(62 1299.7253),(63 1311.3624),(64 1322.9298),(65 1311.9583),(66 1327.3889),(67 1326.106),(68 1298.5211),(69 1299.4362),(70 1286.768),(71 1280.4299),(72 1283.5056),(73 1289.3082),(74 1289.0414),(75 1307.5004),(76 1319.0773),(77 1303.7986),(78 1295.5259),(79 1294.2302),
(1 943.39923),(2 1053.8375),(3 1107.1777),(4 1129.7302),(5 1137.785),(6 1172.6418),(7 1176.4434),(8 1199.6589),(9 1222.1648),(10 1216.0424),(11 1205.0615),(12 1207.6863),(13 1207.0162),(14 1195.4668),(15 1228.6954),(16 1218.6326),(17 1238.297),(18 1223.1024),(19 1245.722),(20 1221.5823),(21 1246.4393),(22 1242.6017),(23 1256.9159),(24 1266.0183),(25 1241.1693),(26 1265.2987),(27 1270.0427),(28 1291.661),(29 1263.7988),(30 1270.0034),(31 1260.9572),(32 1230.3862),(33 1265.2278),(34 1286.0148),(35 1274.1506),(36 1269.9565),(37 1258.9587),(38 1298.7644),(39 1288.1593),(40 1283.0161),(41 1298.9386),(42 1307.3145),(43 1294.8752),(44 1298.9358),(45 1285.4536),(46 1293.5778),(47 1297.0421),(48 1285.0114),(49 1263.4323),(50 1295.452),(51 1283.1481),(52 1297.9865),(53 1290.638),(54 1280.897),(55 1257.786),(56 1258.3337),(57 1261.7734),(58 1251.742),(59 1268.8442),(60 1267.7306),(61 1276.4669),(62 1251.0319),(63 1284.9126),(64 1287.5093),(65 1279.7864),(66 1280.2109),(67 1284.0688),(68 1256.0677),(69 1263.5894),(70 1263.5071),(71 1261.6561),(72 1254.0544),(73 1259.4238),(74 1250.958),(75 1265.517),(76 1256.1461),(77 1264.2295),(78 1253.5791),(79 1272.5692),
(1 927.50305),(2 1037.3177),(3 1083.732),(4 1105.6141),(5 1114.8682),(6 1143.1262),(7 1146.3629),(8 1156.3931),(9 1159.5536),(10 1171.5647),(11 1179.8783),(12 1179.6593),(13 1189.0354),(14 1198.0516),(15 1192.0417),(16 1198.4827),(17 1187.8339),(18 1187.2047),(19 1187.8737),(20 1192.6184),(21 1200.1151),(22 1210.0942),(23 1214.223),(24 1209.0734),(25 1208.7854),(26 1221.3939),(27 1239.4886),(28 1246.0077),(29 1227.9913),(30 1223.375),(31 1221.5133),(32 1209.4082),(33 1229.2151),(34 1249.6917),(35 1240.6678),(36 1249.4037),(37 1247.2568),(38 1266.1376),(39 1250.1097),(40 1253.143),(41 1264.5294),(42 1281.6096),(43 1249.5192),(44 1249.6841),(45 1257.9241),(46 1279.1698),(47 1260.2367),(48 1251.3734),(49 1262.1558),(50 1291.6267),(51 1264.62),(52 1280.8761),(53 1264.2041),(54 1233.1823),(55 1233.0413),(56 1242.3064),(57 1243.1708),(58 1243.1561),(59 1232.1714),(60 1215.5168),(61 1240.5825),(62 1223.542),(63 1275.5532),(64 1250.2205),(65 1223.9606),(66 1235.851),(67 1241.3259),(68 1232.734),(69 1241.7773),(70 1246.2675),(71 1240.0192),(72 1231.5461),(73 1232.699),(74 1239.2212),(75 1237.5632),(76 1220.4027),(77 1244.9987),(78 1247.0038),(79 1237.0215),
(1 905.65924),(2 1021.8858),(3 1082.0876),(4 1095.2937),(5 1123.3341),(6 1134.1189),(7 1140.9855),(8 1139.4873),(9 1154.1534),(10 1179.5986),(11 1150.0176),(12 1155.311),(13 1154.0015),(14 1178.2537),(15 1167.6422),(16 1182.1831),(17 1171.1802),(18 1183.1018),(19 1172.7322),(20 1183.9736),(21 1212.1342),(22 1186.2975),(23 1213.5286),(24 1188.8041),(25 1192.4083),(26 1201.8982),(27 1221.1824),(28 1209.844),(29 1218.2363),(30 1209.2335),(31 1196.2483),(32 1198.7828),(33 1206.4843),(34 1220.8002),(35 1238.0698),(36 1221.5715),(37 1221.1619),(38 1242.8273),(39 1234.0076),(40 1257.4552),(41 1246.162),(42 1246.7795),(43 1256.7612),(44 1263.2739),(45 1248.4382),(46 1250.2546),(47 1256.6044),(48 1235.7286),(49 1225.8702),(50 1239.1852),(51 1228.8412),(52 1256.0801),(53 1247.925),(54 1243.0187),(55 1225.3861),(56 1212.9854),(57 1194.9349),(58 1206.2145),(59 1223.0549),(60 1200.3029),(61 1217.7549),(62 1207.5498),(63 1224.3735),(64 1214.8868),(65 1213.4535),(66 1187.8259),(67 1205.3862),(68 1183.3386),(69 1185.2823),(70 1191.2644),(71 1198.478),(72 1197.8369),(73 1185.4824),(74 1198.6265),(75 1191.6353),(76 1190.887),(77 1202.3458),(78 1183.4862),(79 1205.9863),
(1 912.2549),(2 1007.2986),(3 1052.5385),(4 1087.8411),(5 1088.9136),(6 1111.4734),(7 1129.5963),(8 1147.7688),(9 1158.1652),(10 1163.8627),(11 1138.0665),(12 1131.0995),(13 1137.7954),(14 1174.834),(15 1154.4573),(16 1155.7238),(17 1142.2474),(18 1158.3868),(19 1158.9484),(20 1169.2491),(21 1186.8876),(22 1174.2208),(23 1188.0922),(24 1186.7346),(25 1180.8422),(26 1176.7388),(27 1198.4921),(28 1202.0635),(29 1183.4839),(30 1187.7032),(31 1201.4332),(32 1197.9341),(33 1193.2582),(34 1190.7885),(35 1206.5259),(36 1196.1464),(37 1188.9845),(38 1181.5289),(39 1186.0144),(40 1207.6758),(41 1197.4681),(42 1205.2783),(43 1214.0096),(44 1225.2257),(45 1214.2281),(46 1224.7043),(47 1212.8887),(48 1209.5093),(49 1201.491),(50 1225.6466),(51 1197.8032),(52 1209.3063),(53 1208.6222),(54 1212.4071),(55 1181.6206),(56 1190.4197),(57 1183.3982),(58 1176.172),(59 1191.3159),(60 1192.0679),(61 1177.2017),(62 1180.566),(63 1202.9683),(64 1190.4679),(65 1187.3878),(66 1164.1613),(67 1187.9528),(68 1163.4784),(69 1156.8958),(70 1161.8993),(71 1171.5093),(72 1164.6412),(73 1172.5529),(74 1179.6245),(75 1175.4995),(76 1167.5961),(77 1184.4136),(78 1181.8378),(79 1163.6864),
(1 865.08765),(2 974.33325),(3 1013.8794),(4 1042.5289),(5 1055.9386),(6 1066.4883),(7 1078.8605),(8 1088.8564),(9 1099.0299),(10 1089.4407),(11 1092.4692),(12 1091.7434),(13 1104.7134),(14 1111.8733),(15 1127.032),(16 1112.2861),(17 1124.8408),(18 1113.9854),(19 1135.3379),(20 1121.9956),(21 1130.0212),(22 1137.4531),(23 1139.9456),(24 1152.4612),(25 1135.2477),(26 1147.5807),(27 1160.5898),(28 1161.3699),(29 1133.6622),(30 1161.2928),(31 1159.4868),(32 1163.9973),(33 1170.6051),(34 1164.9609),(35 1177.8965),(36 1181.3247),(37 1173.8314),(38 1167.0898),(39 1179.282),(40 1178.2018),(41 1183.3644),(42 1213.6896),(43 1191.0459),(44 1200.7545),(45 1201.939),(46 1197.0432),(47 1183.9633),(48 1198.3959),(49 1203.7574),(50 1209.2043),(51 1205.5524),(52 1199.1356),(53 1214.0487),(54 1193.615),(55 1193.5553),(56 1198.7546),(57 1171.139),(58 1163.1053),(59 1178.9194),(60 1177.7355),(61 1185.0288),(62 1159.977),(63 1186.6991),(64 1167.5134),(65 1173.4135),(66 1152.8219),(67 1169.5323),(68 1170.3662),(69 1142.8663),(70 1157.0035),(71 1173.6836),(72 1155.0049),(73 1162.3264),(74 1144.3368),(75 1173.3168),(76 1149.3474),(77 1155.7758),(78 1158.169),(79 1155.0016),
