1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 220822.58),(2 801335.7),(3 1733058.4),(4 3036929.8),(5 4763243.5),(6 6957096.5),(7 9610703),(8 12863971),(9 16888876),(10 21707730),(11 27242646),(12 33458570),(13 40691076),(14 48663310),(15 57407310),(16 66765684),(17 77736350),(18 88541940),(19 99722310),(20 111372290),(21 123460904),(22 135612160),(23 147994960),(24 160462780),(25 172916460),(26 185672700),(27 198251060),(28 210081580),(29 221539660),(30 232496000),(31 242517460),(32 251065580),(33 259017730),(34 267291000),(35 273258100),(36 278418080),(37 282875800),(38 285790460),(39 288096260),(40 289531740),(41 290290020),(42 290265380),(43 290093150),(44 289214240),(45 288914600),(46 287292160),(47 285317980),(48 282889060),(49 281889820),(50 279469100),(51 276753440),(52 273776450),(53 270891230),(54 268003570),(55 265020540),(56 262360620),(57 259161810),(58 255884110),(59 251949520),(60 247744900),(61 243392340),(62 239521420),(63 236094420),(64 233043020),(65 230049730),(66 227174700),(67 226362500),(68 225080050),(69 224573680),(70 224283980),(71 224738050),(72 225658320),(73 227616140),(74 229736510),(75 232374350),(76 235300240),(77 238318420),(78 241943550),(79 245518930),
(1 785.49445),(2 1046.8553),(3 1208.5265),(4 1350.1365),(5 1438.1855),(6 1583.1998),(7 1626.9886),(8 1752.3633),(9 1799.5194),(10 1815.4211),(11 1898.015),(12 1899.5424),(13 1964.1395),(14 1972.6477),(15 1977.506),(16 1981.1036),(17 1985.8702),(18 2003.6366),(19 2004.7437),(20 2017.2021),(21 2000.3815),(22 2017.0626),(23 2003.8225),(24 2020.5135),(25 2027.4844),(26 2032.8813),(27 2097.407),(28 2161.9878),(29 2233.6455),(30 2254.5159),(31 2356.9534),(32 2405.7327),(33 2457.3826),(34 2441.8386),(35 2463.1558),(36 2555.5972),(37 2551.874),(38 2563.3916),(39 2615.5032),(40 2674.2913),(41 2738.2385),(42 2731.7573),(43 2806.193),(44 2825.116),(45 2839.8623),(46 2883.9402),(47 2904.7026),(48 2941.9956),(49 2982.7588),(50 3029.3188),(51 3089.5051),(52 3187.1428),(53 3235.4475),(54 3276.527),(55 3313.0964),(56 3349.524),(57 3370.3977),(58 3368.6536),(59 3396.3037),(60 3412.729),(61 3457.605),(62 3493.1438),(63 3491.608),(64 3512.9011),(65 3482.4587),(66 3446.3137),(67 3446.256),(68 3425.693),(69 3422.6704),(70 3408.2297),(71 3394.4294),(72 3381.9746),(73 3369.5344),(74 3418.938),(75 3403.8718),(76 3357.7456),(77 3369.33),(78 3360.8838),(79 3291.4805),
(1 760.53107),(2 998.2636),(3 1163.0536),(4 1275.1635),(5 1361.1375),(6 1459.5048),(7 1471.0613),(8 1579.9475),(9 1611.4183),(10 1629.501),(11 1678.4963),(12 1666.3679),(13 1717.0278),(14 1729.4678),(15 1750.9946),(16 1728.9988),(17 1768.2466),(18 1791.4048),(19 1814.5251),(20 1834.1183),(21 1857.6558),(22 1891.2054),(23 1874.5797),(24 1905.6652),(25 1899.2445),(26 1934.8552),(27 2007.9093),(28 2034.9962),(29 2075.4287),(30 2152.0146),(31 2182.2065),(32 2191.2817),(33 2232.2317),(34 2242.8025),(35 2284.4565),(36 2293.192),(37 2296.17),(38 2322.9417),(39 2385.7666),(40 2422.859),(41 2461.0833),(42 2491.9255),(43 2539.2212),(44 2558.8281),(45 2617.84),(46 2636.3599),(47 2628.5925),(48 2703.8386),(49 2760.6584),(50 2783.2754),(51 2844.2083),(52 2897.8816),(53 2940.3174),(54 2955.9424),(55 3002.327),(56 3012.6091),(57 2950.113),(58 2959.3147),(59 3013.2468),(60 3027.1243),(61 3070.1316),(62 3063.1306),(63 3090.9412),(64 3121.5896),(65 3088.7878),(66 3113.0967),(67 3099.0334),(68 3075.9077),(69 3063.9063),(70 3039.8047),(71 3041.3232),(72 3060.8782),(73 3062.8625),(74 3094.5168),(75 3106.9546),(76 3092.5972),(77 3095.9915),(78 3100.38),(79 3044.7576),
(1 761.0416),(2 1026.1001),(3 1221.1471),(4 1353.6063),(5 1454.8079),(6 1561.0449),(7 1621.6866),(8 1745.163),(9 1772.354),(10 1832.7122),(11 1880.7301),(12 1861.6492),(13 1921.1776),(14 1918.0776),(15 1967.7175),(16 1948.0135),(17 1985.736),(18 1974.7329),(19 1978.7206),(20 1980.1754),(21 1968.2891),(22 1969.1383),(23 1965.0652),(24 1969.3524),(25 1975.3953),(26 2011.2587),(27 2096.6936),(28 2144.2844),(29 2193.5327),(30 2251.205),(31 2299.4727),(32 2368.3506),(33 2417.7002),(34 2413.3525),(35 2490.092),(36 2479.4758),(37 2507.304),(38 2510.8896),(39 2520.6936),(40 2568.6638),(41 2615.8013),(42 2605.217),(43 2631.7205),(44 2660.4834),(45 2690.06),(46 2725.7866),(47 2749.7275),(48 2789.6377),(49 2862.5981),(50 2921.6248),(51 2984.7986),(52 3045.582),(53 3116.6228),(54 3131.949),(55 3183.488),(56 3189.171),(57 3180.26),(58 3210.88),(59 3199.725),(60 3267.5757),(61 3281.732),(62 3257.003),(63 3327.333),(64 3304.7766),(65 3332.9368),(66 3348.0476),(67 3298.2756),(68 3302.3342),(69 3284.5525),(70 3248.032),(71 3249.0947),(72 3222.0432),(73 3151.4937),(74 3175.7866),(75 3205.5393),(76 3173.4412),(77 3164.5852),(78 3202.1248),(79 3171.331),
(1 766.3901),(2 1023.6083),(3 1221.6251),(4 1383.236),(5 1533.415),(6 1664.8511),(7 1728.7295),(8 1884.5084),(9 1900.6277),(10 1967.75),(11 2000.9343),(12 2017.5286),(13 2081.2068),(14 2092.1333),(15 2124.7588),(16 2071.722),(17 2102.0408),(18 2080.6946),(19 2061.2578),(20 2020.0531),(21 2025.589),(22 2009.9705),(23 2002.136),(24 2018.477),(25 2065.4543),(26 2078.2136),(27 2132.8848),(28 2194.965),(29 2240.236),(30 2293.6343),(31 2370.7458),(32 2437.972),(33 2492.0933),(34 2464.6807),(35 2507.1182),(36 2507.2393),(37 2514.145),(38 2546.6147),(39 2563.8684),(40 2616.7832),(41 2643.357),(42 2631.7578),(43 2666.2979),(44 2681.6829),(45 2701.6333),(46 2748.789),(47 2742.7156),(48 2773.0493),(49 2845.889),(50 2910.22),(51 2983.0217),(52 3032.6118),(53 3099.5176),(54 3130.032),(55 3194.025),(56 3194.5159),(57 3177.2136),(58 3200.688),(59 3184.4814),(60 3211.754),(61 3172.8804),(62 3209.1362),(63 3177.6897),(64 3147.074),(65 3187.1099),(66 3185.778),(67 3182.341),(68 3220.7793),(69 3160.5862),(70 3171.3008),(71 3210.3672),(72 3186.159),(73 3150.7954),(74 3186.668),(75 3232.556),(76 3203.1492),(77 3208.9458),(78 3224.1865),(79 3189.4812),
(1 753.12024),(2 1009.3242),(3 1223.5344),(4 1359.7463),(5 1500.259),(6 1626.5844),(7 1703.2819),(8 1812.0405),(9 1842.9225),(10 1900.3715),(11 1917.3928),(12 1946.908),(13 1966.9188),(14 2003.1382),(15 2044.3887),(16 2027.519),(17 2067.249),(18 2038.2893),(19 2049.0352),(20 2034.5068),(21 2074.4302),(22 2060.5103),(23 2064.775),(24 2068.009),(25 2128.1506),(26 2152.9194),(27 2229.9465),(28 2297.9636),(29 2382.6033),(30 2435.8083),(31 2495.5764),(32 2585.2756),(33 2591.0754),(34 2525.1184),(35 2503.1519),(36 2529.546),(37 2500.641),(38 2517.0073),(39 2545.7957),(40 2586.7642),(41 2648.1162),(42 2644.8438),(43 2612.0383),(44 2640.3887),(45 2680.759),(46 2704.8254),(47 2660.0994),(48 2709.6626),(49 2788.6492),(50 2852.8298),(51 2936.081),(52 3028.7214),(53 3126.7715),(54 3110.9146),(55 3188.9658),(56 3161.7732),(57 3153.1387),(58 3128.4421),(59 3144.836),(60 3155.6965),(61 3178.0046),(62 3220.6663),(63 3205.4307),(64 3195.8696),(65 3215.4841),(66 3201.3481),(67 3164.8057),(68 3120.5933),(69 3094.0945),(70 3064.8528),(71 3034.6985),(72 3056.9705),(73 3014.0444),(74 3027.1296),(75 3056.2837),(76 3094.506),(77 3078.1394),(78 3071.1555),(79 3026.3381),
(1 736.3681),(2 971.3585),(3 1182.0471),(4 1309.7612),(5 1489.0022),(6 1607.3948),(7 1714.7112),(8 1828.3969),(9 1870.6255),(10 1955.8184),(11 1971.9606),(12 2016.6566),(13 2014.5903),(14 2065.6855),(15 2061.886),(16 2054.5542),(17 2054.4827),(18 2030.6418),(19 2046.9382),(20 2026.8077),(21 2042.8356),(22 2032.1757),(23 2033.5643),(24 2030.6421),(25 2062.6235),(26 2092.6719),(27 2147.8953),(28 2200.5293),(29 2303.061),(30 2322.8708),(31 2362.118),(32 2451.4038),(33 2477.844),(34 2444.47),(35 2414.6333),(36 2455.6243),(37 2461.497),(38 2485.4685),(39 2545.8792),(40 2552.771),(41 2592.249),(42 2588.4656),(43 2545.2356),(44 2562.8389),(45 2552.7126),(46 2572.2625),(47 2535.7617),(48 2583.2788),(49 2639.3787),(50 2692.6858),(51 2779.8054),(52 2864.9917),(53 2889.2078),(54 2907.3777),(55 2956.5576),(56 2926.778),(57 2930.974),(58 2871.7603),(59 2917.8906),(60 2925.9375),(61 2954.612),(62 2995.1672),(63 3014.053),(64 3018.048),(65 3053.6003),(66 3064.4358),(67 3034.584),(68 3039.9526),(69 3028.0806),(70 2995.458),(71 2999.903),(72 2977.5806),(73 2920.196),(74 2958.406),(75 2989.1619),(76 2990.044),(77 3007.2703),(78 3026.0117),(79 3010.415),
(1 723.2684),(2 933.5164),(3 1139.3354),(4 1231.7716),(5 1381.3201),(6 1455.8883),(7 1551.8671),(8 1618.2421),(9 1675.4126),(10 1734.0583),(11 1758.7747),(12 1789.3191),(13 1781.1638),(14 1840.0717),(15 1845.7365),(16 1856.7527),(17 1853.7284),(18 1889.3658),(19 1882.0686),(20 1900.9985),(21 1881.8762),(22 1891.2338),(23 1839.9629),(24 1888.9365),(25 1913.021),(26 1932.8362),(27 1970.4875),(28 2054.2515),(29 2108.3945),(30 2164.9844),(31 2211.226),(32 2263.1553),(33 2307.1633),(34 2280.0303),(35 2273.108),(36 2279.8364),(37 2301.7915),(38 2297.3142),(39 2329.2927),(40 2319.109),(41 2389.4724),(42 2401.0173),(43 2378.7615),(44 2394.1914),(45 2392.563),(46 2408.6711),(47 2382.903),(48 2400.1082),(49 2418.2756),(50 2479.8848),(51 2513.6267),(52 2627.3206),(53 2658.0288),(54 2716.1912),(55 2768.8228),(56 2757.66),(57 2744.5093),(58 2717.8494),(59 2749.9915),(60 2749.1213),(61 2783.4055),(62 2765.9941),(63 2808.065),(64 2813.2122),(65 2840.8535),(66 2835.3362),(67 2821.9768),(68 2803.6804),(69 2779.5774),(70 2782.6055),(71 2751.667),(72 2736.0566),(73 2726.052),(74 2746.551),(75 2775.5583),(76 2803.0647),(77 2778.307),(78 2769.2336),(79 2807.7744),
(1 728.7329),(2 932.64465),(3 1147.4193),(4 1248.7899),(5 1416.6843),(6 1498.7849),(7 1599.2092),(8 1670.5199),(9 1711.3656),(10 1767.8749),(11 1753.0684),(12 1786.8544),(13 1793.6738),(14 1862.1608),(15 1848.0543),(16 1870.3607),(17 1845.1681),(18 1878.4423),(19 1857.6157),(20 1878.0773),(21 1845.5032),(22 1855.3518),(23 1817.6914),(24 1846.6278),(25 1857.2012),(26 1860.7845),(27 1915.8633),(28 1999.5538),(29 2064.4604),(30 2135.7832),(31 2177.3254),(32 2271.7673),(33 2310.931),(34 2293.9124),(35 2276.3293),(36 2269.9033),(37 2253.6338),(38 2272.9377),(39 2315.647),(40 2361.8516),(41 2414.786),(42 2415.0193),(43 2446.525),(44 2451.9385),(45 2463.1301),(46 2463.211),(47 2454.9556),(48 2476.6096),(49 2527.782),(50 2551.2034),(51 2588.1682),(52 2659.1816),(53 2690.7742),(54 2747.2712),(55 2748.6423),(56 2759.8652),(57 2713.92),(58 2739.8298),(59 2695.7898),(60 2715.0637),(61 2733.096),(62 2770.542),(63 2792.9407),(64 2779.9653),(65 2820.1543),(66 2804.544),(67 2791.6536),(68 2769.055),(69 2755.0522),(70 2709.279),(71 2720.6602),(72 2731.3337),(73 2695.166),(74 2732.605),(75 2792.6304),(76 2787.4607),(77 2791.5195),(78 2796.853),(79 2772.9854),
(1 705.6163),(2 882.90735),(3 1097.3745),(4 1195.9797),(5 1388.1942),(6 1460.9065),(7 1583.9116),(8 1656.3151),(9 1740.3982),(10 1784.1348),(11 1813.5823),(12 1862.6245),(13 1904.9967),(14 1961.1161),(15 1965.0999),(16 1964.3273),(17 1957.1284),(18 1985.7936),(19 1986.9712),(20 1967.0121),(21 1961.8545),(22 1971.409),(23 1946.716),(24 1944.2593),(25 1974.9164),(26 1995.8556),(27 2036.2224),(28 2107.3755),(29 2153.0234),(30 2208.9648),(31 2242.954),(32 2314.4045),(33 2332.599),(34 2329.9912),(35 2317.5696),(36 2275.2637),(37 2244.8774),(38 2239.993),(39 2253.9238),(40 2263.8035),(41 2277.6199),(42 2261.6794),(43 2263.129),(44 2260.6404),(45 2278.7456),(46 2270.6218),(47 2268.006),(48 2277.2717),(49 2355.9963),(50 2375.693),(51 2432.272),(52 2456.8467),(53 2498.2808),(54 2513.5195),(55 2555.2192),(56 2589.5942),(57 2534.022),(58 2540.4172),(59 2558.2751),(60 2609.938),(61 2610.754),(62 2681.0696),(63 2715.515),(64 2749.901),(65 2791.5996),(66 2754.0913),(67 2737.7615),(68 2729.6821),(69 2703.8682),(70 2676.0542),(71 2699.377),(72 2680.9658),(73 2688.8718),(74 2745.0623),(75 2773.106),(76 2803.9238),(77 2820.214),(78 2810.5864),(79 2845.1228),
(1 699.3341),(2 889.777),(3 1096.0659),(4 1182.6343),(5 1346.6985),(6 1412.6583),(7 1530.1825),(8 1583.8805),(9 1638.264),(10 1669.7029),(11 1685.1893),(12 1712.1528),(13 1761.8882),(14 1804.5984),(15 1832.8666),(16 1831.9419),(17 1862.1703),(18 1865.2316),(19 1896.3396),(20 1841.8057),(21 1887.8365),(22 1882.6228),(23 1873.465),(24 1885.3134),(25 1921.8353),(26 1907.0999),(27 1980.5612),(28 2048.524),(29 2095.5525),(30 2122.1965),(31 2160.5916),(32 2238.1838),(33 2263.0076),(34 2259.611),(35 2247.2373),(36 2208.9265),(37 2186.3967),(38 2229.056),(39 2251.109),(40 2296.924),(41 2301.4832),(42 2341.4788),(43 2322.8447),(44 2328.1707),(45 2336.406),(46 2307.4175),(47 2297.6267),(48 2310.7822),(49 2359.9985),(50 2398.7651),(51 2464.8691),(52 2529.1025),(53 2582.0396),(54 2598.8384),(55 2614.5142),(56 2603.8508),(57 2572.4697),(58 2579.2173),(59 2574.938),(60 2554.7905),(61 2577.875),(62 2562.0989),(63 2612.8757),(64 2625.4353),(65 2674.8743),(66 2681.3225),(67 2655.8396),(68 2648.5596),(69 2671.387),(70 2607.5718),(71 2606.2654),(72 2653.1924),(73 2616.8538),(74 2659.0017),(75 2717.7583),(76 2701.3123),(77 2707.0164),(78 2749.0874),(79 2726.8884),
(1 687.30505),(2 877.46716),(3 1073.1359),(4 1165.9152),(5 1351.2773),(6 1417.746),(7 1523.9203),(8 1567.1232),(9 1652.2045),(10 1681.3029),(11 1723.5724),(12 1733.3195),(13 1785.3376),(14 1821.1912),(15 1850.6132),(16 1824.4557),(17 1826.3055),(18 1807.6685),(19 1843.7596),(20 1801.1316),(21 1834.3462),(22 1848.3385),(23 1843.0748),(24 1853.1215),(25 1903.5483),(26 1918.0414),(27 1994.6388),(28 2078.184),(29 2158.2805),(30 2197.7385),(31 2274.4775),(32 2341.744),(33 2345.9019),(34 2371.2534),(35 2360.271),(36 2327.1416),(37 2290.1633),(38 2299.3616),(39 2324.1663),(40 2372.7192),(41 2381.6199),(42 2427.2153),(43 2402.8274),(44 2392.4216),(45 2409.1563),(46 2406.2542),(47 2372.2114),(48 2388.045),(49 2428.5825),(50 2459.3877),(51 2521.6199),(52 2586.0637),(53 2588.623),(54 2622.137),(55 2590.7854),(56 2594.4949),(57 2547.7278),(58 2537.8813),(59 2556.9717),(60 2551.409),(61 2604.2383),(62 2606.5066),(63 2635.007),(64 2659.8413),(65 2683.7122),(66 2641.5283),(67 2632.2173),(68 2598.273),(69 2574.2554),(70 2547.7407),(71 2555.4084),(72 2544.6865),(73 2537.109),(74 2525.9958),(75 2522.1223),(76 2539.9744),(77 2501.5337),(78 2504.358),(79 2558.515),
(1 675.4866),(2 846.671),(3 1031.1217),(4 1113.5446),(5 1256.4686),(6 1304.6664),(7 1400.0619),(8 1463.904),(9 1545.7589),(10 1581.6132),(11 1625.3727),(12 1665.6246),(13 1719.7319),(14 1763.9957),(15 1793.8243),(16 1787.7184),(17 1799.3898),(18 1786.1584),(19 1819.6053),(20 1819.2621),(21 1810.5726),(22 1841.4562),(23 1818.9028),(24 1862.3663),(25 1881.313),(26 1868.3107),(27 1935.9828),(28 1990.0493),(29 2034.4977),(30 2071.7358),(31 2100.5579),(32 2164.9343),(33 2147.6099),(34 2156.6265),(35 2173.1423),(36 2133.0007),(37 2117.5483),(38 2138.4822),(39 2132.4485),(40 2175.3167),(41 2163.7412),(42 2186.9104),(43 2185.4907),(44 2170.8408),(45 2185.512),(46 2178.3933),(47 2185.1157),(48 2195.9006),(49 2222.2617),(50 2253.91),(51 2307.3098),(52 2318.6536),(53 2364.8167),(54 2423.4626),(55 2423.47),(56 2397.7039),(57 2380.879),(58 2378.8088),(59 2343.3345),(60 2335.17),(61 2345.6777),(62 2370.2139),(63 2367.8447),(64 2341.997),(65 2383.9583),(66 2361.2952),(67 2361.7744),(68 2352.3264),(69 2318.4963),(70 2307.3948),(71 2319.5251),(72 2328.1467),(73 2347.1968),(74 2343.221),(75 2329.5703),(76 2343.0703),(77 2343.0745),(78 2317.8596),(79 2348.3594),
(1 660.81464),(2 840.69293),(3 1020.20624),(4 1122.3353),(5 1239.937),(6 1296.1499),(7 1381.7994),(8 1415.8508),(9 1446.7328),(10 1470.7125),(11 1482.5883),(12 1505.978),(13 1516.8125),(14 1557.8422),(15 1564.8026),(16 1567.3557),(17 1567.8466),(18 1583.695),(19 1599.7268),(20 1611.1176),(21 1577.5529),(22 1609.3055),(23 1603.3922),(24 1631.8304),(25 1683.5886),(26 1689.7938),(27 1764.7954),(28 1830.0597),(29 1904.8018),(30 1966.2855),(31 2034.33),(32 2076.445),(33 2080.3933),(34 2121.7483),(35 2123.5615),(36 2105.821),(37 2102.001),(38 2120.347),(39 2100.4175),(40 2141.0615),(41 2147.7227),(42 2156.7957),(43 2167.0273),(44 2155.848),(45 2210.5781),(46 2220.829),(47 2189.653),(48 2183.3376),(49 2177.1833),(50 2209.1724),(51 2241.5293),(52 2276.7317),(53 2305.7842),(54 2320.2158),(55 2362.0432),(56 2307.2197),(57 2301.2969),(58 2272.832),(59 2295.9343),(60 2277.7327),(61 2291.8928),(62 2301.969),(63 2319.0989),(64 2378.1807),(65 2400.792),(66 2411.264),(67 2378.7422),(68 2377.4548),(69 2372.8745),(70 2344.7065),(71 2349.8777),(72 2366.9473),(73 2365.17),(74 2371.456),(75 2348.8215),(76 2327.8528),(77 2347.5151),(78 2333.4072),(79 2330.7634),
(1 639.8669),(2 825.6485),(3 974.2711),(4 1074.18),(5 1204.234),(6 1281.6337),(7 1339.5917),(8 1415.3221),(9 1488.7341),(10 1534.6016),(11 1553.8243),(12 1599.4397),(13 1611.5912),(14 1665.778),(15 1671.8),(16 1671.5214),(17 1660.2886),(18 1676.368),(19 1693.1498),(20 1684.0477),(21 1668.1074),(22 1652.9478),(23 1667.2102),(24 1679.1056),(25 1703.7401),(26 1673.6289),(27 1735.1238),(28 1770.4824),(29 1826.9839),(30 1853.5682),(31 1905.6697),(32 1984.446),(33 1958.6012),(34 2061.4775),(35 2053.7915),(36 2004.2562),(37 1995.1152),(38 2027.2235),(39 2049.9924),(40 2098.5466),(41 2127.8801),(42 2136.9973),(43 2152.996),(44 2152.9524),(45 2148.7236),(46 2142.562),(47 2128.1265),(48 2134.9543),(49 2122.4155),(50 2145.7825),(51 2134.811),(52 2149.148),(53 2149.247),(54 2186.1038),(55 2166.0176),(56 2136.34),(57 2100.7617),(58 2102.9268),(59 2081.9463),(60 2088.3508),(61 2130.5051),(62 2140.5334),(63 2156.0215),(64 2156.4612),(65 2206.679),(66 2211.7422),(67 2229.0151),(68 2218.922),(69 2227.7642),(70 2219.0703),(71 2222.49),(72 2244.0085),(73 2242.2688),(74 2258.6304),(75 2310.8777),(76 2313.086),(77 2302.8457),(78 2323.3936),(79 2365.1687),
(1 606.3373),(2 778.1929),(3 913.6808),(4 994.1986),(5 1102.689),(6 1171.512),(7 1225.7772),(8 1285.6952),(9 1302.6515),(10 1328.7407),(11 1331.195),(12 1376.7075),(13 1359.481),(14 1406.088),(15 1396.7499),(16 1405.1003),(17 1400.081),(18 1411.0927),(19 1449.7166),(20 1430.0542),(21 1423.3741),(22 1446.8269),(23 1443.3419),(24 1450.245),(25 1506.2157),(26 1510.8536),(27 1600.56),(28 1641.5083),(29 1683.8715),(30 1738.0227),(31 1768.0154),(32 1870.203),(33 1853.01),(34 1928.0045),(35 1948.2422),(36 1958.8269),(37 1954.6676),(38 1960.362),(39 1973.0922),(40 1971.147),(41 2034.1677),(42 2036.4849),(43 2073.944),(44 2086.7998),(45 2080.0845),(46 2079.5352),(47 2050.2388),(48 2076.2488),(49 2071.5037),(50 2103.057),(51 2129.555),(52 2146.8906),(53 2195.142),(54 2167.2046),(55 2182.114),(56 2126.965),(57 2129.1592),(58 2103.0608),(59 2115.214),(60 2110.1821),(61 2128.6614),(62 2135.449),(63 2156.0396),(64 2152.7485),(65 2145.995),(66 2151.427),(67 2151.065),(68 2131.79),(69 2114.3677),(70 2131.0286),(71 2142.357),(72 2139.819),(73 2132.4602),(74 2159.953),(75 2142.8503),(76 2171.2166),(77 2170.9556),(78 2181.3806),(79 2226.7698),
(1 598.47864),(2 782.86444),(3 914.93286),(4 1003.94714),(5 1097.2256),(6 1172.3789),(7 1226.6361),(8 1303.9907),(9 1323.1877),(10 1365.9841),(11 1379.3899),(12 1412.528),(13 1410.3229),(14 1445.7849),(15 1453.0841),(16 1429.668),(17 1432.5505),(18 1440.3193),(19 1463.6798),(20 1466.4443),(21 1454.4307),(22 1458.8746),(23 1453.4633),(24 1479.5345),(25 1520.5244),(26 1523.4308),(27 1563.0966),(28 1609.2896),(29 1673.6049),(30 1725.2507),(31 1770.1156),(32 1869.8354),(33 1865.0577),(34 1916.1034),(35 1918.0941),(36 1895.7411),(37 1933.7761),(38 1928.163),(39 1999.1462),(40 2033.5198),(41 2096.3633),(42 2120.4353),(43 2108.108),(44 2153.4563),(45 2137.3623),(46 2160.6611),(47 2142.3977),(48 2155.1763),(49 2155.8896),(50 2179.7446),(51 2187.5547),(52 2218.7805),(53 2241.2139),(54 2244.3381),(55 2229.1536),(56 2170.4482),(57 2160.27),(58 2142.999),(59 2147.3176),(60 2155.9575),(61 2166.722),(62 2171.2747),(63 2151.2815),(64 2187.8223),(65 2167.8381),(66 2185.1785),(67 2166.1658),(68 2147.9995),(69 2137.9426),(70 2138.5315),(71 2131.66),(72 2153.4324),(73 2144.9763),(74 2189.5034),(75 2195.7139),(76 2156.9333),(77 2195.6497),(78 2198.5269),(79 2224.5408),
