1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,
(1 0.0002217055),(2 1.1663693),(3 4.1928215),(4 5.988249),(5 5.9900527),(6 7.17417),(7 10.2332735),(8 10.711892),(9 10.715771),(10 10.899033),(11 12.973694),(12 14.344039),(13 14.346704),(14 15.087332),(15 16.205036),(16 16.714708),(17 16.714989),(18 17.686192),(19 18.825264),(20 20.245405),(21 20.237455),(22 20.797476),(23 21.646196),(24 22.190464),(25 22.185114),(26 22.760666),(27 23.057058),(28 23.68201),(29 23.686329),(30 23.867126),(31 24.743383),(32 25.68674),(33 25.722336),(34 25.958094),(35 27.346075),(36 27.377083),(37 27.389935),(38 28.235264),(39 29.741255),(40 30.538498),(41 30.533821),(42 30.645103),(43 32.231823),(44 33.5082),(45 33.51937),(46 33.810394),(47 35.541256),(48 34.636177),(49 34.629818),(50 34.634933),
(1 0.00017685544),(2 0.01857463),(3 0.044755474),(4 0.06938631),(5 0.06919448),(6 0.07461829),(7 0.08933925),(8 0.095171474),(9 0.09543748),(10 0.09727826),(11 0.11002756),(12 0.11139188),(13 0.11152325),(14 0.10775639),(15 0.12161612),(16 0.11759179),(17 0.11764177),(18 0.11977136),(19 0.121262),(20 0.14476179),(21 0.14395545),(22 0.14270426),(23 0.1413884),(24 0.14861086),(25 0.14788687),(26 0.14356156),(27 0.1406821),(28 0.14731513),(29 0.14675413),(30 0.14004534),(31 0.15010059),(32 0.1495198),(33 0.14953107),(34 0.14682533),(35 0.14228152),(36 0.14672302),(37 0.14608756),(38 0.13898264),(39 0.14649306),(40 0.14614262),(41 0.14529724),(42 0.14182432),(43 0.14568608),(44 0.14368166),(45 0.14366838),(46 0.14223121),(47 0.15129165),(48 0.15014364),(49 0.14993794),(50 0.15014888),
(1 0.00018429065),(2 0.018370163),(3 0.04359768),(4 0.06745633),(5 0.067305505),(6 0.07262996),(7 0.08767104),(8 0.091899514),(9 0.09210623),(10 0.09300892),(11 0.105448306),(12 0.10735246),(13 0.10746717),(14 0.10392294),(15 0.116170146),(16 0.11355391),(17 0.11361991),(18 0.11477433),(19 0.115763545),(20 0.13896544),(21 0.13817099),(22 0.13537158),(23 0.1335369),(24 0.14161779),(25 0.14073126),(26 0.13606225),(27 0.13318609),(28 0.1406897),(29 0.14003496),(30 0.13306879),(31 0.14355381),(32 0.14214444),(33 0.14196357),(34 0.13875903),(35 0.13676648),(36 0.1414143),(37 0.14081661),(38 0.13284533),(39 0.13977538),(40 0.1405288),(41 0.13980675),(42 0.13549408),(43 0.14037696),(44 0.13726334),(45 0.1371102),(46 0.13642417),(47 0.14565855),(48 0.1443068),(49 0.14420034),(50 0.14430636),
(1 0.00017985552),(2 0.017368054),(3 0.04047944),(4 0.062235422),(5 0.062039822),(6 0.06660084),(7 0.080181025),(8 0.08416348),(9 0.084494404),(10 0.08576501),(11 0.09767194),(12 0.098248325),(13 0.098482355),(14 0.09530041),(15 0.10839474),(16 0.104113795),(17 0.10423251),(18 0.10617917),(19 0.10794361),(20 0.12877055),(21 0.12807441),(22 0.12499597),(23 0.12308534),(24 0.12967764),(25 0.12911698),(26 0.12421111),(27 0.12262494),(28 0.1290032),(29 0.12846456),(30 0.122724496),(31 0.13289484),(32 0.13140863),(33 0.13126752),(34 0.12847814),(35 0.12541106),(36 0.13020383),(37 0.12958081),(38 0.12226148),(39 0.12910144),(40 0.12927374),(41 0.12854183),(42 0.12511991),(43 0.13016656),(44 0.12704661),(45 0.12697454),(46 0.12662399),(47 0.13522565),(48 0.13344991),(49 0.13328952),(50 0.13341914),
(1 0.00018354961),(2 0.016707337),(3 0.03819843),(4 0.059346206),(5 0.059177533),(6 0.06298886),(7 0.076683834),(8 0.079775706),(9 0.079933256),(10 0.08117207),(11 0.09291215),(12 0.092861526),(13 0.09301951),(14 0.09030505),(15 0.10257065),(16 0.09955396),(17 0.09965505),(18 0.10080362),(19 0.10241387),(20 0.12194161),(21 0.12119876),(22 0.11794289),(23 0.11586505),(24 0.123760514),(25 0.1229541),(26 0.11779694),(27 0.11605631),(28 0.1221102),(29 0.12152022),(30 0.1148288),(31 0.12508066),(32 0.122995235),(33 0.12304197),(34 0.12035745),(35 0.11880463),(36 0.12380642),(37 0.12338601),(38 0.11632284),(39 0.1218672),(40 0.12162403),(41 0.12101747),(42 0.11822773),(43 0.12186023),(44 0.119267434),(45 0.119209126),(46 0.119345814),(47 0.12792937),(48 0.12504482),(49 0.124944955),(50 0.12505378),
(1 0.00019250522),(2 0.016722936),(3 0.03848356),(4 0.059373002),(5 0.059156552),(6 0.062745504),(7 0.07532807),(8 0.07861794),(9 0.07884616),(10 0.07984264),(11 0.09158115),(12 0.09117424),(13 0.09134482),(14 0.088585205),(15 0.10057893),(16 0.096369125),(17 0.09649634),(18 0.09781101),(19 0.09934436),(20 0.11964856),(21 0.118850164),(22 0.11566609),(23 0.113640875),(24 0.12124584),(25 0.12060133),(26 0.11469884),(27 0.11360473),(28 0.11919753),(29 0.11860681),(30 0.11230427),(31 0.12299281),(32 0.120738246),(33 0.12066426),(34 0.117994234),(35 0.11644714),(36 0.12156129),(37 0.121017836),(38 0.11463731),(39 0.1209801),(40 0.12088697),(41 0.12013269),(42 0.11657348),(43 0.12134137),(44 0.117935814),(45 0.117772646),(46 0.11670141),(47 0.12569256),(48 0.12374009),(49 0.123598486),(50 0.12370557),
(1 0.00017303634),(2 0.014740006),(3 0.03420947),(4 0.0528744),(5 0.05270174),(6 0.056468535),(7 0.06812561),(8 0.07038637),(9 0.07052866),(10 0.07166512),(11 0.082037054),(12 0.08192009),(13 0.08205599),(14 0.07969808),(15 0.09056265),(16 0.08712366),(17 0.08716959),(18 0.088131696),(19 0.090143815),(20 0.10685611),(21 0.10613317),(22 0.10323575),(23 0.10205906),(24 0.10834787),(25 0.107685335),(26 0.10306385),(27 0.10197323),(28 0.106730506),(29 0.10622247),(30 0.10072035),(31 0.10918382),(32 0.10776266),(33 0.10786498),(34 0.105809174),(35 0.10536409),(36 0.10896181),(37 0.108494215),(38 0.102656424),(39 0.10779813),(40 0.107658885),(41 0.10715002),(42 0.10446011),(43 0.1085316),(44 0.1059661),(45 0.10596377),(46 0.105215184),(47 0.113061935),(48 0.11056405),(49 0.11047544),(50 0.11053865),
(1 0.00018789331),(2 0.015307792),(3 0.035072852),(4 0.05431143),(5 0.054133497),(6 0.056902576),(7 0.0679114),(8 0.07080648),(9 0.0709435),(10 0.07210022),(11 0.0830368),(12 0.082112096),(13 0.08226066),(14 0.07986695),(15 0.090519525),(16 0.08687301),(17 0.086963244),(18 0.08749258),(19 0.08957281),(20 0.10804824),(21 0.10738381),(22 0.10392392),(23 0.10230561),(24 0.108934775),(25 0.10841755),(26 0.10356434),(27 0.10194624),(28 0.108093604),(29 0.10755034),(30 0.100867584),(31 0.1098977),(32 0.10751675),(33 0.10753211),(34 0.105353504),(35 0.10430531),(36 0.109220035),(37 0.108697705),(38 0.10282161),(39 0.10859994),(40 0.10739046),(41 0.10677289),(42 0.10362828),(43 0.10904927),(44 0.10559333),(45 0.10558858),(46 0.104662776),(47 0.112550795),(48 0.110454634),(49 0.11024311),(50 0.1104343),
(1 0.00017682505),(2 0.0142072085),(3 0.033174124),(4 0.051064383),(5 0.05095518),(6 0.053786952),(7 0.064171016),(8 0.066558816),(9 0.06669608),(10 0.06773162),(11 0.07695603),(12 0.0771049),(13 0.07715688),(14 0.07537791),(15 0.085547954),(16 0.082414486),(17 0.08241724),(18 0.08357),(19 0.08501795),(20 0.102551945),(21 0.1018861),(22 0.09828314),(23 0.09700491),(24 0.1028372),(25 0.10233235),(26 0.09765234),(27 0.09683941),(28 0.101713),(29 0.1011105),(30 0.09606488),(31 0.10379109),(32 0.101802826),(33 0.10172416),(34 0.09933803),(35 0.09897283),(36 0.10272145),(37 0.10232396),(38 0.09717892),(39 0.10273164),(40 0.10179245),(41 0.10136768),(42 0.09849018),(43 0.103544235),(44 0.10055178),(45 0.1006368),(46 0.0994512),(47 0.10712436),(48 0.10550664),(49 0.10540504),(50 0.1054983),
(1 0.00019352669),(2 0.014450391),(3 0.03315429),(4 0.051083114),(5 0.05098185),(6 0.053781826),(7 0.06476269),(8 0.066839844),(9 0.0669177),(10 0.0680905),(11 0.07825431),(12 0.07739904),(13 0.07752801),(14 0.07560908),(15 0.08559243),(16 0.08175822),(17 0.08177773),(18 0.0826987),(19 0.08466036),(20 0.10242358),(21 0.10188783),(22 0.09845353),(23 0.09655505),(24 0.10270932),(25 0.10217674),(26 0.09819755),(27 0.09618731),(28 0.10202626),(29 0.10156261),(30 0.095735595),(31 0.10424384),(32 0.1012061),(33 0.10111094),(34 0.09976217),(35 0.09900741),(36 0.10303191),(37 0.10256157),(38 0.09730102),(39 0.102999784),(40 0.10155674),(41 0.1011243),(42 0.098040394),(43 0.103518926),(44 0.10046814),(45 0.10048446),(46 0.099333584),(47 0.107236475),(48 0.104503505),(49 0.10434467),(50 0.1044882),
(1 0.00018113783),(2 0.013185961),(3 0.030484686),(4 0.046815656),(5 0.046715777),(6 0.049299616),(7 0.059364934),(8 0.061483353),(9 0.061591957),(10 0.06272092),(11 0.071203075),(12 0.07104526),(13 0.07116296),(14 0.06948528),(15 0.078726925),(16 0.076276235),(17 0.07631719),(18 0.07716791),(19 0.078765236),(20 0.09460129),(21 0.09405508),(22 0.09122547),(23 0.089826815),(24 0.09515117),(25 0.094618246),(26 0.090461254),(27 0.08908928),(28 0.09415993),(29 0.09360516),(30 0.088565595),(31 0.09662755),(32 0.09354388),(33 0.09350858),(34 0.091554694),(35 0.09116955),(36 0.09422742),(37 0.093873136),(38 0.08895248),(39 0.09406453),(40 0.092961155),(41 0.09257196),(42 0.08997105),(43 0.0952874),(44 0.09253308),(45 0.09250972),(46 0.09185391),(47 0.09866242),(48 0.096583895),(49 0.09646668),(50 0.096587084),
(1 0.00013579456),(2 0.009010106),(3 0.019968608),(4 0.030820137),(5 0.030750947),(6 0.032026958),(7 0.038587887),(8 0.03967217),(9 0.03967968),(10 0.040211637),(11 0.045790147),(12 0.045180608),(13 0.045272265),(14 0.0441098),(15 0.050202332),(16 0.048079524),(17 0.04809728),(18 0.048255503),(19 0.049754553),(20 0.061076038),(21 0.060759947),(22 0.058584105),(23 0.05708989),(24 0.060683552),(25 0.06026995),(26 0.05807952),(27 0.057343084),(28 0.060675766),(29 0.060322657),(30 0.05676816),(31 0.062492564),(32 0.060404174),(33 0.060455635),(34 0.05930232),(35 0.058209192),(36 0.060202394),(37 0.059986293),(38 0.056736913),(39 0.060359105),(40 0.05934188),(41 0.059025846),(42 0.05763459),(43 0.0606763),(44 0.058893044),(45 0.058884762),(46 0.05797649),(47 0.06293646),(48 0.060953945),(49 0.06094063),(50 0.060961407),
(1 0.00013076307),(2 0.008166714),(3 0.018036269),(4 0.027870432),(5 0.027771153),(6 0.028859535),(7 0.034821782),(8 0.035409838),(9 0.035446685),(10 0.036011577),(11 0.04118702),(12 0.040526524),(13 0.040656094),(14 0.03939143),(15 0.044634525),(16 0.042945657),(17 0.042964976),(18 0.04313867),(19 0.044397373),(20 0.054404035),(21 0.05409793),(22 0.052140303),(23 0.05093256),(24 0.05488091),(25 0.054526955),(26 0.051309284),(27 0.050261497),(28 0.05360253),(29 0.053286187),(30 0.050001644),(31 0.05502225),(32 0.052898757),(33 0.052898526),(34 0.05187491),(35 0.05119825),(36 0.053443115),(37 0.053235356),(38 0.0501302),(39 0.053094774),(40 0.05247752),(41 0.052155826),(42 0.050657835),(43 0.053688608),(44 0.052021906),(45 0.051982664),(46 0.05159406),(47 0.055708695),(48 0.054074075),(49 0.054025818),(50 0.054075055),
(1 0.00008353742),(2 0.0037446553),(3 0.0072938856),(4 0.011460161),(5 0.011441119),(6 0.011376038),(7 0.013477531),(8 0.013011395),(9 0.01302833),(10 0.013097751),(11 0.01513459),(12 0.014213898),(13 0.014237384),(14 0.013427689),(15 0.016019316),(16 0.015211134),(17 0.015230935),(18 0.015073588),(19 0.015080656),(20 0.019562177),(21 0.01939041),(22 0.018371496),(23 0.01737361),(24 0.019169206),(25 0.018942563),(26 0.017282072),(27 0.017280748),(28 0.018593388),(29 0.01845343),(30 0.016917316),(31 0.019394325),(32 0.018494822),(33 0.018547412),(34 0.017681114),(35 0.016879015),(36 0.018191362),(37 0.018056832),(38 0.016406279),(39 0.017936839),(40 0.017570056),(41 0.017406838),(42 0.016564377),(43 0.017818613),(44 0.016756276),(45 0.016738614),(46 0.016591016),(47 0.018455066),(48 0.017687276),(49 0.017673595),(50 0.017688619),
(1 0.00007281275),(2 0.0030484514),(3 0.0056889667),(4 0.008784859),(5 0.00878836),(6 0.008724928),(7 0.010236072),(8 0.010002603),(9 0.0100057265),(10 0.010024326),(11 0.011659658),(12 0.01086903),(13 0.010910349),(14 0.010386878),(15 0.012419209),(16 0.011761476),(17 0.011772343),(18 0.011555106),(19 0.01156558),(20 0.014789851),(21 0.01463565),(22 0.013887757),(23 0.013020814),(24 0.014466345),(25 0.01431167),(26 0.013184326),(27 0.013153491),(28 0.014096578),(29 0.013962199),(30 0.0127515355),(31 0.01467472),(32 0.014182995),(33 0.014225626),(34 0.013749671),(35 0.012970279),(36 0.0139630325),(37 0.0138591295),(38 0.012642009),(39 0.013868874),(40 0.013470091),(41 0.0133579755),(42 0.012632752),(43 0.013545098),(44 0.012753891),(45 0.0127382055),(46 0.012519896),(47 0.014035821),(48 0.013371752),(49 0.0133527),(50 0.013367908),
(1 0.000059604245),(2 0.0023361216),(3 0.004212536),(4 0.006535891),(5 0.006526321),(6 0.006443892),(7 0.007534415),(8 0.0072647226),(9 0.0072544864),(10 0.007294773),(11 0.0086068595),(12 0.008020006),(13 0.008030566),(14 0.0075716237),(15 0.009172759),(16 0.008556063),(17 0.008562683),(18 0.008433191),(19 0.008356154),(20 0.010735513),(21 0.010673225),(22 0.010117606),(23 0.009456096),(24 0.010713081),(25 0.010587425),(26 0.009570181),(27 0.009649549),(28 0.010366205),(29 0.0102937),(30 0.009323317),(31 0.01071532),(32 0.010227154),(33 0.010280222),(34 0.009888868),(35 0.009425462),(36 0.010284484),(37 0.010221127),(38 0.009264642),(39 0.010091171),(40 0.009856615),(41 0.009770168),(42 0.009297702),(43 0.00991934),(44 0.009271935),(45 0.00925425),(46 0.009134993),(47 0.010240974),(48 0.009727725),(49 0.009712116),(50 0.009727309),
(1 0.00004857204),(2 0.001715769),(3 0.0030610168),(4 0.0048170313),(5 0.004809305),(6 0.004773626),(7 0.0054333042),(8 0.005288643),(9 0.0053069834),(10 0.005283514),(11 0.0062034964),(12 0.0057363487),(13 0.005752013),(14 0.0054547945),(15 0.006564098),(16 0.0061552473),(17 0.0061667133),(18 0.00609241),(19 0.0060490496),(20 0.007662436),(21 0.0076020095),(22 0.0071527357),(23 0.0068587186),(24 0.0075425496),(25 0.007482414),(26 0.006889816),(27 0.006806236),(28 0.007346885),(29 0.007270967),(30 0.0066270293),(31 0.0076804315),(32 0.007285205),(33 0.007322322),(34 0.0070212674),(35 0.00662146),(36 0.007232923),(37 0.0071686734),(38 0.006515135),(39 0.007151772),(40 0.007004198),(41 0.0069699786),(42 0.0066086007),(43 0.007102325),(44 0.0067309462),(45 0.006714173),(46 0.006577232),(47 0.007404956),(48 0.007033446),(49 0.007018325),(50 0.007033175),
(1 0.000045732097),(2 0.0015844739),(3 0.0028051608),(4 0.004333778),(5 0.0043303547),(6 0.004263419),(7 0.0049362583),(8 0.00483516),(9 0.0048426106),(10 0.004806504),(11 0.0055303075),(12 0.005169335),(13 0.005168674),(14 0.0049468805),(15 0.0059197666),(16 0.0055582),(17 0.005566304),(18 0.0054467153),(19 0.005426062),(20 0.0070854155),(21 0.0070167296),(22 0.006606577),(23 0.006194483),(24 0.006881121),(25 0.0067960233),(26 0.006180848),(27 0.0061014052),(28 0.00658626),(29 0.006523316),(30 0.005952541),(31 0.0068653077),(32 0.006537866),(33 0.0065536792),(34 0.006293689),(35 0.0060610776),(36 0.0065805106),(37 0.00652879),(38 0.0059602326),(39 0.0064338725),(40 0.006281961),(41 0.0062217396),(42 0.0059025306),(43 0.006343335),(44 0.0060111564),(45 0.00599087),(46 0.005880172),(47 0.006561858),(48 0.006225706),(49 0.0062204422),(50 0.006222068),
(1 0.000032894488),(2 0.001131271),(3 0.0019277973),(4 0.0029842318),(5 0.002968947),(6 0.0028901387),(7 0.0034727503),(8 0.003357124),(9 0.0033534274),(10 0.0032951701),(11 0.0038764467),(12 0.003583929),(13 0.0035875756),(14 0.003427323),(15 0.004027985),(16 0.003773357),(17 0.00377982),(18 0.0036756839),(19 0.0036863296),(20 0.0047375974),(21 0.0047014332),(22 0.0044299536),(23 0.0041994182),(24 0.004711987),(25 0.004652362),(26 0.0042284927),(27 0.0042147255),(28 0.004510613),(29 0.004470126),(30 0.0040511223),(31 0.0046684784),(32 0.0044283066),(33 0.0044629313),(34 0.0043215854),(35 0.0041261055),(36 0.0044564367),(37 0.0044192793),(38 0.003988968),(39 0.004343479),(40 0.0042180843),(41 0.004184611),(42 0.0040105516),(43 0.0042727366),(44 0.003986893),(45 0.0039898646),(46 0.0039690435),(47 0.004392221),(48 0.004149911),(49 0.0041437866),(50 0.0041485094),
(1 0.000037465317),(2 0.0011706207),(3 0.0020437299),(4 0.0031101604),(5 0.0031263474),(6 0.0030277222),(7 0.0035683059),(8 0.003440215),(9 0.0034437675),(10 0.003420825),(11 0.003979282),(12 0.00364859),(13 0.0036565238),(14 0.003496096),(15 0.0041837213),(16 0.003944111),(17 0.0039457986),(18 0.0038565653),(19 0.0038545728),(20 0.0049190437),(21 0.0048697847),(22 0.0045722425),(23 0.0043547056),(24 0.004796823),(25 0.0047472003),(26 0.0043361075),(27 0.004309384),(28 0.0046842014),(29 0.0046466487),(30 0.004204362),(31 0.0047958987),(32 0.004565824),(33 0.0046108053),(34 0.004441302),(35 0.004260673),(36 0.0045887763),(37 0.004540294),(38 0.004119662),(39 0.004514865),(40 0.004374797),(41 0.0043584686),(42 0.004148614),(43 0.0044668363),(44 0.004272443),(45 0.004271932),(46 0.0041504973),(47 0.004605914),(48 0.004394334),(49 0.004380956),(50 0.0043927697),
(1 0.000027228733),(2 0.00083092455),(3 0.0014384866),(4 0.0021874683),(5 0.0021931673),(6 0.0021453453),(7 0.0024812587),(8 0.002395884),(9 0.0024000965),(10 0.002383832),(11 0.0027055321),(12 0.0025559927),(13 0.002553356),(14 0.002444872),(15 0.0028871784),(16 0.0027222708),(17 0.0027263227),(18 0.0026338045),(19 0.0026290442),(20 0.0033958242),(21 0.0033601571),(22 0.003099738),(23 0.0030084408),(24 0.0033091807),(25 0.003267682),(26 0.0029709567),(27 0.0030625095),(28 0.0032723185),(29 0.0032385841),(30 0.0028885487),(31 0.0032736745),(32 0.0031391168),(33 0.003163559),(34 0.0030478807),(35 0.0029289671),(36 0.0031483183),(37 0.0031123282),(38 0.002830765),(39 0.0030978643),(40 0.0029932375),(41 0.0029758895),(42 0.0028753332),(43 0.0030637195),(44 0.0029031006),(45 0.0028948903),(46 0.002794152),(47 0.0031633796),(48 0.0029673877),(49 0.0029592398),(50 0.002966022),
(1 0.000028254324),(2 0.00077995384),(3 0.0013516827),(4 0.002055909),(5 0.0020613736),(6 0.0020048856),(7 0.0023279083),(8 0.0022585874),(9 0.0022576933),(10 0.0022251876),(11 0.0025650244),(12 0.0023677722),(13 0.002366602),(14 0.002272346),(15 0.002648463),(16 0.0024880122),(17 0.002490456),(18 0.0024267351),(19 0.0024488713),(20 0.0031871016),(21 0.003156309),(22 0.0029177417),(23 0.0027472137),(24 0.003038011),(25 0.0030239811),(26 0.0027582743),(27 0.002756029),(28 0.0030144132),(29 0.0029807219),(30 0.00268847),(31 0.0030247392),(32 0.0028711313),(33 0.002888393),(34 0.0028330802),(35 0.0026550635),(36 0.0028976153),(37 0.0028879014),(38 0.0026307765),(39 0.0029103586),(40 0.0027931025),(41 0.0027861048),(42 0.002670029),(43 0.002819456),(44 0.0026371544),(45 0.0026225008),(46 0.0026328538),(47 0.0029286435),(48 0.0027524547),(49 0.0027480836),(50 0.0027515078),
(1 0.000017850592),(2 0.0004875026),(3 0.00083701476),(4 0.0012466696),(5 0.0012481856),(6 0.0012003533),(7 0.0013626196),(8 0.0013485844),(9 0.0013409777),(10 0.001330062),(11 0.0015442345),(12 0.0014008244),(13 0.0014016086),(14 0.0013290714),(15 0.0015963287),(16 0.0014977951),(17 0.001498316),(18 0.0014690035),(19 0.0014435041),(20 0.0018916553),(21 0.0018878953),(22 0.0017086272),(23 0.0016456365),(24 0.0017985788),(25 0.0017777724),(26 0.001639124),(27 0.0016362088),(28 0.0017632876),(29 0.001750855),(30 0.0015752275),(31 0.0017638918),(32 0.0016991742),(33 0.0017211721),(34 0.0016963832),(35 0.0016105206),(36 0.0017433334),(37 0.00171687),(38 0.0015820726),(39 0.0017687788),(40 0.0017073402),(41 0.001716437),(42 0.0016219455),(43 0.0017483202),(44 0.0016400445),(45 0.0016404773),(46 0.0015967981),(47 0.0017645984),(48 0.0016899426),(49 0.0016879743),(50 0.0016895249),
(1 0.000012649732),(2 0.0003423893),(3 0.0005883986),(4 0.00087045616),(5 0.00086482416),(6 0.00084314117),(7 0.0009653903),(8 0.0009439181),(9 0.0009415865),(10 0.0009382819),(11 0.0010829438),(12 0.0009928389),(13 0.0009900869),(14 0.0009637398),(15 0.0011665309),(16 0.0010666456),(17 0.0010683119),(18 0.0010433579),(19 0.0010294156),(20 0.0012984063),(21 0.0012902349),(22 0.0012098623),(23 0.0011157959),(24 0.0012513415),(25 0.0012454703),(26 0.0011477368),(27 0.0011408803),(28 0.0012063956),(29 0.00119203),(30 0.0011131567),(31 0.001291137),(32 0.0012263854),(33 0.0012302214),(34 0.0011722257),(35 0.0011198476),(36 0.001205996),(37 0.0011878879),(38 0.0010801384),(39 0.0011747562),(40 0.0011390807),(41 0.0011358331),(42 0.0011038056),(43 0.0011643654),(44 0.0011128449),(45 0.001110969),(46 0.0010705705),(47 0.0011896734),(48 0.0011479006),(49 0.0011455034),(50 0.0011461042),
(1 0.00001701777),(2 0.00046100924),(3 0.0007568131),(4 0.0011303488),(5 0.0011356067),(6 0.0011311776),(7 0.0012869093),(8 0.0012807915),(9 0.0012765941),(10 0.0012651522),(11 0.0014511293),(12 0.0013356291),(13 0.0013341208),(14 0.0012977001),(15 0.0014708395),(16 0.0013942297),(17 0.0013975499),(18 0.0013799504),(19 0.0013666911),(20 0.0017056459),(21 0.0016976909),(22 0.001608952),(23 0.0015672237),(24 0.0016795711),(25 0.0016650126),(26 0.0015663316),(27 0.0015608439),(28 0.0016542076),(29 0.0016390836),(30 0.0015317316),(31 0.0017620152),(32 0.0016205759),(33 0.0016316844),(34 0.0015765037),(35 0.0014860795),(36 0.0015992622),(37 0.0015922384),(38 0.0014891227),(39 0.0016129463),(40 0.0015746586),(41 0.0015719411),(42 0.0015152467),(43 0.0016370099),(44 0.0015250165),(45 0.0015136048),(46 0.001461855),(47 0.0016278493),(48 0.0015405022),(49 0.0015380601),(50 0.001540557),
(1 0.00000629831),(2 0.00016079473),(3 0.00027151883),(4 0.00040471434),(5 0.0004089754),(6 0.0004047558),(7 0.0004576276),(8 0.00043223196),(9 0.00043387336),(10 0.00043133151),(11 0.000492722),(12 0.00047858307),(13 0.0004756938),(14 0.0004477135),(15 0.0005123633),(16 0.00047374688),(17 0.0004724161),(18 0.00047282974),(19 0.00046772466),(20 0.00060174085),(21 0.00059549086),(22 0.0005436634),(23 0.00051625737),(24 0.00055193895),(25 0.0005477061),(26 0.0005060371),(27 0.0005263451),(28 0.000552694),(29 0.0005523205),(30 0.00052059523),(31 0.0005662789),(32 0.00055253325),(33 0.0005614205),(34 0.000537786),(35 0.0005323125),(36 0.00056981354),(37 0.00056478026),(38 0.0005089088),(39 0.0005519169),(40 0.00053176),(41 0.0005308064),(42 0.0005119356),(43 0.000563587),(44 0.0005300004),(45 0.00052520895),(46 0.0005041292),(47 0.0005716953),(48 0.00052612147),(49 0.0005263102),(50 0.00052592537),
(1 0.000006936389),(2 0.00020171212),(3 0.00034129887),(4 0.00048328307),(5 0.0004853291),(6 0.0004759055),(7 0.00053200155),(8 0.00051234424),(9 0.0005141206),(10 0.00050957914),(11 0.000588459),(12 0.00054318435),(13 0.0005454137),(14 0.00053146924),(15 0.0006285841),(16 0.0005852593),(17 0.0005863978),(18 0.0005709312),(19 0.0005732965),(20 0.0007051113),(21 0.0007078427),(22 0.0006792872),(23 0.0006138462),(24 0.000699787),(25 0.00069228094),(26 0.00063956896),(27 0.00062840217),(28 0.0006554828),(29 0.000647572),(30 0.0005982802),(31 0.000679117),(32 0.0006541362),(33 0.0006587778),(34 0.00064574945),(35 0.0005998602),(36 0.000668357),(37 0.0006631448),(38 0.000611316),(39 0.00064983097),(40 0.0006313627),(41 0.0006310915),(42 0.0006131296),(43 0.0006654909),(44 0.0006252856),(45 0.00062355754),(46 0.0006036644),(47 0.000659978),(48 0.0006263544),(49 0.0006263372),(50 0.0006253459),
(1 0.0000016769379),(2 0.000046916877),(3 0.00008034384),(4 0.000116935866),(5 0.000117511874),(6 0.00011822776),(7 0.00013857773),(8 0.00013327759),(9 0.00013331356),(10 0.00013566633),(11 0.0001595273),(12 0.00014604958),(13 0.00014855519),(14 0.00014357023),(15 0.00016664735),(16 0.00015893613),(17 0.00015972472),(18 0.0001448449),(19 0.00015080835),(20 0.00018984507),(21 0.00019070969),(22 0.00017454039),(23 0.00016291377),(24 0.0001770542),(25 0.0001741391),(26 0.00016735583),(27 0.00015655954),(28 0.00017032825),(29 0.00016775649),(30 0.00016244821),(31 0.00018188903),(32 0.0001697998),(33 0.00017209192),(34 0.00017211265),(35 0.0001685368),(36 0.00017811357),(37 0.00017614497),(38 0.00015621004),(39 0.00017355583),(40 0.0001651264),(41 0.00016146268),(42 0.00016477585),(43 0.0001755062),(44 0.00015796412),(45 0.00015883431),(46 0.00016236513),(47 0.0001771632),(48 0.00016676853),(49 0.00016732157),(50 0.00016656151),
(1 0.0000011633323),(2 0.000028562088),(3 0.00004768275),(4 0.00007478494),(5 0.00007556405),(6 0.00007017207),(7 0.00007639481),(8 0.00007423807),(9 0.00007502233),(10 0.0000715625),(11 0.00007674281),(12 0.0000773562),(13 0.00007966486),(14 0.00007621499),(15 0.00008392068),(16 0.00008276584),(17 0.00008285674),(18 0.00008102252),(19 0.00008116828),(20 0.000101595906),(21 0.000100426645),(22 0.00008895731),(23 0.00008012724),(24 0.00009469972),(25 0.00009491007),(26 0.00008857137),(27 0.000083682564),(28 0.00009345442),(29 0.00009080022),(30 0.000086815526),(31 0.00009093153),(32 0.00008764056),(33 0.000089513705),(34 0.00009004657),(35 0.00009015823),(36 0.00009946603),(37 0.00009897977),(38 0.00008973917),(39 0.00009629407),(40 0.000093707444),(41 0.000092024515),(42 0.000086999586),(43 0.00010223193),(44 0.00008930691),(45 0.00008768123),(46 0.00008333214),(47 0.00009756515),(48 0.00008676326),(49 0.00008639531),(50 0.00008681999),
