1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 218869.14),(2 809285.8),(3 1710134),(4 2941145.3),(5 4510601.5),(6 6357674.5),(7 8545124),(8 11065887),(9 13746287),(10 16424203),(11 19047392),(12 21165426),(13 23175392),(14 25222914),(15 26947270),(16 28696086),(17 30404538),(18 32053690),(19 33475926),(20 34690764),(21 35850492),(22 37069692),(23 38229692),(24 39335610),(25 40542996),(26 41920830),(27 43209400),(28 44377612),(29 45610084),(30 46663484),(31 47868396),(32 49327756),(33 50809856),(34 52349868),(35 54093630),(36 55799890),(37 57683188),(38 59591860),(39 61476544),(40 63701580),(41 65902452),(42 67939020),(43 69692330),(44 71806520),(45 74261190),(46 76857480),(47 80037864),(48 82697704),(49 85373736),(50 87762880),(51 89582790),(52 91032616),(53 91978940),(54 92592770),(55 93025660),(56 93638780),(57 94296700),(58 95257730),(59 96252200),(60 97199690),(61 98084200),(62 99452120),(63 100670180),(64 102319910),(65 104211810),(66 106252310),(67 108144710),(68 109908450),(69 111517960),(70 112969430),(71 114142650),(72 115457224),(73 117113690),(74 119058010),(75 120570984),(76 122394360),(77 124712390),(78 126835650),(79 128533610),
(1 3987.0486),(2 4897.3423),(3 5188.8164),(4 5565.6123),(5 5856.935),(6 6122.8325),(7 6283.7207),(8 6430.6484),(9 6505.65),(10 6700.2505),(11 6801.591),(12 6735.761),(13 6740.5),(14 6646.7554),(15 6635.321),(16 6607.674),(17 6626.347),(18 6616.5063),(19 6718.4775),(20 6603.6455),(21 6568.895),(22 6585.5933),(23 6581.4146),(24 6716.911),(25 6619.479),(26 6560.814),(27 6486.9326),(28 6434.194),(29 6361.7827),(30 6326.2915),(31 6376.41),(32 6301.1772),(33 6201.087),(34 6251.292),(35 6277.8013),(36 6211.7627),(37 6254.1504),(38 6240.9497),(39 6214.4146),(40 6158.21),(41 6248.3457),(42 6279.3936),(43 6288.4414),(44 6209.4375),(45 6225.7534),(46 6250.54),(47 6203.2095),(48 6244.3906),(49 6196.7544),(50 6207.3247),(51 6181.486),(52 6252.5645),(53 6247.368),(54 6312.117),(55 6297.951),(56 6241.7505),(57 6365.947),(58 6291.7334),(59 6346.686),(60 6317.2773),(61 6384.4595),(62 6370.642),(63 6407.5034),(64 6420.613),(65 6369.084),(66 6480.591),(67 6435.5293),(68 6401.5825),(69 6418.4473),(70 6374.737),(71 6498.0776),(72 6461.564),(73 6511.837),(74 6527.979),(75 6573.9956),(76 6576.9907),(77 6551.879),(78 6605.4517),(79 6577.294),
(1 3962.9456),(2 4907.9966),(3 5165.1035),(4 5402.2954),(5 5668.0396),(6 6009.5767),(7 6196.651),(8 6454.974),(9 6570.992),(10 6721.8203),(11 6842.3755),(12 6746.85),(13 6859.8506),(14 6782.9316),(15 6711.7803),(16 6664.2783),(17 6689.1),(18 6679.1816),(19 6675.1943),(20 6636.9893),(21 6642.591),(22 6645.6465),(23 6649.7363),(24 6631.942),(25 6591.9624),(26 6432.305),(27 6480.741),(28 6422.9556),(29 6327.4775),(30 6278.822),(31 6238.3687),(32 6213.051),(33 6189.5825),(34 6081.924),(35 6164.0103),(36 6138.133),(37 6115.9854),(38 6095.653),(39 6233.928),(40 6222.0557),(41 6185.0654),(42 6215.6074),(43 6261.4204),(44 6193.653),(45 6211.1816),(46 6166.981),(47 6189.431),(48 6265.3433),(49 6243.526),(50 6269.5737),(51 6264.879),(52 6313.133),(53 6282.3364),(54 6370.892),(55 6362.3994),(56 6372.576),(57 6412.0796),(58 6389.7114),(59 6432.3203),(60 6408.7363),(61 6474.852),(62 6415.6104),(63 6448.8413),(64 6480.533),(65 6406.464),(66 6396.1665),(67 6372.804),(68 6352.7173),(69 6350.5566),(70 6386.5596),(71 6371.3926),(72 6346.269),(73 6345.529),(74 6311.2334),(75 6367.596),(76 6453.843),(77 6491.9824),(78 6521.31),(79 6460.196),
(1 3824.7156),(2 4735.607),(3 5032.3706),(4 5327.3735),(5 5620.481),(6 5994.9937),(7 6014.027),(8 6134.988),(9 6182.254),(10 6396.7837),(11 6567.496),(12 6610.5625),(13 6668.4106),(14 6669.5957),(15 6650.2217),(16 6521.139),(17 6538.4585),(18 6615.893),(19 6523.2603),(20 6517.69),(21 6624.262),(22 6553.7285),(23 6524.681),(24 6585.595),(25 6497.51),(26 6411.8086),(27 6463.945),(28 6473.6724),(29 6421.9766),(30 6259.074),(31 6232.099),(32 6262.8037),(33 6154.2344),(34 6058.7583),(35 6100.1606),(36 6037.869),(37 6005.7046),(38 5950.5903),(39 5995.6104),(40 6114.1616),(41 6023.0483),(42 6017.2534),(43 6059.3354),(44 6068.488),(45 5982.7866),(46 5964.482),(47 6111.0283),(48 6065.805),(49 6029.467),(50 6038.533),(51 6042.56),(52 5941.823),(53 6092.51),(54 6169.0894),(55 6080.7935),(56 6150.5938),(57 6221.315),(58 6144.322),(59 6216.557),(60 6242.9917),(61 6269.074),(62 6242.6426),(63 6306.102),(64 6254.1816),(65 6243.023),(66 6294.9263),(67 6311.3545),(68 6253.8125),(69 6197.9263),(70 6230.2036),(71 6259.1387),(72 6287.4194),(73 6300.0786),(74 6289.664),(75 6246.212),(76 6276.233),(77 6280.45),(78 6291.186),(79 6232.109),
(1 3881.917),(2 4765.274),(3 4932.695),(4 5197.095),(5 5481.7993),(6 5653.196),(7 5754.938),(8 6045.597),(9 6066.139),(10 6196.677),(11 6297.448),(12 6285.4497),(13 6371.113),(14 6462.3066),(15 6380.219),(16 6274.0464),(17 6291.756),(18 6309.4136),(19 6195.817),(20 6211.885),(21 6216.88),(22 6180.002),(23 6231.905),(24 6275.02),(25 6244.52),(26 6089.9346),(27 6230.523),(28 6091.708),(29 6024.4316),(30 6089.3325),(31 5990.4956),(32 6015.3486),(33 6044.67),(34 5970.852),(35 6040.9985),(36 6043.791),(37 5964.445),(38 5993.326),(39 6105.313),(40 6115.495),(41 6118.9),(42 6198.325),(43 6147.0127),(44 6148.1294),(45 6096.419),(46 6021.047),(47 6127.142),(48 5983.3765),(49 5996.397),(50 6066.4614),(51 6062.1543),(52 5964.6035),(53 6069.264),(54 6057.115),(55 6082.544),(56 6123.1646),(57 6204.6455),(58 6153.524),(59 6175.649),(60 6189.014),(61 6140.823),(62 6118.063),(63 6208.8286),(64 6152.5293),(65 6170.7026),(66 6246.003),(67 6200.2573),(68 6243.3857),(69 6188.2217),(70 6169.0215),(71 6181.8223),(72 6147.9595),(73 6088.74),(74 6109.431),(75 6134.178),(76 6127.558),(77 6150.7544),(78 6163.109),(79 6108.544),
(1 3732.7925),(2 4558.2866),(3 4728.3335),(4 5074.2134),(5 5341.752),(6 5499.892),(7 5687.955),(8 5810.152),(9 5887.332),(10 6040.315),(11 6091.0874),(12 6093.6597),(13 6110.8037),(14 6127.7197),(15 6155.32),(16 6101.381),(17 6061.74),(18 5995.258),(19 5954.7134),(20 6016.231),(21 5998.9126),(22 5953.357),(23 5978.122),(24 5980.3125),(25 5918.916),(26 5857.835),(27 5967.8027),(28 5791.8433),(29 5797.314),(30 5826.9463),(31 5737.8755),(32 5777.327),(33 5703.2583),(34 5715.406),(35 5736.962),(36 5685.811),(37 5692.0986),(38 5682.806),(39 5704.4307),(40 5700.5195),(41 5732.8896),(42 5714.7856),(43 5804.9624),(44 5754.3228),(45 5793.707),(46 5767.186),(47 5869.9883),(48 5801.3677),(49 5807.9053),(50 5853.4434),(51 5840.8115),(52 5902.315),(53 5850.9585),(54 5931.0366),(55 5931.2393),(56 5854.0254),(57 5951.944),(58 5947.0986),(59 5952.8633),(60 5964.437),(61 5890.4917),(62 5905.129),(63 6053.0825),(64 6005.9907),(65 5962.208),(66 5979.413),(67 6006.04),(68 6010.2036),(69 5986.653),(70 5890.814),(71 6007.274),(72 6042.679),(73 6009.795),(74 6119.993),(75 6076.0615),(76 6028.308),(77 6055.916),(78 6110.764),(79 5973.1563),
(1 3658.9592),(2 4501.52),(3 4651.5435),(4 4967.012),(5 5151.1143),(6 5373.768),(7 5519.8984),(8 5659.7495),(9 5713.364),(10 5869.174),(11 5963.088),(12 5909.127),(13 5992.7354),(14 6022.9956),(15 5986.6147),(16 6007.3984),(17 6055.3086),(18 5998.768),(19 5956.233),(20 5991.8213),(21 5948.1865),(22 5974.266),(23 5978.35),(24 5892.364),(25 5886.8633),(26 5844.534),(27 5967.7466),(28 5843.8516),(29 5857.2305),(30 5785.858),(31 5726.551),(32 5694.3315),(33 5703.3013),(34 5726.585),(35 5614.7583),(36 5621.314),(37 5646.796),(38 5657.6636),(39 5617.2896),(40 5540),(41 5630.0474),(42 5590.0107),(43 5697.871),(44 5662.0586),(45 5642.107),(46 5655.833),(47 5639.4966),(48 5647.648),(49 5731.8086),(50 5722.769),(51 5763.051),(52 5652.7964),(53 5776.2666),(54 5753.6597),(55 5777.788),(56 5706.122),(57 5825.62),(58 5805.964),(59 5799.478),(60 5803.8047),(61 5828.4365),(62 5872.2583),(63 5888.6563),(64 5906.754),(65 5876.315),(66 5821.276),(67 5829.3315),(68 5830.0547),(69 5786.9346),(70 5744.3677),(71 5750.311),(72 5744.3843),(73 5630.8574),(74 5689.897),(75 5768.3047),(76 5756.8),(77 5799.9473),(78 5931.1494),(79 5855.4023),
(1 3596.8225),(2 4452.145),(3 4743.663),(4 4992.028),(5 5276.334),(6 5510.586),(7 5602.612),(8 5801.105),(9 5946.2266),(10 6092.6353),(11 6135.6714),(12 6178.2666),(13 6240.649),(14 6166.235),(15 6083.11),(16 6145.9004),(17 6111.9365),(18 6087.4775),(19 6049.947),(20 6123.474),(21 6033.8633),(22 6076.5273),(23 6107.847),(24 6095.724),(25 6050.538),(26 6126.8833),(27 6144.445),(28 5981.363),(29 5888.998),(30 5857.218),(31 5714.162),(32 5797.1924),(33 5695.528),(34 5672.521),(35 5572.2593),(36 5606.107),(37 5575.569),(38 5572.9365),(39 5563.6826),(40 5600.8477),(41 5555.4927),(42 5579.779),(43 5582.4844),(44 5644.3135),(45 5594.263),(46 5717.681),(47 5698.389),(48 5587.527),(49 5660.5474),(50 5642.6025),(51 5720.6245),(52 5620.997),(53 5599.171),(54 5610.4854),(55 5616.134),(56 5645.594),(57 5709.426),(58 5703.956),(59 5684.588),(60 5653.7266),(61 5675.123),(62 5749.3164),(63 5716.5347),(64 5803.5254),(65 5770.8403),(66 5681.41),(67 5650.228),(68 5682.0703),(69 5759.33),(70 5623.003),(71 5603.122),(72 5750.9175),(73 5603.36),(74 5672.369),(75 5672.0757),(76 5704.099),(77 5688.6587),(78 5728.005),(79 5756.716),
(1 3547.915),(2 4304.4604),(3 4565.135),(4 4778.71),(5 5081.029),(6 5321.0015),(7 5478.259),(8 5635.3477),(9 5804.972),(10 5885.128),(11 5939.52),(12 5964.393),(13 6078.6274),(14 6020.8486),(15 6007.9727),(16 5969.804),(17 6014.3706),(18 6054.9854),(19 6035.276),(20 6048.417),(21 6053.603),(22 6065.083),(23 6019.208),(24 5956.3574),(25 5900.2236),(26 5844.652),(27 5799.639),(28 5835.2554),(29 5752.22),(30 5755.855),(31 5652.6465),(32 5654.524),(33 5573.828),(34 5547.3984),(35 5463.2734),(36 5473.53),(37 5483.049),(38 5488.708),(39 5469.2764),(40 5468.966),(41 5416.6465),(42 5450.9463),(43 5410.8945),(44 5473.115),(45 5446.951),(46 5412.135),(47 5521.8467),(48 5413.581),(49 5443.7886),(50 5430.224),(51 5490.818),(52 5404.9375),(53 5455.234),(54 5481.077),(55 5503.563),(56 5450.1606),(57 5677.75),(58 5646.5894),(59 5643.4653),(60 5713.6943),(61 5683.7373),(62 5704.932),(63 5770.366),(64 5741.2134),(65 5691.6255),(66 5694.355),(67 5706.2188),(68 5797.2495),(69 5742.028),(70 5634.8184),(71 5644.028),(72 5544.9307),(73 5550.7354),(74 5501.4497),(75 5627.067),(76 5636.4736),(77 5728.0166),(78 5617.2446),(79 5698.42),
(1 3594.749),(2 4377.361),(3 4526.301),(4 4874.598),(5 5051.8354),(6 5334.6387),(7 5557.09),(8 5678.569),(9 5799.1597),(10 5934.7114),(11 6034.188),(12 6010.272),(13 6084.68),(14 6084.1924),(15 6100.698),(16 6081.2173),(17 5949.863),(18 5939.336),(19 5971.4014),(20 5938.955),(21 5995.477),(22 6014.96),(23 5990.261),(24 5953.527),(25 5963.2607),(26 5880.432),(27 5856.865),(28 5806.272),(29 5774.498),(30 5633.937),(31 5600.877),(32 5617.739),(33 5493.4785),(34 5474.4297),(35 5403.095),(36 5438.1157),(37 5428.709),(38 5455.202),(39 5448.844),(40 5507.965),(41 5479.2886),(42 5403.846),(43 5471.461),(44 5446.436),(45 5431.5625),(46 5468.3877),(47 5493.5073),(48 5438.5723),(49 5419.6772),(50 5427.7876),(51 5478.2217),(52 5436.282),(53 5353.3486),(54 5431.406),(55 5495.243),(56 5428.157),(57 5515.1567),(58 5477.2334),(59 5583.887),(60 5591.1396),(61 5598.224),(62 5619.2505),(63 5559.7603),(64 5571.569),(65 5511.332),(66 5553.1006),(67 5519.006),(68 5490.736),(69 5502.7446),(70 5452.045),(71 5487.0063),(72 5396.7656),(73 5505.8955),(74 5482.581),(75 5549.618),(76 5542.5776),(77 5608.152),(78 5576.501),(79 5620.4204),
(1 3550.5938),(2 4249.739),(3 4357.548),(4 4623.213),(5 4853.6826),(6 5136.663),(7 5261.9536),(8 5328.978),(9 5490.947),(10 5658.2344),(11 5752.888),(12 5835.3037),(13 5861.343),(14 5852.777),(15 5832.6177),(16 5811.3193),(17 5765.5415),(18 5762.7905),(19 5764.6807),(20 5728.2295),(21 5683.6514),(22 5697.715),(23 5717.2666),(24 5755.616),(25 5735.468),(26 5630.8643),(27 5640.286),(28 5565.3516),(29 5564.5635),(30 5547.8296),(31 5468.828),(32 5443.817),(33 5414.481),(34 5388.5137),(35 5364.58),(36 5418.9155),(37 5372.2397),(38 5402.3804),(39 5356.005),(40 5420.423),(41 5506.155),(42 5485.926),(43 5490.884),(44 5522.1807),(45 5472.3413),(46 5547.0176),(47 5439.2285),(48 5539.5786),(49 5436.316),(50 5440.5674),(51 5490.9697),(52 5438.5674),(53 5354.7813),(54 5322.127),(55 5464.544),(56 5435.21),(57 5509.819),(58 5459.3613),(59 5494.854),(60 5601.932),(61 5552.5293),(62 5561.2363),(63 5505.4688),(64 5525.333),(65 5538.467),(66 5420.807),(67 5469),(68 5444.795),(69 5511.3403),(70 5463.44),(71 5476.8994),(72 5491.405),(73 5432.102),(74 5447.0034),(75 5469.055),(76 5449.505),(77 5559.4863),(78 5471.1196),(79 5621.9814),
(1 3431.403),(2 4245.0757),(3 4389.041),(4 4638.3765),(5 4892.6577),(6 4999.254),(7 5265.8257),(8 5419.8115),(9 5454.7456),(10 5663.0845),(11 5703.694),(12 5721.2827),(13 5839.7656),(14 5779.9385),(15 5807.81),(16 5815.411),(17 5775.435),(18 5801.2417),(19 5777.314),(20 5808.1675),(21 5695.033),(22 5691.9985),(23 5678.4966),(24 5703.6094),(25 5671.0557),(26 5637.9927),(27 5671.041),(28 5517.6406),(29 5572.37),(30 5546.2344),(31 5368.813),(32 5366.843),(33 5329.0176),(34 5319),(35 5331.7188),(36 5323.427),(37 5266.5596),(38 5147.4897),(39 5230.3823),(40 5220.8906),(41 5155.966),(42 5176.3823),(43 5153.3237),(44 5145.6357),(45 5140.753),(46 5168.824),(47 5045.9756),(48 5138.3784),(49 5138.995),(50 5101.201),(51 5148.715),(52 5096.506),(53 5036.977),(54 5028.701),(55 5168.166),(56 5208.0063),(57 5192.56),(58 5183.365),(59 5228.195),(60 5252.7334),(61 5221.805),(62 5209.033),(63 5252.721),(64 5228.64),(65 5139.246),(66 5142.593),(67 5185.162),(68 5216.1465),(69 5250.193),(70 5214.993),(71 5275.1265),(72 5242.9985),(73 5189.468),(74 5303.8447),(75 5322.475),(76 5276.3228),(77 5390.627),(78 5318.3696),(79 5352.7075),
(1 3310.826),(2 4128.7847),(3 4308.3735),(4 4510.37),(5 4760.947),(6 5003.2183),(7 5146.856),(8 5224.6953),(9 5263.5537),(10 5399.4126),(11 5536.7153),(12 5480.6016),(13 5527.5625),(14 5522.622),(15 5526.1006),(16 5434.1777),(17 5403.7),(18 5420.639),(19 5442.254),(20 5424.8916),(21 5394.186),(22 5420.47),(23 5406.59),(24 5348.9297),(25 5380.6987),(26 5315.311),(27 5358.244),(28 5340.076),(29 5316.6255),(30 5298.0024),(31 5228.0654),(32 5264.3594),(33 5205.1616),(34 5145.9214),(35 5187.9063),(36 5074.9453),(37 5123.119),(38 5113.677),(39 5066.738),(40 5060.1665),(41 5105.0396),(42 5162.7305),(43 5159.735),(44 5162.347),(45 5072.9995),(46 5130.7017),(47 5101.692),(48 5095.578),(49 5080.4194),(50 5078.243),(51 5098.3447),(52 5061.0205),(53 5027.1475),(54 5064.8027),(55 5118.4746),(56 5127.8203),(57 5131.0225),(58 5147.347),(59 5215.353),(60 5278.255),(61 5313.256),(62 5219.756),(63 5217.515),(64 5268.528),(65 5254.907),(66 5251.043),(67 5206.7656),(68 5207.228),(69 5221.7886),(70 5171.893),(71 5175.4775),(72 5162.7646),(73 5175.351),(74 5178.6006),(75 5212.441),(76 5270.3716),(77 5387.318),(78 5267.0195),(79 5247.729),
(1 3227.1067),(2 3929.1917),(3 4113.8604),(4 4328.4224),(5 4471.3164),(6 4776.636),(7 4869.725),(8 5013.533),(9 5139.8013),(10 5243.7627),(11 5370.628),(12 5308.721),(13 5407.9844),(14 5417.4224),(15 5439.905),(16 5356.613),(17 5409.124),(18 5387.5806),(19 5404.8945),(20 5393.7114),(21 5386.24),(22 5370.1865),(23 5399.611),(24 5411.7656),(25 5383.6113),(26 5363.8076),(27 5338.9795),(28 5357.5254),(29 5276.525),(30 5178.102),(31 5077.901),(32 5091.1787),(33 5056.5283),(34 5026.7734),(35 4939.21),(36 5000.1045),(37 5023.767),(38 4933.224),(39 4986.246),(40 4933.2104),(41 4939.0815),(42 4908.8394),(43 5034.5625),(44 5028.6016),(45 5038.909),(46 4996.606),(47 4916.4785),(48 5009.6895),(49 4937.0977),(50 4959.567),(51 4949.521),(52 4957.5405),(53 4952.79),(54 4996.9497),(55 5058.5527),(56 5011.8813),(57 5048.702),(58 5144.811),(59 5055.328),(60 5066.1226),(61 5055.3643),(62 5002.4214),(63 4977.5757),(64 5073.7026),(65 5041.2715),(66 4989.9277),(67 4970.589),(68 4999.0415),(69 5026.235),(70 5006.9434),(71 4984.842),(72 5029.3423),(73 4990.6016),(74 4970.5366),(75 5013.9023),(76 4999.405),(77 4960.253),(78 5004.1245),(79 4996.5786),
(1 3315.4075),(2 3958.5964),(3 4141.682),(4 4407.6216),(5 4603.575),(6 4806.8228),(7 4919.701),(8 5060.596),(9 5082.5635),(10 5225.7617),(11 5393.181),(12 5330.9653),(13 5393.4565),(14 5307.558),(15 5326.128),(16 5333.2583),(17 5326.609),(18 5296.9478),(19 5250.332),(20 5208.5806),(21 5244.4126),(22 5284.6333),(23 5230.271),(24 5225.4355),(25 5155.708),(26 5089.6694),(27 5027.7026),(28 5100.258),(29 4978.522),(30 4958.733),(31 4932.299),(32 4977.387),(33 4927.8364),(34 4896.3247),(35 4913.97),(36 4950.2817),(37 4893.9487),(38 4935.337),(39 4909.0513),(40 4907.835),(41 4892.2046),(42 4939.0796),(43 4960.549),(44 4952.765),(45 4949.234),(46 4960.9336),(47 4910.3447),(48 4944.984),(49 4932.9946),(50 4974.4165),(51 4985.6445),(52 5030.2813),(53 5017.2725),(54 4967.3013),(55 5011.4683),(56 4974.8677),(57 5024.897),(58 5073.9126),(59 5125.5996),(60 5079.5146),(61 5060.704),(62 5042.792),(63 5039.3247),(64 5107.981),(65 5102.1445),(66 5130.152),(67 5056.0728),(68 5089.2256),(69 5044.724),(70 5056.132),(71 5035.4766),(72 4991.7305),(73 5047.5117),(74 5010.1494),(75 5029.4653),(76 5053.8267),(77 5098.735),(78 5011.133),(79 5010.446),
(1 3154.3308),(2 3863.1523),(3 4052.1655),(4 4303.3745),(5 4500.6143),(6 4701.3896),(7 4801.9443),(8 4913.2134),(9 5000.5396),(10 5079.2603),(11 5184.455),(12 5184.2627),(13 5289.8022),(14 5224.4614),(15 5207.1025),(16 5170.4375),(17 5198.418),(18 5200.138),(19 5241.1504),(20 5283.0933),(21 5196.9043),(22 5234.4844),(23 5194.6885),(24 5175.7505),(25 5116.2725),(26 5057.8335),(27 5039.258),(28 5085.5254),(29 4905.497),(30 4939.9175),(31 4955.198),(32 4966.966),(33 4926.774),(34 4821.629),(35 4831.1387),(36 4859.213),(37 4876.16),(38 4870.2246),(39 4816.0303),(40 4863.4233),(41 4856.4673),(42 4947.12),(43 4889.59),(44 4909.605),(45 4944.7427),(46 4899.657),(47 4916.364),(48 4976.397),(49 4967.552),(50 4914.363),(51 4890.061),(52 4993.121),(53 4923.5625),(54 4937.9863),(55 4950.705),(56 4951.229),(57 4924.5894),(58 4934.321),(59 4913.2114),(60 4837.7627),(61 4829.0396),(62 4898.03),(63 4850.034),(64 4924.297),(65 4861.2124),(66 4953.495),(67 4921.733),(68 4855.924),(69 4778.3433),(70 4770.5625),(71 4776.632),(72 4771.215),(73 4787.444),(74 4797.2856),(75 4843.457),(76 4799.706),(77 4857.9326),(78 4861.253),(79 4825.8364),
(1 3023.517),(2 3724.1619),(3 3884.566),(4 4185.808),(5 4320.4463),(6 4544.1167),(7 4711.3105),(8 4783.3735),(9 4884.297),(10 5031.953),(11 5086.215),(12 5122.542),(13 5132.576),(14 5112.839),(15 5077.2554),(16 5133.8804),(17 5124.034),(18 5075.784),(19 5160.409),(20 5103.1304),(21 5052.5864),(22 5081.824),(23 5057.9653),(24 5025.1416),(25 5066.297),(26 5025.645),(27 4970.09),(28 4963.488),(29 4905.0557),(30 4870.1865),(31 4825.5063),(32 4902.196),(33 4829.642),(34 4808.582),(35 4727.289),(36 4748.031),(37 4778.729),(38 4691.614),(39 4724.422),(40 4738.4355),(41 4681.7153),(42 4711.703),(43 4744.793),(44 4749.147),(45 4828.8813),(46 4834.7476),(47 4843.2495),(48 4910.738),(49 4773.285),(50 4790.088),(51 4807.0635),(52 4829.0044),(53 4757.207),(54 4811.1187),(55 4846.6035),(56 4903.784),(57 4912.466),(58 4863.5557),(59 4942.81),(60 4914.794),(61 4918.888),(62 4969.36),(63 4986.5103),(64 4976.9487),(65 4919.0796),(66 4846.0303),(67 4868.311),(68 4821.3794),(69 4831.841),(70 4771.298),(71 4770.516),(72 4821.91),(73 4810.438),(74 4871.967),(75 4839.3843),(76 4840.814),(77 4859.385),(78 4865.1343),(79 4816.816),
(1 3012.2273),(2 3677.315),(3 3844.0303),(4 4076.3875),(5 4237.7017),(6 4425.893),(7 4557.283),(8 4661.469),(9 4742.681),(10 4852.589),(11 4913.4727),(12 4924.224),(13 4953.021),(14 4951.785),(15 4957.997),(16 4906.4346),(17 4978.8438),(18 4986.275),(19 4957.0933),(20 4992.385),(21 4962.617),(22 4901.8916),(23 4928.1753),(24 4978.0166),(25 4994.8804),(26 4906.5083),(27 4906.667),(28 4840.9097),(29 4747.055),(30 4752.9893),(31 4753.23),(32 4793.642),(33 4693.909),(34 4735.4434),(35 4666.1826),(36 4672.35),(37 4724.414),(38 4639.5796),(39 4720.978),(40 4786.649),(41 4691.8413),(42 4688.961),(43 4710.924),(44 4787.054),(45 4756.192),(46 4754.2505),(47 4790.8916),(48 4764.4604),(49 4779.145),(50 4769.2217),(51 4781.1187),(52 4771.07),(53 4729.596),(54 4742.028),(55 4814.303),(56 4833.2515),(57 4872.755),(58 4853.953),(59 4934.2676),(60 4858.2837),(61 4827.4814),(62 4843.764),(63 4865.719),(64 4837.4478),(65 4884.5947),(66 4824.261),(67 4851.738),(68 4843.1685),(69 4834.1475),(70 4809.865),(71 4818.5063),(72 4741.4746),(73 4755.9795),(74 4738.3257),(75 4811.0376),(76 4766.0796),(77 4808.498),(78 4808.9937),(79 4793.9263),
