1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 270664.03),(2 738242.8),(3 1348532.8),(4 2294563),(5 3278420.3),(6 4309887.5),(7 5579373.5),(8 6827821.5),(9 7984394),(10 9320076),(11 10444145),(12 11336725),(13 12244061),(14 13089096),(15 13683904),(16 14314127),(17 14714225),(18 14896789),(19 15224429),(20 15545944),(21 15754236),(22 16046901),(23 16273661),(24 16409971),(25 16706407),(26 16941894),(27 17074938),(28 17438720),(29 17831010),(30 18172250),(31 18686222),(32 19286886),(33 19913758),(34 20730070),(35 21557910),(36 22188306),(37 22868864),(38 23574586),(39 24290390),(40 25425190),(41 26616478),(42 27746218),(43 29119336),(44 30460842),(45 31700696),(46 33019702),(47 34369468),(48 35708100),(49 37228444),(50 38979690),(51 40810604),(52 42871120),(53 44863060),(54 46628724),(55 48762868),(56 50624516),(57 52090340),(58 53774516),(59 55407600),(60 56912324),(61 58590160),(62 60135164),(63 61526796),(64 63061984),(65 64690324),(66 66261868),(67 68112700),(68 70046000),(69 71907270),(70 73462520),(71 75062184),(72 76322780),(73 77562936),(74 78887270),(75 80488110),(76 82076550),(77 83921450),(78 85797730),(79 87702216),
(1 14040.489),(2 20420.918),(3 21021.291),(4 20734.205),(5 20695.375),(6 20486.44),(7 21667.027),(8 22125.629),(9 22091.576),(10 22130.855),(11 22289.95),(12 22704.248),(13 22415.549),(14 22737.596),(15 23363.197),(16 23203.213),(17 23796.385),(18 24285.973),(19 24594.58),(20 24215.11),(21 24702.45),(22 25094.53),(23 25318.023),(24 25181.951),(25 25505.105),(26 25630.646),(27 26328.19),(28 26495.395),(29 26182.834),(30 26373.889),(31 26633.297),(32 27056.041),(33 26781.076),(34 26708.898),(35 27149.03),(36 26981.885),(37 26760.598),(38 26488.49),(39 26508.313),(40 26982.84),(41 27020.668),(42 26984.664),(43 26987.59),(44 27752.262),(45 26877.332),(46 27030.982),(47 26649.734),(48 26939.209),(49 26754.81),(50 26623.277),(51 26356.283),(52 26662.205),(53 26645.62),(54 26744.068),(55 26937.688),(56 27175.246),(57 27544.03),(58 27341.463),(59 27513.027),(60 27422.713),(61 27305.912),(62 27488.225),(63 27213.83),(64 27279.375),(65 27491.19),(66 27539.922),(67 27867.273),(68 27979.46),(69 28143.578),(70 28380.89),(71 28546.393),(72 28645.117),(73 28654.088),(74 28402.654),(75 28899.18),(76 29071.537),(77 28632.361),(78 28434.977),(79 28069.592),
(1 14197.236),(2 20846.951),(3 21164.736),(4 20884.275),(5 20974.645),(6 20691.37),(7 21941.38),(8 22638.955),(9 23185.043),(10 22911.652),(11 23454.34),(12 23295.744),(13 22852.621),(14 23191.645),(15 24202.371),(16 24168.6),(17 24585.695),(18 24607.459),(19 25004.83),(20 25128.174),(21 25402.152),(22 25454.377),(23 25566.867),(24 25313.63),(25 25349.152),(26 25692.203),(27 26315.502),(28 27097.979),(29 26542.396),(30 26433.146),(31 26645.623),(32 26274.174),(33 26115.99),(34 26567.604),(35 27277.676),(36 26461.629),(37 26354.68),(38 26057.998),(39 26066.092),(40 26879.143),(41 26494.584),(42 26781.363),(43 26849.293),(44 26794.508),(45 26288.318),(46 26569.686),(47 26837.379),(48 26898.01),(49 26545.512),(50 26121.377),(51 26483.014),(52 27244.738),(53 27344.613),(54 27073.814),(55 27418.727),(56 27755.053),(57 28136.754),(58 28810.762),(59 29171.86),(60 29052.154),(61 28827.973),(62 28690.193),(63 29012.604),(64 29211.35),(65 29403.023),(66 29402.879),(67 29866.615),(68 29666.477),(69 29444.988),(70 30047.271),(71 30213.6),(72 30087.629),(73 29589.256),(74 30041.537),(75 29857.469),(76 29713.115),(77 29360.295),(78 29689.154),(79 29615.252),
(1 13281.454),(2 19549.895),(3 20019.613),(4 19618.81),(5 19774.098),(6 19360.428),(7 20667.383),(8 20736.521),(9 20917.527),(10 21611.07),(11 21840.219),(12 21895.406),(13 21983.443),(14 22200.238),(15 23217.758),(16 23127.752),(17 23376.79),(18 24018.65),(19 24643.043),(20 24680.957),(21 24983.5),(22 24920.553),(23 25210.986),(24 25594.71),(25 26054.928),(26 26017.83),(27 25877.33),(28 25987.209),(29 26319.291),(30 26449.121),(31 26994.146),(32 27318.738),(33 27384.281),(34 26784.373),(35 27513.166),(36 27357.928),(37 27756.43),(38 27530.422),(39 27008.307),(40 27751.621),(41 27575.18),(42 27434.291),(43 27693.252),(44 28140.674),(45 28412.137),(46 28472.318),(47 27966.137),(48 27799.459),(49 27601.281),(50 27564.928),(51 27996.787),(52 28060.467),(53 27665.201),(54 27884.117),(55 27666.31),(56 27704.36),(57 27896.13),(58 27899.387),(59 27567.22),(60 27732.37),(61 27856.66),(62 28168.79),(63 28518.19),(64 28615.816),(65 28435.719),(66 28585.75),(67 28483.152),(68 28157.893),(69 28269.21),(70 29191.102),(71 29081.271),(72 28837.512),(73 28477.857),(74 28822.617),(75 28822.238),(76 28565.912),(77 28537.08),(78 28565.883),(79 28353.139),
(1 12604.951),(2 18828.422),(3 19116.959),(4 19121.592),(5 19267.748),(6 18948.633),(7 19818.998),(8 20152.275),(9 20200.404),(10 20855.736),(11 20746.656),(12 20819.408),(13 20643.516),(14 21451.426),(15 21707.81),(16 21795.344),(17 21977.963),(18 22310.37),(19 23127.514),(20 23645.14),(21 23569.125),(22 23321.92),(23 23903.719),(24 24360.625),(25 24676.848),(26 24423.707),(27 23982.754),(28 24554.436),(29 24850.13),(30 25334.613),(31 25632),(32 25742.588),(33 26198.967),(34 26063.814),(35 25910.098),(36 25600.18),(37 25761.375),(38 25398.781),(39 25157.314),(40 25137.633),(41 25101.557),(42 25592.354),(43 25872.393),(44 26017.57),(45 25981.852),(46 25696.566),(47 25380.23),(48 25207.516),(49 25189.64),(50 25409.645),(51 25211.822),(52 25851.564),(53 26022.703),(54 25789.336),(55 25696.203),(56 25536.766),(57 26164.533),(58 26322.547),(59 26233.188),(60 26263.938),(61 26354.39),(62 26770.988),(63 26330.563),(64 26102.287),(65 26550.129),(66 26693.77),(67 26859.201),(68 26762.111),(69 27325.754),(70 27827.725),(71 27020.393),(72 26520.709),(73 26640.475),(74 26634.48),(75 26262.193),(76 26103.818),(77 26535.637),(78 26723.578),(79 26400.445),
(1 13178.235),(2 19256.822),(3 19640.178),(4 19385.422),(5 19230.49),(6 18996.615),(7 19675.979),(8 19984.484),(9 20091.852),(10 20061.676),(11 20233.908),(12 20873.361),(13 21017.143),(14 20690.875),(15 20878.479),(16 21446.727),(17 21711.781),(18 21560.426),(19 21858.762),(20 21892.068),(21 22466.268),(22 22674.963),(23 22877.178),(24 22595.037),(25 23053.563),(26 23387.861),(27 23556.736),(28 23356.299),(29 23502.414),(30 23704.605),(31 24016.426),(32 24300.408),(33 24413.832),(34 24180.12),(35 24274.705),(36 24004.313),(37 24018.088),(38 23685.365),(39 24068.588),(40 24536.299),(41 24980.814),(42 24727.52),(43 24852.049),(44 24712.04),(45 25052.83),(46 24842.52),(47 24695.006),(48 24721.596),(49 24586.744),(50 24506.05),(51 24976.951),(52 25006.518),(53 24651.094),(54 24920.45),(55 25398.016),(56 25453.895),(57 25620.113),(58 25545.295),(59 25296.129),(60 25141.88),(61 25369.498),(62 25881.02),(63 25894.152),(64 26088.885),(65 26210.074),(66 26442.69),(67 26235.738),(68 26445.13),(69 26535.871),(70 26453.48),(71 26824.852),(72 26379.904),(73 26097.97),(74 25996.371),(75 26397.541),(76 26510.473),(77 26577.48),(78 25866.055),(79 25934.172),
(1 12555.758),(2 18064.246),(3 18273.37),(4 18512.742),(5 18460.342),(6 18719.12),(7 19275.74),(8 19668.56),(9 19545.41),(10 20272.627),(11 20206.658),(12 20464.156),(13 20454.492),(14 20519.959),(15 21194.576),(16 21318.623),(17 21404.299),(18 21472.55),(19 21887.672),(20 22041.95),(21 22871.355),(22 22949.176),(23 22727.021),(24 22516.666),(25 22722.033),(26 23194.6),(27 23462.479),(28 23246.604),(29 23528.021),(30 23671.773),(31 23783.51),(32 23958.572),(33 23786.672),(34 23784.582),(35 23733.115),(36 23789.111),(37 23729.438),(38 22919.465),(39 23250.375),(40 23511.102),(41 23516.982),(42 23648.35),(43 23878.258),(44 23927.258),(45 24084.371),(46 23850.875),(47 23952.047),(48 23777.678),(49 23844.732),(50 24114.367),(51 24141.957),(52 24251.047),(53 24252.92),(54 24655.268),(55 24887.09),(56 25600.654),(57 25435.162),(58 25334.627),(59 25293.047),(60 25705.512),(61 26341.637),(62 26147.322),(63 26165.281),(64 26158.832),(65 26101.889),(66 26181.068),(67 26091),(68 26154.598),(69 26131.953),(70 25813.793),(71 25740.73),(72 25697.318),(73 25748.254),(74 26410.607),(75 26574.912),(76 26072.176),(77 25883.662),(78 25735.959),(79 26138.367),
(1 11960.563),(2 17465.592),(3 17179.686),(4 17021.563),(5 17348.44),(6 17475.674),(7 18373.633),(8 18860.588),(9 18168.74),(10 18451.18),(11 18783.938),(12 18889.344),(13 18917.871),(14 18923.504),(15 19317.963),(16 19527.006),(17 19734.719),(18 19821.932),(19 20016.117),(20 20506.74),(21 20713.41),(22 21135.67),(23 20708.555),(24 20873.826),(25 21109.957),(26 21207.934),(27 21112.873),(28 21495.115),(29 22144.066),(30 22231.396),(31 21966.77),(32 22338.908),(33 22968.83),(34 22818.16),(35 22755.19),(36 22611.947),(37 22853.453),(38 22633.105),(39 22765.793),(40 22948.822),(41 22941.715),(42 22917.504),(43 23359.326),(44 23489.957),(45 23646.238),(46 23325.174),(47 22815.674),(48 22680.916),(49 22615.943),(50 22855.69),(51 23443.64),(52 23588.1),(53 23271.787),(54 22999.56),(55 23224.873),(56 23779.525),(57 24020.64),(58 24205.533),(59 24055.477),(60 24377.545),(61 24433.123),(62 24364.758),(63 24372.541),(64 23988.178),(65 23823.123),(66 24554.535),(67 24391.008),(68 24197.34),(69 24761.436),(70 24832.445),(71 24522.02),(72 24270.314),(73 24017.52),(74 24289.076),(75 24711.61),(76 24528.012),(77 24466.693),(78 24632.764),(79 24476.084),
(1 11663.529),(2 17103.3),(3 17510.955),(4 17324.396),(5 17426.588),(6 17836.654),(7 18942.982),(8 19036.36),(9 18747.418),(10 18863.398),(11 19461.748),(12 19135.102),(13 18835.473),(14 18964.742),(15 19030.232),(16 19380.016),(17 19683.709),(18 19896.63),(19 20107.195),(20 20293.846),(21 20697.45),(22 20683.29),(23 20806.047),(24 20865.463),(25 20872.32),(26 20625.047),(27 20945.922),(28 21024.66),(29 21189.53),(30 21296.557),(31 21228.615),(32 21451.781),(33 22002.158),(34 22135.795),(35 22042.822),(36 22327.701),(37 22104.705),(38 21694.865),(39 22028.502),(40 22310.492),(41 22013.271),(42 21866.285),(43 22169.596),(44 22523.336),(45 22772.904),(46 22846.877),(47 22803.227),(48 22520.027),(49 22183.889),(50 22748.291),(51 22961.441),(52 22828.688),(53 22922.566),(54 22991.547),(55 23036.99),(56 23060.955),(57 23165.963),(58 23095.982),(59 23125.744),(60 23588.705),(61 23908.994),(62 24144.305),(63 24142.707),(64 24189.309),(65 23829.857),(66 24026.12),(67 24146.121),(68 23969.541),(69 24348.955),(70 24551.182),(71 24662.139),(72 24522.643),(73 24457.926),(74 24695.107),(75 24868.621),(76 24540.701),(77 24388.35),(78 24675.01),(79 24583.746),
(1 11362.209),(2 16319.563),(3 15980.674),(4 16051.417),(5 16297.288),(6 16038.514),(7 16865.38),(8 16978.89),(9 17107.467),(10 17215.23),(11 17454.338),(12 17467.426),(13 17684.063),(14 17939.371),(15 18095.744),(16 18443.994),(17 18705.838),(18 18903.479),(19 18908.64),(20 19024.543),(21 19617.664),(22 19712.922),(23 19674.58),(24 19607.46),(25 19447.3),(26 19882.969),(27 19908.803),(28 19695.92),(29 20275.89),(30 20353.541),(31 20448.383),(32 20544.86),(33 20761.318),(34 20708.828),(35 20694.908),(36 21418.457),(37 21475.85),(38 21304.033),(39 21420.164),(40 21142.002),(41 21188.967),(42 21495.55),(43 21916.807),(44 21754.172),(45 21631.865),(46 21440.176),(47 21178.596),(48 21220.691),(49 21034.66),(50 21449.701),(51 21835.176),(52 21840.264),(53 21809.469),(54 21501.39),(55 21422.033),(56 21531.889),(57 21901.625),(58 22025.242),(59 21935.344),(60 22067.26),(61 22133.148),(62 22148.299),(63 22415.498),(64 22404.264),(65 22639.346),(66 22426.322),(67 22406.248),(68 22568.941),(69 22430.123),(70 22376.87),(71 22262.334),(72 22111.78),(73 21975.514),(74 22420.771),(75 22338.354),(76 22037.668),(77 22273.104),(78 22084.479),(79 22074.178),
(1 11533.144),(2 16057.513),(3 15827.218),(4 15834.927),(5 16232.505),(6 16629.055),(7 17092.795),(8 17144.084),(9 16967.92),(10 17144.607),(11 17677.715),(12 17715.816),(13 17881.338),(14 18537.322),(15 18578.217),(16 18988.566),(17 18906.846),(18 18569.916),(19 18670.623),(20 19004.273),(21 19021.15),(22 19123.799),(23 19489.201),(24 19711.357),(25 19707.629),(26 19785.115),(27 19658.465),(28 19364.316),(29 19713.678),(30 19974.537),(31 20219.852),(32 20409.238),(33 20595.408),(34 20130.68),(35 20055.486),(36 20480.904),(37 20451.436),(38 20598.61),(39 20539.615),(40 20869.504),(41 20861.387),(42 21329.234),(43 21374.055),(44 21466.873),(45 21552.76),(46 21708.076),(47 21536.836),(48 21488.455),(49 21465.375),(50 21996.578),(51 21825.484),(52 22033.209),(53 22585.43),(54 22363.385),(55 22336.271),(56 21941.512),(57 22635.713),(58 22599.2),(59 22358.69),(60 22764.184),(61 22719.979),(62 22405.518),(63 22492.074),(64 22572.902),(65 22856.96),(66 23104.592),(67 23256.396),(68 23256.8),(69 23269.627),(70 23150.893),(71 23171.613),(72 23389.555),(73 23588.135),(74 23072.05),(75 22846.125),(76 23087.436),(77 22726.436),(78 22519.428),(79 22551.07),
(1 11081.205),(2 15415.979),(3 15190.367),(4 15397.904),(5 15833.372),(6 15902.379),(7 16427.852),(8 16650.697),(9 16761.88),(10 16911.572),(11 17030.672),(12 17275.969),(13 17755.389),(14 17636.854),(15 17819.229),(16 17930.965),(17 18459.266),(18 18555.271),(19 18781.277),(20 18946.365),(21 19296.04),(22 19192.742),(23 19431.875),(24 19605.93),(25 19765.896),(26 19952.658),(27 19962.096),(28 20038.549),(29 20190.986),(30 20375.355),(31 20705.697),(32 20848.594),(33 20396.59),(34 20430.094),(35 20682.326),(36 20994.28),(37 20724.611),(38 20776.162),(39 21046.727),(40 21602.229),(41 21429.164),(42 21423.707),(43 21564.799),(44 21708.438),(45 21608.121),(46 21797.727),(47 21796.355),(48 21416.465),(49 21482.379),(50 21658.137),(51 21631.125),(52 22049.605),(53 22412.742),(54 22462.531),(55 22320.38),(56 21836.652),(57 22322.584),(58 22798.36),(59 22124.717),(60 22630.215),(61 22974.41),(62 22887.031),(63 22815.336),(64 23063.621),(65 22862.443),(66 22875.314),(67 23074.982),(68 23105.012),(69 23367.676),(70 23360.36),(71 23179.959),(72 23198.307),(73 22880.54),(74 22691.684),(75 22839.941),(76 22807.76),(77 22565.715),(78 22522.74),(79 22655.607),
(1 10885.554),(2 15092.319),(3 14702.641),(4 15204.944),(5 15324.271),(6 15467.294),(7 16171.526),(8 16584.166),(9 16566.309),(10 16759.19),(11 17096.783),(12 17395.418),(13 17463.516),(14 17793.334),(15 18266.207),(16 18259.959),(17 18242.098),(18 18926.732),(19 19161.938),(20 19044.953),(21 18989.963),(22 19416.926),(23 19627.988),(24 19531.322),(25 19693.885),(26 19833.9),(27 19895.213),(28 19631.053),(29 19809.652),(30 20166.65),(31 20283.666),(32 20108.59),(33 20381.053),(34 20433.395),(35 20805.496),(36 20581.586),(37 20435.738),(38 20241.719),(39 20172.193),(40 20461.012),(41 20520.959),(42 21238.523),(43 21006.076),(44 21007.42),(45 21400.746),(46 20991.99),(47 20917.934),(48 20716.748),(49 20837.473),(50 21185.361),(51 21495.732),(52 21911.021),(53 21855.818),(54 21722.734),(55 21920.078),(56 21645.484),(57 22177.229),(58 22351.273),(59 22257.246),(60 22450.938),(61 22863.846),(62 23043.81),(63 23131.932),(64 22923.234),(65 23011.848),(66 23132.861),(67 23354.238),(68 23609.234),(69 23545.432),(70 23611.633),(71 23599.283),(72 23495.086),(73 23234.95),(74 23190.713),(75 23251.637),(76 22928.877),(77 22781.283),(78 22575.828),(79 22711.207),
(1 10845.748),(2 14818.88),(3 14573.116),(4 14964.382),(5 15174.581),(6 15134.044),(7 15599.576),(8 15927.987),(9 15894.201),(10 16486.436),(11 16921.047),(12 17242.766),(13 17220.217),(14 17530.938),(15 18142.365),(16 17934.904),(17 18795.424),(18 18886.42),(19 18634.506),(20 18862.229),(21 19144.867),(22 19683.05),(23 19682.32),(24 19718.379),(25 19749.646),(26 20246.959),(27 20499.982),(28 20406.953),(29 20164.363),(30 20370.314),(31 20432.063),(32 20439.5),(33 20858.959),(34 20731.215),(35 20500.547),(36 20503.81),(37 20334.268),(38 20119.96),(39 20020.615),(40 20091.576),(41 20572.35),(42 20999.611),(43 20688.414),(44 20975.453),(45 21238.107),(46 20779.92),(47 21105.93),(48 21154.463),(49 21484.912),(50 21485.34),(51 21717.598),(52 21778.164),(53 21762.945),(54 21632.762),(55 21658.916),(56 22035.99),(57 22297.51),(58 22514.305),(59 22330.527),(60 22495.22),(61 22996.05),(62 23160.26),(63 22957.607),(64 23036.672),(65 22642.059),(66 22442.123),(67 22787.008),(68 22731.541),(69 22936.313),(70 23339.553),(71 23129.275),(72 22897.76),(73 23392.396),(74 23227.396),(75 23030.477),(76 22928.787),(77 22946.342),(78 23140.277),(79 22959.3),
(1 10378.596),(2 13659.799),(3 13375.017),(4 14015.241),(5 14082.643),(6 14454.198),(7 14743.828),(8 15033.906),(9 15089.621),(10 15349.947),(11 15799.8125),(12 16102.136),(13 16495.83),(14 16527.37),(15 16521.65),(16 16728.314),(17 16988.428),(18 17305.164),(19 17381.781),(20 17490.87),(21 17866.957),(22 18020.43),(23 18308.537),(24 18709.336),(25 18572.834),(26 18594.607),(27 18742.04),(28 18949.979),(29 19184.014),(30 19873.645),(31 19770.256),(32 19623.291),(33 19656.053),(34 19449.814),(35 19292.54),(36 19149.076),(37 19271.506),(38 19097.922),(39 19205.463),(40 19255.951),(41 19100.9),(42 19187.373),(43 19650.46),(44 19432.81),(45 19649.58),(46 19725.623),(47 19745.363),(48 19928.03),(49 19684.332),(50 19882.46),(51 19831.943),(52 20122.72),(53 19955.76),(54 20553.227),(55 20387.93),(56 20616.71),(57 20351.498),(58 20368.97),(59 20876.54),(60 20928.193),(61 21040.73),(62 21178.043),(63 21215.646),(64 20849.758),(65 20837.244),(66 21212.84),(67 20902.96),(68 21212.445),(69 21073.313),(70 21345.47),(71 21410.137),(72 21215.396),(73 21150.637),(74 21220.725),(75 20717.457),(76 20482.744),(77 20719.594),(78 20581.94),(79 20651.256),
(1 10157.043),(2 13992.899),(3 13650.952),(4 13778.567),(5 14060.867),(6 14391.225),(7 14361.344),(8 14670.836),(9 14555.067),(10 14890.648),(11 15258.566),(12 15322.286),(13 15616.494),(14 15746.602),(15 16048.278),(16 16277.88),(17 16132.272),(18 16449.295),(19 16776.908),(20 16701.143),(21 16903.53),(22 16900.416),(23 16725.66),(24 17030.207),(25 17268.287),(26 17141.21),(27 17057.896),(28 17131.342),(29 17233.164),(30 17390.855),(31 17366.197),(32 17411.21),(33 17282.158),(34 17458.332),(35 17768.11),(36 17439.514),(37 17639.809),(38 17801.9),(39 17728.691),(40 17792.422),(41 17856.19),(42 17928.8),(43 18385.021),(44 18719.842),(45 18387.098),(46 18530.197),(47 18826.166),(48 18928.97),(49 18883.148),(50 19293.906),(51 19432.18),(52 19184.254),(53 19353.703),(54 19910.984),(55 19526.557),(56 19640.465),(57 19735.84),(58 19924.666),(59 19922.65),(60 20394.16),(61 20152.873),(62 20626.443),(63 20307.146),(64 20283.54),(65 20107.686),(66 20314.014),(67 20418.635),(68 20550.2),(69 20615.23),(70 20180.285),(71 20031.99),(72 20020.68),(73 20238.064),(74 20365.576),(75 20013.111),(76 19800.29),(77 19925.086),(78 19656.379),(79 19635.846),
(1 10403.458),(2 13751.247),(3 13375.6455),(4 13684.43),(5 13668.114),(6 13964.372),(7 14291.109),(8 14329.931),(9 14346.609),(10 14756.305),(11 14970.273),(12 15531.667),(13 15696.706),(14 15907.706),(15 15999.716),(16 16222.999),(17 16449.602),(18 16615.902),(19 16648.238),(20 16516.592),(21 16645.895),(22 17019.432),(23 17068.135),(24 16850.863),(25 17035.305),(26 17090.72),(27 16957.793),(28 17036.31),(29 17608.842),(30 17672.473),(31 17221.383),(32 17257.156),(33 17373.795),(34 17447.004),(35 17575.219),(36 17652.117),(37 17813.893),(38 17741.516),(39 17377.148),(40 17292.756),(41 17457.646),(42 17736.426),(43 17974.986),(44 18128.098),(45 17723.438),(46 18221.691),(47 18347.605),(48 18431.004),(49 18322.123),(50 18529),(51 18468.96),(52 18634.035),(53 18987.38),(54 19145.418),(55 19050.105),(56 18962.678),(57 19377.637),(58 19478.291),(59 19569.26),(60 20076.33),(61 19759.965),(62 19625.996),(63 19966.207),(64 19935.535),(65 19692.547),(66 19744.701),(67 20130.145),(68 20293.791),(69 19939.076),(70 19768.076),(71 19806.945),(72 19534.814),(73 19868.695),(74 19553.568),(75 19350.887),(76 19342.684),(77 19492.666),(78 19302.86),(79 19160.447),
(1 10034.477),(2 13400.431),(3 12941.535),(4 13135.098),(5 13318.219),(6 13759.27),(7 14054.856),(8 14030.772),(9 14185.68),(10 14435.992),(11 14566.65),(12 14878.975),(13 15046.568),(14 15295.115),(15 14975.509),(16 14991.255),(17 15726.63),(18 15932.373),(19 15935.341),(20 15757.848),(21 16342.23),(22 16702.045),(23 16691.387),(24 16515.277),(25 16612.861),(26 16774.84),(27 16850.705),(28 17051.951),(29 17326.865),(30 17629.715),(31 17273.588),(32 17213.078),(33 17682.748),(34 17621.31),(35 17827.076),(36 17978.9),(37 18137.012),(38 18113.57),(39 17543.416),(40 17404.586),(41 17786.031),(42 18058.002),(43 18067.537),(44 18146.418),(45 17758.408),(46 18063.852),(47 18111.936),(48 18119.818),(49 17651.932),(50 18125.123),(51 18704.701),(52 18763.049),(53 18623.945),(54 18637.93),(55 18440.102),(56 18484.994),(57 18338.674),(58 18611.121),(59 18836.145),(60 19030.75),(61 18970.26),(62 19124.072),(63 19009.045),(64 18951.973),(65 18870.293),(66 19213.479),(67 19216.246),(68 19308.762),(69 19235.566),(70 19371.703),(71 19543.734),(72 19302.697),(73 19116.87),(74 19167.115),(75 18890.063),(76 18806.617),(77 18931.63),(78 18904.04),(79 18867.8),
(1 9696.825),(2 12989.871),(3 12706.601),(4 12669.648),(5 12687.124),(6 13047.132),(7 13193.495),(8 13650.961),(9 13878.582),(10 14139.591),(11 14011.13),(12 14403.793),(13 14736.682),(14 14626.357),(15 14622.459),(16 14907.677),(17 15395.924),(18 15594.956),(19 15551.808),(20 15687.074),(21 15793.312),(22 16246.191),(23 16483.41),(24 16519.168),(25 16655.021),(26 16749.266),(27 16770.348),(28 16783.037),(29 16829.31),(30 16828.656),(31 16672.168),(32 16773.568),(33 17053.809),(34 16997.15),(35 17179.752),(36 17148.572),(37 16923.313),(38 17069.967),(39 16909.72),(40 17004.473),(41 17021.521),(42 17100.898),(43 17333.47),(44 17264.736),(45 17462.36),(46 17815.223),(47 17885.94),(48 17503.293),(49 17176.79),(50 17451.84),(51 18069.578),(52 18182.94),(53 18437.852),(54 18279.686),(55 18393.93),(56 18713.447),(57 18888.957),(58 19284.324),(59 19326.451),(60 19428.424),(61 19210.557),(62 19410.09),(63 19245.936),(64 19377.941),(65 19422.15),(66 19545.824),(67 19498.78),(68 19391.32),(69 19286.115),(70 19487.13),(71 19261.338),(72 19243.93),(73 19284.229),(74 19315.732),(75 19309.096),(76 18836.854),(77 18833.973),(78 18731.744),(79 18640.584),
