1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 1010447.5),(2 2714771.8),(3 4911685.5),(4 7674922.5),(5 10634688),(6 13661121),(7 16743936),(8 20384592),(9 23972078),(10 27427594),(11 30957610),(12 34506668),(13 37668216),(14 40874628),(15 44044932),(16 46677756),(17 49225280),(18 51842750),(19 54198836),(20 56580948),(21 59295456),(22 61692990),(23 64138396),(24 66574572),(25 68733624),(26 70872360),(27 73176520),(28 75454640),(29 77487144),(30 79487944),(31 81393976),(32 82810340),(33 84401480),(34 86122680),(35 87570010),(36 89140210),(37 91023510),(38 92730690),(39 94524930),(40 95827816),(41 96852100),(42 97938984),(43 99057530),(44 99923510),(45 100402310),(46 100913704),(47 101553910),(48 101886120),(49 101997210),(50 102166616),(51 102370620),(52 102584260),(53 102262910),(54 101951910),(55 101199064),(56 100665690),(57 100567064),(58 100611736),(59 100763750),(60 101269880),(61 101990824),(62 102389850),(63 102619010),(64 102636520),(65 102978110),(66 103328580),(67 104052540),(68 104175576),(69 104412344),(70 104659610),(71 104859900),(72 105257730),(73 105880360),(74 106523256),(75 107248920),(76 108621384),(77 109467640),(78 110361450),(79 111140700),
(1 1379.0668),(2 2128.1904),(3 2564.7944),(4 2791.8342),(5 2976.8223),(6 3125.9158),(7 3269.9368),(8 3380.3174),(9 3481.9773),(10 3585.0242),(11 3683.8962),(12 3741.2915),(13 3809.4517),(14 3862.1162),(15 3909.042),(16 3923.4321),(17 3965.2822),(18 3991.2087),(19 3995.451),(20 4007.1335),(21 4032.2983),(22 4059.2),(23 4074.4358),(24 4074.8564),(25 4084.1904),(26 4110.229),(27 4135.169),(28 4132.4004),(29 4115.1655),(30 4131.7324),(31 4143.947),(32 4143.044),(33 4137.618),(34 4144.503),(35 4140.8457),(36 4130.342),(37 4107.516),(38 4100.3687),(39 4104.2935),(40 4100.26),(41 4083.2056),(42 4062.0627),(43 4047.336),(44 4050.1907),(45 4048.968),(46 4055.74),(47 4058.7737),(48 4085.028),(49 4085.7883),(50 4092.4595),(51 4094.5916),(52 4115.0205),(53 4136.744),(54 4132.742),(55 4115.9434),(56 4108.4805),(57 4114.8013),(58 4118.4526),(59 4118.0933),(60 4099.8726),(61 4112.931),(62 4123.957),(63 4128.0903),(64 4110.466),(65 4108.1484),(66 4100.6553),(67 4104.1816),(68 4102.983),(69 4086.7524),(70 4060.5068),(71 4052.7107),(72 4055.4321),(73 4066.4397),(74 4075.5974),(75 4065.01),(76 4050.818),(77 4062.349),(78 4065.527),(79 4081.3281),
(1 1321.978),(2 2031.2773),(3 2443.5994),(4 2688.0845),(5 2867.7502),(6 3003.0483),(7 3152.1897),(8 3257.082),(9 3368.734),(10 3447.6467),(11 3522.484),(12 3584.6484),(13 3645.1748),(14 3697.3386),(15 3737.0369),(16 3776.3723),(17 3822.0159),(18 3858.657),(19 3882.0232),(20 3894.295),(21 3898.2393),(22 3906.417),(23 3918.4736),(24 3931.9414),(25 3930.934),(26 3934.271),(27 3930.8887),(28 3913.9604),(29 3918.6187),(30 3920.1575),(31 3918.255),(32 3916.2595),(33 3908.0168),(34 3911.1348),(35 3916.4155),(36 3921.6538),(37 3900.0938),(38 3881.3662),(39 3882.2744),(40 3897.0098),(41 3887.9153),(42 3869.159),(43 3850.2927),(44 3853.4138),(45 3841.0298),(46 3862.4993),(47 3887.23),(48 3894.924),(49 3911.0813),(50 3926.512),(51 3929.455),(52 3947.8428),(53 3928.3264),(54 3929.9731),(55 3948.861),(56 3964.4868),(57 3969.624),(58 3967.3638),(59 3976.775),(60 4000.6555),(61 4000.1897),(62 3997.1042),(63 3995.3896),(64 3985.9443),(65 3991.9583),(66 3997.9678),(67 3998.696),(68 3992.02),(69 4013.124),(70 4017.6042),(71 4015.0652),(72 4016.2612),(73 3993.8862),(74 3972.811),(75 3969.92),(76 3980.379),(77 3974.2102),(78 3962.271),(79 3948.238),
(1 1288.4008),(2 1974.8009),(3 2383.0576),(4 2642.1304),(5 2786.378),(6 2917.2942),(7 3052.0447),(8 3160.7412),(9 3275.0884),(10 3377.7664),(11 3464.804),(12 3539.0051),(13 3591.291),(14 3625.8323),(15 3661.7004),(16 3703.7446),(17 3744.143),(18 3779.421),(19 3802.5361),(20 3808.0066),(21 3813.9336),(22 3829.1504),(23 3849.003),(24 3853.9758),(25 3841.7273),(26 3834.5002),(27 3829.3052),(28 3822.6267),(29 3821.9504),(30 3832.5525),(31 3830.73),(32 3823.577),(33 3831.973),(34 3829.482),(35 3828.324),(36 3841.0403),(37 3838.867),(38 3828.669),(39 3811.6826),(40 3790.5898),(41 3790.1055),(42 3776.9358),(43 3756.7224),(44 3753.673),(45 3752.1736),(46 3754.7708),(47 3734.3303),(48 3737.4358),(49 3757.5974),(50 3770.572),(51 3791.6543),(52 3799.9026),(53 3813.8018),(54 3818.2869),(55 3821.4626),(56 3839.2253),(57 3852.2327),(58 3873.0825),(59 3876.5066),(60 3868.9778),(61 3888.4841),(62 3890.8354),(63 3887.3782),(64 3882.563),(65 3885.9138),(66 3869.5178),(67 3869.1362),(68 3856.7673),(69 3855.0698),(70 3849.3044),(71 3835.0698),(72 3827.1704),(73 3812.732),(74 3800.98),(75 3761.258),(76 3752.921),(77 3757.172),(78 3768.8943),(79 3781.8726),
(1 1252.9128),(2 1929.8931),(3 2328.1785),(4 2569.1895),(5 2714.8752),(6 2829.2212),(7 2951.213),(8 3064.6526),(9 3176.2449),(10 3287.1099),(11 3369.2407),(12 3424.8667),(13 3465.825),(14 3506.3618),(15 3556.088),(16 3608.9495),(17 3652.8188),(18 3698.26),(19 3728.8547),(20 3729.99),(21 3738.87),(22 3748.8057),(23 3752.21),(24 3754.4998),(25 3751.355),(26 3741.2817),(27 3744.6702),(28 3742.8806),(29 3737.5774),(30 3735.7273),(31 3731.73),(32 3731.2131),(33 3714.6084),(34 3718.2986),(35 3725.313),(36 3715.6357),(37 3724.9226),(38 3725.6306),(39 3720.1963),(40 3706.0593),(41 3711.2783),(42 3715.219),(43 3717.3826),(44 3712.3865),(45 3705.4612),(46 3703.512),(47 3706.3457),(48 3710.0764),(49 3725.655),(50 3729.5706),(51 3735.005),(52 3748.4482),(53 3739.7576),(54 3735.406),(55 3740.005),(56 3749.202),(57 3742.9019),(58 3754.5447),(59 3779.9797),(60 3783.1267),(61 3791.009),(62 3781.6233),(63 3781.4746),(64 3782.0732),(65 3782.4775),(66 3785.3818),(67 3788.2744),(68 3784.621),(69 3786.1018),(70 3773.0874),(71 3755.7188),(72 3739.7544),(73 3739.0942),(74 3742.3403),(75 3754.4849),(76 3772.1284),(77 3767.2869),(78 3760.8882),(79 3746.8474),
(1 1249.559),(2 1927.7485),(3 2315.0588),(4 2546.504),(5 2703.835),(6 2839.3513),(7 2979.5518),(8 3071.747),(9 3168.632),(10 3252.253),(11 3331.1404),(12 3403.7312),(13 3467.2986),(14 3511.4915),(15 3560.9304),(16 3588.119),(17 3627.1155),(18 3657.8108),(19 3687.8982),(20 3703.3289),(21 3709.91),(22 3729.1365),(23 3751.0505),(24 3737.2688),(25 3743.7961),(26 3752.8806),(27 3758.3674),(28 3744.3945),(29 3755.1968),(30 3754.4502),(31 3749.0242),(32 3743.2861),(33 3729.1392),(34 3711.6213),(35 3694.5874),(36 3687.152),(37 3697.469),(38 3709.0874),(39 3716.858),(40 3696.9993),(41 3705.7844),(42 3702.071),(43 3688.3232),(44 3689.0327),(45 3684.7515),(46 3694.4993),(47 3688.4119),(48 3677.59),(49 3698.8381),(50 3708.1265),(51 3717.622),(52 3719.2595),(53 3725.919),(54 3737.7969),(55 3748.0586),(56 3736.8772),(57 3729.7756),(58 3725.179),(59 3734.6563),(60 3733.098),(61 3752.7937),(62 3753.2861),(63 3752.887),(64 3754.9802),(65 3775.1025),(66 3763.4048),(67 3765.907),(68 3761.2734),(69 3748.9102),(70 3735.0154),(71 3719.3125),(72 3718.4468),(73 3712.5007),(74 3707.7346),(75 3710.074),(76 3717.3337),(77 3708.9211),(78 3698.5586),(79 3686.087),
(1 1230.4628),(2 1876.888),(3 2246.8025),(4 2464.6594),(5 2608.7417),(6 2738.202),(7 2856.31),(8 2957.6636),(9 3041.8242),(10 3135.27),(11 3224.7886),(12 3282.2341),(13 3331.6426),(14 3365.4644),(15 3404.3618),(16 3427.5244),(17 3461.095),(18 3491.734),(19 3520.0615),(20 3534.95),(21 3569.3638),(22 3590.0122),(23 3603.8962),(24 3609.8936),(25 3608.605),(26 3616.9229),(27 3631.0876),(28 3628.451),(29 3625.8032),(30 3616.1333),(31 3616.468),(32 3623.788),(33 3618.1372),(34 3627.6226),(35 3611.6418),(36 3613.4607),(37 3620.3264),(38 3627.968),(39 3626.8096),(40 3610.5796),(41 3593.9177),(42 3587.8782),(43 3570.4414),(44 3583.6462),(45 3585.1135),(46 3583.3252),(47 3580.295),(48 3594.9014),(49 3610.4495),(50 3611.2913),(51 3607.5574),(52 3597.912),(53 3608.8372),(54 3630.1096),(55 3642.1006),(56 3634.7986),(57 3640.2363),(58 3646.6187),(59 3643.7573),(60 3640.6426),(61 3657.928),(62 3658.889),(63 3658.3523),(64 3664.708),(65 3676.8733),(66 3680.258),(67 3676.0579),(68 3689.7434),(69 3692.1836),(70 3692.9556),(71 3691.6394),(72 3668.5427),(73 3673.4573),(74 3659.4304),(75 3644.1807),(76 3625.6086),(77 3631.5232),(78 3636.3958),(79 3641.6204),
(1 1185.4745),(2 1808.5255),(3 2168.8247),(4 2410.337),(5 2558.8472),(6 2701.5122),(7 2833.3726),(8 2944.982),(9 3051.8113),(10 3147.614),(11 3220.4067),(12 3290.6147),(13 3330.8718),(14 3369.9453),(15 3411.816),(16 3453.7422),(17 3489.2578),(18 3512.3877),(19 3523.0496),(20 3532.7883),(21 3560.691),(22 3596.0288),(23 3612.9539),(24 3608.0356),(25 3622.2844),(26 3625.0652),(27 3630.4998),(28 3646.317),(29 3641.7683),(30 3635.5479),(31 3642.1038),(32 3649.192),(33 3645.367),(34 3634.8406),(35 3625.3176),(36 3614.2979),(37 3604.872),(38 3596.993),(39 3574.163),(40 3564.738),(41 3535.905),(42 3518.9233),(43 3530.3079),(44 3516.1116),(45 3525.863),(46 3514.4578),(47 3513.1594),(48 3525.6506),(49 3529.8835),(50 3540.5022),(51 3554.2705),(52 3559.931),(53 3566.5588),(54 3576.6323),(55 3561.0725),(56 3568.3),(57 3574.9998),(58 3590.663),(59 3596.245),(60 3601.5845),(61 3621.071),(62 3633.6582),(63 3634.5288),(64 3645.895),(65 3635.1353),(66 3642.997),(67 3654.5408),(68 3635.2888),(69 3625.8894),(70 3617.2024),(71 3621.2932),(72 3617.3835),(73 3618.734),(74 3607.4448),(75 3594.2795),(76 3574.91),(77 3555.4233),(78 3549.926),(79 3557.7732),
(1 1163.6936),(2 1774.4539),(3 2121.5413),(4 2348.1145),(5 2507.6125),(6 2629.5657),(7 2735.8838),(8 2832.441),(9 2925.293),(10 3006.5793),(11 3081.1157),(12 3129.2605),(13 3186.1294),(14 3232.6482),(15 3265.817),(16 3305.297),(17 3346.4026),(18 3375.922),(19 3416.1711),(20 3429.4846),(21 3445.8708),(22 3468.6292),(23 3484.431),(24 3475.858),(25 3478.5889),(26 3478.1584),(27 3468.7234),(28 3461.5444),(29 3463.8633),(30 3457.0608),(31 3449.6997),(32 3443.3354),(33 3447.441),(34 3439.833),(35 3437.399),(36 3428.5588),(37 3419.939),(38 3412.603),(39 3409.673),(40 3414.8013),(41 3398.656),(42 3398.4407),(43 3390.5952),(44 3393.5679),(45 3391.76),(46 3395.9463),(47 3397.6345),(48 3404.678),(49 3409.4915),(50 3406.3462),(51 3418.4746),(52 3426.157),(53 3427.5747),(54 3427.6797),(55 3424.055),(56 3411.2957),(57 3441.3962),(58 3455.518),(59 3448.6052),(60 3445.6694),(61 3455.1619),(62 3465.8855),(63 3471.873),(64 3456.1138),(65 3463.412),(66 3468.1816),(67 3469.3005),(68 3470.397),(69 3459.8716),(70 3454.9949),(71 3459.3416),(72 3454.5889),(73 3454.302),(74 3446.3237),(75 3435.1497),(76 3419.2664),(77 3422.2646),(78 3415.9724),(79 3416.2747),
(1 1132.5907),(2 1741.8274),(3 2104.58),(4 2320.2974),(5 2466.0786),(6 2582.835),(7 2683.2827),(8 2788.0872),(9 2863.8733),(10 2953.5132),(11 3033.747),(12 3095.7559),(13 3149.5474),(14 3191.8547),(15 3235.161),(16 3258.4568),(17 3296.4253),(18 3336.437),(19 3369.067),(20 3391.9417),(21 3412.9592),(22 3423.4026),(23 3434.447),(24 3444.966),(25 3442.99),(26 3443.8142),(27 3453.7673),(28 3439.0593),(29 3440.6074),(30 3424.1963),(31 3412.4016),(32 3407.7437),(33 3422.486),(34 3418.3774),(35 3408.64),(36 3405.4138),(37 3393.4104),(38 3385.132),(39 3392.3474),(40 3389.7842),(41 3383.922),(42 3374.841),(43 3364.5642),(44 3360.1492),(45 3368.7312),(46 3370.664),(47 3363.0688),(48 3375.1455),(49 3380.3396),(50 3384.9583),(51 3386.9883),(52 3380.6057),(53 3396.027),(54 3407.4797),(55 3412.1887),(56 3417.2966),(57 3417.6426),(58 3419.6267),(59 3419.446),(60 3417.8806),(61 3411.5562),(62 3417.49),(63 3423.0657),(64 3423.817),(65 3426.216),(66 3424.13),(67 3418.7725),(68 3398.8284),(69 3403.965),(70 3407.5007),(71 3409.9414),(72 3400.5103),(73 3406.4785),(74 3388.927),(75 3376.4165),(76 3362.4858),(77 3357.9392),(78 3364.41),(79 3360.9102),
(1 1109.0776),(2 1702.3761),(3 2047.7407),(4 2272.1687),(5 2413.687),(6 2535.478),(7 2647.0774),(8 2756.822),(9 2854.047),(10 2939.2717),(11 3025.1382),(12 3083.0876),(13 3138.968),(14 3174.7773),(15 3206.9463),(16 3241.6528),(17 3253.9182),(18 3266.1318),(19 3284.6438),(20 3320.5334),(21 3353.0286),(22 3363.2786),(23 3375.6228),(24 3393.78),(25 3384.2673),(26 3385.4897),(27 3400.534),(28 3393.914),(29 3395.997),(30 3391.2913),(31 3388.4683),(32 3391.274),(33 3387.7588),(34 3377.3596),(35 3355.5452),(36 3331.8147),(37 3332.0425),(38 3327.0464),(39 3328.0083),(40 3315.5684),(41 3313.789),(42 3308.496),(43 3285.714),(44 3298.139),(45 3295.8875),(46 3302.578),(47 3318.208),(48 3317.4932),(49 3340.983),(50 3352.605),(51 3367.3127),(52 3376.8997),(53 3387.338),(54 3394.4233),(55 3397.5642),(56 3401.059),(57 3391.208),(58 3394.755),(59 3398.6226),(60 3401.4827),(61 3429.2134),(62 3444.0864),(63 3442.7148),(64 3430.578),(65 3447.525),(66 3439.2012),(67 3439.7258),(68 3442.348),(69 3429.9622),(70 3418.1753),(71 3416.7996),(72 3404.9426),(73 3397.0964),(74 3390.995),(75 3381.2266),(76 3368.0037),(77 3373.6545),(78 3371.237),(79 3374.86),
(1 1083.0334),(2 1677.3595),(3 2022.3628),(4 2210.4858),(5 2346.1475),(6 2452.8777),(7 2557.2222),(8 2654.2188),(9 2739.3635),(10 2828.0967),(11 2907.323),(12 2963.7483),(13 2998.9573),(14 3034.2422),(15 3068.4155),(16 3094.6243),(17 3120.0957),(18 3146.925),(19 3174.5183),(20 3186.9363),(21 3207.717),(22 3222.4968),(23 3225.5334),(24 3240.2104),(25 3263.4097),(26 3267.8706),(27 3268.4983),(28 3282.1865),(29 3273.7751),(30 3267.4277),(31 3263.5576),(32 3266.2842),(33 3276.041),(34 3293.7334),(35 3287.696),(36 3256.7214),(37 3266.813),(38 3268.968),(39 3269.3782),(40 3255.0598),(41 3243.332),(42 3232.3105),(43 3228.9956),(44 3216.1912),(45 3221.481),(46 3223.311),(47 3226.7686),(48 3244.7146),(49 3246.568),(50 3243.3774),(51 3247.8464),(52 3253.3152),(53 3277.5806),(54 3286.1404),(55 3298.193),(56 3305.1155),(57 3312.3003),(58 3313.198),(59 3328.1265),(60 3313.2441),(61 3328.4329),(62 3340.9011),(63 3347.6077),(64 3339.0798),(65 3346.4927),(66 3344.6538),(67 3352.9565),(68 3348.6294),(69 3353.533),(70 3356.979),(71 3355.0242),(72 3333.933),(73 3331.011),(74 3319.0637),(75 3308.4583),(76 3286.1995),(77 3279.5962),(78 3280.0134),(79 3283.4326),
(1 1069.0151),(2 1649.6609),(3 1994.3104),(4 2202.0054),(5 2344.954),(6 2459.2114),(7 2551.91),(8 2618.952),(9 2719.3591),(10 2793.3474),(11 2865.9966),(12 2935.7896),(13 2975.74),(14 3014.8887),(15 3056.3997),(16 3081.3474),(17 3115.4924),(18 3153.8218),(19 3178.8108),(20 3182.6335),(21 3197.9368),(22 3212.1926),(23 3221.3962),(24 3241.1917),(25 3256.0786),(26 3265.516),(27 3271.0957),(28 3286.4827),(29 3279.3965),(30 3276.025),(31 3278.9202),(32 3277.791),(33 3285.5156),(34 3285.4373),(35 3273.5896),(36 3258.203),(37 3271.701),(38 3261.4219),(39 3254.886),(40 3257.3655),(41 3252.6504),(42 3232.776),(43 3223.6958),(44 3226.3462),(45 3238.4275),(46 3251.7708),(47 3247.3254),(48 3262.4185),(49 3266.9832),(50 3265.2815),(51 3261.5195),(52 3258.933),(53 3272.7798),(54 3287.5576),(55 3301.6206),(56 3320.3088),(57 3319.1626),(58 3334.3628),(59 3339.0117),(60 3343.4932),(61 3340.4768),(62 3336.5996),(63 3329.635),(64 3326.989),(65 3333.0547),(66 3336.3845),(67 3337.237),(68 3324.8726),(69 3321.5354),(70 3314.2937),(71 3300.9663),(72 3293.6099),(73 3291.2275),(74 3293.6765),(75 3285.0393),(76 3277.136),(77 3274.2207),(78 3264.828),(79 3272.1106),
(1 1042.948),(2 1603.8455),(3 1936.995),(4 2143.2573),(5 2282.3767),(6 2401.935),(7 2501.2454),(8 2592.5017),(9 2663.0818),(10 2738.2214),(11 2809.6304),(12 2870.6748),(13 2917.2073),(14 2967.6382),(15 3008.5383),(16 3046.2668),(17 3073.9753),(18 3107.2893),(19 3127.396),(20 3152.1655),(21 3182.1748),(22 3195.744),(23 3194.5532),(24 3193.3857),(25 3202.634),(26 3202.5308),(27 3183.9177),(28 3192.9915),(29 3191.5708),(30 3190.6428),(31 3187.4976),(32 3202.681),(33 3203.2598),(34 3202.0488),(35 3177.9563),(36 3169.8628),(37 3180.2732),(38 3198.6213),(39 3196.086),(40 3189.3508),(41 3172.7502),(42 3163.2515),(43 3150.7317),(44 3154.1543),(45 3149.8723),(46 3151.1475),(47 3157.2888),(48 3168.5833),(49 3176.1426),(50 3183.7385),(51 3191.1448),(52 3182.7068),(53 3179.3535),(54 3186.267),(55 3200.4443),(56 3214.8997),(57 3210.5134),(58 3208.726),(59 3212.7205),(60 3219.252),(61 3225.5593),(62 3229.4602),(63 3228.5383),(64 3231.2314),(65 3227.8992),(66 3244.1482),(67 3254.265),(68 3247.1514),(69 3249.069),(70 3251.1274),(71 3249.134),(72 3233.721),(73 3244.4993),(74 3241.2058),(75 3219.0938),(76 3212.4448),(77 3216.9683),(78 3218.8103),(79 3212.3013),
(1 1025.3019),(2 1587.5037),(3 1909.5477),(4 2102.9055),(5 2242.1133),(6 2350.7842),(7 2445.4),(8 2535.9407),(9 2611.362),(10 2684.827),(11 2762.272),(12 2823.0413),(13 2863.1748),(14 2888.2998),(15 2921.3455),(16 2955.709),(17 2982.2292),(18 3023.9812),(19 3040.645),(20 3055.1047),(21 3058.8342),(22 3059.3171),(23 3065.1453),(24 3076.9521),(25 3086.872),(26 3087.0898),(27 3092.4238),(28 3089.8867),(29 3089.3394),(30 3084.5078),(31 3084.0217),(32 3079.895),(33 3074.8206),(34 3061.7422),(35 3053.7131),(36 3046.2317),(37 3044.872),(38 3041.4478),(39 3046.8513),(40 3044.1023),(41 3042.4097),(42 3039.4543),(43 3041.6838),(44 3038.9822),(45 3040.0562),(46 3046.2231),(47 3050.7446),(48 3055.5774),(49 3063.7327),(50 3060.7166),(51 3062.042),(52 3070.602),(53 3070.4736),(54 3068.9407),(55 3082.1113),(56 3081.7678),(57 3077.378),(58 3073.6433),(59 3091.1387),(60 3107.8623),(61 3102.7913),(62 3100.6177),(63 3083.4524),(64 3080.2527),(65 3089.6135),(66 3108.683),(67 3112.6753),(68 3097.9712),(69 3099.8909),(70 3096.224),(71 3084.1118),(72 3080.4731),(73 3077.5542),(74 3074.5593),(75 3070.6152),(76 3048.5452),(77 3058.6902),(78 3067.0164),(79 3068.105),
(1 1009.9743),(2 1551.0758),(3 1877.4149),(4 2082.8096),(5 2217.2441),(6 2330.1282),(7 2426.6099),(8 2508.9136),(9 2597.308),(10 2671.7773),(11 2731.6895),(12 2795.755),(13 2843.7273),(14 2883.1116),(15 2914.7217),(16 2928.4058),(17 2950.9556),(18 2964.0076),(19 2973.7483),(20 2986.8884),(21 2997.8218),(22 3015.0276),(23 3032.8594),(24 3043.5374),(25 3061.7183),(26 3069.6318),(27 3077.404),(28 3082.1375),(29 3070.4614),(30 3071.494),(31 3078.486),(32 3078.4448),(33 3077.9827),(34 3076.1084),(35 3069.5107),(36 3060.1675),(37 3066.7473),(38 3053.1416),(39 3057.4133),(40 3061.2673),(41 3057.309),(42 3050.7715),(43 3051.0251),(44 3036.992),(45 3040.7356),(46 3048.189),(47 3063.1492),(48 3083.1099),(49 3086.567),(50 3092.0676),(51 3106.1558),(52 3110.7817),(53 3128.1235),(54 3135.5815),(55 3128.3901),(56 3135.0635),(57 3144.6672),(58 3157.4802),(59 3165.4739),(60 3165.6416),(61 3169.528),(62 3160.3936),(63 3160.2173),(64 3160.2217),(65 3147.9573),(66 3147.2144),(67 3156.7332),(68 3146.1558),(69 3145.765),(70 3145.8481),(71 3139.9385),(72 3156.1006),(73 3146.0984),(74 3144.9475),(75 3127.7358),(76 3125.744),(77 3133.9023),(78 3136.482),(79 3143.5322),
(1 986.324),(2 1521.5319),(3 1847.4594),(4 2022.9548),(5 2153.5679),(6 2267.903),(7 2364.945),(8 2462.7651),(9 2529.9622),(10 2603.3862),(11 2670.4407),(12 2719.4258),(13 2769.721),(14 2807.3489),(15 2836.9775),(16 2861.4417),(17 2877.805),(18 2900.4958),(19 2917.9485),(20 2934.2515),(21 2939.985),(22 2948.2117),(23 2950.372),(24 2941.0432),(25 2946.6182),(26 2946.6091),(27 2946.9639),(28 2956.9778),(29 2962.3474),(30 2956.3225),(31 2952.5715),(32 2952.4993),(33 2957.5789),(34 2961.3752),(35 2954.6355),(36 2953.3735),(37 2939.1968),(38 2943.3484),(39 2942.2605),(40 2924.0015),(41 2922.5781),(42 2917.5576),(43 2905.4363),(44 2908.2625),(45 2894.5737),(46 2903.7134),(47 2928.8215),(48 2944.408),(49 2939.2693),(50 2931.7866),(51 2924.6543),(52 2927.056),(53 2934.2083),(54 2945.8474),(55 2952.81),(56 2949.451),(57 2957.651),(58 2963.503),(59 2961.4692),(60 2962.5923),(61 2975.1843),(62 2979.7786),(63 2970.3184),(64 2967.3132),(65 2968.804),(66 2968.033),(67 2967.878),(68 2971.0034),(69 2966.3396),(70 2957.0176),(71 2956.9512),(72 2937.1284),(73 2942.413),(74 2941.4172),(75 2928.8113),(76 2915.744),(77 2914.5337),(78 2912.1504),(79 2914.5845),
