1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 432386.16),(2 1674917),(3 3623847.3),(4 6234372.5),(5 9296859),(6 12606337),(7 16028977),(8 19484614),(9 23545232),(10 27542736),(11 31627210),(12 36026012),(13 40828144),(14 46010916),(15 51673684),(16 57781676),(17 64517228),(18 71526060),(19 78580824),(20 85621690),(21 92265384),(22 98555384),(23 104533224),(24 110209880),(25 115574910),(26 120657770),(27 125079360),(28 129382056),(29 133978696),(30 138760940),(31 144133260),(32 149867250),(33 155532740),(34 161094800),(35 166982380),(36 173390240),(37 180857680),(38 188309760),(39 196345600),(40 204814460),(41 213527100),(42 222109620),(43 231156910),(44 240656460),(45 251220820),(46 262911820),(47 275538270),(48 289458500),(49 304869980),(50 320672800),(51 335268860),(52 349888830),(53 363873120),(54 378741020),(55 394534300),(56 411170430),(57 429607040),(58 448189440),(59 466394100),(60 483573980),(61 501690140),(62 519324400),(63 537924300),(64 556693570),(65 575319230),(66 594368600),(67 611857900),(68 628852160),(69 645859500),(70 661636350),(71 677702900),(72 695090300),(73 714512450),(74 734454000),(75 755209900),(76 775533060),(77 796151040),(78 815628600),(79 833647400),
(1 39.966484),(2 49.255318),(3 54.935963),(4 60.51358),(5 64.358406),(6 68.28644),(7 70.95828),(8 74.2175),(9 76.39218),(10 78.03057),(11 80.7453),(12 83.77744),(13 86.07886),(14 87.793945),(15 89.23967),(16 90.88845),(17 92.89679),(18 94.67007),(19 95.363815),(20 96.8141),(21 98.276474),(22 98.10087),(23 98.5717),(24 98.21605),(25 98.37268),(26 98.20695),(27 98.1732),(28 98.79653),(29 99.1848),(30 99.34278),(31 99.73256),(32 100.12558),(33 100.13032),(34 100.27003),(35 100.54522),(36 101.309296),(37 102.73678),(38 104.10295),(39 103.740036),(40 106.61389),(41 108.097435),(42 109.77566),(43 111.42601),(44 113.29034),(45 114.01089),(46 115.29158),(47 116.97365),(48 118.21428),(49 119.249374),(50 119.75075),(51 118.83966),(52 119.730194),(53 120.63613),(54 120.40133),(55 120.759155),(56 121.927216),(57 123.79184),(58 125.3297),(59 125.74026),(60 127.39604),(61 126.600815),(62 126.08179),(63 125.165344),(64 125.25242),(65 124.84204),(66 124.16324),(67 123.93027),(68 123.74153),(69 123.37165),(70 122.37177),(71 121.58537),(72 120.59025),(73 120.48644),(74 120.93005),(75 120.7508),(76 121.20654),(77 120.93907),(78 120.66501),(79 119.78852),
(1 38.218422),(2 46.467438),(3 52.14942),(4 57.280056),(5 61.432438),(6 64.70222),(7 67.72387),(8 70.506996),(9 72.991844),(10 75.1587),(11 77.291145),(12 79.63612),(13 82.4828),(14 84.39262),(15 85.92103),(16 87.498314),(17 90.75168),(18 91.47363),(19 93.13958),(20 93.777855),(21 95.59481),(22 96.025055),(23 96.20255),(24 96.25786),(25 96.316246),(26 95.93978),(27 96.47476),(28 96.61312),(29 97.46843),(30 98.17128),(31 98.62681),(32 98.866035),(33 99.88365),(34 100.98783),(35 102.54144),(36 104.38274),(37 105.76491),(38 108.10088),(39 108.87645),(40 112.09817),(41 112.91318),(42 114.279106),(43 115.91452),(44 117.68562),(45 118.65904),(46 121.55897),(47 123.44662),(48 125.221954),(49 124.71245),(50 125.700554),(51 125.699974),(52 124.96755),(53 124.51674),(54 123.60216),(55 123.86074),(56 124.73887),(57 125.1292),(58 126.287315),(59 125.4114),(60 126.076195),(61 125.843925),(62 124.61639),(63 124.35109),(64 122.645096),(65 122.5665),(66 122.497116),(67 121.80122),(68 121.17849),(69 119.524284),(70 119.26294),(71 117.918274),(72 116.762505),(73 116.359344),(74 115.83664),(75 115.64337),(76 114.84527),(77 113.92479),(78 112.672745),(79 111.93428),
(1 38.888546),(2 47.876198),(3 54.262543),(4 58.84894),(5 63.038162),(6 66.497086),(7 69.22645),(8 72.39601),(9 74.74015),(10 77.22504),(11 79.80248),(12 82.68232),(13 84.5793),(14 86.87181),(15 88.893074),(16 91.26391),(17 92.97323),(18 94.69671),(19 95.68846),(20 97.6433),(21 100.48338),(22 102.46971),(23 104.19214),(24 104.13301),(25 106.18787),(26 107.108635),(27 106.87311),(28 108.20141),(29 110.46247),(30 112.68322),(31 113.53687),(32 115.84014),(33 117.0613),(34 118.846886),(35 120.77936),(36 123.92965),(37 126.08071),(38 128.02231),(39 132.26877),(40 135.08487),(41 136.39478),(42 138.41255),(43 140.24667),(44 142.02917),(45 143.04652),(46 144.90472),(47 146.57654),(48 148.2345),(49 149.08554),(50 148.50983),(51 148.07474),(52 147.44156),(53 146.07219),(54 145.1144),(55 146.40004),(56 145.34789),(57 144.73009),(58 143.73553),(59 144.22614),(60 142.08617),(61 139.89291),(62 138.52429),(63 137.04764),(64 135.03108),(65 134.13516),(66 134.81728),(67 133.94814),(68 132.71817),(69 131.4613),(70 129.3997),(71 128.03044),(72 125.76331),(73 125.30447),(74 123.52878),(75 122.43469),(76 121.16545),(77 119.96233),(78 118.07442),(79 117.792244),
(1 38.699886),(2 47.190815),(3 52.588642),(4 56.56712),(5 60.269695),(6 64.19955),(7 67.26218),(8 70.46331),(9 73.29949),(10 75.83352),(11 77.867035),(12 80.52436),(13 82.859055),(14 85.724144),(15 86.17133),(16 88.40062),(17 90.497444),(18 91.773224),(19 93.188484),(20 94.58296),(21 96.78416),(22 97.729996),(23 97.97427),(24 97.92557),(25 98.74431),(26 98.20142),(27 97.4502),(28 97.989075),(29 98.10661),(30 97.70465),(31 97.881935),(32 97.97917),(33 97.54118),(34 98.20218),(35 98.388824),(36 99.44223),(37 101.586174),(38 101.63171),(39 102.98262),(40 104.49472),(41 106.71785),(42 108.106316),(43 109.901115),(44 110.78839),(45 112.546646),(46 113.73288),(47 115.04485),(48 116.918144),(49 117.44916),(50 118.96442),(51 118.21765),(52 119.015236),(53 119.00101),(54 119.55231),(55 119.90879),(56 119.82607),(57 120.770645),(58 121.85755),(59 121.718864),(60 122.320915),(61 123.20552),(62 123.18849),(63 123.309044),(64 122.388855),(65 121.86267),(66 122.10456),(67 121.94849),(68 120.861824),(69 120.34414),(70 119.3017),(71 118.64107),(72 117.49371),(73 117.20958),(74 118.04952),(75 117.65277),(76 117.53717),(77 117.70614),(78 116.332825),(79 115.672615),
(1 38.610756),(2 47.712036),(3 52.593147),(4 57.307346),(5 60.912586),(6 64.55222),(7 67.6839),(8 71.3018),(9 74.33858),(10 76.7301),(11 78.33706),(12 81.48968),(13 83.92766),(14 86.144775),(15 87.04825),(16 89.63717),(17 91.3399),(18 92.724075),(19 93.659134),(20 94.259964),(21 97.15757),(22 97.37636),(23 98.28255),(24 97.65543),(25 97.831696),(26 98.11166),(27 98.48443),(28 99.115326),(29 100.500046),(30 100.492744),(31 101.12785),(32 101.6897),(33 102.515236),(34 102.86949),(35 104.1413),(36 106.133865),(37 107.84269),(38 109.29178),(39 110.49698),(40 113.59605),(41 114.82171),(42 115.84258),(43 117.0978),(44 117.61113),(45 119.11505),(46 120.43439),(47 121.92792),(48 123.65759),(49 123.88355),(50 124.48426),(51 124.93517),(52 125.011955),(53 124.937195),(54 125.34844),(55 125.921364),(56 126.32002),(57 126.54235),(58 127.22418),(59 127.93515),(60 127.67612),(61 126.44129),(62 125.33124),(63 124.065094),(64 123.37086),(65 122.163216),(66 122.27171),(67 121.133575),(68 121.14916),(69 119.462814),(70 118.747536),(71 117.946205),(72 115.91279),(73 115.97184),(74 115.801025),(75 114.93468),(76 114.668335),(77 113.67128),(78 112.883385),(79 111.11362),
(1 38.186447),(2 47.554676),(3 51.800526),(4 56.429073),(5 60.69877),(6 64.05541),(7 67.25871),(8 70.199745),(9 73.35535),(10 74.63363),(11 77.421524),(12 80.43389),(13 83.19499),(14 85.13999),(15 86.306244),(16 88.939064),(17 91.07586),(18 93.93492),(19 94.63783),(20 95.749306),(21 97.74909),(22 99.45415),(23 100.688095),(24 101.583115),(25 102.16246),(26 102.744644),(27 104.37488),(28 105.65999),(29 106.86454),(30 107.37215),(31 109.16237),(32 110.275246),(33 112.964485),(34 114.92307),(35 116.51671),(36 119.29738),(37 122.05138),(38 125.356224),(39 127.37273),(40 130.80565),(41 132.74042),(42 134.65608),(43 136.55478),(44 137.45789),(45 138.74802),(46 140.21169),(47 142.26128),(48 143.60104),(49 144.60454),(50 143.95393),(51 144.35715),(52 144.78438),(53 143.40457),(54 143.0792),(55 142.55235),(56 142.55498),(57 141.96141),(58 141.29079),(59 140.28485),(60 139.31529),(61 137.05388),(62 135.4253),(63 133.76305),(64 132.62384),(65 130.82574),(66 129.68779),(67 128.25978),(68 128.45015),(69 127.5174),(70 125.708916),(71 124.78631),(72 123.02347),(73 121.42914),(74 121.028534),(75 119.073746),(76 117.746086),(77 116.49736),(78 114.95689),(79 113.572495),
(1 38.01157),(2 47.02318),(3 51.667095),(4 56.35418),(5 59.883923),(6 63.353184),(7 66.78824),(8 69.04378),(9 71.42133),(10 73.7899),(11 75.86527),(12 78.881256),(13 80.56753),(14 83.40213),(15 84.801),(16 86.76616),(17 88.24543),(18 89.65412),(19 91.63629),(20 92.80692),(21 94.360016),(22 94.647545),(23 95.11582),(24 94.938515),(25 95.606285),(26 96.11334),(27 95.33014),(28 95.79899),(29 95.86125),(30 96.106964),(31 96.47604),(32 96.73582),(33 95.76285),(34 96.82679),(35 96.87629),(36 98.3832),(37 99.01205),(38 100.48574),(39 101.49306),(40 103.129814),(41 104.97807),(42 105.69865),(43 107.50552),(44 108.07846),(45 109.464836),(46 110.48501),(47 111.72585),(48 113.5719),(49 114.156975),(50 115.3128),(51 114.52038),(52 114.16409),(53 115.06759),(54 115.701546),(55 116.99418),(56 117.973595),(57 117.94617),(58 119.371056),(59 119.18015),(60 119.95414),(61 120.51181),(62 120.47984),(63 120.099464),(64 119.83237),(65 119.368095),(66 118.349365),(67 118.977104),(68 119.34383),(69 118.65415),(70 117.841995),(71 117.00922),(72 115.741875),(73 115.87872),(74 115.69864),(75 115.5918),(76 115.16841),(77 114.88539),(78 113.96184),(79 112.38933),
(1 37.77175),(2 46.70419),(3 52.71794),(4 57.16556),(5 61.857166),(6 65.77312),(7 68.86766),(8 71.426186),(9 73.88587),(10 76.19051),(11 77.89108),(12 80.76593),(13 82.709175),(14 85.1774),(15 86.2591),(16 89.420525),(17 89.84876),(18 91.041885),(19 92.51507),(20 94.10721),(21 95.7479),(22 96.49055),(23 97.506615),(24 96.99986),(25 97.85149),(26 97.391815),(27 96.92178),(28 98.18649),(29 98.488976),(30 99.94717),(31 100.14808),(32 101.30722),(33 101.34384),(34 101.17366),(35 102.97156),(36 104.34604),(37 105.32876),(38 106.57439),(39 109.4071),(40 111.488),(41 112.42482),(42 113.594795),(43 115.34564),(44 116.62802),(45 117.732124),(46 118.94237),(47 120.1493),(48 121.35744),(49 122.095665),(50 121.95277),(51 121.05895),(52 121.67656),(53 121.996956),(54 122.49752),(55 123.37074),(56 123.80583),(57 123.928444),(58 124.049095),(59 124.20193),(60 124.81584),(61 124.10068),(62 123.237816),(63 122.33173),(64 121.78838),(65 120.269875),(66 120.26694),(67 119.899414),(68 119.29281),(69 118.79629),(70 117.57319),(71 117.03719),(72 114.840965),(73 114.29622),(74 114.747475),(75 114.26472),(76 113.64606),(77 112.65095),(78 111.23451),(79 111.0142),
(1 38.04893),(2 46.412266),(3 51.52073),(4 56.816814),(5 60.66728),(6 64.53777),(7 67.08628),(8 70.2205),(9 71.86066),(10 73.63565),(11 75.85145),(12 78.46169),(13 80.874275),(14 83.13168),(15 84.657974),(16 86.93282),(17 89.560974),(18 91.3958),(19 93.20082),(20 94.33741),(21 96.41384),(22 97.42623),(23 97.300606),(24 97.8466),(25 98.32102),(26 99.36984),(27 100.04781),(28 100.45568),(29 102.000824),(30 103.58111),(31 105.00881),(32 106.1532),(33 107.773674),(34 109.91882),(35 112.76949),(36 114.706856),(37 118.1729),(38 121.209175),(39 123.82048),(40 126.97054),(41 128.56874),(42 130.37874),(43 132.60706),(44 134.2017),(45 136.011),(46 138.54015),(47 139.70004),(48 142.01627),(49 142.31546),(50 141.7381),(51 142.22757),(52 140.67892),(53 139.38374),(54 137.85706),(55 137.06334),(56 136.92702),(57 136.96446),(58 136.37936),(59 135.03152),(60 133.88885),(61 132.52226),(62 130.8881),(63 128.56628),(64 127.02607),(65 127.13677),(66 125.56148),(67 125.63736),(68 124.14543),(69 122.04269),(70 121.28381),(71 120.48109),(72 119.09753),(73 118.320694),(74 116.795395),(75 116.05856),(76 115.01539),(77 113.93441),(78 112.09428),(79 111.20932),
(1 38.32752),(2 46.815193),(3 52.311287),(4 57.511314),(5 61.153603),(6 64.98104),(7 67.83975),(8 70.34807),(9 72.86567),(10 74.61721),(11 77.15763),(12 80.22871),(13 81.80299),(14 83.21479),(15 84.47576),(16 86.552414),(17 88.92789),(18 90.40678),(19 90.94645),(20 92.78823),(21 94.05657),(22 94.60304),(23 94.73117),(24 94.747505),(25 95.28753),(26 95.50536),(27 95.37164),(28 96.42471),(29 96.4594),(30 96.7018),(31 96.77852),(32 97.85551),(33 97.5739),(34 97.994995),(35 98.097084),(36 99.4147),(37 101.680725),(38 102.70164),(39 103.27002),(40 105.79788),(41 107.147095),(42 108.38205),(43 110.2006),(44 112.214874),(45 113.06009),(46 114.487495),(47 115.10315),(48 116.191765),(49 117.12148),(50 117.39264),(51 117.78529),(52 118.720634),(53 118.9695),(54 118.23742),(55 119.42713),(56 119.711464),(57 121.49425),(58 122.47547),(59 122.65633),(60 123.72826),(61 122.668884),(62 122.57515),(63 122.2742),(64 122.30808),(65 121.34073),(66 120.689606),(67 120.726555),(68 120.64726),(69 119.38489),(70 118.57058),(71 117.709595),(72 116.933304),(73 117.01584),(74 117.36457),(75 116.956825),(76 116.44567),(77 117.33461),(78 116.17381),(79 115.73803),
(1 38.35187),(2 46.476017),(3 52.50859),(4 57.277687),(5 62.12753),(6 65.88884),(7 68.15626),(8 71.08824),(9 74.389465),(10 76.89798),(11 78.626724),(12 80.59922),(13 83.94724),(14 85.33834),(15 86.511314),(16 89.106606),(17 90.81592),(18 93.01823),(19 93.36139),(20 95.170456),(21 96.429634),(22 96.83932),(23 96.79798),(24 98.018814),(25 98.139084),(26 98.67757),(27 98.70924),(28 100.79756),(29 100.690216),(30 101.06361),(31 100.96556),(32 101.32792),(33 101.97589),(34 102.15997),(35 103.536194),(36 105.09542),(37 106.611946),(38 107.90995),(39 108.8699),(40 112.07684),(41 112.496506),(42 113.66358),(43 114.68661),(44 115.83088),(45 117.90892),(46 119.39729),(47 120.48682),(48 121.68476),(49 121.88023),(50 123.30479),(51 122.26963),(52 122.81654),(53 123.6097),(54 123.48661),(55 124.30728),(56 124.81891),(57 125.34812),(58 126.27167),(59 127.40198),(60 126.88814),(61 127.197365),(62 126.00738),(63 126.462814),(64 125.170746),(65 124.89604),(66 123.95083),(67 124.03316),(68 124.03219),(69 121.91782),(70 120.611),(71 120.30905),(72 118.81712),(73 118.70248),(74 119.70432),(75 118.314545),(76 117.75551),(77 117.163666),(78 115.82231),(79 114.7821),
(1 36.625538),(2 44.518215),(3 49.182037),(4 53.8518),(5 57.00644),(6 60.879116),(7 63.88854),(8 66.14308),(9 67.67019),(10 69.27931),(11 71.55),(12 74.14591),(13 77.32558),(14 79.10351),(15 80.81028),(16 82.370445),(17 83.67916),(18 85.43427),(19 86.96944),(20 88.06311),(21 90.05523),(22 91.39531),(23 93.253685),(24 94.17548),(25 95.05171),(26 96.75049),(27 96.751884),(28 97.93245),(29 100.357124),(30 101.23484),(31 103.25052),(32 105.21451),(33 106.185036),(34 107.95638),(35 109.73156),(36 111.892136),(37 114.43418),(38 117.07024),(39 119.38836),(40 123.29586),(41 124.94474),(42 126.47918),(43 128.09775),(44 129.73366),(45 131.17596),(46 133.53043),(47 134.71881),(48 135.76187),(49 136.47588),(50 136.9001),(51 136.77141),(52 136.54216),(53 134.89879),(54 133.9333),(55 134.14734),(56 133.88998),(57 133.10936),(58 133.62495),(59 132.97318),(60 131.6336),(61 128.88222),(62 127.84961),(63 126.539085),(64 125.59817),(65 124.75138),(66 123.93714),(67 123.27965),(68 122.41958),(69 122.14007),(70 121.28216),(71 119.14054),(72 117.25591),(73 116.72696),(74 115.741165),(75 113.50685),(76 113.04944),(77 112.09098),(78 111.35709),(79 110.22362),
(1 37.02629),(2 45.614513),(3 51.121117),(4 55.98742),(5 60.259148),(6 63.49814),(7 66.77595),(8 69.99458),(9 71.92155),(10 74.43178),(11 76.18216),(12 78.346436),(13 81.38176),(14 83.77468),(15 85.10144),(16 87.61949),(17 88.71658),(18 89.79382),(19 90.94003),(20 92.298874),(21 93.3935),(22 94.6892),(23 95.52707),(24 95.901344),(25 95.23462),(26 95.822365),(27 94.640274),(28 95.259445),(29 95.97618),(30 96.73041),(31 96.63976),(32 97.337364),(33 97.70196),(34 97.69177),(35 97.90683),(36 98.59189),(37 100.8318),(38 100.65726),(39 102.33449),(40 104.26921),(41 105.66167),(42 107.27968),(43 108.217285),(44 109.8679),(45 112.06192),(46 113.13049),(47 114.449684),(48 115.59581),(49 115.616234),(50 115.61122),(51 117.40495),(52 116.56632),(53 116.655945),(54 116.34931),(55 117.25932),(56 117.62144),(57 119.09373),(58 119.30796),(59 120.60352),(60 121.43714),(61 120.7768),(62 120.213234),(63 119.3904),(64 119.166954),(65 118.99953),(66 118.4668),(67 118.12221),(68 117.48189),(69 117.65524),(70 115.73254),(71 115.679),(72 113.67777),(73 114.309746),(74 114.03736),(75 112.6275),(76 113.095764),(77 113.50983),(78 113.10356),(79 112.534004),
(1 36.737724),(2 45.178905),(3 51.031734),(4 55.511288),(5 59.588104),(6 62.67629),(7 65.853516),(8 68.39214),(9 70.46774),(10 73.01014),(11 75.21118),(12 77.88735),(13 80.43827),(14 82.897514),(15 82.905266),(16 84.96895),(17 86.06439),(18 87.690674),(19 89.24067),(20 89.69471),(21 91.83208),(22 92.65009),(23 92.28654),(24 91.30722),(25 91.756226),(26 92.87044),(27 92.31919),(28 92.90555),(29 93.27541),(30 93.794075),(31 94.52432),(32 95.18021),(33 95.966675),(34 96.30287),(35 96.7681),(36 98.38438),(37 100.07579),(38 101.01051),(39 102.26871),(40 104.51409),(41 105.517784),(42 106.25514),(43 107.374626),(44 108.59222),(45 110.78035),(46 112.21312),(47 113.139114),(48 114.671234),(49 115.840034),(50 115.62195),(51 115.937454),(52 115.49662),(53 115.52971),(54 115.27476),(55 115.432556),(56 116.59904),(57 117.0618),(58 118.711655),(59 119.57158),(60 119.77611),(61 119.40528),(62 119.32728),(63 117.52301),(64 116.72142),(65 117.07168),(66 115.9252),(67 115.374756),(68 116.34543),(69 115.9292),(70 114.37493),(71 113.35127),(72 111.44784),(73 112.456245),(74 112.63916),(75 111.67721),(76 111.8588),(77 111.43029),(78 110.621635),(79 109.34019),
(1 37.500946),(2 45.026585),(3 51.15473),(4 55.60917),(5 59.73035),(6 63.239532),(7 65.49582),(8 67.99281),(9 70.16947),(10 71.15126),(11 74.05921),(12 76.19972),(13 78.61913),(14 80.9644),(15 82.06351),(16 83.88534),(17 85.76194),(18 86.97908),(19 89.16305),(20 90.58051),(21 92.31224),(22 93.408966),(23 95.82466),(24 96.15826),(25 97.1948),(26 98.16827),(27 99.26211),(28 100.54382),(29 101.66503),(30 102.23282),(31 104.18376),(32 106.22115),(33 108.2975),(34 110.70803),(35 113.013336),(36 115.48067),(37 118.367455),(38 120.247894),(39 122.87271),(40 125.553185),(41 127.29741),(42 128.87115),(43 131.1478),(44 131.90913),(45 133.48802),(46 134.01714),(47 136.22108),(48 137.98836),(49 138.54242),(50 137.72365),(51 137.10924),(52 137.71309),(53 137.31273),(54 137.53062),(55 136.41095),(56 135.65771),(57 135.08455),(58 134.32298),(59 133.26833),(60 132.44626),(61 130.62094),(62 129.73116),(63 128.08427),(64 125.505775),(65 125.0075),(66 123.97772),(67 123.63311),(68 123.066086),(69 122.57912),(70 120.73833),(71 120.00207),(72 117.435),(73 116.51874),(74 115.03408),(75 113.2699),(76 112.504166),(77 111.688065),(78 110.41969),(79 110.2022),
(1 38.015663),(2 46.838596),(3 52.32104),(4 57.127773),(5 61.152496),(6 64.75712),(7 68.06384),(8 70.4062),(9 72.48293),(10 74.49669),(11 76.450516),(12 79.461),(13 81.96714),(14 84.1362),(15 86.15938),(16 87.3479),(17 88.60336),(18 89.26132),(19 90.987434),(20 92.413704),(21 93.57191),(22 94.059326),(23 94.39498),(24 94.76226),(25 95.16766),(26 94.53187),(27 95.08415),(28 95.15918),(29 95.12042),(30 95.728035),(31 96.94723),(32 97.00104),(33 97.542564),(34 98.13168),(35 98.33907),(36 99.29295),(37 100.64691),(38 101.105545),(39 102.85067),(40 105.04563),(41 106.73437),(42 108.35627),(43 109.79598),(44 111.18395),(45 112.95711),(46 114.15626),(47 115.95796),(48 117.55277),(49 118.063614),(50 118.50309),(51 118.45342),(52 119.65213),(53 119.77385),(54 119.7529),(55 120.77899),(56 121.44619),(57 122.24341),(58 122.41763),(59 124.01079),(60 123.83857),(61 124.79676),(62 124.84146),(63 124.25609),(64 123.91498),(65 123.017975),(66 122.40531),(67 121.97585),(68 122.06034),(69 120.98159),(70 119.74613),(71 119.407585),(72 118.29418),(73 118.14625),(74 117.6583),(75 117.2872),(76 117.325615),(77 117.66544),(78 115.738174),(79 115.2073),
(1 36.00718),(2 43.994606),(3 49.492306),(4 54.054905),(5 58.119045),(6 61.639824),(7 64.73376),(8 67.119804),(9 68.68761),(10 70.67337),(11 73.09769),(12 76.19398),(13 77.264114),(14 79.79032),(15 81.21364),(16 83.518394),(17 84.580605),(18 85.3396),(19 86.771965),(20 87.767395),(21 89.34568),(22 89.914085),(23 89.812),(24 91.053665),(25 91.027374),(26 91.74302),(27 91.31313),(28 92.88406),(29 92.2697),(30 93.09964),(31 93.276375),(32 93.275276),(33 92.993675),(34 93.24958),(35 93.5809),(36 94.84898),(37 96.51504),(38 97.310776),(39 97.904175),(40 100.86337),(41 100.79111),(42 102.09327),(43 102.57226),(44 104.04291),(45 105.109024),(46 106.57351),(47 107.8876),(48 108.29246),(49 108.8913),(50 109.4849),(51 109.74216),(52 109.61846),(53 110.716644),(54 110.43342),(55 111.581215),(56 111.8373),(57 113.1267),(58 112.93779),(59 114.04927),(60 114.16119),(61 114.43608),(62 114.218956),(63 112.66612),(64 112.56839),(65 111.8194),(66 110.93499),(67 111.19059),(68 110.98848),(69 110.433044),(70 109.69286),(71 108.41299),(72 107.75033),(73 107.343376),(74 107.1631),(75 106.80519),(76 106.59989),(77 106.01992),(78 105.33618),(79 105.18324),
(1 36.95741),(2 44.838875),(3 50.588814),(4 55.526978),(5 58.269814),(6 61.6518),(7 64.73443),(8 67.26502),(9 69.37582),(10 70.487625),(11 72.76794),(12 75.06944),(13 77.30297),(14 80.12231),(15 81.306465),(16 84.02215),(17 85.69377),(18 87.47274),(19 89.17259),(20 90.45654),(21 92.694885),(22 93.77212),(23 95.47816),(24 96.223236),(25 97.33166),(26 98.68392),(27 99.112625),(28 100.04594),(29 101.61586),(30 103.1807),(31 104.801414),(32 105.90316),(33 108.751366),(34 110.16249),(35 112.19496),(36 113.54906),(37 116.900185),(38 119.27219),(39 122.00208),(40 124.67973),(41 126.423515),(42 128.8399),(43 130.44084),(44 131.68933),(45 132.81516),(46 135.74431),(47 137.2751),(48 138.71179),(49 139.77861),(50 139.85222),(51 139.68993),(52 138.52197),(53 138.60461),(54 137.3162),(55 137.16292),(56 136.40771),(57 136.4799),(58 136.11702),(59 134.72902),(60 134.1246),(61 132.04692),(62 130.64514),(63 128.40071),(64 127.47342),(65 126.25429),(66 125.4462),(67 123.86016),(68 122.33891),(69 121.41378),(70 120.00814),(71 118.105034),(72 116.41099),(73 115.23196),(74 114.223946),(75 112.824875),(76 110.233795),(77 110.12982),(78 109.231384),(79 107.712845),
