1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 157629.83),(2 404759.75),(3 650030.94),(4 829897.2),(5 944940.2),(6 1009273.7),(7 1099954),(8 1128574.9),(9 1129578.9),(10 1153468.6),(11 1269724.4),(12 1436653.9),(13 1608212),(14 1744093.6),(15 1843834),(16 1909258.4),(17 1951378.9),(18 2037779),(19 2108723.3),(20 2121866.3),(21 2153803.8),(22 2211981.8),(23 2320465.3),(24 2428604.5),(25 2566063),(26 2674331.8),(27 2729830),(28 2612097),(29 2475431.8),(30 2344789.5),(31 2246532.3),(32 2153463.3),(33 2149177.8),(34 2227343),(35 2360973.3),(36 2483317),(37 2550141.8),(38 2509500),(39 2390493.3),(40 2241515.8),(41 2086307.1),(42 1961811.4),(43 1893495.4),(44 1925851.5),(45 2023523.9),(46 2146106.3),(47 2281394.3),(48 2340162.8),(49 2356317.8),(50 2299301.8),(51 2195588.8),(52 2191957),(53 2308920.8),(54 2388861.3),(55 2489286.8),(56 2620827.3),(57 2736773.5),(58 2787375.3),(59 2755212),(60 2672973.3),(61 2598045.3),(62 2486052.8),(63 2403039),(64 2358030),(65 2398460.8),(66 2450396.8),(67 2536170.3),(68 2595721.8),(69 2662389.8),(70 2610911.8),(71 2526287.8),(72 2377072),(73 2251733.8),(74 2098393.8),(75 1990928.4),(76 1964678.6),(77 2023689.1),(78 2215909.8),(79 2360556.8),
(1 6804.177),(2 12517.615),(3 16079.16),(4 18641.01),(5 19912.86),(6 20832.379),(7 21002.303),(8 21299.367),(9 21182.045),(10 21419.857),(11 21556.22),(12 22273.26),(13 22692.807),(14 23143.537),(15 23431.857),(16 23592.205),(17 23698.176),(18 24017.803),(19 24173.516),(20 24136.973),(21 24284.285),(22 24627.951),(23 24776.79),(24 24530.39),(25 24479.13),(26 24728.936),(27 24922.375),(28 25022.041),(29 25265.66),(30 25337.316),(31 25725.162),(32 25786.799),(33 25594.717),(34 25511.11),(35 25367.441),(36 25072.42),(37 24863.887),(38 25220.95),(39 25215.252),(40 25032.148),(41 24731.977),(42 24766.484),(43 24938.438),(44 25173.275),(45 25266.533),(46 25373.557),(47 25083.639),(48 24770.83),(49 24487.406),(50 24481.31),(51 24667.813),(52 24728.535),(53 24733.043),(54 24930.777),(55 25020.04),(56 25186.03),(57 25176.586),(58 25235.977),(59 25051.162),(60 25168.805),(61 25068.082),(62 24781.91),(63 24697.475),(64 24399.908),(65 24328.818),(66 24321.316),(67 24622.969),(68 24962.482),(69 25315.277),(70 25398.754),(71 25396.996),(72 25205.639),(73 25083.822),(74 24851.717),(75 24611.209),(76 24545.87),(77 24528.65),(78 24519.195),(79 24641.475),
(1 6838.9897),(2 12552.683),(3 15783.382),(4 18144.725),(5 19816.9),(6 20924.5),(7 21251.242),(8 21485.75),(9 21608.209),(10 21976.625),(11 22283.201),(12 22725.28),(13 22967.572),(14 23341.84),(15 23310.063),(16 23092.695),(17 23271.895),(18 23242.127),(19 23465.021),(20 23272.607),(21 23321.182),(22 23445.264),(23 23340.111),(24 22986.313),(25 23042.703),(26 23347.28),(27 23335.05),(28 23213.451),(29 23571.97),(30 23512.086),(31 23804.057),(32 23865.209),(33 23978.482),(34 24247.549),(35 24521.604),(36 24612.537),(37 24767.152),(38 25144.715),(39 25132.693),(40 25037.908),(41 24663.758),(42 24501.523),(43 24465.508),(44 24214.793),(45 24137.982),(46 24168.566),(47 24166.951),(48 24309.438),(49 24212.75),(50 24183.049),(51 23984.693),(52 23896.373),(53 23668.574),(54 23674.7),(55 23929.025),(56 24190.098),(57 24518.498),(58 24820.61),(59 24704.459),(60 24682.77),(61 24416.621),(62 24413.525),(63 24170.408),(64 23851.953),(65 24014.227),(66 24212.592),(67 24423.682),(68 24184.86),(69 24187.057),(70 24207.482),(71 24423.385),(72 24260.36),(73 24273.969),(74 24441.98),(75 24496.95),(76 24328.355),(77 24704.432),(78 24639.396),(79 24787.377),
(1 6474.741),(2 11787.675),(3 15010.343),(4 17161.264),(5 18537.533),(6 19459.133),(7 19888.646),(8 19773.115),(9 19743.809),(10 19838.357),(11 20321.117),(12 21484.273),(13 22120.957),(14 22425.74),(15 22720.854),(16 22806.6),(17 22962.402),(18 22910.111),(19 22735.928),(20 22465.436),(21 22859.408),(22 22686.193),(23 22802.582),(24 22616.86),(25 22802.486),(26 22781.34),(27 23088.86),(28 23040.63),(29 23066.055),(30 23078.71),(31 23029.768),(32 22977.73),(33 23023.87),(34 22998.924),(35 23020.068),(36 22981.523),(37 22978.508),(38 23424.023),(39 23387.113),(40 23418.455),(41 23365.72),(42 23466.951),(43 23357.973),(44 23127.34),(45 22931.514),(46 22765.248),(47 22813.217),(48 22891.72),(49 22896.748),(50 23126.666),(51 23004.45),(52 23028.68),(53 23038.32),(54 23111.191),(55 23139.031),(56 23133.258),(57 22965.082),(58 22960.78),(59 22887.398),(60 22934.74),(61 22893.709),(62 23148.508),(63 23445.334),(64 23424.855),(65 23450.963),(66 23475.08),(67 23636.215),(68 23634.625),(69 23565.934),(70 23363.717),(71 23318.479),(72 23130.354),(73 23019.096),(74 23035.027),(75 23119.803),(76 22949.635),(77 22960.506),(78 22940.479),(79 23188.02),
(1 6127.98),(2 11177.859),(3 14196.737),(4 16063.671),(5 17479.37),(6 18523.785),(7 18941.285),(8 18945.125),(9 18923.732),(10 19236.215),(11 19263.11),(12 19702.979),(13 20057.396),(14 20177.28),(15 20452.236),(16 20538.912),(17 20586.904),(18 20512.295),(19 20500.438),(20 20578.262),(21 20795.098),(22 21018.498),(23 21329.52),(24 21560.428),(25 21789.799),(26 21508.232),(27 21547.191),(28 21168.059),(29 21140.87),(30 20840.303),(31 20838.645),(32 20878.686),(33 21105.371),(34 21232.842),(35 21409.182),(36 21282.693),(37 21254.475),(38 21493.186),(39 21857.36),(40 21957.145),(41 21884.236),(42 21819.125),(43 21757.045),(44 21858.098),(45 21919.76),(46 21921.416),(47 21860.678),(48 22212.6),(49 22259.22),(50 22517.129),(51 22515.2),(52 22554.512),(53 22760.73),(54 22736.86),(55 22763.041),(56 22617.701),(57 22542.066),(58 22674.992),(59 22538.148),(60 22527.977),(61 22380.238),(62 22261.14),(63 22505.396),(64 22329.465),(65 22415.428),(66 22443.77),(67 22721.465),(68 22885.08),(69 23024.598),(70 22917.982),(71 23072.771),(72 23040.932),(73 22816.572),(74 22861.455),(75 22710.805),(76 22478.955),(77 22668.385),(78 22722.014),(79 22940.266),
(1 6061.13),(2 10997.942),(3 13863.763),(4 15698.304),(5 16606.912),(6 17516.578),(7 17993.527),(8 18478.205),(9 18511.535),(10 18711.865),(11 18835.932),(12 19402.502),(13 19692.453),(14 19938.637),(15 20122.72),(16 19891.293),(17 20103.078),(18 20170.47),(19 20077.46),(20 19913.742),(21 20194.752),(22 20528.447),(23 20792.498),(24 20880.367),(25 20904.596),(26 20777.412),(27 20945.363),(28 20826.014),(29 21050.098),(30 20972.287),(31 21045.84),(32 20935.348),(33 20903.469),(34 20828.88),(35 20693.488),(36 20436.32),(37 20407.188),(38 20604.352),(39 20399.752),(40 20405.125),(41 20483.213),(42 20913.723),(43 21226.904),(44 21404.96),(45 21068.502),(46 20883.592),(47 20760.625),(48 20941.617),(49 20865.67),(50 20872.59),(51 20749.162),(52 20666.215),(53 20710.328),(54 20749.787),(55 20907.096),(56 20959.69),(57 20954.234),(58 21037.451),(59 20673.998),(60 20602.617),(61 20629.533),(62 20841.684),(63 21147.717),(64 21271.967),(65 21188.52),(66 21384.227),(67 21464.936),(68 21124.2),(69 21215.865),(70 21263.121),(71 21384.908),(72 21387.07),(73 21487.207),(74 21736.416),(75 21747.898),(76 21741.633),(77 21728.32),(78 21721.785),(79 21631.748),
(1 5878.6255),(2 10767.32),(3 13434.188),(4 15238.832),(5 16253.991),(6 16937.871),(7 17371.791),(8 17526.328),(9 17464.002),(10 17517.41),(11 17701.254),(12 18380.46),(13 18665.719),(14 19038.164),(15 18893.463),(16 18796.979),(17 18935.83),(18 18986.184),(19 19069.354),(20 19269.246),(21 19437.543),(22 19523.547),(23 19547.598),(24 19634.236),(25 19711.625),(26 19848.898),(27 20088.025),(28 19841.328),(29 19860.982),(30 20020.555),(31 20173.953),(32 20258.025),(33 20554.35),(34 20639.291),(35 20560.932),(36 20648.646),(37 20662.762),(38 20722.08),(39 20620.768),(40 20364.277),(41 20315.35),(42 20292.98),(43 20313.61),(44 20314.504),(45 20482.59),(46 20491.848),(47 20547.566),(48 20854.637),(49 21010.541),(50 21184.135),(51 20850.324),(52 20647.336),(53 20598.063),(54 20587.34),(55 20646.404),(56 20677.285),(57 20460.271),(58 20469.027),(59 20283.22),(60 20225.223),(61 20078.734),(62 19992.314),(63 19805.7),(64 19847.219),(65 20101.17),(66 20221.436),(67 20303.057),(68 20247.346),(69 20259.469),(70 20127.012),(71 20391.11),(72 20425.285),(73 20304.434),(74 20139.674),(75 20066.85),(76 20120.209),(77 20334.586),(78 20465.703),(79 20589.148),
(1 5685.1553),(2 10208.889),(3 12781.921),(4 14432.268),(5 15451.0625),(6 15987.296),(7 16101.747),(8 16425.4),(9 16216.138),(10 16438.871),(11 16620.309),(12 16917.648),(13 17051.46),(14 17390.314),(15 17640.385),(16 17736.727),(17 17881.625),(18 18059.498),(19 18252.85),(20 18370.74),(21 18575.77),(22 18560.102),(23 18249.09),(24 18198.088),(25 18362.668),(26 18424.424),(27 18594.945),(28 18837.121),(29 18937.682),(30 18931.21),(31 18917.445),(32 18710.771),(33 18830.89),(34 18938.48),(35 18924.441),(36 18750.715),(37 18684.059),(38 18722.178),(39 18618.74),(40 18598.697),(41 18606.814),(42 18533.055),(43 18570.744),(44 18590.986),(45 18568.084),(46 18535.133),(47 18534.48),(48 18638.494),(49 18483.8),(50 18892.744),(51 18718.371),(52 18790.281),(53 18760.113),(54 18766.05),(55 18892.666),(56 18794.303),(57 18688.76),(58 19063.654),(59 19190.303),(60 19279.129),(61 19291.771),(62 18987.193),(63 18976.713),(64 19048.969),(65 19200.736),(66 19247.25),(67 19349.904),(68 19477.979),(69 19554.404),(70 19571.254),(71 19595.424),(72 19450.625),(73 19466.99),(74 19340.65),(75 19260.383),(76 19254.941),(77 19278.748),(78 19252.344),(79 19368.615),
(1 5358.0225),(2 9711.119),(3 12233.459),(4 13972.983),(5 15117.047),(6 16073.227),(7 16272.842),(8 16457.56),(9 16587.576),(10 16804.783),(11 16903.154),(12 17182.857),(13 17382.842),(14 17561.111),(15 17589.219),(16 17546.9),(17 17642.045),(18 17708.68),(19 17781.363),(20 17783.543),(21 17943.72),(22 17984.357),(23 17932.508),(24 18106.453),(25 18057.154),(26 18045.19),(27 18144.072),(28 17910.164),(29 18175.932),(30 18260.244),(31 18317.625),(32 18366.576),(33 18363.145),(34 18287.834),(35 18359.97),(36 18391.27),(37 18493.418),(38 18716.965),(39 18846.06),(40 19079.432),(41 19077.129),(42 19046.951),(43 19149.598),(44 19189.912),(45 18960.697),(46 19004.652),(47 19032.791),(48 19045.936),(49 19125.871),(50 19454.355),(51 19658.857),(52 19707.283),(53 19801.578),(54 19838.354),(55 19898.621),(56 20081.865),(57 20132.602),(58 20309.635),(59 20257.08),(60 20287.19),(61 20284.006),(62 20108.707),(63 20130.879),(64 19865.127),(65 19650.885),(66 19558.547),(67 19597.51),(68 19701.84),(69 19667.719),(70 19445.176),(71 19545.252),(72 19595.28),(73 19660.338),(74 19771.496),(75 19751.8),(76 19769.957),(77 19838.094),(78 19739.762),(79 19730.797),
(1 5292.152),(2 9479.946),(3 11941.233),(4 13513.675),(5 14427.383),(6 15376.256),(7 15596.478),(8 15871.477),(9 15833.942),(10 15844.062),(11 16094.047),(12 16393.795),(13 16582.816),(14 16893.025),(15 17091.545),(16 16990.4),(17 17180.559),(18 17433.434),(19 17458.303),(20 17321.225),(21 17587.363),(22 17579.309),(23 17625.209),(24 17651.492),(25 17578.563),(26 17677.941),(27 17817.803),(28 17715.834),(29 17488.428),(30 17343.63),(31 17405.293),(32 17457.225),(33 17651.283),(34 17691.29),(35 17651.02),(36 17707.266),(37 17762.205),(38 17900.418),(39 17986.395),(40 17965.512),(41 17704.035),(42 17830.166),(43 17725.463),(44 17781.498),(45 17913.895),(46 18122.379),(47 18156.639),(48 18088.625),(49 17992.986),(50 18017.14),(51 18023.814),(52 18175.375),(53 18155.742),(54 17908.53),(55 17929.621),(56 18043.904),(57 18149.395),(58 18270.982),(59 18316.17),(60 18108.371),(61 17851.748),(62 17805.238),(63 17949.693),(64 17986.69),(65 17806.412),(66 17831.691),(67 17727.934),(68 17800.238),(69 17646.117),(70 17642.49),(71 18013.123),(72 18044.627),(73 18227.691),(74 18289.318),(75 18482.9),(76 18370.303),(77 18425.867),(78 18520.234),(79 18719.217),
(1 5164.8945),(2 9271.732),(3 11632.732),(4 13207.071),(5 14047.626),(6 14615.958),(7 14940.186),(8 15121.996),(9 15391.929),(10 15592.165),(11 15552.4),(12 15709.856),(13 15930.564),(14 16198.155),(15 16613.19),(16 16717.502),(17 16734.66),(18 16937.037),(19 17061.115),(20 17080.006),(21 17225.807),(22 17235.867),(23 17243.66),(24 17311.8),(25 17415.748),(26 17348.191),(27 17744.188),(28 17725.496),(29 17870.22),(30 17923.168),(31 18022.463),(32 17736.703),(33 17670.729),(34 17661.1),(35 17760.016),(36 17647.234),(37 17664.234),(38 17825.842),(39 17928.297),(40 17849.686),(41 17561.01),(42 17479.15),(43 17459.492),(44 17344.424),(45 17252.96),(46 17371.967),(47 17307.32),(48 17392.773),(49 17270.85),(50 17280.248),(51 17316.533),(52 17488.664),(53 17475.771),(54 17499.037),(55 17379.871),(56 17416.121),(57 17447.883),(58 17705.39),(59 17640.826),(60 17641.506),(61 17563.3),(62 17542.604),(63 17638.29),(64 17617.12),(65 17717.336),(66 17872.02),(67 17989.5),(68 18190.484),(69 18088.47),(70 18098.488),(71 18256.342),(72 18100.008),(73 17869.633),(74 17881.844),(75 18093.047),(76 18050.986),(77 18149.139),(78 18050.887),(79 17986.395),
(1 4923.283),(2 8587.592),(3 10817.58),(4 12183.981),(5 13061.897),(6 13795.065),(7 14185.492),(8 14482.285),(9 14513.138),(10 14645.703),(11 14987.059),(12 15388.796),(13 15680.196),(14 15867.062),(15 15967.346),(16 15953.788),(17 16032.9375),(18 16036.523),(19 15979.495),(20 16078.251),(21 16278.304),(22 16511.84),(23 16614.285),(24 16488.787),(25 16740.582),(26 16810.416),(27 16886.625),(28 16936.76),(29 16983.729),(30 16864.215),(31 16688.084),(32 16526.592),(33 16484.658),(34 16583.547),(35 16735.252),(36 16739.867),(37 16710.361),(38 16839.55),(39 16841.094),(40 16789.273),(41 16796.023),(42 16789.986),(43 16713.756),(44 16639.027),(45 16811),(46 16849.473),(47 16731.023),(48 16763.996),(49 16783.803),(50 16923.787),(51 16888.184),(52 17012.459),(53 16966.643),(54 17038.37),(55 16968.979),(56 17039.03),(57 17081.693),(58 17156.771),(59 17066.61),(60 17087.2),(61 17012.71),(62 17129.033),(63 17213.045),(64 17157.918),(65 17154.967),(66 17051.467),(67 17032.59),(68 16952.67),(69 17009.49),(70 16840.123),(71 16876.578),(72 16745.43),(73 16807.791),(74 16948.113),(75 16929.047),(76 16837.021),(77 16946.582),(78 17019.938),(79 16983.484),
(1 4867.028),(2 8626.557),(3 10857.56),(4 12240.773),(5 13017.015),(6 13770.56),(7 13950.708),(8 14246.332),(9 14410.0205),(10 14510.634),(11 14439.012),(12 14784.206),(13 15008.644),(14 15024.926),(15 15163.379),(16 15246.925),(17 15323.368),(18 15516.919),(19 15713.362),(20 15716.231),(21 15687.078),(22 15842.946),(23 15931.644),(24 16022.304),(25 16170.496),(26 16251.555),(27 16276.329),(28 16199.547),(29 16238.433),(30 16093.88),(31 16086.099),(32 16065.302),(33 16125.102),(34 16181.874),(35 16194.958),(36 16178.081),(37 16022.598),(38 16343.379),(39 16273.149),(40 16072.759),(41 15847.905),(42 15962.742),(43 15895.839),(44 15873.993),(45 15978.969),(46 16044.598),(47 15965.405),(48 15940.087),(49 15883.319),(50 15559.765),(51 15477.796),(52 15404.875),(53 15495.02),(54 15795.371),(55 15884.719),(56 16053.698),(57 16113.698),(58 16345.036),(59 16132.614),(60 16083.212),(61 16090.95),(62 16127.656),(63 16181.871),(64 16204.352),(65 16224.292),(66 16218.941),(67 16110.976),(68 16091.399),(69 16092.375),(70 16036.04),(71 16033.948),(72 15964.1045),(73 16031.056),(74 16006.387),(75 16143.401),(76 15994.704),(77 16181.364),(78 16351.022),(79 16342.544),
(1 4684.687),(2 8217.718),(3 10364.036),(4 11843.048),(5 12525.613),(6 13066.665),(7 13122.824),(8 13448.982),(9 13603.645),(10 13779.632),(11 13807.322),(12 14087.632),(13 14318.337),(14 14452.548),(15 14671.926),(16 14757.675),(17 14837.999),(18 14853.82),(19 14884.13),(20 14932.922),(21 14904.249),(22 14942.667),(23 14992.173),(24 15061.786),(25 15070.632),(26 15118.533),(27 15200.613),(28 15052.038),(29 15039.077),(30 14824.331),(31 14754.766),(32 14827.398),(33 15003.417),(34 15060.836),(35 15137.572),(36 15079.396),(37 14967.098),(38 14943.824),(39 14763.077),(40 14776.299),(41 14773.944),(42 14823.156),(43 14918.261),(44 15088.387),(45 15172.891),(46 15364.381),(47 15365.659),(48 15457.128),(49 15398.571),(50 15289.997),(51 15188.915),(52 15054.161),(53 14953.208),(54 15121.521),(55 15181.814),(56 15396.714),(57 15353.534),(58 15373.311),(59 15202.652),(60 15107.62),(61 15083.268),(62 15195.665),(63 15353.052),(64 15322.697),(65 15467.245),(66 15394.598),(67 15268.593),(68 15243.026),(69 15393.119),(70 15441.555),(71 15312.316),(72 15381.003),(73 15721.557),(74 15807.309),(75 15960.694),(76 15759.872),(77 15976.552),(78 15979.3545),(79 15903.001),
(1 4598.8877),(2 7984.9653),(3 9869.342),(4 11301.898),(5 12037.592),(6 12593.689),(7 12967.333),(8 13042.395),(9 13070.923),(10 13135.801),(11 13493.073),(12 13984.434),(13 14294.872),(14 14385.033),(15 14220.016),(16 14263.423),(17 14272.929),(18 14303.679),(19 14312.134),(20 14232.623),(21 14219.855),(22 14368.018),(23 14483.778),(24 14545.062),(25 14425.037),(26 14720.979),(27 15034.34),(28 15010.957),(29 15028.797),(30 14849.072),(31 14842.278),(32 14752.163),(33 14712.739),(34 14556.743),(35 14700.362),(36 14600.979),(37 14503.837),(38 14828.403),(39 14777.425),(40 14718.308),(41 14671.688),(42 14745.484),(43 14799.762),(44 14732.12),(45 14789.917),(46 14688.857),(47 14600.348),(48 14539.992),(49 14510.138),(50 14475.607),(51 14326.713),(52 14339.891),(53 14221.914),(54 14447.975),(55 14668.42),(56 14756.389),(57 14793.372),(58 14847.681),(59 14621.6045),(60 14768.235),(61 14838.867),(62 14861.297),(63 14892.524),(64 14854.753),(65 14863.332),(66 14817.5),(67 14789.268),(68 14821.789),(69 14988.145),(70 14927.209),(71 15092.429),(72 14948.115),(73 14948.633),(74 14853.369),(75 15021.616),(76 14771.865),(77 14844.28),(78 14779.699),(79 14967.628),
(1 4553.247),(2 7805.1465),(3 9563.942),(4 10655.024),(5 11250.3955),(6 11827.924),(7 12097.717),(8 12292.039),(9 12558.479),(10 12597.822),(11 12748.299),(12 13109.368),(13 13279.407),(14 13287.941),(15 13382.955),(16 13092.791),(17 13114.529),(18 13223.842),(19 13389.332),(20 13437.986),(21 13534.499),(22 13646.891),(23 13830.911),(24 14015.246),(25 14168.56),(26 14228.736),(27 14248.633),(28 14166.084),(29 14127.029),(30 14173.639),(31 14165.3545),(32 14219.685),(33 14458.904),(34 14536.971),(35 14613.375),(36 14531.787),(37 14553.408),(38 14605.163),(39 14591.225),(40 14521.73),(41 14409.029),(42 14417.087),(43 14498.128),(44 14523.809),(45 14483.865),(46 14591.208),(47 14394.825),(48 14497.43),(49 14385.6455),(50 14495.1),(51 14357.421),(52 14224.884),(53 14339.942),(54 14418.421),(55 14478.47),(56 14596.911),(57 14700.037),(58 14832.905),(59 14772.205),(60 14833.101),(61 14951.69),(62 15087.624),(63 15168.26),(64 15042.578),(65 15053.575),(66 15155.13),(67 15227.974),(68 15200.65),(69 15263.734),(70 15147.862),(71 15158.771),(72 15195.355),(73 15591.383),(74 15650.102),(75 15755.709),(76 15666.376),(77 15627.747),(78 15523.372),(79 15438.76),
(1 4302.2134),(2 7394.375),(3 9098.056),(4 10242.42),(5 10866.779),(6 11438.61),(7 11654.602),(8 11719.47),(9 11528.394),(10 11531.952),(11 11607.631),(12 11846.465),(13 12150.5),(14 12278.948),(15 12441.988),(16 12282.126),(17 12412.101),(18 12632.627),(19 12591.679),(20 12506.265),(21 12851.029),(22 12972.662),(23 13036.097),(24 13136.679),(25 13181.692),(26 13294.605),(27 13493.534),(28 13406.797),(29 13421.312),(30 13434.067),(31 13426.401),(32 13474.129),(33 13549.052),(34 13298.239),(35 13305.246),(36 13262.183),(37 13192.822),(38 13348.692),(39 13286.364),(40 13277.085),(41 13265.021),(42 13206.379),(43 13270.412),(44 13537.261),(45 13657.21),(46 13601.599),(47 13605.208),(48 13681.5),(49 13752.739),(50 13894.422),(51 13731.765),(52 13501.204),(53 13351.668),(54 13411.808),(55 13467.565),(56 13554.152),(57 13608.907),(58 13597.034),(59 13670.108),(60 13704.185),(61 13789.586),(62 14020.01),(63 14247.72),(64 14207.855),(65 14104.825),(66 13980.44),(67 13920.954),(68 13773.225),(69 13710.298),(70 13739.483),(71 13809.378),(72 13867.048),(73 13968.562),(74 14095.572),(75 14182.4375),(76 14045.915),(77 13924.846),(78 13820.979),(79 14043.483),
(1 4159.8325),(2 7054.6826),(3 8772.598),(4 9905.825),(5 10484.761),(6 10858.582),(7 10980.833),(8 11379.044),(9 11313.445),(10 11399.12),(11 11632.204),(12 12006.475),(13 12271.303),(14 12365.496),(15 12395.324),(16 12410.582),(17 12546.582),(18 12593.606),(19 12665.393),(20 12609.836),(21 12654.222),(22 12624.992),(23 12692.648),(24 12677.073),(25 12785.419),(26 12882.451),(27 13124.291),(28 12951.341),(29 12949.382),(30 12972.2),(31 13072.182),(32 13041.266),(33 13063.159),(34 12982.587),(35 13068.77),(36 13004.38),(37 12945.713),(38 12873.766),(39 12761.374),(40 12634.734),(41 12644.603),(42 12702.928),(43 12666.304),(44 12730.484),(45 12787.831),(46 12748.225),(47 12825.23),(48 12867.833),(49 12945.946),(50 12999.706),(51 13004.963),(52 13052.161),(53 13186.061),(54 13352.952),(55 13335.788),(56 13269.795),(57 13267.059),(58 13306.096),(59 13159.613),(60 13146.472),(61 13138.808),(62 13242.716),(63 13286.452),(64 13191.446),(65 13184.106),(66 13254.93),(67 13248.106),(68 13256.213),(69 13264.833),(70 13288.745),(71 13304.825),(72 13240.245),(73 13193.221),(74 13361.594),(75 13284.726),(76 13133.599),(77 13005.159),(78 12991.805),(79 13015.41),
