1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 232473.8),(2 850611.5),(3 1803029.6),(4 3054151.8),(5 4596460.5),(6 6423269.5),(7 8444752),(8 10692998),(9 13080836),(10 15501923),(11 18016236),(12 20651216),(13 23383826),(14 26411506),(15 29479278),(16 32860658),(17 36552924),(18 40331496),(19 44684564),(20 49784572),(21 54517692),(22 59499204),(23 64542960),(24 69723030),(25 75134170),(26 80793240),(27 86898710),(28 93509950),(29 100288770),(30 107666790),(31 115920480),(32 124262850),(33 133492520),(34 142950750),(35 152802190),(36 162710220),(37 172556110),(38 182013570),(39 191664510),(40 201010300),(41 209865740),(42 218679950),(43 227561680),(44 236991410),(45 246793470),(46 256237180),(47 266151860),(48 275495680),(49 284208030),(50 293536540),(51 301827780),(52 308675300),(53 315403040),(54 321640800),(55 327026100),(56 332100860),(57 337959600),(58 343852380),(59 349563000),(60 355859500),(61 362220450),(62 368968320),(63 375608320),(64 382022660),(65 388343800),(66 393502200),(67 398352930),(68 402681100),(69 407168300),(70 412353760),(71 418302200),(72 424261900),(73 431422940),(74 439188770),(75 447837400),(76 455783700),(77 464350700),(78 472244640),(79 479597820),
(1 591.72845),(2 691.28357),(3 744.072),(4 772.11755),(5 779.0582),(6 780.7571),(7 772.6504),(8 770.17),(9 784.2808),(10 796.3008),(11 784.3558),(12 788.96594),(13 794.06635),(14 780.8373),(15 786.4761),(16 787.3014),(17 790.6347),(18 789.1647),(19 777.5351),(20 798.5935),(21 803.2505),(22 805.9071),(23 800.0746),(24 800.28864),(25 796.6463),(26 788.2623),(27 782.858),(28 788.0946),(29 786.43567),(30 797.9606),(31 803.6778),(32 813.35425),(33 816.6933),(34 806.34717),(35 815.62915),(36 816.9874),(37 808.36975),(38 818.04395),(39 826.1578),(40 850.90784),(41 834.6394),(42 835.39276),(43 822.85004),(44 847.192),(45 852.6571),(46 845.92365),(47 857.7566),(48 858.1174),(49 849.89496),(50 853.4397),(51 839.6791),(52 833.499),(53 836.8316),(54 834.9208),(55 848.78564),(56 837.0192),(57 841.5497),(58 836.7976),(59 828.1992),(60 821.5856),(61 817.79877),(62 814.2077),(63 821.0465),(64 821.016),(65 828.35266),(66 813.5375),(67 821.8337),(68 808.98206),(69 806.6079),(70 817.1173),(71 823.2196),(72 819.7426),(73 818.71564),(74 813.16394),(75 820.9218),(76 827.75574),(77 826.6042),(78 828.28644),(79 828.5888),
(1 606.5526),(2 696.01025),(3 750.59735),(4 768.2529),(5 783.8116),(6 800.91754),(7 800.23505),(8 797.9102),(9 798.45),(10 819.0283),(11 812.7848),(12 816.8723),(13 825.3367),(14 835.5511),(15 844.6015),(16 823.911),(17 826.8398),(18 819.3514),(19 812.9559),(20 824.9362),(21 826.44006),(22 823.4405),(23 840.842),(24 835.24097),(25 826.9045),(26 814.78204),(27 804.6614),(28 813.1101),(29 814.6877),(30 836.46704),(31 845.0557),(32 843.7429),(33 843.59625),(34 839.937),(35 847.66077),(36 849.1333),(37 854.9929),(38 866.46295),(39 892.3146),(40 903.07263),(41 887.5699),(42 902.46594),(43 904.30493),(44 905.11646),(45 886.79785),(46 901.85626),(47 897.5332),(48 892.06964),(49 901.41376),(50 905.12854),(51 908.0859),(52 898.7236),(53 898.5484),(54 904.2847),(55 899.2707),(56 888.1495),(57 902.9127),(58 896.4023),(59 885.1321),(60 886.4794),(61 892.12634),(62 876.8361),(63 882.0642),(64 872.05396),(65 887.32715),(66 873.24896),(67 877.11597),(68 865.54944),(69 874.2165),(70 884.1164),(71 871.8302),(72 853.0062),(73 861.0918),(74 861.40497),(75 871.18),(76 871.01227),(77 879.65753),(78 887.93115),(79 894.2961),
(1 594.5901),(2 681.26056),(3 743.39435),(4 760.46796),(5 777.83844),(6 793.0536),(7 792.38116),(8 801.23145),(9 797.55853),(10 813.5004),(11 818.6297),(12 816.1417),(13 812.0162),(14 822.61786),(15 823.9015),(16 811.3563),(17 800.50104),(18 792.9229),(19 790.8237),(20 809.60504),(21 814.1706),(22 819.1949),(23 819.7668),(24 808.90045),(25 795.8619),(26 795.5866),(27 795.051),(28 805.0902),(29 792.28595),(30 794.9108),(31 809.76855),(32 811.6872),(33 810.2984),(34 798.3602),(35 817.176),(36 797.03265),(37 809.8581),(38 816.3591),(39 818.44507),(40 828.05554),(41 842.7042),(42 857.7166),(43 847.82996),(44 845.64966),(45 840.13617),(46 838.65814),(47 836.86957),(48 843.5999),(49 840.41626),(50 845.70996),(51 849.74426),(52 844.79535),(53 838.46466),(54 835.9867),(55 832.979),(56 833.1937),(57 839.5022),(58 845.06793),(59 841.1815),(60 829.59827),(61 829.0504),(62 834.22217),(63 820.5287),(64 826.3924),(65 826.9333),(66 810.1443),(67 800.75024),(68 806.7767),(69 806.8292),(70 818.79297),(71 802.61444),(72 780.8574),(73 775.0164),(74 805.92566),(75 803.70874),(76 808.45703),(77 796.0251),(78 796.9008),(79 793.249),
(1 568.57715),(2 647.7327),(3 712.65607),(4 731.57074),(5 751.08),(6 748.265),(7 750.588),(8 762.29645),(9 768.9602),(10 771.4643),(11 768.3528),(12 748.49506),(13 763.9941),(14 782.9869),(15 794.20374),(16 782.124),(17 767.5049),(18 751.78094),(19 749.2484),(20 769.2027),(21 764.62714),(22 765.12366),(23 762.73596),(24 760.0338),(25 773.264),(26 756.827),(27 739.9045),(28 733.2129),(29 746.585),(30 757.4406),(31 765.026),(32 762.0969),(33 764.67194),(34 769.32135),(35 786.7867),(36 770.6914),(37 777.25946),(38 786.8119),(39 804.7704),(40 817.4507),(41 823.3492),(42 818.4434),(43 827.6629),(44 830.2859),(45 814.4895),(46 832.07495),(47 819.17554),(48 801.9034),(49 812.11346),(50 812.80853),(51 814.7211),(52 822.3363),(53 822.66486),(54 825.0379),(55 826.9703),(56 811.57043),(57 819.1301),(58 813.77454),(59 817.4961),(60 793.25934),(61 792.90936),(62 799.6146),(63 814.82587),(64 813.50433),(65 815.42206),(66 805.69336),(67 793.3106),(68 787.9634),(69 790.3297),(70 796.1849),(71 794.6237),(72 783.44965),(73 779.28613),(74 786.5521),(75 781.6304),(76 792.991),(77 789.0692),(78 799.65125),(79 795.5733),
(1 567.58795),(2 646.66516),(3 714.51776),(4 722.03394),(5 745.00946),(6 733.85),(7 742.8309),(8 741.83453),(9 740.69714),(10 745.9943),(11 753.5944),(12 766.0156),(13 769.7397),(14 769.25867),(15 771.51373),(16 761.02234),(17 766.40234),(18 750.56256),(19 763.37286),(20 782.5524),(21 793.9014),(22 783.11487),(23 768.2429),(24 764.59326),(25 768.4534),(26 774.5657),(27 764.5742),(28 761.57837),(29 775.4463),(30 779.4955),(31 785.5761),(32 784.305),(33 776.89685),(34 780.59174),(35 799.3976),(36 805.7103),(37 809.5065),(38 807.619),(39 819.0673),(40 822.579),(41 831.34564),(42 820.7575),(43 824.4852),(44 834.3035),(45 822.57996),(46 836.20825),(47 825.16345),(48 823.4954),(49 829.45306),(50 836.24396),(51 845.97156),(52 852.91754),(53 824.4492),(54 814.974),(55 826.96906),(56 809.34644),(57 804.6319),(58 805.6278),(59 808.5565),(60 802.5027),(61 807.7204),(62 813.2709),(63 803.8808),(64 807.27924),(65 819.977),(66 823.46136),(67 818.8095),(68 832.4295),(69 827.2194),(70 828.59784),(71 825.0356),(72 814.9129),(73 810.44055),(74 810.5517),(75 828.5483),(76 817.0123),(77 829.5219),(78 831.0589),(79 844.96924),
(1 539.0142),(2 617.0325),(3 672.42737),(4 692.8853),(5 716.0941),(6 708.77686),(7 728.1586),(8 728.96094),(9 714.28107),(10 715.714),(11 718.30634),(12 719.05316),(13 730.5767),(14 735.92975),(15 739.1791),(16 734.89624),(17 728.736),(18 712.75494),(19 715.8263),(20 755.49854),(21 748.1818),(22 741.5232),(23 738.30426),(24 735.87537),(25 731.5169),(26 729.84766),(27 729.98),(28 726.4973),(29 742.7259),(30 738.98444),(31 739.8318),(32 752.5696),(33 748.9557),(34 755.86096),(35 759.2218),(36 760.95294),(37 750.6837),(38 756.30896),(39 775.75745),(40 764.03125),(41 765.6807),(42 774.0351),(43 775.6873),(44 769.7471),(45 762.61975),(46 764.0958),(47 768.5553),(48 769.56036),(49 767.28),(50 777.80145),(51 774.3887),(52 780.36127),(53 760.93665),(54 776.78986),(55 778.5484),(56 768.43353),(57 768.09424),(58 762.8364),(59 759.647),(60 760.7014),(61 755.2497),(62 752.1696),(63 748.8526),(64 745.43304),(65 752.8902),(66 748.83154),(67 746.90454),(68 745.4473),(69 751.12006),(70 751.6699),(71 739.4386),(72 735.6636),(73 737.2443),(74 749.2145),(75 756.8254),(76 747.6121),(77 755.4577),(78 743.31946),(79 750.1913),
(1 535.3962),(2 636.40826),(3 684.0305),(4 686.8259),(5 700.645),(6 701.5685),(7 711.9441),(8 702.1268),(9 710.625),(10 709.27374),(11 713.13293),(12 714.91473),(13 722.5561),(14 730.9745),(15 729.86633),(16 731.6729),(17 720.9627),(18 706.28253),(19 694.7787),(20 717.748),(21 726.64825),(22 714.596),(23 707.27),(24 716.0239),(25 722.2205),(26 717.1137),(27 722.9445),(28 738.9193),(29 736.2052),(30 747.1613),(31 744.8907),(32 728.42194),(33 740.95294),(34 733.00824),(35 733.2055),(36 731.3321),(37 727.9578),(38 756.8605),(39 744.17004),(40 754.5486),(41 755.05646),(42 759.42773),(43 762.00354),(44 755.90424),(45 751.09424),(46 746.17975),(47 754.5533),(48 756.1727),(49 759.33734),(50 763.17206),(51 760.8),(52 767.09174),(53 766.9811),(54 764.5303),(55 759.59094),(56 755.9968),(57 756.2403),(58 755.6469),(59 758.4544),(60 747.54266),(61 746.49756),(62 757.0969),(63 757.1913),(64 752.2438),(65 763.0665),(66 759.52997),(67 759.8552),(68 740.83344),(69 744.7732),(70 747.4425),(71 747.7758),(72 734.8506),(73 736.9582),(74 738.4347),(75 736.6318),(76 751.7652),(77 755.23083),(78 755.8902),(79 753.37396),
(1 529.8266),(2 620.2199),(3 667.3904),(4 687.0643),(5 706.227),(6 711.79974),(7 725.56714),(8 737.0036),(9 727.0008),(10 727.83093),(11 721.11816),(12 735.63635),(13 737.28674),(14 747.7695),(15 759.471),(16 746.5),(17 748.47577),(18 735.5118),(19 747.461),(20 772.0209),(21 765.48114),(22 765.29224),(23 750.0136),(24 763.44775),(25 757.5039),(26 745.1855),(27 752.8743),(28 757.2422),(29 750.2135),(30 742.9414),(31 751.99713),(32 753.42126),(33 743.1275),(34 740.735),(35 759.1989),(36 764.77936),(37 764.0787),(38 780.7873),(39 789.74677),(40 795.33093),(41 798.316),(42 804.7008),(43 804.389),(44 799.9176),(45 813.4504),(46 809.0792),(47 804.62335),(48 791.9455),(49 795.8213),(50 802.395),(51 803.516),(52 813.2057),(53 805.49493),(54 807.0905),(55 796.4329),(56 803.23346),(57 796.89685),(58 806.36755),(59 794.45105),(60 791.8603),(61 790.9399),(62 785.44977),(63 775.244),(64 783.2245),(65 793.2268),(66 782.42676),(67 786.60364),(68 773.9729),(69 767.5945),(70 771.2226),(71 780.7325),(72 781.2155),(73 770.01227),(74 771.116),(75 760.9051),(76 779.6082),(77 780.2199),(78 782.9227),(79 787.8745),
(1 521.7632),(2 621.82947),(3 654.20074),(4 678.1938),(5 700.09393),(6 694.22046),(7 694.9244),(8 698.1836),(9 709.74506),(10 710.16565),(11 702.33124),(12 709.96564),(13 717.2821),(14 728.8615),(15 725.2412),(16 719.1812),(17 704.2767),(18 692.63403),(19 687.6677),(20 724.5839),(21 711.8024),(22 711.78076),(23 705.8243),(24 707.70416),(25 708.5112),(26 706.84534),(27 711.3856),(28 708.3079),(29 704.48047),(30 704.3284),(31 705.955),(32 715.03436),(33 714.4791),(34 724.61084),(35 738.6969),(36 748.61597),(37 754.019),(38 760.2324),(39 766.00275),(40 769.1203),(41 770.3018),(42 750.19617),(43 740.5572),(44 743.2882),(45 744.47675),(46 735.1456),(47 738.19324),(48 730.2383),(49 740.9381),(50 743.35284),(51 733.7996),(52 752.8374),(53 743.33734),(54 753.70703),(55 737.3992),(56 731.70856),(57 744.275),(58 727.65424),(59 735.0091),(60 735.4573),(61 730.53345),(62 731.4904),(63 717.2047),(64 728.038),(65 729.1102),(66 723.13794),(67 711.96375),(68 715.66174),(69 723.832),(70 721.42444),(71 712.3568),(72 700.05975),(73 696.7891),(74 705.70496),(75 709.74365),(76 703.8999),(77 714.22894),(78 721.1288),(79 721.3614),
(1 503.88272),(2 591.6226),(3 641.3399),(4 649.0176),(5 661.71857),(6 667.87024),(7 676.5387),(8 691.37646),(9 698.47504),(10 689.49744),(11 694.88776),(12 697.4432),(13 714.9602),(14 713.9807),(15 709.1507),(16 706.5449),(17 697.0304),(18 686.92303),(19 688.9432),(20 712.5145),(21 702.6389),(22 703.26245),(23 705.29926),(24 708.2039),(25 693.0818),(26 685.56146),(27 685.6893),(28 689.9987),(29 686.1199),(30 684.78485),(31 686.56067),(32 684.2041),(33 682.951),(34 679.87524),(35 693.2555),(36 687.08594),(37 698.8485),(38 722.1949),(39 714.6517),(40 725.9232),(41 711.9393),(42 707.973),(43 714.3418),(44 723.4014),(45 720.4696),(46 718.3766),(47 720.5803),(48 719.8153),(49 720.72485),(50 731.60077),(51 738.9894),(52 716.0874),(53 712.6684),(54 716.221),(55 720.8772),(56 720.36176),(57 714.3885),(58 713.005),(59 716.66205),(60 706.49615),(61 714.72375),(62 704.5587),(63 703.0227),(64 710.80493),(65 714.8726),(66 710.0614),(67 706.82214),(68 704.6201),(69 702.2582),(70 700.7153),(71 691.1055),(72 684.21906),(73 679.0869),(74 681.7517),(75 695.93976),(76 702.3809),(77 711.7983),(78 711.47174),(79 706.8982),
(1 492.45667),(2 578.37006),(3 617.8506),(4 628.11383),(5 658.9445),(6 658.7233),(7 664.2137),(8 672.7397),(9 684.83954),(10 682.4191),(11 685.0535),(12 693.22754),(13 694.4335),(14 689.8821),(15 678.32697),(16 686.6356),(17 671.14026),(18 666.51355),(19 655.8123),(20 679.85645),(21 687.28174),(22 688.42676),(23 684.51624),(24 680.34344),(25 682.7143),(26 680.4539),(27 681.48816),(28 676.93475),(29 671.0613),(30 679.27527),(31 693.868),(32 693.2894),(33 696.9871),(34 687.05493),(35 700.02167),(36 702.3696),(37 709.63196),(38 708.83466),(39 708.4612),(40 720.3661),(41 716.04767),(42 709.84375),(43 714.3505),(44 720.8884),(45 718.7613),(46 722.6897),(47 720.4561),(48 719.81964),(49 726.457),(50 735.5181),(51 723.92456),(52 719.3427),(53 731.60956),(54 734.75336),(55 719.55206),(56 727.7369),(57 722.6487),(58 726.45276),(59 714.04956),(60 715.351),(61 718.0948),(62 714.77795),(63 723.58636),(64 719.22723),(65 731.85706),(66 707.4829),(67 711.5245),(68 717.1303),(69 706.0798),(70 716.43445),(71 710.0561),(72 712.44415),(73 710.5717),(74 716.9221),(75 718.3528),(76 728.5473),(77 728.11646),(78 719.6101),(79 723.1576),
(1 493.71844),(2 564.6731),(3 606.776),(4 617.23224),(5 640.2199),(6 644.35626),(7 645.42084),(8 654.9458),(9 662.07794),(10 659.1691),(11 656.545),(12 668.07654),(13 680.7351),(14 690.96796),(15 690.7641),(16 685.1193),(17 671.5426),(18 672.8989),(19 666.9208),(20 681.51624),(21 678.0164),(22 681.5512),(23 677.00055),(24 677.8052),(25 686.2618),(26 673.38367),(27 669.07007),(28 683.81934),(29 671.8351),(30 679.5751),(31 690.99493),(32 699.8922),(33 687.36835),(34 679.8995),(35 686.53265),(36 692.7816),(37 701.00726),(38 701.48035),(39 701.504),(40 712.31165),(41 707.0598),(42 704.49756),(43 697.87415),(44 699.55975),(45 699.64124),(46 711.9068),(47 709.9146),(48 709.1609),(49 705.9181),(50 712.3389),(51 720.5776),(52 709.06067),(53 711.4213),(54 711.07086),(55 703.0728),(56 701.60614),(57 694.83997),(58 707.02954),(59 712.88007),(60 700.8974),(61 700.11035),(62 701.9728),(63 708.6528),(64 714.0208),(65 719.8473),(66 722.9706),(67 713.47217),(68 717.2907),(69 721.17773),(70 716.3514),(71 705.15546),(72 705.8459),(73 703.43317),(74 704.27374),(75 701.79504),(76 699.49146),(77 706.91785),(78 707.80676),(79 711.3744),
(1 472.95676),(2 553.0808),(3 578.70264),(4 606.58826),(5 626.67487),(6 630.41754),(7 627.74567),(8 633.89813),(9 638.65967),(10 631.05664),(11 639.75995),(12 645.35187),(13 657.06134),(14 656.6104),(15 665.8739),(16 653.89734),(17 643.9932),(18 636.51733),(19 640.96674),(20 657.7887),(21 667.29974),(22 673.4709),(23 669.92426),(24 664.0359),(25 660.8808),(26 654.17004),(27 649.2757),(28 658.37384),(29 651.39557),(30 657.67),(31 655.33856),(32 660.40686),(33 651.7336),(34 652.4758),(35 646.1231),(36 652.23846),(37 661.60004),(38 680.2967),(39 688.27704),(40 692.1322),(41 685.55133),(42 699.9743),(43 688.6992),(44 684.66425),(45 687.50085),(46 684.26495),(47 686.3336),(48 696.9851),(49 684.6491),(50 706.07904),(51 706.72363),(52 714.09015),(53 706.56024),(54 684.92847),(55 692.5597),(56 697.1405),(57 689.3526),(58 682.76),(59 686.54553),(60 691.3827),(61 683.5821),(62 696.1081),(63 704.46124),(64 701.1397),(65 695.78033),(66 684.5896),(67 684.6367),(68 683.42365),(69 680.46814),(70 687.98236),(71 684.11176),(72 674.48645),(73 666.5268),(74 657.9467),(75 667.9131),(76 666.7334),(77 675.88727),(78 678.02094),(79 691.2444),
(1 470.70364),(2 545.6948),(3 578.8538),(4 605.10547),(5 616.03815),(6 627.89624),(7 627.43994),(8 631.27454),(9 635.14575),(10 630.17365),(11 644.09686),(12 641.7592),(13 639.7658),(14 653.6074),(15 652.16766),(16 642.03406),(17 630.3867),(18 632.1111),(19 634.2171),(20 670.3286),(21 661.00665),(22 651.6225),(23 658.73267),(24 658.4867),(25 660.15186),(26 645.97406),(27 639.2591),(28 627.48254),(29 634.37115),(30 636.97565),(31 640.27484),(32 659.18085),(33 660.0327),(34 659.9192),(35 670.17206),(36 674.8876),(37 683.58624),(38 685.76965),(39 680.26935),(40 676.7846),(41 680.2889),(42 676.8817),(43 697.4867),(44 697.4282),(45 701.6901),(46 700.7967),(47 704.2645),(48 697.8206),(49 698.3456),(50 697.50464),(51 697.10565),(52 700.26654),(53 692.4267),(54 701.9331),(55 698.27936),(56 683.1959),(57 681.52246),(58 679.27527),(59 688.2002),(60 692.5174),(61 688.37683),(62 686.4538),(63 678.64874),(64 684.93115),(65 694.20856),(66 696.00574),(67 690.5804),(68 693.7547),(69 681.343),(70 672.5952),(71 676.33234),(72 679.2942),(73 670.08685),(74 682.6429),(75 681.68756),(76 684.9246),(77 681.20306),(78 685.6388),(79 693.2036),
(1 473.31534),(2 566.51495),(3 591.0792),(4 604.93933),(5 620.6864),(6 638.99634),(7 641.2832),(8 633.1917),(9 631.29755),(10 642.7131),(11 645.4636),(12 656.92883),(13 672.7938),(14 674.3673),(15 662.487),(16 656.8125),(17 651.00024),(18 641.4091),(19 643.8108),(20 650.8144),(21 641.90326),(22 653.5953),(23 649.19617),(24 642.7282),(25 645.9553),(26 638.55945),(27 644.1462),(28 633.65625),(29 639.8547),(30 642.19336),(31 645.01764),(32 658.7654),(33 657.1587),(34 655.54364),(35 661.3347),(36 663.4008),(37 669.10205),(38 671.0247),(39 676.5888),(40 682.32074),(41 682.5642),(42 683.48987),(43 690.389),(44 700.33875),(45 708.39996),(46 691.0255),(47 695.26227),(48 698.59247),(49 693.0312),(50 702.4203),(51 688.9304),(52 689.9423),(53 691.30615),(54 688.26843),(55 697.4927),(56 684.93146),(57 690.83514),(58 676.75244),(59 680.6958),(60 687.8747),(61 677.0223),(62 663.5651),(63 659.2303),(64 665.73773),(65 674.2714),(66 681.5741),(67 693.0462),(68 694.0842),(69 688.24084),(70 676.9327),(71 669.1932),(72 671.69977),(73 672.5152),(74 671.1865),(75 661.963),(76 668.1074),(77 663.66595),(78 668.6392),(79 663.28156),
(1 459.18112),(2 539.7075),(3 579.04767),(4 592.83466),(5 611.1411),(6 627.9216),(7 624.1823),(8 626.94824),(9 625.6243),(10 622.766),(11 627.0072),(12 627.61115),(13 644.8393),(14 639.7285),(15 643.7269),(16 633.9941),(17 637.9624),(18 638.8479),(19 632.7931),(20 652.22),(21 657.6284),(22 656.81854),(23 649.3011),(24 643.0705),(25 628.29785),(26 625.9204),(27 628.2124),(28 613.8771),(29 627.1437),(30 632.57385),(31 630.512),(32 629.1636),(33 621.9218),(34 635.4326),(35 640.1269),(36 627.09607),(37 623.94403),(38 636.3365),(39 649.8488),(40 654.62964),(41 644.7148),(42 657.7281),(43 665.09174),(44 665.4794),(45 664.39215),(46 665.0313),(47 661.0267),(48 655.2577),(49 646.81116),(50 655.71686),(51 656.7057),(52 655.77295),(53 658.8918),(54 661.5376),(55 663.3511),(56 667.00885),(57 670.26965),(58 659.661),(59 651.6258),(60 645.1761),(61 648.8845),(62 650.972),(63 651.5855),(64 658.55676),(65 652.97565),(66 648.76917),(67 647.22736),(68 634.84656),(69 633.3701),(70 636.5091),(71 631.99896),(72 630.47406),(73 629.8916),(74 634.8151),(75 639.8347),(76 641.6423),(77 637.14185),(78 640.6537),(79 640.5441),
(1 445.96307),(2 530.8221),(3 567.7737),(4 587.8048),(5 602.95996),(6 612.15955),(7 617.4662),(8 610.26166),(9 618.261),(10 618.5297),(11 630.55444),(12 627.7758),(13 649.6458),(14 639.7779),(15 646.99194),(16 643.13184),(17 638.91895),(18 628.65155),(19 631.1325),(20 634.0473),(21 628.0767),(22 637.08563),(23 635.2235),(24 640.9359),(25 629.6891),(26 630.922),(27 626.83154),(28 619.291),(29 628.4975),(30 621.6843),(31 624.77997),(32 634.0301),(33 624.96344),(34 630.59216),(35 644.804),(36 649.3927),(37 650.87024),(38 663.87384),(39 680.3095),(40 677.722),(41 670.01807),(42 680.78644),(43 679.80695),(44 674.2065),(45 681.0658),(46 684.7563),(47 683.82043),(48 677.94476),(49 690.06055),(50 709.47546),(51 701.13043),(52 700.3009),(53 698.8775),(54 695.77966),(55 699.9041),(56 696.74994),(57 689.64465),(58 687.70056),(59 686.77765),(60 681.3341),(61 680.07587),(62 674.68634),(63 669.9898),(64 685.51587),(65 698.0598),(66 690.21387),(67 677.3434),(68 678.86),(69 678.1861),(70 676.58405),(71 657.1151),(72 661.3235),(73 661.94183),(74 667.1601),(75 671.7284),(76 682.94037),(77 681.62396),(78 682.4477),(79 683.26514),
(1 419.215),(2 495.79645),(3 522.63763),(4 550.9555),(5 564.47906),(6 570.61426),(7 577.52264),(8 570.60535),(9 576.2368),(10 569.26416),(11 574.6191),(12 586.35474),(13 586.5565),(14 588.2825),(15 587.2095),(16 587.859),(17 589.88794),(18 591.33154),(19 580.21375),(20 598.5442),(21 599.9948),(22 601.00323),(23 601.8774),(24 601.20953),(25 607.93),(26 607.8739),(27 593.36774),(28 597.6957),(29 590.6769),(30 597.3234),(31 601.52625),(32 615.32544),(33 607.4277),(34 610.62585),(35 612.23413),(36 615.11896),(37 624.0591),(38 620.9704),(39 626.5971),(40 634.95746),(41 631.9138),(42 630.40356),(43 625.44684),(44 632.85925),(45 630.3432),(46 630.7043),(47 621.5363),(48 629.6871),(49 620.5721),(50 633.37225),(51 632.1529),(52 626.99506),(53 629.25916),(54 623.9396),(55 622.0726),(56 616.98303),(57 612.35736),(58 609.2364),(59 607.36816),(60 616.43494),(61 620.4182),(62 615.13104),(63 606.9387),(64 611.3498),(65 619.39954),(66 619.7081),(67 613.9002),(68 611.9001),(69 618.3044),(70 623.0175),(71 611.8269),(72 609.0592),(73 618.52295),(74 605.5576),(75 612.23474),(76 614.8108),(77 616.51215),(78 620.3477),(79 625.0414),
