1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 99121.53),(2 311425.66),(3 629397.8),(4 1139418),(5 1736457.9),(6 2416208.3),(7 3274217),(8 4224550.5),(9 5213531.5),(10 6389996),(11 7671044),(12 9005787),(13 10562697),(14 12191344),(15 13952037),(16 15820727),(17 17775282),(18 19825786),(19 22073730),(20 24481750),(21 26960678),(22 29721776),(23 32700090),(24 35678420),(25 38874870),(26 42190690),(27 45615148),(28 49209876),(29 52836000),(30 56418910),(31 60230176),(32 64120436),(33 68063520),(34 72172560),(35 76464216),(36 80767380),(37 85198400),(38 89988504),(39 94618776),(40 99438040),(41 104365304),(42 109288216),(43 114488984),(44 119782950),(45 125120440),(46 130635390),(47 136289260),(48 141884560),(49 147600750),(50 153404590),(51 159327800),(52 165614020),(53 172292670),(54 178610450),(55 185225140),(56 191720460),(57 197958610),(58 204391380),(59 210762380),(60 216908180),(61 223533490),(62 230139700),(63 236386450),(64 242743980),(65 248709390),(66 254393020),(67 260187220),(68 265576720),(69 270697630),(70 276197220),(71 281362720),(72 286214880),(73 291372220),(74 295761340),(75 299910820),(76 303949660),(77 307897380),(78 311708320),(79 315943970),
(1 86526.28),(2 329236.13),(3 706143.56),(4 1195451),(5 1780834.8),(6 2430933.3),(7 3137739.8),(8 3870953.8),(9 4614371),(10 5378077.5),(11 6152449.5),(12 6918249.5),(13 7656967),(14 8381340.5),(15 9057952),(16 9672778),(17 10232640),(18 10718077),(19 11152046),(20 11501837),(21 11765398),(22 11955278),(23 12078165),(24 12114140),(25 12085252),(26 12025357),(27 11934468),(28 11845970),(29 11759496),(30 11676018),(31 11604095),(32 11539537),(33 11464147),(34 11421137),(35 11351855),(36 11276189),(37 11188353),(38 11080226),(39 10940109),(40 10766735),(41 10575037),(42 10363516),(43 10145968),(44 9921799),(45 9729099),(46 9576910),(47 9433651),(48 9316277),(49 9239270),(50 9184310),(51 9166058),(52 9166656),(53 9199492),(54 9271676),(55 9380611),(56 9514735),(57 9691396),(58 9877258),(59 10070990),(60 10279929),(61 10553330),(62 10865989),(63 11178815),(64 11507610),(65 11841244),(66 12157476),(67 12480860),(68 12802880),(69 13099666),(70 13363274),(71 13593678),(72 13791928),(73 13976982),(74 14138713),(75 14294397),(76 14402415),(77 14457057),(78 14448454),(79 14424132),
(1 82013.836),(2 308461.53),(3 657086.8),(4 1112253.6),(5 1648140.5),(6 2232421),(7 2838099.3),(8 3443645.8),(9 4036615),(10 4641654.5),(11 5242939),(12 5820413.5),(13 6359377.5),(14 6844614),(15 7293225.5),(16 7677014.5),(17 8014816),(18 8304469.5),(19 8560965),(20 8778591),(21 8964038),(22 9153030),(23 9355629),(24 9549121),(25 9783399),(26 10060623),(27 10363484),(28 10701355),(29 11066977),(30 11465861),(31 11885145),(32 12305839),(33 12737291),(34 13160017),(35 13545949),(36 13859405),(37 14125373),(38 14329933),(39 14484452),(40 14597675),(41 14661096),(42 14697261),(43 14704113),(44 14674825),(45 14619420),(46 14528809),(47 14374487),(48 14176273),(49 13936600),(50 13661531),(51 13358400),(52 13031760),(53 12707280),(54 12353343),(55 12004577),(56 11687323),(57 11408557),(58 11168069),(59 10981992),(60 10869359),(61 10801425),(62 10770720),(63 10790150),(64 10854734),(65 10960853),(66 11110262),(67 11321589),(68 11577752),(69 11863181),(70 12135248),(71 12387819),(72 12621637),(73 12814965),(74 12946739),(75 13049405),(76 13085901),(77 13047380),(78 12939452),(79 12761675),
(1 86788.68),(2 336760.56),(3 732104.8),(4 1250374.8),(5 1865153),(6 2552746.8),(7 3281127),(8 4038824.3),(9 4817928.5),(10 5613126.5),(11 6424391.5),(12 7223842.5),(13 7971245),(14 8659380),(15 9316169),(16 9936724),(17 10535216),(18 11106835),(19 11653425),(20 12170214),(21 12671261),(22 13121444),(23 13512072),(24 13833039),(25 14105219),(26 14317055),(27 14466706),(28 14593623),(29 14704143),(30 14750925),(31 14735741),(32 14679447),(33 14603135),(34 14485315),(35 14345556),(36 14187816),(37 14021884),(38 13845633),(39 13669102),(40 13472024),(41 13236472),(42 12963878),(43 12660879),(44 12350428),(45 12035843),(46 11729469),(47 11446048),(48 11184772),(49 10942552),(50 10715258),(51 10500599),(52 10283604),(53 10064678),(54 9850710),(55 9634211),(56 9436262),(57 9232177),(58 9024549),(59 8824517),(60 8637085),(61 8469313),(62 8353827),(63 8276350.5),(64 8232453),(65 8225411),(66 8267593),(67 8362642.5),(68 8495416),(69 8654061),(70 8831986),(71 9011030),(72 9162849),(73 9281590),(74 9386206),(75 9477785),(76 9485865),(77 9462447),(78 9434052),(79 9400813),
(1 75756.18),(2 285189.13),(3 607892.5),(4 1022138.94),(5 1503705.8),(6 2024527.4),(7 2559385),(8 3108143.3),(9 3656387.8),(10 4184551.8),(11 4687036.5),(12 5130979.5),(13 5508706.5),(14 5831641.5),(15 6121617.5),(16 6366246),(17 6566115),(18 6727180),(19 6852391),(20 6950657.5),(21 7028910.5),(22 7118000),(23 7210596.5),(24 7288928),(25 7381602),(26 7508145.5),(27 7670891),(28 7869138),(29 8101828.5),(30 8345355),(31 8602879),(32 8866815),(33 9141359),(34 9410031),(35 9656478),(36 9858529),(37 10025304),(38 10155372),(39 10253510),(40 10309108),(41 10312413),(42 10242764),(43 10088575),(44 9870452),(45 9620277),(46 9351309),(47 9081032),(48 8831750),(49 8618436),(50 8436293),(51 8281970.5),(52 8166554),(53 8085741.5),(54 8030683),(55 7989431.5),(56 7995991.5),(57 8033878),(58 8102119.5),(59 8180896),(60 8247027),(61 8315367),(62 8395278),(63 8472084),(64 8535709),(65 8575857),(66 8587797),(67 8570562),(68 8511322),(69 8402785),(70 8252836),(71 8062240),(72 7847801.5),(73 7625612),(74 7420775.5),(75 7277693),(76 7173510),(77 7121265.5),(78 7132390),(79 7199203),
(1 71741.54),(2 270046.44),(3 568442),(4 939017.25),(5 1357266.4),(6 1811228.5),(7 2278262.5),(8 2770810.8),(9 3229760),(10 3658323.3),(11 4054378),(12 4403192.5),(13 4699776),(14 4939057),(15 5130972.5),(16 5266160),(17 5348911.5),(18 5394602.5),(19 5420711.5),(20 5441827.5),(21 5465888),(22 5498992.5),(23 5536935),(24 5567802),(25 5603351.5),(26 5657604),(27 5730447.5),(28 5833991),(29 5935991.5),(30 6032876),(31 6104571.5),(32 6153135.5),(33 6197388),(34 6247188),(35 6310241),(36 6397085.5),(37 6486490),(38 6579390),(39 6678429),(40 6788674),(41 6895445.5),(42 6981276),(43 7054256.5),(44 7103983),(45 7141687.5),(46 7151483.5),(47 7133252.5),(48 7104436),(49 7078135.5),(50 7047958.5),(51 7016944),(52 6994743),(53 6989236),(54 7004209),(55 7028825.5),(56 7062814),(57 7077976.5),(58 7076533.5),(59 7046434),(60 6992507.5),(61 6906739),(62 6797176.5),(63 6664892),(64 6532100),(65 6406217.5),(66 6286381),(67 6187181),(68 6104830),(69 6037658.5),(70 5996585.5),(71 5979677),(72 5989833.5),(73 6049965.5),(74 6144748),(75 6258322),(76 6378948.5),(77 6480973),(78 6573437.5),(79 6648076.5),
(1 66053.76),(2 248928.33),(3 522385.8),(4 862031.44),(5 1245182.9),(6 1653873.1),(7 2059021.3),(8 2450231.5),(9 2807285.5),(10 3143802.3),(11 3461302.5),(12 3758599.3),(13 4041890.3),(14 4308658.5),(15 4587952),(16 4885576.5),(17 5185814.5),(18 5487131.5),(19 5772149.5),(20 6038445.5),(21 6287096.5),(22 6518274),(23 6729716.5),(24 6910449),(25 7055398.5),(26 7165287.5),(27 7256437),(28 7343138),(29 7411311.5),(30 7460771),(31 7498482),(32 7525065.5),(33 7548638),(34 7569099.5),(35 7572178),(36 7566525.5),(37 7530829),(38 7455190.5),(39 7332697),(40 7157650.5),(41 6923076.5),(42 6651121),(43 6372392),(44 6104534),(45 5870417),(46 5681565),(47 5534189),(48 5453653.5),(49 5427305.5),(50 5435967.5),(51 5487789),(52 5571584),(53 5655284.5),(54 5733254.5),(55 5805890.5),(56 5845815.5),(57 5853765.5),(58 5832667),(59 5792417),(60 5743993),(61 5683161.5),(62 5616842.5),(63 5552586.5),(64 5494463),(65 5445022),(66 5403812.5),(67 5357696),(68 5319803.5),(69 5284418.5),(70 5247120.5),(71 5222389.5),(72 5197008),(73 5163067.5),(74 5146479),(75 5154234.5),(76 5155878.5),(77 5190836.5),(78 5245599),(79 5299267),
(1 71455.85),(2 268860.28),(3 561327.4),(4 919308),(5 1315864.5),(6 1725248.1),(7 2137146),(8 2565211.8),(9 2993668.8),(10 3409296),(11 3807820.5),(12 4162575),(13 4450575.5),(14 4656468),(15 4800377),(16 4883599.5),(17 4939566),(18 4956749.5),(19 4938198),(20 4891583),(21 4847230),(22 4812990.5),(23 4777583.5),(24 4753912.5),(25 4734995.5),(26 4728951),(27 4751591),(28 4800809),(29 4879299.5),(30 4968796),(31 5055270),(32 5117759.5),(33 5157111),(34 5152708.5),(35 5110511.5),(36 5043777),(37 4971602.5),(38 4891344.5),(39 4817556.5),(40 4749412),(41 4675194),(42 4608015),(43 4557124),(44 4517024),(45 4498118),(46 4497573),(47 4523466),(48 4587193),(49 4682067),(50 4798546.5),(51 4932341.5),(52 5081220.5),(53 5249150.5),(54 5417267.5),(55 5580066),(56 5734066.5),(57 5864399.5),(58 5950444.5),(59 5991625.5),(60 6002897),(61 5985791),(62 5938542),(63 5879602.5),(64 5817007.5),(65 5763105),(66 5722907),(67 5681986),(68 5658174),(69 5639171),(70 5604946),(71 5572692.5),(72 5539946.5),(73 5513566),(74 5486507),(75 5444109.5),(76 5382869.5),(77 5297994.5),(78 5177362.5),(79 5059109),
(1 77320.35),(2 293891.28),(3 629926.94),(4 1052724.5),(5 1546934.5),(6 2083995.9),(7 2627908),(8 3160951.3),(9 3672328),(10 4148022.8),(11 4552426.5),(12 4867212),(13 5082810.5),(14 5225484.5),(15 5309774.5),(16 5345576),(17 5336452.5),(18 5280163.5),(19 5183649.5),(20 5078517),(21 4988743),(22 4927161),(23 4900183),(24 4917621),(25 4981481),(26 5074116),(27 5175560),(28 5284841.5),(29 5389092),(30 5479908),(31 5518399),(32 5501372),(33 5422417.5),(34 5293987),(35 5124520.5),(36 4934508.5),(37 4736464.5),(38 4550798),(39 4387532),(40 4252209.5),(41 4156968.8),(42 4103718.8),(43 4085514.3),(44 4088087.3),(45 4111227.3),(46 4157593.3),(47 4212821.5),(48 4267745),(49 4320972.5),(50 4374959.5),(51 4434451),(52 4508840),(53 4594753),(54 4691261),(55 4787307.5),(56 4880064),(57 4979190.5),(58 5075697.5),(59 5162021),(60 5247266),(61 5327424),(62 5388827),(63 5444771.5),(64 5488646),(65 5522675.5),(66 5545329.5),(67 5560462),(68 5554707.5),(69 5536832),(70 5502286.5),(71 5450195.5),(72 5377306),(73 5268385.5),(74 5144326.5),(75 5003133),(76 4858511.5),(77 4709191),(78 4560153),(79 4442110),
(1 77092.59),(2 291993.56),(3 618853.9),(4 1029458.75),(5 1503342.3),(6 2007131.9),(7 2506776),(8 2957596),(9 3340521.3),(10 3662912.5),(11 3895392),(12 4046278.5),(13 4126813),(14 4176031),(15 4222863.5),(16 4290662),(17 4360170),(18 4434292.5),(19 4511617.5),(20 4615680),(21 4748070),(22 4900144),(23 5073511.5),(24 5243361),(25 5407915),(26 5561109),(27 5675718),(28 5750044),(29 5776589),(30 5760860),(31 5715200),(32 5648985.5),(33 5553090),(34 5436975.5),(35 5319105),(36 5196948.5),(37 5067650.5),(38 4943861),(39 4829114),(40 4727030.5),(41 4653942),(42 4594130),(43 4556378),(44 4539422),(45 4541293),(46 4563051),(47 4591062),(48 4604171),(49 4606276),(50 4611188.5),(51 4625594.5),(52 4645389),(53 4659240),(54 4663312.5),(55 4662870),(56 4658836),(57 4655762),(58 4653625),(59 4660262.5),(60 4691418),(61 4751719),(62 4820689),(63 4899482),(64 4978437),(65 5049781),(66 5103044),(67 5133626),(68 5144575),(69 5140313),(70 5111669),(71 5076230),(72 5030349.5),(73 4976732),(74 4926970),(75 4877510),(76 4825716.5),(77 4778847),(78 4747268),(79 4740849),
(1 68677.61),(2 254701.89),(3 533614.3),(4 867305.75),(5 1229503.1),(6 1600702.6),(7 1966539.3),(8 2294207.5),(9 2555701.5),(10 2746427.3),(11 2875592),(12 2947461.3),(13 2985027),(14 3015165.3),(15 3050339.5),(16 3096068),(17 3160595.8),(18 3247533.8),(19 3344155.8),(20 3472710.5),(21 3617266),(22 3776250.5),(23 3950328.8),(24 4114712.3),(25 4291888),(26 4464404.5),(27 4615963),(28 4728470.5),(29 4802117),(30 4825799),(31 4791901.5),(32 4705489.5),(33 4592178),(34 4460593.5),(35 4326902.5),(36 4206720),(37 4104071.8),(38 4020855),(39 3952431.5),(40 3906669.8),(41 3874686.3),(42 3856355.5),(43 3872599.3),(44 3933108.8),(45 4024466.3),(46 4116465.3),(47 4219342.5),(48 4312733.5),(49 4388142.5),(50 4442679.5),(51 4481215),(52 4521376),(53 4566057.5),(54 4600458),(55 4627272.5),(56 4636553.5),(57 4636136),(58 4634937.5),(59 4626418),(60 4600070.5),(61 4563989.5),(62 4505954.5),(63 4436997.5),(64 4358103.5),(65 4271529.5),(66 4180160.8),(67 4084905),(68 3985632),(69 3872572),(70 3759075),(71 3647471.3),(72 3550373),(73 3476903.8),(74 3430034.3),(75 3406750.5),(76 3402997.5),(77 3416654.3),(78 3437546.8),(79 3464810.3),
(1 67503.76),(2 248122.34),(3 511484.84),(4 823094.5),(5 1146013.4),(6 1459629.3),(7 1761808.5),(8 2042115.6),(9 2287736.3),(10 2490625),(11 2641309.3),(12 2734999),(13 2788471.5),(14 2811510),(15 2810494.8),(16 2787183),(17 2744513.8),(18 2690170.5),(19 2639348.5),(20 2604311.3),(21 2606115.5),(22 2647020.3),(23 2730610.8),(24 2854017),(25 3002283.5),(26 3166616),(27 3325101.3),(28 3445097.5),(29 3530150.3),(30 3568872),(31 3575068.3),(32 3572271),(33 3565027.8),(34 3565698.8),(35 3568888.8),(36 3562420),(37 3540226.3),(38 3514131.3),(39 3501458.3),(40 3506742.5),(41 3525760.8),(42 3551372),(43 3592275.8),(44 3637794.8),(45 3686504.3),(46 3724335.3),(47 3744122.5),(48 3750416.8),(49 3757214.5),(50 3762972),(51 3774441.8),(52 3797762.8),(53 3835763.3),(54 3870721),(55 3894164.5),(56 3904465.3),(57 3895932.8),(58 3882789.5),(59 3868727.8),(60 3878852.5),(61 3901722),(62 3914877.8),(63 3916467.8),(64 3897345),(65 3854022.5),(66 3786192.5),(67 3702182),(68 3615082),(69 3526216),(70 3444502),(71 3372273.5),(72 3320130),(73 3289437.5),(74 3285735.5),(75 3287355),(76 3310754.8),(77 3354192.5),(78 3405113.5),(79 3455741.3),
(1 63670.895),(2 232974.17),(3 477264.28),(4 761481.7),(5 1061036.3),(6 1356460.5),(7 1635197.5),(8 1882619.4),(9 2095340),(10 2282313.8),(11 2431494.5),(12 2547786.5),(13 2630488.3),(14 2680606.8),(15 2717393.5),(16 2756037.8),(17 2793395),(18 2830217.5),(19 2876400),(20 2948173),(21 3031188.5),(22 3099798),(23 3154495.8),(24 3162794.8),(25 3142736.3),(26 3116813.8),(27 3070436.3),(28 2995135.5),(29 2905486.3),(30 2800218.3),(31 2681289.8),(32 2568874.8),(33 2476673.3),(34 2418075),(35 2390172),(36 2391255),(37 2413843),(38 2449818),(39 2495137.8),(40 2539585),(41 2580869.3),(42 2609052.3),(43 2629289),(44 2641933.5),(45 2647047),(46 2647079.3),(47 2635606.3),(48 2617524),(49 2601711.8),(50 2595018.5),(51 2598511),(52 2610894.5),(53 2633800.8),(54 2665047),(55 2702367.8),(56 2737616),(57 2773259),(58 2803687.5),(59 2833411),(60 2874347.5),(61 2917804.3),(62 2949113),(63 2958041.5),(64 2953109),(65 2943967.5),(66 2932427.5),(67 2917086.3),(68 2906341.5),(69 2894742.5),(70 2890065),(71 2900800),(72 2932082),(73 2974497.5),(74 3019543),(75 3049852),(76 3074847.8),(77 3094193),(78 3106324.8),(79 3110229.3),
(1 63916.074),(2 233401.86),(3 476963.9),(4 770823.94),(5 1088271.3),(6 1396607.8),(7 1683211.5),(8 1942916.9),(9 2158195.8),(10 2320140.3),(11 2419014.5),(12 2458713.3),(13 2463317),(14 2454671.8),(15 2448159.5),(16 2451178),(17 2462933.5),(18 2490914.5),(19 2548971.5),(20 2632024.3),(21 2718719.8),(22 2814085.8),(23 2905174.5),(24 2981028.8),(25 3031975.5),(26 3040864.8),(27 3005001.8),(28 2928968),(29 2834277.3),(30 2717200.5),(31 2597571.3),(32 2499690.8),(33 2435308),(34 2414776.3),(35 2430443.5),(36 2472099.3),(37 2527443.3),(38 2584564.5),(39 2629069),(40 2650624),(41 2650343),(42 2637821),(43 2620241),(44 2593370.3),(45 2554795.3),(46 2513836),(47 2477344.8),(48 2462804.8),(49 2482302.5),(50 2520511),(51 2573420.3),(52 2633006.3),(53 2693831.5),(54 2751418.8),(55 2803824.8),(56 2839537.8),(57 2858263.5),(58 2861317.3),(59 2845099),(60 2810284.3),(61 2776178.3),(62 2742148.8),(63 2712304.8),(64 2681382),(65 2649285.3),(66 2619540),(67 2593315),(68 2562324.3),(69 2534174.8),(70 2509038.3),(71 2491611),(72 2479991.8),(73 2466564.8),(74 2450423.5),(75 2426769.3),(76 2409333),(77 2384785.5),(78 2349344.3),(79 2315646.5),
(1 55369.105),(2 196464.69),(3 386902.53),(4 601303.1),(5 821989.9),(6 1031682.3),(7 1226052.8),(8 1402271.3),(9 1560049.4),(10 1702444.5),(11 1824970.9),(12 1932160.4),(13 2018965.8),(14 2087078),(15 2141624.8),(16 2180076),(17 2201696.8),(18 2217895.8),(19 2232870),(20 2253323.8),(21 2270859.8),(22 2288326),(23 2292419),(24 2287753.5),(25 2291009.3),(26 2298280.5),(27 2294672.8),(28 2277170.5),(29 2253386),(30 2241731.5),(31 2242839.8),(32 2254310.3),(33 2275203.3),(34 2296464.3),(35 2307898.3),(36 2317759),(37 2327777),(38 2337115),(39 2335397),(40 2325119.3),(41 2310515.5),(42 2300474.3),(43 2294705),(44 2288971.8),(45 2279312.8),(46 2271801.5),(47 2271326.8),(48 2282505),(49 2301590),(50 2322500),(51 2338716.5),(52 2342658.5),(53 2342347.5),(54 2335499),(55 2327324.5),(56 2313687),(57 2299421.3),(58 2282786.5),(59 2264694.5),(60 2240066.5),(61 2216895.3),(62 2194093.5),(63 2173299.3),(64 2155233.3),(65 2149073),(66 2154662.5),(67 2163488.8),(68 2176558.3),(69 2191710.5),(70 2209844.5),(71 2240490.8),(72 2278363.8),(73 2313743.3),(74 2337276.5),(75 2340132),(76 2343015),(77 2338489.5),(78 2329025.5),(79 2313980.8),
(1 61915.29),(2 221524.53),(3 440104.53),(4 687982.56),(5 942088.9),(6 1177017.6),(7 1381452.3),(8 1550308.8),(9 1682281.4),(10 1775356.5),(11 1828628.6),(12 1848747.4),(13 1845776),(14 1830934.8),(15 1822765.9),(16 1837525.5),(17 1877072.8),(18 1936787.5),(19 2010878.4),(20 2093578.9),(21 2178185),(22 2252288.8),(23 2311173.3),(24 2355740),(25 2383584.3),(26 2407147.5),(27 2413412),(28 2405016.5),(29 2388042.8),(30 2374216.3),(31 2374223.3),(32 2392697),(33 2424156.3),(34 2476632.3),(35 2532158.3),(36 2588759),(37 2643568.3),(38 2675758.5),(39 2679100.5),(40 2661380.5),(41 2622012.8),(42 2566579),(43 2506222.8),(44 2452892.5),(45 2418831.8),(46 2404295.5),(47 2410137.3),(48 2434281),(49 2473684),(50 2518441.3),(51 2563625.5),(52 2599843.5),(53 2621764),(54 2629360),(55 2625127),(56 2604328.5),(57 2565581),(58 2514410.8),(59 2453912.8),(60 2381173.8),(61 2306833.8),(62 2244978.5),(63 2199035.8),(64 2168895.8),(65 2155533),(66 2157602.5),(67 2158401),(68 2151036.5),(69 2139883.5),(70 2120122),(71 2103337.3),(72 2081994.9),(73 2053537.4),(74 2031916.1),(75 2015852.5),(76 2011484.1),(77 2020929.4),(78 2040365.9),(79 2061164.8),
(1 45920.76),(2 162680.92),(3 321948.16),(4 504859.63),(5 690376.4),(6 858552.75),(7 1015501.9),(8 1153075.4),(9 1264179.8),(10 1350524.4),(11 1426315.5),(12 1501651.6),(13 1574564.9),(14 1642459),(15 1707683.4),(16 1762225.4),(17 1817973),(18 1876394.6),(19 1937523.4),(20 1994206.9),(21 2041065.1),(22 2076809.5),(23 2112594),(24 2147378.5),(25 2177083.5),(26 2196914),(27 2208817.5),(28 2211749.8),(29 2202308.5),(30 2189849.5),(31 2178141),(32 2177193.5),(33 2177563.5),(34 2184045.3),(35 2199316.5),(36 2223708.3),(37 2252218.8),(38 2271383.5),(39 2279717),(40 2283097.5),(41 2292234),(42 2301634),(43 2300742),(44 2290537.8),(45 2271796.8),(46 2246756.3),(47 2218640.5),(48 2189294.8),(49 2153188.5),(50 2124109.3),(51 2110158),(52 2113392.8),(53 2128556),(54 2152283.8),(55 2175181.5),(56 2192117.3),(57 2194637.3),(58 2185381),(59 2176305.3),(60 2149583.5),(61 2102326.5),(62 2053434.1),(63 2004760.8),(64 1958255.4),(65 1916458.6),(66 1879825.4),(67 1848867.4),(68 1823445.9),(69 1796435.3),(70 1773732.3),(71 1757610.3),(72 1741422.1),(73 1727036.6),(74 1725188.3),(75 1724303.3),(76 1734579.4),(77 1746006.9),(78 1759137.5),(79 1772500.6),
(1 53781.15),(2 189349.86),(3 367644.8),(4 561197.94),(5 757523.94),(6 933745.44),(7 1075644.9),(8 1196809.1),(9 1295638.8),(10 1378605),(11 1436295),(12 1475168.9),(13 1497734.8),(14 1517055.3),(15 1543992.5),(16 1568629.8),(17 1599185.8),(18 1637584.5),(19 1678772.6),(20 1719453.1),(21 1762170.1),(22 1803165.4),(23 1838057.3),(24 1854584.4),(25 1847693.5),(26 1819541.9),(27 1780742.3),(28 1746464),(29 1712361.3),(30 1681973.9),(31 1658176),(32 1649595.4),(33 1658003.3),(34 1682925.9),(35 1716554.1),(36 1753966.3),(37 1788760.1),(38 1820135.5),(39 1841666.9),(40 1852307.8),(41 1845506.3),(42 1819618.1),(43 1790580.5),(44 1761109.8),(45 1738056.5),(46 1723027.3),(47 1714517.4),(48 1714580.3),(49 1719609.6),(50 1732711.1),(51 1756786.6),(52 1783516.8),(53 1809330.1),(54 1831119.5),(55 1850488.5),(56 1858351.3),(57 1856199.5),(58 1844631.9),(59 1829720.9),(60 1821587.5),(61 1812915.5),(62 1805767.5),(63 1803559.5),(64 1798550.8),(65 1794768.4),(66 1795593.6),(67 1799888.4),(68 1802837),(69 1802203.4),(70 1799212.1),(71 1807037.1),(72 1821535.3),(73 1840396.1),(74 1855960.1),(75 1876868.1),(76 1892505.3),(77 1913345.4),(78 1929596.1),(79 1924394.5),
