1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 642109.06),(2 2420628.8),(3 5215188.5),(4 8818836),(5 13018160),(6 17579430),(7 22299938),(8 27047616),(9 31611146),(10 35819444),(11 39675244),(12 43170452),(13 46295900),(14 48827988),(15 50762656),(16 52657204),(17 54453612),(18 56034476),(19 57293676),(20 58453010),(21 59155436),(22 59576000),(23 59968116),(24 60188176),(25 60462540),(26 60645508),(27 60937132),(28 61294156),(29 61784716),(30 62422884),(31 63227780),(32 63998932),(33 64857676),(34 65923948),(35 67018176),(36 67857930),(37 68801064),(38 69601690),(39 70371610),(40 71698400),(41 73488824),(42 75268216),(43 77324920),(44 79328670),(45 81309670),(46 83713210),(47 86377370),(48 88550120),(49 90515710),(50 92851680),(51 94970136),(52 97183896),(53 99479230),(54 100515960),(55 100972424),(56 102031810),(57 103463336),(58 105705370),(59 108642850),(60 112573050),(61 117135784),(62 122043930),(63 126600090),(64 130514340),(65 133652350),(66 136131470),(67 138180460),(68 140028590),(69 141377360),(70 141953540),(71 142761100),(72 143396130),(73 143449890),(74 143419120),(75 143665300),(76 143826940),(77 144636510),(78 145639540),(79 146235440),
(1 628.4088),(2 820.7475),(3 873.21234),(4 903.01),(5 954.8487),(6 1003.2941),(7 1020.6564),(8 1037.2769),(9 1059.3926),(10 1071.3843),(11 1078.4431),(12 1092.7805),(13 1116.439),(14 1140.3243),(15 1146.0778),(16 1142.1016),(17 1150.3533),(18 1151.4183),(19 1144.8654),(20 1152.7937),(21 1160.3795),(22 1147.9491),(23 1132.4233),(24 1123.7972),(25 1133.5808),(26 1144.3397),(27 1143.7255),(28 1176.204),(29 1172.1218),(30 1181.807),(31 1170.669),(32 1181.57),(33 1170.606),(34 1170.4323),(35 1164.5829),(36 1158.3031),(37 1167.6808),(38 1158.8588),(39 1161.1996),(40 1168.5625),(41 1177.3645),(42 1180.7845),(43 1198.6602),(44 1190.0286),(45 1183.9839),(46 1198.0109),(47 1193.5605),(48 1185.779),(49 1179.8328),(50 1179.4225),(51 1180.3082),(52 1192.2037),(53 1220.7091),(54 1229.5352),(55 1223.3235),(56 1227.479),(57 1229.4175),(58 1221.1626),(59 1229.7007),(60 1226.2277),(61 1227.8704),(62 1239.4177),(63 1239.359),(64 1244.4008),(65 1253.5504),(66 1251.6906),(67 1252.8367),(68 1259.486),(69 1262.8217),(70 1272.2499),(71 1283.0532),(72 1300.4366),(73 1295.9772),(74 1298.8698),(75 1304.2954),(76 1305.9515),(77 1297.9739),(78 1293.4039),(79 1295.6428),
(1 623.71655),(2 818.9098),(3 885.0161),(4 896.79095),(5 922.7215),(6 958.9545),(7 1006.7735),(8 1039.3228),(9 1046.2573),(10 1060.8186),(11 1081.396),(12 1091.8672),(13 1100.3699),(14 1103.5929),(15 1127.3597),(16 1139.066),(17 1136.3461),(18 1144.9883),(19 1140.4713),(20 1147.645),(21 1140.1946),(22 1133.898),(23 1125.1083),(24 1127.5311),(25 1128.0743),(26 1127.9015),(27 1150.3629),(28 1159.3252),(29 1142.7749),(30 1147.0762),(31 1157.3888),(32 1155.6736),(33 1159.4562),(34 1184.3046),(35 1166.7495),(36 1163.6841),(37 1165.7561),(38 1162.821),(39 1164.5305),(40 1153.004),(41 1154.1445),(42 1152.99),(43 1172.4736),(44 1167.4948),(45 1157.3733),(46 1159.3964),(47 1170.4363),(48 1168.7439),(49 1164.7219),(50 1148.6805),(51 1164.7758),(52 1166.0715),(53 1192.847),(54 1206.0846),(55 1199.29),(56 1198.3657),(57 1203.3687),(58 1216.9089),(59 1211.1614),(60 1197.8622),(61 1207.6423),(62 1220.1458),(63 1227.2805),(64 1230.3442),(65 1236.5812),(66 1248.8656),(67 1235.5006),(68 1235.1432),(69 1229.0546),(70 1229.8713),(71 1240.9736),(72 1246.6084),(73 1250.8291),(74 1250.0231),(75 1267.0852),(76 1253.3516),(77 1246.2944),(78 1245.1549),(79 1238.6079),
(1 605.51263),(2 791.44574),(3 849.48285),(4 886.43146),(5 926.69214),(6 964.23663),(7 1011.4532),(8 1035.6398),(9 1075.7673),(10 1079.0835),(11 1075.1898),(12 1087.286),(13 1124.6343),(14 1109.8368),(15 1130.4602),(16 1136.3419),(17 1106.9515),(18 1098.918),(19 1099.1602),(20 1101.1802),(21 1111.0802),(22 1107.276),(23 1094.2985),(24 1101.7145),(25 1093.396),(26 1105.6722),(27 1108.1356),(28 1118.1271),(29 1120.9943),(30 1122.5469),(31 1145.7428),(32 1152.6357),(33 1148.7811),(34 1153.265),(35 1152.9141),(36 1157.5209),(37 1169.2356),(38 1176.8115),(39 1194.2036),(40 1181.5934),(41 1171.741),(42 1171.4689),(43 1176.1827),(44 1159.3851),(45 1150.9984),(46 1156.4532),(47 1158.9138),(48 1169.6422),(49 1172.7272),(50 1178.3036),(51 1173.5776),(52 1160.9562),(53 1158.7484),(54 1147.1022),(55 1160.0912),(56 1171.6584),(57 1156.3304),(58 1168.4546),(59 1169.4207),(60 1169.1501),(61 1184.7395),(62 1190.1644),(63 1206.4696),(64 1204.1064),(65 1197.8041),(66 1216.3612),(67 1222.3834),(68 1228.1584),(69 1228.0631),(70 1228.1631),(71 1240.914),(72 1255.227),(73 1254.4648),(74 1241.089),(75 1244.5923),(76 1239.5513),(77 1239.7396),(78 1242.2739),(79 1234.6001),
(1 569.65936),(2 754.5619),(3 826.72687),(4 868.52844),(5 887.9159),(6 924.4439),(7 966.4826),(8 989.48303),(9 1013.127),(10 1016.37604),(11 1032.1573),(12 1052.5935),(13 1067.3771),(14 1067.0349),(15 1084.7203),(16 1084.252),(17 1077.2673),(18 1079.3911),(19 1072.5465),(20 1056.2719),(21 1070.8828),(22 1082.237),(23 1074.61),(24 1064.9677),(25 1070.5276),(26 1070.038),(27 1083.0004),(28 1102.8793),(29 1109.6195),(30 1107.6094),(31 1104.3682),(32 1096.7537),(33 1100.2803),(34 1078.5653),(35 1083.7023),(36 1100.116),(37 1095.9755),(38 1110.6069),(39 1146.782),(40 1144.7881),(41 1136.5818),(42 1122.2764),(43 1138.2609),(44 1134.8605),(45 1126.7847),(46 1127.7368),(47 1115.7877),(48 1111.1959),(49 1123.3875),(50 1145.6749),(51 1155.0223),(52 1154.4602),(53 1134.8037),(54 1135.415),(55 1151.6201),(56 1143.0073),(57 1147.2994),(58 1148.1714),(59 1137.088),(60 1144.0079),(61 1144.0488),(62 1159.692),(63 1170.1606),(64 1158.2262),(65 1140.477),(66 1138.1555),(67 1150.7583),(68 1171.4187),(69 1170.629),(70 1172.0704),(71 1158.2899),(72 1171.4996),(73 1199.0587),(74 1210.9176),(75 1201.3119),(76 1193.2305),(77 1184.0143),(78 1185.7057),(79 1176.155),
(1 558.5101),(2 721.7654),(3 772.48816),(4 814.40094),(5 853.31714),(6 891.19073),(7 928.85126),(8 944.76624),(9 968.75494),(10 986.9046),(11 997.98785),(12 1017.3698),(13 1041.005),(14 1043.1315),(15 1033.8522),(16 1027.8447),(17 1035.5117),(18 1041.7787),(19 1037.6437),(20 1033.113),(21 1040.2742),(22 1029.7314),(23 1019.43915),(24 1030.393),(25 1044.163),(26 1043.453),(27 1044.0552),(28 1056.013),(29 1058.2864),(30 1053.0524),(31 1041.9591),(32 1042.7804),(33 1034.2197),(34 1025.538),(35 1037.2883),(36 1033.963),(37 1034.6063),(38 1040.3193),(39 1041.3246),(40 1059.293),(41 1058.7374),(42 1063.4259),(43 1072.7672),(44 1067.1407),(45 1068.4941),(46 1073.5074),(47 1085.2499),(48 1068.8983),(49 1057.2794),(50 1062.8054),(51 1081.292),(52 1077.0035),(53 1075.54),(54 1083.1262),(55 1092.4414),(56 1078.4902),(57 1083.706),(58 1083.7535),(59 1084.6217),(60 1085.724),(61 1067.6272),(62 1082.1173),(63 1105.1515),(64 1083.0426),(65 1081.5784),(66 1079.2356),(67 1084.3479),(68 1078.1356),(69 1081.1649),(70 1097.9415),(71 1106.505),(72 1117.3436),(73 1123.3652),(74 1128.4988),(75 1126.058),(76 1106.761),(77 1089.4791),(78 1102.5642),(79 1107.9855),
(1 555.61096),(2 720.6664),(3 770.0305),(4 813.4088),(5 836.76917),(6 875.806),(7 913.496),(8 935.28955),(9 950.9965),(10 979.4853),(11 987.1565),(12 996.9104),(13 1019.8581),(14 1022.11066),(15 1037.7716),(16 1045.0652),(17 1043.3065),(18 1034.2764),(19 1026.5555),(20 1027.059),(21 1033.226),(22 1032.3512),(23 1005.3424),(24 1006.0163),(25 998.2069),(26 997.4207),(27 1015.1313),(28 1038.3917),(29 1036.6052),(30 1034.3115),(31 1040.553),(32 1042.3394),(33 1032.7485),(34 1042.2961),(35 1034.33),(36 1034.881),(37 1027.9025),(38 1047.2212),(39 1055.7365),(40 1040.2769),(41 1032.9609),(42 1045.7615),(43 1038.1656),(44 1036.7234),(45 1049.9796),(46 1061.296),(47 1057.7384),(48 1057.6462),(49 1038.7534),(50 1045.2887),(51 1049.9734),(52 1065.997),(53 1063.8073),(54 1061.0101),(55 1062.5065),(56 1059.0122),(57 1058.0344),(58 1054.1135),(59 1064.6958),(60 1057.4501),(61 1052.1143),(62 1064.9232),(63 1080.2286),(64 1071.3038),(65 1077.9153),(66 1076.8812),(67 1080.4097),(68 1080.8895),(69 1077.3787),(70 1086.4175),(71 1093.7139),(72 1100.5474),(73 1110.0741),(74 1108.0824),(75 1110.7604),(76 1110.6858),(77 1109.1187),(78 1115.5089),(79 1116.6193),
(1 525.9739),(2 702.56036),(3 744.57745),(4 777.1375),(5 805.02673),(6 825.7135),(7 853.5972),(8 890.00574),(9 916.2218),(10 926.74854),(11 942.6111),(12 959.224),(13 976.6284),(14 975.82825),(15 985.2532),(16 980.4321),(17 997.17413),(18 997.23474),(19 1001.59406),(20 995.9739),(21 993.54443),(22 985.4651),(23 982.63385),(24 980.8176),(25 989.71405),(26 983.2318),(27 968.6603),(28 988.8878),(29 1011.9433),(30 1012.02814),(31 1005.809),(32 1025.0189),(33 1031.65),(34 1012.30145),(35 1015.358),(36 1027.0148),(37 1039.9178),(38 1049.3928),(39 1050.5197),(40 1030.0682),(41 1027.648),(42 1041.0468),(43 1051.9939),(44 1050.5813),(45 1050.2875),(46 1041.9167),(47 1040.224),(48 1041.7971),(49 1030.6113),(50 1026.2316),(51 1040.136),(52 1048.7213),(53 1037.3884),(54 1054.2231),(55 1047.6545),(56 1035.4232),(57 1045.5548),(58 1054.2406),(59 1047.8948),(60 1046.3367),(61 1043.5254),(62 1040.1222),(63 1047.5703),(64 1059.156),(65 1066.0887),(66 1068.0898),(67 1073.305),(68 1067.0706),(69 1082.484),(70 1099.6926),(71 1101.0282),(72 1109.3573),(73 1104.6248),(74 1097.4122),(75 1108.9601),(76 1117.8029),(77 1122.1874),(78 1122.891),(79 1120.9829),
(1 523.65515),(2 688.055),(3 734.8596),(4 745.5187),(5 781.428),(6 805.98773),(7 840.6891),(8 866.7704),(9 898.47644),(10 914.84906),(11 921.7612),(12 937.8324),(13 964.0446),(14 962.96655),(15 963.14166),(16 966.1556),(17 971.3032),(18 981.67053),(19 981.3291),(20 981.9492),(21 972.2697),(22 964.4936),(23 983.07153),(24 980.9487),(25 977.59094),(26 996.33716),(27 995.6961),(28 993.66614),(29 994.87726),(30 987.89716),(31 974.2386),(32 988.0694),(33 999.79803),(34 990.0183),(35 981.6856),(36 991.0706),(37 998.31866),(38 1003.342),(39 998.3821),(40 975.3313),(41 962.24835),(42 973.62994),(43 989.3414),(44 988.7763),(45 994.54517),(46 992.61005),(47 991.6506),(48 979.90344),(49 976.0338),(50 982.8361),(51 983.9042),(52 982.7846),(53 1004.36066),(54 992.9684),(55 986.704),(56 996.8153),(57 994.63635),(58 1014.37506),(59 1017.34155),(60 1013.09015),(61 1016.1087),(62 1014.1742),(63 1012.80225),(64 1019.9026),(65 1021.4239),(66 1009.758),(67 1022.5921),(68 1028.0682),(69 1019.77155),(70 1025.2301),(71 1032.3595),(72 1031.682),(73 1043.0554),(74 1037.7758),(75 1034.1963),(76 1037.8523),(77 1038.5996),(78 1045.7805),(79 1056.8547),
(1 504.7859),(2 671.766),(3 712.989),(4 745.1168),(5 777.7869),(6 801.3179),(7 838.0249),(8 863.75793),(9 884.8378),(10 901.6166),(11 931.2373),(12 936.9497),(13 949.1768),(14 943.89355),(15 946.4966),(16 955.1821),(17 965.2282),(18 970.2073),(19 973.2125),(20 984.34),(21 965.1756),(22 966.1209),(23 969.6218),(24 971.5218),(25 976.6671),(26 979.6078),(27 982.7282),(28 988.39594),(29 993.44543),(30 988.8274),(31 976.7552),(32 973.7229),(33 979.0816),(34 975.1554),(35 967.42053),(36 979.1213),(37 982.45874),(38 990.92725),(39 999.74493),(40 1008.30475),(41 1008.9085),(42 991.77466),(43 996.402),(44 1007.612),(45 997.9693),(46 989.59503),(47 995.8168),(48 1006.86383),(49 1000.7784),(50 1002.7994),(51 1018.21436),(52 1024.7605),(53 1027.4961),(54 1025.0692),(55 1037.5063),(56 1031.6195),(57 1014.8129),(58 1022.93665),(59 1034.8411),(60 1048.2347),(61 1041.3116),(62 1048.7748),(63 1042.5089),(64 1038.1714),(65 1055.0946),(66 1061.4984),(67 1061.4755),(68 1060.543),(69 1054.2427),(70 1062.7634),(71 1064.1897),(72 1062.7668),(73 1060.3306),(74 1064.5245),(75 1060.289),(76 1054.7164),(77 1073.2949),(78 1072.3735),(79 1071.1091),
(1 481.9273),(2 649.94214),(3 704.0883),(4 727.4675),(5 746.73224),(6 773.1514),(7 818.57495),(8 839.1788),(9 864.3562),(10 874.2473),(11 898.975),(12 912.18243),(13 921.0818),(14 935.304),(15 952.4311),(16 945.24036),(17 946.7874),(18 945.2153),(19 944.0944),(20 935.67126),(21 935.84796),(22 944.291),(23 943.5783),(24 936.6891),(25 941.26965),(26 944.5545),(27 941.57947),(28 953.6636),(29 960.5602),(30 974.73975),(31 962.4956),(32 948.24316),(33 955.31055),(34 956.47595),(35 947.7501),(36 945.8003),(37 950.55743),(38 940.7359),(39 951.9501),(40 952.18555),(41 950.6971),(42 962.3015),(43 962.19653),(44 968.2777),(45 968.40686),(46 962.1916),(47 966.9054),(48 971.36835),(49 970.829),(50 999.49554),(51 1005.2277),(52 998.8071),(53 998.4026),(54 1008.15765),(55 1017.2009),(56 1013.01086),(57 1002.6149),(58 1000.6551),(59 1003.3134),(60 1004.9189),(61 1017.5534),(62 1023.3941),(63 1028.6312),(64 1033.716),(65 1025.2063),(66 1026.1023),(67 1027.097),(68 1017.7765),(69 1024.62),(70 1036.9008),(71 1025.0405),(72 1014.8074),(73 1028.1958),(74 1028.5902),(75 1027.5543),(76 1034.1769),(77 1024.6049),(78 1032.908),(79 1042.3676),
(1 478.15863),(2 631.03687),(3 679.4596),(4 704.1311),(5 726.005),(6 756.642),(7 801.5836),(8 821.7664),(9 852.59515),(10 881.7635),(11 876.8437),(12 899.04266),(13 916.3298),(14 914.6183),(15 938.85596),(16 941.7474),(17 937.60187),(18 924.72217),(19 916.4411),(20 906.6006),(21 911.789),(22 916.7852),(23 915.325),(24 909.7899),(25 920.36084),(26 921.7061),(27 928.3443),(28 937.06683),(29 941.09906),(30 938.2272),(31 947.9939),(32 942.02155),(33 942.44543),(34 948.737),(35 946.28326),(36 944.6195),(37 957.7689),(38 965.51434),(39 955.2417),(40 947.5561),(41 952.6112),(42 949.6285),(43 952.5464),(44 952.69385),(45 955.456),(46 952.1025),(47 955.1939),(48 970.2775),(49 975.3936),(50 978.13336),(51 972.8302),(52 978.06213),(53 985.908),(54 996.9067),(55 997.6222),(56 995.00946),(57 996.80316),(58 998.06274),(59 985.74005),(60 978.0962),(61 995.0834),(62 991.6888),(63 989.6744),(64 990.744),(65 990.69556),(66 983.87933),(67 994.3007),(68 1002.02747),(69 984.08997),(70 983.2635),(71 971.9321),(72 981.7647),(73 976.9173),(74 984.7327),(75 988.1239),(76 974.95557),(77 977.8963),(78 986.5358),(79 992.35126),
(1 449.63068),(2 602.8573),(3 653.4786),(4 683.41833),(5 698.0344),(6 721.3473),(7 759.96106),(8 779.0194),(9 802.2496),(10 823.8246),(11 846.5743),(12 855.01373),(13 862.09656),(14 859.04913),(15 873.2486),(16 877.3288),(17 885.8538),(18 886.5168),(19 895.88983),(20 883.1745),(21 875.50256),(22 899.3481),(23 893.8214),(24 898.53845),(25 904.14185),(26 903.2702),(27 895.8169),(28 892.44366),(29 892.2389),(30 909.2989),(31 903.36975),(32 896.97064),(33 907.63995),(34 903.2209),(35 904.9777),(36 905.5794),(37 913.5538),(38 921.6754),(39 918.64154),(40 918.056),(41 913.39557),(42 903.8775),(43 906.85626),(44 915.83856),(45 924.8141),(46 930.3687),(47 919.3497),(48 927.4504),(49 924.9089),(50 931.5884),(51 944.6131),(52 948.4012),(53 947.52313),(54 948.35583),(55 951.84827),(56 952.1616),(57 956.00037),(58 960.5361),(59 957.17206),(60 953.52844),(61 946.2508),(62 942.11743),(63 948.2779),(64 938.06213),(65 940.64484),(66 952.2517),(67 954.4359),(68 944.7207),(69 942.8286),(70 948.80884),(71 954.23566),(72 952.0237),(73 954.7508),(74 975.7332),(75 978.33856),(76 967.51715),(77 968.40594),(78 980.5056),(79 984.77795),
(1 438.1955),(2 584.64594),(3 646.66846),(4 667.03046),(5 678.43176),(6 700.261),(7 732.68274),(8 755.83826),(9 777.12335),(10 798.24445),(11 808.44904),(12 810.0581),(13 819.0244),(14 832.00964),(15 845.0474),(16 849.8417),(17 845.3075),(18 840.6485),(19 840.76984),(20 835.4886),(21 838.6205),(22 849.24896),(23 851.64856),(24 845.0012),(25 846.3091),(26 851.4408),(27 866.4411),(28 869.4661),(29 870.5887),(30 868.3272),(31 874.18964),(32 885.0799),(33 880.5538),(34 874.769),(35 861.2183),(36 862.2725),(37 874.72186),(38 880.8975),(39 881.9658),(40 881.8673),(41 881.19904),(42 882.6307),(43 893.9833),(44 900.8997),(45 902.1328),(46 916.2008),(47 918.328),(48 907.8924),(49 905.3706),(50 906.22784),(51 912.60187),(52 907.33154),(53 903.4793),(54 903.61414),(55 908.92053),(56 917.85675),(57 910.7492),(58 905.18286),(59 901.8657),(60 894.23975),(61 898.8121),(62 906.25714),(63 910.21295),(64 908.2979),(65 891.6157),(66 890.1405),(67 895.38715),(68 908.53394),(69 913.9504),(70 913.95624),(71 903.31055),(72 897.85223),(73 902.35187),(74 903.09094),(75 913.5976),(76 906.5195),(77 896.4667),(78 898.45),(79 893.8936),
(1 442.61536),(2 592.34),(3 643.4572),(4 654.21625),(5 676.4458),(6 704.3965),(7 732.5585),(8 751.0647),(9 763.81055),(10 773.72125),(11 785.46246),(12 798.1531),(13 802.12134),(14 808.2387),(15 808.8285),(16 814.58673),(17 812.74066),(18 815.2848),(19 807.6268),(20 812.8137),(21 804.61487),(22 807.35974),(23 816.9351),(24 805.1565),(25 806.1596),(26 813.34863),(27 820.5599),(28 821.0569),(29 819.3096),(30 828.64087),(31 831.5346),(32 832.73553),(33 835.52924),(34 841.7908),(35 854.3943),(36 850.9934),(37 853.2323),(38 863.5088),(39 863.69476),(40 847.2727),(41 844.5198),(42 848.1072),(43 866.3178),(44 857.2317),(45 851.48944),(46 864.1353),(47 871.66156),(48 885.68286),(49 871.8443),(50 865.74866),(51 871.48926),(52 880.026),(53 872.7509),(54 875.922),(55 867.3559),(56 875.68494),(57 873.2022),(58 873.7313),(59 862.17535),(60 852.3019),(61 860.7399),(62 864.28955),(63 868.68884),(64 874.0394),(65 876.0622),(66 878.0394),(67 875.5024),(68 876.10974),(69 872.5215),(70 879.9454),(71 883.5243),(72 883.0738),(73 881.59235),(74 885.0974),(75 881.81647),(76 877.32587),(77 878.22864),(78 879.5665),(79 873.93353),
(1 426.50262),(2 572.3885),(3 626.29004),(4 641.5228),(5 655.26605),(6 683.23883),(7 713.52454),(8 729.26996),(9 750.8882),(10 760.34735),(11 770.3187),(12 772.9615),(13 793.4602),(14 793.5394),(15 800.84503),(16 816.2515),(17 815.2299),(18 813.0979),(19 817.189),(20 818.5969),(21 810.24274),(22 811.3155),(23 805.96594),(24 807.6753),(25 817.7148),(26 834.68024),(27 833.28796),(28 826.58514),(29 816.4468),(30 820.348),(31 832.9374),(32 833.0956),(33 830.14185),(34 829.224),(35 832.819),(36 831.9025),(37 828.1536),(38 838.6839),(39 842.27686),(40 835.6347),(41 832.3246),(42 828.79004),(43 848.32263),(44 848.4766),(45 851.8634),(46 858.3829),(47 863.6863),(48 866.4414),(49 856.07404),(50 854.6329),(51 866.4432),(52 863.7521),(53 867.5975),(54 857.77673),(55 840.02655),(56 849.2954),(57 858.263),(58 863.1997),(59 856.5422),(60 861.17194),(61 867.6413),(62 871.49414),(63 869.4965),(64 853.3026),(65 854.8749),(66 865.76605),(67 864.6069),(68 867.665),(69 876.63257),(70 875.0372),(71 866.6554),(72 865.95337),(73 864.65094),(74 875.4384),(75 872.12756),(76 868.19244),(77 862.85767),(78 852.5694),(79 857.6886),
(1 411.93805),(2 543.20795),(3 590.3465),(4 608.76074),(5 621.07574),(6 644.0753),(7 683.2685),(8 704.7629),(9 723.353),(10 725.00037),(11 739.00684),(12 746.1832),(13 768.2218),(14 768.85913),(15 768.2225),(16 777.9972),(17 782.2556),(18 773.72394),(19 785.5494),(20 780.7395),(21 775.32),(22 784.8034),(23 777.1002),(24 769.70734),(25 779.4045),(26 785.73865),(27 789.22125),(28 790.40326),(29 786.9591),(30 787.6515),(31 794.3617),(32 791.99097),(33 789.5456),(34 790.50336),(35 785.4405),(36 788.5942),(37 770.86145),(38 783.5199),(39 788.07196),(40 779.75104),(41 778.8209),(42 775.26245),(43 787.9216),(44 807.33514),(45 815.34973),(46 816.7295),(47 821.54456),(48 826.2691),(49 819.93884),(50 828.4052),(51 837.5417),(52 834.8529),(53 840.31757),(54 841.1482),(55 828.0364),(56 826.23),(57 838.17053),(58 849.11774),(59 843.38934),(60 835.0567),(61 836.36597),(62 837.24304),(63 840.8338),(64 838.10834),(65 831.17255),(66 830.4955),(67 845.19666),(68 830.5793),(69 832.3924),(70 822.3869),(71 813.24677),(72 817.28467),(73 828.9872),(74 830.6274),(75 840.8108),(76 831.8131),(77 817.68866),(78 817.0378),(79 820.9001),
(1 406.1738),(2 531.68976),(3 566.5806),(4 577.5069),(5 597.8431),(6 615.86975),(7 645.7153),(8 671.8177),(9 681.7639),(10 691.1211),(11 706.1449),(12 712.2187),(13 720.322),(14 729.02185),(15 731.7892),(16 731.2264),(17 741.047),(18 739.70776),(19 731.3672),(20 729.04803),(21 727.4142),(22 730.2535),(23 726.62),(24 731.35394),(25 735.4116),(26 726.80945),(27 741.6578),(28 751.54663),(29 758.0677),(30 762.5045),(31 763.6844),(32 755.2794),(33 764.11523),(34 776.6061),(35 779.3834),(36 778.0162),(37 780.348),(38 772.32477),(39 778.38684),(40 771.6189),(41 774.9688),(42 777.489),(43 783.6602),(44 791.94135),(45 787.4137),(46 780.59753),(47 782.80865),(48 798.9121),(49 804.2424),(50 811.29376),(51 816.8283),(52 820.68024),(53 811.8444),(54 823.6709),(55 814.52515),(56 810.3111),(57 809.10004),(58 809.5657),(59 819.7346),(60 810.67),(61 804.3884),(62 812.39197),(63 817.9932),(64 820.98065),(65 812.7949),(66 814.1588),(67 815.8138),(68 820.42957),(69 819.8252),(70 815.669),(71 805.5722),(72 804.842),(73 802.3352),(74 798.0134),(75 803.83527),(76 805.3599),(77 795.36066),(78 803.04926),(79 805.3835),
