1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 18812.049),(2 52842.332),(3 154064.94),(4 238775.33),(5 305641.7),(6 391292.6),(7 479315),(8 548039.94),(9 616642.9),(10 698963.7),(11 748801.3),(12 801576),(13 860886.56),(14 909127.94),(15 957738.2),(16 1020494.56),(17 1065824.5),(18 1122645.1),(19 1192329.1),(20 1253975.1),(21 1318782.4),(22 1394245),(23 1444536),(24 1461697.4),(25 1489392.4),(26 1527271.6),(27 1572642),(28 1648674.9),(29 1674551.4),(30 1724728),(31 1783598.5),(32 1860178),(33 1966887.4),(34 2086383.4),(35 2192411.3),(36 2298915.8),(37 2389718.3),(38 2459017.3),(39 2515248.8),(40 2563300.3),(41 2588299),(42 2617510.8),(43 2655716.3),(44 2673910.8),(45 2704146.3),(46 2719748.5),(47 2721159.8),(48 2713650),(49 2696006.3),(50 2684133.3),(51 2680527.3),(52 2688214.8),(53 2763570.5),(54 2791055.5),(55 2825477.3),(56 2860287.3),(57 2924668.8),(58 3025891),(59 3125353.3),(60 3277516),(61 3470436.8),(62 3691729.3),(63 3944413.3),(64 4258251),(65 4495230),(66 4737581.5),(67 5009884.5),(68 5247468.5),(69 5501891.5),(70 5757274),(71 5982065.5),(72 6225716.5),(73 6444844.5),(74 6580032.5),(75 6763980.5),(76 6942508.5),(77 7130767.5),(78 7398614),(79 7604016.5),
(1 1711.4479),(2 3602.2947),(3 5611.932),(4 6890.561),(5 7778.738),(6 8597.118),(7 9327.87),(8 9842.683),(9 10170.479),(10 10486.545),(11 10781.07),(12 11163.525),(13 11467.389),(14 11618.569),(15 11815.066),(16 12029.62),(17 12189.673),(18 12438.909),(19 12739.876),(20 12923.325),(21 13140.249),(22 13253.872),(23 13327.5),(24 13374.312),(25 13502.278),(26 13505.057),(27 13614.089),(28 13790.427),(29 13906.751),(30 14101.598),(31 14349.68),(32 14419.747),(33 14560.593),(34 14773.861),(35 14929.988),(36 15076.174),(37 15263.341),(38 15233.587),(39 15425.027),(40 15439.164),(41 15296.128),(42 15309),(43 15395.638),(44 15360.169),(45 15370.115),(46 15313.8955),(47 15071.146),(48 14940.568),(49 14860.76),(50 14727.364),(51 14737.092),(52 14818.237),(53 14895.617),(54 14953.408),(55 15041.876),(56 15024.778),(57 14983.966),(58 14936.6875),(59 14727.551),(60 14635.3955),(61 14653.292),(62 14569.167),(63 14548.856),(64 14661.302),(65 14562.231),(66 14544.166),(67 14659.26),(68 14659.1455),(69 14626.834),(70 14639.352),(71 14503.373),(72 14478.889),(73 14560.07),(74 14412.526),(75 14461.87),(76 14576.919),(77 14684.882),(78 14899.147),(79 15022.911),
(1 1691.5631),(2 3558.6794),(3 5565.395),(4 6785.8135),(5 7610.898),(6 8405.523),(7 9170.299),(8 9693.613),(9 10146.799),(10 10542.329),(11 11003.444),(12 11422.011),(13 11753.004),(14 11840.389),(15 11935.208),(16 12049.828),(17 12362.694),(18 12757.09),(19 13134.378),(20 13389.51),(21 13591.004),(22 13680.437),(23 13627.497),(24 13522.411),(25 13491.343),(26 13219.723),(27 13253.544),(28 13363.856),(29 13459.623),(30 13615.423),(31 13878.417),(32 13957.64),(33 14149.934),(34 14455.432),(35 14567.284),(36 14723.792),(37 14896.315),(38 14898.565),(39 15141.521),(40 15329.166),(41 15285.852),(42 15283.305),(43 15386.47),(44 15385.638),(45 15406.09),(46 15430.9795),(47 15394.109),(48 15369.289),(49 15280),(50 15281.531),(51 15319.185),(52 15362.722),(53 15366.532),(54 15432.967),(55 15395.466),(56 15359.153),(57 15347.565),(58 15293.2295),(59 15136.597),(60 14981.323),(61 14905.54),(62 14761.104),(63 14642.053),(64 14593.429),(65 14469.913),(66 14441.054),(67 14423.547),(68 14350.524),(69 14348.611),(70 14401.328),(71 14335.259),(72 14341.118),(73 14402.252),(74 14309.902),(75 14365.259),(76 14474.992),(77 14454.921),(78 14589.849),(79 14629.688),
(1 1672.9745),(2 3511.4612),(3 5474.294),(4 6597.635),(5 7441.5254),(6 8231.995),(7 8987.428),(8 9487.646),(9 9911.178),(10 10273.311),(11 10650.967),(12 10930.3545),(13 11188.412),(14 11279.12),(15 11440.895),(16 11588.902),(17 11829.45),(18 12224.891),(19 12625.458),(20 12900.947),(21 13131.389),(22 13328.483),(23 13353.301),(24 13313.103),(25 13366.448),(26 13201.925),(27 13165.982),(28 13275.712),(29 13276.849),(30 13251.893),(31 13397.14),(32 13371.254),(33 13524.889),(34 13765.943),(35 13794.097),(36 13865.6875),(37 14002.246),(38 13970.858),(39 14095.138),(40 14213.738),(41 14274.165),(42 14322.019),(43 14326.382),(44 14314.703),(45 14231.23),(46 14171.517),(47 14102.663),(48 14113.065),(49 14123.03),(50 14136.053),(51 14239.766),(52 14344.46),(53 14433.064),(54 14468.455),(55 14550.914),(56 14567.224),(57 14632.307),(58 14700.506),(59 14603.489),(60 14573.235),(61 14641.092),(62 14529.272),(63 14560.834),(64 14679.693),(65 14603.405),(66 14664.96),(67 14721.064),(68 14627.31),(69 14621.256),(70 14605.167),(71 14508.185),(72 14448.946),(73 14439.81),(74 14256.6875),(75 14294.903),(76 14403.49),(77 14428.987),(78 14511.869),(79 14476.34),
(1 1693.9613),(2 3551.9844),(3 5639.6787),(4 6817.627),(5 7680.6797),(6 8396.945),(7 9048.256),(8 9492.115),(9 9840.371),(10 10164.276),(11 10431.791),(12 10638.864),(13 10907.172),(14 11038.655),(15 11230.079),(16 11461.223),(17 11628.394),(18 11876.523),(19 12132.491),(20 12359.866),(21 12618.488),(22 12809.559),(23 12869.537),(24 12820.087),(25 12888.16),(26 12845.571),(27 12891.721),(28 13107.023),(29 13118.697),(30 13155.152),(31 13272.383),(32 13339.067),(33 13587.84),(34 13856.01),(35 13876.612),(36 13902.26),(37 13949.808),(38 13918.888),(39 13963.334),(40 14049.597),(41 14058.124),(42 14117.02),(43 14225.768),(44 14204.937),(45 14175.276),(46 14085.247),(47 13957.636),(48 13882.381),(49 13907.637),(50 13888.848),(51 13908.594),(52 13922.192),(53 14044.157),(54 14114.87),(55 14266.256),(56 14287.138),(57 14377.28),(58 14404.6455),(59 14345.773),(60 14452.849),(61 14592.337),(62 14588.918),(63 14697.087),(64 14845.402),(65 14765.668),(66 14778.817),(67 14782.244),(68 14559.47),(69 14416.153),(70 14294.118),(71 14172.135),(72 14132.758),(73 14207.742),(74 14039.755),(75 14051.138),(76 14084.549),(77 14131.256),(78 14179.31),(79 14175.458),
(1 1664.2097),(2 3465.3142),(3 5457.993),(4 6581.7524),(5 7320.0854),(6 8026.554),(7 8650.375),(8 9072.358),(9 9393.515),(10 9746.056),(11 10031.708),(12 10307.075),(13 10555.268),(14 10674.787),(15 10859.473),(16 11065.972),(17 11289.8955),(18 11559.75),(19 11799.709),(20 11926.672),(21 12049.884),(22 12161.092),(23 12141.211),(24 12124.17),(25 12161.803),(26 12215.173),(27 12267.645),(28 12612.527),(29 12751.772),(30 12866.656),(31 13044.751),(32 13104.831),(33 13306.38),(34 13475.264),(35 13549.04),(36 13599.042),(37 13639.969),(38 13631.925),(39 13716.982),(40 13789.609),(41 13745.693),(42 13788.443),(43 13839.538),(44 13829.236),(45 13862.946),(46 13790.788),(47 13659.376),(48 13561.314),(49 13467.573),(50 13437.681),(51 13500.38),(52 13515.665),(53 13671.899),(54 13861.385),(55 13967.716),(56 13923.411),(57 13916.784),(58 13834.998),(59 13738.223),(60 13787.786),(61 13988.727),(62 13964.199),(63 14102.626),(64 14355.1),(65 14338.801),(66 14376.932),(67 14364.334),(68 14182.955),(69 14129.621),(70 14105.628),(71 13917.339),(72 13825.18),(73 13823.005),(74 13708.555),(75 13696.104),(76 13644.265),(77 13687.57),(78 13784.551),(79 13838.033),
(1 1576.9398),(2 3280.5083),(3 5144.4575),(4 6208.031),(5 6943.212),(6 7720.463),(7 8380.078),(8 8852.988),(9 9124.701),(10 9353.611),(11 9546.81),(12 9816.822),(13 10093.14),(14 10123.21),(15 10243.89),(16 10429.055),(17 10656.425),(18 10938.369),(19 11284.53),(20 11506.575),(21 11614.518),(22 11711.435),(23 11801.159),(24 11858.292),(25 11856.3955),(26 11841.549),(27 11864.637),(28 12156.505),(29 12270.176),(30 12435.624),(31 12642.504),(32 12611.762),(33 12663.627),(34 12735.635),(35 12765.803),(36 12809.31),(37 12908.657),(38 12799.987),(39 12889.421),(40 12878.581),(41 12818.103),(42 12822.671),(43 12906.241),(44 12945.773),(45 13021.36),(46 13080.988),(47 12983.83),(48 12984.379),(49 12928.054),(50 12845.404),(51 12811.005),(52 12834.926),(53 12969.191),(54 13086.692),(55 13218.563),(56 13244.154),(57 13237.402),(58 13200.3),(59 13125.187),(60 13084.6875),(61 13200.356),(62 13071.045),(63 13099.244),(64 13237.885),(65 13181.471),(66 13167.088),(67 13140.135),(68 13019.3125),(69 13020.847),(70 13109.933),(71 13030.221),(72 12991.851),(73 13045.112),(74 12937.312),(75 12889.307),(76 12837.71),(77 12809.146),(78 12924.348),(79 12995.079),
(1 1606.2537),(2 3306.6416),(3 5058.8794),(4 6103.9146),(5 6855.1704),(6 7574.853),(7 8213.553),(8 8733.697),(9 9110.427),(10 9376.754),(11 9511.481),(12 9690.151),(13 10012.215),(14 10115.565),(15 10213.895),(16 10410.779),(17 10662.054),(18 10931.337),(19 11118.522),(20 11208.003),(21 11319.119),(22 11387.156),(23 11469.557),(24 11520.207),(25 11640.81),(26 11684.659),(27 11662.568),(28 11760.07),(29 11831.678),(30 11878.659),(31 11955.645),(32 11927.756),(33 11945.808),(34 11985.961),(35 12020.704),(36 12069.531),(37 12158.931),(38 12130.639),(39 12056.569),(40 12128.635),(41 12139.635),(42 12193.102),(43 12277.449),(44 12317.5),(45 12362.23),(46 12379.825),(47 12288.258),(48 12340.37),(49 12477.733),(50 12576.349),(51 12639.0625),(52 12782.966),(53 13013.044),(54 13153.11),(55 13305.581),(56 13386.188),(57 13435.003),(58 13534.678),(59 13494.814),(60 13411.029),(61 13440.511),(62 13190.174),(63 13226.333),(64 13279.627),(65 13180.366),(66 13215.521),(67 13173.171),(68 13166.467),(69 13270.241),(70 13393.866),(71 13376.332),(72 13480.029),(73 13550.403),(74 13331.624),(75 13338.231),(76 13349.208),(77 13343.975),(78 13474.38),(79 13543.851),
(1 1568.6072),(2 3238.7007),(3 4947.8784),(4 5944.375),(5 6659.8486),(6 7334.8477),(7 8007.3467),(8 8508.0625),(9 8898.543),(10 9325.752),(11 9570.338),(12 9816.204),(13 10116.493),(14 10248.677),(15 10434.157),(16 10641.11),(17 10810.1045),(18 10965.1045),(19 11115.274),(20 11225.721),(21 11358.116),(22 11446.536),(23 11403.903),(24 11394.722),(25 11458.878),(26 11428.501),(27 11381.047),(28 11450.949),(29 11488.543),(30 11547.247),(31 11544.221),(32 11486.151),(33 11493.919),(34 11561.998),(35 11603.661),(36 11665.056),(37 11791.257),(38 11800.376),(39 11737.086),(40 11835.044),(41 11843.022),(42 11964.484),(43 12067.8545),(44 12084.381),(45 12096.391),(46 12053.699),(47 11942.766),(48 11990.391),(49 12158.549),(50 12284.676),(51 12424.138),(52 12492.112),(53 12618.443),(54 12750.771),(55 12942.849),(56 13025.265),(57 13051.732),(58 13047.777),(59 12913.444),(60 12945.172),(61 13019.441),(62 12963.21),(63 13075.682),(64 13213.761),(65 13185.125),(66 13308.284),(67 13437.448),(68 13504.216),(69 13589.686),(70 13677.267),(71 13685.277),(72 13654.081),(73 13702.781),(74 13518.658),(75 13548.592),(76 13516.405),(77 13446.262),(78 13488.335),(79 13436.275),
(1 1535.833),(2 3236.6816),(3 5073.568),(4 6118.5986),(5 6839.8716),(6 7531.3438),(7 8182.237),(8 8632.371),(9 8940.266),(10 9303.28),(11 9582.637),(12 9876.026),(13 10218.405),(14 10323.738),(15 10430.465),(16 10581.506),(17 10640.945),(18 10796.576),(19 10875.986),(20 10876.716),(21 10992.69),(22 11100.191),(23 11122.974),(24 11111.242),(25 11096.536),(26 11143.74),(27 11227.515),(28 11423.662),(29 11439.001),(30 11476.386),(31 11551.878),(32 11465.488),(33 11490.967),(34 11517.418),(35 11492.15),(36 11495.039),(37 11632.775),(38 11712.329),(39 11783.817),(40 11808.985),(41 11778.526),(42 11799.806),(43 11956.433),(44 11987.235),(45 11962.051),(46 11986.74),(47 11944.399),(48 12011.39),(49 12106.816),(50 12157.66),(51 12297.43),(52 12409.063),(53 12483.4795),(54 12580.818),(55 12742.269),(56 12749.799),(57 12775.221),(58 12842.977),(59 12799.683),(60 12922.986),(61 13124.568),(62 13135.283),(63 13256.525),(64 13272.554),(65 13137.125),(66 13093.3545),(67 13192.051),(68 13236.271),(69 13165.938),(70 13194.922),(71 13177.455),(72 13239.743),(73 13373.686),(74 13341.414),(75 13351.864),(76 13352.368),(77 13225.528),(78 13117.6),(79 12976.378),
(1 1486.5172),(2 3050.169),(3 4735.9443),(4 5677.8184),(5 6258.5054),(6 6826.216),(7 7337.9673),(8 7719.2163),(9 8054.5845),(10 8398.98),(11 8663.802),(12 8912.936),(13 9228.127),(14 9402.955),(15 9540.045),(16 9730.391),(17 9876.265),(18 9992.574),(19 10114.285),(20 10158.015),(21 10292.484),(22 10427.252),(23 10412.263),(24 10321.041),(25 10282.507),(26 10332.041),(27 10367.741),(28 10497.053),(29 10609.315),(30 10660.535),(31 10674.152),(32 10592.478),(33 10572.485),(34 10610.039),(35 10537.908),(36 10489.348),(37 10511.346),(38 10582.141),(39 10669.938),(40 10731.585),(41 10756.788),(42 10829.771),(43 10975.144),(44 11027.993),(45 11072.794),(46 11164.622),(47 11167.82),(48 11197.021),(49 11338.219),(50 11443.573),(51 11534.308),(52 11658.945),(53 11773.062),(54 11855.95),(55 12011.531),(56 12085.165),(57 12170.943),(58 12357.743),(59 12381.962),(60 12427.255),(61 12618.736),(62 12658.723),(63 12746.587),(64 12748.145),(65 12591.824),(66 12549.301),(67 12560.53),(68 12440.665),(69 12407.846),(70 12426.628),(71 12307.7705),(72 12366.0625),(73 12387.865),(74 12404.817),(75 12389.256),(76 12446.515),(77 12315.743),(78 12255.679),(79 12156.505),
(1 1443.4282),(2 2949.5894),(3 4578.644),(4 5468.288),(5 6067.4287),(6 6607.151),(7 7153.9355),(8 7525.8467),(9 7854.578),(10 8212.541),(11 8475.235),(12 8723.774),(13 9029.744),(14 9198.752),(15 9318.354),(16 9506.328),(17 9617.226),(18 9800.546),(19 9982.514),(20 9999.125),(21 10026.181),(22 10153.37),(23 10169.4795),(24 10112.239),(25 10017.059),(26 9956.8),(27 9930.153),(28 10112.88),(29 10191.132),(30 10247.858),(31 10329.235),(32 10272.696),(33 10295.259),(34 10398.832),(35 10411.643),(36 10379.157),(37 10539.588),(38 10623.651),(39 10764.734),(40 10869.47),(41 10859.042),(42 10969.523),(43 11092.914),(44 11045.374),(45 11091.807),(46 11107.03),(47 11035.458),(48 11044.601),(49 11130.235),(50 11185.552),(51 11237.341),(52 11215.343),(53 11218.47),(54 11264.14),(55 11289.09),(56 11261.477),(57 11281.681),(58 11346.655),(59 11322.821),(60 11265.968),(61 11405.847),(62 11380.95),(63 11530.293),(64 11686.717),(65 11647.281),(66 11692.269),(67 11777.918),(68 11738.307),(69 11779.24),(70 11851.304),(71 11793.973),(72 11856.165),(73 11903.293),(74 11856.903),(75 11965.134),(76 12041.592),(77 11995.72),(78 12030.781),(79 11968.565),
(1 1425.5446),(2 2866.069),(3 4405.794),(4 5244.9126),(5 5798.111),(6 6299.0703),(7 6837.454),(8 7218.639),(9 7576.1855),(10 7884.527),(11 8064.468),(12 8282.212),(13 8493.664),(14 8589.559),(15 8749.779),(16 8985.825),(17 9076.082),(18 9231.045),(19 9412.275),(20 9455.045),(21 9491.814),(22 9658.415),(23 9677.004),(24 9598.351),(25 9671.59),(26 9654.873),(27 9630.675),(28 9689.723),(29 9794.464),(30 9897.608),(31 10019.026),(32 9994.409),(33 10070.039),(34 10133.434),(35 10081.84),(36 10106.995),(37 10272.369),(38 10258.482),(39 10404.343),(40 10508.695),(41 10473.77),(42 10568.692),(43 10550.04),(44 10464.48),(45 10453.46),(46 10422.327),(47 10298.98),(48 10294.838),(49 10361.476),(50 10399.786),(51 10498.794),(52 10523.41),(53 10611.175),(54 10630.668),(55 10636.195),(56 10623.163),(57 10701.091),(58 10768.231),(59 10836.733),(60 10913.446),(61 11087.676),(62 11156.939),(63 11291.787),(64 11432.605),(65 11358.092),(66 11428.525),(67 11561.731),(68 11589.74),(69 11617.266),(70 11726.535),(71 11744.09),(72 11833.206),(73 11964.742),(74 11967.079),(75 12009.107),(76 12057.852),(77 12054.898),(78 12203.936),(79 12285.128),
(1 1393.7982),(2 2772.569),(3 4179.926),(4 4993.829),(5 5487.0215),(6 5919.9316),(7 6403.706),(8 6757.873),(9 7059.997),(10 7346.808),(11 7583.5063),(12 7877.7124),(13 8133.9937),(14 8251.591),(15 8403.328),(16 8588.5),(17 8715.746),(18 8895.489),(19 9058.456),(20 9165.575),(21 9317.77),(22 9512.433),(23 9546.199),(24 9517.299),(25 9572.493),(26 9519.596),(27 9546.1045),(28 9616.969),(29 9631.51),(30 9734.147),(31 9838.464),(32 9791.748),(33 9787.26),(34 9754.053),(35 9685.345),(36 9660.0205),(37 9770.443),(38 9765.897),(39 9880.926),(40 9945.8),(41 9956.973),(42 10024.964),(43 10009.005),(44 9932.127),(45 9914.544),(46 9896.695),(47 9810.478),(48 9868.599),(49 9951.955),(50 9968.254),(51 10095.124),(52 10023.217),(53 10026.279),(54 10060.108),(55 10108.22),(56 10172.948),(57 10279.617),(58 10418.759),(59 10520.095),(60 10684.575),(61 10845.942),(62 10889.723),(63 10965.732),(64 11051.98),(65 10988.97),(66 11002.292),(67 11023.57),(68 10941.991),(69 10891.632),(70 10964.576),(71 10947.669),(72 10973.983),(73 11054.75),(74 11049.788),(75 11084.154),(76 11084.455),(77 11128.328),(78 11267.932),(79 11398.416),
(1 1381.7538),(2 2749.531),(3 4136.681),(4 4943.28),(5 5483.4365),(6 6016.7813),(7 6544.477),(8 6851.852),(9 7156.0835),(10 7361.677),(11 7539.3467),(12 7817.1533),(13 8069.9736),(14 8104.688),(15 8193.251),(16 8313.793),(17 8485.387),(18 8698.84),(19 8882.748),(20 8946.653),(21 9094.349),(22 9184.889),(23 9202.968),(24 9202.773),(25 9264.183),(26 9293.311),(27 9456.882),(28 9582.212),(29 9675.895),(30 9744.412),(31 9887.595),(32 9884.967),(33 9941.0205),(34 9966.033),(35 9839.887),(36 9743.602),(37 9758.417),(38 9704.349),(39 9746.483),(40 9822.26),(41 9791.705),(42 9806.832),(43 9841.698),(44 9845.16),(45 9882.618),(46 9816.709),(47 9731.48),(48 9788.359),(49 9933.434),(50 10040.945),(51 10103.882),(52 10088.646),(53 10027.781),(54 10024.576),(55 10115.443),(56 10139.465),(57 10148.985),(58 10234.652),(59 10282.757),(60 10421.006),(61 10482.9795),(62 10496.335),(63 10526.67),(64 10505.09),(65 10343.798),(66 10278.926),(67 10261.866),(68 10135.546),(69 10027.657),(70 10041.41),(71 9958.065),(72 9978.09),(73 10033.529),(74 10001.445),(75 10069.174),(76 10125.013),(77 10145.175),(78 10290.118),(79 10410.88),
(1 1335.08),(2 2642.946),(3 3962.981),(4 4692.7705),(5 5234.8833),(6 5742.2466),(7 6224.0464),(8 6543.4297),(9 6801.2197),(10 7015.7114),(11 7205.157),(12 7488.2974),(13 7760.369),(14 7863.7793),(15 7977.603),(16 8116.434),(17 8275.28),(18 8458.352),(19 8681.785),(20 8787.644),(21 8898.785),(22 9069.216),(23 8993.631),(24 8914.71),(25 8833.745),(26 8741.835),(27 8732.808),(28 8821.134),(29 8829.428),(30 8865.209),(31 8984.139),(32 9059.353),(33 9194.719),(34 9296.063),(35 9200.6),(36 9127.897),(37 9159.623),(38 9158.915),(39 9248.693),(40 9350.337),(41 9348.651),(42 9332.038),(43 9334.498),(44 9253.746),(45 9175.625),(46 9146.154),(47 9096.871),(48 9123.007),(49 9250.804),(50 9310.125),(51 9411.465),(52 9431.214),(53 9344.56),(54 9296.685),(55 9352.584),(56 9413.425),(57 9498.304),(58 9669.321),(59 9743.746),(60 9878.487),(61 9961.329),(62 9990.201),(63 10050.39),(64 10035.044),(65 9904.424),(66 9883.219),(67 9937.096),(68 9818.685),(69 9758.624),(70 9798.669),(71 9757.726),(72 9737.317),(73 9757.866),(74 9705.125),(75 9801.469),(76 9884.704),(77 9926.642),(78 10018.74),(79 10023.202),
(1 1308.5624),(2 2555.279),(3 3848.0833),(4 4551.682),(5 5023.5747),(6 5504.034),(7 5936.091),(8 6279.0503),(9 6586.737),(10 6886.016),(11 7124.2915),(12 7371.4224),(13 7621.9),(14 7719.913),(15 7862.7764),(16 8037.438),(17 8246.972),(18 8472.892),(19 8643.0625),(20 8734.441),(21 8766.319),(22 8924.436),(23 8886.432),(24 8828.494),(25 8757.644),(26 8726.974),(27 8691.975),(28 8770.715),(29 8787.029),(30 8829.21),(31 8875.42),(32 8884.24),(33 8976.132),(34 9002.574),(35 8963.8955),(36 8936.962),(37 8987.238),(38 9005.775),(39 9089.524),(40 9169.507),(41 9148.682),(42 9157),(43 9221.45),(44 9208.839),(45 9180.724),(46 9169.487),(47 9142.217),(48 9179.933),(49 9321.054),(50 9421.301),(51 9622.172),(52 9691.802),(53 9680.874),(54 9622.71),(55 9689.5625),(56 9662.087),(57 9664.582),(58 9750.44),(59 9794.211),(60 9896.37),(61 10021.495),(62 10063.846),(63 10175.9375),(64 10185.76),(65 10090.287),(66 10027.591),(67 10068.778),(68 10016.076),(69 10085.653),(70 10131.171),(71 10111.64),(72 10069.623),(73 10063.238),(74 9972.591),(75 9962.528),(76 9983.424),(77 9944.71),(78 9955.407),(79 9891.417),
(1 1306.2361),(2 2538.5552),(3 3789.3179),(4 4497.2285),(5 4982.4766),(6 5502.5654),(7 5992.355),(8 6293.2666),(9 6548.4194),(10 6870.643),(11 7113.4316),(12 7376.585),(13 7650.29),(14 7722.2393),(15 7906.4546),(16 8070.6187),(17 8259.127),(18 8442.425),(19 8569.012),(20 8584.381),(21 8674.026),(22 8757.605),(23 8758.745),(24 8677.766),(25 8637.05),(26 8587.961),(27 8602.545),(28 8667.898),(29 8707.723),(30 8801.956),(31 8851.26),(32 8842.217),(33 8829.336),(34 8837.887),(35 8806.266),(36 8785.162),(37 8893.65),(38 8881.194),(39 8969.114),(40 9017.216),(41 9058.953),(42 9084.666),(43 9163.765),(44 9134.556),(45 9156.959),(46 9152.099),(47 9147.041),(48 9265.172),(49 9437.552),(50 9475.547),(51 9613.904),(52 9663.669),(53 9575.503),(54 9527.871),(55 9515.413),(56 9461.363),(57 9468.604),(58 9453.578),(59 9421.536),(60 9472.851),(61 9510.939),(62 9560.609),(63 9655.463),(64 9624.32),(65 9525.661),(66 9472.708),(67 9528.331),(68 9514.224),(69 9583.6045),(70 9641.747),(71 9614.004),(72 9586.892),(73 9653.016),(74 9590.859),(75 9663.8545),(76 9644.997),(77 9627.565),(78 9720.224),(79 9732.799),
