1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 50165.25),(2 161582.31),(3 323131.5),(4 513811.66),(5 718355.8),(6 947849.8),(7 1197378),(8 1471823.4),(9 1753252.6),(10 2051025.4),(11 2338245.8),(12 2671034.8),(13 3071164),(14 3494588.8),(15 3910824.8),(16 4325682.5),(17 4758217.5),(18 5199523.5),(19 5642848),(20 6118428),(21 6606609.5),(22 7081965.5),(23 7550206.5),(24 8042928.5),(25 8494404),(26 9006461),(27 9488132),(28 9937405),(29 10338812),(30 10749377),(31 11120702),(32 11551763),(33 12013471),(34 12542505),(35 13010556),(36 13471195),(37 13973244),(38 14495288),(39 14973987),(40 15424744),(41 15843829),(42 16223120),(43 16573060),(44 16931288),(45 17330966),(46 17665142),(47 18057232),(48 18317352),(49 18584656),(50 18948634),(51 19316638),(52 19762670),(53 20150522),(54 20587778),(55 20989158),(56 21377038),(57 21831766),(58 22652790),(59 23240326),(60 23876102),(61 24613312),(62 25362454),(63 26264290),(64 27267862),(65 28369726),(66 29710568),(67 31246296),(68 32657574),(69 34254784),(70 36109750),(71 37927280),(72 39876316),(73 41940364),(74 44273412),(75 46766620),(76 49320988),(77 52241536),(78 55464012),(79 58429264),
(1 2058.2021),(2 3110.9016),(3 3632.6584),(4 3913.5315),(5 4177.621),(6 4291.7993),(7 4367.268),(8 4425.966),(9 4463.5317),(10 4537.9307),(11 4549.1133),(12 4585.4873),(13 4650.8013),(14 4694.049),(15 4823.524),(16 4894.992),(17 4929.008),(18 4907.9697),(19 4898.4673),(20 4924.404),(21 4931.992),(22 4976.011),(23 4918.259),(24 4888.6123),(25 4908.7793),(26 4886.2837),(27 4879.6885),(28 4911.701),(29 4894.882),(30 4863.536),(31 4906.1294),(32 4944.584),(33 4962.502),(34 4994.837),(35 5026.8076),(36 5094.179),(37 5067.157),(38 4944.418),(39 4902.396),(40 4900.8833),(41 4923.4365),(42 4938.0024),(43 4932.4927),(44 4898.1274),(45 4882.8667),(46 4922.2373),(47 4925.649),(48 4904.9517),(49 4912.229),(50 4887.9),(51 4921.53),(52 4877.4824),(53 4933.491),(54 4995.2393),(55 4918.3745),(56 4955.6523),(57 4919.355),(58 4914.694),(59 4836.484),(60 4845.102),(61 4820.953),(62 4824.8447),(63 4825.918),(64 4832.309),(65 4853.9106),(66 4925.5386),(67 4942.8784),(68 4895.8716),(69 4931.348),(70 4901.736),(71 4833.2456),(72 4835.8467),(73 4769.706),(74 4848.179),(75 4842.147),(76 4884.474),(77 4894.519),(78 4886.0186),(79 4844.2046),
(1 2072.4932),(2 3065.483),(3 3534.66),(4 3751.629),(5 3957.396),(6 4127.477),(7 4242.309),(8 4277.8853),(9 4367.922),(10 4420.2705),(11 4487.277),(12 4493.155),(13 4455.292),(14 4419.284),(15 4512.129),(16 4567.022),(17 4588.027),(18 4607.4106),(19 4616.9233),(20 4666.447),(21 4732.6855),(22 4780.7275),(23 4825.877),(24 4766.654),(25 4793.559),(26 4771.303),(27 4798.0493),(28 4880.907),(29 4834.402),(30 4811.278),(31 4805.3403),(32 4900.5513),(33 4852.2124),(34 4835.278),(35 4860.4956),(36 4912.8477),(37 4882.1196),(38 4862.2793),(39 4904.29),(40 4904.1904),(41 4829.3794),(42 4818.434),(43 4856.423),(44 4830.649),(45 4838.692),(46 4940.447),(47 4891.6895),(48 4884.0015),(49 4943.8286),(50 4930.276),(51 4923.366),(52 4837.431),(53 4833.134),(54 4893.6636),(55 4898.0127),(56 4865.3945),(57 4823.1035),(58 4799.528),(59 4730.913),(60 4714.9663),(61 4687.012),(62 4627.747),(63 4672.306),(64 4628.2876),(65 4595.627),(66 4679.176),(67 4675.197),(68 4699.396),(69 4733.409),(70 4694.4487),(71 4617.9966),(72 4583.119),(73 4571.238),(74 4567.512),(75 4519.767),(76 4524.281),(77 4599.4175),(78 4628.2573),(79 4602.6284),
(1 2035.8666),(2 3035.4583),(3 3421.8647),(4 3608.5017),(5 3775.4714),(6 3993.5913),(7 4088.9407),(8 4164.1987),(9 4238.595),(10 4329.7773),(11 4358.571),(12 4385.795),(13 4354.378),(14 4376.2144),(15 4438.3467),(16 4481.7715),(17 4499.825),(18 4499.005),(19 4502.65),(20 4593.8115),(21 4641.2803),(22 4628.893),(23 4634.22),(24 4618.551),(25 4661.769),(26 4613.747),(27 4651.6675),(28 4640.5557),(29 4667.246),(30 4610.649),(31 4626.2715),(32 4693.7515),(33 4619.5767),(34 4704.171),(35 4812.4233),(36 4832.7754),(37 4808.642),(38 4830.149),(39 4752.129),(40 4748.9316),(41 4801.007),(42 4797.7827),(43 4743.6074),(44 4790.2773),(45 4754.065),(46 4786.9863),(47 4693.449),(48 4638.049),(49 4679.488),(50 4633.8457),(51 4611.5293),(52 4621.16),(53 4622.726),(54 4697.5835),(55 4675.407),(56 4620.2437),(57 4594.684),(58 4615.134),(59 4589.555),(60 4623.446),(61 4658.5244),(62 4641.217),(63 4693.7783),(64 4699.6357),(65 4703.4517),(66 4662.1157),(67 4709.1387),(68 4739.3423),(69 4787.4844),(70 4767.1655),(71 4740.0566),(72 4647.6333),(73 4640.081),(74 4695.1777),(75 4661.4155),(76 4653.1475),(77 4704.5356),(78 4763.5215),(79 4719.206),
(1 1952.0703),(2 2895.6616),(3 3328.0437),(4 3606.5361),(5 3785.6858),(6 3947.5327),(7 4010.9004),(8 4079.4597),(9 4141.014),(10 4201.055),(11 4282.1743),(12 4334.707),(13 4339.2124),(14 4341.222),(15 4493.334),(16 4459.8765),(17 4486.3203),(18 4522.4604),(19 4492.5757),(20 4501.336),(21 4530.356),(22 4624.5474),(23 4622.0464),(24 4592.192),(25 4535.579),(26 4543.4736),(27 4590.786),(28 4565.265),(29 4545.5684),(30 4468.3086),(31 4484.8975),(32 4559.014),(33 4575.717),(34 4667.858),(35 4727.581),(36 4776.447),(37 4731.063),(38 4678.499),(39 4641.2427),(40 4715.589),(41 4733.8257),(42 4759.382),(43 4717.865),(44 4696.7847),(45 4732.1733),(46 4751.156),(47 4724.6284),(48 4652.5757),(49 4628.8022),(50 4563.411),(51 4555.793),(52 4609.8564),(53 4634.697),(54 4635.4893),(55 4642.9497),(56 4584.854),(57 4552.3667),(58 4515.3784),(59 4530.439),(60 4562.936),(61 4586.281),(62 4516.065),(63 4539.0635),(64 4553.33),(65 4498.711),(66 4508.9077),(67 4509.1973),(68 4498.854),(69 4492.505),(70 4533.8857),(71 4503.9385),(72 4433.772),(73 4532.6436),(74 4539.7344),(75 4587.8755),(76 4633.5933),(77 4691.837),(78 4740.0938),(79 4673.587),
(1 1879.0211),(2 2730.0796),(3 3176.7346),(4 3451.4612),(5 3601.7542),(6 3732.616),(7 3769.1736),(8 3799.5593),(9 3828.8093),(10 3944.8433),(11 3993.791),(12 3993.382),(13 4067.7952),(14 4028.7192),(15 4127.046),(16 4187.041),(17 4279.4556),(18 4297.7246),(19 4316.058),(20 4349.453),(21 4317.144),(22 4399.193),(23 4378.3604),(24 4391.156),(25 4309.4106),(26 4265.7393),(27 4333.493),(28 4385.2124),(29 4452.642),(30 4344.6357),(31 4315.5776),(32 4363.3975),(33 4374.6973),(34 4425.9253),(35 4526.4385),(36 4544.9644),(37 4518.028),(38 4517.3706),(39 4462.535),(40 4506.267),(41 4473.4775),(42 4424.05),(43 4441.4507),(44 4446.218),(45 4439.614),(46 4507.6377),(47 4484.1885),(48 4414.2163),(49 4404.5137),(50 4392.324),(51 4415.5703),(52 4458.1245),(53 4435.744),(54 4425.8467),(55 4353.1157),(56 4312.925),(57 4351.142),(58 4363.0625),(59 4342.0044),(60 4350.124),(61 4374.746),(62 4295.4746),(63 4378.3213),(64 4415.0137),(65 4333.783),(66 4339.936),(67 4240.429),(68 4248.7524),(69 4278.167),(70 4327.379),(71 4290.0107),(72 4307.023),(73 4333.0073),(74 4312.6113),(75 4356.522),(76 4315.318),(77 4347.856),(78 4335.908),(79 4304.3906),
(1 1836.7595),(2 2683.3154),(3 3103.2932),(4 3352.5537),(5 3508.1362),(6 3651.687),(7 3722.2727),(8 3728.4434),(9 3807.3484),(10 3857.9402),(11 3895.4548),(12 3897.0764),(13 4032.0537),(14 4008.8633),(15 4099.616),(16 4194.493),(17 4275.8403),(18 4280.095),(19 4266.4614),(20 4260.2803),(21 4213.063),(22 4228.8545),(23 4299.1895),(24 4298.817),(25 4257.597),(26 4291.2886),(27 4371.853),(28 4432.1616),(29 4424.0654),(30 4387.88),(31 4431.5576),(32 4431.1978),(33 4457.029),(34 4512.3037),(35 4486.2524),(36 4466.4067),(37 4477.1704),(38 4420.1284),(39 4490.2676),(40 4515.0405),(41 4546.116),(42 4513.7603),(43 4439.0557),(44 4406.5),(45 4373.8345),(46 4492.8716),(47 4418.376),(48 4377.8857),(49 4333.5044),(50 4362.406),(51 4330.4775),(52 4297.5303),(53 4309.0303),(54 4340.802),(55 4355.65),(56 4350.4014),(57 4334.2866),(58 4299.926),(59 4292.687),(60 4341.3677),(61 4335.898),(62 4352.136),(63 4444.7227),(64 4385.9126),(65 4407.65),(66 4351.5425),(67 4292.119),(68 4326.1943),(69 4355.0767),(70 4379.9927),(71 4348.3076),(72 4346.676),(73 4352.9883),(74 4389.3057),(75 4426.221),(76 4406.9355),(77 4421.6772),(78 4390.1826),(79 4353.389),
(1 1896.9828),(2 2748.089),(3 3158.3),(4 3383.0964),(5 3529.716),(6 3663.8943),(7 3722.413),(8 3768.133),(9 3817.617),(10 3838.9526),(11 3848.0566),(12 3886.0376),(13 3954.116),(14 4004.1582),(15 4115.362),(16 4168.631),(17 4250.541),(18 4175.1597),(19 4120.885),(20 4110.763),(21 4088.3174),(22 4080.4302),(23 4118.6147),(24 4137.73),(25 4143.8765),(26 4156.9536),(27 4152.654),(28 4263.1055),(29 4264.437),(30 4228.972),(31 4252.0293),(32 4244.129),(33 4220.4766),(34 4260.3213),(35 4253.565),(36 4264.863),(37 4251.8413),(38 4291.557),(39 4330.6797),(40 4347.2246),(41 4397.9883),(42 4376.898),(43 4336.3447),(44 4285.225),(45 4267.3403),(46 4352.9814),(47 4324.9146),(48 4316.5845),(49 4275.5747),(50 4200.1895),(51 4212.675),(52 4241.8896),(53 4216.685),(54 4222.359),(55 4261.766),(56 4221.6753),(57 4255.0454),(58 4291.6865),(59 4238.258),(60 4264.4497),(61 4269.477),(62 4272.058),(63 4285.273),(64 4216.7065),(65 4183.5806),(66 4156.858),(67 4120.9463),(68 4121.5605),(69 4108.044),(70 4178.4565),(71 4144.192),(72 4173.6514),(73 4212.2505),(74 4184.956),(75 4238.1504),(76 4215.753),(77 4269.731),(78 4238.958),(79 4188.4683),
(1 1771.2162),(2 2564.3123),(3 2985.2422),(4 3173.9778),(5 3346.313),(6 3491.6145),(7 3526.119),(8 3554.5627),(9 3654.803),(10 3712.9514),(11 3742.523),(12 3800.5532),(13 3865.9998),(14 3965.6),(15 4021.844),(16 4070.9194),(17 4082.5813),(18 4097.854),(19 4106.1445),(20 4087.6785),(21 4036.3765),(22 4060.154),(23 4064.274),(24 4119.4995),(25 4187.7656),(26 4093.4124),(27 4117.643),(28 4200.6177),(29 4203.106),(30 4199.6973),(31 4154.7705),(32 4148.029),(33 4167.3286),(34 4204.4375),(35 4163.8276),(36 4137.293),(37 4183.051),(38 4202.3286),(39 4146.462),(40 4153.1006),(41 4143.7847),(42 4201.497),(43 4163.0264),(44 4166.989),(45 4174.0083),(46 4186.2954),(47 4110.3506),(48 4079.7625),(49 4079.3918),(50 4038.1003),(51 4057.7236),(52 4086.2922),(53 4133.966),(54 4128.3647),(55 4115.6763),(56 4131.976),(57 4128.184),(58 4128.434),(59 4171.4995),(60 4253.379),(61 4242.4834),(62 4280.282),(63 4262.714),(64 4264.6),(65 4205.2583),(66 4162.2207),(67 4118.4917),(68 4132.6855),(69 4162.069),(70 4168.927),(71 4149.4897),(72 4155.308),(73 4182.0044),(74 4129.3384),(75 4114.29),(76 4101.3706),(77 4070.2986),(78 4081.2012),(79 4024.037),
(1 1739.092),(2 2529.9797),(3 2887.262),(4 3078.0718),(5 3267.1592),(6 3423.3167),(7 3535.8428),(8 3624.673),(9 3636.397),(10 3725.3),(11 3769.3489),(12 3824.5854),(13 3860.2014),(14 3858.5234),(15 3943.943),(16 3945.977),(17 3962.3506),(18 3933.6035),(19 3939.3855),(20 3960.3704),(21 3962.4119),(22 3951.0022),(23 3960.4844),(24 3991.8176),(25 4023.705),(26 3982.4282),(27 3906.169),(28 3934.2512),(29 3947.6377),(30 3924.5317),(31 3904.3633),(32 3970.983),(33 4022.493),(34 4015.3757),(35 3981.7314),(36 3988.6257),(37 3983.8179),(38 3998.1995),(39 4014.7415),(40 4035.84),(41 4005.166),(42 4013.9275),(43 4013.8103),(44 3972.5803),(45 3980.0002),(46 3983.855),(47 3943.0144),(48 3944.5803),(49 3974.413),(50 3954.48),(51 3978.84),(52 4029.3528),(53 4057.7373),(54 4005.0352),(55 3947.2627),(56 3984.0222),(57 3953.8042),(58 3955.0706),(59 3959.648),(60 4005.5144),(61 4022.1326),(62 4018.386),(63 4039.1328),(64 4026.44),(65 3991.2036),(66 3997.3975),(67 3919.494),(68 3911.3132),(69 3949.5),(70 3987.2104),(71 3992.96),(72 4045.7966),(73 4082.3071),(74 4062.646),(75 4088.1455),(76 4064.886),(77 4048.571),(78 4017.9697),(79 3937.7202),
(1 1728.9623),(2 2462.7559),(3 2909.8936),(4 3111.178),(5 3285.4119),(6 3439.1987),(7 3568.3833),(8 3635.7253),(9 3633.0525),(10 3714.48),(11 3750.1538),(12 3718.4465),(13 3719.6873),(14 3726.5803),(15 3763.7324),(16 3829.5178),(17 3866.181),(18 3866.9697),(19 3896.3757),(20 3907.988),(21 3907.046),(22 3895.7),(23 3939.8145),(24 3939.6194),(25 3906.7913),(26 3873.847),(27 3883.2717),(28 3989.9468),(29 4019.858),(30 4027.1072),(31 3969.377),(32 3970.693),(33 3995.5068),(34 3979.797),(35 4015.3022),(36 3978.3984),(37 3972.6716),(38 3923.1194),(39 3948.673),(40 3975.022),(41 3932.527),(42 3966.2434),(43 3973.6858),(44 3995.0742),(45 3936.5728),(46 3994.0623),(47 3981.9773),(48 3929.7925),(49 3932.1433),(50 3932.3784),(51 3934.4773),(52 3951.7498),(53 3983.2659),(54 4004.8035),(55 4008.6553),(56 3946.351),(57 3896.37),(58 3976.4932),(59 4040.9849),(60 4044.217),(61 4009.608),(62 3978.7253),(63 4011.9512),(64 3981.2),(65 3994.436),(66 3983.2568),(67 3924.8608),(68 3937.501),(69 3948.851),(70 3984.9656),(71 3963.9333),(72 3975.6267),(73 4008.4436),(74 4001.7722),(75 4007.1802),(76 4034.8489),(77 3978.3904),(78 3953.6165),(79 3912.6064),
(1 1657.0841),(2 2402.7083),(3 2793.6152),(4 3003.582),(5 3169.2063),(6 3350.2502),(7 3496.6118),(8 3558.472),(9 3532.0793),(10 3587.0693),(11 3630.736),(12 3679.8833),(13 3625.8477),(14 3641.615),(15 3665.264),(16 3715.1968),(17 3757.7402),(18 3757.227),(19 3809.5012),(20 3773.3503),(21 3796.825),(22 3811.9329),(23 3807.0293),(24 3833.749),(25 3789.3438),(26 3729.555),(27 3704.678),(28 3746.8481),(29 3764.571),(30 3814.7034),(31 3806.561),(32 3842.79),(33 3817.0952),(34 3834.2703),(35 3854.781),(36 3892.0784),(37 3885.6013),(38 3902.4832),(39 3883.4353),(40 3859.4028),(41 3832.1907),(42 3830.2021),(43 3862.3738),(44 3897.2651),(45 3952.0479),(46 3971.9768),(47 3929.4631),(48 3924.6577),(49 3922.858),(50 3937.7053),(51 3911.4333),(52 3932.2617),(53 3930.6028),(54 3894.3933),(55 3870.179),(56 3838.2373),(57 3813.194),(58 3842.361),(59 3887.9468),(60 3911.6453),(61 3884.409),(62 3875.6182),(63 3862.2632),(64 3858.4658),(65 3817.208),(66 3807.678),(67 3780.682),(68 3829.0613),(69 3819.0833),(70 3846.821),(71 3781.554),(72 3707.3823),(73 3735.1807),(74 3738.0999),(75 3790.4717),(76 3782.8281),(77 3813.0708),(78 3769.785),(79 3781.7769),
(1 1667.8035),(2 2399.6733),(3 2832.017),(4 3033.8477),(5 3233.7253),(6 3411.9556),(7 3508.7927),(8 3558.8901),(9 3525.9614),(10 3620.6147),(11 3673.8027),(12 3683.271),(13 3632.4302),(14 3622.81),(15 3671.36),(16 3675.6807),(17 3701.3665),(18 3725.3655),(19 3724.2886),(20 3752.4683),(21 3823.768),(22 3834.7275),(23 3849.6968),(24 3811.9448),(25 3778.9001),(26 3719.0403),(27 3708.4648),(28 3741.5693),(29 3698.8486),(30 3720.847),(31 3781.1301),(32 3796.7227),(33 3776.0776),(34 3791.4106),(35 3813.6477),(36 3804.6135),(37 3785.9382),(38 3778.6653),(39 3807.397),(40 3767.5295),(41 3753.002),(42 3755.4973),(43 3783.0088),(44 3768.0027),(45 3749.8298),(46 3812.732),(47 3793.9797),(48 3812.5989),(49 3813.0928),(50 3826.5186),(51 3845.52),(52 3835.1104),(53 3845.273),(54 3838.2598),(55 3838.4639),(56 3816.193),(57 3835.2637),(58 3864.0374),(59 3882.5447),(60 3830.0867),(61 3810.5461),(62 3782.3933),(63 3788.5422),(64 3763.4294),(65 3762.0596),(66 3715.6375),(67 3730.0583),(68 3715.8027),(69 3711.3855),(70 3743.5725),(71 3618.103),(72 3599.6636),(73 3617.2288),(74 3603.19),(75 3628.0142),(76 3670.632),(77 3648.637),(78 3675.7214),(79 3697.107),
(1 1601.2554),(2 2294.3064),(3 2687.7417),(4 2914.3455),(5 3043.2375),(6 3210.682),(7 3308.9768),(8 3417.0522),(9 3456.618),(10 3498.8274),(11 3530.9568),(12 3520.1694),(13 3525.206),(14 3545.4802),(15 3562.4917),(16 3578.9885),(17 3646.6826),(18 3715.3015),(19 3713.8225),(20 3718.0398),(21 3711.1248),(22 3738.8616),(23 3752.8926),(24 3730.3748),(25 3706.3584),(26 3684.2458),(27 3646.8474),(28 3738.416),(29 3743.5605),(30 3709.9287),(31 3757.0452),(32 3733.0928),(33 3710.2605),(34 3741.4558),(35 3760.9514),(36 3756.2805),(37 3732.707),(38 3732.0547),(39 3744.1133),(40 3740.4077),(41 3752.0942),(42 3736.337),(43 3778.263),(44 3766.433),(45 3734.35),(46 3701.4077),(47 3679.0906),(48 3743.8308),(49 3757.3992),(50 3674.9053),(51 3678.3347),(52 3646.331),(53 3649.716),(54 3642.6614),(55 3589.9656),(56 3597.5664),(57 3654.734),(58 3709.4739),(59 3686.3127),(60 3673.0298),(61 3605.938),(62 3564.6758),(63 3560.9504),(64 3568.8296),(65 3563.7202),(66 3588.818),(67 3585.6482),(68 3563.5557),(69 3553.419),(70 3569.4612),(71 3506.4382),(72 3509.7898),(73 3508.8772),(74 3514.7397),(75 3565.9307),(76 3607.2534),(77 3557.1704),(78 3547.3875),(79 3583.6008),
(1 1573.248),(2 2264.925),(3 2633.3423),(4 2808.8838),(5 2937.119),(6 3078.903),(7 3139.298),(8 3231.8035),(9 3258.889),(10 3324.9922),(11 3359.522),(12 3352.1172),(13 3335.713),(14 3322.09),(15 3344.2688),(16 3378.8184),(17 3418.5315),(18 3422.4507),(19 3446.1772),(20 3421.7813),(21 3462.0813),(22 3557.245),(23 3591.1252),(24 3540.5374),(25 3549.6494),(26 3543.7156),(27 3540.5083),(28 3566.3752),(29 3542.8047),(30 3505.6099),(31 3536.5513),(32 3592.6816),(33 3582.652),(34 3644.8357),(35 3670.9302),(36 3680.9868),(37 3675.624),(38 3666.4526),(39 3666.8264),(40 3671.833),(41 3680.4858),(42 3683.1687),(43 3659.109),(44 3674.2761),(45 3632.9438),(46 3628.951),(47 3669.8396),(48 3667.0557),(49 3704.9812),(50 3594.002),(51 3613.4404),(52 3627.6663),(53 3557.3152),(54 3561.1865),(55 3571.0547),(56 3561.6702),(57 3594.0618),(58 3576.1736),(59 3551.2446),(60 3566.9697),(61 3498.2024),(62 3478.9253),(63 3515.2942),(64 3514.45),(65 3574.785),(66 3566.9607),(67 3626.99),(68 3603.888),(69 3632.6616),(70 3626.709),(71 3621.433),(72 3590.7058),(73 3588.6196),(74 3525.9004),(75 3557.986),(76 3539.6096),(77 3529.8257),(78 3545.2417),(79 3575.8386),
(1 1532.5239),(2 2144.9377),(3 2497.656),(4 2672.3464),(5 2833.226),(6 2933.7854),(7 3006.292),(8 3104.8572),(9 3162.6882),(10 3226.5466),(11 3245.4685),(12 3238.23),(13 3265.4792),(14 3320.5894),(15 3337.9695),(16 3376.6472),(17 3414.1282),(18 3365.766),(19 3347.2922),(20 3402.9363),(21 3444.5042),(22 3479.9092),(23 3500.4426),(24 3517.5269),(25 3515.1309),(26 3507.7908),(27 3529.1787),(28 3550.3872),(29 3529.1577),(30 3498.0894),(31 3533.2805),(32 3549.7532),(33 3522.0198),(34 3544.5483),(35 3570.9736),(36 3561.1367),(37 3584.9854),(38 3591.6602),(39 3636.5522),(40 3650.3245),(41 3642.0032),(42 3670.1338),(43 3616.5688),(44 3566.3157),(45 3599.144),(46 3631.269),(47 3597.0269),(48 3574.1995),(49 3598.4539),(50 3529.3228),(51 3548.292),(52 3502.8347),(53 3533.853),(54 3519.1777),(55 3524.6306),(56 3567.005),(57 3558.94),(58 3574.2852),(59 3566.4102),(60 3519.624),(61 3542.1663),(62 3551.5623),(63 3514.4192),(64 3508.521),(65 3549.6382),(66 3533.205),(67 3502.8882),(68 3492.2207),(69 3514.4048),(70 3584.4626),(71 3569.9773),(72 3562.102),(73 3514.9744),(74 3461.8308),(75 3484.2622),(76 3508.3987),(77 3502.4026),(78 3530.5554),(79 3552.5334),
(1 1500.282),(2 2099.134),(3 2449.1868),(4 2642.7505),(5 2752.9763),(6 2862.991),(7 2910.3357),(8 2991.8372),(9 3063.2168),(10 3117.7231),(11 3107.334),(12 3141.4856),(13 3164.6982),(14 3201),(15 3275.6414),(16 3333.3418),(17 3339.4453),(18 3353.4172),(19 3313.8389),(20 3304.6663),(21 3283.4658),(22 3325.1704),(23 3332.9163),(24 3311.4348),(25 3346.0813),(26 3348.9438),(27 3363.7634),(28 3408.064),(29 3397.1233),(30 3385.9414),(31 3421.8738),(32 3455.0352),(33 3408.6726),(34 3450.9805),(35 3465.0159),(36 3422.6335),(37 3406.6794),(38 3450.9802),(39 3486.9114),(40 3487.8027),(41 3504.927),(42 3555.7883),(43 3528.3596),(44 3531.5183),(45 3527.5276),(46 3570.1567),(47 3482.4077),(48 3428.6672),(49 3439.9253),(50 3436.9802),(51 3405.7073),(52 3389.602),(53 3429.216),(54 3433.1768),(55 3395.7915),(56 3376.8608),(57 3300.5544),(58 3340.027),(59 3349.1548),(60 3303.5266),(61 3289.6663),(62 3318.6458),(63 3315.0786),(64 3337.4143),(65 3340.0835),(66 3327.3503),(67 3293.4666),(68 3296.066),(69 3330.3423),(70 3318.398),(71 3310.3909),(72 3297.4604),(73 3262.0764),(74 3207.025),(75 3253.8013),(76 3276.717),(77 3278.7305),(78 3294.9163),(79 3340.3289),
