1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1011576.5),(2 3096421.3),(3 6376074),(4 10756777),(5 16366135),(6 22975080),(7 30404710),(8 38573692),(9 48000340),(10 57710084),(11 67511420),(12 77768190),(13 88371160),(14 99058024),(15 110572410),(16 122171290),(17 133573530),(18 145417660),(19 157830450),(20 169871000),(21 182110190),(22 194012850),(23 205996050),(24 217391230),(25 228426160),(26 239298560),(27 249954380),(28 260812930),(29 272043620),(30 282911330),(31 293250660),(32 303143840),(33 313695740),(34 323782900),(35 333328740),(36 342002880),(37 351091550),(38 359451900),(39 367439780),(40 374567170),(41 380963600),(42 387064930),(43 392177660),(44 396443300),(45 400222620),(46 402891420),(47 405278720),(48 406960030),(49 407794850),(50 407541100),(51 406334720),(52 404100740),(53 401345180),(54 398021860),(55 394569600),(56 390587500),(57 386833020),(58 382675330),(59 378630050),(60 374873180),(61 371006700),(62 367090430),(63 362588770),(64 358066900),(65 353496670),(66 348531600),(67 344056130),(68 338838940),(69 333745400),(70 328669000),(71 323588450),(72 318347680),(73 313328100),(74 308403800),(75 303668860),(76 299002850),(77 294647650),(78 290429800),(79 286859550),
(1 805.1491),(2 854.3607),(3 957.12775),(4 1029.1981),(5 1027.6091),(6 1115.9186),(7 1111.6886),(8 1153.2632),(9 1157.4834),(10 1175.3318),(11 1181.5084),(12 1176.4838),(13 1193.39),(14 1175.6075),(15 1189.7949),(16 1162.5311),(17 1132.9036),(18 1147.9553),(19 1109.6119),(20 1131.175),(21 1149.3837),(22 1147.787),(23 1189.5594),(24 1176.2543),(25 1188.5822),(26 1204.1543),(27 1181.6958),(28 1199.7645),(29 1184.5956),(30 1191.6221),(31 1186.045),(32 1185.929),(33 1192.7922),(34 1192.449),(35 1207.9519),(36 1177.279),(37 1197.7458),(38 1188.9642),(39 1210.9347),(40 1194.4604),(41 1182.1487),(42 1213.4567),(43 1226.7435),(44 1247.2704),(45 1248.0538),(46 1267.858),(47 1271.5078),(48 1291.5194),(49 1321.7692),(50 1330.5956),(51 1331.5044),(52 1349.7826),(53 1355.132),(54 1363.1414),(55 1363.0061),(56 1383.6539),(57 1388.829),(58 1412.856),(59 1434.336),(60 1438.3687),(61 1447.5746),(62 1458.9712),(63 1472.265),(64 1463.8779),(65 1464.4325),(66 1480.227),(67 1502.5958),(68 1515.0905),(69 1529.7664),(70 1551.7386),(71 1561.0548),(72 1578.6477),(73 1601.5239),(74 1612.8699),(75 1626.834),(76 1637.6494),(77 1634.7186),(78 1652.2386),(79 1699.2594),
(1 811.55835),(2 843.38635),(3 993.2084),(4 1044.6246),(5 1045.6462),(6 1120.1498),(7 1109.5784),(8 1179.0612),(9 1174.4474),(10 1214.0298),(11 1210.0858),(12 1208.5547),(13 1188.0852),(14 1180.8494),(15 1195.054),(16 1159.9834),(17 1159.2676),(18 1165.6897),(19 1154.0774),(20 1149.5703),(21 1151.527),(22 1147.9401),(23 1156.1576),(24 1166.6267),(25 1163.1055),(26 1185.4323),(27 1158.8265),(28 1192.1825),(29 1175.8365),(30 1187.5765),(31 1177.487),(32 1170.7843),(33 1176.2921),(34 1181.5038),(35 1196.3751),(36 1178.0747),(37 1202.6255),(38 1169.1862),(39 1194.9019),(40 1185.9915),(41 1219.4036),(42 1223.6683),(43 1251.0769),(44 1253.6174),(45 1275.3368),(46 1270.9084),(47 1303.8207),(48 1325.066),(49 1347.8243),(50 1371.0568),(51 1401.9082),(52 1425.9323),(53 1467.512),(54 1488.3081),(55 1504.7144),(56 1528.4692),(57 1552.3673),(58 1576.6831),(59 1590.5853),(60 1604.5006),(61 1608.488),(62 1626.7681),(63 1639.2183),(64 1639.7252),(65 1639.9716),(66 1650.0828),(67 1670.6239),(68 1684.1276),(69 1702.7861),(70 1729.4965),(71 1729.4889),(72 1753.2251),(73 1778.818),(74 1792.2139),(75 1819.5386),(76 1832.2528),(77 1837.687),(78 1847.5698),(79 1866.5704),
(1 852.7567),(2 859.9518),(3 1022.3451),(4 1050.6356),(5 1078.281),(6 1138.7266),(7 1135.368),(8 1189.3569),(9 1194.3171),(10 1221.8092),(11 1212.6104),(12 1222.5139),(13 1213.8168),(14 1184.3551),(15 1211.6893),(16 1175.3004),(17 1170.9109),(18 1178.593),(19 1152.1962),(20 1177.8417),(21 1173.0743),(22 1193.4814),(23 1199.9249),(24 1202.3578),(25 1209.5736),(26 1221.6649),(27 1208.2769),(28 1219.794),(29 1202.169),(30 1228.343),(31 1206.2726),(32 1226.4702),(33 1207.6925),(34 1227.1495),(35 1207.4283),(36 1215.6985),(37 1200.1044),(38 1208.7935),(39 1190.4341),(40 1202.884),(41 1201.9147),(42 1225.1677),(43 1231.7932),(44 1234.3042),(45 1227.4945),(46 1228.3657),(47 1251.022),(48 1273.8711),(49 1305.5168),(50 1318.5453),(51 1338.5316),(52 1370.6619),(53 1382.9064),(54 1402.9579),(55 1410.1825),(56 1414.8545),(57 1428.5228),(58 1446.0491),(59 1469.5012),(60 1481.8439),(61 1491.242),(62 1501.5803),(63 1511.3267),(64 1512.6301),(65 1532.9579),(66 1558.9166),(67 1579.1229),(68 1586.8447),(69 1606.8232),(70 1626.0135),(71 1636.1188),(72 1649.2029),(73 1675.9375),(74 1691.7231),(75 1721.549),(76 1743.1416),(77 1741.9263),(78 1756.1097),(79 1800.3329),
(1 947.7784),(2 824.75415),(3 1103.454),(4 1023.2434),(5 1155.7253),(6 1123.2498),(7 1214.6871),(8 1223.4272),(9 1283.8745),(10 1271.8003),(11 1297.4578),(12 1305.4371),(13 1278.9744),(14 1253.126),(15 1260.732),(16 1229.119),(17 1218.3392),(18 1232.7449),(19 1169.248),(20 1222.4175),(21 1161.9609),(22 1185.8169),(23 1184.0308),(24 1164.6473),(25 1168.5962),(26 1159.2728),(27 1173.1492),(28 1172.37),(29 1180.8114),(30 1184.3024),(31 1187.3861),(32 1170.393),(33 1179.7396),(34 1166.9679),(35 1152.0575),(36 1145.4269),(37 1142.9783),(38 1151.6332),(39 1147.6653),(40 1151.7915),(41 1148.6908),(42 1192.788),(43 1197.3651),(44 1233.9386),(45 1214.2598),(46 1256.1058),(47 1261.2173),(48 1312.7468),(49 1310.7809),(50 1336.7129),(51 1340.3794),(52 1384.3248),(53 1399.2195),(54 1418.7706),(55 1421.3953),(56 1449.303),(57 1474.4292),(58 1499.2792),(59 1518.4111),(60 1535.8577),(61 1541.0641),(62 1573.7501),(63 1586.9131),(64 1584.7346),(65 1598.6094),(66 1624.7764),(67 1638.74),(68 1651.6239),(69 1660.1865),(70 1673.8712),(71 1690.3091),(72 1707.552),(73 1721.0642),(74 1731.4813),(75 1757.741),(76 1773.0344),(77 1774.5198),(78 1794.892),(79 1818.038),
(1 992.9459),(2 787.3911),(3 1178.8236),(4 957.32733),(5 1193.0646),(6 1048.4745),(7 1239.1013),(8 1142.601),(9 1249.8617),(10 1179.6462),(11 1248.077),(12 1224.4015),(13 1219.7114),(14 1208.2388),(15 1201.9456),(16 1173.9462),(17 1164.6968),(18 1164.1151),(19 1121.6154),(20 1152.2888),(21 1113.8918),(22 1141.2881),(23 1120.1469),(24 1142.4974),(25 1136.056),(26 1149.4141),(27 1150.2157),(28 1160.889),(29 1151.8774),(30 1170.2316),(31 1179.8326),(32 1173.8147),(33 1193.0211),(34 1162.7751),(35 1170.7402),(36 1144.7078),(37 1137.6356),(38 1144.3717),(39 1166.5758),(40 1165.1906),(41 1164.0259),(42 1203.8651),(43 1223.3528),(44 1220.11),(45 1228.9722),(46 1239.2716),(47 1260.693),(48 1283.3441),(49 1315.0636),(50 1323.2078),(51 1348.6765),(52 1354.1982),(53 1371.3959),(54 1368.5948),(55 1384.3873),(56 1391.0873),(57 1400.1987),(58 1435.8221),(59 1453.304),(60 1463.8566),(61 1476.44),(62 1486.6655),(63 1500.8895),(64 1506.7291),(65 1512.002),(66 1526.2736),(67 1534.1091),(68 1558.1643),(69 1574.3035),(70 1582.1101),(71 1604.9617),(72 1628.4553),(73 1645.1399),(74 1645.4651),(75 1659.4474),(76 1671.6929),(77 1660.4672),(78 1682.1217),(79 1711.9207),
(1 1008.5931),(2 768.1035),(3 1160.4644),(4 925.1033),(5 1193.1656),(6 1012.0965),(7 1201.9414),(8 1091.9038),(9 1227.8809),(10 1141.4683),(11 1219.3474),(12 1172.1724),(13 1201.4164),(14 1161.1388),(15 1160.7087),(16 1153.7986),(17 1146.553),(18 1141.4216),(19 1132.8021),(20 1147.2195),(21 1141.3348),(22 1142.8679),(23 1149.6566),(24 1129.7161),(25 1136.5531),(26 1137.9097),(27 1129.9265),(28 1138.2117),(29 1120.3053),(30 1145.6182),(31 1119.0071),(32 1154.6951),(33 1128.3351),(34 1136.3809),(35 1129.656),(36 1120.5148),(37 1112.6046),(38 1125.1063),(39 1126.1208),(40 1124.1007),(41 1125.9917),(42 1160.1471),(43 1169.9103),(44 1203.1259),(45 1202.9056),(46 1213.9503),(47 1242.7114),(48 1272.239),(49 1298.8877),(50 1311.5623),(51 1329.1812),(52 1355.0588),(53 1375.4841),(54 1402.6675),(55 1407.7262),(56 1436.974),(57 1452.1179),(58 1476.7275),(59 1491.5426),(60 1497.3602),(61 1521.6044),(62 1533.0977),(63 1542.5281),(64 1554.0496),(65 1572.008),(66 1601.3508),(67 1610.7832),(68 1635.4144),(69 1631.3474),(70 1655.4758),(71 1659.4744),(72 1665.7642),(73 1671.731),(74 1673.8444),(75 1690.2242),(76 1695.9164),(77 1696.0605),(78 1714.508),(79 1742.6862),
(1 950.78656),(2 764.037),(3 1104.3176),(4 957.6997),(5 1151.1489),(6 1049.0991),(7 1164.8955),(8 1119.6577),(9 1213.7811),(10 1153.8341),(11 1212.2125),(12 1187.8032),(13 1209.355),(14 1185.5662),(15 1183.5785),(16 1179.4744),(17 1172.8488),(18 1164.7443),(19 1157.3657),(20 1165.3711),(21 1163.3208),(22 1170.3392),(23 1183.6119),(24 1160.9377),(25 1183.8381),(26 1173.4373),(27 1177.2039),(28 1168.0577),(29 1152.2716),(30 1168.0364),(31 1150.2783),(32 1163.1061),(33 1148.7358),(34 1140.8214),(35 1144.1813),(36 1133.1189),(37 1156.969),(38 1125.1731),(39 1141.032),(40 1125.6653),(41 1161.6969),(42 1155.1927),(43 1186.1912),(44 1179.621),(45 1204.4249),(46 1221.2795),(47 1258.643),(48 1307.0914),(49 1313.8442),(50 1335.0148),(51 1344.1212),(52 1355.406),(53 1372.077),(54 1380.7196),(55 1390.3837),(56 1395.6498),(57 1412.8271),(58 1429.129),(59 1436.1381),(60 1437.3644),(61 1451.911),(62 1468.6191),(63 1487.1012),(64 1490.3239),(65 1504.2073),(66 1513.1931),(67 1516.2325),(68 1520.7161),(69 1521.3257),(70 1541.2291),(71 1531.775),(72 1551.0859),(73 1553.5721),(74 1564.6072),(75 1566.9302),(76 1579.1438),(77 1584.2794),(78 1619.5914),(79 1643.94),
(1 874.79987),(2 751.4963),(3 1009.5459),(4 948.2935),(5 1045.7802),(6 1054.775),(7 1084.9794),(8 1129.5977),(9 1135.4683),(10 1154.7665),(11 1140.5515),(12 1184.2172),(13 1148.8201),(14 1184.0977),(15 1140.5132),(16 1151.4198),(17 1128.2854),(18 1143.5984),(19 1129.4973),(20 1150.0842),(21 1136.128),(22 1158.538),(23 1164.6719),(24 1165.0479),(25 1179.0137),(26 1160.0149),(27 1173.6481),(28 1140.2109),(29 1151.1477),(30 1135.9955),(31 1145.6091),(32 1139.488),(33 1153.9203),(34 1142.2253),(35 1137.6195),(36 1130.8557),(37 1134.2625),(38 1152.2644),(39 1132.6327),(40 1127.2368),(41 1104.6061),(42 1126.6649),(43 1137.0374),(44 1183.3973),(45 1174.4326),(46 1189.4407),(47 1214.2471),(48 1247.7767),(49 1261.1769),(50 1265.0513),(51 1290.0493),(52 1295.2195),(53 1320.8887),(54 1339.3302),(55 1339.1797),(56 1360.0444),(57 1364.822),(58 1379.2297),(59 1402.6786),(60 1395.0322),(61 1393.5215),(62 1399.753),(63 1408.4666),(64 1399.9822),(65 1399.8798),(66 1406.8312),(67 1426.2598),(68 1432.0433),(69 1437.0148),(70 1446.4059),(71 1457.6125),(72 1465.586),(73 1480.3553),(74 1480.5496),(75 1487.9152),(76 1502.7285),(77 1495.1232),(78 1513.835),(79 1534.2802),
(1 829.6375),(2 734.7672),(3 973.44855),(4 933.8087),(5 1027.9708),(6 1054.3108),(7 1068.6573),(8 1123.083),(9 1113.0197),(10 1171.1627),(11 1126.7377),(12 1180.9645),(13 1155.4313),(14 1189.7268),(15 1137.281),(16 1144.1399),(17 1115.437),(18 1134.5658),(19 1093.8877),(20 1128.434),(21 1108.7401),(22 1114.8218),(23 1125.7328),(24 1101.5632),(25 1129.5538),(26 1096.8064),(27 1132.5844),(28 1089.3219),(29 1099.4957),(30 1089.4584),(31 1095.2241),(32 1101.4818),(33 1090.0582),(34 1108.6582),(35 1076.6688),(36 1102.902),(37 1094.717),(38 1126.7303),(39 1087.3109),(40 1111.939),(41 1098.0773),(42 1116.8485),(43 1118.9735),(44 1129.1877),(45 1133.6368),(46 1116.6923),(47 1148.835),(48 1148.555),(49 1174.4148),(50 1166.266),(51 1180.4825),(52 1187.319),(53 1195.5558),(54 1210.1107),(55 1219.7982),(56 1227.0076),(57 1237.1818),(58 1251.5208),(59 1258.6425),(60 1271.6371),(61 1279.0834),(62 1289.5544),(63 1283.4707),(64 1281.5239),(65 1294.2819),(66 1294.8298),(67 1301.7974),(68 1317.5796),(69 1318.8851),(70 1340.2052),(71 1345.0994),(72 1353.2789),(73 1357.8105),(74 1365.5364),(75 1377.9976),(76 1388.8727),(77 1385.8873),(78 1420.6782),(79 1424.9675),
(1 848.6929),(2 716.5143),(3 991.23816),(4 923.72174),(5 1033.478),(6 1058.7214),(7 1078.0396),(8 1135.12),(9 1112.7605),(10 1169.0828),(11 1119.576),(12 1174.3087),(13 1134.383),(14 1161.1255),(15 1124.6505),(16 1138.3224),(17 1104.7281),(18 1127.9374),(19 1096.8763),(20 1119.8622),(21 1102.3828),(22 1112.3923),(23 1121.4264),(24 1117.6356),(25 1141.3137),(26 1133.8342),(27 1128.5271),(28 1120.7955),(29 1110.2448),(30 1115.06),(31 1097.54),(32 1128.2506),(33 1115.7056),(34 1140.2456),(35 1119.8118),(36 1131.456),(37 1125.2596),(38 1120.832),(39 1138.5564),(40 1123.9598),(41 1140.4775),(42 1137.6139),(43 1158.9663),(44 1155.6392),(45 1166.458),(46 1174.5836),(47 1174.6935),(48 1197.825),(49 1198.5997),(50 1218.578),(51 1228.0526),(52 1241.1838),(53 1263.5079),(54 1278.7),(55 1284.503),(56 1277.3009),(57 1278.076),(58 1287.916),(59 1299.419),(60 1298.3718),(61 1298.9568),(62 1316.1748),(63 1311.8027),(64 1309.4844),(65 1313.4388),(66 1317.3759),(67 1329.1636),(68 1338.3563),(69 1339.8433),(70 1340.7605),(71 1358.7443),(72 1377.9441),(73 1389.4344),(74 1387.1697),(75 1407.6069),(76 1413.0361),(77 1420.7886),(78 1435.3967),(79 1451.6908),
(1 960.5358),(2 718.2073),(3 1063.9672),(4 959.82166),(5 1060.5652),(6 1122.8049),(7 1092.3496),(8 1230.8885),(9 1123.8473),(10 1238.2003),(11 1144.324),(12 1229.6091),(13 1177.936),(14 1214.9163),(15 1188.5135),(16 1179.5234),(17 1182.9615),(18 1180.1345),(19 1167.9105),(20 1174.6626),(21 1159.4377),(22 1146.9325),(23 1158.3783),(24 1136.2963),(25 1155.4717),(26 1133.7328),(27 1136.3916),(28 1111.4619),(29 1110.6837),(30 1098.9833),(31 1109.8195),(32 1085.6449),(33 1093.1376),(34 1078.5845),(35 1091.6154),(36 1070.2284),(37 1080.3005),(38 1091.4996),(39 1102.1176),(40 1107.8141),(41 1095.0762),(42 1139.482),(43 1133.1245),(44 1182.4512),(45 1175.2782),(46 1190.8041),(47 1202.1631),(48 1219.7432),(49 1255.5592),(50 1256.3405),(51 1280.3114),(52 1295.8904),(53 1308.061),(54 1331.9209),(55 1336.2635),(56 1345.5848),(57 1366.8721),(58 1380.1692),(59 1388.1545),(60 1391.8641),(61 1396.0536),(62 1395.0352),(63 1395.0383),(64 1393.232),(65 1386.2825),(66 1397.594),(67 1399.8203),(68 1406.8804),(69 1422.3534),(70 1425.205),(71 1435.5099),(72 1454.5681),(73 1468.6191),(74 1474.695),(75 1486.7354),(76 1499.7972),(77 1508.7649),(78 1527.0781),(79 1540.2542),
(1 990.8548),(2 717.29425),(3 1052.3369),(4 970.01294),(5 1031.7609),(6 1135.5773),(7 1070.8972),(8 1233.7344),(9 1115.9586),(10 1234.3375),(11 1141.3739),(12 1199.6342),(13 1174.0273),(14 1166.3649),(15 1187.31),(16 1148.2134),(17 1157.4623),(18 1155.8511),(19 1158.4087),(20 1143.1549),(21 1169.444),(22 1140.1473),(23 1163.8043),(24 1124.2137),(25 1142.3448),(26 1128.9551),(27 1113.5153),(28 1107.2476),(29 1088.5787),(30 1089.4283),(31 1084.9857),(32 1077.0166),(33 1075.4719),(34 1070.281),(35 1064.5828),(36 1068.4427),(37 1051.6998),(38 1082.9229),(39 1057.0685),(40 1085.6794),(41 1074.6123),(42 1090.1865),(43 1103.671),(44 1107.1006),(45 1112.7565),(46 1104.0297),(47 1133.6895),(48 1136.1542),(49 1154.3278),(50 1157.9807),(51 1167.5131),(52 1185.6177),(53 1215.4751),(54 1225.7032),(55 1237.2825),(56 1249.8317),(57 1259.8914),(58 1276.4893),(59 1288.384),(60 1309.0284),(61 1323.0184),(62 1331.1019),(63 1341.7799),(64 1346.7762),(65 1361.9696),(66 1385.7883),(67 1404.848),(68 1418.4398),(69 1443.3024),(70 1463.5765),(71 1482.7806),(72 1501.9193),(73 1505.5963),(74 1508.5931),(75 1511.2308),(76 1516.8862),(77 1521.7689),(78 1539.3691),(79 1555.972),
(1 924.127),(2 729.9045),(3 967.4786),(4 992.2242),(5 963.09216),(6 1115.3439),(7 1029.66),(8 1169.8636),(9 1105.5837),(10 1147.5708),(11 1161.5824),(12 1128.69),(13 1166.9377),(14 1132.4698),(15 1151.5935),(16 1131.0002),(17 1129.1855),(18 1127.8475),(19 1125.6298),(20 1107.0898),(21 1121.4492),(22 1114.3171),(23 1118.0499),(24 1102.3265),(25 1108.7335),(26 1102.1017),(27 1096.841),(28 1092.923),(29 1100.4316),(30 1087.0419),(31 1095.2092),(32 1091.7998),(33 1093.8789),(34 1110.5137),(35 1087.4706),(36 1089.6324),(37 1066.6969),(38 1086.5299),(39 1087.95),(40 1089.3734),(41 1084.286),(42 1078.4103),(43 1100.7808),(44 1103.038),(45 1101.433),(46 1099.6682),(47 1114.9347),(48 1143.9734),(49 1170.264),(50 1183.117),(51 1211.7615),(52 1218.9387),(53 1241.4298),(54 1261.1786),(55 1263.6791),(56 1279.1799),(57 1298.0288),(58 1318.303),(59 1342.3152),(60 1346.3384),(61 1353.1548),(62 1362.4902),(63 1369.2527),(64 1359.5117),(65 1380.9708),(66 1383.9926),(67 1400.9023),(68 1425.5509),(69 1439.8273),(70 1439.97),(71 1449.8562),(72 1461.2103),(73 1475.5209),(74 1490.8967),(75 1499.762),(76 1497.6494),(77 1494.7484),(78 1509.8629),(79 1527.5726),
(1 862.9511),(2 742.3984),(3 891.2854),(4 1008.99646),(5 913.9385),(6 1088.186),(7 1004.20233),(8 1090.3989),(9 1082.2023),(10 1057.7389),(11 1119.3297),(12 1044.7448),(13 1105.5624),(14 1061.4811),(15 1083.0734),(16 1065.5371),(17 1072.4537),(18 1060.2262),(19 1052.6925),(20 1039.6055),(21 1043.8644),(22 1060.7959),(23 1051.7334),(24 1050.7745),(25 1049.0298),(26 1040.6041),(27 1049.4432),(28 1047.1962),(29 1055.549),(30 1045.285),(31 1062.3324),(32 1053.721),(33 1055.5651),(34 1049.0496),(35 1048.3268),(36 1048.9926),(37 1060.9409),(38 1061.7246),(39 1073.6936),(40 1066.2222),(41 1078.1417),(42 1094.1573),(43 1095.8752),(44 1118.2955),(45 1106.582),(46 1120.0864),(47 1138.4883),(48 1137.1676),(49 1161.564),(50 1166.0599),(51 1165.8679),(52 1191.4984),(53 1202.062),(54 1212.3157),(55 1209.5382),(56 1208.9487),(57 1225.2097),(58 1253.2677),(59 1258.57),(60 1262.5812),(61 1266.255),(62 1277.2067),(63 1280.1893),(64 1277.5381),(65 1280.792),(66 1284.2515),(67 1309.4292),(68 1321.6953),(69 1342.4752),(70 1362.5608),(71 1373.834),(72 1397.7327),(73 1404.4594),(74 1416.5347),(75 1419.5242),(76 1426.6265),(77 1441.9617),(78 1459.2354),(79 1471.7816),
(1 784.9262),(2 709.358),(3 812.3599),(4 925.7248),(5 855.2558),(6 980.26306),(7 944.50525),(8 1004.1837),(9 1016.4657),(10 972.10944),(11 1034.0295),(12 987.4391),(13 1045.4357),(14 1009.1613),(15 1036.3036),(16 999.78064),(17 1015.88086),(18 992.15283),(19 983.11957),(20 988.15967),(21 974.20636),(22 980.83527),(23 972.67993),(24 981.3129),(25 973.63086),(26 970.6372),(27 975.3204),(28 965.1794),(29 984.3188),(30 957.3896),(31 977.6428),(32 960.1712),(33 966.1285),(34 960.5552),(35 954.1562),(36 954.82874),(37 963.0617),(38 961.8286),(39 977.2928),(40 964.1146),(41 958.71326),(42 986.0472),(43 978.4209),(44 1007.3514),(45 1013.89777),(46 1007.9878),(47 1038.8901),(48 1044.7603),(49 1063.1495),(50 1068.5522),(51 1065.9868),(52 1079.8942),(53 1092.4922),(54 1098.525),(55 1098.1083),(56 1093.7684),(57 1105.8457),(58 1117.5449),(59 1134.7261),(60 1121.4249),(61 1124.3358),(62 1128.4905),(63 1135.9755),(64 1139.4635),(65 1147.6417),(66 1156.56),(67 1167.6127),(68 1173.6594),(69 1173.4059),(70 1181.0702),(71 1180.3033),(72 1184.7036),(73 1196.1191),(74 1198.033),(75 1200.748),(76 1211.1433),(77 1217.3286),(78 1243.5612),(79 1268.9806),
(1 728.47266),(2 692.8489),(3 800.3556),(4 885.06085),(5 872.31213),(6 969.0626),(7 956.60913),(8 1028.0944),(9 1037.5377),(10 1038.8181),(11 1058.3116),(12 1047.4863),(13 1069.1606),(14 1037.9353),(15 1057.4244),(16 1005.13745),(17 1023.4978),(18 994.4596),(19 984.8372),(20 988.77435),(21 974.0424),(22 990.1801),(23 985.3187),(24 994.59607),(25 969.90265),(26 958.1442),(27 976.2843),(28 962.2878),(29 990.86005),(30 971.0948),(31 985.08936),(32 974.0323),(33 976.62946),(34 961.7118),(35 958.0756),(36 953.5266),(37 943.0181),(38 959.551),(39 955.82056),(40 954.10474),(41 957.87805),(42 972.70044),(43 986.23505),(44 1001.408),(45 1012.9048),(46 1010.6416),(47 1020.56836),(48 1040.2996),(49 1058.1383),(50 1059.1364),(51 1080.4456),(52 1095.9412),(53 1095.1804),(54 1108.5848),(55 1110.9686),(56 1116.9945),(57 1129.2761),(58 1155.5543),(59 1170.0398),(60 1168.1216),(61 1165.6453),(62 1178.671),(63 1174.2408),(64 1170.1735),(65 1161.421),(66 1169.278),(67 1177.4122),(68 1194.2222),(69 1200.2032),(70 1209.8912),(71 1212.3217),(72 1221.2213),(73 1225.3082),(74 1227.0264),(75 1231.7174),(76 1230.4991),(77 1235.0977),(78 1264.367),(79 1267.2491),
