1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 8681.757),(2 11043.624),(3 13047.108),(4 13592.18),(5 13635.308),(6 13923.02),(7 14820.685),(8 15062.902),(9 15522.25),(10 14608.707),(11 15241.798),(12 15266.469),(13 15714.6875),(14 16423.547),(15 16628.715),(16 17014.445),(17 16978.422),(18 16906.563),(19 17010.648),(20 17429.86),(21 17580.443),(22 17646.87),(23 16960.22),(24 17159.941),(25 17161.52),(26 17146.525),(27 17226.975),(28 17388.219),(29 16931.686),(30 16733.133),(31 16886.607),(32 16830.55),(33 16953.283),(34 16844.154),(35 17175.418),(36 17210.758),(37 17081.852),(38 17118.541),(39 17230.705),(40 17024.709),(41 16825.29),(42 16767.291),(43 17167.266),(44 17477.418),(45 17804.088),(46 17897.03),(47 18308.86),(48 18277.086),(49 18106.295),(50 18278.621),(51 18566.373),(52 18586.17),(53 18715.625),(54 19003.293),(55 19265.66),(56 19288.98),(57 19499.895),(58 20064.313),(59 20299.275),(60 20407.47),(61 20817.857),(62 21615.813),(63 21979.28),(64 21801.963),(65 21932.148),(66 22323.252),(67 22611.172),(68 22955.262),(69 23668.633),(70 24319.914),(71 25130.96),(72 25340.469),(73 26061.629),(74 26940.475),(75 27409.535),(76 27851.594),(77 27785.021),(78 28128.242),(79 28669.594),
(1 8405.733),(2 10016.1455),(3 12028.745),(4 12820.8),(5 13024.62),(6 13209.387),(7 13960.553),(8 14606.22),(9 14876.135),(10 14574.642),(11 14859.93),(12 14736.574),(13 15221.891),(14 15752.023),(15 16010.959),(16 16038.906),(17 16119.966),(18 16157.338),(19 16054.283),(20 16192),(21 16486.807),(22 16866.818),(23 16298.336),(24 16326.87),(25 16759.643),(26 16243.244),(27 16681.432),(28 16322.957),(29 16108.276),(30 15816.424),(31 15954.14),(32 16137.39),(33 16128.403),(34 16274.851),(35 16542.006),(36 16589.08),(37 16348.675),(38 16267.892),(39 16429.58),(40 16257.991),(41 16503.404),(42 16601.549),(43 16725.82),(44 16566.744),(45 16618.41),(46 16691.809),(47 17112.316),(48 17175.414),(49 17366.762),(50 17690.459),(51 17523.184),(52 17510.13),(53 17759.488),(54 17904.791),(55 18369.707),(56 18291.824),(57 18799.564),(58 19326.193),(59 19972.262),(60 20377.717),(61 20850.9),(62 21387.463),(63 21585.967),(64 21590.025),(65 21907.133),(66 22185.209),(67 22739.754),(68 23203.553),(69 23885.027),(70 24685.18),(71 25137.285),(72 25932.313),(73 26525.385),(74 27279.133),(75 27739.477),(76 28498.262),(77 29093.432),(78 29101.05),(79 29324.709),
(1 8256.513),(2 10154.142),(3 12367.242),(4 12780.312),(5 12982.1875),(6 13447.385),(7 14074.5),(8 14453.533),(9 14866.449),(10 14563.303),(11 14804.545),(12 14808.904),(13 15765.309),(14 16080.066),(15 16406.834),(16 16283.708),(17 16293.26),(18 16556.947),(19 16483.125),(20 16495.186),(21 16353.197),(22 16434.33),(23 15835.822),(24 16079.169),(25 16478.166),(26 16447.537),(27 16752.969),(28 16084.949),(29 15831.066),(30 15663.402),(31 15627.04),(32 15767.08),(33 15802.421),(34 15991.271),(35 16076.269),(36 16333.619),(37 16390.602),(38 16183.118),(39 16304.203),(40 16277.519),(41 16318.897),(42 16342.07),(43 16535.23),(44 16729.672),(45 16642.709),(46 16788.387),(47 16633.797),(48 16803.441),(49 16989.635),(50 17197.58),(51 17022.234),(52 16842.883),(53 17128.285),(54 17337.795),(55 17231.387),(56 17418.186),(57 17582.072),(58 17783.729),(59 18292.156),(60 18815.762),(61 19098.615),(62 19378.307),(63 19537.889),(64 20036.477),(65 20558.305),(66 21397.537),(67 21914.793),(68 22425.148),(69 23326.578),(70 23855.516),(71 24657.928),(72 25389.773),(73 26272.479),(74 27095.102),(75 27611.105),(76 27760.523),(77 28264.32),(78 28567.467),(79 29135.85),
(1 7984.434),(2 9776.17),(3 11956.5),(4 12333.522),(5 12500.162),(6 12914.864),(7 13326.08),(8 13692.701),(9 14075.707),(10 13912.628),(11 14056.458),(12 13963.446),(13 14754.564),(14 15286.859),(15 15371.991),(16 15701.049),(17 15365.212),(18 15699.118),(19 15989.629),(20 16002.159),(21 15890.282),(22 15854.89),(23 15412.867),(24 15693.241),(25 15863.926),(26 15929.585),(27 16315.853),(28 15591.6875),(29 15729.928),(30 15470.887),(31 15776.1875),(32 15811.283),(33 16221.5205),(34 16358.692),(35 16422.809),(36 16268.261),(37 16380.108),(38 16235.204),(39 16445.707),(40 16149.464),(41 16110.689),(42 15948.882),(43 15942.978),(44 16205.349),(45 16586.955),(46 16544.71),(47 16304.292),(48 16397.467),(49 16414.387),(50 16505.7),(51 16499.744),(52 16571.29),(53 16504.375),(54 16765.64),(55 16705.184),(56 16964.793),(57 17455.012),(58 17748.514),(59 18161.594),(60 18418.865),(61 18798.387),(62 19436.885),(63 19824.328),(64 20029.854),(65 20410.717),(66 20847.756),(67 21540.602),(68 21886.879),(69 22242.086),(70 22742.045),(71 23230.02),(72 23886.414),(73 24492.547),(74 24816.121),(75 25175.559),(76 25402.36),(77 25620.236),(78 25587.361),(79 26136.006),
(1 7807.0176),(2 9479.714),(3 11334.4795),(4 11668.448),(5 11781.532),(6 12341.733),(7 12863.096),(8 13344.986),(9 13416.4375),(10 13597.116),(11 13992.372),(12 13845.901),(13 14616.28),(14 14671.1875),(15 14835.971),(16 14954.893),(17 14844.381),(18 14884.539),(19 15185.993),(20 15341.919),(21 15109.473),(22 14902.489),(23 14992.076),(24 14836.21),(25 15166.136),(26 14994.675),(27 15390.931),(28 14801.17),(29 14672.985),(30 14801.175),(31 15003.395),(32 15285.489),(33 15245.002),(34 15451.264),(35 15386.659),(36 15381.233),(37 15611.6455),(38 15306.832),(39 15308.562),(40 15404.061),(41 15112.791),(42 15288.967),(43 15526.02),(44 15760.899),(45 15812.692),(46 15750.281),(47 15561.946),(48 15882.081),(49 16180.159),(50 16174.569),(51 16179.134),(52 16118.06),(53 16263.2295),(54 16693.78),(55 16780.85),(56 16893.691),(57 17255.656),(58 17652.87),(59 18051.229),(60 18447.67),(61 18570.637),(62 18777.72),(63 19329.809),(64 19615.549),(65 19885.55),(66 20402.664),(67 20969.82),(68 21791.695),(69 22276.248),(70 22749.031),(71 23240.34),(72 24067.07),(73 24579.975),(74 25012.535),(75 25453.025),(76 25822.15),(77 26214.543),(78 26643.643),(79 27177.99),
(1 7806.263),(2 9318.881),(3 11554.568),(4 11817.942),(5 12130.461),(6 12720.767),(7 13444.415),(8 13681.569),(9 13985.345),(10 13595.498),(11 14089.008),(12 13862.691),(13 14291.736),(14 14468.068),(15 14805.65),(16 14992.301),(17 14857.952),(18 15000.366),(19 15175.573),(20 15232.831),(21 14927.924),(22 14700.332),(23 14732.775),(24 14627.727),(25 14874.937),(26 15062.598),(27 15131.863),(28 14864.773),(29 14623.764),(30 14668.725),(31 14812.513),(32 14790.704),(33 15137.871),(34 15168.061),(35 15194.443),(36 15058.557),(37 15232.171),(38 15231.6455),(39 15218.063),(40 15090.41),(41 15087.086),(42 15436.982),(43 15750.651),(44 15504.662),(45 15918.387),(46 15918.674),(47 16228.644),(48 16361.236),(49 16574.074),(50 16642.098),(51 16311.308),(52 16129.211),(53 16188.0205),(54 16501.826),(55 16661.43),(56 16793.574),(57 17087.723),(58 17023.06),(59 17506.998),(60 17924.555),(61 18181.184),(62 18281.729),(63 18497.555),(64 18966.602),(65 19745.232),(66 20423.123),(67 20691.459),(68 21130.926),(69 21495.223),(70 21881.912),(71 22201.924),(72 22533.68),(73 22900.152),(74 23488.316),(75 24037.736),(76 24250.887),(77 24670.004),(78 25302.705),(79 25574.584),
(1 7706.121),(2 9177.555),(3 10959.653),(4 11303.84),(5 11326.918),(6 11789.681),(7 12337.08),(8 13072.675),(9 13047.84),(10 12816.535),(11 12825.891),(12 12877.795),(13 13717.101),(14 13839.082),(15 14110.86),(16 14107.082),(17 14145.57),(18 14533.404),(19 14674.39),(20 14739.14),(21 14501.913),(22 14476.009),(23 14364.805),(24 14504.786),(25 14517.565),(26 14385.991),(27 14335.181),(28 14007.953),(29 14070.729),(30 14196.153),(31 14333.782),(32 14295.715),(33 14501.603),(34 14487.274),(35 14584.423),(36 14603.589),(37 14717.412),(38 14632.148),(39 14799.283),(40 14622.381),(41 14909.323),(42 15227.944),(43 15451.693),(44 15506.31),(45 15581.918),(46 15577.507),(47 15702.677),(48 15931.839),(49 15903.912),(50 16022.547),(51 15912.961),(52 15852.115),(53 15908.714),(54 16133.284),(55 16300.068),(56 16520.16),(57 16669.084),(58 16888.197),(59 17250.193),(60 17500.75),(61 17888.338),(62 18160.678),(63 18194.67),(64 18680.03),(65 19137.064),(66 19832.762),(67 20159.281),(68 20454.016),(69 20942.086),(70 21432.809),(71 21854.295),(72 22117.328),(73 22503.793),(74 23266.982),(75 23733.082),(76 24008.484),(77 24388.123),(78 24937.29),(79 25225.76),
(1 7267.4395),(2 8770.391),(3 10350.614),(4 10713.563),(5 11002.602),(6 11514.296),(7 11805.624),(8 12371.051),(9 12551.122),(10 12363.033),(11 12866.172),(12 12960.8),(13 13115.364),(14 13400.098),(15 13582.136),(16 13699.191),(17 13817.21),(18 13825.8545),(19 14057.041),(20 13909.923),(21 14171.815),(22 14035.072),(23 13990.828),(24 14220.574),(25 14310.842),(26 14361.81),(27 14374.428),(28 14122.114),(29 14159.841),(30 14447.613),(31 14404.575),(32 14335.816),(33 14382.165),(34 14415.426),(35 14296.02),(36 14578.172),(37 14587.151),(38 14562.7705),(39 14645.212),(40 14699.53),(41 14712.89),(42 14929.264),(43 15073.22),(44 15253.964),(45 15265.8955),(46 15252.943),(47 15459.552),(48 15597.611),(49 15498.66),(50 15583.265),(51 15458.034),(52 15672.955),(53 15747.1045),(54 15901.348),(55 15870.077),(56 16190.906),(57 16636.59),(58 16729.201),(59 17185.775),(60 17437.26),(61 17535.656),(62 18021.6),(63 18237.908),(64 18334.432),(65 18858.408),(66 19724.285),(67 20307.479),(68 20474.502),(69 20733.914),(70 21558.738),(71 22321.924),(72 22910.594),(73 23300.021),(74 23592.953),(75 24031.604),(76 24800.842),(77 25149.9),(78 25338.97),(79 26133.277),
(1 7254.219),(2 8780.525),(3 10592.978),(4 10866.406),(5 11098.349),(6 11723.592),(7 11906.638),(8 12740.539),(9 12747.338),(10 12352.929),(11 12672.015),(12 13132),(13 13183.639),(14 13246.227),(15 13531.483),(16 13535.842),(17 13636.731),(18 13680.486),(19 14149.262),(20 14062.492),(21 14257.796),(22 14004.519),(23 13879.566),(24 14217.833),(25 14080.314),(26 14241.29),(27 14307.515),(28 14092.006),(29 14123.945),(30 14235.727),(31 14242.985),(32 14147.877),(33 14354.163),(34 14128.613),(35 14176.184),(36 14620.107),(37 14436.642),(38 14137.831),(39 14150.525),(40 14294.217),(41 14583.661),(42 14606.825),(43 14842.6875),(44 14997.52),(45 15205.657),(46 15313.244),(47 15481.414),(48 15268.243),(49 15494.3955),(50 15493.777),(51 15368.781),(52 15588.66),(53 15814.143),(54 16157.901),(55 16277.358),(56 16462.113),(57 16860.475),(58 17206.746),(59 17531.723),(60 17706.541),(61 17921.096),(62 18312.613),(63 18662.57),(64 19024.393),(65 19449.07),(66 19997.748),(67 20164.633),(68 20423.16),(69 20887.123),(70 21787.092),(71 22308.607),(72 22810.023),(73 23044.174),(74 23653.408),(75 24219.486),(76 24986.518),(77 25524.363),(78 25658.393),(79 25939.064),
(1 6894.537),(2 8302.881),(3 9995.855),(4 10519.577),(5 10942.948),(6 11519.918),(7 11543.419),(8 12048.038),(9 12113.188),(10 11963.129),(11 12445.117),(12 12736.8955),(13 12926.084),(14 13094.744),(15 13229.789),(16 13037.36),(17 13204.482),(18 13589.209),(19 13805.544),(20 13703.265),(21 13647.432),(22 13542.781),(23 13452.559),(24 13490.073),(25 13462.858),(26 13602.796),(27 13515.636),(28 13452.631),(29 13602.232),(30 13724.737),(31 13918.612),(32 13849.153),(33 13967.587),(34 13785.415),(35 13770.42),(36 13893.722),(37 13806.115),(38 13706.21),(39 13658.072),(40 13812.733),(41 13897.918),(42 14315.776),(43 14276.517),(44 14028.96),(45 14296.698),(46 14685.992),(47 14835.97),(48 14620.83),(49 14723.146),(50 14578.353),(51 14669.08),(52 14661.868),(53 14972.731),(54 15056.426),(55 15210.679),(56 15285.09),(57 15394.327),(58 15839.817),(59 16365.358),(60 16547.684),(61 16653.922),(62 16949.45),(63 17336.025),(64 17770.152),(65 18260.074),(66 18660.762),(67 18983.291),(68 19406.72),(69 19926.637),(70 20635.76),(71 21077.236),(72 21532.13),(73 21735.42),(74 22524.586),(75 23129.648),(76 23559),(77 24030.441),(78 24132.36),(79 24443.049),
(1 6906.876),(2 8195.077),(3 9978.151),(4 10444.327),(5 10742.478),(6 11374.073),(7 11623.721),(8 11834.641),(9 11691.723),(10 11929.516),(11 12225.283),(12 12728.261),(13 12950.476),(14 13003.286),(15 13323.68),(16 13172.167),(17 13443.34),(18 13358.5625),(19 13502.595),(20 13319.185),(21 13495.357),(22 13371.202),(23 13246.886),(24 13466.894),(25 13223.167),(26 13644.655),(27 13285.467),(28 13185.493),(29 13488.228),(30 13646.219),(31 13554.183),(32 13439.438),(33 13301.318),(34 13588.027),(35 13444.723),(36 13425.893),(37 13145.623),(38 13241.106),(39 13334.804),(40 13399.019),(41 13638.975),(42 13744.522),(43 13738.957),(44 13903.012),(45 14274.762),(46 14349.906),(47 14411.505),(48 14382.282),(49 14548.459),(50 14529.641),(51 14417.749),(52 14482.485),(53 14689.272),(54 14970.457),(55 15319.607),(56 15375.105),(57 15719.678),(58 16179.318),(59 16456.232),(60 16671.834),(61 17030.97),(62 17345.895),(63 17797.72),(64 17988.623),(65 18138.623),(66 18767.582),(67 19285.191),(68 19920.469),(69 20017.877),(70 20481.725),(71 21367.945),(72 21893.688),(73 22162.58),(74 22551.049),(75 22830.91),(76 23331.703),(77 23899.01),(78 24254.71),(79 24393.604),
(1 6690.3623),(2 8069.4443),(3 9571.133),(4 9997.37),(5 10171.555),(6 10798.284),(7 11006.265),(8 11497.386),(9 11309.3),(10 11556.456),(11 11986.0625),(12 12456.045),(13 12477.601),(14 12790.758),(15 13065.8),(16 13000.824),(17 12996.848),(18 13353.951),(19 13346.442),(20 13407.105),(21 13140.887),(22 13237.317),(23 13309.442),(24 13506.7705),(25 13897.399),(26 13680.361),(27 13570.7705),(28 13559.425),(29 13948.136),(30 13943.709),(31 13925.149),(32 13862.723),(33 13764.516),(34 13858.355),(35 13808.557),(36 13641.566),(37 13353.957),(38 13284.675),(39 13511.338),(40 13762.33),(41 13884.102),(42 13765.267),(43 13861.724),(44 13899.982),(45 13894.078),(46 13930.492),(47 13929.338),(48 14090.437),(49 13986.261),(50 14197.476),(51 14151.514),(52 14145.719),(53 14441.1455),(54 14761.324),(55 14998.928),(56 15309.7295),(57 15671.747),(58 16076.425),(59 16565.39),(60 16862.809),(61 17096.947),(62 17376.76),(63 17799.424),(64 18086.371),(65 18292.555),(66 18840.494),(67 19211.121),(68 19815.814),(69 20413.879),(70 21165.965),(71 21824.512),(72 22153.746),(73 22451.96),(74 23021.01),(75 23522.615),(76 23797.645),(77 24135.217),(78 24635.361),(79 24874.037),
(1 6531.1694),(2 7863.802),(3 9724.387),(4 9948.913),(5 10303.036),(6 10851.459),(7 11367.195),(8 11852.443),(9 11453.922),(10 11414.27),(11 11691.288),(12 12163.444),(13 12362.315),(14 12553.45),(15 12564.025),(16 12792.505),(17 12780.125),(18 13031.853),(19 13065.548),(20 12942.219),(21 12841.5),(22 12814.631),(23 13138.203),(24 13099.43),(25 13353.592),(26 13215.895),(27 12975.02),(28 12889.057),(29 12829.244),(30 13183.67),(31 13223.536),(32 13502.307),(33 13280.524),(34 13586.511),(35 13485.607),(36 13239.925),(37 13192.393),(38 13209.515),(39 13341.357),(40 13326.411),(41 13298.028),(42 13348.956),(43 13574.483),(44 13928.701),(45 13775.697),(46 13871.678),(47 14142.232),(48 14446.48),(49 14455.771),(50 14330.833),(51 14491.241),(52 14746.778),(53 14766.565),(54 14951.71),(55 14992.542),(56 15049.115),(57 15541.936),(58 15836.988),(59 15969.729),(60 15912.883),(61 16366.367),(62 16643.902),(63 17104.105),(64 17432.385),(65 17871.285),(66 18426.547),(67 18897.38),(68 19514.588),(69 20111.719),(70 20576.318),(71 20929.578),(72 21275.424),(73 21819.195),(74 22358.201),(75 22728.516),(76 23210.674),(77 23398.217),(78 23727.139),(79 24066.434),
(1 6202.3164),(2 7553.0146),(3 9316.111),(4 9832.188),(5 9946.804),(6 10517.745),(7 10701.167),(8 11343.057),(9 11115.181),(10 11462.01),(11 11897.544),(12 12094.26),(13 12232.049),(14 12233.276),(15 12554.213),(16 12502.344),(17 12519.959),(18 12925.473),(19 12791.981),(20 12768.208),(21 12371.335),(22 12308.856),(23 12564.736),(24 12518.238),(25 12451.709),(26 12309.343),(27 12311.884),(28 12502.115),(29 12492.027),(30 12622.728),(31 12402.82),(32 12505.804),(33 12347.208),(34 12417.951),(35 12271.055),(36 12334.609),(37 12304.947),(38 12275.565),(39 12303.131),(40 12189.47),(41 12402.8545),(42 12366.869),(43 12469.361),(44 12532.437),(45 12798.62),(46 12786.389),(47 12867.247),(48 12845.523),(49 12914.433),(50 13034.78),(51 13197.808),(52 13666.458),(53 13511.459),(54 13621.441),(55 13625.247),(56 13971.027),(57 14460.14),(58 14716.722),(59 14648.005),(60 14813.809),(61 15203.768),(62 15394.156),(63 16025.534),(64 16498.588),(65 16694.36),(66 17268.863),(67 17798.213),(68 18267.813),(69 18589.537),(70 18823.104),(71 19283.072),(72 19698.436),(73 19920.662),(74 20047.912),(75 20183.787),(76 20543.057),(77 20902.707),(78 20791.633),(79 21022.936),
(1 6282.052),(2 7494.6577),(3 9092.9),(4 9437.169),(5 9711.682),(6 10353.733),(7 10714.244),(8 11134.426),(9 11024.065),(10 11222.878),(11 11598.547),(12 11809.962),(13 12061.975),(14 12266.718),(15 12394.974),(16 12279.147),(17 12100.344),(18 12386.675),(19 12460.012),(20 12555.665),(21 12371.536),(22 12470.117),(23 12824.025),(24 12723.198),(25 12830.642),(26 12574.908),(27 12497.137),(28 12706.133),(29 12498.433),(30 12571.464),(31 12595.66),(32 12643.912),(33 12462.603),(34 12327.129),(35 12358.782),(36 12331.3545),(37 12191.459),(38 12169.751),(39 12362.857),(40 12356.155),(41 12501.941),(42 12509.724),(43 12838.107),(44 13037.168),(45 13088.464),(46 13220.231),(47 13305.318),(48 13282.095),(49 13267.554),(50 13334.009),(51 13589.079),(52 13661.213),(53 13752.311),(54 13929.147),(55 14058.595),(56 14371.01),(57 14464.009),(58 14598.346),(59 14746.555),(60 14946.902),(61 15372.469),(62 15587),(63 15796.921),(64 16213.979),(65 16515.898),(66 17161.873),(67 17683.457),(68 18074.957),(69 18446.71),(70 18731.797),(71 19074.684),(72 19430.432),(73 19944.912),(74 20217.586),(75 20271.703),(76 20350.578),(77 20594.313),(78 21163.451),(79 21375.393),
(1 6182.4126),(2 7324.701),(3 8677.509),(4 9098.397),(5 9189.989),(6 9792.175),(7 10259.619),(8 10802.029),(9 10593.013),(10 10689.32),(11 10988.791),(12 11475.802),(13 11148.993),(14 11566.476),(15 11580.664),(16 11813.693),(17 11829.97),(18 11838.311),(19 11945.141),(20 11881.518),(21 11708.543),(22 11816.135),(23 11817.793),(24 11708.231),(25 11771.901),(26 11839.513),(27 11596.458),(28 11760.391),(29 11751.893),(30 11839.923),(31 11810.207),(32 11855.92),(33 12039.142),(34 12149.722),(35 12096.917),(36 12114.441),(37 11841.036),(38 11882.997),(39 12082.642),(40 12183.768),(41 12171.47),(42 12110.297),(43 12311.58),(44 12584.892),(45 12585.99),(46 12592.388),(47 12677.159),(48 12645.729),(49 12627.119),(50 12625.305),(51 12705.115),(52 12786.584),(53 12709.552),(54 12695.197),(55 12974.186),(56 13214.645),(57 13676.703),(58 13870.948),(59 14014.508),(60 14109.161),(61 14625.444),(62 14975.369),(63 15354.065),(64 15685.874),(65 15999.226),(66 16167.77),(67 16489.672),(68 17103.205),(69 17524.303),(70 17694.734),(71 18167.08),(72 18524.719),(73 18930.1),(74 19077.254),(75 19250.752),(76 19582.861),(77 19844.084),(78 19967.37),(79 20215.936),
(1 6154.4014),(2 7186.726),(3 8627.153),(4 9026.681),(5 8969.844),(6 9451.232),(7 9979.1875),(8 10153.4795),(9 10039.993),(10 10284.117),(11 10589.387),(12 10870.566),(13 10714.522),(14 11104.358),(15 11013.958),(16 11273.152),(17 11530.084),(18 11463.592),(19 11654.449),(20 11475.486),(21 11333.384),(22 11466.671),(23 11419.476),(24 11423.038),(25 11434.426),(26 11286.107),(27 11214.13),(28 11151.013),(29 11389.144),(30 11340.58),(31 11399.752),(32 11315.217),(33 11491.792),(34 11474.93),(35 11540.859),(36 11558.338),(37 11524.767),(38 11561.676),(39 11752.169),(40 11840.761),(41 12044.913),(42 12060.168),(43 12146.088),(44 12377.784),(45 12592.716),(46 12580.1455),(47 12591.362),(48 12710.293),(49 12546.043),(50 12700.562),(51 12882.429),(52 13007.598),(53 13057.981),(54 13228.843),(55 13322.812),(56 13593.661),(57 13586.818),(58 13726.882),(59 13854.898),(60 14069.408),(61 14207.411),(62 14657.96),(63 15093.707),(64 15371.694),(65 15773.568),(66 16023.812),(67 16204.791),(68 16437.29),(69 16618.8),(70 16808.455),(71 17199.883),(72 17790.102),(73 17891.08),(74 17915.146),(75 18139.012),(76 18494.268),(77 18610.932),(78 18603.406),(79 18985.396),
(1 5990.0103),(2 7132.488),(3 8708.179),(4 9026.579),(5 9080.945),(6 9890.606),(7 10077.913),(8 10570.904),(9 10207.196),(10 10636.627),(11 10762.235),(12 11146.386),(13 11053.03),(14 11293.2705),(15 11201.537),(16 11511.378),(17 11690.199),(18 11647.637),(19 11745.61),(20 11502.077),(21 11306.345),(22 11566.866),(23 11454.497),(24 11363.405),(25 11394.904),(26 11264.641),(27 11420.353),(28 11094.022),(29 11419.195),(30 11273.742),(31 11221.987),(32 11034.561),(33 11349.63),(34 11321.118),(35 11495.565),(36 11326.69),(37 11366.24),(38 11602.729),(39 11832.635),(40 11853.355),(41 11958.723),(42 12052.151),(43 12190.846),(44 12248.468),(45 12386.77),(46 12611.946),(47 12556.645),(48 12437.17),(49 12506.431),(50 12751.589),(51 12770.728),(52 12975.0625),(53 13036.682),(54 13288.131),(55 13538.931),(56 13781.452),(57 13857.058),(58 14026.819),(59 14197.813),(60 14335.667),(61 14767.897),(62 14977.899),(63 15146.154),(64 15334.862),(65 15662.81),(66 16041.393),(67 16237.914),(68 16684.945),(69 17164.426),(70 17465.406),(71 17997.078),(72 18488.352),(73 18563.553),(74 18509.951),(75 18866.813),(76 19103.69),(77 19203.086),(78 19326.223),(79 19212.34),
