1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1319419),(2 4952834),(3 10378163),(4 17003104),(5 24280098),(6 31629262),(7 38982530),(8 46296172),(9 53803252),(10 61512852),(11 69088160),(12 76203270),(13 82900456),(14 89146900),(15 95067900),(16 100408024),(17 104823840),(18 108492504),(19 111571770),(20 113857560),(21 115489920),(22 116883560),(23 118151680),(24 119174824),(25 119600104),(26 119461016),(27 118930424),(28 118464790),(29 118410690),(30 119006110),(31 120330330),(32 122252710),(33 124576640),(34 126858776),(35 128824230),(36 130258500),(37 131068680),(38 131202390),(39 130795430),(40 130070340),(41 129169470),(42 127961510),(43 126945510),(44 125587750),(45 125191940),(46 125435416),(47 126627190),(48 128642470),(49 130454344),(50 131847896),(51 133737464),(52 135820060),(53 137745040),(54 139808160),(55 142477010),(56 144754880),(57 146822450),(58 148427380),(59 149460820),(60 150217260),(61 151158030),(62 152742740),(63 154803090),(64 157041140),(65 159137900),(66 161245120),(67 163912590),(68 166413170),(69 168784450),(70 171432240),(71 174542110),(72 178165100),(73 182681980),(74 188226350),(75 194867180),(76 202170670),(77 210193100),(78 218994100),(79 228769550),
(1 548.36365),(2 682.87085),(3 737.9442),(4 777.83887),(5 810.504),(6 840.0521),(7 880.065),(8 905.8339),(9 932.3575),(10 968.7414),(11 988.8998),(12 1013.5854),(13 1026.7018),(14 1037.237),(15 1060.0646),(16 1063.0392),(17 1080.2202),(18 1074.5966),(19 1084.62),(20 1092.2765),(21 1090.0426),(22 1086.0391),(23 1086.529),(24 1085.651),(25 1093.5192),(26 1076.6147),(27 1068.2773),(28 1045.9681),(29 1028.5498),(30 1031.4061),(31 1012.8335),(32 1005.0678),(33 985.697),(34 980.834),(35 987.80585),(36 962.97626),(37 967.7456),(38 961.19977),(39 965.81024),(40 956.83575),(41 950.6684),(42 954.737),(43 945.24646),(44 945.1143),(45 934.074),(46 939.47614),(47 941.38007),(48 950.05334),(49 955.34546),(50 969.2954),(51 977.73114),(52 975.8067),(53 977.55255),(54 986.2744),(55 1000.4225),(56 1004.5207),(57 1005.32166),(58 1016.9094),(59 1026.6458),(60 1037.2053),(61 1040.4421),(62 1036.8107),(63 1048.1251),(64 1042.2615),(65 1043.4485),(66 1048.1484),(67 1047.7625),(68 1047.3461),(69 1048.1857),(70 1048.7545),(71 1030.6871),(72 1032.5725),(73 1037.5618),(74 1032.0985),(75 1036.4175),(76 1038.6327),(77 1035.7823),(78 1036.0114),(79 1021.54517),
(1 531.3513),(2 657.7833),(3 724.0323),(4 748.0956),(5 772.8175),(6 802.9657),(7 848.5066),(8 880.92865),(9 909.3424),(10 935.62445),(11 968.24744),(12 986.0854),(13 1001.2467),(14 1016.9867),(15 1035.8148),(16 1046.1096),(17 1047.1056),(18 1038.0945),(19 1046.6549),(20 1042.5817),(21 1045.4226),(22 1034.4646),(23 1025.8761),(24 1015.82874),(25 1009.87506),(26 1006.74976),(27 991.74817),(28 975.0484),(29 968.20966),(30 959.9861),(31 945.89905),(32 937.64746),(33 929.6608),(34 919.2782),(35 910.2405),(36 909.3649),(37 911.374),(38 905.4301),(39 911.8583),(40 910.3497),(41 912.72534),(42 917.60706),(43 907.10004),(44 911.7762),(45 906.10205),(46 902.54315),(47 903.5702),(48 915.15173),(49 921.2737),(50 920.9346),(51 921.5405),(52 932.1458),(53 931.2583),(54 942.27527),(55 945.23016),(56 962.37305),(57 965.4041),(58 970.78345),(59 979.4168),(60 994.56085),(61 989.5907),(62 990.5341),(63 1001.45166),(64 1003.33453),(65 1010.3988),(66 1003.9077),(67 1002.13367),(68 997.3444),(69 1000.3668),(70 994.0403),(71 985.2634),(72 993.6618),(73 991.3622),(74 998.7789),(75 997.7875),(76 1002.3723),(77 992.1477),(78 988.08594),(79 981.22687),
(1 527.05475),(2 668.3325),(3 709.98145),(4 748.0338),(5 771.1636),(6 803.4048),(7 828.9239),(8 865.8146),(9 898.6067),(10 936.63086),(11 957.90356),(12 974.82306),(13 985.24786),(14 1005.6008),(15 1009.9634),(16 1015.3683),(17 1015.0039),(18 1043.4031),(19 1043.7183),(20 1050.6635),(21 1050.4945),(22 1037.6567),(23 1035.6155),(24 1028.7747),(25 1028.6045),(26 1014.89746),(27 1021.5277),(28 1015.6365),(29 1011.14453),(30 1005.4457),(31 1006.6844),(32 994.892),(33 979.04913),(34 967.24603),(35 970.7315),(36 972.0337),(37 974.7013),(38 983.505),(39 982.2036),(40 974.54047),(41 981.4021),(42 973.29706),(43 970.4235),(44 976.8208),(45 980.07214),(46 983.4033),(47 991.44244),(48 994.0856),(49 996.0925),(50 991.6458),(51 1009.9886),(52 1003.6873),(53 1008.5292),(54 1019.03125),(55 1019.36334),(56 1035.6682),(57 1045.0645),(58 1051.844),(59 1059.347),(60 1060.6904),(61 1062.7333),(62 1064.7628),(63 1061.7825),(64 1062.6647),(65 1058.7935),(66 1052.4962),(67 1046.0364),(68 1038.843),(69 1035.112),(70 1029.4283),(71 1013.80316),(72 1020.52313),(73 1015.4046),(74 1013.9233),(75 997.2409),(76 1001.4737),(77 1016.2248),(78 1016.8254),(79 1022.87994),
(1 515.5294),(2 649.59265),(3 694.4399),(4 725.19666),(5 757.64514),(6 766.0592),(7 799.8114),(8 835.9931),(9 869.8793),(10 887.9145),(11 896.15485),(12 910.0364),(13 922.53406),(14 932.3069),(15 952.41174),(16 954.8472),(17 964.2567),(18 968.4107),(19 985.8285),(20 989.2627),(21 990.4847),(22 988.3367),(23 984.7498),(24 965.83606),(25 963.17926),(26 967.1133),(27 955.16473),(28 940.7967),(29 934.97943),(30 926.9138),(31 919.56464),(32 920.21295),(33 918.0876),(34 914.9264),(35 900.4384),(36 890.51935),(37 891.4652),(38 890.1335),(39 893.30835),(40 890.2447),(41 894.94745),(42 883.51404),(43 881.86163),(44 884.9645),(45 880.0786),(46 888.37915),(47 894.99365),(48 897.6418),(49 902.6903),(50 900.7128),(51 906.9967),(52 916.0869),(53 910.82806),(54 919.00525),(55 923.6363),(56 947.3158),(57 957.2569),(58 957.4055),(59 962.7546),(60 960.3323),(61 960.9463),(62 961.88873),(63 961.2077),(64 961.34753),(65 963.61395),(66 964.8476),(67 961.78406),(68 952.53827),(69 956.81915),(70 961.43225),(71 970.14514),(72 960.7172),(73 961.77637),(74 960.17706),(75 951.4978),(76 949.2704),(77 947.50085),(78 953.0732),(79 955.33026),
(1 506.1888),(2 651.06494),(3 692.92584),(4 714.6691),(5 737.43225),(6 758.3677),(7 789.38306),(8 816.50214),(9 845.42474),(10 862.9026),(11 881.1173),(12 896.4865),(13 902.34814),(14 914.1357),(15 929.07623),(16 939.5365),(17 944.044),(18 952.64215),(19 964.6946),(20 952.374),(21 957.29913),(22 955.97455),(23 953.87695),(24 950.87616),(25 952.7418),(26 948.9251),(27 927.26337),(28 914.5739),(29 914.36163),(30 907.0661),(31 888.8746),(32 870.52783),(33 873.10345),(34 870.1139),(35 875.82336),(36 871.4841),(37 868.0662),(38 866.5037),(39 863.8143),(40 864.6228),(41 872.17737),(42 872.181),(43 869.1395),(44 871.09937),(45 885.7289),(46 885.53723),(47 882.87866),(48 899.2055),(49 903.29755),(50 895.18243),(51 896.85),(52 903.9739),(53 914.50336),(54 916.8714),(55 920.63727),(56 935.4181),(57 946.3532),(58 947.5998),(59 963.7301),(60 965.9779),(61 969.4463),(62 971.14954),(63 970.0116),(64 961.86993),(65 969.07526),(66 964.95105),(67 965.171),(68 962.5772),(69 960.3908),(70 945.6413),(71 947.13),(72 938.77515),(73 942.9486),(74 935.73517),(75 930.53436),(76 914.6263),(77 909.99786),(78 917.3079),(79 926.222),
(1 498.8921),(2 630.0184),(3 683.7509),(4 723.4415),(5 750.13617),(6 780.7378),(7 803.636),(8 835.73474),(9 854.51843),(10 889.16406),(11 908.39124),(12 929.89923),(13 954.496),(14 963.1563),(15 985.5156),(16 988.6735),(17 990.5215),(18 986.0536),(19 998.7228),(20 997.087),(21 993.76715),(22 1006.769),(23 994.7139),(24 985.1122),(25 982.05286),(26 980.28204),(27 967.4527),(28 957.6366),(29 955.30853),(30 946.94336),(31 935.0934),(32 933.0889),(33 929.3968),(34 905.2647),(35 909.5196),(36 905.6679),(37 898.5722),(38 890.96783),(39 889.3786),(40 892.03674),(41 895.9696),(42 880.0674),(43 883.7194),(44 897.48663),(45 897.4918),(46 889.59033),(47 898.6941),(48 901.9006),(49 909.5147),(50 909.2395),(51 904.6012),(52 901.83405),(53 916.8752),(54 920.795),(55 922.65515),(56 927.7838),(57 942.0478),(58 950.00104),(59 955.02826),(60 973.415),(61 976.5317),(62 974.69556),(63 985.13556),(64 970.9655),(65 962.8309),(66 963.0591),(67 961.9004),(68 974.69946),(69 964.82227),(70 957.79266),(71 961.2983),(72 955.565),(73 958.96936),(74 955.4692),(75 952.55286),(76 961.4326),(77 956.7864),(78 948.95435),(79 965.4176),
(1 477.4376),(2 601.9989),(3 652.8741),(4 672.89246),(5 706.69434),(6 733.87195),(7 760.7492),(8 782.1833),(9 801.558),(10 835.1935),(11 857.2244),(12 864.6995),(13 890.5073),(14 899.0194),(15 908.48346),(16 910.857),(17 910.71906),(18 906.7429),(19 907.1622),(20 923.0547),(21 917.38104),(22 927.24426),(23 924.54645),(24 920.58307),(25 902.7153),(26 897.06195),(27 892.7568),(28 880.00116),(29 866.5638),(30 860.8946),(31 855.556),(32 848.64124),(33 835.4698),(34 826.08496),(35 833.81134),(36 813.73224),(37 809.6845),(38 813.391),(39 815.6808),(40 809.3462),(41 812.17566),(42 806.25146),(43 801.6715),(44 807.276),(45 813.3947),(46 824.6741),(47 826.52277),(48 831.468),(49 845.5967),(50 830.60046),(51 834.6233),(52 836.1873),(53 856.30023),(54 870.8297),(55 882.2151),(56 880.12427),(57 892.09546),(58 902.19275),(59 889.47406),(60 897.07947),(61 892.7347),(62 893.3607),(63 893.9841),(64 894.4425),(65 895.54346),(66 894.24066),(67 883.3944),(68 883.4562),(69 874.61755),(70 886.9211),(71 888.7095),(72 882.79755),(73 887.2077),(74 890.3392),(75 886.82434),(76 870.02344),(77 872.5378),(78 863.8752),(79 876.20404),
(1 486.52914),(2 614.8027),(3 655.5675),(4 704.8628),(5 729.76556),(6 747.1453),(7 778.0478),(8 808.1543),(9 834.89044),(10 869.34674),(11 884.4701),(12 911.25507),(13 914.7119),(14 927.4777),(15 937.47144),(16 948.55457),(17 944.1939),(18 953.797),(19 936.6732),(20 937.1543),(21 933.6963),(22 930.422),(23 920.61847),(24 911.0869),(25 901.5446),(26 903.2878),(27 894.6314),(28 888.4402),(29 880.46936),(30 875.8816),(31 862.73834),(32 850.08636),(33 844.73975),(34 839.0787),(35 846.00507),(36 839.03876),(37 836.7986),(38 844.9453),(39 849.6328),(40 838.7616),(41 855.84064),(42 853.66986),(43 849.88477),(44 853.6003),(45 857.783),(46 857.4921),(47 855.48114),(48 857.6868),(49 861.984),(50 856.6231),(51 867.813),(52 868.8339),(53 888.43146),(54 889.2494),(55 900.0052),(56 897.72546),(57 906.42126),(58 906.10004),(59 911.2164),(60 915.783),(61 912.8359),(62 916.8547),(63 917.79767),(64 912.1962),(65 913.2974),(66 923.14594),(67 924.8897),(68 913.9723),(69 906.8824),(70 904.3702),(71 899.56366),(72 896.8009),(73 890.4382),(74 873.3859),(75 874.1803),(76 863.0266),(77 875.3772),(78 870.5547),(79 875.5306),
(1 475.76407),(2 581.20355),(3 628.05457),(4 660.98846),(5 693.3552),(6 719.70294),(7 733.66394),(8 763.3088),(9 787.21765),(10 810.88416),(11 823.44165),(12 838.4992),(13 863.7716),(14 860.1502),(15 882.5231),(16 885.1392),(17 892.5536),(18 896.0643),(19 894.9186),(20 907.1504),(21 904.9339),(22 907.434),(23 893.43005),(24 899.319),(25 884.5457),(26 874.45294),(27 865.4898),(28 866.3984),(29 854.2492),(30 845.4876),(31 846.829),(32 847.5602),(33 829.642),(34 820.0169),(35 826.6776),(36 819.3781),(37 816.5384),(38 800.79297),(39 795.9556),(40 799.45825),(41 802.47736),(42 810.05194),(43 818.8112),(44 815.3162),(45 827.43774),(46 835.3127),(47 836.2267),(48 832.9449),(49 843.751),(50 852.2104),(51 857.8613),(52 853.8971),(53 860.73914),(54 872.9955),(55 877.4565),(56 878.3397),(57 887.1424),(58 895.9814),(59 905.27203),(60 906.96954),(61 913.6324),(62 912.806),(63 902.6744),(64 884.8266),(65 888.9735),(66 883.8897),(67 888.78204),(68 887.43066),(69 882.3909),(70 888.3623),(71 888.1828),(72 878.8266),(73 877.1668),(74 880.1591),(75 872.8851),(76 874.15894),(77 856.9142),(78 864.14136),(79 877.6611),
(1 469.41208),(2 578.05396),(3 629.3094),(4 646.9388),(5 680.2999),(6 705.24603),(7 722.602),(8 750.2497),(9 772.583),(10 803.2674),(11 829.4305),(12 851.2624),(13 860.6083),(14 864.3179),(15 865.25),(16 869.04816),(17 874.53625),(18 884.2852),(19 886.57794),(20 882.21655),(21 881.0797),(22 878.7003),(23 878.7567),(24 870.224),(25 868.34827),(26 861.45764),(27 863.728),(28 846.6903),(29 838.2896),(30 830.4161),(31 819.3322),(32 814.0007),(33 817.93414),(34 793.2662),(35 792.5874),(36 798.6937),(37 801.5209),(38 807.6209),(39 793.1643),(40 790.7531),(41 791.4935),(42 798.9131),(43 805.2447),(44 795.37506),(45 791.75323),(46 800.46967),(47 801.10913),(48 812.3114),(49 808.51587),(50 815.7596),(51 825.2072),(52 823.8369),(53 826.7968),(54 832.4019),(55 834.9733),(56 835.71387),(57 848.17914),(58 857.8234),(59 853.8079),(60 870.14014),(61 855.04),(62 864.42004),(63 867.93243),(64 869.7871),(65 871.52313),(66 888.03796),(67 868.2951),(68 869.84296),(69 867.3095),(70 858.7173),(71 864.0018),(72 866.9907),(73 865.8875),(74 854.09906),(75 844.835),(76 852.5605),(77 850.7397),(78 852.19464),(79 844.541),
(1 460.19998),(2 578.34033),(3 619.78864),(4 629.88385),(5 651.46643),(6 681.8798),(7 708.12494),(8 745.1879),(9 763.48926),(10 784.24207),(11 809.3006),(12 826.2236),(13 840.1617),(14 843.2018),(15 852.2848),(16 859.9593),(17 874.9866),(18 889.4759),(19 884.91833),(20 879.4409),(21 878.3307),(22 884.1248),(23 881.58136),(24 874.6658),(25 861.71106),(26 852.2495),(27 852.88574),(28 836.35944),(29 829.0341),(30 819.52435),(31 817.3502),(32 813.3025),(33 802.0092),(34 802.1939),(35 804.24),(36 800.8593),(37 799.3401),(38 797.52747),(39 793.5709),(40 804.67535),(41 808.8342),(42 806.43304),(43 814.5634),(44 807.4444),(45 805.59656),(46 811.6586),(47 819.56934),(48 825.6599),(49 841.0706),(50 836.1846),(51 839.64307),(52 845.2018),(53 839.82153),(54 852.8068),(55 859.62897),(56 868.4441),(57 881.0906),(58 884.8297),(59 886.94635),(60 889.00507),(61 887.8352),(62 891.5602),(63 893.08466),(64 886.49457),(65 881.63336),(66 894.59827),(67 883.224),(68 881.2687),(69 886.63293),(70 877.6548),(71 869.4416),(72 868.05774),(73 858.26056),(74 862.343),(75 859.2001),(76 849.04205),(77 834.9124),(78 832.0659),(79 842.2286),
(1 452.81006),(2 562.295),(3 605.7244),(4 639.5295),(5 663.8994),(6 676.32654),(7 699.1177),(8 735.1926),(9 765.9927),(10 792.0834),(11 804.09436),(12 816.7178),(13 825.5638),(14 843.2381),(15 857.27264),(16 870.88074),(17 876.3797),(18 887.9771),(19 890.9404),(20 887.3763),(21 893.04694),(22 883.13885),(23 875.19324),(24 871.5287),(25 858.8909),(26 865.502),(27 855.5359),(28 856.4228),(29 844.0834),(30 834.8818),(31 831.50946),(32 822.4218),(33 818.9312),(34 819.10284),(35 820.34326),(36 806.52515),(37 801.53595),(38 794.46246),(39 791.28),(40 792.135),(41 807.69336),(42 809.8376),(43 803.4088),(44 812.3972),(45 803.22235),(46 809.66766),(47 824.57153),(48 826.3534),(49 823.41144),(50 830.3282),(51 838.35),(52 847.177),(53 853.48157),(54 863.76654),(55 856.6621),(56 860.4006),(57 866.5724),(58 868.7011),(59 877.93054),(60 874.0219),(61 883.2244),(62 874.68365),(63 878.1363),(64 880.014),(65 878.14935),(66 884.1546),(67 883.742),(68 881.3277),(69 884.1235),(70 873.9716),(71 875.67847),(72 885.1532),(73 882.3841),(74 874.6402),(75 870.6017),(76 872.2886),(77 871.48474),(78 866.5731),(79 871.5259),
(1 437.79065),(2 551.80383),(3 597.0197),(4 631.404),(5 655.3488),(6 679.1184),(7 697.28375),(8 726.2135),(9 757.2484),(10 787.4972),(11 818.4709),(12 827.6624),(13 833.79846),(14 855.31036),(15 864.1406),(16 876.6525),(17 884.95764),(18 901.16736),(19 900.0804),(20 898.07263),(21 891.6769),(22 895.0697),(23 899.064),(24 894.8362),(25 895.81323),(26 884.3591),(27 874.8815),(28 865.3433),(29 858.96185),(30 841.751),(31 830.1973),(32 827.5266),(33 817.14355),(34 798.4625),(35 792.2126),(36 785.67896),(37 788.7425),(38 789.9041),(39 789.8886),(40 782.2157),(41 789.0051),(42 792.2782),(43 776.4703),(44 779.4864),(45 793.81805),(46 794.0166),(47 805.35315),(48 801.79865),(49 808.43054),(50 819.56854),(51 820.31635),(52 817.88715),(53 824.1246),(54 833.6239),(55 849.4483),(56 864.7573),(57 868.76263),(58 879.5078),(59 877.3091),(60 870.296),(61 883.9807),(62 888.6071),(63 883.8015),(64 883.5028),(65 894.7742),(66 889.7489),(67 896.9589),(68 884.20514),(69 877.20056),(70 873.5315),(71 864.3994),(72 867.98114),(73 868.76794),(74 858.304),(75 851.34906),(76 856.5868),(77 863.0055),(78 868.5562),(79 877.9046),
(1 420.78128),(2 523.5777),(3 560.09155),(4 595.7911),(5 616.3998),(6 647.412),(7 671.75684),(8 709.0609),(9 730.8139),(10 745.1589),(11 766.286),(12 779.2223),(13 798.78455),(14 809.4775),(15 828.55975),(16 834.2282),(17 841.12195),(18 836.81744),(19 841.639),(20 844.4211),(21 842.55365),(22 838.3505),(23 838.26),(24 842.8201),(25 832.2056),(26 828.3152),(27 821.3643),(28 803.2786),(29 794.04047),(30 787.3469),(31 780.5408),(32 777.44604),(33 771.0767),(34 770.7735),(35 766.9012),(36 762.40216),(37 759.49475),(38 756.534),(39 746.7577),(40 749.4669),(41 745.85754),(42 740.30035),(43 736.517),(44 739.4455),(45 736.2456),(46 741.2658),(47 745.9819),(48 751.4753),(49 751.201),(50 745.6022),(51 747.3217),(52 760.9363),(53 762.87915),(54 765.45703),(55 770.6006),(56 771.78033),(57 774.784),(58 785.0191),(59 790.2205),(60 793.9542),(61 786.36285),(62 785.4378),(63 802.4392),(64 802.7632),(65 809.9501),(66 806.38995),(67 807.9917),(68 817.81586),(69 813.9153),(70 812.615),(71 803.5701),(72 817.55084),(73 805.6853),(74 805.10864),(75 804.43726),(76 805.8369),(77 802.6794),(78 796.8377),(79 798.06775),
(1 424.9411),(2 527.657),(3 565.6096),(4 594.22095),(5 623.0828),(6 650.0999),(7 678.7502),(8 703.3581),(9 723.3583),(10 752.56946),(11 775.9813),(12 787.96356),(13 809.9783),(14 825.73627),(15 829.5205),(16 846.5425),(17 856.1765),(18 863.9708),(19 872.0906),(20 877.34125),(21 887.0162),(22 887.51154),(23 883.9393),(24 891.31696),(25 888.3827),(26 881.01917),(27 876.3582),(28 862.76434),(29 845.48584),(30 834.8565),(31 825.9613),(32 822.482),(33 811.95166),(34 808.9468),(35 800.4627),(36 782.8783),(37 775.7564),(38 769.20416),(39 769.302),(40 773.18005),(41 767.9343),(42 769.36646),(43 772.9468),(44 776.46783),(45 776.4179),(46 772.44696),(47 769.20624),(48 776.94354),(49 777.4263),(50 774.6485),(51 789.6155),(52 795.9215),(53 794.18634),(54 799.5018),(55 808.67584),(56 819.1209),(57 829.4362),(58 839.731),(59 858.2803),(60 864.53595),(61 875.85223),(62 876.7127),(63 884.1245),(64 885.85254),(65 893.7137),(66 893.3326),(67 896.9415),(68 894.2117),(69 894.3923),(70 901.95844),(71 897.0055),(72 888.50446),(73 878.95703),(74 883.35205),(75 876.2203),(76 876.6828),(77 881.16724),(78 874.98303),(79 869.50555),
(1 421.11044),(2 513.6855),(3 548.50775),(4 582.67255),(5 617.3512),(6 636.11096),(7 663.5472),(8 692.602),(9 721.7812),(10 744.7466),(11 768.1099),(12 782.30975),(13 800.7961),(14 818.008),(15 825.50555),(16 837.79376),(17 843.6953),(18 844.29596),(19 844.1216),(20 853.45874),(21 845.713),(22 855.8166),(23 841.69696),(24 836.5543),(25 833.99524),(26 821.5788),(27 803.5634),(28 799.27545),(29 789.1085),(30 774.85223),(31 762.28687),(32 762.5922),(33 759.13055),(34 745.3483),(35 742.6157),(36 742.1495),(37 737.3054),(38 741.51276),(39 742.1981),(40 740.527),(41 742.709),(42 754.70807),(43 764.27814),(44 768.814),(45 770.874),(46 768.18054),(47 785.01556),(48 789.9437),(49 808.4475),(50 804.4438),(51 816.1849),(52 827.7274),(53 841.3994),(54 845.5373),(55 844.5426),(56 865.0037),(57 879.3701),(58 877.69183),(59 876.3077),(60 890.42377),(61 887.53125),(62 891.2439),(63 887.83624),(64 881.593),(65 882.842),(66 873.80884),(67 874.0734),(68 866.60944),(69 856.6751),(70 852.8511),(71 850.15985),(72 839.11273),(73 841.04425),(74 822.6982),(75 828.35443),(76 829.36383),(77 826.14166),(78 827.1885),(79 833.0082),
(1 419.2144),(2 511.7966),(3 560.6407),(4 596.9883),(5 624.09344),(6 656.14984),(7 681.3789),(8 708.80676),(9 740.1803),(10 760.23584),(11 780.7449),(12 803.0541),(13 808.7977),(14 827.8903),(15 838.29034),(16 848.9303),(17 851.86084),(18 854.15186),(19 849.55054),(20 840.65594),(21 842.68524),(22 844.982),(23 841.3915),(24 835.5519),(25 828.7591),(26 811.48486),(27 804.9358),(28 794.597),(29 789.2061),(30 772.7598),(31 769.5789),(32 767.2142),(33 755.70306),(34 748.2494),(35 752.08246),(36 746.0921),(37 739.17737),(38 732.242),(39 736.4624),(40 733.33453),(41 735.03046),(42 732.50964),(43 727.7458),(44 737.943),(45 744.31),(46 742.01746),(47 740.6649),(48 747.3826),(49 763.87933),(50 770.9481),(51 773.4125),(52 784.74097),(53 796.87714),(54 813.4778),(55 824.94385),(56 837.3456),(57 848.85443),(58 856.27356),(59 861.79376),(60 860.7384),(61 869.97723),(62 875.4778),(63 869.83105),(64 870.2069),(65 867.57874),(66 868.92126),(67 864.8568),(68 851.40784),(69 844.4195),(70 841.52527),(71 825.3068),(72 819.52875),(73 815.2802),(74 809.65295),(75 814.0682),(76 802.10693),(77 804.7475),(78 811.3029),(79 811.05066),
(1 414.7337),(2 505.4352),(3 548.77057),(4 582.03253),(5 607.222),(6 635.3567),(7 672.966),(8 693.9856),(9 715.3303),(10 742.4047),(11 773.76825),(12 793.2088),(13 801.11975),(14 814.1586),(15 829.8813),(16 833.1229),(17 844.12555),(18 845.78253),(19 852.62726),(20 855.84216),(21 850.5501),(22 851.28),(23 854.264),(24 841.10004),(25 843.355),(26 835.3926),(27 827.1438),(28 821.0914),(29 815.0979),(30 805.39154),(31 795.98804),(32 784.8907),(33 775.2045),(34 759.70605),(35 749.9072),(36 742.8107),(37 735.2268),(38 732.00934),(39 734.9358),(40 736.86035),(41 743.45105),(42 743.6261),(43 751.84076),(44 750.9256),(45 756.48785),(46 754.40326),(47 760.13983),(48 762.48267),(49 772.61664),(50 772.2911),(51 784.85974),(52 793.57605),(53 797.7799),(54 800.1783),(55 810.72833),(56 814.39966),(57 816.70306),(58 821.0561),(59 827.14),(60 834.8565),(61 832.1159),(62 842.1409),(63 836.6908),(64 835.937),(65 834.4073),(66 841.6329),(67 832.4979),(68 824.0303),(69 818.1215),(70 814.06323),(71 821.3387),(72 812.3811),(73 811.6949),(74 804.246),(75 813.88855),(76 815.0561),(77 808.7211),(78 807.17346),(79 813.2586),
