1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 885781.7),(2 3376125),(3 7033898.5),(4 11461833),(5 16633061),(6 22878466),(7 29834240),(8 37113264),(9 44138610),(10 51326132),(11 58722336),(12 66049548),(13 73199096),(14 79767770),(15 86124424),(16 92250936),(17 98440060),(18 104214696),(19 109146530),(20 112969736),(21 115969384),(22 118584280),(23 121311300),(24 124713220),(25 129013220),(26 133179384),(27 137244720),(28 141033920),(29 144344770),(30 146759520),(31 148857150),(32 150299760),(33 150911950),(34 150468530),(35 148883700),(36 146703500),(37 143953490),(38 140859500),(39 137869840),(40 135391500),(41 133603130),(42 132581224),(43 131955580),(44 131621656),(45 131691240),(46 131949336),(47 132590810),(48 133794280),(49 135799700),(50 138435340),(51 141628800),(52 144179250),(53 146647280),(54 148835840),(55 150895600),(56 152570160),(57 154746030),(58 157625380),(59 160709460),(60 164109580),(61 168033340),(62 172499570),(63 176714050),(64 180175980),(65 183228850),(66 186170830),(67 189089170),(68 191440690),(69 193839660),(70 195752300),(71 197928620),(72 200025780),(73 202347340),(74 204269520),(75 206274480),(76 209014700),(77 212354610),(78 215872770),(79 218814740),
(1 11157.898),(2 12307.908),(3 12701.555),(4 13158.13),(5 13258.42),(6 13587.479),(7 13945.597),(8 13797.698),(9 14099.629),(10 14240.983),(11 14523.841),(12 14425.203),(13 14673.111),(14 14682.705),(15 14824.534),(16 14450.185),(17 14760.738),(18 14927.1045),(19 14723.39),(20 14844.064),(21 14649.9795),(22 14676.084),(23 14505.659),(24 14295.316),(25 14584.769),(26 14582.08),(27 14685.403),(28 14428.257),(29 14521.882),(30 14452.771),(31 14657.215),(32 14592.642),(33 14350.699),(34 14462.68),(35 14302.811),(36 14263.39),(37 14365.794),(38 14501.479),(39 14222.693),(40 14113.568),(41 14330.404),(42 14194.113),(43 14166.512),(44 14302.951),(45 14130.044),(46 14102.725),(47 14321.922),(48 14200.511),(49 14228.1455),(50 14210.002),(51 13925.061),(52 13984.29),(53 14007.761),(54 13930.9795),(55 14131.311),(56 14201.021),(57 14135.679),(58 14164.126),(59 14280.91),(60 14553.557),(61 14301.494),(62 14477.714),(63 14507.904),(64 14388.443),(65 14212.536),(66 14355.081),(67 14576.83),(68 14317),(69 14100.194),(70 14341.238),(71 14407.441),(72 14378.845),(73 14382.618),(74 14398.648),(75 14566.185),(76 14457.864),(77 14469.337),(78 14162.196),(79 14370.511),
(1 10897.1),(2 11722.832),(3 12195.745),(4 12642.268),(5 12629.984),(6 13014.051),(7 12913.833),(8 13110.403),(9 13171.581),(10 13080.062),(11 13488.249),(12 13449.562),(13 13157.341),(14 13242.757),(15 13446.095),(16 13749.632),(17 13859.954),(18 13673.517),(19 13684.993),(20 13611.767),(21 13548.317),(22 13493.546),(23 13670.852),(24 13500.028),(25 13635.507),(26 13486.661),(27 13770.192),(28 13605.749),(29 13737.623),(30 13805.616),(31 13916.59),(32 13769.779),(33 13543.713),(34 13560.371),(35 13577.651),(36 13537.022),(37 13330.96),(38 13233.002),(39 13548.8),(40 13514.983),(41 13517.279),(42 13594.46),(43 13779.777),(44 13607.116),(45 13691.105),(46 13510.128),(47 13622.923),(48 13452.984),(49 13415.669),(50 13708.248),(51 13645.522),(52 13690.606),(53 13424.623),(54 13799.153),(55 13579.141),(56 13677.965),(57 13539.93),(58 13571.421),(59 13714.545),(60 13591.654),(61 13665.737),(62 13562.295),(63 13622.232),(64 13655.391),(65 13602.489),(66 13710.221),(67 13587.328),(68 13491.267),(69 13557.316),(70 13395.029),(71 13673.532),(72 13417.332),(73 13489.2),(74 13403.565),(75 13365.984),(76 13554.434),(77 13523.911),(78 13446.216),(79 13425.15),
(1 10414.223),(2 11381.099),(3 11639.11),(4 12221.311),(5 12253.811),(6 12727.357),(7 12846.206),(8 12935.01),(9 13030.963),(10 12837.652),(11 12994.118),(12 12978.15),(13 12970.086),(14 12936.247),(15 13184.89),(16 13201.475),(17 13210.659),(18 13350.237),(19 13561.133),(20 13431.608),(21 13303.436),(22 13339.814),(23 13217.958),(24 13401.914),(25 13302.147),(26 13151.095),(27 13295.962),(28 13530.291),(29 13110.843),(30 13049.173),(31 12981.819),(32 13036.82),(33 13261.452),(34 13164.225),(35 13045.062),(36 13105.967),(37 13216.969),(38 13163.23),(39 13246.054),(40 13163.103),(41 13311.669),(42 13083.801),(43 13141.836),(44 13238.289),(45 13423.826),(46 13202.936),(47 13249.931),(48 13441.218),(49 13476.683),(50 13443.651),(51 13328.471),(52 13350.646),(53 13411.133),(54 13577.907),(55 13436.721),(56 13515.426),(57 13393.368),(58 13734.299),(59 13539.261),(60 13851.235),(61 13694.082),(62 13825.968),(63 13582.001),(64 13714.297),(65 13392.4375),(66 13580.198),(67 13536.984),(68 13251.0625),(69 13433.69),(70 13515.416),(71 13567.675),(72 13517.817),(73 13588.438),(74 13385.819),(75 13366.65),(76 13383.799),(77 13125.5205),(78 13021.409),(79 13029.712),
(1 10020.306),(2 10910.417),(3 10951.9375),(4 11491.149),(5 11969.374),(6 12040.527),(7 12151.505),(8 12184.474),(9 12187.2),(10 12398.254),(11 12376.502),(12 12354.534),(13 12604.553),(14 12612.63),(15 12532.1045),(16 12594.074),(17 12543.054),(18 12613.851),(19 12920.808),(20 12591.514),(21 12613.983),(22 12588.6455),(23 12456.308),(24 12595.366),(25 12711.5),(26 12446.147),(27 12838.378),(28 12682.106),(29 12675.046),(30 12533.06),(31 12549.642),(32 12424.403),(33 12655.519),(34 12631.45),(35 12321.27),(36 12603.181),(37 12481.89),(38 12383.444),(39 12584.667),(40 12366.769),(41 12468.598),(42 12396.916),(43 12406.832),(44 12523.8545),(45 12509.729),(46 12457.851),(47 12480.655),(48 12440.025),(49 12441.288),(50 12468.492),(51 12702.836),(52 12722.648),(53 12884.866),(54 12790.394),(55 12601.609),(56 12546.854),(57 12540.066),(58 12507.166),(59 12551.261),(60 12414.438),(61 12500.495),(62 12469.119),(63 12443.619),(64 12432.468),(65 12479.714),(66 12574.752),(67 12376.344),(68 12457.495),(69 12522.226),(70 12342.673),(71 12266.946),(72 12185.916),(73 12086.565),(74 12161.214),(75 12268.712),(76 12129.684),(77 12278.058),(78 12453.829),(79 12496.372),
(1 9906.885),(2 10492.165),(3 10955.731),(4 11283.93),(5 11514.112),(6 11887.039),(7 11844.167),(8 12052.851),(9 12315.941),(10 12310.391),(11 12398.443),(12 12220.273),(13 12408.223),(14 12277.841),(15 12447.142),(16 12473.409),(17 12508.667),(18 12406.805),(19 12465.947),(20 12376.302),(21 12331.75),(22 12496.812),(23 12567.53),(24 12391.002),(25 12577.04),(26 12424.41),(27 12581.986),(28 12497.417),(29 12257.217),(30 12437.989),(31 12362.434),(32 12354.198),(33 12276.764),(34 12471.549),(35 12205.596),(36 12561.388),(37 12356.237),(38 12284.424),(39 12175.599),(40 12346.643),(41 12430.817),(42 12328.392),(43 12414.943),(44 12278.874),(45 12326.352),(46 12347.106),(47 12304.9375),(48 12279.01),(49 12379.865),(50 12321.18),(51 12458.738),(52 12420.83),(53 12481.368),(54 12561.141),(55 12446.154),(56 12315.132),(57 12318.208),(58 12326.303),(59 12211.061),(60 12274.495),(61 12270.034),(62 12361.085),(63 12385.107),(64 12298.681),(65 12287.633),(66 12394.875),(67 12274.057),(68 12071.938),(69 12319.085),(70 12137.82),(71 12205.282),(72 12206.805),(73 12214.773),(74 12050.238),(75 12094.51),(76 11900.941),(77 11943.688),(78 11928.341),(79 11993.939),
(1 9211.434),(2 9837.371),(3 10221.046),(4 10455.662),(5 10777.433),(6 11025.904),(7 10818.858),(8 11162.797),(9 11292.626),(10 11174.211),(11 11336.357),(12 11279.06),(13 11380.522),(14 11420.066),(15 11674.198),(16 11641.492),(17 11704.872),(18 11651.68),(19 11649.492),(20 11642.571),(21 11545.222),(22 11593.173),(23 11725.961),(24 11784.745),(25 11661.536),(26 11657.99),(27 11891.293),(28 11699.114),(29 11863.058),(30 11860.641),(31 11588.784),(32 11609.647),(33 11679.391),(34 11672.756),(35 11483.613),(36 11533.891),(37 11687.279),(38 11414.332),(39 11605.5),(40 11316.798),(41 11491.67),(42 11471.589),(43 11515.075),(44 11439.09),(45 11558.791),(46 11574.096),(47 11498.9375),(48 11684.822),(49 11819.186),(50 11892.513),(51 11828.629),(52 11905.628),(53 11599.734),(54 11956.869),(55 11736.686),(56 11662.726),(57 11550.151),(58 11676.377),(59 11844.0625),(60 11925.363),(61 11697.491),(62 11729.263),(63 11858.938),(64 11794.864),(65 11681.058),(66 11795.057),(67 11915.764),(68 11879.143),(69 11825.858),(70 11735.069),(71 11525.608),(72 11576.736),(73 11790.751),(74 11576.275),(75 11739.591),(76 11551.666),(77 11600.162),(78 11802.893),(79 11629.961),
(1 8677.511),(2 9671.832),(3 9854.615),(4 10120.771),(5 10387.063),(6 10391.707),(7 10304.545),(8 10790.608),(9 10804.164),(10 10882.455),(11 10834.583),(12 10847.614),(13 11145.571),(14 11151.749),(15 11248.856),(16 11160.691),(17 11109.349),(18 11233.978),(19 11206.858),(20 11173.499),(21 11106.685),(22 11054.805),(23 11239.336),(24 11012.751),(25 11216.95),(26 11105.408),(27 11318.82),(28 11202.861),(29 11017.514),(30 11053.841),(31 11295.847),(32 11188.668),(33 11324.422),(34 11321.094),(35 11271.291),(36 11143.18),(37 11123.73),(38 11117.429),(39 11090.111),(40 10837.554),(41 11125.574),(42 11100.849),(43 11138.333),(44 11102.244),(45 11228.919),(46 11335.944),(47 11252.991),(48 11170.945),(49 11210.636),(50 11291.84),(51 11303.4795),(52 11263.697),(53 11251.422),(54 11323.852),(55 11408.409),(56 11179.683),(57 11294.374),(58 11304.729),(59 11485.433),(60 11494.241),(61 11228.543),(62 11366.962),(63 11313.471),(64 11278.548),(65 11009.586),(66 11221.139),(67 11123.469),(68 10997.26),(69 11121.795),(70 11056.447),(71 10985.607),(72 11015.736),(73 11092.537),(74 11060.113),(75 10848.135),(76 11097.941),(77 11165.852),(78 11080.755),(79 10771.747),
(1 8411.214),(2 9141.13),(3 9463.705),(4 9602.902),(5 10085.495),(6 10301.8955),(7 10318.419),(8 10251.427),(9 10472.567),(10 10557.015),(11 10743.968),(12 10725.352),(13 10824.397),(14 10669.589),(15 10800.491),(16 10626.165),(17 10604.138),(18 10636.454),(19 10567.782),(20 10418.16),(21 10614.954),(22 10773.474),(23 10706.267),(24 10521.569),(25 10599.008),(26 10683.254),(27 10841.395),(28 10722.902),(29 10698.316),(30 10661.02),(31 10847.074),(32 10786.776),(33 10467.243),(34 10846.983),(35 10464.348),(36 10691.355),(37 10595.78),(38 10657.782),(39 10495.384),(40 10550.496),(41 10628.625),(42 10672.45),(43 10489.746),(44 10523.914),(45 10711.991),(46 10743.093),(47 10729.489),(48 10664.362),(49 10764.657),(50 10879.023),(51 10938.849),(52 10969.794),(53 10873.426),(54 10773.594),(55 11000.941),(56 10934.417),(57 10817.977),(58 10931.936),(59 11123.407),(60 11176.955),(61 10912.228),(62 11088.36),(63 11116.866),(64 11141.143),(65 11122.711),(66 10980.076),(67 11059.36),(68 10813.5),(69 11008.544),(70 10908.657),(71 10790.906),(72 10723.242),(73 10796.106),(74 10814.751),(75 10858.767),(76 10899.921),(77 10904.413),(78 10683.351),(79 10718.481),
(1 8345.783),(2 8769.525),(3 9298.826),(4 9535.537),(5 9796.438),(6 10111.219),(7 10195.274),(8 10050.042),(9 10275.742),(10 10062.268),(11 10190.437),(12 10520.088),(13 10409.154),(14 10460.32),(15 10553.131),(16 10436.612),(17 10255.02),(18 10273.905),(19 10230.088),(20 10286.357),(21 10403.068),(22 10472.6875),(23 10429.592),(24 10425.373),(25 10659.69),(26 10594.653),(27 10619.319),(28 10500.816),(29 10701.201),(30 10680.615),(31 10565.307),(32 10673.853),(33 10609.211),(34 10502.68),(35 10571.261),(36 10506.957),(37 10628.995),(38 10514.762),(39 10708.709),(40 10545.696),(41 10505.501),(42 10614.214),(43 10493.149),(44 10689.011),(45 10667.292),(46 10698.191),(47 10612.303),(48 10539.208),(49 10572.234),(50 10715.241),(51 10601.346),(52 10752.279),(53 10768.515),(54 10684.345),(55 10658.255),(56 10717.576),(57 10676.955),(58 10805.004),(59 10742.202),(60 10696.955),(61 10604.042),(62 10695.208),(63 10713.311),(64 10741.4795),(65 10791.776),(66 10653.135),(67 10903.59),(68 10722.952),(69 10931.986),(70 10791.381),(71 10823.237),(72 10652.099),(73 10700.577),(74 10702.839),(75 10773.964),(76 10824.547),(77 10665.395),(78 10684.543),(79 10763.202),
(1 8036.499),(2 8461.495),(3 8939.954),(4 9274.44),(5 9450.169),(6 9565.136),(7 9670.191),(8 9663.013),(9 9983.813),(10 9942.795),(11 9956.966),(12 9997.954),(13 10000.205),(14 10114.547),(15 10219.486),(16 10244.2295),(17 10192.749),(18 10286.794),(19 10146.062),(20 10275.983),(21 10324.595),(22 10339.546),(23 10237.314),(24 10322.69),(25 10299.876),(26 10432.925),(27 10408.957),(28 10233.243),(29 10340.801),(30 10381.982),(31 10357.793),(32 10252.905),(33 10240.873),(34 10347.469),(35 10261.778),(36 10499.4795),(37 10362.513),(38 10273.038),(39 10467.256),(40 10397.537),(41 10594.331),(42 10366.537),(43 10439.024),(44 10262.999),(45 10488.495),(46 10374.884),(47 10321.569),(48 10103.523),(49 10245.212),(50 10398.186),(51 10415.192),(52 10359),(53 10384.512),(54 10353.437),(55 10299.896),(56 10270.915),(57 10338.078),(58 10240.431),(59 10318.681),(60 10352.336),(61 10316.585),(62 10339.722),(63 10373.976),(64 10374.502),(65 10364.219),(66 10292.223),(67 10268.104),(68 10218.041),(69 10257.6455),(70 10194.336),(71 10071.175),(72 10270.231),(73 10263.12),(74 10245.858),(75 10207.282),(76 10050.269),(77 10100.021),(78 10164.216),(79 10159.768),
(1 7701.435),(2 8165.1836),(3 8669.753),(4 9050.167),(5 9105.968),(6 9227.431),(7 9309.239),(8 9392.79),(9 9385.64),(10 9300.247),(11 9410.143),(12 9445.313),(13 9563.338),(14 9611.741),(15 9851.824),(16 9736.59),(17 9690.066),(18 9739.2),(19 9686.049),(20 9602.68),(21 9594.983),(22 9652.157),(23 9575.226),(24 9442.264),(25 9547.576),(26 9594.579),(27 9739.88),(28 9675.866),(29 9771.139),(30 9682.232),(31 9536.3545),(32 9680.06),(33 9637.067),(34 9631.634),(35 9518.568),(36 9701.352),(37 9545.502),(38 9651.863),(39 9646.505),(40 9746.443),(41 9775.66),(42 9864.455),(43 9693.144),(44 9754.956),(45 9807.826),(46 9718.799),(47 9702.724),(48 9667.448),(49 9786.056),(50 9825.268),(51 9866.611),(52 9752.231),(53 9659.83),(54 9796.157),(55 9772.625),(56 9758.033),(57 9642.226),(58 9672.96),(59 9725.343),(60 9553.66),(61 9804.54),(62 9876.78),(63 9717.465),(64 9835.231),(65 9909.477),(66 9882.277),(67 9862.857),(68 9823.226),(69 9895.612),(70 9788.393),(71 9809.907),(72 9894.532),(73 9759.2295),(74 9874.898),(75 9882.4795),(76 9755.596),(77 9721.62),(78 9813.332),(79 9725.415),
(1 6898.6533),(2 7517.6865),(3 7794.4893),(4 8216.922),(5 8327.464),(6 8458.735),(7 8616.19),(8 8687.811),(9 8727.95),(10 8762.1),(11 8952.493),(12 8855.415),(13 8769.647),(14 9119.217),(15 9273.678),(16 9166.673),(17 9240.901),(18 9284.293),(19 9096.319),(20 9118.986),(21 9094.948),(22 9171.469),(23 9171.824),(24 9036.07),(25 8960.413),(26 9173.1045),(27 9086.986),(28 9098.109),(29 9156.565),(30 8955.58),(31 9098.705),(32 9006.095),(33 9198.129),(34 9113.304),(35 9130.626),(36 9071.271),(37 9157.83),(38 9197.833),(39 9109.56),(40 8993),(41 9201.61),(42 9140.296),(43 9145.954),(44 9172.62),(45 9222.128),(46 9386.841),(47 9451.339),(48 9329.758),(49 9336.231),(50 9235.048),(51 9267.147),(52 9159.831),(53 9039.93),(54 9202.74),(55 9125.643),(56 9238.367),(57 9261.863),(58 9162.215),(59 9150.596),(60 9270.259),(61 9203.734),(62 9205.466),(63 9253.633),(64 9245.917),(65 9327.17),(66 9207.882),(67 9379.249),(68 9162.722),(69 9278.14),(70 9127.299),(71 9290.871),(72 9330.063),(73 9341.559),(74 9338.386),(75 9324.563),(76 9307.816),(77 9389.927),(78 9204.6455),(79 9472.233),
(1 6954.991),(2 7479.949),(3 7944.3457),(4 8106.6),(5 8158.0864),(6 8619.242),(7 8703.842),(8 8873.565),(9 8979.062),(10 8972.288),(11 9196.878),(12 9193.788),(13 9082.992),(14 9268.193),(15 9214.152),(16 9019.989),(17 9241.887),(18 9149.23),(19 9023.577),(20 9023.789),(21 9147.771),(22 9300.866),(23 9164.119),(24 9125.956),(25 9238.574),(26 9364.171),(27 9265.395),(28 9268.359),(29 9392.583),(30 9298.004),(31 9328.882),(32 9273.735),(33 9200.901),(34 9242.521),(35 9169.243),(36 9105.899),(37 9077.369),(38 9020.396),(39 8959.396),(40 9114.548),(41 9158.713),(42 9185.113),(43 9193.356),(44 9293.56),(45 9094.895),(46 9097.058),(47 9146.915),(48 9102.006),(49 9184.471),(50 9066.339),(51 9182.217),(52 9139.78),(53 9275.298),(54 9222.244),(55 9250.788),(56 9307.047),(57 9235.831),(58 9126.87),(59 9341.542),(60 9356.938),(61 9279.663),(62 9299.331),(63 9357.3955),(64 9219.39),(65 9239.04),(66 9365.356),(67 9446.106),(68 9279.833),(69 9270.369),(70 9139.136),(71 9166.688),(72 9245.491),(73 9337.305),(74 9247.857),(75 9152.715),(76 9232.572),(77 9236.468),(78 9153.194),(79 9272.473),
(1 6544.356),(2 7235.98),(3 7509.1226),(4 7819.3096),(5 7951.1563),(6 8100.1533),(7 8053.503),(8 8357.495),(9 8276.235),(10 8398.222),(11 8515.9),(12 8517.799),(13 8457.675),(14 8595.807),(15 8666.838),(16 8579.702),(17 8646.106),(18 8801.93),(19 8662.929),(20 8526.269),(21 8516.478),(22 8539.106),(23 8672.893),(24 8691.141),(25 8695.935),(26 8750.146),(27 8777.483),(28 8757.567),(29 8773.411),(30 8613.107),(31 8546.782),(32 8614.603),(33 8575.442),(34 8553.292),(35 8573.017),(36 8656.159),(37 8830.291),(38 8608.44),(39 8805.185),(40 8705.418),(41 8730.124),(42 8817.119),(43 8709.126),(44 8769.208),(45 8653.411),(46 8605.2705),(47 8624.188),(48 8727.652),(49 8729.097),(50 8661.597),(51 8634.585),(52 8732.633),(53 8721.269),(54 8725.532),(55 8622.735),(56 8700.729),(57 8714),(58 8577.217),(59 8669.876),(60 8711.188),(61 8676.706),(62 8711.089),(63 8783.741),(64 8846.461),(65 8974.342),(66 8874.395),(67 8820.437),(68 8716.735),(69 8653.724),(70 8635.166),(71 8638.898),(72 8658.793),(73 8706.064),(74 8745.33),(75 8913.344),(76 8784.309),(77 8719.695),(78 8737.3),(79 8857.385),
(1 6332.829),(2 6881.1084),(3 7167.744),(4 7417.685),(5 7522.705),(6 7745.349),(7 7989.8193),(8 8081.425),(9 7939.543),(10 7926.8315),(11 7985.61),(12 8034.047),(13 7907.445),(14 8058.406),(15 8229.006),(16 7976.792),(17 8081.041),(18 8235.89),(19 8308.65),(20 8139.7476),(21 8282.982),(22 8182.855),(23 8330.04),(24 8186.907),(25 8274.155),(26 8231.686),(27 8412.02),(28 8443.847),(29 8327.163),(30 8187.094),(31 8236.258),(32 8327.451),(33 8294.438),(34 8218.19),(35 8230.706),(36 8324.562),(37 8150.662),(38 8167.7305),(39 8284.833),(40 8260.324),(41 8239.481),(42 8361.568),(43 8200.162),(44 8288.203),(45 8361.136),(46 8281.582),(47 8249.508),(48 8306.478),(49 8452.897),(50 8339.494),(51 8279.745),(52 8239.56),(53 8271.976),(54 8413.692),(55 8380.328),(56 8206.861),(57 8422.498),(58 8363.75),(59 8352.6045),(60 8424.424),(61 8298.167),(62 8421.019),(63 8527.551),(64 8584.35),(65 8693.875),(66 8588.607),(67 8366.102),(68 8357.397),(69 8442.211),(70 8394.043),(71 8439.837),(72 8464.469),(73 8462.43),(74 8492.246),(75 8373.367),(76 8283.678),(77 8333.08),(78 8348.161),(79 8361.308),
(1 6076.738),(2 6463.8364),(3 6636.5327),(4 6956.0977),(5 7017.0566),(6 7231.009),(7 7321.0366),(8 7378.748),(9 7448.7637),(10 7422.407),(11 7515.4746),(12 7662.5474),(13 7668.787),(14 7816.923),(15 7743.8247),(16 7707.401),(17 7776.7427),(18 7950.998),(19 7951.1963),(20 7964.928),(21 8082.171),(22 8007.2446),(23 8007.703),(24 7990.8394),(25 7987.372),(26 7992.0615),(27 8032.029),(28 8223.166),(29 8084.794),(30 8038.979),(31 8165.862),(32 7959.8115),(33 8075.343),(34 8113.9556),(35 8146.2046),(36 8124.409),(37 8185.7065),(38 8299.152),(39 8230.365),(40 8244.877),(41 8294.902),(42 8327.191),(43 8099.3535),(44 8165.0264),(45 8099.2075),(46 8047.015),(47 8055.3374),(48 8232.152),(49 8265.171),(50 8138.022),(51 8231.071),(52 8224.61),(53 8210.081),(54 8173.8037),(55 8341.047),(56 8189.008),(57 8311.049),(58 8182.2427),(59 8192.646),(60 8150.011),(61 8122.6025),(62 8090.6494),(63 8052.8667),(64 8050.801),(65 8090.228),(66 8018.558),(67 8101.613),(68 8200.975),(69 8236.869),(70 8018.402),(71 8088.404),(72 8105.948),(73 8214.724),(74 8310.344),(75 8226.99),(76 8192.6455),(77 8145.442),(78 8261.984),(79 8107.5464),
(1 5911.37),(2 6431.588),(3 6864.95),(4 7047.855),(5 7085.744),(6 7239.552),(7 7467.4),(8 7646.0874),(9 7591.716),(10 7589.8135),(11 7460.1035),(12 7580.283),(13 7725.279),(14 7639.8975),(15 7662.05),(16 7744.3057),(17 7734.7837),(18 7791.4004),(19 7823.0376),(20 7777.771),(21 7597.603),(22 7726.7456),(23 7729.6045),(24 7533.3423),(25 7758.3286),(26 7783.7627),(27 7800.7744),(28 7813.1724),(29 7869.2056),(30 7766.0244),(31 7700.0513),(32 7767.388),(33 7696.713),(34 7745.6064),(35 7700.529),(36 7738.5396),(37 7730.783),(38 7717.758),(39 7637.7363),(40 7704.6597),(41 7704.475),(42 7843.95),(43 7701.5664),(44 7876.343),(45 7797.491),(46 7869.705),(47 7870.1074),(48 7982.862),(49 8030.2275),(50 7941.111),(51 7930.641),(52 7939.56),(53 7938.4155),(54 7908.709),(55 7977.612),(56 7974.042),(57 7928.5044),(58 7761.692),(59 7954.704),(60 7743.3325),(61 7733.308),(62 7759.2573),(63 7736.1797),(64 7675.9414),(65 7794.7446),(66 7691.399),(67 7775.527),(68 7783.8438),(69 7761.579),(70 7707.802),(71 7765.673),(72 7666.0127),(73 7622.7813),(74 7694.7085),(75 7750.0674),(76 7700.699),(77 7770.913),(78 7735.794),(79 7853.4146),
