1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 227122.64),(2 619736.94),(3 1191533.9),(4 1963317.6),(5 2805551.3),(6 3590965.8),(7 4427659.5),(8 5271096.5),(9 6056567.5),(10 6864248.5),(11 7799810),(12 8643026),(13 9634541),(14 10743433),(15 11886117),(16 13140669),(17 14544432),(18 15996008),(19 17682094),(20 19360334),(21 21041500),(22 22847210),(23 24809930),(24 26664818),(25 28776890),(26 30999762),(27 33243654),(28 35698996),(29 38259108),(30 40514292),(31 43081024),(32 45605716),(33 48064460),(34 50652240),(35 53295840),(36 55571804),(37 58006420),(38 60349788),(39 62297010),(40 64172236),(41 66163700),(42 67644610),(43 69218760),(44 70741800),(45 71989080),(46 73059990),(47 74217240),(48 74894856),(49 75776540),(50 76676080),(51 77493160),(52 78352760),(53 79500470),(54 80287890),(55 81215190),(56 82166776),(57 82988536),(58 83763864),(59 84722970),(60 85310664),(61 86025430),(62 86862940),(63 87625540),(64 88321976),(65 89574070),(66 90555960),(67 91803000),(68 93247750),(69 94673090),(70 95883710),(71 97711560),(72 99247510),(73 100784936),(74 102542570),(75 104278184),(76 105661720),(77 107368184),(78 108797416),(79 110111850),
(1 6484.05),(2 9975.539),(3 11493.57),(4 12375.781),(5 12978.224),(6 13641.986),(7 14163.982),(8 14514.306),(9 15079.36),(10 15866.556),(11 16545.855),(12 16897.67),(13 17492.717),(14 18134.748),(15 18687.164),(16 19379.12),(17 19414.512),(18 19664.602),(19 19770.139),(20 19558.082),(21 19428.576),(22 19249.355),(23 19126.633),(24 18817.42),(25 18419.908),(26 17851.332),(27 17517.592),(28 17421.572),(29 17006.16),(30 16480.424),(31 16253.651),(32 16178.564),(33 15959.722),(34 15771.837),(35 15705.3),(36 15964.344),(37 16171.644),(38 16389.432),(39 16804.994),(40 16788.654),(41 17068.508),(42 17193.252),(43 17338.938),(44 17607.889),(45 17787.953),(46 17793.186),(47 17730.688),(48 17918.514),(49 18066.629),(50 17662.227),(51 17398.504),(52 17459.594),(53 17558.418),(54 17388.215),(55 17175.225),(56 16959.617),(57 16677.588),(58 16712.516),(59 16900.197),(60 16868.61),(61 16748.553),(62 16445.574),(63 16334.063),(64 16352.43),(65 16287.159),(66 16190.021),(67 15944.069),(68 15972.848),(69 16099.559),(70 16078.392),(71 16115.7),(72 16288.367),(73 16755.078),(74 16950.97),(75 16863.346),(76 17223.518),(77 17414.686),(78 17637.016),(79 17655.395),
(1 6582.0146),(2 9763.035),(3 10963.416),(4 12131.013),(5 12627.053),(6 13334.987),(7 14028.014),(8 14483.295),(9 15177.802),(10 16052.345),(11 16564.03),(12 17013.666),(13 17545.963),(14 18024.805),(15 18478.229),(16 18951.736),(17 19076.799),(18 19152.441),(19 19361.979),(20 19673.969),(21 19375.807),(22 19080.57),(23 18750.785),(24 18248.617),(25 17910.127),(26 17566.969),(27 17494.838),(28 17336.494),(29 17071.857),(30 16796.041),(31 16515.354),(32 16338.194),(33 16150.883),(34 16291.158),(35 16284.504),(36 16453.42),(37 16603.86),(38 16700.84),(39 17143.441),(40 17142.857),(41 17235.566),(42 17480.332),(43 17847.236),(44 18004.523),(45 17846.992),(46 17742.07),(47 17763.191),(48 17621.578),(49 17428.926),(50 17445.543),(51 16900.598),(52 16574.885),(53 16605.287),(54 16567.547),(55 16436.912),(56 15953.323),(57 15707.89),(58 15798.009),(59 15887.989),(60 15632.669),(61 15468.608),(62 15665.556),(63 15903.114),(64 16056.816),(65 16127.789),(66 16082.227),(67 15817.169),(68 15752.013),(69 15996.593),(70 16160.811),(71 16344.028),(72 16548.58),(73 16583.242),(74 16954.73),(75 17019.396),(76 17163.375),(77 17368.027),(78 17650.605),(79 17720.367),
(1 6297.4585),(2 9443.921),(3 10788.087),(4 12019.475),(5 12515.842),(6 12924.395),(7 13335.444),(8 13713.747),(9 14064.785),(10 14598.795),(11 15177.09),(12 15518.851),(13 15993.617),(14 16602.096),(15 16945.613),(16 17185.354),(17 17382.215),(18 17623.523),(19 17699.459),(20 17868.402),(21 17633.813),(22 17327.223),(23 17280.041),(24 17036.357),(25 16896.822),(26 16661.67),(27 16535.773),(28 16303.46),(29 16095.234),(30 15841.04),(31 15630.652),(32 15434.732),(33 15656.898),(34 15656.276),(35 15434.964),(36 15585.855),(37 15612.238),(38 15691.732),(39 15973.258),(40 16145.557),(41 16241.817),(42 16267.411),(43 16296.899),(44 16532.346),(45 16746.97),(46 16829.465),(47 16675.613),(48 16643.4),(49 16368.376),(50 16222.42),(51 16156.154),(52 16258.021),(53 16100.436),(54 15900.566),(55 15718.867),(56 15600.994),(57 15746.487),(58 15790.188),(59 15638.649),(60 15534.3),(61 15557.308),(62 15619.61),(63 15634.46),(64 15552.933),(65 15505.766),(66 15310.293),(67 15353.085),(68 15602.519),(69 15467.93),(70 15524.062),(71 15435.505),(72 15583.074),(73 15707.969),(74 15884.635),(75 16050.016),(76 16175.834),(77 16302.608),(78 16313.865),(79 16367.689),
(1 6402.429),(2 9466.669),(3 10796.483),(4 11937.475),(5 12566.49),(6 13012.943),(7 13693.093),(8 14092.698),(9 14605.625),(10 15347.955),(11 15709.532),(12 16123.018),(13 16433.156),(14 16969.098),(15 17684.61),(16 18477.523),(17 18830.998),(18 18964.201),(19 19012.54),(20 18955.078),(21 18721.676),(22 18442.834),(23 18075.074),(24 17605.336),(25 17180.15),(26 16681.58),(27 16446.89),(28 16042.783),(29 15914.091),(30 15672.877),(31 15509.779),(32 15277.028),(33 15041.652),(34 15199.795),(35 15313.657),(36 15457.538),(37 15546.346),(38 15574.271),(39 15909.839),(40 16175.1875),(41 16311.95),(42 16666.51),(43 16881.262),(44 17092.988),(45 17373.645),(46 17524.275),(47 17503.004),(48 17550.58),(49 17386.822),(50 17277.002),(51 17185.129),(52 16851.422),(53 16432.367),(54 16203.975),(55 16163.905),(56 15866.393),(57 15787.323),(58 15514.839),(59 15080.987),(60 15030.068),(61 14919.775),(62 14857.998),(63 14823.887),(64 15054.327),(65 15201.109),(66 15087.49),(67 14949.905),(68 15120.947),(69 15436.849),(70 15254.953),(71 15623.22),(72 15829.261),(73 16244.334),(74 16268.077),(75 16284.885),(76 16278.581),(77 16467.8),(78 16570.896),(79 16584.041),
(1 6181.3896),(2 9332.28),(3 10390.334),(4 11400.5),(5 11990.084),(6 12444.169),(7 13167.113),(8 13736.63),(9 14084.583),(10 14825.953),(11 15325.247),(12 15389.05),(13 15643.694),(14 16081.073),(15 16565.533),(16 17093.225),(17 17319.996),(18 17716.504),(19 17678.17),(20 17645.883),(21 17725.713),(22 17802.734),(23 17527.422),(24 16988.986),(25 16597.227),(26 16107.754),(27 15738.567),(28 15404.13),(29 15153.368),(30 14897.451),(31 14805.6045),(32 14535.631),(33 14616.838),(34 14642.493),(35 14949.749),(36 15275.491),(37 15234.327),(38 15296.716),(39 15775.659),(40 16217.846),(41 16385.504),(42 16576.938),(43 16631.07),(44 16526.395),(45 16489.043),(46 16375.857),(47 16550.004),(48 16832.615),(49 16699.213),(50 16325.369),(51 15978.266),(52 15594.11),(53 15329.049),(54 15180.927),(55 14906.876),(56 14693.114),(57 14717.93),(58 14355.163),(59 14087.833),(60 14000.343),(61 13958.891),(62 13985.894),(63 14117.033),(64 14063.168),(65 14039.871),(66 13947.037),(67 14058.098),(68 14099.372),(69 14244.242),(70 14316.728),(71 14625.187),(72 14625.844),(73 14747.979),(74 14564.993),(75 14878.131),(76 15035.304),(77 15329.873),(78 15684.216),(79 15650.416),
(1 6132.0977),(2 8969.965),(3 10116.563),(4 11130.236),(5 11616.001),(6 12453.266),(7 12997.096),(8 13557.96),(9 14140.543),(10 14570.041),(11 14957.031),(12 15296.539),(13 15736.923),(14 16259.432),(15 16740.37),(16 17324.186),(17 17608.324),(18 17700.676),(19 17617.469),(20 17272.08),(21 17197.953),(22 16985.637),(23 16835.246),(24 16469.344),(25 15944.295),(26 15639.428),(27 15445.598),(28 15118.609),(29 14723.017),(30 14501.172),(31 14502.056),(32 14546.674),(33 14840.614),(34 14734.753),(35 14693.6),(36 14662.16),(37 14574.853),(38 14922.299),(39 15298.197),(40 15372.442),(41 15686.263),(42 16121.817),(43 16268.253),(44 16392.383),(45 16392.771),(46 16246.361),(47 16367.84),(48 16363.945),(49 16189.655),(50 15972.556),(51 15935.153),(52 15798.369),(53 15648.305),(54 15356.643),(55 15015.505),(56 14672.526),(57 14753.577),(58 14683.699),(59 14658.876),(60 14482.502),(61 14519.097),(62 14590.7295),(63 14491.233),(64 14561.88),(65 14799.463),(66 14677.086),(67 14740.369),(68 14967.5625),(69 15187.773),(70 15403.736),(71 15491.805),(72 15535.245),(73 15502.838),(74 15628.584),(75 15784.574),(76 15936.366),(77 16199.151),(78 16327.448),(79 15983.77),
(1 5963.8643),(2 8928.9795),(3 10132.69),(4 10994.945),(5 11606.161),(6 12349.454),(7 13248.527),(8 13612.199),(9 13738.247),(10 14315.468),(11 14937.995),(12 15225.179),(13 15375.299),(14 15743.048),(15 16172.406),(16 16597.436),(17 16748.646),(18 17079.941),(19 17101.762),(20 16883.246),(21 16675.594),(22 16273.499),(23 15842.513),(24 15474.168),(25 15040.822),(26 14792.787),(27 14591.219),(28 14387.277),(29 14242.362),(30 14137.155),(31 13971.664),(32 13823.493),(33 13897.018),(34 13905.485),(35 14166.417),(36 14342.918),(37 14521.181),(38 14605.106),(39 14661.5),(40 14874.086),(41 15218.981),(42 15525.331),(43 15676.406),(44 15698.959),(45 15665.04),(46 15621.256),(47 15571.367),(48 15630.305),(49 15403.064),(50 15151.351),(51 15021.072),(52 14922.141),(53 14861.138),(54 14690.083),(55 14443.197),(56 14355.352),(57 14360.0625),(58 14363.282),(59 14233.909),(60 13987.851),(61 13669.587),(62 13748.706),(63 14104.547),(64 14144.332),(65 14140.802),(66 14197.568),(67 14149.808),(68 14228.633),(69 14171.526),(70 14213.987),(71 14186.926),(72 14373.423),(73 14554.026),(74 14661.823),(75 14835.895),(76 14962.943),(77 14932.369),(78 15003.365),(79 15239.269),
(1 5845.224),(2 8589.278),(3 9876.141),(4 10819.569),(5 11311.359),(6 11847.067),(7 12583.168),(8 13103.015),(9 13587.75),(10 14125.71),(11 14561.218),(12 14899.286),(13 15320.869),(14 15780.8),(15 16140.668),(16 16494.441),(17 16616.826),(18 16720.768),(19 16481.27),(20 16359.144),(21 16274.289),(22 15951.959),(23 15671.911),(24 15486.907),(25 15449.265),(26 14988.376),(27 14629.918),(28 14108.12),(29 13885.812),(30 13789.067),(31 13862.365),(32 13693.043),(33 13601.046),(34 13714.83),(35 13880.246),(36 14099.48),(37 14298.542),(38 14463.267),(39 14675.68),(40 14831.256),(41 15189.838),(42 15451.699),(43 15697.426),(44 15874.138),(45 15818.267),(46 15813.536),(47 15658.671),(48 15522.623),(49 15329.245),(50 14949.031),(51 14808.584),(52 14751.707),(53 14359.599),(54 14075.685),(55 13728.655),(56 13582.508),(57 13376.815),(58 12944.534),(59 12664.055),(60 12578.668),(61 12682.87),(62 12807.989),(63 12937.376),(64 13107.061),(65 13132.246),(66 13273.708),(67 13322.07),(68 13603.185),(69 13654.869),(70 13813.338),(71 13989.932),(72 14288.721),(73 14597.206),(74 14877.32),(75 14880.063),(76 14846.052),(77 14874.193),(78 14967.935),(79 15277.875),
(1 5890.9546),(2 8453.538),(3 9689.26),(4 10845.656),(5 11596.594),(6 12314.669),(7 13041.687),(8 13563.416),(9 13905.699),(10 14403.861),(11 14741.157),(12 15178.91),(13 15686.767),(14 16086.877),(15 16761.613),(16 17019.107),(17 17328.063),(18 17301.563),(19 17205.783),(20 17095.074),(21 17053.018),(22 16794.307),(23 16842.986),(24 16477.727),(25 16057.489),(26 15661.651),(27 15374.912),(28 14917.368),(29 14402.79),(30 14325.887),(31 14150.064),(32 14250.182),(33 14305.877),(34 14122.463),(35 14160.65),(36 14260.774),(37 14426.622),(38 14887.712),(39 15067.202),(40 15614.419),(41 16000.197),(42 16209.243),(43 16402.547),(44 16381.886),(45 16284.562),(46 16166.772),(47 16019.591),(48 16090.683),(49 15937.34),(50 15557.383),(51 15092.841),(52 14865.816),(53 14463.273),(54 14262.797),(55 14134.582),(56 14057.23),(57 13750.573),(58 13522.667),(59 13310.436),(60 13564.832),(61 13573.258),(62 13387.84),(63 13168.871),(64 13119.362),(65 13335.091),(66 13601.124),(67 13799.253),(68 14045.017),(69 14267.71),(70 14427.259),(71 14563.494),(72 14805.533),(73 15121.048),(74 15292.859),(75 15452.038),(76 15905.003),(77 15932.717),(78 16080.452),(79 16007.257),
(1 5564.652),(2 7831.7104),(3 8905.0205),(4 9931.53),(5 10300.008),(6 10867.633),(7 11550.534),(8 11919.062),(9 12146.561),(10 12545.784),(11 12820.328),(12 13265.198),(13 13832.005),(14 14113.51),(15 14660.116),(16 15078.461),(17 15291.679),(18 15516.153),(19 15527.177),(20 15604.646),(21 15511.211),(22 15332.157),(23 15279.366),(24 14854.509),(25 14372.543),(26 14182.302),(27 14090.874),(28 13887.435),(29 13642.905),(30 13551.976),(31 13285.117),(32 13324.99),(33 13412.306),(34 13491.185),(35 13533.304),(36 13631.577),(37 13741.644),(38 14113.7295),(39 14384.987),(40 14759.269),(41 14981.8545),(42 14769.634),(43 14991.051),(44 15193.142),(45 15161.662),(46 15063.879),(47 14889.9375),(48 14831.37),(49 14643.417),(50 14345.056),(51 14196.326),(52 13942.324),(53 13652.01),(54 13469.114),(55 13188.273),(56 12883.899),(57 12644.063),(58 12539.405),(59 12455.13),(60 12457.111),(61 12300.213),(62 12303.369),(63 12283.778),(64 12450.957),(65 12685.275),(66 12778.066),(67 12962.366),(68 13131.174),(69 13310.259),(70 13320.621),(71 13355.812),(72 13611.846),(73 13654.794),(74 13603.906),(75 13676.013),(76 14085.049),(77 14138.219),(78 14143.37),(79 14092.909),
(1 5518.181),(2 7802.293),(3 8975.07),(4 10143.436),(5 10886.124),(6 11493.876),(7 12053.624),(8 12420.979),(9 12733.767),(10 13246.753),(11 13425.622),(12 13745.937),(13 14210.625),(14 14629.472),(15 15279.781),(16 15673.571),(17 16070.475),(18 16128.408),(19 15978.095),(20 15972.268),(21 15647.011),(22 15398.029),(23 15208.048),(24 14756.181),(25 14312.359),(26 14142.416),(27 13786.582),(28 13394.23),(29 13058.234),(30 12841.146),(31 12896.006),(32 13204.464),(33 13356.094),(34 13211.469),(35 13318.309),(36 13358.431),(37 13531.617),(38 13733.179),(39 14046.511),(40 14106.445),(41 14056.439),(42 13914.901),(43 14140.956),(44 14306.048),(45 14248.592),(46 14169.842),(47 14114.425),(48 13969.498),(49 13787.817),(50 13439.434),(51 13185.339),(52 12989.395),(53 12777.805),(54 12578.885),(55 12423.987),(56 12180.359),(57 11961.394),(58 11791.69),(59 11647.702),(60 11547.971),(61 11410.503),(62 11442.775),(63 11665.385),(64 12041.548),(65 12369.275),(66 12346.402),(67 12440.838),(68 12650.263),(69 12871.601),(70 13023.695),(71 13191.487),(72 13237.579),(73 13601.931),(74 13847.969),(75 14164.179),(76 14476.804),(77 14481.946),(78 14546.162),(79 14348.105),
(1 5353.9063),(2 7740.2427),(3 9011.469),(4 9852.297),(5 10437.476),(6 10966.059),(7 11619.438),(8 12003.938),(9 12211.522),(10 12805.616),(11 13521),(12 14017.956),(13 14356.41),(14 14829.395),(15 15236.062),(16 15475.335),(17 15636.061),(18 15628.865),(19 15568.405),(20 15506.1875),(21 15247.919),(22 14983.3545),(23 14695.681),(24 14125.789),(25 13762.179),(26 13390.077),(27 13214.223),(28 12872.692),(29 12859.448),(30 12750.058),(31 12585.845),(32 12517.316),(33 12770.333),(34 12869.64),(35 12917.823),(36 13216.502),(37 13448.486),(38 13724.34),(39 13878.37),(40 14092.105),(41 14315.917),(42 14655.287),(43 14828.796),(44 14823.667),(45 14745.051),(46 14695.629),(47 14554.776),(48 14329.626),(49 14090.568),(50 13784.307),(51 13333.997),(52 13153.007),(53 12866.925),(54 12642.348),(55 12360.398),(56 11988.422),(57 11807.774),(58 11731.304),(59 11794.66),(60 11916.2295),(61 12020.732),(62 12146.131),(63 12326.767),(64 12476.763),(65 12464.171),(66 12652.551),(67 12795.547),(68 13126.083),(69 13391.036),(70 13634.425),(71 13928.053),(72 14101.528),(73 14166.551),(74 14247.077),(75 14441.011),(76 14545.096),(77 14581.289),(78 14659.717),(79 14692.26),
(1 5489.78),(2 7922.76),(3 9116.122),(4 9740.558),(5 10268.882),(6 10982.653),(7 11512.8),(8 11908.113),(9 12130.383),(10 12597.479),(11 12941.321),(12 13377.535),(13 13700.747),(14 14309.535),(15 14952.464),(16 15124.151),(17 15214.241),(18 15048.607),(19 14943.047),(20 14799.028),(21 14685.85),(22 14513.512),(23 14044.122),(24 13524.189),(25 13145.384),(26 13073.814),(27 13005.117),(28 12961.856),(29 12775.856),(30 12550.168),(31 12666.477),(32 12882.09),(33 12792.987),(34 12818.06),(35 12959.342),(36 13196.046),(37 13371.615),(38 13433.905),(39 13466.483),(40 13621.397),(41 13776.249),(42 13978.054),(43 13905.535),(44 13517.32),(45 13537.082),(46 13721.578),(47 13559.536),(48 13359.901),(49 13023.61),(50 12826.156),(51 12670.472),(52 12173.077),(53 12016.95),(54 11766.112),(55 11536.743),(56 11479.293),(57 11600.95),(58 11467.886),(59 11561.009),(60 11336.456),(61 11408.114),(62 11624.265),(63 11793.23),(64 11795.888),(65 11887.269),(66 12105.254),(67 12409.827),(68 12620.152),(69 12796.455),(70 12998.974),(71 13173.487),(72 13263.812),(73 13370.879),(74 13294.025),(75 13574.418),(76 13534.902),(77 13805.041),(78 13747.52),(79 13714.931),
(1 5101.0757),(2 7420.047),(3 8460.571),(4 9283.185),(5 9895.096),(6 10183.985),(7 10689.979),(8 11242.78),(9 11742.929),(10 12438.866),(11 12850.201),(12 13112.059),(13 13376.21),(14 13775.628),(15 14194.555),(16 14310.744),(17 14461.802),(18 14467.038),(19 14504.636),(20 14388.994),(21 14250.5),(22 14069.689),(23 13640.47),(24 13283.224),(25 13201.207),(26 12932.734),(27 12432.856),(28 12240.123),(29 12206.837),(30 12149.85),(31 12137.621),(32 12140.3955),(33 12173.301),(34 12284.378),(35 12432.142),(36 12506.686),(37 12681.417),(38 12762.558),(39 12899.647),(40 13038.453),(41 13240.812),(42 13557.6),(43 13323.615),(44 13236.2),(45 13179.935),(46 13112.015),(47 12982.886),(48 12837.673),(49 12597.117),(50 12355.462),(51 12375.103),(52 11963.984),(53 11504.407),(54 11240.239),(55 10926.484),(56 10909.112),(57 10888.913),(58 10926.037),(59 11072.549),(60 11007.386),(61 11203.672),(62 11444.308),(63 11574.328),(64 11622.844),(65 11806.036),(66 12111.157),(67 12268.301),(68 12319.968),(69 12420.505),(70 12774.415),(71 13080.536),(72 13174.879),(73 13412.782),(74 13491.242),(75 13769.587),(76 13793.943),(77 13676.582),(78 13649.228),(79 13507.362),
(1 4899.2134),(2 7321.6914),(3 8355.284),(4 8914.248),(5 9487.895),(6 10016.127),(7 10593.687),(8 11035.909),(9 11264.922),(10 11712.317),(11 12286.544),(12 12798.811),(13 13207.643),(14 13555.968),(15 13914.809),(16 14121.998),(17 14187.986),(18 14095.549),(19 14302.004),(20 14153.119),(21 14006.808),(22 13758.912),(23 13577.221),(24 13045.443),(25 12670.994),(26 12408.835),(27 12172.019),(28 12044.729),(29 11996.777),(30 11933.713),(31 11838.274),(32 11876.069),(33 11937.076),(34 11913.895),(35 11994.736),(36 12181.801),(37 12424.494),(38 12504.228),(39 12739.898),(40 12976.999),(41 13141.221),(42 13262.075),(43 13328.596),(44 13465.902),(45 13446.343),(46 13194.633),(47 13042.42),(48 12792.457),(49 12399.343),(50 11989.342),(51 11783.027),(52 11702.476),(53 11530.303),(54 11288.011),(55 11090.316),(56 11093.76),(57 11022.276),(58 11003.604),(59 11003.084),(60 11118.258),(61 11232.385),(62 11337.725),(63 11446.324),(64 11423.542),(65 11706.923),(66 12092.137),(67 12158.332),(68 12265.524),(69 12450.502),(70 12798.645),(71 13024.723),(72 13241.8955),(73 13331.272),(74 13231.715),(75 13254.561),(76 13261.324),(77 13108.6),(78 13108.02),(79 13090.366),
(1 4868.167),(2 7134.1455),(3 7989.582),(4 8633.231),(5 9305.92),(6 9948.104),(7 10459.113),(8 10820.069),(9 11291.321),(10 11733.79),(11 12008.474),(12 12365.083),(13 12777.83),(14 13255.212),(15 13640.869),(16 13821.442),(17 13992.56),(18 13876.283),(19 13801.87),(20 13490.173),(21 13301.568),(22 13088.889),(23 12824.5625),(24 12495.058),(25 12201.864),(26 12008.307),(27 11724.381),(28 11514.335),(29 11465.708),(30 11388.097),(31 11570.128),(32 11823.66),(33 11992.906),(34 12144.043),(35 12237.247),(36 12396.193),(37 12519.149),(38 12521.438),(39 12851.161),(40 12961.502),(41 12881.992),(42 12978.037),(43 13072.734),(44 12965.025),(45 12870.709),(46 12679.94),(47 12695.101),(48 12445.902),(49 12020.442),(50 11846.308),(51 11535.257),(52 11291.796),(53 11197.762),(54 11036.13),(55 10864.257),(56 10734.34),(57 10728.39),(58 10659.912),(59 10719.066),(60 10970.92),(61 11192.512),(62 11079.679),(63 11190.759),(64 11209.14),(65 11343.024),(66 11552.483),(67 11656.957),(68 12058.954),(69 12123.679),(70 12489.435),(71 12588.272),(72 12650.693),(73 12921.606),(74 13102.1),(75 13053.626),(76 13007.944),(77 12924.418),(78 12917.266),(79 12910.299),
(1 4747.7134),(2 6923.716),(3 7788.682),(4 8446.083),(5 9086.559),(6 9652.309),(7 10375.658),(8 10735.02),(9 11063.759),(10 11419.68),(11 11776.828),(12 12175.052),(13 12580.099),(14 12979.915),(15 13296.93),(16 13494.251),(17 13539.837),(18 13410.284),(19 13460.84),(20 13455.422),(21 13344.923),(22 13028.939),(23 12738.084),(24 12397.239),(25 12033.821),(26 11992.115),(27 11776.461),(28 11642.148),(29 11522.09),(30 11662.565),(31 11783.16),(32 11794.175),(33 12084.923),(34 11924.57),(35 11740.057),(36 11827.871),(37 12246.636),(38 12428.402),(39 12696.78),(40 12887.597),(41 13053.103),(42 12944.927),(43 12879.909),(44 12755.118),(45 12559.1455),(46 12460.943),(47 12384.069),(48 12260.413),(49 11980.751),(50 11768.893),(51 11591.016),(52 11413.483),(53 11224.031),(54 11111.593),(55 11105.0625),(56 11149.376),(57 11125.554),(58 11126.531),(59 11055.365),(60 11002.56),(61 11082.059),(62 11255.416),(63 11437.184),(64 11571.284),(65 11643.275),(66 11639.33),(67 11858.178),(68 12250.622),(69 12588.741),(70 12674.739),(71 12782.755),(72 12914.378),(73 13015.28),(74 13143.293),(75 13168.656),(76 12949.407),(77 12987.941),(78 12923.807),(79 12762.448),
(1 4687.6216),(2 6831.0874),(3 7710.4614),(4 8422.855),(5 9026.072),(6 9603.322),(7 10139.06),(8 10564.085),(9 10850.626),(10 11298.333),(11 11752.642),(12 12352.805),(13 12725.982),(14 13352.669),(15 13806.177),(16 14065.06),(17 14043.691),(18 13992.992),(19 14015.081),(20 14000.276),(21 13736.657),(22 13525.425),(23 13304.315),(24 12977.254),(25 12738.878),(26 12418.222),(27 12277.119),(28 12214.379),(29 12055.196),(30 12048.049),(31 12035.446),(32 11966.4),(33 11933.045),(34 12068.445),(35 12089.458),(36 12229.058),(37 12478.592),(38 12771.442),(39 12896.659),(40 12910.51),(41 13019.12),(42 13035.857),(43 12915.272),(44 12809.571),(45 12655.944),(46 12443.494),(47 12368.54),(48 12256.359),(49 11927.725),(50 11627.13),(51 11353.463),(52 11034.181),(53 11027.147),(54 10893.681),(55 10794.495),(56 10689.284),(57 10623.446),(58 10618.972),(59 10724.487),(60 10850.72),(61 10976.661),(62 11075.331),(63 11358.444),(64 11338.484),(65 11592.333),(66 11700.881),(67 12074.903),(68 12130.69),(69 12365.771),(70 12601.073),(71 12728.744),(72 12937.181),(73 13126.492),(74 13005.998),(75 13148.497),(76 13161.255),(77 12982.799),(78 13046.127),(79 12899.558),
