1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 1186515.4),(2 3691993.3),(3 6654010),(4 10436055),(5 14463477),(6 18228424),(7 21687814),(8 24791824),(9 27240310),(10 29179302),(11 30349430),(12 30759442),(13 30357896),(14 29780214),(15 29013824),(16 28967614),(17 29878594),(18 31539830),(19 33798508),(20 36030204),(21 37884284),(22 39381156),(23 40747644),(24 40886020),(25 39847524),(26 38712812),(27 38291652),(28 37524764),(29 36984748),(30 36775890),(31 36625820),(32 36388496),(33 36179452),(34 35586508),(35 34726336),(36 33159098),(37 30933018),(38 28577114),(39 26247682),(40 24097200),(41 22311576),(42 21161436),(43 20782260),(44 21095052),(45 22176454),(46 23984448),(47 26552210),(48 29401912),(49 32405062),(50 35478900),(51 38203540),(52 41172380),(53 43392576),(54 44836324),(55 45616956),(56 45615556),(57 45108012),(58 44253124),(59 42560196),(60 40712084),(61 39781420),(62 40111212),(63 40763732),(64 42473490),(65 44748548),(66 46913410),(67 48735340),(68 50572340),(69 52499520),(70 53907730),(71 55381820),(72 56385092),(73 56529964),(74 56739870),(75 56843710),(76 56100916),(77 54915564),(78 53127044),(79 51212210),
(1 721.6298),(2 882.8525),(3 911.69824),(4 970.5607),(5 992.452),(6 1027.4779),(7 1049.8812),(8 1053.6484),(9 1068.8501),(10 1072.1165),(11 1079.4655),(12 1069.645),(13 1077.7239),(14 1089.6802),(15 1080.7334),(16 1073.9657),(17 1074.0483),(18 1074.3545),(19 1089.1481),(20 1088.0198),(21 1089.1621),(22 1087.2888),(23 1097.1796),(24 1102.8536),(25 1090.5748),(26 1090.4355),(27 1091.9684),(28 1099.3342),(29 1096.0831),(30 1098.3638),(31 1096.5963),(32 1094.3993),(33 1098.9186),(34 1109.8999),(35 1120.4022),(36 1129.2615),(37 1117.0247),(38 1130.4768),(39 1122.1228),(40 1124.9517),(41 1118.4735),(42 1107.9078),(43 1110.1532),(44 1116.9087),(45 1123.6577),(46 1122.5049),(47 1118.4117),(48 1130.4971),(49 1121.0841),(50 1127.5254),(51 1137.2875),(52 1141.1918),(53 1127.9293),(54 1127.3304),(55 1128.3121),(56 1131.958),(57 1125.8228),(58 1134.4314),(59 1127.6483),(60 1124.8469),(61 1117.8226),(62 1131.3566),(63 1133.341),(64 1143.3815),(65 1139.7087),(66 1137.5493),(67 1131.937),(68 1141.0763),(69 1137.5239),(70 1135.2731),(71 1138.5331),(72 1143.5205),(73 1141.226),(74 1144.3755),(75 1144.9902),(76 1143.9861),(77 1145.7659),(78 1145.6511),(79 1145.2418),
(1 717.3557),(2 856.50104),(3 889.3453),(4 944.0691),(5 961.4869),(6 986.9992),(7 1021.53),(8 1026.209),(9 1046.274),(10 1061.531),(11 1064.4071),(12 1057.767),(13 1052.99),(14 1062.0775),(15 1066.2073),(16 1063.8132),(17 1064.41),(18 1075.2377),(19 1071.3711),(20 1064.3079),(21 1058.2177),(22 1073.1088),(23 1064.163),(24 1056.5043),(25 1050.6742),(26 1054.258),(27 1059.9554),(28 1070.8842),(29 1060.843),(30 1056.9519),(31 1074.5109),(32 1072.0519),(33 1081.4829),(34 1088.3942),(35 1093.7925),(36 1097.1847),(37 1101.3806),(38 1100.9824),(39 1090.8079),(40 1094.813),(41 1088.7238),(42 1086.3927),(43 1080.5607),(44 1084.8618),(45 1088.6287),(46 1093.1444),(47 1102.5172),(48 1103.1934),(49 1093.334),(50 1094.1166),(51 1093.4624),(52 1104.999),(53 1091.567),(54 1085.707),(55 1089.6339),(56 1095.9487),(57 1101.7854),(58 1112.1614),(59 1113.6504),(60 1112.9114),(61 1109.1997),(62 1107.242),(63 1106.5336),(64 1100.7578),(65 1095.9836),(66 1099.5342),(67 1099.4886),(68 1104.6967),(69 1107.6993),(70 1107.8593),(71 1106.5647),(72 1096.5569),(73 1101.9806),(74 1106.1204),(75 1112.3848),(76 1114.8069),(77 1115.38),(78 1117.2539),(79 1117.8604),
(1 707.349),(2 851.76263),(3 881.2478),(4 939.94604),(5 958.12695),(6 992.09283),(7 1013.85736),(8 1016.2149),(9 1042.181),(10 1047.8256),(11 1054.949),(12 1049.5532),(13 1043.8359),(14 1049.8265),(15 1051.218),(16 1057.0359),(17 1050.9332),(18 1057.5377),(19 1057.7921),(20 1056.5713),(21 1059.3973),(22 1060.3436),(23 1066.5176),(24 1055.3159),(25 1050.7925),(26 1048.2823),(27 1054.7786),(28 1063.4642),(29 1064.0591),(30 1064.987),(31 1078.5798),(32 1077.4689),(33 1076.8693),(34 1088.2944),(35 1084.5643),(36 1087.4454),(37 1082.7764),(38 1086.2625),(39 1073.069),(40 1083.8998),(41 1074.9248),(42 1068.1676),(43 1068.9918),(44 1067.037),(45 1062.4639),(46 1069.2864),(47 1058.8035),(48 1068.264),(49 1063.983),(50 1067.8829),(51 1066.3009),(52 1073.6028),(53 1067.477),(54 1080.8353),(55 1076.2423),(56 1078.1287),(57 1079.7657),(58 1080.8073),(59 1082.5403),(60 1078.2648),(61 1079.9036),(62 1088.4994),(63 1087.363),(64 1097.7714),(65 1101.3628),(66 1091.8182),(67 1083.0936),(68 1080.1913),(69 1085.814),(70 1089.0482),(71 1093.1942),(72 1085.7286),(73 1096.0143),(74 1094.327),(75 1100.7858),(76 1104.1412),(77 1098.2916),(78 1104.057),(79 1105.3555),
(1 695.6088),(2 832.76984),(3 866.3912),(4 917.20715),(5 929.1786),(6 959.06976),(7 974.0141),(8 982.08606),(9 996.14844),(10 999.5375),(11 1008.60547),(12 1008.45703),(13 1010.1158),(14 1009.22473),(15 1005.35944),(16 1004.28625),(17 1004.8095),(18 1008.6774),(19 1007.60614),(20 1013.41864),(21 1012.3079),(22 1017.0244),(23 1021.2641),(24 1017.39935),(25 1011.29944),(26 1014.2257),(27 1015.12134),(28 1014.64105),(29 1006.3015),(30 1004.3504),(31 1015.98474),(32 1015.0082),(33 1020.5048),(34 1027.9006),(35 1026.7495),(36 1025.317),(37 1024.6401),(38 1027.0806),(39 1018.67065),(40 1027.5068),(41 1027.5126),(42 1023.2055),(43 1030.8774),(44 1031.2078),(45 1034.6938),(46 1038.543),(47 1032.3999),(48 1044.2216),(49 1044.2264),(50 1040.2776),(51 1036.6508),(52 1043.5667),(53 1038.6318),(54 1043.7587),(55 1043.6038),(56 1050.0831),(57 1047.1208),(58 1047.5503),(59 1045.8334),(60 1050.6991),(61 1049.2733),(62 1054.1321),(63 1051.3472),(64 1051.3955),(65 1051.2621),(66 1059.8596),(67 1051.7733),(68 1059.8629),(69 1067.9736),(70 1067.2743),(71 1062.4401),(72 1064.3452),(73 1071.4037),(74 1073.803),(75 1077.6464),(76 1078.7861),(77 1077.7744),(78 1077.1008),(79 1085.0774),
(1 661.32837),(2 804.1158),(3 833.7168),(4 889.0083),(5 898.19995),(6 917.88446),(7 943.9223),(8 946.34607),(9 968.6375),(10 972.0647),(11 972.2203),(12 971.84814),(13 970.8889),(14 973.1544),(15 971.8336),(16 974.65594),(17 977.3772),(18 986.00665),(19 983.95575),(20 984.25964),(21 984.1833),(22 989.00226),(23 988.328),(24 993.457),(25 992.92474),(26 990.1891),(27 998.0195),(28 999.0488),(29 989.74054),(30 995.19714),(31 1001.2274),(32 1004.20795),(33 999.76337),(34 1002.30164),(35 999.8891),(36 1000.9838),(37 1013.9841),(38 1018.1636),(39 1021.2332),(40 1020.24457),(41 1011.79517),(42 1011.25543),(43 1001.9818),(44 1006.14056),(45 1008.76575),(46 1007.85223),(47 1001.0825),(48 1004.184),(49 1003.2056),(50 1003.8182),(51 1001.1805),(52 1008.2284),(53 1008.3093),(54 1014.9949),(55 1007.78),(56 1012.6514),(57 1016.3482),(58 1019.6995),(59 1014.8981),(60 1019.9795),(61 1022.10394),(62 1030.5769),(63 1025.819),(64 1026.43),(65 1025.9586),(66 1034.3356),(67 1028.7968),(68 1035.4014),(69 1037.4663),(70 1038.8102),(71 1036.7039),(72 1046.3356),(73 1055.0027),(74 1056.0413),(75 1055.9956),(76 1067.112),(77 1068.722),(78 1071.2507),(79 1063.2234),
(1 657.94727),(2 799.9785),(3 830.5522),(4 888.5571),(5 899.21173),(6 924.4271),(7 939.27405),(8 947.4295),(9 961.71344),(10 964.4123),(11 960.70746),(12 968.1834),(13 962.9271),(14 975.3806),(15 969.07007),(16 972.47736),(17 976.10925),(18 984.63763),(19 976.74756),(20 982.678),(21 983.85565),(22 988.8852),(23 984.43884),(24 988.82074),(25 976.1731),(26 987.72314),(27 996.75977),(28 987.2389),(29 979.5902),(30 989.6121),(31 989.1086),(32 980.61816),(33 981.2744),(34 991.92993),(35 991.45355),(36 992.94543),(37 990.3087),(38 992.52655),(39 998.042),(40 993.5438),(41 993.59955),(42 1000.0968),(43 991.4698),(44 990.6331),(45 993.98315),(46 1000.2236),(47 992.18567),(48 997.18896),(49 1005.86487),(50 1012.8346),(51 1007.1552),(52 1005.7019),(53 1001.648),(54 1003.3623),(55 1004.44476),(56 1004.5783),(57 1002.3986),(58 1004.61145),(59 1006.0858),(60 1012.8046),(61 1010.2),(62 1021.4729),(63 1023.7099),(64 1027.7084),(65 1032.6084),(66 1033.7588),(67 1026.6763),(68 1034.5393),(69 1033.2328),(70 1033.3568),(71 1033.5891),(72 1046.52),(73 1046.5619),(74 1048.0765),(75 1053.1041),(76 1060.3824),(77 1047.7653),(78 1053.1566),(79 1045.3729),
(1 637.06134),(2 773.2795),(3 807.3358),(4 863.77795),(5 886.37695),(6 909.15265),(7 924.81287),(8 923.0977),(9 948.5818),(10 952.2541),(11 950.4054),(12 957.72546),(13 948.481),(14 956.2592),(15 954.6945),(16 954.27527),(17 958.12427),(18 957.87244),(19 960.1005),(20 964.0114),(21 962.67267),(22 967.53485),(23 977.6871),(24 974.5566),(25 965.19196),(26 971.6283),(27 972.061),(28 987.13306),(29 981.7809),(30 980.8367),(31 979.885),(32 987.77264),(33 989.22437),(34 995.4316),(35 991.5279),(36 993.9634),(37 991.7119),(38 994.80457),(39 988.0629),(40 991.7561),(41 981.6964),(42 982.67816),(43 979.6851),(44 982.23505),(45 980.1246),(46 974.61206),(47 975.6501),(48 984.10187),(49 984.9379),(50 990.6494),(51 990.17334),(52 994.0427),(53 989.5812),(54 1000.7716),(55 994.7177),(56 1002.5632),(57 1004.736),(58 1002.63556),(59 1001.6998),(60 1002.6117),(61 997.754),(62 1002.90375),(63 1004.91223),(64 1006.17084),(65 1006.7847),(66 1014.7487),(67 1015.29236),(68 1020.58),(69 1015.81006),(70 1020.0405),(71 1017.8058),(72 1020.3808),(73 1013.7793),(74 1017.3051),(75 1012.8556),(76 1018.7094),(77 1022.62305),(78 1029.4769),(79 1028.3098),
(1 629.75745),(2 763.9415),(3 789.87054),(4 849.40283),(5 861.6835),(6 881.84937),(7 899.0616),(8 910.9413),(9 925.2579),(10 931.51685),(11 930.0087),(12 930.4733),(13 929.5563),(14 934.8526),(15 930.0616),(16 942.2808),(17 939.1027),(18 945.3719),(19 945.7759),(20 950.6271),(21 941.31213),(22 945.668),(23 953.32074),(24 950.86926),(25 945.658),(26 951.7082),(27 954.5279),(28 958.565),(29 956.3715),(30 959.34467),(31 963.0331),(32 957.01636),(33 957.4727),(34 961.5057),(35 959.73474),(36 964.09155),(37 968.8735),(38 971.61914),(39 969.6452),(40 961.766),(41 966.99066),(42 970.98315),(43 972.6445),(44 971.55536),(45 971.40784),(46 981.55634),(47 971.4776),(48 978.13605),(49 976.40247),(50 979.32196),(51 977.06635),(52 981.64496),(53 970.9884),(54 975.94415),(55 981.3657),(56 980.26495),(57 974.3246),(58 980.2732),(59 983.2843),(60 987.8973),(61 979.7773),(62 990.086),(63 990.5981),(64 989.7046),(65 993.8134),(66 984.58527),(67 989.06116),(68 997.9957),(69 999.1582),(70 1003.2076),(71 998.5591),(72 998.2668),(73 1005.8346),(74 1008.2205),(75 1006.6909),(76 1007.55615),(77 999.5187),(78 1000.6397),(79 1008.91437),
(1 625.68243),(2 755.62494),(3 788.4189),(4 839.1114),(5 855.624),(6 882.2309),(7 896.4047),(8 904.3936),(9 917.95685),(10 930.38135),(11 932.71674),(12 937.16565),(13 934.46606),(14 936.2923),(15 936.6995),(16 936.7736),(17 936.0068),(18 945.87994),(19 942.89856),(20 943.30676),(21 935.2862),(22 937.7472),(23 953.47235),(24 948.35693),(25 946.68494),(26 947.04315),(27 948.2707),(28 952.5256),(29 944.358),(30 946.52716),(31 952.6574),(32 956.0171),(33 959.1982),(34 963.7277),(35 965.6112),(36 970.5938),(37 963.4536),(38 965.74976),(39 958.7981),(40 958.1024),(41 957.8865),(42 969.63794),(43 969.26904),(44 971.9304),(45 974.4156),(46 973.88055),(47 963.44696),(48 967.9321),(49 966.2526),(50 970.2418),(51 969.0512),(52 974.5345),(53 971.5203),(54 970.66565),(55 970.9231),(56 965.5332),(57 963.2244),(58 972.3677),(59 963.24817),(60 967.1731),(61 968.59125),(62 977.02545),(63 983.72015),(64 980.86365),(65 980.0287),(66 987.79584),(67 983.7284),(68 987.33344),(69 987.52313),(70 990.53406),(71 989.85895),(72 993.18207),(73 1006.64624),(74 998.3341),(75 1000.5948),(76 1009.38654),(77 1010.5262),(78 1008.86084),(79 1002.4037),
(1 641.45605),(2 770.65735),(3 791.7528),(4 849.37494),(5 867.9189),(6 898.4398),(7 911.1007),(8 910.01086),(9 934.6071),(10 942.2825),(11 932.4226),(12 938.90027),(13 930.9181),(14 942.4966),(15 939.53253),(16 938.6452),(17 940.6348),(18 951.11957),(19 943.54816),(20 945.9068),(21 938.38416),(22 939.77515),(23 948.6986),(24 942.73193),(25 936.2295),(26 940.70544),(27 942.31305),(28 942.3534),(29 946.50696),(30 948.76587),(31 949.6955),(32 949.53876),(33 951.9961),(34 951.0707),(35 942.032),(36 951.29785),(37 950.94055),(38 960.15546),(39 955.78625),(40 954.67334),(41 949.30164),(42 955.2972),(43 948.61536),(44 952.77734),(45 948.2731),(46 951.2826),(47 948.09656),(48 953.61304),(49 958.9742),(50 966.42505),(51 965.00305),(52 965.3304),(53 957.9616),(54 964.9651),(55 969.7682),(56 976.423),(57 971.5293),(58 978.2067),(59 969.5585),(60 971.8238),(61 969.13367),(62 983.1894),(63 988.19415),(64 986.4295),(65 981.64105),(66 987.83044),(67 982.5685),(68 989.2897),(69 991.3532),(70 988.94006),(71 988.8107),(72 991.2644),(73 992.7397),(74 993.66974),(75 989.7733),(76 998.01154),(77 999.4897),(78 996.3291),(79 1001.5548),
(1 614.2999),(2 748.2895),(3 777.481),(4 822.8373),(5 841.6487),(6 861.6059),(7 877.4875),(8 886.5429),(9 899.7643),(10 908.2457),(11 906.2161),(12 902.5232),(13 907.2764),(14 912.576),(15 908.94855),(16 908.7691),(17 907.2006),(18 908.05084),(19 911.2696),(20 917.9189),(21 912.72394),(22 913.4577),(23 919.0085),(24 919.73334),(25 914.59235),(26 914.4576),(27 915.87213),(28 922.27936),(29 923.6337),(30 925.1989),(31 924.2261),(32 932.86206),(33 937.8534),(34 945.3367),(35 934.3012),(36 941.0779),(37 943.66864),(38 944.0934),(39 941.3369),(40 945.77686),(41 937.27216),(42 945.00287),(43 943.8721),(44 946.50946),(45 950.0809),(46 952.4135),(47 950.639),(48 952.51294),(49 952.8881),(50 957.0554),(51 950.9244),(52 957.0602),(53 947.8592),(54 947.857),(55 955.34784),(56 967.79254),(57 966.5721),(58 968.19635),(59 969.4918),(60 970.2297),(61 967.64435),(62 976.755),(63 979.80334),(64 981.43945),(65 976.0408),(66 972.4312),(67 975.7819),(68 977.98376),(69 983.7409),(70 987.0129),(71 985.28735),(72 985.24536),(73 987.0527),(74 990.5223),(75 995.2563),(76 1003.13336),(77 999.29456),(78 1002.35876),(79 1001.6192),
(1 596.58563),(2 729.7831),(3 753.9814),(4 805.2109),(5 820.6724),(6 841.7499),(7 855.86066),(8 860.69403),(9 873.60254),(10 876.94586),(11 873.7551),(12 879.2171),(13 875.9768),(14 884.1125),(15 881.94196),(16 884.43933),(17 889.69214),(18 891.4124),(19 895.4022),(20 893.6317),(21 896.76404),(22 892.6659),(23 897.1164),(24 897.39575),(25 894.95087),(26 896.86926),(27 893.24963),(28 907.85846),(29 912.4463),(30 907.63745),(31 913.72015),(32 913.24603),(33 915.2567),(34 918.67053),(35 915.2115),(36 919.5896),(37 919.9282),(38 919.0906),(39 919.51935),(40 925.93005),(41 925.29004),(42 922.69507),(43 926.8162),(44 919.2868),(45 928.4646),(46 935.39185),(47 927.72516),(48 933.2483),(49 937.03973),(50 941.5008),(51 942.5364),(52 947.0374),(53 934.92145),(54 941.5247),(55 938.1186),(56 940.13855),(57 936.8241),(58 942.8233),(59 943.1637),(60 950.429),(61 948.19574),(62 951.1006),(63 958.2406),(64 957.16675),(65 954.4323),(66 961.5583),(67 959.0804),(68 965.2483),(69 957.8559),(70 956.1497),(71 963.55615),(72 965.0154),(73 964.2014),(74 967.68646),(75 965.52386),(76 968.58417),(77 967.6132),(78 969.33417),(79 958.5594),
(1 606.9427),(2 738.5789),(3 767.1056),(4 816.96783),(5 831.6602),(6 856.3297),(7 878.17773),(8 880.6286),(9 897.2545),(10 904.57916),(11 901.305),(12 899.77875),(13 897.6063),(14 906.6878),(15 904.69934),(16 907.7049),(17 902.8151),(18 902.58527),(19 912.09186),(20 912.6724),(21 907.4554),(22 907.8685),(23 908.1096),(24 903.90436),(25 903.2946),(26 901.55066),(27 905.06805),(28 906.9885),(29 906.3099),(30 911.8358),(31 919.5549),(32 916.8506),(33 920.2047),(34 925.8339),(35 920.47656),(36 925.81555),(37 922.9057),(38 918.8438),(39 915.9464),(40 917.52203),(41 907.16547),(42 902.3632),(43 910.1907),(44 905.94824),(45 912.6297),(46 913.32446),(47 908.4661),(48 910.6523),(49 915.11523),(50 915.5387),(51 912.6592),(52 918.3657),(53 913.7506),(54 923.3774),(55 926.25073),(56 930.332),(57 930.3055),(58 929.2888),(59 930.08905),(60 933.3448),(61 935.0204),(62 941.4353),(63 946.17694),(64 956.18054),(65 955.0726),(66 956.32007),(67 957.1813),(68 960.0116),(69 961.817),(70 962.33136),(71 957.15265),(72 962.9853),(73 965.61017),(74 969.32275),(75 969.78314),(76 969.6631),(77 969.1857),(78 978.65265),(79 976.00635),
(1 593.0904),(2 731.69574),(3 754.95795),(4 800.208),(5 821.844),(6 840.108),(7 852.806),(8 860.213),(9 874.81866),(10 882.4888),(11 878.73047),(12 882.69244),(13 883.67444),(14 882.3131),(15 875.9469),(16 877.1905),(17 876.1956),(18 886.7528),(19 886.7685),(20 893.5369),(21 884.0368),(22 888.31775),(23 887.87006),(24 887.1099),(25 883.33105),(26 884.51117),(27 890.91656),(28 891.312),(29 886.76514),(30 887.25464),(31 893.26587),(32 897.0338),(33 896.88116),(34 899.3183),(35 893.7592),(36 906.8863),(37 902.7674),(38 906.72455),(39 901.1455),(40 903.5703),(41 903.9195),(42 903.4762),(43 907.6218),(44 905.98346),(45 895.47296),(46 898.28925),(47 896.9123),(48 897.39844),(49 895.35724),(50 896.2387),(51 890.6701),(52 897.9692),(53 898.70557),(54 911.0317),(55 906.0184),(56 917.6971),(57 922.4291),(58 923.11584),(59 916.4078),(60 914.5838),(61 918.1408),(62 920.933),(63 918.71594),(64 919.0042),(65 920.29315),(66 922.427),(67 913.4249),(68 922.81775),(69 924.1025),(70 925.0563),(71 924.0132),(72 929.5598),(73 927.26337),(74 936.3071),(75 935.6581),(76 937.41406),(77 941.2889),(78 940.57654),(79 940.58264),
(1 587.49713),(2 717.2896),(3 743.22363),(4 791.3076),(5 801.2534),(6 830.5687),(7 843.53156),(8 844.52),(9 861.7704),(10 873.1565),(11 871.9123),(12 874.51605),(13 875.2686),(14 873.9011),(15 872.4221),(16 873.0902),(17 870.6039),(18 875.5998),(19 877.12244),(20 877.1977),(21 873.61285),(22 876.9771),(23 876.6431),(24 879.10004),(25 880.80334),(26 878.22174),(27 883.1038),(28 883.5715),(29 882.1817),(30 888.68933),(31 885.5402),(32 881.53424),(33 891.5921),(34 899.39795),(35 895.915),(36 898.1963),(37 894.7983),(38 894.3219),(39 893.26117),(40 890.59906),(41 888.79474),(42 888.40283),(43 886.7704),(44 888.7216),(45 892.32153),(46 892.2168),(47 892.91144),(48 897.4048),(49 901.8413),(50 899.2198),(51 901.6015),(52 907.00995),(53 904.4781),(54 909.9725),(55 911.5736),(56 918.10175),(57 921.6147),(58 925.0869),(59 916.4503),(60 917.4952),(61 919.1749),(62 922.53375),(63 916.6788),(64 919.1121),(65 917.63947),(66 929.5674),(67 922.2163),(68 926.2014),(69 928.8513),(70 932.58484),(71 925.4435),(72 927.8918),(73 928.35583),(74 932.4734),(75 928.2879),(76 933.46063),(77 932.9399),(78 933.0327),(79 931.23535),
(1 570.6904),(2 695.3227),(3 720.8963),(4 762.0139),(5 781.8666),(6 800.76013),(7 815.7995),(8 820.3129),(9 834.0502),(10 845.63086),(11 850.7411),(12 844.28436),(13 838.9718),(14 843.6852),(15 844.12354),(16 840.74854),(17 840.23413),(18 843.4357),(19 850.19824),(20 847.4539),(21 841.44),(22 848.12354),(23 847.4504),(24 851.86597),(25 843.99786),(26 854.11615),(27 863.87604),(28 860.5709),(29 856.58673),(30 860.24817),(31 858.5315),(32 855.88416),(33 859.96326),(34 868.10767),(35 868.053),(36 874.2665),(37 872.39777),(38 879.2447),(39 874.9208),(40 880.1531),(41 884.84503),(42 883.08344),(43 886.13947),(44 885.4733),(45 879.8876),(46 885.80615),(47 881.6416),(48 883.6117),(49 885.0051),(50 893.7473),(51 888.7815),(52 888.125),(53 885.6626),(54 883.5568),(55 886.76044),(56 893.6716),(57 893.1339),(58 902.5826),(59 906.53503),(60 905.0029),(61 909.0347),(62 907.9954),(63 903.0477),(64 906.87476),(65 901.3028),(66 909.30194),(67 906.5095),(68 912.94696),(69 913.1559),(70 914.4691),(71 916.2538),(72 921.6052),(73 921.5333),(74 929.4323),(75 929.61127),(76 930.5842),(77 929.9092),(78 933.4172),(79 931.0564),
(1 549.0878),(2 675.6744),(3 700.11536),(4 741.657),(5 757.4745),(6 782.7779),(7 799.9554),(8 798.74164),(9 809.27466),(10 820.4026),(11 823.4638),(12 816.0944),(13 814.5291),(14 817.955),(15 818.87897),(16 819.052),(17 824.4996),(18 826.32574),(19 818.3716),(20 821.3987),(21 813.4969),(22 820.89),(23 825.7392),(24 825.6227),(25 815.51337),(26 831.97974),(27 833.69196),(28 835.0198),(29 832.4107),(30 833.4322),(31 834.1115),(32 839.0074),(33 837.26447),(34 841.89984),(35 838.6204),(36 844.30725),(37 838.204),(38 849.4502),(39 846.08514),(40 846.5288),(41 846.521),(42 848.752),(43 843.0445),(44 852.1925),(45 846.78925),(46 849.6681),(47 844.185),(48 845.7516),(49 853.7044),(50 856.6696),(51 855.2292),(52 857.3838),(53 855.61664),(54 862.7244),(55 856.67),(56 864.2589),(57 867.7936),(58 873.7058),(59 867.5671),(60 870.0573),(61 874.85345),(62 881.93036),(63 878.78766),(64 881.0176),(65 875.5153),(66 874.1371),(67 874.502),(68 878.77155),(69 886.1101),(70 892.7501),(71 887.0445),(72 890.0603),(73 891.11163),(74 893.7796),(75 896.18097),(76 899.8865),(77 900.6636),(78 903.1457),(79 903.66437),
