1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1305624),(2 4778769.5),(3 10103526),(4 16857928),(5 24841968),(6 33763364),(7 43747256),(8 54369580),(9 65167660),(10 75995990),(11 86559970),(12 96953896),(13 106595330),(14 115260696),(15 122785816),(16 129500420),(17 134763380),(18 138972060),(19 142114990),(20 144501460),(21 146183260),(22 147275660),(23 148049220),(24 148418180),(25 148444910),(26 148136460),(27 147791020),(28 147164050),(29 146703090),(30 146353940),(31 145628740),(32 145303860),(33 144992340),(34 144874220),(35 144103020),(36 142968560),(37 141870930),(38 141417780),(39 140597500),(40 140022050),(41 139517580),(42 139164500),(43 138601980),(44 138053440),(45 137654610),(46 136954580),(47 135866770),(48 133980990),(49 130514270),(50 126426880),(51 122455550),(52 118688260),(53 114909500),(54 111250500),(55 107439770),(56 102583040),(57 97460510),(58 94192570),(59 90758210),(60 88400930),(61 87266950),(62 87300030),(63 88740600),(64 91932230),(65 96536856),(66 102584320),(67 109951400),(68 118624260),(69 128491370),(70 138832420),(71 150145810),(72 161786540),(73 173972370),(74 186784020),(75 199889200),(76 213398860),(77 226516880),(78 238965040),(79 249725010),
(1 158.62512),(2 176.30472),(3 193.53046),(4 205.6771),(5 216.61801),(6 219.02754),(7 220.7529),(8 222.23364),(9 226.81647),(10 231.01125),(11 231.42043),(12 236.3907),(13 235.95006),(14 244.18779),(15 239.95659),(16 240.47136),(17 240.83978),(18 235.08057),(19 240.6184),(20 239.56801),(21 240.62181),(22 241.8743),(23 236.79169),(24 238.69937),(25 239.58778),(26 241.70563),(27 241.61574),(28 250.40845),(29 247.42612),(30 250.88536),(31 251.53828),(32 252.12451),(33 253.08615),(34 258.58673),(35 252.54263),(36 255.89268),(37 258.6166),(38 262.00162),(39 269.86884),(40 270.2552),(41 268.3714),(42 278.718),(43 277.35947),(44 278.07968),(45 286.28342),(46 285.96002),(47 289.20758),(48 290.52747),(49 290.47208),(50 293.6137),(51 295.93137),(52 301.8685),(53 305.88882),(54 305.16034),(55 304.77924),(56 305.89444),(57 305.99057),(58 310.60037),(59 309.2346),(60 308.14328),(61 312.75024),(62 312.4297),(63 310.88675),(64 311.3153),(65 317.212),(66 320.4769),(67 317.063),(68 321.66864),(69 320.45773),(70 317.181),(71 317.28918),(72 320.42993),(73 322.45053),(74 326.88336),(75 328.15912),(76 325.14835),(77 324.7013),(78 329.66077),(79 323.52744),
(1 154.31844),(2 169.72836),(3 182.2831),(4 195.54842),(5 204.28955),(6 205.86824),(7 213.26538),(8 212.87184),(9 218.79692),(10 219.29898),(11 221.40768),(12 227.16306),(13 230.39612),(14 234.8529),(15 232.11292),(16 231.8639),(17 231.38525),(18 227.64076),(19 229.06577),(20 233.27576),(21 229.57513),(22 233.2485),(23 234.92293),(24 231.51756),(25 231.54582),(26 233.10344),(27 234.22856),(28 239.44472),(29 235.18736),(30 237.94519),(31 238.41745),(32 241.2069),(33 242.4091),(34 239.69135),(35 243.76523),(36 247.42319),(37 247.93951),(38 249.04321),(39 257.0547),(40 256.3905),(41 258.33115),(42 264.44464),(43 263.5354),(44 265.97467),(45 271.81918),(46 273.62204),(47 276.07153),(48 273.9601),(49 279.06366),(50 278.75302),(51 283.97342),(52 283.64914),(53 284.21536),(54 287.71423),(55 286.14063),(56 285.3557),(57 288.32425),(58 293.1784),(59 298.58667),(60 296.0902),(61 301.06903),(62 303.581),(63 298.55154),(64 303.7342),(65 308.9155),(66 314.53705),(67 312.45322),(68 316.61075),(69 317.29437),(70 316.0745),(71 318.34714),(72 317.9219),(73 320.76395),(74 319.04834),(75 320.1484),(76 321.80634),(77 321.46042),(78 316),(79 313.70496),
(1 152.42876),(2 168.81673),(3 182.97499),(4 195.54417),(5 201.64626),(6 207.35794),(7 210.26743),(8 214.76532),(9 215.74664),(10 217.90208),(11 222.63225),(12 225.68117),(13 227.64151),(14 232.5655),(15 225.84662),(16 228.81917),(17 229.02501),(18 229.77122),(19 233.36197),(20 231.60986),(21 231.47829),(22 231.41885),(23 234.31488),(24 230.1696),(25 229.88034),(26 229.6397),(27 234.3679),(28 232.4984),(29 233.23717),(30 236.33081),(31 237.65741),(32 238.80353),(33 240.44463),(34 240.807),(35 249.9713),(36 246.89746),(37 246.77962),(38 249.21315),(39 256.22064),(40 255.40909),(41 256.92273),(42 261.70557),(43 264.0589),(44 265.13437),(45 274.26193),(46 273.58258),(47 274.74982),(48 271.83942),(49 275.54398),(50 278.46484),(51 283.6493),(52 282.974),(53 284.88403),(54 287.74924),(55 285.85767),(56 285.83243),(57 288.79138),(58 291.0316),(59 292.66412),(60 290.82492),(61 292.8235),(62 295.21335),(63 294.6842),(64 296.9101),(65 304.3944),(66 309.40042),(67 310.33243),(68 315.42264),(69 315.51022),(70 313.71082),(71 314.0084),(72 319.31497),(73 320.9986),(74 322.6926),(75 327.20773),(76 326.76294),(77 323.6117),(78 322.84686),(79 321.50296),
(1 151.4878),(2 170.2449),(3 180.21869),(4 192.21355),(5 202.81053),(6 202.98584),(7 210.04694),(8 208.60338),(9 215.32216),(10 218.76938),(11 221.69887),(12 225.00598),(13 226.61096),(14 235.29951),(15 227.31706),(16 231.02408),(17 232.38628),(18 228.48259),(19 232.45477),(20 226.69379),(21 230.1842),(22 228.06042),(23 229.89438),(24 227.1104),(25 229.23683),(26 226.67732),(27 227.80618),(28 226.34795),(29 231.10938),(30 232.111),(31 231.69727),(32 230.22485),(33 233.55151),(34 234.59097),(35 245.83565),(36 240.00551),(37 241.31342),(38 247.04323),(39 248.10643),(40 247.11221),(41 250.0112),(42 258.71658),(43 259.2254),(44 256.96173),(45 265.2502),(46 270.11676),(47 272.14066),(48 271.204),(49 272.51193),(50 274.22702),(51 279.97385),(52 279.75012),(53 278.2457),(54 284.8062),(55 282.24707),(56 283.2502),(57 284.5111),(58 284.1863),(59 287.34616),(60 285.58588),(61 288.76013),(62 294.37418),(63 294.48196),(64 295.98563),(65 302.31937),(66 305.21365),(67 301.34082),(68 303.6139),(69 306.85916),(70 306.75665),(71 306.35657),(72 309.5264),(73 311.47958),(74 311.6733),(75 314.7611),(76 314.399),(77 313.8771),(78 312.5912),(79 312.863),
(1 147.65894),(2 167.5752),(3 176.97281),(4 193.62209),(5 199.39279),(6 202.2976),(7 213.2099),(8 206.57028),(9 214.94196),(10 216.1013),(11 217.11827),(12 222.97386),(13 224.13412),(14 229.47874),(15 224.68643),(16 225.16675),(17 228.50186),(18 224.77644),(19 228.18521),(20 227.76578),(21 227.47528),(22 227.68832),(23 227.8735),(24 225.03296),(25 224.3121),(26 227.42044),(27 228.78535),(28 229.87247),(29 232.77722),(30 232.6406),(31 234.36684),(32 233.7641),(33 236.8117),(34 235.6218),(35 244.6117),(36 236.71838),(37 242.25525),(38 243.1922),(39 248.57391),(40 247.57098),(41 250.6947),(42 253.25931),(43 258.85394),(44 255.29613),(45 265.17307),(46 268.93265),(47 268.80237),(48 264.56546),(49 266.70026),(50 270.35312),(51 272.8808),(52 274.1808),(53 276.81042),(54 278.46802),(55 275.52332),(56 279.66055),(57 277.3554),(58 281.20984),(59 285.19305),(60 286.01996),(61 286.97852),(62 289.7801),(63 288.12827),(64 288.63934),(65 296.79712),(66 300.80594),(67 299.6872),(68 296.6509),(69 300.02734),(70 303.62595),(71 301.28934),(72 302.12143),(73 306.34448),(74 306.81406),(75 309.22067),(76 312.27365),(77 311.5067),(78 307.39355),(79 307.23758),
(1 147.08342),(2 166.28114),(3 177.89078),(4 192.94637),(5 196.57335),(6 202.79729),(7 209.97374),(8 205.74353),(9 212.36714),(10 213.14034),(11 217.89548),(12 222.18643),(13 224.81786),(14 227.36436),(15 227.6073),(16 227.09329),(17 231.24934),(18 225.03592),(19 226.21667),(20 227.73392),(21 223.41283),(22 223.70692),(23 223.2418),(24 221.9947),(25 223.38354),(26 228.6093),(27 225.21454),(28 228.6736),(29 227.31488),(30 226.04048),(31 232.86871),(32 228.45697),(33 230.07716),(34 234.60744),(35 235.08566),(36 232.80327),(37 239.1639),(38 238.34296),(39 243.9565),(40 246.29257),(41 246.69365),(42 244.05542),(43 253.08315),(44 250.71864),(45 259.53317),(46 256.79623),(47 255.9749),(48 260.45157),(49 264.82117),(50 264.30917),(51 269.8001),(52 274.77872),(53 272.77948),(54 270.53467),(55 266.7483),(56 269.93503),(57 269.08148),(58 273.2704),(59 276.7573),(60 278.2418),(61 281.4995),(62 281.88522),(63 280.54318),(64 281.26718),(65 287.235),(66 289.95163),(67 290.14008),(68 293.07428),(69 294.2593),(70 291.98535),(71 298.32327),(72 298.39697),(73 302.69055),(74 302.11935),(75 304.3575),(76 307.3923),(77 304.59488),(78 302.49478),(79 302.24347),
(1 142.427),(2 160.55049),(3 172.7526),(4 187.77039),(5 193.8135),(6 198.69038),(7 201.1117),(8 201.30742),(9 203.5564),(10 201.67888),(11 210.0724),(12 211.45317),(13 212.40779),(14 216.35204),(15 215.7983),(16 216.09723),(17 218.64523),(18 216.05588),(19 214.99936),(20 214.56024),(21 214.03012),(22 213.77171),(23 214.61328),(24 213.64972),(25 214.44496),(26 216.73692),(27 215.49075),(28 224.45557),(29 220.59656),(30 219.61635),(31 226.8744),(32 220.68294),(33 222.55003),(34 230.6012),(35 226.68822),(36 230.00708),(37 234.7455),(38 236.51022),(39 233.06723),(40 242.48718),(41 243.04298),(42 243.83536),(43 249.82892),(44 249.69402),(45 250.7727),(46 256.3276),(47 254.83795),(48 253.52705),(49 258.62683),(50 261.84766),(51 262.7011),(52 265.10062),(53 267.23798),(54 268.46466),(55 263.9676),(56 265.17874),(57 265.65738),(58 266.43445),(59 269.3576),(60 272.43457),(61 273.85797),(62 276.55835),(63 274.50934),(64 276.71503),(65 280.17792),(66 282.63806),(67 282.68356),(68 281.94827),(69 282.32922),(70 285.8587),(71 283.60352),(72 281.4569),(73 289.64465),(74 288.15503),(75 288.74368),(76 289.44955),(77 290.24533),(78 288.96378),(79 284.9741),
(1 143.58734),(2 165.35396),(3 174.93466),(4 189.36699),(5 196.66917),(6 198.72868),(7 206.31244),(8 207.38528),(9 210.91292),(10 209.60764),(11 218.5736),(12 217.85408),(13 218.46484),(14 224.75604),(15 222.16122),(16 221.41286),(17 224.93523),(18 223.16324),(19 221.46733),(20 222.77646),(21 221.03882),(22 223.57736),(23 219.8305),(24 222.77596),(25 220.82483),(26 219.8795),(27 222.14186),(28 224.43896),(29 225.57112),(30 225.06577),(31 232.32465),(32 224.34846),(33 224.29059),(34 229.56743),(35 228.60802),(36 228.60574),(37 235.59097),(38 241.22319),(39 234.31311),(40 238.43811),(41 243.452),(42 245.66377),(43 250.49467),(44 250.00401),(45 254.19472),(46 261.0729),(47 258.31213),(48 255.73547),(49 257.87747),(50 258.78918),(51 261.4541),(52 264.40417),(53 266.75793),(54 269.24866),(55 268.36502),(56 269.66534),(57 266.76422),(58 268.29565),(59 269.19684),(60 270.03302),(61 274.1285),(62 275.33575),(63 274.73572),(64 275.2274),(65 277.99857),(66 283.97025),(67 284.86777),(68 280.76666),(69 282.84528),(70 291.3247),(71 289.20776),(72 288.35202),(73 294.2463),(74 297.70563),(75 296.05826),(76 294.70602),(77 295.27747),(78 294.58496),(79 293.02213),
(1 140.61057),(2 159.79962),(3 172.2725),(4 183.95674),(5 192.89792),(6 194.04778),(7 201.19461),(8 202.31279),(9 204.30994),(10 205.98564),(11 209.92769),(12 214.07045),(13 212.84082),(14 217.12965),(15 217.53287),(16 215.43585),(17 218.56013),(18 215.36421),(19 219.21696),(20 216.68358),(21 218.53717),(22 220.60796),(23 219.86555),(24 220.1547),(25 219.40416),(26 217.01163),(27 220.41646),(28 219.5381),(29 222.49225),(30 220.48682),(31 224.52702),(32 223.75935),(33 224.27094),(34 224.25928),(35 231.7072),(36 228.90276),(37 234.14806),(38 236.92432),(39 237.29196),(40 241.52786),(41 243.72021),(42 245.90349),(43 247.78656),(44 248.85245),(45 251.4056),(46 257.71475),(47 257.10934),(48 258.81546),(49 262.34393),(50 266.57007),(51 264.8879),(52 265.477),(53 268.61993),(54 268.05215),(55 265.9741),(56 270.06555),(57 270.3339),(58 270.32434),(59 270.10043),(60 272.03912),(61 271.94757),(62 272.0608),(63 271.07898),(64 274.87366),(65 279.47958),(66 281.05835),(67 282.21338),(68 282.31018),(69 279.5416),(70 284.16443),(71 284.37933),(72 287.54758),(73 288.03506),(74 289.1219),(75 294.0596),(76 292.4406),(77 287.4551),(78 287.1748),(79 285.34955),
(1 139.69606),(2 156.85117),(3 170.33302),(4 179.2272),(5 188.75157),(6 192.611),(7 196.75916),(8 195.10667),(9 197.70264),(10 201.29352),(11 201.86983),(12 207.20816),(13 208.46823),(14 213.13748),(15 212.2087),(16 211.25621),(17 211.69568),(18 210.08794),(19 213.84581),(20 211.59294),(21 214.6613),(22 210.26329),(23 210.8809),(24 210.04434),(25 210.75526),(26 211.47685),(27 209.14713),(28 210.64322),(29 213.90555),(30 215.21805),(31 216.34294),(32 216.34131),(33 221.06331),(34 222.42131),(35 221.29536),(36 226.32462),(37 230.0857),(38 230.00166),(39 230.81941),(40 234.40297),(41 237.64102),(42 241.22725),(43 240.88962),(44 243.62682),(45 244.374),(46 247.29156),(47 247.10152),(48 250.42494),(49 258.07394),(50 259.98938),(51 258.38333),(52 259.77203),(53 260.59784),(54 260.63983),(55 259.68637),(56 261.12198),(57 262.24954),(58 266.41394),(59 268.01883),(60 265.56503),(61 264.36804),(62 262.3031),(63 265.84027),(64 269.42056),(65 271.63174),(66 275.44174),(67 276.18787),(68 276.7472),(69 277.2545),(70 278.59857),(71 276.96436),(72 278.17603),(73 278.9943),(74 285.10437),(75 285.74863),(76 285.81262),(77 283.14307),(78 283.96817),(79 278.7872),
(1 137.261),(2 157.7162),(3 167.59901),(4 183.4172),(5 188.07848),(6 197.08551),(7 199.92372),(8 199.99878),(9 201.99197),(10 202.7832),(11 209.73074),(12 207.90334),(13 213.157),(14 214.33537),(15 214.78212),(16 211.96451),(17 213.70409),(18 214.61052),(19 214.76308),(20 211.36374),(21 216.7245),(22 212.80591),(23 210.8156),(24 215.44505),(25 213.04218),(26 217.95923),(27 214.04062),(28 215.65482),(29 218.04446),(30 220.3345),(31 218.8498),(32 216.17351),(33 219.1536),(34 221.7084),(35 219.8421),(36 224.76372),(37 227.0642),(38 227.62125),(39 229.23737),(40 229.69757),(41 233.37234),(42 236.47458),(43 235.86928),(44 240.6834),(45 243.12415),(46 247.9048),(47 248.09372),(48 247.86925),(49 256.12527),(50 256.5156),(51 257.98248),(52 263.6363),(53 264.63925),(54 267.1309),(55 266.27383),(56 268.0872),(57 273.52008),(58 273.65063),(59 269.68262),(60 271.59296),(61 273.46063),(62 275.98438),(63 275.8239),(64 276.4354),(65 282.39987),(66 287.66757),(67 286.05365),(68 289.25427),(69 289.96368),(70 290.80643),(71 294.70187),(72 293.63666),(73 295.24686),(74 300.10965),(75 301.23383),(76 298.13928),(77 295.40607),(78 297.7243),(79 293.88873),
(1 137.72458),(2 159.01463),(3 169.67406),(4 181.27368),(5 185.52814),(6 192.70953),(7 198.47841),(8 196.53642),(9 199.90172),(10 201.69441),(11 207.82724),(12 207.39848),(13 207.11414),(14 211.94014),(15 208.67673),(16 208.2605),(17 211.92676),(18 208.1411),(19 209.94463),(20 207.92879),(21 213.12956),(22 209.3566),(23 212.05211),(24 214.86847),(25 210.93484),(26 216.10593),(27 213.47667),(28 214.12547),(29 214.0408),(30 216.59404),(31 215.38193),(32 214.59943),(33 215.47739),(34 218.94823),(35 218.75003),(36 217.73227),(37 223.06662),(38 223.86171),(39 227.32722),(40 227.68988),(41 232.52669),(42 239.14293),(43 238.85222),(44 242.64334),(45 246.30493),(46 247.84645),(47 250.93729),(48 249.13148),(49 256.50198),(50 254.926),(51 258.48077),(52 267.20114),(53 267.25662),(54 266.72543),(55 266.86743),(56 267.8445),(57 269.1569),(58 270.07822),(59 269.1691),(60 272.24146),(61 274.46814),(62 273.04437),(63 273.86444),(64 277.78333),(65 284.9979),(66 286.57474),(67 286.06293),(68 284.1704),(69 286.3719),(70 283.6776),(71 284.29938),(72 283.84402),(73 288.56683),(74 293.55835),(75 293.59393),(76 291.8659),(77 289.39886),(78 289.54105),(79 285.13025),
(1 138.84149),(2 156.4191),(3 170.73102),(4 177.64316),(5 185.16637),(6 191.94763),(7 198.25876),(8 196.49323),(9 198.69295),(10 199.26941),(11 200.5533),(12 202.44318),(13 205.21007),(14 213.00482),(15 206.97006),(16 209.05263),(17 210.76973),(18 207.10413),(19 208.5989),(20 209.88568),(21 206.632),(22 209.65576),(23 211.39871),(24 210.18323),(25 207.78563),(26 212.0643),(27 213.0578),(28 210.08894),(29 211.73198),(30 213.43071),(31 214.88846),(32 214.13138),(33 216.51862),(34 218.99634),(35 220.97066),(36 219.13892),(37 223.99937),(38 227.38147),(39 226.56403),(40 229.31442),(41 229.30772),(42 238.65927),(43 235.3362),(44 237.7359),(45 243.4417),(46 247.4773),(47 248.66309),(48 249.87935),(49 255.03716),(50 253.44733),(51 255.20155),(52 262.2392),(53 261.05234),(54 260.70816),(55 258.74686),(56 260.32355),(57 260.43646),(58 262.72058),(59 265.67926),(60 266.2818),(61 268.23856),(62 269.75415),(63 270.07086),(64 274.572),(65 280.12106),(66 281.39163),(67 279.63855),(68 280.7587),(69 282.8232),(70 280.9297),(71 280.26633),(72 280.46127),(73 287.5433),(74 289.78186),(75 287.7578),(76 284.70923),(77 288.04547),(78 288.3483),(79 283.9628),
(1 135.0586),(2 153.02322),(3 168.13254),(4 173.50574),(5 183.38298),(6 189.9795),(7 192.50224),(8 191.93983),(9 194.07451),(10 198.35127),(11 200.74292),(12 198.3145),(13 203.6551),(14 209.98654),(15 206.28525),(16 204.57323),(17 206.51492),(18 204.33162),(19 207.30678),(20 206.39932),(21 204.5776),(22 207.69817),(23 208.63484),(24 205.6312),(25 204.56985),(26 205.15384),(27 207.39632),(28 206.19283),(29 205.55394),(30 205.07939),(31 207.33661),(32 206.92714),(33 208.4367),(34 206.59839),(35 213.22623),(36 210.84076),(37 213.69475),(38 213.70412),(39 216.89456),(40 220.21481),(41 219.83713),(42 224.55606),(43 225.6258),(44 227.18694),(45 229.10216),(46 229.43236),(47 233.52905),(48 240.55237),(49 243.31216),(50 242.26494),(51 246.97469),(52 252.10352),(53 255.1637),(54 252.19621),(55 251.45029),(56 257.38715),(57 255.75398),(58 255.32465),(59 252.96413),(60 250.70694),(61 255.69571),(62 260.62192),(63 259.48132),(64 263.10138),(65 268.87274),(66 267.86465),(67 267.3866),(68 268.48798),(69 269.17038),(70 270.41418),(71 271.50793),(72 271.91428),(73 278.61612),(74 280.38202),(75 281.10196),(76 280.7858),(77 276.34155),(78 275.83536),(79 275.422),
(1 132.17514),(2 149.96313),(3 166.38336),(4 168.87447),(5 180.95695),(6 192.00438),(7 191.7432),(8 189.83423),(9 188.95694),(10 195.07635),(11 195.1688),(12 195.92586),(13 204.60608),(14 206.55814),(15 204.86133),(16 203.00189),(17 203.71681),(18 203.74138),(19 202.26566),(20 201.12532),(21 199.95161),(22 203.64938),(23 200.93655),(24 200.19951),(25 201.40703),(26 200.20984),(27 203.80215),(28 204.80746),(29 204.12581),(30 203.87204),(31 205.40028),(32 209.28531),(33 209.42204),(34 209.49156),(35 212.76996),(36 214.41861),(37 217.31183),(38 215.44188),(39 220.28069),(40 221.70387),(41 225.37794),(42 227.0945),(43 233.79659),(44 235.70758),(45 237.9483),(46 239.76941),(47 238.62325),(48 238.14981),(49 241.65646),(50 241.1247),(51 246.37193),(52 251.19846),(53 252.32043),(54 251.458),(55 252.23416),(56 251.23631),(57 251.40753),(58 249.66891),(59 250.62952),(60 252.74214),(61 254.1936),(62 257.90616),(63 257.73148),(64 263.25497),(65 267.20737),(66 266.28006),(67 266.45535),(68 266.9763),(69 265.67807),(70 263.23572),(71 264.03784),(72 269.0477),(73 272.92593),(74 271.77725),(75 273.54654),(76 277.20905),(77 273.60574),(78 272.12494),(79 270.20313),
(1 127.89504),(2 147.00983),(3 163.98187),(4 170.59857),(5 177.37885),(6 184.71294),(7 189.14716),(8 186.19498),(9 187.05107),(10 192.72314),(11 193.28137),(12 195.63565),(13 200.51805),(14 202.43184),(15 200.49644),(16 204.31645),(17 205.06012),(18 202.58545),(19 202.12434),(20 203.28664),(21 205.9973),(22 206.15074),(23 202.45047),(24 204.75978),(25 203.86627),(26 205.59581),(27 205.39548),(28 206.31958),(29 206.16286),(30 206.06187),(31 209.84804),(32 207.01259),(33 209.42473),(34 207.72766),(35 212.47154),(36 210.67294),(37 212.32799),(38 214.4408),(39 217.01118),(40 218.47337),(41 217.8517),(42 225.85233),(43 228.53587),(44 228.21272),(45 233.16226),(46 237.46284),(47 236.99591),(48 239.49886),(49 237.67343),(50 240.56512),(51 244.28534),(52 247.58588),(53 246.40526),(54 250.46591),(55 252.48305),(56 253.7176),(57 252.10213),(58 253.52545),(59 254.58434),(60 254.4557),(61 255.18887),(62 258.0502),(63 257.12344),(64 259.91705),(65 262.85703),(66 263.5653),(67 264.87225),(68 266.7502),(69 268.5218),(70 267.54813),(71 270.101),(72 272.34103),(73 273.11176),(74 274.1783),(75 274.5891),(76 273.11014),(77 267.9007),(78 268.05252),(79 267.60458),
(1 129.86588),(2 146.4482),(3 156.76353),(4 167.04819),(5 174.89825),(6 182.54274),(7 189.272),(8 184.29205),(9 188.30417),(10 189.16779),(11 192.92346),(12 192.87163),(13 197.98221),(14 196.39487),(15 197.07108),(16 200.94597),(17 200.7265),(18 197.9156),(19 197.29909),(20 199.00339),(21 200.50266),(22 197.3046),(23 200.99446),(24 201.66963),(25 201.78818),(26 204.88248),(27 201.24008),(28 205.56454),(29 202.1673),(30 207.23729),(31 208.83353),(32 206.46654),(33 209.05103),(34 208.52824),(35 212.6607),(36 209.53442),(37 212.63754),(38 218.36357),(39 219.98137),(40 221.4652),(41 219.38828),(42 228.29234),(43 230.4358),(44 228.03534),(45 228.1856),(46 230.84181),(47 234.40752),(48 239.10796),(49 236.986),(50 240.55118),(51 241.31767),(52 249.34277),(53 248.43004),(54 246.79826),(55 248.11514),(56 247.811),(57 247.76315),(58 248.58333),(59 251.51889),(60 252.9798),(61 254.4517),(62 257.41266),(63 258.35284),(64 259.6348),(65 265.13724),(66 266.045),(67 266.79977),(68 264.00275),(69 266.67426),(70 271.7511),(71 273.01584),(72 272.68307),(73 274.32706),(74 275.29532),(75 278.2337),(76 276.33398),(77 269.47723),(78 270.49847),(79 268.75714),
(1 133.57733),(2 147.47046),(3 163.97423),(4 168.95537),(5 177.134),(6 185.72598),(7 191.894),(8 184.58736),(9 187.93971),(10 193.11914),(11 189.52953),(12 196.5517),(13 197.23727),(14 196.66441),(15 200.79683),(16 198.944),(17 201.14348),(18 196.7906),(19 199.50124),(20 197.99074),(21 197.96594),(22 196.80807),(23 199.94777),(24 199.62955),(25 201.37158),(26 204.29326),(27 198.47179),(28 204.69437),(29 200.39189),(30 207.93475),(31 205.22865),(32 207.99783),(33 209.4897),(34 209.9732),(35 215.0607),(36 213.99358),(37 217.30797),(38 218.32681),(39 221.67831),(40 222.47752),(41 224.59421),(42 231.56969),(43 234.04002),(44 234.2466),(45 235.73381),(46 239.24959),(47 238.62578),(48 241.08049),(49 242.99007),(50 245.16309),(51 249.77408),(52 254.64217),(53 253.48729),(54 253.64125),(55 256.61816),(56 259.61728),(57 259.49243),(58 260.19315),(59 261.80444),(60 262.4536),(61 263.3704),(62 264.01187),(63 266.8121),(64 268.8821),(65 269.25287),(66 274.41733),(67 275.2963),(68 274.10553),(69 278.0513),(70 277.6977),(71 277.0852),(72 280.40787),(73 281.1961),(74 282.14496),(75 282.5201),(76 281.6783),(77 277.98962),(78 277.09296),(79 273.63773),
