1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1306386.6),(2 5049089.5),(3 10915511),(4 18755298),(5 28415296),(6 39672132),(7 52085584),(8 65021804),(9 78349590),(10 91766456),(11 105001220),(12 118114330),(13 130866470),(14 142863180),(15 154168880),(16 164140690),(17 172559150),(18 179663280),(19 185959540),(20 191470900),(21 196615380),(22 200769390),(23 203483200),(24 205344210),(25 206371920),(26 207232910),(27 207567230),(28 208125760),(29 209801360),(30 212742740),(31 217633800),(32 224126130),(33 232593840),(34 242624300),(35 253866580),(36 266103980),(37 280142240),(38 295483360),(39 312582180),(40 331245300),(41 351621600),(42 373300480),(43 395562980),(44 418511000),(45 441426080),(46 463030800),(47 483317980),(48 503121820),(49 521675420),(50 539294700),(51 556124500),(52 571370000),(53 585157500),(54 599178050),(55 613417100),(56 625465100),(57 636627700),(58 647760830),(59 659668100),(60 670816000),(61 682307650),(62 693661600),(63 704688800),(64 716836900),(65 729156700),(66 741724400),(67 755087550),(68 768519200),(69 780708540),(70 791155800),(71 800616640),(72 808709400),(73 816372030),(74 821957440),(75 824529600),(76 825061200),(77 823128640),(78 819535940),(79 814686500),
(1 617.2529),(2 748.0172),(3 816.5212),(4 884.4446),(5 921.78613),(6 967.2825),(7 983.7972),(8 1006.73413),(9 1022.10486),(10 1051.5521),(11 1062.4865),(12 1090.5358),(13 1088.4668),(14 1096.2577),(15 1104.6398),(16 1096.446),(17 1100.8606),(18 1101.065),(19 1101.2673),(20 1112.0974),(21 1113.974),(22 1108.0854),(23 1117.278),(24 1102.4983),(25 1124.3608),(26 1130.9563),(27 1153.0251),(28 1173.3413),(29 1179.6062),(30 1172.4711),(31 1182.9165),(32 1172.912),(33 1183.0226),(34 1192.5834),(35 1200.6199),(36 1203.9038),(37 1183.5149),(38 1188.4829),(39 1191.5242),(40 1177.1405),(41 1185.6962),(42 1175.2822),(43 1177.0542),(44 1193.9165),(45 1197.4049),(46 1205.8573),(47 1215.1589),(48 1218.8394),(49 1211.892),(50 1201.3956),(51 1215.8325),(52 1220.7726),(53 1246.7346),(54 1244.362),(55 1237.9253),(56 1239.863),(57 1231.8263),(58 1227.6421),(59 1228.5238),(60 1225.5273),(61 1242.6375),(62 1226.6863),(63 1252.8373),(64 1235.4512),(65 1213.9048),(66 1231.5597),(67 1216.2562),(68 1222.602),(69 1200.2545),(70 1203.7499),(71 1196.161),(72 1180.8346),(73 1178.2401),(74 1165.395),(75 1156.0428),(76 1150.9304),(77 1158.7487),(78 1134.9203),(79 1123.3844),
(1 626.31903),(2 768.9576),(3 830.6338),(4 886.6109),(5 945.77045),(6 968.282),(7 1014.9301),(8 1017.8221),(9 1039.3959),(10 1061.4106),(11 1077.3048),(12 1109.3188),(13 1125.0537),(14 1141.6304),(15 1153.5907),(16 1154.2813),(17 1159.1093),(18 1152.4585),(19 1142.1222),(20 1156.8859),(21 1152.8429),(22 1156.219),(23 1156.6664),(24 1147.8171),(25 1143.0255),(26 1158.0251),(27 1168.6173),(28 1175.1399),(29 1191.7582),(30 1194.977),(31 1182.2876),(32 1196.0841),(33 1202.4152),(34 1188.3005),(35 1198.5986),(36 1201.9695),(37 1208.5194),(38 1194.6138),(39 1201.8906),(40 1194.6528),(41 1197.3999),(42 1198.5656),(43 1200.9645),(44 1205.8667),(45 1210.2512),(46 1190.5991),(47 1185.7802),(48 1199.2712),(49 1190.6167),(50 1190.5391),(51 1189.7294),(52 1194.8597),(53 1205.8433),(54 1224.2859),(55 1223.8274),(56 1236.7167),(57 1246.7134),(58 1241.7175),(59 1246.3921),(60 1233.3698),(61 1232.285),(62 1230.3436),(63 1232.6187),(64 1233.604),(65 1239.4907),(66 1236.4869),(67 1223.4249),(68 1216.3973),(69 1217.1134),(70 1198.3674),(71 1180.1898),(72 1183.6471),(73 1182.3702),(74 1187.5708),(75 1181.2357),(76 1184.3674),(77 1178.3439),(78 1168.3524),(79 1167.4415),
(1 613.2637),(2 734.85913),(3 806.36304),(4 855.5222),(5 893.8684),(6 909.281),(7 936.28705),(8 954.56775),(9 970.6857),(10 995.15094),(11 1030.7709),(12 1041.6366),(13 1044.3029),(14 1064.3593),(15 1074.6835),(16 1096.4352),(17 1096.7258),(18 1095.6874),(19 1091.783),(20 1085.9469),(21 1086.0713),(22 1072.4468),(23 1081.3983),(24 1089.492),(25 1078.361),(26 1087.017),(27 1105.1997),(28 1108.0745),(29 1109.2897),(30 1128.2876),(31 1118.0513),(32 1120.103),(33 1114.153),(34 1127.0398),(35 1130.644),(36 1114.8037),(37 1115.8705),(38 1108.6598),(39 1122.8531),(40 1121.5262),(41 1122.0037),(42 1119.0759),(43 1135.0771),(44 1131.5944),(45 1121.0745),(46 1119.3842),(47 1135.0289),(48 1120.0166),(49 1113.2227),(50 1110.7118),(51 1125.1769),(52 1117.615),(53 1104.739),(54 1111.5469),(55 1127.7582),(56 1142.5731),(57 1158.2935),(58 1164.6763),(59 1154.039),(60 1153.8347),(61 1153.6166),(62 1169.1638),(63 1189.4778),(64 1187.8921),(65 1199.0892),(66 1198.4897),(67 1201.3411),(68 1196.4336),(69 1182.9698),(70 1187.8933),(71 1173.0391),(72 1150.8777),(73 1163.7739),(74 1169.1132),(75 1170.5419),(76 1168.8263),(77 1174.3391),(78 1177.1992),(79 1164.7247),
(1 604.44214),(2 721.6224),(3 792.19885),(4 835.0882),(5 867.3965),(6 881.28735),(7 907.472),(8 927.76),(9 950.867),(10 986.1811),(11 1004.4245),(12 1008.4266),(13 1027.1302),(14 1041.4358),(15 1057.8735),(16 1065.2837),(17 1067.0995),(18 1086.2845),(19 1092.6199),(20 1091.7902),(21 1098.842),(22 1093.3895),(23 1097.901),(24 1095.7997),(25 1108.2808),(26 1104.7539),(27 1099.0001),(28 1109.2577),(29 1100.1365),(30 1116.356),(31 1111.7845),(32 1119.2593),(33 1112.0712),(34 1127.2213),(35 1135.994),(36 1117.2603),(37 1133.6793),(38 1125.9441),(39 1136.1604),(40 1139.1179),(41 1141.9484),(42 1137.8842),(43 1160.6531),(44 1171.9412),(45 1162.4756),(46 1165.238),(47 1173.9161),(48 1186.4076),(49 1183.5566),(50 1183.3168),(51 1197.8811),(52 1192.2406),(53 1199.8757),(54 1217.0736),(55 1224.729),(56 1224.3623),(57 1228.6729),(58 1217.4608),(59 1213.5264),(60 1206.1173),(61 1201.6412),(62 1192.6884),(63 1188.7241),(64 1179.8145),(65 1184.8916),(66 1179.6962),(67 1180.7257),(68 1177.527),(69 1167.927),(70 1156.4026),(71 1141.3733),(72 1120.6309),(73 1115.6128),(74 1112.6338),(75 1104.4249),(76 1098.3289),(77 1089.6974),(78 1074.2677),(79 1069.1147),
(1 581.89526),(2 713.0103),(3 771.29535),(4 819.9499),(5 848.1472),(6 885.4337),(7 915.4118),(8 925.3189),(9 937.8792),(10 967.29456),(11 972.8433),(12 982.4253),(13 991.5782),(14 1010.9069),(15 1026.985),(16 1040.2937),(17 1030.6265),(18 1042.6447),(19 1049.7173),(20 1045.756),(21 1047.3878),(22 1052.9414),(23 1066.082),(24 1066.6469),(25 1076.3013),(26 1082.0692),(27 1087.2921),(28 1091.9572),(29 1090.8171),(30 1113.6052),(31 1111.6746),(32 1119.9197),(33 1118.9796),(34 1121.068),(35 1117.2063),(36 1110.9493),(37 1094.8203),(38 1098.1615),(39 1100.5531),(40 1096.6006),(41 1094.7258),(42 1098.6989),(43 1101.1635),(44 1087.8524),(45 1084.6859),(46 1070.6027),(47 1069.477),(48 1071.2473),(49 1075.3016),(50 1099.3953),(51 1094.6741),(52 1082.2076),(53 1091.1086),(54 1073.6888),(55 1084.8245),(56 1095.1401),(57 1091.7491),(58 1090.8059),(59 1077.2999),(60 1074.0295),(61 1069.6266),(62 1062.1371),(63 1078.7181),(64 1076.6891),(65 1076.6058),(66 1066.3448),(67 1071.3042),(68 1079.5479),(69 1075.2186),(70 1071.3322),(71 1062.0125),(72 1068.4442),(73 1057.9308),(74 1065.0608),(75 1062.643),(76 1056.0427),(77 1054.3906),(78 1039.9515),(79 1042.871),
(1 568.9873),(2 674.19934),(3 739.015),(4 788.60187),(5 825.21814),(6 848.6285),(7 878.31683),(8 882.70996),(9 909.07544),(10 921.38885),(11 939.21716),(12 951.4914),(13 971.95825),(14 984.66046),(15 1005.8137),(16 1017.9007),(17 1022.6653),(18 1024.3218),(19 1036.78),(20 1045.2372),(21 1033.8698),(22 1037.4573),(23 1043.8733),(24 1047.1024),(25 1049.6001),(26 1036.442),(27 1037.0106),(28 1045.3589),(29 1046.0848),(30 1052.3599),(31 1042.8486),(32 1045.2599),(33 1052.893),(34 1055.1681),(35 1063.3954),(36 1058.7969),(37 1063.8993),(38 1049.7476),(39 1047.3418),(40 1050.7279),(41 1048.1589),(42 1026.9376),(43 1029.9584),(44 1013.588),(45 1011.2141),(46 1012.9534),(47 1013.474),(48 996.154),(49 999.3755),(50 1008.74146),(51 1020.38824),(52 1031.6409),(53 1041.359),(54 1033.7053),(55 1037.092),(56 1045.1703),(57 1051.28),(58 1076.6128),(59 1077.2328),(60 1073.4808),(61 1067.9093),(62 1073.8727),(63 1071.2838),(64 1081.364),(65 1085.3452),(66 1082.5786),(67 1081.3152),(68 1077.0668),(69 1054.2485),(70 1050.9286),(71 1056.9302),(72 1064.5344),(73 1059.6655),(74 1072.9253),(75 1075.1115),(76 1073.497),(77 1054.4686),(78 1056.5095),(79 1050.0844),
(1 550.4223),(2 676.88086),(3 733.363),(4 770.6833),(5 803.01764),(6 836.5903),(7 855.68463),(8 874.85516),(9 901.0828),(10 914.5351),(11 924.44104),(12 928.75696),(13 932.0351),(14 957.40436),(15 960.15295),(16 963.3077),(17 974.2884),(18 974.7422),(19 990.2877),(20 995.17395),(21 994.02563),(22 1007.1802),(23 1015.32886),(24 1017.9367),(25 1018.4911),(26 1027.9989),(27 1038.9264),(28 1042.18),(29 1059.0515),(30 1066.5298),(31 1069.7742),(32 1058.4972),(33 1057.7743),(34 1062.8334),(35 1069.0934),(36 1067.0637),(37 1066.1041),(38 1073.3938),(39 1071.2192),(40 1063.2255),(41 1056.8088),(42 1069.9342),(43 1071.64),(44 1082.9015),(45 1087.3882),(46 1074.4298),(47 1084.5955),(48 1085.1683),(49 1096.5962),(50 1095.4453),(51 1113.0292),(52 1111.4354),(53 1133.0026),(54 1131.1355),(55 1118.7882),(56 1130.8062),(57 1131.8574),(58 1125.9299),(59 1124.989),(60 1105.1262),(61 1086.9556),(62 1086.6946),(63 1084.3232),(64 1084.8394),(65 1066.7848),(66 1056.2145),(67 1050.3695),(68 1035.1975),(69 1021.8709),(70 1043.486),(71 1047.2272),(72 1032.7705),(73 1028.2014),(74 1026.2441),(75 1033.89),(76 1026.0161),(77 1002.65546),(78 1010.8872),(79 1008.45306),
(1 551.5759),(2 663.9344),(3 725.4969),(4 746.4664),(5 780.69006),(6 817.07135),(7 838.5899),(8 861.2116),(9 892.18744),(10 904.7827),(11 905.475),(12 922.9637),(13 916.0168),(14 926.3146),(15 943.2485),(16 958.33154),(17 974.1868),(18 983.6262),(19 984.36847),(20 992.6846),(21 988.628),(22 999.7708),(23 988.78925),(24 980.99286),(25 995.3794),(26 992.79083),(27 998.01465),(28 1003.98596),(29 1017.47406),(30 1014.01764),(31 1005.3207),(32 1002.2861),(33 1001.8466),(34 1006.0835),(35 1009.22314),(36 998.8939),(37 996.9142),(38 998.9145),(39 996.89014),(40 986.6317),(41 988.30994),(42 998.5132),(43 996.9482),(44 998.34515),(45 1003.5658),(46 999.5593),(47 997.7188),(48 1001.3522),(49 1004.2988),(50 1006.6663),(51 1019.4277),(52 1030.0448),(53 1032.9867),(54 1036.9915),(55 1032.0781),(56 1045.5947),(57 1046.5294),(58 1044.7412),(59 1042.0608),(60 1034.6108),(61 1026.9324),(62 1017.98944),(63 1022.21515),(64 1030.7744),(65 1024.4036),(66 1032.1052),(67 1013.5841),(68 1002.58765),(69 997.43274),(70 993.7968),(71 982.8559),(72 976.04047),(73 981.186),(74 980.9755),(75 985.15857),(76 981.8269),(77 978.83093),(78 978.4696),(79 972.6581),
(1 553.98615),(2 662.1164),(3 716.116),(4 745.11835),(5 783.29285),(6 808.9253),(7 828.3707),(8 855.87976),(9 869.4627),(10 884.57166),(11 889.9833),(12 915.55096),(13 920.9839),(14 939.0043),(15 945.3519),(16 968.7937),(17 973.1225),(18 964.3671),(19 978.0923),(20 985.73566),(21 993.43713),(22 988.9707),(23 993.6989),(24 998.2279),(25 1009.36475),(26 1015.9475),(27 1010.66785),(28 1005.95447),(29 1011.18384),(30 1012.5954),(31 1019.61584),(32 1018.8137),(33 1012.93304),(34 1008.28076),(35 1004.4792),(36 1008.3181),(37 1006.4985),(38 996.0637),(39 986.34357),(40 970.99274),(41 971.14636),(42 972.9409),(43 973.3262),(44 982.866),(45 975.51605),(46 983.11115),(47 992.4001),(48 990.73285),(49 991.0023),(50 997.42847),(51 1003.11707),(52 1008.3673),(53 1008.0403),(54 997.1259),(55 1002.21014),(56 1019.59766),(57 1037.7706),(58 1046.934),(59 1042.4104),(60 1052.6262),(61 1049.7712),(62 1049.0836),(63 1051.4374),(64 1065.745),(65 1054.6709),(66 1051.3706),(67 1027.875),(68 1039.0676),(69 1032.7396),(70 1044.1163),(71 1055.5039),(72 1050.8142),(73 1064.1421),(74 1048.526),(75 1068.4231),(76 1065.426),(77 1077.1019),(78 1064.4436),(79 1069.6868),
(1 538.5407),(2 640.79565),(3 704.9734),(4 746.71185),(5 767.02356),(6 791.76544),(7 813.05865),(8 828.7161),(9 849.62885),(10 878.5122),(11 888.4832),(12 895.844),(13 900.05426),(14 908.9482),(15 923.8378),(16 932.49664),(17 929.6973),(18 938.58514),(19 951.9974),(20 949.82007),(21 948.8411),(22 948.0827),(23 964.19305),(24 957.9422),(25 962.45966),(26 965.176),(27 975.2673),(28 972.88293),(29 979.4953),(30 971.80457),(31 962.56757),(32 963.88416),(33 970.04834),(34 967.42194),(35 957.8653),(36 955.31),(37 956.81604),(38 971.52484),(39 965.2164),(40 967.5272),(41 982.51227),(42 978.17084),(43 987.282),(44 981.38965),(45 982.35486),(46 990.9646),(47 991.60956),(48 1003.1412),(49 1008.0822),(50 1014.1223),(51 1022.7795),(52 1019.4604),(53 1015.2768),(54 1013.47253),(55 1007.7404),(56 1021.4785),(57 1019.51215),(58 1015.7724),(59 1009.23804),(60 1011.5027),(61 1020.49426),(62 1021.15344),(63 1009.6952),(64 996.77704),(65 993.008),(66 994.43774),(67 980.21436),(68 979.90155),(69 965.26526),(70 968.34814),(71 949.49646),(72 941.89777),(73 930.8501),(74 933.6447),(75 928.7487),(76 933.87317),(77 931.5555),(78 928.81036),(79 927.2117),
(1 514.9643),(2 612.51056),(3 675.89136),(4 698.15204),(5 721.2386),(6 756.2349),(7 780.5171),(8 798.2313),(9 808.7416),(10 823.6724),(11 829.355),(12 842.3253),(13 848.8109),(14 875.49207),(15 893.4662),(16 906.0162),(17 916.0623),(18 921.1633),(19 929.7757),(20 928.3684),(21 927.9464),(22 918.13245),(23 916.5252),(24 915.261),(25 914.8407),(26 918.2075),(27 916.76984),(28 920.9552),(29 923.01697),(30 924.0906),(31 926.42645),(32 925.49194),(33 936.77106),(34 933.2657),(35 921.0579),(36 904.6208),(37 913.25146),(38 921.32806),(39 919.62976),(40 913.4893),(41 917.30914),(42 918.1286),(43 915.59204),(44 914.0488),(45 929.66254),(46 933.8802),(47 945.4551),(48 941.8359),(49 928.69196),(50 939.4873),(51 967.2986),(52 948.6586),(53 946.03284),(54 952.1197),(55 954.4301),(56 971.8895),(57 970.4503),(58 962.94006),(59 959.3294),(60 968.9966),(61 964.46045),(62 963.281),(63 964.6465),(64 971.15656),(65 957.8347),(66 953.42413),(67 944.1365),(68 938.6861),(69 927.3015),(70 916.9302),(71 920.0253),(72 922.8004),(73 917.7743),(74 913.00946),(75 930.4418),(76 934.0773),(77 928.4571),(78 929.7287),(79 926.7777),
(1 513.05225),(2 605.8899),(3 672.27026),(4 707.3111),(5 737.5695),(6 753.9777),(7 774.69434),(8 786.6744),(9 811.4398),(10 833.51984),(11 849.1585),(12 854.0979),(13 875.7243),(14 893.86444),(15 908.1059),(16 926.20355),(17 943.22955),(18 951.856),(19 943.41266),(20 936.28577),(21 938.5807),(22 953.053),(23 949.69586),(24 949.90015),(25 954.92194),(26 952.8904),(27 950.6729),(28 972.21954),(29 983.34064),(30 983.2494),(31 977.7004),(32 987.1575),(33 981.6763),(34 986.686),(35 980.57733),(36 972.6408),(37 968.40985),(38 979.9356),(39 978.6319),(40 976.7567),(41 967.1764),(42 951.5698),(43 944.9367),(44 946.5713),(45 943.3633),(46 934.57996),(47 947.0862),(48 939.4716),(49 940.0319),(50 945.00146),(51 946.16504),(52 946.3321),(53 950.6858),(54 958.1155),(55 959.0221),(56 967.2133),(57 971.2507),(58 972.3863),(59 981.5406),(60 970.2767),(61 966.2184),(62 956.6467),(63 965.4063),(64 949.26294),(65 953.2011),(66 949.8952),(67 945.5282),(68 935.6015),(69 942.65454),(70 942.9536),(71 939.88794),(72 935.7598),(73 955.85767),(74 959.5347),(75 963.00397),(76 969.501),(77 973.89606),(78 973.7271),(79 974.08984),
(1 495.10983),(2 597.9145),(3 655.1518),(4 683.66394),(5 715.5274),(6 736.2472),(7 747.67224),(8 774.5271),(9 784.44104),(10 808.5271),(11 816.95526),(12 816.55096),(13 837.1821),(14 838.5157),(15 856.4176),(16 863.9831),(17 871.9164),(18 859.41486),(19 872.35864),(20 879.23),(21 875.803),(22 875.8036),(23 869.6128),(24 871.99115),(25 879.4561),(26 885.7434),(27 887.2531),(28 879.97345),(29 883.6676),(30 899.1088),(31 910.6915),(32 900.39453),(33 906.6268),(34 904.9023),(35 925.2468),(36 928.5579),(37 928.60876),(38 924.6849),(39 922.9116),(40 917.9205),(41 916.7426),(42 927.01215),(43 930.9463),(44 944.9027),(45 941.56976),(46 942.5396),(47 952.17175),(48 959.5474),(49 963.20874),(50 954.1937),(51 979.2925),(52 960.57336),(53 961.82263),(54 971.55334),(55 983.6902),(56 991.07794),(57 988.48627),(58 982.17725),(59 993.67554),(60 991.4426),(61 1001.0763),(62 999.11273),(63 1015.09814),(64 996.7117),(65 977.12506),(66 982.9696),(67 970.18854),(68 966.98553),(69 950.7006),(70 944.44995),(71 941.00665),(72 938.14856),(73 925.6352),(74 922.1775),(75 922.25354),(76 914.2407),(77 915.2017),(78 901.5313),(79 894.2444),
(1 488.1039),(2 588.70233),(3 637.8324),(4 653.3413),(5 683.67664),(6 701.1402),(7 716.7385),(8 721.7629),(9 740.04364),(10 756.9339),(11 773.9448),(12 775.30164),(13 799.3059),(14 805.85004),(15 813.11127),(16 824.2551),(17 834.3513),(18 833.59454),(19 828.9007),(20 834.8677),(21 850.2139),(22 854.9597),(23 862.49713),(24 857.5673),(25 860.1716),(26 869.0843),(27 878.2192),(28 875.9493),(29 872.6672),(30 864.0628),(31 867.87177),(32 867.403),(33 871.336),(34 885.1694),(35 877.2955),(36 879.5271),(37 878.9297),(38 878.3326),(39 872.547),(40 877.521),(41 880.85),(42 878.0828),(43 885.797),(44 888.50195),(45 892.063),(46 890.46844),(47 884.9264),(48 893.402),(49 892.42523),(50 893.18585),(51 908.143),(52 903.38495),(53 904.6192),(54 903.373),(55 902.88477),(56 918.58984),(57 928.16016),(58 914.83453),(59 908.8795),(60 902.6769),(61 913.21155),(62 910.2936),(63 907.38275),(64 903.6865),(65 909.0792),(66 910.7517),(67 899.74475),(68 903.78674),(69 901.8168),(70 886.42487),(71 870.1504),(72 873.328),(73 871.58966),(74 875.6449),(75 890.2706),(76 889.29266),(77 891.01184),(78 876.1567),(79 873.72815),
(1 482.74316),(2 582.1702),(3 629.2622),(4 659.0634),(5 690.2469),(6 711.71564),(7 719.5356),(8 741.54376),(9 762.6941),(10 777.4656),(11 788.92084),(12 795.1446),(13 801.7268),(14 805.25024),(15 823.7335),(16 837.5141),(17 838.2734),(18 845.0917),(19 861.0194),(20 867.0982),(21 870.6171),(22 859.67),(23 866.34357),(24 875.18555),(25 880.87244),(26 876.3877),(27 882.94275),(28 881.38025),(29 890.0533),(30 899.01355),(31 903.9814),(32 913.34436),(33 900.7646),(34 899.62854),(35 893.64996),(36 892.1962),(37 882.529),(38 870.8444),(39 878.7356),(40 875.2219),(41 870.2255),(42 862.4444),(43 867.43915),(44 866.00745),(45 873.6303),(46 871.01654),(47 872.0801),(48 874.6145),(49 881.90393),(50 876.5838),(51 880.12714),(52 880.3042),(53 876.1106),(54 881.14166),(55 878.8805),(56 884.8706),(57 891.7287),(58 893.5612),(59 909.7536),(60 911.86615),(61 909.1427),(62 903.7239),(63 915.73834),(64 915.04816),(65 914.3136),(66 909.8763),(67 907.25867),(68 903.3425),(69 901.87054),(70 904.9628),(71 896.6526),(72 906.2087),(73 903.113),(74 898.9092),(75 900.3343),(76 897.2167),(77 910.66486),(78 915.5691),(79 927.7783),
(1 466.64813),(2 563.8824),(3 606.5213),(4 640.2962),(5 661.92316),(6 690.9092),(7 703.2333),(8 721.63995),(9 732.96954),(10 739.6743),(11 742.08105),(12 749.4167),(13 762.30066),(14 766.51807),(15 780.259),(16 782.48627),(17 801.4345),(18 800.92975),(19 807.46094),(20 796.29456),(21 797.2522),(22 789.4282),(23 796.198),(24 802.8255),(25 805.885),(26 806.6815),(27 809.66956),(28 810.13574),(29 816.2373),(30 830.29297),(31 825.2393),(32 833.3262),(33 844.3063),(34 847.43066),(35 852.36017),(36 846.5703),(37 853.41144),(38 843.34076),(39 847.7297),(40 847.16516),(41 855.3688),(42 855.3679),(43 852.375),(44 861.24225),(45 853.0634),(46 864.935),(47 865.0973),(48 864.1971),(49 866.5797),(50 870.0247),(51 877.83203),(52 872.9233),(53 883.1153),(54 875.1036),(55 882.50397),(56 885.1287),(57 868.1923),(58 876.1884),(59 873.52155),(60 864.8486),(61 870.62054),(62 862.44366),(63 863.4847),(64 860.15204),(65 852.3408),(66 858.0012),(67 859.89984),(68 848.8343),(69 837.633),(70 827.65326),(71 832.90344),(72 834.8165),(73 823.0226),(74 819.45593),(75 817.6494),(76 811.3388),(77 829.59),(78 810.7039),(79 806.4705),
(1 469.18753),(2 571.1979),(3 614.4068),(4 651.3528),(5 675.61035),(6 701.24927),(7 720.8927),(8 746.267),(9 746.42175),(10 751.19464),(11 761.4399),(12 785.3276),(13 787.8005),(14 793.64166),(15 803.64746),(16 814.58124),(17 814.41583),(18 820.13837),(19 822.48737),(20 825.3529),(21 840.6803),(22 842.7692),(23 837.2122),(24 825.7354),(25 817.5341),(26 830.7319),(27 820.79724),(28 827.42633),(29 856.4552),(30 857.2671),(31 876.0644),(32 863.9517),(33 872.14746),(34 867.16473),(35 876.1757),(36 880.58124),(37 874.15686),(38 881.3361),(39 881.6645),(40 882.6447),(41 876.04486),(42 869.2318),(43 867.6995),(44 875.6075),(45 877.0398),(46 872.99896),(47 872.7455),(48 874.021),(49 882.93427),(50 885.6257),(51 893.764),(52 893.2179),(53 905.5866),(54 902.6837),(55 906.6952),(56 908.87067),(57 897.16547),(58 900.66473),(59 898.6945),(60 901.4996),(61 884.524),(62 882.02277),(63 891.5181),(64 887.39307),(65 881.825),(66 875.7057),(67 871.4017),(68 860.46704),(69 849.39075),(70 841.83966),(71 839.3743),(72 843.1864),(73 845.62604),(74 834.3547),(75 844.98035),(76 835.2974),(77 843.7992),(78 841.11975),(79 847.23645),
