1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,
(1 10.788014),(2 37.170868),(3 51.14392),(4 51.125504),(5 63.70527),(6 80.1655),(7 85.499695),(8 85.49977),(9 91.527534),(10 101.17378),(11 103.61913),(12 103.607544),(13 104.91039),(14 103.08937),(15 104.56259),(16 104.57135),(17 101.12665),(18 103.44934),(19 103.35761),(20 103.37822),(21 108.84346),(22 109.33591),(23 108.73572),(24 108.70428),(25 102.70265),(26 103.56895),(27 112.649475),(28 112.622246),(29 117.64124),(30 118.67208),(31 117.49761),(32 117.4722),(33 121.10165),(34 129.97667),(35 139.98523),(36 139.96712),(37 135.66432),(38 140.39064),(39 152.82951),(40 152.80223),(41 149.5411),(42 138.79688),(43 141.95062),(44 141.93678),(45 142.7204),(46 152.1341),(47 150.62137),(48 150.66801),(49 147.09021),(50 147.13309),
(1 0.37103704),(2 0.719228),(3 0.8371334),(4 0.83689845),(5 0.8544137),(6 0.9564332),(7 1.0515387),(8 1.050578),(9 1.0346546),(10 1.1042978),(11 1.1770751),(12 1.1748925),(13 1.1315633),(14 1.2180985),(15 1.277207),(16 1.2745386),(17 1.255924),(18 1.2421623),(19 1.3321472),(20 1.3295727),(21 1.2667052),(22 1.2907495),(23 1.3550543),(24 1.3511063),(25 1.305077),(26 1.3162631),(27 1.3880198),(28 1.3862872),(29 1.3361845),(30 1.3319694),(31 1.3801831),(32 1.3761388),(33 1.3733629),(34 1.3795269),(35 1.4248908),(36 1.4217572),(37 1.3862321),(38 1.3970147),(39 1.448574),(40 1.4460067),(41 1.3977149),(42 1.3816316),(43 1.4403392),(44 1.436734),(45 1.396031),(46 1.3672442),(47 1.4231213),(48 1.4179353),(49 1.3734659),(50 1.3750485),
(1 0.33718863),(2 0.6631658),(3 0.7525111),(4 0.7518926),(5 0.7820404),(6 0.87733775),(7 0.9386858),(8 0.93796194),(9 0.93448174),(10 0.9795748),(11 1.0447366),(12 1.042815),(13 1.0132769),(14 1.0900583),(15 1.1719513),(16 1.1697572),(17 1.1363062),(18 1.1037823),(19 1.179697),(20 1.1784712),(21 1.1158323),(22 1.136253),(23 1.2110802),(24 1.2082572),(25 1.1554936),(26 1.1518235),(27 1.2256283),(28 1.2226111),(29 1.1857476),(30 1.1919538),(31 1.2618303),(32 1.2583202),(33 1.2328581),(34 1.2115301),(35 1.2603996),(36 1.257683),(37 1.240915),(38 1.2431065),(39 1.3108402),(40 1.3072132),(41 1.24511),(42 1.2142123),(43 1.2615381),(44 1.2591138),(45 1.2522105),(46 1.2351179),(47 1.3013366),(48 1.2971215),(49 1.2341416),(50 1.2359366),
(1 0.3181329),(2 0.6046957),(3 0.7002889),(4 0.70001847),(5 0.7175618),(6 0.8313939),(7 0.88884324),(8 0.88755476),(9 0.86937267),(10 0.90349126),(11 0.9736936),(12 0.97224647),(13 0.93731487),(14 1.0061382),(15 1.0755576),(16 1.0733343),(17 1.0465059),(18 1.0106608),(19 1.0976744),(20 1.0957297),(21 1.0297422),(22 1.0568113),(23 1.1233679),(24 1.1197407),(25 1.0763934),(26 1.0641699),(27 1.1415808),(28 1.1386384),(29 1.0873746),(30 1.1074544),(31 1.1477972),(32 1.1440288),(33 1.1221842),(34 1.1271485),(35 1.165907),(36 1.1635212),(37 1.1325871),(38 1.1392329),(39 1.2041811),(40 1.2019787),(41 1.1345466),(42 1.1067363),(43 1.1665981),(44 1.1635367),(45 1.1415383),(46 1.1231047),(47 1.1662728),(48 1.1618007),(49 1.123748),(50 1.1251912),
(1 0.31300336),(2 0.600002),(3 0.66508406),(4 0.6648914),(5 0.70205945),(6 0.7902389),(7 0.8478583),(8 0.84674245),(9 0.83722407),(10 0.8543271),(11 0.92154974),(12 0.92044735),(13 0.90025467),(14 0.966807),(15 1.0276605),(16 1.0249624),(17 0.9992032),(18 0.98219895),(19 1.0367104),(20 1.0341747),(21 0.97631514),(22 1.010789),(23 1.0700557),(24 1.0672468),(25 1.0171628),(26 1.0216451),(27 1.0677611),(28 1.0656414),(29 1.0145979),(30 1.0323635),(31 1.0869128),(32 1.0826075),(33 1.0706329),(34 1.0582546),(35 1.1117415),(36 1.1087646),(37 1.0769508),(38 1.0918078),(39 1.1402795),(40 1.1384921),(41 1.0659525),(42 1.0422231),(43 1.0847598),(44 1.0821484),(45 1.0774024),(46 1.0724982),(47 1.1064101),(48 1.1015795),(49 1.0651029),(50 1.0679526),
(1 0.27149343),(2 0.5017848),(3 0.57564104),(4 0.5754223),(5 0.60718805),(6 0.68369937),(7 0.7319624),(8 0.7315016),(9 0.70624226),(10 0.7312801),(11 0.78638715),(12 0.78651214),(13 0.7617023),(14 0.79850155),(15 0.869476),(16 0.8668227),(17 0.83206147),(18 0.81929314),(19 0.8725877),(20 0.8700763),(21 0.82387614),(22 0.84221345),(23 0.90196633),(24 0.8986107),(25 0.8514559),(26 0.8445537),(27 0.91066694),(28 0.90854985),(29 0.85645276),(30 0.8707678),(31 0.92065483),(32 0.917492),(33 0.87869275),(34 0.87983286),(35 0.9276465),(36 0.9253645),(37 0.89894223),(38 0.909752),(39 0.9386647),(40 0.9364736),(41 0.8851418),(42 0.87616307),(43 0.92075855),(44 0.9176869),(45 0.9060555),(46 0.90255076),(47 0.9427447),(48 0.93799865),(49 0.90114266),(50 0.90565807),
(1 0.26341906),(2 0.4961106),(3 0.5683908),(4 0.56828594),(5 0.59960294),(6 0.67376274),(7 0.7225678),(8 0.7221239),(9 0.6998119),(10 0.72510195),(11 0.78034246),(12 0.7793051),(13 0.7485049),(14 0.8132916),(15 0.86520904),(16 0.86332864),(17 0.82625717),(18 0.83562356),(19 0.8708734),(20 0.8688249),(21 0.8163303),(22 0.84087324),(23 0.87369627),(24 0.8707272),(25 0.8245681),(26 0.8400383),(27 0.881289),(28 0.8785078),(29 0.8361962),(30 0.8636408),(31 0.9111669),(32 0.90807647),(33 0.8797563),(34 0.8717645),(35 0.9166375),(36 0.91372025),(37 0.88458496),(38 0.88463694),(39 0.920592),(40 0.9189692),(41 0.86384696),(42 0.87767637),(43 0.90768164),(44 0.90511173),(45 0.8845116),(46 0.8815587),(47 0.90742093),(48 0.90394664),(49 0.88040996),(50 0.88350457),
(1 0.24117759),(2 0.44154876),(3 0.5114396),(4 0.51131016),(5 0.541977),(6 0.59464157),(7 0.63247067),(8 0.63213676),(9 0.6064755),(10 0.65581965),(11 0.69687593),(12 0.69551116),(13 0.6603523),(14 0.7022168),(15 0.74699014),(16 0.7448814),(17 0.7096794),(18 0.7175508),(19 0.7597855),(20 0.75652283),(21 0.70619),(22 0.73177403),(23 0.7670318),(24 0.7653996),(25 0.7170711),(26 0.72558844),(27 0.7744997),(28 0.77269787),(29 0.7365466),(30 0.76386315),(31 0.8041928),(32 0.8020349),(33 0.76635134),(34 0.7678658),(35 0.79796195),(36 0.7959309),(37 0.7711243),(38 0.7794083),(39 0.804928),(40 0.8033801),(41 0.76177174),(42 0.75112796),(43 0.78407454),(44 0.78199416),(45 0.7651238),(46 0.7713638),(47 0.8004176),(48 0.7970005),(49 0.7648103),(50 0.76777554),
(1 0.23428304),(2 0.42849314),(3 0.48588005),(4 0.48543054),(5 0.51615244),(6 0.5707205),(7 0.6239265),(8 0.6235848),(9 0.5961902),(10 0.64019287),(11 0.68659353),(12 0.6862081),(13 0.64755636),(14 0.6761801),(15 0.71610355),(16 0.7141339),(17 0.677528),(18 0.6898994),(19 0.7432654),(20 0.74115276),(21 0.6988417),(22 0.6994018),(23 0.73512834),(24 0.73307216),(25 0.7052493),(26 0.7066182),(27 0.75229895),(28 0.75017923),(29 0.70919853),(30 0.72753865),(31 0.77380735),(32 0.7714343),(33 0.7353401),(34 0.7482325),(35 0.7805598),(36 0.7777585),(37 0.73214906),(38 0.74138695),(39 0.7723289),(40 0.7701399),(41 0.7267469),(42 0.7390728),(43 0.7704172),(44 0.7674672),(45 0.7418846),(46 0.7400045),(47 0.7822135),(48 0.7788771),(49 0.75378364),(50 0.75567394),
(1 0.21378128),(2 0.37543112),(3 0.44031927),(4 0.4395579),(5 0.46385714),(6 0.5122017),(7 0.55773956),(8 0.55692977),(9 0.5295733),(10 0.5696317),(11 0.60999876),(12 0.6085687),(13 0.58454496),(14 0.6108399),(15 0.640746),(16 0.63896763),(17 0.6088391),(18 0.6177772),(19 0.6622765),(20 0.6596053),(21 0.61976206),(22 0.61788124),(23 0.65961766),(24 0.6581992),(25 0.6265133),(26 0.62433064),(27 0.66531765),(28 0.66359794),(29 0.6319487),(30 0.6604489),(31 0.6913341),(32 0.6890038),(33 0.6584567),(34 0.6645286),(35 0.687481),(36 0.6856396),(37 0.66439617),(38 0.6679668),(39 0.7025436),(40 0.7010148),(41 0.66569424),(42 0.65296686),(43 0.68053746),(44 0.677901),(45 0.6577146),(46 0.669643),(47 0.7022342),(48 0.69859266),(49 0.6668668),(50 0.66832215),
(1 0.18698876),(2 0.33253214),(3 0.3875903),(4 0.3871599),(5 0.4194802),(6 0.45905793),(7 0.5052163),(8 0.5039075),(9 0.48037273),(10 0.51334095),(11 0.5503627),(12 0.549704),(13 0.5152411),(14 0.5271225),(15 0.56381154),(16 0.5621204),(17 0.5447004),(18 0.5595524),(19 0.6043196),(20 0.60175604),(21 0.55746055),(22 0.5498502),(23 0.5842687),(24 0.5825976),(25 0.5579853),(26 0.55705386),(27 0.6021547),(28 0.6002641),(29 0.56826794),(30 0.5832721),(31 0.6158621),(32 0.61418337),(33 0.5922662),(34 0.6023981),(35 0.62487864),(36 0.6228482),(37 0.5843559),(38 0.59619683),(39 0.6286385),(40 0.6272596),(41 0.5822434),(42 0.58510196),(43 0.61268026),(44 0.6107199),(45 0.59383506),(46 0.60038745),(47 0.6258652),(48 0.6224398),(49 0.60297215),(50 0.60486674),
(1 0.18050344),(2 0.32080442),(3 0.37053856),(4 0.3691878),(5 0.4043349),(6 0.4508624),(7 0.49378687),(8 0.49262038),(9 0.46482936),(10 0.48975852),(11 0.5215473),(12 0.52042806),(13 0.49771854),(14 0.5159031),(15 0.5466979),(16 0.5454942),(17 0.5267924),(18 0.5394661),(19 0.5846668),(20 0.58243054),(21 0.54383993),(22 0.5409671),(23 0.57946163),(24 0.57709694),(25 0.5534549),(26 0.5386958),(27 0.585912),(28 0.5843702),(29 0.5554988),(30 0.55581313),(31 0.58090067),(32 0.5789013),(33 0.56455886),(34 0.5738224),(35 0.6011321),(36 0.59876716),(37 0.5816816),(38 0.58370733),(39 0.6067782),(40 0.6049634),(41 0.5719283),(42 0.57480186),(43 0.59925157),(44 0.59741414),(45 0.58485574),(46 0.59541863),(47 0.6149189),(48 0.61178786),(49 0.5849291),(50 0.5872068),
(1 0.15503182),(2 0.28190047),(3 0.3327895),(4 0.33240092),(5 0.36768046),(6 0.40570596),(7 0.43911713),(8 0.43778163),(9 0.4186325),(10 0.4359446),(11 0.47029296),(12 0.4692956),(13 0.44466454),(14 0.45593047),(15 0.48758364),(16 0.4861447),(17 0.47327766),(18 0.4862144),(19 0.51855683),(20 0.5167409),(21 0.47355562),(22 0.4835313),(23 0.5126751),(24 0.5113362),(25 0.48516786),(26 0.48929444),(27 0.5260139),(28 0.52467495),(29 0.4928263),(30 0.50611097),(31 0.53158635),(32 0.5297926),(33 0.5132506),(34 0.5159371),(35 0.53963333),(36 0.53829783),(37 0.5064316),(38 0.5110991),(39 0.53663254),(40 0.5356401),(41 0.50652903),(42 0.49893463),(43 0.52435374),(44 0.52301294),(45 0.5125661),(46 0.52113765),(47 0.5382913),(48 0.5352217),(49 0.51388013),(50 0.5166957),
(1 0.14617527),(2 0.25936943),(3 0.31011343),(4 0.30961528),(5 0.33478403),(6 0.379863),(7 0.4127597),(8 0.41177073),(9 0.39248207),(10 0.40811878),(11 0.43835384),(12 0.43759453),(13 0.41708657),(14 0.4299879),(15 0.4575383),(16 0.456119),(17 0.443895),(18 0.44428498),(19 0.48191825),(20 0.48024637),(21 0.44230458),(22 0.44999096),(23 0.47401482),(24 0.4721254),(25 0.456328),(26 0.45053867),(27 0.48817116),(28 0.48651958),(29 0.46279436),(30 0.46407),(31 0.49663454),(32 0.49428114),(33 0.47725707),(34 0.48136008),(35 0.50699866),(36 0.5049137),(37 0.4856845),(38 0.49376792),(39 0.5128608),(40 0.51150674),(41 0.48286164),(42 0.4787428),(43 0.5025604),(44 0.50100857),(45 0.4863916),(46 0.4889197),(47 0.51196945),(48 0.5091895),(49 0.48396078),(50 0.48520628),
(1 0.13328977),(2 0.23405522),(3 0.2856637),(4 0.28511125),(5 0.30400848),(6 0.34278318),(7 0.36437863),(8 0.36292207),(9 0.35670835),(10 0.3719473),(11 0.4084349),(12 0.4073881),(13 0.38374504),(14 0.38450816),(15 0.41585433),(16 0.41473582),(17 0.39694723),(18 0.3996793),(19 0.4265571),(20 0.4245435),(21 0.39134753),(22 0.40661263),(23 0.42984715),(24 0.42817748),(25 0.41169068),(26 0.41661847),(27 0.44324288),(28 0.4415912),(29 0.4238964),(30 0.4234125),(31 0.4528404),(32 0.4506896),(33 0.4384557),(34 0.44124424),(35 0.45757577),(36 0.4556042),(37 0.4389938),(38 0.4368605),(39 0.45317796),(40 0.4522248),(41 0.43406764),(42 0.42665485),(43 0.45530236),(44 0.45395678),(45 0.4353349),(46 0.4395685),(47 0.4600747),(48 0.45747852),(49 0.43568012),(50 0.43791306),
(1 0.11827787),(2 0.20913719),(3 0.25648808),(4 0.25588003),(5 0.26412934),(6 0.3013747),(7 0.31763056),(8 0.31691527),(9 0.31056872),(10 0.32468545),(11 0.3569464),(12 0.35592723),(13 0.3382814),(14 0.34231946),(15 0.36793697),(16 0.3667807),(17 0.3500952),(18 0.35421357),(19 0.37897688),(20 0.37727532),(21 0.35257095),(22 0.3618065),(23 0.3812173),(24 0.37930104),(25 0.3648933),(26 0.36439872),(27 0.39707366),(28 0.39521205),(29 0.37214115),(30 0.37464455),(31 0.39457145),(32 0.3929409),(33 0.38540763),(34 0.3862394),(35 0.40135613),(36 0.39981562),(37 0.39294872),(38 0.3990632),(39 0.41367376),(40 0.4126192),(41 0.39204726),(42 0.3890099),(43 0.41025937),(44 0.4091256),(45 0.40097663),(46 0.39918986),(47 0.4147927),(48 0.41291296),(49 0.39507654),(50 0.39652973),
(1 0.11571092),(2 0.20353287),(3 0.24895866),(4 0.24854289),(5 0.25691983),(6 0.28836814),(7 0.30713138),(8 0.30610508),(9 0.29929242),(10 0.31720087),(11 0.3454134),(12 0.344478),(13 0.32997245),(14 0.33315405),(15 0.3553468),(16 0.35389054),(17 0.3366523),(18 0.34014732),(19 0.36675373),(20 0.3648597),(21 0.33893827),(22 0.34937793),(23 0.3693149),(24 0.3673888),(25 0.3518437),(26 0.35419768),(27 0.38203597),(28 0.3803957),(29 0.36244524),(30 0.36156577),(31 0.38542476),(32 0.38342085),(33 0.3745686),(34 0.37956902),(35 0.38983518),(36 0.3877449),(37 0.37920597),(38 0.3775809),(39 0.39668617),(40 0.39553198),(41 0.37758315),(42 0.37217972),(43 0.39445397),(44 0.39267954),(45 0.3848933),(46 0.38233644),(47 0.39690116),(48 0.3947146),(49 0.38643694),(50 0.38863292),
(1 0.10612614),(2 0.18958385),(3 0.22964755),(4 0.2290642),(5 0.23853496),(6 0.26775822),(7 0.28752846),(8 0.2865826),(9 0.2783308),(10 0.2894077),(11 0.31612936),(12 0.31488842),(13 0.30436012),(14 0.30824682),(15 0.33105692),(16 0.3299986),(17 0.31397924),(18 0.3211042),(19 0.34677106),(20 0.34522447),(21 0.32131672),(22 0.32534495),(23 0.34117052),(24 0.339105),(25 0.3265065),(26 0.32869968),(27 0.3571212),(28 0.3554677),(29 0.33477685),(30 0.33913705),(31 0.35612372),(32 0.35426927),(33 0.34528077),(34 0.34791836),(35 0.36156875),(36 0.36035532),(37 0.35146257),(38 0.35071087),(39 0.36721674),(40 0.36580828),(41 0.35246179),(42 0.3504394),(43 0.3711049),(44 0.36958238),(45 0.35959834),(46 0.36191803),(47 0.37757146),(48 0.37579244),(49 0.35776126),(50 0.35958531),
(1 0.10155478),(2 0.17953537),(3 0.2187393),(4 0.21830359),(5 0.2247375),(6 0.25225696),(7 0.269403),(8 0.26839766),(9 0.2679456),(10 0.28370076),(11 0.30427203),(12 0.30310875),(13 0.29132518),(14 0.2979437),(15 0.31794924),(16 0.3166542),(17 0.3013319),(18 0.2974026),(19 0.32585952),(20 0.32395652),(21 0.30350727),(22 0.31368443),(23 0.32839283),(24 0.32672545),(25 0.31661692),(26 0.3146628),(27 0.3412985),(28 0.33998856),(29 0.32080227),(30 0.31892145),(31 0.334663),(32 0.33263296),(33 0.32605577),(34 0.32946387),(35 0.33938482),(36 0.33803427),(37 0.32951686),(38 0.33426425),(39 0.35391733),(40 0.35239634),(41 0.33251858),(42 0.33509898),(43 0.35222423),(44 0.35059768),(45 0.3435226),(46 0.3414418),(47 0.3579272),(48 0.35600197),(49 0.34585497),(50 0.34660754),
(1 0.099869885),(2 0.17337592),(3 0.2072644),(4 0.20674099),(5 0.2178641),(6 0.24098466),(7 0.2604944),(8 0.25951585),(9 0.25551957),(10 0.26636022),(11 0.28898877),(12 0.28762242),(13 0.27522963),(14 0.28481692),(15 0.30378938),(16 0.30251762),(17 0.2866016),(18 0.29178452),(19 0.31691682),(20 0.3151846),(21 0.29430124),(22 0.2970268),(23 0.3127029),(24 0.31057706),(25 0.29996696),(26 0.30016863),(27 0.3272147),(28 0.325957),(29 0.30498487),(30 0.31282735),(31 0.32600984),(32 0.32465848),(33 0.31494784),(34 0.31789413),(35 0.33302036),(36 0.33163968),(37 0.31749305),(38 0.32081974),(39 0.3378338),(40 0.33655068),(41 0.31813475),(42 0.31709647),(43 0.3338019),(44 0.33275905),(45 0.32489765),(46 0.3273488),(47 0.3454364),(48 0.34358782),(49 0.32596502),(50 0.32731825),
(1 0.09846651),(2 0.16817439),(3 0.20485428),(4 0.20427953),(5 0.2122776),(6 0.23523977),(7 0.25593108),(8 0.2551296),(9 0.24834272),(10 0.26233655),(11 0.28410572),(12 0.28307295),(13 0.27162525),(14 0.27871305),(15 0.3000647),(16 0.29844382),(17 0.28254604),(18 0.27787414),(19 0.30852947),(20 0.30741447),(21 0.28608653),(22 0.29099685),(23 0.30510572),(24 0.30335632),(25 0.29248494),(26 0.28964365),(27 0.31325668),(28 0.3124167),(29 0.29381987),(30 0.29494348),(31 0.3113871),(32 0.30907917),(33 0.30055356),(34 0.3038068),(35 0.31819537),(36 0.3167635),(37 0.30322522),(38 0.31033456),(39 0.32997036),(40 0.32878342),(41 0.31394),(42 0.31099293),(43 0.3288468),(44 0.32757273),(45 0.31892067),(46 0.3196661),(47 0.33402568),(48 0.33196536),(49 0.31828648),(50 0.3193806),
(1 0.08800733),(2 0.15139602),(3 0.18519905),(4 0.18492487),(5 0.18897128),(6 0.21329997),(7 0.22796465),(8 0.2270224),(9 0.22450441),(10 0.23831776),(11 0.26039818),(12 0.2590105),(13 0.24432701),(14 0.2517529),(15 0.2676102),(16 0.26607135),(17 0.2528571),(18 0.25406986),(19 0.2770168),(20 0.2755423),(21 0.2575166),(22 0.26312774),(23 0.27577466),(24 0.27371913),(25 0.26360384),(26 0.2643892),(27 0.28645706),(28 0.2853301),(29 0.26941565),(30 0.27220824),(31 0.28578493),(32 0.28432214),(33 0.27922362),(34 0.2784047),(35 0.29113296),(36 0.28994521),(37 0.2794188),(38 0.28174362),(39 0.30278808),(40 0.30184686),(41 0.2846452),(42 0.27943522),(43 0.29359984),(44 0.2925161),(45 0.28587207),(46 0.28551853),(47 0.29950503),(48 0.2976404),(49 0.2826465),(50 0.28372175),
(1 0.082648136),(2 0.14259233),(3 0.17642008),(4 0.175913),(5 0.17632383),(6 0.19684078),(7 0.21595027),(8 0.21527554),(9 0.20796627),(10 0.2204893),(11 0.24039319),(12 0.23947442),(13 0.22754648),(14 0.23285113),(15 0.24934979),(16 0.24810739),(17 0.23340657),(18 0.23771837),(19 0.26028347),(20 0.25921616),(21 0.23866828),(22 0.24433278),(23 0.25627142),(24 0.2548658),(25 0.245042),(26 0.24326088),(27 0.26301083),(28 0.26166478),(29 0.24528673),(30 0.24917735),(31 0.26475558),(32 0.26300386),(33 0.25554657),(34 0.25763243),(35 0.2712688),(36 0.2700962),(37 0.2597197),(38 0.26345715),(39 0.27786916),(40 0.27699038),(41 0.2669879),(42 0.2652039),(43 0.27957565),(44 0.27874887),(45 0.26906466),(46 0.26917434),(47 0.28336477),(48 0.28158352),(49 0.2660829),(50 0.26724166),
(1 0.08031566),(2 0.13744105),(3 0.17089261),(4 0.17057207),(5 0.17169423),(6 0.19266148),(7 0.20978552),(8 0.20916404),(9 0.2065563),(10 0.21514516),(11 0.2353361),(12 0.23455669),(13 0.22101586),(14 0.22649002),(15 0.24415891),(16 0.24276002),(17 0.23119809),(18 0.22913493),(19 0.25299275),(20 0.25161487),(21 0.234546),(22 0.23835112),(23 0.25406474),(24 0.2524766),(25 0.23872355),(26 0.23513822),(27 0.2486882),(28 0.24757001),(29 0.24052262),(30 0.24395135),(31 0.25951916),(32 0.25786167),(33 0.2501939),(34 0.25082472),(35 0.26289454),(36 0.26188323),(37 0.25159758),(38 0.25610754),(39 0.27377528),(40 0.27294475),(41 0.2599788),(42 0.2533883),(43 0.27006215),(44 0.26875362),(45 0.25972158),(46 0.2616278),(47 0.27356276),(48 0.27149317),(49 0.25828618),(50 0.25971347),
(1 0.07614912),(2 0.13012241),(3 0.16183203),(4 0.16138208),(5 0.16229434),(6 0.17890084),(7 0.1987491),(8 0.19785021),(9 0.18970263),(10 0.20235337),(11 0.2217758),(12 0.22084118),(13 0.21084948),(14 0.21304983),(15 0.23032886),(16 0.22927555),(17 0.21455291),(18 0.21485053),(19 0.2374441),(20 0.23620422),(21 0.21601261),(22 0.22228163),(23 0.23454419),(24 0.2330198),(25 0.22231324),(26 0.2251191),(27 0.2399996),(28 0.23925348),(29 0.22874054),(30 0.231004),(31 0.24611096),(32 0.24435037),(33 0.23599856),(34 0.23586625),(35 0.2474186),(36 0.2462676),(37 0.23891959),(38 0.24263637),(39 0.25666237),(40 0.25558627),(41 0.24265419),(42 0.24361053),(43 0.25723228),(44 0.25565633),(45 0.24822745),(46 0.25240064),(47 0.26501364),(48 0.2631923),(49 0.24772297),(50 0.24936423),
(1 0.078762),(2 0.13104936),(3 0.16549022),(4 0.16477846),(5 0.16650626),(6 0.1838189),(7 0.20436837),(8 0.20361651),(9 0.19829725),(10 0.20654732),(11 0.22643375),(12 0.22571242),(13 0.21367596),(14 0.2182161),(15 0.2355406),(16 0.23428813),(17 0.22169453),(18 0.22161339),(19 0.24665055),(20 0.24529529),(21 0.22705375),(22 0.23016907),(23 0.24423602),(24 0.24275473),(25 0.23023777),(26 0.22539635),(27 0.24482843),(28 0.24358606),(29 0.23156562),(30 0.2352017),(31 0.2508188),(32 0.24906991),(33 0.2402127),(34 0.24199966),(35 0.25431895),(36 0.25294796),(37 0.24359886),(38 0.24630445),(39 0.26244086),(40 0.26168686),(41 0.24792613),(42 0.24521035),(43 0.258813),(44 0.25731662),(45 0.25150225),(46 0.25483298),(47 0.2672005),(48 0.26500717),(49 0.25353643),(50 0.25510833),
(1 0.07293641),(2 0.11991825),(3 0.15086688),(4 0.15030132),(5 0.15190546),(6 0.1678484),(7 0.1851777),(8 0.18407874),(9 0.18140101),(10 0.18832618),(11 0.20744014),(12 0.20646662),(13 0.19662847),(14 0.20015906),(15 0.21634465),(16 0.21542631),(17 0.20087214),(18 0.2011736),(19 0.22467922),(20 0.22351173),(21 0.2018179),(22 0.21015143),(23 0.22294365),(24 0.22102275),(25 0.21204947),(26 0.20995824),(27 0.22536235),(28 0.22448814),(29 0.21446429),(30 0.21644565),(31 0.23076373),(32 0.22920814),(33 0.22211066),(34 0.22096118),(35 0.23261821),(36 0.23159863),(37 0.2214274),(38 0.22617659),(39 0.23950516),(40 0.23830272),(41 0.22702348),(42 0.22599344),(43 0.2385577),(44 0.23751308),(45 0.23193368),(46 0.23429143),(47 0.24526724),(48 0.24372096),(49 0.23106888),(50 0.23222758),
(1 0.07356401),(2 0.121351555),(3 0.14880492),(4 0.14832059),(5 0.1502968),(6 0.16662385),(7 0.18601602),(8 0.18524379),(9 0.18171698),(10 0.18841363),(11 0.20686474),(12 0.20587744),(13 0.19327259),(14 0.19977535),(15 0.21556386),(16 0.21401839),(17 0.20063901),(18 0.20363429),(19 0.22664583),(20 0.2253961),(21 0.20561029),(22 0.20934589),(23 0.21975052),(24 0.21838163),(25 0.20960295),(26 0.21096389),(27 0.2260968),(28 0.22515732),(29 0.21123494),(30 0.21522325),(31 0.22723167),(32 0.22551091),(33 0.21770622),(34 0.22301511),(35 0.23389821),(36 0.23256396),(37 0.22149807),(38 0.22205794),(39 0.23769371),(40 0.23702782),(41 0.22549069),(42 0.22369634),(43 0.23888284),(44 0.23765518),(45 0.23243405),(46 0.23334903),(47 0.24486502),(48 0.24310963),(49 0.23157462),(50 0.2330487),
(1 0.06910835),(2 0.113546886),(3 0.14135821),(4 0.14093655),(5 0.14216325),(6 0.15689273),(7 0.17474195),(8 0.17379601),(9 0.17231211),(10 0.17837852),(11 0.19759622),(12 0.1968353),(13 0.18553035),(14 0.19111332),(15 0.20430726),(16 0.2030536),(17 0.19054404),(18 0.19038193),(19 0.21325678),(20 0.21212935),(21 0.19234006),(22 0.1991882),(23 0.20941819),(24 0.20775384),(25 0.19802374),(26 0.19930387),(27 0.21179572),(28 0.21075417),(29 0.19827771),(30 0.20272121),(31 0.21692844),(32 0.21556938),(33 0.20988819),(34 0.21185844),(35 0.22180374),(36 0.2204649),(37 0.2104993),(38 0.21141523),(39 0.22718512),(40 0.22586839),(41 0.21385348),(42 0.20933881),(43 0.225976),(44 0.22509278),(45 0.21780303),(46 0.21724822),(47 0.23028637),(48 0.22881003),(49 0.21753354),(50 0.21827364),
(1 0.06830428),(2 0.11335754),(3 0.13960145),(4 0.13891603),(5 0.14233667),(6 0.1565532),(7 0.17411236),(8 0.17315789),(9 0.16890119),(10 0.17703678),(11 0.19439396),(12 0.1935064),(13 0.18238057),(14 0.18864547),(15 0.2027743),(16 0.2013579),(17 0.18630396),(18 0.18947025),(19 0.21146446),(20 0.20993422),(21 0.18896705),(22 0.1962957),(23 0.20656611),(24 0.20521325),(25 0.19366755),(26 0.19551209),(27 0.20808859),(28 0.20715581),(29 0.19459772),(30 0.19839206),(31 0.21293485),(32 0.2109364),(33 0.20336854),(34 0.20622796),(35 0.21831049),(36 0.21667746),(37 0.2077322),(38 0.20911671),(39 0.22164774),(40 0.22092913),(41 0.20902413),(42 0.20454524),(43 0.22068435),(44 0.21949829),(45 0.21435982),(46 0.21385677),(47 0.22885953),(48 0.22725137),(49 0.21458448),(50 0.2156279),
