1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,
(1 8.516256),(2 24.50063),(3 32.291126),(4 32.29381),(5 37.893185),(6 44.453476),(7 45.927532),(8 45.945217),(9 47.45426),(10 51.954365),(11 54.378864),(12 54.37863),(13 54.984436),(14 57.99006),(15 57.817486),(16 57.8292),(17 58.115864),(18 59.190056),(19 60.356377),(20 60.36343),(21 59.538982),(22 59.714302),(23 59.510845),(24 59.541424),(25 59.60709),(26 62.097656),(27 63.886154),(28 63.88746),(29 64.43915),(30 63.70662),(31 65.1331),(32 65.11828),(33 65.83488),(34 70.33182),(35 71.32848),(36 71.33415),(37 68.60296),(38 68.556404),(39 68.92557),(40 68.928314),(41 69.447975),(42 70.02849),(43 69.152916),(44 69.157295),(45 68.63909),(46 69.903854),(47 70.09163),(48 70.10883),(49 70.53291),(50 70.52692),
(1 0.03900172),(2 0.07751246),(3 0.09256517),(4 0.092293575),(5 0.09958188),(6 0.105023265),(7 0.11193252),(8 0.111494355),(9 0.10943891),(10 0.116646275),(11 0.12677072),(12 0.12647769),(13 0.12108271),(14 0.12409425),(15 0.1293652),(16 0.12889238),(17 0.124984115),(18 0.12387843),(19 0.13064592),(20 0.13023007),(21 0.12760665),(22 0.13035639),(23 0.13986823),(24 0.13916276),(25 0.1379388),(26 0.14172016),(27 0.14946261),(28 0.14901634),(29 0.14131042),(30 0.14059885),(31 0.14602685),(32 0.14542085),(33 0.14047147),(34 0.14591618),(35 0.15392692),(36 0.15334448),(37 0.15007856),(38 0.14982127),(39 0.15256809),(40 0.15204929),(41 0.14874817),(42 0.1461982),(43 0.15350084),(44 0.15288907),(45 0.1481601),(46 0.14535578),(47 0.15223056),(48 0.15140669),(49 0.14670137),(50 0.14726454),
(1 0.022033527),(2 0.041072197),(3 0.04899456),(4 0.048884176),(5 0.050852478),(6 0.053892937),(7 0.057953108),(8 0.057684448),(9 0.05581494),(10 0.05936762),(11 0.06497374),(12 0.06476228),(13 0.061947823),(14 0.0633841),(15 0.067174435),(16 0.06691614),(17 0.06416668),(18 0.062955774),(19 0.067514576),(20 0.0672562),(21 0.065551355),(22 0.066765144),(23 0.071063295),(24 0.07081471),(25 0.07032571),(26 0.070600286),(27 0.07530891),(28 0.07520091),(29 0.07157117),(30 0.072091825),(31 0.075485386),(32 0.075083114),(33 0.072386116),(34 0.07349592),(35 0.07786063),(36 0.07747969),(37 0.07603607),(38 0.07467728),(39 0.07725932),(40 0.07679001),(41 0.07487757),(42 0.07431389),(43 0.078689076),(44 0.07825016),(45 0.07549062),(46 0.074042715),(47 0.07881185),(48 0.07827163),(49 0.074490294),(50 0.07472766),
(1 0.007614638),(2 0.010957173),(3 0.013501169),(4 0.013365881),(5 0.012744562),(6 0.013297966),(7 0.0153699955),(8 0.015212934),(9 0.013918484),(10 0.014052096),(11 0.015783032),(12 0.01562657),(13 0.014564807),(14 0.015113758),(15 0.01694771),(16 0.016774382),(17 0.015396521),(18 0.014869271),(19 0.017066784),(20 0.016882943),(21 0.015522061),(22 0.015187648),(23 0.01753134),(24 0.0173291),(25 0.015740762),(26 0.015814286),(27 0.017825162),(28 0.017663375),(29 0.015772657),(30 0.015840428),(31 0.017803056),(32 0.017529713),(33 0.01601496),(34 0.015674325),(35 0.01777452),(36 0.017569311),(37 0.016250191),(38 0.01591326),(39 0.017929953),(40 0.017803166),(41 0.016445152),(42 0.016068473),(43 0.017954936),(44 0.017779218),(45 0.016538408),(46 0.016200768),(47 0.018048577),(48 0.0177725),(49 0.016517498),(50 0.01667789),
(1 0.0063842935),(2 0.008948379),(3 0.010965381),(4 0.010905826),(5 0.010398559),(6 0.010733763),(7 0.012442208),(8 0.012348867),(9 0.011257502),(10 0.011369378),(11 0.012953168),(12 0.012825559),(13 0.011757382),(14 0.011948028),(15 0.013540302),(16 0.013378273),(17 0.012212463),(18 0.012027714),(19 0.013678347),(20 0.013512234),(21 0.012268671),(22 0.0120196855),(23 0.014206156),(24 0.01400789),(25 0.012454368),(26 0.012347551),(27 0.014256459),(28 0.014131438),(29 0.012685781),(30 0.012577558),(31 0.014407776),(32 0.014167866),(33 0.012871602),(34 0.01242002),(35 0.013919234),(36 0.013777753),(37 0.013132496),(38 0.012807434),(39 0.01439632),(40 0.014291517),(41 0.013148779),(42 0.012928127),(43 0.014533553),(44 0.014371153),(45 0.013190776),(46 0.0127773965),(47 0.014332514),(48 0.0141681535),(49 0.013430975),(50 0.013539762),
(1 0.0034555504),(2 0.0047543524),(3 0.0058558937),(4 0.0058247573),(5 0.005486956),(6 0.0056770146),(7 0.0066216933),(8 0.006556873),(9 0.0059464863),(10 0.005874003),(11 0.006800392),(12 0.006729164),(13 0.006191421),(14 0.0062745227),(15 0.007175847),(16 0.007083803),(17 0.006485115),(18 0.0062645706),(19 0.007202342),(20 0.0070965495),(21 0.0064904424),(22 0.006284508),(23 0.007333611),(24 0.00723176),(25 0.006571486),(26 0.006376056),(27 0.0073152347),(28 0.007262482),(29 0.0066198483),(30 0.0064825676),(31 0.0074861324),(32 0.0073583066),(33 0.006644471),(34 0.006487829),(35 0.0074440143),(36 0.007376534),(37 0.00687136),(38 0.0066558314),(39 0.007562105),(40 0.0074860877),(41 0.0068417396),(42 0.0068699135),(43 0.007629025),(44 0.007537688),(45 0.0068765087),(46 0.006696252),(47 0.0075850524),(48 0.00746203),(49 0.00691393),(50 0.006998564),
(1 0.0034190111),(2 0.004594057),(3 0.0056185653),(4 0.005564928),(5 0.0052448455),(6 0.0054389588),(7 0.0064088725),(8 0.0063774083),(9 0.005670433),(10 0.0056770206),(11 0.0064878585),(12 0.0064229113),(13 0.005858886),(14 0.0059347847),(15 0.0068170433),(16 0.0067484374),(17 0.0060874666),(18 0.0059446553),(19 0.0069021075),(20 0.006829567),(21 0.0061907633),(22 0.006004377),(23 0.006967752),(24 0.0068746363),(25 0.00625442),(26 0.006154125),(27 0.006982666),(28 0.006910243),(29 0.0062512793),(30 0.0062487996),(31 0.007188955),(32 0.007075304),(33 0.006335422),(34 0.006188932),(35 0.0070721903),(36 0.0070009492),(37 0.0064532068),(38 0.0063081696),(39 0.0071746334),(40 0.00711396),(41 0.006437782),(42 0.0063965735),(43 0.0072059557),(44 0.007127816),(45 0.006569903),(46 0.006314511),(47 0.0070322827),(48 0.0069296416),(49 0.0066427314),(50 0.006702702),
(1 0.0021604944),(2 0.0028844948),(3 0.0035149506),(4 0.0035006257),(5 0.003208286),(6 0.0033456779),(7 0.0038414367),(8 0.003802598),(9 0.0035096894),(10 0.003442253),(11 0.004030659),(12 0.0039980444),(13 0.0036042768),(14 0.00368852),(15 0.004228769),(16 0.0041883853),(17 0.0038778093),(18 0.0037304824),(19 0.0042195013),(20 0.00417913),(21 0.0038575344),(22 0.003756342),(23 0.0043596164),(24 0.0042975256),(25 0.0038338979),(26 0.0037213292),(27 0.0043013915),(28 0.0042613433),(29 0.0038819797),(30 0.00389161),(31 0.0044149943),(32 0.0043290476),(33 0.003920363),(34 0.0038420192),(35 0.004305582),(36 0.004260766),(37 0.0039587417),(38 0.0039417623),(39 0.004461526),(40 0.0044194264),(41 0.0040395046),(42 0.004035244),(43 0.004467665),(44 0.004419446),(45 0.0040262607),(46 0.0039308807),(47 0.00442058),(48 0.0043685567),(49 0.0041699815),(50 0.0042268187),
(1 0.0020893621),(2 0.002752508),(3 0.0033872551),(4 0.003369456),(5 0.0030999843),(6 0.0032187768),(7 0.003669172),(8 0.0036386033),(9 0.003414851),(10 0.003388384),(11 0.0038256515),(12 0.0037882614),(13 0.0034868277),(14 0.0035167465),(15 0.0039895335),(16 0.0039472077),(17 0.0036311008),(18 0.0035076023),(19 0.004039145),(20 0.003998013),(21 0.0036790515),(22 0.0035889477),(23 0.004123902),(24 0.0040889457),(25 0.0036576998),(26 0.0035609957),(27 0.0041119843),(28 0.004071019),(29 0.0036946582),(30 0.0036968298),(31 0.0042071207),(32 0.0041361805),(33 0.0037799643),(34 0.0036427712),(35 0.004125967),(36 0.0040635434),(37 0.003793835),(38 0.0036866511),(39 0.004218475),(40 0.004187551),(41 0.0038665994),(42 0.003766447),(43 0.0042462833),(44 0.0042026946),(45 0.0038193548),(46 0.003770114),(47 0.004197229),(48 0.0041419542),(49 0.0039118603),(50 0.003950608),
(1 0.0014877865),(2 0.001927866),(3 0.0023406106),(4 0.0023282496),(5 0.00221027),(6 0.0022774818),(7 0.0026087794),(8 0.0025902975),(9 0.002382556),(10 0.00235347),(11 0.0026197797),(12 0.0025811011),(13 0.0024055294),(14 0.0024797246),(15 0.0028124994),(16 0.0027813152),(17 0.0025442888),(18 0.0024746936),(19 0.0027997997),(20 0.002773282),(21 0.0025169938),(22 0.002471581),(23 0.0028287354),(24 0.0027892233),(25 0.002524867),(26 0.0025342426),(27 0.0029054),(28 0.0028796433),(29 0.0026494265),(30 0.002598709),(31 0.0029179608),(32 0.0028741984),(33 0.0026548675),(34 0.002543283),(35 0.002822605),(36 0.002799311),(37 0.0026660352),(38 0.002611339),(39 0.0029752043),(40 0.0029422184),(41 0.0026764395),(42 0.002596044),(43 0.002937502),(44 0.0029114669),(45 0.0026683216),(46 0.002596193),(47 0.002915129),(48 0.0028653396),(49 0.0027510326),(50 0.002774441),
(1 0.0008553233),(2 0.0011106872),(3 0.0013695363),(4 0.0013609426),(5 0.0012788752),(6 0.0012991506),(7 0.0014761374),(8 0.0014685278),(9 0.0013435067),(10 0.0013367166),(11 0.001539461),(12 0.0015254801),(13 0.0013955001),(14 0.0014431851),(15 0.001596997),(16 0.001579784),(17 0.0014649299),(18 0.0014312356),(19 0.0015988589),(20 0.0015862046),(21 0.0014620172),(22 0.0014447615),(23 0.0016604726),(24 0.001632966),(25 0.0015164737),(26 0.001513951),(27 0.0016651141),(28 0.001640353),(29 0.0014874624),(30 0.0014922202),(31 0.0016860296),(32 0.0016472194),(33 0.0015077521),(34 0.0014794997),(35 0.0016662118),(36 0.001636969),(37 0.0015595158),(38 0.0015273688),(39 0.0017463147),(40 0.0017377916),(41 0.0015565348),(42 0.0015645061),(43 0.0016833603),(44 0.0016565815),(45 0.0015525294),(46 0.0015189407),(47 0.0017290425),(48 0.0017005695),(49 0.0016057376),(50 0.0016265764),
(1 0.0010791734),(2 0.0013988336),(3 0.001691092),(4 0.001680511),(5 0.0015706148),(6 0.0016019656),(7 0.0018506189),(8 0.0018265261),(9 0.0016575538),(10 0.0016583588),(11 0.0019155364),(12 0.0018982462),(13 0.0017354917),(14 0.0017682377),(15 0.001974403),(16 0.0019479656),(17 0.001805064),(18 0.0017785089),(19 0.00203718),(20 0.0020222864),(21 0.0018172333),(22 0.0017897601),(23 0.0020593756),(24 0.002040643),(25 0.001846406),(26 0.0018160589),(27 0.0020295433),(28 0.0020118786),(29 0.001871797),(30 0.0018638101),(31 0.0021093476),(32 0.002066273),(33 0.0019063333),(34 0.0018961914),(35 0.0021028314),(36 0.0020651135),(37 0.0019055776),(38 0.0018881005),(39 0.0020567158),(40 0.0020429178),(41 0.0019024728),(42 0.0019098099),(43 0.0021416037),(44 0.0021102834),(45 0.00195195),(46 0.0018845854),(47 0.0020927144),(48 0.0020488596),(49 0.001948882),(50 0.0019752728),
(1 0.00036627936),(2 0.00046232835),(3 0.0005591256),(4 0.0005544786),(5 0.00053280324),(6 0.00053900125),(7 0.00062048325),(8 0.0006163245),(9 0.00055777107),(10 0.00058585044),(11 0.0006485918),(12 0.00064037275),(13 0.00059126987),(14 0.0005805316),(15 0.00066203345),(16 0.00065677275),(17 0.00059048936),(18 0.0005837297),(19 0.0006780487),(20 0.0006719641),(21 0.00059538335),(22 0.00058097806),(23 0.0006706901),(24 0.00065809366),(25 0.00058578036),(26 0.00059291744),(27 0.00068454636),(28 0.0006817308),(29 0.0006049252),(30 0.0006147821),(31 0.00070438924),(32 0.0006957797),(33 0.00062544545),(34 0.0006036322),(35 0.00067631644),(36 0.0006706958),(37 0.0006403338),(38 0.00062085537),(39 0.00069774064),(40 0.0006967936),(41 0.00062928564),(42 0.00063008885),(43 0.0007063706),(44 0.0006997586),(45 0.00065402425),(46 0.0006352547),(47 0.00069505285),(48 0.0006825691),(49 0.0006469446),(50 0.00065204303),
(1 0.00043332446),(2 0.00054650835),(3 0.0006843135),(4 0.00068171025),(5 0.00065509626),(6 0.00064172805),(7 0.0007317186),(8 0.00072990684),(9 0.00066035456),(10 0.00064404437),(11 0.000737449),(12 0.00073570263),(13 0.0007091303),(14 0.00070452475),(15 0.00079723034),(16 0.0007881383),(17 0.0007049914),(18 0.0006888978),(19 0.00080126803),(20 0.00079227274),(21 0.0007177055),(22 0.00072210236),(23 0.0008135168),(24 0.0008003647),(25 0.0007434721),(26 0.0007204691),(27 0.0008176829),(28 0.0008091053),(29 0.0007329171),(30 0.0007205699),(31 0.0008468592),(32 0.0008315084),(33 0.0007526423),(34 0.0007477696),(35 0.00079168566),(36 0.0007846335),(37 0.0007588648),(38 0.0007317995),(39 0.00081756146),(40 0.00080908195),(41 0.00076080736),(42 0.0007508048),(43 0.00083426427),(44 0.0008214231),(45 0.00078382285),(46 0.0007547169),(47 0.0008364428),(48 0.0008213552),(49 0.0007749424),(50 0.000785599),
(1 0.000082441446),(2 0.000120711906),(3 0.00013511028),(4 0.00013421569),(5 0.00012506709),(6 0.00012597456),(7 0.00014957313),(8 0.00014689844),(9 0.00013925938),(10 0.00013620421),(11 0.00014474052),(12 0.00014322372),(13 0.00013255827),(14 0.00012772018),(15 0.00014433099),(16 0.00014198963),(17 0.00013212895),(18 0.0001443355),(19 0.00015867947),(20 0.00015968316),(21 0.00014914734),(22 0.00013630895),(23 0.00016776801),(24 0.00016607819),(25 0.00014827371),(26 0.0001314424),(27 0.00015621036),(28 0.0001564714),(29 0.0001503887),(30 0.00014592225),(31 0.00015800759),(32 0.00015688992),(33 0.0001422323),(34 0.00014562756),(35 0.0001549463),(36 0.00015669453),(37 0.00014513163),(38 0.0001514628),(39 0.00016538979),(40 0.00016444248),(41 0.00014595916),(42 0.00014696326),(43 0.00016801518),(44 0.00016568384),(45 0.00015367799),(46 0.00015586065),(47 0.00017415936),(48 0.00017393839),(49 0.00017029165),(50 0.00017262017),
(1 0.000022897733),(2 0.000027078577),(3 0.000033977987),(4 0.00003435181),(5 0.00003239263),(6 0.000029328337),(7 0.00003550838),(8 0.000034026732),(9 0.00003134571),(10 0.000033437525),(11 0.000035280504),(12 0.000034626937),(13 0.000034300003),(14 0.00003955996),(15 0.000042980337),(16 0.000042701755),(17 0.0000363764),(18 0.00003391018),(19 0.000041060248),(20 0.000039898136),(21 0.000032835436),(22 0.000033795917),(23 0.000040409584),(24 0.000040903065),(25 0.000043795204),(26 0.000035359128),(27 0.000041463383),(28 0.000041017876),(29 0.000036622096),(30 0.000037625792),(31 0.000042243373),(32 0.00004056831),(33 0.0000377311),(34 0.000042060627),(35 0.000040767372),(36 0.000039458933),(37 0.000042613723),(38 0.00004223008),(39 0.000043259763),(40 0.00004262974),(41 0.00004676141),(42 0.000046591034),(43 0.00005175976),(44 0.00005299081),(45 0.000046525096),(46 0.000047134552),(47 0.000043360316),(48 0.000042032436),(49 0.000043997807),(50 0.00004392804),
