1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,
(1 7.4963684),(2 25.82331),(3 33.174335),(4 33.17046),(5 40.88022),(6 49.080635),(7 50.592354),(8 50.602184),(9 54.2774),(10 61.115997),(11 63.489338),(12 63.49081),(13 63.798805),(14 61.827335),(15 62.641724),(16 62.65293),(17 61.947323),(18 62.55916),(19 64.36468),(20 64.37336),(21 64.19899),(22 65.63391),(23 64.45687),(24 64.45591),(25 63.373634),(26 62.74932),(27 66.50528),(28 66.51023),(29 69.32562),(30 71.41274),(31 71.61685),(32 71.60221),(33 73.84599),(34 77.82354),(35 78.39554),(36 78.39862),(37 76.554535),(38 80.25315),(39 83.223694),(40 83.23003),(41 83.76271),(42 82.156296),(43 82.84394),(44 82.84421),(45 84.07388),(46 85.486885),(47 84.20306),(48 84.20442),(49 81.26369),(50 81.27345),
(1 0.06122864),(2 0.111736424),(3 0.13742451),(4 0.13707024),(5 0.14475228),(6 0.15653345),(7 0.17164625),(8 0.17093423),(9 0.16773911),(10 0.1727025),(11 0.1885817),(12 0.1879339),(13 0.18107748),(14 0.18800636),(15 0.2024695),(16 0.20146446),(17 0.19163513),(18 0.18686518),(19 0.19959274),(20 0.1985966),(21 0.18943523),(22 0.19399537),(23 0.21002467),(24 0.20916978),(25 0.20104456),(26 0.20313887),(27 0.2259853),(28 0.22530335),(29 0.21060222),(30 0.21026622),(31 0.2240113),(32 0.22299664),(33 0.21181782),(34 0.21043049),(35 0.22609565),(36 0.22538966),(37 0.22345951),(38 0.22220717),(39 0.23040801),(40 0.22949491),(41 0.2211757),(42 0.21676143),(43 0.22568427),(44 0.22506142),(45 0.2182072),(46 0.2185689),(47 0.2275156),(48 0.22632913),(49 0.22342385),(50 0.22421506),
(1 0.0556912),(2 0.10299696),(3 0.12665239),(4 0.12641346),(5 0.13358776),(6 0.14469859),(7 0.16008975),(8 0.15935376),(9 0.15723042),(10 0.16043568),(11 0.17527027),(12 0.17466705),(13 0.16884717),(14 0.17452712),(15 0.18879423),(16 0.18783584),(17 0.17607345),(18 0.17557806),(19 0.18768755),(20 0.18688524),(21 0.17372455),(22 0.17947407),(23 0.19648907),(24 0.19556461),(25 0.18571493),(26 0.18983579),(27 0.2112863),(28 0.21075407),(29 0.19635667),(30 0.19540887),(31 0.20677908),(32 0.20582329),(33 0.19777173),(34 0.19567676),(35 0.21279258),(36 0.21193877),(37 0.20771533),(38 0.20655324),(39 0.2154655),(40 0.21482591),(41 0.2067067),(42 0.2012198),(43 0.20882222),(44 0.20808853),(45 0.2034767),(46 0.20443982),(47 0.21239582),(48 0.21126442),(49 0.2087166),(50 0.20941314),
(1 0.053198226),(2 0.097953826),(3 0.120740406),(4 0.12031191),(5 0.124857806),(6 0.13736284),(7 0.15147723),(8 0.1508854),(9 0.14842646),(10 0.1519597),(11 0.16696247),(12 0.16641341),(13 0.1599538),(14 0.16447784),(15 0.17885599),(16 0.17793413),(17 0.16826889),(18 0.16521578),(19 0.17648473),(20 0.17555875),(21 0.16437684),(22 0.16960706),(23 0.18420799),(24 0.18332596),(25 0.17639264),(26 0.17984588),(27 0.19856386),(28 0.19787972),(29 0.18388163),(30 0.18220589),(31 0.19727105),(32 0.19617364),(33 0.18581131),(34 0.18318568),(35 0.19909762),(36 0.19824283),(37 0.194781),(38 0.19350377),(39 0.20211704),(40 0.20150746),(41 0.19466364),(42 0.18981418),(43 0.19631131),(44 0.19558617),(45 0.19005214),(46 0.19246317),(47 0.20009339),(48 0.19894531),(49 0.19689105),(50 0.19772446),
(1 0.052522313),(2 0.09465675),(3 0.117799416),(4 0.11746888),(5 0.121903494),(6 0.13177587),(7 0.14644285),(8 0.14581554),(9 0.14483747),(10 0.14856245),(11 0.16220517),(12 0.16144645),(13 0.15493718),(14 0.16038552),(15 0.17244135),(16 0.17153035),(17 0.16257681),(18 0.16004032),(19 0.17236651),(20 0.17141756),(21 0.15878142),(22 0.163573),(23 0.17855377),(24 0.17767288),(25 0.17009579),(26 0.17383407),(27 0.19300959),(28 0.19237779),(29 0.1780281),(30 0.17763267),(31 0.1902592),(32 0.18931386),(33 0.17922105),(34 0.17840926),(35 0.1936783),(36 0.19282207),(37 0.18782613),(38 0.1862384),(39 0.19643524),(40 0.19579862),(41 0.18860656),(42 0.18077141),(43 0.19136512),(44 0.19059402),(45 0.18619573),(46 0.18643355),(47 0.19429727),(48 0.19305359),(49 0.190372),(50 0.19121525),
(1 0.04716139),(2 0.087445155),(3 0.107852384),(4 0.10744384),(5 0.111205794),(6 0.12101053),(7 0.13376737),(8 0.13317269),(9 0.13292255),(10 0.1355445),(11 0.15058132),(12 0.15002842),(13 0.14420962),(14 0.14907604),(15 0.16106543),(16 0.16022962),(17 0.15067922),(18 0.14784859),(19 0.15888333),(20 0.15803784),(21 0.14757025),(22 0.15157053),(23 0.16344877),(24 0.1626458),(25 0.15668657),(26 0.1605423),(27 0.17815873),(28 0.17762539),(29 0.16304742),(30 0.16294761),(31 0.17546548),(32 0.17469889),(33 0.16465491),(34 0.16394818),(35 0.17980175),(36 0.1788746),(37 0.17392212),(38 0.17175803),(39 0.1819961),(40 0.18149744),(41 0.17399798),(42 0.16865271),(43 0.17650491),(44 0.17572825),(45 0.17074691),(46 0.17225637),(47 0.18049948),(48 0.17944519),(49 0.17733124),(50 0.17800878),
(1 0.04791089),(2 0.086800985),(3 0.108354636),(4 0.10785154),(5 0.11129936),(6 0.1201887),(7 0.13389255),(8 0.1333487),(9 0.13295059),(10 0.13609822),(11 0.14932318),(12 0.14869593),(13 0.14315358),(14 0.14802155),(15 0.15912688),(16 0.1582912),(17 0.14933185),(18 0.1458418),(19 0.15717624),(20 0.15634775),(21 0.14580065),(22 0.14881922),(23 0.16117474),(24 0.16031352),(25 0.15576585),(26 0.1593479),(27 0.1761619),(28 0.17561299),(29 0.16301267),(30 0.16224049),(31 0.17465633),(32 0.17362049),(33 0.16396755),(34 0.16534884),(35 0.17731167),(36 0.17663766),(37 0.17287971),(38 0.1699647),(39 0.18081908),(40 0.18020605),(41 0.17384228),(42 0.16735506),(43 0.1770092),(44 0.17624506),(45 0.17103311),(46 0.17013326),(47 0.17877072),(48 0.17756003),(49 0.17614987),(50 0.17679837),
(1 0.045227904),(2 0.08227796),(3 0.10346443),(4 0.1030419),(5 0.107535906),(6 0.11452328),(7 0.12733342),(8 0.12663302),(9 0.12640676),(10 0.13114697),(11 0.14393681),(12 0.14339536),(13 0.13592649),(14 0.1410818),(15 0.15182951),(16 0.15109402),(17 0.14145623),(18 0.13947485),(19 0.14959785),(20 0.14868863),(21 0.13851266),(22 0.14354602),(23 0.1550966),(24 0.15427557),(25 0.14887492),(26 0.15124457),(27 0.16811962),(28 0.16749243),(29 0.15439257),(30 0.15530097),(31 0.1668879),(32 0.16592953),(33 0.15781824),(34 0.15780349),(35 0.17152314),(36 0.1707999),(37 0.16560723),(38 0.16221671),(39 0.1729781),(40 0.17242672),(41 0.16708638),(42 0.16177784),(43 0.16910213),(44 0.16833718),(45 0.16265216),(46 0.16328049),(47 0.17252791),(48 0.17146325),(49 0.16867967),(50 0.16950266),
(1 0.044999193),(2 0.081997976),(3 0.10377075),(4 0.10336836),(5 0.10650377),(6 0.115010925),(7 0.12822841),(8 0.1275522),(9 0.12661776),(10 0.1295786),(11 0.14224544),(12 0.14179553),(13 0.13633515),(14 0.14106312),(15 0.1514313),(16 0.15061043),(17 0.14190805),(18 0.13902831),(19 0.15004152),(20 0.1493692),(21 0.13904521),(22 0.1425085),(23 0.15539728),(24 0.15478483),(25 0.14954437),(26 0.15164915),(27 0.16949779),(28 0.16895068),(29 0.15571272),(30 0.15583241),(31 0.1663233),(32 0.1654033),(33 0.15748602),(34 0.15700255),(35 0.17057422),(36 0.16989748),(37 0.16553168),(38 0.16197664),(39 0.17297538),(40 0.17246996),(41 0.16702315),(42 0.16222094),(43 0.16893816),(44 0.16814443),(45 0.16331437),(46 0.16428198),(47 0.17240012),(48 0.17136389),(49 0.1683744),(50 0.16904798),
(1 0.041598048),(2 0.07439473),(3 0.09461335),(4 0.094334364),(5 0.0980479),(6 0.10613444),(7 0.117963195),(8 0.117376864),(9 0.116949715),(10 0.120171435),(11 0.13136975),(12 0.13084248),(13 0.12473833),(14 0.1282313),(15 0.13829066),(16 0.13758841),(17 0.12775786),(18 0.12582088),(19 0.13600142),(20 0.1351582),(21 0.12542075),(22 0.12980843),(23 0.1415899),(24 0.14088306),(25 0.13514465),(26 0.13743378),(27 0.15272057),(28 0.15215537),(29 0.14012936),(30 0.14210162),(31 0.15282536),(32 0.15192817),(33 0.14383042),(34 0.14401604),(35 0.15537691),(36 0.15478612),(37 0.15104216),(38 0.1485062),(39 0.15876429),(40 0.15831487),(41 0.15283616),(42 0.14745095),(43 0.15456507),(44 0.15376833),(45 0.14889643),(46 0.15000807),(47 0.15752858),(48 0.15666199),(49 0.15412597),(50 0.15470363),
(1 0.02636254),(2 0.046806972),(3 0.05982093),(4 0.05955975),(5 0.060695603),(6 0.06497441),(7 0.07263949),(8 0.07226212),(9 0.071265936),(10 0.07223387),(11 0.079610355),(12 0.079323895),(13 0.07574642),(14 0.079159535),(15 0.08472253),(16 0.08426372),(17 0.078949),(18 0.07804147),(19 0.084857345),(20 0.08442648),(21 0.07893572),(22 0.080333754),(23 0.08813601),(24 0.08764959),(25 0.084174775),(26 0.08533098),(27 0.0950466),(28 0.09459908),(29 0.08677143),(30 0.0862245),(31 0.093275815),(32 0.092732295),(33 0.087820224),(34 0.086925484),(35 0.09487737),(36 0.09432797),(37 0.091826476),(38 0.08984869),(39 0.09726475),(40 0.09689352),(41 0.09277364),(42 0.090364605),(43 0.09462906),(44 0.09408508),(45 0.090745054),(46 0.0919226),(47 0.097165175),(48 0.09640481),(49 0.094009876),(50 0.09438441),
(1 0.023887929),(2 0.041412085),(3 0.05199223),(4 0.051820185),(5 0.0529159),(6 0.05714949),(7 0.06383571),(8 0.06355954),(9 0.06251107),(10 0.06357463),(11 0.06974857),(12 0.069402635),(13 0.06626831),(14 0.06761859),(15 0.07359124),(16 0.07310097),(17 0.06759648),(18 0.06720986),(19 0.07387844),(20 0.073433116),(21 0.06812339),(22 0.0691027),(23 0.07588007),(24 0.07537168),(25 0.07167209),(26 0.07257831),(27 0.0806631),(28 0.08035338),(29 0.07369396),(30 0.07517103),(31 0.08152797),(32 0.08091407),(33 0.07621613),(34 0.07604125),(35 0.082135506),(36 0.08172152),(37 0.0796115),(38 0.0792782),(39 0.0851517),(40 0.084851705),(41 0.0815925),(42 0.078076884),(43 0.082620904),(44 0.08209959),(45 0.07915601),(46 0.07991549),(47 0.084323),(48 0.08375534),(49 0.08226488),(50 0.08259928),
(1 0.008911821),(2 0.012796233),(3 0.015890475),(4 0.015765937),(5 0.014941507),(6 0.015615369),(7 0.018138189),(8 0.017955251),(9 0.016667007),(10 0.016618874),(11 0.018986862),(12 0.018790117),(13 0.017591484),(14 0.017923895),(15 0.020054517),(16 0.019864786),(17 0.01794955),(18 0.017686766),(19 0.020527562),(20 0.020328939),(21 0.018698115),(22 0.018140484),(23 0.020872243),(24 0.020661168),(25 0.018654795),(26 0.018669743),(27 0.021390101),(28 0.021231161),(29 0.019021166),(30 0.018701097),(31 0.021664007),(32 0.021388132),(33 0.019399807),(34 0.019162552),(35 0.02153684),(36 0.021300346),(37 0.01972913),(38 0.019218504),(39 0.021436578),(40 0.02126128),(41 0.01974139),(42 0.0193258),(43 0.021423718),(44 0.021197239),(45 0.019430883),(46 0.019133965),(47 0.02137414),(48 0.021053484),(49 0.020179238),(50 0.020388436),
(1 0.0070346356),(2 0.009897171),(3 0.012202713),(4 0.012118231),(5 0.011487631),(6 0.012020273),(7 0.0138355885),(8 0.0136918165),(9 0.012674348),(10 0.012660284),(11 0.0145356925),(12 0.014391964),(13 0.013316615),(14 0.013578739),(15 0.015348973),(16 0.015142585),(17 0.01360849),(18 0.013386053),(19 0.015496802),(20 0.015298826),(21 0.01395563),(22 0.013580245),(23 0.015708271),(24 0.015515931),(25 0.013910195),(26 0.014134958),(27 0.01622865),(28 0.016086888),(29 0.014247078),(30 0.014070777),(31 0.016235966),(32 0.015965749),(33 0.014493137),(34 0.014181639),(35 0.016058728),(36 0.015893321),(37 0.014833053),(38 0.014352933),(39 0.016231798),(40 0.016090851),(41 0.014911717),(42 0.014479723),(43 0.016200924),(44 0.016009027),(45 0.014556545),(46 0.014366867),(47 0.016147519),(48 0.015916456),(49 0.015277275),(50 0.015393534),
(1 0.0053253574),(2 0.0074174493),(3 0.009085142),(4 0.009023126),(5 0.008506113),(6 0.008800647),(7 0.010293931),(8 0.01019899),(9 0.009450526),(10 0.009282681),(11 0.010840925),(12 0.010712519),(13 0.009709635),(14 0.009872734),(15 0.011199527),(16 0.011052098),(17 0.009997618),(18 0.0098523665),(19 0.011410914),(20 0.011235439),(21 0.010267601),(22 0.009816396),(23 0.011396515),(24 0.0112155),(25 0.010175655),(26 0.010260985),(27 0.011779629),(28 0.011687368),(29 0.010517361),(30 0.010114599),(31 0.011877755),(32 0.011676696),(33 0.010459671),(34 0.010342183),(35 0.011755738),(36 0.0116416365),(37 0.010773557),(38 0.010456907),(39 0.0118935825),(40 0.011807109),(41 0.010854107),(42 0.010578952),(43 0.01195765),(44 0.011839181),(45 0.01059285),(46 0.010399673),(47 0.0117586665),(48 0.01158968),(49 0.011008285),(50 0.011127135),
(1 0.0038877577),(2 0.00523513),(3 0.0064984052),(4 0.0064592524),(5 0.0061038593),(6 0.006350392),(7 0.0074934405),(8 0.007425477),(9 0.006666923),(10 0.0065917186),(11 0.00771348),(12 0.0076311156),(13 0.0069635157),(14 0.006949545),(15 0.007940721),(16 0.007846744),(17 0.0070930505),(18 0.0069529116),(19 0.008158011),(20 0.008060905),(21 0.0071963607),(22 0.0069636917),(23 0.008211513),(24 0.008084254),(25 0.0071807704),(26 0.0072726524),(27 0.008274659),(28 0.008209866),(29 0.0073860073),(30 0.0073378473),(31 0.008431113),(32 0.008275022),(33 0.0074944356),(34 0.007307072),(35 0.008356236),(36 0.00825424),(37 0.007646645),(38 0.007490092),(39 0.008521421),(40 0.0084493365),(41 0.0077177836),(42 0.007556452),(43 0.008477585),(44 0.008383978),(45 0.0075282627),(46 0.0074031022),(47 0.008490486),(48 0.008375183),(49 0.007895627),(50 0.007989388),
(1 0.0035682942),(2 0.0048214374),(3 0.0060161557),(4 0.0059768073),(5 0.0056689815),(6 0.0057739625),(7 0.0067429347),(8 0.006686063),(9 0.006097452),(10 0.006047007),(11 0.00695762),(12 0.0068696253),(13 0.0062707034),(14 0.0064245313),(15 0.0072097033),(16 0.007115316),(17 0.006472481),(18 0.0063640904),(19 0.0073950533),(20 0.0073113916),(21 0.006608336),(22 0.006354452),(23 0.0073356978),(24 0.0072364826),(25 0.00651649),(26 0.006515344),(27 0.0074835084),(28 0.007410014),(29 0.0065481397),(30 0.0065832026),(31 0.007602218),(32 0.0074778614),(33 0.006708514),(34 0.0066471896),(35 0.007596148),(36 0.007514236),(37 0.0069510806),(38 0.006826026),(39 0.007693732),(40 0.0076440712),(41 0.0070090354),(42 0.0069682193),(43 0.0076887123),(44 0.0076047583),(45 0.006859171),(46 0.006671069),(47 0.007515893),(48 0.007409541),(49 0.0071274005),(50 0.007208683),
(1 0.002529888),(2 0.0033344403),(3 0.004158957),(4 0.0041300165),(5 0.003869893),(6 0.0039867912),(7 0.004619673),(8 0.0045829285),(9 0.004245898),(10 0.0040572085),(11 0.004764589),(12 0.0047074235),(13 0.0042881235),(14 0.0043653203),(15 0.0049335407),(16 0.004855707),(17 0.0044246367),(18 0.0043698414),(19 0.005084626),(20 0.005029716),(21 0.004565858),(22 0.0043298216),(23 0.0050569656),(24 0.0049685286),(25 0.0044744657),(26 0.004467391),(27 0.005115906),(28 0.0050754542),(29 0.0046380754),(30 0.0045537245),(31 0.0052348985),(32 0.0051625837),(33 0.004614863),(34 0.0045950064),(35 0.005200373),(36 0.005134596),(37 0.004675295),(38 0.0046723094),(39 0.005319299),(40 0.005268034),(41 0.004770883),(42 0.0046670944),(43 0.005169495),(44 0.005107742),(45 0.004643336),(46 0.0046267514),(47 0.0051681),(48 0.005108521),(49 0.004903821),(50 0.0049633374),
(1 0.002606003),(2 0.0034248165),(3 0.004265777),(4 0.0042373715),(5 0.0039313748),(6 0.0041137803),(7 0.0047587967),(8 0.0047081937),(9 0.004309567),(10 0.004244363),(11 0.0049402667),(12 0.004877822),(13 0.004436191),(14 0.0044709947),(15 0.0051057646),(16 0.0050256927),(17 0.004554644),(18 0.004452217),(19 0.005236554),(20 0.0051589906),(21 0.0046859845),(22 0.0045080576),(23 0.005151015),(24 0.005077382),(25 0.004602259),(26 0.0045690383),(27 0.0053527406),(28 0.0052941274),(29 0.004755983),(30 0.0046624877),(31 0.0053443885),(32 0.005249841),(33 0.004781986),(34 0.0046976614),(35 0.0052215266),(36 0.00516603),(37 0.0048679765),(38 0.0047461046),(39 0.0054552252),(40 0.005398182),(41 0.004962075),(42 0.004784539),(43 0.00535443),(44 0.005311364),(45 0.0048228847),(46 0.004786882),(47 0.0053628394),(48 0.0052771494),(49 0.0050747697),(50 0.0051694037),
(1 0.001764084),(2 0.002349039),(3 0.0029083788),(4 0.0028847738),(5 0.0027302399),(6 0.0027804927),(7 0.0031548843),(8 0.0031197455),(9 0.0029186322),(10 0.0028871852),(11 0.0033592659),(12 0.0033200479),(13 0.003009549),(14 0.0030572931),(15 0.0033966447),(16 0.0033692655),(17 0.0031039244),(18 0.0029926435),(19 0.0035372449),(20 0.003487536),(21 0.0031642905),(22 0.0030830365),(23 0.0035111841),(24 0.0034722183),(25 0.0031246126),(26 0.0030917996),(27 0.003610357),(28 0.0035813877),(29 0.003208741),(30 0.0031506394),(31 0.0036402445),(32 0.0035743546),(33 0.0032351855),(34 0.0031604266),(35 0.0035721646),(36 0.0035153513),(37 0.0033064731),(38 0.0032774538),(39 0.0037311953),(40 0.0037088103),(41 0.0033709079),(42 0.003266369),(43 0.0036406529),(44 0.003603939),(45 0.0032470762),(46 0.0031654942),(47 0.0035715182),(48 0.003525363),(49 0.0034254636),(50 0.0034650986),
(1 0.001715437),(2 0.0022325756),(3 0.0027488742),(4 0.0027348935),(5 0.0025663588),(6 0.002632336),(7 0.0030135491),(8 0.002990226),(9 0.0027539418),(10 0.002680804),(11 0.0031122332),(12 0.0030772742),(13 0.0028324018),(14 0.0028649184),(15 0.003235818),(16 0.0031806116),(17 0.0028894949),(18 0.0028809349),(19 0.0032955005),(20 0.003252449),(21 0.0029339227),(22 0.0028661143),(23 0.0032883717),(24 0.0032455227),(25 0.0029291492),(26 0.002959759),(27 0.0034456688),(28 0.0034236722),(29 0.0030555823),(30 0.0029864812),(31 0.003438757),(32 0.003371679),(33 0.003006621),(34 0.0030493825),(35 0.0033695276),(36 0.003328654),(37 0.0031002478),(38 0.0030290014),(39 0.0034330578),(40 0.0034083435),(41 0.003115654),(42 0.003051033),(43 0.0033930046),(44 0.0033416445),(45 0.0030235418),(46 0.0029849908),(47 0.0033968724),(48 0.0033311048),(49 0.0031311647),(50 0.0031789523),
(1 0.0010199281),(2 0.001348361),(3 0.0016501399),(4 0.0016379262),(5 0.0015381174),(6 0.0015922552),(7 0.0018366544),(8 0.0018195462),(9 0.0016698187),(10 0.0016454903),(11 0.0019225575),(12 0.0018979069),(13 0.0017393566),(14 0.0017821203),(15 0.0019509407),(16 0.0019106948),(17 0.0017491524),(18 0.0017157102),(19 0.0020239549),(20 0.0020111806),(21 0.0018216099),(22 0.0017557469),(23 0.0020291358),(24 0.0019954087),(25 0.0017875764),(26 0.0018204488),(27 0.0020396207),(28 0.0020242326),(29 0.0018335928),(30 0.0018004458),(31 0.0020898348),(32 0.0020536443),(33 0.0018451295),(34 0.0018091622),(35 0.0020377855),(36 0.0020179385),(37 0.0018598664),(38 0.0018392731),(39 0.0020618658),(40 0.00204641),(41 0.0019181689),(42 0.0018643385),(43 0.0020842259),(44 0.0020564569),(45 0.0018520993),(46 0.0018704006),(47 0.0020727452),(48 0.0020391033),(49 0.001927736),(50 0.001955568),
(1 0.0007197273),(2 0.00093543885),(3 0.0011463141),(4 0.0011375272),(5 0.0010675344),(6 0.0010903667),(7 0.0012499805),(8 0.0012382373),(9 0.0011375084),(10 0.0011497325),(11 0.0013097494),(12 0.001301892),(13 0.0011784999),(14 0.0011808744),(15 0.0013520167),(16 0.001332791),(17 0.0011950502),(18 0.0011793729),(19 0.0013752312),(20 0.001358935),(21 0.0012193151),(22 0.0011688282),(23 0.0013599836),(24 0.0013439225),(25 0.0012016171),(26 0.0011928304),(27 0.0013734045),(28 0.0013606161),(29 0.0012428456),(30 0.0012012288),(31 0.0014044496),(32 0.0013661443),(33 0.0012765613),(34 0.0012682136),(35 0.0013801568),(36 0.001353248),(37 0.0012932786),(38 0.0012702836),(39 0.0014594191),(40 0.0014604178),(41 0.0012831972),(42 0.0012788282),(43 0.0014124701),(44 0.0013970872),(45 0.0012886493),(46 0.0012798076),(47 0.0014451199),(48 0.0014126658),(49 0.0013146203),(50 0.0013256575),
(1 0.0009403892),(2 0.0012280655),(3 0.0015055031),(4 0.0014999941),(5 0.0013951903),(6 0.0014326285),(7 0.0016092722),(8 0.0015972551),(9 0.0014560018),(10 0.00147072),(11 0.0016993231),(12 0.0016814207),(13 0.0015534036),(14 0.001551901),(15 0.001708565),(16 0.0016941653),(17 0.0015474496),(18 0.0015385327),(19 0.0018130046),(20 0.0017865637),(21 0.0015798224),(22 0.0015531552),(23 0.0017734256),(24 0.001757583),(25 0.0015811258),(26 0.0016467874),(27 0.0018226685),(28 0.0018137603),(29 0.0016262148),(30 0.0015831128),(31 0.0018139628),(32 0.0017813536),(33 0.0015973798),(34 0.0016033078),(35 0.0018039354),(36 0.0017838147),(37 0.0016642236),(38 0.0016309025),(39 0.0018110257),(40 0.0017956874),(41 0.0016560258),(42 0.0016523788),(43 0.0018220466),(44 0.00179296),(45 0.0016647131),(46 0.0016354593),(47 0.0017924986),(48 0.0017547718),(49 0.0016911048),(50 0.0017113696),
(1 0.00034054427),(2 0.0004333561),(3 0.0005159708),(4 0.000506879),(5 0.0005057235),(6 0.00048877916),(7 0.00056918047),(8 0.00056306756),(9 0.00051357405),(10 0.0004910935),(11 0.00057178165),(12 0.0005652014),(13 0.0005258087),(14 0.0005480164),(15 0.00061404787),(16 0.0006043008),(17 0.0005430222),(18 0.00053722056),(19 0.0006269496),(20 0.00061843055),(21 0.0005409724),(22 0.0005323863),(23 0.0006006147),(24 0.0005982541),(25 0.0005489392),(26 0.0005564724),(27 0.00064193184),(28 0.0006331403),(29 0.0005619653),(30 0.00054442673),(31 0.0006313101),(32 0.0006135425),(33 0.00055531773),(34 0.0005702452),(35 0.00061117247),(36 0.0006078968),(37 0.00058210036),(38 0.0005536285),(39 0.0006311695),(40 0.0006248742),(41 0.00058239227),(42 0.0005661427),(43 0.0006450421),(44 0.00063498557),(45 0.0005802921),(46 0.0005650099),(47 0.0006351537),(48 0.00062524306),(49 0.000606436),(50 0.0006162173),
(1 0.00039275945),(2 0.0005046971),(3 0.0006198558),(4 0.0006176912),(5 0.00057780393),(6 0.00058468577),(7 0.0006749865),(8 0.00066606305),(9 0.00058756367),(10 0.00061605795),(11 0.0006803038),(12 0.0006756891),(13 0.0006549377),(14 0.00059920625),(15 0.0007101071),(16 0.00069809804),(17 0.00059734273),(18 0.0006342597),(19 0.00075740705),(20 0.0007526605),(21 0.0006517379),(22 0.0006564784),(23 0.0007344211),(24 0.0007280357),(25 0.0006616819),(26 0.000644388),(27 0.0007534094),(28 0.0007511302),(29 0.0006670229),(30 0.0006371204),(31 0.0007509562),(32 0.0007414029),(33 0.00067467475),(34 0.0006766009),(35 0.000745186),(36 0.00073867774),(37 0.00069487374),(38 0.000704508),(39 0.000769741),(40 0.0007624865),(41 0.0007101031),(42 0.0006873277),(43 0.0007641773),(44 0.00075375696),(45 0.00069819094),(46 0.0006662158),(47 0.0007583423),(48 0.0007415941),(49 0.00070652214),(50 0.0007154912),
(1 0.000102424485),(2 0.0001267775),(3 0.00015744235),(4 0.00015709813),(5 0.0001486442),(6 0.00015175527),(7 0.00016689827),(8 0.00016691428),(9 0.0001599461),(10 0.00015689539),(11 0.00017690797),(12 0.00017630325),(13 0.00016781257),(14 0.00015167818),(15 0.00017802778),(16 0.00017472458),(17 0.00016370497),(18 0.00015399634),(19 0.00018682933),(20 0.00018695624),(21 0.00016794128),(22 0.0001642367),(23 0.00019623457),(24 0.00019441372),(25 0.00017864506),(26 0.00017097782),(27 0.00018183023),(28 0.00018151103),(29 0.00017193612),(30 0.00016803174),(31 0.00018032316),(32 0.00017719399),(33 0.00017031968),(34 0.00017457461),(35 0.00018663079),(36 0.00018700055),(37 0.00017668604),(38 0.00017192244),(39 0.00019041434),(40 0.00018902341),(41 0.00017467774),(42 0.00017422184),(43 0.00019408917),(44 0.00019027654),(45 0.00016842422),(46 0.00017537466),(47 0.00019934095),(48 0.00019627549),(49 0.0001844316),(50 0.00018551231),
(1 0.000058475587),(2 0.00008061687),(3 0.000099779456),(4 0.0000973736),(5 0.0000922275),(6 0.000086740074),(7 0.00009269488),(8 0.000091919144),(9 0.00008809819),(10 0.000090817586),(11 0.000103365346),(12 0.000103272265),(13 0.00009132252),(14 0.00009115547),(15 0.0001024323),(16 0.00010025673),(17 0.000086821565),(18 0.000090547066),(19 0.0001096433),(20 0.00010859109),(21 0.000099671175),(22 0.00009425375),(23 0.00010362185),(24 0.00010390418),(25 0.000097472875),(26 0.00008746429),(27 0.00010336342),(28 0.00010268902),(29 0.00009714736),(30 0.00009121119),(31 0.00010055801),(32 0.00009883705),(33 0.00009907661),(34 0.000094779905),(35 0.000099472774),(36 0.00009947691),(37 0.000098829725),(38 0.000095994976),(39 0.00010768678),(40 0.000105836974),(41 0.000104990046),(42 0.000098335695),(43 0.00011408078),(44 0.000113567374),(45 0.00009940071),(46 0.00010236274),(47 0.000111396635),(48 0.00011026602),(49 0.00011366378),(50 0.000115142575),
