1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 241143.3),(2 797311.7),(3 1565499.1),(4 2482456.8),(5 3547232.8),(6 4565589),(7 5519220.5),(8 6338905.5),(9 6974606.5),(10 7430843.5),(11 7863196.5),(12 8208728),(13 8455673),(14 8348529.5),(15 8032759.5),(16 7968920),(17 8159429.5),(18 7907617.5),(19 7399996.5),(20 7130688.5),(21 7088966.5),(22 7278935.5),(23 7601120),(24 7868096),(25 8400692),(26 8808971),(27 9072301),(28 9424925),(29 9639621),(30 9632455),(31 9598157),(32 9536704),(33 9465681),(34 9526344),(35 9575504),(36 9346929),(37 9292525),(38 9462811),(39 9719731),(40 9719693),(41 9844804),(42 10212411),(43 10596291),(44 11027269),(45 11429881),(46 11672509),(47 11851204),(48 11941477),(49 12036479),(50 12051923),(51 11844893),(52 11444304),(53 10948449),(54 10431696),(55 9846453),(56 9166908),(57 8584295),(58 8101682.5),(59 7953189.5),(60 7922650.5),(61 8033942.5),(62 8117508),(63 7989794.5),(64 8001716),(65 8309319.5),(66 8610626),(67 8825893),(68 8861380),(69 9035886),(70 9073899),(71 8958543),(72 8989535),(73 9206873),(74 9506874),(75 9657632),(76 9600233),(77 9480003),(78 9260565),(79 9158085),
(1 406.78076),(2 510.98532),(3 548.839),(4 543.83777),(5 566.1219),(6 573.58185),(7 582.9874),(8 571.3277),(9 584.47394),(10 574.18085),(11 594.56726),(12 583.9188),(13 582.9057),(14 582.08),(15 589.3551),(16 580.5561),(17 588.0895),(18 577.6325),(19 593.0308),(20 584.252),(21 581.1636),(22 570.67395),(23 591.53973),(24 588.94995),(25 586.5802),(26 586.8835),(27 590.8556),(28 591.9344),(29 608.8169),(30 595.4967),(31 593.91144),(32 592.6974),(33 597.5041),(34 599.4971),(35 599.0367),(36 592.5168),(37 590.64465),(38 589.7057),(39 602.2868),(40 590.39905),(41 603.38324),(42 608.7621),(43 610.04083),(44 604.3722),(45 619.72205),(46 618.7068),(47 620.37695),(48 618.53705),(49 633.7937),(50 620.89026),(51 623.44635),(52 615.1267),(53 617.2046),(54 619.54987),(55 629.6134),(56 630.5001),(57 631.54517),(58 622.29724),(59 626.067),(60 607.30695),(61 618.5097),(62 611.67035),(63 632.06665),(64 614.49896),(65 611.25696),(66 620.9569),(67 618.23914),(68 613.6998),(69 621.32904),(70 608.429),(71 603.52014),(72 600.352),(73 608.3934),(74 612.9322),(75 625.3627),(76 613.01385),(77 627.0089),(78 613.3887),(79 610.4114),
(1 401.44644),(2 493.2204),(3 533.55536),(4 527.95734),(5 548.5372),(6 554.7674),(7 561.789),(8 561.0063),(9 559.40967),(10 551.8971),(11 571.522),(12 565.4664),(13 561.2156),(14 560.0047),(15 576.48694),(16 580.6904),(17 582.0988),(18 580.8999),(19 590.3303),(20 580.3604),(21 572.6272),(22 567.0016),(23 577.3241),(24 579.04114),(25 580.0858),(26 576.1021),(27 584.76843),(28 571.42535),(29 580.0483),(30 570.66907),(31 575.32825),(32 570.876),(33 579.652),(34 583.91113),(35 586.9038),(36 587.75854),(37 590.51794),(38 581.3367),(39 598.6342),(40 602.61523),(41 603.03156),(42 599.7346),(43 611.7856),(44 604.8498),(45 608.11127),(46 602.4632),(47 609.0877),(48 606.0318),(49 609.41925),(50 598.92224),(51 602.7861),(52 595.5385),(53 610.21484),(54 597.75555),(55 598.1739),(56 600.8479),(57 606.61633),(58 604.194),(59 609.0596),(60 600.9339),(61 606.83813),(62 587.8481),(63 616.91943),(64 604.3493),(65 601.06165),(66 603.49695),(67 603.59576),(68 598.5429),(69 594.4152),(70 590.74115),(71 601.0546),(72 592.32465),(73 589.4589),(74 585.66156),(75 606.1568),(76 599.5858),(77 615.2509),(78 601.4487),(79 598.2816),
(1 390.0391),(2 478.7079),(3 527.7757),(4 527.21),(5 543.8461),(6 542.0052),(7 545.09314),(8 544.8114),(9 537.0628),(10 534.5102),(11 541.8714),(12 547.50854),(13 555.4635),(14 555.4809),(15 579.11707),(16 561.0048),(17 561.7839),(18 564.72876),(19 568.4072),(20 563.561),(21 563.8436),(22 561.8621),(23 568.32214),(24 573.21497),(25 573.2544),(26 558.2984),(27 576.6531),(28 565.16364),(29 574.70825),(30 562.4885),(31 577.66046),(32 573.139),(33 575.2871),(34 569.1738),(35 585.14996),(36 581.06915),(37 587.2266),(38 574.9987),(39 578.70984),(40 576.1123),(41 582.26965),(42 581.80365),(43 586.6795),(44 579.79846),(45 581.88983),(46 574.9249),(47 592.9295),(48 587.5219),(49 587.39874),(50 575.98694),(51 588.4508),(52 577.25726),(53 591.9268),(54 574.61676),(55 584.33246),(56 587.3584),(57 586.64056),(58 581.83295),(59 583.31384),(60 572.1407),(61 576.6681),(62 564.6836),(63 594.7115),(64 582.0126),(65 584.94763),(66 583.86096),(67 584.5688),(68 572.7271),(69 570.99835),(70 581.2768),(71 581.1095),(72 565.837),(73 572.56616),(74 577.4434),(75 603.2682),(76 579.1589),(77 590.17737),(78 580.26953),(79 574.60724),
(1 385.59296),(2 474.89594),(3 512.43335),(4 515.8045),(5 537.54376),(6 529.17706),(7 544.0087),(8 537.30164),(9 536.61),(10 532.95087),(11 540.1918),(12 539.34247),(13 551.53143),(14 551.2131),(15 570.21796),(16 561.4337),(17 563.8127),(18 565.6784),(19 566.02075),(20 557.15814),(21 562.48926),(22 561.7211),(23 564.40955),(24 551.4072),(25 556.29114),(26 542.9376),(27 565.3899),(28 555.99365),(29 562.1883),(30 560.612),(31 555.23114),(32 552.42285),(33 560.717),(34 562.8111),(35 559.93225),(36 561.1038),(37 563.3529),(38 555.8001),(39 557.23254),(40 551.87964),(41 567.7354),(42 561.7796),(43 563.1106),(44 569.6516),(45 575.63293),(46 569.6139),(47 576.5623),(48 571.25824),(49 578.7105),(50 568.3548),(51 587.38904),(52 577.4241),(53 578.69476),(54 567.5477),(55 571.79083),(56 577.8548),(57 573.8367),(58 567.8014),(59 567.1185),(60 553.8381),(61 570.48236),(62 566.6891),(63 585.38434),(64 569.4509),(65 572.8107),(66 556.0196),(67 564.5085),(68 559.42065),(69 562.18085),(70 563.2362),(71 571.9377),(72 558.15857),(73 565.9318),(74 566.00726),(75 587.59033),(76 578.86115),(77 586.5912),(78 575.485),(79 572.03937),
(1 378.77756),(2 462.35696),(3 496.20337),(4 496.44135),(5 507.38864),(6 513.55286),(7 523.9576),(8 518.2236),(9 518.9244),(10 515.0176),(11 532.9414),(12 532.9585),(13 524.437),(14 525.4556),(15 549.09735),(16 543.7089),(17 538.1567),(18 530.18115),(19 539.957),(20 532.8434),(21 538.86334),(22 536.92377),(23 544.3377),(24 530.4328),(25 535.80035),(26 530.5418),(27 546.061),(28 535.0855),(29 541.7005),(30 530.8406),(31 534.5888),(32 528.6255),(33 535.8848),(34 539.14264),(35 534.26544),(36 526.70074),(37 522.0395),(38 525.0299),(39 537.0493),(40 536.02344),(41 540.6797),(42 543.2408),(43 542.8331),(44 553.7993),(45 552.1283),(46 536.9461),(47 547.74414),(48 547.2879),(49 559.29944),(50 543.79736),(51 558.1804),(52 546.8786),(53 555.112),(54 540.62054),(55 550.2185),(56 548.9768),(57 550.72797),(58 549.3513),(59 556.3253),(60 540.47314),(61 546.36755),(62 544.5151),(63 562.19275),(64 557.31134),(65 551.2277),(66 544.0965),(67 545.31866),(68 544.47076),(69 545.14325),(70 537.3126),(71 551.76544),(72 544.4972),(73 543.41504),(74 543.9789),(75 555.13336),(76 549.76965),(77 551.7073),(78 545.3138),(79 545.4921),
(1 366.0918),(2 444.89017),(3 486.72693),(4 485.4602),(5 498.963),(6 503.22845),(7 510.3496),(8 506.36377),(9 505.50793),(10 502.9782),(11 509.86),(12 509.5994),(13 516.3608),(14 515.21313),(15 528.60175),(16 518.3493),(17 529.176),(18 528.005),(19 525.9702),(20 524.12946),(21 521.43774),(22 523.64276),(23 524.6848),(24 517.13245),(25 532.6976),(26 519.98346),(27 538.5118),(28 521.70685),(29 535.9035),(30 520.1055),(31 537.71185),(32 538.5345),(33 547.47894),(34 536.63275),(35 541.7853),(36 532.0871),(37 536.3693),(38 541.3018),(39 548.2441),(40 540.3755),(41 548.74927),(42 545.05896),(43 543.1195),(44 538.0205),(45 544.64667),(46 544.1171),(47 557.6036),(48 545.83453),(49 557.10474),(50 536.3425),(51 555.5782),(52 542.53015),(53 542.5686),(54 536.28156),(55 543.5762),(56 543.7377),(57 546.0775),(58 551.73236),(59 548.46655),(60 537.2892),(61 552.40674),(62 549.12396),(63 555.35175),(64 552.485),(65 550.27625),(66 554.63477),(67 553.8671),(68 546.4879),(69 551.1581),(70 540.2423),(71 546.38257),(72 540.5726),(73 543.181),(74 541.88666),(75 545.99286),(76 551.58496),(77 553.2034),(78 541.3361),(79 545.52325),
(1 357.11734),(2 429.25357),(3 467.29465),(4 467.23148),(5 478.0527),(6 476.8864),(7 488.9884),(8 484.3472),(9 499.26584),(10 498.02176),(11 505.2815),(12 501.88),(13 508.05023),(14 509.7778),(15 519.5453),(16 506.20477),(17 510.31873),(18 519.03296),(19 513.917),(20 508.60507),(21 513.5015),(22 515.7242),(23 518.01385),(24 516.67993),(25 521.04913),(26 512.05084),(27 525.7086),(28 520.82556),(29 527.19604),(30 510.7358),(31 526.7678),(32 521.7638),(33 518.4651),(34 519.17535),(35 527.6147),(36 521.82117),(37 524.9582),(38 517.2031),(39 529.06885),(40 524.39276),(41 527.6338),(42 528.97516),(43 532.27136),(44 526.57227),(45 532.7501),(46 526.6546),(47 531.60583),(48 524.19403),(49 536.30176),(50 535.0394),(51 537.2598),(52 525.6339),(53 531.6995),(54 531.88763),(55 532.5622),(56 530.10767),(57 529.4491),(58 531.9759),(59 530.67194),(60 520.0914),(61 528.18494),(62 532.1801),(63 527.37164),(64 524.5173),(65 525.4713),(66 527.5326),(67 524.32715),(68 522.7517),(69 527.57855),(70 520.6236),(71 518.80444),(72 511.79944),(73 524.3503),(74 521.4378),(75 541.32056),(76 529.83136),(77 541.83575),(78 532.049),(79 528.2661),
(1 361.97305),(2 434.24225),(3 478.2126),(4 482.3022),(5 493.07092),(6 492.17917),(7 497.14023),(8 494.71228),(9 504.12637),(10 492.58698),(11 511.7091),(12 500.9422),(13 505.49094),(14 493.57266),(15 519.8519),(16 507.24255),(17 518.7711),(18 512.9588),(19 516.98645),(20 501.70944),(21 499.6483),(22 499.4822),(23 512.0897),(24 502.6212),(25 505.41736),(26 508.7031),(27 528.98126),(28 526.18494),(29 530.9096),(30 524.36255),(31 524.5957),(32 520.51776),(33 531.4321),(34 513.8377),(35 521.9525),(36 515.94135),(37 525.6715),(38 518.5366),(39 539.5985),(40 531.28094),(41 537.1727),(42 540.17944),(43 533.7309),(44 531.05695),(45 540.38684),(46 534.8984),(47 543.50446),(48 529.3116),(49 540.74396),(50 524.3725),(51 536.90546),(52 521.7743),(53 533.65814),(54 520.676),(55 520.69775),(56 516.2046),(57 531.4966),(58 528.23285),(59 530.9299),(60 518.8785),(61 521.686),(62 520.8931),(63 528.3675),(64 517.6262),(65 524.8771),(66 515.4159),(67 522.53076),(68 520.20056),(69 525.469),(70 514.56055),(71 522.8185),(72 514.892),(73 514.538),(74 503.29083),(75 520.03827),(76 523.6108),(77 533.6152),(78 524.588),(79 518.2073),
(1 357.5185),(2 419.2285),(3 468.20697),(4 472.3215),(5 480.86884),(6 479.18918),(7 483.67645),(8 482.7608),(9 488.86154),(10 483.94513),(11 494.23215),(12 486.3366),(13 492.37625),(14 479.92648),(15 505.3719),(16 491.94177),(17 499.40198),(18 496.16525),(19 505.1075),(20 499.4759),(21 502.43),(22 493.02087),(23 504.98474),(24 495.18616),(25 499.87012),(26 499.21027),(27 507.1937),(28 507.90607),(29 501.40314),(30 497.5003),(31 502.037),(32 507.74933),(33 521.53064),(34 506.42215),(35 512.4908),(36 513.6541),(37 509.1894),(38 506.51477),(39 535.47925),(40 529.0723),(41 530.5918),(42 525.9226),(43 531.15735),(44 523.3361),(45 528.3398),(46 520.6267),(47 530.7974),(48 513.9256),(49 526.37506),(50 519.4709),(51 538.1186),(52 526.70935),(53 532.0348),(54 524.2097),(55 521.8461),(56 521.748),(57 517.9906),(58 519.82324),(59 526.98004),(60 513.67365),(61 509.7881),(62 508.36237),(63 524.97705),(64 517.0337),(65 515.97107),(66 511.1831),(67 513.6583),(68 507.1756),(69 520.25275),(70 510.67755),(71 512.26636),(72 508.43466),(73 518.3808),(74 502.3976),(75 519.1401),(76 522.4585),(77 527.75775),(78 517.01196),(79 515.2698),
(1 337.09543),(2 402.50333),(3 437.16843),(4 438.10834),(5 456.23077),(6 459.4922),(7 469.28647),(8 461.65506),(9 471.01376),(10 465.0142),(11 478.38144),(12 469.63837),(13 480.18515),(14 478.24637),(15 493.18198),(16 486.11078),(17 485.37857),(18 470.79056),(19 476.61627),(20 469.73297),(21 466.7813),(22 470.58862),(23 477.22812),(24 470.41327),(25 477.51862),(26 481.6006),(27 485.48602),(28 479.54813),(29 479.70523),(30 476.17606),(31 489.16394),(32 487.44855),(33 491.5467),(34 481.85397),(35 480.4815),(36 476.395),(37 479.026),(38 481.4576),(39 492.2774),(40 486.84308),(41 488.4951),(42 493.32242),(43 497.72745),(44 497.75574),(45 505.84366),(46 500.79663),(47 507.36954),(48 501.6304),(49 503.14365),(50 497.1309),(51 503.7249),(52 498.16937),(53 497.18805),(54 488.90366),(55 494.0582),(56 490.95728),(57 496.465),(58 491.5565),(59 497.9556),(60 490.8191),(61 489.45773),(62 487.65137),(63 497.36096),(64 489.74017),(65 487.53445),(66 490.99652),(67 491.4949),(68 491.26938),(69 495.07376),(70 480.81967),(71 484.73312),(72 479.20834),(73 488.1779),(74 481.83392),(75 502.85944),(76 492.44598),(77 492.04642),(78 481.35147),(79 483.88797),
(1 336.7687),(2 399.10962),(3 433.9737),(4 438.14413),(5 447.72058),(6 446.74704),(7 453.053),(8 443.06003),(9 457.8705),(10 457.22055),(11 462.03677),(12 457.98294),(13 472.2931),(14 464.49918),(15 484.46234),(16 474.2831),(17 473.75217),(18 465.53302),(19 471.12216),(20 465.3892),(21 466.6249),(22 464.99646),(23 476.43362),(24 467.51553),(25 477.6165),(26 473.3139),(27 489.0233),(28 480.74472),(29 486.8138),(30 484.11386),(31 488.59235),(32 483.0929),(33 490.69577),(34 481.89542),(35 491.1066),(36 485.49988),(37 487.72934),(38 483.3055),(39 494.50073),(40 491.3971),(41 497.03342),(42 495.09317),(43 501.457),(44 495.64325),(45 502.54056),(46 498.5342),(47 504.93808),(48 498.8357),(49 503.7313),(50 500.98795),(51 502.96033),(52 492.47925),(53 496.74188),(54 486.577),(55 498.3872),(56 499.25272),(57 499.46814),(58 500.6236),(59 503.21973),(60 496.99033),(61 501.6897),(62 495.2007),(63 510.14044),(64 497.0953),(65 495.23154),(66 488.22864),(67 497.63626),(68 490.4912),(69 495.78467),(70 491.72272),(71 496.5044),(72 482.84662),(73 489.86108),(74 489.9242),(75 509.2926),(76 494.084),(77 491.56348),(78 480.97623),(79 488.0246),
(1 334.25824),(2 396.89114),(3 418.83835),(4 421.87033),(5 435.3748),(6 436.23904),(7 448.66937),(8 438.25513),(9 451.09628),(10 445.56943),(11 445.4976),(12 439.9046),(13 448.3),(14 450.97556),(15 465.53214),(16 450.4151),(17 459.94736),(18 451.31927),(19 456.01736),(20 450.44418),(21 453.82095),(22 450.7289),(23 458.27197),(24 456.1296),(25 458.87943),(26 454.39838),(27 473.56244),(28 460.98523),(29 464.49988),(30 462.4571),(31 478.14008),(32 478.6954),(33 473.66754),(34 468.8377),(35 477.91833),(36 463.45715),(37 471.28595),(38 473.91248),(39 487.83142),(40 478.96024),(41 492.3313),(42 485.3116),(43 488.71902),(44 486.4193),(45 486.92725),(46 486.9709),(47 489.96933),(48 484.3199),(49 493.35153),(50 490.8111),(51 506.01855),(52 489.59802),(53 489.28992),(54 488.98746),(55 491.8655),(56 486.3076),(57 495.30743),(58 490.7167),(59 488.24014),(60 478.4647),(61 492.62363),(62 481.231),(63 497.86194),(64 481.72958),(65 480.41095),(66 474.55203),(67 478.0374),(68 470.81262),(69 475.70343),(70 474.30374),(71 473.85706),(72 473.59152),(73 465.68042),(74 471.464),(75 482.41174),(76 477.8673),(77 478.23285),(78 477.97018),(79 474.2678),
(1 332.61203),(2 389.29044),(3 423.1709),(4 422.7388),(5 435.85513),(6 435.73154),(7 441.71927),(8 439.29816),(9 438.7455),(10 437.11545),(11 448.3598),(12 444.82578),(13 453.82617),(14 453.49),(15 457.4305),(16 450.6851),(17 462.82724),(18 454.85922),(19 460.55914),(20 459.1648),(21 462.44952),(22 455.75415),(23 472.30606),(24 470.23584),(25 467.07764),(26 461.1169),(27 475.84293),(28 468.18826),(29 468.70984),(30 467.98386),(31 475.90262),(32 480.67654),(33 474.63876),(34 471.3674),(35 467.05267),(36 459.49304),(37 465.57333),(38 465.86975),(39 477.5835),(40 473.1457),(41 476.3505),(42 471.09476),(43 468.63666),(44 467.5197),(45 469.67688),(46 471.03384),(47 476.1389),(48 476.4665),(49 480.00806),(50 482.69934),(51 496.31656),(52 486.11386),(53 474.81033),(54 479.37744),(55 480.6473),(56 477.13626),(57 483.10565),(58 477.43576),(59 476.9453),(60 466.22943),(61 483.8416),(62 467.46442),(63 487.11615),(64 475.36362),(65 470.54294),(66 472.02356),(67 479.3123),(68 469.32745),(69 480.71277),(70 464.88434),(71 466.47815),(72 455.26407),(73 458.52182),(74 465.17993),(75 474.56345),(76 466.7957),(77 469.16055),(78 465.86993),(79 468.65677),
(1 318.45844),(2 378.8166),(3 412.53848),(4 414.5675),(5 426.32724),(6 421.38864),(7 428.01144),(8 430.6089),(9 431.22272),(10 433.32083),(11 445.30124),(12 440.7277),(13 445.88126),(14 443.55524),(15 451.41135),(16 446.32535),(17 448.40854),(18 440.3449),(19 441.78058),(20 441.5692),(21 444.72226),(22 448.07477),(23 454.8556),(24 450.5332),(25 448.40195),(26 436.33194),(27 451.02554),(28 448.52975),(29 454.66232),(30 450.25632),(31 449.51126),(32 450.42828),(33 455.09845),(34 449.95648),(35 454.93002),(36 444.78885),(37 454.57706),(38 457.69925),(39 466.78424),(40 458.65613),(41 465.42307),(42 467.74283),(43 464.26324),(44 464.7341),(45 465.27924),(46 464.72812),(47 468.7591),(48 463.0362),(49 471.05298),(50 470.34753),(51 475.41205),(52 468.0906),(53 466.30798),(54 465.36633),(55 467.25525),(56 467.1582),(57 468.2847),(58 461.82654),(59 461.5859),(60 454.9018),(61 457.0078),(62 450.24454),(63 459.7123),(64 451.73267),(65 454.00162),(66 450.66306),(67 459.83124),(68 452.4853),(69 462.67764),(70 446.0187),(71 458.89667),(72 451.60983),(73 449.47128),(74 457.4715),(75 473.11557),(76 461.71356),(77 466.85223),(78 453.5307),(79 453.66635),
(1 315.64267),(2 378.31744),(3 410.88736),(4 407.14066),(5 409.16263),(6 419.08154),(7 428.8841),(8 424.1248),(9 430.367),(10 432.23386),(11 443.49426),(12 437.0124),(13 440.66736),(14 435.20642),(15 447.00607),(16 446.5348),(17 448.81323),(18 441.55286),(19 445.31064),(20 451.41302),(21 446.5102),(22 448.83557),(23 455.72766),(24 437.7677),(25 442.1525),(26 442.74414),(27 457.77725),(28 448.0041),(29 442.86353),(30 439.8657),(31 445.55527),(32 450.96722),(33 454.07327),(34 453.41754),(35 452.26413),(36 443.4919),(37 448.00027),(38 451.44025),(39 462.91257),(40 449.91837),(41 458.27008),(42 464.70004),(43 462.5936),(44 459.89032),(45 464.65814),(46 462.31317),(47 467.91296),(48 469.29468),(49 470.9246),(50 465.43875),(51 479.31995),(52 467.3032),(53 466.92368),(54 469.96924),(55 472.58173),(56 466.5518),(57 469.37466),(58 459.20203),(59 462.42642),(60 458.66617),(61 461.14948),(62 458.56485),(63 471.21173),(64 451.7749),(65 450.52206),(66 449.43152),(67 468.38043),(68 455.14188),(69 466.4807),(70 451.1504),(71 454.16116),(72 445.5808),(73 455.4895),(74 448.77756),(75 468.36755),(76 462.64612),(77 462.184),(78 452.59048),(79 453.93707),
(1 310.30103),(2 366.8357),(3 397.40723),(4 402.78134),(5 406.58472),(6 412.71582),(7 418.55038),(8 420.96393),(9 421.84723),(10 423.31055),(11 424.01978),(12 421.1716),(13 428.1669),(14 429.29886),(15 435.39444),(16 433.4573),(17 439.39365),(18 421.91138),(19 427.17728),(20 421.82126),(21 421.75027),(22 433.462),(23 433.04868),(24 422.5008),(25 429.45605),(26 419.00787),(27 435.0884),(28 425.92014),(29 429.51428),(30 428.26852),(31 429.61398),(32 428.8343),(33 436.25983),(34 437.92993),(35 441.48874),(36 428.66486),(37 430.56696),(38 428.4518),(39 437.70044),(40 433.62744),(41 439.34448),(42 444.7156),(43 445.37314),(44 449.73325),(45 445.32138),(46 441.63992),(47 449.08752),(48 446.46396),(49 450.0782),(50 441.58435),(51 455.7692),(52 447.2837),(53 452.91464),(54 447.13843),(55 445.87848),(56 442.9391),(57 450.01907),(58 446.51633),(59 451.67047),(60 445.16833),(61 451.76752),(62 446.6507),(63 461.4571),(64 443.50244),(65 437.1763),(66 442.20374),(67 452.513),(68 444.98212),(69 445.25247),(70 440.36984),(71 442.81116),(72 441.44464),(73 445.33835),(74 443.6906),(75 468.20026),(76 454.17136),(77 442.34494),(78 444.90347),(79 445.80353),
(1 305.94714),(2 360.63678),(3 397.5476),(4 393.2548),(5 399.5785),(6 400.13205),(7 406.99988),(8 404.24823),(9 414.80582),(10 412.45142),(11 409.16287),(12 409.65884),(13 416.77573),(14 419.9609),(15 427.73734),(16 423.92944),(17 427.0504),(18 423.52026),(19 426.4418),(20 414.5806),(21 417.17065),(22 420.7905),(23 425.62268),(24 421.88092),(25 432.53528),(26 418.59967),(27 434.57004),(28 427.0723),(29 423.6184),(30 420.22528),(31 420.43216),(32 425.00323),(33 427.08884),(34 432.17795),(35 434.4664),(36 426.8889),(37 432.53796),(38 428.0134),(39 438.05847),(40 434.99478),(41 438.82898),(42 433.6405),(43 432.7143),(44 433.81943),(45 435.82004),(46 436.1709),(47 441.65988),(48 436.685),(49 445.08853),(50 434.20697),(51 447.63715),(52 437.94214),(53 439.11856),(54 439.38925),(55 436.63086),(56 435.88434),(57 435.10007),(58 434.2818),(59 443.35776),(60 438.9638),(61 442.31146),(62 435.20416),(63 445.91415),(64 433.67715),(65 432.3253),(66 434.02792),(67 441.36224),(68 433.43097),(69 435.95276),(70 434.11035),(71 432.73026),(72 433.55017),(73 427.9718),(74 424.09778),(75 441.24524),(76 437.06763),(77 436.29807),(78 430.85715),(79 429.10217),
(1 296.16843),(2 348.06815),(3 378.37903),(4 377.88412),(5 387.12473),(6 385.8063),(7 396.6047),(8 391.3802),(9 399.05527),(10 400.1676),(11 399.6742),(12 404.00958),(13 407.6406),(14 409.0881),(15 422.47418),(16 418.36212),(17 418.33597),(18 420.98264),(19 424.49188),(20 410.29077),(21 411.6619),(22 413.64926),(23 422.2799),(24 413.94153),(25 421.35614),(26 411.79834),(27 422.27274),(28 416.89764),(29 419.02975),(30 411.79773),(31 421.62637),(32 420.1089),(33 427.78683),(34 420.93143),(35 426.6321),(36 424.696),(37 430.29538),(38 419.77524),(39 430.79382),(40 423.30774),(41 430.2061),(42 421.9058),(43 427.37506),(44 434.63495),(45 431.74957),(46 424.1091),(47 429.18643),(48 424.65237),(49 432.70667),(50 425.98672),(51 435.81393),(52 428.15024),(53 428.41327),(54 429.89944),(55 434.1652),(56 434.6589),(57 438.9792),(58 431.93082),(59 439.47006),(60 433.75186),(61 432.34357),(62 424.17133),(63 431.89337),(64 426.024),(65 422.44415),(66 419.71298),(67 420.71414),(68 434.42337),(69 427.1418),(70 423.67807),(71 433.27176),(72 424.96426),(73 428.34982),(74 431.8402),(75 442.68433),(76 432.36273),(77 433.9195),(78 424.6534),(79 420.01947),
