1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 189006.17),(2 694817.7),(3 1520395),(4 2622149.3),(5 3983760.3),(6 5554991.5),(7 7326978),(8 9216242),(9 11269429),(10 13534772),(11 16048541),(12 18717142),(13 21503390),(14 24370222),(15 27276902),(16 30294722),(17 33365882),(18 36429376),(19 39412228),(20 42220604),(21 44792144),(22 47208892),(23 49634548),(24 51956640),(25 54160876),(26 56306080),(27 58295890),(28 60074496),(29 61752940),(30 63264068),(31 64539170),(32 65637804),(33 66668308),(34 67483010),(35 68253064),(36 68964560),(37 69707150),(38 70413030),(39 71193680),(40 71942280),(41 72704360),(42 73485020),(43 74441220),(44 75504696),(45 76753710),(46 77946890),(47 79435260),(48 80811930),(49 82237900),(50 83615080),(51 85236104),(52 86908744),(53 88696024),(54 90558020),(55 92444390),(56 94344856),(57 96422950),(58 98695190),(59 101163480),(60 103765250),(61 106535400),(62 109296170),(63 112612856),(64 115893450),(65 119238200),(66 122484260),(67 125988100),(68 129469784),(69 133155350),(70 136947090),(71 140960590),(72 145124800),(73 149238820),(74 153453550),(75 157812080),(76 162124200),(77 166411660),(78 170856320),(79 175222190),
(1 248.90411),(2 280.4636),(3 297.5604),(4 296.74777),(5 308.78384),(6 310.96857),(7 324.40973),(8 325.01028),(9 329.936),(10 331.72604),(11 330.83655),(12 336.6541),(13 334.5657),(14 337.92764),(15 337.10165),(16 337.24094),(17 339.4325),(18 349.46518),(19 347.1005),(20 350.30762),(21 347.46133),(22 349.64355),(23 346.5625),(24 347.7953),(25 351.48434),(26 343.51828),(27 344.37793),(28 349.6285),(29 354.075),(30 349.58945),(31 352.00372),(32 348.8208),(33 347.25803),(34 348.49194),(35 343.6902),(36 346.59933),(37 347.81305),(38 341.8163),(39 340.23233),(40 339.90442),(41 337.0794),(42 333.23526),(43 335.8214),(44 332.5292),(45 330.7905),(46 324.78076),(47 326.72708),(48 331.31308),(49 331.81186),(50 338.50595),(51 334.92303),(52 333.56583),(53 330.89545),(54 335.89023),(55 338.1975),(56 334.94373),(57 338.05048),(58 339.11627),(59 337.84073),(60 342.87518),(61 339.73367),(62 341.9284),(63 343.20715),(64 346.5359),(65 343.90237),(66 344.71063),(67 347.3646),(68 349.08826),(69 349.67316),(70 350.58627),(71 345.131),(72 348.66342),(73 348.46875),(74 348.31558),(75 349.44272),(76 349.85873),(77 347.55655),(78 348.90256),(79 352.75958),
(1 240.29836),(2 269.94455),(3 290.43802),(4 293.4228),(5 299.9514),(6 304.2406),(7 313.57083),(8 319.73172),(9 318.2058),(10 322.0269),(11 326.3972),(12 327.82843),(13 326.1412),(14 331.55417),(15 334.15598),(16 329.56183),(17 330.8995),(18 338.04462),(19 338.71884),(20 341.3384),(21 339.22647),(22 338.6873),(23 337.90195),(24 337.371),(25 340.34128),(26 336.80362),(27 333.72528),(28 334.48773),(29 340.42065),(30 333.501),(31 332.73016),(32 330.65518),(33 333.27014),(34 332.09106),(35 328.77472),(36 328.74976),(37 330.43124),(38 328.54886),(39 324.23926),(40 323.47412),(41 321.6248),(42 318.80798),(43 322.7294),(44 321.46133),(45 312.61627),(46 314.2223),(47 311.54053),(48 313.05054),(49 317.07224),(50 319.42197),(51 317.1287),(52 319.65518),(53 316.0751),(54 315.9369),(55 317.21042),(56 314.99857),(57 312.4308),(58 321.94916),(59 325.03137),(60 326.53622),(61 326.04944),(62 325.42523),(63 331.21545),(64 331.64935),(65 332.96274),(66 335.65073),(67 341.33865),(68 335.28247),(69 337.02332),(70 342.1015),(71 340.7088),(72 343.34372),(73 345.05692),(74 345.10443),(75 348.31558),(76 346.60806),(77 346.43796),(78 349.59836),(79 347.5828),
(1 236.5404),(2 260.0892),(3 275.9979),(4 286.15488),(5 295.47153),(6 294.89993),(7 302.01746),(8 307.0343),(9 308.31818),(10 313.08582),(11 312.15237),(12 316.17093),(13 318.60388),(14 319.0635),(15 322.6426),(16 325.81058),(17 327.06186),(18 333.4533),(19 332.3771),(20 334.13992),(21 336.19485),(22 334.256),(23 328.81036),(24 326.12933),(25 328.18213),(26 324.32388),(27 328.85385),(28 328.0768),(29 332.2451),(30 329.93018),(31 329.43134),(32 331.09042),(33 327.4604),(34 329.32187),(35 326.12067),(36 328.8771),(37 328.48428),(38 325.13766),(39 320.40253),(40 320.7909),(41 317.58978),(42 314.9377),(43 310.67838),(44 313.28485),(45 304.53745),(46 303.85867),(47 302.11203),(48 311.45682),(49 308.33167),(50 307.8563),(51 306.54993),(52 306.4019),(53 302.21225),(54 304.3612),(55 310.15695),(56 305.72455),(57 310.63748),(58 316.66046),(59 312.86197),(60 315.66382),(61 318.3224),(62 317.34937),(63 319.80368),(64 320.26184),(65 318.27606),(66 321.88644),(67 324.52393),(68 325.27783),(69 326.74673),(70 326.1555),(71 328.7959),(72 335.14914),(73 336.31277),(74 341.5625),(75 344.14774),(76 342.5105),(77 346.63303),(78 352.26135),(79 348.0596),
(1 229.45625),(2 258.2164),(3 276.18097),(4 280.8881),(5 286.69495),(6 296.2098),(7 301.29654),(8 303.1218),(9 308.652),(10 310.72275),(11 309.48444),(12 310.81107),(13 314.62955),(14 317.61713),(15 320.46518),(16 321.22153),(17 325.36484),(18 333.04706),(19 330.80466),(20 334.97223),(21 331.9288),(22 328.50668),(23 329.19113),(24 325.93817),(25 328.83502),(26 331.3008),(27 328.86945),(28 328.12323),(29 329.0202),(30 319.54166),(31 321.84088),(32 320.06534),(33 319.23807),(34 324.34982),(35 322.3259),(36 322.74417),(37 322.46088),(38 321.48926),(39 321.03418),(40 317.73856),(41 316.78177),(42 316.91083),(43 313.787),(44 310.3711),(45 305.53952),(46 303.28177),(47 302.27765),(48 310.60178),(49 309.4022),(50 308.44745),(51 307.518),(52 310.55377),(53 307.30292),(54 306.16925),(55 308.13126),(56 303.87457),(57 307.2096),(58 311.5275),(59 311.31476),(60 313.41415),(61 311.5978),(62 314.07214),(63 312.61426),(64 314.0341),(65 314.25055),(66 316.66455),(67 315.51355),(68 317.846),(69 321.33456),(70 323.09088),(71 325.54904),(72 329.64865),(73 327.025),(74 331.57016),(75 328.35522),(76 331.8858),(77 337.8045),(78 338.83182),(79 336.27582),
(1 226.67558),(2 260.5354),(3 278.0139),(4 277.03445),(5 288.72116),(6 292.17343),(7 299.21255),(8 299.58298),(9 303.31384),(10 309.32175),(11 306.8034),(12 311.55624),(13 316.67218),(14 318.56802),(15 320.0457),(16 321.64365),(17 325.05167),(18 335.38354),(19 336.29056),(20 337.99298),(21 342.43237),(22 339.334),(23 336.844),(24 333.61636),(25 333.85345),(26 333.5019),(27 325.40396),(28 328.78708),(29 328.08246),(30 324.61017),(31 325.67145),(32 322.9419),(33 324.33548),(34 323.54642),(35 321.20364),(36 317.36835),(37 318.69556),(38 317.8224),(39 318.7681),(40 313.47702),(41 310.65894),(42 307.7714),(43 307.9264),(44 302.6874),(45 300.54898),(46 295.58496),(47 298.86115),(48 307.34772),(49 303.76788),(50 302.30737),(51 302.5499),(52 301.508),(53 300.79028),(54 300.28387),(55 300.4219),(56 303.30875),(57 303.6273),(58 303.4018),(59 302.784),(60 304.78467),(61 307.22073),(62 309.5677),(63 312.3231),(64 312.47842),(65 311.3568),(66 312.4021),(67 316.05997),(68 318.50034),(69 316.85443),(70 318.3851),(71 320.61496),(72 322.33902),(73 319.45316),(74 326.58997),(75 328.15366),(76 332.27097),(77 329.0447),(78 330.80148),(79 328.33582),
(1 222.95149),(2 255.50414),(3 270.01294),(4 274.1334),(5 284.85712),(6 287.32855),(7 293.22363),(8 299.6781),(9 302.02847),(10 302.42526),(11 302.06134),(12 308.5244),(13 315.5762),(14 316.17957),(15 320.4955),(16 321.52133),(17 323.32703),(18 330.67343),(19 329.40024),(20 332.19965),(21 334.7128),(22 333.04407),(23 332.68805),(24 328.35178),(25 328.43393),(26 331.38727),(27 324.3299),(28 326.28226),(29 328.3302),(30 326.83276),(31 323.6148),(32 326.76895),(33 322.16293),(34 325.28592),(35 326.31467),(36 325.64005),(37 328.46603),(38 328.9878),(39 323.07343),(40 318.17902),(41 320.5738),(42 318.8113),(43 317.40137),(44 313.33505),(45 309.3733),(46 305.3267),(47 302.98846),(48 312.27518),(49 314.50394),(50 309.08432),(51 313.88095),(52 312.86435),(53 310.87335),(54 309.4651),(55 314.8851),(56 313.23154),(57 314.25217),(58 319.3352),(59 316.66235),(60 314.1527),(61 313.86835),(62 318.12564),(63 317.71548),(64 317.98364),(65 319.71722),(66 321.45618),(67 323.63547),(68 329.44186),(69 324.7576),(70 325.1744),(71 327.5568),(72 330.51572),(73 327.28882),(74 332.38577),(75 333.6743),(76 332.42236),(77 332.74634),(78 331.78055),(79 334.73776),
(1 218.41554),(2 245.90833),(3 262.6576),(4 266.77332),(5 275.21307),(6 279.43002),(7 284.19568),(8 289.4508),(9 295.0861),(10 294.79138),(11 299.83612),(12 303.9642),(13 303.95477),(14 302.11154),(15 306.66156),(16 308.2407),(17 308.32388),(18 312.19345),(19 314.73566),(20 314.29745),(21 314.36374),(22 315.79248),(23 316.85434),(24 314.52017),(25 315.33408),(26 314.57803),(27 312.4106),(28 307.56244),(29 311.071),(30 310.0458),(31 306.02853),(32 304.51233),(33 305.25357),(34 303.83804),(35 302.50357),(36 304.5516),(37 303.28198),(38 302.38446),(39 300.96002),(40 300.0899),(41 298.04224),(42 297.7977),(43 295.8328),(44 294.12875),(45 294.0212),(46 291.56766),(47 289.88748),(48 296.11823),(49 299.41504),(50 299.75937),(51 296.34644),(52 299.58102),(53 299.22986),(54 296.41782),(55 297.71045),(56 298.05045),(57 299.98904),(58 305.3008),(59 302.7114),(60 301.05032),(61 303.32928),(62 300.848),(63 301.95978),(64 307.51697),(65 303.47324),(66 305.8639),(67 310.42743),(68 312.3134),(69 308.59888),(70 310.17712),(71 311.5071),(72 313.66714),(73 313.28125),(74 317.6197),(75 320.85617),(76 320.47742),(77 320.84027),(78 325.68805),(79 325.54855),
(1 210.36528),(2 237.67393),(3 256.6757),(4 260.23593),(5 267.0941),(6 273.10822),(7 278.10773),(8 284.2319),(9 289.0522),(10 291.4202),(11 294.9375),(12 297.11017),(13 300.49173),(14 302.42746),(15 304.6931),(16 304.4871),(17 302.68515),(18 307.41806),(19 307.10834),(20 305.71472),(21 306.28162),(22 306.2058),(23 305.05084),(24 303.81985),(25 309.07886),(26 305.86005),(27 307.56155),(28 309.63333),(29 304.95383),(30 304.14566),(31 302.45782),(32 301.54556),(33 305.5681),(34 304.72974),(35 306.3208),(36 308.4812),(37 304.53986),(38 302.16022),(39 296.05865),(40 295.17783),(41 294.08813),(42 296.60675),(43 293.81146),(44 292.2624),(45 289.38937),(46 287.10867),(47 285.2265),(48 286.51703),(49 290.0983),(50 290.3103),(51 290.56845),(52 290.84048),(53 290.2246),(54 284.4747),(55 289.6944),(56 290.27942),(57 294.82135),(58 294.275),(59 291.99915),(60 290.78967),(61 293.76437),(62 290.48068),(63 291.7112),(64 292.35468),(65 297.2581),(66 300.24435),(67 303.05444),(68 305.08426),(69 308.43008),(70 309.91104),(71 310.02542),(72 311.12848),(73 312.47894),(74 310.13132),(75 312.95618),(76 312.96994),(77 313.99554),(78 319.1528),(79 316.8048),
(1 210.19307),(2 237.28291),(3 253.12619),(4 261.3974),(5 267.22156),(6 271.01523),(7 278.97272),(8 276.7116),(9 279.89105),(10 277.40762),(11 281.44385),(12 282.59512),(13 286.17868),(14 289.36588),(15 291.27036),(16 292.19208),(17 290.48428),(18 299.64474),(19 301.56534),(20 299.7188),(21 303.60645),(22 302.1366),(23 300.85803),(24 303.88474),(25 303.39944),(26 300.96082),(27 302.38477),(28 305.38998),(29 301.69183),(30 301.57248),(31 301.879),(32 303.2278),(33 303.12564),(34 301.2903),(35 304.5636),(36 305.667),(37 304.60574),(38 302.81918),(39 295.87482),(40 294.25778),(41 294.38507),(42 295.58212),(43 293.06543),(44 290.56448),(45 287.57718),(46 286.84518),(47 283.14478),(48 286.7937),(49 287.10782),(50 286.00946),(51 286.11902),(52 285.2179),(53 286.7764),(54 288.01678),(55 288.903),(56 289.713),(57 290.76425),(58 290.91913),(59 292.3404),(60 294.41815),(61 292.84604),(62 292.46875),(63 299.11554),(64 299.25485),(65 298.01968),(66 302.69193),(67 304.45486),(68 309.47137),(69 309.01215),(70 308.94284),(71 310.39594),(72 310.606),(73 311.58615),(74 313.18646),(75 316.13333),(76 315.2158),(77 317.38937),(78 317.6596),(79 318.66235),
(1 203.18826),(2 237.21266),(3 250.64749),(4 253.12921),(5 263.77167),(6 267.64108),(7 273.38342),(8 270.16763),(9 272.23993),(10 278.44855),(11 280.57248),(12 279.845),(13 285.4735),(14 286.97156),(15 286.76266),(16 286.23004),(17 292.2209),(18 297.1084),(19 297.15195),(20 297.88742),(21 297.88385),(22 300.69827),(23 297.59003),(24 295.60324),(25 293.99625),(26 290.9667),(27 291.95557),(28 293.241),(29 292.7851),(30 289.93326),(31 288.02548),(32 291.85123),(33 289.757),(34 287.45828),(35 288.03458),(36 293.27402),(37 289.41235),(38 284.9759),(39 281.3361),(40 283.87128),(41 281.95227),(42 281.34125),(43 280.84473),(44 278.33063),(45 276.9891),(46 276.82587),(47 276.8188),(48 281.75095),(49 279.24573),(50 280.918),(51 280.3109),(52 279.3367),(53 273.62213),(54 278.45886),(55 280.6031),(56 278.34088),(57 283.30063),(58 283.19183),(59 282.31146),(60 281.60294),(61 284.22748),(62 281.6629),(63 286.24036),(64 279.47174),(65 281.99786),(66 284.55643),(67 285.39432),(68 284.32956),(69 284.29596),(70 279.61172),(71 280.4645),(72 283.26782),(73 283.54053),(74 287.57336),(75 291.74786),(76 294.37784),(77 295.15625),(78 296.17484),(79 298.07248),
(1 208.63666),(2 234.20023),(3 244.85017),(4 252.46666),(5 263.25082),(6 269.3552),(7 274.82004),(8 278.02554),(9 282.00067),(10 285.04578),(11 291.897),(12 294.62146),(13 297.02252),(14 298.1405),(15 299.6159),(16 299.4168),(17 303.02567),(18 306.99704),(19 303.29147),(20 302.75732),(21 302.50604),(22 303.03366),(23 304.3245),(24 303.24762),(25 302.11035),(26 299.8124),(27 301.52386),(28 300.7671),(29 300.82587),(30 297.72784),(31 297.43893),(32 294.3678),(33 294.42154),(34 293.3794),(35 290.70474),(36 293.50342),(37 294.99045),(38 296.46368),(39 289.05103),(40 289.21463),(41 287.59796),(42 286.51538),(43 282.71338),(44 277.08078),(45 278.8271),(46 276.2682),(47 280.79156),(48 283.6912),(49 285.7536),(50 285.04312),(51 286.60712),(52 287.94714),(53 282.90012),(54 281.2283),(55 282.8793),(56 284.31223),(57 284.92004),(58 287.29742),(59 284.56396),(60 288.06723),(61 290.3825),(62 290.74655),(63 291.80835),(64 288.08978),(65 287.41446),(66 289.76797),(67 290.98257),(68 293.77573),(69 294.88437),(70 295.43854),(71 293.55374),(72 294.64023),(73 295.85648),(74 297.4688),(75 296.89636),(76 298.4646),(77 296.556),(78 298.34457),(79 296.29984),
(1 201.07008),(2 226.40247),(3 240.11418),(4 246.25084),(5 253.34914),(6 259.67987),(7 262.35376),(8 264.37057),(9 266.7742),(10 272.42953),(11 273.2333),(12 278.23273),(13 278.9598),(14 283.41656),(15 285.82574),(16 285.05344),(17 288.09485),(18 291.5783),(19 294.43573),(20 295.7052),(21 296.77673),(22 297.68576),(23 297.88934),(24 299.42404),(25 297.00757),(26 295.05856),(27 295.04514),(28 295.52423),(29 296.72565),(30 294.67993),(31 292.87433),(32 289.11243),(33 289.6717),(34 289.98904),(35 289.4725),(36 291.0178),(37 293.3309),(38 287.56845),(39 283.43073),(40 284.40997),(41 283.275),(42 280.822),(43 277.23538),(44 276.96835),(45 277.88803),(46 269.7374),(47 272.4686),(48 276.66995),(49 279.1035),(50 277.99554),(51 275.27475),(52 275.21298),(53 275.53824),(54 274.5284),(55 272.29208),(56 274.05545),(57 273.1043),(58 274.31668),(59 272.5406),(60 274.19836),(61 273.9692),(62 276.01474),(63 276.55624),(64 275.13788),(65 275.82724),(66 278.97882),(67 279.51633),(68 281.1193),(69 281.95242),(70 282.22653),(71 282.4357),(72 280.3616),(73 283.8303),(74 283.13898),(75 285.48444),(76 289.21),(77 290.36267),(78 292.05286),(79 291.42468),
(1 196.56125),(2 222.81134),(3 238.92801),(4 244.93393),(5 253.20155),(6 255.02989),(7 259.51453),(8 264.73788),(9 266.2896),(10 268.44434),(11 271.38812),(12 271.7908),(13 272.88422),(14 278.08554),(15 275.61844),(16 280.46118),(17 281.1661),(18 285.20047),(19 285.0782),(20 289.0429),(21 287.63013),(22 287.4671),(23 289.5505),(24 291.0997),(25 292.73102),(26 289.66623),(27 290.17526),(28 289.8289),(29 291.4321),(30 289.6304),(31 287.29977),(32 286.75623),(33 289.79422),(34 287.70233),(35 286.11346),(36 286.75012),(37 287.48825),(38 288.94174),(39 286.28888),(40 283.28534),(41 280.7784),(42 282.1633),(43 278.97086),(44 275.79144),(45 278.14725),(46 277.60544),(47 271.5798),(48 277.2721),(49 281.6536),(50 278.0223),(51 276.57596),(52 276.52933),(53 277.0066),(54 275.49817),(55 276.39795),(56 279.20074),(57 280.8006),(58 282.8362),(59 283.42938),(60 286.50443),(61 284.76736),(62 287.37244),(63 289.30505),(64 289.54837),(65 287.75555),(66 289.27295),(67 289.28708),(68 295.90594),(69 290.38788),(70 293.3784),(71 295.6205),(72 293.48544),(73 296.45676),(74 300.31906),(75 298.36133),(76 298.70258),(77 300.77054),(78 301.7861),(79 301.68265),
(1 193.74222),(2 223.11305),(3 236.28809),(4 247.42836),(5 250.6046),(6 255.73993),(7 257.02362),(8 257.0808),(9 260.82068),(10 265.08813),(11 267.15582),(12 273.35944),(13 279.41586),(14 283.33716),(15 279.82312),(16 282.47223),(17 284.44168),(18 291.06882),(19 293.14197),(20 293.87155),(21 291.78888),(22 289.74942),(23 288.81042),(24 290.16345),(25 290.6394),(26 291.07446),(27 290.16006),(28 292.66434),(29 289.8349),(30 285.5848),(31 278.29727),(32 278.88556),(33 279.01642),(34 280.95087),(35 277.28424),(36 281.09705),(37 281.39032),(38 280.9249),(39 277.89645),(40 275.5404),(41 274.80414),(42 274.05002),(43 271.42395),(44 269.7251),(45 266.9056),(46 265.3093),(47 268.25665),(48 271.1567),(49 271.97516),(50 269.95923),(51 271.80948),(52 272.9756),(53 271.28125),(54 269.90704),(55 266.68515),(56 268.8334),(57 271.4047),(58 270.14197),(59 270.01212),(60 270.49286),(61 269.65775),(62 272.5855),(63 273.09604),(64 270.4949),(65 275.02008),(66 272.52707),(67 273.08224),(68 276.6203),(69 275.81973),(70 277.10345),(71 276.28317),(72 275.22003),(73 277.98215),(74 276.989),(75 276.25354),(76 275.74564),(77 278.9236),(78 277.0223),(79 278.4381),
(1 192.35599),(2 218.09604),(3 229.02669),(4 240.60295),(5 247.89651),(6 247.8),(7 252.43634),(8 257.66113),(9 257.84128),(10 261.19348),(11 261.0291),(12 268.72284),(13 269.47577),(14 274.7017),(15 272.22488),(16 275.62466),(17 275.16058),(18 284.8776),(19 283.06894),(20 287.31778),(21 286.25403),(22 284.38187),(23 284.40887),(24 287.08093),(25 289.62888),(26 281.44626),(27 278.8327),(28 278.53668),(29 277.92654),(30 275.26093),(31 273.11102),(32 273.28958),(33 273.48764),(34 273.73334),(35 274.3355),(36 275.1881),(37 275.40567),(38 272.95654),(39 268.40292),(40 268.2765),(41 265.71127),(42 264.93185),(43 264.73175),(44 261.73416),(45 259.01443),(46 260.55515),(47 259.77933),(48 262.0728),(49 266.62274),(50 268.49774),(51 269.21152),(52 268.94913),(53 267.3933),(54 271.245),(55 267.75076),(56 266.07834),(57 266.43628),(58 272.24014),(59 273.092),(60 274.27405),(61 276.2068),(62 273.2315),(63 272.40665),(64 272.683),(65 272.47232),(66 273.9585),(67 275.4364),(68 275.05093),(69 274.62808),(70 276.91147),(71 280.3434),(72 279.1851),(73 279.99408),(74 283.19205),(75 283.20682),(76 284.75912),(77 289.0335),(78 288.5724),(79 289.89197),
(1 190.20135),(2 214.64484),(3 225.01585),(4 232.40312),(5 241.77672),(6 242.66805),(7 248.99043),(8 249.89151),(9 255.13174),(10 259.47833),(11 259.90787),(12 267.1583),(13 266.44916),(14 271.91544),(15 269.0388),(16 272.67456),(17 267.47632),(18 272.98413),(19 273.15887),(20 272.62888),(21 276.2987),(22 276.62558),(23 277.09146),(24 278.44284),(25 278.7352),(26 274.21194),(27 276.45044),(28 274.0614),(29 275.80804),(30 275.66483),(31 272.9212),(32 272.8718),(33 274.6353),(34 274.0771),(35 269.26422),(36 275.2252),(37 271.2448),(38 268.4756),(39 268.1199),(40 269.70273),(41 269.026),(42 266.70328),(43 266.82413),(44 267.21835),(45 266.3575),(46 266.9173),(47 267.478),(48 266.58987),(49 268.62064),(50 268.49268),(51 270.1991),(52 268.93207),(53 267.87497),(54 267.29572),(55 266.15894),(56 268.00284),(57 269.64282),(58 269.5351),(59 270.72015),(60 269.97116),(61 274.66876),(62 270.73486),(63 271.65833),(64 275.2774),(65 275.58786),(66 278.5085),(67 277.95303),(68 281.25378),(69 280.83835),(70 279.07816),(71 283.6474),(72 284.1333),(73 289.84567),(74 290.41458),(75 288.27402),(76 290.728),(77 292.91217),(78 293.67813),(79 290.4573),
(1 182.19289),(2 204.76247),(3 216.96254),(4 224.78899),(5 231.28717),(6 236.99043),(7 242.67186),(8 246.59436),(9 247.29256),(10 253.38422),(11 249.17722),(12 260.48306),(13 260.90408),(14 262.14993),(15 264.0128),(16 268.89017),(17 268.55652),(18 269.33597),(19 274.3275),(20 269.95273),(21 270.61255),(22 268.59174),(23 266.18674),(24 265.36618),(25 270.79163),(26 266.11447),(27 270.86746),(28 268.45627),(29 265.27335),(30 267.8818),(31 265.50266),(32 265.48685),(33 265.3628),(34 264.8743),(35 269.27838),(36 267.86728),(37 267.5204),(38 264.69293),(39 262.50824),(40 260.17093),(41 258.15802),(42 256.82938),(43 254.11475),(44 252.73264),(45 248.81749),(46 247.28741),(47 244.90604),(48 247.92934),(49 250.09076),(50 251.74593),(51 248.01408),(52 246.60495),(53 247.56511),(54 247.90668),(55 248.5905),(56 248.35336),(57 250.41177),(58 248.6463),(59 251.40431),(60 251.6661),(61 252.42418),(62 255.51608),(63 253.56407),(64 254.45961),(65 255.27754),(66 260.6777),(67 259.4246),(68 262.3479),(69 263.20227),(70 263.88287),(71 265.46838),(72 267.32117),(73 268.95032),(74 274.2301),(75 271.26602),(76 276.88416),(77 277.76767),(78 279.898),(79 274.80865),
(1 186.5889),(2 209.02144),(3 222.32515),(4 227.58655),(5 230.5433),(6 235.14342),(7 242.00327),(8 249.00887),(9 246.0756),(10 249.31984),(11 250.81023),(12 256.89703),(13 253.71277),(14 256.12112),(15 258.11133),(16 258.9249),(17 262.36234),(18 261.85257),(19 263.69803),(20 266.19055),(21 266.38),(22 263.02753),(23 259.6729),(24 261.07498),(25 261.5332),(26 262.209),(27 261.03854),(28 261.10248),(29 260.43478),(30 261.4123),(31 257.25082),(32 262.0782),(33 261.4626),(34 263.3048),(35 262.7481),(36 263.0122),(37 265.92575),(38 262.49078),(39 260.93073),(40 262.60257),(41 258.98788),(42 256.906),(43 254.30531),(44 255.54054),(45 253.15349),(46 252.82632),(47 252.64763),(48 256.85263),(49 258.8264),(50 260.70776),(51 259.43094),(52 256.1589),(53 254.67566),(54 253.0893),(55 252.01604),(56 253.25952),(57 255.01233),(58 256.70132),(59 258.6811),(60 261.3955),(61 259.33728),(62 259.8384),(63 257.995),(64 256.93036),(65 261.26883),(66 263.78442),(67 269.15576),(68 272.53964),(69 269.95544),(70 269.22055),(71 270.6069),(72 274.45395),(73 273.95654),(74 276.2913),(75 276.92374),(76 278.08115),(77 284.50446),(78 281.95776),(79 284.7123),
