1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 1420020.6),(2 3820077.3),(3 8848880),(4 12631069),(5 14162619),(6 14996735),(7 13565416),(8 11994328),(9 11815427),(10 12810357),(11 13942371),(12 14484775),(13 15349973),(14 15335512),(15 15475581),(16 15792013),(17 15298751),(18 14669379),(19 14125469),(20 14380375),(21 14671635),(22 15590681),(23 16783734),(24 18154450),(25 20256010),(26 22912416),(27 26242070),(28 28250562),(29 29449434),(30 29885066),(31 30084480),(32 29028022),(33 27393706),(34 27470234),(35 25937642),(36 26285206),(37 28599430),(38 30601174),(39 33388954),(40 34392104),(41 34460812),(42 34152604),(43 33629812),(44 33396278),(45 33048912),(46 31825282),(47 30291632),(48 29662554),(49 28613898),(50 25536682),(51 21838118),(52 19381358),(53 18454598),(54 19308854),(55 20052024),(56 20590808),(57 21018406),(58 21783808),(59 22246706),(60 22457414),(61 23063208),(62 23595774),(63 24691312),(64 25596314),(65 24875186),(66 24763210),(67 25488354),(68 25329130),(69 25226762),(70 24923434),(71 24626336),(72 25350378),(73 26217914),(74 26963742),(75 28252194),(76 29116342),(77 29386962),(78 30300962),(79 30765442),
(1 1139.6158),(2 2165.2944),(3 2905.2107),(4 3277.3013),(5 3460.0278),(6 3555.4011),(7 3625.625),(8 3762.5605),(9 3793.4434),(10 3787.8943),(11 3841.3435),(12 3932.8171),(13 3970.768),(14 3918.9456),(15 3875.3281),(16 3909.1318),(17 3912.0852),(18 3930.8406),(19 3921.7651),(20 3946.8467),(21 3949.6943),(22 3979.731),(23 4005.653),(24 4041.6814),(25 3996.3562),(26 3907.6763),(27 3860.66),(28 3900.1597),(29 3920.7568),(30 3918.331),(31 3874.623),(32 3934.5698),(33 3960.0916),(34 3945.1946),(35 3966.4954),(36 4005.2156),(37 4012.404),(38 4005.7136),(39 4008.6782),(40 4054.3665),(41 4045.1714),(42 4011.8066),(43 3986.708),(44 4045.561),(45 4042.7231),(46 3951.0686),(47 3938.927),(48 3970.1533),(49 3961.516),(50 3945.9246),(51 3951.8972),(52 4015.0566),(53 4022.369),(54 3998.6265),(55 4021.2317),(56 4104.336),(57 4103.316),(58 4064.1252),(59 4056.153),(60 4133.6753),(61 4159.337),(62 4138.4834),(63 4103.107),(64 4125.5894),(65 4128.006),(66 4103.9507),(67 4049.4385),(68 4094.8245),(69 4108.0254),(70 4074.1792),(71 4061.9521),(72 4115.47),(73 4124.5156),(74 4131.84),(75 4166.415),(76 4143.765),(77 4098.923),(78 4074.0264),(79 4078.1067),
(1 1107.8048),(2 2092.7026),(3 2813.884),(4 3209.2837),(5 3387.8342),(6 3486.3726),(7 3575.9395),(8 3715.174),(9 3784.4446),(10 3785.8655),(11 3810.0244),(12 3874.4275),(13 3856.6145),(14 3806.5237),(15 3798.822),(16 3838.8455),(17 3826.614),(18 3816.0269),(19 3784.9878),(20 3836.9116),(21 3820.6292),(22 3807.1846),(23 3831.0566),(24 3903.4827),(25 3929.1973),(26 3944.5242),(27 3991.3743),(28 4063.803),(29 4083.8706),(30 4044.7166),(31 3984.293),(32 3998.4521),(33 4001.442),(34 3969.8801),(35 3947.8713),(36 3991.3408),(37 3977.005),(38 3957.493),(39 3950.565),(40 4002.7112),(41 4007.6497),(42 3963.2336),(43 3982.891),(44 4060.1104),(45 4078.3396),(46 4046.6304),(47 4036.8203),(48 4079.5815),(49 4056.6765),(50 3992.9707),(51 3954.0984),(52 4012.2957),(53 4021.9658),(54 4008.3066),(55 4034.5107),(56 4103.2695),(57 4131.237),(58 4110.1987),(59 4103.981),(60 4150.5063),(61 4142.456),(62 4096.932),(63 4075.6812),(64 4171.3564),(65 4167.317),(66 4161.6685),(67 4157.115),(68 4188.078),(69 4179.7817),(70 4139.0313),(71 4137.9404),(72 4164.096),(73 4154.197),(74 4111.9316),(75 4094.3909),(76 4110.6763),(77 4077.0674),(78 4067.438),(79 4072.1023),
(1 1104.5232),(2 2089.4336),(3 2809.5579),(4 3198.3242),(5 3333.6563),(6 3383.8198),(7 3457.6965),(8 3538.7805),(9 3592.4949),(10 3632.0786),(11 3684.6816),(12 3783.7424),(13 3782.7183),(14 3726.7744),(15 3720.4407),(16 3774.3232),(17 3770.2068),(18 3757.114),(19 3773.6023),(20 3864.1472),(21 3882.8562),(22 3880.5325),(23 3877.8936),(24 3907.99),(25 3890.9075),(26 3896.1558),(27 3910.0588),(28 3952.128),(29 3951.383),(30 3901.255),(31 3916.3806),(32 3966.8218),(33 3942.7727),(34 3876.8032),(35 3831.9063),(36 3912.0266),(37 3914.7102),(38 3885.0732),(39 3876.2217),(40 3933.9187),(41 3924.129),(42 3880.3032),(43 3868.991),(44 3897.226),(45 3889.4705),(46 3880.5498),(47 3870.6746),(48 3950.2297),(49 3932.7722),(50 3876.021),(51 3873.633),(52 3964.883),(53 3960.978),(54 3943.009),(55 3969.1423),(56 4047.7456),(57 4058.7747),(58 4004.571),(59 3991.22),(60 4052.0786),(61 4070.8123),(62 4048.767),(63 4028.5134),(64 4090.823),(65 4083.635),(66 4043.465),(67 4002.5925),(68 4032.071),(69 4018.3936),(70 3990.3887),(71 4014.4133),(72 4083.616),(73 4100.3286),(74 4054.1948),(75 4043.8608),(76 4060.423),(77 3995.509),(78 4001.5447),(79 4008.7305),
(1 1059.5305),(2 2020.8136),(3 2691.512),(4 3047.6992),(5 3175.8809),(6 3262.2683),(7 3346.4038),(8 3472.317),(9 3515.7207),(10 3504.9434),(11 3542.003),(12 3635.7795),(13 3658.5593),(14 3663.018),(15 3702.254),(16 3787.354),(17 3790.6108),(18 3749.5137),(19 3724.6025),(20 3755.222),(21 3741.3552),(22 3721.633),(23 3725.0273),(24 3777.3733),(25 3822.2605),(26 3810.2751),(27 3832.7617),(28 3858.3984),(29 3838.5403),(30 3803.8674),(31 3824.9773),(32 3868.3135),(33 3868.7473),(34 3826.7324),(35 3772.3218),(36 3832.5684),(37 3840.9397),(38 3799.2456),(39 3794.7346),(40 3836.5024),(41 3818.6792),(42 3779.0967),(43 3765.3232),(44 3824.7612),(45 3818.4775),(46 3781.335),(47 3792.6763),(48 3853.4434),(49 3842.7737),(50 3810.8633),(51 3815.518),(52 3872.1357),(53 3894.9187),(54 3891.0806),(55 3898.637),(56 3913.1174),(57 3911.996),(58 3895.3342),(59 3898.852),(60 3961.0845),(61 3956.6226),(62 3896.3503),(63 3880.8042),(64 3934.58),(65 3925.1414),(66 3882.9214),(67 3882.8855),(68 3935.703),(69 3960.992),(70 3963.033),(71 3938.4285),(72 3947.9917),(73 3924.5874),(74 3891.3115),(75 3897.5857),(76 3932.9243),(77 3876.721),(78 3860.7112),(79 3892.9385),
(1 1069.9742),(2 2026.7802),(3 2669.025),(4 3019.9294),(5 3161.4841),(6 3241.4897),(7 3340.409),(8 3446.6504),(9 3484.3157),(10 3475.5964),(11 3534.1653),(12 3630.715),(13 3638.3997),(14 3639.3796),(15 3670.106),(16 3739.4236),(17 3723.9495),(18 3681.0269),(19 3694.4077),(20 3699.0996),(21 3664.943),(22 3626.211),(23 3617.163),(24 3642.3015),(25 3670.901),(26 3650.4724),(27 3741.1543),(28 3795.5693),(29 3801.1707),(30 3746.5842),(31 3713.8535),(32 3741.215),(33 3762.551),(34 3751.9565),(35 3727.1912),(36 3790.9946),(37 3806.1384),(38 3773.6533),(39 3766.3),(40 3823.0303),(41 3836.9485),(42 3802.2415),(43 3783.385),(44 3826.867),(45 3821.2214),(46 3771.8057),(47 3763.7131),(48 3831.4177),(49 3846.3208),(50 3841.8586),(51 3855.3464),(52 3893.0334),(53 3867.0264),(54 3829.9866),(55 3785.4238),(56 3840.9968),(57 3851.7764),(58 3843.9749),(59 3839.6887),(60 3869.99),(61 3865.2466),(62 3832.5198),(63 3841.8818),(64 3887.6145),(65 3876.9473),(66 3828.8604),(67 3795.5542),(68 3821.3232),(69 3819.2285),(70 3771.4158),(71 3792.498),(72 3842.0579),(73 3840.5332),(74 3825.4443),(75 3817.223),(76 3859.2117),(77 3852.181),(78 3871.7224),(79 3884.9983),
(1 1043.3251),(2 1962.8353),(3 2618.626),(4 2975.602),(5 3121.4556),(6 3196.5786),(7 3287.9192),(8 3396.561),(9 3421.3887),(10 3418.2236),(11 3447.8953),(12 3529.7842),(13 3524.34),(14 3508.4167),(15 3533.9412),(16 3609.5576),(17 3608.2578),(18 3608.2554),(19 3587.9194),(20 3616.4114),(21 3619.6575),(22 3627.2554),(23 3628.2493),(24 3663.311),(25 3675.0374),(26 3692.2432),(27 3699.6143),(28 3708.065),(29 3668.1987),(30 3616.8652),(31 3600.5193),(32 3640.1843),(33 3665.059),(34 3655.2976),(35 3699.6904),(36 3727.3289),(37 3695.5862),(38 3677.5833),(39 3664.5432),(40 3687.4795),(41 3696.8215),(42 3670.8635),(43 3657.228),(44 3701.5706),(45 3691.0742),(46 3651.8342),(47 3646.0996),(48 3688.8906),(49 3675.7874),(50 3632.3833),(51 3626.9912),(52 3674.0793),(53 3685.3923),(54 3658.5828),(55 3618.7976),(56 3666.5925),(57 3694.933),(58 3706.461),(59 3740.6946),(60 3808.5251),(61 3805.2546),(62 3785.2285),(63 3774.5933),(64 3815.344),(65 3804.5173),(66 3749.7393),(67 3724.0288),(68 3772.3948),(69 3762.0217),(70 3714.6287),(71 3669.7866),(72 3669.204),(73 3663.2573),(74 3646.8123),(75 3701.2568),(76 3751.448),(77 3722.4438),(78 3709.8723),(79 3713.0444),
(1 1052.1735),(2 1958.0588),(3 2579.015),(4 2918.9705),(5 3070.2048),(6 3185.3389),(7 3274.6414),(8 3415.419),(9 3453.4634),(10 3459.3298),(11 3467.1934),(12 3547.4182),(13 3551.5513),(14 3519.8574),(15 3516.1956),(16 3579.1902),(17 3553.557),(18 3576.7842),(19 3588.8518),(20 3644.7349),(21 3636.0398),(22 3561.081),(23 3543.931),(24 3595.051),(25 3593.1084),(26 3557.6843),(27 3565.5767),(28 3597.7039),(29 3571.2842),(30 3547.8972),(31 3580.9255),(32 3609.0808),(33 3615.9636),(34 3593.6077),(35 3606.8264),(36 3689.3872),(37 3708.4473),(38 3650.2043),(39 3620.106),(40 3651.4492),(41 3672.6433),(42 3690.4316),(43 3684.6272),(44 3741.719),(45 3731.6182),(46 3671.1807),(47 3676.1245),(48 3741.0767),(49 3743.9583),(50 3698.0017),(51 3685.6775),(52 3764.9644),(53 3761.1016),(54 3748.445),(55 3756.7397),(56 3831.5923),(57 3844.5342),(58 3805.6577),(59 3763.0508),(60 3768.5889),(61 3765.7744),(62 3719.0593),(63 3703.3013),(64 3748.7004),(65 3721.2646),(66 3689.0642),(67 3662.7544),(68 3722.1658),(69 3718.075),(70 3705.6897),(71 3681.1865),(72 3753.4863),(73 3752.9856),(74 3713.484),(75 3715.6538),(76 3742.5488),(77 3695.8938),(78 3674.6013),(79 3660.7405),
(1 1046.2241),(2 1943.8124),(3 2607.3271),(4 2932.751),(5 3078.5645),(6 3192.6445),(7 3257.881),(8 3376.0298),(9 3407.6155),(10 3392.3972),(11 3418.6748),(12 3500.5886),(13 3528.6868),(14 3472.6587),(15 3458.3635),(16 3540.4248),(17 3537.9575),(18 3515.757),(19 3507.7092),(20 3586.9932),(21 3602.4658),(22 3544.7693),(23 3523.6216),(24 3549.5823),(25 3557.3398),(26 3530.7266),(27 3534.9275),(28 3588.5183),(29 3580.958),(30 3522.484),(31 3478.5242),(32 3525.847),(33 3507.1472),(34 3476.343),(35 3481.274),(36 3553.2058),(37 3573.1653),(38 3554.2888),(39 3576.6843),(40 3608.458),(41 3612.7834),(42 3592.0615),(43 3572.5408),(44 3641.9663),(45 3637.2847),(46 3582.998),(47 3582.6416),(48 3601.56),(49 3570.8293),(50 3552.4172),(51 3564.676),(52 3622.177),(53 3614.97),(54 3566.4844),(55 3536.771),(56 3568.2341),(57 3581.4358),(58 3575.4436),(59 3536.1846),(60 3570.5317),(61 3554.7983),(62 3548.2402),(63 3536.039),(64 3579.0781),(65 3578.222),(66 3582.6301),(67 3613.2864),(68 3667.9956),(69 3675.3333),(70 3642.9597),(71 3649.6895),(72 3720.9387),(73 3737.219),(74 3712.06),(75 3718.914),(76 3742.806),(77 3714.6638),(78 3701.555),(79 3692.805),
(1 1012.14966),(2 1908.7421),(3 2519.0547),(4 2838.8767),(5 2956.6626),(6 3007.925),(7 3065.9277),(8 3162.9387),(9 3163.1038),(10 3181.965),(11 3206.3733),(12 3263.0786),(13 3277.1592),(14 3220.3936),(15 3249.5437),(16 3308.4612),(17 3316.948),(18 3336.6848),(19 3358.6506),(20 3392.1458),(21 3385.8247),(22 3376.8398),(23 3374.837),(24 3453.7017),(25 3484.1072),(26 3478.465),(27 3486.4995),(28 3519.702),(29 3513.132),(30 3469.3403),(31 3446.3137),(32 3518.21),(33 3520.424),(34 3467.631),(35 3437.1943),(36 3495.626),(37 3497.9412),(38 3483.2205),(39 3449.891),(40 3464.3425),(41 3480.0862),(42 3468.4158),(43 3494.2866),(44 3543.7341),(45 3534.98),(46 3504.4678),(47 3493.3423),(48 3540.798),(49 3522.216),(50 3494.267),(51 3521.7566),(52 3622.0393),(53 3654.8),(54 3669.1904),(55 3648.029),(56 3680.5083),(57 3700.895),(58 3689.1414),(59 3634.0474),(60 3657.386),(61 3639.949),(62 3611.8127),(63 3638.8325),(64 3690.7957),(65 3692.9026),(66 3688.0764),(67 3698.0925),(68 3714.4653),(69 3707.4568),(70 3665.6194),(71 3615.6636),(72 3605.771),(73 3585.8923),(74 3568.6243),(75 3605.1213),(76 3625.0156),(77 3608.6863),(78 3590.165),(79 3593.5642),
(1 1003.5777),(2 1871.4619),(3 2448.2573),(4 2752.912),(5 2886.297),(6 2964.808),(7 3037.814),(8 3148.0222),(9 3199.0889),(10 3216.732),(11 3252.4373),(12 3305.4402),(13 3336.2505),(14 3313.9724),(15 3291.456),(16 3344.154),(17 3312.562),(18 3280.2527),(19 3259.0547),(20 3285.6885),(21 3314.4702),(22 3332.084),(23 3330.2083),(24 3352.4207),(25 3358.0938),(26 3328.8538),(27 3329.8923),(28 3402.7148),(29 3423.6003),(30 3376.1775),(31 3333.3284),(32 3379.9788),(33 3397.2278),(34 3378.1648),(35 3375.532),(36 3404.4136),(37 3412.238),(38 3391.2295),(39 3362.3723),(40 3397.795),(41 3410.3223),(42 3391.9028),(43 3421.8193),(44 3456.3184),(45 3483.7485),(46 3493.1814),(47 3488.0615),(48 3537.663),(49 3537.7546),(50 3503.2563),(51 3511.3015),(52 3527.7986),(53 3551.3352),(54 3566.0024),(55 3554.7847),(56 3596.6912),(57 3616.6077),(58 3594.8552),(59 3561.7415),(60 3588.5056),(61 3570.92),(62 3492.2659),(63 3494.341),(64 3521.3345),(65 3516.5078),(66 3482.1086),(67 3436.2793),(68 3440.2156),(69 3437.816),(70 3429.9072),(71 3426.0037),(72 3459.06),(73 3474.4878),(74 3488.7458),(75 3486.6643),(76 3476.01),(77 3432.9614),(78 3433.277),(79 3438.6235),
(1 979.2561),(2 1851.2471),(3 2438.1135),(4 2753.9817),(5 2884.0132),(6 2979.5857),(7 3062.529),(8 3144.0996),(9 3156.9773),(10 3151.9758),(11 3182.26),(12 3245.6309),(13 3249.1885),(14 3227.3748),(15 3234.0483),(16 3279.3557),(17 3251.2004),(18 3231.869),(19 3222.916),(20 3268.094),(21 3281.7888),(22 3278.2986),(23 3288.7185),(24 3364.6985),(25 3380.2036),(26 3346.8203),(27 3336.0945),(28 3366.1133),(29 3356.802),(30 3332.5354),(31 3337.9797),(32 3417.266),(33 3417.4885),(34 3367.8503),(35 3363.3542),(36 3421.4402),(37 3407.3696),(38 3357.6697),(39 3348.6423),(40 3387.3643),(41 3400.44),(42 3410.7827),(43 3419.1555),(44 3491.9934),(45 3487.7827),(46 3435.5151),(47 3375.7932),(48 3380.1763),(49 3379.8623),(50 3356.431),(51 3365.3),(52 3387.4448),(53 3380.641),(54 3353.2607),(55 3353.8533),(56 3380.9993),(57 3393.1047),(58 3378.3867),(59 3404.8792),(60 3458.6526),(61 3465.6826),(62 3421.968),(63 3423.1619),(64 3497.8992),(65 3517.881),(66 3509.7446),(67 3487.4526),(68 3513.501),(69 3501.112),(70 3482.4583),(71 3431.5547),(72 3453.003),(73 3456.1548),(74 3468.6113),(75 3478.7488),(76 3499.1355),(77 3466.1045),(78 3485.1287),(79 3486.001),
(1 982.39496),(2 1856.7893),(3 2437.558),(4 2739.1428),(5 2874.9756),(6 2971.1438),(7 3060.1567),(8 3124.6904),(9 3136.04),(10 3139.5217),(11 3165.813),(12 3216.9878),(13 3224.9065),(14 3216.6929),(15 3222.4307),(16 3232.577),(17 3178.1958),(18 3187.7776),(19 3190.7192),(20 3290.7407),(21 3291.6406),(22 3257.9453),(23 3253.8984),(24 3315.156),(25 3338.9783),(26 3299.38),(27 3342.9885),(28 3371.3064),(29 3378.4836),(30 3379.3535),(31 3383.4438),(32 3436.144),(33 3444.6052),(34 3391.0906),(35 3381.7458),(36 3404.014),(37 3391.524),(38 3330.6958),(39 3335.7012),(40 3336.5618),(41 3327.025),(42 3276.5874),(43 3283.021),(44 3342.662),(45 3339.2627),(46 3324.022),(47 3299.6387),(48 3334.2007),(49 3342.5903),(50 3327.466),(51 3353.632),(52 3418.1987),(53 3423.6921),(54 3365.7458),(55 3299.5955),(56 3347.4094),(57 3357.738),(58 3352.646),(59 3348),(60 3414.557),(61 3434.8938),(62 3425.6746),(63 3431.9944),(64 3516.0369),(65 3519.1492),(66 3500.7324),(67 3476.053),(68 3540.3872),(69 3534.3035),(70 3503.3806),(71 3459.0962),(72 3478.317),(73 3463.677),(74 3448.4944),(75 3498.9429),(76 3548.4731),(77 3527.866),(78 3503.9358),(79 3508.2483),
(1 932.39075),(2 1758.2703),(3 2346.0186),(4 2629.7856),(5 2762.561),(6 2870.9104),(7 2962.0374),(8 3029.833),(9 3087.4675),(10 3099.6824),(11 3140.6829),(12 3202.4363),(13 3231.8953),(14 3221.2402),(15 3236.608),(16 3311.3357),(17 3298.8796),(18 3240.5073),(19 3197.11),(20 3253.9797),(21 3285.3342),(22 3259.4858),(23 3226.9648),(24 3273.3022),(25 3276.5188),(26 3232.394),(27 3241.8547),(28 3290.4478),(29 3297.8293),(30 3296.129),(31 3303.048),(32 3359.006),(33 3331.582),(34 3288.2576),(35 3266.6533),(36 3300.6328),(37 3271.5315),(38 3232.0527),(39 3240.3123),(40 3253.6604),(41 3206.8909),(42 3150.9744),(43 3158.6968),(44 3186.0862),(45 3166.4294),(46 3137.4932),(47 3114.6692),(48 3155.4548),(49 3168.9192),(50 3165.3384),(51 3205.6255),(52 3269.7766),(53 3303.124),(54 3300.175),(55 3307.7207),(56 3361.3525),(57 3365.9834),(58 3363.7798),(59 3368.443),(60 3394.1338),(61 3390.47),(62 3359.478),(63 3383.22),(64 3428.3076),(65 3453.091),(66 3419.4236),(67 3409.1575),(68 3412.3162),(69 3391.374),(70 3344.3047),(71 3294.4985),(72 3328.2732),(73 3327.7747),(74 3294.5952),(75 3317.728),(76 3327.5085),(77 3302.1274),(78 3297.4595),(79 3296.6284),
(1 938.45746),(2 1755.0496),(3 2317.0442),(4 2621.4727),(5 2742.922),(6 2832.8809),(7 2909.796),(8 3011.322),(9 3021.7324),(10 3031.2285),(11 3043.0313),(12 3116.633),(13 3135.9531),(14 3127.5442),(15 3089.5068),(16 3144.213),(17 3141.9958),(18 3154.4314),(19 3184.7886),(20 3224.7124),(21 3215.2573),(22 3210.7896),(23 3214.0461),(24 3269.7283),(25 3257.752),(26 3185.5405),(27 3157.25),(28 3192.0933),(29 3198.1135),(30 3171.8386),(31 3193.4883),(32 3231.5022),(33 3217.184),(34 3160.3674),(35 3153.673),(36 3229.9814),(37 3234.8027),(38 3168.0425),(39 3178.2012),(40 3181.4739),(41 3190.6594),(42 3197.7),(43 3230.3347),(44 3295.2903),(45 3303.995),(46 3277.7769),(47 3270.304),(48 3330.317),(49 3312.4524),(50 3290.2256),(51 3287.1292),(52 3330.938),(53 3350.2349),(54 3336.216),(55 3323.1355),(56 3352.4534),(57 3357.2979),(58 3324.59),(59 3337.5466),(60 3394.9063),(61 3396.96),(62 3371.2478),(63 3394.654),(64 3450.9224),(65 3476.202),(66 3444.1677),(67 3418.8135),(68 3434.8247),(69 3415.715),(70 3370.1243),(71 3329.712),(72 3341.7205),(73 3329.4065),(74 3332.5825),(75 3353.4849),(76 3389.9014),(77 3344.969),(78 3327.5134),(79 3321.5413),
(1 926.2403),(2 1747.3346),(3 2330.4653),(4 2603.5159),(5 2716.9314),(6 2766.2537),(7 2850.7527),(8 2916.5037),(9 2946.362),(10 2971.3198),(11 3020.0117),(12 3081.8647),(13 3087.0342),(14 3071.0615),(15 3057.4192),(16 3141.8262),(17 3152.6174),(18 3150.7454),(19 3183.7913),(20 3229.4548),(21 3239.9526),(22 3178.2886),(23 3156.3118),(24 3177.4773),(25 3194.9314),(26 3206.6353),(27 3214.1401),(28 3267.4465),(29 3278.435),(30 3229.5476),(31 3199.0066),(32 3207.4333),(33 3214.7354),(34 3172.278),(35 3146.3657),(36 3202.5745),(37 3212.4668),(38 3214.8218),(39 3218.1172),(40 3264.1973),(41 3281.945),(42 3227.5718),(43 3217.5513),(44 3251.6968),(45 3248.8306),(46 3234.292),(47 3243.587),(48 3304.1902),(49 3305.6326),(50 3288.9084),(51 3267.9734),(52 3306.0444),(53 3291.3162),(54 3266.138),(55 3254.0706),(56 3243.7207),(57 3229.8838),(58 3193.5933),(59 3199.8804),(60 3250.395),(61 3255.387),(62 3262.3936),(63 3280.3232),(64 3309.7322),(65 3301.7844),(66 3278.66),(67 3254.0093),(68 3267.8706),(69 3271.9111),(70 3250.667),(71 3240.1057),(72 3289.2375),(73 3299.6133),(74 3305.3652),(75 3353.9905),(76 3367.9094),(77 3335.0586),(78 3299.6963),(79 3286.087),
(1 911.58295),(2 1726.1339),(3 2282.1328),(4 2561.5364),(5 2672.8652),(6 2737.4365),(7 2822.2397),(8 2921.8381),(9 2945.3179),(10 2967.4514),(11 3003.946),(12 3036.9204),(13 3016.113),(14 3006.224),(15 2999.4817),(16 3034.3135),(17 3032.862),(18 3024.4128),(19 3018.816),(20 3050.6477),(21 3045.7524),(22 3005.9966),(23 3005.2363),(24 3044.333),(25 3040.7322),(26 3034.9182),(27 3056.651),(28 3099.0957),(29 3097.1802),(30 3068.5671),(31 3034.6885),(32 3065.4036),(33 3058.0542),(34 3030.5725),(35 3045.7925),(36 3071.7563),(37 3064.2903),(38 3055.4333),(39 3057.7778),(40 3086.4177),(41 3097.4568),(42 3089.9775),(43 3088.0422),(44 3127.6536),(45 3128.7551),(46 3093.3018),(47 3107.682),(48 3158.0215),(49 3133.7754),(50 3076.639),(51 3089.203),(52 3150.4072),(53 3164.3916),(54 3160.9954),(55 3159.5615),(56 3215.5083),(57 3227.2256),(58 3192.8843),(59 3177.0479),(60 3218.416),(61 3228.1445),(62 3211.8625),(63 3216.5906),(64 3265.4492),(65 3258.475),(66 3241.6584),(67 3208.3787),(68 3279.8606),(69 3281.9573),(70 3231.2925),(71 3180.5488),(72 3211.7937),(73 3215.862),(74 3226.1692),(75 3244.3855),(76 3267.65),(77 3249.4163),(78 3239.1262),(79 3235.1135),
