1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1440189.9),(2 5475683.5),(3 12056255),(4 20967470),(5 31827264),(6 44128820),(7 56458068),(8 68143130),(9 78092536),(10 86305896),(11 93487384),(12 99565336),(13 104747200),(14 109805310),(15 114518330),(16 119525624),(17 124474104),(18 129629570),(19 135330720),(20 141398660),(21 147878800),(22 153962640),(23 160160850),(24 166321550),(25 171810110),(26 176765710),(27 181275380),(28 185500030),(29 189674880),(30 194384820),(31 199990910),(32 205406190),(33 210519680),(34 215736140),(35 220188750),(36 223960660),(37 227614060),(38 231163260),(39 234719920),(40 237871680),(41 239805780),(42 241845630),(43 244059760),(44 246049020),(45 248130940),(46 250832850),(47 253951940),(48 257245810),(49 260448200),(50 263313920),(51 265955710),(52 268129710),(53 269993060),(54 270045540),(55 268973980),(56 267122480),(57 265941230),(58 264394930),(59 263114820),(60 262375040),(61 262882100),(62 264177970),(63 265968110),(64 267827860),(65 270650340),(66 275533920),(67 282677820),(68 292735230),(69 304945470),(70 319393760),(71 333620480),(72 348003040),(73 361579420),(74 375702300),(75 391889570),(76 407993950),(77 424116770),(78 440504220),(79 460639740),
(1 219.30305),(2 259.9021),(3 277.9149),(4 290.58295),(5 305.20392),(6 313.82837),(7 322.46735),(8 329.22897),(9 343.37054),(10 343.70908),(11 352.41653),(12 358.8048),(13 368.35266),(14 376.20212),(15 377.1215),(16 383.5219),(17 386.28058),(18 395.6598),(19 397.91235),(20 399.53137),(21 402.95383),(22 407.86288),(23 409.65146),(24 408.28748),(25 414.24854),(26 415.56448),(27 422.2431),(28 425.35577),(29 432.1195),(30 433.7648),(31 437.7609),(32 436.72092),(33 436.9982),(34 441.00623),(35 438.8892),(36 447.12384),(37 448.31097),(38 449.79956),(39 448.08502),(40 446.61145),(41 453.16528),(42 447.85168),(43 447.2685),(44 448.49738),(45 443.46835),(46 443.4772),(47 440.63266),(48 436.89478),(49 434.83847),(50 432.68497),(51 434.82486),(52 435.2396),(53 441.66498),(54 439.834),(55 441.30145),(56 442.2948),(57 442.93616),(58 443.78064),(59 450.89966),(60 449.15176),(61 451.4398),(62 453.83032),(63 456.81064),(64 463.88763),(65 463.792),(66 472.03445),(67 473.49597),(68 474.50525),(69 475.04642),(70 480.40277),(71 480.19974),(72 480.43295),(73 478.15994),(74 479.6548),(75 474.49042),(76 475.4499),(77 476.93033),(78 473.68137),(79 468.47873),
(1 215.49625),(2 256.37875),(3 271.29062),(4 285.7703),(5 302.32703),(6 317.54547),(7 328.15533),(8 332.87134),(9 340.16434),(10 350.76074),(11 357.44156),(12 362.11044),(13 373.04855),(14 380.87863),(15 386.0161),(16 390.56738),(17 393.61472),(18 396.06802),(19 402.46143),(20 406.34485),(21 403.62598),(22 410.21475),(23 407.82962),(24 409.05447),(25 413.18784),(26 416.7036),(27 415.6867),(28 417.2766),(29 422.65878),(30 425.02905),(31 424.53934),(32 426.04233),(33 428.0145),(34 427.62527),(35 434.78204),(36 435.83466),(37 433.54193),(38 434.54047),(39 437.73138),(40 437.2966),(41 437.5366),(42 440.71808),(43 441.46814),(44 444.15753),(45 444.25415),(46 441.79053),(47 441.5356),(48 443.1985),(49 442.95242),(50 440.99368),(51 437.46967),(52 443.53256),(53 447.01447),(54 447.97076),(55 448.60114),(56 449.19205),(57 451.51),(58 454.70084),(59 452.97287),(60 453.11508),(61 453.15936),(62 453.40436),(63 452.09763),(64 457.75),(65 455.70892),(66 462.21848),(67 465.15332),(68 468.87274),(69 472.7714),(70 477.33112),(71 472.82498),(72 473.63162),(73 463.64676),(74 462.13934),(75 457.96234),(76 457.84375),(77 458.03815),(78 459.8806),(79 454.57944),
(1 216.61269),(2 259.82),(3 275.7246),(4 287.78534),(5 297.08063),(6 306.00244),(7 319.2894),(8 326.8264),(9 330.97336),(10 337.21548),(11 344.4822),(12 355.97137),(13 362.00418),(14 367.06055),(15 369.93777),(16 381.28043),(17 384.49478),(18 390.78613),(19 390.04706),(20 398.2348),(21 396.74326),(22 400.53824),(23 406.87308),(24 408.2661),(25 408.54285),(26 410.03815),(27 418.41336),(28 421.84927),(29 426.52942),(30 430.01642),(31 430.30566),(32 435.01346),(33 439.25708),(34 432.628),(35 440.21725),(36 434.59995),(37 439.3703),(38 438.17908),(39 435.86365),(40 431.60474),(41 433.35895),(42 437.6599),(43 438.37125),(44 439.9509),(45 436.10828),(46 436.44418),(47 433.83627),(48 434.21692),(49 438.78937),(50 434.16492),(51 436.94238),(52 446.8375),(53 445.03345),(54 448.43228),(55 446.12234),(56 445.4958),(57 443.17142),(58 441.34772),(59 447.75247),(60 450.77646),(61 450.82874),(62 457.948),(63 453.9865),(64 457.15137),(65 461.12338),(66 463.37854),(67 467.9083),(68 476.9613),(69 477.99213),(70 482.0201),(71 481.5601),(72 482.11365),(73 478.11603),(74 475.76093),(75 474.31882),(76 474.11273),(77 477.7166),(78 473.89444),(79 474.31122),
(1 209.38443),(2 245.26941),(3 263.53772),(4 280.10355),(5 290.12054),(6 302.60272),(7 311.35965),(8 324.2151),(9 330.41367),(10 335.04834),(11 344.42792),(12 351.9512),(13 358.8938),(14 364.382),(15 370.1547),(16 376.35034),(17 378.2128),(18 380.25476),(19 381.97852),(20 386.03296),(21 389.3555),(22 391.6902),(23 397.1884),(24 397.90787),(25 404.98676),(26 409.1245),(27 410.83627),(28 415.64667),(29 415.6048),(30 418.64438),(31 419.9762),(32 426.1444),(33 428.11755),(34 428.2177),(35 435.98492),(36 440.6394),(37 441.0668),(38 442.637),(39 444.85645),(40 444.98453),(41 446.12897),(42 451.94217),(43 448.4113),(44 450.04434),(45 452.05157),(46 451.4082),(47 445.31943),(48 446.4508),(49 448.99677),(50 444.57803),(51 445.99048),(52 449.78485),(53 450.50327),(54 452.90417),(55 453.57898),(56 451.6551),(57 457.9359),(58 451.5418),(59 453.6615),(60 452.9706),(61 452.04846),(62 455.96436),(63 448.49747),(64 455.33917),(65 452.49246),(66 453.53485),(67 455.79077),(68 460.27133),(69 461.98032),(70 464.3453),(71 460.9657),(72 459.27368),(73 458.2228),(74 451.3869),(75 446.7016),(76 446.51453),(77 450.1309),(78 443.70984),(79 447.5176),
(1 208.89337),(2 247.98486),(3 264.82254),(4 278.5205),(5 294.83478),(6 304.72684),(7 313.86908),(8 320.13196),(9 325.89548),(10 335.7563),(11 342.05978),(12 349.06882),(13 355.5449),(14 362.38007),(15 369.88464),(16 373.80502),(17 376.34592),(18 383.15598),(19 387.00284),(20 387.87692),(21 393.51855),(22 393.90793),(23 400.43576),(24 400.34525),(25 407.03085),(26 406.3079),(27 407.387),(28 407.78156),(29 414.7042),(30 413.2553),(31 417.4452),(32 427.3822),(33 426.00055),(34 430.37988),(35 431.62054),(36 434.5098),(37 434.448),(38 436.84784),(39 436.6572),(40 440.67575),(41 440.63696),(42 436.53506),(43 439.20465),(44 442.06088),(45 438.396),(46 442.11288),(47 437.33878),(48 437.69476),(49 439.07602),(50 433.91116),(51 433.73175),(52 437.76212),(53 440.3188),(54 433.9323),(55 435.67737),(56 434.38397),(57 436.88443),(58 441.1761),(59 440.5598),(60 437.47858),(61 441.81305),(62 441.87024),(63 435.065),(64 445.5038),(65 447.1163),(66 452.405),(67 450.1526),(68 455.19028),(69 460.68173),(70 461.19687),(71 463.73987),(72 465.37207),(73 463.95752),(74 455.79156),(75 456.8303),(76 456.64255),(77 458.37418),(78 454.82895),(79 450.6221),
(1 202.70076),(2 242.1144),(3 260.88824),(4 276.63754),(5 288.1688),(6 301.88718),(7 311.50385),(8 315.32224),(9 319.2936),(10 325.61856),(11 331.83896),(12 331.68616),(13 339.05704),(14 344.35202),(15 346.48273),(16 352.82874),(17 358.51373),(18 363.05005),(19 366.98773),(20 369.68732),(21 375.14392),(22 379.30466),(23 382.6915),(24 386.26172),(25 389.36816),(26 388.70853),(27 387.85846),(28 390.44006),(29 396.0568),(30 396.3734),(31 397.18976),(32 402.51892),(33 405.2378),(34 402.393),(35 409.8494),(36 412.1816),(37 413.54153),(38 410.31055),(39 414.1254),(40 412.2473),(41 418.2419),(42 426.02005),(43 423.35345),(44 422.0457),(45 421.9281),(46 425.18475),(47 427.70123),(48 430.03995),(49 433.9055),(50 435.702),(51 435.9447),(52 444.58292),(53 443.34265),(54 440.783),(55 440.5408),(56 446.3724),(57 441.61008),(58 446.02475),(59 444.9299),(60 448.5214),(61 447.93393),(62 446.9002),(63 445.68),(64 448.9036),(65 454.9125),(66 456.06436),(67 461.8626),(68 469.27466),(69 472.01736),(70 478.55573),(71 485.65823),(72 485.03296),(73 481.40802),(74 481.93823),(75 482.89496),(76 485.62036),(77 482.72452),(78 486.0383),(79 486.10837),
(1 201.5019),(2 239.94456),(3 256.52933),(4 269.45972),(5 281.16235),(6 287.78528),(7 296.21677),(8 303.01224),(9 312.18335),(10 322.9331),(11 323.1762),(12 334.71075),(13 341.74384),(14 349.84497),(15 355.02054),(16 360.01816),(17 364.7992),(18 364.8588),(19 370.1519),(20 377.60992),(21 383.6066),(22 388.85678),(23 393.1938),(24 393.2097),(25 398.1948),(26 401.2031),(27 398.94205),(28 407.17624),(29 412.50323),(30 410.756),(31 412.1058),(32 415.55896),(33 423.29602),(34 425.43698),(35 426.54388),(36 427.4123),(37 426.72693),(38 429.5954),(39 435.2545),(40 433.95612),(41 430.87216),(42 431.39627),(43 429.1355),(44 431.13815),(45 430.3666),(46 426.13486),(47 426.5586),(48 425.2868),(49 423.9637),(50 424.91287),(51 422.33023),(52 426.49683),(53 427.3405),(54 427.6758),(55 425.67264),(56 425.76123),(57 424.56497),(58 421.90952),(59 421.1149),(60 424.9704),(61 428.69427),(62 427.87323),(63 422.22134),(64 427.8321),(65 425.25836),(66 426.52103),(67 427.77997),(68 436.9441),(69 438.9902),(70 443.52148),(71 446.4873),(72 447.30377),(73 443.536),(74 435.63135),(75 432.81372),(76 433.81992),(77 438.5227),(78 435.93076),(79 433.8374),
(1 197.45348),(2 234.04965),(3 253.06947),(4 262.87973),(5 278.7828),(6 288.78046),(7 296.45227),(8 301.428),(9 308.9008),(10 315.62424),(11 321.38205),(12 328.06787),(13 337.90048),(14 341.1503),(15 345.67932),(16 349.4363),(17 358.02325),(18 361.8432),(19 366.2541),(20 363.5891),(21 364.1323),(22 367.84714),(23 371.44748),(24 374.2339),(25 375.339),(26 380.5574),(27 379.14777),(28 385.66144),(29 389.96167),(30 389.2393),(31 390.60123),(32 391.4435),(33 398.2294),(34 400.73572),(35 403.18558),(36 406.32788),(37 404.0518),(38 409.4795),(39 412.09998),(40 413.81543),(41 416.97205),(42 416.22244),(43 420.50613),(44 419.2702),(45 417.12253),(46 415.6595),(47 415.87604),(48 417.32877),(49 421.4577),(50 419.60294),(51 421.221),(52 424.10486),(53 431.83893),(54 434.472),(55 430.3146),(56 427.32904),(57 427.48145),(58 425.28275),(59 429.94946),(60 429.00778),(61 423.99295),(62 422.2424),(63 418.57437),(64 417.79694),(65 421.81754),(66 424.57944),(67 424.7427),(68 430.94357),(69 432.88644),(70 434.08377),(71 432.10254),(72 432.19458),(73 435.266),(74 432.0446),(75 426.69684),(76 426.5113),(77 425.99136),(78 424.25793),(79 423.58655),
(1 195.65251),(2 232.81778),(3 245.76048),(4 258.42117),(5 270.35104),(6 275.43378),(7 281.3724),(8 286.44855),(9 292.22333),(10 297.58987),(11 304.7746),(12 313.1687),(13 314.65704),(14 318.35736),(15 321.3454),(16 330.21686),(17 335.7902),(18 333.47583),(19 333.6054),(20 338.4327),(21 342.76398),(22 350.24396),(23 350.86636),(24 354.06128),(25 358.67706),(26 357.37103),(27 362.74503),(28 366.7481),(29 368.62802),(30 367.97305),(31 372.81894),(32 374.02737),(33 379.87338),(34 380.3861),(35 380.06915),(36 379.85608),(37 385.66934),(38 385.85858),(39 382.7425),(40 381.94873),(41 384.93683),(42 387.3445),(43 385.34192),(44 385.30667),(45 388.4967),(46 386.5909),(47 385.78473),(48 382.706),(49 389.8383),(50 388.49026),(51 387.8578),(52 390.31485),(53 390.89194),(54 393.7019),(55 394.84525),(56 396.66565),(57 398.06943),(58 394.77744),(59 397.38977),(60 397.66446),(61 399.3653),(62 395.96362),(63 398.9612),(64 404.23395),(65 408.32382),(66 409.25964),(67 409.55984),(68 417.1758),(69 421.7036),(70 425.63965),(71 425.46494),(72 424.5195),(73 421.23862),(74 414.0237),(75 412.30872),(76 415.02856),(77 418.67532),(78 420.38467),(79 417.478),
(1 193.0546),(2 230.00116),(3 244.14075),(4 258.70566),(5 268.75912),(6 278.61108),(7 284.9356),(8 293.10425),(9 300.6483),(10 309.1537),(11 313.27884),(12 324.67087),(13 329.63745),(14 337.12985),(15 341.34067),(16 344.21362),(17 350.35876),(18 351.55548),(19 349.9565),(20 358.33002),(21 358.01563),(22 367.4221),(23 373.98282),(24 369.3573),(25 374.48254),(26 375.24796),(27 377.9068),(28 377.19003),(29 383.03336),(30 382.60236),(31 386.61716),(32 387.62842),(33 390.85358),(34 391.41727),(35 396.85974),(36 400.51276),(37 403.83392),(38 403.17133),(39 397.52536),(40 400.7739),(41 401.72894),(42 405.08014),(43 403.07227),(44 400.3389),(45 398.55472),(46 398.1769),(47 394.71454),(48 390.35812),(49 392.57855),(50 394.4835),(51 394.30328),(52 397.81894),(53 395.11816),(54 395.10153),(55 398.24457),(56 398.65363),(57 396.42108),(58 395.90253),(59 397.76593),(60 401.2579),(61 396.7021),(62 399.20532),(63 400.59253),(64 401.6385),(65 412.4163),(66 412.30893),(67 413.28613),(68 424.13782),(69 425.62396),(70 424.03534),(71 428.89243),(72 425.18384),(73 421.44888),(74 422.85236),(75 416.99182),(76 415.26392),(77 417.08997),(78 416.9255),(79 415.811),
(1 190.02277),(2 224.29369),(3 242.1072),(4 253.64241),(5 265.8503),(6 275.24554),(7 285.56613),(8 288.8408),(9 298.37497),(10 304.9508),(11 307.37613),(12 315.1066),(13 319.177),(14 325.14865),(15 326.1113),(16 331.72208),(17 336.52255),(18 338.84012),(19 341.67993),(20 346.69086),(21 345.56256),(22 349.67435),(23 358.1169),(24 358.9095),(25 364.8607),(26 362.32965),(27 360.01825),(28 369.2954),(29 371.5215),(30 373.19516),(31 376.32996),(32 377.4927),(33 382.3224),(34 381.54724),(35 378.17004),(36 379.24753),(37 380.81262),(38 384.7475),(39 384.9835),(40 387.47833),(41 390.2011),(42 391.33676),(43 391.86002),(44 387.15582),(45 390.61588),(46 388.1743),(47 388.70343),(48 389.94534),(49 391.41638),(50 388.41187),(51 386.13596),(52 387.15512),(53 388.43616),(54 388.34695),(55 386.48157),(56 389.13452),(57 388.03406),(58 388.4706),(59 391.72867),(60 389.7852),(61 389.69516),(62 390.5705),(63 387.1577),(64 392.44617),(65 394.46637),(66 396.05518),(67 396.45847),(68 401.80728),(69 406.41623),(70 406.49908),(71 405.04855),(72 406.66153),(73 407.7935),(74 404.93604),(75 399.77167),(76 398.39496),(77 398.72128),(78 398.82806),(79 398.12558),
(1 188.89368),(2 222.18513),(3 234.71974),(4 247.52995),(5 257.58798),(6 267.3192),(7 274.21683),(8 276.65506),(9 283.0419),(10 289.95682),(11 299.4483),(12 304.0188),(13 308.29767),(14 313.55655),(15 312.40082),(16 317.30026),(17 320.27213),(18 324.919),(19 326.3155),(20 328.9989),(21 337.37088),(22 338.915),(23 344.15714),(24 348.0942),(25 351.92548),(26 356.21204),(27 354.7173),(28 357.11755),(29 363.0407),(30 365.94968),(31 364.36566),(32 367.5708),(33 372.73502),(34 369.1569),(35 368.64124),(36 371.4354),(37 373.28397),(38 374.30542),(39 371.8633),(40 373.78748),(41 374.82114),(42 380.4901),(43 379.01563),(44 378.1449),(45 380.35345),(46 379.9626),(47 376.91345),(48 377.22937),(49 378.7133),(50 379.19232),(51 377.1597),(52 379.04926),(53 383.1754),(54 383.0076),(55 383.42227),(56 386.11496),(57 386.4085),(58 386.77338),(59 384.8022),(60 384.74768),(61 386.20117),(62 382.6805),(63 380.28485),(64 383.12936),(65 382.604),(66 391.68103),(67 394.2807),(68 397.8254),(69 399.061),(70 398.39673),(71 398.41666),(72 398.89856),(73 399.57846),(74 400.18582),(75 396.339),(76 393.8233),(77 400.08588),(78 396.3389),(79 394.29236),
(1 186.1145),(2 220.35254),(3 233.6612),(4 244.53737),(5 256.6957),(6 265.64847),(7 277.35956),(8 285.1242),(9 292.87808),(10 298.89676),(11 303.58386),(12 309.39777),(13 314.5435),(14 318.42596),(15 322.16516),(16 323.72934),(17 327.5528),(18 331.71964),(19 336.3542),(20 337.20877),(21 340.5429),(22 342.76868),(23 348.89188),(24 354.3016),(25 357.2604),(26 357.11008),(27 356.12225),(28 360.24734),(29 366.4272),(30 372.92795),(31 372.8462),(32 376.75845),(33 378.337),(34 379.45456),(35 376.6483),(36 378.06497),(37 379.7039),(38 383.16177),(39 382.05334),(40 383.4819),(41 387.26532),(42 388.11057),(43 387.51007),(44 380.834),(45 385.01913),(46 385.73987),(47 387.12964),(48 388.31375),(49 387.42352),(50 388.6798),(51 385.21378),(52 384.77975),(53 386.6589),(54 384.27377),(55 383.9523),(56 385.21634),(57 383.20825),(58 388.50363),(59 388.46368),(60 390.81906),(61 389.93436),(62 391.64465),(63 387.9484),(64 390.4733),(65 392.20343),(66 390.46524),(67 388.55344),(68 398.2652),(69 397.1195),(70 395.28085),(71 396.9612),(72 397.97327),(73 400.41788),(74 397.67184),(75 395.6169),(76 396.31586),(77 393.17508),(78 395.72083),(79 391.97812),
(1 182.39867),(2 212.34235),(3 230.21625),(4 242.35977),(5 249.6547),(6 257.53778),(7 267.86194),(8 272.3676),(9 277.8906),(10 286.70132),(11 291.34525),(12 299.11224),(13 308.35394),(14 313.1339),(15 317.37784),(16 321.0484),(17 320.053),(18 323.5578),(19 327.02472),(20 329.53793),(21 333.03168),(22 338.51608),(23 341.34937),(24 341.56598),(25 341.80328),(26 344.7251),(27 342.58572),(28 345.65985),(29 348.8585),(30 348.0017),(31 354.77274),(32 356.1402),(33 359.03467),(34 360.59286),(35 363.5573),(36 364.34375),(37 363.46832),(38 362.3588),(39 364.94296),(40 367.56216),(41 366.09088),(42 370.44617),(43 370.25385),(44 365.5419),(45 364.77655),(46 364.30566),(47 361.57983),(48 362.75034),(49 359.7135),(50 359.7057),(51 359.9948),(52 363.47104),(53 362.13617),(54 362.3422),(55 360.81067),(56 362.2984),(57 358.98764),(58 366.27054),(59 369.91843),(60 369.87244),(61 369.04797),(62 370.49945),(63 366.22717),(64 372.18985),(65 375.29276),(66 379.5996),(67 382.46414),(68 389.96222),(69 396.79776),(70 396.91498),(71 397.37692),(72 396.5548),(73 396.61993),(74 398.8152),(75 394.46573),(76 393.55893),(77 392.66135),(78 394.06845),(79 394.54337),
(1 184.77696),(2 217.10156),(3 230.60834),(4 243.54088),(5 251.31711),(6 262.92642),(7 270.52988),(8 276.43655),(9 283.89175),(10 288.42426),(11 292.04773),(12 297.6357),(13 301.5477),(14 309.37833),(15 312.85046),(16 315.92752),(17 315.6071),(18 317.88345),(19 320.37646),(20 323.9814),(21 329.32062),(22 330.4318),(23 335.28952),(24 337.7826),(25 345.17694),(26 343.29224),(27 341.7467),(28 346.67395),(29 351.74622),(30 354.4087),(31 358.40213),(32 360.76138),(33 366.35938),(34 366.28412),(35 362.40982),(36 367.87888),(37 371.63382),(38 372.4392),(39 377.49402),(40 377.0993),(41 377.3877),(42 377.01596),(43 378.92474),(44 376.255),(45 378.5078),(46 376.8558),(47 375.63367),(48 374.79745),(49 375.77295),(50 376.7863),(51 375.69565),(52 381.00797),(53 381.14172),(54 381.86368),(55 381.73602),(56 381.56305),(57 381.39664),(58 382.2329),(59 381.56583),(60 380.8062),(61 379.65213),(62 381.32346),(63 380.7227),(64 385.2621),(65 390.87976),(66 394.00555),(67 398.82736),(68 402.23676),(69 402.50204),(70 402.10928),(71 407.9724),(72 409.48413),(73 406.04373),(74 405.17902),(75 394.9827),(76 397.89282),(77 400.20648),(78 398.36264),(79 396.80243),
(1 179.07686),(2 209.44432),(3 222.93143),(4 236.39201),(5 247.22247),(6 254.94728),(7 270.25436),(8 273.914),(9 282.8184),(10 285.36624),(11 294.48193),(12 301.82944),(13 308.56516),(14 315.4152),(15 315.79135),(16 323.85324),(17 330.62277),(18 332.2607),(19 333.40042),(20 336.60422),(21 338.6329),(22 340.19016),(23 345.83994),(24 344.7663),(25 346.2674),(26 351.2098),(27 350.17426),(28 349.26102),(29 352.01257),(30 353.8759),(31 356.68463),(32 362.03998),(33 361.30365),(34 365.05884),(35 363.4914),(36 370.48932),(37 368.6195),(38 365.32968),(39 364.88205),(40 368.4805),(41 371.41763),(42 373.49402),(43 371.54794),(44 367.6437),(45 368.8813),(46 371.82684),(47 371.41577),(48 372.06436),(49 373.6082),(50 375.61322),(51 370.74118),(52 379.46515),(53 382.38095),(54 381.40256),(55 381.24283),(56 379.77377),(57 385.11154),(58 381.95038),(59 383.51813),(60 380.74918),(61 384.4932),(62 383.98477),(63 377.79675),(64 383.4655),(65 383.65094),(66 386.17062),(67 388.04724),(68 396.7825),(69 391.68542),(70 392.2857),(71 393.8982),(72 392.04617),(73 386.141),(74 388.08505),(75 382.383),(76 381.16327),(77 377.60126),(78 373.83182),(79 373.6439),
(1 175.66006),(2 206.17624),(3 221.40004),(4 230.34181),(5 239.5492),(6 250.83626),(7 258.57877),(8 268.359),(9 276.5632),(10 284.10004),(11 289.7408),(12 298.28043),(13 305.69333),(14 311.3543),(15 314.18344),(16 318.77808),(17 322.41614),(18 322.58972),(19 326.80807),(20 332.48752),(21 337.62195),(22 337.13382),(23 341.92114),(24 343.8239),(25 346.66815),(26 350.3625),(27 345.75595),(28 357.59476),(29 358.68964),(30 358.65103),(31 358.4515),(32 363.42346),(33 366.38492),(34 369.88046),(35 375.91504),(36 376.58862),(37 377.72604),(38 382.6281),(39 382.13538),(40 381.15106),(41 382.90155),(42 382.35345),(43 383.83514),(44 378.8999),(45 380.53632),(46 378.94775),(47 378.87076),(48 380.65118),(49 377.37558),(50 375.5755),(51 373.547),(52 376.84015),(53 380.0346),(54 380.2594),(55 375.91183),(56 380.79227),(57 379.39694),(58 381.49127),(59 377.40768),(60 379.21265),(61 379.98636),(62 381.32977),(63 376.86038),(64 382.02307),(65 383.92883),(66 385.40613),(67 388.73856),(68 392.16202),(69 397.97733),(70 401.2514),(71 404.87817),(72 407.49432),(73 400.49503),(74 399.55908),(75 395.76413),(76 394.53232),(77 396.9172),(78 396.1091),(79 393.8415),
(1 172.57817),(2 207.34612),(3 217.79584),(4 231.00136),(5 240.12881),(6 246.4722),(7 254.70108),(8 262.58276),(9 269.21307),(10 272.85294),(11 277.12402),(12 284.49054),(13 288.97296),(14 291.33624),(15 293.78143),(16 300.08597),(17 304.14035),(18 305.30276),(19 308.67),(20 313.23193),(21 314.02768),(22 320.8372),(23 323.65573),(24 327.46133),(25 327.157),(26 331.43674),(27 331.10907),(28 336.97467),(29 339.57663),(30 337.71252),(31 339.6479),(32 340.46112),(33 346.75235),(34 344.13574),(35 347.51193),(36 348.5433),(37 348.7586),(38 351.884),(39 349.1958),(40 350.79895),(41 352.68396),(42 356.0309),(43 357.01697),(44 357.61707),(45 358.41666),(46 357.32953),(47 355.64697),(48 357.83893),(49 359.1089),(50 360.04767),(51 357.9486),(52 360.2516),(53 364.1867),(54 363.64395),(55 366.53275),(56 366.16418),(57 367.86072),(58 367.95178),(59 368.40552),(60 371.85587),(61 367.98438),(62 370.27426),(63 365.50555),(64 374.80823),(65 379.39545),(66 382.24585),(67 382.1375),(68 387.8931),(69 391.4327),(70 398.8361),(71 397.71634),(72 400.23218),(73 398.78253),(74 395.52737),(75 392.79236),(76 389.68146),(77 392.17908),(78 393.2468),(79 392.2952),
