1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 11494837),(2 33986044),(3 54810370),(4 78208280),(5 99525064),(6 119214400),(7 140502160),(8 161586290),(9 186221380),(10 209868530),(11 230566860),(12 247385550),(13 260727760),(14 273019800),(15 286554980),(16 300020100),(17 300324960),(18 292370600),(19 280119970),(20 268452580),(21 259088060),(22 258015280),(23 264153470),(24 266875060),(25 268831800),(26 266400820),(27 262713220),(28 263868910),(29 265357260),(30 265668290),(31 262107760),(32 262244350),(33 263653810),(34 266457140),(35 266939700),(36 270610000),(37 276711170),(38 276510240),(39 272069600),(40 272630720),(41 272149540),(42 278557860),(43 289565340),(44 298432260),(45 311892860),(46 318843420),(47 323572740),(48 336330020),(49 355897060),(50 368155550),(51 378892450),(52 389131550),(53 404427300),(54 411931360),(55 419518050),(56 422903580),(57 427906050),(58 428665730),(59 427498750),(60 422404100),(61 419170200),(62 424592400),(63 430573340),(64 437795230),(65 442727000),(66 441890980),(67 435953400),(68 431062880),(69 424491680),(70 421952030),(71 415831700),(72 415529820),(73 419302180),(74 417669220),(75 410141730),(76 385798660),(77 381298460),(78 372277340),(79 359586400),
(1 269.55844),(2 323.65555),(3 332.6329),(4 338.93964),(5 346.7357),(6 359.51453),(7 356.77548),(8 363.06918),(9 366.3106),(10 367.60535),(11 371.42184),(12 377.5221),(13 373.78433),(14 376.43173),(15 373.79507),(16 377.4973),(17 369.69034),(18 378.65854),(19 385.1194),(20 378.9363),(21 381.61682),(22 379.0708),(23 381.57367),(24 379.177),(25 382.12082),(26 382.2107),(27 379.71835),(28 378.20795),(29 372.6277),(30 373.79956),(31 384.98514),(32 380.19043),(33 380.62888),(34 380.6819),(35 380.18738),(36 378.4651),(37 378.81683),(38 379.14044),(39 383.72482),(40 388.59714),(41 382.1855),(42 374.94043),(43 368.55478),(44 366.8059),(45 365.29745),(46 373.72766),(47 380.3093),(48 378.19305),(49 386.89978),(50 378.103),(51 380.14713),(52 378.25623),(53 369.97733),(54 364.18826),(55 366.06128),(56 367.2618),(57 364.54825),(58 360.4585),(59 361.4261),(60 359.06555),(61 361.84036),(62 366.6999),(63 367.84525),(64 363.8905),(65 363.17163),(66 361.29428),(67 360.3874),(68 350.8906),(69 361.66553),(70 358.49612),(71 368.66406),(72 363.79395),(73 363.8122),(74 371.77664),(75 378.5358),(76 366.43814),(77 381.14777),(78 377.31143),(79 377.76154),
(1 267.55325),(2 317.61676),(3 331.96146),(4 334.92062),(5 345.76038),(6 353.04187),(7 346.70468),(8 345.04565),(9 352.41177),(10 355.37863),(11 353.89923),(12 360.61627),(13 363.73895),(14 354.2829),(15 361.01907),(16 361.4833),(17 365.02277),(18 365.67715),(19 362.4228),(20 365.58694),(21 369.79037),(22 376.08716),(23 359.14792),(24 364.3216),(25 373.44138),(26 375.73907),(27 380.63602),(28 375.64648),(29 377.44553),(30 376.16925),(31 378.5795),(32 383.20395),(33 381.46597),(34 377.79733),(35 381.678),(36 379.27637),(37 371.81677),(38 370.82257),(39 374.04938),(40 371.23398),(41 368.0156),(42 363.99506),(43 367.79977),(44 364.33426),(45 358.44302),(46 368.80008),(47 368.60297),(48 368.12274),(49 363.78867),(50 364.57797),(51 358.78494),(52 360.45438),(53 354.98633),(54 357.0456),(55 352.599),(56 346.59186),(57 339.93027),(58 336.84518),(59 342.85175),(60 336.32858),(61 346.14532),(62 352.88593),(63 354.42935),(64 353.48563),(65 356.31226),(66 353.49753),(67 353.95724),(68 350.5693),(69 356.77686),(70 359.3251),(71 366.61453),(72 359.69025),(73 365.36823),(74 367.9024),(75 372.32208),(76 369.87527),(77 370.93304),(78 378.43298),(79 383.43503),
(1 249.1548),(2 294.25708),(3 310.83572),(4 317.2428),(5 324.44778),(6 330.75525),(7 333.41064),(8 335.2884),(9 346.26486),(10 339.5396),(11 342.0894),(12 351.74387),(13 354.31796),(14 348.37103),(15 346.8529),(16 350.34866),(17 343.67758),(18 351.1664),(19 355.64343),(20 353.32498),(21 354.259),(22 353.2382),(23 356.30997),(24 351.1471),(25 351.5496),(26 351.61902),(27 354.0582),(28 355.9151),(29 359.16205),(30 357.00626),(31 362.3374),(32 360.80368),(33 358.4007),(34 362.97177),(35 364.81134),(36 357.4479),(37 355.98788),(38 355.07764),(39 362.62314),(40 362.1204),(41 354.40155),(42 349.25735),(43 350.9097),(44 349.59912),(45 350.08807),(46 357.50064),(47 360.39142),(48 354.91214),(49 353.4711),(50 345.3752),(51 346.2005),(52 351.47217),(53 344.13263),(54 339.24878),(55 339.04657),(56 335.2391),(57 332.28854),(58 329.1449),(59 332.28406),(60 337.41147),(61 347.91507),(62 349.7866),(63 349.6511),(64 340.2325),(65 338.94257),(66 341.3808),(67 336.95593),(68 334.07404),(69 338.62158),(70 337.66983),(71 338.7136),(72 336.16772),(73 345.74878),(74 352.58456),(75 353.02985),(76 354.59848),(77 356.34656),(78 361.31387),(79 360.3786),
(1 248.9152),(2 303.92368),(3 314.60522),(4 322.9708),(5 327.6205),(6 333.6942),(7 333.20428),(8 336.86215),(9 342.9641),(10 343.39154),(11 347.67184),(12 351.41992),(13 359.95917),(14 349.58652),(15 347.61795),(16 356.13025),(17 356.0038),(18 358.8363),(19 358.59647),(20 356.77502),(21 355.0076),(22 353.4301),(23 358.58777),(24 352.975),(25 353.16672),(26 362.3912),(27 358.54852),(28 358.4112),(29 362.53262),(30 360.55582),(31 355.6777),(32 358.13113),(33 347.98633),(34 351.35962),(35 356.84503),(36 353.90118),(37 348.1883),(38 353.98856),(39 354.08685),(40 353.2153),(41 349.34128),(42 342.8104),(43 339.40027),(44 339.76865),(45 344.10815),(46 347.70917),(47 354.4084),(48 350.42838),(49 347.6554),(50 342.92456),(51 345.79892),(52 347.21222),(53 341.5057),(54 340.16714),(55 337.4653),(56 329.94354),(57 327.74997),(58 329.74112),(59 326.53848),(60 325.93066),(61 333.94257),(62 343.3677),(63 342.02695),(64 341.5164),(65 335.77026),(66 333.97458),(67 335.2832),(68 331.57556),(69 338.1002),(70 338.90244),(71 341.24527),(72 341.7437),(73 339.05344),(74 341.30762),(75 342.35986),(76 341.52118),(77 348.49612),(78 346.17905),(79 350.8639),
(1 250.37138),(2 295.705),(3 305.2679),(4 313.2598),(5 318.1625),(6 318.46994),(7 323.75195),(8 324.0381),(9 330.11908),(10 337.44315),(11 342.92218),(12 342.23206),(13 347.22296),(14 350.57126),(15 345.4283),(16 343.97177),(17 351.22488),(18 355.91742),(19 358.02972),(20 361.3527),(21 361.8257),(22 355.7882),(23 357.79913),(24 359.97702),(25 354.40833),(26 362.14252),(27 356.54074),(28 355.8206),(29 357.56067),(30 359.27716),(31 361.32034),(32 357.14743),(33 354.73083),(34 352.77072),(35 352.71307),(36 350.602),(37 349.23575),(38 348.33865),(39 350.21976),(40 346.23892),(41 347.37582),(42 336.32013),(43 336.24362),(44 335.11523),(45 339.76474),(46 343.32303),(47 343.86426),(48 339.75314),(49 339.30502),(50 334.44843),(51 330.69733),(52 339.74335),(53 335.7727),(54 332.17627),(55 330.09222),(56 326.14957),(57 327.69037),(58 326.9905),(59 322.5305),(60 318.23428),(61 325.0267),(62 327.19803),(63 326.86932),(64 334.86154),(65 334.51984),(66 332.68875),(67 334.18735),(68 324.63895),(69 333.9787),(70 335.00955),(71 338.84457),(72 339.26038),(73 342.95316),(74 345.5442),(75 348.42032),(76 346.96994),(77 352.0391),(78 346.04874),(79 349.9858),
(1 242.28183),(2 289.068),(3 305.49255),(4 314.42545),(5 315.06143),(6 319.22342),(7 327.14548),(8 326.4485),(9 329.128),(10 336.128),(11 335.12665),(12 341.61945),(13 336.74622),(14 335.02618),(15 332.7893),(16 332.81165),(17 337.19208),(18 341.9201),(19 343.1629),(20 353.52658),(21 352.12167),(22 348.2087),(23 349.1818),(24 338.2517),(25 341.6914),(26 346.00815),(27 349.16843),(28 347.29163),(29 350.12933),(30 351.22742),(31 353.34186),(32 353.73532),(33 351.9869),(34 340.90454),(35 344.9505),(36 344.02673),(37 349.51544),(38 345.6119),(39 349.40793),(40 348.39273),(41 354.2212),(42 341.80405),(43 338.13754),(44 335.83698),(45 340.8534),(46 343.3255),(47 348.47202),(48 341.77618),(49 351.2403),(50 343.95285),(51 339.83685),(52 342.272),(53 337.00784),(54 331.36588),(55 334.16257),(56 329.46402),(57 328.60855),(58 320.73102),(59 326.72092),(60 327.43387),(61 330.155),(62 333.53973),(63 332.67435),(64 327.24957),(65 329.9249),(66 329.66635),(67 324.02618),(68 321.32318),(69 327.13562),(70 325.06973),(71 330.18475),(72 329.08975),(73 335.31622),(74 342.26218),(75 341.8706),(76 337.7048),(77 344.224),(78 341.37625),(79 349.34177),
(1 221.00356),(2 267.96698),(3 276.2702),(4 284.51492),(5 289.05307),(6 292.83426),(7 296.502),(8 301.93558),(9 304.11877),(10 313.56824),(11 308.26648),(12 310.01962),(13 315.7509),(14 314.3577),(15 311.9546),(16 316.34338),(17 312.88498),(18 320.19278),(19 324.42627),(20 321.9478),(21 324.35657),(22 327.63016),(23 330.8998),(24 321.23224),(25 317.6383),(26 319.9808),(27 315.96384),(28 313.83014),(29 318.0124),(30 320.69257),(31 322.8705),(32 319.37708),(33 316.54108),(34 320.12094),(35 326.02347),(36 323.58768),(37 322.551),(38 318.89365),(39 321.0873),(40 322.04535),(41 323.10745),(42 313.8305),(43 313.8084),(44 321.05032),(45 314.86996),(46 313.9043),(47 324.67905),(48 323.0819),(49 321.27188),(50 315.96558),(51 306.36765),(52 310.339),(53 314.29224),(54 301.72778),(55 301.31036),(56 305.75864),(57 300.28735),(58 298.45728),(59 299.2564),(60 296.2512),(61 298.47906),(62 306.05356),(63 305.9365),(64 302.0615),(65 305.3527),(66 307.35858),(67 305.42297),(68 302.52637),(69 311.6123),(70 309.05588),(71 314.32364),(72 315.44376),(73 319.91003),(74 325.74008),(75 328.57883),(76 325.20245),(77 325.11765),(78 330.40143),(79 331.9477),
(1 220.84862),(2 267.844),(3 277.0415),(4 280.3577),(5 295.88135),(6 305.01102),(7 300.89432),(8 308.38058),(9 313.30026),(10 308.49695),(11 306.3372),(12 311.973),(13 314.8053),(14 308.00632),(15 306.03098),(16 306.10446),(17 312.24033),(18 317.95856),(19 318.435),(20 320.56866),(21 322.86008),(22 326.80676),(23 325.6488),(24 321.80753),(25 319.80737),(26 321.46014),(27 315.5675),(28 321.9896),(29 323.843),(30 321.12793),(31 322.70346),(32 326.9538),(33 321.8047),(34 319.51328),(35 317.6632),(36 317.75632),(37 317.42487),(38 314.13223),(39 313.32938),(40 318.08725),(41 318.72635),(42 314.13568),(43 307.39603),(44 308.54074),(45 309.69214),(46 309.69812),(47 312.3725),(48 311.70294),(49 303.56732),(50 309.1846),(51 303.67987),(52 308.8547),(53 310.4356),(54 300.71402),(55 304.27203),(56 302.8547),(57 298.9181),(58 293.00876),(59 293.0581),(60 295.56406),(61 308.9939),(62 304.8729),(63 306.83536),(64 303.39386),(65 305.68994),(66 299.38757),(67 297.25397),(68 298.57233),(69 301.27094),(70 300.06198),(71 303.4),(72 299.41934),(73 310.19867),(74 315.458),(75 315.73865),(76 311.6067),(77 313.23965),(78 317.33032),(79 319.58005),
(1 222.66075),(2 264.74356),(3 283.95386),(4 288.8329),(5 299.83444),(6 301.62494),(7 301.87042),(8 308.40936),(9 308.1763),(10 310.44687),(11 309.0487),(12 318.5489),(13 318.62234),(14 308.0717),(15 309.34985),(16 310.65533),(17 322.50537),(18 317.04166),(19 319.85654),(20 317.58612),(21 320.51913),(22 316.52737),(23 316.13638),(24 310.40176),(25 314.36697),(26 318.88824),(27 314.38464),(28 315.44348),(29 323.99524),(30 321.08368),(31 316.75085),(32 316.66187),(33 311.89047),(34 309.52463),(35 312.2637),(36 311.2975),(37 314.0274),(38 320.8892),(39 321.82855),(40 322.4212),(41 316.7333),(42 311.88818),(43 307.0145),(44 310.3111),(45 315.73376),(46 320.4515),(47 328.2617),(48 318.8927),(49 314.86252),(50 313.72565),(51 313.44257),(52 316.8937),(53 315.43085),(54 305.49356),(55 299.7967),(56 298.12537),(57 297.05807),(58 295.5916),(59 294.88367),(60 295.25623),(61 300.7144),(62 305.3355),(63 304.58002),(64 301.779),(65 303.66495),(66 304.74612),(67 302.8441),(68 295.76056),(69 301.0414),(70 295.39688),(71 297.90292),(72 299.10568),(73 304.32797),(74 310.50595),(75 312.501),(76 311.0472),(77 314.6309),(78 322.2991),(79 322.6806),
(1 212.84637),(2 258.32428),(3 269.794),(4 271.3293),(5 277.90692),(6 283.21527),(7 289.0714),(8 291.25467),(9 296.41843),(10 297.60516),(11 299.59866),(12 297.36166),(13 302.99918),(14 303.34396),(15 298.12955),(16 294.83157),(17 301.69687),(18 301.24338),(19 304.88043),(20 301.16495),(21 304.4157),(22 304.40707),(23 303.5183),(24 304.89575),(25 300.7085),(26 304.10162),(27 303.5477),(28 310.60587),(29 309.37427),(30 311.73248),(31 315.54117),(32 315.44794),(33 319.73465),(34 314.78604),(35 312.56833),(36 309.00507),(37 308.58325),(38 309.98703),(39 308.09348),(40 307.67755),(41 303.67447),(42 299.32413),(43 299.29465),(44 306.3902),(45 304.40253),(46 300.9301),(47 304.3911),(48 304.5656),(49 299.12033),(50 301.57846),(51 297.74652),(52 298.198),(53 294.2161),(54 291.2341),(55 287.80865),(56 285.26862),(57 282.60858),(58 280.75754),(59 281.1608),(60 284.37506),(61 289.6362),(62 289.12927),(63 288.1692),(64 289.5635),(65 289.49725),(66 290.76773),(67 288.12814),(68 282.59424),(69 289.2036),(70 289.0413),(71 287.15356),(72 289.6108),(73 293.47717),(74 301.26224),(75 303.1416),(76 299.7723),(77 304.26187),(78 311.93185),(79 310.6207),
(1 215.05553),(2 254.22952),(3 268.89886),(4 266.96872),(5 278.33395),(6 280.9912),(7 284.28314),(8 282.0338),(9 285.46896),(10 288.88568),(11 287.051),(12 285.26343),(13 289.1614),(14 291.33377),(15 290.85834),(16 292.1665),(17 294.62277),(18 300.91263),(19 303.57648),(20 306.52997),(21 303.8638),(22 298.99673),(23 299.78186),(24 298.80026),(25 302.01175),(26 301.7943),(27 302.0369),(28 304.7349),(29 309.06628),(30 307.37952),(31 305.5017),(32 307.9406),(33 303.43997),(34 298.54166),(35 300.71732),(36 300.593),(37 305.39917),(38 307.80026),(39 313.12418),(40 303.85162),(41 298.38562),(42 299.7284),(43 298.00067),(44 300.00687),(45 298.99588),(46 303.6788),(47 306.22287),(48 301.99258),(49 304.1849),(50 301.16797),(51 298.4624),(52 293.58087),(53 293.4577),(54 288.17575),(55 284.4513),(56 279.6645),(57 272.23972),(58 277.8273),(59 272.62085),(60 276.57214),(61 282.18344),(62 287.5202),(63 287.82108),(64 283.82303),(65 285.04184),(66 284.83353),(67 281.14108),(68 280.22537),(69 282.86307),(70 289.93686),(71 289.31442),(72 291.5413),(73 294.47308),(74 299.95392),(75 298.17514),(76 299.8738),(77 304.51245),(78 311.06277),(79 316.03217),
(1 209.85976),(2 249.60736),(3 263.4584),(4 266.014),(5 265.18228),(6 261.784),(7 266.95114),(8 275.92636),(9 278.68793),(10 281.86176),(11 280.4993),(12 285.23596),(13 282.62698),(14 278.55737),(15 273.28833),(16 276.32568),(17 283.68185),(18 286.88367),(19 291.714),(20 299.75177),(21 300.489),(22 297.39462),(23 298.24182),(24 293.88672),(25 298.2403),(26 301.47),(27 302.78235),(28 299.11377),(29 297.89563),(30 300.03745),(31 301.77194),(32 303.95538),(33 299.53705),(34 299.39542),(35 300.038),(36 300.13278),(37 297.9358),(38 298.0768),(39 299.46048),(40 297.3189),(41 292.51154),(42 288.4359),(43 291.78088),(44 286.37857),(45 285.09888),(46 284.07364),(47 290.6448),(48 290.3863),(49 287.5773),(50 284.9401),(51 282.0998),(52 279.78543),(53 287.07285),(54 278.0717),(55 283.89395),(56 281.33643),(57 275.81607),(58 273.94345),(59 274.91827),(60 276.69962),(61 279.81964),(62 288.01752),(63 287.3265),(64 284.89725),(65 283.7357),(66 277.2517),(67 282.16827),(68 278.94113),(69 280.4592),(70 281.5081),(71 287.36893),(72 282.46036),(73 293.83716),(74 296.0788),(75 294.4897),(76 295.11328),(77 302.25482),(78 299.70154),(79 302.59903),
(1 206.45973),(2 247.88379),(3 249.03523),(4 255.54025),(5 264.25317),(6 265.00925),(7 267.1485),(8 279.39563),(9 274.9889),(10 275.9257),(11 289.38412),(12 284.85803),(13 282.32968),(14 280.96497),(15 282.56827),(16 281.318),(17 289.10007),(18 287.10205),(19 287.85245),(20 286.94855),(21 289.65393),(22 287.94574),(23 284.93246),(24 287.04837),(25 289.49344),(26 287.71747),(27 289.668),(28 292.05875),(29 288.93723),(30 291.1151),(31 289.66162),(32 289.44635),(33 288.2872),(34 285.2167),(35 287.47147),(36 290.1132),(37 283.3716),(38 280.01987),(39 281.6851),(40 279.36136),(41 280.1166),(42 277.46106),(43 277.3615),(44 278.02133),(45 280.15665),(46 282.38434),(47 287.7808),(48 286.43292),(49 277.49863),(50 281.19708),(51 278.4496),(52 270.97922),(53 272.57724),(54 274.2417),(55 272.1732),(56 272.5598),(57 267.75476),(58 267.41425),(59 265.2086),(60 265.79608),(61 269.8885),(62 274.42328),(63 270.5997),(64 272.6457),(65 270.82114),(66 269.08966),(67 270.36368),(68 262.54626),(69 269.33405),(70 276.85098),(71 277.78238),(72 270.5385),(73 278.38782),(74 285.78113),(75 285.77594),(76 288.94162),(77 289.76764),(78 296.2199),(79 301.80322),
(1 199.63351),(2 237.72466),(3 252.26317),(4 254.79608),(5 258.0315),(6 258.7466),(7 262.2803),(8 266.0753),(9 267.99646),(10 271.8697),(11 274.7109),(12 276.10406),(13 276.13348),(14 272.01117),(15 272.38257),(16 270.92355),(17 277.78592),(18 278.94977),(19 281.4845),(20 289.04782),(21 288.77917),(22 285.98596),(23 286.48578),(24 283.93582),(25 287.9213),(26 289.18033),(27 284.58295),(28 283.037),(29 282.21326),(30 283.57108),(31 285.69138),(32 284.94122),(33 287.37827),(34 279.08902),(35 284.11118),(36 281.45898),(37 281.29114),(38 283.37003),(39 281.0845),(40 279.6449),(41 278.13593),(42 275.74738),(43 277.74573),(44 274.48273),(45 276.5633),(46 278.01584),(47 278.35715),(48 277.5989),(49 275.91153),(50 279.6803),(51 274.9245),(52 270.73663),(53 269.3157),(54 271.89874),(55 267.25494),(56 262.7049),(57 259.5759),(58 261.38617),(59 255.00146),(60 257.50446),(61 265.08344),(62 267.40594),(63 268.10135),(64 262.88937),(65 261.5838),(66 264.31946),(67 266.00693),(68 262.3706),(69 264.0123),(70 259.44537),(71 264.11356),(72 262.45648),(73 267.4789),(74 275.1437),(75 275.9695),(76 275.50012),(77 280.74402),(78 284.06613),(79 291.57642),
(1 194.77324),(2 229.07654),(3 239.18657),(4 246.91093),(5 253.52007),(6 256.69162),(7 256.38995),(8 265.4353),(9 269.4238),(10 267.64212),(11 267.48544),(12 270.5965),(13 274.08435),(14 272.69324),(15 270.9598),(16 271.65857),(17 272.19095),(18 280.8112),(19 282.41684),(20 283.7571),(21 279.21286),(22 279.54547),(23 281.15637),(24 276.55313),(25 280.1475),(26 276.6728),(27 278.59586),(28 275.96896),(29 277.97614),(30 273.75174),(31 274.90295),(32 275.13785),(33 276.29614),(34 269.25888),(35 270.69272),(36 272.04776),(37 272.79684),(38 270.66885),(39 276.72025),(40 271.2733),(41 272.29834),(42 263.0311),(43 267.30313),(44 266.86426),(45 267.7317),(46 272.80563),(47 271.32318),(48 272.50677),(49 273.03564),(50 268.8326),(51 271.13928),(52 268.5503),(53 270.53455),(54 262.57278),(55 262.4464),(56 256.97748),(57 256.78244),(58 257.71924),(59 254.96799),(60 253.89659),(61 257.32693),(62 261.7519),(63 260.67258),(64 255.62935),(65 259.48694),(66 259.7365),(67 257.0295),(68 254.03929),(69 254.72281),(70 258.02173),(71 258.116),(72 260.6845),(73 264.28214),(74 269.8266),(75 271.14764),(76 268.97723),(77 269.57742),(78 276.29254),(79 280.89047),
(1 187.25594),(2 222.5082),(3 232.78249),(4 236.7934),(5 243.5177),(6 244.63884),(7 251.24416),(8 253.91315),(9 260.02362),(10 258.58102),(11 258.6),(12 262.70868),(13 268.3032),(14 268.8067),(15 261.5984),(16 261.60934),(17 266.52505),(18 270.1737),(19 271.59964),(20 271.03265),(21 269.80362),(22 268.4414),(23 266.5094),(24 266.96774),(25 269.2641),(26 271.47165),(27 269.18765),(28 272.53098),(29 272.2977),(30 272.89514),(31 274.80887),(32 273.35867),(33 271.05637),(34 272.5545),(35 271.65027),(36 268.86563),(37 271.04095),(38 268.61017),(39 269.81125),(40 265.2053),(41 263.3383),(42 258.2902),(43 261.76434),(44 264.88382),(45 268.6846),(46 265.1457),(47 270.13538),(48 269.81055),(49 262.08325),(50 258.5951),(51 259.33896),(52 261.26526),(53 258.13272),(54 257.58746),(55 251.52188),(56 248.15704),(57 246.19135),(58 243.80339),(59 246.33734),(60 245.09595),(61 253.42204),(62 255.24144),(63 257.25964),(64 252.63957),(65 252.74704),(66 252.57661),(67 252.59012),(68 252.14706),(69 255.18987),(70 257.46744),(71 255.45154),(72 254.64984),(73 260.64172),(74 263.2899),(75 261.3409),(76 265.3099),(77 269.3248),(78 272.16293),(79 277.56485),
(1 182.62276),(2 217.60126),(3 226.24213),(4 229.82077),(5 239.37144),(6 242.85811),(7 246.1901),(8 250.32375),(9 254.34773),(10 254.8943),(11 251.11134),(12 255.7954),(13 253.5778),(14 251.39818),(15 247.75089),(16 248.49216),(17 251.40752),(18 256.58936),(19 257.20102),(20 261.54053),(21 264.39777),(22 265.13208),(23 270.78088),(24 263.6781),(25 262.26096),(26 263.86066),(27 264.35114),(28 264.80624),(29 267.45233),(30 266.96588),(31 261.9079),(32 264.8363),(33 261.5423),(34 260.3918),(35 263.02554),(36 262.21033),(37 263.25262),(38 265.93854),(39 265.0571),(40 264.39764),(41 260.20587),(42 255.6194),(43 255.40129),(44 250.91081),(45 253.91101),(46 255.36264),(47 259.13748),(48 253.62311),(49 254.88667),(50 250.74036),(51 251.08832),(52 252.90993),(53 252.27525),(54 243.7554),(55 240.5812),(56 236.70284),(57 236.09845),(58 236.12863),(59 235.988),(60 234.39008),(61 238.87152),(62 244.14326),(63 244.0522),(64 240.19185),(65 237.64034),(66 241.68541),(67 239.65384),(68 234.11064),(69 240.31425),(70 241.23814),(71 243.77612),(72 246.32188),(73 247.67313),(74 251.93623),(75 252.18974),(76 253.75552),(77 259.3118),(78 265.2177),(79 264.2455),
(1 181.6783),(2 216.25523),(3 224.80704),(4 227.38452),(5 235.48334),(6 236.75426),(7 240.09882),(8 246.33603),(9 251.38324),(10 244.39224),(11 248.93306),(12 256.06982),(13 258.2497),(14 257.4283),(15 244.79915),(16 246.20026),(17 248.07745),(18 254.00046),(19 257.9612),(20 257.10785),(21 259.9663),(22 255.90154),(23 257.2567),(24 256.67078),(25 256.26645),(26 262.51028),(27 256.97372),(28 257.81903),(29 260.78668),(30 259.7299),(31 257.88995),(32 260.67316),(33 258.12317),(34 258.64206),(35 255.02853),(36 256.16318),(37 256.4314),(38 255.15384),(39 253.73735),(40 258.52887),(41 256.2714),(42 253.5592),(43 251.80893),(44 252.72462),(45 254.11615),(46 259.11246),(47 256.9727),(48 252.8364),(49 250.12892),(50 248.09346),(51 248.1137),(52 247.7118),(53 248.50597),(54 245.8958),(55 242.64233),(56 243.74098),(57 240.71548),(58 238.49026),(59 239.09433),(60 240.83905),(61 249.42702),(62 252.20146),(63 250.32135),(64 247.86707),(65 245.91145),(66 244.689),(67 244.65384),(68 244.30876),(69 245.5044),(70 247.2482),(71 247.3952),(72 244.84955),(73 251.55249),(74 253.99069),(75 255.32234),(76 255.6474),(77 260.69073),(78 261.7207),(79 265.19556),
