1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,512.5,513.5,514.5,515.5,516.5,517.5,518.5,519.5,520.5,521.5,522.5,523.5,524.5,525.5,526.5,527.5,528.5,529.5,530.5,531.5,532.5,533.5,534.5,535.5,536.5,537.5,538.5,539.5,540.5,541.5,542.5,543.5,544.5,545.5,546.5,547.5,548.5,549.5,550.5,551.5,552.5,553.5,554.5,555.5,556.5,557.5,558.5,559.5,560.5,561.5,562.5,563.5,564.5,565.5,566.5,567.5,568.5,569.5,570.5,571.5,572.5,573.5,574.5,575.5,576.5,577.5,578.5,579.5,580.5,581.5,582.5,583.5,584.5,585.5,586.5,587.5,588.5,589.5,590.5,591.5,592.5,593.5,594.5,595.5,596.5,597.5,598.5,599.5,600.5,601.5,602.5,603.5,604.5,605.5,606.5,607.5,608.5,609.5,610.5,611.5,612.5,613.5,614.5,615.5,616.5,617.5,618.5,619.5,620.5,621.5,622.5,623.5,624.5,625.5,626.5,627.5,628.5,629.5,630.5,631.5,632.5,633.5,634.5,635.5,636.5,637.5,638.5,639.5,
(1 119467670),(2 296401500),(3 473084060),(4 612763260),(5 659168500),(6 721672500),(7 809286460),(8 931162700),(9 1048296640),(10 1159559300),(11 1199090300),(12 1171195600),(13 1132045300),(14 1077280800),(15 1067867840),(16 1040922940),(17 1021419700),(18 987962100),(19 948316500),(20 963620160),(21 972183900),(22 1017623550),(23 1065721540),(24 1074092200),(25 1074152100),(26 1018489150),(27 962340800),(28 951177700),(29 976356160),(30 1005369660),(31 1013963500),(32 960669250),(33 872521400),(34 851459400),(35 862708200),(36 931130700),(37 1036048830),(38 1072541440),(39 1069157570),(40 1037957900),(41 1035873800),(42 1079701100),(43 1187577900),(44 1281914800),(45 1276139400),(46 1255028600),(47 1161280500),(48 1079282700),(49 1034422600),(50 1015816400),(51 993924100),(52 928193600),(53 876319200),(54 805511740),(55 792316100),(56 843595000),(57 908461900),(58 1030699800),(59 1103443100),(60 1136161400),(61 1137284500),(62 1094861700),(63 1095827100),(64 1053140000),(65 1051742000),(66 1035738900),(67 1003401200),(68 1008541500),(69 1064329660),(70 1194039600),(71 1309713200),(72 1395872500),(73 1380881700),(74 1334224300),(75 1301147100),(76 1259141100),(77 1230045600),(78 1200388000),(79 1162787200),
(1 444.3413),(2 515.64734),(3 559.62134),(4 581.894),(5 590.3437),(6 598.4384),(7 599.5889),(8 597.81885),(9 601.43634),(10 607.8148),(11 605.98816),(12 601.98956),(13 594.6071),(14 595.92377),(15 595.96844),(16 597.4323),(17 592.9496),(18 589.79175),(19 594.4),(20 589.5189),(21 590.1918),(22 597.6024),(23 608.2032),(24 609.54767),(25 609.3171),(26 605.56116),(27 601.3173),(28 601.5826),(29 599.45),(30 599.2764),(31 599.4642),(32 598.2864),(33 593.5188),(34 597.36395),(35 593.4496),(36 594.5136),(37 589.8695),(38 586.19604),(39 586.6389),(40 586.0236),(41 587.8939),(42 589.73083),(43 596.10547),(44 600.99896),(45 603.03265),(46 596.7069),(47 597.18176),(48 590.7928),(49 584.3208),(50 584.6094),(51 586.42554),(52 583.49664),(53 587.313),(54 585.2483),(55 584.73724),(56 584.00085),(57 578.5633),(58 581.53076),(59 579.67584),(60 579.6798),(61 582.966),(62 588.2549),(63 586.739),(64 586.0003),(65 583.0431),(66 582.5732),(67 584.2149),(68 586.4369),(69 585.0193),(70 592.95465),(71 596.1044),(72 597.6625),(73 601.0753),(74 600.56714),(75 604.69244),(76 605.8575),(77 608.5098),(78 611.6694),(79 617.89923),
(1 433.69595),(2 508.24774),(3 546.27057),(4 567.46686),(5 576.8614),(6 577.2704),(7 577.20636),(8 579.69666),(9 582.9182),(10 587.14954),(11 590.994),(12 583.28876),(13 578.5501),(14 584.1682),(15 584.16223),(16 579.749),(17 578.39526),(18 577.21185),(19 578.5884),(20 575.38025),(21 572.43677),(22 579.5961),(23 585.794),(24 587.9923),(25 588.5772),(26 588.6263),(27 586.7991),(28 585.67267),(29 584.6372),(30 583.30835),(31 583.6846),(32 582.27075),(33 572.80035),(34 578.4944),(35 573.94214),(36 575.7036),(37 576.0886),(38 572.1594),(39 574.148),(40 572.59155),(41 572.8536),(42 573.73517),(43 581.2986),(44 583.3543),(45 586.8659),(46 582.83185),(47 579.92535),(48 572.469),(49 571.13007),(50 570.86584),(51 575.0822),(52 572.9412),(53 575.29535),(54 568.5873),(55 565.058),(56 561.6189),(57 561.37634),(58 563.0254),(59 562.5588),(60 565.05505),(61 568.70654),(62 573.57764),(63 571.77057),(64 567.99524),(65 565.89453),(66 567.2901),(67 566.5011),(68 567.4895),(69 569.6825),(70 577.8357),(71 582.8519),(72 583.14874),(73 587.5258),(74 584.9581),(75 587.77795),(76 592.9322),(77 593.14453),(78 595.37946),(79 597.7355),
(1 433.76123),(2 503.95493),(3 543.41187),(4 565.2823),(5 574.56866),(6 573.5765),(7 571.6197),(8 579.8063),(9 585.443),(10 590.5261),(11 590.19244),(12 585.98816),(13 579.3958),(14 581.43176),(15 581.6027),(16 579.1001),(17 574.37494),(18 571.82513),(19 576.5296),(20 572.83624),(21 571.5902),(22 581.1727),(23 584.7481),(24 586.662),(25 585.8684),(26 586.54553),(27 578.05853),(28 579.6679),(29 580.0166),(30 579.1183),(31 580.3013),(32 578.0537),(33 572.92645),(34 577.10187),(35 573.41656),(36 574.36017),(37 575.5136),(38 574.9443),(39 572.2462),(40 572.7557),(41 570.6544),(42 573.13983),(43 580.84534),(44 583.26544),(45 587.458),(46 583.3326),(47 578.7555),(48 571.9892),(49 570.9695),(50 563.5067),(51 568.533),(52 568.8007),(53 574.11786),(54 568.05225),(55 567.58453),(56 562.54193),(57 559.86786),(58 561.4812),(59 563.4189),(60 566.3546),(61 572.17725),(62 574.82025),(63 573.09863),(64 570.6265),(65 566.2529),(66 567.858),(67 565.19293),(68 566.4422),(69 567.05975),(70 571.7749),(71 576.1095),(72 578.43823),(73 580.363),(74 581.4255),(75 583.4514),(76 583.9952),(77 590.0435),(78 592.1117),(79 591.9358),
(1 424.6471),(2 493.59256),(3 533.3382),(4 553.1717),(5 559.7766),(6 558.949),(7 556.1928),(8 560.1537),(9 565.79816),(10 575.5892),(11 575.4563),(12 573.5281),(13 567.1478),(14 570.1571),(15 565.05615),(16 565.28217),(17 563.4697),(18 560.2517),(19 565.66833),(20 563.632),(21 562.2812),(22 568.869),(23 575.81726),(24 576.40204),(25 576.09314),(26 578.61115),(27 571.73517),(28 567.1087),(29 567.7528),(30 569.31244),(31 568.2884),(32 565.11224),(33 560.70013),(34 560.1506),(35 555.1237),(36 559.48926),(37 559.0927),(38 562.1904),(39 560.08154),(40 560.77515),(41 559.8872),(42 563.9844),(43 570.0526),(44 576.67554),(45 576.3462),(46 575.1238),(47 573.5056),(48 565.55115),(49 563.16345),(50 557.7257),(51 561.4219),(52 559.799),(53 561.56384),(54 557.22437),(55 555.72266),(56 553.401),(57 548.7964),(58 551.1237),(59 555.90375),(60 558.6161),(61 563.0614),(62 567.22815),(63 564.3483),(64 560.7182),(65 554.1422),(66 558.6921),(67 558.7775),(68 563.08435),(69 560.56036),(70 564.32227),(71 568.4392),(72 572.18726),(73 574.0036),(74 573.6541),(75 576.31616),(76 577.2368),(77 582.81805),(78 585.53674),(79 587.31476),
(1 422.3695),(2 487.20694),(3 525.70715),(4 545.5043),(5 554.8285),(6 555.82904),(7 553.8923),(8 553.7632),(9 561.9405),(10 571.39246),(11 571.6835),(12 567.39996),(13 559.7234),(14 560.40247),(15 557.4955),(16 556.6128),(17 559.87744),(18 556.6829),(19 558.8162),(20 554.44794),(21 553.88696),(22 558.94055),(23 566.34436),(24 569.979),(25 570.8596),(26 567.5153),(27 564.0411),(28 557.6893),(29 561.25055),(30 561.35333),(31 561.96423),(32 555.6094),(33 550.77167),(34 551.25354),(35 550.0074),(36 548.5076),(37 552.18036),(38 551.58716),(39 550.67883),(40 550.54956),(41 552.1222),(42 555.91266),(43 560.31067),(44 566.9721),(45 563.4111),(46 562.9877),(47 560.5449),(48 553.0828),(49 549.3475),(50 544.0075),(51 548.82605),(52 547.5422),(53 547.2606),(54 543.33936),(55 543.79266),(56 542.28345),(57 536.61304),(58 541.07294),(59 544.2356),(60 544.7156),(61 549.0456),(62 548.9777),(63 551.136),(64 546.1242),(65 543.8722),(66 550.26056),(67 551.4795),(68 553.27954),(69 554.0371),(70 555.3248),(71 555.5516),(72 554.9661),(73 558.42004),(74 563.2286),(75 562.27826),(76 567.6158),(77 573.4794),(78 573.21106),(79 576.1975),
(1 407.79428),(2 471.22543),(3 502.20395),(4 523.8507),(5 533.9274),(6 531.8389),(7 531.5688),(8 534.9983),(9 539.27783),(10 542.3728),(11 542.85474),(12 538.8163),(13 537.41785),(14 538.27026),(15 537.4084),(16 538.06287),(17 540.1347),(18 540.7724),(19 539.0291),(20 535.09705),(21 537.10596),(22 539.1893),(23 549.2969),(24 549.4959),(25 550.0275),(26 548.7153),(27 543.1558),(28 538.96466),(29 537.0819),(30 539.7915),(31 539.84705),(32 537.1269),(33 532.76575),(34 535.7671),(35 536.12787),(36 532.2505),(37 538.5173),(38 534.0856),(39 537.20154),(40 536.5123),(41 532.7084),(42 536.8805),(43 541.8474),(44 547.46497),(45 550.32153),(46 548.5703),(47 544.9551),(48 538.89355),(49 537.834),(50 527.87946),(51 534.5793),(52 532.8861),(53 532.1055),(54 527.63055),(55 527.4841),(56 523.4697),(57 521.3137),(58 525.5607),(59 528.5285),(60 532.0659),(61 535.39703),(62 536.3567),(63 536.77844),(64 530.9508),(65 531.0358),(66 533.0735),(67 532.7952),(68 535.814),(69 536.6985),(70 535.86523),(71 539.6499),(72 543.3091),(73 545.0265),(74 550.50287),(75 549.59625),(76 552.2609),(77 555.93134),(78 558.5279),(79 562.5716),
(1 403.69128),(2 464.91006),(3 499.14984),(4 516.31775),(5 528.69836),(6 529.82294),(7 526.5249),(8 531.0095),(9 535.8981),(10 539.29156),(11 539.15265),(12 532.78076),(13 533.81134),(14 532.1026),(15 533.0986),(16 533.4513),(17 531.13684),(18 535.50635),(19 530.09296),(20 528.15533),(21 531.7611),(22 535.8026),(23 545.01013),(24 547.7894),(25 547.80273),(26 546.8159),(27 541.9736),(28 539.414),(29 539.3357),(30 540.2115),(31 538.0724),(32 531.4754),(33 528.3723),(34 531.7791),(35 533.05676),(36 529.68604),(37 531.8089),(38 529.23444),(39 532.8463),(40 532.03424),(41 529.33685),(42 531.74554),(43 535.6263),(44 540.8214),(45 541.7445),(46 538.9892),(47 538.12335),(48 533.12836),(49 534.01715),(50 525.48047),(51 529.2959),(52 527.2288),(53 525.3116),(54 520.36365),(55 525.88245),(56 520.7392),(57 516.0104),(58 518.5224),(59 518.6335),(60 525.43994),(61 530.7725),(62 532.26624),(63 530.57886),(64 525.27014),(65 528.5141),(66 527.56995),(67 528.9875),(68 528.72864),(69 533.7486),(70 532.64606),(71 539.0014),(72 538.80286),(73 537.9196),(74 544.41486),(75 542.5015),(76 547.15314),(77 550.41614),(78 550.34576),(79 555.65),
(1 400.87933),(2 459.75153),(3 496.02118),(4 514.3634),(5 526.3347),(6 524.79785),(7 521.3115),(8 526.79144),(9 530.78625),(10 533.5749),(11 532.73956),(12 531.1285),(13 533.11224),(14 529.092),(15 526.5858),(16 528.94617),(17 528.41815),(18 528.13995),(19 522.404),(20 522.1857),(21 522.2605),(22 527.61096),(23 535.8671),(24 540.1421),(25 538.71423),(26 538.6523),(27 532.1387),(28 531.09784),(29 533.12524),(30 531.3625),(31 536.1969),(32 527.05206),(33 524.2148),(34 526.8589),(35 526.31775),(36 520.1032),(37 518.1896),(38 519.56464),(39 520.9489),(40 521.49396),(41 522.77747),(42 525.37836),(43 530.3301),(44 534.4919),(45 534.4226),(46 535.99396),(47 530.8376),(48 525.4233),(49 523.2606),(50 517.3954),(51 518.3761),(52 517.3195),(53 519.9095),(54 515.711),(55 521.91095),(56 519.9632),(57 514.3517),(58 516.21924),(59 516.27313),(60 518.96173),(61 524.23486),(62 524.4411),(63 523.17676),(64 519.7671),(65 520.78107),(66 521.0293),(67 521.6651),(68 524.2902),(69 526.3063),(70 532.57385),(71 533.23224),(72 537.1379),(73 534.8897),(74 539.5314),(75 539.73956),(76 544.2093),(77 547.0205),(78 551.32965),(79 554.1777),
(1 391.22217),(2 451.75424),(3 486.99423),(4 506.04187),(5 513.8781),(6 516.62866),(7 511.92288),(8 513.6555),(9 517.78467),(10 526.10254),(11 522.78577),(12 520.93414),(13 523.7313),(14 520.821),(15 520.1467),(16 519.67523),(17 521.33545),(18 521.1252),(19 521.35583),(20 517.1821),(21 519.8742),(22 521.8315),(23 533.60394),(24 532.47595),(25 532.20056),(26 531.049),(27 524.13873),(28 521.1197),(29 522.7444),(30 524.0828),(31 530.29205),(32 517.3379),(33 512.76025),(34 520.4166),(35 518.9586),(36 515.0138),(37 514.8686),(38 516.40344),(39 517.4036),(40 517.14984),(41 513.58136),(42 519.92914),(43 524.18634),(44 530.9717),(45 530.4731),(46 531.9894),(47 528.4749),(48 520.4824),(49 514.36707),(50 509.13846),(51 511.46265),(52 511.13434),(53 510.76593),(54 505.65076),(55 505.99237),(56 511.29303),(57 510.2529),(58 509.66187),(59 514.3445),(60 514.9374),(61 517.2921),(62 517.27875),(63 515.839),(64 514.36145),(65 513.4862),(66 515.2103),(67 516.2657),(68 519.5702),(69 523.4848),(70 529.3474),(71 531.7638),(72 531.63293),(73 531.87274),(74 532.28296),(75 534.1204),(76 539.27106),(77 539.1556),(78 545.2096),(79 547.10974),
(1 387.4847),(2 448.26285),(3 480.867),(4 500.14047),(5 510.23828),(6 514.5126),(7 510.6207),(8 511.17224),(9 513.42145),(10 517.9627),(11 515.8087),(12 510.2987),(13 515.35004),(14 516.3236),(15 515.6005),(16 513.37506),(17 515.0577),(18 513.37616),(19 514.4383),(20 508.2686),(21 513.67847),(22 513.78687),(23 524.51306),(24 522.09436),(25 525.1404),(26 521.4359),(27 516.3855),(28 513.9677),(29 517.36237),(30 519.74445),(31 521.0948),(32 514.3389),(33 510.82233),(34 513.41595),(35 510.25058),(36 510.54257),(37 508.1675),(38 508.69727),(39 507.33405),(40 509.62103),(41 507.21353),(42 510.9193),(43 515.25665),(44 520.2185),(45 517.4827),(46 518.6614),(47 518.3386),(48 512.46),(49 505.88284),(50 503.99722),(51 507.6204),(52 506.96606),(53 506.66644),(54 504.8938),(55 505.85406),(56 504.7029),(57 503.8781),(58 500.2971),(59 502.08386),(60 505.7347),(61 509.64453),(62 510.03528),(63 509.64056),(64 505.06796),(65 503.12195),(66 505.03543),(67 510.58627),(68 514.2694),(69 515.1243),(70 519.54816),(71 523.3422),(72 521.2718),(73 521.5393),(74 521.06177),(75 522.434),(76 528.5308),(77 525.9936),(78 532.36584),(79 532.94855),
(1 381.21695),(2 439.50366),(3 473.89975),(4 490.44766),(5 496.93478),(6 500.14917),(7 497.63107),(8 498.86893),(9 502.2227),(10 510.38043),(11 510.4773),(12 507.7213),(13 507.20697),(14 506.49274),(15 508.39343),(16 504.7877),(17 506.14725),(18 504.90244),(19 507.1363),(20 500.9287),(21 503.90933),(22 504.81674),(23 513.92957),(24 513.30206),(25 513.05),(26 511.77216),(27 510.23032),(28 506.726),(29 508.56564),(30 510.56653),(31 513.1402),(32 510.14035),(33 500.12625),(34 503.21204),(35 500.2448),(36 500.1157),(37 497.40903),(38 497.02145),(39 499.1127),(40 500.63043),(41 497.88452),(42 499.07193),(43 505.2385),(44 510.37772),(45 507.04214),(46 508.87845),(47 508.78403),(48 502.18567),(49 499.9036),(50 496.67697),(51 497.1919),(52 497.85678),(53 497.94138),(54 494.81198),(55 492.99466),(56 494.70667),(57 494.25366),(58 498.42484),(59 496.17587),(60 498.73666),(61 503.40332),(62 500.1551),(63 499.66797),(64 497.417),(65 497.46216),(66 497.16013),(67 500.8218),(68 502.62988),(69 503.51758),(70 505.07574),(71 510.15656),(72 513.1777),(73 510.7887),(74 513.46875),(75 515.3751),(76 515.76825),(77 518.79816),(78 523.9315),(79 524.6478),
(1 376.69855),(2 437.89362),(3 467.86588),(4 485.9807),(5 494.15497),(6 494.1972),(7 492.6659),(8 498.01114),(9 502.7471),(10 505.83673),(11 506.83292),(12 504.69522),(13 499.83417),(14 498.2486),(15 501.6892),(16 502.8499),(17 500.71558),(18 496.01538),(19 496.95895),(20 492.276),(21 493.7537),(22 497.94458),(23 502.9664),(24 506.59827),(25 507.53906),(26 505.58383),(27 504.13336),(28 501.54236),(29 500.8161),(30 502.39822),(31 502.3156),(32 498.36765),(33 492.41837),(34 495.66666),(35 492.42532),(36 495.892),(37 496.53613),(38 494.20697),(39 492.87662),(40 495.61386),(41 495.09482),(42 494.60245),(43 499.08066),(44 506.0445),(45 505.0508),(46 505.83624),(47 504.20572),(48 496.68167),(49 494.08636),(50 491.2984),(51 494.41583),(52 493.50546),(53 497.25406),(54 494.90604),(55 490.53748),(56 488.35956),(57 485.76382),(58 488.43716),(59 488.07263),(60 489.30917),(61 492.41998),(62 493.06952),(63 493.53098),(64 493.68497),(65 490.64618),(66 490.2055),(67 491.06464),(68 496.94098),(69 495.6689),(70 500.4822),(71 505.10132),(72 502.95465),(73 502.54126),(74 504.54733),(75 505.197),(76 508.09894),(77 512.26587),(78 515.83234),(79 519.4937),
(1 372.0683),(2 432.38132),(3 461.6243),(4 479.64804),(5 488.92725),(6 485.7582),(7 486.9224),(8 490.9097),(9 495.21686),(10 500.84073),(11 501.78934),(12 499.25528),(13 497.65372),(14 494.11096),(15 493.96255),(16 494.62787),(17 491.60345),(18 488.81165),(19 490.01364),(20 485.28464),(21 485.3151),(22 491.9768),(23 499.72162),(24 502.163),(25 500.65295),(26 499.83658),(27 500.7603),(28 493.07568),(29 495.03708),(30 499.16574),(31 498.56235),(32 494.10022),(33 489.99677),(34 491.39706),(35 490.10135),(36 490.7868),(37 492.31094),(38 488.8214),(39 488.26166),(40 490.77414),(41 491.1214),(42 489.64243),(43 495.95322),(44 501.36615),(45 499.54102),(46 498.01544),(47 496.37253),(48 489.17358),(49 484.77554),(50 484.16223),(51 488.37793),(52 487.9307),(53 489.48938),(54 489.2795),(55 486.6295),(56 484.61572),(57 482.68546),(58 487.67865),(59 489.43314),(60 490.47333),(61 491.24594),(62 490.7431),(63 490.07437),(64 490.35104),(65 489.25653),(66 489.78976),(67 489.67035),(68 495.26294),(69 496.9993),(70 501.03632),(71 502.04468),(72 499.6927),(73 501.8511),(74 503.6337),(75 505.19537),(76 505.35287),(77 509.75998),(78 513.5719),(79 519.029),
(1 364.46182),(2 422.2261),(3 449.1202),(4 464.90802),(5 473.60696),(6 474.6857),(7 471.60504),(8 475.75378),(9 480.2518),(10 486.74637),(11 487.91782),(12 480.98758),(13 482.23294),(14 483.96677),(15 481.0312),(16 480.14392),(17 478.58838),(18 477.13608),(19 479.5835),(20 475.4143),(21 474.50784),(22 478.64896),(23 486.55078),(24 489.69647),(25 489.18936),(26 488.32642),(27 487.09717),(28 480.04102),(29 480.31998),(30 484.58304),(31 483.04553),(32 479.84103),(33 474.7642),(34 475.42624),(35 473.69733),(36 473.18536),(37 476.36108),(38 472.67535),(39 477.1938),(40 479.2547),(41 478.65817),(42 478.6018),(43 484.88486),(44 489.3187),(45 492.23853),(46 490.74567),(47 487.29724),(48 479.63043),(49 473.43884),(50 474.5088),(51 476.1818),(52 474.98795),(53 478.8661),(54 478.0567),(55 475.52362),(56 473.91574),(57 471.53696),(58 474.81815),(59 473.90005),(60 473.91473),(61 478.0077),(62 480.28076),(63 478.02347),(64 476.93942),(65 475.85297),(66 476.04724),(67 477.23956),(68 483.19458),(69 484.56464),(70 486.61752),(71 489.46417),(72 487.33313),(73 487.86795),(74 491.244),(75 493.13028),(76 494.23358),(77 497.52075),(78 498.4601),(79 505.4193),
(1 360.19348),(2 415.16306),(3 442.99072),(4 462.9028),(5 469.07077),(6 471.82205),(7 470.16876),(8 474.2135),(9 477.3245),(10 484.19913),(11 483.47845),(12 481.2602),(13 481.49463),(14 479.50998),(15 477.4194),(16 474.97702),(17 472.71207),(18 471.1508),(19 471.90454),(20 471.48508),(21 471.12436),(22 477.56717),(23 480.39914),(24 481.1801),(25 480.89612),(26 482.5016),(27 479.23355),(28 473.2735),(29 475.30066),(30 475.97205),(31 479.8646),(32 475.68384),(33 467.10538),(34 470.55402),(35 470.84607),(36 469.8066),(37 472.19864),(38 468.342),(39 470.48218),(40 472.87363),(41 470.1926),(42 472.27307),(43 478.68735),(44 483.81372),(45 488.42487),(46 484.88727),(47 486.85724),(48 477.9637),(49 469.88425),(50 469.21115),(51 472.8568),(52 472.3732),(53 476.1015),(54 471.18167),(55 470.4849),(56 470.05417),(57 466.2128),(58 469.5775),(59 470.9835),(60 472.06537),(61 474.59937),(62 475.6788),(63 474.18658),(64 471.56223),(65 470.51617),(66 470.41336),(67 472.66055),(68 478.816),(69 478.74893),(70 482.34912),(71 484.76532),(72 484.8368),(73 484.4599),(74 486.5413),(75 488.50912),(76 491.6513),(77 498.2856),(78 498.19382),(79 503.29596),
(1 356.49466),(2 410.44382),(3 441.50864),(4 460.27158),(5 462.6537),(6 462.73495),(7 462.9857),(8 466.5885),(9 469.81693),(10 478.81992),(11 477.45352),(12 472.79153),(13 473.4309),(14 470.95108),(15 471.42386),(16 472.3304),(17 471.368),(18 469.9323),(19 469.80792),(20 466.8771),(21 470.02832),(22 472.8654),(23 474.49234),(24 479.7361),(25 481.4012),(26 480.98718),(27 475.89307),(28 470.2874),(29 471.12146),(30 472.4634),(31 479.0427),(32 472.63052),(33 467.30927),(34 469.3405),(35 467.26865),(36 464.35086),(37 467.44348),(38 464.95444),(39 468.30746),(40 470.7272),(41 469.2775),(42 470.65533),(43 474.16953),(44 476.80612),(45 479.81543),(46 476.37125),(47 475.92798),(48 470.2588),(49 464.76306),(50 465.3072),(51 467.55374),(52 465.67258),(53 467.08643),(54 462.7446),(55 465.91455),(56 464.63086),(57 459.41504),(58 466.26617),(59 463.2584),(60 466.4371),(61 467.3559),(62 468.76837),(63 467.46808),(64 464.82748),(65 468.5431),(66 465.21014),(67 467.8024),(68 470.4665),(69 472.12634),(70 478.0377),(71 478.87015),(72 481.41733),(73 481.11038),(74 479.66232),(75 483.00375),(76 481.75613),(77 487.1596),(78 488.8478),(79 489.86182),
(1 355.5129),(2 409.2064),(3 439.7672),(4 458.63538),(5 464.41074),(6 466.36627),(7 463.922),(8 463.67535),(9 471.51007),(10 477.1828),(11 478.2829),(12 473.52954),(13 471.45148),(14 470.21143),(15 470.32642),(16 472.2781),(17 470.17706),(18 468.02676),(19 466.58047),(20 466.75815),(21 467.99036),(22 474.79538),(23 478.58258),(24 481.0829),(25 480.3838),(26 477.63574),(27 473.18146),(28 470.42792),(29 474.15637),(30 474.5988),(31 478.82605),(32 470.7049),(33 467.87833),(34 467.4429),(35 468.74588),(36 467.97018),(37 468.1264),(38 463.88486),(39 467.60333),(40 470.3691),(41 469.25354),(42 472.5396),(43 477.10925),(44 479.82288),(45 482.74857),(46 479.70105),(47 477.21667),(48 472.67984),(49 464.5902),(50 464.12903),(51 466.27267),(52 466.85724),(53 467.82498),(54 466.40875),(55 465.00504),(56 464.07913),(57 459.5576),(58 463.26016),(59 461.30725),(60 466.5581),(61 471.8745),(62 473.5566),(63 471.49127),(64 466.01355),(65 467.1468),(66 467.50668),(67 468.14233),(68 471.35675),(69 474.07593),(70 476.34387),(71 479.2193),(72 479.2248),(73 479.83978),(74 479.21768),(75 482.40903),(76 484.71555),(77 486.87607),(78 491.01016),(79 494.07736),
