1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 428094180),(2 816315970),(3 1032755700),(4 1185805800),(5 1344884600),(6 1400188800),(7 1355889000),(8 1347440500),(9 1351033500),(10 1374871400),(11 1373824400),(12 1349316500),(13 1339965300),(14 1295168900),(15 1235978100),(16 1205139600),(17 1244299400),(18 1284749000),(19 1258177900),(20 1258576000),(21 1268996100),(22 1224497800),(23 1185291400),(24 1113934000),(25 1000277200),(26 979013700),(27 1095537700),(28 1222203300),(29 1336197500),(30 1425524100),(31 1456341100),(32 1400557400),(33 1328982700),(34 1310048600),(35 1291474400),(36 1228323700),(37 1140406900),(38 1165513900),(39 1194080900),(40 1204730900),(41 1275953000),(42 1299801000),(43 1327514200),(44 1316314100),(45 1265329500),(46 1262919700),(47 1256101000),(48 1263890000),(49 1250272600),(50 1169914500),(51 1097362000),(52 1002093060),(53 990527700),(54 1050564350),(55 1156003700),(56 1254720100),(57 1276948900),(58 1271838800),(59 1187136600),(60 1208293000),(61 1270073000),(62 1292735900),(63 1323766300),(64 1398689700),(65 1393980900),(66 1298284700),(67 1232001200),(68 1211395500),(69 1119997800),(70 1088112000),(71 1076352600),(72 1094220400),(73 1126454500),(74 1225035400),(75 1258436700),(76 1289377500),(77 1254851100),(78 1217695400),(79 1232728700),
(1 4472.999),(2 4917.408),(3 5100.9634),(4 5251.331),(5 5251.8325),(6 5242.1094),(7 5304.805),(8 5330.58),(9 5429.048),(10 5405.0654),(11 5414.053),(12 5408.9717),(13 5419.2383),(14 5381.9604),(15 5362.792),(16 5337.553),(17 5396.436),(18 5361.2734),(19 5361.315),(20 5353.366),(21 5348.34),(22 5344.44),(23 5351.509),(24 5305.456),(25 5254.496),(26 5265.8115),(27 5279.594),(28 5326.307),(29 5319.7466),(30 5380.2417),(31 5358.974),(32 5389.496),(33 5341.965),(34 5338.3335),(35 5350.4927),(36 5354.0693),(37 5387.9795),(38 5309.708),(39 5313.542),(40 5368.2705),(41 5320.75),(42 5364.3237),(43 5371.335),(44 5329.129),(45 5294.8774),(46 5290.326),(47 5318.4126),(48 5308.014),(49 5292.026),(50 5260.808),(51 5267.7295),(52 5245.0854),(53 5260.668),(54 5218.0723),(55 5248.6035),(56 5297.9395),(57 5262.583),(58 5265.963),(59 5243.2446),(60 5208.5254),(61 5234.0894),(62 5267.644),(63 5249.7476),(64 5301.048),(65 5274.9307),(66 5274.8906),(67 5262.5),(68 5305.718),(69 5303.2983),(70 5195.5166),(71 5190.189),(72 5137.7617),(73 5088.349),(74 5110.37),(75 5161.603),(76 5192.815),(77 5195.952),(78 5236.1646),(79 5285.6245),
(1 4400.534),(2 4739.17),(3 4928.2866),(4 5073.1045),(5 5131.5103),(6 5155.3105),(7 5260.2847),(8 5258.5337),(9 5266.765),(10 5327.4785),(11 5339.3296),(12 5312.976),(13 5309.956),(14 5299.4897),(15 5221.92),(16 5221.0664),(17 5203.7803),(18 5193.7227),(19 5204.056),(20 5159.693),(21 5190.7383),(22 5194.391),(23 5185.4688),(24 5142.445),(25 5129.214),(26 5095.2476),(27 5134.9053),(28 5173.4165),(29 5233.2236),(30 5226.403),(31 5224.3784),(32 5202.107),(33 5189.3696),(34 5238.3433),(35 5216.915),(36 5220.1553),(37 5224.973),(38 5192.775),(39 5140.521),(40 5168.933),(41 5185.3594),(42 5210.4897),(43 5229.9985),(44 5174.088),(45 5165.6387),(46 5135.2153),(47 5165.7837),(48 5164.8384),(49 5111.6724),(50 5113.8716),(51 5043.9263),(52 5058.8374),(53 5090.058),(54 5112.733),(55 5139.9453),(56 5174.638),(57 5115.3687),(58 5117.7227),(59 5075.1636),(60 5119.7593),(61 5101.5137),(62 5115.2754),(63 5102.457),(64 5135.5874),(65 5125.442),(66 5102.3896),(67 5114.073),(68 5136.3003),(69 5166.334),(70 5121.0786),(71 5057.694),(72 4978.7573),(73 4972.701),(74 5012.48),(75 5069.2856),(76 5128.5454),(77 5128.954),(78 5094.1875),(79 5130.2275),
(1 4275.9043),(2 4613.864),(3 4810.3022),(4 4981.1753),(5 5022.2573),(6 5049.6396),(7 5113.087),(8 5138.457),(9 5165.4194),(10 5210.049),(11 5206.6514),(12 5193.616),(13 5211.7676),(14 5196.859),(15 5191.678),(16 5146.645),(17 5158.424),(18 5129.197),(19 5127.588),(20 5152.0957),(21 5130.649),(22 5126.7363),(23 5099.85),(24 5060.143),(25 5016.558),(26 5022.3223),(27 5044.2964),(28 5120.9434),(29 5136.374),(30 5167.063),(31 5134.6685),(32 5154.918),(33 5163.6396),(34 5172.869),(35 5162.6),(36 5144.735),(37 5123.1064),(38 5099.0215),(39 5035.9043),(40 5097.793),(41 5089.5684),(42 5146.228),(43 5134.004),(44 5085.674),(45 5109.5723),(46 5050.692),(47 5029.625),(48 5080.677),(49 5032.746),(50 5089.477),(51 4981.399),(52 4995.01),(53 5013.3804),(54 5029.249),(55 5041.6543),(56 5034.616),(57 5022.678),(58 5000.802),(59 5006.5244),(60 4986.8335),(61 4985.595),(62 5005.129),(63 5002.3867),(64 5003.8613),(65 5043.2754),(66 5018.449),(67 4996.4897),(68 5032.4604),(69 5010.305),(70 4965.25),(71 4966.977),(72 4893.7915),(73 4897.082),(74 4902.785),(75 4899.7334),(76 4932.0913),(77 4993.093),(78 4998.3237),(79 4973.3916),
(1 4205.992),(2 4620.6104),(3 4784.132),(4 4927.2256),(5 4988.85),(6 5040.8384),(7 5090.8555),(8 5111.917),(9 5167.4214),(10 5171.9287),(11 5174.518),(12 5166.4985),(13 5170.678),(14 5118.0376),(15 5113.486),(16 5115.4277),(17 5066.369),(18 5087.032),(19 5093.3296),(20 5080.3706),(21 5010.4766),(22 5022.8164),(23 5024.9775),(24 5000.5933),(25 4972.728),(26 4977.8403),(27 5010.549),(28 5034.427),(29 5096.4336),(30 5097.35),(31 5083.922),(32 5073.1675),(33 5066.1406),(34 5118.3086),(35 5091.954),(36 5075.0825),(37 5086.8154),(38 5049.1836),(39 5003.741),(40 5053.5986),(41 5062.6177),(42 5091.92),(43 5122.9644),(44 5065.8364),(45 5040.883),(46 5001.2793),(47 5022.521),(48 5026.111),(49 5025.736),(50 5036.8403),(51 4967.6636),(52 4965.5947),(53 4955.2007),(54 4992.972),(55 4989.6963),(56 5009.988),(57 4987.496),(58 4979.6465),(59 4970.585),(60 4982.3384),(61 4948.2046),(62 4975.9717),(63 4974.5337),(64 5011.9976),(65 4977.526),(66 5031.5767),(67 5003.3135),(68 4954.4717),(69 5012.677),(70 4935.2446),(71 4906.3076),(72 4812.9814),(73 4840.9697),(74 4834.1685),(75 4836.6934),(76 4908.506),(77 4954.972),(78 4986.8604),(79 5004.369),
(1 4072.4453),(2 4393.72),(3 4602.0127),(4 4725.1875),(5 4778.2964),(6 4816.024),(7 4866.718),(8 4890.9004),(9 4936.8125),(10 4951.362),(11 4965.982),(12 4938.3135),(13 4924.173),(14 4934.763),(15 4919.8716),(16 4893.0337),(17 4888.211),(18 4913.1553),(19 4877.851),(20 4899.173),(21 4850.345),(22 4870.739),(23 4857.777),(24 4853.076),(25 4820.012),(26 4840.2373),(27 4837.1035),(28 4859.023),(29 4923.2095),(30 4933.1323),(31 4934.8906),(32 4918.992),(33 4921.534),(34 4952.4575),(35 4936.7905),(36 4904.737),(37 4875.811),(38 4875.6934),(39 4858.535),(40 4899.079),(41 4882.6084),(42 4937.3374),(43 4911.8965),(44 4901.372),(45 4888.3213),(46 4832.6504),(47 4882.641),(48 4882.2974),(49 4856.5664),(50 4833.661),(51 4796.7725),(52 4762.2207),(53 4785.9414),(54 4796.6343),(55 4777.3784),(56 4806.8696),(57 4774.1943),(58 4781.782),(59 4777.711),(60 4766.623),(61 4780.2275),(62 4811.259),(63 4846.185),(64 4844.233),(65 4829.108),(66 4845.632),(67 4804.3096),(68 4780.1313),(69 4780.7554),(70 4736.457),(71 4708.3447),(72 4651.8965),(73 4634.1724),(74 4678.2173),(75 4674.61),(76 4733.505),(77 4802.321),(78 4796.388),(79 4798.367),
(1 3983.0505),(2 4348.222),(3 4543.4434),(4 4628.582),(5 4706.3516),(6 4711.9185),(7 4794.2603),(8 4777.9414),(9 4828.1416),(10 4868.044),(11 4872.2324),(12 4916.1606),(13 4894.2285),(14 4882.741),(15 4865.2397),(16 4846.7124),(17 4843.5737),(18 4823.959),(19 4832.9575),(20 4841.935),(21 4767.826),(22 4784.166),(23 4785.3237),(24 4731.2207),(25 4712.0654),(26 4705.117),(27 4729.3247),(28 4762.6978),(29 4852.098),(30 4854.896),(31 4858.6006),(32 4853.317),(33 4806.2905),(34 4796.0063),(35 4785.965),(36 4797.38),(37 4770.9004),(38 4721.5444),(39 4708.8457),(40 4755.394),(41 4786.1094),(42 4799.004),(43 4803.271),(44 4765.561),(45 4741.481),(46 4712.4004),(47 4748.4287),(48 4706.259),(49 4723.9453),(50 4703.642),(51 4657.573),(52 4655.7656),(53 4628.753),(54 4695.2793),(55 4715.601),(56 4742.3384),(57 4705.3765),(58 4693.267),(59 4670.2876),(60 4627.6875),(61 4639.7583),(62 4661.3203),(63 4697.7026),(64 4699.7773),(65 4697.513),(66 4671.035),(67 4709.34),(68 4688.2104),(69 4691.8794),(70 4692.7397),(71 4663.1396),(72 4567.408),(73 4555.5015),(74 4572.154),(75 4609.656),(76 4617.6807),(77 4660.125),(78 4647.2236),(79 4691.716),
(1 3902.286),(2 4243.422),(3 4414.0815),(4 4558.954),(5 4596.2407),(6 4652.608),(7 4698.794),(8 4707.655),(9 4728.1733),(10 4756.8374),(11 4791.5073),(12 4847.121),(13 4799.918),(14 4815.9937),(15 4771.7217),(16 4741.4424),(17 4731.7954),(18 4720.3687),(19 4733.192),(20 4717.018),(21 4701.2485),(22 4717.7554),(23 4692.799),(24 4682.8813),(25 4631.747),(26 4620.723),(27 4675.404),(28 4698.998),(29 4762.4946),(30 4815.7866),(31 4758.948),(32 4764.797),(33 4752.922),(34 4751.5063),(35 4741.095),(36 4754.3394),(37 4751.3276),(38 4694.762),(39 4696.0786),(40 4746.2314),(41 4761.8096),(42 4774.3887),(43 4782.084),(44 4749.5776),(45 4745.3496),(46 4702.728),(47 4674.767),(48 4712.8174),(49 4708.987),(50 4662.2563),(51 4643.4653),(52 4581.9497),(53 4619.903),(54 4645.643),(55 4608.427),(56 4683.6714),(57 4654.944),(58 4621.76),(59 4629.059),(60 4623.863),(61 4619.2974),(62 4649.9165),(63 4646.547),(64 4645.5425),(65 4636.7188),(66 4633.7363),(67 4641.7983),(68 4633.3525),(69 4616.8794),(70 4584.81),(71 4593.8403),(72 4516.0313),(73 4470.479),(74 4498.3945),(75 4532.373),(76 4563.4326),(77 4626.3174),(78 4584.187),(79 4650.0415),
(1 3768.2715),(2 4140.8003),(3 4314.604),(4 4431.7188),(5 4505.0073),(6 4542.9336),(7 4603.164),(8 4589.1934),(9 4619.6953),(10 4670.634),(11 4722.072),(12 4699.8896),(13 4696.792),(14 4711.662),(15 4644.219),(16 4612.404),(17 4624.6123),(18 4573.2544),(19 4569.255),(20 4560.2817),(21 4566.426),(22 4538.3433),(23 4536.6733),(24 4531.515),(25 4498.825),(26 4501.889),(27 4502.2334),(28 4555.2656),(29 4630.0327),(30 4645.19),(31 4637.6416),(32 4633.0347),(33 4593.3066),(34 4642.9053),(35 4638.2),(36 4626.7334),(37 4597.3604),(38 4576.819),(39 4525.349),(40 4623.009),(41 4597.877),(42 4623.952),(43 4640.81),(44 4610.5327),(45 4581.0786),(46 4548.315),(47 4534.322),(48 4544.7515),(49 4523.989),(50 4537.961),(51 4490.7466),(52 4458.7183),(53 4469.811),(54 4505.836),(55 4512.7),(56 4528.064),(57 4520.9316),(58 4488.256),(59 4484.1284),(60 4478.9185),(61 4504.196),(62 4526.8755),(63 4501.1836),(64 4480.463),(65 4512.346),(66 4523.543),(67 4518.498),(68 4529.0503),(69 4541.8994),(70 4485.051),(71 4443.076),(72 4438.9663),(73 4368.158),(74 4374.267),(75 4394.361),(76 4413.479),(77 4468.2827),(78 4496.322),(79 4518.256),
(1 3722.367),(2 4037.5837),(3 4142.7466),(4 4302.0522),(5 4365.7803),(6 4347.3296),(7 4408.7183),(8 4422.972),(9 4452.621),(10 4521.9526),(11 4536.7407),(12 4549.6294),(13 4527.262),(14 4518.5063),(15 4497.3115),(16 4469.0938),(17 4466.8774),(18 4464.8657),(19 4439.6113),(20 4454.756),(21 4398.2915),(22 4408.485),(23 4411.825),(24 4410.119),(25 4379.4644),(26 4383.612),(27 4394.0396),(28 4407.4727),(29 4479.185),(30 4453.888),(31 4455.514),(32 4477.8325),(33 4455.169),(34 4483.193),(35 4475.299),(36 4470.897),(37 4457.4287),(38 4423.3247),(39 4447.941),(40 4463.876),(41 4454.0464),(42 4477.979),(43 4486.042),(44 4443.8013),(45 4397.5005),(46 4372.288),(47 4395.565),(48 4412.5996),(49 4424.8384),(50 4422.6143),(51 4383.144),(52 4354.5347),(53 4319.556),(54 4337.253),(55 4377.436),(56 4409.8247),(57 4370.7637),(58 4395.018),(59 4368.805),(60 4376.393),(61 4376.285),(62 4388.763),(63 4404.2407),(64 4395.8022),(65 4416.9277),(66 4416.5625),(67 4386.476),(68 4394.859),(69 4377.569),(70 4368.106),(71 4348.565),(72 4291.2065),(73 4280.3115),(74 4267.8843),(75 4297.357),(76 4352.118),(77 4343.887),(78 4399.8545),(79 4380.1724),
(1 3635.001),(2 3968.6428),(3 4099.3364),(4 4221.597),(5 4293.742),(6 4309.399),(7 4341.217),(8 4381.3145),(9 4384.684),(10 4386.185),(11 4454.155),(12 4467.7183),(13 4481.713),(14 4431.6934),(15 4391.688),(16 4379.537),(17 4360.5513),(18 4350.411),(19 4383.4683),(20 4360.2456),(21 4359.3584),(22 4356.5054),(23 4334.764),(24 4307.7197),(25 4268.0215),(26 4267.476),(27 4268.0527),(28 4326.761),(29 4393.917),(30 4424.3003),(31 4379.134),(32 4388.101),(33 4380.249),(34 4367.8237),(35 4378.361),(36 4363.066),(37 4346.894),(38 4343.2974),(39 4336.818),(40 4353.31),(41 4360.213),(42 4395.51),(43 4365.933),(44 4377.263),(45 4339.858),(46 4329.4927),(47 4336.517),(48 4341.325),(49 4349.003),(50 4295.8823),(51 4282.5903),(52 4268.405),(53 4261.058),(54 4266.2456),(55 4294.2188),(56 4323.205),(57 4295.5493),(58 4308.647),(59 4302.156),(60 4256.0522),(61 4285.6445),(62 4313.799),(63 4329.099),(64 4327.283),(65 4322.14),(66 4299.9395),(67 4301.5605),(68 4315.914),(69 4328.162),(70 4283.0044),(71 4258.311),(72 4212.6133),(73 4192.0073),(74 4171.4077),(75 4235.3154),(76 4240.941),(77 4242.788),(78 4260.083),(79 4292.6978),
(1 3543.2878),(2 3836.013),(3 3989.7517),(4 4090.3977),(5 4146.3184),(6 4147.8354),(7 4219.2246),(8 4204.5317),(9 4235.186),(10 4267.182),(11 4302.2275),(12 4331.8066),(13 4330.6997),(14 4331.9316),(15 4275.3594),(16 4231.9067),(17 4236.159),(18 4206.796),(19 4247.568),(20 4229.8276),(21 4213.9956),(22 4215.8438),(23 4198.4487),(24 4190.1772),(25 4175.3794),(26 4155.619),(27 4177.011),(28 4252.823),(29 4281.0625),(30 4300.5645),(31 4255.935),(32 4256.522),(33 4230.2695),(34 4228.3794),(35 4266.0366),(36 4225.659),(37 4221.898),(38 4193.387),(39 4175.002),(40 4183.7085),(41 4221.3667),(42 4256.659),(43 4245.764),(44 4222.5317),(45 4183.1577),(46 4162.8325),(47 4178.294),(48 4162.8916),(49 4175.7466),(50 4167.382),(51 4135.8413),(52 4113.274),(53 4116.9375),(54 4165.646),(55 4156.253),(56 4182.357),(57 4188.572),(58 4156.3066),(59 4127.6997),(60 4128.023),(61 4141.9585),(62 4153.991),(63 4168.626),(64 4147.5815),(65 4169.48),(66 4162.2495),(67 4155.3184),(68 4164.306),(69 4143.565),(70 4106.7563),(71 4076.9316),(72 4031.8135),(73 4007.079),(74 4043.538),(75 4056.9292),(76 4058.8848),(77 4108.1284),(78 4097.1514),(79 4134.241),
(1 3516.039),(2 3795.2742),(3 3912.812),(4 4034.6746),(5 4071.2664),(6 4071.842),(7 4146.536),(8 4158.592),(9 4189.8794),(10 4202.533),(11 4238.79),(12 4250.6255),(13 4232.9624),(14 4217.5205),(15 4215.0366),(16 4178.2583),(17 4162.658),(18 4157.6846),(19 4157.96),(20 4137.8564),(21 4161.3433),(22 4130.4077),(23 4156.0093),(24 4138.4434),(25 4119.6606),(26 4130.064),(27 4125.939),(28 4145.8027),(29 4172.9883),(30 4202.039),(31 4208.5005),(32 4190.2275),(33 4168.431),(34 4182.588),(35 4210.2485),(36 4195.4644),(37 4185.955),(38 4131.7075),(39 4178.585),(40 4175.5757),(41 4173.443),(42 4234.074),(43 4222.061),(44 4203.7056),(45 4175.3237),(46 4133.786),(47 4161.8496),(48 4173.8545),(49 4157.144),(50 4145.0386),(51 4094.8718),(52 4067.612),(53 4078.881),(54 4098.709),(55 4084.0627),(56 4136.7466),(57 4115.099),(58 4097.657),(59 4101.2),(60 4083.9546),(61 4080.3445),(62 4140.7617),(63 4137.096),(64 4094.0845),(65 4093.3518),(66 4094.1858),(67 4084.89),(68 4056.3142),(69 4062.944),(70 4070.1414),(71 4036.746),(72 4041.4866),(73 3952.9395),(74 3973.565),(75 4013.9626),(76 4018.5479),(77 4065.029),(78 4103.6714),(79 4114.096),
(1 3383.213),(2 3644.2456),(3 3789.7036),(4 3875.1653),(5 3897.4932),(6 3898.7122),(7 3998.9194),(8 4009.856),(9 4048.999),(10 4094.0803),(11 4071.3916),(12 4074.725),(13 4079.5728),(14 4073.3777),(15 4074.0686),(16 4055.8306),(17 4055.839),(18 4058.7356),(19 4022.7397),(20 4056.1843),(21 4065.7766),(22 4049.807),(23 4045.4424),(24 3996.379),(25 3986.1172),(26 3994.6426),(27 4000.594),(28 4057.144),(29 4112.852),(30 4123.78),(31 4076.145),(32 4075.8362),(33 4060.7625),(34 4071.031),(35 4079.4587),(36 4053.2397),(37 4059.0884),(38 4021.387),(39 4012.0464),(40 4041.7485),(41 4069.311),(42 4089.7231),(43 4081.0027),(44 4037.7893),(45 4000.3086),(46 4028.7014),(47 4032.7659),(48 4017.3706),(49 4010.8616),(50 3977.4941),(51 3966.5288),(52 3933.4285),(53 3930.665),(54 3928.7249),(55 3930.5388),(56 3955.6714),(57 3959.6318),(58 3942.3022),(59 3954.0688),(60 3957.605),(61 3934.9731),(62 3942.7483),(63 3955.2131),(64 3951.939),(65 3937.313),(66 3936.9058),(67 3919.1233),(68 3938.1584),(69 3911.667),(70 3889.6387),(71 3917.3833),(72 3884.3186),(73 3846.6208),(74 3860.2122),(75 3866.8733),(76 3909.624),(77 3937.3542),(78 3938.241),(79 3951.2288),
(1 3385.249),(2 3616.103),(3 3780.7134),(4 3889.1748),(5 3918.658),(6 3919.5042),(7 3974.5627),(8 4008.6873),(9 4033.324),(10 4076.886),(11 4065.3782),(12 4088.744),(13 4094.2764),(14 4086.8635),(15 4074.211),(16 4047.797),(17 4045.4236),(18 4033.1133),(19 4035.0962),(20 4020.0354),(21 4035.8),(22 3999.0686),(23 4020.1619),(24 3973.522),(25 3947.745),(26 4011.982),(27 4009.5544),(28 4074.4258),(29 4085.0593),(30 4093.086),(31 4071.0728),(32 4091.4268),(33 4070.6272),(34 4090.6445),(35 4095.2646),(36 4060.7861),(37 4118.614),(38 4070.4126),(39 4050.4963),(40 4063.994),(41 4077.7922),(42 4120.6616),(43 4079.108),(44 4073.943),(45 4016.3506),(46 4008.057),(47 4015.6274),(48 4008.137),(49 4021.4297),(50 3954.0103),(51 3968.754),(52 3982.5557),(53 3993.7844),(54 3958.5803),(55 3974.8804),(56 4005.908),(57 4008.383),(58 3971.4177),(59 3959.0845),(60 3955.9353),(61 3954.656),(62 3962.8696),(63 3970.5667),(64 3954.695),(65 4010.5835),(66 4001.3203),(67 3955.4766),(68 3980.689),(69 3958.8765),(70 3965.814),(71 3959.6804),(72 3888.8545),(73 3872.0437),(74 3885.835),(75 3904.143),(76 3928.9172),(77 3967.3167),(78 3952.9688),(79 3967.576),
(1 3267.8735),(2 3492.0784),(3 3618.5703),(4 3705.9006),(5 3772.0557),(6 3791.0042),(7 3830.3872),(8 3828.8555),(9 3878.064),(10 3880.5647),(11 3911.5876),(12 3914.8445),(13 3915.897),(14 3923.0847),(15 3921.322),(16 3890.4868),(17 3894.6282),(18 3881.259),(19 3889.2468),(20 3884.804),(21 3888.7236),(22 3873.5344),(23 3862.1023),(24 3870.596),(25 3853.8127),(26 3839.228),(27 3880.9395),(28 3912.6191),(29 3940.7632),(30 3912.858),(31 3932.5273),(32 3907.4075),(33 3918.4607),(34 3914.0637),(35 3939.2725),(36 3920.6243),(37 3928.383),(38 3904.6687),(39 3901.8518),(40 3899.9954),(41 3912.9082),(42 3964.2644),(43 3956.183),(44 3925.558),(45 3917.7441),(46 3922.342),(47 3890.191),(48 3900.429),(49 3889.4202),(50 3873.2517),(51 3863.2969),(52 3851.2217),(53 3841.7024),(54 3826.6033),(55 3857.7275),(56 3874.8171),(57 3858.2961),(58 3825.0227),(59 3813.6982),(60 3805.8938),(61 3833.1272),(62 3822.0913),(63 3836.2297),(64 3836.4453),(65 3853.9663),(66 3845.0715),(67 3811.3086),(68 3838.5579),(69 3825.6096),(70 3821.4414),(71 3791.0242),(72 3738.4348),(73 3741.571),(74 3775.4336),(75 3807.9917),(76 3803.1382),(77 3787.6921),(78 3809.392),(79 3812.0266),
(1 3218.0803),(2 3438.3008),(3 3561.3416),(4 3620.7546),(5 3675.511),(6 3684.8445),(7 3763.9927),(8 3760.437),(9 3799.0854),(10 3823.6711),(11 3833.5117),(12 3845.6838),(13 3833.4912),(14 3833.3633),(15 3826.6436),(16 3801.43),(17 3816.3342),(18 3801.708),(19 3767.481),(20 3783.4546),(21 3804.9087),(22 3796.3074),(23 3808.2769),(24 3790.516),(25 3791.0007),(26 3760.5845),(27 3771.4895),(28 3803.8184),(29 3816.9082),(30 3870.8828),(31 3842.0154),(32 3823.0159),(33 3815.898),(34 3817.8757),(35 3848.186),(36 3831.3384),(37 3834.4092),(38 3784.5437),(39 3759.484),(40 3794.3542),(41 3810.4011),(42 3850.7295),(43 3857.975),(44 3865.2332),(45 3790.4548),(46 3780.0747),(47 3800.1934),(48 3813.5486),(49 3810.2686),(50 3790.5823),(51 3759.3877),(52 3737.6482),(53 3754.7434),(54 3745.242),(55 3753.003),(56 3787.4485),(57 3746.566),(58 3717.6194),(59 3723.7102),(60 3733.593),(61 3718.223),(62 3751.5137),(63 3716.746),(64 3737.7522),(65 3754.8892),(66 3739.3457),(67 3755.9497),(68 3753.269),(69 3768.7654),(70 3747.47),(71 3711.9314),(72 3692.5557),(73 3650.9546),(74 3689.862),(75 3714.9553),(76 3714.2698),(77 3738.8867),(78 3705.7598),(79 3766.7698),
