1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1559.9103),(2 2995.5735),(3 4281.289),(4 5173.452),(5 6175.312),(6 6765.9536),(7 7426.139),(8 7947.8325),(9 8623.236),(10 9356.196),(11 10073.381),(12 10700.003),(13 11498.628),(14 12389.236),(15 13174.617),(16 13920.515),(17 14960.75),(18 15725.983),(19 16599.506),(20 17718.361),(21 18470.645),(22 19204.205),(23 19648.957),(24 20406.19),(25 20921.63),(26 21740.67),(27 22420.012),(28 23456.39),(29 24351.14),(30 24577.732),(31 25151.67),(32 25512.875),(33 25968.438),(34 26289.008),(35 26427.451),(36 26707.873),(37 26800.436),(38 27148.197),(39 27371.813),(40 27385.197),(41 27367.502),(42 27708.488),(43 27522.807),(44 27496.916),(45 27176.39),(46 27664.432),(47 27817.91),(48 27929.838),(49 27581.998),(50 27740.912),(51 27799.771),(52 27858.576),(53 27887.684),(54 27740.36),(55 28119.146),(56 28024.123),(57 28150.607),(58 28239.574),(59 28475.537),(60 28130.691),(61 28536.924),(62 28502.4),(63 28603.602),(64 28466.447),(65 28524.77),(66 28917.434),(67 28982.648),(68 28493.74),(69 28716.248),(70 28811.924),(71 28623.803),(72 28381.354),(73 28534.998),(74 28912.193),(75 28942.184),(76 28490.014),(77 28709.521),(78 28541.318),(79 28391.516),
(1 1550.2783),(2 2922.5068),(3 4186.3145),(4 5071.612),(5 5967.577),(6 6541.409),(7 7088.2563),(8 7521.5186),(9 8142.754),(10 8782.175),(11 9489.084),(12 10073.059),(13 10803.215),(14 11851.685),(15 12737.61),(16 13710.143),(17 14852.364),(18 15743.061),(19 16800.521),(20 17495.977),(21 18117.83),(22 18884.29),(23 19441.64),(24 19828.951),(25 20543.27),(26 20985.258),(27 21478),(28 22367.527),(29 23031.43),(30 23336.398),(31 24128.885),(32 24128.027),(33 24734.576),(34 25088.457),(35 25348.799),(36 25426.525),(37 25817.205),(38 25673.93),(39 25624.363),(40 25487.719),(41 25800.156),(42 25554.873),(43 25375.178),(44 25672.633),(45 25830.215),(46 25784.922),(47 25965.145),(48 25883.166),(49 26033.543),(50 26466.963),(51 26524),(52 26097.768),(53 26341.676),(54 26366.86),(55 26784.363),(56 26428.996),(57 26659.34),(58 26385.564),(59 26353.182),(60 26492.055),(61 26846.895),(62 26782.422),(63 26973.574),(64 26893.059),(65 27140.707),(66 27263.82),(67 27485.885),(68 27459.842),(69 27339.932),(70 27292.846),(71 27330.13),(72 26839.7),(73 27144.32),(74 27117.896),(75 26840.846),(76 26837.594),(77 26547.408),(78 27139.086),(79 27065.664),
(1 1540.0682),(2 2948.4219),(3 4228.6724),(4 5144.513),(5 5989.826),(6 6572.744),(7 7128.788),(8 7539.4307),(9 8116.632),(10 8792.574),(11 9524.698),(12 10035.067),(13 10842.891),(14 11798.024),(15 12600.6),(16 13455.15),(17 14377.797),(18 15276.666),(19 16340.213),(20 16932.666),(21 17715.947),(22 18520.02),(23 19260.617),(24 19678.193),(25 20528.814),(26 21245.264),(27 21700.455),(28 22363.996),(29 22938.889),(30 23544.41),(31 24231.424),(32 24606.217),(33 25215.39),(34 25557.035),(35 25703.447),(36 25648.744),(37 26061.232),(38 25946.396),(39 26407.787),(40 26310.023),(41 26034.184),(42 26351.467),(43 26251.68),(44 26543.66),(45 26723.088),(46 26373.816),(47 26429.797),(48 26425.096),(49 26638.3),(50 26790.111),(51 26784.703),(52 26569.645),(53 26321.824),(54 26521.518),(55 26338.316),(56 26386.12),(57 26536.346),(58 26574.742),(59 26742.666),(60 26641.588),(61 26493.047),(62 26622.088),(63 26647.695),(64 26650.48),(65 26712.805),(66 26794.457),(67 27028.367),(68 26879.162),(69 26826.367),(70 26801.314),(71 26780.76),(72 26855.537),(73 26680.691),(74 26969.621),(75 26856.215),(76 26600.701),(77 26935.875),(78 26638.9),(79 26459.982),
(1 1548.1715),(2 2969.0935),(3 4264.181),(4 5268.8013),(5 6184.2813),(6 6831.201),(7 7396.8906),(8 7874.003),(9 8561.954),(10 9246.499),(11 9909.72),(12 10448.53),(13 11298.648),(14 12113.105),(15 12909.528),(16 13820.984),(17 14681.735),(18 15563.314),(19 16508.973),(20 17156.396),(21 17917.121),(22 18764.098),(23 19400.967),(24 19674.371),(25 20551.326),(26 21518.37),(27 22222.613),(28 22600.668),(29 23568.24),(30 24157.594),(31 24682.4),(32 25139.07),(33 25255.416),(34 25904.686),(35 25989.91),(36 25910.527),(37 26451.502),(38 26537.223),(39 26680.32),(40 26796.15),(41 26843.752),(42 26983.256),(43 26937.17),(44 27313.475),(45 27358.729),(46 27102.344),(47 27334.148),(48 27527.156),(49 27918.49),(50 27804.75),(51 27666.104),(52 27944.098),(53 27882.25),(54 28132.186),(55 28133.172),(56 27773.176),(57 27919.58),(58 27719.83),(59 27871.77),(60 27857.275),(61 27722.084),(62 28020.467),(63 28113.951),(64 27852.898),(65 27831.924),(66 27970.467),(67 28160.729),(68 27996.844),(69 27990),(70 27870.86),(71 27809.49),(72 27906.127),(73 27795.158),(74 27723.066),(75 27576.127),(76 27648.117),(77 27742.525),(78 27422.34),(79 27237.475),
(1 1489.1765),(2 2823.827),(3 4093.641),(4 4988.8906),(5 5883.158),(6 6478.786),(7 6974.0234),(8 7372.887),(9 8020.1553),(10 8584.619),(11 9288.275),(12 9798.855),(13 10547.705),(14 11258.649),(15 12182.2295),(16 13120.897),(17 13761.282),(18 14496.257),(19 15687.393),(20 16343.617),(21 16936.852),(22 17757.514),(23 18227.438),(24 18590.227),(25 19345.258),(26 19782.611),(27 20571.49),(28 20817.205),(29 21319.871),(30 21519.008),(31 22121.371),(32 22281.514),(33 22828.748),(34 23462.334),(35 23478.012),(36 23828.373),(37 23771.854),(38 24161.28),(39 24396.6),(40 24557.04),(41 24785.771),(42 24636.973),(43 24700.768),(44 24912.406),(45 25035.057),(46 24688.305),(47 25000.895),(48 25114.3),(49 25245.877),(50 25327.65),(51 25139.932),(52 25556.756),(53 25399.2),(54 25307.252),(55 25593.9),(56 25460.53),(57 25422.281),(58 25436.693),(59 25399.686),(60 25562.441),(61 25234.559),(62 25645.793),(63 25582.293),(64 25538.703),(65 25462.32),(66 25336.459),(67 25393.375),(68 25394.258),(69 25517.346),(70 24886.498),(71 25333.436),(72 25556.96),(73 25163.291),(74 25431.129),(75 25534.098),(76 25668.846),(77 25840.834),(78 25699.58),(79 25252.17),
(1 1495.2815),(2 2794.4731),(3 3937.4285),(4 4737.6113),(5 5499.8525),(6 6066.611),(7 6548.1504),(8 6872.853),(9 7429.054),(10 8129.805),(11 8689.415),(12 9334.702),(13 10091.072),(14 11025.815),(15 11842.408),(16 12636.381),(17 13532.796),(18 14214.529),(19 15144.755),(20 15682.34),(21 16348.431),(22 17020.584),(23 17881.695),(24 18467.982),(25 18669.506),(26 19563.88),(27 20280.326),(28 20668.64),(29 21271.082),(30 21647.494),(31 22093.158),(32 22539.043),(33 22944.48),(34 23636.324),(35 23304.104),(36 23626.475),(37 23878.69),(38 23758.768),(39 24223.764),(40 24457.191),(41 24484.95),(42 24621.736),(43 24599.645),(44 24766.412),(45 24576.082),(46 25098.41),(47 24892.293),(48 24964.28),(49 25307.686),(50 25535.936),(51 24974.527),(52 25123.158),(53 25208.258),(54 25066.17),(55 25095.174),(56 25057.219),(57 24886.87),(58 24672.852),(59 24861.268),(60 24617.871),(61 24372.621),(62 25117.838),(63 24940.113),(64 24763.29),(65 24954.377),(66 24740.176),(67 24489.13),(68 24577.814),(69 24461.324),(70 24424.57),(71 24268.586),(72 24436.455),(73 24162.193),(74 24428.514),(75 24307.422),(76 24243.64),(77 24102.135),(78 24162.086),(79 23778.418),
(1 1426.6993),(2 2647.5293),(3 3744.9788),(4 4512.175),(5 5197.723),(6 5648.9727),(7 6106.868),(8 6445.1396),(9 6994.1865),(10 7682.255),(11 8130.561),(12 8615.433),(13 9404.619),(14 10204.847),(15 10950.926),(16 11450.93),(17 12244.072),(18 13063.031),(19 13658.137),(20 14337.096),(21 14874.936),(22 15425.819),(23 15943.3545),(24 16386.178),(25 16893.361),(26 17408.078),(27 17862.426),(28 18214.701),(29 18848.908),(30 19173.725),(31 19479.496),(32 19615.727),(33 20029.27),(34 20296.295),(35 20768.766),(36 20608.37),(37 20677.637),(38 20826.416),(39 21224.484),(40 21190.438),(41 20907.31),(42 21425.45),(43 21223.68),(44 21288.2),(45 21411.072),(46 21717.535),(47 21635.902),(48 21562.111),(49 21800.32),(50 21770.508),(51 21679.041),(52 21609.674),(53 21572.533),(54 21819.258),(55 21974.156),(56 21656.465),(57 21539.883),(58 21643.637),(59 21401.654),(60 21296.992),(61 21372.527),(62 21664.484),(63 21538.18),(64 21440.57),(65 21615.588),(66 21608.51),(67 21501.781),(68 21375.041),(69 21564.367),(70 21558.383),(71 21141.836),(72 21434.041),(73 21482.896),(74 21846.111),(75 21569.873),(76 21471.734),(77 21310.646),(78 21276.602),(79 21053.646),
(1 1429.4421),(2 2580.6306),(3 3678.3032),(4 4370.691),(5 5050.0005),(6 5515.8936),(7 6001.2397),(8 6383.637),(9 6896.9067),(10 7465.057),(11 7960.794),(12 8545.823),(13 9299.232),(14 9931.472),(15 10636.719),(16 11387.927),(17 12023.867),(18 12558.166),(19 13478.04),(20 13996.67),(21 14606.68),(22 15139.011),(23 15593.223),(24 16023.927),(25 16444.525),(26 16889.229),(27 17367.72),(28 17599.95),(29 17967.027),(30 18357.904),(31 18737.559),(32 19055.34),(33 19309.455),(34 19223.703),(35 19800.129),(36 19694.213),(37 19682.887),(38 19909.676),(39 20139.39),(40 20338.139),(41 20282.734),(42 20352.695),(43 20494.322),(44 20645.477),(45 20587.645),(46 20759.73),(47 20790.164),(48 20752.096),(49 20748.232),(50 20747.166),(51 20749.182),(52 20981.9),(53 21182.178),(54 21082.037),(55 21375.238),(56 21258.98),(57 21532.58),(58 21328.535),(59 21234.932),(60 21330.29),(61 21400.281),(62 21345.334),(63 21343.951),(64 21469.76),(65 21374.35),(66 21522.643),(67 21411.477),(68 21295.453),(69 21278.328),(70 21284.01),(71 21350.893),(72 21198.428),(73 21428.066),(74 21229.813),(75 21317.709),(76 20979.602),(77 21115.69),(78 21009.906),(79 20968.521),
(1 1412.5359),(2 2632.346),(3 3694.0876),(4 4416.6836),(5 5133.671),(6 5558.295),(7 5988.8984),(8 6308.0293),(9 6781.3984),(10 7420.4756),(11 7984.3633),(12 8547.389),(13 9293.644),(14 9892.871),(15 10536.881),(16 11097.863),(17 11874.949),(18 12494.34),(19 13322.356),(20 13813.335),(21 14462.323),(22 14812.118),(23 15252.491),(24 15660.325),(25 16213.363),(26 16684.414),(27 17248.918),(28 17746.188),(29 18141.826),(30 18350.04),(31 18805.55),(32 19225.775),(33 19754.463),(34 19840.96),(35 20113.39),(36 20021.475),(37 20044.566),(38 20309.182),(39 20333.7),(40 20348.506),(41 20429.438),(42 20430.607),(43 20599.926),(44 20599.99),(45 20749.807),(46 20556.51),(47 20797.223),(48 20718.053),(49 20859.697),(50 20909.611),(51 20827.338),(52 21135.545),(53 21198.262),(54 21048.518),(55 21087.354),(56 21075.234),(57 21204.85),(58 21102.41),(59 21036.682),(60 20990.129),(61 21088.56),(62 20813.549),(63 20927.107),(64 21082.904),(65 21127.281),(66 21070.916),(67 20978.87),(68 20806.701),(69 20818.797),(70 20894.945),(71 20889.586),(72 21051.209),(73 21022.707),(74 21198.213),(75 21070.084),(76 21017.703),(77 21207.324),(78 21172.945),(79 20997.895),
(1 1393.1263),(2 2576.8562),(3 3571.8098),(4 4260.894),(5 4895.91),(6 5319.681),(7 5749.83),(8 6141.2314),(9 6683.3335),(10 7335.9624),(11 7759.106),(12 8257.059),(13 8905.611),(14 9544.402),(15 10245.068),(16 10782.238),(17 11561.039),(18 12332.806),(19 12865.207),(20 13394.868),(21 13892.76),(22 14241.477),(23 14803.056),(24 15466.029),(25 15755.46),(26 16095.244),(27 16535.152),(28 16901.873),(29 17233.01),(30 17623.611),(31 18104.303),(32 18302.232),(33 18704.314),(34 19185.154),(35 19313.563),(36 19285.643),(37 19600.678),(38 19690.254),(39 19531.91),(40 19650.158),(41 19447.678),(42 19524.76),(43 19853.775),(44 20269.76),(45 20242.057),(46 20111.11),(47 20012.207),(48 20255.346),(49 20307.938),(50 20446.252),(51 20472.084),(52 20556.084),(53 20633.117),(54 20450.633),(55 20671.807),(56 20274.201),(57 20601.26),(58 20500.688),(59 20412.55),(60 20467.238),(61 20622.395),(62 20946.512),(63 20927.54),(64 21183.307),(65 20879.469),(66 20966.693),(67 20806.813),(68 20664.156),(69 20664.338),(70 20691.354),(71 20932.707),(72 20918.143),(73 20800.56),(74 21194.885),(75 21171.63),(76 20858.18),(77 21566.191),(78 21571.033),(79 21330.8),
(1 1392.3457),(2 2581.954),(3 3605.6433),(4 4338.2637),(5 4974.678),(6 5440.987),(7 5931.205),(8 6333.688),(9 6862.022),(10 7468.819),(11 7980.266),(12 8430.221),(13 9032.972),(14 9677.656),(15 10306.823),(16 10879.02),(17 11486.344),(18 12206.264),(19 12853.279),(20 13454.954),(21 13854.979),(22 14226.745),(23 14614.885),(24 15176.927),(25 15545.735),(26 16460.965),(27 16732.537),(28 16879.068),(29 17271.482),(30 17911.932),(31 18197.277),(32 18607.303),(33 18882.68),(34 19230.025),(35 19220.613),(36 19256.764),(37 19601.588),(38 19595.629),(39 19518.424),(40 19726.52),(41 19584.414),(42 19855.174),(43 20020.29),(44 20254.844),(45 19967.078),(46 20303.658),(47 20026.992),(48 20030.51),(49 20134.773),(50 20164.4),(51 20315.25),(52 20249.621),(53 20284.773),(54 20242.736),(55 20440.627),(56 20476.459),(57 20422.994),(58 20409.924),(59 20539.814),(60 20333.828),(61 20337.607),(62 20689.295),(63 20511.293),(64 20388.715),(65 20396.793),(66 20599.898),(67 20607.691),(68 20518.953),(69 20463.39),(70 20583.229),(71 20826.904),(72 20600.35),(73 20539.375),(74 20610.578),(75 20586.541),(76 20558.287),(77 20756.684),(78 20597.709),(79 20544.488),
(1 1358.2006),(2 2430.7153),(3 3331.2542),(4 3982.588),(5 4611.832),(6 4978.0254),(7 5407.611),(8 5694.8833),(9 6115.244),(10 6594.03),(11 7043.3525),(12 7508.8076),(13 7917.5894),(14 8509.56),(15 9014.837),(16 9482.375),(17 10193.262),(18 10719.142),(19 11330.649),(20 11895.875),(21 12441.994),(22 12818.079),(23 13084.262),(24 13598.737),(25 13875.763),(26 14430.204),(27 14916.572),(28 15282.765),(29 15593.216),(30 15995.841),(31 16138.528),(32 16406.9),(33 16854.658),(34 17045.447),(35 17360),(36 17443.602),(37 17556.639),(38 17566.527),(39 17673.4),(40 17761.213),(41 17580.73),(42 17488.883),(43 17570.059),(44 17662.674),(45 17775.332),(46 17922.451),(47 17943.867),(48 17849.584),(49 17891.865),(50 17788.578),(51 17849.822),(52 17887.121),(53 18001.3),(54 17849.527),(55 17958.252),(56 18086.531),(57 18166.13),(58 18065.982),(59 17981.797),(60 17855.621),(61 17845.37),(62 17975.443),(63 18086.225),(64 18082.299),(65 17964.725),(66 18157.617),(67 17904.723),(68 18039.113),(69 17972.098),(70 17853.904),(71 18194.865),(72 18102.014),(73 18118.076),(74 18334.201),(75 18111.754),(76 18124.156),(77 18002.818),(78 18103.434),(79 17875.035),
(1 1366.8564),(2 2506.6306),(3 3397.3013),(4 4061.9314),(5 4679.541),(6 5069.119),(7 5477.3613),(8 5739.07),(9 6203.9272),(10 6644.2915),(11 7054.3525),(12 7473.319),(13 7871.962),(14 8432.259),(15 8876.592),(16 9579.383),(17 10148.403),(18 10717.613),(19 11242.87),(20 11822.788),(21 12203.689),(22 12596.091),(23 12892.467),(24 13253.689),(25 13661.043),(26 14034.598),(27 14583.453),(28 14847.378),(29 15390.108),(30 15768.676),(31 15798.646),(32 16004.233),(33 16231.581),(34 16705.25),(35 16974.08),(36 16870.092),(37 17195.24),(38 17432.725),(39 17780.412),(40 17800.043),(41 17383.555),(42 17388.54),(43 17519.47),(44 17745.68),(45 17819.244),(46 17843.84),(47 17863.422),(48 17808.445),(49 17848.45),(50 17981.482),(51 18207.16),(52 18115.15),(53 18192.129),(54 18261.695),(55 18202.781),(56 17966.72),(57 18092.703),(58 18016.916),(59 17912.465),(60 17699.363),(61 17698.766),(62 17884.47),(63 17914.547),(64 17961.814),(65 17922.053),(66 17675.666),(67 17806.604),(68 17710.19),(69 17629.795),(70 17528.004),(71 17592.04),(72 17615.438),(73 17843.35),(74 17756.193),(75 17714.63),(76 17681.516),(77 17831.326),(78 18043.793),(79 17904.688),
(1 1326.8116),(2 2400.0945),(3 3318.8237),(4 3926.9917),(5 4525.8984),(6 4917.355),(7 5318.296),(8 5615.2744),(9 6097.5728),(10 6600.1606),(11 6997.752),(12 7293.146),(13 7765.942),(14 8369.006),(15 8920.083),(16 9338.779),(17 9914.572),(18 10353.738),(19 10853.994),(20 11439.13),(21 11703.472),(22 12233.934),(23 12522.017),(24 12956.536),(25 13207.6),(26 13557.57),(27 13812.956),(28 14107.143),(29 14583.027),(30 14736.563),(31 14966.298),(32 15400.563),(33 15385.229),(34 15869.452),(35 15962.262),(36 15988.098),(37 16135.225),(38 16409.002),(39 16524.943),(40 16688.393),(41 16423.492),(42 16666.227),(43 16753.584),(44 16854.479),(45 16852.68),(46 16915.379),(47 17048.3),(48 16904.021),(49 17102.514),(50 17102.002),(51 17251.977),(52 17339.277),(53 17305.656),(54 17243.727),(55 17170.309),(56 17145.559),(57 17231.291),(58 17112.053),(59 17246.348),(60 17130.38),(61 16961.518),(62 17027.094),(63 17068.285),(64 17059.861),(65 16970.459),(66 17145.451),(67 17108.477),(68 16800.684),(69 16930.152),(70 16764.197),(71 16894.506),(72 16948.688),(73 16860.764),(74 17231.645),(75 17022.467),(76 17036.207),(77 17187.268),(78 17104.768),(79 17198.348),
(1 1293.3285),(2 2382.9033),(3 3309.7917),(4 3902.9805),(5 4503.6855),(6 4906.224),(7 5264.4463),(8 5563.231),(9 5953.601),(10 6446.4644),(11 6894.4795),(12 7187.6504),(13 7603.548),(14 8142.212),(15 8659.225),(16 8942.958),(17 9379.29),(18 10085.91),(19 10589.235),(20 11093.65),(21 11479.95),(22 12066.057),(23 12355.036),(24 12868.809),(25 13219.207),(26 13743.954),(27 13903.484),(28 14241.01),(29 14712.394),(30 14717.26),(31 14864.265),(32 15303.005),(33 15468.3955),(34 15665.95),(35 15780.225),(36 16011.972),(37 16083.528),(38 16381.117),(39 16476.469),(40 16317.944),(41 16427.5),(42 16401.16),(43 16275.435),(44 16405.725),(45 16498.531),(46 16545.674),(47 16562.967),(48 16315.438),(49 16365.275),(50 16589.031),(51 16688.941),(52 16662.111),(53 16686.639),(54 16995.156),(55 17048.55),(56 17039.852),(57 17151.078),(58 17079.646),(59 17006.465),(60 16814.121),(61 16972.94),(62 17082.441),(63 17156.71),(64 17080.389),(65 16988.441),(66 16998.656),(67 16969.012),(68 17134.096),(69 17287.152),(70 17092.64),(71 17125.318),(72 17056.154),(73 17107.04),(74 17063.236),(75 17002.879),(76 16784.129),(77 17082.785),(78 17154.543),(79 17128.607),
(1 1297.9744),(2 2325.2354),(3 3235.2627),(4 3832.117),(5 4423.156),(6 4850.7427),(7 5214.5103),(8 5547.481),(9 6004.5913),(10 6468.6416),(11 6919.0645),(12 7322.135),(13 7807.7163),(14 8275.375),(15 8674.294),(16 8990.604),(17 9505.162),(18 10085.984),(19 10343.469),(20 10875.525),(21 11188.985),(22 11443.597),(23 11694.24),(24 12260.458),(25 12573.012),(26 13108.778),(27 13404.29),(28 13682.147),(29 13904.985),(30 14032.345),(31 14291.768),(32 14688.837),(33 14645.131),(34 14788.572),(35 14923.372),(36 14831.713),(37 15052.233),(38 15144.176),(39 15225.009),(40 15253.818),(41 15285.015),(42 15362.941),(43 15307.783),(44 15393.085),(45 15519.945),(46 15519.528),(47 15551.963),(48 15365.786),(49 15330.084),(50 15659.475),(51 15650.799),(52 15479.974),(53 15549.105),(54 15642.455),(55 15719.338),(56 15768.97),(57 15926.731),(58 15971.13),(59 15897.513),(60 16025.061),(61 15874.199),(62 16051.808),(63 15994.635),(64 15850.726),(65 15932.431),(66 15882.844),(67 16024.504),(68 15824.379),(69 15860.247),(70 15765.043),(71 15712.879),(72 15817.933),(73 15771.827),(74 15889.63),(75 15839.623),(76 15782.288),(77 15812.505),(78 15842.515),(79 15686.349),
(1 1266.2329),(2 2278.6587),(3 3148.4314),(4 3725.2424),(5 4278.704),(6 4633.22),(7 4960.389),(8 5244.085),(9 5656.523),(10 6132.41),(11 6514.481),(12 6861.6577),(13 7225.5313),(14 7797.5522),(15 8297.837),(16 8666.69),(17 9325.977),(18 9787.13),(19 10128.002),(20 10664.856),(21 11163.41),(22 11455.777),(23 11600.456),(24 12103.987),(25 12423.498),(26 13021.436),(27 13282.951),(28 13514.793),(29 13755.035),(30 14170.832),(31 14370.312),(32 14449.105),(33 14618.193),(34 14818.66),(35 14843.739),(36 14823.687),(37 15137.9),(38 15178.303),(39 15268.563),(40 15410.365),(41 15294.429),(42 15387.137),(43 15316.461),(44 15391.408),(45 15469.05),(46 15319.457),(47 15490.341),(48 15427.658),(49 15458.254),(50 15669.518),(51 15722.77),(52 15448.656),(53 15525.139),(54 15635.702),(55 15552.411),(56 15830.402),(57 15880.546),(58 15741.082),(59 16073.176),(60 15808.546),(61 15778.461),(62 15872.106),(63 15925.727),(64 15820.957),(65 15870.476),(66 15794.6875),(67 15821.652),(68 15794.652),(69 15734.195),(70 15666.637),(71 15715.72),(72 15541.372),(73 15514.268),(74 15755.685),(75 15604.941),(76 15719.535),(77 15709.773),(78 15846.3125),(79 15709.693),
(1 1270.6036),(2 2329.7415),(3 3262.1726),(4 3889.2676),(5 4494.9883),(6 4814.921),(7 5138.3555),(8 5406.973),(9 5826.9043),(10 6237.973),(11 6613.01),(12 6840.213),(13 7351.717),(14 7850.0913),(15 8346.744),(16 8870.233),(17 9433.957),(18 9908.663),(19 10207.175),(20 10587.176),(21 11059.26),(22 11500.879),(23 11654.208),(24 11953.458),(25 12203.444),(26 12496.741),(27 12633.467),(28 13046.318),(29 13210.243),(30 13658.828),(31 13797.915),(32 14086.763),(33 14223.95),(34 14586.035),(35 14619.552),(36 14652.927),(37 14919.053),(38 14931.759),(39 14903.531),(40 15000.75),(41 14823.439),(42 14949.072),(43 14996.634),(44 15248.062),(45 15261.228),(46 15054.853),(47 15211.638),(48 15264.698),(49 15257.3125),(50 15409.091),(51 15460.48),(52 15243.596),(53 15234.225),(54 15295.488),(55 15465.927),(56 15533.234),(57 15559.257),(58 15523.149),(59 15544.365),(60 15343.009),(61 15419.015),(62 15614.074),(63 15643.195),(64 15526.691),(65 15366.9),(66 15469.891),(67 15371.942),(68 15349.98),(69 15231.215),(70 15417.453),(71 15393.638),(72 15403.909),(73 15322.139),(74 15494.79),(75 15409.29),(76 15328.754),(77 15412.875),(78 15454.076),(79 15440.051),
