1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1358006.4),(2 5145692.5),(3 10821614),(4 18243486),(5 26725890),(6 35553040),(7 44641420),(8 54132764),(9 64194304),(10 75074690),(11 86932160),(12 99167170),(13 112177600),(14 125080630),(15 137270220),(16 149235300),(17 161246770),(18 173210370),(19 185818770),(20 199284020),(21 212781970),(22 225078700),(23 236090990),(24 245530320),(25 254005500),(26 262478270),(27 271665700),(28 280651740),(29 289882850),(30 300323600),(31 312203300),(32 325543140),(33 340178980),(34 355384500),(35 370700960),(36 385127260),(37 398309920),(38 410812200),(39 423048580),(40 433359400),(41 440914430),(42 446771100),(43 452144740),(44 457151870),(45 463068300),(46 469286560),(47 475804060),(48 481653400),(49 488280670),(50 495377150),(51 502082020),(52 507969180),(53 512594080),(54 515573400),(55 516864500),(56 516848100),(57 517293730),(58 518191460),(59 518905950),(60 518627330),(61 518364160),(62 518376060),(63 518799070),(64 518625900),(65 517699600),(66 515877380),(67 513397600),(68 510431580),(69 507556600),(70 503659900),(71 498816000),(72 493257440),(73 488373000),(74 484063330),(75 479780640),(76 476211620),(77 472565730),(78 468723170),(79 465075100),
(1 227.53864),(2 267.49826),(3 286.73874),(4 309.08994),(5 321.11975),(6 339.4944),(7 351.65182),(8 361.74033),(9 377.01984),(10 382.127),(11 392.11316),(12 400.42267),(13 409.0379),(14 414.57086),(15 421.63727),(16 433.3436),(17 435.46927),(18 445.29456),(19 455.3009),(20 457.95834),(21 459.00177),(22 467.29205),(23 467.07095),(24 473.863),(25 474.8063),(26 477.2283),(27 481.13718),(28 481.27332),(29 483.20392),(30 481.88385),(31 482.4477),(32 480.88678),(33 476.68622),(34 481.89102),(35 481.4763),(36 483.23013),(37 486.8948),(38 486.03854),(39 488.0975),(40 493.47577),(41 498.97733),(42 502.02792),(43 504.8276),(44 503.16467),(45 505.03445),(46 501.5605),(47 508.8421),(48 507.56747),(49 510.3181),(50 510.0414),(51 510.98),(52 511.78705),(53 513.7713),(54 509.24185),(55 511.1401),(56 509.73203),(57 510.6527),(58 512.6868),(59 512.91016),(60 508.83456),(61 508.92596),(62 509.3509),(63 510.623),(64 504.11642),(65 502.55267),(66 502.6523),(67 498.53644),(68 499.94495),(69 501.24536),(70 506.49625),(71 508.09402),(72 513.0329),(73 519.1051),(74 516.5686),(75 519.3946),(76 522.11456),(77 519.64197),(78 516.42725),(79 510.5547),
(1 225.17221),(2 261.9488),(3 283.1615),(4 294.45953),(5 312.23517),(6 327.0959),(7 338.52414),(8 342.8854),(9 358.4357),(10 362.71442),(11 366.86578),(12 375.5188),(13 380.94028),(14 383.06418),(15 386.9527),(16 397.16135),(17 401.00647),(18 404.22388),(19 414.8797),(20 418.57706),(21 424.71436),(22 423.77148),(23 430.1242),(24 434.3569),(25 430.86313),(26 432.67923),(27 429.53815),(28 427.77737),(29 423.33566),(30 425.26758),(31 423.72803),(32 426.54486),(33 421.03958),(34 420.25854),(35 423.17575),(36 426.82642),(37 428.21744),(38 439.19238),(39 436.79306),(40 442.58005),(41 449.51898),(42 449.69952),(43 452.8792),(44 455.4545),(45 446.42267),(46 448.0033),(47 451.22827),(48 452.11853),(49 456.68375),(50 460.64392),(51 462.19412),(52 466.36447),(53 468.95074),(54 476.16992),(55 474.31796),(56 479.85822),(57 478.3394),(58 476.0391),(59 474.7756),(60 475.32437),(61 480.21487),(62 475.0506),(63 481.36237),(64 476.84418),(65 480.94537),(66 484.52274),(67 482.75528),(68 485.3054),(69 486.1309),(70 488.51385),(71 489.3577),(72 495.72934),(73 495.88647),(74 497.37372),(75 497.2001),(76 500.14145),(77 498.48834),(78 496.11084),(79 493.15045),
(1 224.86238),(2 257.9566),(3 284.88977),(4 302.1069),(5 320.43085),(6 337.13562),(7 350.8739),(8 360.02472),(9 370.90845),(10 375.7248),(11 386.92105),(12 393.14148),(13 401.14832),(14 406.41696),(15 409.3945),(16 420.68753),(17 422.8388),(18 426.22998),(19 441.3758),(20 445.848),(21 450.47223),(22 454.5855),(23 459.9624),(24 462.66415),(25 456.29263),(26 453.22537),(27 455.7611),(28 455.59058),(29 451.3028),(30 457.33276),(31 460.38422),(32 461.81253),(33 458.16333),(34 459.72076),(35 456.37866),(36 463.1852),(37 463.34808),(38 466.77847),(39 466.1903),(40 473.44232),(41 478.09042),(42 487.7841),(43 493.16238),(44 492.56238),(45 491.43033),(46 495.5809),(47 496.44647),(48 495.12405),(49 495.5516),(50 497.1808),(51 499.8543),(52 507.99063),(53 501.9686),(54 508.5613),(55 510.91034),(56 509.6808),(57 509.78397),(58 513.1284),(59 511.26385),(60 512.09973),(61 509.31894),(62 506.78836),(63 505.33905),(64 497.63828),(65 496.50046),(66 493.4213),(67 492.5988),(68 487.1146),(69 490.2778),(70 492.92957),(71 494.26697),(72 492.0016),(73 501.17484),(74 499.1068),(75 500.6134),(76 501.89975),(77 499.34235),(78 504.54782),(79 498.15836),
(1 212.74197),(2 247.63498),(3 267.31494),(4 289.32935),(5 300.23373),(6 318.73367),(7 326.99805),(8 333.57724),(9 345.4796),(10 355.41864),(11 367.86325),(12 380.4078),(13 384.14536),(14 391.96),(15 397.4879),(16 408.45328),(17 413.2442),(18 420.46463),(19 430.878),(20 435.413),(21 440.0642),(22 438.78055),(23 438.37067),(24 442.77295),(25 441.9312),(26 436.62762),(27 442.84534),(28 447.9064),(29 440.1902),(30 439.07037),(31 438.39642),(32 437.94687),(33 436.1398),(34 434.75397),(35 430.78857),(36 432.4839),(37 435.90067),(38 443.89175),(39 444.31683),(40 455.24957),(41 462.82642),(42 470.2202),(43 482.3695),(44 481.0762),(45 478.9093),(46 477.97507),(47 477.0985),(48 480.3809),(49 478.3503),(50 480.85773),(51 480.09134),(52 483.237),(53 485.53275),(54 482.57916),(55 486.91257),(56 487.70233),(57 486.22382),(58 487.52002),(59 482.5944),(60 476.8231),(61 473.83752),(62 474.04248),(63 471.61212),(64 473.74774),(65 466.32025),(66 463.79117),(67 461.9453),(68 466.82413),(69 467.53412),(70 471.76285),(71 471.8836),(72 469.72653),(73 474.18396),(74 472.80344),(75 483.86603),(76 484.24033),(77 488.09567),(78 488.45575),(79 488.29987),
(1 211.27034),(2 249.78261),(3 269.9758),(4 288.39865),(5 302.18555),(6 319.75516),(7 329.86044),(8 337.20758),(9 339.82227),(10 346.31232),(11 356.77454),(12 360.79803),(13 368.7936),(14 369.5836),(15 374.58847),(16 377.22015),(17 377.763),(18 385.49896),(19 388.49207),(20 394.17032),(21 395.48303),(22 397.9895),(23 399.30325),(24 394.03116),(25 399.9646),(26 395.85696),(27 400.9986),(28 401.5142),(29 398.38446),(30 398.38474),(31 393.6543),(32 394.07294),(33 397.2619),(34 399.41797),(35 399.61087),(36 401.814),(37 403.65768),(38 404.8909),(39 407.79437),(40 412.77698),(41 417.26883),(42 423.78543),(43 426.32794),(44 426.1695),(45 423.12677),(46 429.32123),(47 432.15543),(48 438.15543),(49 441.38144),(50 444.72275),(51 447.77847),(52 450.03268),(53 450.59033),(54 450.5167),(55 450.21832),(56 453.41998),(57 456.8371),(58 456.04315),(59 457.22336),(60 460.52618),(61 461.67603),(62 463.32803),(63 456.71844),(64 459.56738),(65 461.73734),(66 459.4067),(67 460.50778),(68 463.10495),(69 459.52),(70 463.0383),(71 464.63867),(72 465.51056),(73 468.85043),(74 472.36136),(75 473.81244),(76 479.2296),(77 478.94153),(78 476.9185),(79 479.3578),
(1 209.80098),(2 247.81963),(3 270.4681),(4 288.7988),(5 307.39673),(6 318.16586),(7 324.88858),(8 332.58353),(9 340.33508),(10 353.0042),(11 362.91696),(12 370.21185),(13 375.71066),(14 380.79932),(15 383.30286),(16 390.56763),(17 396.97296),(18 400.04913),(19 409.30914),(20 417.3786),(21 418.8695),(22 426.01587),(23 427.5587),(24 436.62234),(25 438.42334),(26 436.9345),(27 441.45367),(28 439.69583),(29 436.1444),(30 434.27017),(31 432.88162),(32 432.8217),(33 428.7125),(34 433.62268),(35 436.18958),(36 443.8054),(37 447.66342),(38 450.19904),(39 453.41434),(40 461.6675),(41 463.19437),(42 471.46353),(43 470.69556),(44 467.23666),(45 467.68106),(46 469.3633),(47 467.52307),(48 464.8174),(49 464.42502),(50 463.26584),(51 464.5867),(52 469.4797),(53 469.88458),(54 468.65762),(55 467.5452),(56 468.66077),(57 476.59747),(58 472.1857),(59 471.98248),(60 474.8284),(61 466.42017),(62 470.12424),(63 468.64746),(64 472.36307),(65 474.09537),(66 468.33716),(67 464.17883),(68 465.59433),(69 460.98566),(70 462.3458),(71 470.18567),(72 470.00122),(73 476.23474),(74 478.71695),(75 479.82962),(76 479.43533),(77 474.62277),(78 477.40332),(79 480.9657),
(1 205.87718),(2 240.01958),(3 258.06622),(4 278.13406),(5 296.536),(6 307.81927),(7 316.14648),(8 324.3444),(9 336.18918),(10 348.39374),(11 361.81268),(12 367.15625),(13 372.15158),(14 383.66714),(15 382.7372),(16 386.08),(17 385.3083),(18 393.13943),(19 403.17288),(20 402.5542),(21 412.16788),(22 413.61102),(23 418.31152),(24 420.225),(25 426.16736),(26 426.0415),(27 427.52243),(28 432.86047),(29 430.4517),(30 431.0896),(31 428.56015),(32 429.78436),(33 431.4867),(34 428.4839),(35 428.18845),(36 435.51712),(37 436.4732),(38 444.12012),(39 445.45554),(40 449.7811),(41 460.87106),(42 463.7115),(43 464.4448),(44 467.74643),(45 468.20914),(46 470.60767),(47 472.67902),(48 467.3591),(49 475.06598),(50 470.04214),(51 474.1737),(52 477.43146),(53 476.8895),(54 471.96698),(55 474.1518),(56 469.22934),(57 469.98297),(58 470.37827),(59 472.25146),(60 469.01758),(61 466.19986),(62 467.86847),(63 460.9919),(64 461.7517),(65 466.4913),(66 460.90182),(67 458.6439),(68 455.37988),(69 458.64093),(70 458.8344),(71 462.09677),(72 463.59003),(73 468.15),(74 471.01608),(75 469.94424),(76 475.68384),(77 471.64044),(78 465.53244),(79 467.84003),
(1 205.85529),(2 239.94565),(3 262.94092),(4 279.3967),(5 293.55057),(6 304.448),(7 317.50992),(8 326.8535),(9 333.41135),(10 339.1423),(11 348.44858),(12 352.97586),(13 356.35132),(14 360.95712),(15 362.3146),(16 366.27643),(17 373.67053),(18 379.50842),(19 378.1741),(20 383.36023),(21 383.29724),(22 387.59848),(23 386.13174),(24 390.94525),(25 390.64218),(26 392.41016),(27 390.01218),(28 391.8207),(29 390.05508),(30 379.4417),(31 384.2702),(32 387.57333),(33 392.0993),(34 397.091),(35 400.43344),(36 406.542),(37 407.884),(38 413.82068),(39 417.44232),(40 426.08304),(41 428.78415),(42 436.1747),(43 441.4889),(44 438.20206),(45 438.44235),(46 436.96692),(47 440.4506),(48 443.54803),(49 446.896),(50 449.83182),(51 451.47516),(52 447.92468),(53 452.74332),(54 450.4688),(55 449.96677),(56 459.22665),(57 457.41736),(58 456.87183),(59 459.6445),(60 457.74112),(61 454.4922),(62 453.65295),(63 455.74078),(64 460.30087),(65 466.52252),(66 463.14963),(67 467.63556),(68 465.85333),(69 462.71225),(70 458.74783),(71 457.9202),(72 463.1687),(73 466.5248),(74 468.403),(75 469.9339),(76 468.3541),(77 463.0731),(78 458.4347),(79 463.25998),
(1 197.58614),(2 231.15533),(3 253.25531),(4 268.3718),(5 287.26736),(6 299.80328),(7 307.23486),(8 313.75),(9 326.03418),(10 333.4488),(11 344.37506),(12 354.8627),(13 357.24146),(14 367.02393),(15 370.1567),(16 378.3859),(17 384.9124),(18 393.32935),(19 398.76147),(20 407.0323),(21 407.81277),(22 410.14313),(23 412.68588),(24 416.16547),(25 415.56256),(26 421.38165),(27 418.69064),(28 424.14566),(29 417.84772),(30 418.04584),(31 416.59915),(32 415.1957),(33 412.79565),(34 416.67737),(35 417.10263),(36 418.69348),(37 427.1181),(38 435.19897),(39 431.29175),(40 440.26953),(41 444.7329),(42 441.39493),(43 445.43967),(44 443.529),(45 439.75116),(46 440.0234),(47 440.19937),(48 444.10217),(49 440.84564),(50 445.10297),(51 443.64267),(52 447.3367),(53 454.08218),(54 451.4688),(55 452.67868),(56 450.52808),(57 449.2329),(58 450.59164),(59 449.35907),(60 452.33157),(61 447.78604),(62 443.59732),(63 441.55997),(64 442.83972),(65 442.54828),(66 441.05975),(67 440.29025),(68 438.50055),(69 436.99753),(70 437.6369),(71 442.40817),(72 446.73492),(73 451.1396),(74 453.89517),(75 457.8877),(76 456.98428),(77 456.152),(78 458.04562),(79 457.74655),
(1 199.59894),(2 231.98569),(3 254.98302),(4 273.9288),(5 285.66544),(6 298.72986),(7 306.70377),(8 317.22177),(9 324.01035),(10 326.5782),(11 339.74158),(12 348.65576),(13 355.31113),(14 360.44836),(15 369.12683),(16 375.99307),(17 376.3647),(18 382.9213),(19 393.43115),(20 398.16986),(21 401.99258),(22 404.36807),(23 401.01675),(24 407.89307),(25 410.92392),(26 411.52313),(27 410.47794),(28 413.37854),(29 413.04562),(30 415.08267),(31 416.57172),(32 413.56348),(33 412.06702),(34 415.34824),(35 414.80463),(36 416.02948),(37 420.94635),(38 425.31067),(39 425.522),(40 438.6555),(41 438.99252),(42 439.36618),(43 441.01242),(44 447.47003),(45 445.09366),(46 445.49808),(47 445.733),(48 449.59174),(49 450.19336),(50 455.15887),(51 454.17648),(52 456.80112),(53 457.7009),(54 458.43747),(55 458.52075),(56 462.97528),(57 460.17688),(58 458.16766),(59 455.84344),(60 461.13074),(61 459.36902),(62 453.23984),(63 449.59772),(64 451.5405),(65 451.51434),(66 452.51566),(67 451.94894),(68 451.5835),(69 451.8102),(70 448.7996),(71 450.3623),(72 454.80286),(73 451.66745),(74 455.3148),(75 454.96793),(76 458.7868),(77 449.59668),(78 447.43237),(79 454.47083),
(1 193.15521),(2 227.72107),(3 249.62363),(4 264.48917),(5 279.73746),(6 292.8253),(7 302.26825),(8 309.89725),(9 317.0046),(10 317.34607),(11 327.54596),(12 334.0613),(13 338.05032),(14 346.27353),(15 348.02576),(16 352.50043),(17 358.65088),(18 363.20627),(19 375.3344),(20 381.08347),(21 382.33878),(22 384.451),(23 383.98395),(24 387.71686),(25 385.4685),(26 391.51328),(27 388.29343),(28 389.68982),(29 385.28815),(30 387.7474),(31 389.7822),(32 387.93933),(33 391.9631),(34 397.4251),(35 392.12646),(36 394.62738),(37 398.13635),(38 403.1584),(39 405.52914),(40 413.7193),(41 414.01312),(42 420.06473),(43 422.14325),(44 422.67896),(45 420.26556),(46 421.98438),(47 424.19522),(48 427.10968),(49 425.77365),(50 429.37726),(51 431.5597),(52 437.06885),(53 440.35754),(54 445.88632),(55 443.45587),(56 446.6593),(57 442.35773),(58 440.58206),(59 441.98392),(60 443.46896),(61 443.30737),(62 443.1482),(63 437.49176),(64 437.91837),(65 439.24243),(66 436.10562),(67 439.812),(68 436.61536),(69 434.90033),(70 441.50693),(71 442.4722),(72 442.6215),(73 446.2398),(74 446.51117),(75 445.1131),(76 443.89807),(77 443.0028),(78 444.28104),(79 448.302),
(1 192.991),(2 222.25383),(3 245.72823),(4 258.63107),(5 273.31866),(6 281.95575),(7 292.1885),(8 300.97968),(9 310.63516),(10 319.81363),(11 330.90094),(12 332.9392),(13 337.3311),(14 343.25745),(15 345.9676),(16 348.33563),(17 358.24365),(18 357.39243),(19 365.95212),(20 374.80597),(21 377.99332),(22 377.08548),(23 381.09802),(24 386.11755),(25 386.40646),(26 385.883),(27 383.86948),(28 385.58984),(29 388.84683),(30 389.52707),(31 389.06653),(32 392.60904),(33 393.1019),(34 396.36066),(35 399.7142),(36 402.2173),(37 407.26703),(38 413.38736),(39 418.38214),(40 422.39273),(41 428.01334),(42 428.96405),(43 428.4653),(44 427.5737),(45 427.64767),(46 428.27585),(47 430.94803),(48 432.14743),(49 432.9086),(50 434.27383),(51 435.9566),(52 436.43295),(53 438.91776),(54 438.925),(55 436.43015),(56 436.26202),(57 435.7179),(58 429.389),(59 429.02417),(60 428.9525),(61 431.04904),(62 429.48172),(63 420.77036),(64 423.7276),(65 422.3419),(66 419.7109),(67 423.14178),(68 417.45233),(69 420.62088),(70 425.31213),(71 431.96442),(72 429.36047),(73 429.0863),(74 437.1862),(75 430.59354),(76 434.63818),(77 438.42316),(78 435.22366),(79 435.25845),
(1 191.18909),(2 219.6366),(3 238.3396),(4 254.1619),(5 265.6935),(6 279.92688),(7 288.69653),(8 299.37164),(9 310.84875),(10 319.05115),(11 327.61627),(12 333.1315),(13 339.98734),(14 347.36523),(15 352.65195),(16 354.51846),(17 361.02396),(18 368.30963),(19 379.32495),(20 379.52243),(21 384.81982),(22 386.5034),(23 383.29706),(24 387.63007),(25 384.20288),(26 380.60007),(27 381.82623),(28 387.22522),(29 383.9079),(30 384.49548),(31 385.75394),(32 392.79144),(33 391.2648),(34 393.3983),(35 391.11414),(36 398.1104),(37 397.1014),(38 402.57327),(39 403.64783),(40 407.8876),(41 409.42053),(42 410.42044),(43 411.58783),(44 413.01022),(45 414.4406),(46 414.07376),(47 420.34485),(48 416.68347),(49 416.85446),(50 419.67178),(51 417.40112),(52 415.61792),(53 415.90884),(54 411.82846),(55 416.3715),(56 418.90536),(57 419.44064),(58 421.68848),(59 423.80936),(60 424.44208),(61 425.5701),(62 423.82062),(63 424.24097),(64 423.71222),(65 420.76324),(66 419.4838),(67 419.86655),(68 417.06146),(69 416.39044),(70 414.0498),(71 416.92197),(72 418.4269),(73 425.80148),(74 426.01746),(75 428.84354),(76 433.9572),(77 433.9066),(78 430.9124),(79 431.77716),
(1 185.66841),(2 216.49562),(3 238.76025),(4 253.81897),(5 268.79022),(6 282.16028),(7 293.70792),(8 303.11502),(9 311.00195),(10 317.0331),(11 323.97537),(12 329.39722),(13 335.01367),(14 338.5914),(15 343.30267),(16 343.08258),(17 346.33267),(18 352.9199),(19 362.183),(20 365.07806),(21 364.61572),(22 369.27005),(23 360.95587),(24 362.33496),(25 362.0145),(26 363.21747),(27 364.16895),(28 361.94086),(29 361.2286),(30 361.26874),(31 356.59915),(32 358.48148),(33 356.0864),(34 358.39795),(35 358.5431),(36 366.4996),(37 368.8397),(38 374.37787),(39 375.75336),(40 382.5765),(41 387.36127),(42 390.5281),(43 392.62506),(44 396.13742),(45 393.0713),(46 392.9673),(47 394.88812),(48 400.12888),(49 398.08185),(50 401.445),(51 402.2739),(52 401.33606),(53 405.25623),(54 402.4923),(55 398.63324),(56 406.48477),(57 409.51028),(58 405.4329),(59 408.87),(60 410.17993),(61 408.97897),(62 408.92056),(63 413.02106),(64 414.62454),(65 412.2335),(66 411.89893),(67 410.25345),(68 407.8505),(69 406.8257),(70 407.4265),(71 412.54272),(72 415.7232),(73 416.53308),(74 422.2597),(75 422.7083),(76 419.35562),(77 421.3152),(78 417.18164),(79 417.53),
(1 181.69678),(2 212.98862),(3 233.80254),(4 250.64519),(5 268.1128),(6 276.6768),(7 284.73843),(8 290.30405),(9 298.97018),(10 305.71048),(11 313.60333),(12 324.1258),(13 327.3828),(14 330.6045),(15 332.55515),(16 340.28793),(17 341.1048),(18 348.92657),(19 353.18134),(20 352.76172),(21 356.30276),(22 357.83353),(23 359.65598),(24 360.85028),(25 362.9673),(26 364.07202),(27 360.20334),(28 364.03812),(29 361.35938),(30 360.92273),(31 360.9493),(32 366.0466),(33 369.5142),(34 374.49313),(35 380.23886),(36 384.0896),(37 390.1328),(38 390.31818),(39 396.4156),(40 398.10065),(41 398.8146),(42 408.3682),(43 406.36765),(44 405.81958),(45 407.80933),(46 409.09668),(47 408.7368),(48 415.129),(49 416.13367),(50 419.04807),(51 415.95334),(52 416.43918),(53 417.89963),(54 416.1189),(55 414.20813),(56 418.07465),(57 421.58755),(58 416.45886),(59 414.35178),(60 413.6731),(61 412.6577),(62 411.43784),(63 409.88803),(64 410.35803),(65 413.5969),(66 411.6349),(67 415.51538),(68 413.6232),(69 412.63943),(70 415.334),(71 414.14664),(72 414.1001),(73 413.89005),(74 415.27536),(75 416.4375),(76 418.58127),(77 416.82693),(78 416.00058),(79 414.60126),
(1 181.83948),(2 214.21783),(3 230.87526),(4 242.46724),(5 258.4152),(6 270.3427),(7 274.63403),(8 283.6298),(9 294.16296),(10 306.52008),(11 313.6545),(12 320.7868),(13 328.5127),(14 332.05103),(15 337.29004),(16 342.14066),(17 347.86),(18 353.98453),(19 357.9977),(20 362.48615),(21 366.9391),(22 374.6221),(23 375.47083),(24 374.18268),(25 373.23813),(26 373.8296),(27 371.32584),(28 377.70328),(29 377.99496),(30 376.71765),(31 376.96695),(32 379.93076),(33 386.87848),(34 384.51248),(35 386.26642),(36 390.854),(37 393.80496),(38 394.4802),(39 397.03146),(40 398.1058),(41 401.84564),(42 406.77094),(43 408.2917),(44 406.85602),(45 408.39285),(46 411.1944),(47 413.5946),(48 414.80768),(49 417.08282),(50 412.75995),(51 415.36694),(52 420.82635),(53 421.20685),(54 417.8979),(55 423.69943),(56 429.70416),(57 424.63263),(58 428.22052),(59 429.1251),(60 430.67633),(61 430.57916),(62 428.48965),(63 426.87924),(64 426.64502),(65 426.44406),(66 426.70212),(67 430.53146),(68 427.39618),(69 427.94528),(70 423.541),(71 427.39108),(72 427.419),(73 430.86716),(74 427.33984),(75 431.20294),(76 427.8838),(77 429.5217),(78 427.80548),(79 425.67624),
(1 174.43333),(2 202.51907),(3 221.72328),(4 230.20306),(5 240.27849),(6 250.60124),(7 260.7442),(8 267.82684),(9 275.98584),(10 283.34082),(11 289.50357),(12 294.8101),(13 301.6293),(14 306.12515),(15 305.0452),(16 307.03818),(17 312.70355),(18 308.10132),(19 317.86902),(20 319.84317),(21 322.49622),(22 322.06393),(23 327.74225),(24 325.00842),(25 325.4665),(26 327.94308),(27 329.17856),(28 327.90945),(29 329.42618),(30 326.19516),(31 329.1223),(32 330.35675),(33 329.13412),(34 329.76553),(35 327.8557),(36 328.3684),(37 333.997),(38 340.19327),(39 338.71674),(40 345.59113),(41 347.3375),(42 350.8576),(43 356.84695),(44 358.6976),(45 357.61932),(46 358.4417),(47 361.2012),(48 364.41986),(49 369.46463),(50 371.71176),(51 374.35358),(52 376.13742),(53 380.96118),(54 379.05692),(55 382.99054),(56 384.54782),(57 385.503),(58 382.62506),(59 382.48572),(60 384.41675),(61 382.73566),(62 380.8606),(63 383.32983),(64 383.10648),(65 383.85327),(66 381.73645),(67 381.6247),(68 381.54916),(69 381.20987),(70 381.76428),(71 387.06024),(72 390.07834),(73 392.64874),(74 390.54492),(75 391.6986),(76 390.98172),(77 387.6557),(78 388.4707),(79 388.0464),
(1 176.13805),(2 201.40004),(3 222.05157),(4 236.02159),(5 251.39763),(6 262.41214),(7 270.88324),(8 282.97455),(9 286.9589),(10 292.92603),(11 298.4427),(12 304.21548),(13 311.63638),(14 318.04166),(15 318.06723),(16 328.46152),(17 334.5478),(18 331.45038),(19 343.15802),(20 342.4936),(21 349.42752),(22 351.68423),(23 353.22632),(24 356.8895),(25 357.06448),(26 356.72922),(27 361.53613),(28 359.83975),(29 358.48398),(30 357.14844),(31 363.928),(32 361.25595),(33 362.89856),(34 364.307),(35 362.00464),(36 365.19086),(37 368.4138),(38 374.69946),(39 377.39218),(40 376.4316),(41 384.6627),(42 385.51123),(43 386.93982),(44 387.26233),(45 388.21194),(46 387.3102),(47 387.10776),(48 388.046),(49 393.44742),(50 395.0088),(51 397.45258),(52 394.60184),(53 396.5436),(54 398.87415),(55 396.04434),(56 399.5313),(57 399.7232),(58 394.60828),(59 398.5477),(60 394.87534),(61 389.77432),(62 390.99063),(63 387.90878),(64 386.56454),(65 387.6783),(66 388.75305),(67 392.95288),(68 397.52197),(69 392.56613),(70 391.6173),(71 395.38715),(72 404.3797),(73 407.67883),(74 409.7348),(75 407.22467),(76 415.84253),(77 411.15594),(78 411.89334),(79 411.98083),
