1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 453593.25),(2 1591135.1),(3 3317474.3),(4 5644141.5),(5 8417575),(6 11717877),(7 15351061),(8 19205230),(9 23209304),(10 27156518),(11 31499720),(12 35610796),(13 39970770),(14 44477184),(15 48701388),(16 52647756),(17 56476610),(18 60264960),(19 63939650),(20 67641736),(21 71085920),(22 74353590),(23 77727304),(24 81231736),(25 85000620),(26 89240376),(27 94219416),(28 99013530),(29 104313830),(30 109703140),(31 116112360),(32 123591580),(33 131618920),(34 140191890),(35 149294160),(36 158712590),(37 168343490),(38 177932400),(39 186844110),(40 194608240),(41 201282580),(42 206981040),(43 211908910),(44 216159660),(45 219708340),(46 223269890),(47 227097490),(48 230824400),(49 235103180),(50 239312380),(51 244247800),(52 249795090),(53 254302260),(54 257929140),(55 260622930),(56 262585170),(57 263679820),(58 263095540),(59 261722480),(60 259762640),(61 257535250),(62 255011650),(63 252238460),(64 249709060),(65 247436340),(66 245808700),(67 243893890),(68 241992450),(69 239620480),(70 237287950),(71 235562580),(72 233678400),(73 231820400),(74 230175660),(75 229077200),(76 228173200),(77 227662850),(78 227998670),(79 229087540),
(1 344447.06),(2 1117748.6),(3 1954411.8),(4 2613192.5),(5 3032078.8),(6 3295253.3),(7 3452349.3),(8 3456470.8),(9 3362562),(10 3231290.8),(11 3104755.5),(12 3006614),(13 2960662.8),(14 2976552.5),(15 3055401.3),(16 3178747.5),(17 3267521.8),(18 3318570.5),(19 3334349.5),(20 3333337),(21 3306017.3),(22 3259138.8),(23 3205256.8),(24 3147179.5),(25 3098322.8),(26 3082489.3),(27 3103007.8),(28 3148599),(29 3180597.8),(30 3166867.3),(31 3168164),(32 3202528.5),(33 3244865),(34 3359071),(35 3518882.5),(36 3599594.5),(37 3627278.3),(38 3623398),(39 3543882.8),(40 3440121.3),(41 3372728.5),(42 3386367.5),(43 3457530.5),(44 3489020),(45 3456398.3),(46 3400191.5),(47 3335658.8),(48 3285608.3),(49 3243297.8),(50 3256263.8),(51 3345121.8),(52 3438300.8),(53 3492928.5),(54 3540925.5),(55 3542634.5),(56 3519169.8),(57 3488096.3),(58 3487875.5),(59 3520024.8),(60 3535530.3),(61 3533768.3),(62 3517491.5),(63 3480062),(64 3454503.5),(65 3420609),(66 3396867),(67 3385546),(68 3390718.8),(69 3375505.5),(70 3364983.8),(71 3358492),(72 3353299.5),(73 3372700.5),(74 3448817.5),(75 3520658.8),(76 3548959.5),(77 3527105.8),(78 3488826.3),(79 3424670.3),
(1 349179.9),(2 1099170.4),(3 1853754.5),(4 2376401.5),(5 2719796),(6 2911016.5),(7 2977255),(8 2930380.5),(9 2836128),(10 2782112.8),(11 2792944.8),(12 2818436.5),(13 2858083.3),(14 2885491.5),(15 2867951),(16 2828255.3),(17 2778427.5),(18 2753552),(19 2790135.3),(20 2852490.3),(21 2884658.3),(22 2905207),(23 2923355.3),(24 2955299.5),(25 2984221.8),(26 2980957.5),(27 2991770.3),(28 3054770.3),(29 3104156.8),(30 3141822.5),(31 3160612.5),(32 3198046.5),(33 3285948.8),(34 3387795.3),(35 3464238.5),(36 3465564.3),(37 3382235.5),(38 3308116.5),(39 3275611.5),(40 3334866),(41 3452899.8),(42 3569468.3),(43 3686259.5),(44 3751235.3),(45 3767509.3),(46 3751722.8),(47 3748372),(48 3748043.5),(49 3750472.8),(50 3765122.3),(51 3773627),(52 3767216.8),(53 3742653.3),(54 3705652.5),(55 3679340.5),(56 3648467.5),(57 3620633),(58 3615026),(59 3612374.5),(60 3594194),(61 3530902.5),(62 3443192.5),(63 3367303),(64 3310875.5),(65 3280692),(66 3279043.8),(67 3300519.5),(68 3312228.8),(69 3294263.3),(70 3259864.3),(71 3232747.5),(72 3236128),(73 3263551.3),(74 3297614.8),(75 3302273.3),(76 3276110),(77 3228475),(78 3191466.8),(79 3191792.8),
(1 337858.3),(2 1066496.3),(3 1792199.3),(4 2286555.3),(5 2573141),(6 2722155.8),(7 2769439.8),(8 2750220.8),(9 2715546.3),(10 2686307),(11 2690347.8),(12 2661921.8),(13 2591294.8),(14 2545501.8),(15 2523493.3),(16 2492798.3),(17 2488024.8),(18 2502485.8),(19 2519408.3),(20 2555122.5),(21 2615025.8),(22 2675730.5),(23 2726042.5),(24 2756062.8),(25 2799408),(26 2859968.3),(27 2902725.3),(28 2909881.5),(29 2889243.8),(30 2839430.5),(31 2796376.5),(32 2826343.5),(33 2908876),(34 2988048.8),(35 3037172),(36 3062299.8),(37 3065205),(38 3013414.8),(39 2958701),(40 2949245.5),(41 2995075),(42 3088657.3),(43 3182302.3),(44 3242933.3),(45 3292932),(46 3353083.8),(47 3361765.8),(48 3332053),(49 3295853.8),(50 3254039.3),(51 3238337.3),(52 3222491.8),(53 3208861),(54 3209177.3),(55 3213558),(56 3208628),(57 3201738.3),(58 3197356.3),(59 3216347.8),(60 3223059.3),(61 3205253),(62 3181372.8),(63 3152358),(64 3129916.5),(65 3133879.8),(66 3144348.5),(67 3111008),(68 3010156.3),(69 2926581.5),(70 2898123.3),(71 2922724.3),(72 2973900.5),(73 3049677.5),(74 3151928.3),(75 3223435.8),(76 3223069.5),(77 3166269),(78 3098388.8),(79 3030874.3),
(1 308887.9),(2 947781.75),(3 1562932.8),(4 1987877.1),(5 2260125.3),(6 2430032),(7 2497317.8),(8 2485609),(9 2458921.3),(10 2493877),(11 2565347.8),(12 2610251.5),(13 2608596.3),(14 2606548.8),(15 2626515.8),(16 2600002.8),(17 2568223),(18 2561898.3),(19 2551461.8),(20 2509654.5),(21 2462405.8),(22 2418700.8),(23 2449581.3),(24 2537438.5),(25 2645442.8),(26 2720395.5),(27 2727575),(28 2700803),(29 2659712.5),(30 2606996.8),(31 2554379),(32 2548292.3),(33 2636124.8),(34 2736745.5),(35 2786823),(36 2813073.5),(37 2865688.8),(38 2889497.5),(39 2866335.5),(40 2856101.5),(41 2829037),(42 2777723.5),(43 2772594.8),(44 2794643.3),(45 2815853.5),(46 2841106.8),(47 2877973.8),(48 2914672),(49 2920023),(50 2893227.8),(51 2874390.3),(52 2860940.8),(53 2850634.3),(54 2870835),(55 2875249),(56 2893336.8),(57 2907154.5),(58 2899004),(59 2878032.8),(60 2858939.3),(61 2858582.8),(62 2871733.8),(63 2885260.3),(64 2911864),(65 2934664.5),(66 2940850.3),(67 2921028.5),(68 2890322.5),(69 2859020),(70 2839821.5),(71 2840386.5),(72 2853668.3),(73 2861802.5),(74 2890457),(75 2893935),(76 2876913),(77 2854131.3),(78 2841150.8),(79 2857954.5),
(1 327726.06),(2 1018799.7),(3 1637895.5),(4 2086219.1),(5 2376670),(6 2539742.8),(7 2531139),(8 2458165.8),(9 2447732.5),(10 2498541.5),(11 2561214.8),(12 2569937.5),(13 2504727),(14 2432955.3),(15 2410725.3),(16 2402992.8),(17 2408007.8),(18 2418824),(19 2431093),(20 2442136),(21 2417932.5),(22 2398429.3),(23 2438880.3),(24 2539482.5),(25 2631844.8),(26 2698548),(27 2707381.3),(28 2676412.5),(29 2660283.3),(30 2648248.8),(31 2633060.3),(32 2589135),(33 2563249.3),(34 2562323),(35 2584922.8),(36 2639390.3),(37 2725091.3),(38 2790821.3),(39 2814666.3),(40 2762560),(41 2700871.8),(42 2664246),(43 2647301.8),(44 2668215),(45 2692201.3),(46 2711620.3),(47 2720766.5),(48 2730171.8),(49 2709500),(50 2668477.3),(51 2646969.3),(52 2645150.8),(53 2632971.3),(54 2628289.8),(55 2647454.8),(56 2681257.8),(57 2689470),(58 2689116),(59 2688309.8),(60 2705987.3),(61 2735283),(62 2774411.5),(63 2833475),(64 2888491.8),(65 2915352.5),(66 2918739.3),(67 2889811.3),(68 2855391.5),(69 2864158.8),(70 2893869.5),(71 2915472.5),(72 2929181.5),(73 2914744.8),(74 2904580.8),(75 2926259.3),(76 2959507.3),(77 2966878.3),(78 2963879),(79 2966960),
(1 285594.7),(2 850372),(3 1357960.6),(4 1676788.8),(5 1877155.9),(6 2007724.9),(7 2068269.1),(8 2089970.4),(9 2096966.3),(10 2112114.8),(11 2113999),(12 2101308.3),(13 2063399.4),(14 2028971.5),(15 2034338.1),(16 2073342.1),(17 2118736.8),(18 2157769.8),(19 2177227.5),(20 2178893.8),(21 2165388.5),(22 2158270.3),(23 2187654.5),(24 2262720.5),(25 2336501.3),(26 2402240.8),(27 2439388.3),(28 2447884.8),(29 2448483.8),(30 2474632.3),(31 2546703.3),(32 2589483.5),(33 2577062.8),(34 2546438.5),(35 2502426.3),(36 2506124.3),(37 2506996.5),(38 2493674.8),(39 2499385.8),(40 2456724),(41 2444144.8),(42 2495941),(43 2573308.3),(44 2603823.8),(45 2570993.5),(46 2552740.8),(47 2538238.5),(48 2518676.3),(49 2501254.3),(50 2496477.8),(51 2487979),(52 2476379.3),(53 2456085.8),(54 2434056.3),(55 2430465.3),(56 2439683.8),(57 2443834.8),(58 2427834.8),(59 2412638),(60 2431481),(61 2473631.5),(62 2485892.8),(63 2460291.3),(64 2413906.5),(65 2360013.8),(66 2314562),(67 2290828),(68 2304397.5),(69 2352561.3),(70 2395315.8),(71 2436257.5),(72 2471110),(73 2500228),(74 2522403.8),(75 2511593),(76 2501304.8),(77 2483249.3),(78 2464480.5),(79 2470629.3),
(1 294741.94),(2 868064.25),(3 1369396.5),(4 1657103.1),(5 1818300.4),(6 1885665.6),(7 1894021.3),(8 1868462.8),(9 1858336),(10 1855924.3),(11 1855183.8),(12 1832029.8),(13 1809891),(14 1834580.9),(15 1868808.1),(16 1914962.3),(17 1951395.6),(18 1958368.4),(19 1945991.3),(20 1948764.5),(21 1954342.6),(22 1985468),(23 2037427.3),(24 2088339),(25 2132877.8),(26 2136440.3),(27 2115756.3),(28 2094786.6),(29 2114549.8),(30 2152335),(31 2180514),(32 2194968.8),(33 2191557),(34 2144366.5),(35 2068962.9),(36 2018751.8),(37 2011152.9),(38 2031688.8),(39 2066000.5),(40 2086447.3),(41 2091007.5),(42 2088931.6),(43 2092113.4),(44 2106160.3),(45 2134092.5),(46 2165887),(47 2186459.8),(48 2201018.5),(49 2218352),(50 2202861),(51 2160585),(52 2142838.3),(53 2154824.3),(54 2150586.5),(55 2153847),(56 2159943.5),(57 2173484.8),(58 2197845.5),(59 2228803),(60 2250187.3),(61 2256023.8),(62 2237047.3),(63 2196267.8),(64 2170296.5),(65 2148830.8),(66 2138416.8),(67 2152902),(68 2170466.3),(69 2169940.5),(70 2150624.5),(71 2139274.3),(72 2152768.8),(73 2175345.8),(74 2203966),(75 2237100.5),(76 2295397.3),(77 2337402.5),(78 2337681),(79 2294423),
(1 289035.97),(2 847732.75),(3 1309419.3),(4 1613571.3),(5 1810463.3),(6 1924736.8),(7 1939488.8),(8 1899598.6),(9 1885063.5),(10 1875780.5),(11 1874311.5),(12 1869157),(13 1894865.4),(14 1915014.6),(15 1893948),(16 1888051.8),(17 1901337.6),(18 1908290.9),(19 1909889.3),(20 1927706.1),(21 1927286),(22 1939572.8),(23 1956136.6),(24 1980091.6),(25 2000678),(26 2012709.5),(27 2043744),(28 2098482),(29 2147180),(30 2162324.5),(31 2163836.3),(32 2181839.3),(33 2198292.5),(34 2228030),(35 2251288.5),(36 2286359),(37 2304804),(38 2329249.5),(39 2344465.3),(40 2349486.8),(41 2343530),(42 2330845.3),(43 2305959.5),(44 2276461.3),(45 2253466.8),(46 2275786.8),(47 2291295.5),(48 2313264),(49 2337111.8),(50 2336955.8),(51 2309404.3),(52 2273419.5),(53 2253296.8),(54 2228473.8),(55 2208031.8),(56 2217107.5),(57 2235781.5),(58 2251214.3),(59 2255398.3),(60 2251366.8),(61 2245986.8),(62 2240511.3),(63 2229946.3),(64 2213889),(65 2183076),(66 2159445.8),(67 2157899.3),(68 2173040.8),(69 2194500.3),(70 2212735.8),(71 2226117.5),(72 2222171.8),(73 2199154),(74 2163321.8),(75 2138376.5),(76 2114914.3),(77 2125860.8),(78 2158113.5),(79 2183212),
(1 278055),(2 803691.7),(3 1205232.5),(4 1447823.8),(5 1607107.5),(6 1683954.5),(7 1656139.3),(8 1644419.8),(9 1672955.6),(10 1720579.5),(11 1757249.8),(12 1797157.4),(13 1813066),(14 1804911),(15 1772020.6),(16 1750705.3),(17 1781843.8),(18 1840490.1),(19 1890187.6),(20 1935491.1),(21 1947308.9),(22 1933738.6),(23 1931127.1),(24 1932887.4),(25 1933724),(26 1939397.4),(27 1941016.4),(28 1949641.8),(29 1950916.6),(30 1971527.3),(31 1993747.5),(32 1988721),(33 1993929.3),(34 1981438.3),(35 2004717.8),(36 2034907.4),(37 2073233.8),(38 2141865),(39 2188117.8),(40 2209205.8),(41 2182031.8),(42 2128653.3),(43 2090839.9),(44 2069171.5),(45 2038246),(46 2009506.3),(47 1985197.3),(48 1960217.9),(49 1951480.4),(50 1970913.6),(51 2008596),(52 2024356.5),(53 2029287.9),(54 2012214.6),(55 1980430.6),(56 1965938),(57 2003986.8),(58 2059470.5),(59 2084030),(60 2073466.1),(61 2063415.1),(62 2049641),(63 2021942.3),(64 1994633),(65 2004298.1),(66 2051255.1),(67 2087989.4),(68 2116658.5),(69 2117252),(70 2109267.8),(71 2091951.8),(72 2075638.1),(73 2062594.9),(74 2050968.9),(75 2046090.5),(76 2039645.5),(77 2013975.8),(78 1987939.5),(79 1986294),
(1 290746.4),(2 832718),(3 1265559.9),(4 1507383.8),(5 1667965.9),(6 1725835.5),(7 1686557.8),(8 1601229.1),(9 1575038.1),(10 1599759.5),(11 1649098.1),(12 1707536.3),(13 1735968.5),(14 1746505.8),(15 1767843.3),(16 1799319.1),(17 1869171.8),(18 1921377.5),(19 1943173),(20 1941971.5),(21 1916580.4),(22 1916233.3),(23 1916254.3),(24 1894580.1),(25 1883953.9),(26 1896415.6),(27 1921448.6),(28 1958747.4),(29 1964380.6),(30 1960688.8),(31 1933358.8),(32 1907852),(33 1898431.3),(34 1905063.5),(35 1909047.9),(36 1901988),(37 1944360.5),(38 1981533.4),(39 1981883.9),(40 1976125.6),(41 1979162.6),(42 1963773.9),(43 1930748.1),(44 1907665),(45 1893805.1),(46 1876217.3),(47 1861475.4),(48 1872247.4),(49 1882927.8),(50 1876763),(51 1849609.1),(52 1829983.8),(53 1828295),(54 1842392.8),(55 1880809.3),(56 1920985),(57 1962843.9),(58 1986272.3),(59 1985763.4),(60 1998954.5),(61 1999126.9),(62 1982881.5),(63 1958857.1),(64 1954100.6),(65 1968178.6),(66 1981151.4),(67 1970138.4),(68 1945610.6),(69 1924984.4),(70 1943888.3),(71 1962603.6),(72 1958012),(73 1943315.6),(74 1912222.6),(75 1873646.1),(76 1830018.1),(77 1811892.8),(78 1815709.5),(79 1836447.9),
(1 290532.9),(2 786513.1),(3 1114838.1),(4 1300670.6),(5 1433132.8),(6 1473568.4),(7 1456149.1),(8 1463412.8),(9 1489358),(10 1498979.3),(11 1498786.1),(12 1545080.1),(13 1590913.9),(14 1582890.1),(15 1588679.3),(16 1619245.5),(17 1638463.1),(18 1637917),(19 1640760.8),(20 1656752.9),(21 1655212.4),(22 1633769.1),(23 1625182.4),(24 1623338.3),(25 1654213.5),(26 1689287.3),(27 1710690.8),(28 1733075.4),(29 1735748.5),(30 1723468.1),(31 1713541.8),(32 1707035.9),(33 1692508.8),(34 1702451.4),(35 1718043.1),(36 1745873.6),(37 1767324.3),(38 1786497.4),(39 1780831.9),(40 1755533.3),(41 1716921.6),(42 1683254.5),(43 1686360),(44 1705562.4),(45 1728027.5),(46 1741864.4),(47 1735848.9),(48 1721854.1),(49 1722438.5),(50 1748839.3),(51 1769009.9),(52 1789819.9),(53 1811997.5),(54 1793732.3),(55 1729772.3),(56 1678811.3),(57 1647993.4),(58 1647820.9),(59 1675603.4),(60 1727182.6),(61 1765464.8),(62 1776740.4),(63 1770688.9),(64 1766494.4),(65 1778391.3),(66 1782674),(67 1784650),(68 1776374.6),(69 1754235.9),(70 1724739.5),(71 1674718.3),(72 1632897.5),(73 1630882),(74 1632184.6),(75 1647539.1),(76 1667001.4),(77 1674733.6),(78 1672443),(79 1678261),
(1 268003.6),(2 738848.5),(3 1042037.5),(4 1209596.6),(5 1321162.4),(6 1355144.9),(7 1316590.8),(8 1302992.9),(9 1323925.8),(10 1345993.3),(11 1377421.1),(12 1415095.3),(13 1443897.3),(14 1462723.1),(15 1460503.3),(16 1460507.1),(17 1503065.3),(18 1548116),(19 1553102.4),(20 1543241.4),(21 1522279.1),(22 1497926.3),(23 1500491),(24 1548601.5),(25 1597180),(26 1635933.6),(27 1645509.4),(28 1610421.1),(29 1562508.5),(30 1530251.5),(31 1513940.8),(32 1504183.1),(33 1533453.4),(34 1581558),(35 1593332),(36 1608992.5),(37 1640803.5),(38 1649750.9),(39 1627202.9),(40 1607905.4),(41 1601911.8),(42 1599172.8),(43 1637620.8),(44 1695988.6),(45 1723041.4),(46 1716341.3),(47 1680037.8),(48 1641084.1),(49 1617516.1),(50 1621208.6),(51 1629155.5),(52 1623953.9),(53 1621296.8),(54 1605076),(55 1595821.5),(56 1590753.3),(57 1587227.1),(58 1582411.4),(59 1586230.5),(60 1589428.3),(61 1592571.5),(62 1580765.4),(63 1568329),(64 1573725.1),(65 1604041.8),(66 1620159.5),(67 1617021.5),(68 1602421.5),(69 1587391.5),(70 1570720),(71 1585066.8),(72 1628410),(73 1649836.6),(74 1638475.4),(75 1623101.6),(76 1609686.3),(77 1597794.8),(78 1601040.1),(79 1613380.9),
(1 266057.44),(2 721693.06),(3 1030174.4),(4 1196805.3),(5 1287934),(6 1304457.6),(7 1282392.8),(8 1291266.8),(9 1348357.8),(10 1406037.8),(11 1426933.9),(12 1435965.1),(13 1419323.4),(14 1387173.6),(15 1367777.5),(16 1386868),(17 1404754.4),(18 1388945.1),(19 1374785.9),(20 1381461.9),(21 1416161.8),(22 1431012.4),(23 1431812.1),(24 1452124),(25 1471156),(26 1489469),(27 1503416.3),(28 1502117.8),(29 1483644.6),(30 1470029),(31 1474765.5),(32 1484405.9),(33 1482906.8),(34 1509109.8),(35 1524059.9),(36 1497482.3),(37 1483240.8),(38 1473980.1),(39 1463956.8),(40 1451119.4),(41 1438573.9),(42 1431378.9),(43 1432321.6),(44 1426817),(45 1438813),(46 1444886),(47 1454183.5),(48 1471758.3),(49 1508640),(50 1528843.4),(51 1527110.6),(52 1505781.8),(53 1489044),(54 1471263.9),(55 1480498.8),(56 1495254.6),(57 1519936.5),(58 1527969.1),(59 1523761.5),(60 1513951.6),(61 1501326.6),(62 1460761),(63 1425506.3),(64 1427416.1),(65 1458703.3),(66 1458837.1),(67 1447532.4),(68 1440711.3),(69 1431527.5),(70 1430942.6),(71 1434557.4),(72 1443068),(73 1472814.6),(74 1521868.3),(75 1537901.8),(76 1514788.3),(77 1493535.8),(78 1496549.5),(79 1522687.9),
(1 270841.72),(2 722599.75),(3 1021011.7),(4 1170719.5),(5 1241668.4),(6 1226192.3),(7 1188487.8),(8 1194986.9),(9 1229460.3),(10 1264211.5),(11 1306211.6),(12 1374721.1),(13 1386993),(14 1353682.6),(15 1339172.8),(16 1336244.5),(17 1320672.8),(18 1308040.5),(19 1299947.8),(20 1317849.3),(21 1335873.1),(22 1358846.9),(23 1363814.6),(24 1372604.5),(25 1374319.4),(26 1395906.6),(27 1412630.3),(28 1414842.6),(29 1403846.5),(30 1409883.8),(31 1425924.3),(32 1399480.5),(33 1351832.5),(34 1313954.5),(35 1326001.9),(36 1359669.3),(37 1377208.1),(38 1379448.6),(39 1377381.1),(40 1365610.3),(41 1345067.3),(42 1336406.1),(43 1350792.5),(44 1362140.5),(45 1348252.9),(46 1318633.5),(47 1301643.4),(48 1321823.5),(49 1358190.5),(50 1405091.6),(51 1438544.5),(52 1441780.9),(53 1428879.1),(54 1407578),(55 1400756.5),(56 1394560.9),(57 1384723.6),(58 1376041.5),(59 1374844.1),(60 1362676.5),(61 1351023.1),(62 1343961.9),(63 1345967.1),(64 1355808.5),(65 1364643.1),(66 1361218.3),(67 1369418.8),(68 1375195.6),(69 1384409.1),(70 1386632.1),(71 1388376.8),(72 1391932.3),(73 1388421.8),(74 1367524.4),(75 1349630.6),(76 1364571.8),(77 1403211.4),(78 1435632.5),(79 1432977.5),
(1 267062.06),(2 704024.4),(3 991765.56),(4 1163975.3),(5 1250031.5),(6 1219420.8),(7 1156785.4),(8 1152233.9),(9 1173965.1),(10 1183787.6),(11 1216773.6),(12 1260772.4),(13 1257271.4),(14 1218496.8),(15 1207832.4),(16 1230563.5),(17 1244610.5),(18 1242462.4),(19 1248328.5),(20 1283998.9),(21 1299371.8),(22 1305190.5),(23 1321866.3),(24 1357100.3),(25 1381420),(26 1377812.1),(27 1360503.1),(28 1358936.3),(29 1348831.8),(30 1351088.4),(31 1346858.3),(32 1321820),(33 1290962.5),(34 1284414.1),(35 1285168.8),(36 1311707),(37 1348051.5),(38 1379168.8),(39 1402574.4),(40 1400481.1),(41 1401628.3),(42 1413935.6),(43 1414720.8),(44 1417690.9),(45 1399865.1),(46 1371043),(47 1355020),(48 1356626.1),(49 1369908.9),(50 1394649.5),(51 1419606.8),(52 1428690.1),(53 1413743.3),(54 1392695.9),(55 1370880.1),(56 1360112.8),(57 1356672),(58 1358043.8),(59 1371903.1),(60 1366751.9),(61 1343615.3),(62 1306194.9),(63 1263721.6),(64 1233109.4),(65 1222633.5),(66 1218662),(67 1224633.4),(68 1259367.6),(69 1295388.8),(70 1315701.1),(71 1330199.9),(72 1336792.3),(73 1325186.8),(74 1314034.4),(75 1312617.6),(76 1298666.3),(77 1286358),(78 1286808.6),(79 1303714.5),
(1 242479.1),(2 627108.56),(3 870770.56),(4 1011912),(5 1082180.9),(6 1069784.4),(7 1038099.8),(8 1049523.3),(9 1062862.1),(10 1078711),(11 1099508.3),(12 1119843.5),(13 1121641.1),(14 1116843.1),(15 1136941.9),(16 1153429.4),(17 1152872.4),(18 1149876.4),(19 1153266.4),(20 1165136.6),(21 1169791.6),(22 1178159.4),(23 1197724.9),(24 1204310.5),(25 1200527.5),(26 1195905.1),(27 1182156.1),(28 1181335),(29 1190643.4),(30 1195523.3),(31 1183325.4),(32 1183615.6),(33 1186655.5),(34 1176085.5),(35 1169832.5),(36 1166637.3),(37 1164453.5),(38 1188957.4),(39 1233058.8),(40 1252540.8),(41 1257711.3),(42 1257356.4),(43 1250896.6),(44 1255999.4),(45 1273981.6),(46 1312040.5),(47 1348170.6),(48 1340461.3),(49 1324553.1),(50 1328801.8),(51 1346279.3),(52 1349127.6),(53 1333008.4),(54 1303267),(55 1281475.9),(56 1267195.1),(57 1260119.6),(58 1252624.3),(59 1251689.9),(60 1256403.3),(61 1254250.6),(62 1232718),(63 1211321.9),(64 1181380.3),(65 1156935.5),(66 1151914),(67 1179592.5),(68 1206966.9),(69 1226284.1),(70 1227967.1),(71 1223263.1),(72 1227875),(73 1242660.6),(74 1252759.6),(75 1248067.9),(76 1238686.5),(77 1221128.1),(78 1215943.9),(79 1230143.9),
