1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 1170058.5),(2 2314829.8),(3 5892879.5),(4 9622857),(5 10885684),(6 14350413),(7 18160250),(8 20294240),(9 23044022),(10 25160250),(11 26285056),(12 29621544),(13 29898126),(14 30390778),(15 30506538),(16 32303136),(17 34092700),(18 38902316),(19 46957604),(20 49199730),(21 52211012),(22 58236212),(23 63560020),(24 73146730),(25 92648550),(26 101215190),(27 118970240),(28 133339460),(29 140560770),(30 151563600),(31 159935310),(32 163734270),(33 172985600),(34 183726860),(35 183874350),(36 181873200),(37 186159620),(38 184344780),(39 180260220),(40 175595310),(41 171646530),(42 174112880),(43 181800050),(44 179719550),(45 175934690),(46 174408270),(47 173953150),(48 168788020),(49 167906700),(50 165112080),(51 168578300),(52 173136300),(53 175483060),(54 186052940),(55 179585400),(56 175259580),(57 161068240),(58 151534990),(59 152227460),(60 153060300),(61 152338100),(62 150109310),(63 151019940),(64 155799420),(65 158361780),(66 169012500),(67 178802340),(68 187255920),(69 189633970),(70 189867840),(71 178409680),(72 177251120),(73 170486940),(74 168036300),(75 170779060),(76 172070140),(77 170212880),(78 167243860),(79 167254850),
(1 9400.689),(2 7676.8706),(3 5731.971),(4 7879.346),(5 8220.592),(6 8423.311),(7 7503.6914),(8 7111.9014),(9 6593.895),(10 6463.995),(11 6435.4536),(12 7458.8496),(13 7314.11),(14 7838.9585),(15 7208.2295),(16 7204.0635),(17 6733.3076),(18 7220.711),(19 6972.9966),(20 7717.021),(21 7407.3213),(22 7554.902),(23 7108.3145),(24 8308.64),(25 7719.137),(26 7904.381),(27 7572.2046),(28 7859.2837),(29 7348.082),(30 8080.131),(31 7820.421),(32 8284.162),(33 8008.531),(34 7797.874),(35 7442.0146),(36 8525.563),(37 7974.2686),(38 8092.8354),(39 7250.8564),(40 8453.105),(41 7661.227),(42 8338.035),(43 8275.403),(44 8578.182),(45 8054.557),(46 8515.223),(47 8264.285),(48 8692.352),(49 7906.799),(50 8265.1455),(51 8038.0933),(52 8960.634),(53 8812.315),(54 7951.036),(55 7360.6387),(56 7935.2534),(57 8109.4995),(58 8179.788),(59 7925.648),(60 9039.1045),(61 8638.397),(62 8716.258),(63 8542.923),(64 8812.542),(65 8720.409),(66 9086.148),(67 8686.304),(68 9222.663),(69 8896.982),(70 9041.179),(71 8772.666),(72 9235.834),(73 8519.923),(74 8489.482),(75 8039.0356),(76 8622.839),(77 8233.313),(78 8874.639),(79 8877.463),
(1 10383.064),(2 8300.751),(3 5714.087),(4 8123.835),(5 8299.617),(6 8999.452),(7 8334.381),(8 8086.741),(9 6770.72),(10 6398.491),(11 6282.7886),(12 8168.3403),(13 8122.6724),(14 8415.013),(15 7694.2607),(16 7892.9883),(17 7421.6743),(18 7887.699),(19 7808.083),(20 8273.611),(21 7677.8853),(22 7969.0703),(23 8109.978),(24 8476.65),(25 7983.1123),(26 7940.835),(27 7589.399),(28 8310.625),(29 8143.785),(30 8443.474),(31 8164.3853),(32 8601.039),(33 8032.683),(34 8245.629),(35 7985.752),(36 8846.003),(37 8583.077),(38 8614.09),(39 7977.1943),(40 8812.071),(41 8216.1875),(42 8575.68),(43 8148.8784),(44 8826.264),(45 8602.459),(46 9126.798),(47 8504.901),(48 8640.985),(49 8015.4443),(50 8379.073),(51 8543.437),(52 9389.621),(53 8458.821),(54 8400.374),(55 7439.8716),(56 8079.6436),(57 8119.7456),(58 8397.031),(59 8225.401),(60 8931.018),(61 8940.111),(62 9282.908),(63 9400.902),(64 10117.193),(65 9363.065),(66 9702.912),(67 9185.703),(68 8980.59),(69 8559.824),(70 8998.454),(71 8604.174),(72 8735.176),(73 8283.611),(74 7940.7607),(75 7962.3125),(76 8396.367),(77 8293.209),(78 8835.004),(79 8827.52),
(1 9000.619),(2 7376.5713),(3 5449.123),(4 7383.7905),(5 7687.8555),(6 7909.1313),(7 7228.4565),(8 7073.258),(9 6091.3086),(10 6202.7627),(11 6208.674),(12 7324.349),(13 7119.8325),(14 7345.07),(15 7377.411),(16 7366.961),(17 7006.432),(18 7502.996),(19 7232.2935),(20 7651.2993),(21 7187.317),(22 7431.112),(23 6945.007),(24 7390.0654),(25 7351.389),(26 7982.9136),(27 7316.7646),(28 7387.6006),(29 7109.9917),(30 7981.4893),(31 7973.555),(32 8355.302),(33 8085.0757),(34 8208.886),(35 7616.5347),(36 7746.979),(37 7618.7656),(38 8200.706),(39 7415.715),(40 8291.341),(41 8362.908),(42 8356.907),(43 8072.456),(44 8633.6875),(45 7658.2964),(46 8260.251),(47 7971.791),(48 8070.7686),(49 7605.397),(50 8140.5996),(51 7962.499),(52 8586.352),(53 8426.02),(54 8070.2036),(55 7725.895),(56 8470.455),(57 7373.102),(58 7894.104),(59 7769.336),(60 9081.057),(61 8802.723),(62 8912.618),(63 8592.899),(64 8747.081),(65 8143.8564),(66 8512.124),(67 8331.525),(68 8314.243),(69 7786.4185),(70 7816.87),(71 7848.253),(72 8322.143),(73 7694.114),(74 7500.474),(75 7239.2446),(76 8044.1113),(77 7528.289),(78 8199.197),(79 8198.804),
(1 9252.402),(2 7600.1323),(3 5481.893),(4 8039.412),(5 8285.793),(6 8209.953),(7 7301.853),(8 7236.8203),(9 6259.4194),(10 6231.4585),(11 6257.069),(12 7659.639),(13 7541.906),(14 7815.638),(15 7170.2354),(16 7584.535),(17 7165.669),(18 7495.0615),(19 7346.699),(20 7844.062),(21 7269.8335),(22 7358.8477),(23 7114.991),(24 7841.99),(25 7403.7246),(26 7517.3047),(27 7022.4),(28 7403.9844),(29 7216.471),(30 7833.9365),(31 7349.281),(32 7791.894),(33 7756.8096),(34 7819.336),(35 7781.3115),(36 8094.086),(37 7288.8613),(38 7456.8613),(39 7307.0894),(40 8236.894),(41 7897.55),(42 8176.07),(43 7921.421),(44 8245.967),(45 7885.6816),(46 8369.901),(47 8357.753),(48 8189.59),(49 7131.7),(50 7459.986),(51 7298.584),(52 8436.308),(53 8202.489),(54 7737.7046),(55 7539.824),(56 7894.263),(57 7471.2715),(58 7887.013),(59 7930.3125),(60 8999.382),(61 8695.335),(62 8858.681),(63 8356.98),(64 8586.274),(65 7962.343),(66 7854.6387),(67 7977.231),(68 8246.737),(69 8006.316),(70 7915.771),(71 7871.1885),(72 8122.107),(73 7342.316),(74 7747.6553),(75 7888.622),(76 8459.157),(77 8027.93),(78 8632.304),(79 8628.67),
(1 8814.13),(2 7581.04),(3 5308.193),(4 7199.357),(5 7394.0347),(6 7728.6665),(7 6840.7124),(8 6860.263),(9 5557.2666),(10 6057.532),(11 5878.8315),(12 7492.571),(13 6951.9165),(14 7190.486),(15 6537.0024),(16 6835.0254),(17 6321.1826),(18 6683.489),(19 6462.8555),(20 7142.556),(21 6530.2773),(22 6789.5703),(23 6527.3257),(24 6867.998),(25 7090.0938),(26 7398.9326),(27 6677.005),(28 7084.6),(29 6811.7744),(30 7121.623),(31 7017.336),(32 7519.8335),(33 7372.5024),(34 7626.6045),(35 7473.1978),(36 7915.434),(37 7268.261),(38 7741.6846),(39 7017.981),(40 7994.1665),(41 7947.501),(42 7912.9507),(43 7092.8457),(44 7703.477),(45 7802.8325),(46 8269.782),(47 7555.5464),(48 7941.176),(49 7488.8174),(50 7630.3286),(51 7562.542),(52 8150.029),(53 7351.628),(54 7618.8657),(55 7401.1704),(56 8119.579),(57 7106.8315),(58 7273.555),(59 6986.4585),(60 8274.337),(61 8077.813),(62 8473.789),(63 8113.1997),(64 8172.592),(65 7508.2817),(66 7921.1045),(67 7707.3765),(68 8042.145),(69 7811.5054),(70 7957.956),(71 7587.0664),(72 7578.5894),(73 7316.5103),(74 7317.5806),(75 7571.7705),(76 7834.644),(77 7616.494),(78 7747.4624),(79 7742.9946),
(1 8665.435),(2 7135.7505),(3 5514.042),(4 7587.174),(5 7625.83),(6 7532.8955),(7 6671.4673),(8 6496.7837),(9 6107.5522),(10 6276.0376),(11 5810.618),(12 7216.876),(13 6891.4507),(14 7102.6367),(15 6584.312),(16 6894.871),(17 6819.5024),(18 7131.015),(19 6752.2373),(20 7135.2666),(21 6466.2295),(22 6854.139),(23 7026.729),(24 7295.7344),(25 6923.6196),(26 7195.858),(27 7382.926),(28 7369.436),(29 6951.722),(30 6866.2725),(31 7145.237),(32 7536.894),(33 7330.629),(34 7311.759),(35 7066.404),(36 7466.4976),(37 7751.124),(38 7722.877),(39 6860.283),(40 7867.2246),(41 7212.518),(42 7170.881),(43 6993.4355),(44 7616.2715),(45 7564.6357),(46 8252.605),(47 7608.5127),(48 7885.379),(49 7256.481),(50 7693.5913),(51 7593.3633),(52 8289.13),(53 8181.6973),(54 7430.111),(55 6988.0156),(56 7437.592),(57 7596.0444),(58 7716.17),(59 7199.351),(60 8127.383),(61 7634.5103),(62 7858.1553),(63 7610.052),(64 8545.546),(65 8235.074),(66 8194.896),(67 8114.883),(68 8313.846),(69 7583.7036),(70 7979.2324),(71 7841.5254),(72 7590.9443),(73 7385.9146),(74 7227.2935),(75 7417.487),(76 7660.512),(77 7677.2813),(78 8080.926),(79 8081.6143),
(1 8484.782),(2 6949.4565),(3 5517.47),(4 7607.6465),(5 7304.9146),(6 7297.7075),(7 6770.8994),(8 7017.2275),(9 5942.8667),(10 5812.348),(11 5697.5493),(12 7118.1006),(13 6859.0337),(14 7010.555),(15 6613.3325),(16 6884.3296),(17 6446.0483),(18 6789.9673),(19 6642.064),(20 7195.3916),(21 6425.564),(22 6567.764),(23 6595.3115),(24 7160.5103),(25 6744.4893),(26 6671.121),(27 6668.499),(28 7026.065),(29 6907.651),(30 7068.0635),(31 7049.6743),(32 7148.528),(33 6889.4883),(34 6990.6772),(35 6539.6167),(36 7373.3354),(37 7181.425),(38 7437.1147),(39 7107.844),(40 7676.5547),(41 7247.4194),(42 7694.3213),(43 7319.7954),(44 7862.3726),(45 7562.3804),(46 8039.749),(47 7970.7593),(48 7985.048),(49 6867.1753),(50 7267.892),(51 7341.8115),(52 8323.899),(53 7767.231),(54 7471.899),(55 7338.741),(56 7849.878),(57 7012.2686),(58 7765.156),(59 7649.7896),(60 8535.787),(61 7954.184),(62 8134.68),(63 7705.688),(64 7997.5913),(65 7468.9644),(66 7824.852),(67 7579.3555),(68 7760.8003),(69 7828.906),(70 7686.053),(71 7401.3594),(72 7640.004),(73 7272.57),(74 7255.891),(75 7325.6104),(76 7809.209),(77 7506.1733),(78 7897.5576),(79 7903.1187),
(1 8159.0522),(2 6736.306),(3 4837.5786),(4 6636.8755),(5 6772.3457),(6 6972.2944),(7 6075.5283),(8 6326.867),(9 5671.183),(10 5826.847),(11 5736.717),(12 6648.4917),(13 6197.9927),(14 6238.1567),(15 5865.8574),(16 6332.9824),(17 6125.9736),(18 6315.102),(19 6369.351),(20 6903.351),(21 6529.6865),(22 6662.7085),(23 6212.2866),(24 6315.026),(25 6167.766),(26 6409.4727),(27 6484.3203),(28 6653.8516),(29 6549.6377),(30 7033.496),(31 6591.914),(32 7083.789),(33 6821.9575),(34 6908.4575),(35 6538.78),(36 7021.6343),(37 7206.252),(38 7423.4463),(39 6575.135),(40 7624.59),(41 6916.387),(42 6569.3486),(43 6639.666),(44 7447.7173),(45 7101.0337),(46 7322.008),(47 7101.555),(48 7557.2813),(49 7113.978),(50 7315.4077),(51 7102.586),(52 7576.867),(53 7504.9063),(54 7308.105),(55 7046.3984),(56 7056.28),(57 6861.3306),(58 7274.1436),(59 7003.9185),(60 7757.2173),(61 7289.4697),(62 7583.398),(63 7310.6313),(64 7836.175),(65 7505.9243),(66 7827.651),(67 7444.9375),(68 8039.1655),(69 7847.401),(70 8066.058),(71 7645.1177),(72 7823.424),(73 7481.6816),(74 7344.341),(75 7602.4644),(76 8142.5215),(77 7840.03),(78 8075.9917),(79 8075.7114),
(1 8876.496),(2 7399.523),(3 5290.485),(4 7762.604),(5 7797.358),(6 7729.0454),(7 7010.0435),(8 6871.127),(9 5754.5625),(10 5956.033),(11 5882.0933),(12 7581.7373),(13 6741.3735),(14 7106.764),(15 7081.013),(16 7150.2876),(17 6640.788),(18 7073.939),(19 6816.9844),(20 7176.0176),(21 6477.7188),(22 6858.085),(23 6737.347),(24 7331.526),(25 6934.6987),(26 7234.8213),(27 7182.467),(28 7534.038),(29 7179.2827),(30 7013.335),(31 7465.498),(32 7768.3145),(33 7413.319),(34 7666.335),(35 7278.3237),(36 7593.0996),(37 7580.678),(38 7864.7686),(39 7132.231),(40 7852.543),(41 7621.478),(42 7898.251),(43 7414.1255),(44 8246.027),(45 7801.4673),(46 7968.7007),(47 7681.1367),(48 7825.8467),(49 7619.8867),(50 7712.961),(51 7725.3154),(52 8744.932),(53 8398.784),(54 7686.8086),(55 7601.9185),(56 7933.7153),(57 7186.65),(58 7792.4023),(59 7371.776),(60 8416.381),(61 8022.529),(62 8511.864),(63 7912.499),(64 8574.875),(65 7989.236),(66 8238.59),(67 7945.702),(68 8201.3955),(69 7803.0693),(70 8066.961),(71 8200.2295),(72 8108.265),(73 7467.971),(74 7357.555),(75 7280.6694),(76 8035.0293),(77 7908.5063),(78 8166.725),(79 8171.0737),
(1 8446.428),(2 6880.307),(3 5191.389),(4 6908.439),(5 6830.7734),(6 6922.6),(7 6384.6104),(8 6406.039),(9 5563.6416),(10 5665.3096),(11 5691.0547),(12 7099.0557),(13 6446.2964),(14 6556.0435),(15 5812.257),(16 6397.257),(17 6037.575),(18 6205.468),(19 6413.2197),(20 6819.659),(21 6136.2607),(22 6491.529),(23 6379.4263),(24 6512.1455),(25 6358.647),(26 6532.4585),(27 6326.5435),(28 6919.752),(29 6564.4727),(30 6665.476),(31 6640.782),(32 6965.376),(33 6606.5806),(34 6755.949),(35 6600.7695),(36 7001.0063),(37 6709.8633),(38 7236.322),(39 6739.067),(40 7281.3975),(41 6700.169),(42 7340.752),(43 7045.329),(44 7684.5313),(45 7231.474),(46 7532.052),(47 7347.2124),(48 7990.7954),(49 7378.986),(50 7417.952),(51 6752.6855),(52 7378.759),(53 7364.7866),(54 7486.9004),(55 6620.4253),(56 7086),(57 6766.4116),(58 7291.1323),(59 7089.3022),(60 7358.9067),(61 7072.5327),(62 7782.904),(63 7316.132),(64 7780.9194),(65 7309.8237),(66 7420.0254),(67 7429.4424),(68 7836.822),(69 7531.52),(70 7363.081),(71 7346.0933),(72 7455.7495),(73 7138.35),(74 7007.28),(75 7136.381),(76 7835.368),(77 7430.2124),(78 8037.9697),(79 8040.841),
(1 7958.422),(2 6408.2446),(3 4874.7246),(4 6858.418),(5 6991.3555),(6 7259.8223),(7 6397.174),(8 6288.4067),(9 5390.877),(10 5685.771),(11 5663.5347),(12 6589.4365),(13 6450.5293),(14 6321.7373),(15 6081.5537),(16 6642.181),(17 6223.38),(18 6696.9385),(19 6346.2397),(20 6775.033),(21 6348.5605),(22 6312.7417),(23 6513.598),(24 7118.4424),(25 6167.0073),(26 6365.4927),(27 6920.2646),(28 7187.2837),(29 6628.534),(30 6486.753),(31 6759.156),(32 7157.098),(33 7088.134),(34 7359.9204),(35 6523.2627),(36 7188.4106),(37 7195.96),(38 7299.615),(39 6634.4814),(40 7147.9775),(41 6796.1626),(42 7330.2866),(43 6906.853),(44 7443.871),(45 7181.6323),(46 7442.222),(47 7293.3335),(48 7942.134),(49 7612.063),(50 7766.737),(51 7637.8955),(52 8079.0605),(53 7939.0425),(54 7202.58),(55 7195.8843),(56 7547.307),(57 6755.3936),(58 6895.1685),(59 7020.327),(60 7859.414),(61 7547.9204),(62 7830.94),(63 7348.8076),(64 7785.6685),(65 7375.956),(66 7525.482),(67 7255.995),(68 7611.99),(69 7369.729),(70 7319.377),(71 7403.4478),(72 7730.8296),(73 7273.1035),(74 7244.5874),(75 7130.2383),(76 7679.335),(77 7396.7817),(78 7790.405),(79 7795.123),
(1 7780.7285),(2 6185.462),(3 4768.3013),(4 7004.4),(5 6764.545),(6 6499.1177),(7 5786.431),(8 5722.72),(9 5013.6895),(10 5547.2617),(11 5628.4775),(12 6397.091),(13 5833.3145),(14 6038.5244),(15 5957.817),(16 6130.5522),(17 5798.7593),(18 6309.1753),(19 6442.3364),(20 6598.208),(21 6363.58),(22 6465.6025),(23 6024.64),(24 6652.822),(25 6173.9233),(26 6311.2095),(27 6194.0386),(28 6609.3154),(29 6226.371),(30 6663.146),(31 6743.9434),(32 7319.7793),(33 7082.3374),(34 7375.415),(35 6773.841),(36 6891.6563),(37 6816.692),(38 7083.5684),(39 6656.187),(40 6989.9126),(41 6934.7524),(42 7136.236),(43 6641.835),(44 6863.682),(45 6609.426),(46 6921.547),(47 6731.3174),(48 7295.7944),(49 6869.186),(50 7070.679),(51 6983.3853),(52 7508.744),(53 7206.994),(54 6848.353),(55 6563.7373),(56 7016.521),(57 6793.848),(58 7195.776),(59 6332.996),(60 7229.6416),(61 7077.5576),(62 7633.0034),(63 7025.1646),(64 7281.0903),(65 7067.777),(66 7550.0547),(67 7462.3),(68 7553.5444),(69 7294.953),(70 7397.6274),(71 7051.4175),(72 7053.6284),(73 6809.094),(74 6627.0024),(75 6739.1597),(76 7240.143),(77 6940.4106),(78 7589.126),(79 7588.341),
(1 7309.8105),(2 6009.4116),(3 5025.0313),(4 6941.764),(5 6858.9736),(6 6442.735),(7 5459.2896),(8 5608.7754),(9 5181.187),(10 5529.8853),(11 5323.342),(12 6451.4976),(13 6059.909),(14 6082.7427),(15 5508.057),(16 5834.4),(17 5606.1387),(18 6191.3384),(19 6123.8994),(20 6567.7207),(21 5941.991),(22 6102.7695),(23 5896.4424),(24 6541.5933),(25 5914.4565),(26 5931.913),(27 5914.624),(28 6445.763),(29 5800.9346),(30 6401.6455),(31 6241.994),(32 6665.9717),(33 6393.5083),(34 6348.137),(35 6298.366),(36 6734.602),(37 6662.989),(38 6655.807),(39 6461.063),(40 7041.5625),(41 6397.8774),(42 6630.584),(43 6586.024),(44 7066.9927),(45 6341.3657),(46 6695.4063),(47 6790.1606),(48 6897.043),(49 6408.427),(50 6653.832),(51 6586.51),(52 6919.364),(53 6683.509),(54 6586.688),(55 6276.2544),(56 6539.1563),(57 6169.917),(58 6700.0103),(59 6256.8203),(60 7045.336),(61 6700.601),(62 7348.453),(63 6767.6997),(64 7451.069),(65 6967.677),(66 7035.246),(67 6919.6294),(68 7328.0986),(69 6848.8296),(70 7103.847),(71 6729.791),(72 7003.199),(73 6446.434),(74 6984.7944),(75 7047.765),(76 7384.061),(77 7524.1875),(78 7781.129),(79 7778.337),
(1 7592.1978),(2 6171.6167),(3 4985.9614),(4 6897.423),(5 6831.5776),(6 6308.026),(7 5693.644),(8 5798.7456),(9 5071.0874),(10 5099.93),(11 5093.863),(12 6432.1157),(13 5926.0117),(14 5921.1094),(15 5577.986),(16 6225.0967),(17 6024.4966),(18 6347.607),(19 6145.4272),(20 6397.1016),(21 5444.843),(22 5735.918),(23 5544.6533),(24 6438.685),(25 5731.342),(26 5978.53),(27 6043.2876),(28 6695.9263),(29 6084.0967),(30 6591.5063),(31 6609.3237),(32 7018.113),(33 6462.0522),(34 6570.171),(35 6306.1797),(36 6732.6904),(37 6511.548),(38 6474.7925),(39 5999.1226),(40 6706.3105),(41 6038.9106),(42 6553.839),(43 6489.6787),(44 6897.412),(45 6277.85),(46 6672.513),(47 6711.0313),(48 6932.6284),(49 6678.9033),(50 6792.7793),(51 6593.275),(52 6949.674),(53 6658.3696),(54 7013.6084),(55 6925.8354),(56 7315.8555),(57 6036.083),(58 6565.3467),(59 6489.712),(60 7187.9233),(61 6606.369),(62 6932.5938),(63 6609.3784),(64 6790.621),(65 6632.029),(66 6838.02),(67 6589.3696),(68 6897.0933),(69 6864.5195),(70 7093.4297),(71 6930.8745),(72 7319.946),(73 6652.4077),(74 6980.963),(75 7027.1357),(76 7456.8916),(77 7195.5586),(78 7381.5767),(79 7380.82),
(1 7544.2324),(2 6021.3086),(3 4754.6035),(4 6818.153),(5 6847.4746),(6 6764.2334),(7 5740.531),(8 5700.2666),(9 4973.853),(10 5153.9336),(11 5431.437),(12 6711.65),(13 5836.924),(14 5768.3745),(15 5448.5303),(16 5758.32),(17 5669.5444),(18 6022.096),(19 5923.9116),(20 6153.5566),(21 5999.584),(22 6275.893),(23 6117.335),(24 6487.967),(25 6196.334),(26 6389.0073),(27 6426.362),(28 6555.0737),(29 6256.8335),(30 6318.999),(31 6351.658),(32 6326.4434),(33 6422.522),(34 6533.8853),(35 6103.4097),(36 6505.5283),(37 6297.349),(38 6707.3564),(39 6056.4653),(40 6692.4746),(41 6404.3984),(42 6761.9927),(43 6646.6704),(44 7083.1816),(45 6296.454),(46 6563.5684),(47 6616.605),(48 7247.464),(49 6456.8174),(50 6653.284),(51 6446.11),(52 7037.075),(53 6823.494),(54 6973.7393),(55 6118.2383),(56 6940.3613),(57 6292.2266),(58 6862.946),(59 6408.658),(60 6841.8677),(61 6239.51),(62 6927.8447),(63 6862.465),(64 6972.1123),(65 6691.163),(66 6695.2124),(67 6557.2393),(68 6964.476),(69 6777.746),(70 6806.0894),(71 6786.6406),(72 7183.047),(73 6687.2856),(74 6874.1367),(75 6820.1025),(76 7058.858),(77 7019.422),(78 7274.5693),(79 7275.131),
(1 7482.5513),(2 5980.909),(3 4756.7466),(4 6868.378),(5 6864.438),(6 6534.1655),(7 5583.309),(8 5105.563),(9 4604.4775),(10 5203.473),(11 5146.3496),(12 5929.0654),(13 5581.467),(14 5411.2437),(15 5159.669),(16 5630.3013),(17 5466.686),(18 6015.8794),(19 5574.821),(20 5915.461),(21 5469.6724),(22 5618.163),(23 5521.913),(24 5932.263),(25 5395.988),(26 5761.9346),(27 6018.8604),(28 6321.1025),(29 5945.156),(30 6297.0425),(31 5669.693),(32 6094.6636),(33 5944.868),(34 6130.1274),(35 5792.4307),(36 6469.4355),(37 6261.1357),(38 6044.095),(39 6177.8994),(40 6380.1807),(41 6052.663),(42 6201.9414),(43 5628.9536),(44 6232.7407),(45 6148.1626),(46 6597.3105),(47 6450.791),(48 6831.6455),(49 6463.923),(50 6513.3486),(51 6300.071),(52 6656.984),(53 6361.73),(54 6628.393),(55 6032.118),(56 6605.65),(57 6006.814),(58 6302.0967),(59 6023.527),(60 6450.1685),(61 6360.9316),(62 6598.2783),(63 6272.8374),(64 6503.143),(65 6395.652),(66 6677.9067),(67 6408.1157),(68 6881.8696),(69 6595.0786),(70 6746.556),(71 6598.15),(72 6713.3496),(73 6497.9834),(74 6817.307),(75 6768.8184),(76 6935.5186),(77 6639.3447),(78 6952.248),(79 6949.106),
(1 7018.03),(2 5602.32),(3 4587.949),(4 6482.5215),(5 6230.956),(6 5963.184),(7 5216.454),(8 5526.311),(9 4801.0864),(10 5272.6772),(11 5306.6514),(12 6047.652),(13 5550.5703),(14 5589.0796),(15 5373.5596),(16 5676.906),(17 5523.312),(18 5707.4937),(19 5719.462),(20 6318.772),(21 5546.62),(22 5958.472),(23 5922.67),(24 6256.661),(25 5740.833),(26 5637.374),(27 5657.246),(28 6331.6484),(29 6109.0425),(30 6475.425),(31 5976.619),(32 6052.8447),(33 5868.875),(34 5940.7627),(35 5719.1597),(36 6183.905),(37 6000.609),(38 6138.3223),(39 6227.0654),(40 6575.2183),(41 5718.038),(42 6328.857),(43 6308.0034),(44 6537.308),(45 5961.053),(46 6502.4453),(47 6479.196),(48 6888.3174),(49 6386.1235),(50 6563.6655),(51 6100.4194),(52 6500.5063),(53 6255.2295),(54 6568.3555),(55 6069.7896),(56 6545.0254),(57 5723.1714),(58 6262.8984),(59 5884.6187),(60 6547.016),(61 6500.6934),(62 6498.439),(63 6183.1563),(64 6557.527),(65 6021.538),(66 6178.8633),(67 6073.753),(68 6325.8164),(69 5970.9785),(70 6057.3066),(71 5926.8564),(72 6342.775),(73 6057.0024),(74 6096.1055),(75 6211.5425),(76 6816.18),(77 6594.782),(78 6802.654),(79 6800.266),
