1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 369041.72),(2 836716.56),(3 1358353.1),(4 3117109.3),(5 5110014.5),(6 6775572),(7 8773903),(8 10661021),(9 12645160),(10 14537360),(11 16246819),(12 18125194),(13 19298642),(14 20808188),(15 22171668),(16 23468026),(17 24780662),(18 26117974),(19 27297250),(20 28697418),(21 30249466),(22 31896570),(23 33680452),(24 35654532),(25 36894704),(26 37920160),(27 38973428),(28 41202384),(29 43120348),(30 45764348),(31 48980084),(32 53266240),(33 58074880),(34 63911044),(35 69657290),(36 75883784),(37 82165880),(38 88525450),(39 95073730),(40 101774790),(41 108692330),(42 115895576),(43 124539480),(44 132329180),(45 140497550),(46 148629620),(47 156931200),(48 165546540),(49 174204210),(50 182929330),(51 191342380),(52 200130300),(53 207815470),(54 214987250),(55 221866290),(56 228742400),(57 235361740),(58 242189490),(59 248708100),(60 256043340),(61 263768620),(62 270857340),(63 278269100),(64 285803170),(65 293399200),(66 300985820),(67 308675600),(68 316280540),(69 323337200),(70 329393820),(71 334637250),(72 339648000),(73 344598000),(74 349418750),(75 354265300),(76 358851740),(77 363374980),(78 367572600),(79 371820030),
(1 73.24641),(2 89.324005),(3 98.39364),(4 109.27056),(5 116.539734),(6 120.28867),(7 122.64999),(8 126.727234),(9 128.68459),(10 129.85849),(11 133.03378),(12 136.80708),(13 139.79811),(14 142.28432),(15 145.79509),(16 146.25497),(17 147.3231),(18 147.18445),(19 145.51529),(20 144.92804),(21 144.03075),(22 145.76279),(23 146.3752),(24 146.64803),(25 147.48817),(26 147.68556),(27 147.69136),(28 146.31232),(29 144.90431),(30 144.894),(31 144.46738),(32 144.5954),(33 145.82152),(34 146.1699),(35 147.55989),(36 147.49117),(37 148.16043),(38 147.09015),(39 147.02585),(40 147.2728),(41 145.94519),(42 147.3302),(43 146.35628),(44 144.79161),(45 144.522),(46 142.1172),(47 143.63388),(48 147.0936),(49 147.12032),(50 147.57082),(51 148.58913),(52 147.39777),(53 147.13284),(54 146.0443),(55 147.68896),(56 147.60638),(57 147.53096),(58 147.59528),(59 147.99199),(60 147.3852),(61 146.82793),(62 147.71585),(63 149.16034),(64 150.19168),(65 152.6452),(66 151.68495),(67 152.20143),(68 152.49797),(69 151.01138),(70 150.81076),(71 149.81102),(72 149.53894),(73 151.9782),(74 150.84544),(75 151.02571),(76 151.9676),(77 150.93816),(78 149.74657),(79 149.33514),
(1 69.22133),(2 83.31873),(3 93.79173),(4 104.00992),(5 109.76987),(6 113.59932),(7 116.95985),(8 119.77445),(9 120.91903),(10 122.62485),(11 125.71449),(12 130.42075),(13 133.91315),(14 137.13025),(15 139.0472),(16 139.45894),(17 140.04675),(18 139.15952),(19 137.86557),(20 139.00865),(21 138.81505),(22 140.26878),(23 140.5659),(24 141.50308),(25 142.61055),(26 142.74474),(27 144.17949),(28 142.74774),(29 142.01051),(30 141.85762),(31 141.13982),(32 141.93324),(33 141.7927),(34 142.63565),(35 142.90675),(36 143.86237),(37 144.92293),(38 143.74884),(39 144.12245),(40 142.6544),(41 141.68987),(42 140.67505),(43 142.37952),(44 141.95734),(45 141.20357),(46 142.01656),(47 142.82698),(48 143.92397),(49 143.13669),(50 143.89285),(51 144.33827),(52 141.8646),(53 142.23636),(54 141.80122),(55 142.81187),(56 142.88942),(57 145.30789),(58 144.93652),(59 144.4211),(60 142.72385),(61 144.2976),(62 145.35916),(63 145.45148),(64 146.51974),(65 148.20456),(66 149.08942),(67 148.61557),(68 146.81778),(69 146.14592),(70 146.13533),(71 145.03127),(72 143.68129),(73 143.78499),(74 144.79453),(75 144.36317),(76 143.0391),(77 143.57846),(78 141.83641),(79 140.89903),
(1 69.07865),(2 83.91133),(3 93.77141),(4 102.594536),(5 108.727295),(6 113.322235),(7 115.70866),(8 119.65138),(9 121.75642),(10 122.91581),(11 126.75376),(12 128.96901),(13 130.67384),(14 133.44649),(15 137.74011),(16 138.70078),(17 138.64516),(18 138.18127),(19 135.92097),(20 137.5777),(21 138.42297),(22 138.8401),(23 140.71617),(24 140.48811),(25 142.20166),(26 142.94496),(27 143.77744),(28 143.47835),(29 142.20885),(30 143.20116),(31 142.23958),(32 142.02657),(33 143.87927),(34 147.15248),(35 146.51508),(36 146.18066),(37 146.68399),(38 144.94441),(39 147.3201),(40 146.50922),(41 147.53197),(42 146.10124),(43 145.34196),(44 145.07133),(45 144.37935),(46 143.7711),(47 145.34464),(48 144.51161),(49 145.37927),(50 145.21344),(51 148.64519),(52 145.96225),(53 145.6306),(54 144.97678),(55 144.84239),(56 146.6375),(57 146.63168),(58 146.92517),(59 145.98451),(60 145.42622),(61 145.94165),(62 146.7151),(63 147.07895),(64 149.5292),(65 150.91217),(66 150.78491),(67 149.8761),(68 149.01855),(69 149.92082),(70 150.74748),(71 150.52763),(72 150.3131),(73 150.56294),(74 150.70406),(75 149.26534),(76 150.04158),(77 149.13335),(78 148.73976),(79 146.68773),
(1 69.14813),(2 85.43197),(3 94.54563),(4 103.83257),(5 111.86606),(6 114.59221),(7 116.724434),(8 119.82868),(9 121.65547),(10 123.28959),(11 126.30319),(12 128.6548),(13 130.90515),(14 135.64671),(15 138.00197),(16 139.6416),(17 140.22021),(18 139.59944),(19 137.21854),(20 137.05208),(21 137.46143),(22 137.8786),(23 138.37901),(24 138.03593),(25 140.93327),(26 140.4872),(27 139.76085),(28 140.80943),(29 140.9123),(30 140.15154),(31 139.70363),(32 139.52118),(33 139.78162),(34 142.0819),(35 141.0157),(36 142.27893),(37 142.40015),(38 142.57594),(39 143.19035),(40 141.02194),(41 141.61143),(42 141.93604),(43 140.96986),(44 139.57121),(45 140.17801),(46 139.91652),(47 140.6909),(48 141.46014),(49 141.16899),(50 140.90045),(51 142.71262),(52 142.62752),(53 141.5299),(54 141.73558),(55 141.9015),(56 142.95149),(57 144.92998),(58 144.96558),(59 143.94284),(60 143.15616),(61 144.58203),(62 145.27664),(63 146.58124),(64 147.06067),(65 149.98286),(66 149.65857),(67 150.2164),(68 149.31642),(69 147.4054),(70 148.71077),(71 148.31454),(72 148.03465),(73 147.67035),(74 148.15446),(75 146.52676),(76 146.18655),(77 145.6826),(78 144.04321),(79 143.31255),
(1 68.993164),(2 85.33939),(3 94.861946),(4 103.62597),(5 111.26786),(6 114.5686),(7 116.76732),(8 119.429344),(9 120.27107),(10 122.306435),(11 126.21441),(12 129.98361),(13 133.9108),(14 136.1291),(15 139.04099),(16 140.99953),(17 140.6396),(18 141.03311),(19 137.84656),(20 138.00629),(21 138.9417),(22 139.81601),(23 140.68286),(24 139.4299),(25 141.47937),(26 143.19888),(27 142.6087),(28 141.7989),(29 141.36499),(30 140.2832),(31 139.53183),(32 140.22842),(33 140.52216),(34 141.74582),(35 143.22122),(36 144.15695),(37 144.50015),(38 143.35808),(39 146.117),(40 144.52705),(41 145.4101),(42 145.19853),(43 144.5632),(44 144.01735),(45 143.96945),(46 142.38972),(47 143.7965),(48 144.16603),(49 144.79044),(50 144.1818),(51 144.62363),(52 143.46364),(53 142.3089),(54 141.86786),(55 143.1434),(56 143.73734),(57 144.01068),(58 145.30325),(59 143.36028),(60 142.31714),(61 144.00275),(62 144.64717),(63 145.04445),(64 148.22093),(65 149.72864),(66 150.90703),(67 149.3824),(68 148.02707),(69 147.15373),(70 146.35983),(71 148.03957),(72 147.78656),(73 148.14035),(74 147.11044),(75 148.47516),(76 147.03313),(77 147.13643),(78 145.59084),(79 144.31009),
(1 68.18739),(2 82.743774),(3 94.00106),(4 102.77802),(5 109.64648),(6 113.145),(7 114.71269),(8 118.40226),(9 119.39129),(10 122.28353),(11 125.49274),(12 130.09569),(13 133.14424),(14 136.10483),(15 139.69258),(16 139.9029),(17 140.63983),(18 140.55078),(19 137.24255),(20 139.0348),(21 139.16626),(22 141.22542),(23 140.79758),(24 141.72426),(25 141.66914),(26 142.91556),(27 143.55963),(28 141.66023),(29 142.43102),(30 141.85501),(31 141.45967),(32 141.38184),(33 141.68349),(34 142.22557),(35 144.9711),(36 146.13019),(37 146.59735),(38 145.56125),(39 146.54065),(40 146.37248),(41 144.78767),(42 144.34456),(43 142.2248),(44 143.01814),(45 142.44206),(46 141.4821),(47 143.1962),(48 141.96147),(49 141.56801),(50 142.29054),(51 143.08757),(52 140.30104),(53 141.46027),(54 141.14182),(55 141.72981),(56 141.77083),(57 142.12402),(58 144.01001),(59 143.64116),(60 143.47345),(61 144.62195),(62 145.58093),(63 144.06177),(64 147.3005),(65 150.25247),(66 150.42386),(67 150.65088),(68 149.22005),(69 148.6916),(70 147.59055),(71 148.1053),(72 147.41333),(73 147.11372),(74 147.49568),(75 146.81161),(76 145.17206),(77 144.21007),(78 141.8637),(79 142.47208),
(1 67.64945),(2 81.8032),(3 92.56236),(4 101.016396),(5 106.26173),(6 111.194046),(7 113.7288),(8 116.673676),(9 117.299675),(10 120.53099),(11 122.87179),(12 126.1381),(13 129.21967),(14 131.60706),(15 134.36906),(16 136.38982),(17 136.61267),(18 135.85779),(19 134.04501),(20 134.83415),(21 135.386),(22 135.69495),(23 136.60925),(24 137.2565),(25 136.41585),(26 138.42795),(27 138.13293),(28 136.42761),(29 135.77008),(30 135.38617),(31 135.00089),(32 134.65709),(33 136.12784),(34 137.0372),(35 137.70401),(36 138.97702),(37 136.71362),(38 136.87941),(39 136.62856),(40 137.07489),(41 136.33249),(42 136.49944),(43 135.26866),(44 134.6854),(45 133.52692),(46 133.98962),(47 134.86668),(48 136.99919),(49 137.05186),(50 137.06062),(51 138.26735),(52 137.53828),(53 138.49846),(54 139.21913),(55 137.99466),(56 139.55893),(57 139.80586),(58 139.88551),(59 137.89476),(60 137.84555),(61 138.65283),(62 141.13069),(63 141.81769),(64 142.769),(65 145.66002),(66 144.80945),(67 143.11896),(68 142.01309),(69 141.46333),(70 141.47583),(71 142.37828),(72 141.73346),(73 142.47134),(74 143.12746),(75 143.90294),(76 142.12448),(77 141.1928),(78 139.75356),(79 137.52707),
(1 68.71953),(2 83.8724),(3 93.71226),(4 103.72821),(5 109.43588),(6 115.072784),(7 117.540634),(8 121.47353),(9 121.25012),(10 123.969315),(11 126.45731),(12 130.89847),(13 135.17657),(14 136.36945),(15 138.67026),(16 140.12967),(17 141.10649),(18 140.15688),(19 138.1244),(20 138.45013),(21 137.9202),(22 137.02048),(23 138.11432),(24 140.0548),(25 140.29735),(26 140.3083),(27 140.24005),(28 140.26564),(29 139.57582),(30 138.82248),(31 138.33473),(32 137.08086),(33 139.0256),(34 140.86844),(35 140.3338),(36 142.33664),(37 142.39275),(38 142.8529),(39 143.49333),(40 143.52332),(41 141.64532),(42 141.26224),(43 140.37035),(44 141.65854),(45 140.86475),(46 140.23271),(47 141.18518),(48 142.47186),(49 142.42915),(50 142.25801),(51 143.41554),(52 143.49849),(53 142.4902),(54 143.93),(55 142.66396),(56 143.75542),(57 145.02225),(58 145.73517),(59 145.435),(60 143.98938),(61 146.56473),(62 148.4148),(63 147.8993),(64 149.42828),(65 151.85512),(66 151.76274),(67 149.5382),(68 149.85243),(69 147.70026),(70 147.56119),(71 147.9457),(72 147.67099),(73 148.02281),(74 148.4956),(75 148.51964),(76 146.37395),(77 144.93507),(78 145.222),(79 144.27281),
(1 67.32681),(2 80.314705),(3 90.56401),(4 101.26093),(5 105.924774),(6 109.30221),(7 112.85929),(8 116.07993),(9 115.536125),(10 117.43516),(11 121.41731),(12 125.28171),(13 127.96432),(14 130.02979),(15 132.48923),(16 133.72397),(17 133.47318),(18 132.40717),(19 132.171),(20 132.37433),(21 133.31812),(22 134.39606),(23 133.93419),(24 135.1228),(25 135.34201),(26 136.3709),(27 134.89458),(28 134.49977),(29 135.4877),(30 133.85251),(31 134.55077),(32 134.74663),(33 135.81104),(34 137.92601),(35 138.63438),(36 137.65617),(37 138.21051),(38 138.14032),(39 137.02293),(40 137.4282),(41 135.5389),(42 137.82468),(43 136.41472),(44 137.12483),(45 137.02278),(46 136.50969),(47 137.33241),(48 138.22148),(49 135.61847),(50 135.37991),(51 136.16458),(52 134.67224),(53 135.63638),(54 135.43307),(55 136.05692),(56 137.1291),(57 138.77484),(58 139.30124),(59 138.8618),(60 137.0364),(61 139.07776),(62 139.99042),(63 140.5832),(64 141.28972),(65 142.83928),(66 142.26581),(67 142.26999),(68 141.33809),(69 140.02681),(70 139.82652),(71 139.52539),(72 139.20296),(73 139.44571),(74 140.68398),(75 143.65128),(76 141.749),(77 139.91629),(78 138.565),(79 137.68236),
(1 67.90758),(2 81.973175),(3 92.38762),(4 101.456985),(5 108.42037),(6 112.21341),(7 114.82068),(8 119.01875),(9 118.026764),(10 120.13724),(11 120.53219),(12 126.45102),(13 129.69156),(14 131.484),(15 135.16843),(16 136.51257),(17 136.32814),(18 135.03873),(19 134.144),(20 132.85475),(21 134.09306),(22 135.35811),(23 135.10548),(24 135.91628),(25 136.85353),(26 137.98546),(27 138.00578),(28 137.59735),(29 136.77342),(30 135.88983),(31 137.7712),(32 136.73837),(33 138.01834),(34 138.50842),(35 139.40042),(36 140.07922),(37 139.46545),(38 138.62119),(39 139.28053),(40 139.23111),(41 138.1852),(42 136.93436),(43 135.37344),(44 136.60753),(45 136.99176),(46 136.33516),(47 136.96004),(48 138.0492),(49 137.14633),(50 139.2011),(51 138.49112),(52 136.82175),(53 136.32022),(54 138.1263),(55 138.0834),(56 139.39513),(57 139.04573),(58 141.21455),(59 139.61713),(60 139.06982),(61 140.6507),(62 139.33917),(63 140.02771),(64 141.54967),(65 142.28383),(66 142.77992),(67 142.24821),(68 143.64055),(69 141.47052),(70 140.72081),(71 140.955),(72 141.31989),(73 141.42296),(74 141.77008),(75 141.31613),(76 139.94127),(77 140.44412),(78 138.73477),(79 136.0673),
(1 66.94807),(2 80.27762),(3 91.43293),(4 100.46298),(5 107.31343),(6 111.54417),(7 113.04419),(8 117.67379),(9 116.033485),(10 121.76389),(11 122.50518),(12 126.40777),(13 129.76643),(14 132.79283),(15 135.6436),(16 136.71855),(17 138.26984),(18 136.2301),(19 134.95856),(20 133.58607),(21 134.48521),(22 137.14825),(23 136.46637),(24 138.06621),(25 139.74744),(26 138.5488),(27 137.79163),(28 137.66626),(29 136.94334),(30 137.46867),(31 138.14061),(32 138.80298),(33 138.75624),(34 140.19159),(35 140.48994),(36 140.59702),(37 140.20158),(38 139.66383),(39 138.67888),(40 138.61218),(41 139.94875),(42 137.83234),(43 136.91222),(44 135.43094),(45 137.54245),(46 136.28423),(47 137.17989),(48 138.15915),(49 137.27042),(50 138.67497),(51 139.84245),(52 138.67302),(53 137.97972),(54 139.30971),(55 138.3926),(56 139.31886),(57 141.86462),(58 142.72823),(59 141.15817),(60 140.14536),(61 140.49626),(62 141.29688),(63 141.36147),(64 142.50128),(65 144.27129),(66 144.44687),(67 144.9459),(68 144.94795),(69 143.25746),(70 142.72595),(71 143.42189),(72 142.82066),(73 142.76613),(74 142.60263),(75 142.90646),(76 141.4784),(77 140.56032),(78 138.93234),(79 137.81346),
(1 67.12236),(2 81.90021),(3 92.27117),(4 100.69196),(5 107.74973),(6 112.263565),(7 113.441),(8 116.15675),(9 115.03783),(10 118.775475),(11 121.30291),(12 126.56292),(13 131.06429),(14 133.24234),(15 135.67883),(16 137.0447),(17 137.26593),(18 134.60072),(19 132.56105),(20 130.92513),(21 132.98508),(22 132.64885),(23 133.6018),(24 134.329),(25 134.59244),(26 135.5904),(27 136.30457),(28 135.31403),(29 133.40172),(30 134.1497),(31 134.00734),(32 133.43033),(33 133.363),(34 135.58365),(35 135.46974),(36 135.97603),(37 135.71175),(38 134.7706),(39 132.77782),(40 133.62344),(41 133.90399),(42 133.48561),(43 132.12979),(44 131.69539),(45 132.33974),(46 131.81839),(47 132.18466),(48 134.38336),(49 133.62314),(50 135.81494),(51 136.4736),(52 134.99129),(53 134.71516),(54 135.55208),(55 135.98398),(56 136.49841),(57 137.9991),(58 139.78133),(59 137.58437),(60 137.672),(61 138.1021),(62 138.3773),(63 136.99442),(64 137.75485),(65 140.68222),(66 139.77559),(67 139.03058),(68 138.66833),(69 137.52243),(70 136.84721),(71 137.05878),(72 136.53801),(73 137.89207),(74 139.70863),(75 138.30537),(76 136.03702),(77 136.79315),(78 136.21724),(79 134.56618),
(1 66.09274),(2 79.21419),(3 90.17493),(4 97.838036),(5 105.45062),(6 110.721954),(7 111.5769),(8 116.51565),(9 115.44776),(10 118.26816),(11 120.083626),(12 123.10547),(13 126.51423),(14 129.14621),(15 132.46826),(16 133.6155),(17 135.70213),(18 132.44684),(19 132.25542),(20 131.95021),(21 132.20139),(22 132.98964),(23 133.70258),(24 134.50346),(25 135.16478),(26 135.67535),(27 134.6861),(28 135.84677),(29 133.3626),(30 133.86505),(31 133.88914),(32 133.37463),(33 134.16597),(34 135.93555),(35 136.74419),(36 138.53166),(37 138.44743),(38 137.41745),(39 135.89479),(40 134.92592),(41 136.60542),(42 136.33624),(43 135.30115),(44 133.81346),(45 134.8317),(46 134.58382),(47 135.60936),(48 136.67627),(49 136.14723),(50 136.5569),(51 136.55008),(52 134.87607),(53 135.31273),(54 136.22978),(55 135.67032),(56 135.68922),(57 137.16486),(58 137.74022),(59 136.85953),(60 136.45354),(61 139.14532),(62 137.36487),(63 137.92076),(64 137.37427),(65 138.46104),(66 139.99966),(67 139.7001),(68 139.65332),(69 138.92421),(70 138.72345),(71 137.82556),(72 136.73076),(73 136.10365),(74 137.41365),(75 138.43765),(76 136.759),(77 136.53682),(78 134.13455),(79 132.96628),
(1 66.03261),(2 79.16548),(3 90.01327),(4 96.883995),(5 103.329506),(6 108.14389),(7 108.53154),(8 112.53061),(9 111.076385),(10 115.37984),(11 117.34108),(12 120.73631),(13 125.13496),(14 127.52763),(15 129.50677),(16 129.36499),(17 130.20033),(18 129.13788),(19 128.1803),(20 127.304695),(21 129.0745),(22 128.33412),(23 128.71193),(24 130.22711),(25 130.48979),(26 131.35666),(27 130.46776),(28 129.57376),(29 129.97098),(30 130.0711),(31 129.34013),(32 128.74683),(33 129.91031),(34 131.12498),(35 130.9205),(36 133.1203),(37 132.60625),(38 132.2114),(39 131.43037),(40 130.47546),(41 131.0091),(42 130.79543),(43 130.17896),(44 130.15251),(45 130.41411),(46 129.55344),(47 130.44035),(48 130.98776),(49 131.83301),(50 132.33806),(51 133.04143),(52 133.13235),(53 133.09534),(54 132.80345),(55 131.36775),(56 132.00632),(57 134.60779),(58 134.41386),(59 132.9083),(60 132.31702),(61 134.22076),(62 132.8591),(63 133.94984),(64 136.37921),(65 136.7785),(66 136.50739),(67 136.17897),(68 136.69014),(69 135.16994),(70 135.68451),(71 136.0664),(72 134.09482),(73 136.58229),(74 135.78787),(75 135.6274),(76 134.39085),(77 134.28586),(78 133.51082),(79 132.91008),
(1 65.824196),(2 78.61125),(3 90.09167),(4 97.56292),(5 105.12385),(6 109.81337),(7 110.61771),(8 115.19353),(9 114.96596),(10 118.367386),(11 120.57167),(12 124.72517),(13 129.96481),(14 131.5082),(15 133.46013),(16 134.22124),(17 135.50221),(18 134.55426),(19 132.44824),(20 130.17023),(21 132.66853),(22 132.7141),(23 133.04143),(24 133.28023),(25 134.24849),(26 134.98563),(27 134.82864),(28 133.37471),(29 132.29831),(30 131.37285),(31 130.44043),(32 130.17018),(33 132.6312),(34 132.97214),(35 134.14719),(36 135.75111),(37 136.56445),(38 136.23251),(39 135.59747),(40 134.63858),(41 135.07571),(42 136.57236),(43 135.07886),(44 134.54701),(45 134.24551),(46 135.2267),(47 135.16637),(48 136.48018),(49 135.89546),(50 135.67215),(51 135.36624),(52 135.79637),(53 136.39494),(54 137.02979),(55 135.67503),(56 137.55911),(57 138.966),(58 137.98305),(59 137.74625),(60 134.89574),(61 136.14603),(62 137.4828),(63 139.16742),(64 140.00049),(65 141.08395),(66 139.55124),(67 140.49686),(68 139.96579),(69 140.29872),(70 139.14864),(71 138.16133),(72 138.44635),(73 138.30275),(74 139.03697),(75 138.68217),(76 137.60211),(77 135.84773),(78 134.75197),(79 134.7766),
(1 64.47842),(2 79.13905),(3 90.60605),(4 97.810936),(5 102.76825),(6 107.16925),(7 109.83528),(8 113.59128),(9 113.42656),(10 115.98591),(11 118.61007),(12 122.306625),(13 126.07489),(14 129.6073),(15 129.94008),(16 131.40596),(17 133.30034),(18 130.96896),(19 129.82515),(20 129.64331),(21 130.97949),(22 132.68654),(23 133.54736),(24 133.66068),(25 134.03966),(26 134.70012),(27 135.61917),(28 134.09804),(29 132.20296),(30 131.80963),(31 132.00467),(32 133.39561),(33 134.8501),(34 136.13297),(35 137.49136),(36 137.60446),(37 137.00377),(38 135.98628),(39 136.49075),(40 134.98096),(41 134.83168),(42 134.98706),(43 133.0375),(44 132.96985),(45 130.93452),(46 131.5895),(47 132.01985),(48 131.90979),(49 131.37312),(50 130.946),(51 131.94336),(52 131.68866),(53 131.33751),(54 130.5916),(55 131.56158),(56 131.17134),(57 132.16594),(58 132.17435),(59 131.39925),(60 130.32288),(61 131.789),(62 132.79593),(63 133.95726),(64 134.53041),(65 136.54735),(66 136.37811),(67 137.09077),(68 136.66296),(69 136.5675),(70 136.44843),(71 135.36818),(72 136.41278),(73 136.44257),(74 136.47946),(75 137.51506),(76 136.5414),(77 134.89484),(78 131.90652),(79 131.29782),
(1 64.10161),(2 79.29608),(3 88.144966),(4 95.43384),(5 101.40076),(6 106.26238),(7 108.65805),(8 111.84584),(9 112.43716),(10 114.96588),(11 117.61247),(12 121.43511),(13 124.17835),(14 126.30817),(15 129.15294),(16 129.52708),(17 131.61945),(18 132.05225),(19 130.59123),(20 130.58926),(21 131.20895),(22 131.5396),(23 132.00827),(24 133.28859),(25 134.48586),(26 136.10085),(27 136.82866),(28 136.32097),(29 135.14973),(30 134.39476),(31 134.63577),(32 135.94331),(33 137.30418),(34 137.06117),(35 138.73419),(36 138.84892),(37 139.2059),(38 140.00435),(39 138.25488),(40 136.28435),(41 136.45297),(42 137.91884),(43 135.87152),(44 135.26341),(45 134.56955),(46 135.22906),(47 136.04918),(48 135.94974),(49 136.22289),(50 137.09894),(51 137.91988),(52 137.93631),(53 138.77385),(54 138.53702),(55 138.35475),(56 139.27097),(57 139.53784),(58 140.4711),(59 138.82211),(60 137.21358),(61 138.06682),(62 139.24704),(63 139.52444),(64 139.86517),(65 141.65248),(66 140.98015),(67 140.41544),(68 138.55527),(69 137.31859),(70 137.36009),(71 137.79272),(72 137.4778),(73 138.99606),(74 137.73003),(75 139.13109),(76 139.18626),(77 137.73306),(78 136.73761),(79 135.87724),
(1 63.276527),(2 76.74552),(3 86.929695),(4 95.4572),(5 99.95421),(6 103.64597),(7 107.485306),(8 108.73016),(9 109.03015),(10 112.71677),(11 115.261246),(12 119.6403),(13 123.69212),(14 126.39452),(15 128.74055),(16 129.42604),(17 130.75209),(18 129.83032),(19 128.78339),(20 128.71512),(21 128.67744),(22 129.90324),(23 132.23216),(24 132.27528),(25 131.8933),(26 133.00526),(27 131.49365),(28 130.43298),(29 129.33748),(30 129.51268),(31 131.02838),(32 130.80586),(33 132.08212),(34 132.88135),(35 134.52393),(36 134.56891),(37 134.5743),(38 135.15479),(39 134.54951),(40 132.33678),(41 132.55666),(42 134.39748),(43 133.51852),(44 133.0021),(45 132.44833),(46 133.40044),(47 132.40613),(48 133.2579),(49 132.40535),(50 133.69223),(51 135.16562),(52 134.15298),(53 134.01338),(54 135.12488),(55 132.63152),(56 134.1236),(57 134.71976),(58 135.08366),(59 134.1193),(60 133.20575),(61 134.8962),(62 137.23117),(63 136.9926),(64 137.57663),(65 138.54988),(66 138.35922),(67 137.90056),(68 137.8135),(69 136.93713),(70 136.37718),(71 135.75748),(72 133.99341),(73 135.60019),(74 136.13683),(75 135.94377),(76 135.35799),(77 134.6219),(78 132.51741),(79 131.61855),
