1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 165184.77),(2 626806.06),(3 1375966.1),(4 2386077.5),(5 3673331.8),(6 5215374),(7 6977710.5),(8 8966595),(9 11242665),(10 13704277),(11 16370256),(12 19275502),(13 22378576),(14 25622490),(15 29042192),(16 32590890),(17 36319748),(18 40047410),(19 43903484),(20 47804052),(21 51917696),(22 56181548),(23 60651308),(24 65290668),(25 69885610),(26 74687790),(27 79524744),(28 84302696),(29 89078010),(30 93924824),(31 98738240),(32 103616584),(33 108654080),(34 113572380),(35 118440580),(36 123223200),(37 127943420),(38 132534424),(39 136718610),(40 140959500),(41 145071630),(42 148958420),(43 152610510),(44 156212750),(45 159647090),(46 162990220),(47 166106380),(48 169057650),(49 171816820),(50 174333040),(51 176660180),(52 178779630),(53 180696400),(54 182322560),(55 183700690),(56 184957140),(57 185780850),(58 186238340),(59 186174340),(60 185724590),(61 185238830),(62 184092340),(63 182373680),(64 180393400),(65 177850000),(66 175001620),(67 171772560),(68 167919340),(69 163722190),(70 159059360),(71 154075150),(72 148804910),(73 143205060),(74 137295660),(75 131169400),(76 124820120),(77 118363240),(78 111872856),(79 105291976),
(1 23314.059),(2 29436.338),(3 32776.785),(4 35495.785),(5 42284.9),(6 42291.234),(7 45688.117),(8 47721.7),(9 47542.55),(10 50410.105),(11 54423.56),(12 51363.87),(13 49035.426),(14 52327.33),(15 52238.164),(16 51772.145),(17 54151.49),(18 54448.895),(19 58067.273),(20 60167.293),(21 58723.363),(22 60429.586),(23 62975.555),(24 59033.914),(25 58340.03),(26 60346.14),(27 57658.543),(28 54834.53),(29 54207.21),(30 55305.926),(31 52950.83),(32 55400.332),(33 56208.254),(34 55654.08),(35 55440.105),(36 58171.637),(37 58177.008),(38 56261.78),(39 60600.79),(40 59913.242),(41 57170.656),(42 59805.934),(43 61234.395),(44 58629.47),(45 61252.637),(46 64797.31),(47 65560.13),(48 66734.41),(49 68786.695),(50 68904.35),(51 68968.01),(52 70946.96),(53 70284.31),(54 70261.2),(55 69690.67),(56 69471.61),(57 67215.96),(58 65753.91),(59 63839.164),(60 62652.168),(61 62488.207),(62 62959.73),(63 62942.063),(64 66386.66),(65 66823.42),(66 65505.227),(67 67370.51),(68 69310.95),(69 69111.89),(70 70185.625),(71 72939.3),(72 72984.55),(73 73855.07),(74 75356.61),(75 75060.26),(76 74151.28),(77 75312.164),(78 74660.26),(79 72516.2),
(1 21322.951),(2 27141.744),(3 31157.516),(4 32420.344),(5 38427.313),(6 39844.95),(7 41932.473),(8 44168.906),(9 44432.13),(10 47708.703),(11 51089.113),(12 49768.71),(13 47011.89),(14 50093.996),(15 50535.85),(16 49699.27),(17 53037.75),(18 53606.664),(19 57126.223),(20 58281.156),(21 58265.395),(22 59163.07),(23 60017.29),(24 56908.91),(25 57210.383),(26 57808.613),(27 54791.47),(28 52562.71),(29 52734.48),(30 52679.484),(31 51053.176),(32 53331.52),(33 53036.516),(34 53772.07),(35 53581.15),(36 55346.27),(37 57794.258),(38 55296.605),(39 57505.56),(40 58093.797),(41 56078.875),(42 56145.797),(43 58420.62),(44 55942.54),(45 57080.465),(46 58911.492),(47 59853.75),(48 60763.06),(49 62852.953),(50 64982.64),(51 64709.45),(52 65961.375),(53 66799.375),(54 67186.484),(55 65007.24),(56 64679.24),(57 62820.98),(58 60405.85),(59 59349.844),(60 58558.535),(61 57855.88),(62 56534.207),(63 57492.4),(64 58668.598),(65 58229.97),(66 58826.16),(67 59630.92),(68 60439.89),(69 60925.418),(70 61624.418),(71 62661.7),(72 63691.668),(73 63863.313),(74 63675.86),(75 63656.76),(76 64088.383),(77 64053.527),(78 63814.164),(79 62674.04),
(1 21928.557),(2 26654.72),(3 29584.336),(4 32721.85),(5 38054.617),(6 38195.113),(7 41768.875),(8 43863.4),(9 42243.887),(10 46363.652),(11 48555.676),(12 45572.695),(13 46108.645),(14 46826.96),(15 46370.5),(16 47270.07),(17 48716.95),(18 48141.18),(19 51774.1),(20 53838.816),(21 52608.57),(22 53921.145),(23 54596.88),(24 53156.25),(25 53589.832),(26 54120.89),(27 50800.336),(28 50796.113),(29 51013.984),(30 50298.81),(31 50463.03),(32 53503.85),(33 53152.55),(34 52501.39),(35 53693.707),(36 53258.613),(37 53440.215),(38 53166.01),(39 54615.258),(40 55347.043),(41 54659.344),(42 54359.8),(43 55372.824),(44 57029.844),(45 56737.938),(46 59350.844),(47 62689.465),(48 62471.156),(49 63464.406),(50 65844.76),(51 65603.25),(52 65385.684),(53 68219.805),(54 67696.516),(55 64543.6),(56 65642.695),(57 64790.383),(58 61495.94),(59 62306.727),(60 62475.844),(61 59758.895),(62 59839.203),(63 62590.34),(64 61783.266),(65 61844.32),(66 63384.84),(67 62012.918),(68 62594.81),(69 64100.97),(70 63060.156),(71 63956.16),(72 66035.586),(73 64824.57),(74 64514.934),(75 66189.734),(76 65495.816),(77 63710.945),(78 65728.875),(79 65161.41),
(1 21019.44),(2 24150.64),(3 28524.734),(4 30516.055),(5 33925.34),(6 35727.66),(7 38733.402),(8 41024.57),(9 40894.9),(10 43460.41),(11 46083.727),(12 44684.99),(13 44672.57),(14 46234.426),(15 46096.117),(16 47895.67),(17 48498.15),(18 49573.992),(19 50725.133),(20 52236.92),(21 51275.098),(22 52254.68),(23 52116.38),(24 51934.72),(25 51925.813),(26 52120.332),(27 49046.15),(28 49044.355),(29 49750.77),(30 48098.402),(31 49476.496),(32 51441.215),(33 51205.527),(34 51552.258),(35 50934.816),(36 52221.563),(37 52900.69),(38 51537.85),(39 51334.313),(40 51072.598),(41 49943.473),(42 49416.49),(43 50382.652),(44 50353.51),(45 50723.16),(46 52907.895),(47 54573.8),(48 54815.918),(49 56642.53),(50 58626.2),(51 57766.113),(52 59414.566),(53 60423.504),(54 60332.22),(55 58323.86),(56 60258.82),(57 58221.215),(58 56514.727),(59 57064.242),(60 56041.598),(61 54775.164),(62 56374.71),(63 56664.69),(64 55956.88),(65 57829.727),(66 58160.813),(67 57631.68),(68 59246.883),(69 59488.305),(70 58669.156),(71 60284.633),(72 61454.395),(73 60297.266),(74 61872.547),(75 63173.473),(76 61821.707),(77 62654.645),(78 63545.875),(79 61533.465),
(1 21336.688),(2 24321.936),(3 28576.65),(4 31085.16),(5 33843.71),(6 35703.645),(7 39027.85),(8 41087.164),(9 41252.426),(10 44582.06),(11 46275.496),(12 44473.992),(13 45655.84),(14 45698.215),(15 46128.098),(16 49001.992),(17 48082.867),(18 49891.402),(19 51929.848),(20 51808.348),(21 52472.305),(22 52789.434),(23 51180.105),(24 52349.344),(25 52791.055),(26 51348.76),(27 49537.61),(28 50073.203),(29 49320.676),(30 49326.59),(31 50186.22),(32 51314.18),(33 52428.37),(34 51751.746),(35 51228.367),(36 53909.04),(37 54886.51),(38 52210.406),(39 54099.195),(40 55267.836),(41 53718.008),(42 53356.36),(43 55321.83),(44 54487.516),(45 55878.48),(46 57554.617),(47 57363.805),(48 59671.395),(49 61021.656),(50 62104.844),(51 62750.555),(52 64113.195),(53 64177.68),(54 64923.445),(55 65002.617),(56 64968.02),(57 64285.117),(58 63029.703),(59 62163.6),(60 61842.785),(61 62043.54),(62 61145.996),(63 62721.816),(64 64061.387),(65 63306.92),(66 63349.992),(67 64383.434),(68 64097.367),(69 64169.867),(70 64670.19),(71 64812.5),(72 65427.773),(73 66278.375),(74 65942.73),(75 65805.74),(76 65824.58),(77 65057.03),(78 65018.137),(79 65524.55),
(1 21733.709),(2 23846.947),(3 27459.785),(4 31024.527),(5 33003.27),(6 34685.367),(7 37939.168),(8 39366.07),(9 39787.313),(10 43213.055),(11 44488.22),(12 42976.09),(13 44391),(14 42978.54),(15 43300.766),(16 45442.32),(17 44594.25),(18 46863.418),(19 48937.734),(20 48011.832),(21 50790.41),(22 50786.227),(23 49735.863),(24 50477.89),(25 50826.043),(26 50082.52),(27 48842.426),(28 49516.64),(29 47899.285),(30 47940.023),(31 49073.332),(32 48987.824),(33 49467.977),(34 49293.867),(35 47454.363),(36 48910.938),(37 49336.035),(38 46690.6),(39 48741.234),(40 49116.582),(41 46618.313),(42 46435.953),(43 47939.152),(44 45943.52),(45 47758.574),(46 49777.188),(47 49125.027),(48 50689.676),(49 52274.473),(50 52947.367),(51 53015.492),(52 54006.78),(53 54120.438),(54 55054.535),(55 54611.438),(56 54691.633),(57 54618.63),(58 53801.44),(59 52931.996),(60 52718.74),(61 53701.285),(62 52093.453),(63 54389.246),(64 55809.84),(65 55436.93),(66 55511.04),(67 56020.75),(68 54963.25),(69 55037.22),(70 55950.086),(71 55716.203),(72 57155.35),(73 58168.367),(74 57781.383),(75 57803.9),(76 58838.055),(77 57936.465),(78 56880.65),(79 57680.984),
(1 19560.932),(2 22826.293),(3 25985.662),(4 29850.57),(5 32267.797),(6 34598.96),(7 37444.77),(8 39767.234),(9 41304.62),(10 43635.996),(11 44730.523),(12 44516.297),(13 45457.727),(14 44739.074),(15 45123.836),(16 47302.676),(17 46075.773),(18 47249.926),(19 48557.555),(20 48471.473),(21 49828.984),(22 49352.527),(23 48134.414),(24 48477.47),(25 47397.08),(26 46873.324),(27 46512.34),(28 46116.523),(29 45491.063),(30 45323.246),(31 46164.94),(32 46938.793),(33 47733.086),(34 47790.363),(35 47785.97),(36 50015.36),(37 49796.582),(38 48794.523),(39 50486.133),(40 50355.184),(41 50110.4),(42 50281.14),(43 49991.773),(44 49705.254),(45 51135.42),(46 51434.254),(47 51776.89),(48 54274.996),(49 55331.793),(50 56686.16),(51 57248.074),(52 58469.125),(53 59350.95),(54 60380.55),(55 59647.07),(56 59943.023),(57 59723.063),(58 57663.73),(59 57844.48),(60 58126.906),(61 57565.79),(62 57325.363),(63 58485.95),(64 58851.793),(65 57823.785),(66 58973.902),(67 59089.332),(68 58875.01),(69 59418.56),(70 60517.39),(71 61092.383),(72 62464.523),(73 61559.13),(74 62334.79),(75 63244.926),(76 63128.16),(77 62486.4),(78 63196.926),(79 62882.566),
(1 19905.375),(2 22338.215),(3 24796.959),(4 29324.648),(5 29896.28),(6 32779.195),(7 35608.348),(8 36282.023),(9 38571.324),(10 41089.52),(11 40730.207),(12 42595.44),(13 42808.348),(14 41549.39),(15 43782.566),(16 45342.08),(17 45610.492),(18 47599.438),(19 48614.434),(20 48717.53),(21 50506.445),(22 50059.37),(23 50260.703),(24 49622.035),(25 49878.113),(26 49040.75),(27 48796.42),(28 48137.17),(29 47570.87),(30 48421.977),(31 48005.637),(32 48579.027),(33 49218.84),(34 48648.43),(35 48368.883),(36 49653.57),(37 50471.598),(38 49301.168),(39 50738.42),(40 51287.203),(41 49890.66),(42 50580.047),(43 49222),(44 49287.227),(45 50049.11),(46 50463.477),(47 50537.52),(48 52278.1),(49 52915.89),(50 53179.543),(51 53901.613),(52 54128.223),(53 54116.05),(54 55217.734),(55 53386.67),(56 53846.867),(57 53741.508),(58 50039.684),(59 50368.49),(60 50017.914),(61 48775.38),(62 49190.996),(63 49815.773),(64 49064.906),(65 49203.1),(66 50813.613),(67 49840.195),(68 50909.477),(69 51604.145),(70 51647.895),(71 53777.62),(72 54244.566),(73 53157.047),(74 54925.56),(75 54253.28),(76 52829.754),(77 54385.844),(78 53868.426),(79 53398.465),
(1 18378.809),(2 21403.094),(3 24388.063),(4 27812.014),(5 28927.186),(6 32294.38),(7 34146.363),(8 35056.543),(9 37762.65),(10 38822.637),(11 39631.863),(12 40551.543),(13 40731.96),(14 40027.836),(15 41321.504),(16 42548.65),(17 42976.95),(18 44065.535),(19 45671.12),(20 45301.9),(21 45054.25),(22 45318.56),(23 45310.887),(24 43618.96),(25 42986.96),(26 42189.01),(27 41874.023),(28 40787.34),(29 40536.297),(30 40781.64),(31 41485.613),(32 42210.496),(33 43346.297),(34 43108.363),(35 43143.395),(36 43662.684),(37 44664.746),(38 43918.17),(39 45043.27),(40 45325.06),(41 43970.305),(42 44177.926),(43 43660.05),(44 43371.78),(45 44452.402),(46 45898.02),(47 46888.59),(48 48650.688),(49 49306.977),(50 50633.656),(51 51905.258),(52 52585.164),(53 53437.9),(54 54216.563),(55 53961.133),(56 54869.3),(57 54914.887),(58 52480.17),(59 52636.45),(60 52539.9),(61 50985.973),(62 52308.17),(63 53457.13),(64 53465.656),(65 53700.445),(66 55140.887),(67 54630.504),(68 54872.016),(69 55331.926),(70 55524.55),(71 57719.27),(72 57334.86),(73 57122.96),(74 57935.434),(75 57356.508),(76 57270.523),(77 56322.094),(78 55664.664),(79 56123.395),
(1 18136.64),(2 21274.965),(3 23657.824),(4 27594.146),(5 29044.213),(6 31852.508),(7 33733.004),(8 34573.49),(9 38249.203),(10 40037.313),(11 39626.11),(12 42105.805),(13 42407.348),(14 40762.336),(15 43107.563),(16 44860.54),(17 45015.445),(18 46761.39),(19 48848.86),(20 50371.4),(21 49672.07),(22 49552.77),(23 50422.86),(24 49234.348),(25 48092.457),(26 49346.133),(27 49066.04),(28 47546.684),(29 48179.9),(30 48579.008),(31 49517.54),(32 49535.91),(33 51021.734),(34 51843.36),(35 51468.71),(36 52094.504),(37 52620.39),(38 52959),(39 53584.477),(40 53442.25),(41 53340.402),(42 52433.598),(43 52107.895),(44 52053.457),(45 51660.42),(46 53804.89),(47 55002.85),(48 55535.793),(49 56686.402),(50 57898.12),(51 57007.906),(52 59228.375),(53 57964.617),(54 57904.17),(55 58749.043),(56 56966.043),(57 56268.41),(58 54415.254),(59 53651.336),(60 53554.535),(61 53139.105),(62 53064.145),(63 54750.688),(64 55170.242),(65 55060.57),(66 56230.563),(67 56736.906),(68 57523.707),(69 58265.656),(70 58390.785),(71 59536.742),(72 60492.137),(73 58751.76),(74 59009.293),(75 59407.113),(76 58100.133),(77 57719.184),(78 57855.61),(79 56750.6),
(1 17132.088),(2 20186.875),(3 22454.652),(4 24780.158),(5 26742.53),(6 29222.475),(7 29882.285),(8 31278.5),(9 34255.715),(10 35414.98),(11 35107.957),(12 37824.355),(13 38089.1),(14 36724.035),(15 38871.934),(16 39699.598),(17 40071.39),(18 40846.832),(19 43150.902),(20 44515.383),(21 44147.105),(22 44086.164),(23 44955.156),(24 43935.156),(25 42518.81),(26 43697.69),(27 43193.19),(28 41621.684),(29 42718.766),(30 41974.457),(31 42439.797),(32 42951.13),(33 43708.715),(34 44207.125),(35 43789.996),(36 43063.95),(37 44022.008),(38 43368.316),(39 43640.133),(40 43297.14),(41 42688.45),(42 41689.95),(43 42079.832),(44 40822.77),(45 41329.13),(46 43120.438),(47 43903.19),(48 45111.848),(49 45304.844),(50 47013.504),(51 46633.617),(52 47509.11),(53 47106.62),(54 47646.8),(55 47215.84),(56 46205.625),(57 46035.688),(58 44827.69),(59 44137.563),(60 44347.39),(61 43372.02),(62 44293.727),(63 45725.867),(64 45177.97),(65 45560.34),(66 46049.582),(67 45951.906),(68 45797.74),(69 46133.008),(70 48336.58),(71 50010.77),(72 50683.97),(73 50731.72),(74 51030.156),(75 50734.402),(76 49745.797),(77 48790.68),(78 48541.41),(79 48251.152),
(1 18225.027),(2 20256.197),(3 22579.934),(4 27292.18),(5 26758.135),(6 29532.145),(7 30575.418),(8 29685.658),(9 33868.574),(10 33905.99),(11 32532.695),(12 35977.504),(13 34238.242),(14 33365.4),(15 36396.395),(16 36109.99),(17 38020.53),(18 38081.09),(19 40006.63),(20 43125.004),(21 41287.332),(22 42510.484),(23 44254.35),(24 41753.445),(25 41467.816),(26 41788.457),(27 40654.727),(28 40157.875),(29 40661.78),(30 40195.926),(31 41502.69),(32 41725.68),(33 43438.5),(34 44132.23),(35 43456.97),(36 44033.953),(37 45447.184),(38 43761.88),(39 45101.523),(40 45548.695),(41 43810.598),(42 44104.188),(43 43054.73),(44 41905.492),(45 43270.688),(46 44509.777),(47 45619.145),(48 47231.76),(49 47503.797),(50 49850.543),(51 50076.973),(52 50575.17),(53 51901.887),(54 52494.98),(55 50702.7),(56 51109.473),(57 50309.89),(58 48829.605),(59 48660.01),(60 47842.21),(61 47357.918),(62 46817.22),(63 47649.117),(64 48433.43),(65 47740.793),(66 47611.617),(67 47276.188),(68 46843.098),(69 46794.637),(70 48424.09),(71 49697.08),(72 49499.15),(73 49742.402),(74 49570.12),(75 48769.633),(76 48266.766),(77 46797.84),(78 47758.723),(79 47646.977),
(1 18334.664),(2 20270.555),(3 22380.885),(4 27011.246),(5 26755.572),(6 29716.992),(7 31169.37),(8 30442.225),(9 35166.563),(10 34757.477),(11 34054.906),(12 37295.586),(13 36008.766),(14 35229.6),(15 37214.76),(16 37406.96),(17 38669.344),(18 38711.15),(19 40608.574),(20 42856.094),(21 42046.3),(22 43179.746),(23 45389.035),(24 42754.98),(25 42614.926),(26 43295.027),(27 41767.824),(28 41460.168),(29 42197.93),(30 42205.56),(31 43811.633),(32 43291.027),(33 44403.65),(34 45132.016),(35 44208.3),(36 45309.094),(37 46790.867),(38 45548.56),(39 47133.86),(40 46933.273),(41 45693.22),(42 45696.117),(43 45197.207),(44 43893.688),(45 45156.082),(46 46287.684),(47 47491.3),(48 48402.926),(49 48668.773),(50 50190.28),(51 50893.1),(52 50569.797),(53 52117.46),(54 52255.215),(55 49295.633),(56 49757.008),(57 48850.555),(58 46994.625),(59 47198.32),(60 46665.324),(61 46359.383),(62 45620.52),(63 46269.91),(64 46656.535),(65 46191.2),(66 46355.277),(67 46479.715),(68 46739.156),(69 46819.797),(70 49267.313),(71 50563.668),(72 50196.426),(73 51621.746),(74 50510.168),(75 49495.902),(76 49392.25),(77 47226.22),(78 47703.07),(79 46358.305),
(1 16468.271),(2 18970.71),(3 20477.113),(4 24112.611),(5 24378.936),(6 26822.383),(7 28135.084),(8 28296.17),(9 31408.791),(10 31959.178),(11 31156.51),(12 33686.98),(13 32481.992),(14 32196.145),(15 33595.75),(16 34375.793),(17 34906.207),(18 35517.86),(19 37399.176),(20 39090.17),(21 38555.766),(22 39928.992),(23 41112.848),(24 39460.684),(25 40321.78),(26 40370.555),(27 38807.11),(28 39451.984),(29 39724.414),(30 39976.016),(31 40805.4),(32 41666.44),(33 43204.637),(34 43296.32),(35 43759.395),(36 44320.152),(37 45920.934),(38 45553.105),(39 46389.773),(40 46232.543),(41 45347.516),(42 44453.098),(43 43895.02),(44 43296.684),(45 43936.83),(46 45730.367),(47 45725.754),(48 46974.715),(49 47726.37),(50 48997.047),(51 49399.54),(52 49633.22),(53 50603.836),(54 50488.566),(55 48836.426),(56 48298.05),(57 48334.496),(58 46750.043),(59 46048.176),(60 45877.21),(61 45682.35),(62 45545.56),(63 46040.48),(64 45982.88),(65 44782.67),(66 44714.242),(67 44382.484),(68 43317.605),(69 43183.68),(70 44782.21),(71 45422.555),(72 45332.746),(73 45555.797),(74 44858.816),(75 44769.703),(76 43646.434),(77 42632.367),(78 42673.902),(79 41815.457),
(1 15286.014),(2 18133.795),(3 20139.043),(4 24090.395),(5 23426.39),(6 26129.063),(7 26672.65),(8 27421.475),(9 30013.027),(10 30230.463),(11 30407.588),(12 32383.105),(13 31222.188),(14 31395.072),(15 32176.299),(16 32921.586),(17 34148.473),(18 33971.387),(19 35954.17),(20 37096.977),(21 36158.375),(22 37933.42),(23 39262.04),(24 37319.99),(25 38322.098),(26 38543.75),(27 37505.14),(28 38013.785),(29 38213.145),(30 38396.895),(31 39289.49),(32 39288.785),(33 40050.074),(34 40250.875),(35 40128.816),(36 40826.1),(37 41093.24),(38 40069.84),(39 41935.84),(40 41576.395),(41 39979.27),(42 40773.71),(43 40011.426),(44 39394.797),(45 40506.09),(46 41595.805),(47 42535.676),(48 42477.39),(49 43076.027),(50 43898.375),(51 43173.754),(52 43578.375),(53 44302.71),(54 44024.78),(55 43800.47),(56 43473.516),(57 43442.188),(58 42531.473),(59 41179.223),(60 41844.117),(61 41534.81),(62 41204.402),(63 43008.805),(64 43049.707),(65 42700.457),(66 43659.367),(67 42631.95),(68 42544.555),(69 43395.953),(70 43630.633),(71 45052.883),(72 44606.65),(73 43894.402),(74 44332.152),(75 42756.8),(76 41851.99),(77 41597.53),(78 40170.414),(79 40325.89),
(1 14168.02),(2 17073.014),(3 19055.697),(4 20911.268),(5 21689.607),(6 23511.986),(7 23965.49),(8 25696.719),(9 26778.406),(10 28087.588),(11 28065.148),(12 30082.125),(13 29350.693),(14 29141.371),(15 29677.574),(16 30958.662),(17 31387.459),(18 31688.852),(19 33388.492),(20 33721.82),(21 33549.547),(22 34614.195),(23 35290.08),(24 34295.95),(25 35489.984),(26 35793.816),(27 34440.734),(28 35140.133),(29 35598.73),(30 36321.25),(31 37821.65),(32 38167.508),(33 39034.05),(34 39925.25),(35 40296.457),(36 41334.76),(37 42694.754),(38 41927.453),(39 43275.94),(40 43399.88),(41 42544.082),(42 43083.23),(43 42440.047),(44 41956.754),(45 42729.957),(46 43659.29),(47 44493.934),(48 44938.086),(49 46355.336),(50 47182.176),(51 46176.42),(52 46853.004),(53 46528.34),(54 46268.555),(55 46066.008),(56 45411.965),(57 45301.027),(58 44432.598),(59 43756.73),(60 44378.99),(61 44414.9),(62 43395.316),(63 44663.902),(64 44177.34),(65 43709.18),(66 44626.105),(67 43734.14),(68 43580.723),(69 44474.008),(70 44987.914),(71 46079.957),(72 46252.027),(73 46055.535),(74 45997.316),(75 44735.46),(76 44401.188),(77 43639.05),(78 42613.164),(79 42602.08),
(1 14452.848),(2 17763.605),(3 19424.438),(4 22751.104),(5 23156.234),(6 25158.406),(7 25674.25),(8 26593.357),(9 29096.87),(10 29206.186),(11 30454.486),(12 31353.723),(13 30012.014),(14 30401.49),(15 30163.271),(16 31143.05),(17 32500.09),(18 33041.496),(19 35334.2),(20 35918.543),(21 34982.953),(22 37108.563),(23 37351.43),(24 36688.055),(25 38329.766),(26 38396.836),(27 37686.1),(28 37459.004),(29 38067.867),(30 38556.82),(31 39295.43),(32 40578.29),(33 41546.184),(34 41675.496),(35 42299.07),(36 41939.78),(37 43465.14),(38 43435.617),(39 44297.23),(40 44898.28),(41 43941.242),(42 44146.254),(43 43822.543),(44 42720.617),(45 43323.58),(46 44603.207),(47 45313.113),(48 45150.7),(49 45801.63),(50 46291.77),(51 46866.863),(52 46858.566),(53 47358.953),(54 47207.43),(55 46234.902),(56 46594.94),(57 46276.176),(58 45034.82),(59 44572.914),(60 44169.734),(61 43812.313),(62 43832.28),(63 44244.234),(64 44656.668),(65 44217.21),(66 44218.004),(67 44204.902),(68 43537.848),(69 43858.34),(70 45365.258),(71 45452.52),(72 45590.117),(73 45231.496),(74 44295.965),(75 44311.32),(76 42858.94),(77 42731.6),(78 42036.758),(79 41110.625),
(1 14195.6045),(2 17077.62),(3 18784.385),(4 21385.361),(5 22365.037),(6 24206.158),(7 24504.777),(8 26063.688),(9 28273.977),(10 28717.295),(11 29558.986),(12 30874.049),(13 29839.193),(14 30114.748),(15 30503.854),(16 31710.193),(17 32099.389),(18 32852.64),(19 34984.152),(20 35200.93),(21 34214.754),(22 36039.08),(23 35622.645),(24 34659.81),(25 35482.125),(26 35494.875),(27 34560.438),(28 34580.703),(29 34884.742),(30 34378.746),(31 35522.87),(32 36605.24),(33 37453.496),(34 38311.754),(35 39014.996),(36 38851.582),(37 40845.637),(38 40212.883),(39 41336.035),(40 42526.53),(41 40924.137),(42 42416.258),(43 41827.29),(44 40496.156),(45 42106.176),(46 43345.23),(47 44201.63),(48 44856.18),(49 45296.484),(50 46178.03),(51 46660.7),(52 45611.97),(53 46813.47),(54 46403.32),(55 46115.41),(56 46895.81),(57 46206.75),(58 45591.82),(59 45232.54),(60 45029.01),(61 45277.47),(62 44871.53),(63 46102.484),(64 46313.313),(65 45688.293),(66 46440.94),(67 45657.65),(68 45077.266),(69 45633.082),(70 45626.367),(71 46788.605),(72 46869.17),(73 47024.32),(74 47153.59),(75 46400.57),(76 45400.688),(77 45282.33),(78 44180.902),(79 43823.945),
