1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 10811.273),(2 37082.715),(3 82281.78),(4 139161.27),(5 206865.75),(6 280497.47),(7 368682.72),(8 482155.6),(9 593107.06),(10 734426.2),(11 894147.56),(12 1035922.3),(13 1182074.4),(14 1316230.4),(15 1453392.6),(16 1597539.4),(17 1772780),(18 1904675),(19 2053420.4),(20 2210462.3),(21 2391657.3),(22 2552675.3),(23 2726297),(24 2889684.8),(25 3065680),(26 3246967.8),(27 3462411.3),(28 3661078),(29 3882373.3),(30 4091286.8),(31 4312909.5),(32 4515002.5),(33 4741837.5),(34 4937153.5),(35 5136329.5),(36 5316718),(37 5479363),(38 5594559.5),(39 5751806),(40 5861820),(41 5960704),(42 6031711.5),(43 6112336),(44 6207081.5),(45 6329516.5),(46 6474724),(47 6605418.5),(48 6745688.5),(49 6890770.5),(50 7008940),(51 7103598.5),(52 7152731.5),(53 7183721.5),(54 7211526.5),(55 7264996),(56 7310047.5),(57 7330848),(58 7387249.5),(59 7471691.5),(60 7563330.5),(61 7664333.5),(62 7799355.5),(63 7932374),(64 8043140),(65 8132112.5),(66 8191113.5),(67 8193213.5),(68 8187681.5),(69 8139959.5),(70 8076248.5),(71 8013692),(72 7961272),(73 7939970),(74 7946488.5),(75 7981860),(76 8027061.5),(77 8064566.5),(78 8110380.5),(79 8145742.5),
(1 23216.559),(2 61074.598),(3 87849.99),(4 103409.17),(5 114636.234),(6 120105.98),(7 123390.266),(8 127262.19),(9 130909.84),(10 131748.23),(11 133392.5),(12 136016.61),(13 139176.7),(14 142902.75),(15 147262.28),(16 149333.17),(17 150117.8),(18 152436.7),(19 155434.19),(20 157111.17),(21 159185.5),(22 163337.9),(23 165269.42),(24 163701.28),(25 162886.97),(26 163774.9),(27 162307.75),(28 160369.5),(29 160604.61),(30 161014.66),(31 160402.03),(32 162618.1),(33 166541.72),(34 169086.14),(35 171297.7),(36 172802.22),(37 173486.98),(38 175274.95),(39 179731.02),(40 184645.83),(41 185608.45),(42 184504.2),(43 183165.98),(44 182437.39),(45 185925.06),(46 189126.14),(47 190134.9),(48 190399.94),(49 189994.17),(50 192924.38),(51 198985.19),(52 202397.48),(53 205978.42),(54 207518.98),(55 203358.14),(56 199397.66),(57 200098.17),(58 203936.38),(59 204293.88),(60 200211.25),(61 193101.25),(62 190343.06),(63 192810.8),(64 193590.13),(65 194764.89),(66 195419.36),(67 193915.19),(68 190865.61),(69 191580.45),(70 196195.28),(71 197949.23),(72 197461.1),(73 197906.13),(74 197966.72),(75 199377.27),(76 205433.42),(77 213422.9),(78 218355.13),(79 216713.94),
(1 25346.69),(2 67492.12),(3 97637.305),(4 114687.57),(5 123617.72),(6 126031.305),(7 129381.67),(8 132429.94),(9 131633.28),(10 128729.99),(11 128567.25),(12 132495.06),(13 138780.52),(14 145051.05),(15 147743.66),(16 148389.06),(17 150049.1),(18 151729.17),(19 151222.44),(20 149641.28),(21 150715.88),(22 153863.02),(23 156037.36),(24 158573.98),(25 159489.34),(26 157578.9),(27 155535.7),(28 154494.25),(29 151500.94),(30 149875.97),(31 150677.1),(32 150770.4),(33 151591.66),(34 154537.17),(35 158682.56),(36 159151.52),(37 155931.1),(38 156925.58),(39 160037.83),(40 163157.13),(41 169280.73),(42 172393.36),(43 170997.89),(44 172392.06),(45 178141.55),(46 181128.64),(47 180310.66),(48 180522.84),(49 184077.45),(50 189852.19),(51 195867.77),(52 200508.31),(53 203941.33),(54 206536.48),(55 205784.92),(56 204468),(57 203522.23),(58 203637.28),(59 202910.75),(60 201397.69),(61 197918.84),(62 192779.33),(63 189804),(64 189258.66),(65 188724.02),(66 189459.6),(67 190181.77),(68 191062.25),(69 194606.23),(70 198126.84),(71 198617.77),(72 198039.97),(73 199275.4),(74 199281.78),(75 202501.02),(76 207204.19),(77 210477.36),(78 213329.17),(79 213791.67),
(1 26366.707),(2 69891.586),(3 98927.266),(4 111956.5),(5 117002.12),(6 117064.52),(7 119685.52),(8 124880.805),(9 127679.59),(10 127997.41),(11 130751.99),(12 136180.11),(13 141737.47),(14 146479.69),(15 150493.75),(16 155383.97),(17 159008.27),(18 158378.47),(19 154703.34),(20 153336.13),(21 153718.84),(22 152754.02),(23 152499.52),(24 155186.56),(25 157628.88),(26 154451.56),(27 149872.66),(28 147268.53),(29 144899.36),(30 145748.66),(31 151429.16),(32 154994.25),(33 155130.48),(34 155765.28),(35 155666.61),(36 152344.11),(37 152781.77),(38 158526.63),(39 160337.19),(40 159751.02),(41 163963.6),(42 168133.84),(43 170683.69),(44 173655.03),(45 175191.33),(46 176377.45),(47 176696.7),(48 177360.66),(49 179829.53),(50 181972.47),(51 184894.06),(52 188918.98),(53 191545.53),(54 193387.9),(55 194333.72),(56 192462.8),(57 190567.69),(58 191472.33),(59 191854.73),(60 192358),(61 191664.13),(62 188007.42),(63 185114.72),(64 180431.58),(65 178056.48),(66 182211.52),(67 185564.81),(68 186488.89),(69 189048.53),(70 192979.89),(71 190220.38),(72 187049.4),(73 190062.73),(74 193742.9),(75 199601.81),(76 204409.69),(77 203604.81),(78 205672.98),(79 207127.14),
(1 24764.057),(2 64148),(3 89182.61),(4 99756.7),(5 104652.18),(6 107551.38),(7 110608.32),(8 115106.375),(9 117919.375),(10 119682.414),(11 122088.805),(12 125595.33),(13 129197.22),(14 134039.69),(15 140009.83),(16 144543.63),(17 146413.7),(18 148299.75),(19 148145.94),(20 146373.9),(21 143514.4),(22 140458.08),(23 141031.5),(24 146101.11),(25 149674.61),(26 149525.14),(27 146526.17),(28 144099.45),(29 145089.8),(30 147351.61),(31 148940.31),(32 150202.66),(33 153441.34),(34 156847.89),(35 155578.86),(36 151450.31),(37 152282.78),(38 157422.34),(39 159236.69),(40 159046.36),(41 158487.53),(42 160884.28),(43 166846.61),(44 170442.03),(45 171158.47),(46 169290.58),(47 169368.98),(48 174513.98),(49 178686.2),(50 178192.44),(51 176127.6),(52 175874.73),(53 180345.94),(54 183960.03),(55 182829.13),(56 180488.48),(57 178352.66),(58 177552.6),(59 179915.83),(60 180666.56),(61 178443.89),(62 175427.39),(63 173008.83),(64 173281.31),(65 174921.66),(66 176605.92),(67 180237.16),(68 181579.39),(69 181382.84),(70 181121.98),(71 178372.45),(72 175989.17),(73 177854.06),(74 179511.06),(75 179617.16),(76 182531.22),(77 185705.2),(78 186270.94),(79 186371.64),
(1 23040.088),(2 59901.92),(3 85546.87),(4 101072.08),(5 109330.42),(6 112221.89),(7 114183.17),(8 115285.07),(9 114635.61),(10 117089.23),(11 122588.086),(12 125644.76),(13 125918.32),(14 126099.14),(15 129822.54),(16 134667.08),(17 136698.98),(18 136747.72),(19 137159.97),(20 140978.36),(21 142775.83),(22 142914.28),(23 144994.72),(24 145753.7),(25 145199.34),(26 143775.23),(27 141256.52),(28 140696.78),(29 145932.42),(30 151399.25),(31 151798.39),(32 150793.52),(33 154089.23),(34 157221.89),(35 157087.08),(36 159160.67),(37 161971.33),(38 162163.61),(39 164903.9),(40 170011.06),(41 170118.36),(42 168730.75),(43 171488.45),(44 173503.61),(45 173867.05),(46 173880.64),(47 174619.3),(48 177947.42),(49 183822.66),(50 188045.31),(51 189254.67),(52 187301.77),(53 188301.66),(54 190331.72),(55 187606.83),(56 183554.9),(57 183293.73),(58 187429.23),(59 188471.66),(60 185351.2),(61 182748.8),(62 178858.16),(63 175756.28),(64 175090.83),(65 174749.75),(66 176793.64),(67 178118.63),(68 180460.61),(69 181486.95),(70 181166.3),(71 178995.75),(72 175593.86),(73 175036.25),(74 175579.22),(75 175786.83),(76 176977.22),(77 179418.19),(78 181784.84),(79 181192.44),
(1 24308.24),(2 62843.543),(3 88473.43),(4 102231.59),(5 108795.16),(6 109593.35),(7 111296.53),(8 113548.086),(9 116504.38),(10 121316.37),(11 126357.805),(12 129402.46),(13 129240.555),(14 130145.016),(15 132597.98),(16 135900.16),(17 138817.36),(18 138044.64),(19 136112.92),(20 139075.89),(21 142582.23),(22 145425.13),(23 148314.48),(24 147652.75),(25 145611.73),(26 144166.22),(27 143526.78),(28 143900.02),(29 145198.53),(30 147018.58),(31 148040.28),(32 150187.88),(33 155937.78),(34 160954.11),(35 160168.67),(36 157205.58),(37 158153.08),(38 159562.14),(39 160067.5),(40 163702.08),(41 163918.22),(42 162452.38),(43 162710.06),(44 162909.4),(45 164577.33),(46 169487.58),(47 176093.27),(48 178355.7),(49 181254.64),(50 185913.44),(51 189870),(52 189322.3),(53 188373.78),(54 188364.98),(55 187091.94),(56 184768.47),(57 183393.81),(58 183919.98),(59 185531.06),(60 186000.38),(61 184063.9),(62 182346.23),(63 181025.73),(64 182430.17),(65 185694.08),(66 187927),(67 187836.44),(68 187445.9),(69 190093.4),(70 191612.7),(71 187944.2),(72 183153.86),(73 182598.86),(74 182543.69),(75 183722.08),(76 184802.14),(77 188313.22),(78 192364.6),(79 192644.1),
(1 22400.117),(2 57476.242),(3 80939.78),(4 91534.32),(5 95497.07),(6 97223.664),(7 100418.39),(8 103884.82),(9 105604.516),(10 109264.56),(11 114959.14),(12 120429.2),(13 123197.52),(14 124329.81),(15 126590.64),(16 128494.484),(17 129057.375),(18 129504.92),(19 130622.51),(20 131812.11),(21 132143.08),(22 133194.97),(23 134313.02),(24 136129.39),(25 137198.75),(26 135239.38),(27 132204.84),(28 132445.38),(29 135557.63),(30 138214.78),(31 139428.14),(32 140257.42),(33 143114.69),(34 145288.28),(35 145009.36),(36 146249.31),(37 146480.23),(38 147376.48),(39 148279.86),(40 150040.97),(41 152633.83),(42 153436.08),(43 152835.45),(44 153307.3),(45 154285.61),(46 155594.98),(47 158528.66),(48 162678.23),(49 166974.27),(50 169152.58),(51 170319.33),(52 171977.78),(53 170986.89),(54 170290.06),(55 171113.61),(56 171085.66),(57 167923.5),(58 163907.13),(59 163140.56),(60 165096.7),(61 164907.38),(62 162928.92),(63 161923.7),(64 161110.86),(65 160876.27),(66 161000.05),(67 161333.81),(68 161196.7),(69 161114.36),(70 162391.88),(71 159656.72),(72 155213.5),(73 155707.25),(74 155386.38),(75 156775.9),(76 160956.84),(77 163111.1),(78 165497.72),(79 164643.61),
(1 23620.26),(2 60691.723),(3 82447.43),(4 89461.64),(5 90931.3),(6 93280.64),(7 98312.6),(8 103092.54),(9 103786.66),(10 105946.484),(11 110924),(12 115283.49),(13 116509.14),(14 117060.14),(15 119729.79),(16 122819.65),(17 124139.93),(18 124394.695),(19 125179.234),(20 124789.9),(21 126013.38),(22 130641.125),(23 134112.14),(24 134897.94),(25 136858.8),(26 137149.66),(27 136700.03),(28 138523.53),(29 141586.52),(30 144857.7),(31 147154.53),(32 148704.77),(33 147973.75),(34 147194.84),(35 150548.02),(36 152445.77),(37 152132.44),(38 152614.28),(39 152937.2),(40 153189.56),(41 156176.16),(42 159094.03),(43 159246.84),(44 158364.5),(45 159845.63),(46 161419.42),(47 163501.11),(48 168298.1),(49 170395.13),(50 169161.2),(51 167911.66),(52 166666.98),(53 163812.86),(54 161789.42),(55 163620.28),(56 165351.47),(57 163915.86),(58 160300.38),(59 158498.67),(60 160629.02),(61 161842.16),(62 162416.89),(63 161136),(64 162138.77),(65 163508.84),(66 161932.34),(67 160037.33),(68 159542.58),(69 158132.83),(70 157818.05),(71 159516.72),(72 159663.9),(73 160981.69),(74 159486.89),(75 160218.25),(76 165400.97),(77 169411.97),(78 171439.58),(79 172180.83),
(1 22729.945),(2 58191.707),(3 80752.33),(4 90183.94),(5 93532.305),(6 95395.57),(7 97509.41),(8 97693.43),(9 96680.625),(10 99610.984),(11 105613.19),(12 110119.25),(13 113538.305),(14 117051.38),(15 120678.06),(16 122897.94),(17 123058.51),(18 122556.49),(19 123090.55),(20 124664.586),(21 127805.305),(22 130352.6),(23 130429.28),(24 128305.08),(25 127803.1),(26 129407.125),(27 130896.52),(28 132303.89),(29 133752.83),(30 133654.55),(31 131883.19),(32 133513.55),(33 136663.3),(34 133363.19),(35 131321.88),(36 133579.52),(37 137805.55),(38 140897.22),(39 139720.52),(40 139082.66),(41 142852.98),(42 145282.05),(43 144360.34),(44 142523.1),(45 143855.66),(46 147988.4),(47 149519.05),(48 151047.95),(49 152281.1),(50 150185.7),(51 150054.75),(52 149992.77),(53 149350.25),(54 149787.63),(55 150596.38),(56 151467.67),(57 151700.28),(58 149666.67),(59 147946.9),(60 149233.84),(61 151668.95),(62 151881.97),(63 153495.38),(64 156033.23),(65 158033.97),(66 156959.69),(67 154912.88),(68 153935.44),(69 154720.3),(70 158568.33),(71 162487.8),(72 162231.19),(73 159915.05),(74 159813.84),(75 161551.56),(76 163898.61),(77 166590.97),(78 170210.8),(79 172481.53),
(1 22030.258),(2 55767.426),(3 76050.42),(4 83911.61),(5 85333.48),(6 86457.75),(7 88665.83),(8 87385.36),(9 87306.74),(10 93337.22),(11 99378.016),(12 103076.67),(13 106746.7),(14 109958.484),(15 113472.93),(16 116783.91),(17 116919.195),(18 115774.8),(19 116061.93),(20 117336.125),(21 121651.4),(22 125757.164),(23 125963.55),(24 124175.95),(25 122185.4),(26 120426.85),(27 120672.47),(28 121716.82),(29 122230.266),(30 122596.83),(31 123875.43),(32 127610.586),(33 131352.88),(34 131601.17),(35 129163.8),(36 127364.7),(37 128837.07),(38 129681.63),(39 129538.13),(40 130556.62),(41 129469.16),(42 128478.39),(43 128263.664),(44 128284.46),(45 129975.52),(46 133608.72),(47 136165.69),(48 139183.42),(49 141720.64),(50 141245.48),(51 138387.44),(52 136402.95),(53 136264.61),(54 138013.19),(55 139165.22),(56 137846.92),(57 134929.69),(58 132293.48),(59 133125.89),(60 135536.31),(61 136040.67),(62 135785.5),(63 136601.11),(64 140833.6),(65 144061.1),(66 143145.42),(67 140937.69),(68 141237.33),(69 142321.48),(70 144938.64),(71 148291.05),(72 148747.56),(73 149637.6),(74 152312.77),(75 156096.47),(76 158238.5),(77 159598.94),(78 161459.39),(79 161986.06),
(1 21358.746),(2 53789.934),(3 74574.56),(4 85208.35),(5 90868.75),(6 94422.65),(7 95213.88),(8 92338.76),(9 91627.75),(10 93855.19),(11 97753.98),(12 100345.18),(13 103460.086),(14 107885.45),(15 113758.625),(16 116153.34),(17 114835.35),(18 114377.016),(19 115810.91),(20 118430.03),(21 121825.984),(22 122393.42),(23 120368.836),(24 118728.61),(25 119754.38),(26 121601.02),(27 122567.41),(28 121041.03),(29 118940.12),(30 119513.055),(31 121577.29),(32 123831.914),(33 124586.28),(34 124376.625),(35 125104.85),(36 124766.08),(37 126041.68),(38 125135.2),(39 124483.18),(40 125814.87),(41 125294.96),(42 124589.61),(43 128050.96),(44 131067.766),(45 133861.48),(46 137823.47),(47 139037.64),(48 139828.25),(49 145301.92),(50 146973.38),(51 143683.34),(52 143538.28),(53 145564.98),(54 144120.61),(55 142038.98),(56 141486.08),(57 140641.39),(58 140688.89),(59 141669.66),(60 143848.8),(61 146807.27),(62 147288.17),(63 145890.28),(64 146160.47),(65 145616.98),(66 143374.48),(67 142571.94),(68 144125.23),(69 144081.03),(70 144807.1),(71 146940.64),(72 147822.28),(73 150425.25),(74 152531.77),(75 156060.22),(76 156061.72),(77 156570.53),(78 156913.53),(79 157350.81),
(1 21295.39),(2 54243.07),(3 74176.23),(4 83320.09),(5 85922.6),(6 86532.734),(7 86907.13),(8 83636.22),(9 82322.586),(10 85860.195),(11 90154.664),(12 91352.82),(13 93682.914),(14 96893.445),(15 101106.51),(16 103908.695),(17 104343.06),(18 104480.91),(19 104982.38),(20 107055.016),(21 108394.055),(22 108085.445),(23 109253.59),(24 111405.09),(25 113603.26),(26 115801.98),(27 115878.82),(28 117207.164),(29 120059.87),(30 121027.8),(31 121104.99),(32 121325.58),(33 122779.86),(34 126100.46),(35 127160.42),(36 126196.836),(37 126469.35),(38 128219.42),(39 129669.83),(40 130129.48),(41 128526.22),(42 126066.76),(43 127298.2),(44 132362.33),(45 133662.14),(46 133233.95),(47 135097.23),(48 134973.3),(49 136414.44),(50 138163.25),(51 138050.81),(52 138326.73),(53 139156),(54 139979.23),(55 139253.94),(56 136928.58),(57 134990.86),(58 134752.84),(59 134336.89),(60 134670.34),(61 136154.23),(62 139505.55),(63 140270.14),(64 140149.19),(65 141171.69),(66 141153.17),(67 140379.6),(68 141486.3),(69 141941.45),(70 141934.63),(71 144892.95),(72 146996.53),(73 149486.67),(74 149289.03),(75 150895.16),(76 153304.84),(77 153907.19),(78 156825.23),(79 158656.81),
(1 21257.154),(2 51974.82),(3 70369.48),(4 78115.266),(5 80415.25),(6 81768.95),(7 83243.3),(8 82465.34),(9 83512.55),(10 87844.79),(11 91515.97),(12 93308.48),(13 96885.67),(14 101214.63),(15 104424.34),(16 104026.805),(17 102649.43),(18 103659.22),(19 105146.484),(20 108527.484),(21 111390.38),(22 110189.07),(23 110440.32),(24 113907.836),(25 116710.18),(26 116967.516),(27 117449.07),(28 119422.7),(29 121734.2),(30 122376.01),(31 120438.32),(32 120199.336),(33 122041.14),(34 123555.836),(35 124250.43),(36 123098.97),(37 121329.805),(38 120962.914),(39 123040.75),(40 124182.83),(41 121918.664),(42 121225.93),(43 123686.016),(44 127230.266),(45 130369.414),(46 130964.09),(47 130526.34),(48 131002.2),(49 131312.14),(50 132326.73),(51 133383.75),(52 134006.19),(53 133554.27),(54 131772.02),(55 129712.99),(56 129371.234),(57 129341.625),(58 129376.625),(59 129256.38),(60 130694.336),(61 132366.73),(62 132435.22),(63 132135.28),(64 130637.93),(65 131229.84),(66 131054.67),(67 129636.6),(68 131694.53),(69 133269.08),(70 132124.05),(71 134698.94),(72 135450.78),(73 134198.9),(74 135833.06),(75 140108.7),(76 145156.27),(77 147635.06),(78 152237.03),(79 156026.06),
(1 20082.59),(2 49175.59),(3 64372.08),(4 69639.26),(5 71929.64),(6 74594.11),(7 77255.86),(8 79470.945),(9 82006.7),(10 84051.19),(11 85136.99),(12 87112.31),(13 91962.75),(14 97334.05),(15 101386.63),(16 102821.46),(17 104330.68),(18 105943.43),(19 107297.19),(20 108506.48),(21 110655.82),(22 111602.38),(23 111896.96),(24 111916.96),(25 112634.09),(26 114553.234),(27 116565.75),(28 117504.61),(29 117367.164),(30 115857.516),(31 114006.98),(32 114063.69),(33 117166.82),(34 118828.45),(35 117990.36),(36 116860.58),(37 116067.766),(38 116213.32),(39 116901.94),(40 115728.766),(41 112444.88),(42 111650.89),(43 114201.86),(44 116122.31),(45 117845.336),(46 117447.61),(47 118698.234),(48 119959.055),(49 118285.37),(50 117763.78),(51 121172.04),(52 123748.625),(53 124623.32),(54 123577.45),(55 122193.15),(56 121651.516),(57 121815.96),(58 123017.164),(59 124687.055),(60 126734.03),(61 127675.25),(62 126878.4),(63 126127.44),(64 124766.47),(65 124105.34),(66 123065.695),(67 122403.92),(68 123419.38),(69 123977.03),(70 124175.24),(71 126507.56),(72 127868.47),(73 126924.02),(74 127356.71),(75 129448.24),(76 131806.02),(77 133202.97),(78 135289.78),(79 137801.66),
(1 20024.553),(2 48809.418),(3 63910.77),(4 69756.266),(5 72761.6),(6 75638.08),(7 77990.93),(8 77947.305),(9 79285.445),(10 84125.07),(11 89358.59),(12 92839.29),(13 96848.93),(14 99505.484),(15 100117.56),(16 98402.734),(17 99606.43),(18 102258.805),(19 104106.77),(20 106686.31),(21 109105.6),(22 109992.38),(23 110799.02),(24 111014.56),(25 112148.914),(26 114327.266),(27 115096.445),(28 113303.85),(29 111121.12),(30 110445.84),(31 111571.586),(32 112377.555),(33 113055.12),(34 114662.12),(35 116143.62),(36 116688.78),(37 117484.484),(38 117598.4),(39 115877.68),(40 114520.38),(41 115372.164),(42 117030.83),(43 119050.55),(44 120267.88),(45 122509.164),(46 124136.24),(47 123496.43),(48 123355.586),(49 123100.11),(50 123634.945),(51 125656.836),(52 127331.586),(53 127041.91),(54 124893.22),(55 123810.07),(56 126387.39),(57 128452.336),(58 127821.06),(59 127250.14),(60 128302.5),(61 127524.914),(62 126591.266),(63 125372.46),(64 121474.51),(65 119571.37),(66 119610.836),(67 118188.14),(68 116914.46),(69 117721.96),(70 119239.29),(71 120305.42),(72 119020.97),(73 117083.51),(74 117931.58),(75 120507.36),(76 120916.625),(77 122139.86),(78 122410.53),(79 122205.97),
(1 18379.988),(2 44805.61),(3 59685.313),(4 65235.605),(5 68610.25),(6 71845.41),(7 72816.09),(8 72200.83),(9 75473.89),(10 79246.82),(11 81527.83),(12 83858.47),(13 86953.586),(14 89663.55),(15 91526.98),(16 91321.89),(17 93460.49),(18 96787.84),(19 97944.36),(20 98851.78),(21 100313.69),(22 100254.18),(23 99340.9),(24 98563.21),(25 99771.34),(26 102760.414),(27 104235.445),(28 105012.36),(29 104858.83),(30 104357.09),(31 103217.62),(32 102040.54),(33 102818.16),(34 103172.78),(35 104883.97),(36 106152.586),(37 106871.2),(38 107528.12),(39 106757.78),(40 106751.15),(41 108194.42),(42 111387.586),(43 111269.54),(44 110540.94),(45 111293.34),(46 112935.58),(47 113145.05),(48 111295.77),(49 111135.97),(50 112496.414),(51 114037.51),(52 113727.125),(53 112676.375),(54 112904.72),(55 112694.96),(56 112166.34),(57 113044.01),(58 116387.36),(59 117102.66),(60 115510.625),(61 113085.3),(62 112417.08),(63 112729.28),(64 111703.25),(65 111387.48),(66 112085.98),(67 110886.46),(68 109236.29),(69 110759.51),(70 114586.14),(71 117566.89),(72 116998.11),(73 118094.19),(74 119452.32),(75 123284.94),(76 125863.83),(77 127550.48),(78 129341.945),(79 130032.34),
(1 18275.66),(2 43642.805),(3 56196.125),(4 60487.867),(5 63950.594),(6 69954.95),(7 73078.64),(8 72129.836),(9 72775.484),(10 74915.43),(11 78326.445),(12 83033.49),(13 85988),(14 86960.48),(15 86280.34),(16 86111.79),(17 87461.9),(18 90222.266),(19 92433.39),(20 94724.266),(21 96542.76),(22 95819.45),(23 93368.63),(24 92675.93),(25 93234.13),(26 95220.36),(27 97308.33),(28 98896.4),(29 101643.29),(30 102711.02),(31 101556.87),(32 102796.93),(33 103879.6),(34 105334.56),(35 106408.83),(36 104586.16),(37 104410.89),(38 105387.07),(39 104637.414),(40 105505.86),(41 107563.93),(42 107542.336),(43 107692.87),(44 108878.63),(45 109723.05),(46 109807.23),(47 109067.016),(48 106839.09),(49 108130.836),(50 109697.5),(51 110399.52),(52 110059.93),(53 109492.42),(54 109111.305),(55 108464.414),(56 107378.26),(57 109654.48),(58 111151.18),(59 110925.65),(60 110428.35),(61 109802.46),(62 109805.36),(63 110256.695),(64 108556.26),(65 107440.78),(66 107121.86),(67 107229.01),(68 108170.57),(69 110830.17),(70 111443.27),(71 112618.61),(72 112893.25),(73 113490.2),(74 114816.72),(75 116279.23),(76 118945.695),(77 121791.625),(78 124678.37),(79 124332.38),
