1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 4217.281),(2 6480.4756),(3 7240.933),(4 8812.997),(5 9718.428),(6 10524.643),(7 11154.537),(8 11571.154),(9 12030.985),(10 12088.494),(11 12279.866),(12 12433.336),(13 12475.071),(14 12636.595),(15 12741.403),(16 12677.008),(17 12564.018),(18 12678.108),(19 12647.491),(20 12575.786),(21 12441.349),(22 12492.666),(23 12485.676),(24 12410.439),(25 12544.312),(26 12527.473),(27 12637.31),(28 12612.027),(29 12611.252),(30 12833.476),(31 13102.232),(32 13085.322),(33 13192.983),(34 13407.945),(35 13495.205),(36 13725.18),(37 13827.029),(38 13796.684),(39 13915.333),(40 13887.753),(41 14200.8),(42 14212.709),(43 14108.265),(44 14197.448),(45 14309.781),(46 14206.118),(47 14319.933),(48 14267.17),(49 14306.037),(50 14409.176),(51 14645.311),(52 14752.936),(53 14964.854),(54 15096.474),(55 15453.337),(56 15879.605),(57 16078.392),(58 16086.162),(59 16413.11),(60 16525.496),(61 16930.342),(62 17327.482),(63 17603.31),(64 18162.646),(65 18660.809),(66 19113.81),(67 19642.58),(68 20282.85),(69 20931.113),(70 21156.932),(71 21751.232),(72 22534.22),(73 23039.434),(74 23558.127),(75 24071.357),(76 24288.35),(77 24454.434),(78 24486.953),(79 24613.73),
(1 4056.9688),(2 6334.4785),(3 7259.8545),(4 8891.011),(5 9933.728),(6 10687.805),(7 11227.746),(8 11806.262),(9 12428.951),(10 12484.258),(11 12757.4),(12 13102.851),(13 13355.818),(14 13352.5),(15 13682.73),(16 13608.338),(17 13462.809),(18 13480.062),(19 13586.732),(20 13315.627),(21 13224.397),(22 13165.078),(23 13294.763),(24 13120.975),(25 13120.218),(26 13196.554),(27 13270.5205),(28 13194.525),(29 13392.846),(30 13780.541),(31 13867.72),(32 13871.593),(33 14109.124),(34 14284.146),(35 14278.668),(36 14514.845),(37 14687.525),(38 14620.155),(39 14791.546),(40 15019.48),(41 15045.098),(42 14836.78),(43 14960.789),(44 14982.119),(45 14706.311),(46 14473.451),(47 14536.694),(48 14649.895),(49 14753.278),(50 14820.163),(51 14833.965),(52 14866.467),(53 14936.503),(54 15199.545),(55 15335.332),(56 15592.002),(57 15927.288),(58 16064.026),(59 16302.168),(60 16486.654),(61 16912.383),(62 17670.754),(63 18133.287),(64 18691.678),(65 19415.186),(66 20190.205),(67 20774.83),(68 21612.307),(69 22359.563),(70 22816.238),(71 23475.434),(72 24334.768),(73 24852.414),(74 25089.77),(75 25409.328),(76 25808.955),(77 25883.682),(78 25853.168),(79 25860.258),
(1 3935.0544),(2 6161.0566),(3 7004.2275),(4 8495.993),(5 9397.655),(6 9904.479),(7 10391.789),(8 10691.253),(9 11263.134),(10 11489.949),(11 11758.451),(12 12104.377),(13 12352.158),(14 12485.3545),(15 12737.732),(16 12794.965),(17 12721.405),(18 12742.59),(19 12755.571),(20 12632.448),(21 12630.447),(22 12635.288),(23 12598.549),(24 12551.295),(25 12857.285),(26 12790.026),(27 12768.885),(28 12525.461),(29 12657.676),(30 12671.972),(31 12800.335),(32 12777.991),(33 12795.432),(34 12873.002),(35 13023.18),(36 13196.949),(37 13168.419),(38 13354.229),(39 13768.502),(40 13829.1),(41 13814.866),(42 13977.015),(43 14014.519),(44 14015.158),(45 13860.982),(46 13809.044),(47 13825.343),(48 13964.399),(49 14145.65),(50 14379.457),(51 14395.095),(52 14307.919),(53 14251.676),(54 14356.455),(55 14591.688),(56 14776.9795),(57 15084.515),(58 15221.332),(59 15384.753),(60 15559.272),(61 15905.457),(62 16390.873),(63 17061.297),(64 17559.145),(65 18115.172),(66 18728.031),(67 19233.572),(68 19966.166),(69 20867.639),(70 21365.572),(71 21961.818),(72 22767.664),(73 23198.785),(74 23605.47),(75 24155.229),(76 24512.717),(77 24738.137),(78 24784.834),(79 24870.072),
(1 4067.7134),(2 6276.2017),(3 7072.2363),(4 8613.159),(5 9508.233),(6 10037.859),(7 10359.81),(8 10773.549),(9 11190.784),(10 11282.154),(11 11718.416),(12 11982.684),(13 12177.554),(14 12410.757),(15 12606.106),(16 12709.994),(17 12540.815),(18 12594.736),(19 12518.364),(20 12426.095),(21 12456.456),(22 12470.017),(23 12234.684),(24 12170.659),(25 12326.399),(26 12344.854),(27 12474.128),(28 12501.5625),(29 12539.076),(30 12656.907),(31 12643.739),(32 12631.334),(33 12704.833),(34 12722.763),(35 12788.31),(36 12897.936),(37 12948.75),(38 13095.831),(39 13304.185),(40 13206.243),(41 13248.025),(42 13430.679),(43 13471.11),(44 13343.899),(45 13345.928),(46 13349.611),(47 13323.827),(48 13445.688),(49 13499.89),(50 13684.389),(51 13746.21),(52 13831.883),(53 14051.62),(54 14386.524),(55 14824.713),(56 15034.155),(57 15153.443),(58 15427.876),(59 15693.896),(60 15850.586),(61 16361.591),(62 16693.52),(63 17184.176),(64 17924.883),(65 18284.742),(66 18789.605),(67 19376.398),(68 19956.797),(69 20390.418),(70 21181.764),(71 21615.057),(72 22010.395),(73 22603.64),(74 22894.395),(75 23225.436),(76 23299.535),(77 23342.996),(78 23257.03),(79 22878.94),
(1 4006.1873),(2 6122.56),(3 6855.556),(4 8369.99),(5 9333.871),(6 10046.209),(7 10371.529),(8 11031.883),(9 11609.171),(10 11723.6),(11 11946.308),(12 12230.986),(13 12377.923),(14 12526.32),(15 12824.294),(16 12825.332),(17 12626.789),(18 12731.762),(19 12530.3),(20 12401.123),(21 12358.16),(22 12499.673),(23 12329.515),(24 12150.243),(25 12225.276),(26 12321.995),(27 12333.448),(28 12379.97),(29 12505.829),(30 12652.984),(31 12766.158),(32 12894.893),(33 13060.869),(34 13170.5205),(35 13390.563),(36 13531.528),(37 13577.042),(38 13754.011),(39 13792.208),(40 13798.646),(41 14023.591),(42 14011.873),(43 14063.669),(44 14196.337),(45 14107.095),(46 14364.204),(47 14500.701),(48 14408.734),(49 14314.86),(50 14318.271),(51 14398.631),(52 14480.411),(53 14523.714),(54 14940.02),(55 15246.669),(56 15463.29),(57 15704.675),(58 15984.331),(59 16061.685),(60 16306.288),(61 16867.496),(62 17499.598),(63 17935.887),(64 18602.686),(65 19031.092),(66 19546.973),(67 20288.008),(68 20955.232),(69 21374.576),(70 21819.84),(71 22531.057),(72 22778.084),(73 23212.486),(74 23884.727),(75 24223.842),(76 24365.408),(77 24480.424),(78 24421.72),(79 24143.67),
(1 4053.7722),(2 6052.1855),(3 6981.326),(4 8634.306),(5 9428.175),(6 10113.367),(7 10668.216),(8 11220.889),(9 11772.757),(10 11947.2295),(11 12305.674),(12 12677.504),(13 12780.842),(14 12762.911),(15 12911.843),(16 12878.674),(17 12691.801),(18 12827.156),(19 12698.798),(20 12539.747),(21 12710.204),(22 12718.858),(23 12450.326),(24 12536.858),(25 12465.98),(26 12349.52),(27 12334.496),(28 12457.161),(29 12550.627),(30 12504.563),(31 12668.465),(32 12862.905),(33 13020.387),(34 13056.326),(35 13170.992),(36 13294.889),(37 13397.419),(38 13835.586),(39 13789.249),(40 13641.416),(41 13722.891),(42 13951.687),(43 14123.983),(44 14130.416),(45 14104.542),(46 14143.267),(47 14107.458),(48 14130.457),(49 14187.637),(50 14235.755),(51 14322.673),(52 14438.392),(53 14544.38),(54 14822.569),(55 14994.843),(56 15260.405),(57 15497.111),(58 15644.178),(59 15848.595),(60 16193.595),(61 16964.328),(62 17771.459),(63 18459.688),(64 18926.023),(65 19504.928),(66 20102.389),(67 20830.76),(68 21610.193),(69 22256.3),(70 22817.037),(71 23693.605),(72 24286.55),(73 24783.342),(74 25489.22),(75 26011.969),(76 26131.611),(77 26478.777),(78 26647.652),(79 26674.576),
(1 3845.976),(2 5884.903),(3 6662.2964),(4 8200.712),(5 9025.405),(6 9520.79),(7 10254.146),(8 10752.785),(9 11198.097),(10 11428.741),(11 11790.889),(12 12102.666),(13 12151.492),(14 12192.451),(15 12453.158),(16 12411.685),(17 12255.488),(18 12216.798),(19 12120.525),(20 11951.49),(21 11931.284),(22 11886.764),(23 11741.703),(24 11879.29),(25 11919.312),(26 11800.754),(27 11849.351),(28 12032.17),(29 12191.502),(30 12132.912),(31 12173.017),(32 12370.36),(33 12458.102),(34 12498.309),(35 12648.44),(36 12718.121),(37 13059.016),(38 13305.086),(39 13082.603),(40 12777.984),(41 12848.756),(42 12875.329),(43 13004.844),(44 13094.987),(45 13106.649),(46 13198.288),(47 13179.468),(48 13326.794),(49 13214.261),(50 13030.574),(51 13086.794),(52 13096.56),(53 12973.743),(54 13317.429),(55 13530.193),(56 13994.267),(57 14221.457),(58 14398.928),(59 14586.898),(60 14768.661),(61 15382.29),(62 15953.747),(63 16656.883),(64 17167.42),(65 17940.314),(66 18446.992),(67 19265.123),(68 19743.512),(69 20204.617),(70 20700.729),(71 21390.246),(72 22197.23),(73 22754.549),(74 23341.813),(75 23865.018),(76 24174.36),(77 24278.727),(78 24171.996),(79 24269.908),
(1 3720.4768),(2 5739.8364),(3 6430.428),(4 7898.985),(5 8733.834),(6 9247.078),(7 9815.872),(8 10402.64),(9 10851.636),(10 11004.556),(11 11415.905),(12 11768.489),(13 11860.793),(14 11963.582),(15 12214.696),(16 12061.085),(17 12021.148),(18 12043.816),(19 11772.107),(20 11672.871),(21 11823.871),(22 11666.011),(23 11394.161),(24 11456.721),(25 11437.855),(26 11365.598),(27 11487.427),(28 11627.5),(29 11592.884),(30 11661.908),(31 11758.441),(32 11793.264),(33 11887.665),(34 11969.353),(35 12119.175),(36 12419.171),(37 12670.626),(38 12775.974),(39 12587.694),(40 12535.238),(41 12619.636),(42 12698.773),(43 12670.494),(44 12570.731),(45 12668.303),(46 12604.931),(47 12646.221),(48 12809.854),(49 12844.796),(50 12745.4375),(51 12785.698),(52 13067.097),(53 13079.184),(54 13304.441),(55 13367.315),(56 13739.316),(57 13919.842),(58 14150.603),(59 14255.978),(60 14322.04),(61 14839.18),(62 15584.356),(63 16106.259),(64 16534.373),(65 17166.984),(66 17732.33),(67 18441.117),(68 18955.566),(69 19473.86),(70 19703.87),(71 20373.855),(72 20859.303),(73 21426.139),(74 22085.348),(75 22429.076),(76 22904.625),(77 23243.07),(78 23076.895),(79 23363.082),
(1 3618.0212),(2 5418.059),(3 6030.884),(4 7491.5205),(5 8079.259),(6 8614.263),(7 9045.851),(8 9525.694),(9 10040.226),(10 10282.151),(11 10550.701),(12 10870.502),(13 11051.099),(14 11162.57),(15 11444.414),(16 11301.209),(17 11161.1),(18 11229.94),(19 10944.328),(20 10822.032),(21 10955.496),(22 10820.652),(23 10615.979),(24 10746.795),(25 10687.916),(26 10646.436),(27 10662.932),(28 10794.143),(29 10720.63),(30 10815.281),(31 10963.255),(32 11157.132),(33 11220.298),(34 11351.083),(35 11512.0625),(36 11683.992),(37 12015.09),(38 12170.817),(39 12172.025),(40 12233.151),(41 12294.063),(42 12387.881),(43 12426.363),(44 12510.718),(45 12570.945),(46 12498.3545),(47 12649.761),(48 12691.117),(49 12561.889),(50 12603.296),(51 12694.086),(52 12659.329),(53 12672.633),(54 12932.92),(55 13148.644),(56 13325.0205),(57 13503.635),(58 13554.864),(59 13756.15),(60 13941.855),(61 14424.571),(62 14932.6875),(63 15435.342),(64 15903.965),(65 16421.596),(66 16812.156),(67 17302.666),(68 17984.338),(69 18493.23),(70 18874.658),(71 19399.678),(72 20009.373),(73 20604.193),(74 21200.473),(75 21548.475),(76 21992.182),(77 22341.543),(78 22346.02),(79 22485.6),
(1 3718.8633),(2 5547.4194),(3 6228.2095),(4 7667.761),(5 8337.359),(6 8856.854),(7 9277.625),(8 9647.825),(9 10127.073),(10 10247.568),(11 10692.511),(12 10883.654),(13 10895.55),(14 11034.726),(15 11160.789),(16 11066.27),(17 11034.118),(18 11032.23),(19 10865.689),(20 10864.637),(21 10983.38),(22 10972.171),(23 11100.176),(24 11296.947),(25 11462.975),(26 11409.125),(27 11546.755),(28 11637.353),(29 11666.757),(30 11719.93),(31 11869.137),(32 11995.046),(33 12090.668),(34 12135.187),(35 12359.344),(36 12419.228),(37 12684.465),(38 12616.52),(39 12764.026),(40 12685.636),(41 12783.62),(42 12857.354),(43 12913.95),(44 12978.841),(45 13053.816),(46 13062.111),(47 13173.257),(48 13198.62),(49 13064.812),(50 12923.222),(51 13072.335),(52 12938.185),(53 12791.843),(54 12963.731),(55 13056.716),(56 13015.043),(57 13414.635),(58 13451.048),(59 13577.904),(60 13956.196),(61 14651.526),(62 15186.21),(63 15549.977),(64 16251.433),(65 16640.223),(66 17125.557),(67 17613.688),(68 18130.086),(69 18646.143),(70 19302.834),(71 19773.514),(72 20285.15),(73 20912.695),(74 21279.814),(75 21634.197),(76 21814.367),(77 21872.773),(78 21798.156),(79 21678.71),
(1 3654.113),(2 5357.3413),(3 6155.8022),(4 7611.359),(5 8109.9707),(6 8574.589),(7 9053.764),(8 9386.257),(9 9775.822),(10 10025.295),(11 10410.224),(12 10659.303),(13 10657.305),(14 10793.447),(15 11006.262),(16 10856.903),(17 10729.965),(18 10769.798),(19 10506.805),(20 10478.482),(21 10555.214),(22 10412.7705),(23 10350.102),(24 10374.325),(25 10511.135),(26 10655.654),(27 10739.734),(28 10778.52),(29 10844.8955),(30 10907.281),(31 11057.605),(32 11155.313),(33 11283.392),(34 11338.517),(35 11443.609),(36 11417.558),(37 11562.484),(38 11544.991),(39 11574.869),(40 11523.065),(41 11630.626),(42 11652.088),(43 11603.963),(44 11727.307),(45 11921.593),(46 11956.316),(47 12187.725),(48 12210.93),(49 12478.65),(50 12359.774),(51 12354.445),(52 12445.558),(53 12453.009),(54 12515.519),(55 12715.283),(56 12771.438),(57 13052.945),(58 13180.601),(59 13231.268),(60 13463.825),(61 13952.937),(62 14494.606),(63 14959.213),(64 15454.562),(65 15963.712),(66 16579.49),(67 17240.867),(68 17582.938),(69 17997.313),(70 18436.754),(71 18979.34),(72 19464.848),(73 20009.67),(74 20536),(75 20843.602),(76 20927.736),(77 21075.8),(78 21100.568),(79 21088.145),
(1 3659.7278),(2 5405.729),(3 6285.2417),(4 7861.701),(5 8279.368),(6 8658.057),(7 9053.436),(8 9399.963),(9 9693.559),(10 10038.413),(11 10511.955),(12 10646.8545),(13 10829.203),(14 10881.632),(15 10896.04),(16 10819.776),(17 10798.098),(18 10772.836),(19 10539.08),(20 10614.443),(21 10712.935),(22 10665.094),(23 10779.051),(24 10879.976),(25 10960.2295),(26 11018.65),(27 11074.307),(28 11063.545),(29 11185.801),(30 11286.243),(31 11596.9375),(32 11559.938),(33 11520.018),(34 11578.937),(35 11614.735),(36 11461.073),(37 11694.348),(38 11792.023),(39 11929.864),(40 12010.425),(41 12099.183),(42 12207.381),(43 12288.749),(44 12342.444),(45 12572.418),(46 12614.198),(47 12623.589),(48 12716.123),(49 13022.509),(50 13039.58),(51 13069.898),(52 12990.167),(53 12910.573),(54 13122.389),(55 13236.021),(56 13403.761),(57 13690.497),(58 13989.134),(59 14206.163),(60 14531.809),(61 14966.632),(62 15518.817),(63 15877.329),(64 16403.92),(65 16831.988),(66 17328.408),(67 17970.963),(68 18367.73),(69 18787.576),(70 19303.924),(71 19657.238),(72 20182.959),(73 20670.96),(74 21005.04),(75 21338.795),(76 21523.93),(77 21665.96),(78 21656.652),(79 21692.229),
(1 3589.5466),(2 5312.92),(3 6148.744),(4 7613.6245),(5 8044.186),(6 8532.141),(7 9087.452),(8 9461.861),(9 9902.27),(10 10183.241),(11 10682.681),(12 10945.776),(13 11076.823),(14 11115.792),(15 11037.02),(16 11106.836),(17 11148.267),(18 11002.205),(19 11004.576),(20 11099.201),(21 11057.056),(22 11047.567),(23 11113.473),(24 11177.104),(25 11096.738),(26 11122.623),(27 11156.623),(28 11179.7295),(29 11159.694),(30 11331.078),(31 11555.539),(32 11520.46),(33 11593.245),(34 11615.324),(35 11595.376),(36 11710.912),(37 11896.1),(38 11897.787),(39 11937.794),(40 11906.609),(41 11882.767),(42 11945.835),(43 11924.138),(44 11877.721),(45 12016.163),(46 12074.37),(47 12125.74),(48 12081.546),(49 12099.918),(50 12104.82),(51 12142.925),(52 12167.477),(53 12134.231),(54 12293.799),(55 12502.738),(56 12770.293),(57 13039.847),(58 13314.664),(59 13603.868),(60 13766.975),(61 14087.09),(62 14523.42),(63 14991.931),(64 15592.356),(65 15971.664),(66 16471.957),(67 17104.404),(68 17574.795),(69 18042.059),(70 18564.898),(71 19050.467),(72 19529.508),(73 19852.076),(74 20197.654),(75 20435.244),(76 20673.277),(77 20827.85),(78 20817.688),(79 20945.57),
(1 3346.5752),(2 4985.7944),(3 5697.0386),(4 7019.79),(5 7522.4116),(6 8032.585),(7 8520.261),(8 8725.032),(9 8981.009),(10 9296.29),(11 9715.052),(12 9763.164),(13 9935.507),(14 10236.729),(15 10346.125),(16 10323.116),(17 10352.094),(18 10361.873),(19 10195.429),(20 10202.311),(21 10166.662),(22 10073.134),(23 10229.347),(24 10295.042),(25 10230.001),(26 10237.476),(27 10318.748),(28 10351.577),(29 10303.857),(30 10342.693),(31 10583.591),(32 10557.952),(33 10673.889),(34 10645.936),(35 10660.421),(36 10703.08),(37 10771.205),(38 10810.277),(39 10950.523),(40 10996.854),(41 10999.476),(42 11074.921),(43 11097.501),(44 11138.942),(45 11188.71),(46 11226.394),(47 11197.832),(48 11108.911),(49 11243.0205),(50 11310.595),(51 11367.194),(52 11477.882),(53 11420.732),(54 11651.699),(55 11841.612),(56 12225.899),(57 12529.874),(58 12717.658),(59 12939.757),(60 13247.767),(61 13569.498),(62 14193.032),(63 14726.967),(64 15319.984),(65 15908.05),(66 16234.677),(67 16737.115),(68 17220.06),(69 17553.037),(70 17792.924),(71 18171.523),(72 18478.342),(73 18814.643),(74 19243.385),(75 19447.074),(76 19639.727),(77 19844.936),(78 19673.861),(79 19819.053),
(1 3371.5322),(2 4944.3965),(3 5713.102),(4 7207.199),(5 7682.188),(6 8263.522),(7 8819.756),(8 9028.442),(9 9401.033),(10 9718.081),(11 10102.953),(12 10343.4375),(13 10615.305),(14 10815.855),(15 10690.681),(16 10569.765),(17 10685.403),(18 10488.138),(19 10401.217),(20 10505.587),(21 10462.198),(22 10428.955),(23 10536.283),(24 10581.245),(25 10618.188),(26 10642.105),(27 10599.836),(28 10632.191),(29 10562.269),(30 10601.17),(31 10713.934),(32 10801.648),(33 10912.436),(34 11065.548),(35 11053.642),(36 11120.906),(37 11060.098),(38 10974.709),(39 11096.4795),(40 11116.5625),(41 11179.21),(42 11169.627),(43 11160.763),(44 11300.977),(45 11391.443),(46 11489.885),(47 11399.759),(48 11429.046),(49 11439.012),(50 11254.569),(51 11210.246),(52 11308.343),(53 11268.341),(54 11481.689),(55 11547.223),(56 11802.954),(57 12099.85),(58 12249.493),(59 12435.01),(60 12806.026),(61 13114.705),(62 13647.274),(63 14196.411),(64 14725.205),(65 15199.566),(66 15574.952),(67 16078.868),(68 16545.846),(69 16866.709),(70 17141.875),(71 17485.602),(72 17950.486),(73 18492.453),(74 19035.902),(75 19284.361),(76 19559.959),(77 19899.533),(78 19810.816),(79 19833.541),
(1 3334.2073),(2 4738.236),(3 5347.913),(4 6619.9253),(5 7057.455),(6 7374.5137),(7 7828.8257),(8 8196.891),(9 8574.896),(10 9069.531),(11 9436.28),(12 9634.609),(13 9795.301),(14 9986.934),(15 9985.644),(16 9843.467),(17 9919.136),(18 9756.854),(19 9593.275),(20 9643.455),(21 9505.964),(22 9451.04),(23 9447.168),(24 9473.715),(25 9498.723),(26 9612.407),(27 9715.645),(28 9792.514),(29 9782.495),(30 9886.204),(31 9985.111),(32 9995.871),(33 10131.465),(34 10337.61),(35 10508.073),(36 10533.714),(37 10594.098),(38 10663.702),(39 10714.746),(40 10598.362),(41 10513.056),(42 10723.49),(43 10687.087),(44 10703.955),(45 10847.896),(46 10869.362),(47 11026.923),(48 10972.325),(49 11019.785),(50 10965.748),(51 11064.198),(52 10927.51),(53 10895.396),(54 10939.182),(55 11118.992),(56 11200.605),(57 11368.032),(58 11570.565),(59 11669.0625),(60 11847.474),(61 12240.068),(62 12835.236),(63 13151.726),(64 13534.351),(65 13993.513),(66 14354.642),(67 14858.693),(68 15352.275),(69 15755.305),(70 16112.077),(71 16456.416),(72 16896.137),(73 17458.344),(74 17761.934),(75 18031.648),(76 18254.443),(77 18333.814),(78 18286.34),(79 18168.31),
(1 3384.1763),(2 4726.2446),(3 5534.6934),(4 6951.402),(5 7395.412),(6 7894.6245),(7 8432.004),(8 8758.87),(9 9093.029),(10 9578.622),(11 10111.073),(12 10253.284),(13 10444.796),(14 10601.577),(15 10434.848),(16 10360.337),(17 10325.098),(18 10168.318),(19 10119.571),(20 10130.464),(21 10056.5625),(22 9970.1045),(23 10027.545),(24 10012.524),(25 10094.967),(26 10105.906),(27 10199.442),(28 10296.232),(29 10317.306),(30 10395.702),(31 10482.837),(32 10488.168),(33 10560.373),(34 10720.389),(35 10767.386),(36 10761.435),(37 10688.723),(38 10841.625),(39 10779.908),(40 10706.882),(41 10677.391),(42 10747.3955),(43 10682.2705),(44 10606.643),(45 10852.243),(46 11027.425),(47 11172.948),(48 11220.399),(49 11187.338),(50 11201.79),(51 11230.275),(52 11414.857),(53 11419.403),(54 11564.859),(55 11777.454),(56 11714.762),(57 11827.009),(58 12029.029),(59 12146.567),(60 12244.467),(61 12793.02),(62 13227.051),(63 13707.936),(64 14035.118),(65 14431.117),(66 14903.773),(67 15243.632),(68 15663.266),(69 16180.92),(70 16513.168),(71 16881.03),(72 17376.78),(73 17697.615),(74 18042.49),(75 18392.596),(76 18572.275),(77 18541.482),(78 18724.68),(79 18683.518),
(1 3294.3901),(2 4654.9453),(3 5251.211),(4 6551.4634),(5 7007.159),(6 7495.7847),(7 7908.5684),(8 8187.233),(9 8514.073),(10 8834.286),(11 9023.127),(12 9221.465),(13 9382.727),(14 9534.014),(15 9458.743),(16 9360.91),(17 9371.905),(18 9246.87),(19 9200.712),(20 9237.19),(21 9235.896),(22 9190.236),(23 9334.4),(24 9469.137),(25 9486.3),(26 9488.235),(27 9605.087),(28 9711.969),(29 9752.4),(30 9739.593),(31 9847.614),(32 9905.003),(33 10018.101),(34 10051.225),(35 10166.399),(36 10278.767),(37 10218.912),(38 10332.722),(39 10352.005),(40 10287.404),(41 10188.733),(42 10179.642),(43 10046.984),(44 10019.588),(45 10091.831),(46 9958.591),(47 10022.525),(48 10221.67),(49 10213.78),(50 10027.556),(51 10121.939),(52 10132.668),(53 10145.811),(54 10292.719),(55 10325.262),(56 10524.605),(57 10593.683),(58 10778.311),(59 10993.408),(60 11177.558),(61 11620.634),(62 11888.011),(63 12166.675),(64 12711.882),(65 13134.181),(66 13773.638),(67 14207.205),(68 14610.984),(69 15148.283),(70 15462.431),(71 15840.916),(72 16373.637),(73 16534.994),(74 16933.164),(75 17262.438),(76 17611.045),(77 17730.566),(78 17627.482),(79 17609.31),
