1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1059.874),(2 1544.3772),(3 1855.1527),(4 2015.2211),(5 2123.965),(6 2245.8855),(7 2420.8567),(8 2559.9912),(9 2704.26),(10 2840.2263),(11 2937.02),(12 3033.914),(13 3117.5627),(14 3151.8),(15 3264.053),(16 3299.694),(17 3359.2334),(18 3394.1123),(19 3448.778),(20 3461.9634),(21 3476.4353),(22 3584.0898),(23 3668.7417),(24 3714.1697),(25 3744.6729),(26 3753.1965),(27 3780.678),(28 3785.499),(29 3801.4072),(30 3808.4434),(31 3799.2214),(32 3769.9429),(33 3751.1077),(34 3693.764),(35 3692.5068),(36 3692.0078),(37 3671.3499),(38 3686.094),(39 3673.7815),(40 3645.9202),(41 3604.408),(42 3548.2827),(43 3547.2905),(44 3494.2122),(45 3499.5679),(46 3458.7239),(47 3456.314),(48 3454.733),(49 3456.5525),(50 3474.7332),(51 3484.4395),(52 3497.0845),(53 3518.5105),(54 3536.133),(55 3551.9326),(56 3534.303),(57 3578.5928),(58 3612.7651),(59 3649.699),(60 3703.914),(61 3704.2935),(62 3695.8333),(63 3760.9265),(64 3763.939),(65 3752.9856),(66 3757.686),(67 3777.3115),(68 3755.0852),(69 3732.8296),(70 3693.699),(71 3702.4634),(72 3679.151),(73 3671.7454),(74 3662.6543),(75 3688.1633),(76 3690.5105),(77 3679.223),(78 3679.6548),(79 3698.9565),
(1 1050.0369),(2 1530.4689),(3 1830.1117),(4 2005.8943),(5 2107.271),(6 2226.4993),(7 2385.0178),(8 2497.3372),(9 2628.8708),(10 2730.083),(11 2806.7751),(12 2894.6826),(13 2980.5166),(14 3039.414),(15 3136.9646),(16 3197.491),(17 3249.9788),(18 3324.9558),(19 3420.2908),(20 3425.707),(21 3426.06),(22 3485.2722),(23 3540.8303),(24 3555.1924),(25 3524.196),(26 3558.5444),(27 3564.3608),(28 3587.166),(29 3606.1987),(30 3642.9128),(31 3631.596),(32 3653.7004),(33 3651.6748),(34 3639.2122),(35 3630.1914),(36 3648.9827),(37 3668.3416),(38 3687.7249),(39 3671.3862),(40 3662.4524),(41 3649.4573),(42 3620.248),(43 3608.8127),(44 3593.5002),(45 3576.7175),(46 3579.706),(47 3553.7905),(48 3553.6501),(49 3600.0955),(50 3606.9429),(51 3620.3782),(52 3606.105),(53 3585.0977),(54 3581.2825),(55 3577.3984),(56 3610.0896),(57 3626.19),(58 3628.8936),(59 3611.1316),(60 3635.8208),(61 3644.7869),(62 3660.2744),(63 3701.008),(64 3703.081),(65 3674.1614),(66 3684.2244),(67 3682.1626),(68 3680.7507),(69 3672.4045),(70 3661.7139),(71 3670.7751),(72 3661.9827),(73 3617.2268),(74 3614.385),(75 3633.9346),(76 3649.8875),(77 3610.8096),(78 3602.8127),(79 3607.7146),
(1 1017.5704),(2 1462.216),(3 1772.1901),(4 1944.0469),(5 2046.6494),(6 2150.6475),(7 2301.9817),(8 2451.293),(9 2571.433),(10 2687.843),(11 2791.0737),(12 2881.355),(13 2983.8774),(14 3020.7659),(15 3116.6592),(16 3172.0383),(17 3226.5486),(18 3296.4434),(19 3334.7686),(20 3356.8464),(21 3377.5588),(22 3445.473),(23 3481.8843),(24 3502.1504),(25 3480.881),(26 3467.3262),(27 3510.042),(28 3530.7983),(29 3536.6912),(30 3561.0022),(31 3564.9785),(32 3554.9917),(33 3544.1182),(34 3552.2346),(35 3542.0693),(36 3548.901),(37 3515.0913),(38 3495.3064),(39 3478.8486),(40 3467.2979),(41 3463.49),(42 3416.5596),(43 3434.7332),(44 3406.9866),(45 3414.5725),(46 3421.1775),(47 3408.1418),(48 3417.3542),(49 3435.6023),(50 3418.9604),(51 3427.838),(52 3466.7957),(53 3480.68),(54 3482.457),(55 3522.9622),(56 3517.9307),(57 3523.7996),(58 3525.1785),(59 3556.4531),(60 3603.9658),(61 3608.049),(62 3601.249),(63 3643.7517),(64 3644.5476),(65 3628.135),(66 3588.4082),(67 3586.2031),(68 3560.7148),(69 3552.152),(70 3509.5767),(71 3485.2104),(72 3442.7385),(73 3450.054),(74 3425.5173),(75 3444.4973),(76 3442.0623),(77 3495.0437),(78 3486.328),(79 3502.5977),
(1 996.9069),(2 1443.5461),(3 1728.5568),(4 1893.9412),(5 1999.1947),(6 2117.054),(7 2260.496),(8 2392.762),(9 2530.9143),(10 2641.457),(11 2719.0825),(12 2803.4543),(13 2853.946),(14 2887.7935),(15 2958.1902),(16 3012.554),(17 3073.4314),(18 3121.3235),(19 3165.7017),(20 3184.8186),(21 3171.515),(22 3259.8755),(23 3275.4639),(24 3304.0996),(25 3295.109),(26 3338.9536),(27 3397.8723),(28 3412.8586),(29 3429.4958),(30 3414.494),(31 3425.9329),(32 3385.98),(33 3387.6213),(34 3420.0623),(35 3416.7603),(36 3413.0745),(37 3392.4834),(38 3410.2905),(39 3431.238),(40 3405.4219),(41 3411.903),(42 3416.023),(43 3419.7454),(44 3378.148),(45 3387.6045),(46 3360.0447),(47 3344.6565),(48 3387.8079),(49 3378.596),(50 3362.9294),(51 3384.343),(52 3427.9465),(53 3389.1223),(54 3384.1985),(55 3364.286),(56 3396.9438),(57 3404.539),(58 3448.3164),(59 3463.282),(60 3482.74),(61 3460.8264),(62 3427.1404),(63 3454.3071),(64 3427.0964),(65 3397.6733),(66 3364.888),(67 3371.575),(68 3379.0928),(69 3361.379),(70 3383.9004),(71 3383.495),(72 3390.4194),(73 3395.0964),(74 3375.8738),(75 3409.1836),(76 3425.3533),(77 3441.7197),(78 3429.0344),(79 3450.2202),
(1 961.5947),(2 1401.2947),(3 1674.7205),(4 1823.9155),(5 1955.8833),(6 2073.2883),(7 2232.249),(8 2348.034),(9 2455.2625),(10 2591.0168),(11 2680.2864),(12 2753.1697),(13 2824.4927),(14 2896.2668),(15 2978.0842),(16 3027.8274),(17 3073.808),(18 3132.439),(19 3159.1602),(20 3178.7773),(21 3193.38),(22 3271.0454),(23 3293.382),(24 3316.6733),(25 3302.782),(26 3308.563),(27 3333.6843),(28 3345.7888),(29 3368.1768),(30 3372.8677),(31 3371.757),(32 3364.0732),(33 3369.845),(34 3390.4866),(35 3397.114),(36 3360.6519),(37 3358.173),(38 3339.6455),(39 3308.7483),(40 3298.307),(41 3289.2388),(42 3298.9128),(43 3311.8474),(44 3285.3318),(45 3295.7952),(46 3272.236),(47 3266.1663),(48 3254.698),(49 3280.5896),(50 3255.018),(51 3281.52),(52 3295.8538),(53 3292.2385),(54 3302.1492),(55 3279.329),(56 3270.769),(57 3290.0984),(58 3307.521),(59 3347.7173),(60 3375.7366),(61 3388.4946),(62 3334.193),(63 3335.933),(64 3309.97),(65 3283.4746),(66 3259.1907),(67 3293.4773),(68 3313.3496),(69 3310.9744),(70 3300.4797),(71 3285.8765),(72 3262.771),(73 3244.8987),(74 3232.3616),(75 3240.4346),(76 3252.8389),(77 3283.5483),(78 3283.8936),(79 3318.6768),
(1 986.7479),(2 1436.8959),(3 1738.5874),(4 1908.7025),(5 2066.1423),(6 2193.129),(7 2383.8394),(8 2498.6006),(9 2604.684),(10 2739.0017),(11 2822.5168),(12 2908.8716),(13 3013.912),(14 3083.1396),(15 3195.9973),(16 3250.896),(17 3279.264),(18 3323.4365),(19 3387.488),(20 3429.1506),(21 3460.9504),(22 3526.309),(23 3558.9934),(24 3559.4897),(25 3565.18),(26 3535.9417),(27 3546.1768),(28 3539.5305),(29 3565.4902),(30 3552.1082),(31 3557.8635),(32 3554.5237),(33 3540.8599),(34 3518.078),(35 3502.061),(36 3469.4668),(37 3470.782),(38 3479.1575),(39 3467.786),(40 3438.385),(41 3410.5178),(42 3385.3313),(43 3356.8674),(44 3347.0515),(45 3361.3313),(46 3333.1902),(47 3315.9194),(48 3308.3938),(49 3295.2344),(50 3284.1448),(51 3328.5417),(52 3360.8254),(53 3343.753),(54 3348.0015),(55 3353.4526),(56 3375.5144),(57 3386.8203),(58 3410.4111),(59 3438.1018),(60 3452.3577),(61 3459.3164),(62 3425.9185),(63 3431.7239),(64 3422.9949),(65 3404.5132),(66 3416.1833),(67 3419.89),(68 3404.293),(69 3394.6177),(70 3415.8577),(71 3402.1614),(72 3419.975),(73 3427.6052),(74 3434.3213),(75 3435.6353),(76 3446.7996),(77 3462.2363),(78 3464.905),(79 3453.4397),
(1 967.6765),(2 1393.5143),(3 1675.4377),(4 1844.8429),(5 2010.2188),(6 2149.6575),(7 2318.027),(8 2464.2615),(9 2611.2537),(10 2764.181),(11 2856.5012),(12 2905.554),(13 3001.2683),(14 3058.0376),(15 3168.3171),(16 3230.1213),(17 3268.716),(18 3351.5642),(19 3346.1377),(20 3378.4648),(21 3395.7754),(22 3493.4233),(23 3515.4033),(24 3567.3289),(25 3576.5498),(26 3593.971),(27 3609.5698),(28 3613.4846),(29 3626.5674),(30 3639.494),(31 3640.1038),(32 3597.3428),(33 3574.7524),(34 3583.7234),(35 3566.4102),(36 3552.01),(37 3576.5786),(38 3542.4185),(39 3513.8333),(40 3491.8071),(41 3445.621),(42 3419.148),(43 3392.49),(44 3336.8364),(45 3330.2266),(46 3296.8604),(47 3283.0967),(48 3337.66),(49 3341.8738),(50 3311.4138),(51 3377.0276),(52 3420.4463),(53 3450.1592),(54 3468.54),(55 3527.767),(56 3521.7063),(57 3532.7085),(58 3531.8064),(59 3560.1174),(60 3553.596),(61 3553.5078),(62 3521.537),(63 3541.559),(64 3558.5322),(65 3534.9373),(66 3518.2188),(67 3563.4285),(68 3538.6392),(69 3542.7083),(70 3540.3254),(71 3529.1416),(72 3532.1064),(73 3507.926),(74 3510.0974),(75 3526.4612),(76 3511.0352),(77 3505.0046),(78 3501.69),(79 3491.986),
(1 927.4952),(2 1319.4866),(3 1592.152),(4 1745.9126),(5 1895.4072),(6 2003.353),(7 2167.5024),(8 2276.0842),(9 2374.885),(10 2482.5046),(11 2613.47),(12 2684.1885),(13 2739.6716),(14 2797.6326),(15 2876.8054),(16 2954.5732),(17 2991.4822),(18 3060.4949),(19 3096.1147),(20 3146.169),(21 3176.2393),(22 3226.159),(23 3256.2827),(24 3296.152),(25 3343.8564),(26 3364.3071),(27 3366.9358),(28 3380.2036),(29 3388.732),(30 3406.714),(31 3398.7966),(32 3399.3813),(33 3400.6628),(34 3401.2822),(35 3397.4187),(36 3386.0642),(37 3413.7334),(38 3407.6787),(39 3378.486),(40 3340.4187),(41 3314.164),(42 3311.7615),(43 3306.253),(44 3271.2517),(45 3271.157),(46 3238.081),(47 3255.841),(48 3288.8264),(49 3260.42),(50 3272.763),(51 3307.3826),(52 3328.8608),(53 3339.223),(54 3332.3481),(55 3346.1963),(56 3346.6504),(57 3379.5327),(58 3383.2847),(59 3370.2427),(60 3362.8606),(61 3357.9768),(62 3355.5835),(63 3357.2437),(64 3330.0417),(65 3288.3613),(66 3272.1538),(67 3267.236),(68 3239.7476),(69 3215.6223),(70 3218.805),(71 3203.5615),(72 3195.1594),(73 3203.469),(74 3207.474),(75 3231.9734),(76 3260.0056),(77 3301.6794),(78 3272.6223),(79 3272.8315),
(1 923.6313),(2 1312.4391),(3 1579.9056),(4 1743.6355),(5 1870.0847),(6 1975.4138),(7 2113.3176),(8 2211.754),(9 2293.1802),(10 2431.1787),(11 2540.1116),(12 2580.5066),(13 2655.0408),(14 2723.1648),(15 2790.6013),(16 2824.3955),(17 2868.1357),(18 2925.016),(19 2948.519),(20 2992.336),(21 3016.2756),(22 3040.7905),(23 3051.1677),(24 3104.5842),(25 3109.0388),(26 3127.1763),(27 3133.3828),(28 3150.504),(29 3164.007),(30 3189.0237),(31 3192.642),(32 3168.3699),(33 3173.548),(34 3175.1487),(35 3125.2969),(36 3113.6863),(37 3127.9648),(38 3139.214),(39 3116.7146),(40 3090.4314),(41 3093.392),(42 3087.905),(43 3066.8694),(44 3067.656),(45 3069.7122),(46 3074.853),(47 3067.8037),(48 3089.2556),(49 3062.7444),(50 3097.8308),(51 3144.4714),(52 3197.4353),(53 3210.792),(54 3217.1724),(55 3242.4473),(56 3264.2844),(57 3272.2002),(58 3268.7183),(59 3274.113),(60 3264.287),(61 3263.5725),(62 3267.7795),(63 3266.7095),(64 3249.1128),(65 3238.2537),(66 3226.3403),(67 3243.0674),(68 3180.9517),(69 3156.0845),(70 3153.3933),(71 3121.675),(72 3137.3997),(73 3125.962),(74 3135.2483),(75 3160.228),(76 3189.887),(77 3231.418),(78 3237.6167),(79 3250.4666),
(1 908.5959),(2 1283.3037),(3 1526.7255),(4 1692.1118),(5 1845.3462),(6 1940.5675),(7 2067.2927),(8 2157.6377),(9 2262.671),(10 2359.477),(11 2476.2593),(12 2523.474),(13 2594.7114),(14 2641.2559),(15 2735.1768),(16 2798.2227),(17 2841.2056),(18 2891.2725),(19 2917.673),(20 2964.1885),(21 2984.7773),(22 3084.3323),(23 3114.918),(24 3150.0576),(25 3174.2678),(26 3207.8208),(27 3220.4673),(28 3231.6707),(29 3241.162),(30 3258.6382),(31 3265.9724),(32 3236.8088),(33 3232.5884),(34 3231.6555),(35 3201.9646),(36 3181.2837),(37 3195.86),(38 3140.9475),(39 3129.082),(40 3108.4104),(41 3064.3484),(42 3081.713),(43 3048.4138),(44 3033.102),(45 3030.6838),(46 2976.247),(47 2939.041),(48 2973.1672),(49 2928.752),(50 2927.8555),(51 2925.3997),(52 2973.0327),(53 2964.8794),(54 2993.3958),(55 2998.749),(56 2987.0293),(57 3010.3877),(58 3012.9475),(59 3045.7502),(60 3053.1409),(61 3068.7312),(62 3057.7798),(63 3070.2278),(64 3052.413),(65 3040.4517),(66 3035.0046),(67 3066.1057),(68 3050.0928),(69 3027.479),(70 3036.065),(71 3025.4495),(72 3036.0444),(73 3050.796),(74 3046.912),(75 3054.4973),(76 3076.6687),(77 3068.1377),(78 3076.6343),(79 3100.5447),
(1 893.629),(2 1286.5319),(3 1526.7324),(4 1673.8065),(5 1765.9899),(6 1844.8857),(7 1988.829),(8 2085.4185),(9 2203.3625),(10 2315.34),(11 2427.5537),(12 2501.9868),(13 2565.9077),(14 2605.2305),(15 2702.201),(16 2747.2622),(17 2772.5315),(18 2813.4063),(19 2861.774),(20 2921.8298),(21 2954.466),(22 2995.8167),(23 2984.7515),(24 3008.794),(25 3032.942),(26 3038.6907),(27 3061.3823),(28 3042.6267),(29 3040.1812),(30 3039.8684),(31 3064.966),(32 3052.4414),(33 3022.1604),(34 2994.012),(35 2977.312),(36 2944.1287),(37 2984.734),(38 2975.6824),(39 2965.649),(40 2958.5913),(41 2931.6577),(42 2911.6062),(43 2894.4194),(44 2873.5396),(45 2844.4536),(46 2820.63),(47 2848.1863),(48 2868.025),(49 2875.5505),(50 2904.3237),(51 2915.1929),(52 2955.05),(53 2975.2268),(54 2968.3318),(55 2990.7095),(56 2993.2473),(57 3022.4387),(58 3037.3027),(59 3049.8196),(60 3070.8604),(61 3073.2937),(62 3076.1729),(63 3074.5503),(64 3092.4553),(65 3073.868),(66 3060.0662),(67 3070.6035),(68 3071.2432),(69 3043.4783),(70 3049.7449),(71 2998.9583),(72 2986.0571),(73 2996.6196),(74 2999.8103),(75 3005.772),(76 3021.4917),(77 3023.8496),(78 3048.2761),(79 3073.1946),
(1 877.771),(2 1279.9677),(3 1509.1184),(4 1644.3453),(5 1767.4191),(6 1868.4028),(7 2018.6412),(8 2127.6887),(9 2233.3103),(10 2323.6624),(11 2435.6396),(12 2478.9514),(13 2537.9143),(14 2582.2844),(15 2652.464),(16 2723.8699),(17 2755.9443),(18 2804.7134),(19 2869.1018),(20 2879.6472),(21 2891.075),(22 2934.3176),(23 2948.6108),(24 2980.383),(25 3017.079),(26 3054.2207),(27 3087.6753),(28 3126.1667),(29 3130.924),(30 3146.6409),(31 3149.0896),(32 3158.9224),(33 3158.1594),(34 3156.5168),(35 3157.237),(36 3171.5093),(37 3206.4028),(38 3201.3477),(39 3173.813),(40 3143.793),(41 3156.2036),(42 3155.2446),(43 3164.9465),(44 3141.2976),(45 3110.49),(46 3117.3804),(47 3114.8313),(48 3100.2935),(49 3106.2878),(50 3091.9773),(51 3087.9333),(52 3143.9158),(53 3158.3289),(54 3168.442),(55 3188.5461),(56 3209.1406),(57 3178.8777),(58 3170.3735),(59 3158.1418),(60 3152.655),(61 3145.9316),(62 3145.7078),(63 3125.822),(64 3109.6172),(65 3067.0742),(66 3060.4521),(67 3090.2813),(68 3054.4607),(69 3056.5054),(70 3039.6252),(71 3034.5405),(72 3029.1504),(73 3020.0298),(74 3002.6516),(75 3033.1511),(76 3027.5413),(77 3026.845),(78 3049.772),(79 3054.366),
(1 865.56995),(2 1255.8062),(3 1501.2103),(4 1627.4824),(5 1733.6758),(6 1839.8408),(7 1981.5667),(8 2096.1768),(9 2198.067),(10 2301.1516),(11 2393.839),(12 2434.6707),(13 2490.8726),(14 2533.6157),(15 2603.9226),(16 2610.783),(17 2661.2732),(18 2696.752),(19 2758.2715),(20 2776.072),(21 2792.0583),(22 2845.4167),(23 2854.0461),(24 2891.5176),(25 2930.0273),(26 2964.7751),(27 2963.145),(28 2946.0496),(29 2947.0046),(30 2935.5881),(31 2954.8533),(32 2932.3083),(33 2922.5972),(34 2934.4573),(35 2925.6946),(36 2924.2036),(37 2963.5916),(38 2941.6282),(39 2920.6052),(40 2918.6846),(41 2880.716),(42 2869.0374),(43 2858.2861),(44 2855.9277),(45 2840.7598),(46 2833.0906),(47 2833.8284),(48 2856.6123),(49 2884.538),(50 2875.1606),(51 2874.5288),(52 2935.6348),(53 2953.2588),(54 2968.3289),(55 2950.4878),(56 2961.626),(57 2954.755),(58 2935.5776),(59 2928.5786),(60 2943.4573),(61 2951.0527),(62 2959.7805),(63 2993.6665),(64 2984.211),(65 2957.6677),(66 2957.6602),(67 2990.6514),(68 2985.2244),(69 2961.0205),(70 2928.167),(71 2911.9675),(72 2900.1003),(73 2873.11),(74 2832.9058),(75 2838.7644),(76 2844.2607),(77 2852.3162),(78 2857.4504),(79 2849.0952),
(1 847.7841),(2 1221.1172),(3 1453.2335),(4 1579.378),(5 1701.1831),(6 1814.1995),(7 1955.7404),(8 2034.0715),(9 2145.351),(10 2231.9937),(11 2311.79),(12 2344.0364),(13 2415.915),(14 2438.667),(15 2537.5183),(16 2557.0095),(17 2580.3416),(18 2594.4792),(19 2638.877),(20 2675.3044),(21 2704.8723),(22 2717.0754),(23 2735.4158),(24 2744.293),(25 2753.9692),(26 2791.933),(27 2816.9617),(28 2814.6904),(29 2794.6638),(30 2800.3533),(31 2780.606),(32 2800.7612),(33 2823.312),(34 2816.78),(35 2822.2126),(36 2839.095),(37 2861.3958),(38 2826.3235),(39 2824.222),(40 2830.2615),(41 2850.7944),(42 2827.238),(43 2806.3086),(44 2801.572),(45 2787.342),(46 2777.1204),(47 2769.196),(48 2784.8296),(49 2772.1497),(50 2748.0808),(51 2785.4),(52 2801.606),(53 2835.6152),(54 2817.55),(55 2843.9),(56 2835.5193),(57 2849.306),(58 2839.2554),(59 2842.1306),(60 2838.1475),(61 2833.638),(62 2832.2969),(63 2866.5774),(64 2855.649),(65 2843.283),(66 2848.807),(67 2884.7498),(68 2871.8208),(69 2859.3372),(70 2845.0916),(71 2852.6736),(72 2848.1978),(73 2829.4834),(74 2817.5068),(75 2818.5),(76 2822.6448),(77 2792.9429),(78 2789.149),(79 2822.1567),
(1 847.3637),(2 1196.0109),(3 1410.7273),(4 1548.5464),(5 1633.6962),(6 1736.9333),(7 1866.7966),(8 1962.6013),(9 2074.8853),(10 2166.3975),(11 2261.7434),(12 2320.7727),(13 2369.7527),(14 2424.9336),(15 2489.4963),(16 2513.1265),(17 2564.8694),(18 2585.5),(19 2609.6296),(20 2641.4397),(21 2666.0967),(22 2679.9934),(23 2697.1155),(24 2737.7056),(25 2766.1514),(26 2782.1912),(27 2810.2854),(28 2812.0393),(29 2823.5408),(30 2839.4307),(31 2838.9587),(32 2810.6938),(33 2805.7288),(34 2825.3655),(35 2789.872),(36 2768.1936),(37 2795.9846),(38 2802.8198),(39 2793.687),(40 2781.3994),(41 2779.5999),(42 2785.1343),(43 2779.5188),(44 2787.555),(45 2770.7317),(46 2776.6963),(47 2766.39),(48 2802.989),(49 2806.393),(50 2777.2332),(51 2774.591),(52 2806.393),(53 2799.7427),(54 2801.399),(55 2784.4917),(56 2778.1672),(57 2760.5928),(58 2737.584),(59 2716.397),(60 2728.4639),(61 2729.5222),(62 2722.6948),(63 2720.9019),(64 2716.0618),(65 2697.621),(66 2696.9927),(67 2707.4067),(68 2675.3765),(69 2687.081),(70 2680.5461),(71 2690.7183),(72 2665.0933),(73 2673.5115),(74 2665.1726),(75 2696.972),(76 2711.2595),(77 2702.9482),(78 2696.6978),(79 2740.5334),
(1 833.13544),(2 1195.0293),(3 1418.6736),(4 1549.0665),(5 1654.8134),(6 1733.633),(7 1861.5787),(8 1969.6981),(9 2059.8484),(10 2148.8438),(11 2232.605),(12 2309.5637),(13 2382.1414),(14 2442.2163),(15 2506.1384),(16 2577.0361),(17 2612.4104),(18 2680.3818),(19 2724.3594),(20 2761.7522),(21 2792.2449),(22 2847.289),(23 2868.996),(24 2870.3691),(25 2871.7002),(26 2897.8513),(27 2901.1091),(28 2890.9592),(29 2882.5588),(30 2897.0732),(31 2889.6182),(32 2899.458),(33 2886.8289),(34 2868.8416),(35 2835.8328),(36 2812.019),(37 2841.4548),(38 2823.091),(39 2788.298),(40 2785.9114),(41 2763.9573),(42 2768.0322),(43 2764.2634),(44 2750.4297),(45 2726.6563),(46 2731.8909),(47 2743.5872),(48 2743.4119),(49 2761.917),(50 2770.2122),(51 2782.0752),(52 2785.5425),(53 2805.2312),(54 2807.403),(55 2804.0437),(56 2808.68),(57 2808.4546),(58 2802.5237),(59 2788.7773),(60 2794.5452),(61 2786.6511),(62 2799.6174),(63 2815.1763),(64 2795.172),(65 2779.6953),(66 2746.1765),(67 2760.1736),(68 2762.4),(69 2758.938),(70 2764.8684),(71 2780.2324),(72 2774.076),(73 2779.7954),(74 2775.1948),(75 2796.356),(76 2799.585),(77 2800.2756),(78 2791.3713),(79 2787.1638),
(1 808.091),(2 1157.2869),(3 1397.2673),(4 1530.2607),(5 1631.5728),(6 1723.3018),(7 1870.3988),(8 1995.0146),(9 2078.718),(10 2161.3884),(11 2246.3723),(12 2326.6543),(13 2393.3276),(14 2455.2778),(15 2544.93),(16 2594.154),(17 2634.4236),(18 2709.123),(19 2764.1624),(20 2777.7869),(21 2817.6704),(22 2877.4768),(23 2911.762),(24 2926.2366),(25 2949.042),(26 2958.5222),(27 2967.6082),(28 2963.5242),(29 2959.9578),(30 2957.735),(31 2961.4038),(32 2949.4727),(33 2930.1775),(34 2890.0742),(35 2866.8022),(36 2859.7976),(37 2885.7473),(38 2873.3882),(39 2841.9004),(40 2831.2207),(41 2803.0671),(42 2794.8406),(43 2791.6438),(44 2779.313),(45 2787.1936),(46 2779.315),(47 2765.4072),(48 2809.6663),(49 2801.4087),(50 2774.3345),(51 2768.1782),(52 2815.518),(53 2813.2463),(54 2831.9631),(55 2847.3247),(56 2849.222),(57 2871.2324),(58 2866.891),(59 2902.312),(60 2904.669),(61 2918.0793),(62 2934.7373),(63 2953.3308),(64 2949.477),(65 2925.216),(66 2915.537),(67 2943.2715),(68 2930.0618),(69 2876.526),(70 2860.3455),(71 2845.9885),(72 2832.6313),(73 2840.6929),(74 2841.8958),(75 2839.5325),(76 2864.382),(77 2871.5002),(78 2856.9146),(79 2837.666),
