1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,
(1 1.5240732),(2 3.5214505),(3 6.2583385),(4 8.800873),(5 11.079274),(6 13.029312),(7 14.770087),(8 16.491283),(9 17.895966),(10 18.733963),(11 19.822285),(12 20.863659),(13 21.309477),(14 22.03543),(15 22.475615),(16 22.946062),(17 23.096292),(18 23.153038),(19 22.8366),(20 23.107813),(21 23.154737),(22 23.062407),(23 23.071962),(24 22.753399),(25 22.757156),(26 22.844225),(27 23.00747),(28 23.254906),(29 23.612272),(30 23.819105),(31 24.435448),(32 24.507772),(33 24.529491),(34 24.379564),(35 24.853792),(36 24.933737),(37 25.181755),(38 24.939913),(39 25.072763),(40 24.895174),(41 24.994843),(42 25.287958),(43 25.535559),(44 25.587494),(45 25.758),(46 25.695786),(47 25.587914),(48 25.349283),(49 25.24916),(50 25.336496),(51 25.536308),(52 25.844347),(53 26.077818),(54 26.151106),(55 26.14821),
(1 0.016119419),(2 0.02162351),(3 0.025305668),(4 0.028782094),(5 0.03146544),(6 0.03382),(7 0.037441183),(8 0.04096514),(9 0.04239546),(10 0.04455485),(11 0.044816777),(12 0.045563843),(13 0.04582553),(14 0.04580538),(15 0.0473965),(16 0.04746099),(17 0.048344985),(18 0.04862189),(19 0.047832653),(20 0.048901986),(21 0.048253227),(22 0.047385573),(23 0.04607455),(24 0.045693032),(25 0.044565752),(26 0.043939076),(27 0.04418152),(28 0.04512993),(29 0.046106733),(30 0.04730759),(31 0.047302704),(32 0.047325294),(33 0.046663888),(34 0.046030454),(35 0.047549713),(36 0.048497736),(37 0.04762023),(38 0.048402444),(39 0.05096762),(40 0.051119678),(41 0.053543665),(42 0.054378722),(43 0.056434654),(44 0.055480883),(45 0.055516083),(46 0.054572564),(47 0.055881225),(48 0.056819398),(49 0.056033567),(50 0.055998877),(51 0.05531927),(52 0.05476161),(53 0.053623926),(54 0.055016365),(55 0.055022694),
(1 0.014848985),(2 0.019910099),(3 0.023642814),(4 0.027307654),(5 0.029816756),(6 0.032364514),(7 0.035885632),(8 0.038698588),(9 0.04048646),(10 0.042471047),(11 0.04261195),(12 0.0434944),(13 0.04324532),(14 0.04353024),(15 0.044448227),(16 0.045472313),(17 0.04633192),(18 0.045746334),(19 0.045293316),(20 0.04626059),(21 0.045361336),(22 0.044338815),(23 0.043580286),(24 0.042924136),(25 0.041975312),(26 0.04155435),(27 0.04167275),(28 0.042587984),(29 0.043455947),(30 0.044499233),(31 0.044919986),(32 0.044578496),(33 0.044065043),(34 0.043405235),(35 0.044867832),(36 0.045751587),(37 0.044857975),(38 0.045835003),(39 0.048387215),(40 0.04842429),(41 0.050785895),(42 0.051420752),(43 0.053377636),(44 0.052723356),(45 0.051966026),(46 0.052154463),(47 0.053236656),(48 0.05373202),(49 0.053374104),(50 0.053227764),(51 0.052517764),(52 0.052068297),(53 0.051075265),(54 0.05209595),(55 0.052089036),
(1 0.014995087),(2 0.019474616),(3 0.023200007),(4 0.026994657),(5 0.029568493),(6 0.032066368),(7 0.035405003),(8 0.038784143),(9 0.040425327),(10 0.04224987),(11 0.04243342),(12 0.04347549),(13 0.043140434),(14 0.043076128),(15 0.044014946),(16 0.044513565),(17 0.045568537),(18 0.044559464),(19 0.044317603),(20 0.04561627),(21 0.044768523),(22 0.043669604),(23 0.043375548),(24 0.041976716),(25 0.041009195),(26 0.041129835),(27 0.0405529),(28 0.042014733),(29 0.042896982),(30 0.04419443),(31 0.044179764),(32 0.044293717),(33 0.044042856),(34 0.042813897),(35 0.044198558),(36 0.04516728),(37 0.044803474),(38 0.045396112),(39 0.04785132),(40 0.0478781),(41 0.049379904),(42 0.0504622),(43 0.052083295),(44 0.052116632),(45 0.051264316),(46 0.0508645),(47 0.052104767),(48 0.053224728),(49 0.052222744),(50 0.052154962),(51 0.05126274),(52 0.05106346),(53 0.04994738),(54 0.050955985),(55 0.051000185),
(1 0.013666683),(2 0.01787963),(3 0.021488719),(4 0.024983129),(5 0.027552871),(6 0.030601572),(7 0.033835564),(8 0.036926564),(9 0.038883116),(10 0.04067547),(11 0.041013394),(12 0.041879866),(13 0.042028107),(14 0.042137712),(15 0.043008715),(16 0.04360586),(17 0.044748757),(18 0.043934803),(19 0.043674722),(20 0.044495173),(21 0.043929297),(22 0.04254676),(23 0.04229864),(24 0.041203767),(25 0.040317383),(26 0.040352788),(27 0.039917737),(28 0.04141236),(29 0.04211728),(30 0.043381825),(31 0.0433186),(32 0.043651797),(33 0.043032683),(34 0.042078264),(35 0.043446485),(36 0.044316202),(37 0.04379111),(38 0.04431893),(39 0.046181615),(40 0.046996947),(41 0.048866928),(42 0.05006226),(43 0.051235072),(44 0.05125435),(45 0.050707676),(46 0.050419733),(47 0.051519174),(48 0.052873798),(49 0.052086014),(50 0.052240737),(51 0.051312078),(52 0.051007245),(53 0.050119836),(54 0.051495954),(55 0.051518455),
(1 0.012510325),(2 0.015858378),(3 0.019533321),(4 0.022108074),(5 0.024630675),(6 0.026468996),(7 0.029298764),(8 0.03173581),(9 0.033129435),(10 0.03440481),(11 0.034646325),(12 0.0355746),(13 0.035519093),(14 0.03600161),(15 0.03673349),(16 0.036824785),(17 0.03784999),(18 0.037200592),(19 0.037152875),(20 0.038063694),(21 0.03736087),(22 0.03618078),(23 0.035765637),(24 0.035332534),(25 0.03440718),(26 0.034095187),(27 0.033735886),(28 0.034671836),(29 0.03529925),(30 0.036194608),(31 0.03624608),(32 0.03658964),(33 0.036427196),(34 0.03566695),(35 0.036612768),(36 0.037216756),(37 0.037186384),(38 0.037117407),(39 0.039532837),(40 0.039612815),(41 0.041266304),(42 0.041903786),(43 0.04262949),(44 0.042236805),(45 0.042122196),(46 0.041813195),(47 0.043007713),(48 0.043482255),(49 0.042976502),(50 0.042947218),(51 0.042778794),(52 0.04205912),(53 0.04152843),(54 0.042527266),(55 0.042542156),
(1 0.007393731),(2 0.008768278),(3 0.010194769),(4 0.0112819215),(5 0.012327835),(6 0.012540418),(7 0.013868319),(8 0.014554046),(9 0.015006736),(10 0.015319199),(11 0.015501556),(12 0.015743658),(13 0.016000975),(14 0.015790002),(15 0.016108546),(16 0.016016282),(17 0.016678352),(18 0.016387334),(19 0.01629102),(20 0.01673162),(21 0.016676635),(22 0.016187299),(23 0.016203687),(24 0.01573827),(25 0.015408852),(26 0.015195679),(27 0.015127664),(28 0.015083784),(29 0.015423613),(30 0.015795179),(31 0.015783437),(32 0.015443044),(33 0.015719088),(34 0.015329401),(35 0.016032545),(36 0.015976276),(37 0.016283117),(38 0.01621532),(39 0.017113356),(40 0.017090902),(41 0.017691271),(42 0.01761171),(43 0.018170146),(44 0.017728655),(45 0.017667245),(46 0.017728997),(47 0.017956037),(48 0.01808801),(49 0.017652743),(50 0.01772602),(51 0.017791126),(52 0.017328093),(53 0.017208215),(54 0.017769225),(55 0.017772067),
(1 0.00258736),(2 0.0024976963),(3 0.0024714076),(4 0.002642744),(5 0.0026613679),(6 0.0024476724),(7 0.002538832),(8 0.0025909455),(9 0.0024455497),(10 0.002376651),(11 0.0024338432),(12 0.0024872278),(13 0.0023985964),(14 0.002310808),(15 0.0023915744),(16 0.0024464433),(17 0.0024640427),(18 0.002472622),(19 0.0023675316),(20 0.0026065742),(21 0.0025707285),(22 0.0024759888),(23 0.0025267405),(24 0.002512204),(25 0.002454441),(26 0.0023959158),(27 0.0023619805),(28 0.0024546988),(29 0.0023361437),(30 0.002371552),(31 0.0023793972),(32 0.0024433648),(33 0.0023680192),(34 0.0022681605),(35 0.0025041122),(36 0.0025586146),(37 0.0024883922),(38 0.0024686183),(39 0.0025817181),(40 0.0026654003),(41 0.0025305678),(42 0.0025109262),(43 0.0024931033),(44 0.0025519691),(45 0.002443907),(46 0.0024438812),(47 0.0024953666),(48 0.0025109001),(49 0.0023298415),(50 0.0024091348),(51 0.0023436171),(52 0.0024828638),(53 0.0023564203),(54 0.0024410156),(55 0.002437039),
(1 0.0019873534),(2 0.0019087201),(3 0.0019461357),(4 0.002045754),(5 0.0020764403),(6 0.001958869),(7 0.0019635276),(8 0.0020604953),(9 0.001902616),(10 0.0018496941),(11 0.001910222),(12 0.0018780353),(13 0.0018538608),(14 0.0018669608),(15 0.0018380894),(16 0.001923805),(17 0.0019071063),(18 0.0019251285),(19 0.0018593228),(20 0.0020631196),(21 0.0020229241),(22 0.0019284314),(23 0.0019628431),(24 0.0020178189),(25 0.0019042118),(26 0.0018967526),(27 0.0018799565),(28 0.0019432176),(29 0.0018197664),(30 0.0018855948),(31 0.001875831),(32 0.0019450235),(33 0.0018632753),(34 0.0017971599),(35 0.0019710024),(36 0.002042892),(37 0.0019352443),(38 0.0019248176),(39 0.002008535),(40 0.0020715566),(41 0.0019850985),(42 0.0019716283),(43 0.0019154695),(44 0.0020494526),(45 0.001943914),(46 0.0019165878),(47 0.0019506132),(48 0.0019853392),(49 0.0018183386),(50 0.001885313),(51 0.0018342909),(52 0.0019446517),(53 0.0018503787),(54 0.0019108835),(55 0.0019051856),
(1 0.0010885653),(2 0.0010433873),(3 0.0010699086),(4 0.0011416672),(5 0.0011322025),(6 0.0010802584),(7 0.0010965551),(8 0.001145816),(9 0.0010661314),(10 0.0010339796),(11 0.0010735026),(12 0.0010620453),(13 0.0010326225),(14 0.0010329485),(15 0.0010500469),(16 0.0010760163),(17 0.0010462858),(18 0.0010619084),(19 0.0010218738),(20 0.0011545693),(21 0.0011203324),(22 0.0010767037),(23 0.0011055509),(24 0.0011146496),(25 0.0010598112),(26 0.0010563378),(27 0.0010433864),(28 0.0010785253),(29 0.0010189568),(30 0.0010467025),(31 0.0010610386),(32 0.0010786848),(33 0.0010520195),(34 0.0010110429),(35 0.0011044949),(36 0.0011470867),(37 0.0010826285),(38 0.0010612997),(39 0.0011390626),(40 0.0011516149),(41 0.0010961931),(42 0.0011039274),(43 0.0010891241),(44 0.0011321491),(45 0.0010916035),(46 0.001069356),(47 0.0010798477),(48 0.0011083975),(49 0.0010127216),(50 0.0010574316),(51 0.0010324577),(52 0.0010836616),(53 0.0010427565),(54 0.0010807796),(55 0.0010811363),
(1 0.001027604),(2 0.0010555299),(3 0.0010483394),(4 0.0011118609),(5 0.0011283645),(6 0.0010787888),(7 0.0010843729),(8 0.0010972692),(9 0.0010524433),(10 0.0010406879),(11 0.0010392737),(12 0.001069654),(13 0.0010213081),(14 0.0010077271),(15 0.001035795),(16 0.0010631988),(17 0.0010241782),(18 0.0010639746),(19 0.0010081013),(20 0.0011526637),(21 0.0011056309),(22 0.0010544237),(23 0.0010854811),(24 0.0010961366),(25 0.0010466878),(26 0.0010538433),(27 0.0010269939),(28 0.0010826311),(29 0.0010177116),(30 0.0010338956),(31 0.001030283),(32 0.0010570764),(33 0.0010329075),(34 0.0010065936),(35 0.0010665262),(36 0.0011061653),(37 0.001057625),(38 0.0010411083),(39 0.0010872352),(40 0.0011129987),(41 0.0010895773),(42 0.0010806258),(43 0.0010626091),(44 0.0011032885),(45 0.0010474487),(46 0.0010416963),(47 0.0010830135),(48 0.0010900404),(49 0.0010107738),(50 0.0010399632),(51 0.0010209704),(52 0.0010757213),(53 0.0010238648),(54 0.0010509237),(55 0.0010524541),
(1 0.0006758267),(2 0.0006910259),(3 0.00068475044),(4 0.0007272685),(5 0.0007324167),(6 0.0006971124),(7 0.0006938501),(8 0.000703599),(9 0.00068600447),(10 0.0006638265),(11 0.0006646443),(12 0.0006840807),(13 0.0006524599),(14 0.00066344923),(15 0.0006582718),(16 0.0006945443),(17 0.0006629964),(18 0.0006650606),(19 0.00065423164),(20 0.0007251019),(21 0.00072382565),(22 0.0006897645),(23 0.00068835577),(24 0.0007069845),(25 0.00067447085),(26 0.00067640905),(27 0.0006652734),(28 0.00069648615),(29 0.0006550989),(30 0.000668285),(31 0.00065952755),(32 0.00067761366),(33 0.00065603474),(34 0.0006543008),(35 0.0006832774),(36 0.0007138844),(37 0.0006712554),(38 0.000682894),(39 0.0007021458),(40 0.000735458),(41 0.0006981227),(42 0.0007010155),(43 0.00068439275),(44 0.00073285704),(45 0.00068252353),(46 0.0006804069),(47 0.0006877815),(48 0.0007071404),(49 0.00065934006),(50 0.0006747546),(51 0.00066002127),(52 0.00069602637),(53 0.0006570792),(54 0.00067137467),(55 0.00066983997),
(1 0.00064760295),(2 0.00067180075),(3 0.0006801815),(4 0.00070504466),(5 0.0007211661),(6 0.00067706866),(7 0.00067073636),(8 0.00067713775),(9 0.00065001566),(10 0.00063153286),(11 0.00064910954),(12 0.0006571154),(13 0.0006415024),(14 0.00065116724),(15 0.00063350366),(16 0.00065561174),(17 0.00063759886),(18 0.0006543512),(19 0.00063206593),(20 0.0006992203),(21 0.0006932682),(22 0.0006720063),(23 0.0006756476),(24 0.0006970543),(25 0.0006530748),(26 0.0006528887),(27 0.0006507462),(28 0.0006706488),(29 0.00063036435),(30 0.0006316538),(31 0.0006411839),(32 0.00065957196),(33 0.00062971987),(34 0.00061758363),(35 0.00065959676),(36 0.0006894891),(37 0.00064988405),(38 0.000651719),(39 0.00069174165),(40 0.00070297986),(41 0.0006683763),(42 0.0006626639),(43 0.0006701796),(44 0.000690471),(45 0.00066563743),(46 0.0006652183),(47 0.0006630439),(48 0.0006884261),(49 0.00062284584),(50 0.0006531809),(51 0.00063183863),(52 0.0006577093),(53 0.00063017616),(54 0.00065172627),(55 0.00065236643),
(1 0.00047175735),(2 0.00048952707),(3 0.00047265584),(4 0.0005141147),(5 0.0005189267),(6 0.00047907236),(7 0.00049849093),(8 0.0004919401),(9 0.0004710949),(10 0.00046533562),(11 0.00047118467),(12 0.00048587815),(13 0.000457845),(14 0.00046409672),(15 0.00046533105),(16 0.0004725498),(17 0.00047122609),(18 0.00046949126),(19 0.0004602521),(20 0.0005169388),(21 0.0004989247),(22 0.00049431657),(23 0.0004958149),(24 0.0005014902),(25 0.00047489814),(26 0.00047187408),(27 0.00047438737),(28 0.00047702904),(29 0.0004616667),(30 0.00046540005),(31 0.00046555017),(32 0.00048659972),(33 0.00045261916),(34 0.00045308925),(35 0.00047821458),(36 0.0005027767),(37 0.00047745864),(38 0.00046811558),(39 0.0004961286),(40 0.0005019464),(41 0.00048586648),(42 0.00048610813),(43 0.0004650755),(44 0.00050213846),(45 0.00048039132),(46 0.00047299825),(47 0.00047918732),(48 0.0004933851),(49 0.0004569222),(50 0.0004733156),(51 0.00045852567),(52 0.0004959049),(53 0.000459858),(54 0.00047182172),(55 0.00047172725),
(1 0.0002822615),(2 0.0002782916),(3 0.00026898767),(4 0.00029930953),(5 0.00029714266),(6 0.00028981548),(7 0.00028138387),(8 0.00029256206),(9 0.00027388232),(10 0.00026832323),(11 0.00027938563),(12 0.00027824138),(13 0.00027139037),(14 0.00027425986),(15 0.00026950744),(16 0.00027892293),(17 0.00027716855),(18 0.00027694154),(19 0.00027734134),(20 0.000301965),(21 0.00029316716),(22 0.0002849242),(23 0.00028837755),(24 0.00029638488),(25 0.00027210184),(26 0.00027118437),(27 0.0002702747),(28 0.00028025094),(29 0.0002597758),(30 0.00027093987),(31 0.000279791),(32 0.0002779007),(33 0.00027375043),(34 0.00026821153),(35 0.00026917493),(36 0.0002879224),(37 0.00028178195),(38 0.00027295257),(39 0.00028596437),(40 0.0002977174),(41 0.0002794709),(42 0.00029028562),(43 0.0002764047),(44 0.00029319932),(45 0.00028281228),(46 0.00028370516),(47 0.00028120293),(48 0.0002862443),(49 0.0002756821),(50 0.00027777077),(51 0.0002700609),(52 0.00028379692),(53 0.00026629056),(54 0.00028016916),(55 0.00028049882),
(1 0.0003607274),(2 0.00035256663),(3 0.00035738116),(4 0.00037647545),(5 0.00037180173),(6 0.00037165516),(7 0.00036792326),(8 0.00036396502),(9 0.00034583232),(10 0.00034740326),(11 0.00034707764),(12 0.00036096014),(13 0.00034543913),(14 0.0003422168),(15 0.00034486438),(16 0.00037422677),(17 0.00034538758),(18 0.0003555752),(19 0.00034503732),(20 0.00038456914),(21 0.00036702128),(22 0.000355658),(23 0.00036925063),(24 0.00037088103),(25 0.00035351547),(26 0.00036008796),(27 0.00035003948),(28 0.00036136943),(29 0.00034148368),(30 0.0003514197),(31 0.0003515081),(32 0.00036168992),(33 0.00034620267),(34 0.0003483979),(35 0.000364351),(36 0.0003730372),(37 0.00036064626),(38 0.0003631203),(39 0.00037198878),(40 0.0003767397),(41 0.00036958075),(42 0.00036959155),(43 0.0003565943),(44 0.00037214105),(45 0.00035629334),(46 0.00036001764),(47 0.00036029727),(48 0.0003672619),(49 0.00034903735),(50 0.00035950803),(51 0.0003525028),(52 0.0003673673),(53 0.00034600237),(54 0.00036238576),(55 0.00036221757),
(1 0.00012396339),(2 0.00012593513),(3 0.00012785815),(4 0.00012683937),(5 0.00013171304),(6 0.00012657515),(7 0.00013122425),(8 0.00013073102),(9 0.00012654916),(10 0.00012502137),(11 0.00012391507),(12 0.00012538601),(13 0.000121646),(14 0.00012519877),(15 0.00012361573),(16 0.00012802477),(17 0.00012737256),(18 0.00012869663),(19 0.00012809726),(20 0.0001350482),(21 0.0001286933),(22 0.00013041885),(23 0.00013446974),(24 0.00013340954),(25 0.0001250795),(26 0.00012225739),(27 0.00012542172),(28 0.00012954324),(29 0.00012434098),(30 0.00011973159),(31 0.00012310281),(32 0.00012802877),(33 0.00012331636),(34 0.0001283232),(35 0.00013127713),(36 0.00013236611),(37 0.00012564502),(38 0.00013012195),(39 0.00012794964),(40 0.00013300845),(41 0.0001296372),(42 0.00012846016),(43 0.00012888695),(44 0.00013371732),(45 0.00012573058),(46 0.00012344285),(47 0.00012735135),(48 0.00012969735),(49 0.0001261065),(50 0.00012436575),(51 0.00012455664),(52 0.0001229897),(53 0.00012420746),(54 0.00012445272),(55 0.00012429521),
(1 0.00015586856),(2 0.00015620688),(3 0.00015803493),(4 0.00016394764),(5 0.00016915177),(6 0.00017051204),(7 0.00016423038),(8 0.00016338361),(9 0.00016050716),(10 0.00015776434),(11 0.00015577523),(12 0.00016094715),(13 0.00015978217),(14 0.00015853831),(15 0.00015477974),(16 0.00016069577),(17 0.00015738973),(18 0.00016101112),(19 0.00015846334),(20 0.00017374947),(21 0.0001606469),(22 0.00016078049),(23 0.00016346296),(24 0.00016325357),(25 0.00015924234),(26 0.00015501042),(27 0.00015015993),(28 0.00015936873),(29 0.00015224895),(30 0.00015999633),(31 0.00015608718),(32 0.00016180023),(33 0.0001556497),(34 0.0001553708),(35 0.0001616371),(36 0.00016234627),(37 0.00015820598),(38 0.00016331175),(39 0.00016353356),(40 0.0001657954),(41 0.0001614815),(42 0.00016445809),(43 0.0001564824),(44 0.00017027321),(45 0.00016096646),(46 0.00016002828),(47 0.00015903567),(48 0.00016809565),(49 0.00015427418),(50 0.0001615203),(51 0.0001548878),(52 0.00016057452),(53 0.00015219429),(54 0.00016280457),(55 0.00016200292),
(1 0.000029445879),(2 0.000028973327),(3 0.000026908669),(4 0.000031845822),(5 0.000030178753),(6 0.00002904392),(7 0.00002881164),(8 0.00003197548),(9 0.000028993887),(10 0.000025695326),(11 0.00002591974),(12 0.000028760223),(13 0.000028240864),(14 0.000027350594),(15 0.000027651475),(16 0.000029204888),(17 0.000029854546),(18 0.000030197443),(19 0.000029097411),(20 0.000029227493),(21 0.000028739138),(22 0.000029982966),(23 0.000027830873),(24 0.00003095101),(25 0.000030026713),(26 0.00002911173),(27 0.000027014783),(28 0.000028823673),(29 0.000027641216),(30 0.00003087238),(31 0.00002819149),(32 0.000029139635),(33 0.000030391486),(34 0.000027794124),(35 0.000029133704),(36 0.00003199788),(37 0.000029068306),(38 0.00002936592),(39 0.000030292389),(40 0.000029648543),(41 0.00003023924),(42 0.000033054075),(43 0.000029853492),(44 0.000032561893),(45 0.00002916029),(46 0.000029155084),(47 0.00002855238),(48 0.000031345648),(49 0.000028119506),(50 0.0000307103),(51 0.000026909946),(52 0.000028435205),(53 0.000027062808),(54 0.000030483548),(55 0.000030275418),
(1 0.0000074682093),(2 0.0000068079107),(3 0.00000735933),(4 0.000007977632),(5 0.0000074783934),(6 0.000008267124),(7 0.000007404383),(8 0.000007488997),(9 0.000007510149),(10 0.000008752915),(11 0.0000069098255),(12 0.000008299652),(13 0.0000085087),(14 0.000007852986),(15 0.0000074907357),(16 0.000006770317),(17 0.000007054209),(18 0.000007832583),(19 0.00000615936),(20 0.000008293232),(21 0.0000075089506),(22 0.000007594851),(23 0.000008408016),(24 0.0000068329355),(25 0.000007072286),(26 0.0000072395756),(27 0.0000076181354),(28 0.000007625065),(29 0.000007954937),(30 0.000007006056),(31 0.000007924016),(32 0.000007325783),(33 0.000006228239),(34 0.000006979624),(35 0.0000070997035),(36 0.000007755091),(37 0.0000073376054),(38 0.000007788),(39 0.000007323305),(40 0.0000076284655),(41 0.000007924529),(42 0.0000075939815),(43 0.000006968182),(44 0.000007231415),(45 0.0000072161765),(46 0.000008905743),(47 0.000006662281),(48 0.0000077641125),(49 0.000007857654),(50 0.000008421717),(51 0.000006985309),(52 0.000006152613),(53 0.0000070384613),(54 0.000007731477),(55 0.00000770142),
