1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,
(1 0.018616982),(2 0.02235849),(3 0.024917573),(4 0.028666893),(5 0.030897163),(6 0.03102607),(7 0.034536827),(8 0.036634985),(9 0.038933687),(10 0.040770717),(11 0.039777476),(12 0.041007675),(13 0.040343344),(14 0.042802084),(15 0.044128552),(16 0.04719485),(17 0.04726261),(18 0.04861835),(19 0.048433576),(20 0.050924182),(21 0.051210765),(22 0.048888095),(23 0.047965948),(24 0.049247768),(25 0.04741378),(26 0.046955798),(27 0.04676269),(28 0.0474067),(29 0.045850765),(30 0.044199217),(31 0.045488596),(32 0.04581954),(33 0.046804965),(34 0.04727814),(35 0.051171944),(36 0.051951777),(37 0.053046692),(38 0.051367804),(39 0.052052505),(40 0.05224786),(41 0.05059713),(42 0.049255136),(43 0.049487337),(44 0.049687974),(45 0.048660204),(46 0.047233053),(47 0.047915056),(48 0.04755179),(49 0.047628216),(50 0.0464858),(51 0.04515175),(52 0.04569954),(53 0.04525542),(54 0.04564249),(55 0.04562311),
(1 0.018296435),(2 0.021879043),(3 0.024509348),(4 0.028361171),(5 0.030168666),(6 0.03129557),(7 0.033898566),(8 0.035863265),(9 0.038198076),(10 0.04007209),(11 0.039271533),(12 0.040499922),(13 0.03944116),(14 0.0419987),(15 0.044001225),(16 0.046396703),(17 0.046327304),(18 0.048762046),(19 0.048044),(20 0.05050957),(21 0.05068387),(22 0.04777952),(23 0.047525685),(24 0.048610445),(25 0.046862368),(26 0.047127176),(27 0.046569254),(28 0.047286805),(29 0.045422245),(30 0.044115674),(31 0.04497335),(32 0.045370445),(33 0.04654952),(34 0.046498798),(35 0.050816126),(36 0.05101167),(37 0.052359812),(38 0.051734876),(39 0.05203485),(40 0.05201492),(41 0.049860094),(42 0.048417516),(43 0.049070016),(44 0.048886422),(45 0.047940895),(46 0.046531152),(47 0.047004055),(48 0.047710255),(49 0.04768991),(50 0.04655517),(51 0.044264093),(52 0.045331646),(53 0.04505255),(54 0.04563161),(55 0.04554385),
(1 0.016768536),(2 0.019828359),(3 0.022621688),(4 0.026502594),(5 0.02864213),(6 0.029183367),(7 0.031988814),(8 0.03394679),(9 0.03632319),(10 0.037792716),(11 0.037361152),(12 0.0377374),(13 0.037688997),(14 0.03978809),(15 0.041670594),(16 0.043677386),(17 0.04364687),(18 0.04585282),(19 0.04526669),(20 0.047831386),(21 0.047840573),(22 0.04507775),(23 0.04472899),(24 0.045214582),(25 0.04440995),(26 0.044757385),(27 0.04465195),(28 0.044427667),(29 0.04266762),(30 0.041891284),(31 0.042655736),(32 0.042922623),(33 0.044712376),(34 0.044912588),(35 0.049323775),(36 0.049148448),(37 0.050772034),(38 0.05008307),(39 0.04962664),(40 0.05001632),(41 0.04814352),(42 0.046568867),(43 0.046970125),(44 0.046626493),(45 0.04520298),(46 0.04427503),(47 0.045241177),(48 0.045002125),(49 0.044940017),(50 0.043737363),(51 0.042083867),(52 0.042880017),(53 0.04306234),(54 0.043338552),(55 0.043344762),
(1 0.015547586),(2 0.018736575),(3 0.021389257),(4 0.024683082),(5 0.027122138),(6 0.028009456),(7 0.030853387),(8 0.032774877),(9 0.035184823),(10 0.036410686),(11 0.03644235),(12 0.036777),(13 0.03677148),(14 0.039651375),(15 0.04070939),(16 0.042925175),(17 0.043664),(18 0.045697898),(19 0.04535086),(20 0.04680072),(21 0.04832098),(22 0.044876345),(23 0.04485585),(24 0.044945613),(25 0.04418718),(26 0.04415087),(27 0.043853533),(28 0.043151785),(29 0.04239115),(30 0.04131158),(31 0.042930856),(32 0.042301767),(33 0.044386804),(34 0.044823177),(35 0.048102487),(36 0.047688223),(37 0.050181806),(38 0.049134642),(39 0.04893626),(40 0.048679914),(41 0.047180325),(42 0.045539044),(43 0.045721848),(44 0.04535629),(45 0.044689473),(46 0.04365079),(47 0.044405974),(48 0.04398898),(49 0.04392834),(50 0.04327122),(51 0.041943576),(52 0.04246596),(53 0.04289632),(54 0.042775534),(55 0.04275585),
(1 0.015057409),(2 0.017807888),(3 0.020455847),(4 0.022728981),(5 0.02455002),(6 0.02573186),(7 0.028395448),(8 0.029889323),(9 0.031497855),(10 0.03247959),(11 0.03299551),(12 0.033041105),(13 0.03363231),(14 0.034934185),(15 0.035409868),(16 0.03674191),(17 0.037441306),(18 0.038792133),(19 0.039333466),(20 0.040395577),(21 0.041137002),(22 0.038744736),(23 0.03824266),(24 0.03809227),(25 0.037900075),(26 0.037541304),(27 0.037782356),(28 0.03728816),(29 0.037060462),(30 0.035515834),(31 0.036870368),(32 0.037131634),(33 0.038483884),(34 0.03807333),(35 0.041364178),(36 0.041264158),(37 0.043314885),(38 0.042266496),(39 0.042010922),(40 0.041544218),(41 0.040788777),(42 0.03952951),(43 0.03971),(44 0.038931288),(45 0.03905057),(46 0.037852034),(47 0.03795404),(48 0.03848622),(49 0.0382156),(50 0.0377062),(51 0.036741745),(52 0.03703449),(53 0.037036702),(54 0.03759538),(55 0.037578546),
(1 0.010036627),(2 0.0109526245),(3 0.012253395),(4 0.013291361),(5 0.014050821),(6 0.014241073),(7 0.015385433),(8 0.016003493),(9 0.016638013),(10 0.016805818),(11 0.017076492),(12 0.0170127),(13 0.017327802),(14 0.017469132),(15 0.017914863),(16 0.018382048),(17 0.01891988),(18 0.01915361),(19 0.019154541),(20 0.019940088),(21 0.01988925),(22 0.019134052),(23 0.019373365),(24 0.019286374),(25 0.01858644),(26 0.018217098),(27 0.018914359),(28 0.018661423),(29 0.018411038),(30 0.017977431),(31 0.018311761),(32 0.018271431),(33 0.019109491),(34 0.018987514),(35 0.02041488),(36 0.020271135),(37 0.021598063),(38 0.020846091),(39 0.02097401),(40 0.020552484),(41 0.020500435),(42 0.019702844),(43 0.020069087),(44 0.01970223),(45 0.01988176),(46 0.019172939),(47 0.019461721),(48 0.019427123),(49 0.019294871),(50 0.01903164),(51 0.01863373),(52 0.018760895),(53 0.018491177),(54 0.019075133),(55 0.019106604),
(1 0.0056578238),(2 0.0053321803),(3 0.0052161203),(4 0.005534512),(5 0.005713299),(6 0.005187258),(7 0.0052897064),(8 0.0053334706),(9 0.0049856654),(10 0.0047554458),(11 0.0047515277),(12 0.0050619305),(13 0.004737094),(14 0.004638485),(15 0.0046693534),(16 0.0048707086),(17 0.004921168),(18 0.0048699235),(19 0.0048272084),(20 0.005521267),(21 0.005161759),(22 0.0051442417),(23 0.0051950235),(24 0.0052550025),(25 0.0049279393),(26 0.0048266537),(27 0.0048265737),(28 0.005159837),(29 0.004801895),(30 0.0048489063),(31 0.0049519865),(32 0.0051214825),(33 0.005111209),(34 0.0049732947),(35 0.00530191),(36 0.0054150587),(37 0.0053061442),(38 0.0051211384),(39 0.005418844),(40 0.005567283),(41 0.005079822),(42 0.0050548343),(43 0.005038352),(44 0.005263071),(45 0.005130947),(46 0.0049877237),(47 0.0050643054),(48 0.005119903),(49 0.004849103),(50 0.0049174814),(51 0.004795904),(52 0.0051060286),(53 0.004799197),(54 0.0049992725),(55 0.00498738),
(1 0.003574089),(2 0.0033956424),(3 0.0033747058),(4 0.0035040593),(5 0.0036251347),(6 0.0033063125),(7 0.0034725),(8 0.0035001668),(9 0.0032326356),(10 0.0031218121),(11 0.003021833),(12 0.0032792778),(13 0.003019343),(14 0.0030029956),(15 0.003048152),(16 0.0033255331),(17 0.00317962),(18 0.0032726761),(19 0.0031312136),(20 0.0035454684),(21 0.003374688),(22 0.0033178066),(23 0.003342528),(24 0.0033866777),(25 0.0032089122),(26 0.0030818558),(27 0.0031165949),(28 0.003255411),(29 0.0030957612),(30 0.0031267984),(31 0.003170365),(32 0.003326537),(33 0.003232031),(34 0.0031903917),(35 0.0033141947),(36 0.0035261244),(37 0.0034201485),(38 0.0033545317),(39 0.0034534268),(40 0.003577218),(41 0.0033077342),(42 0.0032576502),(43 0.0032738228),(44 0.0034377736),(45 0.0032762792),(46 0.0033163885),(47 0.0033162923),(48 0.0033523533),(49 0.0031686884),(50 0.0031862843),(51 0.003106968),(52 0.003256127),(53 0.003102365),(54 0.0033093598),(55 0.00329567),
(1 0.0027794046),(2 0.0026855716),(3 0.0026558675),(4 0.0028603233),(5 0.002863869),(6 0.0026726285),(7 0.0027717017),(8 0.0027179623),(9 0.0025857517),(10 0.002469151),(11 0.0024619596),(12 0.002553625),(13 0.0024172112),(14 0.0023776162),(15 0.0024066488),(16 0.00263276),(17 0.002552829),(18 0.002529365),(19 0.0025008703),(20 0.002813226),(21 0.0027303),(22 0.0026766718),(23 0.002724248),(24 0.0026867623),(25 0.0025250192),(26 0.0025361357),(27 0.002564363),(28 0.0026256018),(29 0.002445082),(30 0.002499486),(31 0.002502318),(32 0.0026460742),(33 0.0025582863),(34 0.002492983),(35 0.002707196),(36 0.002832055),(37 0.0027380495),(38 0.0026859387),(39 0.002743249),(40 0.0027863148),(41 0.00259264),(42 0.0026026352),(43 0.0025729956),(44 0.0027175986),(45 0.0026515743),(46 0.0026299309),(47 0.0025898134),(48 0.0026799843),(49 0.0025139432),(50 0.0025514276),(51 0.0025041923),(52 0.0026340776),(53 0.002485809),(54 0.0026218125),(55 0.0026225802),
(1 0.0022627646),(2 0.0021650554),(3 0.002209292),(4 0.002271402),(5 0.0023781217),(6 0.002227939),(7 0.0022666007),(8 0.0022336694),(9 0.0021647222),(10 0.0021039299),(11 0.002017854),(12 0.0021522332),(13 0.0020055599),(14 0.002039399),(15 0.002046783),(16 0.0021942006),(17 0.002072193),(18 0.0021450457),(19 0.0020514785),(20 0.002308038),(21 0.0022684527),(22 0.0021402498),(23 0.0022535534),(24 0.0022652494),(25 0.0020941477),(26 0.0021022973),(27 0.002134789),(28 0.0021701388),(29 0.0020516752),(30 0.0020959254),(31 0.0020847833),(32 0.0021728047),(33 0.002144361),(34 0.0020900809),(35 0.0022171957),(36 0.0023641905),(37 0.0022482793),(38 0.002148685),(39 0.002248728),(40 0.0023153687),(41 0.002127433),(42 0.0021200313),(43 0.0021019469),(44 0.0022252812),(45 0.0021739544),(46 0.0021174613),(47 0.002185108),(48 0.002225285),(49 0.0020711154),(50 0.0021384677),(51 0.002085126),(52 0.0021764208),(53 0.0020333782),(54 0.0021586462),(55 0.0021621147),
(1 0.00207096),(2 0.001946019),(3 0.0020294639),(4 0.0020910257),(5 0.002109819),(6 0.0020298709),(7 0.0020967019),(8 0.002061898),(9 0.0019667828),(10 0.0018218566),(11 0.0018555138),(12 0.0019426171),(13 0.0018082842),(14 0.0018229119),(15 0.0018211175),(16 0.001995746),(17 0.0018915575),(18 0.0019246854),(19 0.0018592306),(20 0.0021155009),(21 0.0020409154),(22 0.0019638794),(23 0.0020035931),(24 0.002094057),(25 0.0019006133),(26 0.0019232949),(27 0.0019331696),(28 0.0019951942),(29 0.0018312818),(30 0.0018456028),(31 0.0019295497),(32 0.0020292473),(33 0.0019589402),(34 0.0018924663),(35 0.0020261018),(36 0.002139489),(37 0.002043897),(38 0.0019805555),(39 0.0020343594),(40 0.0021236332),(41 0.0019512096),(42 0.0019517298),(43 0.0019204646),(44 0.0020454805),(45 0.0019837476),(46 0.001958566),(47 0.0019745356),(48 0.0020171737),(49 0.0019005537),(50 0.001918322),(51 0.0018631883),(52 0.002008216),(53 0.0018924216),(54 0.001985039),(55 0.001985255),
(1 0.0017169755),(2 0.0016924411),(3 0.0017586446),(4 0.00180502),(5 0.0018633788),(6 0.0017548982),(7 0.0017451849),(8 0.0018083478),(9 0.0016888081),(10 0.001674651),(11 0.0015993248),(12 0.001702505),(13 0.001557888),(14 0.001589537),(15 0.0016080096),(16 0.0016827106),(17 0.0016270533),(18 0.0016830465),(19 0.001576905),(20 0.0018173882),(21 0.0017644978),(22 0.0016992968),(23 0.0017236485),(24 0.0017516396),(25 0.0016715258),(26 0.0016627883),(27 0.0016809658),(28 0.0016877418),(29 0.0016297287),(30 0.0016511128),(31 0.0016431465),(32 0.0017643323),(33 0.0016926605),(34 0.0016598918),(35 0.0017775444),(36 0.001880338),(37 0.0017698872),(38 0.0017190265),(39 0.0017591672),(40 0.0018097495),(41 0.0016706166),(42 0.0016744849),(43 0.0016715021),(44 0.0017360374),(45 0.0017064684),(46 0.001719084),(47 0.0016901221),(48 0.0017679585),(49 0.0016191509),(50 0.0016623032),(51 0.0016396339),(52 0.0017351883),(53 0.0016467685),(54 0.0017167721),(55 0.0017144938),
(1 0.0013150063),(2 0.0013891921),(3 0.0013198843),(4 0.0014294174),(5 0.0014466061),(6 0.0013704739),(7 0.001360604),(8 0.0013498317),(9 0.0013149878),(10 0.0013035616),(11 0.0012667524),(12 0.00130767),(13 0.0012649788),(14 0.0012472939),(15 0.0012526312),(16 0.0013224622),(17 0.0012996311),(18 0.0013302952),(19 0.0012820768),(20 0.0014313692),(21 0.0013661326),(22 0.0013283738),(23 0.0013377568),(24 0.0014038439),(25 0.0012988917),(26 0.001316635),(27 0.0013212352),(28 0.0013654195),(29 0.0013056619),(30 0.0013004688),(31 0.0013023035),(32 0.001368557),(33 0.0013010477),(34 0.0013280038),(35 0.0013527016),(36 0.0014464591),(37 0.0013667812),(38 0.0013325473),(39 0.0013690877),(40 0.0014447356),(41 0.001295163),(42 0.0013366914),(43 0.0013194821),(44 0.0013787296),(45 0.001338821),(46 0.0013165754),(47 0.0013853431),(48 0.0013859648),(49 0.0012715327),(50 0.0012929568),(51 0.0013035903),(52 0.001371775),(53 0.001276274),(54 0.0013418857),(55 0.0013462774),
(1 0.0012391113),(2 0.0012539355),(3 0.0012577644),(4 0.0012872434),(5 0.0013154849),(6 0.0012394612),(7 0.0012530406),(8 0.0012107086),(9 0.0012013644),(10 0.0011513026),(11 0.0011343809),(12 0.0012064453),(13 0.0011311308),(14 0.0011554045),(15 0.0011369159),(16 0.001204712),(17 0.0011719086),(18 0.0011822598),(19 0.0011797121),(20 0.0012976212),(21 0.0012626372),(22 0.001205159),(23 0.0012426062),(24 0.0012902886),(25 0.0011799253),(26 0.0011935944),(27 0.0011910837),(28 0.0012646104),(29 0.0011754239),(30 0.0011692542),(31 0.0011687026),(32 0.001207501),(33 0.0012030907),(34 0.0012199818),(35 0.0012339035),(36 0.0013015108),(37 0.0012416256),(38 0.0012348286),(39 0.0012332692),(40 0.0012509584),(41 0.0011901328),(42 0.0012173594),(43 0.0012113815),(44 0.0012791123),(45 0.0012131943),(46 0.0011940234),(47 0.0012240609),(48 0.0012411487),(49 0.0011753174),(50 0.00120633),(51 0.0011581765),(52 0.0012437988),(53 0.0011580256),(54 0.0012109433),(55 0.0012082132),
(1 0.001018313),(2 0.0010640207),(3 0.0010495038),(4 0.00108639),(5 0.0011348272),(6 0.001081475),(7 0.0010675837),(8 0.0010493151),(9 0.0010071772),(10 0.0009552728),(11 0.0009544937),(12 0.000995149),(13 0.0009572573),(14 0.00097001257),(15 0.00096828607),(16 0.0010167704),(17 0.00096807687),(18 0.0009950135),(19 0.0009710661),(20 0.0010803823),(21 0.0010551823),(22 0.0010353457),(23 0.0010379611),(24 0.0010247596),(25 0.0010086558),(26 0.0010124142),(27 0.0010143748),(28 0.0010542751),(29 0.0009583112),(30 0.00097534654),(31 0.0009937264),(32 0.0010202647),(33 0.0009643886),(34 0.0010052293),(35 0.0010280099),(36 0.0010860611),(37 0.0010565433),(38 0.0010173627),(39 0.0010429824),(40 0.0010523854),(41 0.0010075998),(42 0.0010136088),(43 0.0010011294),(44 0.001038538),(45 0.0010277479),(46 0.0010055898),(47 0.0010657677),(48 0.0010851719),(49 0.0009876033),(50 0.001012299),(51 0.00097044784),(52 0.001035093),(53 0.000962899),(54 0.0010207889),(55 0.0010203678),
(1 0.000906919),(2 0.0009215258),(3 0.00093335623),(4 0.000974635),(5 0.0009829018),(6 0.0009109383),(7 0.00094167754),(8 0.00089353835),(9 0.00086716947),(10 0.0008509188),(11 0.000842762),(12 0.000857848),(13 0.00084931194),(14 0.00085960684),(15 0.00083594467),(16 0.0009011432),(17 0.0008755708),(18 0.0008602552),(19 0.00087153976),(20 0.000924335),(21 0.00090506225),(22 0.0008916598),(23 0.0009272676),(24 0.0009277311),(25 0.00087359804),(26 0.00088919397),(27 0.0008983331),(28 0.00090293493),(29 0.00084933895),(30 0.0008519264),(31 0.0008585009),(32 0.0009114367),(33 0.0008860332),(34 0.0008679715),(35 0.00090959325),(36 0.0009861543),(37 0.00090527325),(38 0.00088903046),(39 0.00093279406),(40 0.0009468023),(41 0.00086824276),(42 0.00089849834),(43 0.00088931294),(44 0.0009286042),(45 0.0008954665),(46 0.000900382),(47 0.0008888048),(48 0.00092503056),(49 0.0008320018),(50 0.0008802438),(51 0.00086789654),(52 0.00090592675),(53 0.0008504214),(54 0.0009081054),(55 0.00090866606),
(1 0.0009432647),(2 0.00094884145),(3 0.0009273587),(4 0.0009849326),(5 0.0010242008),(6 0.00094053464),(7 0.0009452465),(8 0.00094853295),(9 0.0008926352),(10 0.00087395345),(11 0.000866338),(12 0.0009063687),(13 0.0008722347),(14 0.00086867064),(15 0.0008778945),(16 0.0008838186),(17 0.0008786499),(18 0.0008905473),(19 0.0008840857),(20 0.0009772466),(21 0.00094298343),(22 0.00094191974),(23 0.00094605313),(24 0.000976907),(25 0.0008990366),(26 0.0009106433),(27 0.0009043461),(28 0.00092411885),(29 0.0008852086),(30 0.0008860014),(31 0.0008967105),(32 0.00094240374),(33 0.0009123823),(34 0.000895901),(35 0.00095307716),(36 0.0010149897),(37 0.0009550465),(38 0.0009265237),(39 0.000946347),(40 0.000985232),(41 0.00089984346),(42 0.0009190695),(43 0.0008985925),(44 0.0009626485),(45 0.0009310112),(46 0.0009352164),(47 0.0009238248),(48 0.00094936695),(49 0.0008819332),(50 0.00089601433),(51 0.000886273),(52 0.00094113033),(53 0.0008773011),(54 0.00091844343),(55 0.0009179325),
(1 0.0006108897),(2 0.00064568414),(3 0.0005960077),(4 0.00065564376),(5 0.0006544932),(6 0.0006107073),(7 0.000620938),(8 0.00060875935),(9 0.00055535755),(10 0.0005647904),(11 0.0005746833),(12 0.00060160906),(13 0.00055881497),(14 0.000569817),(15 0.00056024635),(16 0.0005990118),(17 0.0005753181),(18 0.0005751795),(19 0.0005743771),(20 0.00062113855),(21 0.0005929641),(22 0.0006134626),(23 0.00061229034),(24 0.0006120475),(25 0.0005897701),(26 0.0005800199),(27 0.00059081044),(28 0.0006201864),(29 0.00056977785),(30 0.000575626),(31 0.000583915),(32 0.00061237125),(33 0.0005925022),(34 0.0005831714),(35 0.0005986739),(36 0.00065998494),(37 0.0006246578),(38 0.0006048412),(39 0.00061885547),(40 0.00063152297),(41 0.00060537364),(42 0.00058614067),(43 0.00056964735),(44 0.00061180576),(45 0.00061508105),(46 0.0006106788),(47 0.0006026842),(48 0.0006236569),(49 0.00057425513),(50 0.00059811486),(51 0.0005735378),(52 0.0006125291),(53 0.00057357666),(54 0.00059368944),(55 0.00059357664),
(1 0.00064965704),(2 0.00065644516),(3 0.0006429024),(4 0.0006922606),(5 0.0007101566),(6 0.000678784),(7 0.00067539024),(8 0.0006586272),(9 0.00061204046),(10 0.0006243616),(11 0.0006086758),(12 0.0006329388),(13 0.0005975173),(14 0.0006017377),(15 0.00062114594),(16 0.0006479489),(17 0.00063628086),(18 0.00063137605),(19 0.00061933463),(20 0.0006936195),(21 0.0006697902),(22 0.00065649813),(23 0.0006702353),(24 0.0006929744),(25 0.0006351268),(26 0.00063599326),(27 0.00063965656),(28 0.00065824826),(29 0.0006099427),(30 0.0006104526),(31 0.0006253579),(32 0.0006520732),(33 0.00063663325),(34 0.0006293319),(35 0.00064022344),(36 0.0006698108),(37 0.00066982885),(38 0.0006482483),(39 0.0006595192),(40 0.00066736905),(41 0.0006312669),(42 0.00064199703),(43 0.00061383244),(44 0.00066183426),(45 0.0006462679),(46 0.0006521162),(47 0.0006335828),(48 0.0006572194),(49 0.00062322046),(50 0.00064456294),(51 0.0006127933),(52 0.00066470605),(53 0.0006014025),(54 0.00064607867),(55 0.00064440037),
(1 0.0005269918),(2 0.00049699907),(3 0.0005011425),(4 0.0005436744),(5 0.0005385151),(6 0.0004974975),(7 0.00052473514),(8 0.0004828937),(9 0.00046256147),(10 0.00047651338),(11 0.0004728551),(12 0.00047753224),(13 0.00046968673),(14 0.0004656662),(15 0.00046831096),(16 0.0005079011),(17 0.0004823412),(18 0.00048661488),(19 0.0004622958),(20 0.00052430516),(21 0.0005287921),(22 0.00048967294),(23 0.00050101266),(24 0.00051145925),(25 0.00046409955),(26 0.00047692054),(27 0.00048667498),(28 0.00049730396),(29 0.0004573173),(30 0.0004771319),(31 0.00049036765),(32 0.0004917473),(33 0.00049261405),(34 0.00048366774),(35 0.0005023868),(36 0.00051653903),(37 0.000508896),(38 0.000495674),(39 0.0005052651),(40 0.0005230612),(41 0.00048221098),(42 0.0004952919),(43 0.00049293524),(44 0.00051096216),(45 0.0004898664),(46 0.0004976458),(47 0.0004898143),(48 0.0005045564),(49 0.0004957415),(50 0.00048975646),(51 0.00046608818),(52 0.00050713064),(53 0.00048451926),(54 0.0004787087),(55 0.00048207428),
(1 0.00032063137),(2 0.00030879842),(3 0.0003120175),(4 0.0003248717),(5 0.0003256368),(6 0.00031073764),(7 0.000300806),(8 0.000306443),(9 0.00030020342),(10 0.0003039946),(11 0.00029420684),(12 0.00030467784),(13 0.00029562574),(14 0.0002852294),(15 0.0002894494),(16 0.00032009062),(17 0.00029801077),(18 0.00030037353),(19 0.0003001981),(20 0.00033612785),(21 0.00029796807),(22 0.00031656725),(23 0.00032377633),(24 0.0003107272),(25 0.0003066749),(26 0.00030500742),(27 0.00030293086),(28 0.00031731473),(29 0.0002870442),(30 0.00030023447),(31 0.00030389233),(32 0.00031275608),(33 0.00030627832),(34 0.0003032265),(35 0.00031580435),(36 0.00032312708),(37 0.00032142783),(38 0.00030985466),(39 0.0003183401),(40 0.0003250417),(41 0.00030698278),(42 0.00031450778),(43 0.00029975068),(44 0.00031300093),(45 0.0003048615),(46 0.00031713574),(47 0.00030289227),(48 0.00031292526),(49 0.00030823922),(50 0.0003113373),(51 0.0003078799),(52 0.00030716835),(53 0.00029269836),(54 0.00031294),(55 0.00031058514),
(1 0.000471715),(2 0.0004592468),(3 0.00046648466),(4 0.0004917245),(5 0.00048473818),(6 0.0004918001),(7 0.00047106977),(8 0.00048265743),(9 0.00045022008),(10 0.00045811277),(11 0.00043092642),(12 0.0004686673),(13 0.00043609642),(14 0.00043320487),(15 0.00043681674),(16 0.0004772827),(17 0.00044482367),(18 0.00046587092),(19 0.00045917116),(20 0.0004781825),(21 0.00046381837),(22 0.0004720444),(23 0.00047154474),(24 0.0004860043),(25 0.00045207882),(26 0.000459884),(27 0.00045324815),(28 0.00047179943),(29 0.00045398562),(30 0.00044965436),(31 0.00046116547),(32 0.00046961606),(33 0.00045368334),(34 0.00046233588),(35 0.0004679585),(36 0.00048538652),(37 0.0004889899),(38 0.00047588948),(39 0.00046681406),(40 0.00048025185),(41 0.00045468836),(42 0.00044778158),(43 0.00044515997),(44 0.00047612426),(45 0.0004637603),(46 0.00046762923),(47 0.0004666948),(48 0.00047084104),(49 0.00045794883),(50 0.0004636286),(51 0.00044811313),(52 0.00046943937),(53 0.00044408673),(54 0.00047368187),(55 0.00047338003),
(1 0.0002031395),(2 0.00017804073),(3 0.00019238474),(4 0.0001909658),(5 0.00020871517),(6 0.00017971262),(7 0.00019155015),(8 0.00018472629),(9 0.00017294918),(10 0.00017110062),(11 0.00017350694),(12 0.00018806978),(13 0.00017291271),(14 0.00018058844),(15 0.00016695964),(16 0.00018894022),(17 0.00017834666),(18 0.00018932442),(19 0.00017815644),(20 0.00018877472),(21 0.00018838582),(22 0.00018793692),(23 0.00019681254),(24 0.00020115492),(25 0.00017921835),(26 0.00017551023),(27 0.00018523782),(28 0.00018576227),(29 0.00017312524),(30 0.00017606387),(31 0.00017801119),(32 0.00019092328),(33 0.00018541269),(34 0.00019039943),(35 0.00019296625),(36 0.0001933653),(37 0.00019050683),(38 0.00019211894),(39 0.00018185594),(40 0.00019128119),(41 0.0001939511),(42 0.00018263826),(43 0.0001806221),(44 0.00019513397),(45 0.00019252187),(46 0.0001895399),(47 0.00019128685),(48 0.00018983931),(49 0.00017578699),(50 0.00019067335),(51 0.00018212076),(52 0.00018872124),(53 0.00017107777),(54 0.00018930394),(55 0.00018792067),
(1 0.00029918342),(2 0.00030502406),(3 0.00031162088),(4 0.00030297934),(5 0.00033051893),(6 0.0003185647),(7 0.00030385924),(8 0.00029383707),(9 0.00029506555),(10 0.00028984243),(11 0.0002856997),(12 0.00030551347),(13 0.000277203),(14 0.00029284763),(15 0.0002794903),(16 0.00029936037),(17 0.0002921017),(18 0.00030083148),(19 0.00028881602),(20 0.00031190505),(21 0.0002919718),(22 0.00029763058),(23 0.00031351225),(24 0.00030718854),(25 0.00029951552),(26 0.00029564914),(27 0.0002871119),(28 0.0003035649),(29 0.00028747992),(30 0.0002897732),(31 0.00028048787),(32 0.0003026192),(33 0.000308429),(34 0.00030372504),(35 0.00029661498),(36 0.00030844408),(37 0.00030732746),(38 0.0003096996),(39 0.00030812973),(40 0.00029903572),(41 0.0002858377),(42 0.00029744726),(43 0.00028927784),(44 0.00030954016),(45 0.0002898655),(46 0.0003023863),(47 0.00029359892),(48 0.00031365454),(49 0.00028868634),(50 0.00029229978),(51 0.0002879127),(52 0.00029567513),(53 0.00028940025),(54 0.00029973083),(55 0.0003001087),
(1 0.00010530474),(2 0.00010636028),(3 0.0001061003),(4 0.00010053125),(5 0.00011068922),(6 0.00010799272),(7 0.0001108996),(8 0.00010821314),(9 0.00010710895),(10 0.00010050444),(11 0.00009252375),(12 0.00009874959),(13 0.00009750268),(14 0.000099173165),(15 0.00010101525),(16 0.00010835875),(17 0.00010001023),(18 0.000101873724),(19 0.00010046838),(20 0.00010753687),(21 0.000106785956),(22 0.00010273814),(23 0.00010140978),(24 0.00010472696),(25 0.00009972995),(26 0.00010149774),(27 0.000104674364),(28 0.000101162696),(29 0.0000971489),(30 0.00010567412),(31 0.000101098354),(32 0.000110716195),(33 0.00010334068),(34 0.00010559439),(35 0.00011207646),(36 0.0001079852),(37 0.000105572864),(38 0.000108857996),(39 0.00010544687),(40 0.00011162687),(41 0.00010415951),(42 0.00011063524),(43 0.00009968506),(44 0.00011076774),(45 0.00010614921),(46 0.000104523846),(47 0.00010083445),(48 0.000113646856),(49 0.000105880594),(50 0.00010897773),(51 0.00010519576),(52 0.00010560276),(53 0.00009963459),(54 0.0001146084),(55 0.00011350096),
