1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,
(1 1.198046),(2 2.95355),(3 5.63914),(4 8.736124),(5 12.124172),(6 14.95787),(7 18.49947),(8 21.826717),(9 24.419632),(10 26.206202),(11 28.03283),(12 30.186169),(13 31.412222),(14 32.913246),(15 34.408657),(16 35.56235),(17 36.445236),(18 36.6596),(19 36.015312),(20 35.451332),(21 34.970524),(22 34.788754),(23 34.591602),(24 34.358406),(25 34.44248),(26 34.787453),(27 35.187206),(28 35.902657),(29 36.572548),(30 36.79151),(31 37.68282),(32 38.160767),(33 38.51511),(34 39.22115),(35 40.045708),(36 40.267284),(37 40.99076),(38 41.047672),(39 41.86335),(40 42.18181),(41 42.537006),(42 42.691296),(43 42.82569),(44 42.9186),(45 43.17688),(46 42.81035),(47 42.736275),(48 42.93961),(49 43.08802),(50 43.295113),(51 43.691685),(52 44.11989),(53 44.707195),(54 45.269955),(55 45.267773),
(1 0.024700964),(2 0.03379917),(3 0.0366998),(4 0.03979764),(5 0.043721296),(6 0.045403488),(7 0.04720169),(8 0.048305944),(9 0.048999757),(10 0.049137868),(11 0.049808167),(12 0.051121894),(13 0.051332317),(14 0.052069042),(15 0.0513757),(16 0.05314113),(17 0.053169083),(18 0.053348113),(19 0.053597867),(20 0.05607458),(21 0.05731644),(22 0.05631282),(23 0.056878813),(24 0.05674329),(25 0.05537248),(26 0.054736976),(27 0.05506927),(28 0.05510887),(29 0.055809785),(30 0.054949958),(31 0.054667346),(32 0.05519772),(33 0.054997317),(34 0.05434677),(35 0.0584495),(36 0.05897704),(37 0.0607075),(38 0.061037503),(39 0.06244241),(40 0.062409487),(41 0.06293475),(42 0.063067116),(43 0.06360086),(44 0.065809205),(45 0.06509976),(46 0.063769095),(47 0.06440676),(48 0.06344428),(49 0.06347118),(50 0.06425811),(51 0.064088985),(52 0.06433554),(53 0.06353332),(54 0.06432154),(55 0.06427877),
(1 0.023344284),(2 0.03252917),(3 0.035078533),(4 0.03803546),(5 0.0413988),(6 0.043375205),(7 0.044853617),(8 0.04563496),(9 0.046749532),(10 0.046807006),(11 0.047055278),(12 0.04939419),(13 0.049724147),(14 0.049368314),(15 0.049660742),(16 0.05074638),(17 0.05082617),(18 0.05131239),(19 0.051314056),(20 0.052756757),(21 0.05349398),(22 0.053367414),(23 0.05429606),(24 0.054769907),(25 0.052224368),(26 0.05213029),(27 0.05292573),(28 0.052331988),(29 0.052647147),(30 0.052734196),(31 0.052570533),(32 0.051849283),(33 0.052330766),(34 0.051825434),(35 0.055833116),(36 0.056620486),(37 0.05773164),(38 0.05782384),(39 0.059925385),(40 0.059543937),(41 0.05887631),(42 0.05938393),(43 0.06028588),(44 0.062279105),(45 0.061633725),(46 0.060858782),(47 0.061344527),(48 0.06104526),(49 0.06018123),(50 0.061130717),(51 0.061463702),(52 0.06066759),(53 0.061221045),(54 0.06184842),(55 0.06179924),
(1 0.022973282),(2 0.031267114),(3 0.034488678),(4 0.037504416),(5 0.040023517),(6 0.04161026),(7 0.043765757),(8 0.044480693),(9 0.044883918),(10 0.045139715),(11 0.045588616),(12 0.047234245),(13 0.0477543),(14 0.048200637),(15 0.047479082),(16 0.048671514),(17 0.049140405),(18 0.0495846),(19 0.049551133),(20 0.05140527),(21 0.052641366),(22 0.051690925),(23 0.051947456),(24 0.05235437),(25 0.05064438),(26 0.0501739),(27 0.050770145),(28 0.050538547),(29 0.05098882),(30 0.050811686),(31 0.050017044),(32 0.050455406),(33 0.05028667),(34 0.0498879),(35 0.053767726),(36 0.054647174),(37 0.055594444),(38 0.055885818),(39 0.057700165),(40 0.056966536),(41 0.056955818),(42 0.057454348),(43 0.057300925),(44 0.05972318),(45 0.059682023),(46 0.058482856),(47 0.058691323),(48 0.058378637),(49 0.058133595),(50 0.059000928),(51 0.058638606),(52 0.05888077),(53 0.05809697),(54 0.058967352),(55 0.058948725),
(1 0.02120282),(2 0.02879199),(3 0.032053754),(4 0.03492026),(5 0.037826896),(6 0.038625464),(7 0.041066315),(8 0.041362643),(9 0.041729435),(10 0.042123854),(11 0.04269776),(12 0.045007054),(13 0.045373168),(14 0.045105826),(15 0.045075335),(16 0.04587727),(17 0.0456297),(18 0.046465572),(19 0.046284646),(20 0.047828153),(21 0.048323702),(22 0.0477715),(23 0.04901495),(24 0.049580164),(25 0.047511946),(26 0.047143437),(27 0.04789114),(28 0.04769858),(29 0.047449525),(30 0.04759424),(31 0.047434695),(32 0.047242723),(33 0.047207773),(34 0.047358975),(35 0.050709628),(36 0.051534478),(37 0.052832033),(38 0.05314893),(39 0.05439747),(40 0.054716755),(41 0.053933825),(42 0.054183327),(43 0.055012237),(44 0.05640526),(45 0.056247506),(46 0.054816175),(47 0.055515226),(48 0.055113845),(49 0.05419528),(50 0.05487503),(51 0.05516312),(52 0.055294085),(53 0.054619648),(54 0.055816244),(55 0.055816293),
(1 0.020905366),(2 0.028384391),(3 0.03156172),(4 0.034316663),(5 0.036717117),(6 0.03767047),(7 0.04006088),(8 0.040236123),(9 0.040898427),(10 0.041508332),(11 0.04181021),(12 0.04361527),(13 0.044209987),(14 0.044247583),(15 0.043597065),(16 0.044383235),(17 0.044740167),(18 0.04556285),(19 0.04532016),(20 0.046856042),(21 0.0477808),(22 0.04727308),(23 0.047840737),(24 0.047928844),(25 0.046288215),(26 0.0457421),(27 0.046726234),(28 0.046524875),(29 0.046376094),(30 0.04659841),(31 0.045553293),(32 0.04642229),(33 0.04584158),(34 0.045313224),(35 0.049069643),(36 0.050401766),(37 0.051089823),(38 0.051352695),(39 0.0525153),(40 0.052478984),(41 0.05175769),(42 0.052573107),(43 0.053053103),(44 0.054519),(45 0.05501874),(46 0.05364261),(47 0.05365612),(48 0.053860415),(49 0.052574847),(50 0.05331365),(51 0.053048287),(52 0.053861726),(53 0.052854452),(54 0.053988464),(55 0.053965572),
(1 0.019704126),(2 0.026012741),(3 0.029593863),(4 0.03208977),(5 0.034814965),(6 0.035231136),(7 0.037676305),(8 0.037779443),(9 0.03831356),(10 0.03896837),(11 0.039834954),(12 0.04185823),(13 0.04188484),(14 0.042040013),(15 0.041153952),(16 0.042198583),(17 0.04256328),(18 0.04328712),(19 0.043036945),(20 0.04467598),(21 0.04492465),(22 0.044732448),(23 0.04555552),(24 0.0455511),(25 0.043913215),(26 0.043730687),(27 0.04470301),(28 0.044774145),(29 0.04432209),(30 0.044185746),(31 0.044434194),(32 0.044583213),(33 0.044027228),(34 0.044026997),(35 0.047341764),(36 0.048379447),(37 0.048694156),(38 0.049411286),(39 0.050100427),(40 0.05070507),(41 0.050286625),(42 0.050783608),(43 0.05152496),(44 0.05258206),(45 0.052537695),(46 0.051134232),(47 0.051784556),(48 0.051478166),(49 0.050770234),(50 0.050994918),(51 0.051135413),(52 0.050938446),(53 0.050527725),(54 0.05196051),(55 0.051964488),
(1 0.018919777),(2 0.024522219),(3 0.027974864),(4 0.030878132),(5 0.033645384),(6 0.033850577),(7 0.03599361),(8 0.03655245),(9 0.037194666),(10 0.037942883),(11 0.038738035),(12 0.040288426),(13 0.040235583),(14 0.040307287),(15 0.03980066),(16 0.04126266),(17 0.041104842),(18 0.042119168),(19 0.041758783),(20 0.043020938),(21 0.043433547),(22 0.043501418),(23 0.043792676),(24 0.043914318),(25 0.04286426),(26 0.042694226),(27 0.043650765),(28 0.043492682),(29 0.04319694),(30 0.04334894),(31 0.042569183),(32 0.043423142),(33 0.04299483),(34 0.042340465),(35 0.04554366),(36 0.046619188),(37 0.047466457),(38 0.047640614),(39 0.04868109),(40 0.049044505),(41 0.04846214),(42 0.04940259),(43 0.04980774),(44 0.051134925),(45 0.050782256),(46 0.049854334),(47 0.04988738),(48 0.050417915),(49 0.049114075),(50 0.049753703),(51 0.049805447),(52 0.0501051),(53 0.049208086),(54 0.050605137),(55 0.050592028),
(1 0.018952696),(2 0.023604423),(3 0.02744714),(4 0.030129494),(5 0.03249181),(6 0.03284185),(7 0.03518636),(8 0.035761714),(9 0.036212873),(10 0.036950637),(11 0.037799466),(12 0.039535966),(13 0.039337315),(14 0.039274544),(15 0.038931467),(16 0.040101048),(17 0.040093873),(18 0.041027986),(19 0.04076492),(20 0.042205755),(21 0.042302523),(22 0.04201209),(23 0.04268174),(24 0.04277585),(25 0.041497994),(26 0.041493595),(27 0.04242851),(28 0.042068604),(29 0.042006668),(30 0.041814175),(31 0.04177659),(32 0.042223237),(33 0.041560426),(34 0.041501872),(35 0.044345703),(36 0.04545202),(37 0.045918107),(38 0.046216708),(39 0.04732645),(40 0.04759418),(41 0.047217384),(42 0.047694366),(43 0.04809101),(44 0.049692743),(45 0.049639337),(46 0.04866311),(47 0.04892858),(48 0.048794888),(49 0.04838526),(50 0.048628554),(51 0.048377488),(52 0.04868352),(53 0.04801337),(54 0.049141392),(55 0.049115863),
(1 0.016887255),(2 0.021421287),(3 0.025416821),(4 0.02819821),(5 0.03035026),(6 0.030932905),(7 0.033191383),(8 0.0340282),(9 0.034709074),(10 0.035605814),(11 0.035908174),(12 0.03736531),(13 0.0372101),(14 0.037158504),(15 0.03700539),(16 0.038280003),(17 0.03822129),(18 0.03930819),(19 0.039071072),(20 0.040257126),(21 0.040492367),(22 0.04023791),(23 0.040652566),(24 0.040718723),(25 0.039656773),(26 0.03996092),(27 0.04055988),(28 0.04017058),(29 0.04024857),(30 0.040639576),(31 0.039920628),(32 0.04045852),(33 0.040582392),(34 0.039990675),(35 0.042365022),(36 0.04391439),(37 0.04415032),(38 0.0445224),(39 0.045513377),(40 0.045877468),(41 0.04537428),(42 0.046249643),(43 0.04632852),(44 0.047909543),(45 0.04746622),(46 0.046622414),(47 0.046938874),(48 0.04696213),(49 0.045771647),(50 0.04631895),(51 0.04677027),(52 0.047004327),(53 0.046331573),(54 0.04724721),(55 0.047246233),
(1 0.017261233),(2 0.021143345),(3 0.025094245),(4 0.027919691),(5 0.029869922),(6 0.030641215),(7 0.03326921),(8 0.033961404),(9 0.034458537),(10 0.03530833),(11 0.035919003),(12 0.037251238),(13 0.037294716),(14 0.037396286),(15 0.03703879),(16 0.038081046),(17 0.038003903),(18 0.038759433),(19 0.038462065),(20 0.039745167),(21 0.040063545),(22 0.039813355),(23 0.039979994),(24 0.040486638),(25 0.039078128),(26 0.039307535),(27 0.03969872),(28 0.039718498),(29 0.03960815),(30 0.039526228),(31 0.039329752),(32 0.04009895),(33 0.039633363),(34 0.039251253),(35 0.041567996),(36 0.042987224),(37 0.043603733),(38 0.043573216),(39 0.04470268),(40 0.04516395),(41 0.044767812),(42 0.04529071),(43 0.045608558),(44 0.04685928),(45 0.047103453),(46 0.046039782),(47 0.04597723),(48 0.04626933),(49 0.045676883),(50 0.04598964),(51 0.046175748),(52 0.046317082),(53 0.04564089),(54 0.04643729),(55 0.046368837),
(1 0.01615669),(2 0.01983079),(3 0.02384148),(4 0.02704084),(5 0.029023008),(6 0.029883385),(7 0.031996846),(8 0.032928098),(9 0.033605583),(10 0.034416966),(11 0.03448837),(12 0.036088135),(13 0.035911992),(14 0.036352206),(15 0.035857122),(16 0.037015565),(17 0.03703587),(18 0.03780211),(19 0.03741172),(20 0.038974248),(21 0.039017193),(22 0.03857752),(23 0.03890062),(24 0.039316338),(25 0.038122147),(26 0.03822792),(27 0.038888104),(28 0.038347885),(29 0.03839768),(30 0.038741503),(31 0.038131643),(32 0.038774557),(33 0.038878214),(34 0.03815367),(35 0.040534526),(36 0.04213555),(37 0.0425021),(38 0.042357903),(39 0.043505665),(40 0.043861493),(41 0.043687496),(42 0.04412327),(43 0.04436487),(44 0.045963317),(45 0.04585808),(46 0.0454073),(47 0.044997152),(48 0.045323566),(49 0.0443786),(50 0.044740025),(51 0.04494338),(52 0.045070015),(53 0.04485411),(54 0.045471776),(55 0.045455165),
(1 0.015924996),(2 0.01986935),(3 0.02379801),(4 0.026856417),(5 0.02869813),(6 0.02964672),(7 0.031722873),(8 0.032678343),(9 0.033003896),(10 0.03417788),(11 0.03436326),(12 0.035474814),(13 0.035680164),(14 0.035843227),(15 0.03542275),(16 0.036357243),(17 0.036403432),(18 0.03683029),(19 0.03671228),(20 0.038092148),(21 0.03848518),(22 0.038100187),(23 0.038367897),(24 0.0386137),(25 0.03731437),(26 0.037420142),(27 0.037987746),(28 0.038236763),(29 0.0380934),(30 0.038452484),(31 0.037936535),(32 0.038779028),(33 0.03855412),(34 0.037884414),(35 0.04022856),(36 0.041438248),(37 0.04235621),(38 0.042210575),(39 0.042847868),(40 0.043506503),(41 0.04309959),(42 0.043817878),(43 0.04433151),(44 0.045360416),(45 0.046063825),(46 0.044581316),(47 0.045128796),(48 0.044776015),(49 0.04411575),(50 0.04460187),(51 0.044369474),(52 0.044654783),(53 0.04399903),(54 0.04473044),(55 0.044699196),
(1 0.014746251),(2 0.017769333),(3 0.021983225),(4 0.024499645),(5 0.026474664),(6 0.027154647),(7 0.02958446),(8 0.03001306),(9 0.030425994),(10 0.031332564),(11 0.031718995),(12 0.032874923),(13 0.032882057),(14 0.033664808),(15 0.032884832),(16 0.03369292),(17 0.033623587),(18 0.03421802),(19 0.034147467),(20 0.03572241),(21 0.03589725),(22 0.03546601),(23 0.0357209),(24 0.036281627),(25 0.03531028),(26 0.035263494),(27 0.03580035),(28 0.035669237),(29 0.03559078),(30 0.035842393),(31 0.035367772),(32 0.03618077),(33 0.035948835),(34 0.035670012),(35 0.037788983),(36 0.039046824),(37 0.039573416),(38 0.03964803),(39 0.04040522),(40 0.040882166),(41 0.04021016),(42 0.041225832),(43 0.041077085),(44 0.043036923),(45 0.042820793),(46 0.04233044),(47 0.042007487),(48 0.042590335),(49 0.041584283),(50 0.041804098),(51 0.041998643),(52 0.04201891),(53 0.04193358),(54 0.042544927),(55 0.042537797),
(1 0.009578796),(2 0.011331643),(3 0.013341075),(4 0.014976006),(5 0.0158571),(6 0.01623278),(7 0.017292874),(8 0.01774788),(9 0.01787166),(10 0.018255752),(11 0.018448463),(12 0.019000212),(13 0.01900901),(14 0.019187538),(15 0.018933909),(16 0.019427702),(17 0.019518087),(18 0.019834273),(19 0.0199451),(20 0.020654876),(21 0.020658696),(22 0.020571467),(23 0.020806419),(24 0.02084645),(25 0.02019413),(26 0.020304631),(27 0.02060123),(28 0.02058738),(29 0.020449253),(30 0.0207488),(31 0.020397216),(32 0.020757964),(33 0.020876102),(34 0.020383423),(35 0.02176777),(36 0.022360265),(37 0.022823112),(38 0.022588955),(39 0.023071034),(40 0.023126712),(41 0.02289189),(42 0.023200402),(43 0.02364894),(44 0.024273224),(45 0.024439331),(46 0.023806226),(47 0.024004605),(48 0.023868704),(49 0.02332808),(50 0.023698281),(51 0.02356604),(52 0.023824565),(53 0.023409674),(54 0.023854766),(55 0.02383961),
(1 0.008587534),(2 0.0100036645),(3 0.011965716),(4 0.013189065),(5 0.013997524),(6 0.014217274),(7 0.015534345),(8 0.015764136),(9 0.01568044),(10 0.016067725),(11 0.016307453),(12 0.01699971),(13 0.016961182),(14 0.017399404),(15 0.01683794),(16 0.017204015),(17 0.017319236),(18 0.01757733),(19 0.017575381),(20 0.018344654),(21 0.018385826),(22 0.01819603),(23 0.018403068),(24 0.018685414),(25 0.018197203),(26 0.018076712),(27 0.018345745),(28 0.0183548),(29 0.018324345),(30 0.018458406),(31 0.018283732),(32 0.018753491),(33 0.018495921),(34 0.01845543),(35 0.01948361),(36 0.020245815),(37 0.020363038),(38 0.020440383),(39 0.02074118),(40 0.021084046),(41 0.020510834),(42 0.020978304),(43 0.021030203),(44 0.02192061),(45 0.021983193),(46 0.021519473),(47 0.021620117),(48 0.0217897),(49 0.021133907),(50 0.021330677),(51 0.021444075),(52 0.021543136),(53 0.021502621),(54 0.021903442),(55 0.021903565),
(1 0.0032438594),(2 0.0030704779),(3 0.0030138518),(4 0.0032027462),(5 0.0032067155),(6 0.0030241986),(7 0.003028454),(8 0.0030298382),(9 0.002910144),(10 0.0027781732),(11 0.0027526696),(12 0.0030382748),(13 0.0027865304),(14 0.0027494412),(15 0.0028004372),(16 0.00297422),(17 0.0028524627),(18 0.0028260818),(19 0.0027430134),(20 0.003082758),(21 0.0030184493),(22 0.0029319492),(23 0.003011398),(24 0.0030194172),(25 0.0028975692),(26 0.002893458),(27 0.002854784),(28 0.002955678),(29 0.0027947326),(30 0.0027991212),(31 0.0028304402),(32 0.00289357),(33 0.0028335317),(34 0.0027615451),(35 0.0029596314),(36 0.003114332),(37 0.0029547394),(38 0.0028240168),(39 0.0029820977),(40 0.0030921258),(41 0.0029048207),(42 0.0029280744),(43 0.0029572814),(44 0.00309084),(45 0.002976682),(46 0.002964827),(47 0.0029767118),(48 0.0029899979),(49 0.0028307866),(50 0.002970699),(51 0.002908631),(52 0.003051202),(53 0.0028593498),(54 0.0029821103),(55 0.0029848667),
(1 0.0023587297),(2 0.0022776055),(3 0.0022565308),(4 0.002357938),(5 0.002415975),(6 0.002264172),(7 0.0023185702),(8 0.002318929),(9 0.0022109535),(10 0.0021095134),(11 0.0021019178),(12 0.002261707),(13 0.0021198972),(14 0.0021208958),(15 0.0020997447),(16 0.0022533974),(17 0.0021735136),(18 0.0021354125),(19 0.0020952937),(20 0.0023251942),(21 0.002298648),(22 0.0022632945),(23 0.0023049696),(24 0.0022779496),(25 0.0021990489),(26 0.0022001127),(27 0.0021696433),(28 0.0022538127),(29 0.0020825563),(30 0.002135274),(31 0.0021271042),(32 0.0021707972),(33 0.0021302353),(34 0.0020963673),(35 0.0022062825),(36 0.0023509),(37 0.0022468122),(38 0.0021492143),(39 0.0022790895),(40 0.0023422348),(41 0.0021998654),(42 0.0022379193),(43 0.0022559986),(44 0.0023419617),(45 0.0022542847),(46 0.0022069418),(47 0.0022469978),(48 0.0022851285),(49 0.0021610986),(50 0.002200672),(51 0.0021633948),(52 0.0022813538),(53 0.0021494399),(54 0.002268048),(55 0.002264605),
(1 0.0016808828),(2 0.0016768103),(3 0.0016435697),(4 0.0017253163),(5 0.0017438069),(6 0.0016751218),(7 0.0016697607),(8 0.0017144582),(9 0.0016114847),(10 0.0015595842),(11 0.0015554363),(12 0.0016409825),(13 0.0015462463),(14 0.0015716933),(15 0.0015663371),(16 0.0016536426),(17 0.0015850619),(18 0.0016030596),(19 0.0015382022),(20 0.0017062129),(21 0.0016746819),(22 0.001652677),(23 0.0016891236),(24 0.0017070596),(25 0.0016347035),(26 0.0016047639),(27 0.0016061614),(28 0.0016495216),(29 0.0015394407),(30 0.0015671599),(31 0.0015743652),(32 0.0015998229),(33 0.001565747),(34 0.0015513289),(35 0.0016323902),(36 0.0017725349),(37 0.0016512768),(38 0.0015941847),(39 0.001661243),(40 0.0017289611),(41 0.0016116082),(42 0.0016301349),(43 0.0016230332),(44 0.0017144372),(45 0.0016849763),(46 0.0016446317),(47 0.0016644419),(48 0.0017131899),(49 0.001573428),(50 0.0016421142),(51 0.0016129287),(52 0.0017197848),(53 0.0016080001),(54 0.0016899813),(55 0.0016893161),
(1 0.0012287787),(2 0.0012090531),(3 0.0012300692),(4 0.0012844336),(5 0.0013065434),(6 0.0012327889),(7 0.0012587975),(8 0.0012712051),(9 0.0012000811),(10 0.001171558),(11 0.0011395657),(12 0.0012215052),(13 0.0011557348),(14 0.001162229),(15 0.0011574784),(16 0.0012310294),(17 0.0011677928),(18 0.0011802919),(19 0.001125466),(20 0.0012509206),(21 0.0012501864),(22 0.0012039118),(23 0.0012393565),(24 0.0012632079),(25 0.0012006058),(26 0.0012074446),(27 0.0011907537),(28 0.0012340349),(29 0.001152207),(30 0.001167975),(31 0.0011666709),(32 0.0012045163),(33 0.0011588589),(34 0.0011496076),(35 0.0012271857),(36 0.0013177415),(37 0.0012166857),(38 0.0011839949),(39 0.0012360062),(40 0.0012857171),(41 0.0011886002),(42 0.001213547),(43 0.0012095172),(44 0.0012646624),(45 0.0012317258),(46 0.0012094112),(47 0.0012434353),(48 0.0012651499),(49 0.0011772675),(50 0.0012251844),(51 0.0011974042),(52 0.0012513235),(53 0.0012030819),(54 0.0012595091),(55 0.0012569241),
(1 0.0010981271),(2 0.0011085188),(3 0.0011163984),(4 0.0011747808),(5 0.0012200248),(6 0.0011462992),(7 0.0011396122),(8 0.0011656481),(9 0.0010991883),(10 0.0010771777),(11 0.0010510567),(12 0.0011166829),(13 0.0010710648),(14 0.001071702),(15 0.0010686439),(16 0.0011205054),(17 0.0010743869),(18 0.0010798211),(19 0.0010618113),(20 0.0011593428),(21 0.0011406168),(22 0.001135937),(23 0.0011414147),(24 0.001158911),(25 0.0011200771),(26 0.0011221837),(27 0.0010923662),(28 0.0011489767),(29 0.0010682492),(30 0.001074817),(31 0.0010831462),(32 0.0011031516),(33 0.00106365),(34 0.0010771452),(35 0.0011038014),(36 0.0011943589),(37 0.0011167341),(38 0.0010694762),(39 0.0011169869),(40 0.0011747642),(41 0.0011051667),(42 0.0011234414),(43 0.0011127053),(44 0.0011773232),(45 0.0011345237),(46 0.0011087889),(47 0.0011318673),(48 0.0011604527),(49 0.0010751922),(50 0.0011141892),(51 0.0010882866),(52 0.0011591396),(53 0.0010946938),(54 0.0011382063),(55 0.0011415312),
(1 0.0007666256),(2 0.0008171048),(3 0.0007988239),(4 0.00083317957),(5 0.000844529),(6 0.00080888043),(7 0.0008063569),(8 0.0008166245),(9 0.0007796755),(10 0.00076858513),(11 0.00075633056),(12 0.00078821054),(13 0.00075991196),(14 0.00076154043),(15 0.0007576549),(16 0.0007929257),(17 0.0007678906),(18 0.0007746873),(19 0.0007460316),(20 0.00081870204),(21 0.0008178063),(22 0.000803434),(23 0.00081820827),(24 0.0008209416),(25 0.0007955128),(26 0.0007957807),(27 0.00078211183),(28 0.0008149687),(29 0.0007583922),(30 0.00077302195),(31 0.00077292765),(32 0.0007833715),(33 0.00076301344),(34 0.00075481046),(35 0.00079804164),(36 0.00085332256),(37 0.00079260947),(38 0.00076750736),(39 0.00079396716),(40 0.00082129915),(41 0.0007872856),(42 0.000801204),(43 0.0007952515),(44 0.00081610796),(45 0.000802579),(46 0.0008016162),(47 0.00081377686),(48 0.00084420736),(49 0.0007759076),(50 0.0007959141),(51 0.00078588835),(52 0.00082648825),(53 0.00078042725),(54 0.000813255),(55 0.0008132237),
(1 0.0008264966),(2 0.0008621283),(3 0.0008520251),(4 0.00089260837),(5 0.00089870277),(6 0.00085120706),(7 0.0008575632),(8 0.00085923355),(9 0.00081088283),(10 0.00080073805),(11 0.0007909172),(12 0.00082553516),(13 0.00080131204),(14 0.00080754206),(15 0.00078661327),(16 0.00084191747),(17 0.0008244885),(18 0.0008044423),(19 0.00080414925),(20 0.00087214995),(21 0.0008514379),(22 0.00084435433),(23 0.0008754188),(24 0.0008525258),(25 0.00083810097),(26 0.0008413756),(27 0.00082927285),(28 0.00084300525),(29 0.000800356),(30 0.0008056716),(31 0.00081257016),(32 0.000833601),(33 0.00080759387),(34 0.00080097985),(35 0.00083232793),(36 0.00089391146),(37 0.00082464557),(38 0.0008105532),(39 0.0008559753),(40 0.0008833937),(41 0.00082389923),(42 0.0008400954),(43 0.00084092637),(44 0.0008858608),(45 0.0008555037),(46 0.00084444485),(47 0.00084818935),(48 0.0008874365),(49 0.00080395344),(50 0.0008489507),(51 0.0008230564),(52 0.00087901973),(53 0.0008149322),(54 0.00085592485),(55 0.00085474964),
(1 0.0005741575),(2 0.0006036341),(3 0.00060278334),(4 0.00062423514),(5 0.00064084295),(6 0.0006013633),(7 0.0006033116),(8 0.00059874065),(9 0.00057907),(10 0.000557264),(11 0.00057213986),(12 0.00059050106),(13 0.0005616584),(14 0.0005585077),(15 0.00056280615),(16 0.00059724395),(17 0.0005671727),(18 0.0005817968),(19 0.00056393247),(20 0.0006050992),(21 0.0005993894),(22 0.0006028818),(23 0.0006077069),(24 0.0006219213),(25 0.00058928004),(26 0.0005957377),(27 0.00057707616),(28 0.0006037248),(29 0.0005596849),(30 0.0005646878),(31 0.00056956563),(32 0.00058827345),(33 0.0005628463),(34 0.00056325324),(35 0.0005906298),(36 0.0006298575),(37 0.00058929005),(38 0.00056698004),(39 0.000600817),(40 0.000624501),(41 0.00058195455),(42 0.00059693644),(43 0.00058126735),(44 0.00061767513),(45 0.0006043132),(46 0.00060563994),(47 0.0005958036),(48 0.00061856967),(49 0.0005683371),(50 0.0005851333),(51 0.0005748802),(52 0.0006104591),(53 0.00057493715),(54 0.0005950188),(55 0.00059633015),
(1 0.0005502545),(2 0.0005654837),(3 0.00056370185),(4 0.00059367286),(5 0.0006049173),(6 0.0005598617),(7 0.0005774792),(8 0.0005712386),(9 0.00054002117),(10 0.00053497014),(11 0.00053717056),(12 0.00056246296),(13 0.00052776426),(14 0.0005409712),(15 0.0005363652),(16 0.0005613285),(17 0.0005452687),(18 0.00054724753),(19 0.00053044735),(20 0.0005838737),(21 0.00056843326),(22 0.00058077544),(23 0.00058151054),(24 0.0005912139),(25 0.0005517105),(26 0.0005663727),(27 0.0005520926),(28 0.0005656192),(29 0.0005267488),(30 0.00054131815),(31 0.00055482105),(32 0.00055381557),(33 0.0005380907),(34 0.0005370457),(35 0.00055163435),(36 0.0005954632),(37 0.0005610972),(38 0.0005391117),(39 0.00055984664),(40 0.00059779786),(41 0.0005609954),(42 0.00056233106),(43 0.0005493488),(44 0.0005694688),(45 0.00056361273),(46 0.00056344847),(47 0.00056404487),(48 0.0005912517),(49 0.0005452395),(50 0.00056508573),(51 0.0005401117),(52 0.0005893905),(53 0.00055635744),(54 0.0005665404),(55 0.000566523),
(1 0.00035113198),(2 0.00035858652),(3 0.0003434751),(4 0.0003811982),(5 0.0003773549),(6 0.00035304576),(7 0.00036103063),(8 0.00035083294),(9 0.00033470863),(10 0.00034127478),(11 0.00032944715),(12 0.00035769702),(13 0.0003371227),(14 0.00032620507),(15 0.00033494527),(16 0.0003613819),(17 0.0003403591),(18 0.00033786925),(19 0.0003242547),(20 0.00036788435),(21 0.00035191033),(22 0.00035545204),(23 0.0003612884),(24 0.00036576675),(25 0.0003504133),(26 0.00035041617),(27 0.00035379748),(28 0.00035131024),(29 0.00033239627),(30 0.000337078),(31 0.0003408388),(32 0.0003494897),(33 0.00034099456),(34 0.00033577427),(35 0.00035130684),(36 0.000362034),(37 0.00035657265),(38 0.00033847045),(39 0.00035803774),(40 0.00037086237),(41 0.00034374464),(42 0.00035188082),(43 0.0003439723),(44 0.00036581876),(45 0.00036708565),(46 0.00036034797),(47 0.0003534535),(48 0.00037201884),(49 0.00035440768),(50 0.00036030257),(51 0.0003417233),(52 0.00036325914),(53 0.00034578386),(54 0.00036055103),(55 0.00036021686),
