1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 2972.2827),(2 7065.318),(3 9342.722),(4 9976.748),(5 9868.318),(6 9954.537),(7 10144.238),(8 10363.339),(9 10594.08),(10 10674.695),(11 10768.288),(12 10826.802),(13 11034.969),(14 11480.342),(15 11739.512),(16 11805.054),(17 11579.427),(18 11471.041),(19 11573.935),(20 11514.976),(21 11268.087),(22 11077.886),(23 10959.439),(24 11014.153),(25 11125.324),(26 11304.291),(27 11390.739),(28 11343.972),(29 11265.323),(30 11302.081),(31 11292.301),(32 11353.833),(33 11417.474),(34 11395.283),(35 11547.479),(36 11635.656),(37 11485.6045),(38 11126.437),(39 10810.914),(40 10733.815),(41 10756.77),(42 10796.191),(43 10861.461),(44 10969.948),(45 11005.502),(46 10958.616),(47 10924.198),(48 10920.744),(49 10906.43),(50 10870.029),(51 10873.229),(52 10917.544),(53 10943.852),(54 10925.0205),(55 10977.909),(56 10912.201),(57 10816.578),(58 10820.953),(59 10943.704),(60 11126.6),(61 11231.483),(62 11287.097),(63 11272.966),(64 11287.417),(65 11138.77),(66 11046.559),(67 10961.729),(68 10889.86),(69 10925.885),(70 11133.881),(71 11388.606),(72 11556.756),(73 11631.12),(74 11577.74),(75 11551.26),(76 11706.534),(77 11776.02),(78 11896.139),(79 11972.235),
(1 2766.9011),(2 6598.8584),(3 8757.32),(4 9317.85),(5 9284.532),(6 9319.006),(7 9603.504),(8 9763.541),(9 9776.137),(10 9696.726),(11 9723.558),(12 9873.971),(13 10073.19),(14 10397.239),(15 10504.2),(16 10523.433),(17 10445.8545),(18 10531.61),(19 10682.833),(20 10910.974),(21 10733.378),(22 10287.391),(23 10158.427),(24 10275.444),(25 10436.234),(26 10593.521),(27 10646.768),(28 10607.463),(29 10716.251),(30 10903.628),(31 10891.465),(32 10774.391),(33 10605.593),(34 10652.383),(35 10891.436),(36 10976.519),(37 10826.117),(38 10587.21),(39 10483.851),(40 10410.327),(41 10501.621),(42 10666.693),(43 10741.231),(44 10701.337),(45 10608.828),(46 10537.922),(47 10601.659),(48 10692.571),(49 10710.787),(50 10719.076),(51 10692.084),(52 10668.784),(53 10602.721),(54 10478.322),(55 10348.844),(56 10310.317),(57 10330.1),(58 10246.574),(59 10221.513),(60 10237.094),(61 10319.365),(62 10463.049),(63 10583.761),(64 10710.288),(65 10676.566),(66 10652.488),(67 10607.21),(68 10662.957),(69 10687.06),(70 10804.6455),(71 10943.607),(72 11098.5625),(73 11130.765),(74 11079.615),(75 11057.653),(76 11051.564),(77 11193.548),(78 11262.851),(79 11275.679),
(1 2829.3713),(2 6722.331),(3 8865.629),(4 9211.116),(5 8996.414),(6 9030.089),(7 9216.927),(8 9398.942),(9 9567.951),(10 9667.994),(11 9719.588),(12 9703.541),(13 9720.78),(14 10059.645),(15 10550.006),(16 10759.867),(17 10623.574),(18 10438.742),(19 10439),(20 10551.977),(21 10510.572),(22 10363.747),(23 10383.575),(24 10651.728),(25 10799.892),(26 10830.836),(27 10813.444),(28 10754.76),(29 10716.39),(30 10643.675),(31 10625.759),(32 10682.113),(33 10663.199),(34 10743.234),(35 10826.307),(36 10774.676),(37 10661.121),(38 10491.145),(39 10418.675),(40 10300.186),(41 10198.969),(42 10101.297),(43 10024.752),(44 10036.0205),(45 10050.848),(46 9974.249),(47 9938.848),(48 9996.065),(49 10005.057),(50 10034.49),(51 10088.544),(52 10070.402),(53 9941.336),(54 9752.01),(55 9705.183),(56 9792.759),(57 9908.279),(58 10005.336),(59 10153.596),(60 10192.608),(61 10197.284),(62 10225.194),(63 10171.824),(64 10113.866),(65 10185.726),(66 10336.766),(67 10394.618),(68 10412.496),(69 10503.628),(70 10695.298),(71 10773.642),(72 10713.815),(73 10817.099),(74 10897.956),(75 10867.206),(76 10987.442),(77 11087.197),(78 11054.529),(79 10877.424),
(1 2722.2234),(2 6317.9575),(3 8207.975),(4 8552.246),(5 8415.4795),(6 8462.945),(7 8663.796),(8 8910.543),(9 9103.119),(10 9130.864),(11 9127.419),(12 9202.805),(13 9387.621),(14 9670.761),(15 9707.842),(16 9723.103),(17 9615.975),(18 9525.197),(19 9485.517),(20 9534.636),(21 9566.3125),(22 9538.562),(23 9537.246),(24 9638.672),(25 9784.019),(26 9802.015),(27 9885.688),(28 9891.052),(29 9822.359),(30 9774.346),(31 9713.457),(32 9646.202),(33 9561.669),(34 9661.863),(35 9679.597),(36 9644.8),(37 9820.744),(38 9924.0625),(39 9932.951),(40 9861.739),(41 9870.867),(42 9917.216),(43 9997.558),(44 10036.295),(45 9946.595),(46 9843.378),(47 9762.326),(48 9689.697),(49 9639.466),(50 9679.757),(51 9689.018),(52 9640.7295),(53 9539.094),(54 9451.999),(55 9414.527),(56 9579.374),(57 9639.881),(58 9574.115),(59 9476.915),(60 9341.732),(61 9389.111),(62 9529.778),(63 9584.012),(64 9550.363),(65 9600.519),(66 9690.175),(67 9551.287),(68 9566.536),(69 9703.315),(70 9724.853),(71 9722.932),(72 9746.504),(73 9712.291),(74 9582.546),(75 9633.623),(76 9851.896),(77 10013.496),(78 10025.611),(79 9936.778),
(1 2737.4905),(2 6277.0117),(3 7962.414),(4 8208.442),(5 8162.5806),(6 8246.004),(7 8396.341),(8 8580.735),(9 8662.242),(10 8738.687),(11 8860.367),(12 9045.648),(13 9366.124),(14 9560.442),(15 9613.672),(16 9523.881),(17 9504.41),(18 9670.075),(19 9802.603),(20 9853.496),(21 9667.51),(22 9536.233),(23 9547.505),(24 9800.799),(25 9992.363),(26 9963.33),(27 9877.993),(28 9693.799),(29 9593.256),(30 9569.276),(31 9522.345),(32 9415.401),(33 9350.495),(34 9473.241),(35 9535.468),(36 9448.981),(37 9396.057),(38 9401.589),(39 9510.921),(40 9455.026),(41 9353.944),(42 9401.584),(43 9412.579),(44 9378.367),(45 9355.033),(46 9454.897),(47 9507.256),(48 9516.355),(49 9562.066),(50 9614.849),(51 9743.924),(52 9717.482),(53 9637.436),(54 9677.171),(55 9768.801),(56 9972.613),(57 10068.375),(58 9975.507),(59 9820.876),(60 9702.994),(61 9710.84),(62 9842.279),(63 9816.67),(64 9746.226),(65 9687.278),(66 9803.012),(67 9824.465),(68 9922.102),(69 10102.927),(70 10234.169),(71 10323.42),(72 10352.771),(73 10428.899),(74 10471.921),(75 10620.047),(76 10651.224),(77 10585.377),(78 10428.545),(79 10316.269),
(1 2585.1912),(2 6058.156),(3 7856.038),(4 8099.542),(5 7975.1724),(6 8172.108),(7 8395.903),(8 8613.33),(9 8680.263),(10 8712.535),(11 8817.48),(12 9019.772),(13 9174.755),(14 9447.304),(15 9513.795),(16 9389.448),(17 9302.564),(18 9324.326),(19 9373.383),(20 9213.799),(21 9019.303),(22 8920.685),(23 9020.024),(24 9422.246),(25 9781.751),(26 9766.831),(27 9812.121),(28 9728.558),(29 9636.081),(30 9625.579),(31 9664.471),(32 9614.342),(33 9582.9375),(34 9685.921),(35 9687.293),(36 9566.146),(37 9397.517),(38 9250.431),(39 9208.315),(40 9115.457),(41 9057.815),(42 9191.961),(43 9294.291),(44 9337.761),(45 9321.003),(46 9230.296),(47 9355.808),(48 9421.813),(49 9387.062),(50 9413.589),(51 9475.741),(52 9339.618),(53 9202.35),(54 9129.196),(55 9282.317),(56 9461.341),(57 9561.923),(58 9342.999),(59 9156.725),(60 9203.487),(61 9312.959),(62 9363.038),(63 9377.14),(64 9477.39),(65 9737.843),(66 9846.435),(67 9776.436),(68 9653.802),(69 9565.86),(70 9638.6045),(71 9780.356),(72 9883.489),(73 9960.997),(74 10020.232),(75 10048.666),(76 10158.037),(77 10189.844),(78 10052.199),(79 9984.892),
(1 2542.2515),(2 5895.1245),(3 7672.9014),(4 8006.2944),(5 7956.81),(6 8052.9463),(7 8131.134),(8 8202.578),(9 8310.324),(10 8385.382),(11 8479.819),(12 8846.047),(13 9197.994),(14 9337.541),(15 9238.892),(16 9122.896),(17 9032.352),(18 8979.7705),(19 9045.415),(20 9084.082),(21 9058.69),(22 9025.961),(23 9133.455),(24 9205.104),(25 9154.315),(26 8988.732),(27 8949.291),(28 8807.596),(29 8918.685),(30 9005.648),(31 8893.98),(32 8839.171),(33 8811.705),(34 8915.747),(35 9028.239),(36 8971.0625),(37 8897.645),(38 8906.143),(39 8966.56),(40 9046.271),(41 8897.955),(42 8791.229),(43 8715.661),(44 8625.823),(45 8510.078),(46 8533.965),(47 8662.308),(48 8687.221),(49 8739.967),(50 8679.507),(51 8642.806),(52 8477.309),(53 8474.918),(54 8596.135),(55 8755.929),(56 8773.772),(57 8716.418),(58 8632.64),(59 8410.927),(60 8396.795),(61 8477.03),(62 8632.018),(63 8784.803),(64 8870.643),(65 8999.117),(66 8959.216),(67 8968.99),(68 8983.414),(69 8920.399),(70 8816.164),(71 8882.038),(72 8963.182),(73 9191.492),(74 9343.589),(75 9344.72),(76 9387.861),(77 9405.33),(78 9241.135),(79 9126.524),
(1 2529.4397),(2 5933.9663),(3 7755.8633),(4 8045.659),(5 7951.0854),(6 8080.5244),(7 8141.348),(8 8226.085),(9 8354.949),(10 8480.701),(11 8509.726),(12 8881.592),(13 9240.214),(14 9178.689),(15 9051.456),(16 8771.564),(17 8647.887),(18 8725.968),(19 8889.728),(20 8871.139),(21 8781.183),(22 8888.971),(23 9037.292),(24 9058.267),(25 9071.526),(26 8975.886),(27 9012.526),(28 8971.896),(29 9061.366),(30 9167.774),(31 9041.755),(32 8999.113),(33 8940.289),(34 8873.739),(35 8806.664),(36 8744.165),(37 8820.581),(38 8988.886),(39 9161.139),(40 9277.022),(41 9203.279),(42 9097.472),(43 8896.965),(44 8843.018),(45 8987.006),(46 9127.333),(47 9101.279),(48 8952.893),(49 8967.369),(50 8811.278),(51 8838.887),(52 8942.306),(53 9095.286),(54 9015.794),(55 8977.287),(56 9013.645),(57 8944.377),(58 8772.608),(59 8777.079),(60 8847.954),(61 8878.251),(62 8802.402),(63 8810.899),(64 8882.927),(65 8921.162),(66 8869.787),(67 8967.435),(68 9045.543),(69 9036.765),(70 8998.938),(71 9037.967),(72 9103.34),(73 9297.116),(74 9349.001),(75 9409.413),(76 9406.775),(77 9412.792),(78 9477.595),(79 9575.205),
(1 2461.7268),(2 5670.014),(3 7291.1357),(4 7503.6665),(5 7355.8853),(6 7393.5234),(7 7543.625),(8 7700.455),(9 7843.476),(10 7906.193),(11 7886.5073),(12 8136.5034),(13 8346.606),(14 8417.1875),(15 8401.72),(16 8317.637),(17 8191.5176),(18 8104.7974),(19 8226.306),(20 8411.086),(21 8537.905),(22 8643.239),(23 8764.284),(24 8758.521),(25 8654.072),(26 8435.299),(27 8355.23),(28 8358.075),(29 8406.215),(30 8451.013),(31 8425.856),(32 8387.888),(33 8407.866),(34 8501.026),(35 8442.595),(36 8326.66),(37 8237.551),(38 8214.384),(39 8331.207),(40 8396.136),(41 8401.245),(42 8380.633),(43 8226.475),(44 8161.558),(45 8139.8003),(46 8140.4956),(47 8293.249),(48 8330.741),(49 8278.716),(50 8182.087),(51 8237.043),(52 8294.994),(53 8346.296),(54 8214.828),(55 8083.09),(56 8247.048),(57 8291.385),(58 8296.134),(59 8364.182),(60 8359.164),(61 8373.981),(62 8351.943),(63 8371.815),(64 8432.302),(65 8528.897),(66 8575.492),(67 8586.446),(68 8571.38),(69 8578.171),(70 8667.836),(71 8754.711),(72 8799.237),(73 8782.836),(74 8858.711),(75 9016.634),(76 9106.09),(77 9054.024),(78 9000.915),(79 8897.763),
(1 2384.993),(2 5444.642),(3 6994.8345),(4 7223.162),(5 7190.339),(6 7319.054),(7 7437.9224),(8 7547.862),(9 7588.342),(10 7674.542),(11 7821.0747),(12 8061.158),(13 8373.406),(14 8643.477),(15 8820.024),(16 8845.911),(17 8664.114),(18 8521.953),(19 8588.874),(20 8689.435),(21 8732.277),(22 8931.531),(23 8950.843),(24 8911.964),(25 8864.636),(26 8809.393),(27 8880.467),(28 8778.631),(29 8745.24),(30 8721.53),(31 8665.751),(32 8733.142),(33 8800.554),(34 8896.177),(35 8728.268),(36 8432.279),(37 8254.624),(38 8233.249),(39 8275.749),(40 8386.966),(41 8586.14),(42 8669.915),(43 8513.823),(44 8388.499),(45 8312.464),(46 8305.057),(47 8349.217),(48 8372.243),(49 8392.818),(50 8450.443),(51 8589.215),(52 8677.249),(53 8627.021),(54 8533.593),(55 8466.461),(56 8491.756),(57 8343.029),(58 8250.239),(59 8268.702),(60 8321.866),(61 8330.238),(62 8335.664),(63 8355.27),(64 8346.1875),(65 8312.659),(66 8243.389),(67 8170.838),(68 8201.231),(69 8188.8696),(70 8371.627),(71 8487.251),(72 8534.998),(73 8450.167),(74 8488.038),(75 8699.285),(76 8870.033),(77 8769.825),(78 8597.541),(79 8484.146),
(1 2314.1816),(2 5156.218),(3 6532.6333),(4 6812.261),(5 6961.6563),(6 7206.4478),(7 7403.0757),(8 7542.278),(9 7613.8135),(10 7580.76),(11 7560.5137),(12 7701.865),(13 7967.7124),(14 8189.31),(15 8249.386),(16 8120.028),(17 8066.7896),(18 8037.419),(19 8103.376),(20 8193.444),(21 8244.905),(22 8319.789),(23 8331.536),(24 8412.72),(25 8406.509),(26 8267.8545),(27 8202.011),(28 8209.887),(29 8196.913),(30 8107.8066),(31 7975.1714),(32 7864.862),(33 7881.6987),(34 7941.942),(35 7894.551),(36 7891.4277),(37 7885.4688),(38 7905.7627),(39 7791.207),(40 7712.3706),(41 7714.205),(42 7662.398),(43 7560.9883),(44 7524.0083),(45 7619.4727),(46 7712.0225),(47 7750.574),(48 7743.8193),(49 7728.797),(50 7675.7344),(51 7733.543),(52 7807.7544),(53 7916.5615),(54 8031.472),(55 8010.8125),(56 8019.307),(57 7955.484),(58 8027.7197),(59 8002.516),(60 7993.757),(61 7970.146),(62 7854.131),(63 7849.5825),(64 7912.8125),(65 7867.288),(66 7809.9463),(67 7921.5776),(68 7987.162),(69 8003.4976),(70 7975.3657),(71 7999.9644),(72 8118.1367),(73 8203.786),(74 8263.393),(75 8187.8945),(76 8057.4395),(77 8012.9307),(78 8091.7534),(79 8200.761),
(1 2292.7573),(2 5143.0747),(3 6489.4565),(4 6746.2085),(5 6768.2983),(6 6866.8687),(7 6991.009),(8 7161.784),(9 7224.2554),(10 7241.5317),(11 7311.114),(12 7479.565),(13 7721.6006),(14 7843.5713),(15 7676.1836),(16 7614.431),(17 7690.3154),(18 7674.3184),(19 7571.5493),(20 7606.3237),(21 7704.7173),(22 7889.194),(23 7985.3564),(24 8009.131),(25 7971.82),(26 7827.0464),(27 7844.6416),(28 7798.227),(29 7864.9644),(30 7920.4556),(31 7868.372),(32 7888.7314),(33 7983.209),(34 8150.5205),(35 8185.0146),(36 8118.1353),(37 8067.851),(38 8015.871),(39 8037.5513),(40 8194.775),(41 8192.046),(42 8164.2393),(43 8076.8203),(44 8041.3086),(45 8001.907),(46 8093.204),(47 8161.18),(48 8039.0283),(49 7830.8174),(50 7674.2163),(51 7703.68),(52 7691.5005),(53 7770.824),(54 7828.574),(55 7748.897),(56 7670.2217),(57 7577.4453),(58 7647.986),(59 7754.629),(60 7764.6333),(61 7736.1904),(62 7676.667),(63 7755.87),(64 7872.7236),(65 7860.222),(66 7816.023),(67 7790.267),(68 7873.5474),(69 7951.8384),(70 7999.564),(71 7974.9927),(72 8032.9707),(73 8123.215),(74 8221.827),(75 8314.71),(76 8273.752),(77 8343.818),(78 8373.89),(79 8305.562),
(1 2346.3098),(2 5207.9634),(3 6578.1997),(4 6848.6953),(5 6810.3584),(6 6923.412),(7 7095.8623),(8 7348.2725),(9 7417.965),(10 7243.2715),(11 7219.5684),(12 7303.582),(13 7530.415),(14 7728.2817),(15 7701.0903),(16 7516.848),(17 7528.8335),(18 7584.916),(19 7623.889),(20 7715.4116),(21 7864.5386),(22 8000.026),(23 8055.8906),(24 8062.001),(25 7932.565),(26 7788.052),(27 7685.1543),(28 7608.707),(29 7542.912),(30 7548.0674),(31 7436.0176),(32 7598.085),(33 7766.7725),(34 7762.3906),(35 7560.7964),(36 7372.0166),(37 7305.9834),(38 7242.1245),(39 7350.4727),(40 7384.1816),(41 7265.0986),(42 7300.2236),(43 7457.4155),(44 7521.388),(45 7407.783),(46 7284.2715),(47 7224.557),(48 7206.121),(49 7263.1274),(50 7242.8247),(51 7255.3594),(52 7272.883),(53 7279.9766),(54 7332.639),(55 7415.862),(56 7371.641),(57 7356.775),(58 7482.0596),(59 7656.2637),(60 7682.232),(61 7535.749),(62 7406.462),(63 7513.4424),(64 7701.484),(65 7730.3027),(66 7708.5005),(67 7599.176),(68 7624.72),(69 7777.6973),(70 7819.617),(71 7759.8506),(72 7786.1953),(73 7896.384),(74 7995.864),(75 8046.1724),(76 8009.6494),(77 8012.1377),(78 8048.9165),(79 8034.7056),
(1 2253.4155),(2 5003.022),(3 6180.1484),(4 6246.665),(5 6112.0483),(6 6123.546),(7 6303.799),(8 6560.719),(9 6626.129),(10 6633.516),(11 6736.5693),(12 6882.4106),(13 7055.309),(14 7222.8027),(15 7307.1035),(16 7260.09),(17 7145.237),(18 7070.5264),(19 7088.9727),(20 7172.382),(21 7360.913),(22 7453.361),(23 7450.204),(24 7320.479),(25 7116.641),(26 7034.273),(27 7130.102),(28 7351.1753),(29 7511.162),(30 7540.6353),(31 7513.3853),(32 7461.2227),(33 7535.211),(34 7534.0874),(35 7467.011),(36 7389.4106),(37 7395.6606),(38 7367.1543),(39 7438.537),(40 7464.401),(41 7453.934),(42 7511.761),(43 7537.3965),(44 7542.8286),(45 7439.912),(46 7432.7446),(47 7393.1245),(48 7349.594),(49 7339.93),(50 7314.336),(51 7296.169),(52 7285.7017),(53 7289.964),(54 7347.215),(55 7469.7886),(56 7471.9927),(57 7387.1763),(58 7443.014),(59 7606.6133),(60 7627.754),(61 7492.8423),(62 7417.7876),(63 7511.034),(64 7515.141),(65 7416.8804),(66 7393.306),(67 7251.845),(68 7170.484),(69 7143.7646),(70 7120.5894),(71 7078.926),(72 7129.9854),(73 7176.4834),(74 7181.263),(75 7195.3955),(76 7253.4253),(77 7322.526),(78 7269.0083),(79 7214.391),
(1 2198.4182),(2 4848.636),(3 6040.2715),(4 6089.3164),(5 6066.8003),(6 6214.095),(7 6364.2046),(8 6497.322),(9 6553.025),(10 6583.051),(11 6706.0156),(12 6880.9775),(13 6991.7534),(14 6924.5176),(15 6908.292),(16 6917.0264),(17 6872.965),(18 6811.9004),(19 6868.4014),(20 7071.3384),(21 7255.776),(22 7355.906),(23 7357.0464),(24 7316.53),(25 7122.905),(26 7066.959),(27 7125.65),(28 7233.9097),(29 7281.809),(30 7308.5576),(31 7214.675),(32 7209.715),(33 7221.072),(34 7150.2056),(35 7052.3735),(36 6919.833),(37 6852.54),(38 6976.499),(39 7133.037),(40 7146.531),(41 7059.978),(42 7020.8335),(43 7087.3257),(44 7171.518),(45 7082.3535),(46 7001.446),(47 6911.3994),(48 6832.035),(49 6981.23),(50 7008.7676),(51 6974.3306),(52 6991.536),(53 7099.5576),(54 7120.763),(55 7099.2217),(56 7104.914),(57 7075.4487),(58 7034.2334),(59 7055.5786),(60 7037.676),(61 6965.5566),(62 6863.532),(63 6969.646),(64 7132.2417),(65 7147.285),(66 7104.2607),(67 6996.874),(68 6937.0903),(69 7050.21),(70 7108.5947),(71 7148.514),(72 7256.9004),(73 7370.392),(74 7310.677),(75 7234.257),(76 7181.649),(77 7289),(78 7417.7734),(79 7445.7407),
(1 2159.3877),(2 4754.021),(3 5819.6563),(4 5855.826),(5 5796.712),(6 6001.6777),(7 6298.1973),(8 6542.552),(9 6560.616),(10 6453.371),(11 6438.742),(12 6616.7793),(13 6913.4155),(14 6971.2476),(15 6778.307),(16 6683.552),(17 6673.0215),(18 6659.971),(19 6582.949),(20 6632.421),(21 6700.427),(22 6734.3887),(23 6832.943),(24 6825.1997),(25 6757.817),(26 6767.4443),(27 6822.9717),(28 6870.976),(29 6873.6753),(30 6919.5083),(31 7033.6953),(32 7227.2173),(33 7282.2183),(34 7172.2256),(35 6999.5884),(36 6940.696),(37 6916.6353),(38 6991.8394),(39 7078.1455),(40 7134.971),(41 7083.347),(42 7043.1245),(43 7098.026),(44 7261.546),(45 7320.358),(46 7251.109),(47 7144.8613),(48 7061.36),(49 6947.5977),(50 6872.174),(51 6855.336),(52 6785.412),(53 6713.055),(54 6715.1855),(55 6748.924),(56 6778.482),(57 6781.145),(58 6787.9126),(59 6802.7813),(60 6732.331),(61 6759.825),(62 6731.639),(63 6798.176),(64 6925.08),(65 6984.8535),(66 7071.3174),(67 7040.1025),(68 7023.9897),(69 7063.7524),(70 7092.108),(71 7177.954),(72 7328.7954),(73 7405.943),(74 7248.8706),(75 7129.8633),(76 7107.7954),(77 7169.1646),(78 7180.268),(79 7189.837),
(1 2140.798),(2 4675.039),(3 5795.921),(4 5848.7036),(5 5810.281),(6 6028.4946),(7 6331.2554),(8 6530.404),(9 6431.9),(10 6388.8574),(11 6471.85),(12 6610.8237),(13 6746.899),(14 6779.2417),(15 6740.187),(16 6701.229),(17 6774.3706),(18 6783.1455),(19 6671.721),(20 6738.129),(21 6795.7124),(22 6808.12),(23 6838.995),(24 6867.82),(25 6776.416),(26 6782.8755),(27 6819.212),(28 6837.9556),(29 6780.6855),(30 6801.217),(31 6852.112),(32 6952.21),(33 7023.1675),(34 7022.614),(35 7000.073),(36 6985.2026),(37 7049.0684),(38 7054.013),(39 7004.513),(40 6902.0947),(41 6819.1196),(42 6785.7256),(43 6807.3076),(44 6901.5786),(45 6911.9155),(46 6881.3965),(47 6790.6675),(48 6796.4546),(49 6900.5283),(50 6898.479),(51 6870.2256),(52 6738.749),(53 6645.116),(54 6661.165),(55 6693.1973),(56 6685.0083),(57 6609.1724),(58 6585.522),(59 6550.038),(60 6566.308),(61 6654.38),(62 6648.791),(63 6596.3003),(64 6570.3965),(65 6552.8457),(66 6606.2563),(67 6612.9263),(68 6570.893),(69 6647.851),(70 6703.268),(71 6737.4536),(72 6781.474),(73 6767.6475),(74 6678.702),(75 6718.416),(76 6802.197),(77 6924.6187),(78 7008.1924),(79 7032.567),
(1 2017.0015),(2 4391.6455),(3 5491.9287),(4 5659.0264),(5 5664.0625),(6 5840.519),(7 6088.1074),(8 6224.966),(9 6207.459),(10 6127.772),(11 6162.1777),(12 6303.8853),(13 6397.5845),(14 6361.167),(15 6364.341),(16 6386.159),(17 6379.4775),(18 6418.211),(19 6377.6484),(20 6378.982),(21 6464.586),(22 6579.456),(23 6584.769),(24 6598.563),(25 6671.78),(26 6742.2295),(27 6813.976),(28 6808.3228),(29 6717.542),(30 6667.9136),(31 6692.0044),(32 6841.263),(33 6909.452),(34 6803.208),(35 6630.6846),(36 6549.7715),(37 6661.885),(38 6743.835),(39 6687.053),(40 6507.086),(41 6460.963),(42 6526.357),(43 6567.249),(44 6673.9775),(45 6736.4653),(46 6748.483),(47 6773.469),(48 6734.067),(49 6768.021),(50 6789.323),(51 6838.356),(52 6769.602),(53 6711.7183),(54 6800.6978),(55 6853.0547),(56 6866.115),(57 6787.1294),(58 6715.765),(59 6678.3696),(60 6650.2734),(61 6679.878),(62 6719.691),(63 6659.986),(64 6610.9673),(65 6666.4063),(66 6851.637),(67 6822.448),(68 6754.183),(69 6662.3667),(70 6654.307),(71 6705.1445),(72 6767.126),(73 6803.5864),(74 6780.9946),(75 6824.3633),(76 6898.903),(77 7012.458),(78 6974.3066),(79 6943.927),
