(1 1238283.9),(2 4923663.5),(3 11017993),(4 19389830),(5 30048602),(6 43645276),(7 59135068),(8 76752120),(9 96645660),(10 118986660),(11 143294430),(12 169401630),(13 197588240),(14 228064320),(15 260564020),(16 295813800),(17 333681540),(18 373428830),(19 416515040),(20 461358620),(21 508219100),(22 556562500),(23 607257660),(24 658153660),(25 709682800),(26 761094660),(27 812831040),(28 865523140),(29 918870460),(30 973924300),(31 1030565400),(32 1086216100),(33 1141862900),(34 1197825400),(35 1252315300),(36 1305271200),(37 1356964500),(38 1407132200),(39 1452824700),(40 1496875000),(41 1539405800),(42 1579437400),(43 1616688100),(44 1651466600),(45 1685346300),(46 1719736300),(47 1753391100),(48 1785058700),(49 1815449700),(50 1842800300),(51 1867077600),(52 1888407400),(53 1906387300),(54 1922946000),(55 1937621400),(56 1951535200),(57 1966352800),(58 1982087200),(59 1999043000),(60 2015684200),(61 2031503700),(62 2046212100),(63 2061604400),(64 2078877200),(65 2097461900),(66 2114833500),(67 2131095700),(68 2147347800),(69 2162977000),(70 2179515600),(71 2197360400),(72 2214215700),(73 2232288500),(74 2251983600),(75 2274421500),(76 2297402400),(77 2320337200),(78 2341367600),(79 2361566200),
(1 616758.6),(2 2222451.3),(3 4440037),(4 6906818),(5 9265231),(6 11206607),(7 12523481),(8 13120568),(9 13151928),(10 12788902),(11 12143510),(12 11418795),(13 10881330),(14 10609417),(15 10630944),(16 10906554),(17 11371280),(18 11930699),(19 12512369),(20 13013408),(21 13249281),(22 13197674),(23 12981050),(24 12676786),(25 12319891),(26 11966208),(27 11682386),(28 11533859),(29 11501071),(30 11505530),(31 11453907),(32 11298245),(33 11072690),(34 10854314),(35 10714790),(36 10695474),(37 10738815),(38 10806777),(39 10925231),(40 11104602),(41 11414268),(42 11824796),(43 12269824),(44 12667832),(45 12997587),(46 13159263),(47 13098099),(48 12882518),(49 12641160),(50 12425550),(51 12291296),(52 12315968),(53 12460199),(54 12728410),(55 13194482),(56 13746980),(57 14272442),(58 14649457),(59 14825761),(60 14788338),(61 14515418),(62 14014227),(63 13354054),(64 12699851),(65 12125843),(66 11661206),(67 11378746),(68 11317445),(69 11505718),(70 11908082),(71 12487716),(72 13145322),(73 13780022),(74 14315633),(75 14762687),(76 14918566),(77 14717201),(78 14187923),(79 13461272),
(1 456288.1),(2 1613645.1),(3 3132887),(4 4703034.5),(5 6059100),(6 7018398.5),(7 7516106),(8 7571051.5),(9 7284292.5),(10 6831353.5),(11 6390786),(12 6106854.5),(13 6059704.5),(14 6293589.5),(15 6810360),(16 7481062.5),(17 8134532.5),(18 8633861),(19 8977978),(20 9202584),(21 9302257),(22 9224379),(23 9055828),(24 8851489),(25 8713113),(26 8679571),(27 8750832),(28 8916945),(29 9149743),(30 9355060),(31 9510612),(32 9558615),(33 9551037),(34 9569365),(35 9646474),(36 9705563),(37 9723137),(38 9624845),(39 9415379),(40 9103100),(41 8754823),(42 8499289),(43 8295196.5),(44 8183897.5),(45 8226295.5),(46 8369702.5),(47 8508661),(48 8601069),(49 8636214),(50 8680355),(51 8775913),(52 8930873),(53 9095705),(54 9294567),(55 9536049),(56 9726199),(57 9822878),(58 9761429),(59 9585870),(60 9372124),(61 9218856),(62 9158793),(63 9223947),(64 9430586),(65 9761333),(66 10143944),(67 10519207),(68 10810713),(69 11075207),(70 11261609),(71 11395963),(72 11503821),(73 11544992),(74 11505371),(75 11363104),(76 11105904),(77 10681986),(78 10154771),(79 9645011),
(1 401912.25),(2 1388433),(3 2649941.8),(4 3937426.5),(5 5035673),(6 5794499),(7 6148768),(8 6164112.5),(9 5965143),(10 5672476),(11 5496107),(12 5531809.5),(13 5829885),(14 6440779),(15 7250846.5),(16 8101600),(17 8829513),(18 9303261),(19 9450848),(20 9348006),(21 9112990),(22 8848145),(23 8653383),(24 8557266),(25 8612680),(26 8772127),(27 8963598),(28 9108399),(29 9128314),(30 8983144),(31 8736816),(32 8452936),(33 8218560),(34 8029795),(35 7902741),(36 7824396),(37 7788096.5),(38 7736628.5),(39 7679999.5),(40 7633895.5),(41 7581335),(42 7489659.5),(43 7350996),(44 7271645),(45 7242932.5),(46 7258137.5),(47 7343779),(48 7434992.5),(49 7526849.5),(50 7583453),(51 7640697),(52 7703305.5),(53 7818186),(54 7917175),(55 7998360.5),(56 8056240),(57 8038759.5),(58 7930827),(59 7751288.5),(60 7570949),(61 7440413.5),(62 7370337.5),(63 7450785.5),(64 7641687.5),(65 7875472.5),(66 8017536),(67 8086226.5),(68 8097455.5),(69 8079595.5),(70 8029166),(71 7930895.5),(72 7823119.5),(73 7801529.5),(74 7808266),(75 7833485.5),(76 7840234),(77 7864369.5),(78 7903881.5),(79 7936064),
(1 424227.84),(2 1466343),(3 2790388.8),(4 4087953.3),(5 5153505),(6 5889949),(7 6275154.5),(8 6351124),(9 6247378),(10 6005980),(11 5746798.5),(12 5581737),(13 5531013),(14 5616505),(15 5804273.5),(16 6025745.5),(17 6195680),(18 6233924.5),(19 6092692.5),(20 5886513.5),(21 5700747.5),(22 5563396),(23 5476308.5),(24 5480461.5),(25 5616626),(26 5862167.5),(27 6135281.5),(28 6400123),(29 6617013),(30 6767579),(31 6886048),(32 6928183),(33 6915200),(34 6806829.5),(35 6616087.5),(36 6404519.5),(37 6224601),(38 6114191.5),(39 6074798),(40 6109245),(41 6169969.5),(42 6200091),(43 6205977.5),(44 6249124),(45 6281831),(46 6294148.5),(47 6319136.5),(48 6376606),(49 6488388),(50 6660822.5),(51 6827158),(52 6939197.5),(53 6951079.5),(54 6959832.5),(55 6971910.5),(56 6955497.5),(57 6907984.5),(58 6899380.5),(59 6943408),(60 7002108),(61 7093153.5),(62 7197082),(63 7319112.5),(64 7414843.5),(65 7448699),(66 7355598.5),(67 7161705),(68 6961682.5),(69 6837044),(70 6806117),(71 6821671.5),(72 6878747),(73 7038583.5),(74 7279897.5),(75 7516789),(76 7701196),(77 7833881.5),(78 7863870),(79 7750482),
(1 443788.2),(2 1536005.6),(3 2874095.8),(4 4075157.8),(5 4925758),(6 5301614),(7 5264648.5),(8 5046234.5),(9 4860385.5),(10 4889371.5),(11 5179321.5),(12 5563590),(13 5920838.5),(14 6162917.5),(15 6203183.5),(16 6096794.5),(17 5876661.5),(18 5602863.5),(19 5371012.5),(20 5246783.5),(21 5197580),(22 5189593.5),(23 5229373.5),(24 5279767),(25 5298311),(26 5317248),(27 5312004.5),(28 5294296.5),(29 5311938.5),(30 5377049),(31 5480577),(32 5600179),(33 5696164.5),(34 5735167.5),(35 5678340),(36 5527889),(37 5381866.5),(38 5331326),(39 5364331.5),(40 5471120.5),(41 5604934),(42 5702374),(43 5734218.5),(44 5726427.5),(45 5684622),(46 5639578),(47 5652914),(48 5736131.5),(49 5788143.5),(50 5772430),(51 5676530.5),(52 5596838.5),(53 5561840),(54 5659279),(55 5925423.5),(56 6249225.5),(57 6524636.5),(58 6716342),(59 6793677),(60 6784579.5),(61 6690004),(62 6543129),(63 6372875.5),(64 6192654),(65 6046548),(66 6000527),(67 6070528.5),(68 6187301.5),(69 6292560),(70 6410812.5),(71 6563213),(72 6728448),(73 6872228.5),(74 6959167.5),(75 6983309),(76 6934971.5),(77 6884685),(78 6845408),(79 6838401),
(1 399650.94),(2 1381586.6),(3 2589513),(4 3641544.3),(5 4266285.5),(6 4416598.5),(7 4222244.5),(8 3913706.8),(9 3682447),(10 3655211.3),(11 3863633),(12 4173578.3),(13 4442992.5),(14 4634863.5),(15 4741026),(16 4809879),(17 4892098.5),(18 4980392),(19 5058709),(20 5070271.5),(21 5029054),(22 4967592),(23 4876072.5),(24 4810827.5),(25 4854521.5),(26 5008833),(27 5159014.5),(28 5253841),(29 5257031.5),(30 5153615),(31 4967640.5),(32 4754996.5),(33 4591052.5),(34 4512846.5),(35 4516898),(36 4494602.5),(37 4455452.5),(38 4449419),(39 4497178),(40 4573244.5),(41 4629224.5),(42 4713018),(43 4835735.5),(44 4989074),(45 5143343),(46 5218043.5),(47 5168751),(48 5061541),(49 4920533.5),(50 4771213),(51 4656209),(52 4670557.5),(53 4820987.5),(54 5109416.5),(55 5445555.5),(56 5732128),(57 5951390.5),(58 6053321),(59 6005033.5),(60 5890748.5),(61 5778868.5),(62 5701528),(63 5689016),(64 5700979),(65 5694226),(66 5661248.5),(67 5613574.5),(68 5490735),(69 5317825.5),(70 5174204.5),(71 5113998),(72 5110889.5),(73 5138008),(74 5145441.5),(75 5115046.5),(76 5033181),(77 4917482),(78 4826707.5),(79 4791874.5),
(1 347386.56),(2 1171659.3),(3 2115503.3),(4 2842244.5),(5 3197879.3),(6 3193994.3),(7 2999966),(8 2805349.5),(9 2757037.5),(10 2876952),(11 3132365),(12 3403862.3),(13 3623715.3),(14 3765145.3),(15 3845447.3),(16 3901187.8),(17 3969547.8),(18 4044289),(19 4125363.5),(20 4138348.5),(21 4087187),(22 3995373.3),(23 3932914.3),(24 3907956.8),(25 3937520),(26 4048419.5),(27 4236513),(28 4460663.5),(29 4644906),(30 4768185.5),(31 4825790.5),(32 4815113.5),(33 4744793.5),(34 4692256.5),(35 4690272),(36 4722282),(37 4765169.5),(38 4804801),(39 4806194.5),(40 4769882),(41 4775968.5),(42 4831349.5),(43 4903188),(44 4943963.5),(45 4925964.5),(46 4856096.5),(47 4756858),(48 4696851.5),(49 4734055.5),(50 4825228),(51 4928220),(52 5018443.5),(53 5064580),(54 5058403),(55 5004021.5),(56 4923030.5),(57 4867303),(58 4818035.5),(59 4804330),(60 4818873.5),(61 4811578),(62 4771605.5),(63 4737086),(64 4722899),(65 4736830),(66 4751589),(67 4753911),(68 4776560.5),(69 4815271),(70 4855415.5),(71 4888123),(72 4929393.5),(73 4969516.5),(74 4930851),(75 4807671.5),(76 4642414),(77 4502345.5),(78 4459681.5),(79 4506917.5),
(1 386423.4),(2 1265094.3),(3 2210556),(4 2859969.8),(5 3065286),(6 2877994.3),(7 2579519.8),(8 2404246.3),(9 2487825),(10 2789794.8),(11 3195620),(12 3552260.8),(13 3760732),(14 3850200.3),(15 3873421.5),(16 3869586.8),(17 3869816.8),(18 3911694),(19 4005022.5),(20 4107840.5),(21 4238547.5),(22 4341289),(23 4345791),(24 4260179.5),(25 4047528.8),(26 3763065.3),(27 3537145.3),(28 3431091.3),(29 3378751.8),(30 3333690.8),(31 3316406.3),(32 3349752),(33 3387982.5),(34 3424560.8),(35 3427091),(36 3447290.8),(37 3476029.5),(38 3502394.8),(39 3553118),(40 3601232.5),(41 3648876),(42 3716556),(43 3771627.5),(44 3795868.5),(45 3776747.8),(46 3733470.5),(47 3703581),(48 3726927),(49 3825448.8),(50 3957155.3),(51 4035109.8),(52 4035199),(53 3994956),(54 3919940.3),(55 3895291.8),(56 3955536.5),(57 4095485),(58 4193668.3),(59 4233369),(60 4226108),(61 4185413.3),(62 4130758.3),(63 4106528),(64 4150546),(65 4254465),(66 4369150),(67 4430935.5),(68 4426992.5),(69 4381583),(70 4340813.5),(71 4297795.5),(72 4263559),(73 4257298.5),(74 4273347),(75 4286654.5),(76 4286508.5),(77 4282911.5),(78 4317730),(79 4421876.5),
(1 444680.63),(2 1457985.5),(3 2509611.5),(4 3118326),(5 3173075.3),(6 2837148.8),(7 2435597.5),(8 2249642.3),(9 2350205.5),(10 2653480),(11 2974295.8),(12 3155507),(13 3175480),(14 3126016),(15 3074698.5),(16 3052641.5),(17 2985685.3),(18 2873334),(19 2781809),(20 2760614),(21 2884019),(22 3142144.5),(23 3395183.3),(24 3512824),(25 3481413),(26 3305750.8),(27 3113110),(28 2989085.5),(29 2948105),(30 2994061),(31 3117817.5),(32 3271529.5),(33 3380295),(34 3371873),(35 3280586),(36 3165961),(37 3028290.5),(38 2907615.8),(39 2819676.5),(40 2761512),(41 2755851),(42 2802663),(43 2904207),(44 3058562.5),(45 3195940.5),(46 3308855),(47 3357941.5),(48 3320337),(49 3249346.5),(50 3195352.5),(51 3200120),(52 3277457.5),(53 3364967.5),(54 3441806),(55 3477873),(56 3507153.5),(57 3544147.8),(58 3584717),(59 3603196),(60 3602264.8),(61 3624688.5),(62 3664425.5),(63 3766611.3),(64 3899362.3),(65 4039195.5),(66 4130262.5),(67 4135321.5),(68 4047652),(69 3953529.5),(70 3913935),(71 3883575),(72 3816747.3),(73 3792197.3),(74 3837283.5),(75 3912109.5),(76 3981421),(77 4030924.8),(78 4098980.5),(79 4151315.8),
(1 432970.44),(2 1406417.9),(3 2397794.3),(4 2967089.3),(5 3015028.3),(6 2725600.5),(7 2447750.8),(8 2388120),(9 2532309),(10 2740811),(11 2886321),(12 2924826.3),(13 2877445.5),(14 2829205.5),(15 2827280.5),(16 2843943.3),(17 2811988),(18 2682169.5),(19 2511507.5),(20 2436993.8),(21 2547367.8),(22 2828164.3),(23 3141125.5),(24 3257109.3),(25 3124278.5),(26 2794320.5),(27 2463339.3),(28 2276120.5),(29 2301593.5),(30 2496968.8),(31 2735435.5),(32 2884742),(33 2887889.5),(34 2757420.5),(35 2627231.8),(36 2589257.5),(37 2665164.3),(38 2815613.8),(39 2955156),(40 3004700.5),(41 2951537.5),(42 2844238.5),(43 2735146.3),(44 2714155.3),(45 2785773.3),(46 2884994.3),(47 2981393.8),(48 3041740.5),(49 3089749),(50 3125075),(51 3153802),(52 3227551.3),(53 3274181),(54 3314510.8),(55 3319689.8),(56 3271486.3),(57 3241613),(58 3218004),(59 3188666.5),(60 3170637.3),(61 3174914.5),(62 3201230.5),(63 3233842.5),(64 3255639.3),(65 3259600.8),(66 3244289.3),(67 3195936.5),(68 3127651.8),(69 3108026.3),(70 3179330),(71 3293431.8),(72 3412364.3),(73 3516454),(74 3625260),(75 3732550.5),(76 3792719.5),(77 3739799.3),(78 3559851),(79 3333071.3),
(1 336058.4),(2 1069826),(3 1794235.9),(4 2198580.5),(5 2224451.8),(6 2046611),(7 1907066.1),(8 1976644.1),(9 2186047.5),(10 2369517.8),(11 2427443.8),(12 2357102.3),(13 2216577.3),(14 2132736.8),(15 2180342.5),(16 2316874.3),(17 2407534.5),(18 2390238.8),(19 2292792.8),(20 2257284),(21 2349217.8),(22 2550459.5),(23 2719726.3),(24 2744018),(25 2610101.5),(26 2382836.5),(27 2221826),(28 2230411),(29 2414382),(30 2636156.5),(31 2745345.3),(32 2684281.3),(33 2507380),(34 2328337),(35 2251057.3),(36 2287814.3),(37 2377841),(38 2470560.3),(39 2540177.8),(40 2530742.5),(41 2448508.8),(42 2326478.8),(43 2229343),(44 2181960.3),(45 2207460.3),(46 2282472.3),(47 2385982),(48 2491470.3),(49 2560649.3),(50 2626310),(51 2704796.3),(52 2775404.3),(53 2832701.3),(54 2841255.5),(55 2800370),(56 2729834.3),(57 2702078.8),(58 2733226.5),(59 2804136),(60 2912371.3),(61 3046267.5),(62 3197800.8),(63 3310275),(64 3349417.3),(65 3283723.3),(66 3174360.3),(67 3087712.5),(68 3060799.3),(69 3078464),(70 3081112),(71 3089569.3),(72 3088528.3),(73 3032110.8),(74 2976422.5),(75 2937054.8),(76 2889546),(77 2840363),(78 2810185.5),(79 2799848.8),
