1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 227098.7),(2 830359.56),(3 1833329),(4 3282118.8),(5 5303667.5),(6 7969229.5),(7 11088877),(8 14410920),(9 18389240),(10 22254962),(11 26593304),(12 31062898),(13 35801700),(14 40840240),(15 45786668),(16 50671308),(17 55806868),(18 60975170),(19 66482892),(20 70862840),(21 75889736),(22 79652410),(23 83513680),(24 87766690),(25 91902570),(26 95892960),(27 99486120),(28 102644950),(29 105473144),(30 107802680),(31 109905064),(32 111630696),(33 113080510),(34 114341130),(35 115511590),(36 116812184),(37 118461030),(38 120488220),(39 122971750),(40 126287270),(41 130519850),(42 135604480),(43 142301570),(44 149243490),(45 156334400),(46 163105360),(47 169495420),(48 175654190),(49 181957870),(50 188284800),(51 194850300),(52 201594160),(53 207347140),(54 213243730),(55 219284940),(56 226460530),(57 233676720),(58 241394260),(59 249096640),(60 256730110),(61 264450640),(62 272127600),(63 279586900),(64 285828260),(65 290935200),(66 294296000),(67 296708450),(68 299860160),(69 303524580),(70 307844600),(71 312266600),(72 316199040),(73 319662370),(74 322678880),(75 325677500),(76 328620060),(77 330929120),(78 332705630),(79 334027460),
(1 127275.69),(2 397201.97),(3 615656),(4 729941.5),(5 796481),(6 859953.25),(7 937389.44),(8 996244.4),(9 1027386.44),(10 1044891.3),(11 1069636.9),(12 1108873.8),(13 1153300.8),(14 1194615.6),(15 1232678.8),(16 1262389),(17 1287270.6),(18 1309887.1),(19 1340328.8),(20 1381818.6),(21 1413633),(22 1429732.8),(23 1438178.3),(24 1453076.9),(25 1473616.4),(26 1499635.3),(27 1531222.9),(28 1563386.3),(29 1611538.9),(30 1662821.6),(31 1710187),(32 1734327.6),(33 1744882.6),(34 1771367.6),(35 1801988.8),(36 1829067),(37 1863673.1),(38 1894816),(39 1931929.1),(40 1959156.8),(41 1988218.4),(42 2014431.6),(43 2047673.6),(44 2069855.5),(45 2102780),(46 2154253.8),(47 2206876.8),(48 2242071),(49 2260114.8),(50 2275380.5),(51 2297656),(52 2345204),(53 2421186.3),(54 2483438),(55 2500272),(56 2479624),(57 2448506.5),(58 2425352.3),(59 2424274),(60 2437143.5),(61 2442282.5),(62 2443164.8),(63 2457204),(64 2501156.5),(65 2559160),(66 2599199.8),(67 2615112),(68 2629107.5),(69 2650939),(70 2666889.5),(71 2668843.5),(72 2671916),(73 2670188.5),(74 2668908),(75 2678860),(76 2702565),(77 2751262.5),(78 2810640.8),(79 2864215.3),
(1 115789.65),(2 340585.16),(3 506181.5),(4 588394.44),(5 641819.06),(6 705957.5),(7 787380.7),(8 853523),(9 896902.75),(10 935703.56),(11 989032.75),(12 1048243.94),(13 1089153.4),(14 1110533),(15 1120543.5),(16 1126919.4),(17 1135028.6),(18 1152076),(19 1178671),(20 1221815.5),(21 1267354.4),(22 1300935.1),(23 1312435.1),(24 1325811.6),(25 1333757),(26 1340495.3),(27 1358135.1),(28 1375447.5),(29 1385759.5),(30 1389667.6),(31 1401139.6),(32 1415381.5),(33 1445382),(34 1480790.4),(35 1494943),(36 1513621.6),(37 1552414.6),(38 1609099.5),(39 1654527),(40 1679800.5),(41 1689394.1),(42 1691928.1),(43 1692631),(44 1727519.5),(45 1783352.1),(46 1846549.6),(47 1881977.6),(48 1896635.6),(49 1918450),(50 1961838.4),(51 2019133.6),(52 2058614.6),(53 2087143.5),(54 2107834),(55 2123147),(56 2132577),(57 2123539.5),(58 2121683.3),(59 2127078),(60 2131089.8),(61 2124972.8),(62 2109643.8),(63 2111587.8),(64 2136107.8),(65 2153330.8),(66 2146959.3),(67 2135004.8),(68 2139154),(69 2165505),(70 2194781.3),(71 2213274.5),(72 2228624.3),(73 2220170),(74 2216539),(75 2227510.8),(76 2255372),(77 2299698.8),(78 2348293),(79 2393822.3),
(1 115072.51),(2 351812.34),(3 545918.75),(4 652490.94),(5 716475.1),(6 773879.56),(7 832304.3),(8 871890.06),(9 900852.75),(10 940662.44),(11 994982.8),(12 1055035),(13 1102884.6),(14 1126665.6),(15 1130966.8),(16 1121124.4),(17 1116225.3),(18 1131040.9),(19 1164511.5),(20 1206310.6),(21 1250847.9),(22 1287650.9),(23 1307072.8),(24 1320799.5),(25 1324656.9),(26 1325923.5),(27 1321928),(28 1308589.1),(29 1300640.8),(30 1304752.1),(31 1325010),(32 1355919.8),(33 1365541.8),(34 1374838.5),(35 1383045.3),(36 1374470.8),(37 1369506.4),(38 1389793.8),(39 1429809),(40 1466558.6),(41 1501394),(42 1539837.8),(43 1572699.9),(44 1606867.8),(45 1641471.1),(46 1673265),(47 1706155.1),(48 1741577.8),(49 1768274.9),(50 1784229.1),(51 1785630.8),(52 1780213.3),(53 1794276.3),(54 1840031.3),(55 1880019.5),(56 1906867.8),(57 1920459.6),(58 1937037.9),(59 1953206),(60 1960159.8),(61 1958931.6),(62 1961367.4),(63 1963257.6),(64 1981990.4),(65 2014424),(66 2039178),(67 2041723.4),(68 2043472.1),(69 2037502.4),(70 2022301.1),(71 2005336.6),(72 2001746.4),(73 2013295.5),(74 2044887.3),(75 2080632),(76 2108080.3),(77 2131649.8),(78 2153442.5),(79 2170793.8),
(1 104023.68),(2 308611.2),(3 475545.7),(4 589306.4),(5 685275.44),(6 775763.6),(7 843080.6),(8 879690.8),(9 899592.7),(10 922288.94),(11 955357.3),(12 1001870.44),(13 1058803.3),(14 1112905.1),(15 1158861.5),(16 1187509),(17 1215324.3),(18 1257199.9),(19 1305145.8),(20 1347396.4),(21 1375383.5),(22 1397041.8),(23 1424975),(24 1450986),(25 1476434.5),(26 1504761.4),(27 1524448),(28 1523934.4),(29 1527524.8),(30 1537433.6),(31 1563190.9),(32 1594991),(33 1612575.5),(34 1625681),(35 1645545.4),(36 1671683.9),(37 1700808.8),(38 1735654.6),(39 1757749),(40 1785328.5),(41 1808244.3),(42 1838154.4),(43 1871133.1),(44 1906231.3),(45 1946125),(46 1986909.5),(47 2007560.1),(48 2012454.9),(49 2012565.6),(50 2017668.1),(51 2033731.8),(52 2055554.6),(53 2083429.4),(54 2114483.5),(55 2130780.8),(56 2152143),(57 2194159),(58 2247595.3),(59 2284121),(60 2311999.3),(61 2343634.8),(62 2384992),(63 2417418.3),(64 2454058),(65 2494376.8),(66 2512239.8),(67 2494405.3),(68 2479935.8),(69 2470976.3),(70 2483948),(71 2502832.8),(72 2531773.8),(73 2564104),(74 2601371.5),(75 2626819.8),(76 2655444),(77 2692616.3),(78 2735913),(79 2775427.5),
(1 107510.74),(2 321878.63),(3 490015.34),(4 581589.6),(5 648827.94),(6 714227.5),(7 760836),(8 787216.3),(9 809208.8),(10 836970.75),(11 868544),(12 907870.75),(13 954913.9),(14 1004170.06),(15 1049464),(16 1088733.3),(17 1122370.1),(18 1152437.3),(19 1171413.4),(20 1183775.9),(21 1183836.5),(22 1197287.4),(23 1222133.3),(24 1254305.5),(25 1288530.9),(26 1320591.8),(27 1355644.3),(28 1393443.9),(29 1438407.8),(30 1472077),(31 1502933.3),(32 1536139.8),(33 1566093.4),(34 1616590.1),(35 1673911.1),(36 1707335.4),(37 1742169),(38 1762831.1),(39 1793235.3),(40 1818352.4),(41 1843463.6),(42 1877947),(43 1912779.6),(44 1948803.8),(45 1966765.6),(46 1988534.9),(47 2021687.4),(48 2050118.4),(49 2071677.4),(50 2078357.9),(51 2087805.4),(52 2094953),(53 2111437.5),(54 2140143.5),(55 2165600.5),(56 2187928.3),(57 2196613.3),(58 2200246.3),(59 2202007.5),(60 2216174.3),(61 2235895),(62 2253408.5),(63 2249106),(64 2238570.3),(65 2243318.8),(66 2267958.8),(67 2296445),(68 2309817),(69 2307765),(70 2308513.8),(71 2304171.3),(72 2297029.5),(73 2285780.3),(74 2276995.3),(75 2268473.3),(76 2268466.3),(77 2267163.3),(78 2266024.5),(79 2262557.8),
(1 102482.67),(2 299948.28),(3 446591.66),(4 532142.25),(5 612567.44),(6 684495.56),(7 723537.94),(8 740772.56),(9 750852.44),(10 770874.94),(11 807717.06),(12 868258.8),(13 934457.7),(14 981230.7),(15 1006197.6),(16 1025226.8),(17 1050170.8),(18 1081547.4),(19 1109350.1),(20 1133501.6),(21 1142908.1),(22 1149565.4),(23 1161614.3),(24 1184417.9),(25 1206663.4),(26 1228147.5),(27 1251061.8),(28 1276527.3),(29 1302896.1),(30 1313800.3),(31 1328361.5),(32 1350432.9),(33 1365217.9),(34 1373881.3),(35 1373818.4),(36 1382144.1),(37 1394996.3),(38 1414073.4),(39 1443736.9),(40 1467197.1),(41 1484171.4),(42 1497955.5),(43 1510331.5),(44 1537699.9),(45 1554683.8),(46 1575640.6),(47 1616179.9),(48 1650750.3),(49 1660469.6),(50 1657263.6),(51 1654681.1),(52 1639671.1),(53 1627520.5),(54 1628653.9),(55 1636441.6),(56 1640136.6),(57 1634430),(58 1644518.5),(59 1652618.1),(60 1634696),(61 1594958.9),(62 1574587.4),(63 1581804.8),(64 1611794.4),(65 1644620.3),(66 1671103.1),(67 1683946.4),(68 1684359.9),(69 1670603.3),(70 1664168.1),(71 1658592),(72 1662238.4),(73 1683006.3),(74 1724402.1),(75 1774160.6),(76 1816059.5),(77 1833525.8),(78 1840342.8),(79 1841926.5),
(1 103806.555),(2 288371.84),(3 404693.5),(4 477110.2),(5 559403.6),(6 618524.8),(7 636390.9),(8 637311.7),(9 648111.25),(10 669727.4),(11 707153.2),(12 768651.3),(13 820963.7),(14 850485.3),(15 882669),(16 924231.7),(17 955186.44),(18 965541.3),(19 964854.3),(20 963514.3),(21 959237.1),(22 969521.2),(23 1005392.44),(24 1050415.3),(25 1094462.1),(26 1127830.8),(27 1163216.1),(28 1194798),(29 1227000.5),(30 1254754.1),(31 1280882.1),(32 1305586.1),(33 1343000.1),(34 1369445.3),(35 1385859.6),(36 1415478.6),(37 1442083.6),(38 1474215.9),(39 1510836.5),(40 1558722.1),(41 1598371.4),(42 1623213.6),(43 1640355.6),(44 1648735.1),(45 1656593.4),(46 1677539.9),(47 1706930.1),(48 1720869),(49 1710705.8),(50 1699968.8),(51 1703762.8),(52 1707365.1),(53 1715854.8),(54 1732183.5),(55 1750989.9),(56 1753482.9),(57 1747224.1),(58 1747325.6),(59 1739944.5),(60 1725098.8),(61 1714286.4),(62 1715343),(63 1710340.6),(64 1706919.8),(65 1726664),(66 1753341.3),(67 1769410),(68 1755972.5),(69 1727467.6),(70 1711729.6),(71 1689943.4),(72 1675200.9),(73 1680959.8),(74 1701203.5),(75 1711140.9),(76 1707703.3),(77 1700802.8),(78 1707691.5),(79 1730335.5),
(1 96999.97),(2 266198.4),(3 369182.1),(4 444874.94),(5 523859.78),(6 563949.4),(7 580791.5),(8 609968.4),(9 656117.75),(10 695413.9),(11 729821.25),(12 768948.44),(13 798962.5),(14 807096),(15 820246.56),(16 850501.6),(17 869335.2),(18 868855.44),(19 867457.2),(20 868502.94),(21 864331.8),(22 863804.4),(23 873464.6),(24 895370.06),(25 915956.06),(26 934876.1),(27 955898.8),(28 973881.5),(29 1000131.2),(30 1025833.9),(31 1046306.4),(32 1080416.5),(33 1100344.6),(34 1109967.8),(35 1108971.1),(36 1106108.3),(37 1116331.3),(38 1129896.4),(39 1149902.8),(40 1178351.5),(41 1199725.8),(42 1206712),(43 1203935.4),(44 1213234.6),(45 1230069.1),(46 1244312.4),(47 1246994),(48 1251027.8),(49 1266804.3),(50 1291742.3),(51 1306949.8),(52 1304639.8),(53 1301483.5),(54 1305940.4),(55 1321493.4),(56 1347388.3),(57 1377100.3),(58 1407263.8),(59 1423283.8),(60 1429166.8),(61 1431035.3),(62 1442773),(63 1449718.5),(64 1461171),(65 1481833.9),(66 1507194.6),(67 1542506.4),(68 1570608.8),(69 1591815.3),(70 1605201.8),(71 1603824.8),(72 1604160.8),(73 1620638.1),(74 1637292.1),(75 1640962),(76 1642692.6),(77 1654503),(78 1677005.1),(79 1692394.1),
(1 102734.73),(2 260214.9),(3 353671.9),(4 413268.9),(5 469459.03),(6 505538.47),(7 527645.75),(8 556649.2),(9 601651.2),(10 643499.94),(11 675508.56),(12 714178.9),(13 753580.56),(14 785930.7),(15 821786.06),(16 863509.25),(17 895306.75),(18 904275.1),(19 910658.6),(20 920304.8),(21 927536.8),(22 924346.94),(23 928441.4),(24 946016.94),(25 967583.06),(26 988729.5),(27 1011024.44),(28 1030365.5),(29 1053553.1),(30 1072927.6),(31 1080627.1),(32 1084676.1),(33 1087317.9),(34 1100109),(35 1113022.3),(36 1124440.1),(37 1140128.8),(38 1161091.5),(39 1199504.8),(40 1231520),(41 1258873.6),(42 1277169.5),(43 1290816.4),(44 1334053.8),(45 1375795.6),(46 1399983.1),(47 1429678.8),(48 1469972.8),(49 1491620.1),(50 1492486.1),(51 1497524.3),(52 1518583.5),(53 1552967.1),(54 1578382.5),(55 1593356.1),(56 1611248.1),(57 1626526.1),(58 1645537.3),(59 1660748.8),(60 1662911.5),(61 1653901.5),(62 1655538.8),(63 1672347.1),(64 1693541.8),(65 1709265.5),(66 1733200.5),(67 1756919.1),(68 1768014.6),(69 1775342.6),(70 1801355.9),(71 1824044),(72 1839602.1),(73 1845435.9),(74 1856284.1),(75 1877862.9),(76 1898169.8),(77 1915726.4),(78 1936312.1),(79 1955657.8),
(1 102036.25),(2 270927.16),(3 362250.34),(4 418157.56),(5 470282),(6 503483.6),(7 519720.53),(8 542218.6),(9 584262.3),(10 642263.3),(11 706060.75),(12 761168.06),(13 797443.3),(14 821828.75),(15 847953.7),(16 881419.75),(17 914165.75),(18 928664.44),(19 930065.1),(20 943435.56),(21 967366.3),(22 991826.2),(23 1007433.3),(24 1022510.94),(25 1036737.06),(26 1048387),(27 1055813.9),(28 1064502.1),(29 1069566.6),(30 1075137.3),(31 1085264),(32 1092532.3),(33 1096955.4),(34 1092419.9),(35 1107734.9),(36 1121501.3),(37 1122854.9),(38 1134456),(39 1159155.6),(40 1170733.3),(41 1180229),(42 1200201.1),(43 1213321.1),(44 1229459.6),(45 1242365.6),(46 1254139.8),(47 1269272.5),(48 1285916.1),(49 1298244.5),(50 1313465.4),(51 1345345.1),(52 1383970.1),(53 1408801.4),(54 1421965.1),(55 1438508),(56 1457598.3),(57 1467400.6),(58 1486586),(59 1517366.3),(60 1544474.3),(61 1560969.1),(62 1569040.5),(63 1574339.4),(64 1587153.1),(65 1606940.6),(66 1623755.1),(67 1637299),(68 1654779.8),(69 1676922.4),(70 1706596.9),(71 1732625.4),(72 1751151),(73 1764866.3),(74 1787418.8),(75 1800445.4),(76 1792156),(77 1774024.4),(78 1762369.4),(79 1760504.5),
(1 100140.54),(2 259731.81),(3 337937.3),(4 388447),(5 436169.66),(6 464846.1),(7 496189.03),(8 533612.94),(9 563162.44),(10 606609.75),(11 668734.75),(12 718160.9),(13 745129.2),(14 767625.06),(15 793306.94),(16 816736),(17 836837.2),(18 849781.56),(19 859439.9),(20 880018.06),(21 905499.7),(22 925433.9),(23 939258.1),(24 962596.06),(25 980516.25),(26 995389.75),(27 1013502.06),(28 1027532.5),(29 1048479.5),(30 1064281.3),(31 1069651.4),(32 1066773),(33 1070701),(34 1089655.3),(35 1111385.9),(36 1129415.1),(37 1143112.9),(38 1155821.8),(39 1170412.6),(40 1194706.3),(41 1221825.6),(42 1252089.1),(43 1271194),(44 1298820.4),(45 1325654.5),(46 1354132.1),(47 1376429.3),(48 1374629.6),(49 1373628.6),(50 1386396.3),(51 1401535.8),(52 1398969.1),(53 1398383),(54 1407076.6),(55 1412172.9),(56 1422391.3),(57 1431170.5),(58 1436682.9),(59 1443559.9),(60 1457567.5),(61 1473342),(62 1484490.9),(63 1482430.4),(64 1473913.8),(65 1471904),(66 1477981.1),(67 1474212.9),(68 1468927.1),(69 1471012.4),(70 1474282),(71 1482078.6),(72 1494164.6),(73 1515499.1),(74 1538631.9),(75 1548553.3),(76 1548273.9),(77 1551462),(78 1568083.4),(79 1593057.5),
(1 94104.484),(2 231145.33),(3 296359.47),(4 351850.63),(5 399490.72),(6 417810.56),(7 450211),(8 490566.88),(9 514766.4),(10 541138.25),(11 585061.3),(12 627574.75),(13 654371.8),(14 680511.94),(15 707721.94),(16 731662.6),(17 762182.25),(18 793309.5),(19 815293.2),(20 846852.25),(21 880338.75),(22 895670.3),(23 896364.4),(24 902198.44),(25 912856.9),(26 931799.6),(27 960705.8),(28 986093.9),(29 1009277.1),(30 1031888.3),(31 1048730.8),(32 1063254.8),(33 1084023.5),(34 1113966.9),(35 1143923.9),(36 1164282.3),(37 1191972.3),(38 1201732),(39 1215069.3),(40 1243018.3),(41 1267267.5),(42 1280483.6),(43 1279946.5),(44 1300040.3),(45 1325159.3),(46 1331617.6),(47 1331748),(48 1322246.5),(49 1313210.6),(50 1318729),(51 1328727.4),(52 1337651.5),(53 1343834.1),(54 1349109.3),(55 1348223.3),(56 1361324.4),(57 1377685.9),(58 1386552.4),(59 1407463.6),(60 1443219.1),(61 1471412.8),(62 1491482.4),(63 1499581.6),(64 1493434.8),(65 1484150.6),(66 1486513.8),(67 1494812.4),(68 1499993.1),(69 1517037.9),(70 1550172.8),(71 1576699.8),(72 1586300.9),(73 1586541.4),(74 1589881.8),(75 1594686.3),(76 1597797.8),(77 1604952.1),(78 1623628.6),(79 1642403.4),
(1 105703.64),(2 257098.72),(3 318591.78),(4 376419.22),(5 424998.5),(6 431849.34),(7 456192.38),(8 508229.97),(9 546787.8),(10 580386.94),(11 626971.1),(12 659767.6),(13 678680.4),(14 712974.5),(15 748300.06),(16 766025.4),(17 785936.44),(18 809753.5),(19 826552.25),(20 840756.5),(21 855682.44),(22 873324.06),(23 883946.9),(24 899442),(25 912853.44),(26 926256.25),(27 942224.3),(28 963376.25),(29 987211),(30 1000272.94),(31 1010797.2),(32 1032560),(33 1054920.8),(34 1080273.5),(35 1104346.4),(36 1122723.9),(37 1138835.4),(38 1147342.6),(39 1161335.8),(40 1177486.8),(41 1196740.6),(42 1210577.4),(43 1211882),(44 1225482.3),(45 1249735.4),(46 1257535.1),(47 1253880.1),(48 1254557.4),(49 1261752.9),(50 1274615.4),(51 1289721.8),(52 1306102),(53 1329347.6),(54 1344989.4),(55 1334081.3),(56 1327635.4),(57 1328696.8),(58 1339644.3),(59 1369087.6),(60 1402584.3),(61 1417423.8),(62 1419121.5),(63 1418458.6),(64 1410207.6),(65 1400066.1),(66 1405522.8),(67 1418987.8),(68 1424657.8),(69 1427785.3),(70 1441549.4),(71 1452894.5),(72 1450900.4),(73 1439853.5),(74 1434491.4),(75 1432979),(76 1433690.6),(77 1438185.9),(78 1445033.4),(79 1446547.3),
(1 103705.375),(2 232288.27),(3 266938.16),(4 312292.6),(5 356273.9),(6 362841.84),(7 388076.28),(8 437552.84),(9 465056.8),(10 491802.84),(11 525678),(12 545969.9),(13 571864.5),(14 606913.3),(15 628979.56),(16 642473.9),(17 668052.1),(18 695017.1),(19 711331.75),(20 723085.75),(21 742564.9),(22 771892.6),(23 801221.5),(24 826314.4),(25 846838.3),(26 872325.1),(27 897767.3),(28 918835),(29 945574.4),(30 969005.7),(31 988205.9),(32 1000550.44),(33 1021949.4),(34 1043211.25),(35 1064933),(36 1089327.4),(37 1119399),(38 1145220.5),(39 1155617.9),(40 1172869.8),(41 1188118.6),(42 1200742.3),(43 1216510.3),(44 1242896.5),(45 1255971.1),(46 1252371),(47 1253696),(48 1264859.6),(49 1273902.8),(50 1272019.3),(51 1278237.4),(52 1288344),(53 1303236),(54 1315906.3),(55 1326375.6),(56 1355730.1),(57 1385686.6),(58 1410016.3),(59 1424687.6),(60 1443956.9),(61 1455721.4),(62 1452702.8),(63 1455418.8),(64 1471047),(65 1481058.6),(66 1491883.5),(67 1513033),(68 1531414.9),(69 1541297),(70 1556923.3),(71 1571820),(72 1579725.3),(73 1589031.1),(74 1604513.3),(75 1617963.8),(76 1616293),(77 1611430.9),(78 1615389.9),(79 1615925.3),
(1 105384.93),(2 238912.61),(3 279622.63),(4 326330.13),(5 364890.7),(6 372010.78),(7 404370.03),(8 454471.06),(9 481985.66),(10 524705.2),(11 564966.9),(12 588128.8),(13 614147.5),(14 638464.7),(15 654715.7),(16 684750.44),(17 723325.1),(18 740710.56),(19 746418.9),(20 757025.25),(21 767211.75),(22 783843.06),(23 796822.6),(24 804804.94),(25 817069.5),(26 836377.44),(27 864033.75),(28 888027.2),(29 895116.5),(30 894223.2),(31 908561),(32 941865.56),(33 969175.9),(34 991079),(35 1018835.4),(36 1038751.56),(37 1056329.9),(38 1069717.8),(39 1081600.8),(40 1090157.8),(41 1112084.9),(42 1138435.3),(43 1148178.4),(44 1166893.8),(45 1192055.5),(46 1221463.5),(47 1243486),(48 1254814.9),(49 1256468),(50 1260206.5),(51 1278470.3),(52 1287136.9),(53 1294222.5),(54 1315677.8),(55 1339654.6),(56 1356227.6),(57 1371599.6),(58 1398559.5),(59 1406258.3),(60 1410542.8),(61 1427065.4),(62 1452074.8),(63 1484748.8),(64 1520057.3),(65 1539244.1),(66 1556853),(67 1588096.3),(68 1620883.1),(69 1641979),(70 1666497.1),(71 1685227.1),(72 1710463.3),(73 1737531.9),(74 1769709.8),(75 1785860.3),(76 1788250.3),(77 1791945.4),(78 1802790.4),(79 1815470.3),
(1 103812.37),(2 222530.06),(3 253483.22),(4 300902.13),(5 329250.84),(6 339293.28),(7 380527.38),(8 414509.4),(9 433972.44),(10 476308),(11 517937.22),(12 529687.9),(13 542497),(14 565488.9),(15 575934.1),(16 588738),(17 609394.25),(18 621969.44),(19 633041.2),(20 646905),(21 658039.56),(22 665540.7),(23 672191),(24 679142.5),(25 686904.4),(26 708262.75),(27 731413.75),(28 744206.3),(29 758948.44),(30 774240.44),(31 788975.6),(32 811279.94),(33 839915.3),(34 850877.75),(35 858763.8),(36 875112.1),(37 887206.06),(38 894296),(39 907768.2),(40 919115.3),(41 928330.2),(42 944738.44),(43 957907.3),(44 953593),(45 953704.25),(46 972532.9),(47 985619.7),(48 991444.44),(49 1010534.75),(50 1025513.75),(51 1023242.9),(52 1026381.3),(53 1041025),(54 1051089),(55 1062475.5),(56 1079129.6),(57 1095047.1),(58 1113723.4),(59 1145520.5),(60 1173954.5),(61 1182388.5),(62 1180219.5),(63 1175843.5),(64 1186933),(65 1197140.8),(66 1210820.6),(67 1236716.3),(68 1269269.4),(69 1300175.5),(70 1334593.5),(71 1357838),(72 1370895.4),(73 1382216.1),(74 1404386.5),(75 1425700.8),(76 1436240.6),(77 1438132.6),(78 1452674.9),(79 1476972),
(1 111015.53),(2 234022.11),(3 258829.1),(4 299793.5),(5 329718.2),(6 344938.56),(7 386790.78),(8 430197.7),(9 455889.97),(10 486159.88),(11 513770.56),(12 522002.25),(13 539020.6),(14 568809),(15 579907.9),(16 593466.2),(17 618405),(18 631624.7),(19 643236.4),(20 656688.44),(21 664240.56),(22 672186.6),(23 679279),(24 686514.44),(25 696800.4),(26 719828.4),(27 747005.94),(28 766111.7),(29 787549.56),(30 800962.25),(31 820952.8),(32 846624.6),(33 866182.1),(34 877565.3),(35 897838),(36 925522.2),(37 942918.5),(38 952397.2),(39 956360),(40 956533.2),(41 962156.25),(42 979064.56),(43 990695.56),(44 1000087.9),(45 1004818.06),(46 1019138.44),(47 1047507.25),(48 1063950.1),(49 1073856.3),(50 1083891.4),(51 1086549),(52 1090186.1),(53 1100353.8),(54 1103049.6),(55 1106624.5),(56 1116787.4),(57 1125504.1),(58 1150682.4),(59 1181412.9),(60 1194127.9),(61 1190029.6),(62 1182383.8),(63 1171837.1),(64 1177154.8),(65 1190365.5),(66 1192733.6),(67 1197994),(68 1201849.8),(69 1202322.9),(70 1201270.3),(71 1198576.8),(72 1196770.4),(73 1201592.6),(74 1213244),(75 1230233.3),(76 1235097.5),(77 1231140.6),(78 1230193.8),(79 1230649.9),
