1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,
(1 0.00038238848),(2 0.26659077),(3 3.008561),(4 5.463347),(5 5.427764),(6 6.5622487),(7 7.7452517),(8 8.833207),(9 8.807985),(10 8.512252),(11 8.374562),(12 10.571584),(13 10.5534315),(14 13.783141),(15 53.145214),(16 211.87521),(17 211.77612),(18 213.32011),(19 229.43546),(20 233.66179),(21 234.0788),(22 239.55887),(23 252.59186),(24 251.48286),(25 251.8589),(26 259.15826),(27 244.13246),(28 241.96355),(29 242.11548),(30 242.00769),(31 226.08476),(32 215.29703),(33 215.53192),(34 169.82109),(35 130.20949),(36 120.89478),(37 120.72988),(38 101.55936),(39 99.4802),(40 99.89828),(41 100.23696),(42 103.34322),(43 111.2503),(44 117.192116),(45 117.96766),(46 135.49236),(47 141.87804),(48 142.01051),
(1 0.0020984171),(2 3.0529032),(3 13.280599),(4 19.356764),(5 19.336597),(6 24.373018),(7 29.805727),(8 31.744951),(9 31.807873),(10 36.865334),(11 47.08058),(12 49.8539),(13 49.815002),(14 56.076923),(15 65.858246),(16 71.61487),(17 71.51919),(18 71.15457),(19 72.646904),(20 79.12087),(21 79.04522),(22 80.130066),(23 82.92806),(24 90.8074),(25 90.77126),(26 91.5264),(27 90.95961),(28 94.32371),(29 94.48188),(30 98.14287),(31 100.57032),(32 100.044655),(33 100.03195),(34 99.97972),(35 106.19905),(36 105.78536),(37 105.96938),(38 111.82604),(39 108.92056),(40 110.05086),(41 110.0055),(42 105.57176),(43 103.22665),(44 99.74368),(45 99.71866),(46 98.12808),(47 98.6864),(48 98.64062),
(1 0.002371445),(2 3.2406466),(3 16.107405),(4 20.905695),(5 20.887625),(6 24.137135),(7 29.04171),(8 34.249565),(9 34.28341),(10 40.03102),(11 48.715454),(12 52.531013),(13 52.59545),(14 55.716602),(15 63.296394),(16 68.12469),(17 68.11188),(18 69.1895),(19 72.969185),(20 77.75067),(21 77.77741),(22 80.68208),(23 81.74346),(24 87.0574),(25 87.140335),(26 88.2308),(27 89.72483),(28 89.71314),(29 90.04764),(30 87.20044),(31 90.28127),(32 90.45944),(33 90.443535),(34 90.770325),(35 96.72873),(36 99.79861),(37 99.9479),(38 100.32088),(39 102.0386),(40 100.83506),(41 100.8709),(42 100.45635),(43 103.839935),(44 104.733284),(45 104.6923),(46 102.44994),(47 97.22382),(48 97.19717),
(1 0.002509581),(2 2.963539),(3 14.795389),(4 18.597366),(5 18.599464),(6 22.858437),(7 30.886951),(8 36.09677),(9 36.1357),(10 43.64006),(11 52.711647),(12 53.688343),(13 53.690804),(14 55.04742),(15 59.951763),(16 66.56576),(17 66.559044),(18 70.15971),(19 73.408424),(20 80.134605),(21 80.0848),(22 79.72986),(23 83.30753),(24 89.995995),(25 90.12015),(26 92.86565),(27 94.66459),(28 91.43429),(29 91.65018),(30 87.91298),(31 91.08433),(32 91.63115),(33 91.667305),(34 93.82061),(35 95.23878),(36 96.352554),(37 96.389404),(38 98.851166),(39 102.726715),(40 105.56023),(41 105.48993),(42 108.36136),(43 109.109276),(44 107.57667),(45 107.35168),(46 103.07787),(47 100.4824),(48 100.50485),
(1 0.0021431453),(2 2.981371),(3 14.116492),(4 18.251602),(5 18.248304),(6 22.936035),(7 31.124687),(8 36.18747),(9 36.22048),(10 41.717983),(11 45.94938),(12 46.975864),(13 46.985535),(14 51.977604),(15 59.192513),(16 62.722775),(17 62.62565),(18 64.24129),(19 67.4007),(20 73.100174),(21 73.144806),(22 73.63601),(23 76.84234),(24 80.16234),(25 80.1681),(26 80.43112),(27 73.48872),(28 74.117455),(29 74.40017),(30 73.65556),(31 78.91812),(32 80.091515),(33 80.15217),(34 81.23407),(35 85.53606),(36 90.08186),(37 90.2062),(38 90.31456),(39 94.76674),(40 98.457344),(41 98.61059),(42 98.80695),(43 98.27169),(44 100.04503),(45 99.95846),(46 99.47432),(47 101.258766),(48 101.25479),
(1 0.002528399),(2 3.0237598),(3 15.6662655),(4 22.217613),(5 22.198704),(6 26.385439),(7 31.122776),(8 37.045235),(9 37.052624),(10 41.36508),(11 51.68742),(12 53.573524),(13 53.628315),(14 54.398293),(15 59.01002),(16 67.12771),(17 67.094025),(18 67.458176),(19 69.34035),(20 74.68496),(21 74.65925),(22 73.870476),(23 79.11513),(24 82.58879),(25 82.60455),(26 82.00525),(27 82.24274),(28 86.507515),(29 86.49406),(30 88.549194),(31 94.06359),(32 94.304375),(33 94.33314),(34 94.946365),(35 100.33614),(36 101.72338),(37 101.522125),(38 98.43719),(39 100.10636),(40 101.21482),(41 101.205635),(42 100.542694),(43 96.45434),(44 95.47763),(45 95.52844),(46 95.61319),(47 98.91237),(48 98.8502),
(1 0.002071527),(2 2.8877866),(3 11.848155),(4 16.835764),(5 16.824413),(6 22.811893),(7 32.61734),(8 36.258984),(9 36.291763),(10 38.08694),(11 47.143833),(12 53.33725),(13 53.359547),(14 56.12612),(15 61.41772),(16 63.389977),(17 63.42543),(18 65.06589),(19 63.556503),(20 66.724075),(21 66.679924),(22 69.043),(23 70.75974),(24 72.45394),(25 72.49929),(26 72.449905),(27 70.07955),(28 74.14769),(29 74.21418),(30 77.29998),(31 84.4198),(32 84.36811),(33 84.36247),(34 83.3415),(35 86.38681),(36 92.32077),(37 92.454254),(38 94.23829),(39 96.93972),(40 96.80264),(41 96.71649),(42 93.30088),(43 87.327644),(44 84.39268),(45 84.286766),(46 89.3977),(47 85.11537),(48 85.10436),
(1 0.0019655083),(2 3.2071416),(3 13.5778675),(4 17.19892),(5 17.209246),(6 21.092562),(7 29.943094),(8 32.64814),(9 32.655453),(10 36.05945),(11 39.08862),(12 45.081158),(13 45.072342),(14 47.944168),(15 50.630074),(16 53.89126),(17 53.890484),(18 54.606754),(19 55.675095),(20 58.135536),(21 58.16595),(22 58.267303),(23 59.65531),(24 61.779793),(25 61.818344),(26 64.120255),(27 63.545525),(28 64.590164),(29 64.35325),(30 66.75742),(31 73.012596),(32 73.8449),(33 73.84526),(34 76.45823),(35 81.34966),(36 86.59886),(37 86.69022),(38 88.18718),(39 80.88021),(40 81.346375),(41 81.330505),(42 83.062775),(43 87.202896),(44 87.160866),(45 87.15026),(46 83.98387),(47 88.60086),(48 88.62842),
(1 0.0024785597),(2 3.4795697),(3 15.271133),(4 18.989073),(5 18.981215),(6 22.163364),(7 29.628153),(8 34.132965),(9 34.157204),(10 37.601734),(11 44.34732),(12 49.787704),(13 49.845627),(14 53.65436),(15 61.484005),(16 62.02826),(17 61.9931),(18 60.011383),(19 63.20424),(20 66.87077),(21 66.86879),(22 68.58001),(23 71.36451),(24 75.18595),(25 75.20884),(26 76.17547),(27 78.79086),(28 79.81271),(29 79.93439),(30 79.41018),(31 83.25123),(32 84.286156),(33 84.360954),(34 85.63715),(35 89.62974),(36 92.3883),(37 92.34539),(38 92.8395),(39 96.541306),(40 98.89236),(41 98.85376),(42 98.15366),(43 97.3535),(44 96.658),(45 96.751816),(46 94.08029),(47 95.755936),(48 95.76771),
(1 0.0024465364),(2 3.9650595),(3 16.741),(4 20.423174),(5 20.459715),(6 25.140676),(7 32.166344),(8 36.633068),(9 36.6789),(10 40.33833),(11 44.91458),(12 47.808994),(13 47.86935),(14 49.59589),(15 53.04518),(16 57.005848),(17 56.979824),(18 58.958527),(19 61.171173),(20 63.179005),(21 63.171772),(22 63.595707),(23 66.87833),(24 70.352005),(25 70.27674),(26 71.68192),(27 76.50365),(28 78.77489),(29 78.86349),(30 77.01451),(31 81.41469),(32 80.58036),(33 80.6547),(34 79.782814),(35 85.85184),(36 88.872635),(37 88.83096),(38 91.03798),(39 90.15456),(40 92.987465),(41 93.02204),(42 93.45639),(43 95.04009),(44 91.9538),(45 91.996284),(46 91.004654),(47 89.84708),(48 89.84382),
(1 0.0024934357),(2 3.2050276),(3 14.137994),(4 18.899595),(5 18.940649),(6 22.497541),(7 29.335514),(8 33.18356),(9 33.201393),(10 34.483387),(11 40.940792),(12 43.05724),(13 42.993473),(14 48.276436),(15 54.565804),(16 57.427807),(17 57.439247),(18 61.702103),(19 67.34845),(20 68.16731),(21 68.15896),(22 71.446846),(23 71.41605),(24 69.89443),(25 69.86649),(26 72.67461),(27 81.51391),(28 79.89186),(29 79.889),(30 77.814766),(31 83.218956),(32 80.32307),(33 80.29421),(34 81.87472),(35 83.81663),(36 86.154305),(37 86.182724),(38 89.46747),(39 86.99119),(40 87.97359),(41 88.03168),(42 87.32165),(43 89.13048),(44 84.275734),(45 84.27831),(46 83.621605),(47 80.510544),(48 80.534904),
(1 0.0021190313),(2 3.1474063),(3 12.722361),(4 15.73359),(5 15.740572),(6 18.83666),(7 27.19758),(8 31.247879),(9 31.196537),(10 33.795467),(11 40.554443),(12 43.48721),(13 43.545563),(14 44.20325),(15 48.447735),(16 51.53076),(17 51.543617),(18 52.61419),(19 51.96391),(20 57.31019),(21 57.33744),(22 59.443066),(23 60.395756),(24 61.005604),(25 61.04883),(26 62.397728),(27 63.498096),(28 64.76583),(29 64.8697),(30 63.775997),(31 64.022385),(32 65.65576),(33 65.62507),(34 62.543568),(35 67.80377),(36 69.29258),(37 69.35644),(38 70.738945),(39 68.48104),(40 67.38028),(41 67.50359),(42 66.98301),(43 68.51502),(44 68.5802),(45 68.62371),(46 72.55329),(47 72.55552),(48 72.5202),
(1 0.0022307583),(2 2.710702),(3 11.712946),(4 13.898174),(5 13.909311),(6 18.544909),(7 26.524399),(8 28.86321),(9 28.83515),(10 32.235504),(11 39.374577),(12 42.77618),(13 42.74595),(14 41.21762),(15 45.96567),(16 48.079983),(17 48.11359),(18 50.633694),(19 55.322235),(20 57.56185),(21 57.53349),(22 57.07976),(23 58.602097),(24 60.29442),(25 60.337276),(26 62.51945),(27 66.75644),(28 67.15633),(29 67.06172),(30 67.08867),(31 70.56939),(32 72.601715),(33 72.56918),(34 71.707535),(35 73.98735),(36 74.486275),(37 74.52186),(38 75.496216),(39 78.80893),(40 81.509224),(41 81.5808),(42 81.56386),(43 78.23542),(44 79.12126),(45 79.18823),(46 78.41575),(47 78.22469),(48 78.28384),
