1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.00023416146),(2 0.2690052),(3 1.771482),(4 3.4818895),(5 3.510974),(6 4.208148),(7 8.231412),(8 10.411493),(9 10.434288),(10 9.890523),(11 11.617251),(12 14.282404),(13 14.273357),(14 19.92108),(15 21.78377),(16 107.40323),(17 107.24637),(18 109.34121),(19 125.82137),(20 128.13681),(21 128.2349),(22 130.23099),(23 119.144264),(24 128.08878),(25 127.975044),(26 124.57934),(27 117.37248),(28 110.44949),(29 110.08876),(30 108.57033),(31 111.62885),(32 102.24463),(33 102.45881),(34 97.14286),(35 84.641495),(36 87.74406),(37 87.23388),(38 73.13165),(39 72.84293),(40 78.21836),(41 78.28794),(42 80.45251),(43 82.03603),(44 89.181335),(45 89.55593),(46 94.86706),(47 95.89394),(48 95.93724),
(1 0.0019225911),(2 4.109576),(3 14.594672),(4 18.132082),(5 18.167667),(6 21.414986),(7 24.758064),(8 28.486004),(9 28.504519),(10 31.528261),(11 35.007675),(12 35.30538),(13 35.261524),(14 37.78689),(15 43.758495),(16 45.645844),(17 45.661114),(18 47.061718),(19 48.2785),(20 53.265102),(21 53.32647),(22 52.531418),(23 52.65887),(24 58.047386),(25 58.15756),(26 63.00209),(27 66.951004),(28 67.78575),(29 67.33),(30 66.08402),(31 65.104576),(32 70.47516),(33 70.56758),(34 66.402054),(35 66.87824),(36 71.03367),(37 71.02348),(38 72.61095),(39 71.80381),(40 74.18496),(41 74.115875),(42 74.77217),(43 76.48341),(44 73.06397),(45 72.94964),(46 72.93174),(47 78.87706),(48 78.90508),
(1 0.001908682),(2 4.484225),(3 14.704639),(4 19.029753),(5 19.032661),(6 25.257395),(7 30.18688),(8 34.39178),(9 34.39214),(10 38.16421),(11 41.709373),(12 44.087162),(13 44.10283),(14 45.886562),(15 51.11468),(16 55.577427),(17 55.533104),(18 56.894726),(19 55.494186),(20 58.77747),(21 58.725403),(22 61.834),(23 59.933327),(24 63.16693),(25 63.134693),(26 65.09314),(27 69.77033),(28 71.68267),(29 71.47327),(30 67.625145),(31 61.554478),(32 65.85421),(33 65.85532),(34 63.37341),(35 67.82772),(36 70.05185),(37 70.10167),(38 69.487175),(39 67.936165),(40 70.01691),(41 69.98807),(42 74.127365),(43 73.33674),(44 69.46871),(45 69.46415),(46 69.93854),(47 70.21411),(48 70.21067),
(1 0.0018427742),(2 4.0498896),(3 14.301125),(4 18.079014),(5 18.0658),(6 22.422693),(7 26.981222),(8 31.210825),(9 31.203028),(10 33.25114),(11 39.96246),(12 40.28759),(13 40.30843),(14 45.537807),(15 47.29648),(16 50.936447),(17 50.981697),(18 49.079933),(19 50.23299),(20 54.611797),(21 54.56973),(22 54.43294),(23 56.17348),(24 59.41065),(25 59.37152),(26 57.685253),(27 58.311874),(28 59.17155),(29 59.724094),(30 62.701206),(31 57.608574),(32 62.660896),(33 62.692024),(34 64.39413),(35 62.5479),(36 67.244934),(37 67.19134),(38 66.61367),(39 66.38622),(40 68.8775),(41 68.89307),(42 66.06976),(43 68.075584),(44 68.37383),(45 68.28678),(46 70.61578),(47 70.75488),(48 70.74468),
(1 0.0017109828),(2 4.555538),(3 15.599173),(4 19.132313),(5 19.107069),(6 22.797697),(7 29.046059),(8 33.775852),(9 33.76121),(10 34.814487),(11 43.826584),(12 42.73868),(13 42.75421),(14 45.985004),(15 47.730717),(16 48.255535),(17 48.287647),(18 45.500355),(19 48.512527),(20 52.975277),(21 52.943798),(22 53.74004),(23 57.9968),(24 60.164165),(25 60.188183),(26 61.502144),(27 66.826775),(28 70.999886),(29 71.01254),(30 72.356064),(31 70.08161),(32 67.12905),(33 67.1815),(34 69.69175),(35 64.76473),(36 70.41633),(37 70.36362),(38 73.3668),(39 68.74968),(40 67.85439),(41 67.85866),(42 65.56367),(43 68.18028),(44 71.25279),(45 71.145645),(46 74.986694),(47 73.69466),(48 73.71473),
(1 0.0018829826),(2 5.289228),(3 15.655691),(4 18.653908),(5 18.68489),(6 22.854858),(7 27.618635),(8 31.07838),(9 30.981428),(10 31.842556),(11 38.517353),(12 40.167747),(13 40.238796),(14 41.817844),(15 44.806175),(16 49.181816),(17 49.215103),(18 50.34888),(19 52.544727),(20 59.068905),(21 59.00036),(22 59.735157),(23 61.651394),(24 66.13285),(25 66.11164),(26 65.61928),(27 65.147644),(28 70.22688),(29 69.90452),(30 71.555115),(31 67.76823),(32 65.77403),(33 65.656815),(34 66.736626),(35 66.471695),(36 67.36682),(37 67.42874),(38 68.55872),(39 65.03738),(40 64.974495),(41 65.018425),(42 71.66933),(43 71.63742),(44 71.23377),(45 71.10585),(46 72.061134),(47 70.24004),(48 70.24079),
(1 0.001891278),(2 4.335545),(3 14.56039),(4 18.387001),(5 18.39888),(6 20.082268),(7 25.165071),(8 28.046188),(9 28.031378),(10 29.94221),(11 36.965336),(12 37.69336),(13 37.693516),(14 40.970287),(15 43.26457),(16 46.55538),(17 46.503914),(18 50.34656),(19 50.65313),(20 53.837593),(21 53.855865),(22 55.82761),(23 54.081642),(24 57.14626),(25 57.193718),(26 58.94293),(27 63.475117),(28 68.836716),(29 68.63749),(30 66.12834),(31 68.82463),(32 66.04637),(33 66.04472),(34 61.30079),(35 66.88236),(36 71.61818),(37 71.585236),(38 69.7042),(39 65.751785),(40 68.03594),(41 68.04382),(42 68.24282),(43 70.124596),(44 69.892845),(45 69.87445),(46 71.336334),(47 72.21739),(48 72.227615),
(1 0.0019997712),(2 4.973639),(3 12.815449),(4 17.44159),(5 17.423899),(6 19.955896),(7 27.925907),(8 32.217583),(9 32.232582),(10 32.324272),(11 35.622166),(12 39.383675),(13 39.331795),(14 44.07965),(15 44.53987),(16 47.366093),(17 47.40999),(18 50.32058),(19 53.06032),(20 61.1897),(21 61.16711),(22 57.879227),(23 57.07762),(24 62.429794),(25 62.49072),(26 68.55085),(27 72.0817),(28 74.7799),(29 75.17706),(30 67.2067),(31 65.75838),(32 72.751305),(33 72.81479),(34 68.10871),(35 71.40261),(36 76.545654),(37 76.47642),(38 76.07341),(39 77.58683),(40 77.693726),(41 77.80125),(42 81.76373),(43 76.87901),(44 72.559746),(45 72.37431),(46 72.1459),(47 72.9045),(48 72.892334),
(1 0.0017687441),(2 4.3524923),(3 13.60661),(4 17.473164),(5 17.537746),(6 19.385914),(7 26.494099),(8 28.645391),(9 28.682491),(10 30.359426),(11 36.32868),(12 39.30491),(13 39.356117),(14 42.89014),(15 43.76293),(16 45.782074),(17 45.799206),(18 47.98629),(19 54.912468),(20 60.144653),(21 60.038555),(22 57.86238),(23 56.428566),(24 56.571716),(25 56.55558),(26 61.395134),(27 62.935253),(28 63.036617),(29 62.907227),(30 59.537697),(31 62.416348),(32 64.62894),(33 64.58852),(34 59.515305),(35 64.07529),(36 64.94086),(37 64.8731),(38 62.47014),(39 66.711365),(40 65.961624),(41 65.817055),(42 65.47249),(43 66.6908),(44 63.292023),(45 63.180363),(46 65.04984),(47 67.33729),(48 67.31856),
(1 0.0018481599),(2 4.779659),(3 14.98909),(4 18.084543),(5 18.200733),(6 21.584183),(7 28.617418),(8 32.200947),(9 32.26579),(10 34.842228),(11 42.456783),(12 43.538334),(13 43.496376),(14 45.89666),(15 47.954784),(16 53.4452),(17 53.477184),(18 56.55599),(19 57.871178),(20 57.936783),(21 57.954033),(22 59.950035),(23 64.910126),(24 67.986565),(25 67.99109),(26 72.056725),(27 71.773056),(28 75.792625),(29 75.485115),(30 76.0083),(31 75.85521),(32 72.492714),(33 72.64447),(34 67.487854),(35 69.92365),(36 73.67208),(37 73.71788),(38 72.80265),(39 71.8653),(40 72.10977),(41 72.025826),(42 73.976395),(43 74.22698),(44 72.2203),(45 72.2622),(46 75.07129),(47 76.47571),(48 76.49593),
(1 0.0018820456),(2 4.160426),(3 14.385421),(4 17.15143),(5 17.195591),(6 20.842943),(7 27.111414),(8 28.620207),(9 28.62097),(10 29.67786),(11 34.586464),(12 36.108955),(13 36.08046),(14 38.753296),(15 41.67216),(16 43.70076),(17 43.706497),(18 45.973568),(19 44.854595),(20 47.7134),(21 47.694084),(22 49.348495),(23 51.973434),(24 54.63654),(25 54.707474),(26 56.575207),(27 56.591633),(28 60.559166),(29 60.656013),(30 61.42219),(31 59.70444),(32 61.694046),(33 61.66393),(34 58.676144),(35 59.456417),(36 60.54678),(37 60.509445),(38 63.05601),(39 62.367935),(40 61.6062),(41 61.57226),(42 64.22318),(43 65.625824),(44 64.35105),(45 64.2021),(46 65.663925),(47 67.342285),(48 67.36339),
(1 0.0017609672),(2 4.562797),(3 12.141351),(4 14.721717),(5 14.725808),(6 18.230598),(7 22.518656),(8 23.406721),(9 23.36429),(10 23.871674),(11 28.824951),(12 31.75901),(13 31.750015),(14 36.816525),(15 38.28197),(16 38.907917),(17 38.898388),(18 42.953773),(19 41.544273),(20 42.425858),(21 42.315063),(22 42.884655),(23 46.171917),(24 49.41413),(25 49.51013),(26 52.22256),(27 51.3696),(28 53.743267),(29 54.11875),(30 55.469395),(31 55.296513),(32 56.606953),(33 56.538853),(34 53.16902),(35 51.628788),(36 54.28727),(37 54.321945),(38 54.809097),(39 50.3749),(40 51.33766),(41 51.24616),(42 51.993942),(43 49.683334),(44 49.648495),(45 49.76409),(46 54.709953),(47 58.246605),(48 58.24256),
(1 0.001673884),(2 4.228047),(3 11.734522),(4 16.16226),(5 16.135216),(6 18.574596),(7 22.275665),(8 24.937052),(9 24.985703),(10 29.258047),(11 31.0082),(12 32.930725),(13 32.970047),(14 35.333923),(15 38.698517),(16 43.5723),(17 43.562553),(18 48.810047),(19 48.756226),(20 52.44825),(21 52.448105),(22 55.84604),(23 55.05987),(24 56.2593),(25 56.241085),(26 59.97509),(27 62.695484),(28 64.07671),(29 64.224174),(30 63.85277),(31 62.3906),(32 67.097496),(33 67.0448),(34 64.90531),(35 65.369354),(36 68.399895),(37 68.22148),(38 65.45296),(39 65.22561),(40 65.51551),(41 65.58789),(42 66.14172),(43 72.03975),(44 72.055954),(45 72.07326),(46 74.83283),(47 71.96402),(48 71.941025),
(1 0.0018042622),(2 3.8941364),(3 11.450968),(4 14.642529),(5 14.636161),(6 17.19574),(7 21.881855),(8 23.847868),(9 23.8881),(10 24.473766),(11 29.33013),(12 30.512508),(13 30.618551),(14 33.133144),(15 34.929214),(16 37.917698),(17 37.920082),(18 41.12778),(19 40.07999),(20 40.981125),(21 40.9066),(22 42.99792),(23 41.856724),(24 46.400997),(25 46.4054),(26 51.13026),(27 51.06775),(28 53.298004),(29 53.43338),(30 50.84594),(31 53.631676),(32 56.671997),(33 56.54866),(34 52.877525),(35 55.388138),(36 56.75398),(37 56.77452),(38 55.13359),(39 53.836597),(40 52.464153),(41 52.36625),(42 50.222237),(43 52.8004),(44 53.246445),(45 53.17031),(46 53.577442),(47 54.36005),(48 54.375286),
(1 0.0017684308),(2 4.2060432),(3 14.893395),(4 15.959282),(5 15.960775),(6 20.772629),(7 26.030706),(8 27.688503),(9 27.754879),(10 29.408096),(11 33.476624),(12 35.7082),(13 35.771107),(14 34.680695),(15 39.034378),(16 41.325386),(17 41.32531),(18 42.358086),(19 45.36932),(20 49.97957),(21 49.96275),(22 51.852657),(23 50.411625),(24 51.853737),(25 51.851875),(26 52.602264),(27 53.911205),(28 58.538635),(29 58.445454),(30 56.60049),(31 58.426563),(32 58.964542),(33 58.871315),(34 54.152763),(35 55.529865),(36 56.164776),(37 56.254425),(38 54.327755),(39 55.770523),(40 56.134796),(41 56.1753),(42 55.247868),(43 57.403294),(44 56.54887),(45 56.385086),(46 54.33658),(47 58.098103),(48 58.10845),
(1 0.00172836),(2 3.7077715),(3 12.051947),(4 14.744166),(5 14.755083),(6 18.493229),(7 22.259966),(8 24.492508),(9 24.465158),(10 25.203972),(11 30.18189),(12 31.508282),(13 31.582085),(14 36.158386),(15 34.42474),(16 37.16612),(17 37.124214),(18 36.87661),(19 37.762524),(20 42.604927),(21 42.515583),(22 43.219646),(23 46.54293),(24 49.89842),(25 49.85008),(26 51.337337),(27 51.448746),(28 56.007225),(29 56.371834),(30 53.56373),(31 52.537994),(32 54.19557),(33 54.12491),(34 51.61189),(35 50.662544),(36 52.61639),(37 52.48916),(38 52.545082),(39 55.314922),(40 53.81291),(41 53.861725),(42 54.2854),(43 54.341656),(44 51.772327),(45 51.7485),(46 52.362305),(47 59.971016),(48 59.998352),
(1 0.0015985322),(2 3.6789215),(3 12.134323),(4 14.302041),(5 14.276538),(6 17.306446),(7 21.199257),(8 24.802189),(9 24.822863),(10 24.849075),(11 32.139774),(12 33.548565),(13 33.511032),(14 40.055515),(15 40.183407),(16 44.557575),(17 44.60988),(18 44.03778),(19 43.74089),(20 46.780098),(21 46.70671),(22 46.954277),(23 50.770054),(24 52.04295),(25 52.047184),(26 52.585663),(27 51.539215),(28 56.91701),(29 56.669434),(30 57.293232),(31 54.18482),(32 52.710827),(33 52.680393),(34 53.838093),(35 52.575226),(36 54.90224),(37 54.906544),(38 56.236916),(39 59.004913),(40 60.76162),(41 60.607296),(42 56.578136),(43 57.189224),(44 52.860058),(45 52.69189),(46 54.54249),(47 55.78892),(48 55.82799),
(1 0.001635598),(2 3.5687068),(3 10.737623),(4 13.46175),(5 13.4758415),(6 17.051277),(7 22.568287),(8 23.700586),(9 23.68544),(10 24.17773),(11 28.047615),(12 32.71365),(13 32.61772),(14 38.626186),(15 37.79068),(16 40.348682),(17 40.31666),(18 40.11317),(19 41.347374),(20 43.97115),(21 44.007874),(22 42.518967),(23 42.49836),(24 44.581375),(25 44.606037),(26 49.8557),(27 51.466366),(28 52.289814),(29 52.193398),(30 50.50049),(31 46.162678),(32 49.332115),(33 49.39539),(34 49.67149),(35 49.05171),(36 54.269997),(37 54.275116),(38 55.79877),(39 55.077423),(40 59.02579),(41 59.036278),(42 57.62286),(43 55.161995),(44 53.09156),(45 53.04601),(46 52.708225),(47 51.552494),(48 51.556473),
(1 0.0017317616),(2 3.4244692),(3 10.31425),(4 12.627867),(5 12.612654),(6 15.720952),(7 19.562183),(8 22.363815),(9 22.432686),(10 24.897501),(11 28.072453),(12 30.097431),(13 30.16909),(14 31.884544),(15 34.712624),(16 37.364925),(17 37.38721),(18 36.742485),(19 37.672787),(20 41.079964),(21 41.106625),(22 39.841686),(23 40.044983),(24 41.469215),(25 41.44841),(26 45.36736),(27 44.972282),(28 46.49337),(29 46.702396),(30 45.065422),(31 47.497543),(32 49.107693),(33 49.050915),(34 48.03544),(35 43.95261),(36 47.493137),(37 47.5255),(38 49.015984),(39 49.222813),(40 47.662952),(41 47.70085),(42 48.286057),(43 48.383675),(44 45.618607),(45 45.532185),(46 48.251675),(47 47.36794),(48 47.3653),
(1 0.001734634),(2 3.3900368),(3 10.296534),(4 13.56768),(5 13.556336),(6 16.602621),(7 21.44769),(8 23.944275),(9 23.874844),(10 24.995472),(11 29.96984),(12 33.55373),(13 33.533432),(14 34.49922),(15 36.742043),(16 39.582256),(17 39.576687),(18 37.67396),(19 36.42542),(20 41.538273),(21 41.587578),(22 45.31537),(23 45.709816),(24 48.430115),(25 48.489716),(26 47.180542),(27 50.969513),(28 50.47082),(29 50.238747),(30 48.756878),(31 46.54441),(32 48.38157),(33 48.347034),(34 46.692085),(35 46.200195),(36 48.81037),(37 48.7502),(38 50.513996),(39 49.105705),(40 48.623547),(41 48.504875),(42 48.81052),(43 53.78885),(44 53.036823),(45 52.995056),(46 53.36664),(47 51.591408),(48 51.592224),
(1 0.0016013324),(2 3.3080451),(3 11.236062),(4 15.0854225),(5 15.038689),(6 18.345808),(7 22.242855),(8 23.85118),(9 23.81743),(10 25.45204),(11 31.36656),(12 34.645298),(13 34.6015),(14 36.827766),(15 37.180317),(16 36.80219),(17 36.811085),(18 36.352097),(19 37.70719),(20 40.705845),(21 40.587704),(22 44.870102),(23 46.270462),(24 49.17964),(25 49.251858),(26 51.094948),(27 50.398167),(28 52.264545),(29 52.549927),(30 52.385326),(31 53.806618),(32 55.734608),(33 55.67661),(34 50.550144),(35 49.06729),(36 53.338707),(37 53.293407),(38 53.659374),(39 54.273575),(40 53.208035),(41 53.30731),(42 50.67637),(43 53.134037),(44 52.10658),(45 52.029087),(46 50.572582),(47 51.451954),(48 51.441174),
(1 0.0016728085),(2 3.411108),(3 10.581996),(4 13.708373),(5 13.751889),(6 15.531745),(7 20.560074),(8 22.52216),(9 22.568052),(10 23.583668),(11 27.81576),(12 30.137774),(13 30.069515),(14 33.16816),(15 32.53595),(16 37.81431),(17 37.792328),(18 37.12366),(19 37.565643),(20 41.451256),(21 41.384552),(22 41.619976),(23 39.88186),(24 44.081745),(25 44.042454),(26 45.75068),(27 48.14185),(28 51.161438),(29 51.09197),(30 49.10854),(31 50.92667),(32 49.972168),(33 49.92174),(34 47.205063),(35 45.821842),(36 49.13561),(37 49.112274),(38 46.48471),(39 44.102932),(40 46.943104),(41 46.923393),(42 48.238514),(43 46.7003),(44 46.52736),(45 46.528202),(46 47.556717),(47 46.69305),(48 46.706715),
(1 0.0019847879),(2 3.2903986),(3 10.625641),(4 14.255114),(5 14.305498),(6 16.066212),(7 21.70477),(8 23.988487),(9 24.050598),(10 26.362474),(11 28.624403),(12 29.763344),(13 29.778551),(14 31.51132),(15 33.31195),(16 37.838932),(17 37.88988),(18 37.837074),(19 40.501274),(20 44.10205),(21 44.062405),(22 44.717182),(23 42.514507),(24 43.97036),(25 43.928375),(26 45.868332),(27 45.713505),(28 47.345116),(29 47.29238),(30 46.65603),(31 48.399487),(32 48.61846),(33 48.692055),(34 47.26868),(35 47.67784),(36 52.080296),(37 52.07285),(38 53.00329),(39 49.170864),(40 51.084167),(41 51.039474),(42 50.845837),(43 51.659687),(44 49.520164),(45 49.4536),(46 49.40262),(47 54.770805),(48 54.77746),
(1 0.0018071466),(2 3.081588),(3 10.107823),(4 12.195709),(5 12.230399),(6 15.226349),(7 19.182484),(8 21.36659),(9 21.292843),(10 22.836329),(11 27.615688),(12 29.308346),(13 29.345419),(14 30.578642),(15 33.625347),(16 35.65449),(17 35.668488),(18 37.101425),(19 37.369328),(20 41.53058),(21 41.555893),(22 43.24075),(23 43.69209),(24 45.841133),(25 45.804596),(26 49.185),(27 49.09693),(28 50.821445),(29 50.96854),(30 52.290833),(31 53.41405),(32 52.362366),(33 52.310883),(34 50.78609),(35 48.92577),(36 50.23302),(37 50.188126),(38 49.492863),(39 48.389427),(40 49.8743),(41 49.941925),(42 50.08952),(43 51.089073),(44 50.396797),(45 50.14428),(46 53.026154),(47 52.644974),(48 52.636078),
(1 0.0018434919),(2 3.2534943),(3 9.826178),(4 12.3801),(5 12.423646),(6 14.6552105),(7 20.165207),(8 23.364954),(9 23.362122),(10 24.96022),(11 29.724249),(12 31.598392),(13 31.531199),(14 33.027172),(15 36.811584),(16 36.930103),(17 36.923576),(18 35.900135),(19 33.317245),(20 35.323067),(21 35.300365),(22 37.811527),(23 38.093822),(24 41.39815),(25 41.340324),(26 44.5897),(27 47.686214),(28 47.568607),(29 47.974102),(30 50.075584),(31 52.457417),(32 49.06472),(33 49.039047),(34 48.693787),(35 46.96179),(36 50.95927),(37 50.906948),(38 52.34932),(39 49.738472),(40 49.14365),(41 49.120068),(42 49.105446),(43 50.021492),(44 48.86536),(45 48.828526),(46 51.151974),(47 50.438328),(48 50.390823),
(1 0.0016804206),(2 2.8665307),(3 10.701601),(4 13.662696),(5 13.687352),(6 15.452479),(7 19.414196),(8 21.380983),(9 21.415888),(10 23.807281),(11 28.90072),(12 31.244087),(13 31.201897),(14 33.209457),(15 32.572067),(16 35.258167),(17 35.2583),(18 35.84292),(19 34.254417),(20 36.88992),(21 36.9147),(22 39.690952),(23 41.97121),(24 46.50992),(25 46.493484),(26 44.915226),(27 46.136963),(28 48.55691),(29 48.754967),(30 51.828983),(31 49.69694),(32 48.073437),(33 48.156704),(34 45.80659),(35 43.81316),(36 45.57608),(37 45.584526),(38 45.983562),(39 44.63293),(40 46.11615),(41 46.0622),(42 45.451984),(43 48.71882),(44 48.660034),(45 48.635952),(46 50.51145),(47 49.299038),(48 49.30194),
(1 0.0017294179),(2 3.2686057),(3 10.526177),(4 13.423035),(5 13.426552),(6 15.719639),(7 19.165062),(8 20.623814),(9 20.596233),(10 21.819035),(11 25.001009),(12 27.377827),(13 27.305672),(14 29.105162),(15 30.752602),(16 33.464405),(17 33.422234),(18 32.608887),(19 34.33025),(20 39.79712),(21 39.733276),(22 38.449158),(23 39.392017),(24 44.4354),(25 44.414093),(26 45.099514),(27 46.737362),(28 48.432438),(29 48.331573),(30 47.823017),(31 45.367554),(32 46.078846),(33 45.98961),(34 46.02819),(35 42.806614),(36 46.170666),(37 46.24187),(38 44.749146),(39 46.37425),(40 49.303436),(41 49.255287),(42 48.33235),(43 47.791252),(44 47.381336),(45 47.292435),(46 45.9568),(47 48.994194),(48 49.004124),
(1 0.0018681977),(2 2.9718053),(3 9.414773),(4 12.081545),(5 12.08003),(6 16.175032),(7 21.947847),(8 23.280952),(9 23.322662),(10 24.376513),(11 28.119822),(12 31.054453),(13 31.091736),(14 31.759571),(15 32.57617),(16 35.822495),(17 35.742188),(18 35.773674),(19 36.87102),(20 41.09975),(21 41.086117),(22 42.851757),(23 40.359013),(24 44.1439),(25 44.101753),(26 43.84292),(27 45.025814),(28 45.70574),(29 45.48258),(30 46.551147),(31 47.21209),(32 45.58592),(33 45.54394),(34 44.258053),(35 42.66827),(36 47.426254),(37 47.3748),(38 49.53332),(39 49.599155),(40 52.14492),(41 52.112183),(42 49.968693),(43 45.87118),(44 45.697598),(45 45.658382),(46 47.19723),(47 49.865524),(48 49.862606),
(1 0.0016438874),(2 2.985916),(3 9.540615),(4 11.978239),(5 11.997093),(6 14.992758),(7 19.264622),(8 22.096247),(9 22.086018),(10 22.847303),(11 24.256334),(12 27.276062),(13 27.293812),(14 29.148159),(15 30.855484),(16 33.174095),(17 33.220055),(18 35.17498),(19 34.79354),(20 38.6112),(21 38.648735),(22 38.623085),(23 34.20325),(24 36.190884),(25 36.183235),(26 36.24375),(27 40.005398),(28 40.13306),(29 40.140984),(30 42.392273),(31 37.79552),(32 39.735786),(33 39.63622),(34 39.449814),(35 40.571236),(36 42.48384),(37 42.444347),(38 42.2421),(39 43.167633),(40 44.1405),(41 43.99561),(42 42.9362),(43 44.204006),(44 42.28433),(45 42.25454),(46 43.471897),(47 42.998158),(48 43.011864),
(1 0.0016001514),(2 2.995162),(3 9.41109),(4 12.213239),(5 12.167181),(6 14.47058),(7 18.50899),(8 21.143755),(9 21.140444),(10 21.695412),(11 24.43659),(12 26.921616),(13 26.888742),(14 27.3779),(15 32.62952),(16 32.112026),(17 32.126453),(18 34.03894),(19 30.844648),(20 33.849075),(21 33.810257),(22 34.37249),(23 34.950016),(24 38.39905),(25 38.34928),(26 42.824142),(27 40.256584),(28 41.842506),(29 41.676968),(30 43.01577),(31 41.673214),(32 42.309002),(33 42.297325),(34 40.40018),(35 41.077953),(36 43.238857),(37 43.231655),(38 45.642296),(39 44.025875),(40 44.34681),(41 44.30591),(42 43.312557),(43 46.03047),(44 43.048656),(45 43.078243),(46 41.733177),(47 44.8448),(48 44.866497),
