1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 653063.7),(2 1905144.4),(3 3248562),(4 4720547),(5 6275017.5),(6 8002714),(7 9341600),(8 10860643),(9 13083201),(10 14817037),(11 16320588),(12 17982716),(13 19453382),(14 20832172),(15 22411506),(16 24175920),(17 26056070),(18 28657066),(19 31364566),(20 33715652),(21 35831132),(22 37410636),(23 39090484),(24 40709444),(25 41611276),(26 41984300),(27 42079180),(28 42378092),(29 42699148),(30 42585740),(31 42889876),(32 43770140),(33 44057908),(34 45232350),(35 46319404),(36 47262476),(37 48270932),(38 49053150),(39 49537948),(40 49943172),(41 50720500),(42 50991520),(43 51431980),(44 52373020),(45 53355796),(46 53893548),(47 54280788),(48 54671390),(49 55602268),(50 56200660),(51 56649056),(52 57838156),(53 58204830),(54 57861932),(55 57737420),(56 57741492),(57 57752224),(58 57405932),(59 56820544),(60 56058436),(61 54853940),(62 53732670),(63 52613120),(64 51470124),(65 50350132),(66 49375604),(67 48051548),(68 46310124),(69 45324948),(70 44833180),(71 43746204),(72 42786984),(73 41362708),(74 40496450),(75 39947116),(76 39457132),(77 38874750),(78 38168176),(79 38010350),
(1 1754820.4),(2 1580885),(3 1626767.3),(4 1810526),(5 1652918.1),(6 1727140.5),(7 1713074.8),(8 1776269.3),(9 1724796),(10 1738765.4),(11 1727383.6),(12 1620738.8),(13 1637175.1),(14 1652393.5),(15 1631235.5),(16 1692906.5),(17 1694780.3),(18 1696831.5),(19 1686734.4),(20 1746341.1),(21 1796629.9),(22 1717757.6),(23 1759119.9),(24 1700777.5),(25 1657201.5),(26 1628566),(27 1633866.8),(28 1662226.8),(29 1662601.3),(30 1637105.5),(31 1701418.8),(32 1667383.4),(33 1674565.6),(34 1695410),(35 1683672.4),(36 1761302.5),(37 1636123.5),(38 1677897.6),(39 1721164.4),(40 1666043.5),(41 1732110),(42 1759943.1),(43 1681956.5),(44 1711245),(45 1694911.6),(46 1718163.6),(47 1652630.1),(48 1743706.6),(49 1692434.3),(50 1742642.4),(51 1721179.4),(52 1762497.4),(53 1721595.3),(54 1730275.9),(55 1756238.8),(56 1748413.3),(57 1755818.6),(58 1703905.3),(59 1669992.1),(60 1706993.3),(61 1781767.6),(62 1755000.4),(63 1795352.8),(64 1734244.8),(65 1796240.6),(66 1698640.1),(67 1704661),(68 1660024.5),(69 1683064.9),(70 1704046),(71 1691113.1),(72 1680663.4),(73 1654569.4),(74 1738170.5),(75 1786942),(76 1682559.6),(77 1733446),(78 1716454.9),(79 1764305.1),
(1 1769497.5),(2 1662178.8),(3 1541487.3),(4 1725261.8),(5 1599568),(6 1695679.4),(7 1693502.1),(8 1674541.8),(9 1636750.1),(10 1697220.5),(11 1782381.6),(12 1623644),(13 1679486.5),(14 1777520.6),(15 1760884.9),(16 1701416.8),(17 1670692.4),(18 1750017.3),(19 1775730.3),(20 1633634.9),(21 1758834),(22 1682993.1),(23 1743166.8),(24 1747632.4),(25 1705262),(26 1745886),(27 1680159.3),(28 1707052.8),(29 1711551.6),(30 1663655.4),(31 1667683.1),(32 1664073.1),(33 1745957.6),(34 1707812),(35 1678273.6),(36 1743022.1),(37 1658495.8),(38 1719405.4),(39 1643502.4),(40 1680889),(41 1765490.4),(42 1648618.5),(43 1684709),(44 1691156.1),(45 1641722.3),(46 1681899.3),(47 1674469.1),(48 1643071.6),(49 1680129.4),(50 1664796.3),(51 1692599.9),(52 1760854.9),(53 1715664.6),(54 1748378.1),(55 1677174.1),(56 1685481),(57 1741297.6),(58 1672831.8),(59 1737281.6),(60 1646942.5),(61 1695512.4),(62 1642861.5),(63 1669159.3),(64 1780515.5),(65 1716123.8),(66 1713501.8),(67 1678143.6),(68 1691894.1),(69 1646411),(70 1688880),(71 1659576.5),(72 1616757.6),(73 1677127.1),(74 1697493.1),(75 1656410.1),(76 1701582),(77 1648448.3),(78 1694393.9),(79 1678686.9),
(1 1653143.8),(2 1514893.9),(3 1530355.3),(4 1621711.4),(5 1530405.3),(6 1626471),(7 1545720.8),(8 1592970),(9 1535853.1),(10 1624746.8),(11 1664743.3),(12 1559510.8),(13 1614479.5),(14 1604086.4),(15 1591163.1),(16 1610599),(17 1613002.1),(18 1672223.3),(19 1607098.3),(20 1642742.3),(21 1649396.6),(22 1531652.4),(23 1588921.4),(24 1548937.3),(25 1546578.4),(26 1595941.6),(27 1616061.1),(28 1599404.8),(29 1589994.3),(30 1532610.1),(31 1580412.8),(32 1605304.8),(33 1561994.6),(34 1571490.6),(35 1587777.5),(36 1510252.4),(37 1575617.9),(38 1552307),(39 1486676),(40 1556341.4),(41 1590879.9),(42 1641877),(43 1645945.6),(44 1622555),(45 1591499),(46 1621268.5),(47 1593040.3),(48 1543995.3),(49 1636633.6),(50 1510142),(51 1616340.8),(52 1629813.4),(53 1584470.9),(54 1644107.6),(55 1583272.8),(56 1619066),(57 1634400.8),(58 1527362.6),(59 1646005.4),(60 1646931.8),(61 1572030.9),(62 1602687.5),(63 1605847.3),(64 1691244.6),(65 1614747.6),(66 1606810.6),(67 1628145.5),(68 1627278.5),(69 1607559.3),(70 1591353.1),(71 1636935.6),(72 1556914.1),(73 1573578.1),(74 1637929.4),(75 1652165.8),(76 1678556.9),(77 1660211.1),(78 1574290.9),(79 1622698.4),
(1 1556521.4),(2 1420055.8),(3 1425008.1),(4 1546751.6),(5 1386196),(6 1443801.9),(7 1467346.6),(8 1459260.8),(9 1506024.5),(10 1496494.8),(11 1512498.5),(12 1456324.4),(13 1511395.6),(14 1530833.6),(15 1571405.3),(16 1500527.6),(17 1533470),(18 1466671),(19 1537780.6),(20 1535517.5),(21 1585925.1),(22 1520845.9),(23 1522665),(24 1525544.5),(25 1477183.9),(26 1504767.3),(27 1578536.6),(28 1578179.9),(29 1559466.3),(30 1580827.8),(31 1515884.1),(32 1562868.8),(33 1536667.4),(34 1552026.5),(35 1561396.3),(36 1469412.6),(37 1519277),(38 1518222.3),(39 1536086.9),(40 1507276),(41 1520336.8),(42 1526690.3),(43 1577787.8),(44 1563592.1),(45 1599897.3),(46 1595683.6),(47 1540893.1),(48 1542799.9),(49 1615192.3),(50 1445908.9),(51 1533063.5),(52 1495865.8),(53 1531897.6),(54 1552958.4),(55 1511674.6),(56 1566322.3),(57 1521780.4),(58 1546522.5),(59 1580176.9),(60 1538074.3),(61 1483327.1),(62 1578994.8),(63 1480174.4),(64 1543798.1),(65 1528312.3),(66 1562855.1),(67 1546053.8),(68 1525841.5),(69 1557146.3),(70 1496629.1),(71 1549268.3),(72 1518564.4),(73 1565247.5),(74 1546915.5),(75 1546756.4),(76 1543970.3),(77 1462757.8),(78 1541464.9),(79 1536656.6),
(1 1573443.1),(2 1400875.4),(3 1404400.6),(4 1569867.8),(5 1433409.4),(6 1497707),(7 1468571.4),(8 1442655.9),(9 1404578.3),(10 1445657.3),(11 1435675.5),(12 1436218.4),(13 1526974.5),(14 1453961.8),(15 1456511),(16 1476018.6),(17 1514889.9),(18 1502888),(19 1437772.3),(20 1455355.8),(21 1445827.3),(22 1450657.6),(23 1367021.4),(24 1397845.4),(25 1472773.4),(26 1383178.8),(27 1510625),(28 1485425.3),(29 1522545.1),(30 1483970.1),(31 1458842.6),(32 1452971),(33 1460838.1),(34 1525494.6),(35 1446589.6),(36 1505658.6),(37 1447167.1),(38 1447477.4),(39 1470868.4),(40 1451005.8),(41 1520137),(42 1476314.9),(43 1519756.3),(44 1492347),(45 1494841),(46 1483323.5),(47 1526555.9),(48 1478526.5),(49 1534712.4),(50 1520052.6),(51 1463775.6),(52 1468233.3),(53 1472141.5),(54 1435620.1),(55 1464631.4),(56 1470073.5),(57 1454542.6),(58 1450191.3),(59 1432532.3),(60 1489780.6),(61 1469980.1),(62 1464362.6),(63 1506510.1),(64 1503214.4),(65 1485864.6),(66 1516170.8),(67 1481791.4),(68 1451427),(69 1484407.6),(70 1427663),(71 1499177.1),(72 1461919.1),(73 1450368.3),(74 1483653.5),(75 1493266.4),(76 1450591),(77 1489352),(78 1494431.8),(79 1432181.9),
(1 1478274.6),(2 1309617.9),(3 1362634.1),(4 1428679.3),(5 1342226.4),(6 1413690.9),(7 1326674.1),(8 1378440.5),(9 1329804.5),(10 1374477.6),(11 1420920.3),(12 1390528.4),(13 1408213.6),(14 1348196.9),(15 1374165.5),(16 1402638.8),(17 1393269),(18 1432368.3),(19 1377368.4),(20 1417737.5),(21 1394862.8),(22 1347693.8),(23 1413636.3),(24 1366884.4),(25 1422423.6),(26 1345361.4),(27 1514626.5),(28 1413995.8),(29 1421717.4),(30 1444044.4),(31 1429530.3),(32 1448590.5),(33 1355324.1),(34 1426206.6),(35 1387074.6),(36 1404021),(37 1428386.8),(38 1355574.9),(39 1438037.8),(40 1380914.8),(41 1415121.8),(42 1427882),(43 1439994.5),(44 1449480.8),(45 1409109.1),(46 1401002.3),(47 1408301.1),(48 1390578.9),(49 1485861),(50 1460105),(51 1400081.6),(52 1384921.5),(53 1472486.5),(54 1443127.1),(55 1414563.9),(56 1445090.9),(57 1424307.9),(58 1401171.8),(59 1425517.8),(60 1389928.9),(61 1399428.5),(62 1393853.4),(63 1432516.6),(64 1436970.4),(65 1411286.9),(66 1429971.6),(67 1430519.5),(68 1383543.5),(69 1385841.3),(70 1401003.1),(71 1446377.5),(72 1431563.8),(73 1397927.8),(74 1385093),(75 1444635),(76 1429818.3),(77 1421509.3),(78 1448810.6),(79 1408380),
(1 1513898.6),(2 1293346.8),(3 1306953.5),(4 1354986.9),(5 1346366.9),(6 1334593.9),(7 1294931.8),(8 1308075.8),(9 1311102),(10 1286298.1),(11 1311939.5),(12 1310880.4),(13 1312386.4),(14 1321133),(15 1299561.4),(16 1339781.5),(17 1297474.6),(18 1282663),(19 1321190),(20 1340741.4),(21 1317446.6),(22 1304607.8),(23 1311288.9),(24 1335735.8),(25 1307923.1),(26 1371090.3),(27 1369372.3),(28 1420936.6),(29 1417797.4),(30 1399079),(31 1362985.8),(32 1382201.1),(33 1377318.8),(34 1376524.4),(35 1368825.3),(36 1452834.5),(37 1365543.1),(38 1356956.5),(39 1346121),(40 1356188.1),(41 1374748),(42 1388950.1),(43 1394208.1),(44 1328324),(45 1413916.4),(46 1436250),(47 1355473.6),(48 1400388.6),(49 1403484.5),(50 1445588.4),(51 1392678.4),(52 1390055.3),(53 1395456.4),(54 1428764.3),(55 1364329.4),(56 1433174.5),(57 1411721.9),(58 1449462.1),(59 1450350.8),(60 1383149.8),(61 1457465),(62 1401380.4),(63 1404269.6),(64 1394316),(65 1381957.4),(66 1373918.6),(67 1424317.9),(68 1403559.9),(69 1395113.6),(70 1376728.1),(71 1340543.4),(72 1391291),(73 1368892.8),(74 1377810.6),(75 1369660.8),(76 1380965.1),(77 1333684.5),(78 1327247.9),(79 1336426.3),
(1 1369243.4),(2 1168419),(3 1217857.9),(4 1288848.6),(5 1196176),(6 1213813.8),(7 1248515.4),(8 1217857.5),(9 1248625.5),(10 1204313.1),(11 1239679.8),(12 1234680.3),(13 1214521.8),(14 1219244.5),(15 1253602.3),(16 1245034),(17 1245434.3),(18 1222398),(19 1239057),(20 1205242.3),(21 1224285),(22 1295699.6),(23 1220341.5),(24 1227912.3),(25 1268024.5),(26 1225573.6),(27 1244560.4),(28 1263381.5),(29 1242593.1),(30 1243417.8),(31 1273017),(32 1245699),(33 1314028.9),(34 1300935),(35 1346053.4),(36 1322198.5),(37 1317462.3),(38 1259642.3),(39 1312407),(40 1315026.3),(41 1293918.3),(42 1282715.9),(43 1263550.3),(44 1297209.6),(45 1305481.1),(46 1349368.6),(47 1290429.1),(48 1263884.6),(49 1302886.3),(50 1296267),(51 1303813.5),(52 1289649.1),(53 1294037.1),(54 1284798.3),(55 1318655.1),(56 1304580.3),(57 1261063.1),(58 1257308.8),(59 1310713),(60 1260672.3),(61 1361975.4),(62 1263344.1),(63 1354876.3),(64 1298066.3),(65 1342773.9),(66 1336933.5),(67 1361228.3),(68 1327583.5),(69 1263673.5),(70 1359846.6),(71 1310549),(72 1297588.6),(73 1346803.9),(74 1255168.5),(75 1331477.9),(76 1263434.3),(77 1338241.1),(78 1305541.3),(79 1307391.8),
(1 1343887.5),(2 1159351.8),(3 1235219.5),(4 1214628.8),(5 1169486.5),(6 1216604.1),(7 1160292.3),(8 1188770.4),(9 1167802.9),(10 1169074),(11 1168833.1),(12 1225644.8),(13 1194589.5),(14 1165215.4),(15 1194647),(16 1166866.8),(17 1169583.5),(18 1217239.3),(19 1197569.6),(20 1209049.1),(21 1188416.1),(22 1203654.1),(23 1220975.6),(24 1189815.6),(25 1157306.3),(26 1154837.4),(27 1176099.5),(28 1204411),(29 1202431.6),(30 1216828.3),(31 1219315),(32 1234290.9),(33 1213593.6),(34 1231870.9),(35 1245445),(36 1223332),(37 1253652.6),(38 1257221.9),(39 1285688),(40 1252488.6),(41 1272849.6),(42 1212846.4),(43 1230375),(44 1258596.3),(45 1258019.5),(46 1260433.6),(47 1222339.8),(48 1185776.3),(49 1220596),(50 1272086.1),(51 1251672.1),(52 1268037.6),(53 1229899.5),(54 1234175.1),(55 1195501.8),(56 1242627.8),(57 1207878.1),(58 1243929.4),(59 1278596),(60 1249335.1),(61 1252855.1),(62 1230267.4),(63 1238892.5),(64 1253592.3),(65 1226998.6),(66 1241269.9),(67 1267750),(68 1207323.1),(69 1264067.8),(70 1257700.5),(71 1258846.1),(72 1238634.1),(73 1304739),(74 1224364.3),(75 1266637.5),(76 1215275.1),(77 1274054.6),(78 1251061),(79 1264406.6),
(1 1305887.5),(2 1056493),(3 1257620),(4 1131429),(5 1206618.4),(6 1141562.6),(7 1169470.9),(8 1201876.3),(9 1161314.8),(10 1150590.5),(11 1127792.1),(12 1168588.8),(13 1139139.3),(14 1166029.8),(15 1129426.4),(16 1146054.1),(17 1191375.1),(18 1199412.8),(19 1192776.9),(20 1165737.9),(21 1163061),(22 1204170.3),(23 1178576.9),(24 1216917.8),(25 1199241.9),(26 1125212.6),(27 1162722.5),(28 1146323.3),(29 1175319.9),(30 1133430.1),(31 1146268.3),(32 1171106),(33 1131839.4),(34 1195625),(35 1184892.4),(36 1180179),(37 1184939),(38 1214380),(39 1213702.5),(40 1170454.1),(41 1163481.5),(42 1161369.9),(43 1209513.9),(44 1154378.3),(45 1230522.8),(46 1139157.8),(47 1252767.5),(48 1213452),(49 1246423),(50 1200992.3),(51 1247382.8),(52 1220154.3),(53 1218180.1),(54 1237498.4),(55 1193803.8),(56 1273506.4),(57 1176983.9),(58 1228072.1),(59 1194719),(60 1196732.6),(61 1211935.4),(62 1239337.8),(63 1204182.3),(64 1215941.5),(65 1210888.4),(66 1193270.3),(67 1171605.4),(68 1185057.9),(69 1235471.1),(70 1188323),(71 1230341.8),(72 1198717),(73 1185330.5),(74 1178114.3),(75 1241360.5),(76 1213739.4),(77 1303155.9),(78 1255156.6),(79 1196697.9),
(1 1290517.9),(2 1030389.3),(3 1194047.8),(4 1131462.3),(5 1143619.3),(6 1116307),(7 1151823.5),(8 1122892.5),(9 1108296.1),(10 1121227.5),(11 1157001.6),(12 1175720.6),(13 1127017.4),(14 1164397.5),(15 1128501.1),(16 1108202.1),(17 1205842.9),(18 1168520.1),(19 1188725.6),(20 1125956.1),(21 1141575.5),(22 1156602.3),(23 1176918.4),(24 1145785.3),(25 1124486.9),(26 1135418),(27 1139871.4),(28 1147622.5),(29 1129914.6),(30 1149165.8),(31 1107067.6),(32 1181339.6),(33 1155105.3),(34 1198348.1),(35 1139380.9),(36 1144668.4),(37 1184829.5),(38 1147965.6),(39 1160633),(40 1166068.3),(41 1158888.4),(42 1204252.4),(43 1212395.1),(44 1152140.3),(45 1161622.1),(46 1170137.3),(47 1199795.3),(48 1196263.9),(49 1155306.1),(50 1156101.1),(51 1198546.1),(52 1196049.5),(53 1213096.5),(54 1175728.9),(55 1192856.3),(56 1169349.1),(57 1133380.3),(58 1192682.4),(59 1154642.4),(60 1184038),(61 1151040.1),(62 1185300),(63 1175729.6),(64 1198367.3),(65 1190240),(66 1188545),(67 1190717.4),(68 1128077.1),(69 1170462.3),(70 1163433.9),(71 1239175.8),(72 1203913.5),(73 1177863.8),(74 1168055.9),(75 1164815.8),(76 1186858.5),(77 1209484.1),(78 1211157.1),(79 1228051.1),
(1 1238549.3),(2 979915.3),(3 1146677.4),(4 1102243.3),(5 1128723),(6 1105170.8),(7 1059371.9),(8 1100645.5),(9 1054673.1),(10 1087333.6),(11 1115981.6),(12 1096375.8),(13 1113859.8),(14 1126268.3),(15 1123325.6),(16 1077209),(17 1128389),(18 1063770),(19 1113937.6),(20 1075776.1),(21 1076225.6),(22 1111938.3),(23 1068640),(24 1106999.9),(25 1069306.4),(26 1060537.6),(27 1076703.6),(28 1099404.1),(29 1054522.8),(30 1065323),(31 1049418.5),(32 1082472.1),(33 1080164.8),(34 1091041.5),(35 1115917),(36 1102651.6),(37 1078782.4),(38 1077848),(39 1086912.4),(40 1081481.9),(41 1083922.1),(42 1078447.3),(43 1138056.1),(44 1118795.4),(45 1151862.6),(46 1106233.6),(47 1092763.9),(48 1106256),(49 1094861.4),(50 1139166.4),(51 1136205.5),(52 1137807.3),(53 1157152.5),(54 1126057.9),(55 1095297.5),(56 1157396.4),(57 1119079.9),(58 1136573.1),(59 1138473),(60 1148261),(61 1088118.9),(62 1130599),(63 1107721.3),(64 1178194.1),(65 1137149.3),(66 1157614.3),(67 1170557),(68 1137646.5),(69 1139711.3),(70 1148068),(71 1146301.1),(72 1126882.8),(73 1161850.1),(74 1161287.4),(75 1148598),(76 1200351.1),(77 1175068.5),(78 1172103.6),(79 1157283.6),
(1 1236610),(2 943696.44),(3 1082259.4),(4 1042633.9),(5 1049754.8),(6 1081731),(7 1078056.6),(8 1066384.6),(9 1049208.4),(10 1060340),(11 1087120),(12 1057912.1),(13 1069063.9),(14 1097660.1),(15 1069869.9),(16 1069948.8),(17 1034740.2),(18 1055900.3),(19 1050422.6),(20 1069122.9),(21 1033010.7),(22 1069857.1),(23 1068060.3),(24 1083987.8),(25 1069340.3),(26 1053524.4),(27 1045376.7),(28 1037750.56),(29 1026114.6),(30 1034078.6),(31 1019390.5),(32 1024283.8),(33 1068334),(34 1030165.1),(35 1078260),(36 1066318.1),(37 1068794),(38 1054965.5),(39 1043056.44),(40 1048064.56),(41 1037511.94),(42 1019441.9),(43 1029736.3),(44 1054280.9),(45 1074803.8),(46 1067529.1),(47 1089615.9),(48 1056577.3),(49 1067341.4),(50 1102167.1),(51 1051817.9),(52 1065627.4),(53 1051189),(54 1036976.5),(55 1055060.5),(56 1078654.4),(57 1074055.3),(58 1057762.1),(59 1110137.1),(60 1077318.6),(61 1062881.1),(62 1054993.5),(63 1058632.3),(64 1093633.8),(65 1093077.8),(66 1072090),(67 1093279.4),(68 1054379.8),(69 1089741),(70 1096936.9),(71 1065571),(72 1069401.4),(73 1075806),(74 1102489.4),(75 1062076.9),(76 1063055.5),(77 1091897.5),(78 1130110.4),(79 1115484.5),
(1 1136782.3),(2 883346.4),(3 1041965),(4 1004854.6),(5 1012899.9),(6 1015379.06),(7 1026946.44),(8 967725.06),(9 1006225.2),(10 979865.2),(11 1000437.1),(12 972617.25),(13 967320.25),(14 995267),(15 961939.2),(16 1005594.3),(17 945174.2),(18 1014541.56),(19 966713.4),(20 987089.75),(21 971989.3),(22 1008003.56),(23 964837.25),(24 1001329.44),(25 1011706.1),(26 980946),(27 982391.7),(28 999309.3),(29 982394.2),(30 1007642.44),(31 937942.44),(32 955359.4),(33 977925.56),(34 974182.3),(35 991053.1),(36 1001980.06),(37 1007264.8),(38 1006097.56),(39 1012185.5),(40 975533.06),(41 1007747.9),(42 966088.7),(43 992782),(44 981791.06),(45 1069293.3),(46 1004998.2),(47 1064044.1),(48 1004373.8),(49 1058393.6),(50 995761.4),(51 1032430.9),(52 1027132.8),(53 1026850.56),(54 1022998.6),(55 1080947.6),(56 1033546.94),(57 1056235.3),(58 999329.4),(59 1048360.4),(60 1046843.75),(61 1052529.3),(62 1028868.4),(63 1052433.9),(64 1044396.5),(65 1002072.06),(66 1005548.94),(67 1043508.5),(68 1035644.25),(69 1056736.4),(70 1050207.5),(71 1039816.8),(72 1032103.6),(73 1000884.7),(74 1022491.4),(75 1018534.2),(76 1013473),(77 1052856.5),(78 1030894.75),(79 1048545.8),
(1 1129495.6),(2 922057.6),(3 1027371.44),(4 953084.9),(5 1010425.56),(6 993149.3),(7 1003218.9),(8 957143.8),(9 983445.3),(10 970754.2),(11 974069.5),(12 974072.5),(13 949916.25),(14 961949.5),(15 946483.5),(16 958974.3),(17 960666.6),(18 981456.56),(19 986232.2),(20 954271.5),(21 934651.4),(22 987543.75),(23 959904.6),(24 959496.6),(25 972608),(26 992065.5),(27 983957.1),(28 983119.7),(29 979168.5),(30 1000598.4),(31 951462.9),(32 989360.56),(33 1009829.5),(34 969641),(35 992853.1),(36 1004476.06),(37 1010455),(38 1017753.94),(39 1010265.1),(40 984522.75),(41 1003675.4),(42 996491.1),(43 1053195.4),(44 1021780.9),(45 1071963.1),(46 1032944.2),(47 1054005),(48 1031453.94),(49 1051293.4),(50 995461.4),(51 1056881.3),(52 990780.3),(53 1072088.1),(54 1042660.56),(55 1050896.4),(56 1050606.8),(57 1060348.1),(58 1014029.1),(59 1014713.3),(60 1030509.1),(61 1018455.94),(62 1033251.2),(63 1041982.4),(64 991170.94),(65 1021042.7),(66 980007.1),(67 1032169.5),(68 1033156.2),(69 997560.44),(70 1023260.9),(71 1050548),(72 1019636.25),(73 991041.5),(74 988761.5),(75 1043671.1),(76 983826.6),(77 1042283.4),(78 1018833),(79 1023192.5),
(1 1109589.5),(2 886233.06),(3 1026701.75),(4 913792.4),(5 958566.6),(6 952256),(7 980130.1),(8 982415.8),(9 946677.5),(10 974058.5),(11 953604.9),(12 943412.06),(13 962293.56),(14 954438.06),(15 959701.44),(16 944265.75),(17 958451.4),(18 957036.4),(19 973735.1),(20 953434.8),(21 951734.44),(22 937015.94),(23 944891.3),(24 939584.4),(25 964556.3),(26 940241.7),(27 958640.9),(28 966468.75),(29 909240.2),(30 1002700.44),(31 901455.2),(32 963018.56),(33 937832.4),(34 971727),(35 917312.2),(36 941922.5),(37 948188.6),(38 971818.8),(39 963569.6),(40 966831),(41 977297.1),(42 992915.56),(43 972489),(44 963541.2),(45 976840.4),(46 935382.9),(47 971457.3),(48 937957.7),(49 971498.7),(50 958557.9),(51 958876.7),(52 941470),(53 940888.75),(54 992550),(55 938354.94),(56 1005275.94),(57 943637.44),(58 1001518.4),(59 932878.7),(60 989275.4),(61 937771.3),(62 977787.8),(63 960037.75),(64 969792),(65 942189.44),(66 970432.3),(67 975242.1),(68 985940.94),(69 964706.94),(70 976668.94),(71 965003.9),(72 974686.7),(73 969310.25),(74 961286.4),(75 993700.2),(76 956756.9),(77 1006614.94),(78 970142.7),(79 987397.5),
