1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 282038.66),(2 1005755.8),(3 2135339.5),(4 3571243.3),(5 5240773.5),(6 7222361.5),(7 9592025),(8 12426243),(9 15473015),(10 18518902),(11 21370172),(12 24407370),(13 27446328),(14 30542498),(15 33780496),(16 37170868),(17 40718476),(18 44827010),(19 48794252),(20 52854148),(21 57289324),(22 61896556),(23 66838836),(24 71639144),(25 76329110),(26 81241450),(27 86438900),(28 91427624),(29 96332490),(30 101270170),(31 106038270),(32 111230056),(33 116843110),(34 122114890),(35 127901270),(36 133436504),(37 138777710),(38 144403470),(39 149900590),(40 155488940),(41 161464590),(42 167528110),(43 173577740),(44 179233650),(45 184772100),(46 189773940),(47 194764800),(48 199952000),(49 204557890),(50 209423490),(51 214040720),(52 218131140),(53 221949380),(54 226251710),(55 230382770),(56 234334200),(57 238226770),(58 242295660),(59 246453330),(60 250838270),(61 254830030),(62 258800530),(63 262688510),(64 266057730),(65 269654530),(66 272985950),(67 276152640),(68 279301340),(69 282209060),(70 284945300),(71 287824540),(72 291282700),(73 294767900),(74 298466940),(75 301984220),(76 305130780),(77 308487780),(78 312361730),(79 315532600),
(1 3445.5725),(2 3973.2617),(3 4215.0303),(4 4568.827),(5 4928.634),(6 5199.6353),(7 5341.9966),(8 5480.0176),(9 5439.9307),(10 5463.991),(11 5505.972),(12 5369.4194),(13 5229.553),(14 5228.487),(15 5212.8726),(16 5160.6426),(17 5181.786),(18 5286.458),(19 5298.503),(20 5340.915),(21 5371.3687),(22 5423.913),(23 5347.505),(24 5324.797),(25 5320.588),(26 5390.762),(27 5391.9077),(28 5395.8613),(29 5392.0874),(30 5397.0044),(31 5308.1323),(32 5392.522),(33 5341.5083),(34 5247.237),(35 5280.101),(36 5220.4004),(37 5241.515),(38 5214.9644),(39 5224.996),(40 5272.703),(41 5291.736),(42 5296.6104),(43 5327.375),(44 5387.2485),(45 5412.5464),(46 5405.193),(47 5385.1177),(48 5427.3306),(49 5361.5625),(50 5432.9595),(51 5453.5083),(52 5416.0386),(53 5416.9097),(54 5439.315),(55 5392.6855),(56 5463.2817),(57 5461.971),(58 5325.579),(59 5432.918),(60 5421.1743),(61 5396.0244),(62 5352.965),(63 5361.3926),(64 5413.4326),(65 5339.3154),(66 5361.4233),(67 5353.303),(68 5369.579),(69 5295.2583),(70 5300.2676),(71 5282.705),(72 5244.6133),(73 5215.7993),(74 5168.796),(75 5269.81),(76 5283.752),(77 5250.321),(78 5218.599),(79 5219.5522),
(1 3383.2068),(2 3852.8787),(3 4201.605),(4 4516.918),(5 4862.6235),(6 5111.7207),(7 5264.9863),(8 5455.306),(9 5391.779),(10 5444.3257),(11 5327.863),(12 5217.491),(13 5064.5537),(14 5068.5874),(15 5025.1104),(16 5035.5903),(17 5035.5503),(18 5129.854),(19 5225.3677),(20 5368.785),(21 5456.056),(22 5552.882),(23 5667.8887),(24 5550.0723),(25 5541.287),(26 5633.591),(27 5581.854),(28 5555.7417),(29 5528.8896),(30 5442.297),(31 5485.098),(32 5439.3506),(33 5403.4385),(34 5375.8325),(35 5431.5493),(36 5377.0254),(37 5377.658),(38 5372.1323),(39 5425.3833),(40 5410.8257),(41 5380.8657),(42 5434.348),(43 5432.8594),(44 5419.4604),(45 5418.948),(46 5429.7725),(47 5440.5527),(48 5417.694),(49 5436.1304),(50 5513.404),(51 5507.8667),(52 5468.166),(53 5500.5723),(54 5618.232),(55 5533.631),(56 5560.8),(57 5552.967),(58 5520.256),(59 5528.173),(60 5470.23),(61 5452.4277),(62 5399.0967),(63 5421.042),(64 5428.6304),(65 5382.6104),(66 5416.8896),(67 5378.0894),(68 5413.224),(69 5391.9907),(70 5421.7036),(71 5325.278),(72 5299.21),(73 5278.557),(74 5297.405),(75 5207.552),(76 5214.2964),(77 5140.756),(78 5094.718),(79 5125.614),
(1 3315.3494),(2 3791.8293),(3 4079.0886),(4 4320.044),(5 4622.859),(6 4873.5303),(7 4940.886),(8 5039.582),(9 5071.5903),(10 5114.9053),(11 5106.055),(12 4990.9253),(13 4923.624),(14 4873.8765),(15 4848.3833),(16 4837.304),(17 4808.5996),(18 4891.846),(19 4900.6934),(20 5015.5835),(21 5001.846),(22 5093.035),(23 5224.5864),(24 5163.5425),(25 5199.6265),(26 5203.628),(27 5299.334),(28 5244.55),(29 5220.3047),(30 5149.9536),(31 5106.2915),(32 5153.2354),(33 5111.5195),(34 5067.7046),(35 5141.49),(36 5100.2817),(37 5062.0693),(38 5154.16),(39 5221.2383),(40 5229.1113),(41 5191.158),(42 5241.4956),(43 5156.759),(44 5178.1313),(45 5231.652),(46 5120.8525),(47 5148.8965),(48 5165.537),(49 5149.4546),(50 5212.6997),(51 5242.3926),(52 5231.6563),(53 5175.6577),(54 5123.4663),(55 5110.5815),(56 5147.3145),(57 5066.877),(58 5078.485),(59 5092.7437),(60 5046.88),(61 5070.852),(62 5073.99),(63 5000.9653),(64 4973.6465),(65 4939.857),(66 4968.9863),(67 4918.5103),(68 4961.3037),(69 4931.404),(70 4934.8447),(71 4889.6543),(72 4935.434),(73 4885.3037),(74 4940.1646),(75 4932.0913),(76 4924.8003),(77 4885.9463),(78 4848.0596),(79 4865.0967),
(1 3253.741),(2 3678.4534),(3 4028.8474),(4 4231.489),(5 4557.951),(6 4816.13),(7 4854.7476),(8 5025.846),(9 5044.5938),(10 5042.025),(11 4960.989),(12 4939.6045),(13 4906.076),(14 4949.482),(15 4890.8022),(16 4851.916),(17 4829.807),(18 4935.017),(19 5085.0605),(20 5157.0913),(21 5201.194),(22 5236.8394),(23 5337.8564),(24 5321.676),(25 5328.0933),(26 5313.879),(27 5295.732),(28 5322.826),(29 5231.146),(30 5189.9365),(31 5158.5537),(32 5149.349),(33 5229.7354),(34 5167.9946),(35 5238.3057),(36 5209.6216),(37 5151.511),(38 5238.5913),(39 5298.7256),(40 5335.467),(41 5287.933),(42 5304.297),(43 5308.191),(44 5316.24),(45 5326.041),(46 5276.7466),(47 5260.0957),(48 5285.3755),(49 5318.5664),(50 5314.483),(51 5373.4204),(52 5338.952),(53 5336.2056),(54 5296.43),(55 5351.508),(56 5286.5103),(57 5267.1035),(58 5310.635),(59 5282.578),(60 5306.886),(61 5226.13),(62 5152.0015),(63 5193.258),(64 5108.6753),(65 5110.6694),(66 5120.633),(67 5072.171),(68 5164.7124),(69 5122.087),(70 5104.1597),(71 5123.515),(72 5105.8438),(73 5098.182),(74 5034.228),(75 5033.183),(76 5102.542),(77 5017.696),(78 4986.337),(79 4931.6597),
(1 3305.726),(2 3673.0415),(3 3975.2073),(4 4244.2515),(5 4430.707),(6 4692.89),(7 4825.454),(8 4902.751),(9 4929.6274),(10 4963.7905),(11 4915.371),(12 4853.593),(13 4774.4526),(14 4815.243),(15 4843.984),(16 4830.784),(17 4810.8975),(18 4924.0522),(19 4965.042),(20 5024.9854),(21 5013.256),(22 5067.18),(23 5085.403),(24 5074.1597),(25 5111.972),(26 5071.9727),(27 5107.255),(28 5088.9897),(29 5083.6904),(30 5003.745),(31 5043.0913),(32 5039.031),(33 5054.933),(34 5011.4004),(35 5039.9165),(36 4981.0186),(37 4974.9536),(38 4950.805),(39 4936.645),(40 4912.0825),(41 4925.6924),(42 4942.666),(43 4940.9844),(44 5085.676),(45 5046.2534),(46 5172.086),(47 5148.2715),(48 5128.778),(49 5165.5005),(50 5163.0938),(51 5189.4917),(52 5172.406),(53 5203.7563),(54 5217.066),(55 5185.5083),(56 5140.6006),(57 5100.5776),(58 5119.1064),(59 5060.709),(60 5069.702),(61 4988.6416),(62 4962.326),(63 4978.781),(64 4919.046),(65 4931.0464),(66 4946.107),(67 4852.6865),(68 4914.435),(69 4823.468),(70 4909.8916),(71 4959.824),(72 4954.3506),(73 4982.888),(74 4974.976),(75 4950.026),(76 4968.4346),(77 4960.676),(78 4905.6187),(79 4841.2314),
(1 3095.2498),(2 3557.991),(3 3898.9275),(4 4267.863),(5 4545.158),(6 4862.422),(7 4942.81),(8 5058.2354),(9 5037.812),(10 5032.7524),(11 4955.115),(12 4839.281),(13 4782.544),(14 4700.697),(15 4717.6074),(16 4684.03),(17 4683.125),(18 4809.5635),(19 4828.3647),(20 4977.777),(21 5006.829),(22 5105.569),(23 5154.6167),(24 5132.099),(25 5133.061),(26 5120.9336),(27 5110.542),(28 5096.7734),(29 5080.469),(30 5025.386),(31 5044.263),(32 4968.3804),(33 5011.8145),(34 5003.7813),(35 4986.3174),(36 4898.5093),(37 4983.64),(38 4996.72),(39 5027.784),(40 4997.481),(41 5014.335),(42 5087.1855),(43 5031.023),(44 5039.0083),(45 5075.438),(46 5191.799),(47 5174.3584),(48 5202.4844),(49 5180.655),(50 5251.548),(51 5248.662),(52 5287.704),(53 5269.5327),(54 5247.484),(55 5174.734),(56 5154.3223),(57 5154.326),(58 5108.5464),(59 5068.1294),(60 5110.5835),(61 5041.4336),(62 5007.0894),(63 5075.15),(64 5040.024),(65 4951.5024),(66 4933.3174),(67 4857.7),(68 4925.346),(69 4851.209),(70 4854.81),(71 4901.518),(72 4876.455),(73 4873.5674),(74 4865.9917),(75 4844.769),(76 4883.887),(77 4757.6416),(78 4834.2305),(79 4713.361),
(1 3021.3132),(2 3448.8967),(3 3778.7668),(4 3987.6157),(5 4186.715),(6 4377.6133),(7 4466.502),(8 4573.67),(9 4529.7344),(10 4608.515),(11 4577.532),(12 4464.5547),(13 4443.5645),(14 4452.2373),(15 4418.79),(16 4402.5313),(17 4445.7124),(18 4518.6807),(19 4535.2925),(20 4609.6987),(21 4619.1416),(22 4618.6973),(23 4676.965),(24 4606.142),(25 4633.0117),(26 4640.27),(27 4684.328),(28 4692.0337),(29 4684.143),(30 4650.397),(31 4651.5586),(32 4660.849),(33 4702.088),(34 4655.972),(35 4650.7925),(36 4630.8936),(37 4613.1465),(38 4660.3247),(39 4667.2837),(40 4640.775),(41 4695.422),(42 4654.458),(43 4637.1685),(44 4646.2686),(45 4670.289),(46 4707.3823),(47 4731.882),(48 4789.6514),(49 4754.408),(50 4785.719),(51 4758.0166),(52 4775.5117),(53 4818.1187),(54 4733.1914),(55 4757.49),(56 4714.857),(57 4796.142),(58 4720.055),(59 4750.9985),(60 4715.1553),(61 4624.18),(62 4630.5166),(63 4650.3535),(64 4593.504),(65 4624.5356),(66 4662.1226),(67 4619.98),(68 4643.404),(69 4651.623),(70 4589.467),(71 4626.608),(72 4654.582),(73 4593.1543),(74 4528.2017),(75 4565.322),(76 4569.8),(77 4498.0527),(78 4523.4507),(79 4389.3433),
(1 2937.4092),(2 3332.6987),(3 3701.7678),(4 3970.9119),(5 4320.0137),(6 4459.7764),(7 4585.7207),(8 4683.5063),(9 4677.2817),(10 4725.3647),(11 4676.775),(12 4536.8296),(13 4520.4966),(14 4406.833),(15 4433.3296),(16 4399.9707),(17 4399.9253),(18 4484.7617),(19 4554.982),(20 4624.078),(21 4613.3936),(22 4707.5493),(23 4756.494),(24 4824.718),(25 4855.2817),(26 4845.2676),(27 4877.293),(28 4919.3076),(29 4829.3403),(30 4773.4746),(31 4766.6113),(32 4778.5024),(33 4727.3267),(34 4674.824),(35 4671.6025),(36 4609.8706),(37 4659.2085),(38 4630.3438),(39 4622.5635),(40 4598.778),(41 4688.8936),(42 4671.8926),(43 4675.9126),(44 4678.253),(45 4705.4014),(46 4737.377),(47 4740.987),(48 4733.732),(49 4745.6123),(50 4813.91),(51 4814.1323),(52 4834.0293),(53 4809.8257),(54 4802.1543),(55 4769.5737),(56 4786.927),(57 4725.2563),(58 4749.518),(59 4731.0063),(60 4625.5337),(61 4654.846),(62 4663.5547),(63 4711.5933),(64 4611.6846),(65 4647.3037),(66 4697.3413),(67 4634.2954),(68 4645.771),(69 4693.7173),(70 4627.25),(71 4632.9917),(72 4596.8506),(73 4610.071),(74 4582.248),(75 4588.6533),(76 4589.715),(77 4518.5454),(78 4482.9126),(79 4477.378),
(1 2956.6309),(2 3334.834),(3 3657.5427),(4 3876.5793),(5 4107.913),(6 4287.4385),(7 4392.227),(8 4480.7427),(9 4467.1343),(10 4531.075),(11 4450.68),(12 4400.773),(13 4384.219),(14 4382.661),(15 4406.379),(16 4416.9214),(17 4496.967),(18 4569.5215),(19 4582.4985),(20 4694.1133),(21 4669.7744),(22 4737.0483),(23 4743.0664),(24 4764.4575),(25 4795.631),(26 4822.441),(27 4780.6147),(28 4803.1255),(29 4801.2153),(30 4816.0015),(31 4727.743),(32 4776.747),(33 4765.8657),(34 4806.6235),(35 4804.1),(36 4756.2637),(37 4716.3047),(38 4710.315),(39 4703.3457),(40 4674.4224),(41 4644.8047),(42 4653.02),(43 4697.81),(44 4735.583),(45 4654.0693),(46 4671.9185),(47 4666.257),(48 4671.7285),(49 4711.642),(50 4764.3037),(51 4709.703),(52 4800.9307),(53 4761.558),(54 4812.204),(55 4718.619),(56 4739.7397),(57 4726.266),(58 4720.596),(59 4724.9893),(60 4634.9585),(61 4664.6997),(62 4657.9785),(63 4710.2607),(64 4672.5913),(65 4625.2593),(66 4624.872),(67 4619.914),(68 4637.15),(69 4543.5815),(70 4576.2275),(71 4542.441),(72 4514.366),(73 4480.2803),(74 4523.399),(75 4495.291),(76 4459.0566),(77 4418.5815),(78 4393.8735),(79 4368.454),
(1 2867.056),(2 3212.7844),(3 3570.432),(4 3783.263),(5 4032.2397),(6 4225.872),(7 4347.014),(8 4465.637),(9 4450.543),(10 4501.9736),(11 4387.9087),(12 4401.6226),(13 4362.624),(14 4372.756),(15 4385.383),(16 4435.883),(17 4495.104),(18 4532.9634),(19 4529.9136),(20 4630.6206),(21 4653.7593),(22 4750.457),(23 4770.974),(24 4775.843),(25 4776.6333),(26 4751.9253),(27 4772.592),(28 4829.9053),(29 4771.9063),(30 4790.838),(31 4796.2065),(32 4786.0537),(33 4819.609),(34 4767.8784),(35 4790.969),(36 4685.7324),(37 4669.785),(38 4661.0415),(39 4649.862),(40 4668.9395),(41 4689.653),(42 4656.991),(43 4660.437),(44 4709.7075),(45 4715.216),(46 4768.7676),(47 4715.1133),(48 4771.5313),(49 4824.8774),(50 4780.951),(51 4797.5728),(52 4852.697),(53 4784.771),(54 4789.0693),(55 4713.659),(56 4776.5405),(57 4759.7373),(58 4694.1665),(59 4674.496),(60 4637.127),(61 4562.004),(62 4572.3984),(63 4574.6455),(64 4601.5522),(65 4576.795),(66 4547.2837),(67 4508.7104),(68 4520.561),(69 4435.9604),(70 4437.325),(71 4391.906),(72 4439.41),(73 4378.2935),(74 4403.525),(75 4345.985),(76 4318.5713),(77 4260.397),(78 4272.4004),(79 4234.657),
(1 2796.5554),(2 3201.0537),(3 3557.9338),(4 3775.1724),(5 4086.7026),(6 4329.327),(7 4489.635),(8 4542.732),(9 4597.5073),(10 4599.0537),(11 4572.6016),(12 4557.4863),(13 4502.351),(14 4497.12),(15 4450.5977),(16 4507.3164),(17 4647.552),(18 4702.269),(19 4766.7446),(20 4879.7593),(21 4936.923),(22 5001.453),(23 5043.3555),(24 5051.2),(25 5102.094),(26 5116.8496),(27 5129.1147),(28 5161.668),(29 5127.565),(30 5129.597),(31 5117.6113),(32 5084.6406),(33 5067.8496),(34 5033.394),(35 5005.9297),(36 4939.0933),(37 4931.8413),(38 4961.448),(39 4955.726),(40 4947.0703),(41 4978.6587),(42 4979.0107),(43 4948.779),(44 4889.772),(45 4894.3994),(46 4946.9976),(47 4937.9263),(48 4967.2163),(49 4947.777),(50 4973.857),(51 4981.3413),(52 4957.179),(53 4943.335),(54 4936.598),(55 4947.3),(56 4898.196),(57 4791.1465),(58 4835.4653),(59 4748.2646),(60 4684.431),(61 4649.0366),(62 4692.8633),(63 4612.7393),(64 4610.2324),(65 4578.729),(66 4612.0063),(67 4565.958),(68 4520.3223),(69 4529.6743),(70 4485.2197),(71 4449.4624),(72 4412.0957),(73 4451.5317),(74 4391.0386),(75 4337.2466),(76 4297.764),(77 4252.3335),(78 4289.7114),(79 4248.939),
(1 2730.5237),(2 3147.754),(3 3501.8528),(4 3840.8914),(5 4116.9043),(6 4331.9385),(7 4532.099),(8 4599.4067),(9 4555.9644),(10 4602.8154),(11 4550.728),(12 4433.6133),(13 4452.807),(14 4327.8325),(15 4361.7256),(16 4382.2456),(17 4481.2065),(18 4566.1846),(19 4677.4106),(20 4787.6987),(21 4800.7446),(22 4958.4287),(23 5007.1196),(24 4990.4526),(25 5044.1074),(26 5079.233),(27 5046.9966),(28 5021.961),(29 4990.5396),(30 4970.8438),(31 4960.669),(32 4938.6987),(33 4922.3613),(34 4982.3945),(35 4963.4863),(36 4970.597),(37 5039.052),(38 5044.5874),(39 5023.8496),(40 4950.7783),(41 4988.5215),(42 4926.3735),(43 4979.293),(44 4970.2183),(45 4977.8516),(46 4947.6406),(47 4950.492),(48 4984.2607),(49 4932.8965),(50 4967.6533),(51 4979.866),(52 4972.267),(53 4936.825),(54 4919.2065),(55 4927.8657),(56 4883.511),(57 4859.5293),(58 4809.7466),(59 4775.445),(60 4796.2466),(61 4724.835),(62 4666.4473),(63 4651.3096),(64 4588.1904),(65 4550.883),(66 4579.8267),(67 4512.6724),(68 4526.797),(69 4505.968),(70 4517.9663),(71 4546.283),(72 4488.778),(73 4455.3276),(74 4421.9653),(75 4418.225),(76 4377.6763),(77 4307.6494),(78 4298.598),(79 4232.0737),
(1 2667.5996),(2 3013.3965),(3 3368.9517),(4 3645.2493),(5 3869.3965),(6 4081.6934),(7 4214.133),(8 4313.7886),(9 4339.101),(10 4301.8086),(11 4311.925),(12 4315.35),(13 4295.367),(14 4300.3975),(15 4312.784),(16 4341.1313),(17 4376.4087),(18 4482.9004),(19 4593.741),(20 4671.1914),(21 4760.536),(22 4798.7856),(23 4829.3164),(24 4921.609),(25 4969.4634),(26 4955.014),(27 5050.9355),(28 5026.9097),(29 4911.7046),(30 4948.1875),(31 4953.487),(32 4938.7505),(33 4943.515),(34 4962.8965),(35 4991.799),(36 4929.1226),(37 4951.0933),(38 4916.709),(39 4914.7275),(40 4870.9434),(41 4922.2197),(42 4863.4854),(43 4902.9424),(44 4881.9995),(45 4861.8794),(46 4910.5684),(47 4866.5127),(48 4870.6943),(49 4867.144),(50 4894.3457),(51 4897.4473),(52 4903.085),(53 4865.2803),(54 4914.478),(55 4838.7837),(56 4816.5815),(57 4837.5723),(58 4786.124),(59 4763.7246),(60 4795.0903),(61 4733.1753),(62 4695.0527),(63 4635.2944),(64 4588.4893),(65 4592.6445),(66 4536.967),(67 4470.9014),(68 4473.5513),(69 4475.7334),(70 4427.807),(71 4485.9497),(72 4413.6772),(73 4352.063),(74 4324.883),(75 4308.3325),(76 4327.266),(77 4226.069),(78 4161.277),(79 4101.121),
(1 2630.9087),(2 2951.2373),(3 3238.7463),(4 3468.4836),(5 3637.9456),(6 3820.4492),(7 3890.285),(8 4020.065),(9 4059.726),(10 4054.3354),(11 4083.9329),(12 4178.14),(13 4196.879),(14 4180.4287),(15 4227.0854),(16 4230.577),(17 4297.8164),(18 4428.1875),(19 4466.8257),(20 4531.684),(21 4633.0723),(22 4608.061),(23 4664.6943),(24 4707.0146),(25 4743.291),(26 4737.6255),(27 4758.7856),(28 4805.5024),(29 4799.644),(30 4847.4893),(31 4893.2173),(32 4867.3604),(33 4910.266),(34 4906.5054),(35 4875.007),(36 4877.812),(37 4875.03),(38 4892.089),(39 4919.1743),(40 4892.336),(41 4933.367),(42 4847.5347),(43 4888.829),(44 4858.2847),(45 4869.585),(46 4867.691),(47 4888.3975),(48 4961.5225),(49 4986.747),(50 4951.4),(51 5014.4307),(52 5019.3867),(53 4985.4316),(54 4974.5605),(55 4980.6797),(56 4925.1694),(57 4938.1587),(58 4913.3286),(59 4877.8213),(60 4883.627),(61 4829.111),(62 4808.8276),(63 4749.8994),(64 4692.5376),(65 4645.4272),(66 4617.9688),(67 4614.958),(68 4605.748),(69 4578.666),(70 4530.4434),(71 4491.505),(72 4416.1743),(73 4398.3984),(74 4329.0117),(75 4344.0444),(76 4313.11),(77 4260.021),(78 4193.543),(79 4145.3438),
(1 2534.91),(2 2909.2449),(3 3202.65),(4 3447.6277),(5 3651.8728),(6 3864.6467),(7 3959.9128),(8 4052.5383),(9 4032.1921),(10 4083.5693),(11 3996.517),(12 4075.7485),(13 4043.024),(14 4035.2932),(15 4044.9902),(16 4001.7087),(17 4068.4773),(18 4193.651),(19 4239.5845),(20 4277.201),(21 4371.5996),(22 4400.8735),(23 4469.776),(24 4548.9663),(25 4583.898),(26 4598.554),(27 4600.186),(28 4574.5337),(29 4521.7065),(30 4599.2026),(31 4556.554),(32 4580.766),(33 4599.1753),(34 4626.9146),(35 4592.151),(36 4583.7285),(37 4629.1387),(38 4636.19),(39 4631.898),(40 4643.225),(41 4624.266),(42 4580.3945),(43 4637.28),(44 4606.145),(45 4585.208),(46 4591.121),(47 4563.3354),(48 4608.617),(49 4613.2524),(50 4601.1646),(51 4639.118),(52 4614.667),(53 4662.714),(54 4615.3438),(55 4632.7676),(56 4607.0957),(57 4611.6133),(58 4593.3135),(59 4559.626),(60 4594.4746),(61 4526.5176),(62 4535.148),(63 4513.534),(64 4506.6465),(65 4402.176),(66 4391.853),(67 4363.4243),(68 4354.6553),(69 4299.5776),(70 4230.274),(71 4208.851),(72 4223.328),(73 4227.484),(74 4168.32),(75 4125.584),(76 4066.1174),(77 4043.0127),(78 4026.434),(79 3947.5818),
(1 2539.1067),(2 2836.967),(3 3175.8748),(4 3413.8906),(5 3586.315),(6 3832.144),(7 3910.5972),(8 3987.9788),(9 4002.8643),(10 4023.4849),(11 4025.096),(12 4071.2349),(13 4098.2715),(14 4074.5398),(15 4081.0688),(16 4076.5667),(17 4159.7246),(18 4290.0425),(19 4405.27),(20 4461.0347),(21 4514.0825),(22 4530.321),(23 4615.0806),(24 4672.2188),(25 4734.214),(26 4753.6343),(27 4793.8735),(28 4798.5903),(29 4794.9736),(30 4800.9487),(31 4784.155),(32 4809.5073),(33 4777.8027),(34 4805.2817),(35 4847.1777),(36 4844.073),(37 4860.2007),(38 4855.018),(39 4868.0396),(40 4872.6777),(41 4802.6655),(42 4758.0264),(43 4743.793),(44 4758.9023),(45 4738.4927),(46 4772.499),(47 4752.1357),(48 4839.2686),(49 4847.0986),(50 4874.8423),(51 4904.7075),(52 4925.4033),(53 4941.9023),(54 4960.405),(55 4928.574),(56 4894.8228),(57 4878.267),(58 4836.221),(59 4807.5195),(60 4736.696),(61 4732.9556),(62 4700.5674),(63 4663.6772),(64 4680.056),(65 4586.6514),(66 4618.4478),(67 4616.9),(68 4537.739),(69 4498.376),(70 4508.604),(71 4425.2266),(72 4368.8843),(73 4383.093),(74 4351.727),(75 4247.067),(76 4201.4395),(77 4141.168),(78 4049.0037),(79 4012.7803),
