1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 98947.54),(2 353702.16),(3 761125),(4 1294145.4),(5 1951606.6),(6 2687520.3),(7 3519748),(8 4427696),(9 5397075),(10 6464168),(11 7510756),(12 8637865),(13 9905273),(14 11233295),(15 12652281),(16 14152413),(17 15733611),(18 17430600),(19 19063950),(20 20779054),(21 22574906),(22 24438390),(23 26333034),(24 28311248),(25 30345782),(26 32536650),(27 34709264),(28 36953876),(29 39319348),(30 41689964),(31 44240036),(32 47153324),(33 50054816),(34 53023216),(35 56083332),(36 59107372),(37 62262080),(38 65459588),(39 68665310),(40 71625464),(41 74373180),(42 76826010),(43 79538616),(44 82061624),(45 84338810),(46 86704310),(47 89157570),(48 91671990),(49 94344280),(50 96880904),(51 99375040),(52 101674280),(53 103766570),(54 105679576),(55 107461790),(56 109256860),(57 111085110),(58 113057496),(59 114814984),(60 116788510),(61 119084904),(62 121660220),(63 124615240),(64 127547670),(65 130505304),(66 133553704),(67 136984560),(68 140688980),(69 144387950),(70 148359620),(71 152605840),(72 156904130),(73 161497550),(74 166191940),(75 171042930),(76 175768740),(77 180705070),(78 185747070),(79 190829390),
(1 716.8318),(2 867.9776),(3 925.09235),(4 953.4165),(5 968.6685),(6 986.04193),(7 989.8762),(8 1023.3861),(9 1024.1509),(10 1055.0752),(11 1063.9945),(12 1063.6731),(13 1083.1257),(14 1079.6813),(15 1086.5275),(16 1093.3217),(17 1098.2269),(18 1107.1127),(19 1102.254),(20 1093.4524),(21 1103.0182),(22 1094.9625),(23 1097.3302),(24 1100.5734),(25 1088.1178),(26 1086.401),(27 1084.8348),(28 1104.4928),(29 1116.0647),(30 1106.5677),(31 1115.1957),(32 1140.8036),(33 1153.081),(34 1154.1478),(35 1167.7009),(36 1179.1761),(37 1195.5897),(38 1210.947),(39 1250.0061),(40 1257.5233),(41 1275.5526),(42 1279.9008),(43 1321.9569),(44 1327.624),(45 1321.4087),(46 1350.4197),(47 1360.5254),(48 1367.0121),(49 1368.4084),(50 1388.4855),(51 1377.7258),(52 1392.2076),(53 1404.3114),(54 1403.7269),(55 1386.6876),(56 1388.8235),(57 1414.3237),(58 1408.3207),(59 1422.2013),(60 1415.5011),(61 1404.314),(62 1401.7396),(63 1401.2985),(64 1381.6731),(65 1375.4515),(66 1361.9258),(67 1356.5952),(68 1344.1287),(69 1333.9978),(70 1310.536),(71 1299.072),(72 1285.8119),(73 1275.5846),(74 1262.2966),(75 1252.1276),(76 1240.4891),(77 1242.1691),(78 1232.6351),(79 1209.3062),
(1 689.0016),(2 819.2719),(3 875.23083),(4 905.2064),(5 929.5513),(6 950.82025),(7 949.85547),(8 974.11035),(9 978.2155),(10 998.7992),(11 1018.49097),(12 1011.337),(13 1033.6144),(14 1034.9973),(15 1047.0885),(16 1048.5889),(17 1067.5751),(18 1065.6825),(19 1060.5856),(20 1060.4542),(21 1073.5651),(22 1063.8972),(23 1059.065),(24 1059.9379),(25 1058.7871),(26 1059.3982),(27 1047.3354),(28 1078.8276),(29 1079.7102),(30 1082.3695),(31 1090.8319),(32 1099.6125),(33 1105.9872),(34 1108.2968),(35 1117.7284),(36 1118.6345),(37 1132.3895),(38 1132.3822),(39 1159.6594),(40 1157.6531),(41 1179.1229),(42 1180.8027),(43 1223.625),(44 1216.7491),(45 1230.6187),(46 1238.2942),(47 1252.7695),(48 1261.8047),(49 1273.4055),(50 1288.3398),(51 1307.0011),(52 1303.5836),(53 1315.5436),(54 1313.4854),(55 1303.8849),(56 1302.1935),(57 1302.6812),(58 1310.7565),(59 1322.2891),(60 1327.1594),(61 1315.1387),(62 1315.1279),(63 1304.1377),(64 1279.342),(65 1273.9669),(66 1255.5369),(67 1247.5372),(68 1238.3297),(69 1221.317),(70 1200.0416),(71 1201.1636),(72 1184.6266),(73 1188.8689),(74 1168.4065),(75 1158.8424),(76 1144.9015),(77 1138.5845),(78 1126.1442),(79 1120.2612),
(1 666.26715),(2 804.1933),(3 859.5778),(4 879.8142),(5 906.2748),(6 925.5758),(7 937.29346),(8 940.70197),(9 948.40826),(10 973.848),(11 987.2916),(12 995.90924),(13 1010.56006),(14 1012.1467),(15 1020.5857),(16 1030.5435),(17 1040.5831),(18 1047.692),(19 1051.9281),(20 1053.6232),(21 1053.7736),(22 1059.398),(23 1058.2212),(24 1066.3477),(25 1062.2607),(26 1058.4752),(27 1066.2931),(28 1079.327),(29 1094.4155),(30 1089.3643),(31 1085.9008),(32 1092.0248),(33 1092.3184),(34 1103.3733),(35 1118.1766),(36 1120.2328),(37 1125.6056),(38 1132.8967),(39 1143.207),(40 1168.4456),(41 1196.3834),(42 1204.5088),(43 1229.9879),(44 1231.6978),(45 1231.3097),(46 1235.7743),(47 1250.2766),(48 1261.0146),(49 1257.0153),(50 1255.0714),(51 1267.5065),(52 1273.4456),(53 1286.4312),(54 1302.5223),(55 1290.4315),(56 1291.931),(57 1295.8828),(58 1321.2773),(59 1327.6119),(60 1315.8456),(61 1313.4064),(62 1302.9065),(63 1295.4464),(64 1286.2174),(65 1276.3407),(66 1255.7086),(67 1254.462),(68 1249.8865),(69 1229.2345),(70 1207.6052),(71 1196.1646),(72 1182.9722),(73 1189.8939),(74 1170.0078),(75 1165.5933),(76 1149.5625),(77 1135.2197),(78 1119.2123),(79 1099.9637),
(1 666.46063),(2 801.12994),(3 869.07404),(4 882.10895),(5 895.18536),(6 918.75085),(7 934.91736),(8 942.8998),(9 957.9615),(10 982.9519),(11 991.957),(12 984.34796),(13 1013.2288),(14 1029.468),(15 1034.4308),(16 1028.4042),(17 1037.9479),(18 1049.8942),(19 1043.5986),(20 1050.3177),(21 1063.1279),(22 1067.7621),(23 1059.5375),(24 1076.3356),(25 1067.8351),(26 1070.9072),(27 1072.8364),(28 1077.3774),(29 1064.3566),(30 1055.172),(31 1070.8877),(32 1066.6102),(33 1063.015),(34 1077.874),(35 1076.1792),(36 1084.4473),(37 1080.6621),(38 1074.5769),(39 1095.3226),(40 1111.2303),(41 1138.4487),(42 1154.241),(43 1181.2642),(44 1192.0879),(45 1191.6588),(46 1221.079),(47 1240.6022),(48 1250.1572),(49 1244.8103),(50 1256.2395),(51 1268.8217),(52 1286.0935),(53 1295.3004),(54 1280.9658),(55 1298.9856),(56 1293.1711),(57 1313.5396),(58 1338.0298),(59 1345.6661),(60 1323.4165),(61 1318.9678),(62 1327.208),(63 1306.0359),(64 1289.343),(65 1288.9882),(66 1268.7839),(67 1261.4718),(68 1241.8774),(69 1233.2194),(70 1214.602),(71 1213.5691),(72 1180.7952),(73 1171.6129),(74 1143.0892),(75 1138.8282),(76 1135.5822),(77 1122.427),(78 1113.1465),(79 1105.78),
(1 652.0997),(2 784.3756),(3 846.1692),(4 856.5711),(5 882.0782),(6 905.44714),(7 923.60895),(8 931.1333),(9 946.6539),(10 969.576),(11 981.2055),(12 984.52106),(13 1019.6705),(14 1015.90735),(15 1035.1385),(16 1040.2208),(17 1048.3662),(18 1055.1093),(19 1041.8792),(20 1044.7656),(21 1051.254),(22 1050.6094),(23 1049.1362),(24 1062.1816),(25 1057.549),(26 1048.5708),(27 1059.8197),(28 1060.4242),(29 1053.3733),(30 1056.2472),(31 1050.7705),(32 1057.3838),(33 1065.5936),(34 1064.3232),(35 1067.2087),(36 1060.3765),(37 1070.0978),(38 1074.3813),(39 1096.8779),(40 1115.3894),(41 1130.0195),(42 1131.581),(43 1149.7888),(44 1146.0155),(45 1157.9454),(46 1166.8488),(47 1184.7731),(48 1211.9279),(49 1207.7595),(50 1199.1897),(51 1213.9143),(52 1222.1178),(53 1230.8164),(54 1227.3993),(55 1218.882),(56 1224.192),(57 1234.6838),(58 1252.9258),(59 1238.8665),(60 1225.1073),(61 1227.1742),(62 1215.203),(63 1221.6145),(64 1193.2782),(65 1177.3298),(66 1183.8252),(67 1161.5133),(68 1163.7239),(69 1138.117),(70 1126.7836),(71 1119.8932),(72 1102.2999),(73 1098.204),(74 1081.8469),(75 1083.5667),(76 1080.9735),(77 1072.9138),(78 1073.4135),(79 1057.5631),
(1 642.424),(2 780.70953),(3 835.9066),(4 853.1266),(5 864.86304),(6 897.03455),(7 914.2953),(8 910.7102),(9 928.92267),(10 939.46045),(11 941.7056),(12 951.48975),(13 976.54535),(14 972.48157),(15 980.60895),(16 980.2444),(17 995.674),(18 1001.85443),(19 989.44543),(20 994.2207),(21 1012.16486),(22 1005.38763),(23 1010.18256),(24 999.2897),(25 996.5774),(26 996.904),(27 1010.616),(28 1018.98315),(29 1007.3907),(30 1010.3629),(31 1015.4476),(32 1021.39935),(33 1038.607),(34 1028.6373),(35 1051.6866),(36 1057.9788),(37 1070.802),(38 1068.8395),(39 1082.4913),(40 1097.849),(41 1121.3696),(42 1123.8033),(43 1140.7247),(44 1149.1466),(45 1160.3763),(46 1175.8765),(47 1183.1857),(48 1196.8268),(49 1204.3412),(50 1207.8259),(51 1216.5822),(52 1213.9569),(53 1230.084),(54 1225.0997),(55 1217.022),(56 1223.5848),(57 1235.1433),(58 1254.4598),(59 1253.8021),(60 1243.5636),(61 1240.7869),(62 1243.7677),(63 1245.042),(64 1218.778),(65 1208.6876),(66 1202.9951),(67 1185.306),(68 1186.957),(69 1167.7336),(70 1151.9861),(71 1151.1259),(72 1127.2974),(73 1113.8865),(74 1103.5641),(75 1096.0442),(76 1087.2236),(77 1075.2472),(78 1069.1613),(79 1050.144),
(1 627.0472),(2 762.762),(3 817.186),(4 832.23047),(5 835.4716),(6 863.3057),(7 872.19086),(8 891.22833),(9 901.7715),(10 909.1329),(11 925.6036),(12 926.54865),(13 948.5583),(14 962.2397),(15 969.30725),(16 978.1183),(17 976.5369),(18 986.1604),(19 986.5431),(20 998.2397),(21 998.5071),(22 986.45544),(23 985.81226),(24 972.85),(25 972.34784),(26 971.60516),(27 979.7929),(28 990.81036),(29 986.6752),(30 996.4829),(31 979.3087),(32 991.09247),(33 999.863),(34 994.59485),(35 1001.45795),(36 1001.1904),(37 1003.06757),(38 1025.7192),(39 1045.4075),(40 1037.9866),(41 1071.6864),(42 1065.9242),(43 1092.377),(44 1095.4948),(45 1097.7787),(46 1125.1636),(47 1124.0681),(48 1132.4199),(49 1148.3129),(50 1152.9353),(51 1160.9349),(52 1164.8262),(53 1177.7769),(54 1177.8201),(55 1168.0836),(56 1174.7323),(57 1186.1754),(58 1194.4783),(59 1184.5063),(60 1199.3301),(61 1174.9608),(62 1172.4606),(63 1164.1433),(64 1152.5254),(65 1148.7809),(66 1144.431),(67 1139.8905),(68 1137.7424),(69 1114.8807),(70 1100.1099),(71 1108.2523),(72 1097.0974),(73 1092.5793),(74 1067.0724),(75 1058.742),(76 1055.0016),(77 1053.5509),(78 1046.4985),(79 1015.2299),
(1 623.4261),(2 748.1439),(3 798.4378),(4 819.57574),(5 828.3581),(6 846.1384),(7 860.0182),(8 887.1892),(9 893.48206),(10 901.9879),(11 922.9264),(12 927.3128),(13 943.4695),(14 941.1905),(15 951.91925),(16 959.7796),(17 966.3217),(18 978.73914),(19 976.5857),(20 988.92883),(21 983.06696),(22 989.60046),(23 988.3126),(24 979.25995),(25 970.6712),(26 980.06244),(27 991.7305),(28 997.76636),(29 999.258),(30 996.5869),(31 1001.90125),(32 996.38794),(33 1002.60205),(34 1016.2402),(35 1017.92377),(36 1025.2219),(37 1024.9063),(38 1047.0314),(39 1064.2968),(40 1063.8271),(41 1091.431),(42 1100.1058),(43 1112.1763),(44 1121.7369),(45 1136.4202),(46 1145.5392),(47 1154.6),(48 1156.753),(49 1163.906),(50 1170.1025),(51 1174.5542),(52 1186.8245),(53 1185.7969),(54 1192.367),(55 1181.2914),(56 1189.0955),(57 1185.5698),(58 1204.8483),(59 1207.7676),(60 1202.7474),(61 1201.5463),(62 1179.4355),(63 1171.3939),(64 1147.857),(65 1162.1974),(66 1144.0453),(67 1140.7207),(68 1136.5254),(69 1129.9523),(70 1109.4536),(71 1110.6763),(72 1096.7961),(73 1092.0597),(74 1093.408),(75 1086.6603),(76 1070.7284),(77 1065.381),(78 1052.7706),(79 1029.8347),
(1 612.6157),(2 727.3991),(3 789.5003),(4 805.61426),(5 818.9068),(6 840.57623),(7 842.7798),(8 863.033),(9 877.1174),(10 893.8489),(11 908.06903),(12 916.00665),(13 941.789),(14 950.1489),(15 952.06366),(16 950.3181),(17 961.049),(18 962.56476),(19 971.69196),(20 966.2381),(21 949.68256),(22 954.20593),(23 963.4896),(24 960.0764),(25 959.34875),(26 966.74646),(27 975.7561),(28 993.47546),(29 978.9642),(30 984.54254),(31 982.28784),(32 979.803),(33 999.5444),(34 992.0402),(35 986.4089),(36 983.93787),(37 978.93494),(38 994.38306),(39 1034.9178),(40 1029.405),(41 1036.3834),(42 1033.5653),(43 1065.6486),(44 1076.1738),(45 1076.4894),(46 1089.33),(47 1104.5571),(48 1116.7201),(49 1115.7349),(50 1132.7577),(51 1130.01),(52 1139.988),(53 1132.26),(54 1143.703),(55 1136.5116),(56 1152.5038),(57 1152.4796),(58 1173.9902),(59 1164.3665),(60 1161.5585),(61 1167.7546),(62 1159.5127),(63 1156.6487),(64 1137.8685),(65 1132.7147),(66 1130.1815),(67 1131.1049),(68 1118.837),(69 1118.0217),(70 1112.4985),(71 1106.37),(72 1091.043),(73 1096.4214),(74 1083.5079),(75 1072.6829),(76 1055.4591),(77 1052.0153),(78 1039.668),(79 1027.1208),
(1 600.79846),(2 710.5388),(3 758.6685),(4 769.09314),(5 794.64624),(6 808.5809),(7 815.0712),(8 833.75397),(9 850.8096),(10 860.5292),(11 851.41766),(12 855.43475),(13 895.2996),(14 899.1329),(15 901.4098),(16 914.7471),(17 912.7309),(18 918.73096),(19 931.4397),(20 925.46814),(21 926.422),(22 922.756),(23 928.1063),(24 923.60443),(25 923.3075),(26 927.47455),(27 919.5694),(28 940.43085),(29 936.5288),(30 937.1131),(31 929.00305),(32 938.8422),(33 942.7445),(34 934.786),(35 941.9146),(36 945.4887),(37 953.4355),(38 950.8005),(39 966.47156),(40 977.0717),(41 1003.89014),(42 1003.82874),(43 1019.19495),(44 1020.648),(45 1035.2087),(46 1042.621),(47 1042.4796),(48 1056.3204),(49 1064.7721),(50 1072.7146),(51 1074.8401),(52 1086.1743),(53 1088.1781),(54 1077.1115),(55 1076.6451),(56 1076.2175),(57 1079.6781),(58 1099.9711),(59 1099.3142),(60 1086.0818),(61 1085.8726),(62 1079.7577),(63 1076.3723),(64 1061.9711),(65 1058.2688),(66 1039.4875),(67 1034.998),(68 1021.27545),(69 1015.35834),(70 1000.08307),(71 995.0164),(72 992.6),(73 986.64655),(74 986.3874),(75 973.31354),(76 960.1865),(77 970.0745),(78 947.7898),(79 949.8811),
(1 596.45123),(2 709.5078),(3 765.40576),(4 774.5365),(5 795.4829),(6 821.637),(7 824.1113),(8 836.19836),(9 847.4109),(10 859.30884),(11 865.89484),(12 871.5097),(13 897.5708),(14 896.12),(15 906.2365),(16 917.5588),(17 920.0947),(18 934.49384),(19 932.0221),(20 928.48303),(21 920.02026),(22 933.41205),(23 938.1079),(24 924.4304),(25 921.2441),(26 925.2561),(27 923.44745),(28 933.7737),(29 934.3298),(30 942.84906),(31 938.9101),(32 941.7534),(33 935.14185),(34 939.17523),(35 941.526),(36 950.2123),(37 964.5152),(38 964.27954),(39 972.312),(40 980.6548),(41 988.053),(42 1007.0269),(43 1009.87146),(44 1017.82715),(45 1022.8356),(46 1036.7388),(47 1045.085),(48 1045.2318),(49 1045.6252),(50 1051.1831),(51 1059.8987),(52 1066.7186),(53 1081.1729),(54 1078.9391),(55 1082.0004),(56 1083.0358),(57 1089.0139),(58 1100.8713),(59 1094.331),(60 1089.0869),(61 1090.3037),(62 1080.7015),(63 1082.9908),(64 1083.723),(65 1069.8607),(66 1071.7714),(67 1059.4501),(68 1051.8608),(69 1053.4077),(70 1029.4043),(71 1024.3782),(72 1005.5901),(73 1001.51605),(74 997.3433),(75 987.9525),(76 983.4712),(77 970.4235),(78 958.1359),(79 953.6315),
(1 588.6189),(2 710.1698),(3 760.2037),(4 765.14935),(5 786.5421),(6 803.3808),(7 816.0576),(8 832.1911),(9 838.9247),(10 842.35297),(11 850.84906),(12 855.52014),(13 883.44653),(14 884.417),(15 888.6784),(16 889.8839),(17 892.14777),(18 907.017),(19 894.973),(20 893.5914),(21 909.2269),(22 903.5916),(23 905.86084),(24 902.6656),(25 912.0012),(26 906.75946),(27 910.502),(28 926.60187),(29 914.1422),(30 921.4754),(31 923.98456),(32 928.23535),(33 937.2133),(34 930.3897),(35 937.25854),(36 940.22253),(37 950.31134),(38 964.32764),(39 971.93665),(40 979.9306),(41 988.7757),(42 998.26483),(43 1025.4237),(44 1035.8347),(45 1050.1064),(46 1043.959),(47 1059.0712),(48 1062.5032),(49 1067.2308),(50 1075.3427),(51 1082.441),(52 1073.356),(53 1086.2181),(54 1095.225),(55 1091.533),(56 1099.6221),(57 1102.3591),(58 1122.1526),(59 1115.9786),(60 1109.3014),(61 1109.861),(62 1113.2914),(63 1116.6675),(64 1097.8811),(65 1078.9988),(66 1075.1328),(67 1070.0636),(68 1059.3499),(69 1047.297),(70 1042.2527),(71 1035.2249),(72 1017.68604),(73 1023.61865),(74 1014.23016),(75 1013.31134),(76 997.4155),(77 980.54974),(78 961.16815),(79 954.95593),
(1 570.7587),(2 674.29865),(3 732.5288),(4 750.395),(5 761.54156),(6 771.35645),(7 797.7737),(8 808.4007),(9 821.7436),(10 830.9733),(11 834.30115),(12 836.9911),(13 859.51807),(14 867.3443),(15 860.39453),(16 860.5744),(17 871.3875),(18 876.6385),(19 879.6828),(20 874.75037),(21 880.33276),(22 882.29095),(23 882.1647),(24 872.8643),(25 874.9958),(26 876.9262),(27 883.3226),(28 902.81775),(29 905.5339),(30 907.6029),(31 899.6748),(32 906.36945),(33 914.87134),(34 914.0121),(35 916.2935),(36 918.77515),(37 927.9983),(38 940.7481),(39 949.29126),(40 953.755),(41 972.4188),(42 986.3357),(43 1016.4763),(44 1024.1865),(45 1032.0443),(46 1038.9246),(47 1042.3981),(48 1059.298),(49 1073.9584),(50 1062.0458),(51 1074.2737),(52 1075.1649),(53 1094.2235),(54 1098.686),(55 1095.9761),(56 1096.2384),(57 1095.0361),(58 1116.5647),(59 1101.1967),(60 1099.9801),(61 1095.6514),(62 1081.7483),(63 1074.165),(64 1060.9905),(65 1048.301),(66 1044.669),(67 1044.886),(68 1032.1003),(69 1019.3965),(70 1008.135),(71 1004.6379),(72 992.0174),(73 1003.4096),(74 988.8571),(75 989.22296),(76 974.71124),(77 964.2871),(78 955.72375),(79 943.016),
(1 568.4049),(2 658.6866),(3 714.1744),(4 732.55347),(5 737.8326),(6 757.3292),(7 777.3114),(8 792.14026),(9 803.1845),(10 811.02637),(11 823.41003),(12 829.20087),(13 853.20483),(14 854.0459),(15 853.7396),(16 862.51086),(17 877.37524),(18 861.69476),(19 866.4461),(20 864.7583),(21 866.60925),(22 869.96686),(23 873.5783),(24 864.89166),(25 858.5091),(26 854.98645),(27 867.6428),(28 891.5378),(29 882.84235),(30 893.4747),(31 892.4006),(32 898.7296),(33 916.24493),(34 915.0576),(35 911.9257),(36 925.92584),(37 931.1625),(38 949.3974),(39 972.89606),(40 957.2347),(41 973.1333),(42 986.0458),(43 1002.4537),(44 1010.7872),(45 1019.3454),(46 1034.6514),(47 1041.174),(48 1046.765),(49 1053.658),(50 1071.3687),(51 1075.0984),(52 1073.0251),(53 1072.4805),(54 1072.8917),(55 1065.8121),(56 1071.8641),(57 1070.2584),(58 1091.8135),(59 1087.9144),(60 1081.9258),(61 1068.713),(62 1065.9731),(63 1062.7592),(64 1044.2285),(65 1044.4908),(66 1029.255),(67 1025.4662),(68 1011.4149),(69 999.4096),(70 992.3614),(71 983.98456),(72 971.52234),(73 970.99286),(74 963.8681),(75 958.4642),(76 943.3207),(77 929.0169),(78 919.60345),(79 916.69794),
(1 544.66125),(2 641.0333),(3 690.32654),(4 708.05865),(5 721.3238),(6 743.712),(7 754.07526),(8 773.05927),(9 791.3826),(10 798.01733),(11 804.6129),(12 802.0366),(13 824.81464),(14 829.4468),(15 831.21967),(16 834.1805),(17 844.941),(18 847.77277),(19 850.40784),(20 850.6579),(21 850.1325),(22 844.64734),(23 854.52277),(24 853.1169),(25 843.0999),(26 841.9637),(27 839.72815),(28 866.3266),(29 863.44666),(30 860.8026),(31 861.54913),(32 876.5999),(33 886.24646),(34 887.98145),(35 892.47034),(36 892.6434),(37 897.03485),(38 923.0224),(39 939.5526),(40 949.93384),(41 966.9645),(42 972.0929),(43 996.6517),(44 995.4706),(45 1012.6096),(46 1028.499),(47 1027.4054),(48 1043.3402),(49 1050.0488),(50 1060.3947),(51 1066.0739),(52 1074.1239),(53 1072.3896),(54 1068.8176),(55 1086.1074),(56 1083.4003),(57 1085.1995),(58 1099.2765),(59 1095.1793),(60 1088.0748),(61 1092.1166),(62 1088.9962),(63 1072.3389),(64 1056.181),(65 1044.4617),(66 1039.3258),(67 1042.865),(68 1017.11554),(69 1009.61206),(70 987.4472),(71 990.24994),(72 980.6672),(73 981.02875),(74 960.89746),(75 948.6769),(76 939.41864),(77 930.5165),(78 919.1742),(79 899.3577),
(1 544.1264),(2 654.1029),(3 700.41187),(4 715.1828),(5 733.5603),(6 746.9238),(7 776.5655),(8 778.8857),(9 793.6531),(10 795.22314),(11 811.1752),(12 802.92),(13 818.5631),(14 824.9308),(15 827.0359),(16 836.8357),(17 852.07104),(18 857.4737),(19 853.628),(20 859.2481),(21 856.33),(22 858.8178),(23 859.6182),(24 856.35486),(25 853.8075),(26 862.2704),(27 849.74615),(28 859.00037),(29 865.5151),(30 874.63763),(31 860.0066),(32 868.277),(33 872.741),(34 882.9536),(35 896.5307),(36 905.9091),(37 905.2365),(38 912.3384),(39 916.9149),(40 922.4859),(41 941.8059),(42 948.3652),(43 961.9298),(44 965.84375),(45 974.5614),(46 999.1279),(47 1002.77765),(48 1017.68604),(49 1022.8191),(50 1025.3405),(51 1026.3611),(52 1032.4458),(53 1027.6272),(54 1015.9257),(55 1023.19556),(56 1021.2351),(57 1018.7253),(58 1035.455),(59 1037.3645),(60 1031.1201),(61 1033.3534),(62 1028.685),(63 1020.4481),(64 1009.21924),(65 1009.97205),(66 1007.54083),(67 1001.10223),(68 996.7983),(69 990.10547),(70 977.8118),(71 980.97473),(72 967.81067),(73 959.994),(74 944.2008),(75 944.40076),(76 935.0964),(77 935.0184),(78 915.9909),(79 912.1323),
(1 527.29663),(2 623.0682),(3 672.6779),(4 694.6606),(5 710.1618),(6 727.7133),(7 746.70844),(8 747.0082),(9 750.48846),(10 759.3375),(11 779.36865),(12 783.94556),(13 799.933),(14 798.31604),(15 797.37396),(16 810.0217),(17 813.6375),(18 823.4623),(19 826.5756),(20 829.3072),(21 824.43164),(22 829.35205),(23 817.37335),(24 823.59186),(25 825.84424),(26 827.10065),(27 822.5062),(28 846.43994),(29 840.8608),(30 846.1097),(31 835.50055),(32 840.44653),(33 844.5295),(34 847.0194),(35 859.95807),(36 855.2589),(37 857.5946),(38 876.1038),(39 871.4816),(40 885.45435),(41 889.86597),(42 897.5995),(43 923.39795),(44 920.2687),(45 939.2882),(46 944.07153),(47 951.8734),(48 957.9741),(49 962.1378),(50 966.2243),(51 975.4016),(52 975.41425),(53 981.45483),(54 977.01514),(55 981.28735),(56 989.1312),(57 980.1329),(58 991.5835),(59 1001.9514),(60 993.7238),(61 979.8822),(62 985.0999),(63 979.9507),(64 968.6005),(65 954.19745),(66 956.1308),(67 955.6627),(68 943.8413),(69 927.1522),(70 927.67377),(71 926.0738),(72 914.5183),(73 916.44165),(74 905.0377),(75 898.93555),(76 899.0821),(77 890.92065),(78 864.2692),(79 856.8266),
