1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 132915.44),(2 499479.9),(3 1123788.9),(4 1919900.5),(5 2922119.3),(6 4143089.3),(7 5589404),(8 7286544),(9 9310896),(10 11751729),(11 14686352),(12 18286378),(13 22981966),(14 28819362),(15 35876636),(16 44241452),(17 53984620),(18 65544748),(19 78596170),(20 93180950),(21 109261120),(22 125843900),(23 142810060),(24 160137970),(25 178647550),(26 198882540),(27 220296510),(28 243097170),(29 267530540),(30 293223780),(31 319929380),(32 346407700),(33 373996060),(34 401317280),(35 428768100),(36 455995650),(37 482261020),(38 507849120),(39 532138000),(40 554749400),(41 575386560),(42 594889700),(43 613426750),(44 630077060),(45 644929540),(46 657745660),(47 668315100),(48 677033400),(49 682318300),(50 684524350),(51 683924800),(52 680103740),(53 674210000),(54 665643600),(55 655453760),(56 642855000),(57 628307500),(58 611316540),(59 592811300),(60 572812860),(61 551788860),(62 529837730),(63 507681500),(64 484354300),(65 461408100),(66 439070720),(67 417365250),(68 396605730),(69 377042780),(70 358933250),(71 341968800),(72 326435300),(73 312099700),(74 299078940),(75 287681760),(76 277581700),(77 269031680),(78 261564110),(79 256171180),
(1 1001.01843),(2 1127.5536),(3 1269.2008),(4 1342.6002),(5 1405.8181),(6 1442.2728),(7 1531.8271),(8 1530.2292),(9 1624.6254),(10 1685.228),(11 1783.337),(12 1856.1814),(13 1875.3906),(14 1906.541),(15 1947.4796),(16 2006.708),(17 2033.1536),(18 2060.6982),(19 2092.0554),(20 2132.9312),(21 2141.3027),(22 2169.4265),(23 2174.3809),(24 2199.4917),(25 2220.842),(26 2226.244),(27 2192.0322),(28 2200.4956),(29 2221.5828),(30 2189.4924),(31 2152.1372),(32 2120.939),(33 2105.9597),(34 2107.1777),(35 2049.51),(36 2030.9004),(37 2052.2576),(38 2046.3456),(39 2021.5446),(40 2017.2771),(41 1991.1129),(42 1957.4497),(43 1942.8229),(44 1975.4493),(45 1948.2352),(46 1931.5837),(47 1941.5424),(48 1925.4689),(49 1930.6771),(50 1943.4795),(51 1939.0345),(52 1922.652),(53 1906.5352),(54 1883.2961),(55 1894.7463),(56 1899.0035),(57 1887.3887),(58 1901.1333),(59 1870.2482),(60 1879.7773),(61 1894.2689),(62 1857.6888),(63 1884.6593),(64 1903.8219),(65 1846.298),(66 1847.8868),(67 1882.8167),(68 1899.4675),(69 1863.4207),(70 1904.9999),(71 1905.1476),(72 1883.6306),(73 1881.1846),(74 1908.7351),(75 1916.8296),(76 1935.0022),(77 1937.9668),(78 1925.5258),(79 2008.7715),
(1 969.9307),(2 1109.293),(3 1237.8429),(4 1304.9124),(5 1341.3226),(6 1412.6711),(7 1476.4567),(8 1494.512),(9 1551.8436),(10 1618.1996),(11 1705.8448),(12 1760.54),(13 1766.8641),(14 1814.2235),(15 1852.5455),(16 1893.8005),(17 1918.2764),(18 1934.9946),(19 1967.3121),(20 1996.2883),(21 2021.6365),(22 2033.7018),(23 2035.104),(24 2060.261),(25 2066.6062),(26 2069.4453),(27 2046.885),(28 2060.1016),(29 2055.9954),(30 2044.2361),(31 2021.911),(32 1971.4579),(33 1965.42),(34 1958.4448),(35 1924.6819),(36 1907.0935),(37 1925.2262),(38 1886.157),(39 1924.1237),(40 1871.7532),(41 1871.5786),(42 1832.2142),(43 1820.0422),(44 1848.1625),(45 1839.076),(46 1819.7249),(47 1829.857),(48 1819.6162),(49 1816.5115),(50 1822.6353),(51 1821.7383),(52 1795.7036),(53 1776.2465),(54 1769.5028),(55 1768.3611),(56 1803.8668),(57 1797.9656),(58 1810.7822),(59 1783.3156),(60 1788.7241),(61 1805.0961),(62 1785.8645),(63 1804.0999),(64 1843.6891),(65 1819.7043),(66 1792.822),(67 1813.9946),(68 1848.6516),(69 1826.2214),(70 1864.4457),(71 1849.0294),(72 1825.7484),(73 1845.806),(74 1850.101),(75 1846.5359),(76 1845.3717),(77 1879.2551),(78 1886.4735),(79 1896.3677),
(1 979.0809),(2 1120.9515),(3 1256.241),(4 1315.8224),(5 1360.0197),(6 1420.8824),(7 1492.4412),(8 1488.5322),(9 1543.8909),(10 1614.1895),(11 1706.7247),(12 1741.6007),(13 1754.4082),(14 1790.1644),(15 1844.7115),(16 1898.0529),(17 1930.5411),(18 1914.9691),(19 1938.2262),(20 2001.6122),(21 2010.3844),(22 1991.0546),(23 2024.2134),(24 2014.0319),(25 2004.1189),(26 2011.925),(27 2003.4542),(28 2019.9335),(29 2002.9775),(30 1992.8611),(31 1999.6012),(32 1944.9731),(33 1921.4084),(34 1921.7114),(35 1874.3229),(36 1870.4104),(37 1914.5892),(38 1881.0403),(39 1903.1473),(40 1843.3618),(41 1832.8821),(42 1834.722),(43 1841.3102),(44 1809.3778),(45 1824.4575),(46 1817.531),(47 1818.372),(48 1807.5548),(49 1812.0323),(50 1800.7639),(51 1789.5011),(52 1764.287),(53 1744.6182),(54 1733.47),(55 1735.1117),(56 1760.4386),(57 1762.644),(58 1740.1022),(59 1740.6277),(60 1724.3783),(61 1723.4381),(62 1716.0681),(63 1741.1656),(64 1751.5824),(65 1753.4858),(66 1750.6099),(67 1755.5905),(68 1797.8171),(69 1788.1959),(70 1800.8734),(71 1798.1046),(72 1828.3419),(73 1833.9235),(74 1824.8887),(75 1852.6312),(76 1848.8988),(77 1868.5028),(78 1880.0238),(79 1910.1556),
(1 1005.65546),(2 1127.4761),(3 1256.9094),(4 1335.494),(5 1393.9368),(6 1446.4808),(7 1528.3818),(8 1506.2333),(9 1557.5657),(10 1628.729),(11 1695.4932),(12 1742.8615),(13 1754.9803),(14 1771.6903),(15 1841.2046),(16 1905.015),(17 1951.7247),(18 1906.8153),(19 1933.2238),(20 1967.4744),(21 1979.4918),(22 1972.8447),(23 2000.2638),(24 2004.5977),(25 2000.6929),(26 2002.2413),(27 1990.4766),(28 2020.7474),(29 2011.014),(30 2009.7744),(31 2005.9883),(32 1974.3829),(33 1956.7174),(34 1938.5459),(35 1885.3126),(36 1877.0197),(37 1934.7552),(38 1913.129),(39 1913.6719),(40 1888.9862),(41 1878.866),(42 1861.5072),(43 1870.7639),(44 1837.2845),(45 1880.5182),(46 1852.0859),(47 1862.3691),(48 1858.7479),(49 1862.4294),(50 1818.3141),(51 1799.1089),(52 1802.7085),(53 1764.7493),(54 1742.844),(55 1724.9104),(56 1750.3927),(57 1751.7866),(58 1746.0984),(59 1743.8137),(60 1718.3396),(61 1729.2051),(62 1732.4646),(63 1744.5494),(64 1752.8488),(65 1732.1935),(66 1756.4642),(67 1757.8234),(68 1792.534),(69 1773.1469),(70 1798.266),(71 1789.3468),(72 1773.0431),(73 1818.1338),(74 1796.5496),(75 1834.935),(76 1833.3702),(77 1847.2096),(78 1837.5775),(79 1894.5659),
(1 929.3849),(2 1070.4741),(3 1207.1428),(4 1305.5513),(5 1348.7855),(6 1400.5844),(7 1467.3082),(8 1479.8976),(9 1515.9911),(10 1593.7963),(11 1640.3126),(12 1703.1708),(13 1699.1823),(14 1750.1735),(15 1785.3018),(16 1859.318),(17 1881.5159),(18 1875.8768),(19 1913.1323),(20 1957.9077),(21 1967.6234),(22 1957.9302),(23 1956.4359),(24 1968.776),(25 1959.9259),(26 1957.1254),(27 1952.6826),(28 1979.6039),(29 1985.6855),(30 1976.8322),(31 1964.1494),(32 1944.276),(33 1897.674),(34 1869.0022),(35 1827.7655),(36 1830.5872),(37 1854.2053),(38 1832.9856),(39 1848.1456),(40 1820.6012),(41 1807.0242),(42 1781.9655),(43 1777.3492),(44 1752.2844),(45 1746.322),(46 1723.5172),(47 1748.4323),(48 1745.4883),(49 1731.5977),(50 1738.5537),(51 1727.5435),(52 1702.5206),(53 1668.8563),(54 1645.8625),(55 1625.2999),(56 1649.5599),(57 1648.5383),(58 1664.175),(59 1662.1458),(60 1651.3312),(61 1646.544),(62 1646.3221),(63 1650.7186),(64 1671.4948),(65 1648.1608),(66 1657.6704),(67 1685.9431),(68 1700.1877),(69 1689.2057),(70 1729.3527),(71 1726.414),(72 1699.1672),(73 1752.1688),(74 1747.1016),(75 1791.058),(76 1790.5775),(77 1813.3159),(78 1794.6113),(79 1846.556),
(1 950.3706),(2 1078.9948),(3 1227.8986),(4 1285.737),(5 1348.3383),(6 1401.893),(7 1484.5249),(8 1469.5359),(9 1508.4618),(10 1575.3103),(11 1646.0796),(12 1693.2299),(13 1694.7762),(14 1732.9365),(15 1764.565),(16 1849.0597),(17 1873.66),(18 1882.7249),(19 1913.9092),(20 1942.3136),(21 1943.3566),(22 1967.9677),(23 1949.9043),(24 1953.8462),(25 1953.988),(26 1956.9197),(27 1933.976),(28 1939.2083),(29 1942.2024),(30 1947.6279),(31 1943.6294),(32 1898.7639),(33 1875.776),(34 1854.5095),(35 1809.983),(36 1801.5621),(37 1814.4019),(38 1823.0013),(39 1826.4163),(40 1772.1254),(41 1787.9215),(42 1749.4514),(43 1746.7234),(44 1729.5216),(45 1716.6859),(46 1719.4236),(47 1713.2389),(48 1703.2896),(49 1713.3401),(50 1728.4078),(51 1744.2871),(52 1704.7421),(53 1675.2751),(54 1658.7848),(55 1650.089),(56 1676.2054),(57 1675.9929),(58 1688.8285),(59 1698.5825),(60 1663.6107),(61 1666.1864),(62 1667.0773),(63 1691.8717),(64 1693.7926),(65 1678.9152),(66 1692.9087),(67 1720.1191),(68 1732.6318),(69 1711.1667),(70 1706.672),(71 1733.2295),(72 1734.7433),(73 1755.1835),(74 1747.5706),(75 1813.7561),(76 1778.5566),(77 1828.4641),(78 1817.8405),(79 1822.2365),
(1 935.169),(2 1066.8036),(3 1212.8195),(4 1252.114),(5 1321.0302),(6 1391.2633),(7 1457.4232),(8 1443.3567),(9 1485.2338),(10 1544.7242),(11 1612.3356),(12 1667.9543),(13 1653.0292),(14 1676.7982),(15 1738.609),(16 1818.9924),(17 1839.9338),(18 1819.6312),(19 1855.3787),(20 1878.125),(21 1893.0594),(22 1897.396),(23 1920.8146),(24 1934.1638),(25 1937.9509),(26 1937.1399),(27 1936.8024),(28 1966.0194),(29 1942.0762),(30 1947.0704),(31 1918.2969),(32 1902.722),(33 1894.0635),(34 1848.7845),(35 1815.9336),(36 1803.4906),(37 1824.3679),(38 1839.9108),(39 1822.6056),(40 1762.3364),(41 1788.5306),(42 1744.0522),(43 1735.7809),(44 1735.5918),(45 1727.5321),(46 1716.354),(47 1697.0393),(48 1703.5106),(49 1704.9885),(50 1705.7311),(51 1688.5428),(52 1665.6445),(53 1658.754),(54 1639.6993),(55 1618.3184),(56 1639.3337),(57 1647.3301),(58 1651.245),(59 1655.7953),(60 1643.5231),(61 1649.1404),(62 1628.1387),(63 1644.7756),(64 1644.0382),(65 1611.9935),(66 1637.5774),(67 1640.0491),(68 1657.6726),(69 1662.141),(70 1671.0879),(71 1696.7349),(72 1686.0966),(73 1700.773),(74 1668.2592),(75 1766.4943),(76 1740.4763),(77 1779.7957),(78 1788.9995),(79 1793.5365),
(1 941.5761),(2 1073.8213),(3 1224.9568),(4 1288.4374),(5 1326.4142),(6 1378.0581),(7 1454.1415),(8 1461.9978),(9 1489.952),(10 1556.9991),(11 1646.9083),(12 1677.3834),(13 1678.084),(14 1716.6144),(15 1764.8983),(16 1837.0449),(17 1855.6318),(18 1872.9274),(19 1898.124),(20 1919.986),(21 1952.3129),(22 1948.9958),(23 1959.7031),(24 1984.7372),(25 1970.9032),(26 1993.1172),(27 1986.5035),(28 1977.6636),(29 1952.8917),(30 1966.6824),(31 1944.1409),(32 1915.9392),(33 1891.9073),(34 1857.0197),(35 1815.4591),(36 1806.902),(37 1791.2511),(38 1819.7267),(39 1793.4552),(40 1769.4812),(41 1780.3925),(42 1755.4155),(43 1751.0498),(44 1729.992),(45 1719.4495),(46 1718.0286),(47 1693.0791),(48 1681.977),(49 1693.3567),(50 1709.5352),(51 1722.7466),(52 1711.2512),(53 1676.1213),(54 1649.3784),(55 1662.2218),(56 1664.4939),(57 1653.9716),(58 1654.9583),(59 1662.5474),(60 1657.9779),(61 1653.777),(62 1640.0062),(63 1651.0962),(64 1658.1669),(65 1644.2548),(66 1645.4446),(67 1666.2554),(68 1655.9769),(69 1717.6705),(70 1727.9204),(71 1706.9825),(72 1713.4382),(73 1725.2201),(74 1719.1755),(75 1769.8398),(76 1758.226),(77 1752.116),(78 1770.6444),(79 1805.8298),
(1 925.7365),(2 1038.9489),(3 1187.6501),(4 1285.5023),(5 1309.4646),(6 1336.0294),(7 1417.3434),(8 1423.614),(9 1465.3368),(10 1535.6844),(11 1623.556),(12 1645.4749),(13 1659.6936),(14 1708.7618),(15 1774.912),(16 1843.0177),(17 1851.1821),(18 1855.8369),(19 1886.4755),(20 1896.658),(21 1912.364),(22 1901.5042),(23 1902.8016),(24 1921.0599),(25 1908.0757),(26 1923.0702),(27 1898.6747),(28 1916.7993),(29 1902.1057),(30 1911.3732),(31 1877.0122),(32 1856.0862),(33 1836.7305),(34 1826.1011),(35 1766.8167),(36 1771.9862),(37 1749.0763),(38 1790.8337),(39 1749.6968),(40 1734.9824),(41 1730.1277),(42 1715.5764),(43 1704.927),(44 1673.4438),(45 1659.5203),(46 1662.6101),(47 1653.5886),(48 1632.9358),(49 1642.5454),(50 1654.8284),(51 1663.7905),(52 1639.596),(53 1614.9208),(54 1585.2144),(55 1607.4183),(56 1594.4099),(57 1588.7014),(58 1590.8407),(59 1622.1951),(60 1578.3367),(61 1577.8984),(62 1593.9446),(63 1598.1698),(64 1591.9646),(65 1581.7975),(66 1554.0858),(67 1586.6646),(68 1608.8855),(69 1656.4692),(70 1634.3247),(71 1656.3198),(72 1683.0383),(73 1675.9866),(74 1690.2985),(75 1708.7158),(76 1718.7357),(77 1712.7064),(78 1736.0647),(79 1766.3074),
(1 886.36884),(2 1001.0945),(3 1110.9625),(4 1206.7391),(5 1230.383),(6 1281.2363),(7 1353.1844),(8 1350.307),(9 1384.9901),(10 1449.1862),(11 1515.5311),(12 1555.7302),(13 1552.5435),(14 1590.2306),(15 1651.7726),(16 1723.6031),(17 1729.7579),(18 1729.2952),(19 1767.5087),(20 1775.1824),(21 1811.7305),(22 1818.8544),(23 1832.8021),(24 1840.5411),(25 1860.3591),(26 1832.7034),(27 1827.865),(28 1841.8928),(29 1813.9851),(30 1821.5201),(31 1786.1871),(32 1761.8656),(33 1750.1792),(34 1722.6422),(35 1698.1887),(36 1690.2458),(37 1696.6481),(38 1714.7103),(39 1687.058),(40 1671.6681),(41 1649.8021),(42 1662.315),(43 1634.6073),(44 1599.1414),(45 1612.6044),(46 1596.8392),(47 1571.8519),(48 1550.3882),(49 1547.9103),(50 1573.083),(51 1571.6443),(52 1565.3746),(53 1555.8606),(54 1532.2594),(55 1534.2368),(56 1544.5851),(57 1562.8833),(58 1560.019),(59 1564.1909),(60 1538.7634),(61 1539.562),(62 1557.6846),(63 1554.4069),(64 1547.0065),(65 1574.5769),(66 1556.222),(67 1563.2632),(68 1617.0771),(69 1603.0417),(70 1581.5507),(71 1651.208),(72 1646.0354),(73 1649.5892),(74 1648.643),(75 1668.1671),(76 1662.946),(77 1680.6342),(78 1670.2123),(79 1646.5846),
(1 883.474),(2 992.0233),(3 1131.5442),(4 1207.0991),(5 1248.0281),(6 1308.9363),(7 1350.4143),(8 1359.527),(9 1384.3386),(10 1444.8011),(11 1499.224),(12 1548.439),(13 1557.4764),(14 1612.4047),(15 1657.5511),(16 1731.4845),(17 1730.083),(18 1740.7909),(19 1777.4935),(20 1791.0355),(21 1833.7773),(22 1834.107),(23 1856.344),(24 1854.7332),(25 1875.272),(26 1846.9457),(27 1838.367),(28 1845.0992),(29 1811.7656),(30 1817.0173),(31 1799.9207),(32 1779.6294),(33 1756.3188),(34 1739.2537),(35 1697.0726),(36 1686.1915),(37 1680.1606),(38 1724.7185),(39 1704.137),(40 1663.6687),(41 1647.697),(42 1667.9537),(43 1632.529),(44 1625.223),(45 1620.6155),(46 1604.4772),(47 1590.6031),(48 1572.2451),(49 1571.7311),(50 1590.8654),(51 1605.7124),(52 1591.13),(53 1565.3639),(54 1553.1885),(55 1529.1156),(56 1570.3699),(57 1558.7117),(58 1569.7206),(59 1584.6935),(60 1587.2295),(61 1564.588),(62 1585.6414),(63 1578.3944),(64 1561.8027),(65 1581.9443),(66 1577.3575),(67 1560.3488),(68 1595.6907),(69 1617.5709),(70 1633.6237),(71 1642.6166),(72 1655.7802),(73 1669.4857),(74 1687.0939),(75 1707.5603),(76 1705.9529),(77 1727.5981),(78 1718.0214),(79 1695.1887),
(1 873.064),(2 967.973),(3 1111.0977),(4 1172.7661),(5 1217.8093),(6 1261.9279),(7 1311.396),(8 1335.1329),(9 1370.5897),(10 1425.4193),(11 1471.2052),(12 1501.1251),(13 1527.9337),(14 1565.2382),(15 1610.1283),(16 1699.2521),(17 1701.0728),(18 1713.1495),(19 1749.3605),(20 1755.3217),(21 1783.5),(22 1781.5466),(23 1810.606),(24 1821.0334),(25 1833.0892),(26 1826.0774),(27 1811.6704),(28 1804.7356),(29 1795.8232),(30 1814.1759),(31 1755.8636),(32 1733.692),(33 1728.9708),(34 1735.1737),(35 1674.4152),(36 1679.2878),(37 1676.8921),(38 1724.5435),(39 1691.4829),(40 1659.1376),(41 1653.2135),(42 1675.2246),(43 1639.6405),(44 1614.8794),(45 1614.6567),(46 1642.843),(47 1596.0045),(48 1579.8038),(49 1584.6075),(50 1594.7714),(51 1611.4954),(52 1593.2139),(53 1546.1407),(54 1547.5654),(55 1563.3856),(56 1570.8639),(57 1547.6892),(58 1534.3434),(59 1543.5721),(60 1552.1049),(61 1526.1024),(62 1504.2035),(63 1519.0742),(64 1535.837),(65 1520.0774),(66 1535.3281),(67 1536.8096),(68 1532.1575),(69 1581.1729),(70 1578.1455),(71 1560.9584),(72 1596.7397),(73 1628.2688),(74 1623.6489),(75 1647.0392),(76 1674.2854),(77 1664.5414),(78 1661.5145),(79 1676.2354),
(1 869.279),(2 954.69775),(3 1081.7045),(4 1176.4015),(5 1224.5514),(6 1255.8502),(7 1306.6237),(8 1348.7734),(9 1371.7761),(10 1424.9624),(11 1477.6085),(12 1505.8607),(13 1532.7097),(14 1575.0653),(15 1624.1064),(16 1686.2671),(17 1684.2782),(18 1714.2689),(19 1730.3423),(20 1735.5188),(21 1776.3594),(22 1777.1431),(23 1783.921),(24 1813.1027),(25 1799.9543),(26 1778.8387),(27 1769.673),(28 1766.2819),(29 1756.1819),(30 1762.2567),(31 1722.7603),(32 1725.9843),(33 1715.3219),(34 1718.3187),(35 1669.5629),(36 1657.7861),(37 1657.265),(38 1688.2638),(39 1664.7556),(40 1636.7268),(41 1621.4541),(42 1628.8699),(43 1595.6174),(44 1562.7246),(45 1558.7716),(46 1563.0199),(47 1547.7139),(48 1537.0542),(49 1539.8036),(50 1545.8546),(51 1537.5037),(52 1561.1713),(53 1522.0212),(54 1529.911),(55 1547.3298),(56 1557.0228),(57 1538.2552),(58 1508.1115),(59 1548.0315),(60 1533.5704),(61 1516.3799),(62 1498.464),(63 1527.7498),(64 1524.9995),(65 1525.6476),(66 1531.704),(67 1550.8412),(68 1557.1969),(69 1569.7001),(70 1583.8525),(71 1559.6549),(72 1582.0731),(73 1631.0621),(74 1610.4391),(75 1616.458),(76 1636.8219),(77 1642.7437),(78 1604.1498),(79 1639.5302),
(1 848.18536),(2 930.09454),(3 1054.9911),(4 1143.6448),(5 1190.013),(6 1237.0831),(7 1292.4897),(8 1314.1384),(9 1345.3596),(10 1401.87),(11 1447.0022),(12 1486.196),(13 1504.1853),(14 1547.7894),(15 1612.7784),(16 1665.9265),(17 1680.1871),(18 1725.449),(19 1743.2542),(20 1732.0062),(21 1795.096),(22 1804.6166),(23 1808.255),(24 1847.8151),(25 1839.2498),(26 1828.451),(27 1825.3328),(28 1816.5797),(29 1797.7648),(30 1772.4213),(31 1758.9392),(32 1738.915),(33 1702.5195),(34 1691.1238),(35 1656.9393),(36 1606.2875),(37 1613.3855),(38 1646.9725),(39 1608.8423),(40 1568.3834),(41 1566.6715),(42 1576.5492),(43 1561.9556),(44 1530.8812),(45 1529.3441),(46 1516.1036),(47 1542.0859),(48 1508.2753),(49 1486.2416),(50 1520.357),(51 1524.3813),(52 1554.2423),(53 1533.6968),(54 1506.8766),(55 1526.235),(56 1533.3268),(57 1529.4132),(58 1489.0544),(59 1530.7926),(60 1551.3177),(61 1531.915),(62 1529.9592),(63 1519.4602),(64 1516.4751),(65 1558.3619),(66 1545.9246),(67 1517.9542),(68 1557.8528),(69 1557.4138),(70 1590.3472),(71 1585.0541),(72 1583.4005),(73 1616.8185),(74 1631.0741),(75 1642.7216),(76 1638.4482),(77 1677.1783),(78 1670.478),(79 1679.3474),
(1 825.63245),(2 911.7209),(3 1027.0315),(4 1102.9603),(5 1155.7354),(6 1183.1283),(7 1224.208),(8 1262.8406),(9 1312.5781),(10 1355.9174),(11 1391.1244),(12 1436.8721),(13 1456.4191),(14 1481.6589),(15 1519.018),(16 1592.2589),(17 1607.2526),(18 1643.4716),(19 1658.6829),(20 1658.0382),(21 1704.2397),(22 1707.2828),(23 1711.4481),(24 1750.2046),(25 1755.2622),(26 1729.1886),(27 1725.6311),(28 1719.7231),(29 1688.4496),(30 1673.667),(31 1659.749),(32 1619.0939),(33 1608.6713),(34 1597.4592),(35 1568.7621),(36 1549.255),(37 1563.915),(38 1565.8174),(39 1558.4811),(40 1502.8647),(41 1512.8677),(42 1521.3009),(43 1515.3698),(44 1471.2473),(45 1461.0862),(46 1460.2125),(47 1465.0823),(48 1431.3663),(49 1432.8165),(50 1456.7948),(51 1464.1566),(52 1462.1996),(53 1454.2549),(54 1423.0243),(55 1444.2922),(56 1444.6011),(57 1443.3894),(58 1417.3525),(59 1429.7712),(60 1483.293),(61 1438.6902),(62 1430.0586),(63 1435.8063),(64 1414.7549),(65 1427.7255),(66 1444.2797),(67 1408.2363),(68 1447.1987),(69 1473.8),(70 1479.4406),(71 1481.9126),(72 1486.276),(73 1508.8428),(74 1529.3535),(75 1525.7029),(76 1510.2589),(77 1531.3079),(78 1542.3528),(79 1536.244),
(1 823.61597),(2 915.52106),(3 1025.9266),(4 1085.5494),(5 1155.8634),(6 1186.4268),(7 1229.1682),(8 1273.6355),(9 1310.7306),(10 1337.7673),(11 1382.516),(12 1431.9244),(13 1434.1029),(14 1476.6631),(15 1508.5424),(16 1574.5172),(17 1580.8295),(18 1634.4924),(19 1644.8817),(20 1644.3934),(21 1703.7236),(22 1703.4071),(23 1717.4755),(24 1728.884),(25 1741.5884),(26 1711.9402),(27 1711.289),(28 1706.72),(29 1687.2765),(30 1680.0314),(31 1669.1439),(32 1641.4482),(33 1616.6586),(34 1612.3649),(35 1576.5004),(36 1558.0132),(37 1562.6039),(38 1568.5156),(39 1583.2151),(40 1524.2654),(41 1517.9938),(42 1526.2699),(43 1522.8152),(44 1486.6647),(45 1486.0441),(46 1484.163),(47 1464.9471),(48 1455.2075),(49 1459.9801),(50 1493.0114),(51 1487.564),(52 1470.8367),(53 1455.8313),(54 1448.5223),(55 1459.818),(56 1446.2793),(57 1462.5834),(58 1453.052),(59 1436.7612),(60 1473.8538),(61 1460.5413),(62 1456.1593),(63 1486.7556),(64 1458.4755),(65 1457.585),(66 1477.6965),(67 1452.7928),(68 1450.3718),(69 1484.9824),(70 1502.5199),(71 1497.0486),(72 1495.7653),(73 1528.6697),(74 1528.9834),(75 1534.6309),(76 1531.5792),(77 1528.3127),(78 1548.3776),(79 1585.4371),
