1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 314743.16),(2 1012916.5),(3 1838707.6),(4 2856616),(5 3984985.3),(6 5079018.5),(7 6170819.5),(8 7368143.5),(9 8479277),(10 9436005),(11 10324851),(12 11248776),(13 11946789),(14 12380257),(15 12745860),(16 13092477),(17 13251424),(18 13156125),(19 13072447),(20 13095275),(21 13004917),(22 12852211),(23 12688960),(24 12564953),(25 12706144),(26 12901524),(27 13238897),(28 13533424),(29 13533315),(30 13094944),(31 12730488),(32 12721796),(33 12865239),(34 12942343),(35 13094453),(36 13181863),(37 13653793),(38 14308075),(39 14720984),(40 15112352),(41 15922801),(42 16662163),(43 17208092),(44 17811774),(45 18364588),(46 18988742),(47 19469240),(48 20151798),(49 20709130),(50 21394444),(51 22143890),(52 22906240),(53 23632614),(54 24623848),(55 25067168),(56 24718896),(57 24225338),(58 23822626),(59 23402902),(60 23100426),(61 22723136),(62 22034446),(63 21300144),(64 20504850),(65 19295090),(66 18201418),(67 17473554),(68 16875766),(69 16257299),(70 15948931),(71 15922549),(72 15916471),(73 16029845),(74 16040380),(75 15758431),(76 15455739),(77 15355181),(78 15203783),(79 14678075),
(1 1212.2457),(2 1845.4625),(3 2085.9343),(4 2084.1807),(5 2102.1902),(6 2129.561),(7 2155.7793),(8 2139.3552),(9 2117.3523),(10 2125.2886),(11 2218.29),(12 2227.1685),(13 2207.1455),(14 2144.006),(15 2143.1284),(16 2129.433),(17 2178.9287),(18 2195.4204),(19 2215.307),(20 2158.5046),(21 2149.2197),(22 2192.112),(23 2244.0654),(24 2201.378),(25 2236.5059),(26 2194.1821),(27 2184.3628),(28 2172.8665),(29 2178.9648),(30 2111.7083),(31 2138.0027),(32 2180.7947),(33 2283.8748),(34 2222.3757),(35 2162.7146),(36 2107.2598),(37 2203.52),(38 2239.6084),(39 2301.8904),(40 2229.495),(41 2247.2712),(42 2276.8083),(43 2250.7449),(44 2241.0676),(45 2251.189),(46 2235.4038),(47 2283.2957),(48 2293.577),(49 2271.8022),(50 2254.8623),(51 2292.324),(52 2256.3184),(53 2271.92),(54 2203.1418),(55 2230.538),(56 2218.2866),(57 2289.0605),(58 2254.074),(59 2243.2073),(60 2199.5076),(61 2178.336),(62 2132.2456),(63 2207.6345),(64 2215.5615),(65 2253.2864),(66 2195.1643),(67 2171.8167),(68 2164.1248),(69 2183.0896),(70 2214.5076),(71 2208.7705),(72 2172.3),(73 2188.05),(74 2239.1162),(75 2308.4211),(76 2226.0732),(77 2274.9167),(78 2287.9133),(79 2322.635),
(1 1162.2765),(2 1769.2477),(3 1950.6655),(4 1958.5426),(5 1967.7622),(6 1963.4479),(7 2018.9993),(8 2022.5348),(9 2078.4148),(10 2072.7114),(11 2094.3606),(12 2074.2615),(13 2051.011),(14 1958.4832),(15 1987.9607),(16 2000.8406),(17 2048.5151),(18 2058.0083),(19 2097.141),(20 2049.0024),(21 2025.6014),(22 2063.44),(23 2117.994),(24 2072.6294),(25 2072.7964),(26 2019.0106),(27 2088.8518),(28 2078.4827),(29 2091.186),(30 2039.1382),(31 2048.8503),(32 2068.318),(33 2134.6372),(34 2050.8237),(35 2013.1439),(36 1985.7064),(37 2085.8044),(38 2106.5034),(39 2132.951),(40 2109.1174),(41 2095.9246),(42 2115.627),(43 2153.9348),(44 2119.7837),(45 2135.205),(46 2068.5168),(47 2091.9111),(48 2115.2666),(49 2110.1377),(50 2113.2598),(51 2180.4263),(52 2128.681),(53 2124.9424),(54 2099.0251),(55 2156.8816),(56 2117.5417),(57 2193.935),(58 2142.688),(59 2178.2363),(60 2159.5493),(61 2132.5696),(62 2079.5317),(63 2111.7102),(64 2106.2158),(65 2142.829),(66 2100.3137),(67 2073.1497),(68 2084.7864),(69 2124.9849),(70 2136.425),(71 2127.8042),(72 2123.5166),(73 2155.241),(74 2179.557),(75 2223.0862),(76 2133.4214),(77 2212.437),(78 2227.3015),(79 2242.7644),
(1 1092.4453),(2 1649.2578),(3 1796.5347),(4 1795.086),(5 1830.0239),(6 1808.9344),(7 1858.6332),(8 1836.6393),(9 1887.4293),(10 1863.7902),(11 1889.3231),(12 1892.3442),(13 1877.2103),(14 1825.0223),(15 1860.1804),(16 1844.1481),(17 1877.4534),(18 1873.0923),(19 1909.7177),(20 1896.0736),(21 1918.1041),(22 1944.4596),(23 1973.917),(24 1939.2018),(25 1931.1835),(26 1901.0269),(27 1940.9055),(28 1964.1809),(29 1979.5543),(30 1952.7604),(31 1971.1816),(32 1986.4382),(33 2028.6658),(34 2001.6666),(35 1984.2628),(36 1932.4843),(37 1959.9346),(38 1983.7716),(39 2058.2344),(40 2042.7313),(41 2086.6833),(42 2079.442),(43 2066.5999),(44 2025.9733),(45 2064.0002),(46 2017.8173),(47 2012.9757),(48 1993.553),(49 2021.1451),(50 2006.7188),(51 2038.0643),(52 2025.7996),(53 2038.1898),(54 2013.5314),(55 2016.3761),(56 2002.7151),(57 2010.4978),(58 2000.1426),(59 2026.3997),(60 2020.8821),(61 1988.4341),(62 1963.74),(63 2029.6558),(64 2005.3326),(65 2027.0071),(66 1983.6033),(67 1997.7555),(68 1974.671),(69 1994.975),(70 1998.7787),(71 1975.3563),(72 1968.0298),(73 1981.075),(74 2027.244),(75 2005.5364),(76 1928.9126),(77 1990.7179),(78 2012.9),(79 1996.4893),
(1 1091.8185),(2 1642.374),(3 1789.8193),(4 1770.8661),(5 1811.9365),(6 1845.2034),(7 1880.1309),(8 1861.053),(9 1881.0979),(10 1827.6216),(11 1849.3173),(12 1894.4321),(13 1907.0074),(14 1881.4657),(15 1887.0109),(16 1882.4025),(17 1905.4602),(18 1914.1393),(19 1970.9728),(20 1920.2798),(21 1966.4769),(22 1985.2346),(23 1986.4749),(24 1910.888),(25 1905.4232),(26 1873.5449),(27 1936.251),(28 1940.9252),(29 1934.5128),(30 1911.18),(31 1930.1913),(32 1949.4908),(33 1996.9434),(34 1982.0865),(35 1943.1675),(36 1905.8445),(37 1917.6254),(38 1943.6587),(39 1996.6277),(40 1954.4985),(41 2026.0728),(42 2036.6263),(43 2045.9269),(44 1999.0894),(45 1994.4019),(46 1969.3411),(47 1950.158),(48 1979.7609),(49 1993.3954),(50 1977.2908),(51 2015.5388),(52 1959.504),(53 1978.3967),(54 1957.8851),(55 1949.5853),(56 1954.1018),(57 1928.5887),(58 1941.9365),(59 1984.436),(60 1960.0717),(61 1949.807),(62 1973.1525),(63 2019.612),(64 2030.0353),(65 1991.8209),(66 1902.337),(67 1903.4369),(68 1899.9552),(69 2005.3123),(70 1974.8866),(71 1944.7245),(72 1939.629),(73 1945.7161),(74 1960.6368),(75 1973.4368),(76 1902.1804),(77 1935.2975),(78 1964.7958),(79 1997.5483),
(1 1020.35864),(2 1531.065),(3 1701.8795),(4 1690.1423),(5 1718.0289),(6 1708.7239),(7 1797.7727),(8 1773.3911),(9 1732.3442),(10 1720.7268),(11 1762.6631),(12 1775.4727),(13 1801.6948),(14 1755.0474),(15 1750.5985),(16 1738.6138),(17 1787.968),(18 1796.476),(19 1825.0636),(20 1765.7275),(21 1820.1511),(22 1817.2064),(23 1845.056),(24 1784.7091),(25 1755.0227),(26 1735.6558),(27 1804.8862),(28 1796.6848),(29 1798.8997),(30 1748.7452),(31 1780.5139),(32 1795.4063),(33 1872.9015),(34 1861.2206),(35 1844.9741),(36 1822.1705),(37 1846.1462),(38 1893.7665),(39 1925.9436),(40 1865.2535),(41 1898.9584),(42 1914.5198),(43 1898.9576),(44 1842.1099),(45 1838.7454),(46 1842.2924),(47 1883.0752),(48 1864.0474),(49 1870.5208),(50 1844.5475),(51 1865.1007),(52 1834.9429),(53 1863.363),(54 1854.181),(55 1868.5282),(56 1833.4303),(57 1821.3846),(58 1828.8502),(59 1884.0706),(60 1831.0155),(61 1814.6193),(62 1799.6664),(63 1857.2725),(64 1875.3107),(65 1907.5975),(66 1819.2662),(67 1777.4441),(68 1774.803),(69 1839.8612),(70 1863.3025),(71 1843.2505),(72 1816.747),(73 1842.1022),(74 1879.3855),(75 1909.2152),(76 1853.0745),(77 1897.7595),(78 1900.9642),(79 1890.2701),
(1 1018.2493),(2 1538.5916),(3 1706.1563),(4 1679.8674),(5 1681.3624),(6 1680.1896),(7 1762.0205),(8 1754.814),(9 1762.5962),(10 1717.6869),(11 1743.8733),(12 1734.7803),(13 1719.7084),(14 1679.1118),(15 1721.991),(16 1722.278),(17 1729.5538),(18 1722.0769),(19 1723.0226),(20 1699.3909),(21 1745.2931),(22 1757.6326),(23 1774.3416),(24 1745.5013),(25 1712.1469),(26 1716.5963),(27 1799.5854),(28 1788.0254),(29 1777.3632),(30 1728.485),(31 1753.6217),(32 1777.2874),(33 1803.7162),(34 1785.9564),(35 1804.8107),(36 1793.2195),(37 1821.0776),(38 1860.9414),(39 1911.3783),(40 1852.4738),(41 1885.4626),(42 1863.972),(43 1875.0093),(44 1816.782),(45 1784.1691),(46 1778.0033),(47 1841.6361),(48 1836.0791),(49 1808.2917),(50 1799.1736),(51 1849.3463),(52 1793.4742),(53 1842.1953),(54 1814.1548),(55 1827.1351),(56 1825.0177),(57 1808.6583),(58 1822.201),(59 1848.7177),(60 1811.9177),(61 1808.5505),(62 1811.2722),(63 1828.0356),(64 1826.8679),(65 1863.9922),(66 1812.8983),(67 1799.6727),(68 1740.9142),(69 1787.509),(70 1802.7863),(71 1776.1998),(72 1749.4939),(73 1741.3821),(74 1756.8732),(75 1809.3164),(76 1781.0538),(77 1828.9569),(78 1809.8054),(79 1817.6156),
(1 966.91815),(2 1444.18),(3 1619.3236),(4 1620.8441),(5 1619.1268),(6 1592.7041),(7 1646.8524),(8 1641.9626),(9 1655.7404),(10 1626.6606),(11 1652.9548),(12 1662.9526),(13 1688.5657),(14 1646.2494),(15 1664.6642),(16 1663.9512),(17 1662.5227),(18 1674.3337),(19 1674.895),(20 1642.2034),(21 1660.8362),(22 1656.6993),(23 1652.0159),(24 1630.4264),(25 1617.7101),(26 1586.5481),(27 1668.4401),(28 1685.9773),(29 1672.7596),(30 1615.477),(31 1637.6943),(32 1678.1505),(33 1749.2426),(34 1732.7126),(35 1718.3428),(36 1699.6642),(37 1706.4199),(38 1718.3582),(39 1778.398),(40 1773.5245),(41 1784.3683),(42 1765.7166),(43 1757.486),(44 1725.408),(45 1728.4985),(46 1717.0107),(47 1740.6145),(48 1719.203),(49 1727.3811),(50 1717.0863),(51 1766.1757),(52 1755.1755),(53 1779.0205),(54 1756.9865),(55 1796.8783),(56 1758.0806),(57 1763.203),(58 1720.5938),(59 1769.2754),(60 1733.2188),(61 1750.0743),(62 1722.4612),(63 1750.4713),(64 1749.13),(65 1754.811),(66 1669.1901),(67 1660.8524),(68 1684.6459),(69 1737.6365),(70 1711.1267),(71 1694.9924),(72 1653.594),(73 1647.2162),(74 1682.8354),(75 1733.471),(76 1728.7898),(77 1707.4504),(78 1682.7068),(79 1727.0973),
(1 947.92645),(2 1408.8031),(3 1564.1567),(4 1552.194),(5 1569.4257),(6 1551.5938),(7 1612.4653),(8 1597.1676),(9 1599.6509),(10 1579.1178),(11 1621.1051),(12 1620.6211),(13 1609.4642),(14 1573.5454),(15 1593.5986),(16 1602.226),(17 1615.6575),(18 1618.8534),(19 1638.67),(20 1611.8768),(21 1657.5925),(22 1624.7211),(23 1628.7496),(24 1620.7234),(25 1618.3215),(26 1588.1411),(27 1670.5793),(28 1641.8788),(29 1651.3494),(30 1612.3656),(31 1622.3376),(32 1674.4618),(33 1711.2675),(34 1711.1746),(35 1688.8684),(36 1668.8513),(37 1690.1962),(38 1681.7911),(39 1736.3986),(40 1715.5151),(41 1721.0358),(42 1712.0151),(43 1737.4183),(44 1723.5546),(45 1724.2058),(46 1680.7284),(47 1720.5007),(48 1676.6405),(49 1679.0377),(50 1716.6523),(51 1769.6598),(52 1744.0255),(53 1729.4246),(54 1730.4037),(55 1756.5975),(56 1704.2717),(57 1721.2922),(58 1692.7714),(59 1737.7104),(60 1724.9163),(61 1749.0084),(62 1684.7493),(63 1697.849),(64 1703.0195),(65 1672.7286),(66 1613.4307),(67 1618.7152),(68 1614.586),(69 1677.8208),(70 1658.7383),(71 1643.574),(72 1630.2417),(73 1635.9696),(74 1650.5677),(75 1682.0544),(76 1685.0321),(77 1661.971),(78 1641.3228),(79 1663.2227),
(1 942.7402),(2 1357.5404),(3 1499.8682),(4 1470.9653),(5 1513.4093),(6 1505.3186),(7 1506.0903),(8 1513.3516),(9 1548.9282),(10 1526.6135),(11 1561.2527),(12 1546.2478),(13 1546.1354),(14 1545.419),(15 1569.8927),(16 1533.2979),(17 1546.5155),(18 1538.3777),(19 1558.2665),(20 1524.3145),(21 1564.284),(22 1553.699),(23 1559.0575),(24 1530.2184),(25 1536.1023),(26 1500.2831),(27 1552.8143),(28 1538.38),(29 1554.7914),(30 1512.5128),(31 1534.8784),(32 1559.7871),(33 1611.6033),(34 1582.5927),(35 1582.2771),(36 1549.0466),(37 1590.3702),(38 1597.9366),(39 1615.1176),(40 1593.2025),(41 1610.1641),(42 1586.9376),(43 1601.3113),(44 1582.3716),(45 1578.8655),(46 1565.0197),(47 1587.6725),(48 1575.9707),(49 1592.428),(50 1578.3489),(51 1619.9927),(52 1613.8175),(53 1637.8116),(54 1607.6072),(55 1607.7681),(56 1586.8134),(57 1601.2295),(58 1555.9321),(59 1590.0175),(60 1590.2102),(61 1592.2036),(62 1559.2478),(63 1626.5814),(64 1593.035),(65 1609.0989),(66 1578.1066),(67 1604.3507),(68 1556.664),(69 1578.1375),(70 1560.586),(71 1555.191),(72 1534.9968),(73 1548.53),(74 1552.1261),(75 1631.0239),(76 1576.8672),(77 1590.818),(78 1564.622),(79 1592.1727),
(1 899.98816),(2 1302.7924),(3 1421.3857),(4 1406.7577),(5 1427.7861),(6 1438.6195),(7 1459.5942),(8 1437.0609),(9 1460.2357),(10 1439.4957),(11 1463.3693),(12 1433.0107),(13 1458.0745),(14 1459.2546),(15 1496.3196),(16 1468.6633),(17 1480.7892),(18 1468.7417),(19 1484.0682),(20 1466.992),(21 1493.5641),(22 1492.092),(23 1497.1821),(24 1467.618),(25 1467.8312),(26 1443.466),(27 1497.2224),(28 1462.9128),(29 1490.2024),(30 1467.4742),(31 1463.8208),(32 1467.7664),(33 1534.3757),(34 1518.4325),(35 1492.9972),(36 1492.6213),(37 1520.2274),(38 1510.8983),(39 1527.3959),(40 1506.7649),(41 1541.2205),(42 1552.7139),(43 1581.4246),(44 1554.0929),(45 1566.9138),(46 1574.3655),(47 1606.0929),(48 1565.1903),(49 1560.7708),(50 1560.9586),(51 1594.3591),(52 1546.3064),(53 1565.398),(54 1559.618),(55 1595.5968),(56 1605.0092),(57 1581.8942),(58 1539.8138),(59 1554.5442),(60 1529.8864),(61 1544.1145),(62 1503.9557),(63 1557.64),(64 1550.0157),(65 1566.4072),(66 1515.759),(67 1510.0167),(68 1486.0441),(69 1511.4232),(70 1482.657),(71 1463.0696),(72 1431.0651),(73 1477.7054),(74 1514.0682),(75 1537.3287),(76 1499.8374),(77 1494.5112),(78 1499.5775),(79 1521.6982),
(1 876.51324),(2 1256.0643),(3 1373.7097),(4 1364.1188),(5 1384.813),(6 1397.0228),(7 1410.8298),(8 1406.9642),(9 1430.8242),(10 1434.4402),(11 1444.7673),(12 1412.5272),(13 1433.3783),(14 1440.5154),(15 1459.0363),(16 1436.233),(17 1445.9353),(18 1422.5978),(19 1449.8601),(20 1451.6189),(21 1473.5753),(22 1472.4928),(23 1482.9916),(24 1456.7836),(25 1455.5314),(26 1440.8112),(27 1460.6564),(28 1434.2356),(29 1428.5829),(30 1406.0912),(31 1427.4515),(32 1460.669),(33 1501.498),(34 1469.6646),(35 1468.0681),(36 1461.6348),(37 1477.7549),(38 1500.6235),(39 1529.7004),(40 1526.1842),(41 1536.6996),(42 1537.2539),(43 1562.796),(44 1537.4891),(45 1581.4858),(46 1553.0255),(47 1566.5386),(48 1535.0133),(49 1537.0116),(50 1525.4047),(51 1527.6061),(52 1521.1786),(53 1556.763),(54 1579.3582),(55 1586.0841),(56 1567.9899),(57 1547.5629),(58 1532.947),(59 1543.0195),(60 1528.3495),(61 1512.6736),(62 1494.3365),(63 1522.7837),(64 1515.5934),(65 1533.0994),(66 1463.7643),(67 1456.374),(68 1450.773),(69 1485.7448),(70 1479.1743),(71 1468.2568),(72 1465.9875),(73 1481.2255),(74 1487.8383),(75 1529.04),(76 1454.559),(77 1444.3408),(78 1456.888),(79 1453.01),
(1 870.6597),(2 1226.7948),(3 1357.9861),(4 1343.3821),(5 1352.9122),(6 1359.3414),(7 1392.1205),(8 1356.9039),(9 1397.07),(10 1402.4404),(11 1407.437),(12 1412.2372),(13 1397.9509),(14 1388.8579),(15 1397.6407),(16 1389.5522),(17 1396.5035),(18 1370.607),(19 1398.8737),(20 1395.0122),(21 1413.9028),(22 1383.8363),(23 1410.6462),(24 1392.6643),(25 1411.9253),(26 1383.3516),(27 1409.1),(28 1397.9935),(29 1403.0704),(30 1385.178),(31 1401.149),(32 1422.7231),(33 1447.4125),(34 1427.924),(35 1459.1067),(36 1411.1107),(37 1440.7562),(38 1465.9087),(39 1516.037),(40 1487.0072),(41 1501.275),(42 1512.5525),(43 1521.078),(44 1485.0295),(45 1518.5859),(46 1489.3757),(47 1486.2219),(48 1450.8682),(49 1457.2158),(50 1458.1843),(51 1483.4082),(52 1465.2151),(53 1489.1334),(54 1469.3907),(55 1480.4736),(56 1449.3492),(57 1464.3982),(58 1450.2451),(59 1493.4628),(60 1501.9745),(61 1489.8064),(62 1471.0326),(63 1497.0796),(64 1490.0337),(65 1507.5009),(66 1433.7563),(67 1418.898),(68 1442.8319),(69 1455.1791),(70 1429.1254),(71 1433.197),(72 1415.0308),(73 1458.0604),(74 1461.0292),(75 1484.9305),(76 1421.0073),(77 1441.2206),(78 1438.3484),(79 1438.1884),
(1 841.09406),(2 1183.4594),(3 1309.3864),(4 1274.8071),(5 1310.5001),(6 1294.6909),(7 1293.048),(8 1294.281),(9 1328.9156),(10 1337.6556),(11 1359.2505),(12 1348.5707),(13 1362.1207),(14 1345.6631),(15 1375.0092),(16 1351.7811),(17 1350.5929),(18 1320.246),(19 1368.4684),(20 1357.4063),(21 1363.5078),(22 1346.6124),(23 1372.8492),(24 1342.8995),(25 1341.0535),(26 1327.5671),(27 1358.2107),(28 1347.7975),(29 1343.8907),(30 1317.4838),(31 1339.0795),(32 1365.6189),(33 1379.5137),(34 1365.032),(35 1391.9524),(36 1348.9412),(37 1382.388),(38 1373.0593),(39 1436.1141),(40 1394.7277),(41 1421.4847),(42 1427.2094),(43 1436.5076),(44 1411.0876),(45 1433.1776),(46 1414.2528),(47 1426.5615),(48 1398.5396),(49 1435.3278),(50 1405.0261),(51 1421.174),(52 1420.3173),(53 1431.36),(54 1418.5344),(55 1406.7869),(56 1388.3788),(57 1377.4395),(58 1367.2151),(59 1422.7324),(60 1405.15),(61 1417.9651),(62 1395.4982),(63 1415.6954),(64 1403.7032),(65 1405.6522),(66 1365.8267),(67 1397.5625),(68 1388.7697),(69 1399.1078),(70 1375.8538),(71 1378.3346),(72 1370.9861),(73 1374.012),(74 1382.3546),(75 1388.5508),(76 1358.6364),(77 1330.2476),(78 1333.7606),(79 1348.5731),
(1 800.83435),(2 1114.6072),(3 1255.0663),(4 1241.6902),(5 1281.4288),(6 1242.4171),(7 1250.2407),(8 1253.2214),(9 1266.9141),(10 1279.6294),(11 1300.4172),(12 1304.0593),(13 1277.3435),(14 1269.7212),(15 1316.1757),(16 1289.8818),(17 1302.3607),(18 1278.6178),(19 1307.175),(20 1293.979),(21 1312.7496),(22 1322.5892),(23 1345.1377),(24 1301.5945),(25 1303.9408),(26 1293.9891),(27 1317.0149),(28 1290.3402),(29 1285.0164),(30 1275.1212),(31 1310.5684),(32 1328.5123),(33 1346.9515),(34 1313.647),(35 1333.1876),(36 1324.6068),(37 1346.5797),(38 1325.3939),(39 1388.7928),(40 1369.7837),(41 1394.7809),(42 1367.1516),(43 1409.9517),(44 1379.4587),(45 1391.371),(46 1376.0691),(47 1379.9141),(48 1360.1161),(49 1390.4359),(50 1374.856),(51 1386.5774),(52 1361.4657),(53 1362.0115),(54 1348.7278),(55 1354.2535),(56 1345.2985),(57 1354.4707),(58 1331.8135),(59 1374.8533),(60 1356.6786),(61 1361.3126),(62 1345.4341),(63 1372.4739),(64 1354.2642),(65 1357.1444),(66 1309.5024),(67 1326.1913),(68 1352.7988),(69 1344.676),(70 1322.8),(71 1326.7804),(72 1315.991),(73 1331.8813),(74 1343.1893),(75 1357.3434),(76 1318.4407),(77 1327.2473),(78 1322.7982),(79 1335.6503),
(1 749.86145),(2 1067.119),(3 1181.7695),(4 1157.9778),(5 1186.7776),(6 1199.7758),(7 1220.0079),(8 1205.7633),(9 1208.3274),(10 1216.9147),(11 1237.1506),(12 1246.9578),(13 1253.6637),(14 1234.6989),(15 1262.1459),(16 1261.9119),(17 1277.719),(18 1243.1658),(19 1261.8882),(20 1248.6517),(21 1267.1777),(22 1246.0828),(23 1269.4169),(24 1248.5757),(25 1259.558),(26 1241.6976),(27 1286.7052),(28 1262.2252),(29 1260.9299),(30 1237.9028),(31 1247.5731),(32 1259.3373),(33 1295.2518),(34 1283.5447),(35 1296.2192),(36 1282.5874),(37 1301.3237),(38 1296.3907),(39 1318.156),(40 1271.9268),(41 1303.5328),(42 1324.9528),(43 1320.4362),(44 1286.0851),(45 1274.4213),(46 1240.4248),(47 1252.0037),(48 1255.2799),(49 1279.8881),(50 1272.6266),(51 1290.5337),(52 1282.0603),(53 1298.5337),(54 1285.306),(55 1282.9043),(56 1278.8506),(57 1300.8728),(58 1271.1173),(59 1265.0217),(60 1264.47),(61 1291.7377),(62 1268.7843),(63 1299.6416),(64 1264.4054),(65 1274.0464),(66 1244.0426),(67 1264.2721),(68 1280.1553),(69 1274.6517),(70 1249.0717),(71 1254.7181),(72 1244.1422),(73 1271.5563),(74 1261.6356),(75 1287.5563),(76 1261.9406),(77 1276.1747),(78 1256.9637),(79 1273.1973),
(1 756.07465),(2 1044.6725),(3 1165.9622),(4 1148.7717),(5 1172.6255),(6 1157.4948),(7 1178.0725),(8 1176.1713),(9 1205.9259),(10 1179.4305),(11 1188.2621),(12 1197.9695),(13 1219.5588),(14 1203.2211),(15 1211.2192),(16 1191.1802),(17 1223.6964),(18 1201.2523),(19 1207.0679),(20 1211.352),(21 1232.6478),(22 1233.3881),(23 1259.8881),(24 1210.615),(25 1218.4828),(26 1211.153),(27 1253.3776),(28 1243.629),(29 1233.0347),(30 1179.8295),(31 1189.5972),(32 1215.5288),(33 1259.6289),(34 1247.6605),(35 1240.6226),(36 1227.391),(37 1244.1674),(38 1253.8492),(39 1270.2008),(40 1243.9431),(41 1269.2012),(42 1253.102),(43 1269.8406),(44 1234.6926),(45 1240.4196),(46 1230.5659),(47 1249.077),(48 1246.1278),(49 1257.553),(50 1255.3757),(51 1284.0717),(52 1265.1157),(53 1282.8452),(54 1250.0863),(55 1234.5973),(56 1241.3802),(57 1245.5984),(58 1233.5676),(59 1265.6637),(60 1236.8627),(61 1259.9097),(62 1240.0377),(63 1285.3787),(64 1264.4762),(65 1250.4166),(66 1213.7563),(67 1231.7468),(68 1252.9662),(69 1265.3875),(70 1243.0261),(71 1253.8905),(72 1208.797),(73 1230.723),(74 1225.6262),(75 1243.9143),(76 1220.7587),(77 1225.2745),(78 1232.3691),(79 1244.424),
