1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 5726.1973),(2 11800.019),(3 15815.731),(4 19104.73),(5 21575.953),(6 22861.99),(7 24283.121),(8 25346.104),(9 25748.771),(10 25967.908),(11 26146.318),(12 26445.945),(13 26640.328),(14 26519.8),(15 26519.172),(16 26625.68),(17 26404.104),(18 26372.625),(19 26536.54),(20 26907.121),(21 27242.498),(22 27550.861),(23 27744.615),(24 27917.066),(25 28502.738),(26 28442.482),(27 28569.271),(28 28478.568),(29 28356.965),(30 28422.63),(31 28575.02),(32 28361.625),(33 28266.037),(34 28344.225),(35 28071.47),(36 27949.662),(37 27864.02),(38 27815.078),(39 28071.264),(40 28271.268),(41 28616.557),(42 28889.424),(43 29016.914),(44 29038.86),(45 29064.422),(46 28957.625),(47 29110.912),(48 29346.129),(49 29513.121),(50 29833.182),(51 30152.527),(52 30527.082),(53 30648.756),(54 30648.79),(55 30679.21),(56 30589.744),(57 30536.904),(58 30636.518),(59 30644.143),(60 30684.348),(61 30879.125),(62 30860.12),(63 30673.473),(64 30521.05),(65 30331.979),(66 30592.342),(67 30971.064),(68 31037.201),(69 31436.566),(70 31645.771),(71 31286.139),(72 30881.498),(73 30822.531),(74 31044.34),(75 31259.494),(76 31712.654),(77 31997.332),(78 32155.094),(79 32400.72),
(1 5586.112),(2 11500.329),(3 15375.53),(4 18441.38),(5 20986.023),(6 22666.729),(7 24062.006),(8 25184.865),(9 25567.756),(10 25647.357),(11 25964.135),(12 26491.732),(13 26929.72),(14 26962.953),(15 26789.857),(16 26632.658),(17 26622.803),(18 26505.242),(19 26654.24),(20 26833.313),(21 27072.764),(22 27161.855),(23 27310.855),(24 27257.346),(25 27286.414),(26 26980.006),(27 27006.2),(28 27246.287),(29 27527.55),(30 27726.03),(31 27756.441),(32 27573.957),(33 27432.264),(34 27633.09),(35 27268.29),(36 27216.904),(37 27240.672),(38 27278.092),(39 27479.484),(40 27758.41),(41 28024.93),(42 28298.729),(43 28719.8),(44 28831.07),(45 28861.691),(46 28634.295),(47 28471.498),(48 28657.441),(49 28709.047),(50 29059.65),(51 29582.75),(52 29711.271),(53 29539.258),(54 29367.998),(55 29599.104),(56 29630.477),(57 29725.813),(58 30029.191),(59 30197.06),(60 30295.197),(61 30572.438),(62 30279.895),(63 29912.586),(64 29869.697),(65 29719.994),(66 29688.121),(67 30058.203),(68 30383.545),(69 30960.32),(70 30988.768),(71 30649.05),(72 30504.105),(73 30249.607),(74 30015.236),(75 30032.121),(76 30266.475),(77 30523.285),(78 30831.107),(79 30873.979),
(1 5228.6),(2 10984.512),(3 14750.54),(4 17576.441),(5 19847.469),(6 21104.703),(7 22104.62),(8 23181.592),(9 23705.092),(10 23880.322),(11 24287.96),(12 24746.324),(13 25355.873),(14 25361.615),(15 25087.355),(16 25047.354),(17 25131.004),(18 25029.908),(19 25008.559),(20 25086.018),(21 25215.53),(22 25291.117),(23 25395.385),(24 25441.451),(25 25471.314),(26 25466.963),(27 25670.66),(28 26022.379),(29 26283.621),(30 26189.908),(31 26360.912),(32 26424.492),(33 26420.654),(34 26627.94),(35 26410.398),(36 26209.85),(37 26432.863),(38 26446.96),(39 26612.96),(40 26706.996),(41 26863.69),(42 27093.098),(43 26988.752),(44 26725.354),(45 26722.49),(46 26625.305),(47 26801.057),(48 26974.982),(49 27061.664),(50 27226.45),(51 27365.088),(52 27524.324),(53 27588.512),(54 27787.168),(55 28274.592),(56 28375.354),(57 28703.457),(58 29199.645),(59 28811.4),(60 28568.844),(61 28782.836),(62 28683.291),(63 28523.002),(64 28644.531),(65 28347.795),(66 28171.547),(67 28445.56),(68 28581.52),(69 29055.748),(70 29104.504),(71 29185.48),(72 29225.023),(73 29160.67),(74 29229.482),(75 29609.504),(76 29787.627),(77 29814.707),(78 29869.803),(79 30180.982),
(1 5333.664),(2 10887.454),(3 14619.336),(4 17603.156),(5 19898.441),(6 21348.871),(7 22523.088),(8 23255.121),(9 23597.313),(10 24017.666),(11 24452.666),(12 24755.64),(13 24742.672),(14 24740.092),(15 24826.87),(16 24887.164),(17 24796.254),(18 24774.98),(19 24956.22),(20 25150.268),(21 25245.242),(22 25391.775),(23 25653.467),(24 25828.275),(25 25939.57),(26 25863.54),(27 25916.05),(28 25980.592),(29 25941.482),(30 25820.283),(31 25953.963),(32 26028.629),(33 26067.768),(34 26304.396),(35 26181.94),(36 25963.54),(37 26137.826),(38 26292.926),(39 26742.863),(40 26791.367),(41 27041.941),(42 27316.691),(43 27496.543),(44 27365.701),(45 27287.346),(46 27378.195),(47 27363.998),(48 27252.885),(49 27530.932),(50 27595.037),(51 27620.264),(52 27649.717),(53 27908.918),(54 28483.084),(55 28959.744),(56 29019.092),(57 29305.736),(58 29458.846),(59 29320.232),(60 29196.895),(61 29138.389),(62 28795.467),(63 28642.104),(64 28590.254),(65 28353.531),(66 28241.385),(67 28251.256),(68 28079.805),(69 28275.023),(70 28488.777),(71 28624.285),(72 28788.979),(73 28835.004),(74 28968.303),(75 29204.225),(76 29263.553),(77 29215.55),(78 29382.98),(79 29588.65),
(1 5369.449),(2 11005.663),(3 14540.148),(4 17160.723),(5 19337.203),(6 20801.8),(7 21907.107),(8 23002.057),(9 23443.9),(10 23997.604),(11 24902.54),(12 25440.088),(13 25526.963),(14 25457.898),(15 25260.047),(16 25317.893),(17 25331.344),(18 25179.943),(19 25230.986),(20 25413.398),(21 25442.13),(22 25684.643),(23 25938.287),(24 26011.68),(25 25927.463),(26 25813.36),(27 25784.77),(28 25926.863),(29 25648.441),(30 25283.143),(31 25214.166),(32 25033.162),(33 25001.068),(34 25172.002),(35 24922.193),(36 24808.438),(37 25151.291),(38 25355.99),(39 25719.422),(40 25802.033),(41 25946.572),(42 26257.549),(43 26457.832),(44 26410.89),(45 26559.277),(46 26736.512),(47 26929.383),(48 26874.861),(49 26949.264),(50 26779.78),(51 26784.941),(52 27138.996),(53 27682.527),(54 28194.361),(55 28425.84),(56 28327.488),(57 28477.953),(58 28410.771),(59 28123.791),(60 28125.582),(61 27901.37),(62 27905.816),(63 27991.271),(64 28244.871),(65 28111.07),(66 28119.463),(67 28240.209),(68 28270.834),(69 28081.777),(70 27924.113),(71 27723.543),(72 27635.352),(73 27666.299),(74 27594.486),(75 27925.41),(76 27875.361),(77 27933.273),(78 28176.398),(79 28410.498),
(1 5101.186),(2 10479.373),(3 13838.291),(4 16214.112),(5 18214.814),(6 19735.58),(7 20866.785),(8 21871.582),(9 22164.514),(10 22469.852),(11 23172.232),(12 23468.514),(13 23652.424),(14 23707.777),(15 23609.246),(16 23642.42),(17 23974.732),(18 24076.643),(19 24166.691),(20 24437.848),(21 24438.943),(22 24372.83),(23 24331.285),(24 24217.2),(25 24141.107),(26 24188.021),(27 24483.744),(28 24824.736),(29 24667.69),(30 24355.521),(31 24396.176),(32 24192.662),(33 24245.533),(34 24417.557),(35 24193.277),(36 24227.408),(37 24280.297),(38 24144.156),(39 24082.709),(40 23964.557),(41 23900.463),(42 23778.615),(43 23851.03),(44 23885.053),(45 23884.818),(46 23787.6),(47 24027.26),(48 23935.559),(49 23816.275),(50 23794.703),(51 23729.936),(52 23886.334),(53 24119.342),(54 24512.436),(55 24541.408),(56 24487.588),(57 24527.008),(58 24468.57),(59 24262.938),(60 24209.68),(61 24071.629),(62 23926.986),(63 24047.541),(64 24397.045),(65 24152.197),(66 24059.826),(67 24272.193),(68 24395.678),(69 24735.2),(70 25317.842),(71 25525.613),(72 25613.725),(73 25549.977),(74 25427.578),(75 25736.092),(76 25970.09),(77 26054.186),(78 26413.344),(79 26621.277),
(1 4867.1216),(2 9970.716),(3 13445.201),(4 16032.911),(5 17863.941),(6 19238.148),(7 20390.572),(8 21351.145),(9 21599.55),(10 21570.012),(11 22009.857),(12 22159.521),(13 22228.111),(14 22143.697),(15 21873.775),(16 21870.682),(17 22277.271),(18 22617.041),(19 22863.926),(20 23138.885),(21 23327.705),(22 23454.285),(23 23521.139),(24 23361.691),(25 23732.37),(26 23783.518),(27 23817.395),(28 23737.938),(29 23488.285),(30 23536.17),(31 23821.719),(32 23449.682),(33 23511.332),(34 23641.281),(35 23410.393),(36 23387.008),(37 23510.031),(38 23725.658),(39 23937.15),(40 23966.299),(41 24033.367),(42 24053.121),(43 24232),(44 24239.314),(45 24484.936),(46 24624.025),(47 24500.54),(48 24405.643),(49 24666.785),(50 24700.225),(51 24958.111),(52 25134.594),(53 25657.607),(54 26170.176),(55 26222.35),(56 26040.87),(57 25774.635),(58 25705.771),(59 25463.557),(60 25358.748),(61 25519.15),(62 25416.107),(63 25172.432),(64 25228.531),(65 25236.498),(66 25189.035),(67 25248.992),(68 25194.309),(69 25523.578),(70 25889.582),(71 25868.135),(72 25869.83),(73 26074.512),(74 26214.686),(75 25895.998),(76 25808.527),(77 26058.605),(78 26215.266),(79 26046.809),
(1 4626.6997),(2 9305.868),(3 12459.806),(4 15069.126),(5 17217.15),(6 18388.637),(7 19412.773),(8 20109.857),(9 20276.762),(10 20543.375),(11 20874.855),(12 21240.492),(13 21379.705),(14 21379.518),(15 21155.152),(16 21091.51),(17 20995.63),(18 21076.803),(19 21282.73),(20 21579.97),(21 21893.502),(22 22273.424),(23 22509.77),(24 22327.28),(25 22501.664),(26 22687.959),(27 22937.785),(28 23086.553),(29 22976.262),(30 22984.193),(31 23187.184),(32 23116.402),(33 23167.717),(34 23205.037),(35 23187.988),(36 23434.795),(37 23502.701),(38 23683.17),(39 23813.754),(40 23762.082),(41 23703.156),(42 23864.586),(43 24043.102),(44 23970.69),(45 23929.389),(46 24035.68),(47 24302.754),(48 24168.557),(49 24200.027),(50 24245.723),(51 24449.188),(52 24695.434),(53 25062.738),(54 25177.693),(55 25063.818),(56 24777.701),(57 24522.488),(58 24596.297),(59 24310.238),(60 24139.951),(61 24380.389),(62 24245.637),(63 24074.098),(64 24101.164),(65 24216.705),(66 24336.098),(67 24346.445),(68 24285.191),(69 24390.541),(70 24580.342),(71 24412.535),(72 24173.299),(73 24288.975),(74 24388.67),(75 24365.328),(76 24274.291),(77 24242.855),(78 24216.057),(79 24316.436),
(1 4527.4663),(2 9131.171),(3 12127.824),(4 14546.501),(5 16464.82),(6 17689.092),(7 18409.145),(8 19031.23),(9 19355.572),(10 19840.787),(11 20236.084),(12 20483.424),(13 20902.145),(14 20894.537),(15 20812.18),(16 20996.504),(17 21180.803),(18 21289.719),(19 21496.182),(20 21770.715),(21 22064.807),(22 22322.912),(23 22356.098),(24 22259.209),(25 22456.584),(26 22882.443),(27 23115.213),(28 23138.934),(29 23128.76),(30 23166.783),(31 23200.934),(32 23164.844),(33 23277.805),(34 23410.213),(35 23221.885),(36 23262.104),(37 23560.639),(38 23637.738),(39 23779.709),(40 23831.348),(41 23971.197),(42 24038.59),(43 23947.842),(44 24023.873),(45 24045.787),(46 24099.797),(47 23921.521),(48 23878.459),(49 23691.66),(50 23534.24),(51 23775.076),(52 23804.773),(53 24083.598),(54 24105.037),(55 24214.248),(56 24286.121),(57 24536.422),(58 24833.521),(59 24729.299),(60 24604.773),(61 24841.508),(62 24716.947),(63 24770.328),(64 24859.697),(65 25140.217),(66 25232.521),(67 25471.652),(68 25633.887),(69 25428.092),(70 25300.242),(71 25118.254),(72 24997.012),(73 25020.064),(74 24961.082),(75 24880.508),(76 25006.611),(77 24899.633),(78 24878.809),(79 24749.652),
(1 4581.4277),(2 9060.929),(3 11937.944),(4 14319.51),(5 16140.575),(6 17407.768),(7 18383.299),(8 19254.926),(9 19918.91),(10 20388.26),(11 20821.764),(12 21240.959),(13 21315.494),(14 21347.785),(15 21578.021),(16 21770.934),(17 21836.168),(18 21861.838),(19 21805.309),(20 22060.951),(21 22417.14),(22 22720.875),(23 22924.916),(24 22799.877),(25 23358.398),(26 23610.951),(27 23808.225),(28 23741.668),(29 23554.584),(30 23576.064),(31 23658.852),(32 23553.695),(33 23418.643),(34 23436.668),(35 23459.744),(36 23499.535),(37 23419.748),(38 23358.86),(39 23336.71),(40 23405.697),(41 23358.719),(42 23353.17),(43 23443.096),(44 23441.049),(45 23472.361),(46 23536.559),(47 23474.018),(48 23311.055),(49 23283.727),(50 23336.348),(51 23189.113),(52 23046.809),(53 22945.291),(54 23026.79),(55 23353.008),(56 23590.209),(57 23765.219),(58 24104.063),(59 24061.592),(60 24060.725),(61 24029.2),(62 24075.525),(63 24385.86),(64 24732.178),(65 24964.422),(66 25221.953),(67 25722.154),(68 26020.775),(69 25836.799),(70 25567.037),(71 25251.01),(72 25106.482),(73 24999.635),(74 24950.84),(75 24948.021),(76 25076.35),(77 25022.725),(78 24812.428),(79 24737.406),
(1 4332.115),(2 8591.152),(3 11248.382),(4 13473.604),(5 14931.035),(6 15912.87),(7 16767.979),(8 17159.111),(9 17342.072),(10 17477.27),(11 17934.162),(12 18476.27),(13 18585.281),(14 18600.383),(15 18829.12),(16 18901.877),(17 18971.26),(18 18872.67),(19 18960.873),(20 19268.336),(21 19535.076),(22 19834.84),(23 20017.422),(24 20181.15),(25 20850.016),(26 21046.34),(27 21194.533),(28 21194.975),(29 21176.621),(30 21270.844),(31 21376.885),(32 21451.541),(33 21574.44),(34 21613.834),(35 21828.031),(36 21870.246),(37 21827.172),(38 21692.328),(39 21790.676),(40 22138.143),(41 22211.906),(42 22218.217),(43 22261.531),(44 21996.496),(45 21924.973),(46 21940.227),(47 21879.941),(48 21355.79),(49 21355.521),(50 21336.742),(51 21313.64),(52 21286.758),(53 21379.324),(54 21280.258),(55 21335.404),(56 21500.305),(57 21921.172),(58 22145.791),(59 21852.203),(60 22030.164),(61 22280.754),(62 22179.912),(63 22215.758),(64 22443.777),(65 22550.686),(66 22768.408),(67 23203.242),(68 23389.207),(69 23620.088),(70 23574.29),(71 23306.799),(72 23200.541),(73 23079.51),(74 23103.38),(75 23256.275),(76 23414.61),(77 23181.47),(78 22820.39),(79 22652.465),
(1 4373.82),(2 8740.561),(3 11435.112),(4 13520.934),(5 14974.863),(6 16108.894),(7 16797.814),(8 17152.967),(9 17458.148),(10 17739.78),(11 18339.09),(12 18494.648),(13 18526.523),(14 18620.205),(15 18746.39),(16 18969.828),(17 19077.08),(18 19014.574),(19 19187.223),(20 19373.123),(21 19634.326),(22 19872.748),(23 20025.24),(24 20014.164),(25 20601.383),(26 21003.338),(27 21101.203),(28 20991.316),(29 20911.55),(30 20924.55),(31 21215.348),(32 21175.152),(33 21286.273),(34 21604.291),(35 21732.992),(36 21746.762),(37 21880.926),(38 21987.873),(39 21987.24),(40 22106.4),(41 22102.76),(42 22138.473),(43 22301.59),(44 22289.78),(45 22345.6),(46 22436.842),(47 22300.912),(48 22033.084),(49 22057.717),(50 22033.42),(51 21972.459),(52 22071.695),(53 22326.295),(54 22277.238),(55 22373.385),(56 22400.629),(57 22688.951),(58 22760.33),(59 22416.174),(60 22474.242),(61 22583.098),(62 22538.404),(63 22799.229),(64 23025.926),(65 23199.42),(66 23323.64),(67 23453.334),(68 23547.71),(69 23449.986),(70 23444.84),(71 23481.977),(72 23699.473),(73 23649.5),(74 23695.646),(75 23876.03),(76 23901.676),(77 23879.72),(78 23748.725),(79 23544.49),
(1 4158.365),(2 8328.548),(3 11025.356),(4 13144.275),(5 14692.395),(6 15791.763),(7 16441.07),(8 16918.238),(9 17251.479),(10 17624.701),(11 18126.564),(12 18204.838),(13 18193.713),(14 18304.889),(15 18464.248),(16 18603.97),(17 18772.123),(18 18756.883),(19 18924.322),(20 19273.559),(21 19394.408),(22 19337.705),(23 19177.04),(24 19173.592),(25 19511.1),(26 19632.434),(27 19904.738),(28 20036.135),(29 19965.563),(30 20116.225),(31 20348.928),(32 20506.242),(33 20609.873),(34 20792.564),(35 20929.713),(36 21054.324),(37 21037.012),(38 20936.537),(39 20919.215),(40 20988.54),(41 21032.256),(42 21266.875),(43 21361.95),(44 21215.918),(45 21286.361),(46 21368.9),(47 21254.031),(48 21111.205),(49 20781.959),(50 20563.035),(51 20578.57),(52 20647.021),(53 20583.09),(54 20531.4),(55 20676.14),(56 20615.365),(57 20580.975),(58 20486.686),(59 20392.67),(60 20514.67),(61 20661.352),(62 20665.191),(63 20702.828),(64 21002.15),(65 21222.934),(66 21301.86),(67 21538.42),(68 21723.813),(69 21722.838),(70 21784.564),(71 21699.328),(72 21697.07),(73 21777.578),(74 22030.205),(75 22238.889),(76 22246.795),(77 22198.121),(78 22269.57),(79 22287.828),
(1 4153.3667),(2 8220.579),(3 10835.718),(4 12925.944),(5 14229.62),(6 15192.954),(7 15807.467),(8 16206.78),(9 16580.549),(10 17010.432),(11 17527.785),(12 17776.59),(13 17741.363),(14 17819.07),(15 18113.617),(16 18500.104),(17 18654.703),(18 18587.965),(19 18805.102),(20 18901.805),(21 18842.451),(22 18553.715),(23 18396.127),(24 18503.945),(25 18840.498),(26 18958.951),(27 19057.955),(28 19106.055),(29 18965.715),(30 19080.494),(31 19314.102),(32 19238.854),(33 19156.477),(34 19179.992),(35 19148.754),(36 19165.908),(37 19122.707),(38 19287.89),(39 19507.13),(40 19765.94),(41 19888.742),(42 19945.012),(43 20132.818),(44 19975.176),(45 19838.352),(46 19626.363),(47 19728.145),(48 19849.895),(49 19724.172),(50 19780.928),(51 19808.605),(52 19845.758),(53 19857.158),(54 19854.922),(55 19973.818),(56 19866.713),(57 19934.047),(58 19988.184),(59 19999.887),(60 20206.432),(61 20288.86),(62 20331.111),(63 20404.926),(64 20648.883),(65 20779.47),(66 20991.643),(67 21337.023),(68 21412.473),(69 21533.428),(70 21737.445),(71 21635.156),(72 21448.785),(73 21395.637),(74 21707.309),(75 21906.88),(76 21664.234),(77 21395.926),(78 21213.518),(79 21113.973),
(1 3994.4558),(2 8014.8677),(3 10591.226),(4 12680.161),(5 14294.893),(6 15097.298),(7 15561.632),(8 15999.886),(9 16246.6455),(10 16839.348),(11 17325.09),(12 17601.285),(13 17618.078),(14 17765.924),(15 18013.889),(16 18241.488),(17 18415.43),(18 18488.309),(19 18429.674),(20 18527.111),(21 18610.822),(22 18634.514),(23 18540.215),(24 18537.297),(25 18776.621),(26 18729.65),(27 18799.018),(28 18803.563),(29 18784.912),(30 18878.232),(31 19025.838),(32 18858.92),(33 18595.533),(34 18767.822),(35 18794.678),(36 18758.885),(37 18732.617),(38 18910.531),(39 19223.78),(40 19493.984),(41 19529.152),(42 19539.607),(43 19660.508),(44 19570.203),(45 19516.19),(46 19448.205),(47 19640.398),(48 19820.174),(49 20007.977),(50 19987.102),(51 19787.76),(52 19709.676),(53 19669.096),(54 19687.477),(55 19903.518),(56 20084.01),(57 20273.9),(58 20305.535),(59 20295.688),(60 20381.592),(61 20447.912),(62 20538.945),(63 20586.674),(64 20734.04),(65 20907.629),(66 21028.338),(67 21145.28),(68 21106.254),(69 21173.738),(70 21599.71),(71 21715.828),(72 21794.635),(73 21953.57),(74 22021.24),(75 22174.078),(76 22274.424),(77 21850.232),(78 21524.39),(79 21512.486),
(1 3827.1106),(2 7589.8276),(3 10112.249),(4 12301.493),(5 13521.229),(6 14258.58),(7 14827.09),(8 15249.487),(9 15628.19),(10 16131.24),(11 16541.682),(12 16750.705),(13 16850.36),(14 17078.889),(15 17438.734),(16 17809.035),(17 18023.63),(18 18054.586),(19 18308.088),(20 18316.873),(21 18139.236),(22 18027.65),(23 18001.18),(24 18002.25),(25 18280.281),(26 18283.502),(27 18357.16),(28 18531.45),(29 18734.36),(30 18863.514),(31 19162.91),(32 19297.35),(33 19331.783),(34 19385.465),(35 19366.334),(36 19288.318),(37 19284.674),(38 19283.818),(39 19385.082),(40 19627.104),(41 19752.844),(42 19879.7),(43 19846.002),(44 19683.13),(45 19447.256),(46 19257.182),(47 19473.217),(48 19608.986),(49 19882.72),(50 19903.254),(51 19733.53),(52 19491.375),(53 19249.326),(54 19252.223),(55 19319.297),(56 19197.93),(57 19218.293),(58 19201.459),(59 19325.854),(60 19298.172),(61 19300.098),(62 19198.313),(63 19185.063),(64 19430.674),(65 19472.55),(66 19439.285),(67 19620.035),(68 19953.186),(69 20047.03),(70 20257.45),(71 20231.645),(72 20443.883),(73 20829.652),(74 21008.93),(75 21165.707),(76 21082.049),(77 21022.111),(78 20905.877),(79 20935.465),
(1 3874.2717),(2 7590.5093),(3 9907.617),(4 11853.265),(5 12943.648),(6 13619.908),(7 14121.151),(8 14458.685),(9 15013.638),(10 15741.005),(11 16250.886),(12 16421.14),(13 16542.346),(14 16840.691),(15 17170.363),(16 17378.678),(17 17490.023),(18 17603.457),(19 17853.852),(20 17933.65),(21 17768.643),(22 17632.393),(23 17643.479),(24 17638.15),(25 17843.025),(26 17900.08),(27 18015.162),(28 17986.418),(29 17939.072),(30 18181.434),(31 18502.887),(32 18556.865),(33 18763.086),(34 18876.455),(35 18682.525),(36 18603.867),(37 18566.586),(38 18586.389),(39 18781.604),(40 18946.314),(41 19057.38),(42 19234.672),(43 19151.201),(44 19008.88),(45 18827.184),(46 18785.184),(47 19166.896),(48 19371.678),(49 19448.822),(50 19408.354),(51 19442.363),(52 19416),(53 19331.965),(54 19177.08),(55 19210.69),(56 18982.666),(57 18901.084),(58 18820.275),(59 18744.451),(60 18840.186),(61 19117.287),(62 19216.621),(63 19378.762),(64 19549.14),(65 19630.957),(66 19567.215),(67 19642.545),(68 19825.232),(69 19890.73),(70 19803.154),(71 19691.746),(72 19821.457),(73 19815.113),(74 20096.973),(75 20286.336),(76 20006.984),(77 19933.717),(78 19971.32),(79 20116.2),
(1 3752.1284),(2 7349.4316),(3 9571.811),(4 11170.33),(5 12450.325),(6 13252.605),(7 13900.351),(8 14399.595),(9 14791.165),(10 15477.354),(11 15856.16),(12 15867.563),(13 16015.406),(14 16364.144),(15 16549.953),(16 16442.14),(17 16367.508),(18 16344.642),(19 16524.193),(20 16594.943),(21 16610.043),(22 16672.115),(23 16706.648),(24 16686.557),(25 16922.498),(26 16842.752),(27 16905.064),(28 16689.896),(29 16616.598),(30 16741.346),(31 17051.076),(32 17156.238),(33 17250.645),(34 17398.95),(35 17343.877),(36 17231.244),(37 17369.197),(38 17535.043),(39 17749.455),(40 18016.545),(41 18051.72),(42 18038.936),(43 17986.684),(44 17839.834),(45 17799.96),(46 17761.563),(47 17943.607),(48 18191.809),(49 18455.307),(50 18423.145),(51 18272.281),(52 18173.223),(53 18080.791),(54 18124.691),(55 18261.01),(56 18364.582),(57 18325.166),(58 18211.906),(59 18087.414),(60 18121.201),(61 18568.65),(62 18685.377),(63 18694.43),(64 18834.822),(65 18808.979),(66 18737.07),(67 18817.969),(68 18653.623),(69 18742.873),(70 18856.396),(71 18786.555),(72 18933.748),(73 19126.605),(74 19233.273),(75 19404.588),(76 19317.86),(77 19229.506),(78 19229.541),(79 19281.516),
