1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 331057.7),(2 1307203.6),(3 3094419),(4 5505536.5),(5 8609408),(6 12382443),(7 17006870),(8 22236926),(9 28154202),(10 34888060),(11 42282044),(12 50445196),(13 59243948),(14 68548504),(15 78299820),(16 88406890),(17 98979224),(18 110466264),(19 122207720),(20 134362380),(21 147353660),(22 160377900),(23 172281470),(24 182464110),(25 191848510),(26 200875280),(27 209165060),(28 216590270),(29 223549870),(30 229920720),(31 235040510),(32 239286190),(33 243803710),(34 247108560),(35 249907060),(36 252205650),(37 254065220),(38 255363540),(39 256188270),(40 256308350),(41 255723200),(42 254100180),(43 251927170),(44 249131890),(45 246273920),(46 243289040),(47 240226750),(48 237290670),(49 233766990),(50 230427310),(51 227168770),(52 224548350),(53 222956160),(54 221566800),(55 220451330),(56 219273860),(57 218288460),(58 217427400),(59 216776640),(60 216029010),(61 215708850),(62 215321170),(63 215721090),(64 215958910),(65 216656500),(66 218033730),(67 219742510),(68 221934860),(69 224624510),(70 227766400),(71 231245140),(72 234828370),(73 238281460),(74 241654540),(75 245028400),(76 248185780),(77 251144620),(78 254049200),(79 257411890),
(1 13159.291),(2 18692.314),(3 18992.457),(4 20202.322),(5 20439.002),(6 19570.82),(7 20715.672),(8 22173.42),(9 22729.084),(10 20671.705),(11 21015.521),(12 22259.053),(13 23144.709),(14 22307.398),(15 23334.764),(16 25106.984),(17 23553.695),(18 23076.611),(19 23391.336),(20 23127.248),(21 23125.47),(22 23129.629),(23 23749.066),(24 24201.15),(25 24073.21),(26 24213.705),(27 24294.34),(28 23913.633),(29 23813.436),(30 23786.738),(31 24135.053),(32 23516.559),(33 23613.533),(34 23925.59),(35 24603.322),(36 25683.32),(37 25874.197),(38 25692.93),(39 24752.65),(40 25333.023),(41 26405.383),(42 25956.082),(43 26068.76),(44 26541.338),(45 27332.957),(46 27685.473),(47 27149.121),(48 26786.72),(49 26723.592),(50 26732.084),(51 27591.246),(52 27714.9),(53 26821.965),(54 26186.7),(55 26511.152),(56 27382.25),(57 28162.773),(58 28389.94),(59 28781.047),(60 27777.543),(61 26874.475),(62 27278.336),(63 27623.46),(64 28076.055),(65 28084.895),(66 27252.053),(67 26919.58),(68 27766.959),(69 28296.326),(70 27859.246),(71 28250.225),(72 28591.412),(73 29187.115),(74 29918.027),(75 29401.525),(76 28875.053),(77 28672.855),(78 29016.572),(79 29124.576),
(1 12925.529),(2 18434.484),(3 18729.46),(4 19628.553),(5 19756.844),(6 19198.818),(7 20394.152),(8 21985.963),(9 21938.82),(10 20016.918),(11 19720.201),(12 21875.354),(13 22863.684),(14 22016.469),(15 22863.129),(16 24257.705),(17 22644.459),(18 22199.06),(19 23101.955),(20 22487.338),(21 22760.65),(22 22728.758),(23 23579.896),(24 24461.89),(25 24197.588),(26 24041.035),(27 24022.564),(28 23514.84),(29 23504.117),(30 23691.598),(31 24006.768),(32 23477.943),(33 23565.443),(34 23866.553),(35 24169.365),(36 24963.281),(37 25280.43),(38 25161.447),(39 24286.053),(40 24489.111),(41 25653.975),(42 25476.809),(43 25186.59),(44 25549.799),(45 26476.334),(46 27386.193),(47 27091.494),(48 26526.074),(49 26207.771),(50 26092.764),(51 26743.5),(52 27422.494),(53 26749.06),(54 26100),(55 26033.627),(56 26722.53),(57 27814.844),(58 28344.658),(59 28300.877),(60 26904.121),(61 25746.633),(62 26345.326),(63 26643.87),(64 27248.45),(65 27196.756),(66 26489.533),(67 26178.018),(68 26910.857),(69 27169.465),(70 26579.055),(71 27088.984),(72 27054.541),(73 27988.19),(74 29054.264),(75 28110.893),(76 27981.201),(77 27639.467),(78 27485.62),(79 28177.072),
(1 12367.887),(2 17729.7),(3 18344.129),(4 19371.395),(5 19299.137),(6 18393.35),(7 20069.264),(8 21611.11),(9 21591.152),(10 20243.076),(11 19126.848),(12 21236.752),(13 22450.559),(14 21906.393),(15 22555.607),(16 23696.908),(17 22068.873),(18 21937.742),(19 22875.822),(20 22090.658),(21 22661.422),(22 22631.06),(23 23060.244),(24 23612.78),(25 23546.314),(26 23298.86),(27 23368.143),(28 22961.855),(29 22994.127),(30 23454.094),(31 23788.527),(32 23494.697),(33 23228.2),(34 23697.832),(35 23820.28),(36 24135.965),(37 24446.264),(38 24386.324),(39 23719.219),(40 23597.818),(41 24860.398),(42 24959.365),(43 24220.264),(44 24092.396),(45 24838.158),(46 25838.107),(47 26116.947),(48 25488.936),(49 25162.852),(50 25178.979),(51 25652.77),(52 26294.172),(53 25928.213),(54 25304.646),(55 25138.191),(56 25519.854),(57 26570.994),(58 27427.076),(59 27463.695),(60 26216.152),(61 24528.559),(62 25304.396),(63 25436.904),(64 26225.15),(65 26230.568),(66 25418.594),(67 25012.672),(68 26052.822),(69 26277.586),(70 26007.8),(71 26112.53),(72 25552.914),(73 26431.568),(74 27761.963),(75 27417.201),(76 27052.758),(77 26444.352),(78 26258.268),(79 27202.277),
(1 12484.317),(2 17638.88),(3 18263.057),(4 19233.516),(5 18991.514),(6 17959.078),(7 19486.664),(8 21707.248),(9 21110.684),(10 19839.84),(11 18743.043),(12 20490.15),(13 22025.281),(14 21423.465),(15 22198.924),(16 23482.703),(17 21253.912),(18 21237.555),(19 22452.084),(20 21850.494),(21 22320.121),(22 22087.215),(23 22547.29),(24 23077.105),(25 23489.033),(26 23021.184),(27 23107.357),(28 22610.164),(29 22454.59),(30 23077.97),(31 23595.654),(32 23455.242),(33 23078.36),(34 23519.377),(35 23633.477),(36 24154.291),(37 24410.914),(38 24540.574),(39 24356.121),(40 24255.39),(41 25607.596),(42 25982.627),(43 25169.906),(44 24608.271),(45 24837.346),(46 25674.543),(47 26620.344),(48 26386.033),(49 25904.428),(50 26171.736),(51 26844.76),(52 27237.676),(53 26901.916),(54 26296.174),(55 25999.877),(56 26214.05),(57 27243.543),(58 28182.932),(59 27849.041),(60 26809.23),(61 25267.645),(62 25708.93),(63 26050.535),(64 26834.81),(65 26634.2),(66 25995.73),(67 25483.75),(68 26488.32),(69 27146.12),(70 26937.854),(71 26882.285),(72 26079.479),(73 26628.055),(74 27606.764),(75 27494.44),(76 27623.813),(77 26650.736),(78 26610.656),(79 27211.766),
(1 12143.66),(2 17137.016),(3 17905.615),(4 18695.164),(5 18703.729),(6 17633.51),(7 19281.586),(8 21452.613),(9 20969.857),(10 19569.418),(11 18445.19),(12 20270.602),(13 21514.373),(14 21215.652),(15 21898.15),(16 23028.938),(17 20689.262),(18 20899.105),(19 21892.107),(20 21731.598),(21 21881.793),(22 21683.092),(23 22013.172),(24 22404.008),(25 22627.684),(26 22150.262),(27 22219.58),(28 21649.104),(29 21223.361),(30 21694.516),(31 22493.13),(32 22472.945),(33 22032.025),(34 22312.986),(35 22151.178),(36 22401.402),(37 22811.568),(38 22656.01),(39 22762.525),(40 22873.076),(41 23328.758),(42 24118.955),(43 23573.15),(44 23193.959),(45 23429.404),(46 24133.895),(47 25096.764),(48 24921.037),(49 24106.879),(50 24438.81),(51 24787.988),(52 25550.258),(53 25543.629),(54 24752.918),(55 24458.436),(56 24655.523),(57 25527.113),(58 25958.672),(59 25690.045),(60 24887.31),(61 23553.717),(62 23869.084),(63 24723.51),(64 25291.186),(65 25338.387),(66 24456.256),(67 23990.55),(68 24573.217),(69 25475.246),(70 25827.914),(71 25351.092),(72 24865.004),(73 25163.912),(74 25952.107),(75 25824.316),(76 25839.55),(77 24843.385),(78 24690.611),(79 25735.195),
(1 12125.376),(2 17328.414),(3 18001.982),(4 18876.27),(5 18666.934),(6 18015.861),(7 19377.857),(8 21411.236),(9 21397.744),(10 19572.736),(11 18355.582),(12 19777.557),(13 21536.494),(14 20828.164),(15 21512.549),(16 22004.564),(17 20307.326),(18 20589.162),(19 21534.451),(20 21606.92),(21 21267.988),(22 21605.078),(23 21635.195),(24 21820.02),(25 22137.635),(26 22151.418),(27 22128.838),(28 21366.115),(29 20951.74),(30 21351.092),(31 22420.895),(32 22794.828),(33 22409.46),(34 22530.916),(35 22273.375),(36 22261.277),(37 22934.268),(38 22503.805),(39 22642.568),(40 22997.906),(41 23479.578),(42 24478.533),(43 24140.852),(44 23533.914),(45 23750.002),(46 23861.732),(47 25026.07),(48 25647.977),(49 24998.332),(50 25046.535),(51 25384.213),(52 26002.18),(53 26037.168),(54 25727.953),(55 25599.717),(56 25475.912),(57 26206.768),(58 26557.746),(59 26868.117),(60 26181.855),(61 24666.781),(62 24531.117),(63 25037.744),(64 25983.51),(65 25976.969),(66 24930.912),(67 24461.91),(68 24663.49),(69 25402.04),(70 25911.441),(71 25541.951),(72 24484.15),(73 24684.52),(74 25483.127),(75 25903.516),(76 25526.67),(77 24211.488),(78 24125.396),(79 25236.416),
(1 11652.373),(2 16803.555),(3 17298.643),(4 18029.5),(5 17892.674),(6 17676.635),(7 18868.219),(8 20757.795),(9 20699.977),(10 19179.22),(11 17918.5),(12 19461.828),(13 21333.5),(14 20011.922),(15 20858.5),(16 21121.113),(17 19748.361),(18 19882.795),(19 21145.408),(20 21115.11),(21 20625.648),(22 21093.434),(23 21283.164),(24 21251.215),(25 21549.125),(26 21682.91),(27 21545.357),(28 21196.373),(29 20776.576),(30 21138.56),(31 21921.373),(32 22231.836),(33 21587.152),(34 21442.498),(35 21717.05),(36 21448.332),(37 21990.871),(38 21927.027),(39 21623.277),(40 22077.188),(41 22592.848),(42 23385.305),(43 23568.145),(44 22660.889),(45 22533.861),(46 22779.73),(47 23736.541),(48 24527.646),(49 24237.35),(50 23975.613),(51 24473.824),(52 25100.627),(53 25137.873),(54 25302.709),(55 24707.586),(56 24040.387),(57 24780.697),(58 25525.125),(59 25862.248),(60 25374.598),(61 23796.172),(62 23907.959),(63 24272.602),(64 25556.227),(65 25132.8),(66 24270.838),(67 24043.744),(68 24478.54),(69 25004.709),(70 25490.31),(71 25250.008),(72 23901.5),(73 24288.516),(74 24836.273),(75 25492.56),(76 25896.426),(77 24379.072),(78 24266.254),(79 24893.51),
(1 11194.92),(2 16078.426),(3 16655.371),(4 17198.254),(5 16923.223),(6 16986.832),(7 18222.986),(8 19582.285),(9 19988.56),(10 18464.764),(11 17130.092),(12 18627.098),(13 20281.225),(14 19387.26),(15 20096.14),(16 20198.32),(17 18810.742),(18 18665.867),(19 20041.764),(20 20274.398),(21 19716.133),(22 19848.77),(23 20277.2),(24 19848.303),(25 19919.805),(26 20252.098),(27 20491.398),(28 20471.371),(29 20012.777),(30 20114.363),(31 20586.717),(32 20871.992),(33 20382.174),(34 20129.07),(35 20508.732),(36 20505.203),(37 20929.49),(38 20947.908),(39 20499.83),(40 20782.627),(41 21125.654),(42 21708.447),(43 21913.527),(44 21096.506),(45 20997.371),(46 21523.617),(47 22267.67),(48 22860.824),(49 22893.914),(50 22294.127),(51 22668.402),(52 23427.473),(53 23974.615),(54 24162.701),(55 23351.717),(56 22844.914),(57 23409.06),(58 24080.484),(59 24569.63),(60 24175.268),(61 22831.027),(62 22706.97),(63 22955.994),(64 24067.148),(65 23569.213),(66 22860.29),(67 22741.879),(68 22993.965),(69 23576.92),(70 24253.277),(71 23862.254),(72 22807.193),(73 22679.475),(74 23041.51),(75 24024.012),(76 24356.545),(77 23015.523),(78 22727.457),(79 23332.398),
(1 11349.567),(2 16234.531),(3 16974.324),(4 17724.857),(5 17082.254),(6 17391.672),(7 18767.75),(8 19799.023),(9 20467.271),(10 18657.07),(11 17183.441),(12 18582.912),(13 20361.465),(14 19502.137),(15 20578.545),(16 20410.814),(17 19202.658),(18 18932.936),(19 20305.408),(20 20973.64),(21 20253.982),(22 20329.273),(23 20988.766),(24 20176.338),(25 20156.027),(26 20566.09),(27 21202.234),(28 20994.348),(29 20779.928),(30 20730.992),(31 21294.34),(32 21622.992),(33 21196.195),(34 20475.059),(35 20973.523),(36 20751.676),(37 21300.31),(38 21671.914),(39 21339.217),(40 21765.22),(41 21943.727),(42 22210.34),(43 22458.008),(44 21800.742),(45 22006.85),(46 22658.16),(47 22987.01),(48 23649.248),(49 23589.182),(50 22834.293),(51 23124.656),(52 23802.018),(53 24338.332),(54 24875.68),(55 24193.672),(56 23507.592),(57 23990.293),(58 24613.064),(59 25264.201),(60 25121.934),(61 24205.951),(62 23912.63),(63 24198.133),(64 25113.715),(65 25221.502),(66 24119.715),(67 23559.527),(68 23805.19),(69 24529.266),(70 25719.744),(71 25292.684),(72 24280.943),(73 24082.111),(74 24374.367),(75 25496.637),(76 25423.854),(77 24044.889),(78 23745.096),(79 24205.615),
(1 11489.561),(2 16028.168),(3 16881.05),(4 17506.588),(5 16707.49),(6 16844.113),(7 18285.023),(8 19165.52),(9 20055.416),(10 18638.203),(11 16987.496),(12 18743.53),(13 19752.752),(14 19208.52),(15 20043.39),(16 20360.357),(17 19058.19),(18 18723.412),(19 19696.365),(20 20892.154),(21 20000.563),(22 20209.555),(23 20738.123),(24 19993.527),(25 19956.318),(26 20382.223),(27 21376.473),(28 20854.438),(29 20750.797),(30 20963.588),(31 21075.227),(32 21647.912),(33 21602.238),(34 20515.117),(35 20967.98),(36 20707.428),(37 20954.883),(38 21404.871),(39 21096.248),(40 21197.883),(41 21469.97),(42 21755.875),(43 22512.316),(44 21769.744),(45 21896.518),(46 22405.844),(47 22284.467),(48 23192.648),(49 23635.059),(50 22637.414),(51 22644.346),(52 23252.664),(53 23773.34),(54 24570.129),(55 24148.17),(56 23536.936),(57 23912.762),(58 24440.035),(59 25492.068),(60 25614.703),(61 24487.607),(62 24457.725),(63 24563.916),(64 25104.195),(65 25497.566),(66 24220.328),(67 23748.822),(68 23730.965),(69 24342.66),(70 25757.072),(71 25379.803),(72 24307.521),(73 24032.326),(74 24035.072),(75 24957.662),(76 24651.232),(77 23220.262),(78 22961.9),(79 22893.926),
(1 11734.331),(2 15918.914),(3 16795.262),(4 17391.15),(5 16642.16),(6 16663.285),(7 18153.74),(8 18978.414),(9 20127.553),(10 18538.037),(11 17073.633),(12 18834.807),(13 19348.547),(14 19296.73),(15 20155.182),(16 20657.176),(17 19147.463),(18 18726.73),(19 19647.906),(20 21172.25),(21 20051.5),(22 20146.926),(23 20597.965),(24 19642.549),(25 19540.92),(26 20063.352),(27 21137.922),(28 20455.035),(29 20239.922),(30 20405.707),(31 20283.078),(32 21123.3),(33 21035.19),(34 20165.678),(35 20025.416),(36 20193.832),(37 20071.193),(38 20623.172),(39 20677.33),(40 20362.3),(41 20812.863),(42 21116.531),(43 21603.842),(44 21348.229),(45 21345.297),(46 22221.48),(47 22228.799),(48 22943.209),(49 23721.707),(50 22495.602),(51 22435.477),(52 23042.494),(53 23283.432),(54 24045.035),(55 23231.371),(56 23122.652),(57 23247.605),(58 23793.828),(59 25002.387),(60 24906.697),(61 24167.883),(62 24074.75),(63 23624.807),(64 24496.127),(65 24797.84),(66 23492.816),(67 23235.54),(68 23103.965),(69 23526.266),(70 24913.643),(71 24494.533),(72 23524.98),(73 23240.73),(74 23604.14),(75 24546.02),(76 24178.848),(77 22807.52),(78 22831.021),(79 22729.049),
(1 11196.746),(2 15175.176),(3 16077.801),(4 17108.477),(5 16232.946),(6 16187.726),(7 17373.924),(8 18111.686),(9 19114.37),(10 17737.5),(11 16459.97),(12 18081.564),(13 18550.426),(14 18388.607),(15 19396.389),(16 19577.252),(17 18594.012),(18 17972.541),(19 18962.531),(20 20194.996),(21 19066.955),(22 19143.713),(23 19693.105),(24 19054.566),(25 18765.156),(26 19488.285),(27 20483.586),(28 20061.52),(29 19895.889),(30 20020.572),(31 20046.59),(32 20306.266),(33 20653.041),(34 20181.33),(35 19912.37),(36 20221.047),(37 20113.547),(38 20368.111),(39 20528.354),(40 20045.826),(41 20289.89),(42 20757.313),(43 21091.807),(44 21059.89),(45 21001.703),(46 21677.105),(47 21815.021),(48 22549.053),(49 23100.871),(50 22241.61),(51 22107.75),(52 22514.656),(53 22933.467),(54 23369.443),(55 23020.91),(56 22546.48),(57 22912.05),(58 23375.004),(59 24787.781),(60 24755.252),(61 24309.74),(62 23999.123),(63 23431.477),(64 24279.68),(65 24606.14),(66 23628.01),(67 23194.453),(68 22861.332),(69 23549.045),(70 24941.748),(71 24674.701),(72 23908.496),(73 23471.166),(74 23878.625),(75 24579.14),(76 24380.613),(77 23011.77),(78 22683.125),(79 22943.252),
(1 10949.838),(2 14822.358),(3 15444.4375),(4 16959.725),(5 15817.246),(6 15848.853),(7 16836.6),(8 17429.945),(9 18403.799),(10 17494.453),(11 16168.024),(12 17709),(13 18140.838),(14 18087.646),(15 19112.225),(16 19142.943),(17 18320.395),(18 17244.027),(19 18471.492),(20 19828.316),(21 18790.646),(22 18927.125),(23 19418.98),(24 18897.408),(25 18436.348),(26 19435.629),(27 20288.217),(28 19867.63),(29 19481.934),(30 19650.127),(31 19660.23),(32 19639.895),(33 20003.004),(34 19774.637),(35 19507.988),(36 19602.021),(37 19593.068),(38 19930.549),(39 20296.459),(40 19837.867),(41 19683.594),(42 19981.395),(43 20279.67),(44 20659.95),(45 20382.12),(46 20856.137),(47 20942.617),(48 21420.299),(49 22074.898),(50 21512.201),(51 20945.95),(52 21338.531),(53 21855.773),(54 22394.578),(55 22373.463),(56 21655.566),(57 21604.229),(58 21847.645),(59 23067.105),(60 23400.574),(61 22834.855),(62 22614.098),(63 22264.049),(64 22663.771),(65 22864.537),(66 22223.357),(67 21836.72),(68 21364.11),(69 21953.736),(70 23173.37),(71 23358.254),(72 22751.645),(73 22072.729),(74 22259.176),(75 22887.684),(76 22570.977),(77 21838.611),(78 21469.768),(79 21967.004),
(1 11291.059),(2 15092.788),(3 15681.734),(4 17383.04),(5 15922.861),(6 15997.823),(7 17077.379),(8 17385.783),(9 18571.459),(10 17807.18),(11 16350.701),(12 17584.52),(13 17947.783),(14 18255.88),(15 19659.818),(16 19358.58),(17 18955.375),(18 17437.47),(19 18457.656),(20 19602.826),(21 18960.012),(22 18619.865),(23 19682.574),(24 18904.535),(25 18393.727),(26 19167.988),(27 20055.566),(28 19951.316),(29 19588.146),(30 19603.068),(31 19458.313),(32 19300.428),(33 19952.365),(34 19730.764),(35 19177.215),(36 19051.195),(37 19038.201),(38 19329.465),(39 20050.723),(40 20060.102),(41 19376.926),(42 19578.04),(43 19877.383),(44 20608.617),(45 20509.357),(46 20633.727),(47 20947.705),(48 20923.215),(49 21711.209),(50 21469.46),(51 20689.398),(52 21321.85),(53 21730.605),(54 22295.95),(55 22603.367),(56 22318.176),(57 21583.797),(58 21717.242),(59 22733.412),(60 23221.586),(61 23111.918),(62 22786.584),(63 22623.236),(64 22739.305),(65 22984.969),(66 22572.746),(67 22151.473),(68 21686.574),(69 21972.508),(70 23334.732),(71 23659.625),(72 23243.768),(73 22097.826),(74 22114.113),(75 22970.947),(76 22825.87),(77 22037.459),(78 21474.482),(79 21960.564),
(1 11105.405),(2 14702.231),(3 14990.036),(4 16807.03),(5 15476.148),(6 15325.966),(7 16443.201),(8 16932.885),(9 18397.879),(10 17354.225),(11 16113.676),(12 17329.904),(13 17271.893),(14 17676.875),(15 19167.963),(16 18823.088),(17 18801.146),(18 17219.816),(19 17849.926),(20 18753.184),(21 18504.977),(22 17964.41),(23 18931.705),(24 18316.385),(25 17733.22),(26 18367.863),(27 19372.918),(28 19302.705),(29 19020.207),(30 19001.447),(31 18896.207),(32 18517.346),(33 19411.537),(34 19391.295),(35 19035.596),(36 18932.223),(37 18912.75),(38 19037.42),(39 19532.787),(40 19784.945),(41 19318.766),(42 19346.797),(43 19560.729),(44 20141.967),(45 20282.254),(46 20170.52),(47 20534.732),(48 20813.957),(49 21117.162),(50 21076.986),(51 20392.902),(52 20737.156),(53 21310.576),(54 21598.469),(55 21488.207),(56 21583.664),(57 21113.229),(58 20934.186),(59 21902.771),(60 22204.598),(61 22164.258),(62 21412.162),(63 21196.238),(64 21431.617),(65 21984.549),(66 21751.943),(67 21754.973),(68 21368.076),(69 21518.12),(70 22593.002),(71 23065.803),(72 22792.602),(73 21714.207),(74 21761.398),(75 22595.217),(76 22518.012),(77 22073.055),(78 21524.46),(79 22021.186),
(1 11246.601),(2 15056.3955),(3 15176.355),(4 16792.348),(5 15503.744),(6 15479.292),(7 16672.252),(8 17284.775),(9 18438.168),(10 17379.76),(11 16293.891),(12 17513.055),(13 17566.182),(14 17952.688),(15 19053.496),(16 18749.652),(17 18577.264),(18 17297.895),(19 17877.262),(20 18991.813),(21 18965.143),(22 18086.248),(23 18676.55),(24 18262.434),(25 18235.596),(26 18806.717),(27 20077.186),(28 19526.512),(29 18982.84),(30 19064.209),(31 19098.871),(32 18939.873),(33 19729.195),(34 19697.879),(35 19496.504),(36 18892.36),(37 19120.54),(38 19415.324),(39 19719.426),(40 19899.998),(41 19366.813),(42 19336.254),(43 19443.639),(44 20559.541),(45 20774.662),(46 20554.133),(47 20956.191),(48 21049.205),(49 21273.674),(50 21270.574),(51 20644.293),(52 21004.656),(53 21639.809),(54 21488.342),(55 21367.938),(56 21257.283),(57 20869),(58 20729.613),(59 21720.295),(60 22027.443),(61 22169.871),(62 21475.416),(63 21171.121),(64 21169.623),(65 21777.146),(66 21862.844),(67 21918.781),(68 21435.635),(69 21695.283),(70 22257.525),(71 22787.154),(72 22581.004),(73 21544.67),(74 21450.313),(75 22020.342),(76 22208.664),(77 22069.24),(78 21702.092),(79 22194.475),
(1 10678.391),(2 14436.207),(3 14539.951),(4 15802.666),(5 14675.675),(6 14530.843),(7 15781.04),(8 16344.5205),(9 17233.635),(10 16349.026),(11 15477.163),(12 16633.93),(13 16930.076),(14 17353.334),(15 18276.533),(16 17955.207),(17 17540.742),(18 16467.744),(19 17062.295),(20 18059.896),(21 18193.502),(22 17634.658),(23 18210.805),(24 17417.168),(25 17629.086),(26 17951.63),(27 19594.72),(28 18945.438),(29 18366.32),(30 18457.273),(31 18248.678),(32 18084.316),(33 18752.674),(34 19028.893),(35 18659.143),(36 18137.688),(37 18563.66),(38 19000.621),(39 19190.98),(40 19585.268),(41 18939.04),(42 18857.326),(43 18955.115),(44 20161.541),(45 20573.375),(46 20160),(47 20500.693),(48 20446.316),(49 20733.656),(50 20974.9),(51 20294.69),(52 20313.955),(53 20945.531),(54 20822.363),(55 21069.46),(56 21001.445),(57 20388.063),(58 20152.85),(59 20866.416),(60 21342.135),(61 21591.047),(62 21187.25),(63 20535.213),(64 20426.691),(65 20952.521),(66 21345.074),(67 21153.947),(68 20711.61),(69 20937.234),(70 21344.357),(71 21739.834),(72 21437.842),(73 20531.42),(74 20397.191),(75 20925.77),(76 21235.533),(77 21311.367),(78 20861.238),(79 21291.164),
(1 10485.003),(2 14161.674),(3 14118.444),(4 15275.72),(5 14475.606),(6 14355.401),(7 15683.014),(8 16023.118),(9 16942.926),(10 15762.636),(11 15116.995),(12 16439.62),(13 16663.238),(14 16875.867),(15 17778.021),(16 17611.965),(17 17009.072),(18 16193.505),(19 16738.912),(20 17795.951),(21 17328.852),(22 17271.508),(23 17468.146),(24 17385.006),(25 16926.637),(26 17555.63),(27 18640.303),(28 18297.105),(29 17469.396),(30 17899.97),(31 17897.627),(32 17638.094),(33 17876.057),(34 18631.508),(35 18132.527),(36 17453.975),(37 18116.43),(38 18387.121),(39 18606.775),(40 18991.979),(41 18766.748),(42 18144.018),(43 18391.684),(44 19243.775),(45 19760.674),(46 19772.523),(47 19634.637),(48 19758.852),(49 19817.725),(50 20278.783),(51 19815.018),(52 19770.695),(53 20047.602),(54 20346.777),(55 20083.889),(56 20226.598),(57 19705.848),(58 19589.188),(59 20136.746),(60 20711.412),(61 20694.232),(62 20215.77),(63 19832.94),(64 19798.771),(65 20062.506),(66 20550.25),(67 20474.928),(68 19981.857),(69 19995.637),(70 20779.596),(71 20973.559),(72 20670.814),(73 19806.543),(74 19897.076),(75 20256.764),(76 20658.277),(77 20914.387),(78 20730.643),(79 20840.395),
