1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.5981605),(2 1.2713078),(3 1.2658329),(4 2.2955418),(5 6.498158),(6 8.861229),(7 8.905837),(8 10.926858),(9 13.770974),(10 14.587253),(11 14.501496),(12 14.935689),(13 16.167109),(14 14.929672),(15 14.855472),(16 13.844118),(17 11.528815),(18 11.348652),(19 11.415663),(20 12.7009),(21 16.373592),(22 17.564245),(23 17.66785),(24 17.728416),(25 17.060457),(26 16.6774),(27 16.610586),(28 17.35066),(29 21.022665),(30 22.56749),(31 22.55436),(32 24.249315),(33 29.468744),(34 32.011116),(35 32.179028),(36 33.583107),(37 34.581104),(38 36.05641),(39 36.283684),(40 37.879704),(41 42.822746),(42 46.121708),
(1 0.68206257),(2 0.81608164),(3 0.8180051),(4 0.92293006),(5 1.1422067),(6 1.2475035),(7 1.2445103),(8 1.3039343),(9 1.4232593),(10 1.4890226),(11 1.4931301),(12 1.6066686),(13 1.6618723),(14 1.6851362),(15 1.6845218),(16 1.7438486),(17 1.863497),(18 1.8902752),(19 1.8970304),(20 1.8724859),(21 1.8666475),(22 1.9082928),(23 1.9108927),(24 1.8874211),(25 2.0200021),(26 2.0074055),(27 2.0055177),(28 2.0195699),(29 2.0102477),(30 2.107186),(31 2.1077437),(32 2.0845897),(33 2.0983856),(34 2.1955912),(35 2.2164743),(36 2.2090297),(37 2.2074513),(38 2.196167),(39 2.1938455),(40 2.215232),(41 2.2231255),(42 2.197339),
(1 0.6710259),(2 0.7968973),(3 0.7971934),(4 0.88331383),(5 1.1663744),(6 1.1934183),(7 1.1997514),(8 1.2473919),(9 1.4402004),(10 1.488465),(11 1.4966377),(12 1.5629395),(13 1.6692522),(14 1.6534507),(15 1.6616007),(16 1.7137778),(17 1.7910365),(18 1.795671),(19 1.8036911),(20 1.8386378),(21 1.8763438),(22 1.9067953),(23 1.9191747),(24 1.9324421),(25 2.023665),(26 2.018223),(27 2.0101216),(28 2.0238178),(29 2.0374563),(30 2.0882905),(31 2.0884702),(32 2.062327),(33 2.1130292),(34 2.086085),(35 2.098003),(36 2.0972543),(37 2.134488),(38 2.0992777),(39 2.0979884),(40 2.115079),(41 2.1938992),(42 2.1898391),
(1 0.67210007),(2 0.7976422),(3 0.79792845),(4 0.8702573),(5 1.1144952),(6 1.2316484),(7 1.2524809),(8 1.2627708),(9 1.4460832),(10 1.5079972),(11 1.5001698),(12 1.6118028),(13 1.71828),(14 1.7110862),(15 1.7365688),(16 1.7895045),(17 1.8676916),(18 1.8766264),(19 1.8729912),(20 1.8916556),(21 1.7977241),(22 1.8183806),(23 1.8305095),(24 1.8405621),(25 1.9713429),(26 1.9531808),(27 1.9592938),(28 2.0125737),(29 2.0744004),(30 2.0723705),(31 2.0720115),(32 2.0661826),(33 2.0686045),(34 2.0830693),(35 2.0803194),(36 2.0792332),(37 2.0469933),(38 2.0780509),(39 2.0809777),(40 2.1415715),(41 2.1534915),(42 2.1458802),
(1 0.69082445),(2 0.80800366),(3 0.8085948),(4 0.8862176),(5 1.1865904),(6 1.2262119),(7 1.2250167),(8 1.2920947),(9 1.4027693),(10 1.4850588),(11 1.4874145),(12 1.5475937),(13 1.6790413),(14 1.6555485),(15 1.6682975),(16 1.6882579),(17 1.7552713),(18 1.7919774),(19 1.7970737),(20 1.8277297),(21 1.7992465),(22 1.8435625),(23 1.8587354),(24 1.9210497),(25 1.9325659),(26 1.9552943),(27 1.9603829),(28 1.963455),(29 2.0248969),(30 2.1156797),(31 2.1151104),(32 2.1005638),(33 2.1385074),(34 2.1892755),(35 2.155623),(36 2.1417074),(37 2.1761928),(38 2.2051022),(39 2.203232),(40 2.2416112),(41 2.2608407),(42 2.2478015),
(1 0.6963348),(2 0.82877594),(3 0.8291838),(4 0.9070051),(5 1.1792133),(6 1.2616973),(7 1.2606049),(8 1.3223091),(9 1.4507926),(10 1.5457399),(11 1.566597),(12 1.6128566),(13 1.6975935),(14 1.7296673),(15 1.71831),(16 1.7148925),(17 1.8302523),(18 1.8208396),(19 1.8366202),(20 1.8568702),(21 1.9254962),(22 1.9694339),(23 1.9822909),(24 2.0049603),(25 2.0694685),(26 2.0169723),(27 2.0295463),(28 2.0557683),(29 2.061519),(30 2.132304),(31 2.1327739),(32 2.1539512),(33 2.226565),(34 2.2245355),(35 2.212555),(36 2.196316),(37 2.2610269),(38 2.2251143),(39 2.2213333),(40 2.1980054),(41 2.2646766),(42 2.2434833),
(1 0.6990558),(2 0.8282605),(3 0.8299004),(4 0.89246786),(5 1.1679505),(6 1.1947726),(7 1.1995549),(8 1.2803447),(9 1.4237148),(10 1.4704977),(11 1.4760995),(12 1.5322717),(13 1.6371542),(14 1.6464632),(15 1.6620774),(16 1.645839),(17 1.7719941),(18 1.7600038),(19 1.7639942),(20 1.7915827),(21 1.7977517),(22 1.838272),(23 1.8534447),(24 1.9128674),(25 1.9704051),(26 1.9540477),(27 1.9802911),(28 1.9888833),(29 1.9962406),(30 2.014442),(31 2.014243),(32 2.0553772),(33 2.1126573),(34 2.1199937),(35 2.1122072),(36 2.0963035),(37 2.1550741),(38 2.1686442),(39 2.1715417),(40 2.183937),(41 2.1947308),(42 2.2380044),
(1 0.69319034),(2 0.805204),(3 0.8052472),(4 0.9177969),(5 1.119928),(6 1.2028344),(7 1.1931654),(8 1.2503651),(9 1.3771818),(10 1.3759862),(11 1.3716596),(12 1.4341631),(13 1.567689),(14 1.5942391),(15 1.5957756),(16 1.6080117),(17 1.6719574),(18 1.6483275),(19 1.6423044),(20 1.7278095),(21 1.7576385),(22 1.8120431),(23 1.8205582),(24 1.8254874),(25 1.8894796),(26 1.8991379),(27 1.9019587),(28 1.9485252),(29 1.9416592),(30 1.9738739),(31 1.9737581),(32 1.9904556),(33 2.054902),(34 2.1040556),(35 2.1221247),(36 2.0959203),(37 2.075392),(38 2.0406792),(39 2.0464716),(40 2.0322015),(41 2.1200874),(42 2.0917878),
(1 0.64270735),(2 0.71637726),(3 0.7170842),(4 0.78932494),(5 1.0835552),(6 1.124986),(7 1.1208997),(8 1.1769897),(9 1.2847883),(10 1.314494),(11 1.3203096),(12 1.4178615),(13 1.50318),(14 1.5315728),(15 1.5419242),(16 1.5540882),(17 1.6739644),(18 1.6999351),(19 1.6813666),(20 1.686951),(21 1.7255205),(22 1.7301828),(23 1.7289298),(24 1.7641656),(25 1.797574),(26 1.8107383),(27 1.8119028),(28 1.7926164),(29 1.8535746),(30 1.861151),(31 1.860973),(32 1.8388534),(33 1.9333727),(34 1.9461672),(35 1.9547224),(36 1.9195218),(37 1.9196361),(38 1.9094421),(39 1.9125316),(40 1.944274),(41 1.9871907),(42 1.9692112),
(1 0.6946181),(2 0.83737874),(3 0.83852684),(4 0.89758515),(5 1.1771578),(6 1.1942837),(7 1.1977189),(8 1.2289162),(9 1.3529104),(10 1.4310834),(11 1.4284917),(12 1.5170313),(13 1.6040682),(14 1.5763626),(15 1.5998437),(16 1.6149279),(17 1.7110226),(18 1.7394074),(19 1.7375324),(20 1.7502168),(21 1.8195922),(22 1.8415995),(23 1.8430426),(24 1.8685266),(25 1.8841355),(26 1.8741305),(27 1.8690094),(28 1.876628),(29 1.920406),(30 1.9494469),(31 1.9501269),(32 1.950006),(33 1.923574),(34 1.9181488),(35 1.9103936),(36 2.0061877),(37 1.9961439),(38 2.0497153),(39 2.0416663),(40 2.103782),(41 2.1069214),(42 2.1258063),
(1 0.6400767),(2 0.7805501),(3 0.78063846),(4 0.854566),(5 1.092552),(6 1.1546377),(7 1.1513934),(8 1.1596303),(9 1.281229),(10 1.3355944),(11 1.3358821),(12 1.467075),(13 1.6123619),(14 1.6588217),(15 1.6679617),(16 1.6194702),(17 1.7335757),(18 1.7075185),(19 1.7093196),(20 1.7587881),(21 1.7698427),(22 1.8025539),(23 1.8078381),(24 1.8318266),(25 1.8763472),(26 1.9404947),(27 1.937397),(28 1.9552763),(29 2.034467),(30 1.9855905),(31 1.9847112),(32 1.9853463),(33 2.0341074),(34 2.0626075),(35 2.071636),(36 2.089187),(37 2.0509646),(38 2.0791893),(39 2.0834606),(40 2.1023533),(41 2.1324804),(42 2.1730475),
(1 0.6670344),(2 0.7741027),(3 0.7743427),(4 0.8553962),(5 1.1143888),(6 1.1822842),(7 1.1978526),(8 1.2621235),(9 1.3450193),(10 1.4141458),(11 1.4190488),(12 1.4314877),(13 1.5186682),(14 1.4782528),(15 1.504801),(16 1.594506),(17 1.7058251),(18 1.6943998),(19 1.7137215),(20 1.7611544),(21 1.7356292),(22 1.7712325),(23 1.7784382),(24 1.8445661),(25 1.85128),(26 1.8284806),(27 1.8205194),(28 1.8377686),(29 1.887683),(30 1.9398919),(31 1.9397247),(32 1.970345),(33 1.9862412),(34 2.0429573),(35 2.0323114),(36 1.9827281),(37 2.0039964),(38 2.0159256),(39 2.0153933),(40 2.006239),(41 2.03337),(42 2.0146592),
(1 0.6358965),(2 0.7850953),(3 0.7846476),(4 0.86754495),(5 1.0809275),(6 1.1532869),(7 1.142012),(8 1.1832286),(9 1.3131224),(10 1.3797561),(11 1.3879102),(12 1.4608227),(13 1.5864338),(14 1.5525522),(15 1.5551139),(16 1.6062784),(17 1.6766634),(18 1.6992209),(19 1.6990014),(20 1.7615975),(21 1.8434582),(22 1.8932773),(23 1.906628),(24 1.946741),(25 1.9417224),(26 1.970588),(27 1.9680567),(28 1.9564364),(29 1.901998),(30 2.0165884),(31 2.017739),(32 1.9890928),(33 2.0152402),(34 2.0287845),(35 2.0101476),(36 2.0622828),(37 2.0821218),(38 2.154142),(39 2.1652732),(40 2.1840484),(41 2.1835306),(42 2.187409),
(1 0.6387374),(2 0.7688369),(3 0.76960003),(4 0.82916385),(5 1.1058964),(6 1.1824784),(7 1.1794777),(8 1.186862),(9 1.3277018),(10 1.3435141),(11 1.3500377),(12 1.398602),(13 1.547204),(14 1.5145006),(15 1.5243688),(16 1.5635904),(17 1.6778646),(18 1.6636266),(19 1.687082),(20 1.7247936),(21 1.7566726),(22 1.7464415),(23 1.7594798),(24 1.8136381),(25 1.8722229),(26 1.9015677),(27 1.8929088),(28 1.8484644),(29 1.8906285),(30 1.9112624),(31 1.9127314),(32 1.9534855),(33 1.960409),(34 1.9830731),(35 1.9908609),(36 2.0100176),(37 2.0113313),(38 2.0473926),(39 2.042745),(40 2.0679176),(41 2.09296),(42 2.1061325),
(1 0.63825333),(2 0.77103496),(3 0.77196324),(4 0.84066576),(5 1.026343),(6 1.1073035),(7 1.1183417),(8 1.164173),(9 1.3209482),(10 1.4408189),(11 1.4427295),(12 1.5019984),(13 1.5687333),(14 1.570421),(15 1.5621963),(16 1.5094476),(17 1.609892),(18 1.7036961),(19 1.7224269),(20 1.7368975),(21 1.7697127),(22 1.7691909),(23 1.7649928),(24 1.7579854),(25 1.798521),(26 1.8254625),(27 1.8348566),(28 1.8707876),(29 1.883209),(30 1.8958408),(31 1.8988056),(32 1.9247673),(33 1.9989511),(34 2.0414803),(35 2.0398748),(36 2.0253398),(37 1.9839675),(38 1.983398),(39 1.9917737),(40 2.017757),(41 2.0751421),(42 2.0588396),
(1 0.61708206),(2 0.71808285),(3 0.7181467),(4 0.8313554),(5 1.0823811),(6 1.1259804),(7 1.1251638),(8 1.1625308),(9 1.3462572),(10 1.3746878),(11 1.3662418),(12 1.3993454),(13 1.4609344),(14 1.5186107),(15 1.5420555),(16 1.5734483),(17 1.7395556),(18 1.7397773),(19 1.7473596),(20 1.7497357),(21 1.7141659),(22 1.7113677),(23 1.7208352),(24 1.788355),(25 1.8711526),(26 1.8768573),(27 1.8898802),(28 1.8472929),(29 1.9287951),(30 1.9138316),(31 1.9138198),(32 1.9403799),(33 2.0245445),(34 2.0218358),(35 2.0223002),(36 1.9882079),(37 1.941919),(38 1.9360671),(39 1.9383641),(40 1.9784973),(41 2.0286202),(42 2.0178685),
(1 0.6356805),(2 0.7566599),(3 0.75674623),(4 0.8345555),(5 0.9927802),(6 1.0995463),(7 1.1037698),(8 1.0975155),(9 1.2349806),(10 1.3282765),(11 1.3214201),(12 1.3595418),(13 1.4422189),(14 1.4587885),(15 1.4799635),(16 1.5430306),(17 1.5514766),(18 1.5570554),(19 1.5728228),(20 1.6366327),(21 1.7094632),(22 1.7180514),(23 1.730755),(24 1.7597964),(25 1.8089366),(26 1.8371131),(27 1.8304564),(28 1.8374814),(29 1.8131317),(30 1.8346542),(31 1.8351107),(32 1.8539747),(33 1.8697679),(34 1.9511465),(35 1.9561424),(36 1.956607),(37 1.9745824),(38 2.0126195),(39 2.0147052),(40 1.9798799),(41 2.0455458),(42 2.0239372),
(1 0.6505709),(2 0.74099576),(3 0.7413841),(4 0.8312586),(5 1.0919588),(6 1.1537693),(7 1.1584264),(8 1.2536368),(9 1.3615297),(10 1.3873762),(11 1.3810685),(12 1.408219),(13 1.4749298),(14 1.4902593),(15 1.4924088),(16 1.5151863),(17 1.6026238),(18 1.6063081),(19 1.6002657),(20 1.6520437),(21 1.7169771),(22 1.7094548),(23 1.7064706),(24 1.7200118),(25 1.8086201),(26 1.8744688),(27 1.8971354),(28 1.8958001),(29 1.9117346),(30 1.9324045),(31 1.9335171),(32 1.966156),(33 1.9966421),(34 1.9834571),(35 1.9706032),(36 1.9516859),(37 2.0311165),(38 1.9692757),(39 1.9791807),(40 2.0269754),(41 2.039504),(42 2.0534298),
(1 0.61021125),(2 0.7629262),(3 0.7632641),(4 0.799321),(5 1.0347468),(6 1.0734309),(7 1.069321),(8 1.0814873),(9 1.2098302),(10 1.2559768),(11 1.2575486),(12 1.3330039),(13 1.4483417),(14 1.4403769),(15 1.4446472),(16 1.454451),(17 1.564483),(18 1.5666035),(19 1.5642018),(20 1.6217401),(21 1.6810712),(22 1.6712506),(23 1.6752753),(24 1.705376),(25 1.7527367),(26 1.7254188),(27 1.7255731),(28 1.770002),(29 1.8329514),(30 1.7936046),(31 1.7931297),(32 1.8544682),(33 1.819145),(34 1.8517134),(35 1.8528117),(36 1.7935969),(37 1.850303),(38 1.8309144),(39 1.8369515),(40 1.8828979),(41 1.9403781),(42 1.9628136),
(1 0.61830467),(2 0.771236),(3 0.7707911),(4 0.8185815),(5 0.9944957),(6 1.0571927),(7 1.0650227),(8 1.1088953),(9 1.2367327),(10 1.2679139),(11 1.2782847),(12 1.3125131),(13 1.4081031),(14 1.4493926),(15 1.456936),(16 1.483593),(17 1.5989434),(18 1.6194831),(19 1.6236612),(20 1.6306615),(21 1.6209342),(22 1.6380495),(23 1.6370564),(24 1.6789223),(25 1.7307032),(26 1.7232506),(27 1.7369918),(28 1.7783554),(29 1.7414688),(30 1.8502795),(31 1.8507702),(32 1.8734627),(33 1.8714919),(34 1.9148082),(35 1.9212421),(36 1.9415131),(37 1.9617963),(38 1.9423814),(39 1.9425188),(40 1.9531212),(41 2.043434),(42 2.0160263),
(1 0.60346115),(2 0.7258654),(3 0.725659),(4 0.792329),(5 1.0073897),(6 1.0994829),(7 1.1041821),(8 1.1646768),(9 1.3175915),(10 1.3408136),(11 1.3470865),(12 1.3890272),(13 1.4655441),(14 1.471797),(15 1.4626769),(16 1.4323533),(17 1.5537738),(18 1.5364563),(19 1.5416026),(20 1.5400711),(21 1.6310426),(22 1.6422405),(23 1.6426916),(24 1.6777968),(25 1.7076424),(26 1.7578136),(27 1.7748685),(28 1.7394578),(29 1.7387954),(30 1.7602781),(31 1.7620307),(32 1.7764558),(33 1.8251967),(34 1.8860513),(35 1.8880367),(36 1.8779123),(37 1.876837),(38 1.9236381),(39 1.9321231),(40 1.9281776),(41 2.0014765),(42 1.9693617),
(1 0.58600134),(2 0.72467786),(3 0.7247111),(4 0.77908564),(5 0.9990268),(6 1.0296803),(7 1.0376111),(8 1.0900097),(9 1.194945),(10 1.2364712),(11 1.2379018),(12 1.3052583),(13 1.4203537),(14 1.4017471),(15 1.4085165),(16 1.4305512),(17 1.4979645),(18 1.5024015),(19 1.5200168),(20 1.5485733),(21 1.6242251),(22 1.5403152),(23 1.5363467),(24 1.5971116),(25 1.6767374),(26 1.7022097),(27 1.6998118),(28 1.6816591),(29 1.6768364),(30 1.707945),(31 1.7077919),(32 1.7364688),(33 1.7428907),(34 1.7252852),(35 1.7355222),(36 1.7600598),(37 1.7521356),(38 1.8061643),(39 1.7985988),(40 1.8137109),(41 1.8560873),(42 1.8380251),
(1 0.6156751),(2 0.7570093),(3 0.75745755),(4 0.81364864),(5 1.0388212),(6 1.1036017),(7 1.1033194),(8 1.1504632),(9 1.2731513),(10 1.2969493),(11 1.2957926),(12 1.3609833),(13 1.4066912),(14 1.4517356),(15 1.467611),(16 1.4787236),(17 1.5233694),(18 1.5908933),(19 1.5983715),(20 1.6038142),(21 1.6378902),(22 1.6343633),(23 1.6561544),(24 1.6602751),(25 1.7573614),(26 1.7883067),(27 1.7878535),(28 1.7936126),(29 1.8100669),(30 1.8439727),(31 1.8438008),(32 1.8181338),(33 1.8418591),(34 1.8626713),(35 1.8543),(36 1.8523241),(37 1.8842419),(38 1.8335882),(39 1.8435953),(40 1.8705908),(41 1.8719752),(42 1.8865424),
(1 0.5923333),(2 0.7302947),(3 0.7291293),(4 0.7931842),(5 0.99363214),(6 1.0426384),(7 1.059716),(8 1.1079539),(9 1.195757),(10 1.2495173),(11 1.2619848),(12 1.3549364),(13 1.4439281),(14 1.4674152),(15 1.4647744),(16 1.5045203),(17 1.5924529),(18 1.5691717),(19 1.5802943),(20 1.6107998),(21 1.696083),(22 1.6675326),(23 1.6868844),(24 1.7303529),(25 1.7713023),(26 1.7061626),(27 1.6901639),(28 1.778416),(29 1.7919201),(30 1.8404564),(31 1.8406215),(32 1.8427379),(33 1.9065928),(34 1.8479806),(35 1.8440173),(36 1.8703363),(37 1.8384557),(38 1.9299672),(39 1.9267908),(40 1.9758023),(41 2.0204728),(42 1.9950498),
(1 0.59965026),(2 0.7043663),(3 0.704617),(4 0.7862674),(5 1.0178982),(6 1.054244),(7 1.0578943),(8 1.1288358),(9 1.2401639),(10 1.2780162),(11 1.2848729),(12 1.357875),(13 1.4365205),(14 1.4599775),(15 1.4594446),(16 1.4641246),(17 1.4760424),(18 1.5396146),(19 1.5473943),(20 1.5896357),(21 1.635209),(22 1.6342226),(23 1.6351414),(24 1.6393627),(25 1.6577762),(26 1.6924008),(27 1.6873),(28 1.674776),(29 1.7798944),(30 1.7978052),(31 1.7970295),(32 1.8066446),(33 1.8096539),(34 1.8227),(35 1.8248765),(36 1.8123939),(37 1.8340108),(38 1.8237308),(39 1.8275079),(40 1.8648492),(41 1.8992547),(42 1.8906689),
(1 0.571699),(2 0.6886128),(3 0.6894573),(4 0.7638246),(5 0.95650697),(6 0.9968111),(7 1.0067481),(8 1.0423014),(9 1.157372),(10 1.1835433),(11 1.1903397),(12 1.246689),(13 1.3168986),(14 1.379786),(15 1.3879644),(16 1.4045768),(17 1.4466088),(18 1.4828175),(19 1.4852858),(20 1.5069532),(21 1.4763849),(22 1.52064),(23 1.5145285),(24 1.539334),(25 1.5810844),(26 1.5682915),(27 1.5635629),(28 1.5770578),(29 1.5825499),(30 1.627365),(31 1.6271075),(32 1.6438559),(33 1.690627),(34 1.6744659),(35 1.6711574),(36 1.6659068),(37 1.7254568),(38 1.7155497),(39 1.7180587),(40 1.7503133),(41 1.7972635),(42 1.7952772),
(1 0.6278577),(2 0.7436636),(3 0.7437807),(4 0.8143996),(5 0.983981),(6 1.0173055),(7 1.0254422),(8 1.0825846),(9 1.1820151),(10 1.1697476),(11 1.1630468),(12 1.2553854),(13 1.3563869),(14 1.4048973),(15 1.4261837),(16 1.4722533),(17 1.5248376),(18 1.5652778),(19 1.5560002),(20 1.573438),(21 1.561121),(22 1.5759819),(23 1.5721829),(24 1.5889949),(25 1.6227448),(26 1.6238077),(27 1.6300606),(28 1.6501719),(29 1.6672552),(30 1.6942616),(31 1.695301),(32 1.7092178),(33 1.6830223),(34 1.666565),(35 1.6723679),(36 1.6838323),(37 1.7425779),(38 1.6959736),(39 1.6982812),(40 1.6918775),(41 1.7295026),(42 1.7447596),
(1 0.59487325),(2 0.6898508),(3 0.6899217),(4 0.7596168),(5 0.9355267),(6 1.0153595),(7 1.0284582),(8 1.0517641),(9 1.1483109),(10 1.2090752),(11 1.2180068),(12 1.2546643),(13 1.3664638),(14 1.3597883),(15 1.3767475),(16 1.3911101),(17 1.485672),(18 1.507748),(19 1.5232023),(20 1.5347174),(21 1.5907178),(22 1.6123142),(23 1.6095872),(24 1.6029274),(25 1.6388894),(26 1.6228406),(27 1.6220111),(28 1.6389287),(29 1.720805),(30 1.8023409),(31 1.8030347),(32 1.7876666),(33 1.8549452),(34 1.8318273),(35 1.8232449),(36 1.8232608),(37 1.8040403),(38 1.7977328),(39 1.7968398),(40 1.8051231),(41 1.7498988),(42 1.7295703),
(1 0.6180815),(2 0.68552434),(3 0.6856964),(4 0.74283415),(5 0.9370406),(6 0.9981953),(7 1.0014241),(8 1.0305655),(9 1.1891743),(10 1.2106261),(11 1.2150904),(12 1.2902927),(13 1.3175796),(14 1.3418709),(15 1.3527632),(16 1.3627657),(17 1.4292494),(18 1.4230802),(19 1.4222857),(20 1.5079066),(21 1.524728),(22 1.5293721),(23 1.5469335),(24 1.5642964),(25 1.5824591),(26 1.5954227),(27 1.6042067),(28 1.629172),(29 1.6926574),(30 1.6058123),(31 1.6052314),(32 1.6341889),(33 1.715696),(34 1.7002345),(35 1.7018328),(36 1.7088044),(37 1.6726295),(38 1.6897429),(39 1.6903396),(40 1.7537476),(41 1.7709354),(42 1.8105899),
(1 0.58502275),(2 0.6646353),(3 0.6655309),(4 0.7277081),(5 0.94837314),(6 0.9623931),(7 0.9684269),(8 1.0058664),(9 1.1732275),(10 1.2104006),(11 1.2164581),(12 1.2468846),(13 1.343141),(14 1.3587155),(15 1.3558323),(16 1.3603264),(17 1.4627057),(18 1.4733654),(19 1.4592514),(20 1.4728835),(21 1.4910543),(22 1.5200843),(23 1.5105295),(24 1.5405042),(25 1.5645845),(26 1.5583279),(27 1.5601112),(28 1.5704391),(29 1.597035),(30 1.6611162),(31 1.6606673),(32 1.6497942),(33 1.7257037),(34 1.7157879),(35 1.7339934),(36 1.8063538),(37 1.8219614),(38 1.8357201),(39 1.8389726),(40 1.8221127),(41 1.8586704),(42 1.821455),
(1 0.58563447),(2 0.6974163),(3 0.69767636),(4 0.77036726),(5 1.0145173),(6 1.0687237),(7 1.0699403),(8 1.0540279),(9 1.1489103),(10 1.1898732),(11 1.1953397),(12 1.2581232),(13 1.3180819),(14 1.3721187),(15 1.3857126),(16 1.3831708),(17 1.4681475),(18 1.4853768),(19 1.4895885),(20 1.5430074),(21 1.5743009),(22 1.5599964),(23 1.5602057),(24 1.5602014),(25 1.638187),(26 1.5657629),(27 1.5656224),(28 1.588032),(29 1.6467285),(30 1.6392074),(31 1.6394218),(32 1.642173),(33 1.6453763),(34 1.6956698),(35 1.6972526),(36 1.7158036),(37 1.7315263),(38 1.7014141),(39 1.7018794),(40 1.7181925),(41 1.7886432),(42 1.7520713),
(1 0.6339062),(2 0.7145237),(3 0.7154947),(4 0.7873395),(5 0.9992844),(6 1.0183424),(7 1.0258305),(8 1.0489373),(9 1.1794052),(10 1.2237798),(11 1.2334852),(12 1.2999598),(13 1.3153151),(14 1.3288695),(15 1.3306592),(16 1.4174418),(17 1.5477166),(18 1.5632728),(19 1.5688283),(20 1.574536),(21 1.5824006),(22 1.6095577),(23 1.6079539),(24 1.6429076),(25 1.5989845),(26 1.6288086),(27 1.6302747),(28 1.5899639),(29 1.6365798),(30 1.6780113),(31 1.6784542),(32 1.7243937),(33 1.7132615),(34 1.685417),(35 1.6859531),(36 1.7417035),(37 1.7602575),(38 1.7964056),(39 1.800944),(40 1.7585337),(41 1.7581253),(42 1.7565731),
