1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.69713867),(2 1.1727091),(3 1.1670084),(4 1.7921411),(5 4.1085453),(6 4.7078447),(7 4.720035),(8 4.9460945),(9 5.1116314),(10 5.109763),(11 4.990525),(12 4.788533),(13 5.1926584),(14 4.423556),(15 4.459965),(16 4.08133),(17 4.648263),(18 5.5490413),(19 5.623493),(20 7.130197),(21 9.744784),(22 10.46603),(23 10.5333),(24 11.359826),(25 13.917184),(26 15.837524),(27 15.744733),(28 18.633066),(29 24.119175),(30 25.64796),(31 25.64172),(32 27.552475),(33 29.424261),(34 29.908884),(35 29.97608),(36 27.516434),(37 24.838003),(38 24.625202),(39 24.70402),(40 24.94544),(41 25.268625),(42 24.362673),
(1 1.5492113),(2 2.0607047),(3 2.0606575),(4 2.4913287),(5 3.205504),(6 3.394491),(7 3.439934),(8 3.6862876),(9 4.22523),(10 4.4241424),(11 4.454649),(12 4.6031594),(13 4.9475718),(14 5.1455827),(15 5.1870503),(16 5.3189764),(17 5.390958),(18 5.5355663),(19 5.562446),(20 5.740366),(21 5.865385),(22 5.9656396),(23 5.99562),(24 6.057416),(25 6.1264763),(26 6.272649),(27 6.301692),(28 6.2847166),(29 6.3355365),(30 6.528961),(31 6.530568),(32 6.761584),(33 6.5391107),(34 6.5502796),(35 6.5245),(36 6.881045),(37 7.057526),(38 7.0220847),(39 7.0613794),(40 6.9213552),(41 7.12713),(42 7.0164027),
(1 1.6286526),(2 2.091016),(3 2.0898452),(4 2.4451795),(5 3.0527894),(6 3.340077),(7 3.3427405),(8 3.413444),(9 3.8823233),(10 4.109377),(11 4.1372094),(12 4.3907666),(13 4.695791),(14 4.9535284),(15 4.9887743),(16 5.1483536),(17 5.243671),(18 5.3692164),(19 5.360278),(20 5.34334),(21 5.635359),(22 5.7340293),(23 5.7472787),(24 5.9549565),(25 6.01977),(26 6.0837426),(27 6.07164),(28 6.1373143),(29 6.2874384),(30 6.408803),(31 6.411406),(32 6.494313),(33 6.604515),(34 6.695329),(35 6.739423),(36 6.768858),(37 6.7080913),(38 6.800989),(39 6.82222),(40 6.9826307),(41 7.0942044),(42 6.982906),
(1 1.5199711),(2 2.0952358),(3 2.0963855),(4 2.5509138),(5 3.1889856),(6 3.3721573),(7 3.407766),(8 3.68101),(9 4.223237),(10 4.3315516),(11 4.331669),(12 4.805),(13 4.9465036),(14 5.062396),(15 5.0688634),(16 5.25604),(17 5.2636924),(18 5.387985),(19 5.386154),(20 5.4534197),(21 5.614985),(22 5.7142835),(23 5.7592244),(24 5.801903),(25 5.8584642),(26 5.8201475),(27 5.8380814),(28 6.0325475),(29 6.310826),(30 6.4850707),(31 6.4836855),(32 6.4619374),(33 6.5381055),(34 6.613881),(35 6.6227627),(36 6.475093),(37 6.727533),(38 6.839349),(39 6.8468695),(40 6.8483715),(41 6.891665),(42 6.9662156),
(1 1.5380391),(2 2.0012672),(3 1.9978263),(4 2.2861626),(5 3.024644),(6 3.1536367),(7 3.1830575),(8 3.314876),(9 3.7608197),(10 3.840006),(11 3.8730195),(12 4.4306364),(13 5.0324516),(14 4.874092),(15 4.955086),(16 5.1314306),(17 5.4688425),(18 5.3976936),(19 5.4024653),(20 5.3311634),(21 5.5641723),(22 5.4706197),(23 5.4938393),(24 5.422036),(25 5.666889),(26 5.80941),(27 5.866004),(28 5.972498),(29 6.115723),(30 6.491946),(31 6.4929876),(32 6.5843515),(33 6.4769983),(34 6.5360866),(35 6.491229),(36 6.5027843),(37 6.6887536),(38 6.704286),(39 6.728453),(40 6.904768),(41 7.1140943),(42 7.1073604),
(1 1.6355914),(2 2.0535657),(3 2.0546036),(4 2.3266714),(5 3.1580555),(6 3.274384),(7 3.2701323),(8 3.4946246),(9 3.857733),(10 3.828722),(11 3.8668694),(12 4.214252),(13 4.366132),(14 4.702755),(15 4.749466),(16 4.9130626),(17 5.388102),(18 5.489209),(19 5.5162525),(20 5.646715),(21 5.573832),(22 5.4414945),(23 5.476531),(24 5.3423924),(25 5.6782074),(26 5.849102),(27 5.831015),(28 5.6634283),(29 5.7595243),(30 5.880737),(31 5.880815),(32 6.0154033),(33 5.9267883),(34 5.8437753),(35 5.8802094),(36 5.763572),(37 6.1164026),(38 6.2587423),(39 6.240649),(40 6.160523),(41 6.2157087),(42 6.241887),
(1 1.4517533),(2 1.8908008),(3 1.8923581),(4 2.331388),(5 2.8209782),(6 3.040311),(7 3.0538015),(8 3.2575905),(9 3.7305877),(10 3.731356),(11 3.753834),(12 4.0115013),(13 4.539732),(14 4.4957867),(15 4.549337),(16 4.6176715),(17 4.95669),(18 5.1399245),(19 5.1669197),(20 5.2069564),(21 5.180253),(22 5.2260942),(23 5.215129),(24 5.292169),(25 5.42195),(26 5.4305687),(27 5.446843),(28 5.236327),(29 5.392366),(30 5.479075),(31 5.47985),(32 5.6292863),(33 5.759997),(34 5.923431),(35 5.925811),(36 6.139913),(37 6.188744),(38 6.151332),(39 6.156427),(40 6.048321),(41 5.978982),(42 5.9392724),
(1 1.4755936),(2 1.9722677),(3 1.9726449),(4 2.161083),(5 2.8530645),(6 3.0871289),(7 3.1157742),(8 3.163703),(9 3.8755848),(10 3.8183117),(11 3.8575337),(12 3.8312192),(13 4.2492075),(14 4.415123),(15 4.43764),(16 4.467755),(17 4.4891353),(18 4.5639744),(19 4.5932326),(20 4.6924),(21 5.0851903),(22 5.1339374),(23 5.141102),(24 5.0650477),(25 5.210226),(26 5.4661226),(27 5.4888124),(28 5.689038),(29 5.728713),(30 5.983955),(31 5.989248),(32 6.041621),(33 6.127612),(34 6.270272),(35 6.2737436),(36 6.3037457),(37 6.3135295),(38 6.2098517),(39 6.220017),(40 6.3251324),(41 6.588295),(42 6.7361894),
(1 1.443738),(2 1.9193525),(3 1.9204415),(4 2.253468),(5 2.5622194),(6 2.8153822),(7 2.8132193),(8 3.1843908),(9 3.51971),(10 3.6167605),(11 3.612898),(12 3.8668346),(13 4.147457),(14 4.360957),(15 4.3858156),(16 4.472473),(17 4.8224154),(18 4.9734316),(19 4.9897127),(20 5.0095043),(21 4.881698),(22 4.8065104),(23 4.8066525),(24 4.9066424),(25 5.0157547),(26 5.3819757),(27 5.368589),(28 5.3419666),(29 5.3670435),(30 5.652836),(31 5.651157),(32 5.7360635),(33 6.057398),(34 5.8777514),(35 5.903938),(36 5.8867903),(37 5.907791),(38 5.857023),(39 5.875024),(40 6.000504),(41 5.98644),(42 5.9592767),
(1 1.4277551),(2 1.8030295),(3 1.8014286),(4 2.154364),(5 2.6891851),(6 2.8215573),(7 2.8410387),(8 3.072709),(9 3.548732),(10 3.741626),(11 3.7187757),(12 3.716873),(13 3.8456788),(14 4.107001),(15 4.1408906),(16 4.258986),(17 4.597685),(18 4.743328),(19 4.7133584),(20 4.777604),(21 4.9285583),(22 4.9027886),(23 4.9148755),(24 4.840925),(25 5.2548127),(26 5.535543),(27 5.543743),(28 5.4660907),(29 5.3092985),(30 5.633824),(31 5.629764),(32 5.5175366),(33 5.6008196),(34 5.4817667),(35 5.50023),(36 5.487384),(37 5.5632195),(38 5.631836),(39 5.6486487),(40 5.7384634),(41 6.0304937),(42 6.0408826),
(1 1.4322621),(2 1.9037774),(3 1.9020355),(4 2.21824),(5 2.653168),(6 2.6754086),(7 2.718649),(8 2.9550674),(9 3.309263),(10 3.4767914),(11 3.4599016),(12 3.7278776),(13 3.926189),(14 4.188093),(15 4.216355),(16 4.2579184),(17 4.482958),(18 4.5681524),(19 4.5355177),(20 4.5813613),(21 4.861447),(22 4.7543974),(23 4.7757335),(24 4.6989536),(25 4.9255157),(26 5.25695),(27 5.2838144),(28 5.326152),(29 5.351722),(30 5.277942),(31 5.2765183),(32 5.4574895),(33 5.608174),(34 5.561438),(35 5.5588646),(36 5.620302),(37 5.73883),(38 5.7023506),(39 5.718738),(40 5.6897936),(41 5.7038937),(42 5.6354733),
(1 1.3255086),(2 1.6988221),(3 1.6977899),(4 1.94586),(5 2.4962165),(6 2.757115),(7 2.7765028),(8 2.8416772),(9 3.212502),(10 3.232878),(11 3.237737),(12 3.395387),(13 3.626202),(14 3.7139533),(15 3.7746818),(16 4.0094085),(17 4.2490163),(18 4.3066726),(19 4.3520894),(20 4.5980253),(21 4.782545),(22 4.644993),(23 4.6404223),(24 4.8142962),(25 4.9500556),(26 4.9032364),(27 4.911858),(28 4.966198),(29 5.2337294),(30 5.423046),(31 5.428876),(32 5.3802195),(33 5.367016),(34 5.2061963),(35 5.183912),(36 5.3213024),(37 5.337223),(38 5.2920732),(39 5.3072586),(40 5.399577),(41 5.5740986),(42 5.634623),
(1 1.3330039),(2 1.7629265),(3 1.763475),(4 2.0353773),(5 2.6212747),(6 2.753528),(7 2.7578306),(8 2.936931),(9 3.2753844),(10 3.3688333),(11 3.3592753),(12 3.5701077),(13 3.9579413),(14 4.026415),(15 4.0282793),(16 4.0570803),(17 4.274543),(18 4.3564234),(19 4.3397985),(20 4.2947955),(21 4.5922456),(22 4.709168),(23 4.691598),(24 4.7475104),(25 4.649164),(26 4.607039),(27 4.6195903),(28 4.64601),(29 4.643544),(30 4.898839),(31 4.8990254),(32 5.0032473),(33 5.2216763),(34 5.367535),(35 5.3458934),(36 5.535164),(37 5.335274),(38 5.239358),(39 5.2469735),(40 5.270889),(41 5.355674),(42 5.461192),
(1 1.3558838),(2 1.811532),(3 1.810143),(4 2.0134556),(5 2.7079053),(6 2.8966782),(7 2.9375706),(8 3.0425737),(9 3.4207456),(10 3.6844034),(11 3.71415),(12 3.8531039),(13 4.0069776),(14 4.075364),(15 4.0800586),(16 4.0946193),(17 4.4078755),(18 4.6046767),(19 4.620046),(20 4.53567),(21 4.8980184),(22 4.862117),(23 4.8701677),(24 4.826882),(25 4.854245),(26 4.926026),(27 4.9395366),(28 5.138678),(29 5.1376715),(30 5.294357),(31 5.294426),(32 5.2821007),(33 5.452754),(34 5.5856996),(35 5.6057534),(36 5.551438),(37 5.631921),(38 5.539916),(39 5.5424013),(40 5.6847396),(41 5.702733),(42 5.7224927),
(1 1.3685957),(2 1.7229872),(3 1.723914),(4 1.9271916),(5 2.489219),(6 2.7524016),(7 2.7846277),(8 2.914747),(9 3.3177633),(10 3.3700485),(11 3.383437),(12 3.5775554),(13 3.8206866),(14 3.7713134),(15 3.7841845),(16 3.869847),(17 4.086072),(18 4.1959047),(19 4.22815),(20 4.3261547),(21 4.6415586),(22 4.625824),(23 4.6427217),(24 4.625413),(25 4.756263),(26 4.801221),(27 4.7865267),(28 4.817094),(29 5.057569),(30 5.151817),(31 5.15376),(32 5.254105),(33 5.1735206),(34 5.105463),(35 5.142918),(36 5.3064775),(37 5.3288565),(38 5.388895),(39 5.4154162),(40 5.564181),(41 5.3281364),(42 5.3872886),
(1 1.3730491),(2 1.8100951),(3 1.8118222),(4 2.072603),(5 2.4799278),(6 2.707142),(7 2.7227855),(8 2.8268108),(9 3.3472774),(10 3.3334458),(11 3.3439898),(12 3.630824),(13 3.9049876),(14 3.980905),(15 4.0131307),(16 4.242236),(17 4.5371275),(18 4.559624),(19 4.5920887),(20 4.729145),(21 4.635554),(22 4.7145505),(23 4.7289557),(24 4.671971),(25 4.8780217),(26 4.868964),(27 4.8616757),(28 4.7926817),(29 4.9096155),(30 5.156852),(31 5.154979),(32 5.1185455),(33 5.2655573),(34 5.2696724),(35 5.289729),(36 5.4454465),(37 5.3943334),(38 5.393898),(39 5.3899155),(40 5.4094677),(41 5.3922257),(42 5.417738),
(1 1.3617377),(2 1.7388129),(3 1.7379179),(4 1.9234041),(5 2.5085347),(6 2.6601171),(7 2.6791215),(8 2.8498151),(9 3.1303098),(10 3.269102),(11 3.2978137),(12 3.4766006),(13 3.8233526),(14 3.898306),(15 3.8986568),(16 4.032313),(17 4.1813936),(18 4.316915),(19 4.37888),(20 4.597245),(21 4.53942),(22 4.645719),(23 4.6636066),(24 4.680977),(25 4.7875214),(26 4.7188993),(27 4.755346),(28 4.8248963),(29 4.689722),(30 4.869835),(31 4.872921),(32 4.9660964),(33 5.0036354),(34 5.1080923),(35 5.1092343),(36 5.2031918),(37 5.1434593),(38 5.263056),(39 5.2886453),(40 5.269199),(41 5.4908586),(42 5.51714),
(1 1.2540133),(2 1.6643294),(3 1.6662537),(4 1.9924004),(5 2.458283),(6 2.652856),(7 2.6613169),(8 2.6918612),(9 3.0253983),(10 3.2015443),(11 3.2386053),(12 3.4832997),(13 3.6055799),(14 3.5564978),(15 3.5558853),(16 3.7410083),(17 4.1059284),(18 4.134931),(19 4.1339917),(20 4.1773744),(21 4.305096),(22 4.446195),(23 4.4430733),(24 4.344029),(25 4.3787665),(26 4.526764),(27 4.558226),(28 4.671887),(29 4.686447),(30 4.84267),(31 4.844627),(32 4.956835),(33 4.9621544),(34 5.0755615),(35 5.0855546),(36 5.0805154),(37 5.2349253),(38 5.2135086),(39 5.2149315),(40 5.084362),(41 5.015123),(42 5.0460806),
(1 1.2990348),(2 1.6712832),(3 1.6719246),(4 1.9420483),(5 2.4528663),(6 2.6145828),(7 2.6299016),(8 2.7154016),(9 2.901832),(10 3.0604072),(11 3.0762494),(12 3.3549597),(13 3.3500576),(14 3.490982),(15 3.509939),(16 3.5963075),(17 3.9043791),(18 4.011837),(19 4.020596),(20 4.0759788),(21 4.2629375),(22 4.2405624),(23 4.282753),(24 4.2788625),(25 4.322008),(26 4.3804445),(27 4.4170327),(28 4.3909273),(29 4.3768396),(30 4.677065),(31 4.6780634),(32 4.587102),(33 4.7167873),(34 4.765456),(35 4.789627),(36 4.7354965),(37 4.961557),(38 5.106066),(39 5.0998755),(40 5.094695),(41 5.1013484),(42 4.9841037),
(1 1.2075068),(2 1.6110979),(3 1.6093187),(4 1.8757082),(5 2.237076),(6 2.3716362),(7 2.3855965),(8 2.5625725),(9 2.9701793),(10 3.0231578),(11 3.031104),(12 3.2012131),(13 3.2600157),(14 3.4259593),(15 3.4471903),(16 3.496426),(17 3.7593632),(18 3.7212715),(19 3.737226),(20 3.7874606),(21 3.8095717),(22 4.0456347),(23 4.081248),(24 4.086637),(25 4.148225),(26 4.1916018),(27 4.153509),(28 4.269986),(29 4.2672153),(30 4.3889966),(31 4.3898077),(32 4.488971),(33 4.6499763),(34 4.6502237),(35 4.6430154),(36 4.724316),(37 4.599001),(38 4.6567793),(39 4.647727),(40 4.781527),(41 4.6462045),(42 4.545456),
(1 1.2663531),(2 1.5848413),(3 1.5864339),(4 1.8131512),(5 2.207468),(6 2.3715034),(7 2.3895285),(8 2.5109532),(9 2.9074163),(10 2.924591),(11 2.9516437),(12 3.1849773),(13 3.4572957),(14 3.4328232),(15 3.4399664),(16 3.5793426),(17 3.835781),(18 3.8766563),(19 3.879974),(20 4.168248),(21 4.1717863),(22 4.221704),(23 4.2498875),(24 4.4764085),(25 4.4245567),(26 4.673903),(27 4.6973386),(28 4.730003),(29 4.4334073),(30 4.5216784),(31 4.5222526),(32 4.601572),(33 4.5444875),(34 4.6058903),(35 4.6001554),(36 4.615228),(37 4.8174253),(38 4.8361454),(39 4.8400636),(40 4.838595),(41 5.0259767),(42 5.0659814),
(1 1.204723),(2 1.5955963),(3 1.5977087),(4 1.6987236),(5 2.203277),(6 2.4003267),(7 2.431742),(8 2.461764),(9 2.9033215),(10 2.945739),(11 2.9489503),(12 3.2220612),(13 3.2865438),(14 3.4700587),(15 3.488049),(16 3.560086),(17 3.7256944),(18 3.6694894),(19 3.6653738),(20 3.7821481),(21 3.899014),(22 3.9553294),(23 3.9574795),(24 3.8699505),(25 4.0302277),(26 4.1719227),(27 4.1950893),(28 4.307407),(29 4.4526005),(30 4.578117),(31 4.579081),(32 4.5833306),(33 4.430422),(34 4.493857),(35 4.476919),(36 4.6370473),(37 4.7540016),(38 4.839206),(39 4.8224163),(40 4.79709),(41 4.887127),(42 4.8851514),
(1 1.2258765),(2 1.5317016),(3 1.5319592),(4 1.6780666),(5 2.119197),(6 2.3853803),(7 2.3812096),(8 2.6534476),(9 2.8964894),(10 2.8774803),(11 2.8800073),(12 3.146264),(13 3.317947),(14 3.3558612),(15 3.373684),(16 3.3826764),(17 3.6803024),(18 3.651922),(19 3.663236),(20 3.7733514),(21 3.9289966),(22 3.889366),(23 3.9172668),(24 4.0226784),(25 3.8889158),(26 4.0769734),(27 4.0833077),(28 4.2329497),(29 4.1347637),(30 4.2418394),(31 4.242105),(32 4.2424846),(33 4.3454895),(34 4.3878627),(35 4.4258723),(36 4.4095283),(37 4.6349998),(38 4.638861),(39 4.6378937),(40 4.5140896),(41 4.405532),(42 4.5638967),
(1 1.2777818),(2 1.6030438),(3 1.6031679),(4 1.7469082),(5 2.1063502),(6 2.3042603),(7 2.318753),(8 2.467737),(9 2.7530048),(10 2.7865198),(11 2.7894158),(12 3.0358243),(13 3.2207503),(14 3.2521398),(15 3.2573552),(16 3.3953788),(17 3.5176325),(18 3.6326237),(19 3.655141),(20 3.7368834),(21 3.7645266),(22 3.823382),(23 3.8357365),(24 3.693484),(25 3.9234214),(26 3.8392339),(27 3.8518302),(28 3.9231613),(29 4.175141),(30 4.303971),(31 4.3083806),(32 4.3188066),(33 4.52436),(34 4.704148),(35 4.7597346),(36 4.7363334),(37 4.701077),(38 4.9019737),(39 4.898579),(40 4.9504066),(41 4.80554),(42 4.751126),
(1 1.1057817),(2 1.4781457),(3 1.4791555),(4 1.6773279),(5 2.024499),(6 2.1203508),(7 2.1527922),(8 2.3023338),(9 2.6893039),(10 2.8409307),(11 2.8353004),(12 3.0868838),(13 3.1829937),(14 3.228575),(15 3.23806),(16 3.3757417),(17 3.5524812),(18 3.5210865),(19 3.5162833),(20 3.6144474),(21 3.6327386),(22 3.716701),(23 3.76419),(24 3.895909),(25 3.8406632),(26 3.9048955),(27 3.9167547),(28 3.8965824),(29 3.9332664),(30 3.9755778),(31 3.978892),(32 4.0349994),(33 4.1417737),(34 4.0849085),(35 4.113693),(36 4.1125665),(37 4.1040783),(38 4.081353),(39 4.0874743),(40 4.0891705),(41 4.2592745),(42 4.2886233),
(1 1.1528274),(2 1.5673573),(3 1.56654),(4 1.6870761),(5 2.0856624),(6 2.2582827),(7 2.2803555),(8 2.307905),(9 2.7000208),(10 2.7935455),(11 2.804084),(12 2.9028332),(13 3.1972506),(14 3.228412),(15 3.2443762),(16 3.3675282),(17 3.6579602),(18 3.6681826),(19 3.6911929),(20 3.8262808),(21 3.867108),(22 3.9279883),(23 3.910462),(24 3.9571064),(25 4.0465918),(26 4.0853405),(27 4.104713),(28 4.046021),(29 4.254475),(30 4.144457),(31 4.146511),(32 4.335911),(33 4.263319),(34 4.3791504),(35 4.408392),(36 4.4326363),(37 4.334124),(38 4.4202867),(39 4.422673),(40 4.4201236),(41 4.467533),(42 4.3559127),
(1 1.1678154),(2 1.5319929),(3 1.5324242),(4 1.6921622),(5 2.09962),(6 2.2757947),(7 2.28047),(8 2.3846464),(9 2.7259073),(10 2.9038167),(11 2.9004924),(12 2.9882789),(13 3.2733023),(14 3.322182),(15 3.3160982),(16 3.3504567),(17 3.435061),(18 3.4787195),(19 3.4918056),(20 3.6941323),(21 3.794504),(22 3.9096067),(23 3.9195535),(24 3.8824499),(25 3.7848377),(26 4.0150776),(27 4.0216513),(28 3.9175823),(29 3.9335768),(30 4.006549),(31 4.006965),(32 4.063099),(33 4.074174),(34 4.1936984),(35 4.190545),(36 4.151945),(37 4.429379),(38 4.483923),(39 4.4919295),(40 4.5152907),(41 4.4469066),(42 4.3926063),
(1 1.1720393),(2 1.5158247),(3 1.5130961),(4 1.6518952),(5 2.0512087),(6 2.298245),(7 2.3158503),(8 2.2847538),(9 2.6484315),(10 2.8351383),(11 2.8502169),(12 3.0572717),(13 3.1975286),(14 3.2335658),(15 3.2286093),(16 3.453178),(17 3.570278),(18 3.559296),(19 3.5914125),(20 3.574781),(21 3.6905956),(22 3.7309794),(23 3.7567847),(24 3.8336315),(25 3.9271786),(26 4.067557),(27 4.08121),(28 4.0399227),(29 3.9686313),(30 3.9340692),(31 3.938474),(32 4.068882),(33 4.2163215),(34 4.1459975),(35 4.1442018),(36 4.151935),(37 4.2385883),(38 4.289153),(39 4.2984924),(40 4.3392344),(41 4.3685813),(42 4.501285),
(1 1.1998596),(2 1.4168432),(3 1.4158813),(4 1.6810151),(5 2.143348),(6 2.2985716),(7 2.3315985),(8 2.4137611),(9 2.7042954),(10 2.7903557),(11 2.8062828),(12 3.0659766),(13 3.05282),(14 3.2533572),(15 3.2870104),(16 3.538842),(17 3.6044393),(18 3.7319326),(19 3.75212),(20 3.7482553),(21 3.8959134),(22 4.003315),(23 4.014883),(24 4.021635),(25 4.115853),(26 3.9587502),(27 3.9652452),(28 4.090261),(29 3.9683895),(30 4.0417814),(31 4.0420785),(32 4.1762376),(33 4.1707773),(34 4.1157136),(35 4.0915976),(36 4.113164),(37 4.152798),(38 4.0268373),(39 4.014212),(40 4.0115986),(41 4.1276054),(42 4.129371),
(1 1.0281435),(2 1.3183603),(3 1.3171024),(4 1.5226823),(5 1.995667),(6 2.1803608),(7 2.1892052),(8 2.2803519),(9 2.5304792),(10 2.7135532),(11 2.7290213),(12 2.9341698),(13 3.1955051),(14 3.2014277),(15 3.1773493),(16 3.3674333),(17 3.4282622),(18 3.4703782),(19 3.486839),(20 3.5295396),(21 3.4586327),(22 3.6008604),(23 3.5976052),(24 3.520936),(25 3.6006086),(26 3.7774503),(27 3.789728),(28 3.9328315),(29 3.7974713),(30 3.9001143),(31 3.9012792),(32 3.8200774),(33 3.9935653),(34 4.1288548),(35 4.141328),(36 4.221361),(37 4.3104),(38 4.308232),(39 4.3117027),(40 4.244103),(41 4.3586597),(42 4.474186),
(1 1.06755),(2 1.2616609),(3 1.261477),(4 1.5619627),(5 1.8885943),(6 2.091924),(7 2.108914),(8 2.1808195),(9 2.351215),(10 2.5527074),(11 2.5793898),(12 2.7748234),(13 2.9058452),(14 2.9997933),(15 3.028962),(16 3.0889256),(17 3.2556357),(18 3.3146408),(19 3.3194535),(20 3.4103863),(21 3.404386),(22 3.4349444),(23 3.4413888),(24 3.4350367),(25 3.5685923),(26 3.6540422),(27 3.678791),(28 3.7125492),(29 3.617521),(30 3.6806955),(31 3.6831799),(32 3.793652),(33 3.9810338),(34 3.961063),(35 3.9774203),(36 4.013795),(37 4.0734687),(38 4.0950565),(39 4.096031),(40 4.0850706),(41 4.169818),(42 4.1636887),
(1 1.0375999),(2 1.2836375),(3 1.2823334),(4 1.45592),(5 1.9194381),(6 2.1134975),(7 2.1140666),(8 2.1730974),(9 2.3934362),(10 2.576163),(11 2.5721939),(12 2.6404486),(13 2.8232496),(14 2.8986554),(15 2.9153137),(16 2.9737442),(17 3.2520278),(18 3.292006),(19 3.284096),(20 3.354368),(21 3.5698261),(22 3.5804784),(23 3.6031232),(24 3.5179143),(25 3.4397516),(26 3.4745789),(27 3.4435635),(28 3.578818),(29 3.5080206),(30 3.501428),(31 3.5001266),(32 3.5978181),(33 3.714992),(34 3.7622454),(35 3.7701735),(36 3.8224928),(37 3.792343),(38 3.854279),(39 3.879197),(40 3.8524115),(41 4.0112534),(42 3.9949908),
