1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.6767006),(2 1.0088338),(3 1.0058749),(4 1.4439816),(5 3.6125274),(6 4.0445642),(7 4.0784388),(8 4.346005),(9 5.1349163),(10 5.1163664),(11 5.012023),(12 5.231334),(13 7.058982),(14 7.3899517),(15 7.385265),(16 7.328792),(17 8.6208),(18 8.901991),(19 8.863318),(20 9.062342),(21 9.7163105),(22 9.937709),(23 9.948717),(24 9.928402),(25 10.881422),(26 12.141811),(27 12.060999),(28 13.34866),(29 17.52037),(30 18.187323),(31 18.180227),(32 18.873665),(33 20.546179),(34 20.245945),(35 20.18526),(36 19.61815),(37 19.454514),(38 18.769907),(39 18.638247),(40 19.098957),(41 19.734837),(42 20.745657),
(1 0.054341607),(2 0.059778746),(3 0.059707724),(4 0.060056545),(5 0.07767896),(6 0.07685264),(7 0.07787763),(8 0.07509796),(9 0.08532352),(10 0.08995805),(11 0.09155566),(12 0.093560755),(13 0.09816052),(14 0.101415575),(15 0.10300626),(16 0.10022646),(17 0.10935103),(18 0.10841353),(19 0.10975393),(20 0.11140369),(21 0.11970094),(22 0.111506656),(23 0.11416296),(24 0.114037216),(25 0.1226692),(26 0.117362745),(27 0.117934),(28 0.11828395),(29 0.12920117),(30 0.12579137),(31 0.1257253),(32 0.12024431),(33 0.1276279),(34 0.12179621),(35 0.12270223),(36 0.11923921),(37 0.1219501),(38 0.12285295),(39 0.12383063),(40 0.11792982),(41 0.12185494),(42 0.11970774),
(1 0.05456898),(2 0.059674725),(3 0.05972748),(4 0.06022774),(5 0.07489086),(6 0.07942056),(7 0.079446554),(8 0.07781099),(9 0.08937512),(10 0.089207105),(11 0.08987153),(12 0.0922937),(13 0.09955441),(14 0.102919236),(15 0.10359683),(16 0.10299241),(17 0.106766656),(18 0.10568043),(19 0.10688944),(20 0.10476661),(21 0.10984789),(22 0.10965699),(23 0.11091821),(24 0.10779047),(25 0.11388063),(26 0.10991208),(27 0.110434115),(28 0.10713748),(29 0.11903175),(30 0.116425365),(31 0.11637919),(32 0.11627182),(33 0.11828997),(34 0.11571259),(35 0.11538107),(36 0.11538245),(37 0.11412857),(38 0.11395173),(39 0.1136672),(40 0.11273767),(41 0.115457684),(42 0.11409054),
(1 0.052542187),(2 0.06024311),(3 0.060230117),(4 0.06351079),(5 0.07671182),(6 0.07688382),(7 0.077959724),(8 0.077548),(9 0.084497884),(10 0.08749892),(11 0.087801754),(12 0.09301705),(13 0.09290746),(14 0.09299891),(15 0.09361388),(16 0.09489562),(17 0.097914726),(18 0.10186003),(19 0.10341133),(20 0.10733138),(21 0.107533),(22 0.10766725),(23 0.10827937),(24 0.106585324),(25 0.11089918),(26 0.10977459),(27 0.11120508),(28 0.109312594),(29 0.11662351),(30 0.12164313),(31 0.12149126),(32 0.11418783),(33 0.11982163),(34 0.11868332),(35 0.11900017),(36 0.1158044),(37 0.12177843),(38 0.117884174),(39 0.1177058),(40 0.11703291),(41 0.11651657),(42 0.11609363),
(1 0.047286015),(2 0.05453524),(3 0.05455987),(4 0.05485489),(5 0.069732524),(6 0.07152811),(7 0.07175252),(8 0.070768565),(9 0.07867784),(10 0.079558715),(11 0.08064647),(12 0.083895884),(13 0.09163993),(14 0.09213059),(15 0.09396432),(16 0.0949395),(17 0.098307796),(18 0.10062484),(19 0.102300696),(20 0.10617445),(21 0.10824035),(22 0.108556196),(23 0.10877922),(24 0.10865019),(25 0.105751),(26 0.10644202),(27 0.10692669),(28 0.10791872),(29 0.1111049),(30 0.119016364),(31 0.11905599),(32 0.11467696),(33 0.11928647),(34 0.113377444),(35 0.113078766),(36 0.11475987),(37 0.11267562),(38 0.113642626),(39 0.11398585),(40 0.11104603),(41 0.114392884),(42 0.11658166),
(1 0.048923265),(2 0.05332908),(3 0.053401396),(4 0.050925937),(5 0.06658317),(6 0.06892876),(7 0.069702834),(8 0.07247528),(9 0.07894303),(10 0.081467524),(11 0.08285098),(12 0.08799299),(13 0.09403242),(14 0.09190916),(15 0.0918284),(16 0.09484564),(17 0.101296976),(18 0.099003695),(19 0.10020384),(20 0.10117334),(21 0.10073477),(22 0.09787494),(23 0.09812675),(24 0.09915704),(25 0.10212588),(26 0.103599325),(27 0.10418615),(28 0.1005238),(29 0.10493896),(30 0.10488239),(31 0.105002195),(32 0.10267781),(33 0.10283677),(34 0.10535735),(35 0.10632914),(36 0.10566874),(37 0.10673282),(38 0.105545096),(39 0.10633302),(40 0.10731975),(41 0.10915111),(42 0.10784906),
(1 0.04569587),(2 0.054545883),(3 0.054304317),(4 0.0555716),(5 0.06864229),(6 0.069311954),(7 0.069551595),(8 0.06938358),(9 0.07589843),(10 0.07940071),(11 0.08044573),(12 0.08058656),(13 0.08626515),(14 0.0842969),(15 0.08527153),(16 0.08677912),(17 0.09323766),(18 0.09478448),(19 0.09652538),(20 0.09850611),(21 0.1058322),(22 0.10733579),(23 0.106963426),(24 0.10298889),(25 0.10425036),(26 0.10443792),(27 0.10607269),(28 0.107746094),(29 0.108207665),(30 0.11204117),(31 0.11214191),(32 0.108782634),(33 0.10850865),(34 0.105058886),(35 0.106239446),(36 0.1106985),(37 0.109846376),(38 0.10823299),(39 0.10946351),(40 0.11046752),(41 0.11142279),(42 0.10970498),
(1 0.04294598),(2 0.050285526),(3 0.05046414),(4 0.053709686),(5 0.06493037),(6 0.066557586),(7 0.06707117),(8 0.06907893),(9 0.07446556),(10 0.078371316),(11 0.07994077),(12 0.08301202),(13 0.08632686),(14 0.08413755),(15 0.08578659),(16 0.08700457),(17 0.088625245),(18 0.09361232),(19 0.094743885),(20 0.093581185),(21 0.09664445),(22 0.09719752),(23 0.09759151),(24 0.09359185),(25 0.09764439),(26 0.09623373),(27 0.09645009),(28 0.1002837),(29 0.09932789),(30 0.104458734),(31 0.10440783),(32 0.10119506),(33 0.102636255),(34 0.10754263),(35 0.1083036),(36 0.10718252),(37 0.10494749),(38 0.10704206),(39 0.10724486),(40 0.104021266),(41 0.10702393),(42 0.104549065),
(1 0.045656614),(2 0.051369734),(3 0.051419545),(4 0.050949916),(5 0.06300669),(6 0.06212491),(7 0.06264072),(8 0.06427273),(9 0.07086012),(10 0.07304473),(11 0.074733965),(12 0.078076206),(13 0.08154964),(14 0.079833366),(15 0.081403956),(16 0.083788134),(17 0.08455451),(18 0.08723258),(19 0.08801407),(20 0.090064116),(21 0.09342618),(22 0.09545795),(23 0.095802404),(24 0.09117705),(25 0.094644554),(26 0.09236308),(27 0.09252508),(28 0.094720446),(29 0.09754116),(30 0.09445039),(31 0.09472519),(32 0.091856435),(33 0.09805474),(34 0.09981587),(35 0.10096982),(36 0.09899017),(37 0.098057),(38 0.09503296),(39 0.09490075),(40 0.09332779),(41 0.09402013),(42 0.09450613),
(1 0.042260893),(2 0.04649229),(3 0.046443857),(4 0.04797346),(5 0.060798086),(6 0.06384103),(7 0.06466351),(8 0.065982446),(9 0.071021184),(10 0.07477105),(11 0.07568824),(12 0.07690781),(13 0.08303665),(14 0.083430566),(15 0.084369995),(16 0.08564554),(17 0.08867927),(18 0.09304267),(19 0.09380516),(20 0.08867296),(21 0.09314545),(22 0.09390345),(23 0.09372295),(24 0.09156485),(25 0.095412344),(26 0.093432575),(27 0.09392613),(28 0.092774905),(29 0.095298566),(30 0.09627842),(31 0.09633736),(32 0.09218273),(33 0.09086688),(34 0.091117464),(35 0.09173016),(36 0.09321829),(37 0.092994906),(38 0.09059264),(39 0.09079418),(40 0.09110648),(41 0.09462897),(42 0.09481081),
(1 0.04281927),(2 0.0476715),(3 0.047732323),(4 0.050422605),(5 0.061482746),(6 0.06306147),(7 0.06358538),(8 0.06385577),(9 0.06999924),(10 0.07281127),(11 0.07278392),(12 0.076659076),(13 0.08188398),(14 0.08441871),(15 0.083932795),(16 0.08391372),(17 0.09409617),(18 0.09232374),(19 0.09395864),(20 0.08825699),(21 0.094391994),(22 0.09849384),(23 0.0981841),(24 0.09521154),(25 0.0968106),(26 0.095905766),(27 0.09659361),(28 0.0977948),(29 0.09894234),(30 0.09814804),(31 0.09811937),(32 0.09726227),(33 0.101477385),(34 0.10210003),(35 0.10206178),(36 0.09626664),(37 0.096055545),(38 0.09578722),(39 0.09616398),(40 0.09488754),(41 0.10013384),(42 0.09814412),
(1 0.04108232),(2 0.047265843),(3 0.047306936),(4 0.047857076),(5 0.058892425),(6 0.060502063),(7 0.06084031),(8 0.0617088),(9 0.0676697),(10 0.070989944),(11 0.07156851),(12 0.07540669),(13 0.08286539),(14 0.08151049),(15 0.08164963),(16 0.08063675),(17 0.08471141),(18 0.08600031),(19 0.08609849),(20 0.08835645),(21 0.0937819),(22 0.09291643),(23 0.09438341),(24 0.091865435),(25 0.09425337),(26 0.09080983),(27 0.090700656),(28 0.090041816),(29 0.09327829),(30 0.09344239),(31 0.09360375),(32 0.09617499),(33 0.098664954),(34 0.098017365),(35 0.09831586),(36 0.09829396),(37 0.09958684),(38 0.094762295),(39 0.09517781),(40 0.095572226),(41 0.09948434),(42 0.09960664),
(1 0.040608328),(2 0.04905009),(3 0.049132515),(4 0.051365856),(5 0.059593726),(6 0.061259557),(7 0.061354138),(8 0.06475684),(9 0.07374792),(10 0.07392948),(11 0.074607916),(12 0.078020625),(13 0.08062302),(14 0.08262704),(15 0.0831163),(16 0.08530649),(17 0.08718025),(18 0.088506185),(19 0.088706896),(20 0.08738958),(21 0.089134455),(22 0.09402302),(23 0.0948099),(24 0.09048409),(25 0.09687009),(26 0.09773749),(27 0.09773854),(28 0.092091404),(29 0.09720858),(30 0.09549358),(31 0.09564034),(32 0.09834028),(33 0.100949585),(34 0.1027931),(35 0.10470004),(36 0.10384691),(37 0.0972045),(38 0.10126837),(39 0.10255732),(40 0.09868388),(41 0.09990958),(42 0.10049809),
(1 0.039603867),(2 0.041509245),(3 0.041447684),(4 0.04439141),(5 0.05318969),(6 0.05645414),(7 0.057095546),(8 0.056696426),(9 0.06167386),(10 0.06672582),(11 0.06748677),(12 0.07087334),(13 0.07216724),(14 0.07469122),(15 0.07436231),(16 0.07431951),(17 0.08122635),(18 0.07966599),(19 0.08068221),(20 0.08180445),(21 0.08566953),(22 0.08290152),(23 0.08362458),(24 0.082144946),(25 0.09025078),(26 0.085231595),(27 0.08647831),(28 0.08424563),(29 0.089151755),(30 0.08683981),(31 0.08689169),(32 0.08646747),(33 0.09039104),(34 0.08944145),(35 0.090210624),(36 0.08827553),(37 0.09510524),(38 0.09413447),(39 0.09494267),(40 0.09367038),(41 0.09251385),(42 0.09305037),
(1 0.03921445),(2 0.045261487),(3 0.045199644),(4 0.047920182),(5 0.056203462),(6 0.05735423),(7 0.058999166),(8 0.060395215),(9 0.068314105),(10 0.06692314),(11 0.067682646),(12 0.07049755),(13 0.07380031),(14 0.07649894),(15 0.076589815),(16 0.07726179),(17 0.07840489),(18 0.07990402),(19 0.08182036),(20 0.08609518),(21 0.088532515),(22 0.08287291),(23 0.08332754),(24 0.08529334),(25 0.08705021),(26 0.08440962),(27 0.0861939),(28 0.0816195),(29 0.088394925),(30 0.09509693),(31 0.0951933),(32 0.09226651),(33 0.09456901),(34 0.09180575),(35 0.0928137),(36 0.09205095),(37 0.094800815),(38 0.09369335),(39 0.093904525),(40 0.09755367),(41 0.09503794),(42 0.095727496),
(1 0.03804836),(2 0.042169277),(3 0.04209012),(4 0.042447627),(5 0.05447024),(6 0.057975076),(7 0.058994666),(8 0.061929047),(9 0.06581111),(10 0.068921536),(11 0.06845011),(12 0.06560449),(13 0.06919629),(14 0.07443154),(15 0.075518616),(16 0.077522375),(17 0.081905),(18 0.07922956),(19 0.0789949),(20 0.078568764),(21 0.081000626),(22 0.079816684),(23 0.08058012),(24 0.08015858),(25 0.0836854),(26 0.080094256),(27 0.081052415),(28 0.07957595),(29 0.08468902),(30 0.087005295),(31 0.08713716),(32 0.08517931),(33 0.08931908),(34 0.093073234),(35 0.094054215),(36 0.09202661),(37 0.09090387),(38 0.08963156),(39 0.090523966),(40 0.08886816),(41 0.08686398),(42 0.08872197),
(1 0.0388334),(2 0.040646516),(3 0.04049272),(4 0.046334818),(5 0.051444203),(6 0.05416868),(7 0.055162337),(8 0.05611976),(9 0.05632052),(10 0.06128537),(11 0.061815213),(12 0.06585831),(13 0.07010416),(14 0.07205674),(15 0.07300181),(16 0.07022323),(17 0.071615495),(18 0.07039663),(19 0.07147511),(20 0.075669035),(21 0.07739455),(22 0.074676566),(23 0.07510602),(24 0.07843713),(25 0.07977448),(26 0.07891972),(27 0.079508446),(28 0.0774215),(29 0.07613697),(30 0.07926673),(31 0.07927676),(32 0.0802524),(33 0.08157593),(34 0.0807986),(35 0.08054754),(36 0.080305204),(37 0.08480571),(38 0.08075864),(39 0.08142407),(40 0.08291534),(41 0.084062956),(42 0.085612364),
(1 0.037893653),(2 0.041253354),(3 0.04117763),(4 0.04406219),(5 0.056136798),(6 0.056626514),(7 0.05731241),(8 0.056243937),(9 0.062481396),(10 0.0632174),(11 0.063905515),(12 0.065171674),(13 0.06928831),(14 0.07101756),(15 0.07148751),(16 0.07258643),(17 0.0736502),(18 0.07904928),(19 0.07830593),(20 0.07840912),(21 0.082591794),(22 0.08142391),(23 0.08182932),(24 0.07974997),(25 0.08247898),(26 0.08490747),(27 0.08595551),(28 0.082408),(29 0.08755511),(30 0.087258324),(31 0.08732785),(32 0.086178504),(33 0.08597669),(34 0.08652813),(35 0.087161824),(36 0.0828897),(37 0.0866832),(38 0.08385236),(39 0.08387908),(40 0.08331215),(41 0.087149434),(42 0.08560823),
(1 0.03312917),(2 0.03825841),(3 0.038276985),(4 0.039142307),(5 0.04602992),(6 0.046372656),(7 0.047275487),(8 0.04837223),(9 0.056303725),(10 0.060703807),(11 0.060918104),(12 0.062399566),(13 0.06648276),(14 0.0696534),(15 0.07125593),(16 0.0731575),(17 0.072775416),(18 0.07277524),(19 0.07317143),(20 0.0729053),(21 0.07651552),(22 0.07615691),(23 0.076225236),(24 0.07411334),(25 0.07462987),(26 0.07379862),(27 0.07420266),(28 0.073732294),(29 0.077474296),(30 0.078510374),(31 0.07868371),(32 0.07716319),(33 0.077791125),(34 0.07983215),(35 0.07984574),(36 0.07839705),(37 0.07755287),(38 0.07628081),(39 0.077315524),(40 0.07777981),(41 0.07526278),(42 0.07827117),
(1 0.03679254),(2 0.039606217),(3 0.039549902),(4 0.038904615),(5 0.048500314),(6 0.049378704),(7 0.049572896),(8 0.051429298),(9 0.054016244),(10 0.056703374),(11 0.057821076),(12 0.06181638),(13 0.06476032),(14 0.06647591),(15 0.06795745),(16 0.06915452),(17 0.07269303),(18 0.0697923),(19 0.07068054),(20 0.07410043),(21 0.08068913),(22 0.07716349),(23 0.077045046),(24 0.077338725),(25 0.077140085),(26 0.07880238),(27 0.078504354),(28 0.076177344),(29 0.07809358),(30 0.07993089),(31 0.079913236),(32 0.079215005),(33 0.08325394),(34 0.08177868),(35 0.08334982),(36 0.08593628),(37 0.082911424),(38 0.079759106),(39 0.08009329),(40 0.083719134),(41 0.08186654),(42 0.0803976),
(1 0.03299429),(2 0.034303844),(3 0.03442667),(4 0.036144044),(5 0.04622597),(6 0.047199417),(7 0.047626685),(8 0.048854243),(9 0.05225486),(10 0.05568331),(11 0.05609143),(12 0.056503527),(13 0.05847762),(14 0.061690904),(15 0.062136535),(16 0.06295698),(17 0.06418094),(18 0.06494169),(19 0.065953605),(20 0.06440016),(21 0.07093021),(22 0.069036774),(23 0.06964912),(24 0.06977367),(25 0.07009906),(26 0.072215185),(27 0.07221558),(28 0.06943684),(29 0.07270221),(30 0.07437613),(31 0.07415492),(32 0.07307733),(33 0.07438458),(34 0.07513122),(35 0.075604916),(36 0.075245745),(37 0.07558105),(38 0.07419809),(39 0.07438101),(40 0.07302047),(41 0.075060986),(42 0.07296586),
(1 0.031237949),(2 0.031792175),(3 0.031734858),(4 0.036950555),(5 0.04639237),(6 0.04708103),(7 0.048736423),(8 0.048932828),(9 0.05490929),(10 0.054430872),(11 0.054925557),(12 0.056241196),(13 0.05889338),(14 0.061094034),(15 0.062092748),(16 0.06205586),(17 0.06095805),(18 0.06447997),(19 0.065048635),(20 0.06704395),(21 0.067693934),(22 0.067374825),(23 0.06790322),(24 0.0743824),(25 0.07267604),(26 0.07300993),(27 0.07290795),(28 0.072937325),(29 0.070353806),(30 0.071828),(31 0.07179035),(32 0.07453763),(33 0.07593169),(34 0.07312189),(35 0.07276103),(36 0.07378835),(37 0.07100764),(38 0.06939135),(39 0.069635086),(40 0.07102749),(41 0.072319455),(42 0.07050998),
(1 0.035148278),(2 0.036695126),(3 0.03666132),(4 0.041852318),(5 0.05058126),(6 0.05100826),(7 0.051852185),(8 0.054927938),(9 0.05787673),(10 0.058523484),(11 0.059099782),(12 0.060712975),(13 0.06396366),(14 0.06572476),(15 0.06751437),(16 0.068027996),(17 0.072807804),(18 0.07149748),(19 0.07222949),(20 0.07786808),(21 0.07618021),(22 0.07592723),(23 0.07676686),(24 0.07597027),(25 0.07945144),(26 0.07672084),(27 0.07704671),(28 0.074806884),(29 0.0834738),(30 0.07975582),(31 0.07977579),(32 0.08131656),(33 0.08264063),(34 0.080944575),(35 0.08096367),(36 0.08366107),(37 0.08160298),(38 0.08073679),(39 0.08091507),(40 0.08166945),(41 0.080218896),(42 0.08079834),
(1 0.032911524),(2 0.034669228),(3 0.034666423),(4 0.0352564),(5 0.043938093),(6 0.0450413),(7 0.045018647),(8 0.045719393),(9 0.04855545),(10 0.04959356),(11 0.049846664),(12 0.051663578),(13 0.053742856),(14 0.054685377),(15 0.05679228),(16 0.05827061),(17 0.05855732),(18 0.059082653),(19 0.059263233),(20 0.059267152),(21 0.063333906),(22 0.06283924),(23 0.06325525),(24 0.060960222),(25 0.06655116),(26 0.068122685),(27 0.068379134),(28 0.06635289),(29 0.06556492),(30 0.068844445),(31 0.068603694),(32 0.06449737),(33 0.069032215),(34 0.06981712),(35 0.06984785),(36 0.06641197),(37 0.067387246),(38 0.064883634),(39 0.06559567),(40 0.06298816),(41 0.06571642),(42 0.06342692),
(1 0.0333068),(2 0.0366176),(3 0.036567897),(4 0.03591991),(5 0.04411074),(6 0.046793044),(7 0.047028072),(8 0.049089056),(9 0.05058772),(10 0.05491202),(11 0.0553393),(12 0.054906894),(13 0.05760599),(14 0.059440818),(15 0.060569685),(16 0.06389744),(17 0.06105361),(18 0.064156964),(19 0.06520543),(20 0.065824844),(21 0.071808696),(22 0.06601353),(23 0.06613124),(24 0.069928795),(25 0.070988856),(26 0.071157),(27 0.071407184),(28 0.06817306),(29 0.07191577),(30 0.07090098),(31 0.07093311),(32 0.07095021),(33 0.071523316),(34 0.07195503),(35 0.07194259),(36 0.072151266),(37 0.07455356),(38 0.073612556),(39 0.07342022),(40 0.07385855),(41 0.07387368),(42 0.07095485),
(1 0.028497674),(2 0.030472836),(3 0.030567478),(4 0.032870695),(5 0.041239668),(6 0.041918572),(7 0.04201317),(8 0.04252977),(9 0.047763407),(10 0.050871234),(11 0.051241223),(12 0.051968932),(13 0.05548721),(14 0.05755671),(15 0.057612825),(16 0.057016),(17 0.06312263),(18 0.0653436),(19 0.064487405),(20 0.06513804),(21 0.064833336),(22 0.0653707),(23 0.06436103),(24 0.0633092),(25 0.0670648),(26 0.06580416),(27 0.066211954),(28 0.0660477),(29 0.066435546),(30 0.06775664),(31 0.067611896),(32 0.067048214),(33 0.06973888),(34 0.06983084),(35 0.07011088),(36 0.06978828),(37 0.06415709),(38 0.06590131),(39 0.066095844),(40 0.067991),(41 0.06643852),(42 0.06670004),
(1 0.026414854),(2 0.029416235),(3 0.029507473),(4 0.032746214),(5 0.038033105),(6 0.038642064),(7 0.039045118),(8 0.04067522),(9 0.043419734),(10 0.043772135),(11 0.04370701),(12 0.043164644),(13 0.04894169),(14 0.05172381),(15 0.05187826),(16 0.051026754),(17 0.056441206),(18 0.054753337),(19 0.05510237),(20 0.058947165),(21 0.06347448),(22 0.06066545),(23 0.060653456),(24 0.06187116),(25 0.063499056),(26 0.061846264),(27 0.062520616),(28 0.065760314),(29 0.061893545),(30 0.06253445),(31 0.06250955),(32 0.06342035),(33 0.065685384),(34 0.06604563),(35 0.065624796),(36 0.06574846),(37 0.0680728),(38 0.065888576),(39 0.06570112),(40 0.06660744),(41 0.066018224),(42 0.06328681),
(1 0.032498814),(2 0.03622858),(3 0.036086887),(4 0.03470797),(5 0.046305664),(6 0.047202133),(7 0.047517367),(8 0.048245933),(9 0.05557761),(10 0.055660266),(11 0.05507985),(12 0.058025196),(13 0.060993563),(14 0.059300024),(15 0.06016376),(16 0.061637573),(17 0.063771725),(18 0.063416675),(19 0.063898884),(20 0.063682504),(21 0.06995452),(22 0.06747197),(23 0.06814858),(24 0.06556481),(25 0.071974665),(26 0.07011963),(27 0.07143421),(28 0.06735711),(29 0.07333734),(30 0.07082854),(31 0.07107634),(32 0.07120695),(33 0.07159861),(34 0.074018314),(35 0.074118264),(36 0.07431837),(37 0.075053535),(38 0.075487),(39 0.07647207),(40 0.075535655),(41 0.07604717),(42 0.07367507),
(1 0.027626656),(2 0.028422963),(3 0.028306395),(4 0.029540926),(5 0.039343067),(6 0.03923224),(7 0.039538838),(8 0.038170535),(9 0.043880418),(10 0.047114264),(11 0.047489293),(12 0.046396438),(13 0.050827272),(14 0.050289996),(15 0.04963791),(16 0.051113542),(17 0.05456027),(18 0.05489876),(19 0.05583814),(20 0.05609971),(21 0.056603238),(22 0.055964965),(23 0.055707563),(24 0.056668025),(25 0.062243715),(26 0.06187606),(27 0.062009905),(28 0.0634672),(29 0.06571782),(30 0.064953074),(31 0.06496427),(32 0.061704352),(33 0.06261578),(34 0.06626545),(35 0.06722586),(36 0.065013215),(37 0.06452741),(38 0.06557929),(39 0.06517241),(40 0.06613918),(41 0.067610495),(42 0.068657905),
(1 0.02929058),(2 0.03211928),(3 0.032016702),(4 0.03148281),(5 0.039665733),(6 0.042909347),(7 0.043686952),(8 0.043941546),(9 0.047794063),(10 0.05054586),(11 0.050487243),(12 0.05028646),(13 0.054686677),(14 0.056615807),(15 0.057103414),(16 0.057828035),(17 0.060281735),(18 0.06179824),(19 0.06234911),(20 0.062723465),(21 0.06373803),(22 0.062628165),(23 0.062191542),(24 0.06448324),(25 0.06718733),(26 0.06730287),(27 0.06802104),(28 0.06700693),(29 0.06996753),(30 0.07260139),(31 0.072542906),(32 0.07090237),(33 0.073074356),(34 0.073935114),(35 0.07343469),(36 0.07053349),(37 0.07021419),(38 0.073899716),(39 0.07363899),(40 0.07380238),(41 0.07534312),(42 0.07506886),
(1 0.024241308),(2 0.027716132),(3 0.027610121),(4 0.02803222),(5 0.035914525),(6 0.036445234),(7 0.037345853),(8 0.04024462),(9 0.04253031),(10 0.042435024),(11 0.042427298),(12 0.04517459),(13 0.049426023),(14 0.05000175),(15 0.050534885),(16 0.050483108),(17 0.05495184),(18 0.051054835),(19 0.05065641),(20 0.05037368),(21 0.053807113),(22 0.05671444),(23 0.0575875),(24 0.054775808),(25 0.05524728),(26 0.058679335),(27 0.060020637),(28 0.057866346),(29 0.058668423),(30 0.062070217),(31 0.062122),(32 0.060794923),(33 0.058126736),(34 0.06137788),(35 0.060650863),(36 0.05706998),(37 0.05974216),(38 0.0606276),(39 0.0603227),(40 0.059942402),(41 0.06317272),(42 0.062307283),
