1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 480.93155),(2 598.46185),(3 575.2193),(4 622.1128),(5 698.27423),(6 711.9171),(7 725.793),(8 783.8392),(9 807.73346),(10 797.20325),(11 841.11206),(12 862.3926),(13 851.63763),(14 876.38306),(15 872.0464),(16 856.7465),(17 877.71606),(18 877.67914),(19 862.77954),(20 870.6662),(21 880.0951),(22 880.2016),(23 872.9296),(24 875.3127),(25 882.31824),(26 856.5959),(27 866.30444),(28 881.3817),(29 865.9928),(30 859.8133),(31 857.17523),(32 872.761),(33 849.1005),(34 842.68823),(35 853.6522),(36 846.1101),(37 837.9666),(38 831.0245),(39 840.3081),(40 835.8366),(41 866.3336),(42 879.7552),(43 901.0892),(44 924.3072),(45 949.7816),(46 954.64276),(47 986.2486),(48 1014.609),(49 1025.3156),(50 1040.0205),(51 1061.7141),(52 1058.1703),(53 1059.5585),(54 1073.2125),(55 1074.6317),(56 1070.1729),(57 1059.5786),(58 1031.5913),(59 1022.01556),(60 1018.7807),(61 1006.6051),(62 998.2943),(63 987.7661),(64 977.2169),(65 954.83044),(66 931.15186),(67 934.11755),(68 922.3823),(69 925.65247),(70 919.5243),(71 912.0537),(72 906.38983),(73 873.813),(74 865.7272),(75 876.67993),(76 866.1325),(77 877.51965),(78 874.79297),(79 880.125),
(1 465.15475),(2 585.117),(3 575.4051),(4 623.0367),(5 692.0615),(6 694.8414),(7 716.0979),(8 776.6433),(9 786.6906),(10 796.80914),(11 848.9484),(12 854.7119),(13 833.1622),(14 870.3666),(15 867.20374),(16 838.0066),(17 852.46466),(18 854.525),(19 832.9062),(20 837.8818),(21 861.45197),(22 842.6444),(23 840.76337),(24 847.92444),(25 849.35065),(26 830.3117),(27 830.659),(28 861.83325),(29 850.52747),(30 842.28827),(31 852.0128),(32 839.1213),(33 831.5655),(34 837.5678),(35 834.2746),(36 829.7054),(37 831.60803),(38 828.80396),(39 839.55774),(40 829.1177),(41 866.62146),(42 884.739),(43 911.115),(44 941.4484),(45 966.804),(46 985.4597),(47 1010.41095),(48 1039.9031),(49 1051.3218),(50 1063.8862),(51 1082.5948),(52 1097.8262),(53 1103.3976),(54 1113.9567),(55 1123.1841),(56 1121.8427),(57 1107.2855),(58 1084.1317),(59 1065.7633),(60 1054.8364),(61 1039.3022),(62 1023.9476),(63 1029.9291),(64 1021.97235),(65 995.5287),(66 981.33875),(67 974.03204),(68 963.6566),(69 962.7261),(70 970.1521),(71 959.01215),(72 946.61334),(73 915.1495),(74 913.1839),(75 914.9528),(76 896.8172),(77 901.5235),(78 908.6009),(79 909.33417),
(1 452.29187),(2 553.39075),(3 556.7308),(4 602.75684),(5 652.32947),(6 659.61676),(7 689.9398),(8 746.7416),(9 768.9101),(10 774.431),(11 809.54224),(12 822.91),(13 811.6038),(14 848.16547),(15 847.6585),(16 843.2579),(17 856.6628),(18 852.92926),(19 832.0942),(20 852.38934),(21 862.9096),(22 858.38354),(23 864.148),(24 859.88416),(25 862.39966),(26 843.02136),(27 853.8324),(28 871.4192),(29 862.13007),(30 843.6985),(31 844.2108),(32 828.72217),(33 804.1062),(34 817.71814),(35 814.0966),(36 797.78937),(37 808.374),(38 814.802),(39 818.10803),(40 820.7483),(41 854.7918),(42 875.10345),(43 885.55914),(44 902.87964),(45 930.1242),(46 948.6507),(47 966.1398),(48 981.3322),(49 995.66974),(50 1012.0194),(51 1024.0288),(52 1031.637),(53 1045.3739),(54 1064.4828),(55 1063.2332),(56 1055.837),(57 1050.1216),(58 1029.0089),(59 995.4528),(60 988.4245),(61 974.40155),(62 966.18097),(63 956.09357),(64 951.17676),(65 935.5814),(66 921.85065),(67 916.3993),(68 914.0529),(69 911.93695),(70 914.9842),(71 905.3602),(72 905.50256),(73 880.8615),(74 877.80505),(75 885.01624),(76 870.2886),(77 874.0211),(78 881.3425),(79 878.4109),
(1 435.76517),(2 529.605),(3 560.8792),(4 599.79443),(5 629.1363),(6 652.6975),(7 686.60205),(8 721.1897),(9 741.67255),(10 754.5923),(11 780.6972),(12 793.4444),(13 791.32495),(14 818.3095),(15 813.3198),(16 799.9911),(17 823.887),(18 818.9168),(19 804.3135),(20 827.1474),(21 833.51666),(22 819.97986),(23 836.5923),(24 834.52856),(25 834.71344),(26 814.07477),(27 823.623),(28 843.55566),(29 828.23615),(30 809.2432),(31 819.8904),(32 814.85315),(33 800.4766),(34 817.16205),(35 831.7368),(36 812.44727),(37 813.39026),(38 815.4964),(39 819.55),(40 822.28156),(41 846.2326),(42 849.06506),(43 864.7725),(44 883.8148),(45 893.8929),(46 907.88806),(47 923.2688),(48 938.6167),(49 945.515),(50 961.0224),(51 979.6362),(52 978.91473),(53 995.2715),(54 1008.3719),(55 1006.88806),(56 998.2856),(57 978.32733),(58 956.6854),(59 938.70233),(60 925.7352),(61 924.5654),(62 912.1014),(63 905.54974),(64 911.9343),(65 894.413),(66 878.9866),(67 880.393),(68 875.8705),(69 867.5051),(70 873.1455),(71 869.503),(72 861.00256),(73 848.0626),(74 838.4176),(75 836.21936),(76 812.1403),(77 833.3665),(78 836.1075),(79 841.4908),
(1 441.06317),(2 545.34076),(3 560.14996),(4 583.0567),(5 621.31714),(6 651.72345),(7 673.54156),(8 705.2484),(9 714.9634),(10 735.1115),(11 763.3004),(12 770.0532),(13 761.3913),(14 791.854),(15 807.76746),(16 792.0286),(17 806.6064),(18 804.3491),(19 800.29224),(20 823.4955),(21 828.39276),(22 814.9466),(23 833.29034),(24 829.5607),(25 834.78723),(26 814.0142),(27 828.79114),(28 853.1668),(29 844.6267),(30 822.13574),(31 833.3132),(32 838.71136),(33 817.2451),(34 824.5174),(35 836.5661),(36 822.2744),(37 823.33716),(38 836.1945),(39 849.6654),(40 837.9),(41 861.64886),(42 863.29236),(43 884.36),(44 901.6207),(45 914.2064),(46 918.90594),(47 940.3239),(48 962.17883),(49 966.9695),(50 970.68304),(51 988.5295),(52 980.5175),(53 993.20734),(54 1001.7532),(55 1007.64734),(56 1012.0774),(57 999.3959),(58 976.64874),(59 942.7605),(60 929.7633),(61 916.76),(62 917.31696),(63 912.9095),(64 921.69867),(65 902.14),(66 889.8972),(67 894.855),(68 882.9221),(69 887.0426),(70 896.82666),(71 895.835),(72 888.4816),(73 861.4458),(74 874.87775),(75 872.3461),(76 856.34546),(77 874.99695),(78 866.5397),(79 871.68335),
(1 423.33795),(2 531.45306),(3 551.6677),(4 569.244),(5 611.8791),(6 648.6139),(7 674.50604),(8 706.2733),(9 722.9442),(10 742.45074),(11 771.8171),(12 773.7588),(13 773.06067),(14 797.01953),(15 797.7085),(16 794.83203),(17 796.9246),(18 787.8801),(19 793.9336),(20 813.7424),(21 813.5189),(22 801.7569),(23 814.23535),(24 818.46234),(25 812.1379),(26 792.22675),(27 797.9947),(28 810.74493),(29 811.666),(30 792.4397),(31 804.485),(32 802.0602),(33 797.9465),(34 795.197),(35 799.37933),(36 792.4688),(37 794.3191),(38 795.1085),(39 801.61426),(40 808.80237),(41 815.64496),(42 825.1824),(43 837.23987),(44 855.43555),(45 876.0545),(46 887.98425),(47 915.4628),(48 943.7226),(49 958.31165),(50 972.9837),(51 999.5809),(52 1010.2121),(53 1023.4364),(54 1030.4235),(55 1038.7463),(56 1030.1014),(57 1026.0372),(58 1012.46857),(59 996.0872),(60 983.817),(61 962.83954),(62 960.4851),(63 951.3362),(64 941.8033),(65 922.97516),(66 917.1042),(67 896.5225),(68 888.7483),(69 883.292),(70 874.9328),(71 864.08307),(72 862.0873),(73 833.8798),(74 829.3737),(75 829.4213),(76 811.81104),(77 814.6926),(78 815.9134),(79 824.89),
(1 427.92166),(2 539.0284),(3 557.0314),(4 569.721),(5 599.2166),(6 647.8037),(7 678.08026),(8 701.35284),(9 711.59045),(10 724.27423),(11 755.328),(12 766.0968),(13 759.3319),(14 777.8988),(15 786.43427),(16 786.79083),(17 786.21796),(18 783.14105),(19 778.52435),(20 788.17),(21 786.6286),(22 782.9855),(23 779.70026),(24 784.7788),(25 783.53955),(26 771.7365),(27 766.73474),(28 784.13525),(29 785.7032),(30 768.2711),(31 766.9641),(32 768.06415),(33 757.7629),(34 761.72784),(35 768.0214),(36 768.1847),(37 766.5273),(38 754.2106),(39 757.94635),(40 766.9366),(41 786.0642),(42 805.91724),(43 837.3923),(44 866.8239),(45 888.48236),(46 901.2161),(47 922.23834),(48 944.7691),(49 964.2524),(50 976.7239),(51 990.3029),(52 997.1948),(53 1012.43994),(54 1021.3351),(55 1015.84576),(56 1026.6676),(57 1014.175),(58 984.9499),(59 969.14374),(60 964.47534),(61 948.1108),(62 939.3515),(63 933.853),(64 929.9317),(65 910.0386),(66 890.49713),(67 881.67914),(68 873.1986),(69 865.6307),(70 864.75684),(71 859.7292),(72 852.68994),(73 825.9109),(74 818.99274),(75 821.5645),(76 817.5743),(77 822.9151),(78 828.2143),(79 830.29376),
(1 426.08774),(2 541.0262),(3 555.0763),(4 568.5373),(5 596.03906),(6 648.2921),(7 676.84357),(8 689.8629),(9 698.7427),(10 711.92316),(11 746.42),(12 754.8754),(13 746.15015),(14 760.1934),(15 746.95154),(16 744.1927),(17 750.166),(18 730.90063),(19 720.3098),(20 723.4117),(21 724.5771),(22 718.3311),(23 708.42706),(24 712.1744),(25 719.468),(26 721.9954),(27 723.45984),(28 724.4887),(29 730.4104),(30 721.17957),(31 711.71606),(32 722.2104),(33 712.73083),(34 710.3172),(35 724.14465),(36 726.8869),(37 726.36615),(38 728.37866),(39 740.0153),(40 744.7893),(41 756.7783),(42 778.8028),(43 796.6083),(44 825.9751),(45 848.49274),(46 866.426),(47 885.56445),(48 905.7524),(49 929.55505),(50 941.34216),(51 958.101),(52 969.6068),(53 983.5022),(54 993.2283),(55 1003.3382),(56 1017.749),(57 1014.8846),(58 999.83954),(59 982.00146),(60 970.73474),(61 962.11993),(62 948.1026),(63 947.5425),(64 933.83466),(65 920.76025),(66 898.9561),(67 886.9743),(68 883.71497),(69 877.46344),(70 876.9237),(71 871.8335),(72 851.6638),(73 825.7218),(74 812.7542),(75 808.68176),(76 804.89),(77 809.9765),(78 804.0329),(79 809.4778),
(1 413.1518),(2 533.23486),(3 544.9129),(4 541.95325),(5 574.3978),(6 622.8378),(7 637.45514),(8 644.4423),(9 656.19006),(10 662.9693),(11 693.5729),(12 699.7298),(13 691.262),(14 705.7096),(15 698.5193),(16 693.15686),(17 701.27563),(18 688.1768),(19 680.97864),(20 678.81665),(21 687.6711),(22 685.6848),(23 673.8674),(24 678.61755),(25 687.9829),(26 685.74695),(27 691.0554),(28 701.0215),(29 710.462),(30 698.37823),(31 691.5941),(32 695.94696),(33 694.97174),(34 697.997),(35 700.14355),(36 692.9438),(37 691.6473),(38 690.47864),(39 695.3105),(40 691.4686),(41 707.804),(42 728.6955),(43 746.18756),(44 769.89185),(45 778.1688),(46 793.46185),(47 802.9042),(48 820.9894),(49 832.9371),(50 839.67896),(51 847.883),(52 871.1773),(53 892.99506),(54 898.16315),(55 899.5113),(56 900.9739),(57 898.3994),(58 886.82587),(59 872.42),(60 871.66486),(61 869.10254),(62 864.264),(63 864.512),(64 862.5623),(65 845.381),(66 833.8777),(67 835.48706),(68 834.7481),(69 831.12537),(70 825.8254),(71 823.10736),(72 810.90314),(73 796.6373),(74 787.9912),(75 792.8203),(76 780.74835),(77 791.76746),(78 795.72406),(79 798.34973),
(1 418.82672),(2 535.889),(3 548.8849),(4 548.6378),(5 586.95667),(6 628.4997),(7 640.02625),(8 648.4044),(9 660.1309),(10 671.89215),(11 684.94806),(12 690.38776),(13 698.51575),(14 713.3916),(15 703.6867),(16 697.2519),(17 703.92413),(18 696.94135),(19 689.7349),(20 677.8168),(21 687.2316),(22 687.5751),(23 672.98145),(24 683.07434),(25 692.1148),(26 687.98724),(27 690.93225),(28 701.68536),(29 695.48267),(30 692.8005),(31 686.3316),(32 691.18286),(33 687.92285),(34 688.62854),(35 690.61444),(36 683.6297),(37 684.6323),(38 684.0549),(39 690.32996),(40 688.19806),(41 699.54517),(42 712.91296),(43 730.1637),(44 758.3691),(45 768.25275),(46 767.54407),(47 773.0105),(48 793.8033),(49 803.7212),(50 801.7688),(51 802.76117),(52 814.14874),(53 829.3473),(54 834.4524),(55 833.502),(56 834.9208),(57 826.3497),(58 816.1021),(59 807.76996),(60 804.95184),(61 789.7016),(62 777.5464),(63 778.04596),(64 768.7046),(65 755.99115),(66 747.17523),(67 743.02295),(68 744.78534),(69 752.5079),(70 757.69995),(71 750.964),(72 737.8337),(73 723.05896),(74 720.60077),(75 723.00146),(76 713.3934),(77 733.6003),(78 745.61865),(79 741.9363),
(1 407.6655),(2 508.56805),(3 519.45856),(4 520.4477),(5 551.90564),(6 593.68085),(7 603.6022),(8 609.46735),(9 623.29175),(10 638.5669),(11 647.086),(12 648.3216),(13 654.45044),(14 674.84424),(15 664.8349),(16 657.4982),(17 680.99066),(18 677.64197),(19 664.8422),(20 667.0604),(21 676.4634),(22 672.70404),(23 666.53955),(24 666.4766),(25 659.8316),(26 649.978),(27 661.25183),(28 668.0089),(29 661.44464),(30 654.38684),(31 654.7938),(32 659.0735),(33 658.7982),(34 672.87305),(35 668.1478),(36 664.75964),(37 669.8323),(38 664.97986),(39 681.3283),(40 687.7997),(41 695.8038),(42 705.888),(43 718.76996),(44 732.15125),(45 749.0172),(46 753.85785),(47 759.0717),(48 770.7976),(49 788.6937),(50 797.3694),(51 806.8445),(52 818.11456),(53 820.8034),(54 831.71124),(55 820.8919),(56 837.9217),(57 842.0054),(58 833.5243),(59 818.64874),(60 811.9786),(61 803.4755),(62 794.2814),(63 786.691),(64 794.1948),(65 779.51117),(66 777.4554),(67 769.9977),(68 755.7304),(69 746.4834),(70 750.35944),(71 745.9633),(72 740.3026),(73 717.46606),(74 717.3008),(75 720.92914),(76 710.92316),(77 716.47687),(78 724.70557),(79 717.5116),
(1 399.90353),(2 487.75363),(3 504.6153),(4 516.66406),(5 553.91406),(6 584.4789),(7 583.7959),(8 603.90393),(9 637.02405),(10 646.87897),(11 654.8284),(12 656.4966),(13 673.055),(14 685.53925),(15 668.30536),(16 657.4155),(17 670.186),(18 670.75806),(19 647.64014),(20 650.00006),(21 663.3586),(22 656.1291),(23 648.6667),(24 653.4489),(25 658.74713),(26 635.7806),(27 651.7471),(28 666.0635),(29 666.9356),(30 657.28204),(31 659.1076),(32 666.3186),(33 664.5465),(34 665.8515),(35 665.0983),(36 661.8978),(37 663.2694),(38 658.4995),(39 672.6544),(40 682.10394),(41 697.0691),(42 704.4453),(43 711.6288),(44 723.6238),(45 739.5913),(46 747.42975),(47 745.6392),(48 765.28595),(49 782.6686),(50 794.9282),(51 806.33936),(52 820.6422),(53 835.0149),(54 837.60175),(55 826.0227),(56 839.50714),(57 845.18805),(58 843.00116),(59 833.9763),(60 818.71387),(61 812.164),(62 810.8403),(63 810.25226),(64 803.56384),(65 787.519),(66 781.59796),(67 775.5386),(68 763.4267),(69 758.17145),(70 763.76105),(71 767.90515),(72 755.1909),(73 731.5251),(74 730.66064),(75 736.46063),(76 727.50055),(77 737.1235),(78 740.59467),(79 739.6421),
(1 383.67908),(2 476.98022),(3 496.7206),(4 510.4272),(5 551.0931),(6 581.964),(7 580.4767),(8 607.4176),(9 638.7558),(10 652.39813),(11 656.67926),(12 657.77747),(13 670.7537),(14 684.5397),(15 672.74567),(16 658.52997),(17 672.9843),(18 664.96533),(19 653.45734),(20 659.27423),(21 668.0129),(22 660.6662),(23 650.062),(24 649.27545),(25 649.52264),(26 635.4141),(27 646.3831),(28 653.1011),(29 652.05133),(30 644.44574),(31 650.8297),(32 646.2638),(33 643.6138),(34 645.5084),(35 645.86115),(36 634.4635),(37 642.6702),(38 646.3271),(39 651.13837),(40 651.10547),(41 674.8544),(42 681.91473),(43 682.5277),(44 698.3688),(45 708.3829),(46 720.98065),(47 719.47876),(48 729.9721),(49 746.9653),(50 761.6751),(51 775.2847),(52 788.723),(53 805.41473),(54 812.43427),(55 817.4268),(56 819.1355),(57 824.75055),(58 824.5332),(59 814.9754),(60 807.8492),(61 803.30634),(62 803.39233),(63 793.14557),(64 785.0843),(65 763.7776),(66 760.75586),(67 758.86975),(68 751.3447),(69 745.78406),(70 751.1968),(71 746.25073),(72 733.57184),(73 712.96515),(74 709.6669),(75 702.8394),(76 701.436),(77 715.47687),(78 714.759),(79 710.98724),
(1 378.7269),(2 467.3713),(3 492.13248),(4 503.7806),(5 530.5324),(6 553.4658),(7 558.08514),(8 583.73865),(9 612.71893),(10 623.05695),(11 618.3175),(12 619.46985),(13 631.97156),(14 640.5612),(15 626.44806),(16 626.0924),(17 634.5099),(18 627.3779),(19 617.85815),(20 627.40125),(21 638.8875),(22 638.8757),(23 619.3153),(24 628.62164),(25 623.5452),(26 609.93256),(27 616.98114),(28 631.0903),(29 631.9353),(30 620.0832),(31 622.9448),(32 628.3109),(33 617.37506),(34 626.78357),(35 631.5172),(36 621.3876),(37 624.7541),(38 630.82056),(39 631.8606),(40 638.2045),(41 659.66943),(42 670.5567),(43 669.1413),(44 683.24774),(45 692.1059),(46 704.7666),(47 709.24347),(48 725.7318),(49 740.5135),(50 740.6646),(51 753.7283),(52 760.43964),(53 774.10895),(54 781.65607),(55 782.6742),(56 787.757),(57 787.1996),(58 785.23553),(59 776.6059),(60 766.2146),(61 765.36176),(62 762.9259),(63 751.9892),(64 757.4746),(65 736.8688),(66 740.9463),(67 742.41455),(68 738.6598),(69 743.698),(70 742.34863),(71 742.26294),(72 735.89014),(73 722.0709),(74 718.654),(75 722.10803),(76 707.5614),(77 712.3317),(78 711.1898),(79 706.3982),
(1 380.814),(2 472.3748),(3 508.57303),(4 525.2913),(5 542.4081),(6 564.9348),(7 579.6019),(8 611.6738),(9 645.7065),(10 649.8482),(11 649.9363),(12 658.4411),(13 675.542),(14 681.7974),(15 675.37805),(16 666.9601),(17 678.98895),(18 677.50336),(19 663.3216),(20 670.9791),(21 680.7855),(22 673.30066),(23 663.321),(24 671.4769),(25 665.83856),(26 660.276),(27 670.1504),(28 684.99),(29 680.2455),(30 667.1995),(31 675.9591),(32 679.5411),(33 676.3878),(34 676.14905),(35 682.7792),(36 674.37274),(37 674.1392),(38 670.7324),(39 676.6831),(40 682.6902),(41 702.0879),(42 711.5383),(43 720.5599),(44 732.30115),(45 740.65936),(46 747.2506),(47 754.0597),(48 772.38617),(49 779.701),(50 781.8899),(51 787.6877),(52 798.761),(53 805.3921),(54 808.75885),(55 803.23224),(56 802.0067),(57 796.56396),(58 788.4863),(59 781.8353),(60 784.7041),(61 784.0627),(62 778.96277),(63 774.3771),(64 768.3051),(65 745.5257),(66 739.5182),(67 737.1783),(68 733.50433),(69 735.7773),(70 733.7597),(71 730.39233),(72 722.30634),(73 697.9404),(74 706.13525),(75 702.4678),(76 688.54236),(77 696.11707),(78 691.1042),(79 689.8193),
(1 369.17838),(2 458.1094),(3 495.94113),(4 502.973),(5 510.0366),(6 526.68066),(7 545.3308),(8 577.70416),(9 603.0038),(10 608.6151),(11 607.84924),(12 615.28796),(13 630.67957),(14 638.2307),(15 637.31104),(16 628.27594),(17 629.5311),(18 623.97284),(19 624.1418),(20 633.1887),(21 634.8942),(22 628.64685),(23 624.9892),(24 629.44464),(25 627.54205),(26 626.27124),(27 640.001),(28 650.64484),(29 637.6929),(30 627.06494),(31 632.7516),(32 639.9532),(33 638.00745),(34 635.587),(35 636.87994),(36 634.603),(37 639.87756),(38 636.91516),(39 635.5937),(40 642.4917),(41 647.71857),(42 663.3023),(43 676.27246),(44 694.6206),(45 702.07324),(46 709.9016),(47 717.0317),(48 731.3391),(49 746.517),(50 751.6234),(51 760.1228),(52 771.8769),(53 775.383),(54 784.39685),(55 786.74854),(56 790.19666),(57 789.4771),(58 768.9463),(59 756.77997),(60 747.88385),(61 746.2108),(62 742.1683),(63 728.7796),(64 728.1759),(65 705.7398),(66 695.76855),(67 697.0887),(68 692.31915),(69 690.8259),(70 677.70435),(71 677.5279),(72 671.0827),(73 653.56165),(74 646.5617),(75 646.49493),(76 640.4186),(77 637.2071),(78 636.2764),(79 630.7881),
(1 371.23737),(2 462.7355),(3 510.7376),(4 522.76764),(5 522.2667),(6 533.8364),(7 561.71173),(8 599.7727),(9 621.2406),(10 621.1572),(11 625.30426),(12 636.5821),(13 640.547),(14 643.3438),(15 641.37976),(16 644.6436),(17 646.77765),(18 635.7658),(19 637.7272),(20 643.81),(21 646.8545),(22 650.3404),(23 648.80634),(24 659.39355),(25 651.2169),(26 652.97),(27 665.1414),(28 672.46106),(29 664.33777),(30 664.2166),(31 668.33435),(32 667.25134),(33 663.86694),(34 667.4403),(35 664.87994),(36 663.37213),(37 668.88104),(38 670.503),(39 669.17163),(40 673.73816),(41 683.81555),(42 696.4134),(43 709.5773),(44 726.4152),(45 733.1723),(46 738.77057),(47 733.8887),(48 747.9794),(49 763.93524),(50 766.12244),(51 778.4143),(52 783.30554),(53 791.5489),(54 795.06396),(55 794.2744),(56 794.79974),(57 789.319),(58 779.42706),(59 775.87463),(60 761.3707),(61 763.68726),(62 770.8859),(63 760.4424),(64 758.63916),(65 738.3406),(66 734.34625),(67 739.91113),(68 747.5341),(69 749.3662),(70 744.9254),(71 738.35455),(72 734.522),(73 715.86816),(74 709.75903),(75 709.26184),(76 697.39307),(77 695.65845),(78 697.05334),(79 693.4601),
(1 364.6198),(2 465.91312),(3 516.25757),(4 525.834),(5 516.88727),(6 529.4166),(7 550.4752),(8 581.7987),(9 613.57025),(10 620.7943),(11 637.09906),(12 638.87195),(13 642.0113),(14 633.86633),(15 639.08264),(16 648.0172),(17 647.9431),(18 639.06934),(19 634.5638),(20 647.06885),(21 647.23883),(22 645.97986),(23 648.23615),(24 656.318),(25 655.41644),(26 649.1977),(27 665.2642),(28 670.79535),(29 664.3536),(30 657.8071),(31 660.22833),(32 659.5779),(33 656.6084),(34 660.51935),(35 659.0251),(36 650.4086),(37 653.3318),(38 655.5971),(39 667.45166),(40 668.423),(41 677.6628),(42 688.54785),(43 701.2792),(44 712.8254),(45 725.0726),(46 736.4765),(47 743.073),(48 749.0139),(49 770.927),(50 772.4701),(51 782.5311),(52 783.3475),(53 795.0532),(54 796.52966),(55 800.60614),(56 799.7699),(57 790.0184),(58 788.29004),(59 782.6352),(60 771.442),(61 763.4637),(62 760.6407),(63 762.06),(64 752.1976),(65 740.8951),(66 730.98883),(67 724.54315),(68 725.72125),(69 727.5656),(70 725.2376),(71 722.3506),(72 715.4316),(73 704.26843),(74 699.36896),(75 698.52234),(76 687.8483),(77 691.9188),(78 694.69385),(79 694.46014),
(1 354.06055),(2 456.462),(3 497.25378),(4 500.79214),(5 498.27847),(6 510.87878),(7 535.3943),(8 568.39545),(9 590.62134),(10 592.61145),(11 605.47437),(12 614.9568),(13 616.53546),(14 610.05994),(15 600.2005),(16 611.6834),(17 621.58954),(18 614.90375),(19 602.4638),(20 611.6201),(21 617.81995),(22 616.2479),(23 615.0199),(24 623.091),(25 619.6066),(26 614.5906),(27 632.2707),(28 650.3288),(29 641.2363),(30 627.996),(31 631.57526),(32 638.0306),(33 635.27),(34 635.20447),(35 638.7404),(36 639.29034),(37 631.2363),(38 634.759),(39 643.46423),(40 645.989),(41 639.82745),(42 653.50336),(43 666.44635),(44 681.22107),(45 691.3891),(46 698.09106),(47 705.65015),(48 719.9744),(49 736.1065),(50 746.78766),(51 758.8425),(52 763.04047),(53 774.83795),(54 782.02045),(55 786.5971),(56 773.68054),(57 781.6753),(58 770.5704),(59 768.2794),(60 758.3754),(61 750.3038),(62 750.4783),(63 753.3014),(64 744.01556),(65 728.57416),(66 720.09863),(67 718.1972),(68 709.37537),(69 709.7456),(70 706.7184),(71 697.0855),(72 683.9049),(73 667.594),(74 674.65106),(75 670.2547),(76 659.6059),(77 666.5918),(78 671.61786),(79 677.6356),
