1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 497.62726),(2 697.0408),(3 893.66833),(4 977.0547),(5 1062.6241),(6 1141.2988),(7 1174.1742),(8 1223.5555),(9 1284.8986),(10 1297.9735),(11 1328.6445),(12 1367.8795),(13 1381.8691),(14 1402.4504),(15 1442.9564),(16 1449.0171),(17 1472.6865),(18 1497.8884),(19 1501.241),(20 1523.951),(21 1537.3241),(22 1556.6239),(23 1577.8737),(24 1585.4512),(25 1584.282),(26 1598.0305),(27 1615.1168),(28 1606.6215),(29 1616.9133),(30 1632.8744),(31 1626.5232),(32 1638.6371),(33 1663.0527),(34 1668.7268),(35 1674.132),(36 1687.3997),(37 1685.6707),(38 1682.9531),(39 1696.8667),(40 1692.1361),(41 1705.149),(42 1709.5227),(43 1684.1652),(44 1689.4061),(45 1701.6022),(46 1674.0432),(47 1668.3035),(48 1689.6788),(49 1686.5522),(50 1694.0333),(51 1724.9948),(52 1701.4899),(53 1715.8955),(54 1709.3969),(55 1700.8286),(56 1714.13),(57 1701.4031),(58 1693.0203),(59 1707.5236),(60 1716.3755),(61 1698.9868),(62 1692.966),(63 1714.7317),(64 1700.7142),(65 1708.8639),(66 1717.683),(67 1703.149),(68 1718.7595),(69 1737.8663),(70 1728.413),(71 1714.662),(72 1723.0074),(73 1717.1085),(74 1715.3545),(75 1738.1482),(76 1730.6061),(77 1756.0082),(78 1759.9977),(79 1767.0914),
(1 479.02225),(2 668.9938),(3 853.2887),(4 926.31494),(5 993.9027),(6 1050.9645),(7 1093.7131),(8 1137.9271),(9 1186.7372),(10 1213.6443),(11 1253.2765),(12 1291.5809),(13 1305.2365),(14 1350.0731),(15 1396.6018),(16 1405.4957),(17 1418.2479),(18 1449.5687),(19 1464.6177),(20 1487.9717),(21 1512.5818),(22 1525.5707),(23 1536.3044),(24 1553.4063),(25 1548.727),(26 1568.4397),(27 1607.1361),(28 1596.0295),(29 1599.329),(30 1606.3766),(31 1593.2759),(32 1586.5897),(33 1593.6608),(34 1604.393),(35 1600.5515),(36 1607.2628),(37 1605.4303),(38 1606.0195),(39 1638.2106),(40 1616.9408),(41 1598.5977),(42 1608.0114),(43 1599.3647),(44 1595.6024),(45 1596.1388),(46 1587.4305),(47 1594.318),(48 1607.5225),(49 1610.3284),(50 1626.3453),(51 1654.9534),(52 1633.1284),(53 1638.1327),(54 1638.203),(55 1634.6112),(56 1620.3219),(57 1634.6602),(58 1616.4736),(59 1618.7874),(60 1622.2255),(61 1601.8044),(62 1595.6445),(63 1628.8091),(64 1611.7592),(65 1611.4121),(66 1633.0972),(67 1614.404),(68 1623.5251),(69 1628.5681),(70 1627.2),(71 1613.3153),(72 1617.2532),(73 1636.0498),(74 1629.5153),(75 1670.4573),(76 1648.4768),(77 1668.146),(78 1683.2184),(79 1662.7043),
(1 484.89935),(2 672.38293),(3 847.4817),(4 939.4032),(5 1017.1786),(6 1071.833),(7 1112.261),(8 1165.5333),(9 1201.3215),(10 1226.3297),(11 1267.5118),(12 1292.8726),(13 1313.5144),(14 1343.9619),(15 1393.0144),(16 1401.34),(17 1427.37),(18 1439.5498),(19 1453.944),(20 1491.7859),(21 1513.4142),(22 1515.8461),(23 1543.7466),(24 1559.1508),(25 1548.6926),(26 1564.0347),(27 1600.398),(28 1583.1586),(29 1592.1014),(30 1596.1581),(31 1571.3202),(32 1588.035),(33 1605.2343),(34 1597.0533),(35 1597.9904),(36 1601.5062),(37 1582.5988),(38 1572.8496),(39 1609.2606),(40 1590.7766),(41 1589.1749),(42 1596.896),(43 1585.8619),(44 1588.7863),(45 1597.5565),(46 1579.254),(47 1574.2871),(48 1586.2018),(49 1583.8043),(50 1608.0906),(51 1633.3658),(52 1621.1772),(53 1627.2458),(54 1632.6058),(55 1628.8535),(56 1632.2478),(57 1644.6271),(58 1638.508),(59 1632.3645),(60 1655.321),(61 1649.1229),(62 1652.2169),(63 1667.9335),(64 1647.4738),(65 1653.2524),(66 1680.6294),(67 1664.1687),(68 1666.0889),(69 1669.1862),(70 1650.5076),(71 1647.7339),(72 1659.0225),(73 1660.1383),(74 1657.3248),(75 1685.82),(76 1685.5406),(77 1700.0232),(78 1700.1067),(79 1686.0802),
(1 467.73846),(2 644.1725),(3 836.7869),(4 917.09033),(5 992.08636),(6 1039.5325),(7 1077.7842),(8 1118.0469),(9 1162.5917),(10 1193.6443),(11 1228.0482),(12 1253.751),(13 1274.4785),(14 1290.6213),(15 1335.9314),(16 1337.9318),(17 1368.7585),(18 1392.7163),(19 1406.6987),(20 1436.7949),(21 1464.613),(22 1467.0781),(23 1497.108),(24 1495.3519),(25 1488.3687),(26 1504.4093),(27 1531.8475),(28 1516.116),(29 1519.9512),(30 1523.244),(31 1498.9526),(32 1505.277),(33 1517.8546),(34 1510.0947),(35 1522.2008),(36 1527.5381),(37 1517.7528),(38 1515.1437),(39 1544.0248),(40 1527.527),(41 1523.4945),(42 1539.9285),(43 1524.9875),(44 1521.6449),(45 1539.6564),(46 1520.719),(47 1525.4711),(48 1530.476),(49 1528.2579),(50 1543.5541),(51 1586.044),(52 1574.6288),(53 1574.7393),(54 1578.7189),(55 1576.1244),(56 1579.4106),(57 1577.9318),(58 1562.7657),(59 1573.3695),(60 1586.4912),(61 1592.115),(62 1587.8451),(63 1607.6683),(64 1593.4639),(65 1604.7189),(66 1616.8126),(67 1596.6311),(68 1604.9385),(69 1606.2297),(70 1591.4781),(71 1584.7549),(72 1565.0343),(73 1561.9902),(74 1567.0361),(75 1599.0795),(76 1585.5286),(77 1599.1981),(78 1630.6677),(79 1608.8506),
(1 469.80862),(2 644.7513),(3 830.80756),(4 905.0176),(5 968.2689),(6 1014.3914),(7 1047.331),(8 1086.6542),(9 1133.356),(10 1155.8881),(11 1181.6271),(12 1207.8671),(13 1221.0399),(14 1238.2651),(15 1279.035),(16 1282.8241),(17 1299.0344),(18 1317.4274),(19 1337.6218),(20 1372.4719),(21 1409.9452),(22 1413.6149),(23 1432.8431),(24 1448.1407),(25 1457.4021),(26 1478.4528),(27 1504.1165),(28 1490.8728),(29 1491.6147),(30 1500.1488),(31 1490.0034),(32 1493.7554),(33 1491.6125),(34 1474.3772),(35 1490.3457),(36 1496.1272),(37 1495.8573),(38 1503.8418),(39 1525.259),(40 1520.2014),(41 1523.9095),(42 1541.1106),(43 1529.5404),(44 1513.7025),(45 1509.7716),(46 1493.6793),(47 1498.1014),(48 1509.1362),(49 1507.2208),(50 1519.0955),(51 1557.612),(52 1569.6924),(53 1569.0728),(54 1574.213),(55 1573.3971),(56 1576.027),(57 1582.7052),(58 1578.3048),(59 1592.071),(60 1600.7778),(61 1595.2437),(62 1612.5177),(63 1633.304),(64 1610.1902),(65 1609.2014),(66 1614.9333),(67 1613.763),(68 1605.4806),(69 1616.723),(70 1609.078),(71 1611.8652),(72 1618.7294),(73 1617.422),(74 1616.5349),(75 1652.1547),(76 1646.6315),(77 1653.6304),(78 1675.7443),(79 1674.3983),
(1 457.5404),(2 634.76184),(3 811.25684),(4 884.5302),(5 951.53455),(6 1011.54156),(7 1044.5095),(8 1071.3544),(9 1108.0137),(10 1136.1661),(11 1167.1747),(12 1207.9692),(13 1212.9424),(14 1234.9689),(15 1280.8856),(16 1275.9346),(17 1291.2572),(18 1326.6915),(19 1346.97),(20 1370.4479),(21 1401.3954),(22 1396.392),(23 1390.589),(24 1397.0304),(25 1383.4281),(26 1399.8573),(27 1429.8767),(28 1410.5148),(29 1414.7594),(30 1416.0315),(31 1421.5697),(32 1419.1058),(33 1430.5178),(34 1419.6869),(35 1426.2501),(36 1434.1974),(37 1435.3114),(38 1440.5746),(39 1464.1349),(40 1448.8516),(41 1449.7112),(42 1453.8657),(43 1451.3085),(44 1445.6997),(45 1453.922),(46 1441.4398),(47 1441.5288),(48 1463.0781),(49 1469.6648),(50 1474.3845),(51 1502.4374),(52 1483.6329),(53 1495.181),(54 1506.4365),(55 1491.385),(56 1498.3721),(57 1518.162),(58 1523.7428),(59 1522.8102),(60 1532.5723),(61 1533.0195),(62 1547.6879),(63 1573.1644),(64 1555.1118),(65 1562.9418),(66 1565.6901),(67 1558.9617),(68 1562.995),(69 1574.0044),(70 1554.0084),(71 1548.9022),(72 1550.8619),(73 1556.859),(74 1561.0892),(75 1581.725),(76 1592.2727),(77 1607.3712),(78 1624.7598),(79 1621.0469),
(1 456.86725),(2 621.7733),(3 796.61053),(4 872.4043),(5 933.7444),(6 1004.1222),(7 1027.3551),(8 1049.5676),(9 1084.1533),(10 1111.9027),(11 1142.1782),(12 1169.4026),(13 1174.5436),(14 1192.8585),(15 1230.6813),(16 1228.9916),(17 1235.7726),(18 1285.9017),(19 1298.043),(20 1306.1061),(21 1327.654),(22 1328.3903),(23 1339.6956),(24 1360.3057),(25 1361.2382),(26 1365.3105),(27 1387.105),(28 1359.3817),(29 1359.2993),(30 1358.1843),(31 1363.5607),(32 1368.5176),(33 1394.2083),(34 1395.4008),(35 1393.0159),(36 1402.2072),(37 1395.5522),(38 1393.4484),(39 1424.67),(40 1410.3887),(41 1418.7386),(42 1417.2047),(43 1409.2025),(44 1398.0114),(45 1405.0491),(46 1403.3856),(47 1408.4642),(48 1425.4679),(49 1424.0537),(50 1430.712),(51 1443.782),(52 1418.8195),(53 1441.5542),(54 1443.9989),(55 1440.6807),(56 1453.1022),(57 1457.7601),(58 1453.6486),(59 1455.7732),(60 1464.3247),(61 1452.7853),(62 1463.7969),(63 1478.105),(64 1463.9187),(65 1481.5208),(66 1497.7141),(67 1492.5599),(68 1497.6036),(69 1505.7208),(70 1487.9169),(71 1497.648),(72 1518.829),(73 1512.31),(74 1525.3351),(75 1560.7941),(76 1553.1096),(77 1562.3124),(78 1596.3025),(79 1597.1451),
(1 460.69537),(2 619.56885),(3 788.4172),(4 884.4031),(5 941.90674),(6 1009.19965),(7 1035.4163),(8 1067.707),(9 1115.7311),(10 1142.4233),(11 1164.4061),(12 1183.7965),(13 1194.4305),(14 1213.2543),(15 1261.3937),(16 1258.4879),(17 1265.2513),(18 1289.2856),(19 1297.2809),(20 1308.2452),(21 1317.516),(22 1325.5883),(23 1349.4928),(24 1362.5371),(25 1355.8367),(26 1370.7482),(27 1406.3718),(28 1404.6147),(29 1412.3981),(30 1410.3447),(31 1410.4785),(32 1424.8528),(33 1438.8995),(34 1451.7798),(35 1449.2922),(36 1452.6382),(37 1454.9943),(38 1452.3031),(39 1470.6304),(40 1458.4214),(41 1476.8137),(42 1500.1875),(43 1486.8108),(44 1485.8185),(45 1484.4703),(46 1470.8525),(47 1474.9917),(48 1485.8947),(49 1482.2592),(50 1492.2367),(51 1519.56),(52 1491.2034),(53 1492.3528),(54 1490.6749),(55 1484.0254),(56 1485.19),(57 1493.1971),(58 1482.2389),(59 1488.5972),(60 1513.8159),(61 1504.9736),(62 1509.1816),(63 1521.9229),(64 1509.3529),(65 1517.6415),(66 1531.8335),(67 1531.037),(68 1526.9406),(69 1539.7002),(70 1525.6165),(71 1530.8423),(72 1531.3041),(73 1520.6046),(74 1538.0642),(75 1579.8363),(76 1566.9153),(77 1573.8138),(78 1602.7571),(79 1601.9114),
(1 452.47006),(2 605.1571),(3 773.4952),(4 864.95654),(5 917.8839),(6 972.69934),(7 1003.0869),(8 1030.6295),(9 1070.9609),(10 1096.6714),(11 1114.1157),(12 1127.8468),(13 1140.4532),(14 1156.2887),(15 1200.9738),(16 1214.1765),(17 1246.2202),(18 1264.2927),(19 1283.3523),(20 1295.5607),(21 1300.8405),(22 1294.089),(23 1301.8369),(24 1315.6249),(25 1306.1499),(26 1317.0752),(27 1371.4519),(28 1374.0892),(29 1373.0825),(30 1375.0553),(31 1372.832),(32 1388.9669),(33 1401.4637),(34 1399.3118),(35 1402.962),(36 1397.1748),(37 1394.7045),(38 1398.5226),(39 1416.1108),(40 1397.111),(41 1400.6501),(42 1421.787),(43 1409.1731),(44 1410.7152),(45 1409.988),(46 1386.9005),(47 1396.0226),(48 1392.4487),(49 1385.4784),(50 1402.9819),(51 1439.596),(52 1414.547),(53 1421.227),(54 1425.7727),(55 1430.4697),(56 1430.6934),(57 1436.5643),(58 1423.87),(59 1424.9327),(60 1439.8011),(61 1434.805),(62 1446.1238),(63 1451.2767),(64 1440.092),(65 1444.3458),(66 1449.9023),(67 1448.2627),(68 1462.4205),(69 1481.1555),(70 1469.2242),(71 1447.1682),(72 1455.2734),(73 1443.5961),(74 1463.2405),(75 1486.7035),(76 1487.5778),(77 1494.5765),(78 1506.9972),(79 1506.7852),
(1 447.1773),(2 609.42804),(3 770.77484),(4 847.2975),(5 905.1053),(6 961.51074),(7 988.16516),(8 1024.2789),(9 1065.2413),(10 1090.6433),(11 1117.5465),(12 1128.64),(13 1141.677),(14 1155.0704),(15 1190.6449),(16 1190.507),(17 1220.1498),(18 1243.3479),(19 1243.671),(20 1253.9275),(21 1273.7902),(22 1278.9874),(23 1286.1477),(24 1306.3544),(25 1302.3284),(26 1312.2769),(27 1351.2207),(28 1342.2836),(29 1357.0974),(30 1380.6868),(31 1377.6438),(32 1387.24),(33 1404.8706),(34 1400.0106),(35 1403.7667),(36 1404.6296),(37 1415.2451),(38 1415.6282),(39 1422.7859),(40 1404.9932),(41 1406.9126),(42 1419.6632),(43 1403.1084),(44 1409.363),(45 1413.8286),(46 1391.8031),(47 1384.103),(48 1392.3256),(49 1383.2643),(50 1387.3666),(51 1411.5281),(52 1395.0375),(53 1422.7229),(54 1434.0509),(55 1433.4822),(56 1431.1625),(57 1449.6296),(58 1430.6721),(59 1431.2804),(60 1439.1448),(61 1430.7488),(62 1438.5996),(63 1443.1294),(64 1425.7367),(65 1431.5527),(66 1438.8248),(67 1432.1443),(68 1442.1272),(69 1453.7551),(70 1439.3527),(71 1429.6815),(72 1435.922),(73 1440.9905),(74 1425.6461),(75 1440.7139),(76 1442.1981),(77 1464.6571),(78 1479.6162),(79 1468.6455),
(1 428.96887),(2 582.0367),(3 727.834),(4 802.98083),(5 853.1256),(6 901.33386),(7 937.5021),(8 966.8885),(9 1007.23376),(10 1031.0015),(11 1056.4861),(12 1077.1526),(13 1097.853),(14 1110.4607),(15 1148.7959),(16 1149.8998),(17 1174.2483),(18 1189.6155),(19 1198.9027),(20 1211.0665),(21 1235.3796),(22 1240.6841),(23 1243.6622),(24 1252.7887),(25 1240.0795),(26 1250.7585),(27 1275.7285),(28 1261.2039),(29 1276.3461),(30 1274.8873),(31 1269.0758),(32 1276.148),(33 1293.5165),(34 1300.2428),(35 1304.9406),(36 1312.3105),(37 1311.044),(38 1317.9203),(39 1349.8864),(40 1327.5414),(41 1329.1232),(42 1335.452),(43 1319.8384),(44 1320.7551),(45 1324.4009),(46 1297.5428),(47 1293.8835),(48 1296.306),(49 1291.3586),(50 1296.0992),(51 1329.7432),(52 1322.1052),(53 1348.1484),(54 1365.9094),(55 1380.2511),(56 1399.7618),(57 1406.3285),(58 1391.5092),(59 1394.8717),(60 1411.9614),(61 1405.863),(62 1415.7196),(63 1429.3804),(64 1404.9846),(65 1402.6548),(66 1408.9362),(67 1403.9302),(68 1393.3175),(69 1408.0841),(70 1394.1055),(71 1396.1354),(72 1400.3868),(73 1403.5887),(74 1404.5952),(75 1448.9073),(76 1425.4435),(77 1433.3563),(78 1441.2814),(79 1431.1085),
(1 426.52185),(2 578.5966),(3 723.8188),(4 788.88385),(5 850.2196),(6 898.93695),(7 925.2593),(8 957.7985),(9 988.1028),(10 1010.16675),(11 1042.3419),(12 1065.5076),(13 1093.1427),(14 1104.8156),(15 1144.7823),(16 1137.6522),(17 1166.3057),(18 1180.9844),(19 1183.5203),(20 1193.2402),(21 1205.902),(22 1214.0535),(23 1210.245),(24 1226.6313),(25 1227.0165),(26 1242.9084),(27 1274.7084),(28 1261.1351),(29 1267.1666),(30 1275.4701),(31 1268.8464),(32 1286.4387),(33 1298.9285),(34 1294.305),(35 1295.7887),(36 1294.4559),(37 1281.579),(38 1295.4547),(39 1334.526),(40 1315.0323),(41 1321.2335),(42 1320.6414),(43 1301.285),(44 1300.1356),(45 1302.0992),(46 1292.382),(47 1294.3745),(48 1289.9758),(49 1280.9049),(50 1301.2415),(51 1340.2252),(52 1321.1729),(53 1348.6073),(54 1363.0453),(55 1366.5717),(56 1374.2322),(57 1386.3497),(58 1391.7896),(59 1388.6552),(60 1399.3733),(61 1386.995),(62 1398.5725),(63 1427.5944),(64 1399.8848),(65 1399.3605),(66 1407.7672),(67 1407.9768),(68 1404.9337),(69 1412.5574),(70 1405.5122),(71 1410.4209),(72 1412.5981),(73 1403.9125),(74 1412.3682),(75 1433.8578),(76 1418.0404),(77 1421.4509),(78 1448.4415),(79 1432.3387),
(1 418.36642),(2 569.42206),(3 711.78876),(4 771.5698),(5 835.6765),(6 888.5276),(7 906.29034),(8 938.3738),(9 962.9631),(10 987.1432),(11 1003.7105),(12 1030.0087),(13 1048.3009),(14 1060.1775),(15 1108.7565),(16 1105.1221),(17 1122.8273),(18 1146.8489),(19 1148.4491),(20 1170.0509),(21 1174.4083),(22 1166.4929),(23 1171.4152),(24 1202.318),(25 1192.7126),(26 1214.0082),(27 1232.144),(28 1232.0614),(29 1236.0298),(30 1245.6241),(31 1238.4802),(32 1248.5728),(33 1256.2598),(34 1256.4222),(35 1259.1509),(36 1269.6028),(37 1261.211),(38 1271.1554),(39 1307.1616),(40 1287.5771),(41 1291.234),(42 1298.6915),(43 1284.5433),(44 1287.5415),(45 1291.0447),(46 1282.8662),(47 1282.7784),(48 1296.2499),(49 1293.016),(50 1309.7239),(51 1335.2515),(52 1313.33),(53 1333.2014),(54 1346.8287),(55 1327.8007),(56 1335.7885),(57 1347.2244),(58 1339.2186),(59 1335.8245),(60 1343.8876),(61 1337.3035),(62 1349.8188),(63 1367.2489),(64 1341.323),(65 1343.7432),(66 1345.556),(67 1336.9673),(68 1341.7084),(69 1344.3931),(70 1319.6691),(71 1302.7395),(72 1304.0951),(73 1307.4127),(74 1317.5383),(75 1337.1271),(76 1338.279),(77 1352.2463),(78 1373.034),(79 1350.548),
(1 420.3496),(2 562.85596),(3 715.0276),(4 775.54395),(5 830.25836),(6 866.6708),(7 892.54425),(8 921.9579),(9 947.7095),(10 970.07184),(11 996.52094),(12 1024.5293),(13 1041.033),(14 1064.4791),(15 1116.1167),(16 1118.6676),(17 1143.6978),(18 1166.0153),(19 1174.4868),(20 1195.0139),(21 1205.2856),(22 1211.2168),(23 1226.1301),(24 1245.7661),(25 1243.9111),(26 1257.5248),(27 1284.3774),(28 1270.8126),(29 1279.4043),(30 1286.6577),(31 1293.9703),(32 1300.2316),(33 1305.8306),(34 1314.6504),(35 1316.921),(36 1328.5675),(37 1311.875),(38 1311.4523),(39 1339.2964),(40 1326.3219),(41 1330.5372),(42 1331.5564),(43 1338.1586),(44 1332.5835),(45 1339.7241),(46 1332.4344),(47 1337.3701),(48 1348.0864),(49 1352.641),(50 1365.9872),(51 1399.6713),(52 1380.6077),(53 1372.1306),(54 1375.3235),(55 1371.6171),(56 1377.0753),(57 1390.9983),(58 1374.8251),(59 1373.1268),(60 1381.7827),(61 1360.9828),(62 1360.015),(63 1374.2723),(64 1370.7264),(65 1377.8287),(66 1394.6356),(67 1387.9962),(68 1382.6659),(69 1378.4175),(70 1355.8545),(71 1339.644),(72 1333.0457),(73 1320.7529),(74 1340.6265),(75 1351.6887),(76 1349.4778),(77 1360.9407),(78 1374.0204),(79 1365.1362),
(1 424.02115),(2 569.11676),(3 705.54645),(4 778.8598),(5 829.86536),(6 872.8135),(7 902.783),(8 941.05774),(9 968.3554),(10 976.0954),(11 999.1447),(12 1027.6335),(13 1038.0358),(14 1064.2772),(15 1101.0001),(16 1106.9606),(17 1124.0164),(18 1135.4574),(19 1135.5446),(20 1158.0002),(21 1168.5896),(22 1167.6),(23 1171.7482),(24 1192.2415),(25 1196.6224),(26 1209.8787),(27 1237.8966),(28 1218.9556),(29 1210.8694),(30 1226.7075),(31 1226.0115),(32 1229.6826),(33 1238.651),(34 1238.1389),(35 1233.6227),(36 1237.6866),(37 1222.5426),(38 1227.7657),(39 1257.3654),(40 1238.5553),(41 1246.9601),(42 1259.303),(43 1258.1652),(44 1249.873),(45 1257.9843),(46 1237.2831),(47 1245.1459),(48 1261.5398),(49 1271.698),(50 1289.3857),(51 1313.0011),(52 1299.7313),(53 1310.8525),(54 1311.5227),(55 1296.0868),(56 1291.6814),(57 1312.1318),(58 1302.575),(59 1307.4875),(60 1315.218),(61 1300.6644),(62 1307.9404),(63 1324.85),(64 1309.9852),(65 1322.0619),(66 1353.7562),(67 1353.8381),(68 1366.4214),(69 1366.929),(70 1345.9652),(71 1341.823),(72 1340.6454),(73 1329.7549),(74 1339.3248),(75 1354.9131),(76 1335.6593),(77 1349.0544),(78 1381.0779),(79 1391.3944),
(1 411.4879),(2 543.0652),(3 678.36237),(4 749.8862),(5 810.88306),(6 861.4033),(7 884.19836),(8 921.8425),(9 948.194),(10 954.72705),(11 979.6714),(12 1009.08496),(13 1011.844),(14 1034.1996),(15 1075.4487),(16 1071.021),(17 1096.9232),(18 1109.5209),(19 1118.1646),(20 1133.9851),(21 1161.1069),(22 1164.275),(23 1180.6901),(24 1198.1233),(25 1207.694),(26 1206.2747),(27 1223.6141),(28 1197.468),(29 1209.7485),(30 1215.1777),(31 1206.3582),(32 1212.8344),(33 1220.9036),(34 1218.9869),(35 1214.1311),(36 1195.7925),(37 1185.9368),(38 1185.4321),(39 1202.3636),(40 1175.6418),(41 1174.9769),(42 1178.1481),(43 1174.0593),(44 1172.8392),(45 1172.3062),(46 1169.7363),(47 1170.0127),(48 1184.0675),(49 1186.97),(50 1209.7644),(51 1229.352),(52 1217.4801),(53 1228.6292),(54 1239.5913),(55 1241.453),(56 1245.78),(57 1254.6528),(58 1261.1605),(59 1258.0405),(60 1273.0077),(61 1254.9802),(62 1262.8472),(63 1280.9647),(64 1266.4807),(65 1270.919),(66 1294.0554),(67 1300.0472),(68 1302.6252),(69 1293.6078),(70 1275.2393),(71 1281.9211),(72 1274.0535),(73 1267.0092),(74 1275.2397),(75 1286.5155),(76 1288.8881),(77 1305.0223),(78 1339.0964),(79 1330.1605),
(1 419.14804),(2 556.9529),(3 695.6629),(4 764.73285),(5 812.6918),(6 853.7113),(7 865.29034),(8 899.4545),(9 931.86383),(10 952.31757),(11 967.45294),(12 1002.49115),(13 996.6422),(14 1017.8049),(15 1047.4685),(16 1052.7347),(17 1073.6873),(18 1103.0735),(19 1109.154),(20 1124.5367),(21 1145.2797),(22 1149.2742),(23 1168.4177),(24 1190.1543),(25 1175.5369),(26 1178.6321),(27 1196.1235),(28 1187.5643),(29 1189.004),(30 1185.3883),(31 1180.122),(32 1183.9064),(33 1184.8254),(34 1180.9066),(35 1195.5325),(36 1192.9128),(37 1187.5499),(38 1185.9707),(39 1209.1598),(40 1184.6674),(41 1197.1627),(42 1207.6194),(43 1196.9124),(44 1199.0385),(45 1210.2158),(46 1211.2585),(47 1209.9122),(48 1227.8113),(49 1217.42),(50 1240.5457),(51 1279.5142),(52 1262.3158),(53 1269.6504),(54 1282.3502),(55 1276.6259),(56 1284.4543),(57 1273.4928),(58 1272.1288),(59 1270.0234),(60 1293.793),(61 1286.3613),(62 1294.8413),(63 1311.5847),(64 1291.2836),(65 1287.5537),(66 1284.3473),(67 1277.9592),(68 1279.9584),(69 1290.023),(70 1282.0706),(71 1288.6593),(72 1278.0453),(73 1279.7842),(74 1282.3604),(75 1305.3792),(76 1312.1594),(77 1330.9138),(78 1345.6292),(79 1339.9764),
