1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 22174.307),(2 43716.547),(3 55419.414),(4 63092.402),(5 72983.1),(6 80791.13),(7 86761.38),(8 92860.6),(9 99450.15),(10 103342.766),(11 104100.92),(12 104775.72),(13 106263.25),(14 107294.25),(15 106911.37),(16 106750.46),(17 106830.48),(18 105803.87),(19 103999.29),(20 102996.3),(21 102096.27),(22 102558.72),(23 101347.87),(24 101156.79),(25 99883.266),(26 98508.95),(27 98118.875),(28 98165.63),(29 97402.08),(30 97393.65),(31 98132.414),(32 100811.945),(33 103363.555),(34 104378.39),(35 103971.58),(36 103443.78),(37 103563.53),(38 103284.15),(39 102544.695),(40 102330.97),(41 101725.234),(42 100182.586),(43 98453.695),(44 98668.9),(45 99796.3),(46 99148.04),(47 97335.08),(48 95148.734),(49 94550.13),(50 95255.305),(51 95806.84),(52 96102.02),(53 95878.08),(54 96579.13),(55 97585.13),(56 98348.84),(57 97503.336),(58 97017.43),(59 96440.1),(60 96871.87),(61 97628.016),(62 98631.24),(63 99438.88),(64 100219.92),(65 101259.35),(66 100460.25),(67 99539.02),(68 99921.77),(69 100091.93),(70 98634.16),(71 98364.13),(72 99704.555),(73 102429.05),(74 103825.09),(75 104178.83),(76 104853.04),(77 104500.67),(78 104108.76),(79 104542.086),
(1 22231.975),(2 44221.14),(3 57453.63),(4 66525.04),(5 76900.2),(6 85497.516),(7 91637.61),(8 98293.7),(9 103179.2),(10 106348.414),(11 108416.414),(12 111483.445),(13 112330.55),(14 114039.15),(15 114339.375),(16 114692.37),(17 114578.53),(18 114368.49),(19 113824.05),(20 112585.1),(21 112219.32),(22 112181.86),(23 111666.164),(24 111982.31),(25 110971.12),(26 110028.305),(27 108509.84),(28 106879.984),(29 106104.65),(30 106410.91),(31 106400.25),(32 106938.47),(33 105268.984),(34 104379.94),(35 103287.85),(36 102885.69),(37 103429.87),(38 103481.16),(39 104342.06),(40 105258.14),(41 104630.53),(42 103559.766),(43 102499.57),(44 102388.06),(45 103483.16),(46 103335.91),(47 101378.76),(48 100803.86),(49 100115.875),(50 100545.734),(51 100689.26),(52 101367.945),(53 100849.125),(54 100149.16),(55 99990.28),(56 100911.78),(57 102576.08),(58 102041.47),(59 101259.086),(60 101768.53),(61 102322.62),(62 102698.414),(63 103294.68),(64 104353.375),(65 105910.98),(66 106402.83),(67 107387.51),(68 107965.766),(69 107464.31),(70 107569.51),(71 108134.54),(72 108933.1),(73 109961.4),(74 110677.35),(75 109785.91),(76 109308.97),(77 107905.91),(78 107460.336),(79 106947.414),
(1 20919.709),(2 40760.78),(3 53429.7),(4 63296.387),(5 73438.2),(6 81062.64),(7 85240.79),(8 90671.6),(9 95612.4),(10 99113.94),(11 100883.42),(12 103432.83),(13 104596.92),(14 105341.71),(15 105948.41),(16 107083.48),(17 106950.17),(18 104635.47),(19 103114.05),(20 102837.695),(21 104829.02),(22 104297.23),(23 103302.94),(24 103365.21),(25 103323.28),(26 101597.71),(27 100434.14),(28 99405.82),(29 98951.48),(30 98245.35),(31 97431.54),(32 97246.99),(33 97424.47),(34 97838.25),(35 97283.84),(36 97418.49),(37 97138.87),(38 97450.125),(39 98929.11),(40 100831.445),(41 101861.164),(42 102164.164),(43 101236.16),(44 101018.164),(45 101748.58),(46 101708.29),(47 100982.14),(48 100707.37),(49 99953.08),(50 98881.48),(51 97755.97),(52 98122.21),(53 97993.49),(54 96447.8),(55 95586.734),(56 96007.47),(57 96940.016),(58 96363.984),(59 95360.57),(60 95237.805),(61 96778.6),(62 96808.875),(63 97025.23),(64 97941.16),(65 99591.72),(66 101374.31),(67 103231.15),(68 104560.09),(69 105444.63),(70 105708.76),(71 105830.98),(72 105952.734),(73 106497.64),(74 105811.61),(75 105041.305),(76 104692.9),(77 103432.734),(78 102743.14),(79 102753.89),
(1 20983.637),(2 41183.832),(3 54252.867),(4 64026.617),(5 73498.4),(6 80578.11),(7 85852.73),(8 91849.055),(9 95818.4),(10 98605.18),(11 100912.945),(12 103966.71),(13 105433.055),(14 107247.6),(15 109225.6),(16 110965.52),(17 111592.766),(18 110098.83),(19 108412.7),(20 106758),(21 107538.22),(22 108495.82),(23 109741.5),(24 112194.24),(25 113519.68),(26 114260.46),(27 113550.07),(28 113061.2),(29 112654.74),(30 111164.34),(31 107951.586),(32 105334.46),(33 103884.16),(34 104805.2),(35 103507.86),(36 102423.734),(37 102503.79),(38 103620.484),(39 104934.42),(40 106355.89),(41 106208.03),(42 106333.52),(43 105853.65),(44 105469.4),(45 104394.414),(46 100902.305),(47 99221.15),(48 98771.445),(49 99232.13),(50 99352.04),(51 98877.9),(52 99193.46),(53 99032.63),(54 98312.52),(55 97293.95),(56 97608.8),(57 97913.82),(58 96803.12),(59 95579.7),(60 96111.16),(61 97309.836),(62 97087.48),(63 96497.47),(64 96466.72),(65 98392.03),(66 99404.79),(67 100804.64),(68 102164.766),(69 102222.22),(70 102244.1),(71 101956.6),(72 102366.37),(73 102266.11),(74 102076.91),(75 101644.08),(76 101415.67),(77 100936.63),(78 100508.65),(79 100279.26),
(1 18894.834),(2 36945.906),(3 48206.453),(4 57737.063),(5 67477.4),(6 75530.47),(7 81390.26),(8 87401.07),(9 91279.68),(10 91949.09),(11 92398.375),(12 94481.79),(13 96274.96),(14 98036.79),(15 100116.836),(16 102049.26),(17 101719.164),(18 100695.53),(19 101625.4),(20 102963.9),(21 102912.18),(22 102856.26),(23 102616.54),(24 103656.836),(25 105099),(26 104660.47),(27 102782.65),(28 100208.305),(29 97470.016),(30 95234.484),(31 92404.52),(32 90252.945),(33 89181.48),(34 89497.66),(35 89214.914),(36 89332.52),(37 89704.06),(38 90723.21),(39 91152.88),(40 91283.195),(41 91249.805),(42 92990.88),(43 92461.8),(44 92069.63),(45 91507.66),(46 89759.94),(47 88744.54),(48 88486.21),(49 87165.13),(50 86171.15),(51 84360.64),(52 83864.18),(53 84176.73),(54 84287.89),(55 83832.27),(56 83949.52),(57 85325.21),(58 83917.84),(59 83605.16),(60 84960.33),(61 88728.77),(62 89745.055),(63 90819.9),(64 92438.55),(65 95516.12),(66 97497.375),(67 98071.66),(68 99004.79),(69 98545.11),(70 97636.8),(71 96466.34),(72 95921.56),(73 95705.17),(74 94488.91),(75 94957.07),(76 95554.08),(77 96396.87),(78 96209.05),(79 95841.18),
(1 18775.58),(2 36821.566),(3 47662.05),(4 56661.12),(5 65640.22),(6 72770.07),(7 77470.98),(8 82945.24),(9 86044.83),(10 85990.38),(11 85484.875),(12 86427.4),(13 86929.58),(14 88223.7),(15 88785.29),(16 89518.96),(17 89027.36),(18 89388.984),(19 90103.87),(20 91013.875),(21 90972.016),(22 92956.99),(23 94381.336),(24 96162.42),(25 96598.086),(26 97022.766),(27 96051.1),(28 95057.625),(29 93624.3),(30 90742.25),(31 87421.71),(32 86458),(33 86835.375),(34 87123.67),(35 86184.67),(36 85346.26),(37 85082.88),(38 85249.414),(39 84942.28),(40 85471.53),(41 86055.3),(42 86966.01),(43 85620.41),(44 83908.266),(45 83437.766),(46 82688.21),(47 81964.734),(48 80810.445),(49 79737.92),(50 79003.36),(51 78207.7),(52 78432.05),(53 79026.555),(54 78299.89),(55 77433.5),(56 77209.08),(57 77523.42),(58 75567.07),(59 74059.516),(60 75104.65),(61 77299.47),(62 77400.44),(63 77193.734),(64 78610.12),(65 80613.086),(66 81120.016),(67 81536.9),(68 82179.98),(69 80857.266),(70 79983.445),(71 79160.914),(72 78703.375),(73 78590.27),(74 78686.24),(75 79736.93),(76 81175.8),(77 82512.836),(78 83022.234),(79 83460.836),
(1 17922.379),(2 35778.793),(3 47042.48),(4 56478.93),(5 65039.246),(6 71306.36),(7 75462.766),(8 80704.305),(9 83898.02),(10 84329.625),(11 85805.69),(12 88225.586),(13 88337.805),(14 88145.305),(15 88155.49),(16 88774.53),(17 87242.87),(18 87723.92),(19 88311.52),(20 89458.695),(21 89914.71),(22 91459.59),(23 93509.016),(24 95916.02),(25 97573.766),(26 97452.09),(27 96387.44),(28 94685.37),(29 90784.44),(30 86777.52),(31 84347.84),(32 83247.04),(33 82422.03),(34 80426.16),(35 78635.31),(36 77811.23),(37 78496.14),(38 78939.625),(39 78942.66),(40 78958.914),(41 79251.09),(42 79127.53),(43 78079.875),(44 77344.86),(45 77479.18),(46 76642.54),(47 74714.66),(48 73210.66),(49 72388.34),(50 72172.6),(51 72751.01),(52 74099.305),(53 74615.52),(54 74986.63),(55 75078.555),(56 74889.38),(57 75935.09),(58 75833.85),(59 75072.71),(60 75069.336),(61 75642.375),(62 74224.52),(63 74292.21),(64 75281.26),(65 76931.24),(66 77357.82),(67 78351.42),(68 79246.24),(69 79253.29),(70 78204.81),(71 77701.81),(72 77274.91),(73 77305.04),(74 77171.49),(75 76973.02),(76 77664.9),(77 78620.89),(78 79199.58),(79 80165.82),
(1 17463.35),(2 33465.074),(3 43109.664),(4 51242.91),(5 58718.555),(6 63098.19),(7 66714.29),(8 71487.85),(9 74982.625),(10 76253.66),(11 77228.016),(12 78963.06),(13 79854.37),(14 79440.08),(15 77911.8),(16 76856.086),(17 76391.36),(18 78451.07),(19 79389.19),(20 80685.76),(21 81553.11),(22 82586.99),(23 82973.055),(24 84409.66),(25 85362.86),(26 85660.516),(27 85901.766),(28 85470.836),(29 83464.36),(30 80409.37),(31 78751.95),(32 78362.76),(33 77066.836),(34 73839.93),(35 71930.43),(36 71756.38),(37 72328.21),(38 72094.516),(39 71863.23),(40 72874.87),(41 73285.83),(42 71707.64),(43 68978.98),(44 67547.59),(45 67517.47),(46 67956.81),(47 67456.14),(48 66814.22),(49 66154.36),(50 65801.375),(51 66606.41),(52 68131.82),(53 69143.336),(54 70412.05),(55 71394.32),(56 71948.49),(57 72233.52),(58 71321.95),(59 70929.68),(60 71189.25),(61 71742.05),(62 70713.7),(63 70404.16),(64 70573.914),(65 71028.16),(66 71166.87),(67 71217.8),(68 72070.16),(69 72581.195),(70 73621.28),(71 74155),(72 74999.15),(73 75694.21),(74 74959.01),(75 74587.16),(76 74534.48),(77 74385.68),(78 73926.1),(79 74845.46),
(1 16835.057),(2 31757.363),(3 40363.76),(4 47587.043),(5 53690.758),(6 58720.6),(7 62627.688),(8 67154.38),(9 69934.06),(10 70786.92),(11 72050.266),(12 73610.664),(13 73563.04),(14 74688.88),(15 74890.65),(16 74848.414),(17 74283.04),(18 77343.555),(19 78512.695),(20 78253.02),(21 77406.25),(22 78846.164),(23 80437.53),(24 83411.375),(25 83393.375),(26 82980.15),(27 83037.8),(28 81920.64),(29 80232.29),(30 77606.68),(31 76338.31),(32 75797.734),(33 74288.516),(34 71075.66),(35 69238.555),(36 68578.8),(37 68862.95),(38 68797.984),(39 69227.766),(40 70674.01),(41 71608.1),(42 70786.695),(43 68902.73),(44 68354.805),(45 68735.586),(46 68786.31),(47 68887.68),(48 67880.12),(49 66040.49),(50 65520.277),(51 66481.22),(52 67531.66),(53 67869.26),(54 68341.664),(55 68942.83),(56 69085.99),(57 68878.555),(58 68709.69),(59 69973.63),(60 71289.77),(61 72473.4),(62 71897.76),(63 71664.664),(64 71545.81),(65 72320.32),(66 72180.58),(67 72627.72),(68 73501.87),(69 73972.195),(70 73736.63),(71 73178.21),(72 73383.25),(73 73377.49),(74 71983.664),(75 70595.25),(76 70283.61),(77 70980.03),(78 70810.25),(79 71380.34),
(1 15833.673),(2 30658.213),(3 39466.47),(4 46466.168),(5 51768.58),(6 55845.168),(7 58791.86),(8 61631.516),(9 64059.383),(10 64939.15),(11 65901.96),(12 67213.72),(13 67773.875),(14 68110.08),(15 67796.45),(16 68113.234),(17 68204.41),(18 68510.32),(19 68637.945),(20 68411.97),(21 69045.6),(22 69327.445),(23 68985.54),(24 69519.49),(25 71182.97),(26 72225.85),(27 72485.47),(28 71673.47),(29 70726.766),(30 68656.44),(31 67245.38),(32 66309.01),(33 65165.055),(34 63956.113),(35 62924.984),(36 62032.33),(37 62150.727),(38 62226.63),(39 62568.883),(40 63512.14),(41 64399.867),(42 64187.293),(43 64244.75),(44 65558.97),(45 65844.16),(46 66011.84),(47 66659.63),(48 66755.734),(49 65687.7),(50 65162.266),(51 65258.895),(52 66485.55),(53 66623.84),(54 67029.555),(55 67371.664),(56 67127.49),(57 66905.56),(58 66617.57),(59 66929.23),(60 67531.03),(61 68303.336),(62 67815.32),(63 67289.31),(64 66934.68),(65 67466.16),(66 67602.305),(67 67892.375),(68 68073.6),(69 67544.445),(70 66699.98),(71 65952.29),(72 66209.16),(73 67025.984),(74 67262.8),(75 67724.414),(76 68076.66),(77 68447.11),(78 67388.195),(79 66866.83),
(1 15736.301),(2 30488.365),(3 39514.16),(4 47125.125),(5 52261.215),(6 55600.137),(7 57746.406),(8 59699.645),(9 61294.508),(10 61574.37),(11 61596.043),(12 62816.383),(13 63502.39),(14 66283.4),(15 66971.766),(16 68033.93),(17 68715.32),(18 69785.7),(19 69253.95),(20 68193.59),(21 66822.28),(22 67810.05),(23 67386.13),(24 67867.89),(25 66801.19),(26 67271.76),(27 67262.35),(28 67106.79),(29 66412.79),(30 66235.95),(31 65805.72),(32 65783.83),(33 64810.016),(34 63942.594),(35 62653.813),(36 61638.297),(37 61106.87),(38 62092.066),(39 62179.492),(40 62352.586),(41 61500.477),(42 60526.48),(43 59991.836),(44 60576.42),(45 60863.203),(46 62492.87),(47 63244.543),(48 63819.82),(49 64204.465),(50 64705.21),(51 65150.79),(52 65730.734),(53 65821.25),(54 65694.625),(55 66085.76),(56 65871.21),(57 65685.125),(58 65139.92),(59 64682.406),(60 65132.4),(61 65323.84),(62 66935.85),(63 67519.195),(64 67502.87),(65 67151.44),(66 66993.62),(67 67219.64),(68 67553.54),(69 67422.25),(70 67250.1),(71 66772.305),(72 66858.14),(73 66366.11),(74 65650.95),(75 65299.297),(76 65045.363),(77 65796.26),(78 65231.37),(79 64889.043),
(1 15530.16),(2 29904.83),(3 38993.48),(4 46443.97),(5 50921.934),(6 53920.84),(7 55704.9),(8 56719.332),(9 56444.293),(10 56424.457),(11 56512.97),(12 57961.188),(13 59603.66),(14 61802.008),(15 62757.52),(16 64374.676),(17 65190.523),(18 65195.11),(19 64394.152),(20 63611.246),(21 63622.273),(22 62902.734),(23 62694.75),(24 63044),(25 62304.387),(26 62244.582),(27 62599.69),(28 62586.477),(29 62441.223),(30 62222.88),(31 61694.848),(32 61698.563),(33 60855.383),(34 61062.24),(35 60467.05),(36 60103.207),(37 59180),(38 58982.08),(39 58785.293),(40 58984.246),(41 58644.063),(42 58799.355),(43 59425.793),(44 60158.707),(45 59480.313),(46 60427.734),(47 61224.164),(48 61664.438),(49 61622.35),(50 62103.08),(51 62802.785),(52 63495.836),(53 63173.863),(54 63039.7),(55 62830.18),(56 62308.418),(57 62282.613),(58 61899.31),(59 61168.402),(60 60722.36),(61 60173.848),(62 59844.48),(63 60030.457),(64 60074.805),(65 60510.9),(66 60067.56),(67 59958.477),(68 60012.965),(69 59530.492),(70 59420.84),(71 59222.973),(72 59497.582),(73 61300.027),(74 62224.598),(75 61624.504),(76 61092.76),(77 60831.273),(78 60160.27),(79 60416.777),
(1 14614.582),(2 28255.115),(3 36558.52),(4 43710.3),(5 47606.188),(6 50416.58),(7 51798.21),(8 52542.098),(9 52603.805),(10 52129.813),(11 52098.3),(12 53709.7),(13 56253.39),(14 58514.727),(15 59054.984),(16 60008.305),(17 60228.84),(18 59331.016),(19 58297.777),(20 57656.27),(21 58940.72),(22 59322.41),(23 58836.87),(24 59029.473),(25 59022.13),(26 59608.992),(27 59574.723),(28 59118.023),(29 58304.547),(30 58231.594),(31 57697.477),(32 57530.94),(33 57511.586),(34 57183.75),(35 55633.453),(36 54265.48),(37 53805.28),(38 54114.16),(39 53685.5),(40 53596.12),(41 53314.72),(42 52497.18),(43 52187.805),(44 52781.367),(45 54162.633),(46 56027.676),(47 56764.32),(48 57016.188),(49 56906.695),(50 57734.992),(51 58103.88),(52 58099.957),(53 57186.066),(54 57085.574),(55 56970.95),(56 57018.97),(57 56834.85),(58 56343.34),(59 55643.66),(60 55669.61),(61 56120.49),(62 56847.293),(63 56726.754),(64 56674.76),(65 57027.39),(66 56207.19),(67 55817),(68 55992.703),(69 56020.023),(70 55822.613),(71 55672.387),(72 56240.387),(73 57588.813),(74 58993.867),(75 59333.953),(76 59666.934),(77 60085.223),(78 59809.152),(79 59893.676),
(1 15359.07),(2 28801.508),(3 37431.156),(4 45015.297),(5 49550.516),(6 52347.086),(7 53717.832),(8 55144.203),(9 55624.125),(10 55255.6),(11 54604.74),(12 55786.46),(13 57119.438),(14 58600.313),(15 58630.7),(16 59142.64),(17 59226.313),(18 59262.566),(19 58478.83),(20 57835.715),(21 59432.863),(22 59753.24),(23 59923.598),(24 60377.043),(25 60799.355),(26 61112.652),(27 60902.367),(28 60832.813),(29 60302.746),(30 60600.26),(31 59750.09),(32 59584.945),(33 59613.496),(34 59308.086),(35 57767.33),(36 56810.19),(37 56653.12),(38 56792.566),(39 56956.94),(40 57802.836),(41 57249.707),(42 56818.605),(43 56433.62),(44 57045.496),(45 58255.17),(46 60053.53),(47 60477.47),(48 60972.64),(49 61165.25),(50 61077.44),(51 60395.305),(52 59728.516),(53 58339.234),(54 58068.555),(55 57669.863),(56 58475.305),(57 58792.902),(58 58737.5),(59 58110.293),(60 57591.867),(61 57247.215),(62 57180.16),(63 56552.227),(64 55773.125),(65 55028.703),(66 54745.36),(67 54627.11),(68 55405.75),(69 55567.656),(70 55615.81),(71 55975.715),(72 57084.133),(73 58526.957),(74 58351.605),(75 57554.5),(76 57159.74),(77 57552.41),(78 58372.492),(79 59282),
(1 14116.796),(2 26210.936),(3 33147.645),(4 39840.77),(5 44896.58),(6 48105.31),(7 49629.66),(8 51120.426),(9 51676.957),(10 51764.6),(11 52499.344),(12 54190.53),(13 55437.895),(14 57072.273),(15 57439.74),(16 58316.4),(17 58739.28),(18 57726.27),(19 57246.504),(20 56932.863),(21 57370.895),(22 57091.496),(23 57427.71),(24 58227.387),(25 58778.824),(26 58033.523),(27 57310.504),(28 56987.008),(29 56987.37),(30 56558.17),(31 55631.973),(32 55364.555),(33 55740.27),(34 56084.156),(35 55074.41),(36 54787.457),(37 54789.723),(38 53869.652),(39 53043.145),(40 53381.227),(41 52915.332),(42 52768.53),(43 52343.313),(44 52988.984),(45 53990.055),(46 53895.133),(47 53607.516),(48 54152.43),(49 53588.684),(50 52794.492),(51 52216.938),(52 52261.215),(53 52185.137),(54 51932.63),(55 51761.527),(56 52455.582),(57 52483.836),(58 52226.816),(59 52186.992),(60 52953.45),(61 53661.19),(62 53516.27),(63 53264.68),(64 53008.42),(65 52929.77),(66 51994.465),(67 51645.293),(68 52229.945),(69 52620.97),(70 53367.414),(71 54486.688),(72 55725.94),(73 56598.55),(74 56401.184),(75 56299.633),(76 56105.234),(77 56566.824),(78 56719.02),(79 57836.08),
(1 13926.447),(2 25833.117),(3 32851.766),(4 39624.348),(5 43797.492),(6 46843.813),(7 48340.33),(8 49759.426),(9 51156.926),(10 52560.074),(11 53231.49),(12 54365.727),(13 56472.414),(14 57017.766),(15 57197.21),(16 57282.402),(17 57689.777),(18 57581.035),(19 57767.043),(20 57441.973),(21 57544.117),(22 57030.934),(23 56829.563),(24 57094.977),(25 57272.6),(26 56798.65),(27 56425.043),(28 56535.42),(29 56250.65),(30 55596.543),(31 54604.95),(32 54083.96),(33 53578),(34 53430.164),(35 52584.64),(36 52536.586),(37 53804.867),(38 53801.97),(39 53032.355),(40 52910.2),(41 53202.863),(42 52693.098),(43 52601.14),(44 53745.086),(45 54972.633),(46 54834.97),(47 54248.285),(48 54540.797),(49 54653.83),(50 54384.957),(51 53122.44),(52 52387.324),(53 52340.39),(54 52392.465),(55 51799.652),(56 52361.52),(57 53325.117),(58 52713.402),(59 52594.215),(60 53814.664),(61 55125.926),(62 55160.785),(63 54686.79),(64 54926.137),(65 54759.055),(66 54423.984),(67 54560.043),(68 55546.668),(69 55726.44),(70 56178.098),(71 56927.6),(72 58076.83),(73 59302.44),(74 59344.17),(75 59342.22),(76 59174.047),(77 59273.41),(78 57985.61),(79 57854.313),
(1 13817.879),(2 24744.258),(3 31217.848),(4 37510.184),(5 41362.594),(6 43923),(7 44738.574),(8 45468.066),(9 46005.605),(10 46861.035),(11 47828.633),(12 49669.566),(13 49971.35),(14 50717.33),(15 50895.992),(16 51745.07),(17 51895.707),(18 53045.977),(19 53304.695),(20 53967.18),(21 55118.28),(22 55203.75),(23 55295.676),(24 55661.625),(25 55513.695),(26 55315.074),(27 55257.047),(28 55666.41),(29 55397.605),(30 55154.676),(31 55196.473),(32 56144.4),(33 55237.625),(34 54854.73),(35 54163.625),(36 54495.645),(37 54423.344),(38 53515.063),(39 52694.98),(40 52914.45),(41 52620.84),(42 52382.598),(43 52404.387),(44 53634.484),(45 53603.543),(46 53932.1),(47 53538.484),(48 53609.97),(49 53213.02),(50 52549.367),(51 51352.492),(52 50867.863),(53 50776.84),(54 49931.02),(55 49300.547),(56 49301.324),(57 49126.375),(58 48912.82),(59 49005.797),(60 50334.31),(61 50029.773),(62 50174.96),(63 50730.258),(64 51667.402),(65 52116.832),(66 51447.566),(67 50874.21),(68 50737.89),(69 50105.285),(70 49787.297),(71 50072.805),(72 51246.695),(73 52686.4),(74 52674.703),(75 53147),(76 53690.38),(77 53540.41),(78 52894.15),(79 53153.684),
(1 13216.353),(2 23639.813),(3 29675.305),(4 35432.23),(5 38706.152),(6 39856.184),(7 40639.914),(8 41649.727),(9 43157.03),(10 44765.71),(11 45870.45),(12 47385.453),(13 48341.305),(14 48087.043),(15 48699.516),(16 49588.637),(17 50824.05),(18 50542.34),(19 50546.266),(20 51109.223),(21 51634.156),(22 50626.055),(23 50136.902),(24 50310.707),(25 50287.816),(26 49557.33),(27 49405.844),(28 49666.82),(29 49084.902),(30 49043.785),(31 48697.617),(32 49420.74),(33 49541.266),(34 49363.457),(35 49373.18),(36 50104.043),(37 50506.113),(38 50568.758),(39 50945.582),(40 51212.19),(41 50756.617),(42 49687.742),(43 49281.934),(44 50053.574),(45 50489.207),(46 50351.3),(47 49909.81),(48 49896.31),(49 49682.34),(50 48975.004),(51 47826.457),(52 47330.293),(53 46768.17),(54 45424.344),(55 44622.574),(56 44443.836),(57 44788.18),(58 45334.36),(59 45980.65),(60 47038.625),(61 47535.03),(62 47447.617),(63 47629.58),(64 48380.918),(65 49096.29),(66 48740.066),(67 48539.71),(68 48904.32),(69 48925.93),(70 48370.457),(71 48698.375),(72 49543.43),(73 51466.844),(74 52191.113),(75 52685.563),(76 52900.11),(77 53059.902),(78 52675.527),(79 52812.266),
(1 13300.98),(2 23911.08),(3 29699.313),(4 35509.855),(5 39079.477),(6 41058.23),(7 42151.023),(8 43602.844),(9 45505.715),(10 46849.754),(11 47976.04),(12 49332.57),(13 50969.652),(14 51503.223),(15 51472.883),(16 52040.695),(17 51777.844),(18 52626.727),(19 52844.867),(20 53415.793),(21 54272.535),(22 54709.6),(23 54637.41),(24 54183.793),(25 54353.76),(26 54349.066),(27 53480.234),(28 52490.836),(29 51599.527),(30 51367.9),(31 50703.688),(32 50310.56),(33 50029.19),(34 49649.22),(35 49586.7),(36 50235.48),(37 50720.914),(38 51771.38),(39 52780.977),(40 53559.227),(41 53400.9),(42 53684.504),(43 53349.645),(44 53814),(45 53698.027),(46 53929.54),(47 52924.14),(48 52581.95),(49 51771.426),(50 50091.59),(51 48959.195),(52 48608.332),(53 48294.605),(54 47302.88),(55 46775.81),(56 47284.508),(57 47590.21),(58 48050.598),(59 47669.164),(60 47496.406),(61 47889.22),(62 48301.203),(63 48036.066),(64 48071.926),(65 48026.645),(66 48149.01),(67 48026.586),(68 48716.8),(69 48406.76),(70 48253.902),(71 48729.01),(72 49362.953),(73 50674.906),(74 50835.918),(75 50810.008),(76 50718.457),(77 50368.39),(78 49467.69),(79 49397.652),
