1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 165495.8),(2 639064.25),(3 1444844),(4 2614599.8),(5 4125138.8),(6 6059193.5),(7 8267092),(8 10679865),(9 13307336),(10 16196071),(11 19151182),(12 22157874),(13 25528694),(14 28934736),(15 32216282),(16 35645370),(17 38465520),(18 41323580),(19 44293452),(20 47250416),(21 50352924),(22 53829600),(23 57535092),(24 61228692),(25 64890336),(26 68489390),(27 71838720),(28 74999976),(29 78116410),(30 80934950),(31 83781190),(32 86813600),(33 89207500),(34 91314370),(35 93296320),(36 95188424),(37 97270870),(38 99597910),(39 101971480),(40 104408290),(41 107285704),(42 110055656),(43 112725830),(44 115301340),(45 118063850),(46 120730904),(47 123532250),(48 126089920),(49 128569750),(50 130741610),(51 132905980),(52 135007410),(53 137375280),(54 139685810),(55 142094900),(56 145152900),(57 148567740),(58 152036880),(59 155682300),(60 159002220),(61 162190460),(62 165706620),(63 169086580),(64 172362700),(65 175448180),(66 178690000),(67 181906060),(68 185477550),(69 188688770),(70 192015310),(71 196049520),(72 200307790),(73 204748820),(74 209487410),(75 214886670),(76 220620140),(77 227071740),(78 233040080),(79 239043970),
(1 1004.3052),(2 1246.9174),(3 1328.8433),(4 1399.1017),(5 1458.787),(6 1512.643),(7 1563.1842),(8 1603.4191),(9 1632.8702),(10 1655.1696),(11 1695.3223),(12 1736.8147),(13 1770.8275),(14 1783.4711),(15 1800.4281),(16 1783.9843),(17 1838.7477),(18 1819.2644),(19 1818.6251),(20 1833.18),(21 1821.981),(22 1835.3846),(23 1843.5519),(24 1851.6416),(25 1847.0182),(26 1882.9438),(27 1873.739),(28 1885.5117),(29 1896.4156),(30 1919.6122),(31 1920.5388),(32 1978.7621),(33 1987.2932),(34 1959.3948),(35 1935.0735),(36 1925.7733),(37 1904.1746),(38 1902.1335),(39 1882.1904),(40 1869.9309),(41 1859.8384),(42 1837.573),(43 1848.7347),(44 1852.3074),(45 1867.2654),(46 1879.4064),(47 1893.4778),(48 1886.507),(49 1873.6602),(50 1888.5474),(51 1901.3544),(52 1917.5292),(53 1895.3644),(54 1890.8596),(55 1873.8458),(56 1878.2146),(57 1883.3601),(58 1851.156),(59 1861.9452),(60 1865.6136),(61 1891.9313),(62 1897.3827),(63 1889.1129),(64 1884.7832),(65 1887.9774),(66 1874.181),(67 1887.5797),(68 1887.7795),(69 1880.8015),(70 1874.18),(71 1871.7135),(72 1858.9594),(73 1844.0479),(74 1827.0448),(75 1817.2678),(76 1829.2976),(77 1862.4042),(78 1866.885),(79 1885.8177),
(1 1004.12506),(2 1227.6327),(3 1330.1198),(4 1401.9304),(5 1480.5829),(6 1555.7872),(7 1613.3384),(8 1658.2944),(9 1696.2247),(10 1738.1105),(11 1766.2423),(12 1783.5005),(13 1837.4603),(14 1849.6503),(15 1867.2979),(16 1858.2799),(17 1919.1414),(18 1897.6884),(19 1895.669),(20 1897.173),(21 1917.6885),(22 1917.8625),(23 1895.5714),(24 1902.6378),(25 1902.8723),(26 1936.9867),(27 1938.731),(28 1940.938),(29 1952.1337),(30 1967.9479),(31 1954.8031),(32 1998.9478),(33 2014.5376),(34 2023.4626),(35 2003.3052),(36 1979.389),(37 1961.9344),(38 1957.217),(39 1945.1111),(40 1940.664),(41 1927.6431),(42 1913.3092),(43 1897.5603),(44 1896.4065),(45 1924.7913),(46 1942.7039),(47 1960.1174),(48 1960.1625),(49 1973.7601),(50 1969.0664),(51 1979.6516),(52 1981.0778),(53 1981.2455),(54 1989.6261),(55 1986.3633),(56 1959.3906),(57 1980.1407),(58 1994.0868),(59 1997.7782),(60 2011.9501),(61 2020.0099),(62 2055.8428),(63 2022.2747),(64 2023.5599),(65 2010.9282),(66 2009.6488),(67 2029.7996),(68 2028.5688),(69 2016.5566),(70 2026.3646),(71 2007.4491),(72 1980.4224),(73 1984.0277),(74 1967.222),(75 1976.0908),(76 1952.6543),(77 1982.8784),(78 1970.5033),(79 1969.1171),
(1 974.57806),(2 1208.2728),(3 1293.8308),(4 1355.778),(5 1437.8247),(6 1509.8401),(7 1551.1171),(8 1585.3301),(9 1620.231),(10 1642.0195),(11 1684.9797),(12 1710.5525),(13 1743.6608),(14 1760.0885),(15 1793.9579),(16 1811.1731),(17 1863.0784),(18 1872.6703),(19 1869.8933),(20 1877.9092),(21 1872.2386),(22 1865.2502),(23 1864.9012),(24 1846.1244),(25 1854.9908),(26 1853.5691),(27 1882.107),(28 1865.1903),(29 1870.1523),(30 1871.4733),(31 1862.2649),(32 1895.3534),(33 1908.9329),(34 1913.7523),(35 1900.3564),(36 1889.7313),(37 1890.4835),(38 1881.6809),(39 1876.4305),(40 1855.9873),(41 1874.4136),(42 1862.0222),(43 1863.675),(44 1837.8904),(45 1862.5236),(46 1848.3856),(47 1854.6792),(48 1864.6001),(49 1866.0607),(50 1869.1985),(51 1893.6951),(52 1888.9214),(53 1863.217),(54 1851.5338),(55 1837.8135),(56 1831.8873),(57 1819.4335),(58 1827.2437),(59 1856.4268),(60 1832.7028),(61 1826.5181),(62 1851.2067),(63 1820.1311),(64 1821.044),(65 1830.1825),(66 1835.7432),(67 1851.607),(68 1841.926),(69 1834.8962),(70 1830.0481),(71 1840.6473),(72 1833.3384),(73 1831.4963),(74 1820.6412),(75 1827.9374),(76 1857.4241),(77 1875.0122),(78 1876.527),(79 1887.8364),
(1 951.50336),(2 1181.3131),(3 1284.8676),(4 1351.4882),(5 1412.105),(6 1452.9835),(7 1515.3159),(8 1544.1677),(9 1583.6287),(10 1607.925),(11 1636.322),(12 1667.2755),(13 1685.3964),(14 1695.5465),(15 1721.2311),(16 1723.8623),(17 1751.0353),(18 1758.6061),(19 1771.0406),(20 1774.9673),(21 1792.8682),(22 1816.2991),(23 1813.7318),(24 1803.1703),(25 1802.4412),(26 1803.4172),(27 1804.5867),(28 1797.2828),(29 1808.3656),(30 1817.8334),(31 1808.4728),(32 1848.261),(33 1831.734),(34 1823.3949),(35 1811.6035),(36 1814.7899),(37 1835.717),(38 1813.8162),(39 1821.8235),(40 1801.4972),(41 1820.7003),(42 1798.0261),(43 1789.2523),(44 1801.6495),(45 1815.0406),(46 1813.9469),(47 1825.086),(48 1837.3419),(49 1854.0922),(50 1849.7653),(51 1879.8209),(52 1880.0951),(53 1859.0077),(54 1860.7247),(55 1833.9698),(56 1836.4607),(57 1824.278),(58 1809.3807),(59 1821.1875),(60 1817.5807),(61 1833.5112),(62 1865.1337),(63 1853.1733),(64 1853.5942),(65 1851.9594),(66 1853.7136),(67 1857.4612),(68 1847.9839),(69 1836.8723),(70 1828.4896),(71 1832.4635),(72 1841.1901),(73 1843.3807),(74 1830.1813),(75 1842.6672),(76 1863.5076),(77 1870.0294),(78 1868.3896),(79 1881.633),
(1 960.6594),(2 1176.3817),(3 1277.7206),(4 1357.6942),(5 1402.5742),(6 1460.0879),(7 1516.9818),(8 1566.652),(9 1576.9144),(10 1622.8475),(11 1653.1089),(12 1682.3364),(13 1705.9789),(14 1711.4347),(15 1741.146),(16 1747.3842),(17 1795.9531),(18 1793.7651),(19 1815.9745),(20 1845.0602),(21 1823.3175),(22 1846.6046),(23 1829.0203),(24 1846.5267),(25 1855.5355),(26 1856.2653),(27 1882.6638),(28 1887.0085),(29 1896.1007),(30 1922.7354),(31 1930.8319),(32 1934.9813),(33 1932.5886),(34 1922.2324),(35 1905.0421),(36 1900.2323),(37 1911.3546),(38 1869.8344),(39 1880.094),(40 1858.8347),(41 1864.3208),(42 1875.5376),(43 1863.2225),(44 1847.2957),(45 1832.7347),(46 1827.4374),(47 1847.7773),(48 1855.03),(49 1857.198),(50 1856.4072),(51 1891.1499),(52 1896.9446),(53 1887.6974),(54 1884.5933),(55 1875.7025),(56 1888.2406),(57 1884.2229),(58 1879.0361),(59 1872.9769),(60 1863.6029),(61 1876.6865),(62 1908.1808),(63 1902.9711),(64 1897.8881),(65 1895.4835),(66 1895.4895),(67 1904.2517),(68 1902.8594),(69 1889.6803),(70 1877.777),(71 1881.1398),(72 1888.0537),(73 1890.4724),(74 1872.8466),(75 1863.8644),(76 1896.821),(77 1892.2202),(78 1896.8126),(79 1895.5752),
(1 886.1639),(2 1108.2886),(3 1205.2836),(4 1284.872),(5 1323.6997),(6 1396.4225),(7 1459.4261),(8 1489.7869),(9 1521.0416),(10 1557.2479),(11 1585.7867),(12 1603.1917),(13 1612.2448),(14 1615.253),(15 1632.138),(16 1648.0326),(17 1707.5448),(18 1705.0519),(19 1725.0303),(20 1724.144),(21 1726.8544),(22 1729.485),(23 1708.9507),(24 1719.9136),(25 1727.1099),(26 1729.5897),(27 1736.8488),(28 1737.9645),(29 1758.6637),(30 1771.7341),(31 1772.1715),(32 1807.6418),(33 1805.1083),(34 1818.3805),(35 1825.6116),(36 1812.8275),(37 1829.0952),(38 1805.3505),(39 1800.5796),(40 1806.343),(41 1778.3231),(42 1782.4651),(43 1780.5177),(44 1771.7681),(45 1764.7937),(46 1755.347),(47 1775.6042),(48 1770.9948),(49 1786.5887),(50 1773.3594),(51 1808.6401),(52 1815.3502),(53 1784.3282),(54 1793.0386),(55 1795.2518),(56 1788.5575),(57 1796.5463),(58 1785.758),(59 1798.007),(60 1814.4684),(61 1824.5631),(62 1850.6693),(63 1834.1237),(64 1835.8344),(65 1820.9202),(66 1799.1469),(67 1810.5857),(68 1800.8322),(69 1797.9552),(70 1800.3158),(71 1812.1075),(72 1797.5868),(73 1800.7943),(74 1785.9874),(75 1771.8492),(76 1786.1248),(77 1775.8428),(78 1764.4843),(79 1777.2101),
(1 901.4065),(2 1122.8418),(3 1227.7098),(4 1309.5468),(5 1356.1755),(6 1424.6987),(7 1468.4135),(8 1506.3691),(9 1548.9774),(10 1577.6451),(11 1592.3898),(12 1599.9271),(13 1617.3967),(14 1628.7125),(15 1643.5636),(16 1642.4851),(17 1697.1835),(18 1684.1866),(19 1699.871),(20 1699.8121),(21 1699.087),(22 1700.0508),(23 1695.6951),(24 1707.2057),(25 1723.3579),(26 1726.0223),(27 1738.694),(28 1751.4515),(29 1761.613),(30 1765.5491),(31 1768.8484),(32 1798.8599),(33 1771.5529),(34 1762.1547),(35 1750.9332),(36 1747.888),(37 1751.7787),(38 1731.8165),(39 1738.5122),(40 1720.5156),(41 1732.0426),(42 1735.0972),(43 1733.6329),(44 1726.4124),(45 1732.6531),(46 1726.6106),(47 1750.8448),(48 1733.1001),(49 1748.4534),(50 1751.787),(51 1778.5704),(52 1778.2429),(53 1770.115),(54 1763.05),(55 1768.916),(56 1747.5997),(57 1752.262),(58 1760.8185),(59 1784.4712),(60 1781.719),(61 1782.5638),(62 1808.6378),(63 1794.2926),(64 1782.2704),(65 1778.2289),(66 1770.4988),(67 1779.5981),(68 1765.8933),(69 1773.129),(70 1776.1039),(71 1774.8713),(72 1770.2068),(73 1761.1403),(74 1745.0009),(75 1738.9579),(76 1753.514),(77 1755.5313),(78 1747.3502),(79 1775.9078),
(1 882.1545),(2 1097.1141),(3 1205.4023),(4 1264.1075),(5 1329.703),(6 1398.8529),(7 1442.7906),(8 1486.7151),(9 1529.5803),(10 1562.339),(11 1590.2545),(12 1613.0176),(13 1621.8274),(14 1629.0936),(15 1649.1318),(16 1654.241),(17 1688.1158),(18 1691.9631),(19 1698.5708),(20 1713.5665),(21 1742.1179),(22 1740.5734),(23 1758.9418),(24 1731.9308),(25 1742.5813),(26 1765.3542),(27 1784.2235),(28 1764.3734),(29 1790.4031),(30 1801.7382),(31 1811.4896),(32 1833.6464),(33 1833.2672),(34 1851.392),(35 1843.8196),(36 1838.3074),(37 1836.8125),(38 1823.4547),(39 1828.4231),(40 1813.1024),(41 1816.1298),(42 1822.7527),(43 1830.6162),(44 1827.8077),(45 1832.3123),(46 1838.178),(47 1839.9786),(48 1828.9972),(49 1844.4716),(50 1842.5809),(51 1856.322),(52 1856.9088),(53 1867.3868),(54 1860.2119),(55 1860.6625),(56 1843.6912),(57 1833.2489),(58 1836.9744),(59 1842.6469),(60 1852.8647),(61 1845.9113),(62 1858.8944),(63 1845.0947),(64 1855.1924),(65 1848.2249),(66 1827.8798),(67 1830.4109),(68 1814.5664),(69 1807.1486),(70 1796.4758),(71 1795.7806),(72 1769.6526),(73 1772.8135),(74 1748.5177),(75 1755.1896),(76 1765.229),(77 1782.6102),(78 1774.288),(79 1788.8456),
(1 885.58716),(2 1105.8923),(3 1215.1287),(4 1279.7227),(5 1329.7844),(6 1396.168),(7 1472.0922),(8 1509.7903),(9 1556.8049),(10 1577.9401),(11 1611.0802),(12 1658.0149),(13 1671.9537),(14 1676.9232),(15 1692.7219),(16 1694.2003),(17 1731.7203),(18 1745.3522),(19 1741.9991),(20 1734.605),(21 1729.5382),(22 1752.023),(23 1769.5559),(24 1768.8625),(25 1778.1134),(26 1787.7024),(27 1813.597),(28 1837.8932),(29 1858.0142),(30 1887.4476),(31 1882.473),(32 1905.0239),(33 1897.374),(34 1882.1029),(35 1866.8844),(36 1860.8588),(37 1876.6351),(38 1845.7487),(39 1839.7509),(40 1823.4669),(41 1812.334),(42 1800.5706),(43 1792.7751),(44 1788.1963),(45 1777.5524),(46 1767.0812),(47 1767.9656),(48 1745.2855),(49 1753.0283),(50 1761.6935),(51 1776.3663),(52 1788.2345),(53 1801.9187),(54 1802.6982),(55 1790.5398),(56 1793.5243),(57 1785.7386),(58 1782.0444),(59 1793.7184),(60 1779.8063),(61 1786.6987),(62 1807.2722),(63 1795.6564),(64 1798.1487),(65 1798.258),(66 1799.5332),(67 1803.9003),(68 1791.9495),(69 1779.4567),(70 1775.2043),(71 1779.8306),(72 1751.1803),(73 1730.6086),(74 1724.8494),(75 1740.7794),(76 1748.9176),(77 1771.7151),(78 1767.4298),(79 1778.5),
(1 862.40857),(2 1090.8934),(3 1203.0536),(4 1266.9764),(5 1323.6469),(6 1389.822),(7 1435.893),(8 1466.2212),(9 1510.1432),(10 1526.3593),(11 1551.4125),(12 1576.3866),(13 1600.5566),(14 1598.9907),(15 1618.3152),(16 1594.1008),(17 1609.9734),(18 1606.2991),(19 1604.9379),(20 1623.5999),(21 1596.0452),(22 1587.586),(23 1576.7867),(24 1568.9215),(25 1591.2148),(26 1591.2568),(27 1604.064),(28 1623.4949),(29 1653.5684),(30 1680.761),(31 1690.6487),(32 1718.253),(33 1700.453),(34 1680.7856),(35 1682.7927),(36 1669.7721),(37 1678.9989),(38 1648.5308),(39 1638.3273),(40 1620.0021),(41 1590.9233),(42 1588.616),(43 1586.3212),(44 1587.5874),(45 1585.3536),(46 1584.8239),(47 1602.5046),(48 1594.927),(49 1602.7751),(50 1593.2386),(51 1601.976),(52 1614.172),(53 1603.3912),(54 1599.1088),(55 1604.201),(56 1615.0459),(57 1618.966),(58 1608.3381),(59 1633.255),(60 1631.4314),(61 1645.4341),(62 1663.3154),(63 1647.9425),(64 1651.2761),(65 1651.6847),(66 1629.9808),(67 1629.1705),(68 1620.6946),(69 1609.5925),(70 1614.0945),(71 1609.8091),(72 1601.8204),(73 1596.9037),(74 1610.2441),(75 1613.9895),(76 1617.0499),(77 1657.2926),(78 1633.9443),(79 1646.2092),
(1 843.2355),(2 1053.1934),(3 1157.4978),(4 1224.0167),(5 1288.2557),(6 1336.1097),(7 1379.0211),(8 1413.7391),(9 1450.0006),(10 1476.6368),(11 1481.0336),(12 1494.1962),(13 1513.0642),(14 1527.7523),(15 1542.1465),(16 1517.4792),(17 1551.5802),(18 1539.5223),(19 1537.8475),(20 1528.4172),(21 1512.2816),(22 1520.4303),(23 1526.5844),(24 1527.0022),(25 1520.5844),(26 1539.9711),(27 1558.2699),(28 1564.6796),(29 1596.3326),(30 1603.1893),(31 1615.0658),(32 1634.7432),(33 1617.8785),(34 1605.4978),(35 1612.593),(36 1601.578),(37 1619.0063),(38 1604.1863),(39 1598.4095),(40 1597.334),(41 1608.2345),(42 1603.022),(43 1619.5869),(44 1613.8503),(45 1622.064),(46 1635.2573),(47 1642.9993),(48 1636.3286),(49 1633.0856),(50 1618.6444),(51 1627.7611),(52 1615.5344),(53 1604.1288),(54 1601.9271),(55 1606.4105),(56 1595.1399),(57 1604.3091),(58 1600.7745),(59 1606.3613),(60 1616.8119),(61 1632.2963),(62 1637.2871),(63 1633.4762),(64 1638.1932),(65 1614.3953),(66 1628.7297),(67 1643.7551),(68 1627.6089),(69 1632.2477),(70 1645.8389),(71 1661.5219),(72 1666.3052),(73 1667.382),(74 1669.2963),(75 1681.6731),(76 1681.724),(77 1725.8125),(78 1737.5299),(79 1745.2484),
(1 862.42993),(2 1042.2473),(3 1157.15),(4 1213.5957),(5 1270.098),(6 1300.169),(7 1327.1056),(8 1369.8552),(9 1396.1902),(10 1431.2878),(11 1441.381),(12 1458.9546),(13 1483.0602),(14 1489.8557),(15 1516.2955),(16 1513.2634),(17 1549.8522),(18 1550.0562),(19 1562.5748),(20 1551.8121),(21 1556.5436),(22 1572.6622),(23 1573.6168),(24 1583.1804),(25 1586.4387),(26 1590.4974),(27 1606.7178),(28 1604.2299),(29 1635.4126),(30 1642.9622),(31 1646.521),(32 1653.3685),(33 1653.3557),(34 1662.5161),(35 1641.5653),(36 1643.5243),(37 1660.821),(38 1645.4567),(39 1632.7672),(40 1625.3469),(41 1626.5629),(42 1636.171),(43 1632.4819),(44 1632.4946),(45 1642.7944),(46 1647.9193),(47 1667.5007),(48 1667.8129),(49 1652.1852),(50 1637.8792),(51 1653.6393),(52 1660.4926),(53 1643.9924),(54 1642.3184),(55 1655.7356),(56 1660.323),(57 1665.7863),(58 1656.7385),(59 1678.3015),(60 1690.1913),(61 1718.3594),(62 1721.857),(63 1707.4886),(64 1706.1202),(65 1682.1885),(66 1676.9116),(67 1681.0916),(68 1656.8318),(69 1651.0277),(70 1657.5206),(71 1653.8525),(72 1653.1351),(73 1654.434),(74 1646.1152),(75 1660.2491),(76 1671.4106),(77 1683.8414),(78 1676.3777),(79 1689.5331),
(1 815.7286),(2 1019.50507),(3 1126.5231),(4 1172.0305),(5 1208.8977),(6 1276.2848),(7 1306.1537),(8 1340.9235),(9 1367.1202),(10 1412.5848),(11 1419.375),(12 1429.5898),(13 1458.1934),(14 1459.5629),(15 1488.059),(16 1492.9738),(17 1536.473),(18 1559.4519),(19 1575.176),(20 1569.5394),(21 1587.5455),(22 1596.0348),(23 1602.9266),(24 1596.3689),(25 1613.4087),(26 1624.716),(27 1635.372),(28 1664.1829),(29 1684.8475),(30 1676.4221),(31 1684.866),(32 1688.066),(33 1672.383),(34 1679.2468),(35 1667.8553),(36 1684.4648),(37 1685.2263),(38 1666.91),(39 1658.8358),(40 1645.3102),(41 1641.4772),(42 1642.3304),(43 1639.0212),(44 1641.971),(45 1644.8418),(46 1652.1816),(47 1658.7599),(48 1660.7142),(49 1662.4442),(50 1671.6449),(51 1656.5299),(52 1678.4984),(53 1697.3003),(54 1709.9568),(55 1722.2247),(56 1742.0756),(57 1740.7955),(58 1759.8092),(59 1774.4132),(60 1766.4459),(61 1787.4824),(62 1807.8352),(63 1804.6372),(64 1795.4791),(65 1785.4503),(66 1785.8447),(67 1771.4833),(68 1754.4272),(69 1735.501),(70 1736.9885),(71 1742.3657),(72 1740.7502),(73 1725.3956),(74 1718.2017),(75 1707.5737),(76 1718.4609),(77 1757.8549),(78 1741.8843),(79 1740.6079),
(1 804.196),(2 1002.9311),(3 1095.2166),(4 1162.3943),(5 1198.189),(6 1247.9047),(7 1291.3412),(8 1332.5094),(9 1342.4817),(10 1361.4514),(11 1387.6594),(12 1386.0784),(13 1418.3856),(14 1431.4004),(15 1448.3009),(16 1456.3463),(17 1488.0415),(18 1485.7185),(19 1492.1062),(20 1507.3105),(21 1506.1434),(22 1519.4938),(23 1543.4056),(24 1542.1556),(25 1548.4916),(26 1567.7732),(27 1596.1741),(28 1601.4841),(29 1615.4182),(30 1628.5221),(31 1620.3778),(32 1650.8235),(33 1626.0874),(34 1628.6641),(35 1631.5731),(36 1647.187),(37 1635.3737),(38 1621.0353),(39 1616.0057),(40 1599.5314),(41 1614.6672),(42 1614.0829),(43 1608.3468),(44 1606.873),(45 1617.0464),(46 1640.83),(47 1639.2922),(48 1635.6782),(49 1640.2322),(50 1649.7733),(51 1664.8191),(52 1674.0875),(53 1669.4988),(54 1674.7887),(55 1665.8412),(56 1668.9844),(57 1670.7456),(58 1675.2048),(59 1679.0702),(60 1665.8849),(61 1679.0137),(62 1701.4153),(63 1705.5105),(64 1704.1866),(65 1705.5138),(66 1685.0338),(67 1674.3391),(68 1657.2615),(69 1651.2991),(70 1663.6051),(71 1663.0104),(72 1652.7434),(73 1659.3345),(74 1659.3276),(75 1646.6),(76 1653.7319),(77 1689.6388),(78 1678.3059),(79 1674.0778),
(1 790.20886),(2 995.58093),(3 1084.4308),(4 1142.3494),(5 1184.4542),(6 1239.3707),(7 1260.859),(8 1300.1321),(9 1315.702),(10 1336.5498),(11 1344.5029),(12 1367.4878),(13 1383.2618),(14 1386.8533),(15 1421.5392),(16 1412.0735),(17 1448.6256),(18 1459.7391),(19 1464.5591),(20 1481.9272),(21 1477.8079),(22 1479.1519),(23 1492.0204),(24 1505.4824),(25 1508.5822),(26 1518.6136),(27 1523.7115),(28 1540.063),(29 1551.9082),(30 1568.8834),(31 1564.927),(32 1576.3075),(33 1587.2135),(34 1590.2936),(35 1601.8685),(36 1614.8579),(37 1625.9113),(38 1606.2894),(39 1621.7603),(40 1602.5754),(41 1608.3765),(42 1596.416),(43 1609.3606),(44 1600.0392),(45 1594.4374),(46 1606.6575),(47 1615.9316),(48 1619.6384),(49 1612.8545),(50 1603.6554),(51 1630.3064),(52 1632.7241),(53 1626.2435),(54 1634.2535),(55 1620.8226),(56 1638.369),(57 1638.9387),(58 1657.5212),(59 1654.952),(60 1653.0245),(61 1658.5211),(62 1677.1152),(63 1684.5587),(64 1670.1031),(65 1680.2249),(66 1680.3584),(67 1666.1698),(68 1658.9615),(69 1641.9569),(70 1631.6895),(71 1634.1858),(72 1618.7667),(73 1621.0579),(74 1617.0198),(75 1603.0159),(76 1604.3724),(77 1630.5715),(78 1613.3899),(79 1633.4156),
(1 770.5244),(2 948.5896),(3 1043.5204),(4 1076.2014),(5 1146.098),(6 1176.6284),(7 1211.7281),(8 1220.7616),(9 1246.8961),(10 1268.9791),(11 1290.984),(12 1297.4806),(13 1310.9103),(14 1306.5413),(15 1333.437),(16 1333.0377),(17 1347.667),(18 1374.9833),(19 1378.1902),(20 1387.5839),(21 1391.9246),(22 1387.4856),(23 1381.0189),(24 1390.293),(25 1397.2065),(26 1403.2433),(27 1395.1934),(28 1420.6989),(29 1428.854),(30 1430.7686),(31 1425.2668),(32 1461.0388),(33 1464.9967),(34 1471.6271),(35 1470.4639),(36 1481.6971),(37 1488.5046),(38 1468.6893),(39 1474.3767),(40 1464.0558),(41 1472.6123),(42 1473.0762),(43 1482.6108),(44 1476.094),(45 1490.1968),(46 1498.333),(47 1512.2672),(48 1505.263),(49 1512.6777),(50 1493.5573),(51 1509.1658),(52 1506.4989),(53 1486.8337),(54 1496.822),(55 1467.5654),(56 1460.249),(57 1460.4288),(58 1438.9478),(59 1446.2295),(60 1451.7955),(61 1458.424),(62 1463.3269),(63 1452.0822),(64 1459.505),(65 1454.4124),(66 1447.0238),(67 1444.646),(68 1441.6627),(69 1449.2384),(70 1457.6663),(71 1462.0709),(72 1460.815),(73 1463.598),(74 1466.3069),(75 1473.7844),(76 1487.1426),(77 1511.2946),(78 1506.6093),(79 1526.5989),
