1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1593763.9),(2 4974099.5),(3 7599221),(4 9617731),(5 10813770),(6 11456648),(7 11768735),(8 11947910),(9 12256833),(10 12814527),(11 13559416),(12 14292077),(13 14835848),(14 14938095),(15 14624089),(16 13945749),(17 13479443),(18 13518564),(19 13388973),(20 12803055),(21 12040333),(22 11094517),(23 10438588),(24 10379377),(25 10886131),(26 11195505),(27 11628454),(28 12216957),(29 12877601),(30 13322234),(31 13661027),(32 13657653),(33 13250509),(34 12790055),(35 12708310),(36 12986674),(37 13496865),(38 14113365),(39 14653647),(40 14747279),(41 14391571),(42 13796177),(43 13334632),(44 13107510),(45 13076056),(46 13289241),(47 13562200),(48 13843008),(49 13675699),(50 13444237),(51 13371581),(52 13571942),(53 14114340),(54 14738024),(55 15338115),(56 15555039),(57 15538883),(58 15616470),(59 15772995),(60 15885646),(61 15904871),(62 15897631),(63 15798678),(64 15306426),(65 14587480),(66 14134247),(67 13998024),(68 13983460),(69 14040526),(70 14159311),(71 14359887),(72 14560213),(73 14883908),(74 15142251),(75 15188235),(76 15133599),(77 15025202),(78 14646630),(79 14118905),
(1 1382809.9),(2 4144558),(3 6056866),(4 7643695.5),(5 8860380),(6 9695767),(7 10081129),(8 10415466),(9 10865453),(10 11307056),(11 11363588),(12 11068935),(13 10984725),(14 11264075),(15 11518040),(16 11377716),(17 11044179),(18 10714269),(19 10343137),(20 10052980),(21 9841287),(22 9954320),(23 10208095),(24 10438468),(25 10530267),(26 10640332),(27 10918147),(28 11364196),(29 11793173),(30 11974640),(31 12252395),(32 12564923),(33 12625369),(34 12131468),(35 11435043),(36 11157130),(37 11574608),(38 12036717),(39 12319479),(40 12141797),(41 11627205),(42 11141099),(43 10844875),(44 10707555),(45 10785263),(46 11033151),(47 11209912),(48 11439333),(49 11602849),(50 11825493),(51 12083228),(52 12224095),(53 12282643),(54 12342625),(55 12493515),(56 12739471),(57 12866245),(58 12981272),(59 12973016),(60 12843787),(61 12708764),(62 12795197),(63 12744643),(64 12216584),(65 11512739),(66 11107737),(67 11004759),(68 10950032),(69 10977571),(70 11043939),(71 11111933),(72 11149829),(73 11124370),(74 11068037),(75 11144926),(76 11397353),(77 11509773),(78 11370979),(79 11112752),
(1 1216630.5),(2 3450598.5),(3 4855249.5),(4 5832644),(5 6454404),(6 6675864.5),(7 6801474.5),(8 6943762.5),(9 7132046),(10 7357655.5),(11 7549375.5),(12 7719120),(13 8012150),(14 8238544),(15 8389863),(16 8298331),(17 8095266.5),(18 8191164),(19 8454863),(20 8436710),(21 8510135),(22 8669795),(23 8637044),(24 8489427),(25 8454765),(26 8383207.5),(27 8422295),(28 8607881),(29 8820923),(30 8800179),(31 8650020),(32 8730330),(33 9016861),(34 9188925),(35 9151831),(36 9355422),(37 9680857),(38 9766522),(39 9546730),(40 9275858),(41 9099528),(42 9078790),(43 9053322),(44 9125352),(45 9319670),(46 9466916),(47 9435363),(48 9415633),(49 9524637),(50 9477087),(51 9443247),(52 9382526),(53 9197639),(54 9177015),(55 9530463),(56 10071720),(57 10250717),(58 10142099),(59 9966515),(60 9632865),(61 9015991),(62 8447399),(63 8140267.5),(64 7941718.5),(65 7967915.5),(66 8302487),(67 8800006),(68 9228195),(69 9385491),(70 9478622),(71 9620820),(72 9718170),(73 9626326),(74 9575878),(75 9579183),(76 9569698),(77 9412659),(78 9192600),(79 8957865),
(1 1223300.4),(2 3380754.5),(3 4687419),(4 5414946.5),(5 5661859),(6 5786021),(7 5756874),(8 5884546.5),(9 6421175.5),(10 7064583.5),(11 7405499.5),(12 7752562),(13 8146255.5),(14 8161239.5),(15 7887729.5),(16 7891255),(17 8188558),(18 8414378),(19 8390353),(20 8112030),(21 7875447.5),(22 7672811.5),(23 7595837),(24 7773008.5),(25 7877519.5),(26 7917162),(27 8020368.5),(28 8165790.5),(29 8322939.5),(30 8393430),(31 8256813),(32 8167615.5),(33 8566406),(34 9069075),(35 9224195),(36 9244646),(37 9519261),(38 9707354),(39 9743324),(40 9514048),(41 9141254),(42 8879465),(43 8892144),(44 9003101),(45 9098685),(46 9160419),(47 9142614),(48 8864204),(49 8706020),(50 8559166),(51 8622647),(52 8620036),(53 8580237),(54 8723497),(55 9058983),(56 9471674),(57 9722261),(58 9792998),(59 9637999),(60 9204403),(61 8546325),(62 8036050),(63 7743856),(64 7674939),(65 7781566),(66 7942715),(67 8018266),(68 8048030),(69 8106503),(70 8233965.5),(71 8171161.5),(72 7968431.5),(73 7902461),(74 7928216.5),(75 7971531),(76 7907530),(77 7869017),(78 7993851.5),(79 8247734),
(1 1273992),(2 3506679.5),(3 4714981.5),(4 5368539.5),(5 5503791),(6 5581087.5),(7 5439945),(8 5537716),(9 6039997),(10 6535396.5),(11 6709642.5),(12 7001396.5),(13 7275322),(14 7028404.5),(15 6713945.5),(16 6832436.5),(17 7029913.5),(18 6918052),(19 6833270.5),(20 7028155.5),(21 7213194.5),(22 7236128.5),(23 7129953),(24 6879887.5),(25 6582009),(26 6519058),(27 6798880.5),(28 7115415.5),(29 7182362.5),(30 7152189),(31 6967388.5),(32 6830804),(33 6922898),(34 7182786.5),(35 7422755.5),(36 7618574),(37 7561190.5),(38 7306760.5),(39 7287718),(40 7354116.5),(41 7303442),(42 7268637),(43 7582862),(44 7980167),(45 8107212),(46 8045827.5),(47 7906127.5),(48 7679074.5),(49 7457047),(50 7334442),(51 7369276),(52 7368017),(53 7535717.5),(54 7837820.5),(55 7836788.5),(56 7710423),(57 7705590),(58 7504398),(59 7213667.5),(60 7127729),(61 6991610),(62 6672135),(63 6539767.5),(64 6582984.5),(65 6724660.5),(66 6878701),(67 6858029),(68 6626202.5),(69 6506384.5),(70 6631674),(71 6607932),(72 6300652),(73 6202608),(74 6239066.5),(75 6344672),(76 6446188),(77 6487506),(78 6587506.5),(79 6762018),
(1 1311967.3),(2 3532117.8),(3 4851240.5),(4 5922970),(5 6738065),(6 7218164.5),(7 7181335.5),(8 7205734),(9 7393847.5),(10 7489373),(11 7211819.5),(12 6976642),(13 6998064.5),(14 7131527),(15 7165082.5),(16 7121059),(17 7050274.5),(18 6713326.5),(19 6567067),(20 6937061.5),(21 7310732.5),(22 7459961.5),(23 7321045.5),(24 6953074),(25 6547249.5),(26 6411041),(27 6526682.5),(28 6595832.5),(29 6720575),(30 6612762),(31 6365720.5),(32 6338272.5),(33 6504615),(34 6644493),(35 6634087.5),(36 6658973),(37 6719949),(38 6582782.5),(39 6535395),(40 6730441),(41 7049832.5),(42 7370481.5),(43 7553027),(44 7563693.5),(45 7420867),(46 7105755.5),(47 6711381.5),(48 6267783),(49 6072813.5),(50 6006371),(51 6199000.5),(52 6397936),(53 6732574.5),(54 6990405.5),(55 6876163),(56 6840017.5),(57 6944772.5),(58 6694558.5),(59 6357180.5),(60 6440963.5),(61 6451595),(62 6320208.5),(63 6300557.5),(64 6288797.5),(65 6234468.5),(66 6388801),(67 6668469),(68 6832093),(69 6948349),(70 6992494),(71 6714448.5),(72 6428530.5),(73 6130379.5),(74 5959475.5),(75 5897048.5),(76 5983359.5),(77 6217993),(78 6373035.5),(79 6384150.5),
(1 1282346.4),(2 3140736.3),(3 4149910.3),(4 5098309.5),(5 5776611),(6 6248892.5),(7 6636518),(8 6732026),(9 6664013.5),(10 6643686),(11 6517988),(12 6335666),(13 6410052.5),(14 6608963.5),(15 6522942),(16 6314497),(17 6277824.5),(18 6364878.5),(19 6607020),(20 6760915),(21 6610107.5),(22 6515122),(23 6453836.5),(24 6232770),(25 6005693),(26 5815175),(27 5598125),(28 5329408.5),(29 5155102),(30 5102521),(31 5222621),(32 5534738.5),(33 5712748.5),(34 5872018.5),(35 6062759),(36 6264316),(37 6431315.5),(38 6545829.5),(39 6622729),(40 6513453.5),(41 6454138),(42 6720857),(43 6775369),(44 6628991),(45 6544669),(46 6407088),(47 6240347),(48 6174421.5),(49 6216045),(50 6281108),(51 6287291.5),(52 6323532.5),(53 6157742.5),(54 5917061),(55 5632174),(56 5604281),(57 5720362),(58 5675520),(59 5795635),(60 6121265),(61 6278723),(62 6282769.5),(63 6191038),(64 5932565.5),(65 5781358),(66 5723055),(67 5536458.5),(68 5577754.5),(69 5838856.5),(70 5969253),(71 5938513.5),(72 5925369),(73 5951026),(74 5943986.5),(75 5783444.5),(76 5656973.5),(77 5688733),(78 5763390),(79 5775401.5),
(1 1193490.9),(2 2688215.3),(3 3321261.5),(4 3937765.5),(5 4264986),(6 4331641.5),(7 4412894.5),(8 4490438.5),(9 4480488.5),(10 4554159),(11 4774454.5),(12 4879368.5),(13 4876331),(14 4793020),(15 4586905.5),(16 4401837),(17 4363624),(18 4618462),(19 4809432),(20 4800044),(21 4814225),(22 4817217),(23 4748114.5),(24 4811320),(25 4715601),(26 4438701),(27 4163787.8),(28 3902428),(29 3882614.3),(30 4061623),(31 4345155.5),(32 4520568),(33 4556470.5),(34 4644663.5),(35 4605665.5),(36 4511050.5),(37 4619876.5),(38 4780411),(39 4849977.5),(40 4973175.5),(41 5086288),(42 5157322),(43 5243454),(44 5391935.5),(45 5527949.5),(46 5526145),(47 5556721.5),(48 5719903),(49 5765793),(50 5606297),(51 5342974),(52 5193620.5),(53 4933498),(54 4698236),(55 4630771.5),(56 4687805.5),(57 4778923),(58 4744173.5),(59 4713678.5),(60 4613799),(61 4337902),(62 4162519.3),(63 4219827),(64 4286752),(65 4401330.5),(66 4698033.5),(67 4890366),(68 4906469.5),(69 4892499.5),(70 4820464.5),(71 4600211),(72 4536341),(73 4603605),(74 4572272.5),(75 4452347.5),(76 4417354.5),(77 4585101.5),(78 4693775.5),(79 4614970),
(1 1140921.6),(2 2508291.8),(3 3015631.3),(4 3256317.5),(5 3401761),(6 3590578.8),(7 3731406.3),(8 3874324.3),(9 4085101.8),(10 4129940),(11 4203832),(12 4470352),(13 4685278),(14 4583667),(15 4362199),(16 4176319),(17 4163158),(18 4150192.8),(19 4190195.5),(20 4188710),(21 4202807),(22 4242987),(23 4214480),(24 4135565.8),(25 4086157.5),(26 4073607.5),(27 3993388.5),(28 3888597.5),(29 3925342.5),(30 3978480.3),(31 4059603),(32 4135659.5),(33 4243493),(34 4488164),(35 4454628),(36 4365197.5),(37 4413500),(38 4268686),(39 4271878.5),(40 4383662),(41 4320247.5),(42 4340736),(43 4606861.5),(44 4881661.5),(45 4881173),(46 4679400),(47 4560268),(48 4604443),(49 4585031),(50 4493332),(51 4317326),(52 4194721),(53 4211678),(54 4206397),(55 4091015.8),(56 3998811.5),(57 4011244),(58 4032461.3),(59 4127595),(60 4178038),(61 4103820.5),(62 4110059),(63 4164134.5),(64 4119933),(65 4146460.3),(66 4382664),(67 4560094.5),(68 4494490),(69 4378490),(70 4455839.5),(71 4444387),(72 4398395.5),(73 4450916.5),(74 4501985),(75 4450155.5),(76 4466957),(77 4549180),(78 4505695),(79 4358408),
(1 1141206),(2 2326800),(3 2636566.5),(4 2845097),(5 3059173.5),(6 3346244),(7 3517165.5),(8 3599927),(9 3496338.5),(10 3526317.3),(11 3625714.8),(12 3803130),(13 3759229.8),(14 3618848.8),(15 3737346.5),(16 3675809.8),(17 3617246.5),(18 3588018),(19 3583703.5),(20 3645877.5),(21 3792792.8),(22 4027800.3),(23 3984757.5),(24 3903754.5),(25 3817968.5),(26 3668473),(27 3646890.8),(28 3749132.5),(29 3785733.5),(30 3766432.5),(31 3791207.8),(32 3775742.8),(33 3820149.5),(34 3923776.8),(35 3933237.5),(36 4066060.5),(37 4055818.8),(38 3880953),(39 3991314.3),(40 4112660.3),(41 3974278),(42 3993150.8),(43 3960760.3),(44 4045422.8),(45 4275803),(46 4314574.5),(47 4204671),(48 4108851.5),(49 4179642),(50 4189713.3),(51 4183794.5),(52 4006876.5),(53 3926823.8),(54 3920092),(55 3861008),(56 3802075.8),(57 3793996),(58 3773089.3),(59 3847967.5),(60 3986517.3),(61 3909638),(62 3759236),(63 3762413),(64 3690604),(65 3698516.3),(66 3799591.8),(67 3830131),(68 3890862.3),(69 3880397.5),(70 3905082),(71 3965054.3),(72 3855396.3),(73 3819373.5),(74 3821937.8),(75 3761642.5),(76 3808807),(77 3839630.8),(78 3859508.3),(79 3798583.8),
(1 1155033.4),(2 2196086.8),(3 2529402.5),(4 2699071.5),(5 2986499.8),(6 3236791.8),(7 3369551),(8 3504330.8),(9 3460346.8),(10 3469111.3),(11 3456367.5),(12 3507660.3),(13 3591701),(14 3633984.5),(15 3765588.8),(16 3654370.5),(17 3464343.5),(18 3344541),(19 3388710.5),(20 3302227.5),(21 3325759.3),(22 3541129.5),(23 3670357.5),(24 3581301.3),(25 3494883.8),(26 3294178.8),(27 3274887.8),(28 3452277.3),(29 3532851.5),(30 3430923.3),(31 3131876),(32 3043194.3),(33 3363004.3),(34 3546572.3),(35 3550728.8),(36 3767653.8),(37 3713630.3),(38 3606061.5),(39 3811862),(40 3853103.5),(41 3764010.5),(42 3734345.3),(43 3620784.5),(44 3622178.8),(45 3807130.5),(46 3770466.3),(47 3597482.5),(48 3547867),(49 3558775),(50 3604166.8),(51 3522233),(52 3267086.8),(53 3280367.5),(54 3439188),(55 3433464.8),(56 3443151.5),(57 3500220.8),(58 3403685.8),(59 3360854.5),(60 3374947.8),(61 3312700),(62 3168359.8),(63 3166932),(64 3279879.8),(65 3376611.8),(66 3496704.5),(67 3649917),(68 3660897.8),(69 3520762),(70 3511721.3),(71 3519832.8),(72 3447396.3),(73 3400904.3),(74 3447641.8),(75 3514646.3),(76 3503084),(77 3479878.5),(78 3596952.3),(79 3656165),
(1 1027665),(2 1958713.4),(3 2210297.5),(4 2351385),(5 2596200.3),(6 2716215.3),(7 2824500),(8 2865271.3),(9 2915439.3),(10 2905291.3),(11 2876738.8),(12 2903718.3),(13 2941489.5),(14 2953546.5),(15 3032297.8),(16 2969115.5),(17 3048484.3),(18 3057601),(19 3130739.5),(20 3058679.5),(21 2882725),(22 2868685),(23 2928353),(24 2957316.5),(25 2886854.8),(26 2854000.5),(27 2928260.8),(28 3090203),(29 3278823.8),(30 3192999.3),(31 3104375.3),(32 3306489),(33 3521110.8),(34 3474342.8),(35 3334504.3),(36 3343847.8),(37 3363999),(38 3356411),(39 3360764.3),(40 3178087.5),(41 3166076.8),(42 3300621),(43 3300236.8),(44 3311533.8),(45 3229590),(46 3148932.3),(47 3292173.3),(48 3415404.5),(49 3472441),(50 3539608),(51 3619140.3),(52 3593909.5),(53 3577846.5),(54 3562928),(55 3520346.8),(56 3461406),(57 3356235),(58 3224166.8),(59 3194030.3),(60 3162296.5),(61 3049729),(62 2900269.3),(63 2978509),(64 3116661),(65 3104997),(66 3106958),(67 3178183),(68 3142370.5),(69 3137346),(70 3255974.8),(71 3251799.8),(72 3156036.5),(73 3094351.8),(74 3167241.3),(75 3363141),(76 3442788.8),(77 3370286),(78 3346218.5),(79 3334336.8),
(1 950782.1),(2 1941839.6),(3 2319112.5),(4 2549124.8),(5 2723734.8),(6 2859943.5),(7 2874232),(8 2838510.5),(9 2822403.8),(10 2827075),(11 2913952.5),(12 2949817.3),(13 2899939.3),(14 2757203.8),(15 2834992.8),(16 2923889.8),(17 3023443.3),(18 3178946.3),(19 3165376.8),(20 3068190.5),(21 2836099.5),(22 2754300),(23 2777621),(24 2859316.8),(25 2900446.3),(26 2888797.3),(27 2810227),(28 2857165),(29 2865000.5),(30 2783489.8),(31 2900866.8),(32 3072325.8),(33 3133431.5),(34 3173596),(35 3166732.8),(36 3171840.8),(37 3217047.8),(38 3148814.5),(39 3045718.8),(40 2967170.5),(41 3008182),(42 3025578),(43 2849030.3),(44 2699654),(45 2703779),(46 2752635.3),(47 2764287),(48 2812293.8),(49 2825249),(50 2968348.3),(51 3158623.8),(52 3097791),(53 3001113),(54 2925110.3),(55 2876716.8),(56 2805191.5),(57 2753722.5),(58 2758417.8),(59 2791426.5),(60 2781889.8),(61 2723245.5),(62 2686411.5),(63 2795566.5),(64 2949146.5),(65 3072660.8),(66 3127505.8),(67 3154870),(68 3080205.5),(69 3012679.8),(70 3020697.8),(71 3020802.5),(72 2925321),(73 2878824.5),(74 2937680),(75 2974503),(76 2900986.5),(77 2724410.8),(78 2633166.3),(79 2679467.5),
(1 954260.44),(2 1890524.5),(3 2127409),(4 2311652.5),(5 2496252),(6 2642194.3),(7 2699842.3),(8 2694417),(9 2648170.3),(10 2659683.5),(11 2684304.8),(12 2618010.3),(13 2559849),(14 2562759.8),(15 2687522.3),(16 2707193.5),(17 2776418.8),(18 2858413.3),(19 2815086.5),(20 2695626.3),(21 2518524.5),(22 2408639.3),(23 2537710.5),(24 2731418.3),(25 2735892.5),(26 2685005),(27 2568844.5),(28 2493374.5),(29 2503670.3),(30 2440959.3),(31 2520131.8),(32 2530085.3),(33 2506750.3),(34 2540538.3),(35 2571852.8),(36 2581529.3),(37 2597053.8),(38 2469698.8),(39 2511506.3),(40 2677203.8),(41 2746520.5),(42 2803447.5),(43 2759794.8),(44 2677140.3),(45 2674564.5),(46 2568156.5),(47 2532352.3),(48 2546186.5),(49 2539482.3),(50 2624570.5),(51 2680814),(52 2620281.5),(53 2610617.5),(54 2696017),(55 2765059),(56 2728009.3),(57 2710200.3),(58 2748065),(59 2786029.3),(60 2863586.3),(61 2844227.3),(62 2780236.5),(63 2747864),(64 2687548.5),(65 2589800),(66 2623702.8),(67 2740066.3),(68 2725510.5),(69 2660485.3),(70 2753522.3),(71 2810475.5),(72 2718165),(73 2630217.3),(74 2604103.8),(75 2659580),(76 2727869),(77 2655639.5),(78 2532709.5),(79 2486814.5),
(1 958240.6),(2 1767855.1),(3 1961249.4),(4 2148246.8),(5 2406149.8),(6 2457884),(7 2588884),(8 2553919),(9 2577317.8),(10 2654350.8),(11 2663238.3),(12 2500765.3),(13 2503090.3),(14 2506122.3),(15 2596842.3),(16 2565278.5),(17 2619835.5),(18 2625536.3),(19 2636250),(20 2561565.5),(21 2515434),(22 2525733.3),(23 2600566.5),(24 2588430.3),(25 2441531.5),(26 2434528.5),(27 2436155.5),(28 2511785.3),(29 2575093.5),(30 2504911.8),(31 2475755.5),(32 2473175.5),(33 2490423.5),(34 2469831.3),(35 2540103),(36 2497138.3),(37 2454485.8),(38 2443575),(39 2605819.5),(40 2679788),(41 2511043.3),(42 2524392.3),(43 2614005.8),(44 2665549.3),(45 2592426.8),(46 2504031),(47 2480841.3),(48 2571836.5),(49 2514688),(50 2434567),(51 2425453.3),(52 2420875),(53 2370939),(54 2391764),(55 2454996.3),(56 2512987),(57 2550276.5),(58 2529491.5),(59 2530100.8),(60 2623048),(61 2634212.5),(62 2558992.3),(63 2577076.3),(64 2521544.3),(65 2425026.5),(66 2438144),(67 2489110),(68 2436301.5),(69 2373261.5),(70 2386181.3),(71 2435659.5),(72 2514359),(73 2493983.3),(74 2466279.8),(75 2475634.3),(76 2494961.5),(77 2514415.3),(78 2425602.8),(79 2359778.8),
(1 870948.4),(2 1444362),(3 1586515),(4 1874165),(5 2027847),(6 2128827),(7 2236474.3),(8 2270351.8),(9 2323708),(10 2485257.5),(11 2429416.5),(12 2290598),(13 2323830.5),(14 2341020.8),(15 2373173.5),(16 2307044),(17 2321633.3),(18 2263205.8),(19 2259425.5),(20 2237145),(21 2183155.8),(22 2181734.5),(23 2265732.8),(24 2156628.3),(25 2101352.8),(26 2074773),(27 2011160.8),(28 2016765),(29 1916205.4),(30 1903965),(31 2020323.8),(32 2089277.4),(33 2077422.3),(34 2167685),(35 2274020.3),(36 2288783.8),(37 2385729.5),(38 2448994.8),(39 2549622),(40 2577785.3),(41 2457708.5),(42 2471285.3),(43 2450025.3),(44 2354495.3),(45 2333025.5),(46 2296818),(47 2242899.3),(48 2155951.5),(49 2131814),(50 2101624.5),(51 2103894.8),(52 2100133.8),(53 2062577.8),(54 2164926.5),(55 2172963),(56 2190132.5),(57 2236735.3),(58 2274499.5),(59 2267865.3),(60 2274507.8),(61 2282379.5),(62 2269498.8),(63 2307917),(64 2290256.8),(65 2290812.5),(66 2297374.3),(67 2229067.5),(68 2122345.3),(69 2036982.5),(70 1986519.6),(71 2055938.6),(72 2084640.8),(73 2067765.4),(74 2091051.8),(75 2058734.1),(76 2057721.9),(77 2085366.6),(78 2065649.9),(79 2113822.5),
(1 793933.06),(2 1385951.9),(3 1547555.3),(4 1835652.6),(5 1933838.6),(6 2036043.8),(7 2044027),(8 1997822.6),(9 1995840.9),(10 2033253),(11 2040397.4),(12 1997961.8),(13 2016494.6),(14 2052306.9),(15 2045823.6),(16 2058363.5),(17 2055656.8),(18 2025131.5),(19 2080475),(20 2093089.4),(21 2039877),(22 2069511.9),(23 2015696.8),(24 1918564.6),(25 1930434.5),(26 1923466.9),(27 1899466.5),(28 1989930),(29 2010647.1),(30 2075355.4),(31 2116142.3),(32 2131210.5),(33 2094327.9),(34 2155909.3),(35 2191599.3),(36 2220229),(37 2223629.3),(38 2182496.3),(39 2166310),(40 2220057),(41 2241554),(42 2324049),(43 2202761),(44 2120170.3),(45 2080821.4),(46 1946810),(47 1885081.6),(48 1900391.1),(49 1912511.5),(50 1972576),(51 2045542.4),(52 2014395.5),(53 1999621),(54 2064077.1),(55 2056992.1),(56 1990353.8),(57 2022872.9),(58 2093186.6),(59 2102129),(60 2160394.8),(61 2148155.8),(62 2127247.3),(63 2130507.5),(64 2086273.8),(65 2146442),(66 2114645),(67 2042893.9),(68 1996384.8),(69 2008706.5),(70 2068270.6),(71 2082929.8),(72 2086841.3),(73 2083877.4),(74 1990243.5),(75 1939874.5),(76 1933940.5),(77 1901487.6),(78 1889131),(79 1975977.4),
(1 704805),(2 1231974.4),(3 1370300.1),(4 1484649.4),(5 1658594.5),(6 1781833.6),(7 1718207.5),(8 1618085.5),(9 1688649.8),(10 1801956.1),(11 1738480.1),(12 1685679.9),(13 1680709.1),(14 1713460.3),(15 1772465.6),(16 1778528.6),(17 1727707.6),(18 1766458.5),(19 1804137.4),(20 1810531.8),(21 1844469.6),(22 1818663.5),(23 1799811.8),(24 1712417.4),(25 1653971.9),(26 1660269.8),(27 1636174.4),(28 1709045.8),(29 1788453.4),(30 1829831.9),(31 1767149.8),(32 1810720),(33 1836188.4),(34 1856604.3),(35 1845429.8),(36 1859896.8),(37 1897390.4),(38 1895322),(39 1956258.3),(40 2044859.6),(41 2091247.5),(42 2101833.8),(43 2035301),(44 1931768.8),(45 1901970.6),(46 1881762.6),(47 1889073.3),(48 1889088.8),(49 1902928.6),(50 1918093.6),(51 1914507.1),(52 1801563),(53 1787890.3),(54 1811817.1),(55 1795460.8),(56 1748802.9),(57 1738388.9),(58 1832593.9),(59 1810584.8),(60 1828994.4),(61 1845992.5),(62 1854832.1),(63 1845456.4),(64 1802548.5),(65 1843612.4),(66 1889239.6),(67 1844927.9),(68 1829533.1),(69 1897403),(70 1914379),(71 1896297.9),(72 1853020.9),(73 1825767.9),(74 1768763.1),(75 1708698),(76 1676438.6),(77 1653432.8),(78 1669423),(79 1717130.6),
