1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 45177876),(2 111527510),(3 163123180),(4 191001620),(5 203979600),(6 211671500),(7 209891950),(8 198543490),(9 182309440),(10 174458830),(11 177501200),(12 187704510),(13 202521280),(14 217677060),(15 233077840),(16 249539500),(17 262729620),(18 265952210),(19 267340210),(20 267024720),(21 266006320),(22 266466940),(23 283186780),(24 293627400),(25 302816860),(26 316266000),(27 301625150),(28 300453470),(29 302221900),(30 317342240),(31 337316960),(32 348834050),(33 361385760),(34 362510180),(35 353539040),(36 349565820),(37 344791260),(38 348503040),(39 342031000),(40 335953150),(41 345663970),(42 354996860),(43 361731170),(44 369106940),(45 377994660),(46 384143200),(47 377523040),(48 369198340),(49 365701600),(50 374181280),(51 370502180),(52 369751800),(53 372529060),(54 381530140),(55 389625340),(56 401120540),(57 420672740),(58 419079070),(59 411350270),(60 403980260),(61 387630200),(62 376501600),(63 376166300),(64 379654660),(65 379175900),(66 390610200),(67 394205470),(68 393298700),(69 389154300),(70 381028580),(71 370856960),(72 364867700),(73 369521760),(74 375974900),(75 377191970),(76 365429120),(77 349462940),(78 345130080),(79 346904600),
(1 572.7181),(2 621.41223),(3 640.48816),(4 645.64233),(5 651.816),(6 635.56683),(7 639.47784),(8 644.7975),(9 646.6913),(10 647.4655),(11 650.51465),(12 653.3341),(13 657.2882),(14 659.6268),(15 660.4231),(16 670.45593),(17 678.21155),(18 670.43494),(19 671.5141),(20 674.6123),(21 669.2972),(22 676.6933),(23 685.27704),(24 680.8361),(25 697.9024),(26 706.09424),(27 689.16034),(28 697.10535),(29 699.6316),(30 686.9866),(31 682.7656),(32 684.45905),(33 675.243),(34 663.5097),(35 672.9855),(36 664.55853),(37 674.2349),(38 678.6945),(39 669.91907),(40 655.8346),(41 657.68384),(42 666.3359),(43 662.1123),(44 657.2998),(45 644.9507),(46 657.85614),(47 634.20483),(48 633.0001),(49 628.7819),(50 631.5062),(51 636.2827),(52 635.8534),(53 643.16174),(54 631.3322),(55 628.0292),(56 621.97516),(57 634.41974),(58 636.16235),(59 626.8208),(60 618.51654),(61 605.6816),(62 608.00366),(63 622.77246),(64 614.5319),(65 607.09265),(66 598.8253),(67 600.54956),(68 601.436),(69 602.89966),(70 589.3052),(71 596.5289),(72 583.5584),(73 591.85187),(74 587.4106),(75 589.0216),(76 591.8749),(77 593.20715),(78 603.75366),(79 598.4384),
(1 583.51825),(2 635.28107),(3 643.84076),(4 665.26117),(5 666.27106),(6 662.314),(7 659.4562),(8 652.98737),(9 656.7005),(10 670.8351),(11 673.256),(12 676.5364),(13 678.0046),(14 676.7059),(15 680.9366),(16 682.4278),(17 689.85406),(18 684.86084),(19 686.9146),(20 692.55743),(21 685.00006),(22 690.1309),(23 711.63696),(24 695.524),(25 712.88306),(26 721.71484),(27 708.8195),(28 705.3233),(29 699.6649),(30 706.391),(31 703.72485),(32 694.5625),(33 699.20166),(34 694.1225),(35 686.626),(36 682.99884),(37 691.0111),(38 686.24854),(39 667.1808),(40 652.1256),(41 658.17865),(42 660.03455),(43 656.70306),(44 653.3606),(45 656.255),(46 656.7754),(47 643.7266),(48 635.91046),(49 640.9191),(50 633.6923),(51 631.1746),(52 629.2841),(53 629.6029),(54 638.6383),(55 632.33777),(56 618.815),(57 623.52075),(58 622.15924),(59 620.1257),(60 618.4465),(61 616.09326),(62 617.7446),(63 620.02563),(64 616.7991),(65 613.76306),(66 612.7378),(67 600.6985),(68 606.7172),(69 619.2027),(70 601.3417),(71 599.22974),(72 606.4955),(73 593.67615),(74 603.9952),(75 600.5878),(76 605.12366),(77 604.83496),(78 605.9344),(79 597.4288),
(1 541.89343),(2 585.38873),(3 603.28564),(4 606.85596),(5 616.1623),(6 600.68945),(7 607.4537),(8 589.1514),(9 597.5881),(10 606.28564),(11 607.30493),(12 620.6512),(13 618.809),(14 627.0249),(15 620.6086),(16 619.7731),(17 635.365),(18 633.7613),(19 627.5571),(20 626.42834),(21 636.72955),(22 632.0968),(23 639.0856),(24 642.38635),(25 644.09534),(26 650.61523),(27 641.9408),(28 645.8508),(29 643.9426),(30 651.14764),(31 638.7285),(32 634.98517),(33 645.0318),(34 619.8826),(35 632.80365),(36 623.6489),(37 618.35443),(38 621.4206),(39 606.7232),(40 604.443),(41 607.07355),(42 607.9294),(43 610.3346),(44 598.35846),(45 600.0705),(46 601.77026),(47 588.9913),(48 576.46747),(49 581.8199),(50 582.40643),(51 576.70087),(52 581.1306),(53 583.4332),(54 579.22864),(55 574.70105),(56 564.0458),(57 570.0309),(58 563.1068),(59 576.51764),(60 565.87646),(61 567.6391),(62 560.2022),(63 560.4694),(64 557.2774),(65 560.1363),(66 549.6145),(67 550.9392),(68 551.0768),(69 554.1545),(70 548.8349),(71 542.68506),(72 539.09326),(73 549.32623),(74 534.2623),(75 540.9404),(76 540.48413),(77 549.7399),(78 539.7592),(79 551.3379),
(1 576.0128),(2 611.7845),(3 628.80615),(4 618.9528),(5 630.2664),(6 618.7302),(7 622.61993),(8 620.14923),(9 623.3762),(10 631.2292),(11 625.73047),(12 642.2755),(13 643.17896),(14 632.64343),(15 648.03864),(16 640.9583),(17 651.26917),(18 654.97107),(19 657.8722),(20 649.68964),(21 659.8055),(22 646.4065),(23 673.5583),(24 649.4583),(25 665.7173),(26 683.8421),(27 663.4394),(28 662.45685),(29 670.35144),(30 658.93536),(31 658.7322),(32 669.9439),(33 658.69556),(34 660.0116),(35 649.06604),(36 638.49316),(37 653.9308),(38 641.8632),(39 630.30145),(40 633.7633),(41 637.10236),(42 624.3632),(43 635.9724),(44 625.1414),(45 637.3634),(46 632.17035),(47 616.8957),(48 605.64386),(49 605.7085),(50 605.7997),(51 605.3594),(52 609.0153),(53 601.3498),(54 611.87335),(55 595.8563),(56 602.7095),(57 596.94366),(58 608.43115),(59 595.9838),(60 592.2182),(61 591.7216),(62 586.80707),(63 584.1992),(64 596.0956),(65 593.75433),(66 579.2445),(67 579.6981),(68 574.3443),(69 567.377),(70 556.52435),(71 560.5612),(72 573.09625),(73 554.7587),(74 564.6667),(75 554.32965),(76 560.457),(77 566.88293),(78 564.47107),(79 568.21735),
(1 563.75635),(2 585.01196),(3 606.4366),(4 601.8374),(5 613.74255),(6 606.97595),(7 608.3605),(8 612.49963),(9 611.2222),(10 608.429),(11 608.3272),(12 624.7293),(13 622.1571),(14 614.413),(15 631.29956),(16 624.3262),(17 636.492),(18 638.5955),(19 633.6469),(20 623.2701),(21 641.0944),(22 631.2164),(23 648.57025),(24 650.4932),(25 654.27814),(26 667.44714),(27 660.1929),(28 651.4344),(29 641.80884),(30 637.9684),(31 638.1231),(32 647.5342),(33 649.0651),(34 635.6538),(35 631.00104),(36 629.91284),(37 635.0276),(38 625.8573),(39 612.84534),(40 611.7376),(41 620.05493),(42 610.3116),(43 608.30524),(44 605.88086),(45 612.18335),(46 603.0893),(47 605.3993),(48 593.47687),(49 596.7649),(50 593.5753),(51 587.346),(52 591.3282),(53 590.5199),(54 589.3),(55 589.75793),(56 586.3588),(57 596.35846),(58 598.5874),(59 592.65125),(60 585.92615),(61 573.8234),(62 575.3782),(63 576.05695),(64 578.6785),(65 573.6701),(66 570.17114),(67 555.74915),(68 545.2432),(69 548.62354),(70 560.3257),(71 559.81305),(72 541.1564),(73 548.6752),(74 542.513),(75 542.47186),(76 548.65765),(77 548.5234),(78 542.5651),(79 541.9188),
(1 562.70404),(2 589.35803),(3 608.0289),(4 605.04913),(5 613.1005),(6 614.7567),(7 609.6191),(8 616.7996),(9 616.2451),(10 604.7006),(11 623.9125),(12 629.8882),(13 630.00903),(14 626.8843),(15 633.94794),(16 629.73956),(17 642.72534),(18 635.8631),(19 641.5382),(20 647.14856),(21 634.4678),(22 643.57465),(23 649.6945),(24 664.9027),(25 664.28564),(26 673.3649),(27 656.5423),(28 662.0393),(29 648.47723),(30 646.02325),(31 648.81085),(32 652.1351),(33 649.3544),(34 652.89465),(35 637.44556),(36 637.1523),(37 633.31616),(38 621.7888),(39 628.4173),(40 617.1606),(41 627.2803),(42 608.2965),(43 611.1603),(44 612.7657),(45 604.39777),(46 611.55096),(47 611.6091),(48 599.016),(49 590.8216),(50 592.54004),(51 589.036),(52 595.33124),(53 596.57025),(54 586.1752),(55 595.1021),(56 588.27295),(57 596.6218),(58 586.13605),(59 575.842),(60 586.6646),(61 572.3128),(62 576.12274),(63 573.62335),(64 578.0333),(65 570.5289),(66 567.36255),(67 560.0493),(68 548.42285),(69 552.66034),(70 554.9615),(71 548.16345),(72 558.21893),(73 548.0886),(74 548.42633),(75 544.9368),(76 543.47656),(77 545.56195),(78 551.12195),(79 551.4593),
(1 535.6122),(2 566.9717),(3 581.893),(4 592.04913),(5 596.75226),(6 589.9182),(7 584.59326),(8 580.1385),(9 592.59705),(10 589.0495),(11 591.99835),(12 593.46216),(13 604.95325),(14 606.69446),(15 606.70074),(16 602.7105),(17 614.5123),(18 613.3372),(19 616.8767),(20 619.7686),(21 611.7197),(22 615.6002),(23 636.06775),(24 630.49603),(25 640.65936),(26 627.6743),(27 633.7777),(28 636.09106),(29 628.92505),(30 617.8402),(31 621.1285),(32 624.9689),(33 620.9486),(34 623.1068),(35 620.2848),(36 615.8061),(37 610.1545),(38 596.653),(39 604.7226),(40 590.84595),(41 601.0209),(42 597.55536),(43 597.9542),(44 580.5073),(45 576.4768),(46 596.5698),(47 582.6184),(48 575.6704),(49 572.65485),(50 569.71594),(51 574.755),(52 569.67377),(53 570.9973),(54 572.1009),(55 567.55444),(56 551.0251),(57 555.52344),(58 547.4783),(59 561.07043),(60 556.0036),(61 558.55145),(62 552.1454),(63 551.0126),(64 547.29877),(65 543.59686),(66 543.9296),(67 532.4254),(68 524.6132),(69 529.9703),(70 526.2693),(71 521.9249),(72 524.0049),(73 529.1306),(74 526.96436),(75 529.35974),(76 527.7838),(77 530.865),(78 526.59924),(79 529.6799),
(1 522.9234),(2 563.3478),(3 569.4847),(4 575.27826),(5 582.5702),(6 580.9415),(7 569.1055),(8 566.0261),(9 579.2734),(10 579.9821),(11 575.30994),(12 587.5034),(13 596.0077),(14 589.7554),(15 591.41284),(16 589.05206),(17 596.8296),(18 593.99207),(19 598.7722),(20 598.91614),(21 600.3458),(22 601.50037),(23 609.54236),(24 617.54193),(25 617.4633),(26 624.4483),(27 615.938),(28 611.2456),(29 613.2433),(30 599.1097),(31 607.555),(32 614.42786),(33 597.4827),(34 589.8936),(35 594.88763),(36 595.9378),(37 593.1907),(38 589.49695),(39 593.95917),(40 576.8784),(41 567.83356),(42 570.66046),(43 569.5858),(44 572.06946),(45 562.38007),(46 576.4424),(47 556.56494),(48 558.4969),(49 560.31287),(50 552.28784),(51 557.0224),(52 555.0265),(53 554.0747),(54 544.8222),(55 544.5763),(56 539.7976),(57 535.4592),(58 541.8988),(59 548.27313),(60 545.27),(61 539.40686),(62 539.7756),(63 532.93286),(64 543.364),(65 536.9479),(66 531.2008),(67 515.82336),(68 510.325),(69 508.06354),(70 513.45886),(71 525.5311),(72 516.98004),(73 507.80356),(74 513.67377),(75 511.92612),(76 518.3481),(77 516.94684),(78 519.5119),(79 514.0479),
(1 523.0495),(2 559.6387),(3 569.68164),(4 567.1137),(5 591.7503),(6 575.6287),(7 572.43866),(8 573.54),(9 578.7199),(10 587.1151),(11 587.9871),(12 572.895),(13 588.32605),(14 593.7311),(15 589.54126),(16 584.4737),(17 598.55536),(18 592.5727),(19 594.39294),(20 601.78296),(21 594.408),(22 592.8186),(23 607.1865),(24 613.30536),(25 611.63043),(26 619.06134),(27 616.0493),(28 612.704),(29 613.4091),(30 600.61456),(31 604.6734),(32 598.6552),(33 596.4078),(34 593.1572),(35 593.30396),(36 585.05853),(37 586.63715),(38 580.1078),(39 582.8475),(40 578.31824),(41 574.76337),(42 575.39514),(43 578.2642),(44 571.2269),(45 575.4216),(46 562.61664),(47 569.1585),(48 557.1154),(49 559.1487),(50 553.4213),(51 555.8866),(52 557.7618),(53 551.90485),(54 552.1457),(55 542.7515),(56 556.8813),(57 546.05225),(58 546.2285),(59 541.50586),(60 544.19336),(61 533.2944),(62 527.60754),(63 534.4568),(64 531.39825),(65 525.6822),(66 526.0769),(67 510.09366),(68 507.7948),(69 510.97833),(70 507.09937),(71 495.23685),(72 508.2356),(73 499.3213),(74 495.81668),(75 502.19366),(76 507.1437),(77 505.9562),(78 499.38812),(79 503.32712),
(1 544.23926),(2 573.80426),(3 581.6527),(4 577.7596),(5 590.73474),(6 575.12195),(7 573.8939),(8 585.83453),(9 582.88184),(10 583.0775),(11 601.064),(12 590.25824),(13 593.27875),(14 598.19635),(15 591.58594),(16 594.12683),(17 605.85895),(18 599.4735),(19 598.699),(20 600.63306),(21 592.74774),(22 608.05756),(23 609.3929),(24 625.4236),(25 621.7894),(26 625.257),(27 609.2418),(28 618.1456),(29 610.58887),(30 601.7263),(31 604.73773),(32 603.3041),(33 604.5701),(34 593.96906),(35 596.06384),(36 590.7531),(37 595.0087),(38 583.8807),(39 584.2992),(40 581.73553),(41 577.4031),(42 578.01013),(43 573.2812),(44 568.3465),(45 572.24915),(46 568.43085),(47 576.6094),(48 559.9594),(49 558.4984),(50 568.5423),(51 555.1498),(52 551.4676),(53 553.9244),(54 557.6722),(55 559.8462),(56 568.4636),(57 544.2657),(58 544.8569),(59 557.8068),(60 549.6742),(61 542.2912),(62 537.3772),(63 542.1604),(64 546.8974),(65 542.0423),(66 532.62195),(67 519.3769),(68 527.58466),(69 515.6791),(70 521.407),(71 516.916),(72 515.8255),(73 517.4283),(74 519.67456),(75 514.87256),(76 512.73926),(77 517.72186),(78 521.8841),(79 520.6549),
(1 510.55115),(2 531.0096),(3 549.3398),(4 544.53973),(5 559.7246),(6 543.6288),(7 542.4521),(8 550.35803),(9 556.3659),(10 561.812),(11 559.15765),(12 568.9331),(13 557.0583),(14 562.99524),(15 568.39496),(16 563.952),(17 580.1642),(18 572.3016),(19 579.26495),(20 570.2495),(21 575.57007),(22 562.14185),(23 576.7259),(24 581.86426),(25 586.40985),(26 584.45245),(27 587.7873),(28 587.39655),(29 573.9376),(30 566.5046),(31 572.0123),(32 570.08496),(33 574.93536),(34 570.5134),(35 558.46893),(36 560.3381),(37 556.9477),(38 554.2315),(39 557.27747),(40 550.16705),(41 541.8952),(42 546.566),(43 537.7488),(44 542.0014),(45 541.5167),(46 532.20874),(47 536.606),(48 534.80963),(49 532.4549),(50 521.0607),(51 525.168),(52 526.4263),(53 528.7925),(54 531.19275),(55 531.59607),(56 531.3332),(57 507.78107),(58 512.84125),(59 514.5134),(60 518.5386),(61 513.1891),(62 511.25293),(63 510.4089),(64 510.56958),(65 506.2499),(66 502.71594),(67 493.34937),(68 496.68384),(69 493.67416),(70 489.93576),(71 491.65918),(72 479.05585),(73 483.6564),(74 486.1014),(75 484.5764),(76 486.9164),(77 489.588),(78 482.05984),(79 485.84283),
(1 504.30862),(2 527.3183),(3 544.988),(4 540.6179),(5 556.6202),(6 534.4576),(7 536.38806),(8 537.4208),(9 544.55884),(10 550.0539),(11 546.1763),(12 553.4084),(13 547.4772),(14 542.60223),(15 554.29553),(16 547.73206),(17 569.97),(18 561.9066),(19 565.98975),(20 563.53265),(21 556.7677),(22 562.3436),(23 562.0238),(24 562.8161),(25 578.4064),(26 581.49207),(27 577.36584),(28 568.30804),(29 567.5254),(30 552.6726),(31 565.04626),(32 553.1987),(33 564.36255),(34 552.51495),(35 544.45624),(36 548.4396),(37 543.67633),(38 546.196),(39 548.3949),(40 531.6071),(41 538.0264),(42 536.11304),(43 539.8771),(44 531.7677),(45 531.63666),(46 522.2912),(47 523.0057),(48 522.5623),(49 521.3245),(50 521.6377),(51 514.70953),(52 520.45184),(53 521.2165),(54 522.3362),(55 520.07245),(56 501.1334),(57 522.3235),(58 519.97546),(59 513.2452),(60 507.90817),(61 502.6362),(62 503.7417),(63 502.46326),(64 501.8348),(65 502.16034),(66 497.80038),(67 483.18665),(68 478.23447),(69 474.00998),(70 472.97266),(71 475.1733),(72 468.6251),(73 472.89944),(74 466.30515),(75 479.59906),(76 470.7191),(77 477.805),(78 470.87546),(79 482.25104),
(1 496.24744),(2 517.277),(3 531.00354),(4 535.2555),(5 542.5232),(6 535.6123),(7 538.42413),(8 532.6872),(9 534.98157),(10 533.2225),(11 546.1652),(12 537.41833),(13 550.9932),(14 544.6643),(15 552.2488),(16 541.5888),(17 560.19806),(18 553.55334),(19 554.1873),(20 550.2686),(21 548.21906),(22 558.24915),(23 551.12024),(24 568.7309),(25 565.15765),(26 569.25995),(27 564.0075),(28 552.87476),(29 555.2073),(30 552.6903),(31 554.4287),(32 552.4003),(33 549.17316),(34 556.41364),(35 536.434),(36 544.5408),(37 536.4075),(38 535.5994),(39 540.5236),(40 533.18396),(41 528.57825),(42 535.7064),(43 534.64923),(44 533.63477),(45 527.45184),(46 520.2268),(47 519.146),(48 533.55096),(49 515.15753),(50 511.49695),(51 509.63574),(52 514.6186),(53 512.9498),(54 506.93503),(55 505.45874),(56 521.152),(57 523.6034),(58 508.31204),(59 508.99554),(60 498.73453),(61 502.30984),(62 500.4819),(63 498.35446),(64 499.4532),(65 491.79636),(66 489.56143),(67 472.74686),(68 480.0905),(69 469.30936),(70 461.79065),(71 467.8518),(72 472.94287),(73 467.28516),(74 470.59543),(75 469.05554),(76 470.6072),(77 473.4668),(78 465.0664),(79 473.58392),
(1 504.58752),(2 519.9781),(3 522.48224),(4 527.5685),(5 540.04517),(6 524.26044),(7 537.6747),(8 538.5049),(9 545.56976),(10 535.88556),(11 543.8491),(12 543.20325),(13 550.3009),(14 544.6797),(15 544.81433),(16 545.9467),(17 558.4069),(18 549.7774),(19 552.8296),(20 554.49005),(21 557.9792),(22 551.4309),(23 560.17),(24 568.3849),(25 565.9251),(26 570.7051),(27 559.01447),(28 557.9851),(29 553.7406),(30 545.8083),(31 549.0148),(32 552.36145),(33 547.7052),(34 546.79114),(35 541.0613),(36 526.61523),(37 538.1763),(38 533.3956),(39 537.9847),(40 526.51575),(41 526.18945),(42 527.7917),(43 523.2759),(44 531.6048),(45 528.05054),(46 520.3586),(47 518.34344),(48 521.00665),(49 514.6628),(50 511.44977),(51 509.26944),(52 508.0423),(53 513.19666),(54 507.4145),(55 516.1639),(56 514.03033),(57 510.25958),(58 498.59042),(59 501.43796),(60 483.17944),(61 487.3928),(62 490.2522),(63 496.26382),(64 491.38193),(65 485.6674),(66 468.66364),(67 462.7008),(68 470.91824),(69 455.47717),(70 462.69904),(71 470.3573),(72 460.4587),(73 457.87933),(74 456.5282),(75 465.35037),(76 463.83426),(77 456.0827),(78 466.8854),(79 462.22473),
(1 511.4738),(2 526.1888),(3 536.7925),(4 545.41034),(5 539.0658),(6 542.9514),(7 549.9551),(8 539.9341),(9 542.5298),(10 541.14703),(11 540.16724),(12 547.2911),(13 542.21576),(14 545.4253),(15 557.604),(16 554.5416),(17 565.03064),(18 562.27045),(19 555.7207),(20 566.2133),(21 562.05316),(22 559.44995),(23 574.46936),(24 571.0154),(25 580.7835),(26 581.49664),(27 572.7599),(28 563.2984),(29 561.37476),(30 547.04724),(31 554.3232),(32 552.7598),(33 555.4337),(34 548.3116),(35 538.2648),(36 541.66907),(37 540.4064),(38 535.4668),(39 541.92596),(40 532.97314),(41 533.69946),(42 535.2466),(43 528.0873),(44 520.50055),(45 518.7898),(46 522.8329),(47 512.684),(48 502.47214),(49 513.07825),(50 512.2364),(51 510.29453),(52 514.8701),(53 508.87216),(54 517.88824),(55 520.2324),(56 513.96515),(57 499.83167),(58 502.92093),(59 494.44504),(60 496.36804),(61 501.66083),(62 495.7803),(63 495.99417),(64 499.91736),(65 499.1691),(66 484.55823),(67 471.23456),(68 466.00833),(69 474.2621),(70 472.52112),(71 467.31442),(72 469.80173),(73 462.64938),(74 461.7376),(75 460.66452),(76 464.56598),(77 472.34967),(78 467.99567),(79 471.28717),
(1 503.35007),(2 515.97003),(3 524.71265),(4 525.7532),(5 528.7257),(6 528.78156),(7 521.4742),(8 527.04443),(9 525.1613),(10 538.5213),(11 528.74634),(12 531.92706),(13 541.3081),(14 527.1747),(15 542.79694),(16 538.07245),(17 548.1263),(18 537.7988),(19 540.88574),(20 544.7844),(21 538.23846),(22 542.7176),(23 545.657),(24 557.9564),(25 556.8532),(26 559.7029),(27 558.36066),(28 542.3536),(29 541.6012),(30 525.0545),(31 547.2199),(32 543.9034),(33 538.2252),(34 523.20306),(35 528.2336),(36 532.9613),(37 513.5046),(38 521.9776),(39 529.0568),(40 512.875),(41 514.58527),(42 515.583),(43 504.80362),(44 502.9537),(45 505.23856),(46 505.98154),(47 504.6682),(48 488.8084),(49 495.56467),(50 492.0127),(51 494.51724),(52 494.27026),(53 494.7073),(54 492.71768),(55 487.73865),(56 491.27036),(57 495.21542),(58 492.60178),(59 495.57166),(60 479.43903),(61 483.98065),(62 480.18567),(63 475.71304),(64 474.58304),(65 481.4966),(66 467.1268),(67 454.71884),(68 456.64188),(69 449.96783),(70 450.98984),(71 446.61365),(72 447.0828),(73 448.13327),(74 440.0978),(75 451.904),(76 457.4076),(77 451.8244),(78 449.1539),(79 454.4445),
(1 511.75928),(2 520.3632),(3 527.97156),(4 532.4664),(5 538.0744),(6 535.35846),(7 525.939),(8 528.6337),(9 535.54504),(10 529.76074),(11 539.4714),(12 541.913),(13 544.95026),(14 531.71594),(15 542.77826),(16 552.8361),(17 561.6421),(18 540.9882),(19 542.76025),(20 552.65875),(21 551.6148),(22 550.44434),(23 555.2863),(24 560.9935),(25 562.2244),(26 570.56024),(27 559.74915),(28 549.79675),(29 545.6129),(30 535.11096),(31 550.424),(32 546.25305),(33 539.42706),(34 534.0435),(35 531.98883),(36 534.685),(37 515.1826),(38 522.19855),(39 524.09265),(40 515.55054),(41 511.6497),(42 510.2334),(43 513.109),(44 503.6682),(45 508.33295),(46 502.18866),(47 497.73038),(48 501.03342),(49 500.1749),(50 501.48056),(51 492.01422),(52 494.85226),(53 499.72775),(54 488.8803),(55 509.01242),(56 498.97498),(57 501.29715),(58 488.51865),(59 496.15472),(60 481.97235),(61 481.293),(62 482.9374),(63 476.1714),(64 482.99167),(65 478.30978),(66 464.67554),(67 453.30258),(68 453.28836),(69 443.99506),(70 450.3606),(71 447.3298),(72 451.13913),(73 449.33484),(74 452.4837),(75 443.3335),(76 455.56915),(77 454.56976),(78 457.98828),(79 453.56503),
(1 496.14767),(2 504.4727),(3 510.24597),(4 515.1717),(5 522.4297),(6 517.74927),(7 506.50677),(8 514.3353),(9 525.0678),(10 510.9704),(11 525.85236),(12 526.1794),(13 523.22815),(14 520.7456),(15 526.9617),(16 535.88904),(17 542.6522),(18 535.3315),(19 536.4227),(20 540.7443),(21 533.7671),(22 533.4394),(23 549.20233),(24 554.5424),(25 553.0359),(26 556.0348),(27 553.2256),(28 541.20404),(29 528.0246),(30 524.72894),(31 524.2218),(32 532.96344),(33 517.9886),(34 526.1471),(35 520.36066),(36 515.8572),(37 512.73627),(38 521.3793),(39 513.42664),(40 503.3596),(41 504.92535),(42 499.70532),(43 499.8169),(44 489.2686),(45 497.3814),(46 502.85562),(47 494.9481),(48 492.53503),(49 482.29358),(50 490.8002),(51 481.29697),(52 483.44043),(53 484.37787),(54 478.41602),(55 490.7239),(56 481.21368),(57 483.08795),(58 477.10577),(59 467.54825),(60 469.13998),(61 468.02612),(62 469.36896),(63 470.9555),(64 469.79947),(65 465.01968),(66 450.86877),(67 444.89136),(68 438.2883),(69 441.1138),(70 444.94183),(71 451.10718),(72 428.67545),(73 436.74698),(74 429.9766),(75 437.5305),(76 437.51773),(77 440.33206),(78 444.81662),(79 452.2593),
